tick_id,day,region_id,replay_event,state_hash,includes_supply_chain,includes_season,includes_guild,includes_apprenticeship,includes_collapse_recovery,includes_migration,replay_exportable
763,48,roofward,autumn_wind:roofward->archive_quarter:herbs:stable,v28-509192,True,True,True,True,False,True,True
764,48,archive_quarter,autumn_wind:archive_quarter->signal_ridge:wire:stable,v28-542935,True,True,True,True,False,True,True
765,48,signal_ridge,autumn_wind:signal_ridge->orchard_fen:oil:stable,v28-480619,True,True,True,True,False,True,True
766,48,orchard_fen,autumn_wind:orchard_fen->riverbend:seeds:stable,v28-470374,True,True,True,True,False,True,True
767,48,riverbend,autumn_wind:riverbend->roofward:water:stable,v28-447230,True,True,True,True,False,True,True
768,49,roofward,winter_cold:roofward->signal_ridge:wire:stable,v28-447630,True,True,True,True,False,True,True
769,49,archive_quarter,winter_cold:archive_quarter->orchard_fen:paper:stable,v28-547739,True,True,True,True,False,False,True
770,49,signal_ridge,winter_cold:signal_ridge->riverbend:oil:stable,v28-445796,True,True,True,True,False,False,True
771,49,orchard_fen,winter_cold:orchard_fen->roofward:water:stable,v28-466523,True,True,True,True,False,False,True
772,49,riverbend,winter_cold:riverbend->archive_quarter:planks:stable,v28-518474,True,True,True,True,False,False,True
773,49,roofward,winter_cold:roofward->signal_ridge:herbs:stable,v28-457519,True,True,True,True,False,True,True
774,49,archive_quarter,winter_cold:archive_quarter->orchard_fen:planks:stable,v28-560281,True,True,True,True,False,False,True
775,49,signal_ridge,winter_cold:signal_ridge->riverbend:oil:stable,v28-465464,True,True,True,True,False,False,True
776,49,orchard_fen,winter_cold:orchard_fen->roofward:seeds:stable,v28-465318,True,True,True,True,False,False,True
777,49,riverbend,winter_cold:riverbend->archive_quarter:thread:stable,v28-517022,True,True,True,True,False,False,True
778,49,roofward,winter_cold:roofward->signal_ridge:herbs:stable,v28-476752,True,True,True,True,False,True,True
779,49,archive_quarter,winter_cold:archive_quarter->orchard_fen:paper:stable,v28-527875,True,True,True,True,False,False,True
780,49,signal_ridge,winter_cold:signal_ridge->riverbend:oil:stable,v28-445850,True,True,True,True,False,False,True
781,49,orchard_fen,winter_cold:orchard_fen->roofward:seeds:stable,v28-446404,True,True,True,True,False,False,True
782,49,riverbend,winter_cold:riverbend->archive_quarter:planks:stable,v28-518528,True,True,True,True,False,False,True
783,49,roofward,winter_cold:roofward->signal_ridge:wire:stable,v28-447463,True,True,True,True,False,True,True
784,50,archive_quarter,winter_cold:archive_quarter->signal_ridge:wire:stable,v28-528775,True,True,True,True,False,True,True
785,50,signal_ridge,winter_cold:signal_ridge->orchard_fen:oil:stable,v28-485492,True,True,True,True,False,False,True
786,50,orchard_fen,winter_cold:orchard_fen->riverbend:seeds:stable,v28-475808,True,True,True,True,False,False,True
787,50,riverbend,winter_cold:riverbend->roofward:water:stable,v28-446018,True,True,True,True,False,False,True
788,50,roofward,winter_cold:roofward->archive_quarter:herbs:stable,v28-495207,True,True,True,True,False,False,True
789,50,archive_quarter,winter_cold:archive_quarter->signal_ridge:paper:stable,v28-540200,True,True,True,True,False,True,True
790,50,signal_ridge,winter_cold:signal_ridge->orchard_fen:planks:stable,v28-501822,True,True,True,True,False,False,True
791,50,orchard_fen,winter_cold:orchard_fen->riverbend:seeds:stable,v28-456629,True,True,True,True,False,False,True
792,50,riverbend,winter_cold:riverbend->roofward:planks:stable,v28-456584,True,True,True,True,False,False,True
793,50,roofward,winter_cold:roofward->archive_quarter:thread:stable,v28-525624,True,True,True,True,False,False,True
794,50,archive_quarter,winter_cold:archive_quarter->signal_ridge:paper:stable,v28-559840,True,True,True,True,False,True,True
795,50,signal_ridge,winter_cold:signal_ridge->orchard_fen:oil:stable,v28-466633,True,True,True,True,False,False,True
796,50,orchard_fen,winter_cold:orchard_fen->riverbend:oil:stable,v28-453273,True,True,True,True,False,False,True
797,50,riverbend,winter_cold:riverbend->roofward:planks:stable,v28-438420,True,True,True,True,False,False,True
798,50,roofward,winter_cold:roofward->archive_quarter:herbs:stable,v28-514590,True,True,True,True,False,False,True
799,50,archive_quarter,winter_cold:archive_quarter->signal_ridge:wire:stable,v28-529104,True,True,True,True,False,True,True
800,51,signal_ridge,winter_cold:signal_ridge->riverbend:oil:stable,v28-445471,True,True,True,True,False,True,True
801,51,orchard_fen,winter_cold:orchard_fen->roofward:seeds:stable,v28-464823,True,True,True,True,False,False,True
802,51,riverbend,winter_cold:riverbend->archive_quarter:planks:stable,v28-518149,True,True,True,True,False,False,True
803,51,roofward,winter_cold:roofward->signal_ridge:wire:stable,v28-447084,True,True,True,True,False,False,True
804,51,archive_quarter,winter_cold:archive_quarter->orchard_fen:paper:stable,v28-527275,True,True,True,True,False,False,True
805,51,signal_ridge,winter_cold:signal_ridge->riverbend:oil:stable,v28-445746,True,True,True,True,False,True,True
806,51,orchard_fen,winter_cold:orchard_fen->roofward:water:stable,v28-447675,True,True,True,True,False,False,True
807,51,riverbend,winter_cold:riverbend->archive_quarter:planks:stable,v28-518424,True,True,True,True,False,False,True
808,51,roofward,winter_cold:roofward->signal_ridge:herbs:stable,v28-457469,True,True,True,True,False,False,True
809,51,archive_quarter,winter_cold:archive_quarter->orchard_fen:planks:stable,v28-560127,True,True,True,True,False,False,True
810,51,signal_ridge,winter_cold:signal_ridge->riverbend:oil:stable,v28-445525,True,True,True,True,False,True,True
811,51,orchard_fen,winter_cold:orchard_fen->roofward:seeds:stable,v28-446079,True,True,True,True,False,False,True
812,51,riverbend,winter_cold:riverbend->archive_quarter:thread:stable,v28-516476,True,True,True,True,False,False,True
813,51,roofward,winter_cold:roofward->signal_ridge:herbs:stable,v28-457248,True,True,True,True,False,False,True
814,51,archive_quarter,winter_cold:archive_quarter->orchard_fen:paper:stable,v28-527329,True,True,True,True,False,False,True
815,51,signal_ridge,winter_cold:signal_ridge->riverbend:oil:stable,v28-445800,True,True,True,True,False,True,True
816,52,orchard_fen,winter_cold:orchard_fen->riverbend:oil:stable,v28-453093,True,True,True,True,False,True,True
817,52,riverbend,winter_cold:riverbend->roofward:planks:stable,v28-456575,True,True,True,True,False,False,True
818,52,roofward,winter_cold:roofward->archive_quarter:herbs:stable,v28-494882,True,True,True,True,False,False,True
819,52,archive_quarter,winter_cold:archive_quarter->signal_ridge:wire:stable,v28-528725,True,True,True,True,False,False,True
820,52,signal_ridge,winter_cold:signal_ridge->orchard_fen:oil:stable,v28-466033,True,True,True,True,False,False,True
821,52,orchard_fen,winter_cold:orchard_fen->riverbend:seeds:stable,v28-456304,True,True,True,True,False,True,True
822,52,riverbend,winter_cold:riverbend->roofward:water:stable,v28-445378,True,True,True,True,False,False,True
823,52,roofward,winter_cold:roofward->archive_quarter:herbs:stable,v28-514099,True,True,True,True,False,False,True
824,52,archive_quarter,winter_cold:archive_quarter->signal_ridge:paper:stable,v28-539654,True,True,True,True,False,False,True
825,52,signal_ridge,winter_cold:signal_ridge->orchard_fen:planks:stable,v28-501772,True,True,True,True,False,False,True
826,52,orchard_fen,winter_cold:orchard_fen->riverbend:seeds:stable,v28-475334,True,True,True,True,False,True,True
827,52,riverbend,winter_cold:riverbend->roofward:planks:stable,v28-438095,True,True,True,True,False,False,True
828,52,roofward,winter_cold:roofward->archive_quarter:thread:stable,v28-525464,True,True,True,True,False,False,True
829,52,archive_quarter,winter_cold:archive_quarter->signal_ridge:paper:stable,v28-539929,True,True,True,True,False,False,True
830,52,signal_ridge,winter_cold:signal_ridge->orchard_fen:oil:stable,v28-466087,True,True,True,True,False,False,True
831,52,orchard_fen,winter_cold:orchard_fen->riverbend:oil:stable,v28-453515,True,True,True,True,False,True,True
832,53,riverbend,winter_cold:riverbend->archive_quarter:thread:stable,v28-516584,True,True,True,True,False,True,True
833,53,roofward,winter_cold:roofward->signal_ridge:herbs:stable,v28-457356,True,True,True,True,False,False,True
834,53,archive_quarter,winter_cold:archive_quarter->orchard_fen:paper:stable,v28-547243,True,True,True,True,False,False,True
835,53,signal_ridge,winter_cold:signal_ridge->riverbend:oil:stable,v28-445908,True,True,True,True,False,False,True
836,53,orchard_fen,winter_cold:orchard_fen->roofward:seeds:stable,v28-446462,True,True,True,True,False,False,True
837,53,riverbend,winter_cold:riverbend->archive_quarter:planks:stable,v28-518586,True,True,True,True,False,True,True
838,53,roofward,winter_cold:roofward->signal_ridge:wire:stable,v28-447521,True,True,True,True,False,False,True
839,53,archive_quarter,winter_cold:archive_quarter->orchard_fen:paper:stable,v28-527712,True,True,True,True,False,False,True
840,53,signal_ridge,winter_cold:signal_ridge->riverbend:oil:stable,v28-445687,True,True,True,True,False,False,True
841,53,orchard_fen,winter_cold:orchard_fen->roofward:water:stable,v28-447616,True,True,True,True,False,False,True
842,53,riverbend,winter_cold:riverbend->archive_quarter:planks:stable,v28-538754,True,True,True,True,False,True,True
843,53,roofward,winter_cold:roofward->signal_ridge:herbs:stable,v28-457410,True,True,True,True,False,False,True
844,53,archive_quarter,winter_cold:archive_quarter->orchard_fen:planks:stable,v28-560928,True,True,True,True,False,False,True
845,53,signal_ridge,winter_cold:signal_ridge->riverbend:oil:stable,v28-445962,True,True,True,True,False,False,True
846,53,orchard_fen,winter_cold:orchard_fen->roofward:seeds:stable,v28-446516,True,True,True,True,False,False,True
847,53,riverbend,winter_cold:riverbend->archive_quarter:thread:stable,v28-516913,True,True,True,True,False,True,True
848,54,archive_quarter,winter_cold:archive_quarter->signal_ridge:wire:stable,v28-528832,True,True,True,True,False,True,True
849,54,signal_ridge,winter_cold:signal_ridge->orchard_fen:oil:stable,v28-485549,True,True,True,True,False,False,True
850,54,orchard_fen,winter_cold:orchard_fen->riverbend:seeds:stable,v28-456411,True,True,True,True,False,False,True
851,54,riverbend,winter_cold:riverbend->roofward:water:stable,v28-445579,True,True,True,True,False,False,True
852,54,roofward,winter_cold:roofward->archive_quarter:herbs:stable,v28-494768,True,True,True,True,False,False,True
853,54,archive_quarter,winter_cold:archive_quarter->signal_ridge:paper:stable,v28-559726,True,True,True,True,False,True,True
854,54,signal_ridge,winter_cold:signal_ridge->orchard_fen:planks:stable,v28-501879,True,True,True,True,False,False,True
855,54,orchard_fen,winter_cold:orchard_fen->riverbend:seeds:stable,v28-456686,True,True,True,True,False,False,True
856,54,riverbend,winter_cold:riverbend->roofward:planks:stable,v28-438202,True,True,True,True,False,False,True
857,54,roofward,winter_cold:roofward->archive_quarter:thread:stable,v28-525681,True,True,True,True,False,False,True
858,54,archive_quarter,winter_cold:archive_quarter->signal_ridge:paper:stable,v28-540036,True,True,True,True,False,True,True
859,54,signal_ridge,winter_cold:signal_ridge->orchard_fen:oil:stable,v28-466690,True,True,True,True,False,False,True
860,54,orchard_fen,winter_cold:orchard_fen->riverbend:oil:stable,v28-452834,True,True,True,True,False,False,True
861,54,riverbend,winter_cold:riverbend->roofward:planks:stable,v28-437981,True,True,True,True,False,False,True
862,54,roofward,winter_cold:roofward->archive_quarter:herbs:stable,v28-514151,True,True,True,True,False,False,True
863,54,archive_quarter,winter_cold:archive_quarter->signal_ridge:wire:stable,v28-528665,True,True,True,True,False,True,True
864,55,signal_ridge,winter_cold:signal_ridge->riverbend:oil:stable,v28-446015,True,True,True,True,False,True,True
865,55,orchard_fen,winter_cold:orchard_fen->roofward:seeds:stable,v28-465367,True,True,True,True,False,False,True
866,55,riverbend,winter_cold:riverbend->archive_quarter:planks:stable,v28-538340,True,True,True,True,False,False,True
867,55,roofward,winter_cold:roofward->signal_ridge:wire:stable,v28-447628,True,True,True,True,False,False,True
868,55,archive_quarter,winter_cold:archive_quarter->orchard_fen:paper:stable,v28-527819,True,True,True,True,False,False,True
869,55,signal_ridge,winter_cold:signal_ridge->riverbend:oil:stable,v28-446290,True,True,True,True,False,True,True
870,55,orchard_fen,winter_cold:orchard_fen->roofward:water:stable,v28-447723,True,True,True,True,False,False,True
871,55,riverbend,winter_cold:riverbend->archive_quarter:planks:stable,v28-518472,True,True,True,True,False,False,True
872,55,roofward,winter_cold:roofward->signal_ridge:herbs:stable,v28-457517,True,True,True,True,False,False,True
873,55,archive_quarter,winter_cold:archive_quarter->orchard_fen:planks:stable,v28-560175,True,True,True,True,False,False,True
874,55,signal_ridge,winter_cold:signal_ridge->riverbend:oil:stable,v28-446069,True,True,True,True,False,True,True
875,55,orchard_fen,winter_cold:orchard_fen->roofward:seeds:stable,v28-446623,True,True,True,True,False,False,True
876,55,riverbend,winter_cold:riverbend->archive_quarter:thread:stable,v28-517020,True,True,True,True,False,False,True
877,55,roofward,winter_cold:roofward->signal_ridge:herbs:stable,v28-457792,True,True,True,True,False,False,True
878,55,archive_quarter,winter_cold:archive_quarter->orchard_fen:paper:stable,v28-527873,True,True,True,True,False,False,True
879,55,signal_ridge,winter_cold:signal_ridge->riverbend:oil:stable,v28-446344,True,True,True,True,False,True,True
880,56,orchard_fen,winter_cold:orchard_fen->riverbend:oil:stable,v28-453141,True,True,True,True,False,True,True
881,56,riverbend,winter_cold:riverbend->roofward:planks:stable,v28-438089,True,True,True,True,False,False,True
882,56,roofward,winter_cold:roofward->archive_quarter:herbs:stable,v28-494930,True,True,True,True,False,False,True
883,56,archive_quarter,winter_cold:archive_quarter->signal_ridge:wire:stable,v28-528773,True,True,True,True,False,False,True
884,56,signal_ridge,winter_cold:signal_ridge->orchard_fen:oil:stable,v28-466577,True,True,True,True,False,False,True
885,56,orchard_fen,winter_cold:orchard_fen->riverbend:seeds:stable,v28-475700,True,True,True,True,False,True,True
886,56,riverbend,winter_cold:riverbend->roofward:water:stable,v28-445922,True,True,True,True,False,False,True
887,56,roofward,winter_cold:roofward->archive_quarter:herbs:stable,v28-514643,True,True,True,True,False,False,True
888,56,archive_quarter,winter_cold:archive_quarter->signal_ridge:paper:stable,v28-560059,True,True,True,True,False,False,True
889,56,signal_ridge,winter_cold:signal_ridge->orchard_fen:planks:stable,v28-502316,True,True,True,True,False,False,True
890,56,orchard_fen,winter_cold:orchard_fen->riverbend:seeds:stable,v28-456627,True,True,True,True,False,True,True
891,56,riverbend,winter_cold:riverbend->roofward:planks:stable,v28-438143,True,True,True,True,False,False,True
892,56,roofward,winter_cold:roofward->archive_quarter:thread:stable,v28-525512,True,True,True,True,False,False,True
893,56,archive_quarter,winter_cold:archive_quarter->signal_ridge:paper:stable,v28-539977,True,True,True,True,False,False,True
894,56,signal_ridge,winter_cold:signal_ridge->orchard_fen:oil:stable,v28-466631,True,True,True,True,False,False,True
895,56,orchard_fen,winter_cold:orchard_fen->riverbend:oil:stable,v28-454059,True,True,True,True,False,True,True
896,57,riverbend,winter_cold:riverbend->archive_quarter:thread:stable,v28-517128,True,True,True,True,False,True,True
897,57,roofward,winter_cold:roofward->signal_ridge:herbs:stable,v28-457900,True,True,True,True,False,False,True
898,57,archive_quarter,winter_cold:archive_quarter->orchard_fen:paper:stable,v28-527981,True,True,True,True,False,False,True
899,57,signal_ridge,winter_cold:signal_ridge->riverbend:oil:stable,v28-446452,True,True,True,True,False,False,True
900,57,orchard_fen,winter_cold:orchard_fen->roofward:seeds:stable,v28-446023,True,True,True,True,False,False,True
901,57,riverbend,winter_cold:riverbend->archive_quarter:planks:stable,v28-537692,True,True,True,True,False,True,True
902,57,roofward,winter_cold:roofward->signal_ridge:wire:stable,v28-447082,True,True,True,True,False,False,True
903,57,archive_quarter,winter_cold:archive_quarter->orchard_fen:paper:stable,v28-527273,True,True,True,True,False,False,True
904,57,signal_ridge,winter_cold:signal_ridge->riverbend:oil:stable,v28-445744,True,True,True,True,False,False,True
905,57,orchard_fen,winter_cold:orchard_fen->roofward:water:stable,v28-447673,True,True,True,True,False,False,True
906,57,riverbend,winter_cold:riverbend->archive_quarter:planks:stable,v28-518422,True,True,True,True,False,True,True
907,57,roofward,winter_cold:roofward->signal_ridge:herbs:stable,v28-457467,True,True,True,True,False,False,True
908,57,archive_quarter,winter_cold:archive_quarter->orchard_fen:planks:stable,v28-560985,True,True,True,True,False,False,True
909,57,signal_ridge,winter_cold:signal_ridge->riverbend:oil:stable,v28-464712,True,True,True,True,False,False,True
910,57,orchard_fen,winter_cold:orchard_fen->roofward:seeds:stable,v28-446077,True,True,True,True,False,False,True
911,57,riverbend,winter_cold:riverbend->archive_quarter:thread:stable,v28-516474,True,True,True,True,False,True,True
912,58,roofward,winter_cold:roofward->archive_quarter:thread:stable,v28-525868,True,True,True,True,False,True,True
913,58,archive_quarter,winter_cold:archive_quarter->signal_ridge:paper:stable,v28-559563,True,True,True,True,False,False,True
914,58,signal_ridge,winter_cold:signal_ridge->orchard_fen:oil:stable,v28-466252,True,True,True,True,False,False,True
915,58,orchard_fen,winter_cold:orchard_fen->riverbend:oil:stable,v28-452987,True,True,True,True,False,False,True
916,58,riverbend,winter_cold:riverbend->roofward:planks:stable,v28-438039,True,True,True,True,False,False,True
917,58,roofward,winter_cold:roofward->archive_quarter:herbs:stable,v28-514318,True,True,True,True,False,True,True
918,58,archive_quarter,winter_cold:archive_quarter->signal_ridge:wire:stable,v28-528723,True,True,True,True,False,False,True
919,58,signal_ridge,winter_cold:signal_ridge->orchard_fen:oil:stable,v28-485645,True,True,True,True,False,False,True
920,58,orchard_fen,winter_cold:orchard_fen->riverbend:seeds:stable,v28-475057,True,True,True,True,False,False,True
921,58,riverbend,winter_cold:riverbend->roofward:water:stable,v28-427095,True,True,True,True,False,False,True
922,58,roofward,winter_cold:roofward->archive_quarter:herbs:stable,v28-513988,True,True,True,True,False,True,True
923,58,archive_quarter,winter_cold:archive_quarter->signal_ridge:paper:stable,v28-539652,True,True,True,True,False,False,True
924,58,signal_ridge,winter_cold:signal_ridge->orchard_fen:planks:stable,v28-501770,True,True,True,True,False,False,True
925,58,orchard_fen,winter_cold:orchard_fen->riverbend:seeds:stable,v28-456577,True,True,True,True,False,False,True
926,58,riverbend,winter_cold:riverbend->roofward:planks:stable,v28-456731,True,True,True,True,False,False,True
927,58,roofward,winter_cold:roofward->archive_quarter:thread:stable,v28-505974,True,True,True,True,False,True,True
928,59,archive_quarter,winter_cold:archive_quarter->orchard_fen:planks:stable,v28-560337,True,True,True,True,False,True,True
929,59,signal_ridge,winter_cold:signal_ridge->riverbend:oil:stable,v28-465520,True,True,True,True,False,False,True
930,59,orchard_fen,winter_cold:orchard_fen->roofward:seeds:stable,v28-446185,True,True,True,True,False,False,True
931,59,riverbend,winter_cold:riverbend->archive_quarter:thread:stable,v28-516582,True,True,True,True,False,False,True
932,59,roofward,winter_cold:roofward->signal_ridge:herbs:stable,v28-457354,True,True,True,True,False,False,True
933,59,archive_quarter,winter_cold:archive_quarter->orchard_fen:paper:stable,v28-527435,True,True,True,True,False,True,True
934,59,signal_ridge,winter_cold:signal_ridge->riverbend:oil:stable,v28-445906,True,True,True,True,False,False,True
935,59,orchard_fen,winter_cold:orchard_fen->roofward:seeds:stable,v28-446460,True,True,True,True,False,False,True
936,59,riverbend,winter_cold:riverbend->archive_quarter:planks:stable,v28-518584,True,True,True,True,False,False,True
937,59,roofward,winter_cold:roofward->signal_ridge:wire:stable,v28-447519,True,True,True,True,False,False,True
938,59,archive_quarter,winter_cold:archive_quarter->orchard_fen:paper:stable,v28-548265,True,True,True,True,False,True,True
939,59,signal_ridge,winter_cold:signal_ridge->riverbend:oil:stable,v28-446181,True,True,True,True,False,False,True
940,59,orchard_fen,winter_cold:orchard_fen->roofward:water:stable,v28-447614,True,True,True,True,False,False,True
941,59,riverbend,winter_cold:riverbend->archive_quarter:planks:stable,v28-538121,True,True,True,True,False,False,True
942,59,roofward,winter_cold:roofward->signal_ridge:herbs:stable,v28-457408,True,True,True,True,False,False,True
943,59,archive_quarter,winter_cold:archive_quarter->orchard_fen:planks:stable,v28-560283,True,True,True,True,False,True,True
944,60,orchard_fen,winter_cold:orchard_fen->riverbend:oil:stable,v28-453198,True,True,True,True,False,True,True
945,60,riverbend,winter_cold:riverbend->roofward:planks:stable,v28-438146,True,True,True,True,False,False,True
946,60,roofward,winter_cold:roofward->archive_quarter:herbs:stable,v28-494987,True,True,True,True,False,False,True
947,60,archive_quarter,winter_cold:archive_quarter->signal_ridge:wire:stable,v28-528830,True,True,True,True,False,False,True
948,60,signal_ridge,winter_cold:signal_ridge->orchard_fen:oil:stable,v28-466634,True,True,True,True,False,False,True
949,60,orchard_fen,winter_cold:orchard_fen->riverbend:seeds:stable,v28-475757,True,True,True,True,False,True,True
950,60,riverbend,winter_cold:riverbend->roofward:water:stable,v28-445483,True,True,True,True,False,False,True
951,60,roofward,winter_cold:roofward->archive_quarter:herbs:stable,v28-494766,True,True,True,True,False,False,True
952,60,archive_quarter,winter_cold:archive_quarter->signal_ridge:paper:stable,v28-539759,True,True,True,True,False,False,True
953,60,signal_ridge,winter_cold:signal_ridge->orchard_fen:planks:stable,v28-501877,True,True,True,True,False,False,True
954,60,orchard_fen,winter_cold:orchard_fen->riverbend:seeds:stable,v28-456684,True,True,True,True,False,True,True
955,60,riverbend,winter_cold:riverbend->roofward:planks:stable,v28-438200,True,True,True,True,False,False,True
956,60,roofward,winter_cold:roofward->archive_quarter:thread:stable,v28-506081,True,True,True,True,False,False,True
957,60,archive_quarter,winter_cold:archive_quarter->signal_ridge:paper:stable,v28-540034,True,True,True,True,False,False,True
958,60,signal_ridge,winter_cold:signal_ridge->orchard_fen:oil:stable,v28-466688,True,True,True,True,False,False,True
959,60,orchard_fen,winter_cold:orchard_fen->riverbend:oil:stable,v28-454116,True,True,True,True,False,True,True
960,61,riverbend,winter_cold:riverbend->archive_quarter:thread:stable,v28-516689,True,True,True,True,False,True,True
961,61,roofward,winter_cold:roofward->signal_ridge:herbs:stable,v28-457461,True,True,True,True,False,False,True
962,61,archive_quarter,winter_cold:archive_quarter->orchard_fen:paper:stable,v28-527542,True,True,True,True,False,False,True
963,61,signal_ridge,winter_cold:signal_ridge->riverbend:oil:stable,v28-446013,True,True,True,True,False,False,True
964,61,orchard_fen,winter_cold:orchard_fen->roofward:seeds:stable,v28-465260,True,True,True,True,False,False,True
965,61,riverbend,winter_cold:riverbend->archive_quarter:planks:stable,v28-538236,True,True,True,True,False,True,True
966,61,roofward,winter_cold:roofward->signal_ridge:wire:stable,v28-447626,True,True,True,True,False,False,True
967,61,archive_quarter,winter_cold:archive_quarter->orchard_fen:paper:stable,v28-527817,True,True,True,True,False,False,True
968,61,signal_ridge,winter_cold:signal_ridge->riverbend:oil:stable,v28-465086,True,True,True,True,False,False,True
969,61,orchard_fen,winter_cold:orchard_fen->roofward:water:stable,v28-448217,True,True,True,True,False,False,True
970,61,riverbend,winter_cold:riverbend->archive_quarter:planks:stable,v28-518470,True,True,True,True,False,True,True
971,61,roofward,winter_cold:roofward->signal_ridge:herbs:stable,v28-476367,True,True,True,True,False,False,True
972,61,archive_quarter,winter_cold:archive_quarter->orchard_fen:planks:stable,v28-561033,True,True,True,True,False,False,True
973,61,signal_ridge,winter_cold:signal_ridge->riverbend:oil:stable,v28-446067,True,True,True,True,False,False,True
974,61,orchard_fen,winter_cold:orchard_fen->roofward:seeds:stable,v28-446621,True,True,True,True,False,False,True
975,61,riverbend,winter_cold:riverbend->archive_quarter:thread:stable,v28-517018,True,True,True,True,False,True,True
976,62,roofward,winter_cold:roofward->archive_quarter:thread:stable,v28-506189,True,True,True,True,False,True,True
977,62,archive_quarter,winter_cold:archive_quarter->signal_ridge:paper:stable,v28-560107,True,True,True,True,False,False,True
978,62,signal_ridge,winter_cold:signal_ridge->orchard_fen:oil:stable,v28-466796,True,True,True,True,False,False,True
979,62,orchard_fen,winter_cold:orchard_fen->riverbend:oil:stable,v28-453531,True,True,True,True,False,False,True
980,62,riverbend,winter_cold:riverbend->roofward:planks:stable,v28-438087,True,True,True,True,False,False,True
981,62,roofward,winter_cold:roofward->archive_quarter:herbs:stable,v28-514366,True,True,True,True,False,True,True
982,62,archive_quarter,winter_cold:archive_quarter->signal_ridge:wire:stable,v28-528771,True,True,True,True,False,False,True
983,62,signal_ridge,winter_cold:signal_ridge->orchard_fen:oil:stable,v28-485693,True,True,True,True,False,False,True
984,62,orchard_fen,winter_cold:orchard_fen->riverbend:seeds:stable,v28-456846,True,True,True,True,False,False,True
985,62,riverbend,winter_cold:riverbend->roofward:water:stable,v28-427639,True,True,True,True,False,False,True
986,62,roofward,winter_cold:roofward->archive_quarter:herbs:stable,v28-495203,True,True,True,True,False,True,True
987,62,archive_quarter,winter_cold:archive_quarter->signal_ridge:paper:stable,v28-540196,True,True,True,True,False,False,True
988,62,signal_ridge,winter_cold:signal_ridge->orchard_fen:planks:stable,v28-502314,True,True,True,True,False,False,True
989,62,orchard_fen,winter_cold:orchard_fen->riverbend:seeds:stable,v28-457121,True,True,True,True,False,False,True
990,62,riverbend,winter_cold:riverbend->roofward:planks:stable,v28-438141,True,True,True,True,False,False,True
991,62,roofward,winter_cold:roofward->archive_quarter:thread:stable,v28-506022,True,True,True,True,False,True,True
992,63,archive_quarter,winter_cold:archive_quarter->orchard_fen:planks:stable,v28-560385,True,True,True,True,False,True,True
993,63,signal_ridge,winter_cold:signal_ridge->riverbend:oil:stable,v28-465568,True,True,True,True,False,False,True
994,63,orchard_fen,winter_cold:orchard_fen->roofward:seeds:stable,v28-465422,True,True,True,True,False,False,True
995,63,riverbend,winter_cold:riverbend->archive_quarter:thread:stable,v28-517126,True,True,True,True,False,False,True
996,63,roofward,winter_cold:roofward->signal_ridge:herbs:stable,v28-476856,True,True,True,True,False,False,True
997,63,archive_quarter,winter_cold:archive_quarter->orchard_fen:paper:stable,v28-547682,True,True,True,True,False,True,True
998,63,signal_ridge,winter_cold:signal_ridge->riverbend:oil:stable,v28-446450,True,True,True,True,False,False,True
999,63,orchard_fen,winter_cold:orchard_fen->roofward:seeds:stable,v28-447004,True,True,True,True,False,False,True
1000,63,riverbend,winter_cold:riverbend->archive_quarter:planks:stable,v28-526445,True,True,True,True,False,False,True
1001,63,roofward,winter_cold:roofward->signal_ridge:wire:stable,v28-454729,True,True,True,True,False,False,True
1002,63,archive_quarter,winter_cold:archive_quarter->orchard_fen:paper:stable,v28-535646,True,True,True,True,False,True,True
1003,63,signal_ridge,winter_cold:signal_ridge->riverbend:oil:stable,v28-453371,True,True,True,True,False,False,True
1004,63,orchard_fen,winter_cold:orchard_fen->roofward:water:stable,v28-455322,True,True,True,True,False,False,True
1005,63,riverbend,winter_cold:riverbend->archive_quarter:planks:stable,v28-546643,True,True,True,True,False,False,True
1006,63,roofward,winter_cold:roofward->signal_ridge:herbs:stable,v28-465212,True,True,True,True,False,False,True
1007,63,archive_quarter,winter_cold:archive_quarter->orchard_fen:planks:stable,v28-568993,True,True,True,True,False,True,True
1008,64,signal_ridge,winter_cold:signal_ridge->orchard_fen:planks:stable,v28-510080,True,True,True,True,False,True,True
1009,64,orchard_fen,winter_cold:orchard_fen->riverbend:seeds:stable,v28-464476,True,True,True,True,False,False,True
1010,64,riverbend,winter_cold:riverbend->roofward:planks:stable,v28-445326,True,True,True,True,False,False,True
1011,64,roofward,winter_cold:roofward->archive_quarter:thread:stable,v28-533593,True,True,True,True,False,False,True
1012,64,archive_quarter,winter_cold:archive_quarter->signal_ridge:paper:stable,v28-548081,True,True,True,True,False,False,True
1013,64,signal_ridge,winter_cold:signal_ridge->orchard_fen:oil:stable,v28-493344,True,True,True,True,False,True,True
1014,64,orchard_fen,winter_cold:orchard_fen->riverbend:oil:stable,v28-460570,True,True,True,True,False,False,True
1015,64,riverbend,winter_cold:riverbend->roofward:planks:stable,v28-445606,True,True,True,True,False,False,True
1016,64,roofward,winter_cold:roofward->archive_quarter:herbs:stable,v28-502975,True,True,True,True,False,False,True
1017,64,archive_quarter,winter_cold:archive_quarter->signal_ridge:wire:stable,v28-537114,True,True,True,True,False,False,True
1018,64,signal_ridge,winter_cold:signal_ridge->orchard_fen:oil:stable,v28-474346,True,True,True,True,False,True,True
