tick_id,day,session_id,settlement_id,resident_id,project_id,project_name,minigame_id,step_index,required_action,chosen_action,step_success,progress_before,progress_after,failure_recoverable,browser_control_visible,no_llm_call
3551,198,canvas-session-033,glass_harbor,Sera,b557cb5ab1,mend fog net,323a7f2d74,2,test,test,True,0.97,0.97,True,True,True
3552,198,canvas-session-033,cinder_garden,Juno,f754fc777c,cool ash path,a314fd72f1,3,shade,shade,True,0.936,0.956,True,True,True
3553,198,canvas-session-033,lichen_bridge,Luma,7017cc792d,repair meal ledger,f9f87b7419,4,file,file,True,0.936,0.956,True,True,True
3554,198,canvas-session-033,orchid_engine,Dax,947f5c8b39,listen to valve pulse,470a707cba,1,tend,tend,True,0.97,0.97,True,True,True
3555,198,canvas-session-033,moss_ward,Tala,f91d6085d8,patch blanket loom,646f1d6943,2,inspect,inspect,True,0.97,0.97,True,True,True
3556,198,canvas-session-033,glass_harbor,Nia,7d03d3d3f1,seal fog catcher,027e78b704,3,trim,inspect,False,0.95,0.956,True,True,True
3557,198,canvas-session-033,cinder_garden,Pax,2ac4db2919,repair seed calendar,71d355d699,4,sort,sort,True,0.95,0.97,True,True,True
3558,198,canvas-session-033,lichen_bridge,Rin,b522b59c7e,test rope bridge,baf24ecd94,1,mark,mark,True,0.97,0.97,True,True,True
3559,198,canvas-session-033,orchid_engine,Eli,e4ebf8a5c3,clean gear wash,5163ae9e5b,2,stabilize,stabilize,True,0.97,0.97,True,True,True
3560,198,canvas-session-033,moss_ward,Ari,acb2c21249,copy root ledger,29b2a0c79e,3,align,align,True,0.936,0.956,True,True,True
3561,198,canvas-session-033,glass_harbor,Oren,65ab173ea1,mark crossing rope,e3991fd277,4,thread,thread,True,0.936,0.956,True,True,True
3562,198,canvas-session-033,cinder_garden,Vale,7525471538,shade seed rows,c801efa25f,1,cool,cool,True,0.97,0.97,True,True,True
3563,198,canvas-session-033,lichen_bridge,Sol,032f2286f3,weave spare rope,f7e0e8d42c,2,share,bind,False,0.97,0.97,True,True,True
3564,199,canvas-session-034,moss_ward,Tala,ab7eb655b8,copy root ledger,b5b1ff838d,1,inspect,inspect,True,0.97,0.97,True,True,True
3565,199,canvas-session-034,glass_harbor,Nia,35100ce116,mark crossing rope,f99a7467e9,2,trim,trim,True,0.97,0.97,True,True,True
3566,199,canvas-session-034,cinder_garden,Pax,cfb8cd3fed,shade seed rows,f48b1df900,3,sort,sort,True,0.936,0.956,True,True,True
3567,199,canvas-session-034,lichen_bridge,Rin,d21d02a5bc,weave spare rope,33639452fc,4,mark,mark,True,0.936,0.956,True,True,True
3568,199,canvas-session-034,orchid_engine,Eli,3f711d3e3b,tend orchid lamp,ffcf0dbec8,1,stabilize,stabilize,True,0.97,0.97,True,True,True
3569,199,canvas-session-034,moss_ward,Ari,808faa30ed,raise warm-cup shelf,20744234d6,2,align,align,True,0.97,0.97,True,True,True
3570,199,canvas-session-034,glass_harbor,Oren,f949aa8fd3,relight public lamp,2c3d1e957a,3,thread,inspect,False,0.95,0.956,True,True,True
3571,199,canvas-session-034,cinder_garden,Vale,6b0dbec2ed,sort ember fruit,7f95e80a84,4,cool,cool,True,0.95,0.97,True,True,True
3572,199,canvas-session-034,lichen_bridge,Sol,910495b9ec,mark signal bell,6b710ebd7e,1,share,share,True,0.97,0.97,True,True,True
3573,199,canvas-session-034,orchid_engine,Bea,d5a5690d8e,stabilize steam kettle,0f55448e9f,2,listen,listen,True,0.97,0.97,True,True,True
3574,199,canvas-session-034,moss_ward,Fay,9c82c8d116,drain rain path,9bc149d497,3,press,press,True,0.936,0.956,True,True,True
3575,199,canvas-session-034,glass_harbor,Puck,4a73f95e3d,mend fog net,a8f5330699,4,seal,seal,True,0.936,0.956,True,True,True
3576,199,canvas-session-034,cinder_garden,Wren,9ee5bba78b,cool ash path,ca67e4b249,1,record,record,True,0.97,0.97,True,True,True
3577,199,canvas-session-034,lichen_bridge,Kio,1356a31e8d,repair meal ledger,b0fc6c45cb,2,tension,bind,False,0.97,0.97,True,True,True
3578,199,canvas-session-034,orchid_engine,Cai,aa06bc447d,listen to valve pulse,4714f9c289,3,clean,clean,True,0.95,0.97,True,True,True
3579,199,canvas-session-034,moss_ward,Milo,214b5191fa,patch blanket loom,0389532826,4,bind,bind,True,0.95,0.97,True,True,True
3580,199,canvas-session-034,glass_harbor,Sera,35df557118,seal fog catcher,83e6882aff,1,test,test,True,0.97,0.97,True,True,True
3581,199,canvas-session-034,cinder_garden,Juno,a3cdbd8180,repair seed calendar,039b4b6ce1,2,shade,shade,True,0.97,0.97,True,True,True
3582,200,canvas-session-034,orchid_engine,Bea,1a39418cc8,listen to valve pulse,c3fbccd9e3,1,listen,listen,True,0.97,0.97,True,True,True
3583,200,canvas-session-034,moss_ward,Fay,cbe617b6af,patch blanket loom,766669cce9,2,press,press,True,0.97,0.97,True,True,True
3584,200,canvas-session-034,glass_harbor,Puck,19e61c2da4,seal fog catcher,39ceb31c5c,3,seal,inspect,False,0.95,0.956,True,True,True
3585,200,canvas-session-034,cinder_garden,Wren,b1df32837e,repair seed calendar,a05c8bad54,4,record,record,True,0.95,0.97,True,True,True
3586,200,canvas-session-034,lichen_bridge,Kio,0c14394478,test rope bridge,9d51276d3e,1,tension,tension,True,0.97,0.97,True,True,True
3587,200,canvas-session-034,orchid_engine,Cai,80ecb7dbcd,clean gear wash,224cd89895,2,clean,clean,True,0.97,0.97,True,True,True
3588,200,canvas-session-034,moss_ward,Milo,4f19e26857,copy root ledger,4717d5d487,3,bind,bind,True,0.936,0.956,True,True,True
3589,200,canvas-session-034,glass_harbor,Sera,ee1d01c438,mark crossing rope,367c5164ca,4,test,test,True,0.936,0.956,True,True,True
3590,200,canvas-session-034,cinder_garden,Juno,9c5554028b,shade seed rows,b98ca4aa68,1,shade,shade,True,0.97,0.97,True,True,True
3591,200,canvas-session-034,lichen_bridge,Luma,5fbf6bf7bd,weave spare rope,3892908cc6,2,file,bind,False,0.97,0.97,True,True,True
3592,200,canvas-session-034,orchid_engine,Dax,8d36ca6708,tend orchid lamp,a7e964fcb3,3,tend,tend,True,0.95,0.97,True,True,True
3593,200,canvas-session-034,moss_ward,Tala,690cd7241e,raise warm-cup shelf,5754e383ae,4,inspect,inspect,True,0.95,0.97,True,True,True
3594,200,canvas-session-034,glass_harbor,Nia,24a6670b6c,relight public lamp,8afb143855,1,trim,trim,True,0.97,0.97,True,True,True
3595,200,canvas-session-034,cinder_garden,Pax,9dfff354ca,sort ember fruit,a23401f360,2,sort,sort,True,0.97,0.97,True,True,True
3596,200,canvas-session-034,lichen_bridge,Rin,48fc2b7680,mark signal bell,986d2073bd,3,mark,mark,True,0.936,0.956,True,True,True
3597,200,canvas-session-034,orchid_engine,Eli,86759406ca,stabilize steam kettle,02b11b3093,4,stabilize,stabilize,True,0.936,0.956,True,True,True
3598,200,canvas-session-034,moss_ward,Ari,da0f22a6f5,drain rain path,7db8631906,1,align,press,False,0.97,0.97,True,True,True
3599,200,canvas-session-034,glass_harbor,Oren,9f03b2f23d,mend fog net,ec32c41d1e,2,thread,thread,True,0.97,0.97,True,True,True
3600,201,canvas-session-034,lichen_bridge,Luma,450c18baea,mark signal bell,8ea550ec24,1,file,file,True,0.97,0.97,True,True,True
3601,201,canvas-session-034,orchid_engine,Dax,363676d602,stabilize steam kettle,5fe9e283f1,2,tend,tend,True,0.97,0.97,True,True,True
3602,201,canvas-session-034,moss_ward,Tala,572744cec7,drain rain path,d5eb178f5f,3,inspect,inspect,True,0.97,0.97,True,True,True
3603,201,canvas-session-034,glass_harbor,Nia,2c46e6f05e,mend fog net,38205dbe6c,4,trim,trim,True,0.956,0.97,True,True,True
3604,201,canvas-session-034,cinder_garden,Pax,1e5830ef22,cool ash path,c87c67f113,1,sort,sort,True,0.97,0.97,True,True,True
3605,201,canvas-session-034,lichen_bridge,Rin,9611f49c07,repair meal ledger,5d27fa1680,2,mark,bind,False,0.97,0.97,True,True,True
3606,201,canvas-session-034,orchid_engine,Eli,a3b8dc6d55,listen to valve pulse,49b97d732b,3,stabilize,stabilize,True,0.97,0.97,True,True,True
3607,201,canvas-session-034,moss_ward,Ari,2378d81ec8,patch blanket loom,60b6a0d6af,4,align,align,True,0.97,0.97,True,True,True
3608,201,canvas-session-034,glass_harbor,Oren,d2b7153668,seal fog catcher,a88d0956a0,1,thread,thread,True,0.97,0.97,True,True,True
3609,201,canvas-session-034,cinder_garden,Vale,b4da23a954,repair seed calendar,91a40cbd33,2,cool,cool,True,0.97,0.97,True,True,True
3610,201,canvas-session-034,lichen_bridge,Sol,85cb036eb5,test rope bridge,d3c373b162,3,share,share,True,0.956,0.97,True,True,True
3611,201,canvas-session-034,orchid_engine,Bea,3935fa5efe,clean gear wash,b5b93e17cf,4,listen,listen,True,0.956,0.97,True,True,True
3612,201,canvas-session-034,moss_ward,Fay,6a7b5adb25,copy root ledger,320f4fe2dc,1,press,press,True,0.97,0.97,True,True,True
3613,201,canvas-session-034,glass_harbor,Puck,c10ea1470a,mark crossing rope,5a611ec6a5,2,seal,seal,True,0.97,0.97,True,True,True
3614,201,canvas-session-034,cinder_garden,Wren,81aa359945,shade seed rows,65a9f0adab,3,record,record,True,0.956,0.97,True,True,True
3615,201,canvas-session-034,lichen_bridge,Kio,ebef679159,weave spare rope,e128c239e2,4,tension,tension,True,0.956,0.97,True,True,True
3616,201,canvas-session-034,orchid_engine,Cai,2fe151eb17,tend orchid lamp,61d5c67fe5,1,clean,clean,True,0.97,0.97,True,True,True
3617,201,canvas-session-034,moss_ward,Milo,b03af16c10,raise warm-cup shelf,e5403fa5ab,2,bind,bind,True,0.97,0.97,True,True,True
3618,202,canvas-session-034,cinder_garden,Vale,7525471538,shade seed rows,3ff148d6de,1,cool,cool,True,0.97,0.97,True,True,True
3619,202,canvas-session-034,lichen_bridge,Sol,032f2286f3,weave spare rope,f60c805757,2,share,bind,False,0.97,0.97,True,True,True
3620,202,canvas-session-034,orchid_engine,Bea,a0d3597080,tend orchid lamp,39267183f2,3,listen,listen,True,0.97,0.97,True,True,True
3621,202,canvas-session-034,moss_ward,Fay,72cfe9f03b,raise warm-cup shelf,f77114364a,4,press,press,True,0.956,0.97,True,True,True
3622,202,canvas-session-034,glass_harbor,Puck,d99abac1ce,relight public lamp,fc3ac1b41c,1,seal,seal,True,0.97,0.97,True,True,True
3623,202,canvas-session-034,cinder_garden,Wren,efccb1106a,sort ember fruit,e01300f48d,2,record,record,True,0.97,0.97,True,True,True
3624,202,canvas-session-034,lichen_bridge,Kio,096f63fbc9,mark signal bell,4d50ecb071,3,tension,tension,True,0.956,0.97,True,True,True
3625,202,canvas-session-034,orchid_engine,Cai,7b17b6bca2,stabilize steam kettle,6a68e9f63c,4,clean,clean,True,0.956,0.97,True,True,True
3626,202,canvas-session-034,moss_ward,Milo,42164b006a,drain rain path,8824faf722,1,bind,press,False,0.97,0.97,True,True,True
3627,202,canvas-session-034,glass_harbor,Sera,b557cb5ab1,mend fog net,d56813ffd3,2,test,test,True,0.97,0.97,True,True,True
3628,202,canvas-session-034,cinder_garden,Juno,f754fc777c,cool ash path,bf071b908c,3,shade,shade,True,0.956,0.97,True,True,True
3629,202,canvas-session-034,lichen_bridge,Luma,7017cc792d,repair meal ledger,93ac2f229b,4,file,file,True,0.956,0.97,True,True,True
3630,202,canvas-session-034,orchid_engine,Dax,947f5c8b39,listen to valve pulse,2c769aec09,1,tend,tend,True,0.97,0.97,True,True,True
3631,202,canvas-session-034,moss_ward,Tala,f91d6085d8,patch blanket loom,38a2cedada,2,inspect,inspect,True,0.97,0.97,True,True,True
3632,202,canvas-session-034,glass_harbor,Nia,7d03d3d3f1,seal fog catcher,f39d755cd1,3,trim,trim,True,0.956,0.97,True,True,True
3633,202,canvas-session-034,cinder_garden,Pax,2ac4db2919,repair seed calendar,eb6dfecab5,4,sort,align,False,0.97,0.97,True,True,True
3634,202,canvas-session-034,lichen_bridge,Rin,b522b59c7e,test rope bridge,3b3c6aba08,1,mark,mark,True,0.97,0.97,True,True,True
3635,202,canvas-session-034,orchid_engine,Eli,e4ebf8a5c3,clean gear wash,1314a43ba4,2,stabilize,stabilize,True,0.97,0.97,True,True,True
3636,203,canvas-session-034,glass_harbor,Sera,35df557118,seal fog catcher,83e6882aff,1,test,test,True,0.97,0.97,True,True,True
3637,203,canvas-session-034,cinder_garden,Juno,a3cdbd8180,repair seed calendar,039b4b6ce1,2,shade,shade,True,0.97,0.97,True,True,True
3638,203,canvas-session-034,lichen_bridge,Luma,a72c4caf94,test rope bridge,ac7e207ed5,3,file,file,True,0.956,0.97,True,True,True
3639,203,canvas-session-034,orchid_engine,Dax,e5be4a3317,clean gear wash,e5c07ef3ed,4,tend,tend,True,0.956,0.97,True,True,True
3640,203,canvas-session-034,moss_ward,Tala,ab7eb655b8,copy root ledger,b5b1ff838d,1,inspect,press,False,0.97,0.97,True,True,True
3641,203,canvas-session-034,glass_harbor,Nia,35100ce116,mark crossing rope,f99a7467e9,2,trim,trim,True,0.97,0.97,True,True,True
3642,203,canvas-session-034,cinder_garden,Pax,cfb8cd3fed,shade seed rows,f48b1df900,3,sort,sort,True,0.956,0.97,True,True,True
3643,203,canvas-session-034,lichen_bridge,Rin,d21d02a5bc,weave spare rope,33639452fc,4,mark,mark,True,0.956,0.97,True,True,True
3644,203,canvas-session-034,orchid_engine,Eli,3f711d3e3b,tend orchid lamp,ffcf0dbec8,1,stabilize,stabilize,True,0.97,0.97,True,True,True
3645,203,canvas-session-034,moss_ward,Ari,808faa30ed,raise warm-cup shelf,20744234d6,2,align,align,True,0.97,0.97,True,True,True
3646,203,canvas-session-034,glass_harbor,Oren,f949aa8fd3,relight public lamp,2c3d1e957a,3,thread,thread,True,0.956,0.97,True,True,True
3647,203,canvas-session-034,cinder_garden,Vale,6b0dbec2ed,sort ember fruit,7f95e80a84,4,cool,align,False,0.97,0.97,True,True,True
3648,203,canvas-session-034,lichen_bridge,Sol,910495b9ec,mark signal bell,6b710ebd7e,1,share,share,True,0.97,0.97,True,True,True
3649,203,canvas-session-034,orchid_engine,Bea,d5a5690d8e,stabilize steam kettle,0f55448e9f,2,listen,listen,True,0.97,0.97,True,True,True
3650,203,canvas-session-034,moss_ward,Fay,9c82c8d116,drain rain path,9bc149d497,3,press,press,True,0.956,0.97,True,True,True
3651,203,canvas-session-034,glass_harbor,Puck,4a73f95e3d,mend fog net,a8f5330699,4,seal,seal,True,0.956,0.97,True,True,True
3652,203,canvas-session-034,cinder_garden,Wren,9ee5bba78b,cool ash path,ca67e4b249,1,record,record,True,0.97,0.97,True,True,True
3653,203,canvas-session-034,lichen_bridge,Kio,1356a31e8d,repair meal ledger,b0fc6c45cb,2,tension,tension,True,0.97,0.97,True,True,True
3654,204,canvas-session-034,moss_ward,Ari,da0f22a6f5,drain rain path,7db8631906,1,align,press,False,0.97,0.97,True,True,True
3655,204,canvas-session-034,glass_harbor,Oren,9f03b2f23d,mend fog net,ec32c41d1e,2,thread,thread,True,0.97,0.97,True,True,True
3656,204,canvas-session-034,cinder_garden,Vale,58b08d67ce,cool ash path,19c9951c13,3,cool,cool,True,0.956,0.97,True,True,True
3657,204,canvas-session-034,lichen_bridge,Sol,6a6945c048,repair meal ledger,ab1d2b2539,4,share,share,True,0.956,0.97,True,True,True
3658,204,canvas-session-034,orchid_engine,Bea,1a39418cc8,listen to valve pulse,c3fbccd9e3,1,listen,listen,True,0.97,0.97,True,True,True
3659,204,canvas-session-034,moss_ward,Fay,cbe617b6af,patch blanket loom,766669cce9,2,press,press,True,0.97,0.97,True,True,True
3660,204,canvas-session-034,glass_harbor,Puck,19e61c2da4,seal fog catcher,39ceb31c5c,3,seal,seal,True,0.956,0.97,True,True,True
3661,204,canvas-session-034,cinder_garden,Wren,b1df32837e,repair seed calendar,a05c8bad54,4,record,align,False,0.97,0.97,True,True,True
3662,204,canvas-session-034,lichen_bridge,Kio,0c14394478,test rope bridge,9d51276d3e,1,tension,tension,True,0.97,0.97,True,True,True
3663,204,canvas-session-034,orchid_engine,Cai,80ecb7dbcd,clean gear wash,224cd89895,2,clean,clean,True,0.97,0.97,True,True,True
3664,204,canvas-session-034,moss_ward,Milo,4f19e26857,copy root ledger,4717d5d487,3,bind,bind,True,0.956,0.97,True,True,True
3665,204,canvas-session-034,glass_harbor,Sera,ee1d01c438,mark crossing rope,367c5164ca,4,test,test,True,0.956,0.97,True,True,True
3666,204,canvas-session-034,cinder_garden,Juno,9c5554028b,shade seed rows,b98ca4aa68,1,shade,shade,True,0.97,0.97,True,True,True
3667,204,canvas-session-034,lichen_bridge,Luma,5fbf6bf7bd,weave spare rope,3892908cc6,2,file,file,True,0.97,0.97,True,True,True
3668,204,canvas-session-034,orchid_engine,Dax,8d36ca6708,tend orchid lamp,a7e964fcb3,3,tend,inspect,False,0.97,0.97,True,True,True
3669,204,canvas-session-034,moss_ward,Tala,690cd7241e,raise warm-cup shelf,5754e383ae,4,inspect,inspect,True,0.97,0.97,True,True,True
3670,204,canvas-session-034,glass_harbor,Nia,24a6670b6c,relight public lamp,8afb143855,1,trim,trim,True,0.97,0.97,True,True,True
3671,204,canvas-session-034,cinder_garden,Pax,9dfff354ca,sort ember fruit,a23401f360,2,sort,sort,True,0.97,0.97,True,True,True
3672,205,canvas-session-035,orchid_engine,Cai,2fe151eb17,tend orchid lamp,4c5aff8d55,1,clean,clean,True,0.97,0.97,True,True,True
3673,205,canvas-session-035,moss_ward,Milo,b03af16c10,raise warm-cup shelf,4a57841c3b,2,bind,bind,True,0.97,0.97,True,True,True
3674,205,canvas-session-035,glass_harbor,Sera,768a4d2ad8,relight public lamp,21af3730cb,3,test,test,True,0.956,0.97,True,True,True
3675,205,canvas-session-035,cinder_garden,Juno,2b1e35e8a1,sort ember fruit,45a3198cc8,4,shade,align,False,0.97,0.97,True,True,True
3676,205,canvas-session-035,lichen_bridge,Luma,450c18baea,mark signal bell,4905d01d5d,1,file,file,True,0.97,0.97,True,True,True
3677,205,canvas-session-035,orchid_engine,Dax,363676d602,stabilize steam kettle,5356a14c92,2,tend,tend,True,0.97,0.97,True,True,True
3678,205,canvas-session-035,moss_ward,Tala,572744cec7,drain rain path,40c85bb50f,3,inspect,inspect,True,0.97,0.97,True,True,True
3679,205,canvas-session-035,glass_harbor,Nia,2c46e6f05e,mend fog net,5464bc20b2,4,trim,trim,True,0.97,0.97,True,True,True
3680,205,canvas-session-035,cinder_garden,Pax,1e5830ef22,cool ash path,4e3f9ef768,1,sort,sort,True,0.97,0.97,True,True,True
3681,205,canvas-session-035,lichen_bridge,Rin,9611f49c07,repair meal ledger,9e0f02dcd9,2,mark,mark,True,0.97,0.97,True,True,True
3682,205,canvas-session-035,orchid_engine,Eli,a3b8dc6d55,listen to valve pulse,32afecae4a,3,stabilize,inspect,False,0.97,0.97,True,True,True
3683,205,canvas-session-035,moss_ward,Ari,2378d81ec8,patch blanket loom,01a1a61aba,4,align,align,True,0.97,0.97,True,True,True
3684,205,canvas-session-035,glass_harbor,Oren,d2b7153668,seal fog catcher,a2156a7fc7,1,thread,thread,True,0.97,0.97,True,True,True
3685,205,canvas-session-035,cinder_garden,Vale,b4da23a954,repair seed calendar,3426d6ba3f,2,cool,cool,True,0.97,0.97,True,True,True
3686,205,canvas-session-035,lichen_bridge,Sol,85cb036eb5,test rope bridge,a3278c00a7,3,share,share,True,0.97,0.97,True,True,True
3687,205,canvas-session-035,orchid_engine,Bea,3935fa5efe,clean gear wash,e44cac1255,4,listen,listen,True,0.97,0.97,True,True,True
3688,205,canvas-session-035,moss_ward,Fay,6a7b5adb25,copy root ledger,9ad1660e32,1,press,press,True,0.97,0.97,True,True,True
3689,205,canvas-session-035,glass_harbor,Puck,c10ea1470a,mark crossing rope,c04aad3f1e,2,seal,bind,False,0.97,0.97,True,True,True
3690,206,canvas-session-035,lichen_bridge,Rin,b522b59c7e,test rope bridge,2d046e69f2,1,mark,mark,True,0.97,0.97,True,True,True
3691,206,canvas-session-035,orchid_engine,Eli,e4ebf8a5c3,clean gear wash,bbd4eea29d,2,stabilize,stabilize,True,0.97,0.97,True,True,True
3692,206,canvas-session-035,moss_ward,Ari,acb2c21249,copy root ledger,77e4b7330c,3,align,align,True,0.956,0.97,True,True,True
3693,206,canvas-session-035,glass_harbor,Oren,65ab173ea1,mark crossing rope,ce4cd1a645,4,thread,thread,True,0.956,0.97,True,True,True
3694,206,canvas-session-035,cinder_garden,Vale,7525471538,shade seed rows,63c216d4b0,1,cool,cool,True,0.97,0.97,True,True,True
3695,206,canvas-session-035,lichen_bridge,Sol,032f2286f3,weave spare rope,4ad08dff0c,2,share,share,True,0.97,0.97,True,True,True
3696,206,canvas-session-035,orchid_engine,Bea,a0d3597080,tend orchid lamp,483e9d0cd9,3,listen,inspect,False,0.97,0.97,True,True,True
3697,206,canvas-session-035,moss_ward,Fay,72cfe9f03b,raise warm-cup shelf,7b7201769a,4,press,press,True,0.97,0.97,True,True,True
3698,206,canvas-session-035,glass_harbor,Puck,d99abac1ce,relight public lamp,c2c1cf641d,1,seal,seal,True,0.97,0.97,True,True,True
3699,206,canvas-session-035,cinder_garden,Wren,efccb1106a,sort ember fruit,d508700bc7,2,record,record,True,0.97,0.97,True,True,True
3700,206,canvas-session-035,lichen_bridge,Kio,096f63fbc9,mark signal bell,19afbea167,3,tension,tension,True,0.97,0.97,True,True,True
3701,206,canvas-session-035,orchid_engine,Cai,7b17b6bca2,stabilize steam kettle,4811605f8c,4,clean,clean,True,0.97,0.97,True,True,True
3702,206,canvas-session-035,moss_ward,Milo,42164b006a,drain rain path,373374f442,1,bind,bind,True,0.97,0.97,True,True,True
3703,206,canvas-session-035,glass_harbor,Sera,b557cb5ab1,mend fog net,abaa4a875a,2,test,bind,False,0.97,0.97,True,True,True
3704,206,canvas-session-035,cinder_garden,Juno,f754fc777c,cool ash path,47f0689500,3,shade,shade,True,0.97,0.97,True,True,True
3705,206,canvas-session-035,lichen_bridge,Luma,7017cc792d,repair meal ledger,1a0d15501b,4,file,file,True,0.97,0.97,True,True,True
3706,206,canvas-session-035,orchid_engine,Dax,947f5c8b39,listen to valve pulse,a3dde2e4de,1,tend,tend,True,0.97,0.97,True,True,True
3707,206,canvas-session-035,moss_ward,Tala,f91d6085d8,patch blanket loom,99ffc2a687,2,inspect,inspect,True,0.97,0.97,True,True,True
3708,207,canvas-session-035,cinder_garden,Wren,9ee5bba78b,cool ash path,835a41d0a3,1,record,record,True,0.97,0.97,True,True,True
3709,207,canvas-session-035,lichen_bridge,Kio,1356a31e8d,repair meal ledger,8ff9991586,2,tension,tension,True,0.97,0.97,True,True,True
3710,207,canvas-session-035,orchid_engine,Cai,aa06bc447d,listen to valve pulse,37292a3301,3,clean,inspect,False,0.97,0.97,True,True,True
3711,207,canvas-session-035,moss_ward,Milo,214b5191fa,patch blanket loom,a5857646c4,4,bind,bind,True,0.97,0.97,True,True,True
3712,207,canvas-session-035,glass_harbor,Sera,35df557118,seal fog catcher,82832b5f69,1,test,test,True,0.97,0.97,True,True,True
3713,207,canvas-session-035,cinder_garden,Juno,a3cdbd8180,repair seed calendar,b4596f2632,2,shade,shade,True,0.97,0.97,True,True,True
3714,207,canvas-session-035,lichen_bridge,Luma,a72c4caf94,test rope bridge,fe8074beb2,3,file,file,True,0.97,0.97,True,True,True
3715,207,canvas-session-035,orchid_engine,Dax,e5be4a3317,clean gear wash,df4c306e83,4,tend,tend,True,0.97,0.97,True,True,True
3716,207,canvas-session-035,moss_ward,Tala,ab7eb655b8,copy root ledger,fc22cb1853,1,inspect,inspect,True,0.97,0.97,True,True,True
3717,207,canvas-session-035,glass_harbor,Nia,35100ce116,mark crossing rope,55d258b511,2,trim,bind,False,0.97,0.97,True,True,True
3718,207,canvas-session-035,cinder_garden,Pax,cfb8cd3fed,shade seed rows,d3f4917ae0,3,sort,sort,True,0.97,0.97,True,True,True
3719,207,canvas-session-035,lichen_bridge,Rin,d21d02a5bc,weave spare rope,c2ed676be4,4,mark,mark,True,0.97,0.97,True,True,True
3720,207,canvas-session-035,orchid_engine,Eli,3f711d3e3b,tend orchid lamp,7f0faa0bad,1,stabilize,stabilize,True,0.97,0.97,True,True,True
3721,207,canvas-session-035,moss_ward,Ari,808faa30ed,raise warm-cup shelf,23bf8e8060,2,align,align,True,0.97,0.97,True,True,True
3722,207,canvas-session-035,glass_harbor,Oren,f949aa8fd3,relight public lamp,e22caa4435,3,thread,thread,True,0.97,0.97,True,True,True
3723,207,canvas-session-035,cinder_garden,Vale,6b0dbec2ed,sort ember fruit,edf3149667,4,cool,cool,True,0.97,0.97,True,True,True
3724,207,canvas-session-035,lichen_bridge,Sol,910495b9ec,mark signal bell,181f1d07db,1,share,press,False,0.97,0.97,True,True,True
3725,207,canvas-session-035,orchid_engine,Bea,d5a5690d8e,stabilize steam kettle,b94c4afc53,2,listen,listen,True,0.97,0.97,True,True,True
3726,208,canvas-session-035,glass_harbor,Nia,24a6670b6c,relight public lamp,54401208f9,1,trim,trim,True,0.97,0.97,True,True,True
3727,208,canvas-session-035,cinder_garden,Pax,9dfff354ca,sort ember fruit,413beea2b6,2,sort,sort,True,0.97,0.97,True,True,True
3728,208,canvas-session-035,lichen_bridge,Rin,48fc2b7680,mark signal bell,673f062821,3,mark,mark,True,0.956,0.97,True,True,True
3729,208,canvas-session-035,orchid_engine,Eli,86759406ca,stabilize steam kettle,07b8fb23e7,4,stabilize,stabilize,True,0.956,0.97,True,True,True
3730,208,canvas-session-035,moss_ward,Ari,da0f22a6f5,drain rain path,eb08156222,1,align,align,True,0.97,0.97,True,True,True
3731,208,canvas-session-035,glass_harbor,Oren,9f03b2f23d,mend fog net,99ecf65178,2,thread,bind,False,0.97,0.97,True,True,True
3732,208,canvas-session-035,cinder_garden,Vale,58b08d67ce,cool ash path,5ea1eb70e0,3,cool,cool,True,0.97,0.97,True,True,True
3733,208,canvas-session-035,lichen_bridge,Sol,6a6945c048,repair meal ledger,461ea290de,4,share,share,True,0.97,0.97,True,True,True
3734,208,canvas-session-035,orchid_engine,Bea,1a39418cc8,listen to valve pulse,f5eba72978,1,listen,listen,True,0.97,0.97,True,True,True
3735,208,canvas-session-035,moss_ward,Fay,cbe617b6af,patch blanket loom,607cc87f47,2,press,press,True,0.97,0.97,True,True,True
3736,208,canvas-session-035,glass_harbor,Puck,19e61c2da4,seal fog catcher,d164c7ec69,3,seal,seal,True,0.97,0.97,True,True,True
3737,208,canvas-session-035,cinder_garden,Wren,b1df32837e,repair seed calendar,cb4a04b987,4,record,record,True,0.97,0.97,True,True,True
3738,208,canvas-session-035,lichen_bridge,Kio,0c14394478,test rope bridge,848f73f537,1,tension,press,False,0.97,0.97,True,True,True
3739,208,canvas-session-035,orchid_engine,Cai,80ecb7dbcd,clean gear wash,d142e1b51c,2,clean,clean,True,0.97,0.97,True,True,True
3740,208,canvas-session-035,moss_ward,Milo,4f19e26857,copy root ledger,eaed2415c4,3,bind,bind,True,0.97,0.97,True,True,True
3741,208,canvas-session-035,glass_harbor,Sera,ee1d01c438,mark crossing rope,7894edd931,4,test,test,True,0.97,0.97,True,True,True
3742,208,canvas-session-035,cinder_garden,Juno,9c5554028b,shade seed rows,6e63506571,1,shade,shade,True,0.97,0.97,True,True,True
3743,208,canvas-session-035,lichen_bridge,Luma,5fbf6bf7bd,weave spare rope,b6152cbe8a,2,file,file,True,0.97,0.97,True,True,True
3744,209,canvas-session-035,moss_ward,Fay,6a7b5adb25,copy root ledger,9ad1660e32,1,press,press,True,0.97,0.97,True,True,True
3745,209,canvas-session-035,glass_harbor,Puck,c10ea1470a,mark crossing rope,c04aad3f1e,2,seal,bind,False,0.97,0.97,True,True,True
