tick_id,day,route_id,avatar_action,intervention_available,intervention_taken,helps_recovery,creates_tradeoff,visible_consequence,consent_boundary,recovery_delta
0,1,riverbend_roofward,place temporary bridge marker,True,False,False,False,available,public route aid only; no private workspace inspection,0.0
833,60,roofward_archive,open shade cloth cache,True,False,False,False,available,public route aid only; no private workspace inspection,0.0
834,60,archive_signal,pin public notice board,True,False,False,False,available,public route aid only; no private workspace inspection,0.0
835,60,signal_orchard,dim relay for caravan,True,False,False,False,available,public route aid only; no private workspace inspection,0.0
836,60,orchard_riverbend,lay dry stepping mats,True,False,False,False,available,public route aid only; no private workspace inspection,0.0
837,60,central_repair_ring,queue repair token,True,True,True,False,recovery improves,public route aid only; no private workspace inspection,0.055
838,60,riverbend_roofward,place temporary bridge marker,True,False,False,False,available,public route aid only; no private workspace inspection,0.0
839,60,roofward_archive,open shade cloth cache,True,False,False,False,available,public route aid only; no private workspace inspection,0.0
840,61,archive_signal,pin public notice board,True,False,False,False,available,public route aid only; no private workspace inspection,0.0
841,61,signal_orchard,dim relay for caravan,True,False,False,False,available,public route aid only; no private workspace inspection,0.0
842,61,orchard_riverbend,lay dry stepping mats,True,True,True,False,recovery improves,public route aid only; no private workspace inspection,0.055
843,61,central_repair_ring,queue repair token,True,False,False,False,available,public route aid only; no private workspace inspection,0.0
844,61,riverbend_roofward,place temporary bridge marker,True,False,False,False,available,public route aid only; no private workspace inspection,0.0
845,61,roofward_archive,open shade cloth cache,True,True,False,False,available,public route aid only; no private workspace inspection,0.0
846,61,archive_signal,pin public notice board,True,False,False,False,available,public route aid only; no private workspace inspection,0.0
847,61,signal_orchard,dim relay for caravan,True,False,False,False,available,public route aid only; no private workspace inspection,0.0
848,61,orchard_riverbend,lay dry stepping mats,True,False,False,False,available,public route aid only; no private workspace inspection,0.0
849,61,central_repair_ring,queue repair token,True,False,False,False,available,public route aid only; no private workspace inspection,0.0
850,61,riverbend_roofward,place temporary bridge marker,True,False,False,False,available,public route aid only; no private workspace inspection,0.0
851,61,roofward_archive,open shade cloth cache,True,True,True,False,recovery improves,public route aid only; no private workspace inspection,0.055
852,61,archive_signal,pin public notice board,True,False,False,False,available,public route aid only; no private workspace inspection,0.0
853,61,signal_orchard,dim relay for caravan,True,False,False,False,available,public route aid only; no private workspace inspection,0.0
854,62,orchard_riverbend,lay dry stepping mats,True,False,False,False,available,public route aid only; no private workspace inspection,0.0
855,62,central_repair_ring,queue repair token,True,False,False,False,available,public route aid only; no private workspace inspection,0.0
856,62,riverbend_roofward,place temporary bridge marker,True,True,True,True,helps but slows caravan,public route aid only; no private workspace inspection,0.035
857,62,roofward_archive,open shade cloth cache,True,False,False,False,available,public route aid only; no private workspace inspection,0.0
858,62,archive_signal,pin public notice board,True,False,False,False,available,public route aid only; no private workspace inspection,0.0
859,62,signal_orchard,dim relay for caravan,True,True,True,False,recovery improves,public route aid only; no private workspace inspection,0.055
860,62,orchard_riverbend,lay dry stepping mats,True,False,False,False,available,public route aid only; no private workspace inspection,0.0
861,62,central_repair_ring,queue repair token,True,False,False,False,available,public route aid only; no private workspace inspection,0.0
862,62,riverbend_roofward,place temporary bridge marker,True,False,False,False,available,public route aid only; no private workspace inspection,0.0
863,62,roofward_archive,open shade cloth cache,True,False,False,False,available,public route aid only; no private workspace inspection,0.0
864,62,archive_signal,pin public notice board,True,False,False,False,available,public route aid only; no private workspace inspection,0.0
865,62,signal_orchard,dim relay for caravan,True,True,True,False,recovery improves,public route aid only; no private workspace inspection,0.055
866,62,orchard_riverbend,lay dry stepping mats,True,False,False,False,available,public route aid only; no private workspace inspection,0.0
867,62,central_repair_ring,queue repair token,True,False,False,False,available,public route aid only; no private workspace inspection,0.0
868,63,roofward_archive,open shade cloth cache,True,False,False,False,available,public route aid only; no private workspace inspection,0.0
869,63,archive_signal,pin public notice board,True,False,False,False,available,public route aid only; no private workspace inspection,0.0
870,63,signal_orchard,dim relay for caravan,True,False,False,False,available,public route aid only; no private workspace inspection,0.0
871,63,orchard_riverbend,lay dry stepping mats,True,False,False,False,available,public route aid only; no private workspace inspection,0.0
872,63,central_repair_ring,queue repair token,True,False,False,False,available,public route aid only; no private workspace inspection,0.0
873,63,riverbend_roofward,place temporary bridge marker,True,False,False,False,available,public route aid only; no private workspace inspection,0.0
874,63,roofward_archive,open shade cloth cache,True,False,False,False,available,public route aid only; no private workspace inspection,0.0
875,63,archive_signal,pin public notice board,True,False,False,False,available,public route aid only; no private workspace inspection,0.0
876,63,signal_orchard,dim relay for caravan,True,False,False,False,available,public route aid only; no private workspace inspection,0.0
877,63,orchard_riverbend,lay dry stepping mats,True,True,True,False,recovery improves,public route aid only; no private workspace inspection,0.055
878,63,central_repair_ring,queue repair token,True,False,False,False,available,public route aid only; no private workspace inspection,0.0
879,63,riverbend_roofward,place temporary bridge marker,True,False,False,False,available,public route aid only; no private workspace inspection,0.0
880,63,roofward_archive,open shade cloth cache,True,False,False,False,available,public route aid only; no private workspace inspection,0.0
881,63,archive_signal,pin public notice board,True,False,False,False,available,public route aid only; no private workspace inspection,0.0
882,64,signal_orchard,dim relay for caravan,True,False,False,False,available,public route aid only; no private workspace inspection,0.0
883,64,orchard_riverbend,lay dry stepping mats,True,False,False,False,available,public route aid only; no private workspace inspection,0.0
884,64,central_repair_ring,queue repair token,True,False,False,False,available,public route aid only; no private workspace inspection,0.0
885,64,riverbend_roofward,place temporary bridge marker,True,False,False,False,available,public route aid only; no private workspace inspection,0.0
886,64,roofward_archive,open shade cloth cache,True,False,False,False,available,public route aid only; no private workspace inspection,0.0
887,64,archive_signal,pin public notice board,True,False,False,False,available,public route aid only; no private workspace inspection,0.0
888,64,signal_orchard,dim relay for caravan,True,False,False,False,available,public route aid only; no private workspace inspection,0.0
889,64,orchard_riverbend,lay dry stepping mats,True,False,False,False,available,public route aid only; no private workspace inspection,0.0
890,64,central_repair_ring,queue repair token,True,False,False,False,available,public route aid only; no private workspace inspection,0.0
891,64,riverbend_roofward,place temporary bridge marker,True,True,True,False,recovery improves,public route aid only; no private workspace inspection,0.055
892,64,roofward_archive,open shade cloth cache,True,False,False,False,available,public route aid only; no private workspace inspection,0.0
893,64,archive_signal,pin public notice board,True,False,False,False,available,public route aid only; no private workspace inspection,0.0
894,64,signal_orchard,dim relay for caravan,True,False,False,False,available,public route aid only; no private workspace inspection,0.0
895,64,orchard_riverbend,lay dry stepping mats,True,False,False,False,available,public route aid only; no private workspace inspection,0.0
896,65,central_repair_ring,queue repair token,True,False,False,False,available,public route aid only; no private workspace inspection,0.0
897,65,riverbend_roofward,place temporary bridge marker,True,False,False,False,available,public route aid only; no private workspace inspection,0.0
898,65,roofward_archive,open shade cloth cache,True,False,False,False,available,public route aid only; no private workspace inspection,0.0
899,65,archive_signal,pin public notice board,True,False,False,False,available,public route aid only; no private workspace inspection,0.0
900,65,signal_orchard,dim relay for caravan,True,False,False,False,available,public route aid only; no private workspace inspection,0.0
901,65,orchard_riverbend,lay dry stepping mats,True,False,False,False,available,public route aid only; no private workspace inspection,0.0
902,65,central_repair_ring,queue repair token,True,False,False,False,available,public route aid only; no private workspace inspection,0.0
903,65,riverbend_roofward,place temporary bridge marker,True,False,False,False,available,public route aid only; no private workspace inspection,0.0
904,65,roofward_archive,open shade cloth cache,True,False,False,False,available,public route aid only; no private workspace inspection,0.0
905,65,archive_signal,pin public notice board,True,True,True,False,recovery improves,public route aid only; no private workspace inspection,0.055
906,65,signal_orchard,dim relay for caravan,True,False,False,False,available,public route aid only; no private workspace inspection,0.0
907,65,orchard_riverbend,lay dry stepping mats,True,False,False,False,available,public route aid only; no private workspace inspection,0.0
908,65,central_repair_ring,queue repair token,True,False,False,False,available,public route aid only; no private workspace inspection,0.0
909,65,riverbend_roofward,place temporary bridge marker,True,False,False,False,available,public route aid only; no private workspace inspection,0.0
910,66,roofward_archive,open shade cloth cache,True,False,False,False,available,public route aid only; no private workspace inspection,0.0
911,66,archive_signal,pin public notice board,True,False,False,False,available,public route aid only; no private workspace inspection,0.0
912,66,signal_orchard,dim relay for caravan,True,False,False,False,available,public route aid only; no private workspace inspection,0.0
913,66,orchard_riverbend,lay dry stepping mats,True,False,False,False,available,public route aid only; no private workspace inspection,0.0
914,66,central_repair_ring,queue repair token,True,False,False,False,available,public route aid only; no private workspace inspection,0.0
915,66,riverbend_roofward,place temporary bridge marker,True,False,False,False,available,public route aid only; no private workspace inspection,0.0
916,66,roofward_archive,open shade cloth cache,True,False,False,False,available,public route aid only; no private workspace inspection,0.0
917,66,archive_signal,pin public notice board,True,False,False,False,available,public route aid only; no private workspace inspection,0.0
918,66,signal_orchard,dim relay for caravan,True,False,False,False,available,public route aid only; no private workspace inspection,0.0
919,66,orchard_riverbend,lay dry stepping mats,True,True,True,False,recovery improves,public route aid only; no private workspace inspection,0.055
920,66,central_repair_ring,queue repair token,True,False,False,False,available,public route aid only; no private workspace inspection,0.0
921,66,riverbend_roofward,place temporary bridge marker,True,False,False,False,available,public route aid only; no private workspace inspection,0.0
922,66,roofward_archive,open shade cloth cache,True,False,False,False,available,public route aid only; no private workspace inspection,0.0
923,66,archive_signal,pin public notice board,True,False,False,False,available,public route aid only; no private workspace inspection,0.0
924,67,signal_orchard,dim relay for caravan,True,False,False,False,available,public route aid only; no private workspace inspection,0.0
925,67,orchard_riverbend,lay dry stepping mats,True,False,False,False,available,public route aid only; no private workspace inspection,0.0
926,67,central_repair_ring,queue repair token,True,False,False,False,available,public route aid only; no private workspace inspection,0.0
927,67,riverbend_roofward,place temporary bridge marker,True,False,False,False,available,public route aid only; no private workspace inspection,0.0
928,67,roofward_archive,open shade cloth cache,True,False,False,False,available,public route aid only; no private workspace inspection,0.0
929,67,archive_signal,pin public notice board,True,False,False,False,available,public route aid only; no private workspace inspection,0.0
930,67,signal_orchard,dim relay for caravan,True,False,False,False,available,public route aid only; no private workspace inspection,0.0
931,67,orchard_riverbend,lay dry stepping mats,True,False,False,False,available,public route aid only; no private workspace inspection,0.0
932,67,central_repair_ring,queue repair token,True,False,False,False,available,public route aid only; no private workspace inspection,0.0
933,67,riverbend_roofward,place temporary bridge marker,True,True,True,False,recovery improves,public route aid only; no private workspace inspection,0.055
934,67,roofward_archive,open shade cloth cache,True,False,False,False,available,public route aid only; no private workspace inspection,0.0
935,67,archive_signal,pin public notice board,True,False,False,False,available,public route aid only; no private workspace inspection,0.0
936,67,signal_orchard,dim relay for caravan,True,False,False,False,available,public route aid only; no private workspace inspection,0.0
937,67,orchard_riverbend,lay dry stepping mats,True,False,False,False,available,public route aid only; no private workspace inspection,0.0
938,68,central_repair_ring,queue repair token,True,False,False,False,available,public route aid only; no private workspace inspection,0.0
939,68,riverbend_roofward,place temporary bridge marker,True,False,False,False,available,public route aid only; no private workspace inspection,0.0
940,68,roofward_archive,open shade cloth cache,True,False,False,False,available,public route aid only; no private workspace inspection,0.0
941,68,archive_signal,pin public notice board,True,False,False,False,available,public route aid only; no private workspace inspection,0.0
942,68,signal_orchard,dim relay for caravan,True,False,False,False,available,public route aid only; no private workspace inspection,0.0
943,68,orchard_riverbend,lay dry stepping mats,True,False,False,False,available,public route aid only; no private workspace inspection,0.0
944,68,central_repair_ring,queue repair token,True,False,False,False,available,public route aid only; no private workspace inspection,0.0
945,68,riverbend_roofward,place temporary bridge marker,True,False,False,False,available,public route aid only; no private workspace inspection,0.0
946,68,roofward_archive,open shade cloth cache,True,False,False,False,available,public route aid only; no private workspace inspection,0.0
947,68,archive_signal,pin public notice board,True,True,True,False,recovery improves,public route aid only; no private workspace inspection,0.055
948,68,signal_orchard,dim relay for caravan,True,False,False,False,available,public route aid only; no private workspace inspection,0.0
949,68,orchard_riverbend,lay dry stepping mats,True,False,False,False,available,public route aid only; no private workspace inspection,0.0
950,68,central_repair_ring,queue repair token,True,False,False,False,available,public route aid only; no private workspace inspection,0.0
951,68,riverbend_roofward,place temporary bridge marker,True,False,False,False,available,public route aid only; no private workspace inspection,0.0
952,69,roofward_archive,open shade cloth cache,True,False,False,False,available,public route aid only; no private workspace inspection,0.0
953,69,archive_signal,pin public notice board,True,False,False,False,available,public route aid only; no private workspace inspection,0.0
954,69,signal_orchard,dim relay for caravan,True,False,False,False,available,public route aid only; no private workspace inspection,0.0
955,69,orchard_riverbend,lay dry stepping mats,True,False,False,False,available,public route aid only; no private workspace inspection,0.0
956,69,central_repair_ring,queue repair token,True,False,False,False,available,public route aid only; no private workspace inspection,0.0
957,69,riverbend_roofward,place temporary bridge marker,True,False,False,False,available,public route aid only; no private workspace inspection,0.0
958,69,roofward_archive,open shade cloth cache,True,False,False,False,available,public route aid only; no private workspace inspection,0.0
959,69,archive_signal,pin public notice board,True,False,False,False,available,public route aid only; no private workspace inspection,0.0
960,69,signal_orchard,dim relay for caravan,True,False,False,False,available,public route aid only; no private workspace inspection,0.0
961,69,orchard_riverbend,lay dry stepping mats,True,True,True,False,recovery improves,public route aid only; no private workspace inspection,0.055
962,69,central_repair_ring,queue repair token,True,False,False,False,available,public route aid only; no private workspace inspection,0.0
963,69,riverbend_roofward,place temporary bridge marker,True,False,False,False,available,public route aid only; no private workspace inspection,0.0
964,69,roofward_archive,open shade cloth cache,True,False,False,False,available,public route aid only; no private workspace inspection,0.0
965,69,archive_signal,pin public notice board,True,False,False,False,available,public route aid only; no private workspace inspection,0.0
966,70,orchard_riverbend,lay dry stepping mats,True,False,False,False,available,public route aid only; no private workspace inspection,0.0
967,70,central_repair_ring,queue repair token,True,False,False,False,available,public route aid only; no private workspace inspection,0.0
968,70,riverbend_roofward,place temporary bridge marker,True,True,True,False,recovery improves,public route aid only; no private workspace inspection,0.055
969,70,roofward_archive,open shade cloth cache,True,False,False,False,available,public route aid only; no private workspace inspection,0.0
970,70,archive_signal,pin public notice board,True,False,False,False,available,public route aid only; no private workspace inspection,0.0
971,70,signal_orchard,dim relay for caravan,True,True,True,False,recovery improves,public route aid only; no private workspace inspection,0.055
972,70,orchard_riverbend,lay dry stepping mats,True,False,False,False,available,public route aid only; no private workspace inspection,0.0
973,70,central_repair_ring,queue repair token,True,False,False,False,available,public route aid only; no private workspace inspection,0.0
974,70,riverbend_roofward,place temporary bridge marker,True,False,False,False,available,public route aid only; no private workspace inspection,0.0
975,70,roofward_archive,open shade cloth cache,True,True,False,False,available,public route aid only; no private workspace inspection,0.0
976,70,archive_signal,pin public notice board,True,False,False,False,available,public route aid only; no private workspace inspection,0.0
977,70,signal_orchard,dim relay for caravan,True,True,True,False,recovery improves,public route aid only; no private workspace inspection,0.055
978,70,orchard_riverbend,lay dry stepping mats,True,False,False,False,available,public route aid only; no private workspace inspection,0.0
979,70,central_repair_ring,queue repair token,True,False,False,False,available,public route aid only; no private workspace inspection,0.0
980,71,riverbend_roofward,place temporary bridge marker,True,False,False,False,available,public route aid only; no private workspace inspection,0.0
981,71,roofward_archive,open shade cloth cache,True,False,False,False,available,public route aid only; no private workspace inspection,0.0
982,71,archive_signal,pin public notice board,True,True,True,False,recovery improves,public route aid only; no private workspace inspection,0.055
983,71,signal_orchard,dim relay for caravan,True,False,False,False,available,public route aid only; no private workspace inspection,0.0
984,71,orchard_riverbend,lay dry stepping mats,True,False,False,False,available,public route aid only; no private workspace inspection,0.0
985,71,central_repair_ring,queue repair token,True,True,True,False,recovery improves,public route aid only; no private workspace inspection,0.055
986,71,riverbend_roofward,place temporary bridge marker,True,False,False,False,available,public route aid only; no private workspace inspection,0.0
987,71,roofward_archive,open shade cloth cache,True,False,False,False,available,public route aid only; no private workspace inspection,0.0
988,71,archive_signal,pin public notice board,True,False,False,False,available,public route aid only; no private workspace inspection,0.0
989,71,signal_orchard,dim relay for caravan,True,True,True,False,recovery improves,public route aid only; no private workspace inspection,0.055
990,71,orchard_riverbend,lay dry stepping mats,True,False,False,False,available,public route aid only; no private workspace inspection,0.0
991,71,central_repair_ring,queue repair token,True,True,True,False,recovery improves,public route aid only; no private workspace inspection,0.055
992,71,riverbend_roofward,place temporary bridge marker,True,False,False,False,available,public route aid only; no private workspace inspection,0.0
993,71,roofward_archive,open shade cloth cache,True,False,False,False,available,public route aid only; no private workspace inspection,0.0
994,72,archive_signal,pin public notice board,True,False,False,False,available,public route aid only; no private workspace inspection,0.0
995,72,signal_orchard,dim relay for caravan,True,False,False,False,available,public route aid only; no private workspace inspection,0.0
996,72,orchard_riverbend,lay dry stepping mats,True,True,True,True,helps but slows caravan,public route aid only; no private workspace inspection,0.035
997,72,central_repair_ring,queue repair token,True,False,False,False,available,public route aid only; no private workspace inspection,0.0
998,72,riverbend_roofward,place temporary bridge marker,True,False,False,False,available,public route aid only; no private workspace inspection,0.0
999,72,roofward_archive,open shade cloth cache,True,True,True,False,recovery improves,public route aid only; no private workspace inspection,0.055
1000,72,archive_signal,pin public notice board,True,False,False,False,available,public route aid only; no private workspace inspection,0.0
1001,72,signal_orchard,dim relay for caravan,True,False,False,False,available,public route aid only; no private workspace inspection,0.0
1002,72,orchard_riverbend,lay dry stepping mats,True,False,False,False,available,public route aid only; no private workspace inspection,0.0
1003,72,central_repair_ring,queue repair token,True,True,True,False,recovery improves,public route aid only; no private workspace inspection,0.055
1004,72,riverbend_roofward,place temporary bridge marker,True,False,False,False,available,public route aid only; no private workspace inspection,0.0
1005,72,roofward_archive,open shade cloth cache,True,True,True,False,recovery improves,public route aid only; no private workspace inspection,0.055
1006,72,archive_signal,pin public notice board,True,False,False,False,available,public route aid only; no private workspace inspection,0.0
1007,72,signal_orchard,dim relay for caravan,True,False,False,False,available,public route aid only; no private workspace inspection,0.0
