tick_id,day,route_id,agent,follows_body_reaction_tick,delay_ticks,dialogue_line,bounded_refusal_available,recovery_choice_available,dialogue_visible,localstorage_memory_key,memory_written,private_workspace_hidden
978,82,orchard_riverbend,Ivo,978,1,The seeds stayed dry. I will remember that route.,True,True,True,ssrm.v34.memory.orchard_riverbend,True,True
979,82,central_repair_ring,Juno,979,1,The outer path gave me room. I can finish the wire without shaking.,True,True,True,ssrm.v34.memory.central_repair_ring,True,True
980,82,riverbend_roofward,Fay,980,8,I noticed you chose the dry ridge. I can keep carrying the kit.,True,True,True,ssrm.v34.memory.riverbend_roofward,True,True
981,82,roofward_archive,Fay,981,1,The warm lane helped. I remember you waited instead of rushing me.,True,True,True,ssrm.v34.memory.roofward_archive,True,True
983,82,signal_orchard,Milo,977,2,I am not walking blind while the lantern sputters.,True,True,True,ssrm.v34.memory.signal_orchard,True,True
984,83,orchard_riverbend,Ivo,984,1,The seeds stayed dry. I will remember that route.,True,True,True,ssrm.v34.memory.orchard_riverbend,True,True
985,83,central_repair_ring,Juno,985,1,The outer path gave me room. I can finish the wire without shaking.,True,True,True,ssrm.v34.memory.central_repair_ring,True,True
986,83,riverbend_roofward,Ari,986,7,I noticed you chose the dry ridge. I can keep carrying the kit.,True,True,True,ssrm.v34.memory.riverbend_roofward,True,True
987,83,roofward_archive,Fay,987,1,The warm lane helped. I remember you waited instead of rushing me.,True,True,True,ssrm.v34.memory.roofward_archive,True,True
990,83,orchard_riverbend,Ari,990,1,The seeds stayed dry. I will remember that route.,True,True,True,ssrm.v34.memory.orchard_riverbend,True,True
991,83,central_repair_ring,Pax,985,3,The outer path gave me room. I can finish the wire without shaking.,True,True,True,ssrm.v34.memory.central_repair_ring,True,True
992,83,riverbend_roofward,Ari,992,7,I noticed you chose the dry ridge. I can keep carrying the kit.,True,True,True,ssrm.v34.memory.riverbend_roofward,True,True
993,83,roofward_archive,Nia,993,3,The warm lane helped. I remember you waited instead of rushing me.,True,True,True,ssrm.v34.memory.roofward_archive,True,True
995,83,signal_orchard,Ivo,989,1,The loop gave us light. I trust that more than the short road tonight.,True,True,True,ssrm.v34.memory.signal_orchard,True,True
996,84,orchard_riverbend,Ari,996,1,The seeds stayed dry. I will remember that route.,True,True,True,ssrm.v34.memory.orchard_riverbend,True,True
998,84,riverbend_roofward,Fay,998,6,I noticed you chose the dry ridge. I can keep carrying the kit.,True,True,True,ssrm.v34.memory.riverbend_roofward,True,True
999,84,roofward_archive,Nia,999,3,The warm lane helped. I remember you waited instead of rushing me.,True,True,True,ssrm.v34.memory.roofward_archive,True,True
1002,84,orchard_riverbend,Ivo,1002,3,The seeds stayed dry. I will remember that route.,True,True,True,ssrm.v34.memory.orchard_riverbend,True,True
1004,84,riverbend_roofward,Fay,1004,6,I noticed you chose the dry ridge. I can keep carrying the kit.,True,True,True,ssrm.v34.memory.riverbend_roofward,True,True
1005,84,roofward_archive,Fay,1005,2,The warm lane helped. I remember you waited instead of rushing me.,True,True,True,ssrm.v34.memory.roofward_archive,True,True
1007,84,signal_orchard,Milo,1007,1,The loop gave us light. I trust that more than the short road tonight.,True,True,True,ssrm.v34.memory.signal_orchard,True,True
1008,85,orchard_riverbend,Ivo,1008,3,The seeds stayed dry. I will remember that route.,True,True,True,ssrm.v34.memory.orchard_riverbend,True,True
1010,85,riverbend_roofward,Ari,1010,9,I noticed you chose the dry ridge. I can keep carrying the kit.,True,True,True,ssrm.v34.memory.riverbend_roofward,True,True
1011,85,roofward_archive,Fay,1011,2,The warm lane helped. I remember you waited instead of rushing me.,True,True,True,ssrm.v34.memory.roofward_archive,True,True
1013,85,signal_orchard,Milo,1013,1,The loop gave us light. I trust that more than the short road tonight.,True,True,True,ssrm.v34.memory.signal_orchard,True,True
1014,85,orchard_riverbend,Ari,1014,2,The seeds stayed dry. I will remember that route.,True,True,True,ssrm.v34.memory.orchard_riverbend,True,True
1016,85,riverbend_roofward,Ari,1016,9,I noticed you chose the dry ridge. I can keep carrying the kit.,True,True,True,ssrm.v34.memory.riverbend_roofward,True,True
1017,85,roofward_archive,Nia,1017,1,The warm lane helped. I remember you waited instead of rushing me.,True,True,True,ssrm.v34.memory.roofward_archive,True,True
1018,85,archive_signal,Milo,1018,1,That path kept the spool clean. I can explain the pattern now.,True,True,True,ssrm.v34.memory.archive_signal,True,True
1019,85,signal_orchard,Ivo,1013,3,The loop gave us light. I trust that more than the short road tonight.,True,True,True,ssrm.v34.memory.signal_orchard,True,True
1020,86,orchard_riverbend,Ari,1020,2,The seeds stayed dry. I will remember that route.,True,True,True,ssrm.v34.memory.orchard_riverbend,True,True
1022,86,riverbend_roofward,Fay,1022,8,I noticed you chose the dry ridge. I can keep carrying the kit.,True,True,True,ssrm.v34.memory.riverbend_roofward,True,True
1023,86,roofward_archive,Nia,1023,1,The warm lane helped. I remember you waited instead of rushing me.,True,True,True,ssrm.v34.memory.roofward_archive,True,True
1024,86,archive_signal,Milo,1018,1,That path kept the spool clean. I can explain the pattern now.,True,True,True,ssrm.v34.memory.archive_signal,True,True
1026,86,orchard_riverbend,Ivo,1026,1,The seeds stayed dry. I will remember that route.,True,True,True,ssrm.v34.memory.orchard_riverbend,True,True
1028,86,riverbend_roofward,Fay,1028,8,I noticed you chose the dry ridge. I can keep carrying the kit.,True,True,True,ssrm.v34.memory.riverbend_roofward,True,True
1029,86,roofward_archive,Fay,1029,1,The warm lane helped. I remember you waited instead of rushing me.,True,True,True,ssrm.v34.memory.roofward_archive,True,True
1031,86,signal_orchard,Milo,1025,2,The loop gave us light. I trust that more than the short road tonight.,True,True,True,ssrm.v34.memory.signal_orchard,True,True
1032,87,orchard_riverbend,Ivo,1032,1,The seeds stayed dry. I will remember that route.,True,True,True,ssrm.v34.memory.orchard_riverbend,True,True
1034,87,riverbend_roofward,Ari,1034,7,I noticed you chose the dry ridge. I can keep carrying the kit.,True,True,True,ssrm.v34.memory.riverbend_roofward,True,True
1035,87,roofward_archive,Fay,1035,1,The warm lane helped. I remember you waited instead of rushing me.,True,True,False,ssrm.v34.memory.roofward_archive,True,True
1038,87,orchard_riverbend,Ari,1038,1,The seeds stayed dry. I will remember that route.,True,True,True,ssrm.v34.memory.orchard_riverbend,True,True
1040,87,riverbend_roofward,Ari,1040,7,I noticed you chose the dry ridge. I can keep carrying the kit.,True,True,True,ssrm.v34.memory.riverbend_roofward,True,True
1041,87,roofward_archive,Nia,1041,3,The warm lane helped. I remember you waited instead of rushing me.,True,True,True,ssrm.v34.memory.roofward_archive,True,True
1043,87,signal_orchard,Ivo,1037,1,I am not walking blind while the lantern sputters.,True,True,True,ssrm.v34.memory.signal_orchard,True,True
1045,88,riverbend_roofward,Fay,1040,5,I noticed you chose the dry ridge. I can keep carrying the kit.,True,True,True,ssrm.v34.memory.riverbend_roofward,True,True
1046,88,roofward_archive,Nia,1046,2,The warm lane helped. I remember you waited instead of rushing me.,True,True,True,ssrm.v34.memory.roofward_archive,True,True
1049,88,orchard_riverbend,Ari,1049,5,The seeds stayed dry. I will remember that route.,True,True,True,ssrm.v34.memory.orchard_riverbend,True,True
1050,88,central_repair_ring,Pax,1050,2,The outer path gave me room. I can finish the wire without shaking.,True,True,True,ssrm.v34.memory.central_repair_ring,True,True
1051,88,riverbend_roofward,Fay,1040,5,I noticed you chose the dry ridge. I can keep carrying the kit.,True,True,True,ssrm.v34.memory.riverbend_roofward,True,True
1052,88,roofward_archive,Nia,1052,2,The warm lane helped. I remember you waited instead of rushing me.,True,True,True,ssrm.v34.memory.roofward_archive,True,True
1053,88,archive_signal,Milo,1053,1,That path kept the spool clean. I can explain the pattern now.,True,True,True,ssrm.v34.memory.archive_signal,True,True
1055,88,orchard_riverbend,Ari,1049,3,The seeds stayed dry. I will remember that route.,True,True,True,ssrm.v34.memory.orchard_riverbend,True,True
1056,89,central_repair_ring,Pax,1056,2,The outer path gave me room. I can finish the wire without shaking.,True,True,True,ssrm.v34.memory.central_repair_ring,True,True
1058,89,roofward_archive,Nia,1058,2,The warm lane helped. I remember you waited instead of rushing me.,True,True,False,ssrm.v34.memory.roofward_archive,True,True
1059,89,archive_signal,Milo,1059,1,That path kept the spool clean. I can explain the pattern now.,True,True,True,ssrm.v34.memory.archive_signal,True,True
1062,89,central_repair_ring,Juno,1062,1,The outer path gave me room. I can finish the wire without shaking.,True,True,True,ssrm.v34.memory.central_repair_ring,True,True
1064,89,roofward_archive,Fay,1064,1,The warm lane helped. I remember you waited instead of rushing me.,True,True,True,ssrm.v34.memory.roofward_archive,True,True
1065,89,archive_signal,Nia,1065,1,That path kept the spool clean. I can explain the pattern now.,True,True,True,ssrm.v34.memory.archive_signal,True,True
1067,89,orchard_riverbend,Ivo,1061,2,I will not step into the fen with the satchel open.,True,True,True,ssrm.v34.memory.orchard_riverbend,True,True
1068,90,central_repair_ring,Juno,1068,1,The outer path gave me room. I can finish the wire without shaking.,True,True,True,ssrm.v34.memory.central_repair_ring,True,True
1070,90,roofward_archive,Fay,1070,1,The warm lane helped. I remember you waited instead of rushing me.,True,True,True,ssrm.v34.memory.roofward_archive,True,True
1071,90,archive_signal,Nia,1071,1,That path kept the spool clean. I can explain the pattern now.,True,True,True,ssrm.v34.memory.archive_signal,True,True
1074,90,central_repair_ring,Pax,1074,1,The outer path gave me room. I can finish the wire without shaking.,True,True,True,ssrm.v34.memory.central_repair_ring,True,True
1076,90,roofward_archive,Nia,1076,1,The warm lane helped. I remember you waited instead of rushing me.,True,True,True,ssrm.v34.memory.roofward_archive,True,True
1077,90,archive_signal,Milo,1077,3,That path kept the spool clean. I can explain the pattern now.,True,True,True,ssrm.v34.memory.archive_signal,True,True
1079,90,orchard_riverbend,Ari,1073,1,The seeds stayed dry. I will remember that route.,True,True,True,ssrm.v34.memory.orchard_riverbend,True,True
1080,91,central_repair_ring,Pax,1080,1,The outer path gave me room. I can finish the wire without shaking.,True,True,True,ssrm.v34.memory.central_repair_ring,True,True
1082,91,roofward_archive,Nia,1082,1,The warm lane helped. I remember you waited instead of rushing me.,True,True,True,ssrm.v34.memory.roofward_archive,True,True
1083,91,archive_signal,Milo,1083,3,That path kept the spool clean. I can explain the pattern now.,True,True,True,ssrm.v34.memory.archive_signal,True,True
1086,91,central_repair_ring,Juno,1086,3,The outer path gave me room. I can finish the wire without shaking.,True,True,True,ssrm.v34.memory.central_repair_ring,True,True
1088,91,roofward_archive,Fay,1088,3,The warm lane helped. I remember you waited instead of rushing me.,True,True,True,ssrm.v34.memory.roofward_archive,True,True
1089,91,archive_signal,Nia,1089,2,That path kept the spool clean. I can explain the pattern now.,True,True,True,ssrm.v34.memory.archive_signal,True,True
1091,91,orchard_riverbend,Ivo,1085,1,The seeds stayed dry. I will remember that route.,True,True,True,ssrm.v34.memory.orchard_riverbend,True,True
1092,92,central_repair_ring,Juno,1092,3,The outer path gave me room. I can finish the wire without shaking.,True,True,True,ssrm.v34.memory.central_repair_ring,True,True
1094,92,roofward_archive,Fay,1094,3,The warm lane helped. I remember you waited instead of rushing me.,True,True,True,ssrm.v34.memory.roofward_archive,True,True
1095,92,archive_signal,Nia,1095,2,That path kept the spool clean. I can explain the pattern now.,True,True,True,ssrm.v34.memory.archive_signal,True,True
1098,92,central_repair_ring,Pax,1098,2,The outer path gave me room. I can finish the wire without shaking.,True,True,True,ssrm.v34.memory.central_repair_ring,True,True
1100,92,roofward_archive,Nia,1100,2,The warm lane helped. I remember you waited instead of rushing me.,True,True,True,ssrm.v34.memory.roofward_archive,True,True
1101,92,archive_signal,Milo,1101,1,That path kept the spool clean. I can explain the pattern now.,True,True,True,ssrm.v34.memory.archive_signal,True,True
1103,92,orchard_riverbend,Ari,1097,3,I will not step into the fen with the satchel open.,True,True,True,ssrm.v34.memory.orchard_riverbend,True,True
1104,93,central_repair_ring,Pax,1104,2,The outer path gave me room. I can finish the wire without shaking.,True,True,False,ssrm.v34.memory.central_repair_ring,True,True
1106,93,roofward_archive,Nia,1106,2,The warm lane helped. I remember you waited instead of rushing me.,True,True,True,ssrm.v34.memory.roofward_archive,True,True
1107,93,archive_signal,Milo,1107,1,That path kept the spool clean. I can explain the pattern now.,True,True,True,ssrm.v34.memory.archive_signal,True,True
1110,93,central_repair_ring,Juno,1110,1,The outer path gave me room. I can finish the wire without shaking.,True,True,True,ssrm.v34.memory.central_repair_ring,True,True
1112,93,roofward_archive,Fay,1112,1,The warm lane helped. I remember you waited instead of rushing me.,True,True,True,ssrm.v34.memory.roofward_archive,True,True
1113,93,archive_signal,Nia,1113,1,That path kept the spool clean. I can explain the pattern now.,True,True,True,ssrm.v34.memory.archive_signal,True,True
1115,93,orchard_riverbend,Ivo,1109,2,The seeds stayed dry. I will remember that route.,True,True,True,ssrm.v34.memory.orchard_riverbend,True,True
1116,94,central_repair_ring,Juno,1116,1,The outer path gave me room. I can finish the wire without shaking.,True,True,True,ssrm.v34.memory.central_repair_ring,True,True
1118,94,roofward_archive,Fay,1118,1,The warm lane helped. I remember you waited instead of rushing me.,True,True,True,ssrm.v34.memory.roofward_archive,True,True
1119,94,archive_signal,Nia,1119,1,That path kept the spool clean. I can explain the pattern now.,True,True,True,ssrm.v34.memory.archive_signal,True,True
1122,94,central_repair_ring,Pax,1122,1,The outer path gave me room. I can finish the wire without shaking.,True,True,True,ssrm.v34.memory.central_repair_ring,True,True
1124,94,roofward_archive,Nia,1124,1,The warm lane helped. I remember you waited instead of rushing me.,True,True,True,ssrm.v34.memory.roofward_archive,True,True
1125,94,archive_signal,Milo,1125,3,That path kept the spool clean. I can explain the pattern now.,True,True,True,ssrm.v34.memory.archive_signal,True,True
1127,94,orchard_riverbend,Ari,1121,1,The seeds stayed dry. I will remember that route.,True,True,False,ssrm.v34.memory.orchard_riverbend,True,True
1128,95,central_repair_ring,Pax,1128,1,The outer path gave me room. I can finish the wire without shaking.,True,True,True,ssrm.v34.memory.central_repair_ring,True,True
1130,95,roofward_archive,Nia,1130,1,The warm lane helped. I remember you waited instead of rushing me.,True,True,True,ssrm.v34.memory.roofward_archive,True,True
1131,95,archive_signal,Milo,1131,3,That path kept the spool clean. I can explain the pattern now.,True,True,True,ssrm.v34.memory.archive_signal,True,True
1134,95,central_repair_ring,Juno,1134,3,The outer path gave me room. I can finish the wire without shaking.,True,True,True,ssrm.v34.memory.central_repair_ring,True,True
1136,95,roofward_archive,Fay,1136,3,The warm lane helped. I remember you waited instead of rushing me.,True,True,True,ssrm.v34.memory.roofward_archive,True,True
1137,95,archive_signal,Nia,1137,2,That path kept the spool clean. I can explain the pattern now.,True,True,True,ssrm.v34.memory.archive_signal,True,True
1139,95,orchard_riverbend,Ivo,1133,1,I will not step into the fen with the satchel open.,True,True,True,ssrm.v34.memory.orchard_riverbend,True,True
1141,96,roofward_archive,Fay,1136,2,The warm lane helped. I remember you waited instead of rushing me.,True,True,True,ssrm.v34.memory.roofward_archive,True,True
1142,96,archive_signal,Nia,1142,1,That path kept the spool clean. I can explain the pattern now.,True,True,True,ssrm.v34.memory.archive_signal,True,True
1145,96,central_repair_ring,Juno,1145,8,The outer path gave me room. I can finish the wire without shaking.,True,True,True,ssrm.v34.memory.central_repair_ring,True,True
1146,96,riverbend_roofward,Ari,1146,3,I noticed you chose the dry ridge. I can keep carrying the kit.,True,True,True,ssrm.v34.memory.riverbend_roofward,True,True
1148,96,archive_signal,Nia,1148,1,That path kept the spool clean. I can explain the pattern now.,True,True,True,ssrm.v34.memory.archive_signal,True,True
1149,96,signal_orchard,Milo,1149,1,The loop gave us light. I trust that more than the short road tonight.,True,True,True,ssrm.v34.memory.signal_orchard,True,True
1151,96,central_repair_ring,Juno,1145,2,The outer path gave me room. I can finish the wire without shaking.,True,True,True,ssrm.v34.memory.central_repair_ring,True,True
