tick_id,day,session_id,settlement_id,resident_id,material_item,inventory_before,inventory_after,output_item,output_before,output_after,ui_widget_before,ui_widget_after,dom_patch_label,localstorage_written,rendered_delta_visible,no_magic_inventory
3723,207,canvas-session-035,cinder_garden,Vale,cool stone,637,636,sort ember fruit canvas marker,185,186,cool stone:637,cool stone:636,inventory-chip:cool stone:-1,True,True,True
3724,207,canvas-session-035,lichen_bridge,Sol,lichen glue,637,636,mark signal bell canvas marker,185,186,lichen glue:637,lichen glue:636,inventory-chip:lichen glue:-1,True,True,True
3725,207,canvas-session-035,orchid_engine,Bea,valve grease,636,635,stabilize steam kettle canvas marker,185,186,valve grease:636,valve grease:635,inventory-chip:valve grease:-1,True,True,True
3726,208,canvas-session-035,glass_harbor,Nia,lamp oil,637,636,relight public lamp canvas marker,186,187,lamp oil:637,lamp oil:636,inventory-chip:lamp oil:-1,True,True,True
3727,208,canvas-session-035,cinder_garden,Pax,ember basket,636,635,sort ember fruit canvas marker,186,187,ember basket:636,ember basket:635,inventory-chip:ember basket:-1,True,True,True
3728,208,canvas-session-035,lichen_bridge,Rin,meal token,638,637,mark signal bell canvas marker,186,187,meal token:638,meal token:637,inventory-chip:meal token:-1,True,True,True
3729,208,canvas-session-035,orchid_engine,Eli,steam seal,637,635,stabilize steam kettle canvas marker,186,187,steam seal:637,steam seal:635,inventory-chip:steam seal:-2,True,True,True
3730,208,canvas-session-035,moss_ward,Ari,reed bundle,637,636,drain rain path canvas marker,186,187,reed bundle:637,reed bundle:636,inventory-chip:reed bundle:-1,True,True,True
3731,208,canvas-session-035,glass_harbor,Oren,glass bead,637,636,mend fog net canvas marker,186,187,glass bead:637,glass bead:636,inventory-chip:glass bead:-1,True,True,True
3732,208,canvas-session-035,cinder_garden,Vale,cool stone,636,635,cool ash path canvas marker,187,188,cool stone:636,cool stone:635,inventory-chip:cool stone:-1,True,True,True
3733,208,canvas-session-035,lichen_bridge,Sol,lichen glue,636,635,repair meal ledger canvas marker,187,188,lichen glue:636,lichen glue:635,inventory-chip:lichen glue:-1,True,True,True
3734,208,canvas-session-035,orchid_engine,Bea,valve grease,635,634,listen to valve pulse canvas marker,186,187,valve grease:635,valve grease:634,inventory-chip:valve grease:-1,True,True,True
3735,208,canvas-session-035,moss_ward,Fay,dry clay,637,636,patch blanket loom canvas marker,186,187,dry clay:637,dry clay:636,inventory-chip:dry clay:-1,True,True,True
3736,208,canvas-session-035,glass_harbor,Puck,net fiber,637,636,seal fog catcher canvas marker,186,187,net fiber:637,net fiber:636,inventory-chip:net fiber:-1,True,True,True
3737,208,canvas-session-035,cinder_garden,Wren,seed ink,637,636,repair seed calendar canvas marker,186,187,seed ink:637,seed ink:636,inventory-chip:seed ink:-1,True,True,True
3738,208,canvas-session-035,lichen_bridge,Kio,rope fiber,637,636,test rope bridge canvas marker,187,188,rope fiber:637,rope fiber:636,inventory-chip:rope fiber:-1,True,True,True
3739,208,canvas-session-035,orchid_engine,Cai,gear cloth,637,636,clean gear wash canvas marker,187,188,gear cloth:637,gear cloth:636,inventory-chip:gear cloth:-1,True,True,True
3740,208,canvas-session-035,moss_ward,Milo,moss cord,638,636,copy root ledger canvas marker,186,187,moss cord:638,moss cord:636,inventory-chip:moss cord:-2,True,True,True
3741,208,canvas-session-035,glass_harbor,Sera,salt chalk,637,636,mark crossing rope canvas marker,186,187,salt chalk:637,salt chalk:636,inventory-chip:salt chalk:-1,True,True,True
3742,208,canvas-session-035,cinder_garden,Juno,shade reed,637,636,shade seed rows canvas marker,186,187,shade reed:637,shade reed:636,inventory-chip:shade reed:-1,True,True,True
3743,208,canvas-session-035,lichen_bridge,Luma,bell tin,636,635,weave spare rope canvas marker,186,187,bell tin:636,bell tin:635,inventory-chip:bell tin:-1,True,True,True
3744,209,canvas-session-035,moss_ward,Fay,dry clay,636,635,copy root ledger canvas marker,187,188,dry clay:636,dry clay:635,inventory-chip:dry clay:-1,True,True,True
3745,209,canvas-session-035,glass_harbor,Puck,net fiber,636,635,mark crossing rope canvas marker,187,188,net fiber:636,net fiber:635,inventory-chip:net fiber:-1,True,True,True
3746,209,canvas-session-035,cinder_garden,Wren,seed ink,636,635,shade seed rows canvas marker,187,188,seed ink:636,seed ink:635,inventory-chip:seed ink:-1,True,True,True
3747,209,canvas-session-035,lichen_bridge,Kio,rope fiber,636,635,weave spare rope canvas marker,187,188,rope fiber:636,rope fiber:635,inventory-chip:rope fiber:-1,True,True,True
3748,209,canvas-session-035,orchid_engine,Cai,gear cloth,636,635,tend orchid lamp canvas marker,187,188,gear cloth:636,gear cloth:635,inventory-chip:gear cloth:-1,True,True,True
3749,209,canvas-session-035,moss_ward,Milo,moss cord,636,635,raise warm-cup shelf canvas marker,187,188,moss cord:636,moss cord:635,inventory-chip:moss cord:-1,True,True,True
3750,209,canvas-session-035,glass_harbor,Sera,salt chalk,636,635,relight public lamp canvas marker,187,188,salt chalk:636,salt chalk:635,inventory-chip:salt chalk:-1,True,True,True
3751,209,canvas-session-035,cinder_garden,Juno,shade reed,636,634,sort ember fruit canvas marker,187,188,shade reed:636,shade reed:634,inventory-chip:shade reed:-2,True,True,True
3752,209,canvas-session-035,lichen_bridge,Luma,bell tin,635,634,mark signal bell canvas marker,187,188,bell tin:635,bell tin:634,inventory-chip:bell tin:-1,True,True,True
3753,209,canvas-session-035,orchid_engine,Dax,orchid oil,637,636,stabilize steam kettle canvas marker,187,188,orchid oil:637,orchid oil:636,inventory-chip:orchid oil:-1,True,True,True
3754,209,canvas-session-035,moss_ward,Tala,charcoal mark,636,635,drain rain path canvas marker,187,188,charcoal mark:636,charcoal mark:635,inventory-chip:charcoal mark:-1,True,True,True
3755,209,canvas-session-035,glass_harbor,Nia,lamp oil,636,635,mend fog net canvas marker,187,188,lamp oil:636,lamp oil:635,inventory-chip:lamp oil:-1,True,True,True
3756,209,canvas-session-035,cinder_garden,Pax,ember basket,635,634,cool ash path canvas marker,188,189,ember basket:635,ember basket:634,inventory-chip:ember basket:-1,True,True,True
3757,209,canvas-session-035,lichen_bridge,Rin,meal token,637,636,repair meal ledger canvas marker,188,189,meal token:637,meal token:636,inventory-chip:meal token:-1,True,True,True
3758,209,canvas-session-035,orchid_engine,Eli,steam seal,635,634,listen to valve pulse canvas marker,187,188,steam seal:635,steam seal:634,inventory-chip:steam seal:-1,True,True,True
3759,209,canvas-session-035,moss_ward,Ari,reed bundle,636,635,patch blanket loom canvas marker,187,188,reed bundle:636,reed bundle:635,inventory-chip:reed bundle:-1,True,True,True
3760,209,canvas-session-035,glass_harbor,Oren,glass bead,636,635,seal fog catcher canvas marker,187,188,glass bead:636,glass bead:635,inventory-chip:glass bead:-1,True,True,True
3761,209,canvas-session-035,cinder_garden,Vale,cool stone,635,634,repair seed calendar canvas marker,187,188,cool stone:635,cool stone:634,inventory-chip:cool stone:-1,True,True,True
3762,210,canvas-session-035,orchid_engine,Dax,orchid oil,636,634,listen to valve pulse canvas marker,188,189,orchid oil:636,orchid oil:634,inventory-chip:orchid oil:-2,True,True,True
3763,210,canvas-session-035,moss_ward,Tala,charcoal mark,635,634,patch blanket loom canvas marker,188,189,charcoal mark:635,charcoal mark:634,inventory-chip:charcoal mark:-1,True,True,True
3764,210,canvas-session-035,glass_harbor,Nia,lamp oil,635,634,seal fog catcher canvas marker,188,189,lamp oil:635,lamp oil:634,inventory-chip:lamp oil:-1,True,True,True
3765,210,canvas-session-035,cinder_garden,Pax,ember basket,634,633,repair seed calendar canvas marker,188,189,ember basket:634,ember basket:633,inventory-chip:ember basket:-1,True,True,True
3766,210,canvas-session-035,lichen_bridge,Rin,meal token,636,635,test rope bridge canvas marker,188,189,meal token:636,meal token:635,inventory-chip:meal token:-1,True,True,True
3767,210,canvas-session-035,orchid_engine,Eli,steam seal,634,633,clean gear wash canvas marker,188,189,steam seal:634,steam seal:633,inventory-chip:steam seal:-1,True,True,True
3768,210,canvas-session-035,moss_ward,Ari,reed bundle,635,634,copy root ledger canvas marker,188,189,reed bundle:635,reed bundle:634,inventory-chip:reed bundle:-1,True,True,True
3769,210,canvas-session-035,glass_harbor,Oren,glass bead,635,634,mark crossing rope canvas marker,188,189,glass bead:635,glass bead:634,inventory-chip:glass bead:-1,True,True,True
3770,210,canvas-session-035,cinder_garden,Vale,cool stone,634,633,shade seed rows canvas marker,188,189,cool stone:634,cool stone:633,inventory-chip:cool stone:-1,True,True,True
3771,210,canvas-session-035,lichen_bridge,Sol,lichen glue,635,634,weave spare rope canvas marker,188,189,lichen glue:635,lichen glue:634,inventory-chip:lichen glue:-1,True,True,True
3772,210,canvas-session-035,orchid_engine,Bea,valve grease,634,633,tend orchid lamp canvas marker,188,189,valve grease:634,valve grease:633,inventory-chip:valve grease:-1,True,True,True
3773,210,canvas-session-035,moss_ward,Fay,dry clay,635,633,raise warm-cup shelf canvas marker,188,189,dry clay:635,dry clay:633,inventory-chip:dry clay:-2,True,True,True
3774,210,canvas-session-035,glass_harbor,Puck,net fiber,635,634,relight public lamp canvas marker,188,189,net fiber:635,net fiber:634,inventory-chip:net fiber:-1,True,True,True
3775,210,canvas-session-035,cinder_garden,Wren,seed ink,635,634,sort ember fruit canvas marker,188,189,seed ink:635,seed ink:634,inventory-chip:seed ink:-1,True,True,True
3776,210,canvas-session-035,lichen_bridge,Kio,rope fiber,635,634,mark signal bell canvas marker,188,189,rope fiber:635,rope fiber:634,inventory-chip:rope fiber:-1,True,True,True
3777,210,canvas-session-035,orchid_engine,Cai,gear cloth,635,634,stabilize steam kettle canvas marker,188,189,gear cloth:635,gear cloth:634,inventory-chip:gear cloth:-1,True,True,True
3778,210,canvas-session-035,moss_ward,Milo,moss cord,635,634,drain rain path canvas marker,188,189,moss cord:635,moss cord:634,inventory-chip:moss cord:-1,True,True,True
3779,210,canvas-session-035,glass_harbor,Sera,salt chalk,635,634,mend fog net canvas marker,188,189,salt chalk:635,salt chalk:634,inventory-chip:salt chalk:-1,True,True,True
3780,211,canvas-session-036,lichen_bridge,Sol,lichen glue,634,633,mark signal bell canvas marker,189,190,lichen glue:634,lichen glue:633,inventory-chip:lichen glue:-1,True,True,True
3781,211,canvas-session-036,orchid_engine,Bea,valve grease,633,632,stabilize steam kettle canvas marker,189,190,valve grease:633,valve grease:632,inventory-chip:valve grease:-1,True,True,True
3782,211,canvas-session-036,moss_ward,Fay,dry clay,633,632,drain rain path canvas marker,189,190,dry clay:633,dry clay:632,inventory-chip:dry clay:-1,True,True,True
3783,211,canvas-session-036,glass_harbor,Puck,net fiber,634,633,mend fog net canvas marker,189,190,net fiber:634,net fiber:633,inventory-chip:net fiber:-1,True,True,True
3784,211,canvas-session-036,cinder_garden,Wren,seed ink,634,632,cool ash path canvas marker,189,190,seed ink:634,seed ink:632,inventory-chip:seed ink:-2,True,True,True
3785,211,canvas-session-036,lichen_bridge,Kio,rope fiber,634,633,repair meal ledger canvas marker,189,190,rope fiber:634,rope fiber:633,inventory-chip:rope fiber:-1,True,True,True
3786,211,canvas-session-036,orchid_engine,Cai,gear cloth,634,633,listen to valve pulse canvas marker,189,190,gear cloth:634,gear cloth:633,inventory-chip:gear cloth:-1,True,True,True
3787,211,canvas-session-036,moss_ward,Milo,moss cord,634,633,patch blanket loom canvas marker,189,190,moss cord:634,moss cord:633,inventory-chip:moss cord:-1,True,True,True
3788,211,canvas-session-036,glass_harbor,Sera,salt chalk,634,633,seal fog catcher canvas marker,189,190,salt chalk:634,salt chalk:633,inventory-chip:salt chalk:-1,True,True,True
3789,211,canvas-session-036,cinder_garden,Juno,shade reed,634,633,repair seed calendar canvas marker,189,190,shade reed:634,shade reed:633,inventory-chip:shade reed:-1,True,True,True
3790,211,canvas-session-036,lichen_bridge,Luma,bell tin,634,633,test rope bridge canvas marker,189,190,bell tin:634,bell tin:633,inventory-chip:bell tin:-1,True,True,True
3791,211,canvas-session-036,orchid_engine,Dax,orchid oil,634,633,clean gear wash canvas marker,189,190,orchid oil:634,orchid oil:633,inventory-chip:orchid oil:-1,True,True,True
3792,211,canvas-session-036,moss_ward,Tala,charcoal mark,634,633,copy root ledger canvas marker,189,190,charcoal mark:634,charcoal mark:633,inventory-chip:charcoal mark:-1,True,True,True
3793,211,canvas-session-036,glass_harbor,Nia,lamp oil,634,633,mark crossing rope canvas marker,189,190,lamp oil:634,lamp oil:633,inventory-chip:lamp oil:-1,True,True,True
3794,211,canvas-session-036,cinder_garden,Pax,ember basket,633,632,shade seed rows canvas marker,189,190,ember basket:633,ember basket:632,inventory-chip:ember basket:-1,True,True,True
3795,211,canvas-session-036,lichen_bridge,Rin,meal token,635,633,weave spare rope canvas marker,189,190,meal token:635,meal token:633,inventory-chip:meal token:-2,True,True,True
3796,211,canvas-session-036,orchid_engine,Eli,steam seal,633,632,tend orchid lamp canvas marker,189,190,steam seal:633,steam seal:632,inventory-chip:steam seal:-1,True,True,True
3797,211,canvas-session-036,moss_ward,Ari,reed bundle,634,633,raise warm-cup shelf canvas marker,189,190,reed bundle:634,reed bundle:633,inventory-chip:reed bundle:-1,True,True,True
3798,212,canvas-session-036,cinder_garden,Juno,shade reed,633,632,shade seed rows canvas marker,190,191,shade reed:633,shade reed:632,inventory-chip:shade reed:-1,True,True,True
3799,212,canvas-session-036,lichen_bridge,Luma,bell tin,633,632,weave spare rope canvas marker,190,191,bell tin:633,bell tin:632,inventory-chip:bell tin:-1,True,True,True
3800,212,canvas-session-036,orchid_engine,Dax,orchid oil,633,632,tend orchid lamp canvas marker,190,191,orchid oil:633,orchid oil:632,inventory-chip:orchid oil:-1,True,True,True
3801,212,canvas-session-036,moss_ward,Tala,charcoal mark,633,632,raise warm-cup shelf canvas marker,190,191,charcoal mark:633,charcoal mark:632,inventory-chip:charcoal mark:-1,True,True,True
3802,212,canvas-session-036,glass_harbor,Nia,lamp oil,633,632,relight public lamp canvas marker,189,190,lamp oil:633,lamp oil:632,inventory-chip:lamp oil:-1,True,True,True
3803,212,canvas-session-036,cinder_garden,Pax,ember basket,632,631,sort ember fruit canvas marker,189,190,ember basket:632,ember basket:631,inventory-chip:ember basket:-1,True,True,True
3804,212,canvas-session-036,lichen_bridge,Rin,meal token,633,632,mark signal bell canvas marker,190,191,meal token:633,meal token:632,inventory-chip:meal token:-1,True,True,True
3805,212,canvas-session-036,orchid_engine,Eli,steam seal,632,631,stabilize steam kettle canvas marker,190,191,steam seal:632,steam seal:631,inventory-chip:steam seal:-1,True,True,True
3806,212,canvas-session-036,moss_ward,Ari,reed bundle,633,631,drain rain path canvas marker,190,191,reed bundle:633,reed bundle:631,inventory-chip:reed bundle:-2,True,True,True
3807,212,canvas-session-036,glass_harbor,Oren,glass bead,634,633,mend fog net canvas marker,190,191,glass bead:634,glass bead:633,inventory-chip:glass bead:-1,True,True,True
3808,212,canvas-session-036,cinder_garden,Vale,cool stone,633,632,cool ash path canvas marker,190,191,cool stone:633,cool stone:632,inventory-chip:cool stone:-1,True,True,True
3809,212,canvas-session-036,lichen_bridge,Sol,lichen glue,633,632,repair meal ledger canvas marker,190,191,lichen glue:633,lichen glue:632,inventory-chip:lichen glue:-1,True,True,True
3810,212,canvas-session-036,orchid_engine,Bea,valve grease,632,631,listen to valve pulse canvas marker,190,191,valve grease:632,valve grease:631,inventory-chip:valve grease:-1,True,True,True
3811,212,canvas-session-036,moss_ward,Fay,dry clay,632,631,patch blanket loom canvas marker,190,191,dry clay:632,dry clay:631,inventory-chip:dry clay:-1,True,True,True
3812,212,canvas-session-036,glass_harbor,Puck,net fiber,633,632,seal fog catcher canvas marker,190,191,net fiber:633,net fiber:632,inventory-chip:net fiber:-1,True,True,True
3813,212,canvas-session-036,cinder_garden,Wren,seed ink,632,631,repair seed calendar canvas marker,190,191,seed ink:632,seed ink:631,inventory-chip:seed ink:-1,True,True,True
3814,212,canvas-session-036,lichen_bridge,Kio,rope fiber,633,632,test rope bridge canvas marker,190,191,rope fiber:633,rope fiber:632,inventory-chip:rope fiber:-1,True,True,True
3815,212,canvas-session-036,orchid_engine,Cai,gear cloth,633,632,clean gear wash canvas marker,190,191,gear cloth:633,gear cloth:632,inventory-chip:gear cloth:-1,True,True,True
3816,213,canvas-session-036,glass_harbor,Oren,glass bead,633,632,seal fog catcher canvas marker,191,192,glass bead:633,glass bead:632,inventory-chip:glass bead:-1,True,True,True
3817,213,canvas-session-036,cinder_garden,Vale,cool stone,632,630,repair seed calendar canvas marker,191,192,cool stone:632,cool stone:630,inventory-chip:cool stone:-2,True,True,True
3818,213,canvas-session-036,lichen_bridge,Sol,lichen glue,632,631,test rope bridge canvas marker,191,192,lichen glue:632,lichen glue:631,inventory-chip:lichen glue:-1,True,True,True
3819,213,canvas-session-036,orchid_engine,Bea,valve grease,631,630,clean gear wash canvas marker,191,192,valve grease:631,valve grease:630,inventory-chip:valve grease:-1,True,True,True
3820,213,canvas-session-036,moss_ward,Fay,dry clay,631,630,copy root ledger canvas marker,190,191,dry clay:631,dry clay:630,inventory-chip:dry clay:-1,True,True,True
3821,213,canvas-session-036,glass_harbor,Puck,net fiber,632,631,mark crossing rope canvas marker,190,191,net fiber:632,net fiber:631,inventory-chip:net fiber:-1,True,True,True
3822,213,canvas-session-036,cinder_garden,Wren,seed ink,631,630,shade seed rows canvas marker,191,192,seed ink:631,seed ink:630,inventory-chip:seed ink:-1,True,True,True
3823,213,canvas-session-036,lichen_bridge,Kio,rope fiber,632,631,weave spare rope canvas marker,191,192,rope fiber:632,rope fiber:631,inventory-chip:rope fiber:-1,True,True,True
3824,213,canvas-session-036,orchid_engine,Cai,gear cloth,632,631,tend orchid lamp canvas marker,191,192,gear cloth:632,gear cloth:631,inventory-chip:gear cloth:-1,True,True,True
3825,213,canvas-session-036,moss_ward,Milo,moss cord,633,632,raise warm-cup shelf canvas marker,191,192,moss cord:633,moss cord:632,inventory-chip:moss cord:-1,True,True,True
3826,213,canvas-session-036,glass_harbor,Sera,salt chalk,633,632,relight public lamp canvas marker,190,191,salt chalk:633,salt chalk:632,inventory-chip:salt chalk:-1,True,True,True
3827,213,canvas-session-036,cinder_garden,Juno,shade reed,632,631,sort ember fruit canvas marker,190,191,shade reed:632,shade reed:631,inventory-chip:shade reed:-1,True,True,True
3828,213,canvas-session-036,lichen_bridge,Luma,bell tin,632,630,mark signal bell canvas marker,191,192,bell tin:632,bell tin:630,inventory-chip:bell tin:-2,True,True,True
3829,213,canvas-session-036,orchid_engine,Dax,orchid oil,632,631,stabilize steam kettle canvas marker,191,192,orchid oil:632,orchid oil:631,inventory-chip:orchid oil:-1,True,True,True
3830,213,canvas-session-036,moss_ward,Tala,charcoal mark,632,631,drain rain path canvas marker,191,192,charcoal mark:632,charcoal mark:631,inventory-chip:charcoal mark:-1,True,True,True
3831,213,canvas-session-036,glass_harbor,Nia,lamp oil,632,631,mend fog net canvas marker,191,192,lamp oil:632,lamp oil:631,inventory-chip:lamp oil:-1,True,True,True
3832,213,canvas-session-036,cinder_garden,Pax,ember basket,631,630,cool ash path canvas marker,191,192,ember basket:631,ember basket:630,inventory-chip:ember basket:-1,True,True,True
3833,213,canvas-session-036,lichen_bridge,Rin,meal token,632,631,repair meal ledger canvas marker,191,192,meal token:632,meal token:631,inventory-chip:meal token:-1,True,True,True
3834,214,canvas-session-036,moss_ward,Milo,moss cord,632,631,drain rain path canvas marker,192,193,moss cord:632,moss cord:631,inventory-chip:moss cord:-1,True,True,True
3835,214,canvas-session-036,glass_harbor,Sera,salt chalk,632,631,mend fog net canvas marker,192,193,salt chalk:632,salt chalk:631,inventory-chip:salt chalk:-1,True,True,True
3836,214,canvas-session-036,cinder_garden,Juno,shade reed,631,630,cool ash path canvas marker,192,193,shade reed:631,shade reed:630,inventory-chip:shade reed:-1,True,True,True
3837,214,canvas-session-036,lichen_bridge,Luma,bell tin,630,629,repair meal ledger canvas marker,192,193,bell tin:630,bell tin:629,inventory-chip:bell tin:-1,True,True,True
3838,214,canvas-session-036,orchid_engine,Dax,orchid oil,631,630,listen to valve pulse canvas marker,191,192,orchid oil:631,orchid oil:630,inventory-chip:orchid oil:-1,True,True,True
3839,214,canvas-session-036,moss_ward,Tala,charcoal mark,631,629,patch blanket loom canvas marker,191,192,charcoal mark:631,charcoal mark:629,inventory-chip:charcoal mark:-2,True,True,True
3840,214,canvas-session-036,glass_harbor,Nia,lamp oil,631,630,seal fog catcher canvas marker,192,193,lamp oil:631,lamp oil:630,inventory-chip:lamp oil:-1,True,True,True
3841,214,canvas-session-036,cinder_garden,Pax,ember basket,630,629,repair seed calendar canvas marker,192,193,ember basket:630,ember basket:629,inventory-chip:ember basket:-1,True,True,True
3842,214,canvas-session-036,lichen_bridge,Rin,meal token,631,630,test rope bridge canvas marker,192,193,meal token:631,meal token:630,inventory-chip:meal token:-1,True,True,True
3843,214,canvas-session-036,orchid_engine,Eli,steam seal,631,630,clean gear wash canvas marker,192,193,steam seal:631,steam seal:630,inventory-chip:steam seal:-1,True,True,True
3844,214,canvas-session-036,moss_ward,Ari,reed bundle,631,630,copy root ledger canvas marker,191,192,reed bundle:631,reed bundle:630,inventory-chip:reed bundle:-1,True,True,True
3845,214,canvas-session-036,glass_harbor,Oren,glass bead,632,631,mark crossing rope canvas marker,191,192,glass bead:632,glass bead:631,inventory-chip:glass bead:-1,True,True,True
3846,214,canvas-session-036,cinder_garden,Vale,cool stone,630,629,shade seed rows canvas marker,192,193,cool stone:630,cool stone:629,inventory-chip:cool stone:-1,True,True,True
3847,214,canvas-session-036,lichen_bridge,Sol,lichen glue,631,630,weave spare rope canvas marker,192,193,lichen glue:631,lichen glue:630,inventory-chip:lichen glue:-1,True,True,True
3848,214,canvas-session-036,orchid_engine,Bea,valve grease,630,629,tend orchid lamp canvas marker,192,193,valve grease:630,valve grease:629,inventory-chip:valve grease:-1,True,True,True
3849,214,canvas-session-036,moss_ward,Fay,dry clay,630,629,raise warm-cup shelf canvas marker,192,193,dry clay:630,dry clay:629,inventory-chip:dry clay:-1,True,True,True
3850,214,canvas-session-036,glass_harbor,Puck,net fiber,631,629,relight public lamp canvas marker,191,192,net fiber:631,net fiber:629,inventory-chip:net fiber:-2,True,True,True
3851,214,canvas-session-036,cinder_garden,Wren,seed ink,630,629,sort ember fruit canvas marker,191,192,seed ink:630,seed ink:629,inventory-chip:seed ink:-1,True,True,True
3852,215,canvas-session-036,orchid_engine,Eli,steam seal,630,629,tend orchid lamp canvas marker,193,194,steam seal:630,steam seal:629,inventory-chip:steam seal:-1,True,True,True
3853,215,canvas-session-036,moss_ward,Ari,reed bundle,630,629,raise warm-cup shelf canvas marker,193,194,reed bundle:630,reed bundle:629,inventory-chip:reed bundle:-1,True,True,True
3854,215,canvas-session-036,glass_harbor,Oren,glass bead,631,630,relight public lamp canvas marker,192,193,glass bead:631,glass bead:630,inventory-chip:glass bead:-1,True,True,True
3855,215,canvas-session-036,cinder_garden,Vale,cool stone,629,628,sort ember fruit canvas marker,192,193,cool stone:629,cool stone:628,inventory-chip:cool stone:-1,True,True,True
3856,215,canvas-session-036,lichen_bridge,Sol,lichen glue,630,629,mark signal bell canvas marker,192,193,lichen glue:630,lichen glue:629,inventory-chip:lichen glue:-1,True,True,True
3857,215,canvas-session-036,orchid_engine,Bea,valve grease,629,628,stabilize steam kettle canvas marker,192,193,valve grease:629,valve grease:628,inventory-chip:valve grease:-1,True,True,True
3858,215,canvas-session-036,moss_ward,Fay,dry clay,629,628,drain rain path canvas marker,193,194,dry clay:629,dry clay:628,inventory-chip:dry clay:-1,True,True,True
3859,215,canvas-session-036,glass_harbor,Puck,net fiber,629,628,mend fog net canvas marker,193,194,net fiber:629,net fiber:628,inventory-chip:net fiber:-1,True,True,True
3860,215,canvas-session-036,cinder_garden,Wren,seed ink,629,628,cool ash path canvas marker,193,194,seed ink:629,seed ink:628,inventory-chip:seed ink:-1,True,True,True
3861,215,canvas-session-036,lichen_bridge,Kio,rope fiber,631,629,repair meal ledger canvas marker,193,194,rope fiber:631,rope fiber:629,inventory-chip:rope fiber:-2,True,True,True
3862,215,canvas-session-036,orchid_engine,Cai,gear cloth,631,630,listen to valve pulse canvas marker,192,193,gear cloth:631,gear cloth:630,inventory-chip:gear cloth:-1,True,True,True
3863,215,canvas-session-036,moss_ward,Milo,moss cord,631,630,patch blanket loom canvas marker,192,193,moss cord:631,moss cord:630,inventory-chip:moss cord:-1,True,True,True
3864,215,canvas-session-036,glass_harbor,Sera,salt chalk,631,630,seal fog catcher canvas marker,193,194,salt chalk:631,salt chalk:630,inventory-chip:salt chalk:-1,True,True,True
3865,215,canvas-session-036,cinder_garden,Juno,shade reed,630,629,repair seed calendar canvas marker,193,194,shade reed:630,shade reed:629,inventory-chip:shade reed:-1,True,True,True
3866,215,canvas-session-036,lichen_bridge,Luma,bell tin,629,628,test rope bridge canvas marker,193,194,bell tin:629,bell tin:628,inventory-chip:bell tin:-1,True,True,True
3867,215,canvas-session-036,orchid_engine,Dax,orchid oil,630,629,clean gear wash canvas marker,193,194,orchid oil:630,orchid oil:629,inventory-chip:orchid oil:-1,True,True,True
3868,215,canvas-session-036,moss_ward,Tala,charcoal mark,629,628,copy root ledger canvas marker,192,193,charcoal mark:629,charcoal mark:628,inventory-chip:charcoal mark:-1,True,True,True
3869,215,canvas-session-036,glass_harbor,Nia,lamp oil,630,629,mark crossing rope canvas marker,192,193,lamp oil:630,lamp oil:629,inventory-chip:lamp oil:-1,True,True,True
3870,216,canvas-session-036,lichen_bridge,Kio,rope fiber,629,628,test rope bridge canvas marker,194,195,rope fiber:629,rope fiber:628,inventory-chip:rope fiber:-1,True,True,True
3871,216,canvas-session-036,orchid_engine,Cai,gear cloth,630,629,clean gear wash canvas marker,194,195,gear cloth:630,gear cloth:629,inventory-chip:gear cloth:-1,True,True,True
3872,216,canvas-session-036,moss_ward,Milo,moss cord,630,628,copy root ledger canvas marker,193,194,moss cord:630,moss cord:628,inventory-chip:moss cord:-2,True,True,True
3873,216,canvas-session-036,glass_harbor,Sera,salt chalk,630,629,mark crossing rope canvas marker,193,194,salt chalk:630,salt chalk:629,inventory-chip:salt chalk:-1,True,True,True
3874,216,canvas-session-036,cinder_garden,Juno,shade reed,629,628,shade seed rows canvas marker,193,194,shade reed:629,shade reed:628,inventory-chip:shade reed:-1,True,True,True
3875,216,canvas-session-036,lichen_bridge,Luma,bell tin,628,627,weave spare rope canvas marker,193,194,bell tin:628,bell tin:627,inventory-chip:bell tin:-1,True,True,True
3876,216,canvas-session-036,orchid_engine,Dax,orchid oil,629,628,tend orchid lamp canvas marker,194,195,orchid oil:629,orchid oil:628,inventory-chip:orchid oil:-1,True,True,True
3877,216,canvas-session-036,moss_ward,Tala,charcoal mark,628,627,raise warm-cup shelf canvas marker,194,195,charcoal mark:628,charcoal mark:627,inventory-chip:charcoal mark:-1,True,True,True
3878,216,canvas-session-036,glass_harbor,Nia,lamp oil,629,628,relight public lamp canvas marker,193,194,lamp oil:629,lamp oil:628,inventory-chip:lamp oil:-1,True,True,True
3879,216,canvas-session-036,cinder_garden,Pax,ember basket,629,628,sort ember fruit canvas marker,193,194,ember basket:629,ember basket:628,inventory-chip:ember basket:-1,True,True,True
3880,216,canvas-session-036,lichen_bridge,Rin,meal token,630,629,mark signal bell canvas marker,193,194,meal token:630,meal token:629,inventory-chip:meal token:-1,True,True,True
3881,216,canvas-session-036,orchid_engine,Eli,steam seal,629,628,stabilize steam kettle canvas marker,193,194,steam seal:629,steam seal:628,inventory-chip:steam seal:-1,True,True,True
3882,216,canvas-session-036,moss_ward,Ari,reed bundle,629,628,drain rain path canvas marker,194,195,reed bundle:629,reed bundle:628,inventory-chip:reed bundle:-1,True,True,True
3883,216,canvas-session-036,glass_harbor,Oren,glass bead,630,628,mend fog net canvas marker,194,195,glass bead:630,glass bead:628,inventory-chip:glass bead:-2,True,True,True
