tick_id,day,route_id,agent,source_decision_day,delay_days,reaction_due,trust_before,trust_delta,trust_after,posture_reaction,proximity_delta,delayed_reaction_visible,persists_after_reload
850,71,signal_orchard,Milo,66,5,False,0.58,0.0,0.58,open forward lean,0.0,False,False
851,71,orchard_riverbend,Ari,68,3,False,0.58,0.0,0.58,route-board reach,0.0,False,False
852,72,riverbend_roofward,Ari,72,4,True,0.796,0.018,0.814,open forward lean,-0.055,True,True
853,72,roofward_archive,Nia,72,1,True,0.662,0.01,0.672,guarded crossed arms,0.07,True,True
854,72,archive_signal,Nia,72,0,True,0.834,0.018,0.852,open forward lean,-0.055,True,True
855,72,signal_orchard,Ivo,72,0,True,0.86,0.01,0.87,guarded crossed arms,0.07,True,True
856,72,orchard_riverbend,Ivo,72,4,True,0.646,0.01,0.656,guarded crossed arms,0.07,True,True
857,72,central_repair_ring,Pax,72,1,True,0.648,0.018,0.666,open forward lean,-0.055,True,True
858,72,riverbend_roofward,Ari,72,0,True,0.814,0.018,0.832,open forward lean,-0.055,False,False
859,72,roofward_archive,Nia,72,0,True,0.672,0.01,0.682,guarded crossed arms,0.07,True,True
860,72,archive_signal,Nia,72,0,True,0.852,0.01,0.862,guarded crossed arms,0.07,True,True
861,72,signal_orchard,Ivo,72,0,True,0.87,0.018,0.888,open forward lean,-0.055,True,True
862,72,orchard_riverbend,Ivo,72,0,True,0.656,0.01,0.666,guarded crossed arms,0.07,True,True
863,72,central_repair_ring,Pax,72,0,True,0.666,0.01,0.676,guarded crossed arms,0.07,True,True
864,73,riverbend_roofward,Ari,73,1,True,0.832,0.018,0.85,open forward lean,-0.055,True,True
865,73,roofward_archive,Nia,73,1,True,0.682,0.01,0.692,guarded crossed arms,0.07,True,True
866,73,archive_signal,Nia,73,0,True,0.862,0.018,0.88,open forward lean,-0.055,True,True
867,73,signal_orchard,Ivo,73,0,True,0.888,0.01,0.898,guarded crossed arms,0.07,True,True
868,73,orchard_riverbend,Ivo,73,0,True,0.666,0.018,0.684,open forward lean,-0.055,True,True
869,73,central_repair_ring,Pax,73,1,True,0.676,0.01,0.686,guarded crossed arms,0.07,True,True
870,73,riverbend_roofward,Ari,73,0,True,0.85,0.018,0.868,open forward lean,-0.055,True,True
871,73,roofward_archive,Nia,73,0,False,0.692,0.0,0.692,careful pointing,0.0,False,False
872,73,archive_signal,Nia,73,0,True,0.88,0.01,0.89,guarded crossed arms,0.07,True,True
873,73,signal_orchard,Ivo,73,0,True,0.898,0.018,0.916,open forward lean,-0.055,True,True
874,73,orchard_riverbend,Ivo,73,0,True,0.684,0.018,0.702,open forward lean,-0.055,True,True
875,73,central_repair_ring,Pax,73,0,True,0.686,0.01,0.696,guarded crossed arms,0.07,True,True
876,74,riverbend_roofward,Ari,74,1,True,0.868,0.018,0.886,open forward lean,-0.055,True,True
877,74,roofward_archive,Nia,73,1,False,0.692,0.0,0.692,listening tilt,0.0,False,False
878,74,archive_signal,Nia,74,0,True,0.89,0.018,0.908,open forward lean,-0.055,True,True
879,74,signal_orchard,Ivo,74,0,True,0.916,0.01,0.92,guarded crossed arms,0.07,True,True
880,74,orchard_riverbend,Ivo,73,1,False,0.702,0.0,0.702,listening tilt,0.0,False,False
881,74,central_repair_ring,Pax,74,1,True,0.696,0.01,0.706,guarded crossed arms,0.07,True,True
882,74,riverbend_roofward,Ari,74,0,False,0.886,0.0,0.886,open forward lean,0.0,False,False
883,74,roofward_archive,Nia,73,1,False,0.692,0.0,0.692,listening tilt,0.0,False,False
884,74,archive_signal,Nia,74,0,True,0.908,0.01,0.918,guarded crossed arms,0.07,False,False
885,74,signal_orchard,Ivo,74,0,True,0.92,0.018,0.92,open forward lean,-0.055,True,True
886,74,orchard_riverbend,Ivo,73,1,False,0.702,0.0,0.702,listening tilt,0.0,False,False
887,74,central_repair_ring,Pax,74,0,False,0.706,0.0,0.706,guarded crossed arms,0.0,False,False
888,75,riverbend_roofward,Ari,75,1,True,0.886,0.018,0.904,open forward lean,-0.055,True,True
889,75,roofward_archive,Nia,75,0,False,0.692,0.0,0.692,route-board reach,0.0,False,False
890,75,archive_signal,Nia,75,0,True,0.918,0.018,0.92,open forward lean,-0.055,True,True
891,75,signal_orchard,Ivo,75,0,True,0.92,0.01,0.92,guarded crossed arms,0.07,True,True
892,75,orchard_riverbend,Ivo,73,2,False,0.702,0.0,0.702,route-board reach,0.0,False,False
893,75,central_repair_ring,Pax,74,1,False,0.706,0.0,0.706,guarded crossed arms,0.0,False,False
894,75,riverbend_roofward,Ari,75,0,False,0.904,0.0,0.904,open forward lean,0.0,False,False
895,75,roofward_archive,Nia,75,0,True,0.692,0.018,0.71,open forward lean,-0.055,True,True
896,75,archive_signal,Nia,75,0,True,0.92,0.01,0.92,guarded crossed arms,0.07,True,True
897,75,signal_orchard,Ivo,75,0,True,0.92,0.018,0.92,open forward lean,-0.055,False,False
898,75,orchard_riverbend,Ivo,73,2,False,0.702,0.0,0.702,route-board reach,0.0,False,False
899,75,central_repair_ring,Pax,74,1,False,0.706,0.0,0.706,guarded crossed arms,0.0,False,False
900,76,riverbend_roofward,Ari,76,1,True,0.904,0.018,0.92,open forward lean,-0.055,True,True
901,76,roofward_archive,Nia,75,1,False,0.71,0.0,0.71,open forward lean,0.0,False,False
902,76,archive_signal,Nia,76,0,True,0.92,0.018,0.92,open forward lean,-0.055,True,True
903,76,signal_orchard,Ivo,76,0,True,0.92,0.01,0.92,guarded crossed arms,0.07,True,True
904,76,orchard_riverbend,Ivo,73,3,False,0.702,0.0,0.702,open forward lean,0.0,False,False
905,76,central_repair_ring,Pax,74,2,False,0.706,0.0,0.706,relieved reset stance,0.0,False,False
906,76,riverbend_roofward,Ari,76,0,False,0.92,0.0,0.92,open forward lean,0.0,False,False
907,76,roofward_archive,Nia,75,1,False,0.71,0.0,0.71,open forward lean,0.0,False,False
908,76,archive_signal,Nia,76,0,True,0.92,0.01,0.92,guarded crossed arms,0.07,True,True
909,76,signal_orchard,Ivo,76,0,True,0.92,0.018,0.92,open forward lean,-0.055,True,True
910,76,orchard_riverbend,Ivo,73,3,False,0.702,0.0,0.702,open forward lean,0.0,False,False
911,76,central_repair_ring,Pax,74,2,False,0.706,0.0,0.706,relieved reset stance,0.0,False,False
912,77,riverbend_roofward,Ari,77,1,True,0.92,0.018,0.92,open forward lean,-0.055,True,True
913,77,roofward_archive,Nia,75,2,False,0.71,0.0,0.71,guarded crossed arms,0.0,False,False
914,77,archive_signal,Nia,77,0,True,0.92,0.018,0.92,open forward lean,-0.055,True,True
915,77,signal_orchard,Ivo,77,0,True,0.92,0.01,0.92,guarded crossed arms,0.07,True,True
916,77,orchard_riverbend,Ivo,73,4,False,0.702,0.0,0.702,guarded crossed arms,0.0,False,False
917,77,central_repair_ring,Pax,74,3,False,0.706,0.0,0.706,relieved reset stance,0.0,False,False
918,77,riverbend_roofward,Ari,77,0,False,0.92,0.0,0.92,open forward lean,0.0,False,False
919,77,roofward_archive,Nia,75,2,False,0.71,0.0,0.71,guarded crossed arms,0.0,False,False
920,77,archive_signal,Nia,77,0,True,0.92,0.018,0.92,open forward lean,-0.055,True,True
921,77,signal_orchard,Ivo,77,0,True,0.92,0.018,0.92,open forward lean,-0.055,True,True
922,77,orchard_riverbend,Ivo,73,4,False,0.702,0.0,0.702,guarded crossed arms,0.0,False,False
923,77,central_repair_ring,Pax,74,3,False,0.706,0.0,0.706,relieved reset stance,0.0,False,False
924,78,roofward_archive,Fay,75,3,False,0.58,0.0,0.58,relieved reset stance,0.0,False,False
925,78,archive_signal,Milo,77,1,False,0.58,0.0,0.58,careful pointing,0.0,False,False
926,78,signal_orchard,Milo,78,0,False,0.58,0.0,0.58,route-board reach,0.0,False,False
927,78,orchard_riverbend,Ari,78,0,False,0.58,0.0,0.58,open forward lean,0.0,False,False
928,78,central_repair_ring,Juno,74,4,False,0.58,0.0,0.58,careful pointing,0.0,False,False
929,78,riverbend_roofward,Fay,77,1,False,0.58,0.0,0.58,relieved reset stance,0.0,False,False
930,78,roofward_archive,Fay,78,0,False,0.58,0.0,0.58,relieved reset stance,0.0,False,False
931,78,archive_signal,Milo,77,1,False,0.58,0.0,0.58,careful pointing,0.0,False,False
932,78,signal_orchard,Milo,78,0,False,0.58,0.0,0.58,route-board reach,0.0,False,False
933,78,orchard_riverbend,Ari,78,0,False,0.58,0.0,0.58,open forward lean,0.0,False,False
934,78,central_repair_ring,Juno,74,4,False,0.58,0.0,0.58,careful pointing,0.0,False,False
935,78,riverbend_roofward,Fay,78,0,False,0.58,0.0,0.58,relieved reset stance,0.0,False,False
936,79,roofward_archive,Fay,78,1,False,0.58,0.0,0.58,relieved reset stance,0.0,False,False
937,79,archive_signal,Milo,77,2,False,0.58,0.0,0.58,listening tilt,0.0,False,False
938,79,signal_orchard,Milo,79,0,False,0.58,0.0,0.58,listening tilt,0.0,False,False
939,79,orchard_riverbend,Ari,79,0,False,0.58,0.0,0.58,open forward lean,0.0,False,False
940,79,central_repair_ring,Juno,74,5,False,0.58,0.0,0.58,listening tilt,0.0,False,False
941,79,riverbend_roofward,Fay,78,1,False,0.58,0.0,0.58,relieved reset stance,0.0,False,False
942,79,roofward_archive,Fay,79,0,False,0.58,0.0,0.58,relieved reset stance,0.0,False,False
943,79,archive_signal,Milo,77,2,False,0.58,0.0,0.58,listening tilt,0.0,False,False
944,79,signal_orchard,Milo,79,0,False,0.58,0.0,0.58,listening tilt,0.0,False,False
945,79,orchard_riverbend,Ari,79,0,False,0.58,0.0,0.58,open forward lean,0.0,False,False
946,79,central_repair_ring,Juno,74,5,False,0.58,0.0,0.58,listening tilt,0.0,False,False
947,79,riverbend_roofward,Fay,78,1,False,0.58,0.0,0.58,relieved reset stance,0.0,False,False
948,80,roofward_archive,Fay,79,1,False,0.58,0.0,0.58,careful pointing,0.0,False,False
949,80,archive_signal,Milo,77,3,False,0.58,0.0,0.58,route-board reach,0.0,False,False
950,80,signal_orchard,Milo,79,1,False,0.58,0.0,0.58,route-board reach,0.0,False,False
951,80,orchard_riverbend,Ari,80,0,False,0.58,0.0,0.58,open forward lean,0.0,False,False
952,80,central_repair_ring,Juno,80,0,False,0.58,0.0,0.58,route-board reach,0.0,False,False
953,80,riverbend_roofward,Fay,78,2,False,0.58,0.0,0.58,careful pointing,0.0,False,False
954,80,roofward_archive,Fay,80,0,False,0.58,0.0,0.58,careful pointing,0.0,False,False
955,80,archive_signal,Milo,77,3,False,0.58,0.0,0.58,route-board reach,0.0,False,False
956,80,signal_orchard,Milo,79,1,False,0.58,0.0,0.58,route-board reach,0.0,False,False
957,80,orchard_riverbend,Ari,80,0,False,0.58,0.0,0.58,open forward lean,0.0,False,False
958,80,central_repair_ring,Juno,80,0,False,0.58,0.0,0.58,route-board reach,0.0,False,False
959,80,riverbend_roofward,Fay,78,2,False,0.58,0.0,0.58,careful pointing,0.0,False,False
960,81,roofward_archive,Fay,80,1,False,0.58,0.0,0.58,careful pointing,0.0,False,False
961,81,archive_signal,Milo,77,4,False,0.58,0.0,0.58,open forward lean,0.0,False,False
962,81,signal_orchard,Milo,81,0,False,0.58,0.0,0.58,open forward lean,0.0,False,False
963,81,orchard_riverbend,Ari,81,0,False,0.58,0.0,0.58,open forward lean,0.0,False,False
964,81,central_repair_ring,Juno,80,1,False,0.58,0.0,0.58,open forward lean,0.0,False,False
965,81,riverbend_roofward,Fay,78,3,False,0.58,0.0,0.58,relieved reset stance,0.0,False,False
966,81,roofward_archive,Fay,81,0,False,0.58,0.0,0.58,relieved reset stance,0.0,False,False
967,81,archive_signal,Milo,77,4,False,0.58,0.0,0.58,open forward lean,0.0,False,False
968,81,signal_orchard,Milo,81,0,False,0.58,0.0,0.58,open forward lean,0.0,False,False
969,81,orchard_riverbend,Ari,81,0,False,0.58,0.0,0.58,open forward lean,0.0,False,False
970,81,central_repair_ring,Juno,80,1,False,0.58,0.0,0.58,open forward lean,0.0,False,False
971,81,riverbend_roofward,Fay,78,3,False,0.58,0.0,0.58,relieved reset stance,0.0,False,False
972,82,roofward_archive,Fay,81,1,False,0.58,0.0,0.58,relieved reset stance,0.0,False,False
973,82,archive_signal,Milo,77,5,False,0.58,0.0,0.58,guarded crossed arms,0.0,False,False
974,82,signal_orchard,Milo,82,0,False,0.58,0.0,0.58,guarded crossed arms,0.0,False,False
975,82,orchard_riverbend,Ari,82,0,False,0.58,0.0,0.58,open forward lean,0.0,False,False
976,82,central_repair_ring,Juno,80,2,False,0.58,0.0,0.58,guarded crossed arms,0.0,False,False
977,82,riverbend_roofward,Fay,78,4,False,0.58,0.0,0.58,relieved reset stance,0.0,False,False
978,82,roofward_archive,Fay,82,0,False,0.58,0.0,0.58,relieved reset stance,0.0,False,False
979,82,archive_signal,Milo,77,5,False,0.58,0.0,0.58,guarded crossed arms,0.0,False,False
980,82,signal_orchard,Milo,82,0,False,0.58,0.0,0.58,guarded crossed arms,0.0,False,False
981,82,orchard_riverbend,Ari,82,0,False,0.58,0.0,0.58,open forward lean,0.0,False,False
982,82,central_repair_ring,Juno,80,2,False,0.58,0.0,0.58,guarded crossed arms,0.0,False,False
983,82,riverbend_roofward,Fay,78,4,False,0.58,0.0,0.58,relieved reset stance,0.0,False,False
984,83,roofward_archive,Fay,82,1,False,0.58,0.0,0.58,relieved reset stance,0.0,False,False
985,83,archive_signal,Milo,77,6,False,0.58,0.0,0.58,relieved reset stance,0.0,False,False
986,83,signal_orchard,Milo,83,0,False,0.58,0.0,0.58,relieved reset stance,0.0,False,False
987,83,orchard_riverbend,Ari,83,0,False,0.58,0.0,0.58,open forward lean,0.0,False,False
988,83,central_repair_ring,Juno,80,3,False,0.58,0.0,0.58,relieved reset stance,0.0,False,False
989,83,riverbend_roofward,Fay,78,5,False,0.58,0.0,0.58,relieved reset stance,0.0,False,False
990,83,roofward_archive,Fay,83,0,False,0.58,0.0,0.58,relieved reset stance,0.0,False,False
991,83,archive_signal,Milo,77,6,False,0.58,0.0,0.58,relieved reset stance,0.0,False,False
992,83,signal_orchard,Milo,83,0,False,0.58,0.0,0.58,relieved reset stance,0.0,False,False
993,83,orchard_riverbend,Ari,83,0,False,0.58,0.0,0.58,open forward lean,0.0,False,False
994,83,central_repair_ring,Juno,80,3,False,0.58,0.0,0.58,relieved reset stance,0.0,False,False
995,83,riverbend_roofward,Fay,83,0,False,0.58,0.0,0.58,relieved reset stance,0.0,False,False
996,84,archive_signal,Nia,77,7,False,0.92,0.0,0.92,open forward lean,0.0,False,False
997,84,signal_orchard,Ivo,83,1,False,0.92,0.0,0.92,listening tilt,0.0,False,False
998,84,orchard_riverbend,Ivo,84,0,False,0.702,0.0,0.702,listening tilt,0.0,False,False
999,84,central_repair_ring,Pax,84,0,False,0.706,0.0,0.706,relieved reset stance,0.0,False,False
1000,84,riverbend_roofward,Ari,83,1,False,0.92,0.0,0.92,listening tilt,0.0,False,False
1001,84,roofward_archive,Nia,83,1,False,0.71,0.0,0.71,open forward lean,0.0,False,False
1002,84,archive_signal,Nia,84,0,False,0.92,0.0,0.92,open forward lean,0.0,False,False
1003,84,signal_orchard,Ivo,83,1,False,0.92,0.0,0.92,listening tilt,0.0,False,False
1004,84,orchard_riverbend,Ivo,84,0,False,0.702,0.0,0.702,listening tilt,0.0,False,False
1005,84,central_repair_ring,Pax,84,0,False,0.706,0.0,0.706,relieved reset stance,0.0,False,False
1006,84,riverbend_roofward,Ari,83,1,False,0.92,0.0,0.92,listening tilt,0.0,False,False
1007,84,roofward_archive,Nia,84,0,False,0.71,0.0,0.71,open forward lean,0.0,False,False
