tick_id,day,route_id,recovery_before,new_damage,guild_repair,avatar_repair,drill_bonus,recovery_after,stage,unresolved,visible_recovery_marker
889,64,orchard_riverbend,0.96,0.0,0.045652,0.0,0.0,0.96,open,False,open:0.96
890,64,central_repair_ring,0.96,0.02,0.046023,0.0,0.0,0.96,open,False,open:0.96
891,64,riverbend_roofward,0.96,0.0,0.044826,0.055,0.0,0.96,open,False,open:0.96
892,64,roofward_archive,0.96,0.0,0.046378,0.0,0.0,0.96,open,False,open:0.96
893,64,archive_signal,0.96,0.0,0.045403,0.0,0.0,0.96,open,False,open:0.96
894,64,signal_orchard,0.96,0.02,0.044723,0.0,0.0,0.96,open,False,open:0.96
895,64,orchard_riverbend,0.96,0.0,0.045665,0.0,0.0,0.96,open,False,open:0.96
896,65,central_repair_ring,0.96,0.0,0.046036,0.0,0.0,0.96,open,False,open:0.96
897,65,riverbend_roofward,0.96,0.0,0.044839,0.0,0.0,0.96,open,False,open:0.96
898,65,roofward_archive,0.96,0.0,0.046391,0.0,0.0,0.96,open,False,open:0.96
899,65,archive_signal,0.96,0.0,0.045416,0.0,0.0,0.96,open,False,open:0.96
900,65,signal_orchard,0.96,0.0,0.044736,0.0,0.0,0.96,open,False,open:0.96
901,65,orchard_riverbend,0.96,0.0,0.045678,0.0,0.0,0.96,open,False,open:0.96
902,65,central_repair_ring,0.96,0.0,0.046049,0.0,0.0,0.96,open,False,open:0.96
903,65,riverbend_roofward,0.96,0.0,0.044852,0.0,0.0,0.96,open,False,open:0.96
904,65,roofward_archive,0.96,0.02,0.046404,0.0,0.0,0.96,open,False,open:0.96
905,65,archive_signal,0.96,0.0,0.045429,0.055,0.0,0.96,open,False,open:0.96
906,65,signal_orchard,0.96,0.0,0.044749,0.0,0.0,0.96,open,False,open:0.96
907,65,orchard_riverbend,0.96,0.0,0.045691,0.0,0.0,0.96,open,False,open:0.96
908,65,central_repair_ring,0.96,0.02,0.046062,0.0,0.0,0.96,open,False,open:0.96
909,65,riverbend_roofward,0.96,0.0,0.044865,0.0,0.0,0.96,open,False,open:0.96
910,66,roofward_archive,0.96,0.0,0.046417,0.0,0.0,0.96,open,False,open:0.96
911,66,archive_signal,0.96,0.0,0.045442,0.0,0.0,0.96,open,False,open:0.96
912,66,signal_orchard,0.96,0.0,0.044762,0.0,0.0,0.96,open,False,open:0.96
913,66,orchard_riverbend,0.96,0.09172,0.045704,0.0,0.0,0.913984,blocked watch,True,blocked watch:0.91
914,66,central_repair_ring,0.96,0.0,0.046075,0.0,0.0,0.96,open,False,open:0.96
915,66,riverbend_roofward,0.96,0.0,0.044878,0.0,0.0,0.96,open,False,open:0.96
916,66,roofward_archive,0.96,0.0,0.04643,0.0,0.0,0.96,open,False,open:0.96
917,66,archive_signal,0.96,0.0,0.045455,0.0,0.0,0.96,open,False,open:0.96
918,66,signal_orchard,0.96,0.02,0.044775,0.0,0.0,0.96,open,False,open:0.96
919,66,orchard_riverbend,0.913984,0.0,0.047371,0.055,0.0,0.96,open,False,open:0.96
920,66,central_repair_ring,0.96,0.0,0.047732,0.0,0.0,0.96,open,False,open:0.96
921,66,riverbend_roofward,0.96,0.0,0.044891,0.0,0.0,0.96,open,False,open:0.96
922,66,roofward_archive,0.96,0.02,0.046443,0.0,0.0,0.96,open,False,open:0.96
923,66,archive_signal,0.96,0.0,0.045468,0.0,0.0,0.96,open,False,open:0.96
924,67,signal_orchard,0.96,0.0,0.044788,0.0,0.0,0.96,open,False,open:0.96
925,67,orchard_riverbend,0.96,0.0,0.047384,0.0,0.0,0.96,open,False,open:0.96
926,67,central_repair_ring,0.96,0.0,0.048504,0.0,0.01,0.96,open,False,open:0.96
927,67,riverbend_roofward,0.96,0.0,0.044904,0.0,0.0,0.96,open,False,open:0.96
928,67,roofward_archive,0.96,0.0,0.046456,0.0,0.0,0.96,open,False,open:0.96
929,67,archive_signal,0.96,0.0,0.045481,0.0,0.0,0.96,open,False,open:0.96
930,67,signal_orchard,0.96,0.0,0.044801,0.0,0.0,0.96,open,False,open:0.96
931,67,orchard_riverbend,0.96,0.0,0.047397,0.0,0.0,0.96,open,False,open:0.96
932,67,central_repair_ring,0.96,0.0,0.048517,0.0,0.0,0.96,open,False,open:0.96
933,67,riverbend_roofward,0.96,0.0,0.044917,0.055,0.0,0.96,open,False,open:0.96
934,67,roofward_archive,0.96,0.0,0.046469,0.0,0.0,0.96,open,False,open:0.96
935,67,archive_signal,0.96,0.0,0.045494,0.0,0.0,0.96,open,False,open:0.96
936,67,signal_orchard,0.96,0.02,0.044814,0.0,0.0,0.96,open,False,open:0.96
937,67,orchard_riverbend,0.96,0.0,0.04741,0.0,0.0,0.96,open,False,open:0.96
938,68,central_repair_ring,0.96,0.0,0.04853,0.0,0.0,0.96,open,False,open:0.96
939,68,riverbend_roofward,0.96,0.0,0.04493,0.0,0.0,0.96,open,False,open:0.96
940,68,roofward_archive,0.96,0.0,0.046482,0.0,0.0,0.96,open,False,open:0.96
941,68,archive_signal,0.96,0.02,0.045507,0.0,0.0,0.96,open,False,open:0.96
942,68,signal_orchard,0.96,0.0,0.044827,0.0,0.0,0.96,open,False,open:0.96
943,68,orchard_riverbend,0.96,0.0,0.047423,0.0,0.0,0.96,open,False,open:0.96
944,68,central_repair_ring,0.96,0.0,0.048543,0.0,0.0,0.96,open,False,open:0.96
945,68,riverbend_roofward,0.96,0.0,0.044943,0.0,0.0,0.96,open,False,open:0.96
946,68,roofward_archive,0.96,0.08992,0.046495,0.0,0.0,0.916575,blocked watch,True,blocked watch:0.92
947,68,archive_signal,0.96,0.0,0.04552,0.055,0.0,0.96,open,False,open:0.96
948,68,signal_orchard,0.96,0.0,0.04484,0.0,0.0,0.96,open,False,open:0.96
949,68,orchard_riverbend,0.96,0.0,0.047436,0.0,0.0,0.96,open,False,open:0.96
950,68,central_repair_ring,0.96,0.0,0.048556,0.0,0.0,0.96,open,False,open:0.96
951,68,riverbend_roofward,0.96,0.0,0.044956,0.0,0.0,0.96,open,False,open:0.96
952,69,roofward_archive,0.916575,0.0,0.046508,0.0,0.0,0.96,open,False,open:0.96
953,69,archive_signal,0.96,0.0,0.045533,0.0,0.0,0.96,open,False,open:0.96
954,69,signal_orchard,0.96,0.0,0.045852,0.0,0.01,0.96,open,False,open:0.96
955,69,orchard_riverbend,0.96,0.0,0.047449,0.0,0.0,0.96,open,False,open:0.96
956,69,central_repair_ring,0.96,0.0,0.048569,0.0,0.0,0.96,open,False,open:0.96
957,69,riverbend_roofward,0.96,0.0,0.044969,0.0,0.0,0.96,open,False,open:0.96
958,69,roofward_archive,0.96,0.0,0.046521,0.0,0.0,0.96,open,False,open:0.96
959,69,archive_signal,0.96,0.0,0.045546,0.0,0.0,0.96,open,False,open:0.96
960,69,signal_orchard,0.96,0.0,0.045865,0.0,0.0,0.96,open,False,open:0.96
961,69,orchard_riverbend,0.96,0.0,0.047462,0.055,0.0,0.96,open,False,open:0.96
962,69,central_repair_ring,0.96,0.0,0.048582,0.0,0.0,0.96,open,False,open:0.96
963,69,riverbend_roofward,0.96,0.0,0.044982,0.0,0.0,0.96,open,False,open:0.96
964,69,roofward_archive,0.96,0.02,0.046534,0.0,0.0,0.96,open,False,open:0.96
965,69,archive_signal,0.96,0.0,0.045559,0.0,0.0,0.96,open,False,open:0.96
966,70,orchard_riverbend,0.96,0.0,0.047475,0.0,0.0,0.96,open,False,open:0.96
967,70,central_repair_ring,0.96,0.0,0.048595,0.0,0.0,0.96,open,False,open:0.96
968,70,riverbend_roofward,0.96,0.0,0.044995,0.055,0.0,0.96,open,False,open:0.96
969,70,roofward_archive,0.96,0.02,0.046547,0.0,0.0,0.96,open,False,open:0.96
970,70,archive_signal,0.96,0.0,0.045572,0.0,0.0,0.96,open,False,open:0.96
971,70,signal_orchard,0.96,0.0,0.045878,0.055,0.0,0.96,open,False,open:0.96
972,70,orchard_riverbend,0.96,0.0,0.047488,0.0,0.0,0.96,open,False,open:0.96
973,70,central_repair_ring,0.96,0.0,0.048608,0.0,0.0,0.96,open,False,open:0.96
974,70,riverbend_roofward,0.96,0.02,0.045008,0.0,0.0,0.96,open,False,open:0.96
975,70,roofward_archive,0.96,0.0,0.04656,0.0,0.0,0.96,open,False,open:0.96
976,70,archive_signal,0.96,0.0,0.046344,0.0,0.01,0.96,open,False,open:0.96
977,70,signal_orchard,0.96,0.0,0.045891,0.055,0.0,0.96,open,False,open:0.96
978,70,orchard_riverbend,0.96,0.0,0.047501,0.0,0.0,0.96,open,False,open:0.96
979,70,central_repair_ring,0.96,0.0,0.048621,0.0,0.0,0.96,open,False,open:0.96
980,71,riverbend_roofward,0.96,0.0,0.045021,0.0,0.0,0.96,open,False,open:0.96
981,71,roofward_archive,0.96,0.0,0.046573,0.0,0.0,0.96,open,False,open:0.96
982,71,archive_signal,0.96,0.0,0.046357,0.055,0.0,0.96,open,False,open:0.96
983,71,signal_orchard,0.96,0.02,0.045904,0.0,0.0,0.96,open,False,open:0.96
984,71,orchard_riverbend,0.96,0.0,0.047514,0.0,0.0,0.96,open,False,open:0.96
985,71,central_repair_ring,0.96,0.0,0.048634,0.055,0.0,0.96,open,False,open:0.96
986,71,riverbend_roofward,0.96,0.0,0.045034,0.0,0.0,0.96,open,False,open:0.96
987,71,roofward_archive,0.96,0.0,0.046586,0.0,0.0,0.96,open,False,open:0.96
988,71,archive_signal,0.96,0.0,0.04637,0.0,0.0,0.96,open,False,open:0.96
989,71,signal_orchard,0.96,0.0,0.045917,0.055,0.0,0.96,open,False,open:0.96
990,71,orchard_riverbend,0.96,0.0,0.047527,0.0,0.0,0.96,open,False,open:0.96
991,71,central_repair_ring,0.96,0.0,0.048647,0.055,0.0,0.96,open,False,open:0.96
992,71,riverbend_roofward,0.96,0.02,0.045047,0.0,0.0,0.96,open,False,open:0.96
993,71,roofward_archive,0.96,0.0,0.046599,0.0,0.0,0.96,open,False,open:0.96
994,72,archive_signal,0.96,0.0,0.046383,0.0,0.0,0.96,open,False,open:0.96
995,72,signal_orchard,0.96,0.0,0.04593,0.0,0.0,0.96,open,False,open:0.96
996,72,orchard_riverbend,0.96,0.0,0.04754,0.035,0.0,0.96,open,False,open:0.96
997,72,central_repair_ring,0.96,0.0,0.04866,0.0,0.0,0.96,open,False,open:0.96
998,72,riverbend_roofward,0.96,0.0,0.04506,0.0,0.0,0.96,open,False,open:0.96
999,72,roofward_archive,0.96,0.0,0.046612,0.055,0.0,0.96,open,False,open:0.96
1000,72,archive_signal,0.96,0.0,0.046396,0.0,0.0,0.96,open,False,open:0.96
1001,72,signal_orchard,0.96,0.0,0.047626,0.0,0.0,0.96,open,False,open:0.96
1002,72,orchard_riverbend,0.96,0.02,0.049207,0.0,0.0,0.96,open,False,open:0.96
1003,72,central_repair_ring,0.96,0.0,0.048673,0.055,0.0,0.96,open,False,open:0.96
1004,72,riverbend_roofward,0.96,0.0,0.045832,0.0,0.01,0.96,open,False,open:0.96
1005,72,roofward_archive,0.96,0.0,0.046625,0.055,0.0,0.96,open,False,open:0.96
1006,72,archive_signal,0.96,0.0,0.046409,0.0,0.0,0.96,open,False,open:0.96
1007,72,signal_orchard,0.96,0.0,0.047639,0.0,0.0,0.96,open,False,open:0.96
