tick_index,agent,rolling_valence,rolling_arousal,rolling_control,rolling_safety,embodied_stress_load,recovery_momentum,affect_memory_charge,dominant_long_mood,private_history_note
1,Ari,0.566599,0.397141,0.687688,0.607617,0.299678,0.227264,0.221136,steady_continuity,private: Ari carries steady_continuity from day 1; stress=0.30; recovery=0.23; charge=0.22
471,Milo,0.682562,0.468242,0.864152,0.723261,0.218542,0.399266,0.045216,steady_continuity,private: Milo carries steady_continuity from day 15; stress=0.22; recovery=0.40; charge=0.05
472,Sol,0.579549,0.540385,0.879279,0.578535,0.35338,0.203661,0.085294,steady_continuity,private: Sol carries steady_continuity from day 15; stress=0.35; recovery=0.20; charge=0.09
473,Ari,0.605607,0.460116,0.873887,0.608378,0.312098,0.261476,0.074535,steady_continuity,private: Ari carries steady_continuity from day 15; stress=0.31; recovery=0.26; charge=0.07
474,Fay,0.738528,0.368993,0.879891,0.76988,0.128799,0.565601,0.0,settled_after_care,private: Fay carries settled_after_care from day 15; stress=0.13; recovery=0.57; charge=0.00
475,Milo,0.680021,0.387848,0.872996,0.726591,0.188069,0.401526,0.028982,steady_continuity,private: Milo carries steady_continuity from day 15; stress=0.19; recovery=0.40; charge=0.03
476,Sol,0.648271,0.439168,0.891113,0.659421,0.241668,0.372043,0.065006,steady_continuity,private: Sol carries steady_continuity from day 15; stress=0.24; recovery=0.37; charge=0.07
477,Ari,0.669347,0.378967,0.886916,0.68315,0.212227,0.411358,0.048317,steady_continuity,private: Ari carries steady_continuity from day 15; stress=0.21; recovery=0.41; charge=0.05
478,Fay,0.695072,0.378178,0.853354,0.700387,0.214062,0.476653,0.025248,steady_continuity,private: Fay carries steady_continuity from day 15; stress=0.21; recovery=0.48; charge=0.03
479,Milo,0.670246,0.372418,0.878654,0.672151,0.219459,0.42834,0.018207,steady_continuity,private: Milo carries steady_continuity from day 15; stress=0.22; recovery=0.43; charge=0.02
480,Sol,0.695632,0.362617,0.896093,0.723065,0.164334,0.453303,0.036977,steady_continuity,private: Sol carries steady_continuity from day 15; stress=0.16; recovery=0.45; charge=0.04
481,Ari,0.693445,0.378696,0.896202,0.726577,0.167417,0.409387,0.020929,steady_continuity,private: Ari carries steady_continuity from day 16; stress=0.17; recovery=0.41; charge=0.02
482,Fay,0.648609,0.430631,0.849551,0.635915,0.284712,0.360988,0.043389,steady_continuity,private: Fay carries steady_continuity from day 16; stress=0.28; recovery=0.36; charge=0.04
483,Milo,0.69296,0.378242,0.884016,0.718266,0.177041,0.420935,0.002271,steady_continuity,private: Milo carries steady_continuity from day 16; stress=0.18; recovery=0.42; charge=0.00
484,Sol,0.672363,0.362284,0.899081,0.713941,0.178715,0.37711,0.023455,steady_continuity,private: Sol carries steady_continuity from day 16; stress=0.18; recovery=0.38; charge=0.02
485,Ari,0.669549,0.402004,0.896187,0.716077,0.183906,0.347247,0.0151,steady_continuity,private: Ari carries steady_continuity from day 16; stress=0.18; recovery=0.35; charge=0.02
486,Fay,0.674867,0.435067,0.862353,0.689576,0.223562,0.375136,0.027562,steady_continuity,private: Fay carries steady_continuity from day 16; stress=0.22; recovery=0.38; charge=0.03
487,Milo,0.643182,0.465926,0.857588,0.649411,0.27627,0.3231,0.05107,steady_continuity,private: Milo carries steady_continuity from day 16; stress=0.28; recovery=0.32; charge=0.05
488,Sol,0.633357,0.433029,0.900695,0.645677,0.251528,0.293299,0.029019,steady_continuity,private: Sol carries steady_continuity from day 16; stress=0.25; recovery=0.29; charge=0.03
489,Ari,0.630212,0.48011,0.896203,0.646777,0.257546,0.272992,0.025322,steady_continuity,private: Ari carries steady_continuity from day 16; stress=0.26; recovery=0.27; charge=0.03
490,Fay,0.692418,0.454714,0.866515,0.729272,0.189011,0.384756,0.015492,steady_continuity,private: Fay carries steady_continuity from day 16; stress=0.19; recovery=0.38; charge=0.02
491,Milo,0.670964,0.476511,0.871468,0.699785,0.217443,0.349372,0.035719,steady_continuity,private: Milo carries steady_continuity from day 16; stress=0.22; recovery=0.35; charge=0.04
492,Sol,0.598477,0.507465,0.888638,0.5929,0.31899,0.236307,0.063692,steady_continuity,private: Sol carries steady_continuity from day 16; stress=0.32; recovery=0.24; charge=0.06
493,Ari,0.595213,0.539965,0.883509,0.593226,0.325028,0.222499,0.062471,steady_continuity,private: Ari carries steady_continuity from day 16; stress=0.33; recovery=0.22; charge=0.06
494,Fay,0.704496,0.468608,0.86897,0.758492,0.168025,0.391298,0.002243,steady_continuity,private: Fay carries steady_continuity from day 16; stress=0.17; recovery=0.39; charge=0.00
495,Milo,0.65004,0.480601,0.875752,0.694507,0.223552,0.306437,0.035487,steady_continuity,private: Milo carries steady_continuity from day 16; stress=0.22; recovery=0.31; charge=0.04
496,Sol,0.633463,0.50769,0.895437,0.655333,0.255496,0.290353,0.057043,steady_continuity,private: Sol carries steady_continuity from day 16; stress=0.26; recovery=0.29; charge=0.06
497,Ari,0.646758,0.502365,0.891031,0.661469,0.245139,0.347907,0.048928,steady_continuity,private: Ari carries steady_continuity from day 16; stress=0.25; recovery=0.35; charge=0.05
498,Fay,0.663652,0.517589,0.842691,0.683363,0.264325,0.369891,0.044076,steady_continuity,private: Fay carries steady_continuity from day 16; stress=0.26; recovery=0.37; charge=0.04
499,Milo,0.612657,0.515372,0.877794,0.629117,0.291287,0.245241,0.049873,steady_continuity,private: Milo carries steady_continuity from day 16; stress=0.29; recovery=0.25; charge=0.05
500,Sol,0.657375,0.496213,0.89434,0.701598,0.220101,0.327104,0.050763,steady_continuity,private: Sol carries steady_continuity from day 16; stress=0.22; recovery=0.33; charge=0.05
501,Ari,0.669215,0.464448,0.89073,0.707144,0.208711,0.366241,0.038298,steady_continuity,private: Ari carries steady_continuity from day 16; stress=0.21; recovery=0.37; charge=0.04
502,Fay,0.700776,0.468126,0.857568,0.730472,0.197766,0.448134,0.01748,steady_continuity,private: Fay carries steady_continuity from day 16; stress=0.20; recovery=0.45; charge=0.02
503,Milo,0.579164,0.527989,0.866816,0.578498,0.354573,0.203628,0.088779,steady_continuity,private: Milo carries steady_continuity from day 16; stress=0.35; recovery=0.20; charge=0.09
504,Sol,0.674071,0.467613,0.892291,0.735728,0.199131,0.352095,0.041202,steady_continuity,private: Sol carries steady_continuity from day 16; stress=0.20; recovery=0.35; charge=0.04
505,Ari,0.722868,0.372265,0.894907,0.763831,0.141923,0.516428,0.004782,steady_continuity,private: Ari carries steady_continuity from day 16; stress=0.14; recovery=0.52; charge=0.00
506,Fay,0.693425,0.388238,0.864138,0.731962,0.174893,0.434563,0.002172,steady_continuity,private: Fay carries steady_continuity from day 16; stress=0.17; recovery=0.43; charge=0.00
507,Milo,0.647955,0.429872,0.879002,0.659379,0.24254,0.372021,0.068015,steady_continuity,private: Milo carries steady_continuity from day 16; stress=0.24; recovery=0.37; charge=0.07
508,Sol,0.64271,0.452895,0.865073,0.67283,0.271581,0.331164,0.083402,steady_continuity,private: Sol carries steady_continuity from day 16; stress=0.27; recovery=0.33; charge=0.08
509,Ari,0.68309,0.381074,0.868015,0.695816,0.223868,0.443036,0.034989,steady_continuity,private: Ari carries steady_continuity from day 16; stress=0.22; recovery=0.44; charge=0.03
510,Fay,0.680294,0.372721,0.868992,0.676178,0.210519,0.450801,0.0,steady_continuity,private: Fay carries steady_continuity from day 16; stress=0.21; recovery=0.45; charge=0.00
511,Milo,0.695361,0.356145,0.883295,0.722993,0.164927,0.453085,0.040859,steady_continuity,private: Milo carries steady_continuity from day 16; stress=0.16; recovery=0.45; charge=0.04
512,Sol,0.697175,0.373551,0.881805,0.731489,0.184675,0.458745,0.047357,steady_continuity,private: Sol carries steady_continuity from day 16; stress=0.18; recovery=0.46; charge=0.05
513,Ari,0.639615,0.437462,0.864766,0.632486,0.29141,0.338128,0.05467,steady_continuity,private: Ari carries steady_continuity from day 17; stress=0.29; recovery=0.34; charge=0.05
514,Fay,0.700157,0.372052,0.872383,0.721268,0.172338,0.436209,0.0,steady_continuity,private: Fay carries steady_continuity from day 17; stress=0.17; recovery=0.44; charge=0.00
515,Milo,0.671969,0.366714,0.885953,0.713877,0.179892,0.376962,0.02787,steady_continuity,private: Milo carries steady_continuity from day 17; stress=0.18; recovery=0.38; charge=0.03
516,Sol,0.714316,0.36807,0.893869,0.762832,0.148682,0.441611,0.014474,steady_continuity,private: Sol carries steady_continuity from day 17; stress=0.15; recovery=0.44; charge=0.01
517,Ari,0.668121,0.444268,0.878014,0.687004,0.228118,0.359591,0.039073,steady_continuity,private: Ari carries steady_continuity from day 17; stress=0.23; recovery=0.36; charge=0.04
518,Fay,0.648348,0.455717,0.845042,0.651634,0.273948,0.333486,0.048902,steady_continuity,private: Fay carries steady_continuity from day 17; stress=0.27; recovery=0.33; charge=0.05
519,Milo,0.63278,0.444638,0.887015,0.645604,0.253439,0.293198,0.034354,steady_continuity,private: Milo carries steady_continuity from day 17; stress=0.25; recovery=0.29; charge=0.03
520,Sol,0.724711,0.387983,0.896175,0.785771,0.132529,0.429959,0.0,steady_continuity,private: Sol carries steady_continuity from day 17; stress=0.13; recovery=0.43; charge=0.00
521,Ari,0.687015,0.46335,0.88111,0.727324,0.193501,0.374186,0.028528,steady_continuity,private: Ari carries steady_continuity from day 17; stress=0.19; recovery=0.37; charge=0.03
522,Fay,0.674784,0.467511,0.85903,0.701423,0.215989,0.356434,0.033024,steady_continuity,private: Fay carries steady_continuity from day 17; stress=0.22; recovery=0.36; charge=0.03
523,Milo,0.597624,0.518959,0.874082,0.592802,0.321907,0.236239,0.070509,steady_continuity,private: Milo carries steady_continuity from day 17; stress=0.32; recovery=0.24; charge=0.07
524,Sol,0.731393,0.418328,0.89724,0.802408,0.124112,0.422036,0.0,steady_continuity,private: Sol carries steady_continuity from day 17; stress=0.12; recovery=0.42; charge=0.00
525,Ari,0.700318,0.472772,0.883778,0.757007,0.171527,0.384111,0.014724,steady_continuity,private: Ari carries steady_continuity from day 17; stress=0.17; recovery=0.38; charge=0.01
526,Fay,0.652942,0.47771,0.863775,0.695711,0.222311,0.311239,0.032107,steady_continuity,private: Fay carries steady_continuity from day 17; stress=0.22; recovery=0.31; charge=0.03
527,Milo,0.632739,0.511513,0.881725,0.655215,0.257673,0.290306,0.062989,steady_continuity,private: Milo carries steady_continuity from day 17; stress=0.26; recovery=0.29; charge=0.06
528,Sol,0.66978,0.504485,0.868506,0.711435,0.245621,0.323849,0.046017,steady_continuity,private: Sol carries steady_continuity from day 17; stress=0.25; recovery=0.32; charge=0.05
529,Ari,0.643436,0.525691,0.855211,0.675818,0.284807,0.298059,0.066087,steady_continuity,private: Ari carries steady_continuity from day 17; stress=0.28; recovery=0.30; charge=0.07
530,Fay,0.631322,0.511551,0.866543,0.636378,0.274592,0.315451,0.038778,steady_continuity,private: Fay carries steady_continuity from day 17; stress=0.27; recovery=0.32; charge=0.04
531,Milo,0.656817,0.490053,0.881552,0.701469,0.221486,0.327072,0.055499,steady_continuity,private: Milo carries steady_continuity from day 17; stress=0.22; recovery=0.33; charge=0.06
532,Sol,0.705535,0.480904,0.882764,0.751611,0.184678,0.416825,0.02052,steady_continuity,private: Sol carries steady_continuity from day 17; stress=0.18; recovery=0.42; charge=0.02
533,Ari,0.682769,0.471535,0.869726,0.723331,0.218142,0.399288,0.043282,steady_continuity,private: Ari carries steady_continuity from day 17; stress=0.22; recovery=0.40; charge=0.04
534,Fay,0.612495,0.520845,0.85794,0.591737,0.320745,0.318315,0.064079,steady_continuity,private: Fay carries steady_continuity from day 17; stress=0.32; recovery=0.32; charge=0.06
535,Milo,0.673938,0.454575,0.881395,0.73561,0.198775,0.352073,0.043133,steady_continuity,private: Milo carries steady_continuity from day 17; stress=0.20; recovery=0.35; charge=0.04
536,Sol,0.67663,0.453011,0.887229,0.733732,0.199818,0.352305,0.015334,steady_continuity,private: Sol carries steady_continuity from day 17; stress=0.20; recovery=0.35; charge=0.02
537,Ari,0.679961,0.39072,0.877652,0.726612,0.188598,0.401378,0.028493,steady_continuity,private: Ari carries steady_continuity from day 17; stress=0.19; recovery=0.40; charge=0.03
538,Fay,0.674513,0.424514,0.870705,0.670669,0.218106,0.450008,0.036539,steady_continuity,private: Fay carries steady_continuity from day 17; stress=0.22; recovery=0.45; charge=0.04
539,Milo,0.642521,0.443194,0.853976,0.672711,0.271603,0.331118,0.085214,steady_continuity,private: Milo carries steady_continuity from day 17; stress=0.27; recovery=0.33; charge=0.09
540,Sol,0.668084,0.42058,0.893447,0.677563,0.226033,0.395158,0.009228,steady_continuity,private: Sol carries steady_continuity from day 17; stress=0.23; recovery=0.40; charge=0.01
541,Ari,0.670659,0.373718,0.885042,0.672234,0.218117,0.428586,0.01541,steady_continuity,private: Ari carries steady_continuity from day 17; stress=0.22; recovery=0.43; charge=0.02
542,Fay,0.715325,0.351461,0.875354,0.731513,0.148312,0.506386,0.005535,steady_continuity,private: Fay carries steady_continuity from day 17; stress=0.15; recovery=0.51; charge=0.01
543,Milo,0.697033,0.366276,0.870732,0.731399,0.18469,0.458714,0.048866,steady_continuity,private: Milo carries steady_continuity from day 17; stress=0.18; recovery=0.46; charge=0.05
544,Sol,0.646688,0.408578,0.885243,0.631805,0.263664,0.36411,0.029315,steady_continuity,private: Sol carries steady_continuity from day 17; stress=0.26; recovery=0.36; charge=0.03
545,Ari,0.692943,0.377424,0.88872,0.718311,0.177456,0.421102,0.001744,steady_continuity,private: Ari carries steady_continuity from day 18; stress=0.18; recovery=0.42; charge=0.00
546,Fay,0.687252,0.355621,0.878263,0.720284,0.167338,0.413206,0.0,steady_continuity,private: Fay carries steady_continuity from day 18; stress=0.17; recovery=0.41; charge=0.00
547,Milo,0.714209,0.371556,0.882814,0.762764,0.148692,0.44159,0.01573,steady_continuity,private: Milo carries steady_continuity from day 18; stress=0.15; recovery=0.44; charge=0.02
548,Sol,0.609455,0.459665,0.861505,0.585109,0.333089,0.284459,0.085163,steady_continuity,private: Sol carries steady_continuity from day 18; stress=0.33; recovery=0.28; charge=0.09
549,Ari,0.64296,0.463785,0.861633,0.649418,0.277339,0.323214,0.051703,steady_continuity,private: Ari carries steady_continuity from day 18; stress=0.28; recovery=0.32; charge=0.05
550,Fay,0.644182,0.430531,0.877888,0.650421,0.245203,0.317844,0.008182,steady_continuity,private: Fay carries steady_continuity from day 18; stress=0.25; recovery=0.32; charge=0.01
551,Milo,0.7248,0.398099,0.885828,0.78573,0.131847,0.429945,0.0,steady_continuity,private: Milo carries steady_continuity from day 18; stress=0.13; recovery=0.43; charge=0.00
552,Sol,0.646712,0.454373,0.877699,0.652102,0.253715,0.323096,0.071359,steady_continuity,private: Sol carries steady_continuity from day 18; stress=0.25; recovery=0.32; charge=0.07
553,Ari,0.670746,0.474681,0.875725,0.699763,0.218287,0.349449,0.036346,steady_continuity,private: Ari carries steady_continuity from day 18; stress=0.22; recovery=0.35; charge=0.04
554,Fay,0.606447,0.506552,0.865264,0.59644,0.315247,0.252998,0.044907,steady_continuity,private: Fay carries steady_continuity from day 18; stress=0.32; recovery=0.25; charge=0.04
555,Milo,0.731761,0.427496,0.887896,0.802401,0.122459,0.422027,0.0,steady_continuity,private: Milo carries steady_continuity from day 18; stress=0.12; recovery=0.42; charge=0.00
556,Sol,0.632744,0.468436,0.883106,0.65928,0.246461,0.288569,0.07064,steady_continuity,private: Sol carries steady_continuity from day 18; stress=0.25; recovery=0.29; charge=0.07
557,Ari,0.65004,0.480373,0.881048,0.694475,0.223369,0.306489,0.034819,steady_continuity,private: Ari carries steady_continuity from day 18; stress=0.22; recovery=0.31; charge=0.03
558,Fay,0.639404,0.506182,0.872137,0.657968,0.253034,0.301703,0.039997,steady_continuity,private: Fay carries steady_continuity from day 18; stress=0.25; recovery=0.30; charge=0.04
559,Milo,0.670166,0.506385,0.85903,0.711458,0.244136,0.323842,0.045486,steady_continuity,private: Milo carries steady_continuity from day 18; stress=0.24; recovery=0.32; charge=0.05
560,Sol,0.600865,0.529021,0.887214,0.60324,0.30392,0.233091,0.081092,steady_continuity,private: Sol carries steady_continuity from day 18; stress=0.30; recovery=0.23; charge=0.08
561,Ari,0.612757,0.517362,0.883529,0.629084,0.290705,0.245277,0.048545,steady_continuity,private: Ari carries steady_continuity from day 18; stress=0.29; recovery=0.25; charge=0.05
562,Fay,0.678695,0.483822,0.873358,0.709956,0.20106,0.401766,0.025591,steady_continuity,private: Fay carries steady_continuity from day 18; stress=0.20; recovery=0.40; charge=0.03
563,Milo,0.705878,0.473361,0.872934,0.751655,0.183547,0.416821,0.019933,steady_continuity,private: Milo carries steady_continuity from day 18; stress=0.18; recovery=0.42; charge=0.02
564,Sol,0.570958,0.567058,0.875519,0.559612,0.362443,0.195366,0.11872,steady_continuity,private: Sol carries steady_continuity from day 18; stress=0.36; recovery=0.20; charge=0.12
565,Ari,0.579071,0.53162,0.87174,0.578457,0.354829,0.203652,0.088522,steady_continuity,private: Ari carries steady_continuity from day 18; stress=0.35; recovery=0.20; charge=0.09
566,Fay,0.709736,0.445682,0.874602,0.749829,0.162399,0.469809,0.002544,steady_continuity,private: Fay carries steady_continuity from day 18; stress=0.16; recovery=0.47; charge=0.00
567,Milo,0.676945,0.43951,0.877159,0.733793,0.198904,0.352302,0.014697,steady_continuity,private: Milo carries steady_continuity from day 18; stress=0.20; recovery=0.35; charge=0.01
568,Sol,0.62672,0.509346,0.885576,0.635296,0.274767,0.329457,0.101311,steady_continuity,private: Sol carries steady_continuity from day 18; stress=0.27; recovery=0.33; charge=0.10
569,Ari,0.647854,0.432595,0.883928,0.659332,0.242787,0.372037,0.067832,steady_continuity,private: Ari carries steady_continuity from day 18; stress=0.24; recovery=0.37; charge=0.07
570,Fay,0.673468,0.435715,0.849348,0.685348,0.236951,0.411506,0.036902,steady_continuity,private: Fay carries steady_continuity from day 18; stress=0.24; recovery=0.41; charge=0.04
571,Milo,0.668244,0.410599,0.882868,0.677597,0.225698,0.395097,0.009031,steady_continuity,private: Milo carries steady_continuity from day 18; stress=0.23; recovery=0.40; charge=0.01
572,Sol,0.679482,0.415065,0.892298,0.704985,0.186842,0.424419,0.072448,steady_continuity,private: Sol carries steady_continuity from day 18; stress=0.19; recovery=0.42; charge=0.07
573,Ari,0.695322,0.357642,0.889292,0.723001,0.165095,0.453318,0.039303,steady_continuity,private: Ari carries steady_continuity from day 18; stress=0.17; recovery=0.45; charge=0.04
574,Fay,0.720243,0.360666,0.864261,0.740877,0.161127,0.513378,0.000237,steady_continuity,private: Fay carries steady_continuity from day 18; stress=0.16; recovery=0.51; charge=0.00
575,Milo,0.647296,0.400182,0.87631,0.631903,0.261625,0.364437,0.026518,steady_continuity,private: Milo carries steady_continuity from day 18; stress=0.26; recovery=0.36; charge=0.03
576,Sol,0.730557,0.33539,0.897269,0.7622,0.127052,0.555923,0.027662,settled_after_care,private: Sol carries settled_after_care from day 18; stress=0.13; recovery=0.56; charge=0.03
577,Ari,0.672199,0.364992,0.892762,0.713897,0.178953,0.37712,0.025045,steady_continuity,private: Ari carries steady_continuity from day 19; stress=0.18; recovery=0.38; charge=0.03
578,Fay,0.731617,0.360324,0.874961,0.769873,0.132669,0.478761,0.0,steady_continuity,private: Fay carries steady_continuity from day 19; stress=0.13; recovery=0.48; charge=0.00
579,Milo,0.609992,0.462165,0.852388,0.585187,0.331373,0.284681,0.082159,steady_continuity,private: Milo carries steady_continuity from day 19; stress=0.33; recovery=0.28; charge=0.08
580,Sol,0.677667,0.392239,0.898232,0.682406,0.215622,0.414892,0.01787,steady_continuity,private: Sol carries steady_continuity from day 19; stress=0.22; recovery=0.41; charge=0.02
581,Ari,0.63298,0.441473,0.893389,0.645633,0.252736,0.293306,0.031902,steady_continuity,private: Ari carries steady_continuity from day 19; stress=0.25; recovery=0.29; charge=0.03
582,Fay,0.737775,0.383884,0.876607,0.791057,0.121281,0.455221,0.0,steady_continuity,private: Fay carries steady_continuity from day 19; stress=0.12; recovery=0.46; charge=0.00
583,Milo,0.647123,0.464049,0.868115,0.652165,0.252529,0.323247,0.068696,steady_continuity,private: Milo carries steady_continuity from day 19; stress=0.25; recovery=0.32; charge=0.07
584,Sol,0.632783,0.461452,0.887514,0.620986,0.292057,0.31899,0.042421,steady_continuity,private: Sol carries steady_continuity from day 19; stress=0.29; recovery=0.32; charge=0.04
585,Ari,0.597909,0.516131,0.880563,0.592843,0.320935,0.236312,0.067766,steady_continuity,private: Ari carries steady_continuity from day 19; stress=0.32; recovery=0.24; charge=0.07
586,Fay,0.741345,0.415718,0.877406,0.806384,0.115858,0.439215,0.0,steady_continuity,private: Fay carries steady_continuity from day 19; stress=0.12; recovery=0.44; charge=0.00
587,Milo,0.633259,0.477431,0.873982,0.659342,0.244831,0.288672,0.067142,steady_continuity,private: Milo carries steady_continuity from day 19; stress=0.24; recovery=0.29; charge=0.07
588,Sol,0.660226,0.472516,0.895132,0.676935,0.23484,0.346577,0.031081,steady_continuity,private: Sol carries steady_continuity from day 19; stress=0.23; recovery=0.35; charge=0.03
589,Ari,0.63299,0.510878,0.887856,0.655266,0.256925,0.290356,0.06061,steady_continuity,private: Ari carries steady_continuity from day 19; stress=0.26; recovery=0.29; charge=0.06
590,Fay,0.677293,0.501629,0.847996,0.714431,0.239852,0.33553,0.043964,steady_continuity,private: Fay carries steady_continuity from day 19; stress=0.24; recovery=0.34; charge=0.04
591,Milo,0.600987,0.531438,0.876439,0.603286,0.303935,0.233161,0.079759,steady_continuity,private: Milo carries steady_continuity from day 19; stress=0.30; recovery=0.23; charge=0.08
592,Sol,0.678595,0.483725,0.895122,0.718344,0.203244,0.365337,0.022578,steady_continuity,private: Sol carries steady_continuity from day 19; stress=0.20; recovery=0.37; charge=0.02
593,Ari,0.656994,0.492026,0.887218,0.701524,0.221092,0.327106,0.053735,steady_continuity,private: Ari carries steady_continuity from day 19; stress=0.22; recovery=0.33; charge=0.05
594,Fay,0.711196,0.476831,0.861645,0.753872,0.180695,0.424768,0.017503,steady_continuity,private: Fay carries steady_continuity from day 19; stress=0.18; recovery=0.42; charge=0.02
595,Milo,0.571205,0.55965,0.865325,0.559654,0.361823,0.195413,0.116688,steady_continuity,private: Milo carries steady_continuity from day 19; stress=0.36; recovery=0.20; charge=0.12
596,Sol,0.691386,0.47791,0.894872,0.74885,0.18386,0.378093,0.011314,steady_continuity,private: Sol carries steady_continuity from day 19; stress=0.18; recovery=0.38; charge=0.01
597,Ari,0.673995,0.45809,0.88647,0.735662,0.198871,0.352096,0.042261,steady_continuity,private: Ari carries steady_continuity from day 19; stress=0.20; recovery=0.35; charge=0.04
598,Fay,0.697481,0.439292,0.866595,0.741825,0.180909,0.42465,0.003795,steady_continuity,private: Fay carries steady_continuity from day 19; stress=0.18; recovery=0.42; charge=0.00
599,Milo,0.626919,0.495977,0.875188,0.635335,0.274312,0.329489,0.099563,steady_continuity,private: Milo carries steady_continuity from day 19; stress=0.27; recovery=0.33; charge=0.10
600,Sol,0.634019,0.516622,0.86366,0.668279,0.299331,0.293967,0.065488,steady_continuity,private: Sol carries steady_continuity from day 19; stress=0.30; recovery=0.29; charge=0.07
601,Ari,0.643201,0.444855,0.86097,0.672886,0.269469,0.331529,0.081666,steady_continuity,private: Ari carries steady_continuity from day 19; stress=0.27; recovery=0.33; charge=0.08
602,Fay,0.683779,0.410185,0.872427,0.683641,0.212963,0.444396,0.0,steady_continuity,private: Fay carries steady_continuity from day 19; stress=0.21; recovery=0.44; charge=0.00
603,Milo,0.679619,0.40522,0.881406,0.705,0.186532,0.424368,0.07143,steady_continuity,private: Milo carries steady_continuity from day 19; stress=0.19; recovery=0.42; charge=0.07
604,Sol,0.689061,0.421346,0.879366,0.726696,0.205058,0.433452,0.037667,steady_continuity,private: Sol carries steady_continuity from day 19; stress=0.21; recovery=0.43; charge=0.04
605,Ari,0.697543,0.367521,0.877227,0.731531,0.183239,0.458993,0.045705,steady_continuity,private: Ari carries steady_continuity from day 19; stress=0.18; recovery=0.46; charge=0.05
606,Fay,0.658522,0.400665,0.863952,0.636373,0.254545,0.397639,0.016818,steady_continuity,private: Fay carries steady_continuity from day 19; stress=0.25; recovery=0.40; charge=0.02
607,Milo,0.730609,0.328735,0.884948,0.762153,0.126842,0.555593,0.028692,settled_after_care,private: Milo carries settled_after_care from day 19; stress=0.13; recovery=0.56; charge=0.03
608,Sol,0.684799,0.352856,0.88681,0.729153,0.179259,0.424699,0.019717,steady_continuity,private: Sol carries steady_continuity from day 19; stress=0.18; recovery=0.42; charge=0.02
609,Ari,0.714592,0.370111,0.888936,0.762863,0.147705,0.441779,0.012959,steady_continuity,private: Ari carries steady_continuity from day 20; stress=0.15; recovery=0.44; charge=0.01
610,Fay,0.618459,0.455419,0.84031,0.588542,0.326368,0.307258,0.070949,steady_continuity,private: Fay carries steady_continuity from day 20; stress=0.33; recovery=0.31; charge=0.07
611,Milo,0.677771,0.396073,0.886506,0.682375,0.215216,0.414667,0.018346,steady_continuity,private: Milo carries steady_continuity from day 20; stress=0.22; recovery=0.41; charge=0.02
612,Sol,0.703784,0.35479,0.892514,0.761013,0.150071,0.41846,0.00075,steady_continuity,private: Sol carries steady_continuity from day 20; stress=0.15; recovery=0.42; charge=0.00
613,Ari,0.724997,0.395317,0.891302,0.785799,0.13154,0.430074,0.0,steady_continuity,private: Ari carries steady_continuity from day 20; stress=0.13; recovery=0.43; charge=0.00
614,Fay,0.653478,0.453051,0.85606,0.654684,0.249115,0.3386,0.057412,steady_continuity,private: Fay carries steady_continuity from day 20; stress=0.25; recovery=0.34; charge=0.06
615,Milo,0.632689,0.47245,0.875243,0.620956,0.29249,0.318838,0.043848,steady_continuity,private: Milo carries steady_continuity from day 20; stress=0.29; recovery=0.32; charge=0.04
616,Sol,0.716981,0.377552,0.89631,0.784356,0.132557,0.414217,0.0,steady_continuity,private: Sol carries steady_continuity from day 20; stress=0.13; recovery=0.41; charge=0.00
617,Ari,0.732065,0.424869,0.893922,0.802457,0.121601,0.422114,0.0,steady_continuity,private: Ari carries steady_continuity from day 20; stress=0.12; recovery=0.42; charge=0.00
618,Fay,0.638154,0.467587,0.862452,0.66124,0.241994,0.299112,0.055694,steady_continuity,private: Fay carries steady_continuity from day 20; stress=0.24; recovery=0.30; charge=0.06
619,Milo,0.660143,0.482867,0.883173,0.676907,0.235161,0.346474,0.032318,steady_continuity,private: Milo carries steady_continuity from day 20; stress=0.24; recovery=0.35; charge=0.03
620,Sol,0.660045,0.473113,0.868657,0.698418,0.248784,0.318531,0.046525,steady_continuity,private: Sol carries steady_continuity from day 20; stress=0.25; recovery=0.32; charge=0.05
621,Ari,0.670572,0.50561,0.865501,0.711513,0.242842,0.323902,0.044393,steady_continuity,private: Ari carries steady_continuity from day 20; stress=0.24; recovery=0.32; charge=0.04
622,Fay,0.604558,0.528256,0.864315,0.604712,0.302447,0.24026,0.069993,steady_continuity,private: Fay carries steady_continuity from day 20; stress=0.30; recovery=0.24; charge=0.07
623,Milo,0.678457,0.486772,0.883129,0.718313,0.203754,0.365266,0.024028,steady_continuity,private: Milo carries steady_continuity from day 20; stress=0.20; recovery=0.37; charge=0.02
624,Sol,0.682535,0.48049,0.881959,0.73598,0.201193,0.346265,0.030144,steady_continuity,private: Sol carries steady_continuity from day 20; stress=0.20; recovery=0.35; charge=0.03
625,Ari,0.706208,0.475145,0.879051,0.75171,0.182609,0.416861,0.018899,steady_continuity,private: Ari carries steady_continuity from day 20; stress=0.18; recovery=0.42; charge=0.02
626,Fay,0.590823,0.554865,0.855633,0.567129,0.343212,0.267185,0.097725,steady_continuity,private: Fay carries steady_continuity from day 20; stress=0.34; recovery=0.27; charge=0.10
627,Milo,0.690929,0.471863,0.881751,0.748799,0.185606,0.378045,0.014549,steady_continuity,private: Milo carries steady_continuity from day 20; stress=0.19; recovery=0.38; charge=0.01
