tick_id,day,route_id,branch_a,branch_b,active_branch_before,merge_attempted,merge_success,rollback_available,rollback_taken,active_branch_after,conflict_reason,merge_ui_visible
895,64,central_repair_ring,inner repair yard,outer bell path,inner repair yard,False,False,False,False,inner repair yard,none,False
896,65,riverbend_roofward,river ford,orchard ridge detour,river ford,False,False,False,False,river ford,none,False
897,65,roofward_archive,glass stair,cool archive lane,glass stair,False,False,False,False,glass stair,none,False
898,65,archive_signal,paper lane,stone kiosk path,stone kiosk path,True,True,False,False,paper lane,none,True
899,65,signal_orchard,dusk road,river lantern loop,dusk road,False,False,True,True,dusk road,none,False
900,65,orchard_riverbend,fen track,market plank route,fen track,False,False,False,False,fen track,none,False
901,65,central_repair_ring,inner repair yard,outer bell path,inner repair yard,False,False,False,False,inner repair yard,none,False
902,65,riverbend_roofward,river ford,orchard ridge detour,river ford,True,True,False,False,orchard ridge detour,none,True
903,65,roofward_archive,glass stair,cool archive lane,glass stair,False,False,False,False,glass stair,none,False
904,65,archive_signal,paper lane,stone kiosk path,paper lane,False,False,False,False,paper lane,none,False
905,65,signal_orchard,dusk road,river lantern loop,dusk road,False,False,True,True,dusk road,none,False
906,65,orchard_riverbend,fen track,market plank route,fen track,True,True,False,False,market plank route,none,True
907,65,central_repair_ring,inner repair yard,outer bell path,inner repair yard,False,False,False,False,inner repair yard,none,False
908,65,riverbend_roofward,river ford,orchard ridge detour,orchard ridge detour,True,True,False,False,river ford,none,True
909,65,roofward_archive,glass stair,cool archive lane,glass stair,False,False,False,False,glass stair,none,False
910,66,signal_orchard,dusk road,river lantern loop,dusk road,False,False,False,False,dusk road,none,False
911,66,orchard_riverbend,fen track,market plank route,market plank route,True,True,False,False,fen track,none,True
912,66,central_repair_ring,inner repair yard,outer bell path,inner repair yard,True,True,False,False,outer bell path,none,True
913,66,riverbend_roofward,river ford,orchard ridge detour,river ford,False,False,False,False,river ford,none,False
914,66,roofward_archive,glass stair,cool archive lane,glass stair,False,False,False,False,glass stair,none,False
915,66,archive_signal,paper lane,stone kiosk path,paper lane,False,False,False,False,paper lane,none,False
916,66,signal_orchard,dusk road,river lantern loop,dusk road,True,True,False,False,river lantern loop,none,True
917,66,orchard_riverbend,fen track,market plank route,fen track,False,False,False,False,fen track,none,False
918,66,central_repair_ring,inner repair yard,outer bell path,outer bell path,True,False,False,False,outer bell path,agent route priorities conflict,True
919,66,riverbend_roofward,river ford,orchard ridge detour,river ford,False,False,False,False,river ford,none,False
920,66,roofward_archive,glass stair,cool archive lane,glass stair,True,True,False,False,cool archive lane,none,True
921,66,archive_signal,paper lane,stone kiosk path,paper lane,False,False,False,False,paper lane,none,False
922,66,signal_orchard,dusk road,river lantern loop,river lantern loop,True,True,False,False,dusk road,none,True
923,66,orchard_riverbend,fen track,market plank route,fen track,False,False,True,True,fen track,none,False
924,67,central_repair_ring,inner repair yard,outer bell path,outer bell path,False,False,False,False,outer bell path,none,False
925,67,riverbend_roofward,river ford,orchard ridge detour,river ford,False,False,False,False,river ford,none,False
926,67,roofward_archive,glass stair,cool archive lane,cool archive lane,True,True,False,False,glass stair,none,True
927,67,archive_signal,paper lane,stone kiosk path,paper lane,False,False,False,False,paper lane,none,False
928,67,signal_orchard,dusk road,river lantern loop,dusk road,False,False,False,False,dusk road,none,False
929,67,orchard_riverbend,fen track,market plank route,fen track,False,False,False,False,fen track,none,False
930,67,central_repair_ring,inner repair yard,outer bell path,outer bell path,True,True,False,False,inner repair yard,none,True
931,67,riverbend_roofward,river ford,orchard ridge detour,river ford,False,False,False,False,river ford,none,False
932,67,roofward_archive,glass stair,cool archive lane,glass stair,False,False,False,False,glass stair,none,False
933,67,archive_signal,paper lane,stone kiosk path,paper lane,False,False,False,False,paper lane,none,False
934,67,signal_orchard,dusk road,river lantern loop,dusk road,True,True,False,False,river lantern loop,none,True
935,67,orchard_riverbend,fen track,market plank route,fen track,False,False,False,False,fen track,none,False
936,67,central_repair_ring,inner repair yard,outer bell path,inner repair yard,False,False,False,False,inner repair yard,none,False
937,67,riverbend_roofward,river ford,orchard ridge detour,river ford,False,False,False,False,river ford,none,False
938,68,roofward_archive,glass stair,cool archive lane,glass stair,False,False,False,False,glass stair,none,False
939,68,archive_signal,paper lane,stone kiosk path,paper lane,False,False,False,False,paper lane,none,False
940,68,signal_orchard,dusk road,river lantern loop,river lantern loop,True,True,False,False,dusk road,none,True
941,68,orchard_riverbend,fen track,market plank route,fen track,False,False,False,False,fen track,none,False
942,68,central_repair_ring,inner repair yard,outer bell path,inner repair yard,False,False,False,False,inner repair yard,none,False
943,68,riverbend_roofward,river ford,orchard ridge detour,river ford,False,False,False,False,river ford,none,False
944,68,roofward_archive,glass stair,cool archive lane,glass stair,True,True,False,False,cool archive lane,none,True
945,68,archive_signal,paper lane,stone kiosk path,paper lane,False,False,False,False,paper lane,none,False
946,68,signal_orchard,dusk road,river lantern loop,dusk road,False,False,False,False,dusk road,none,False
947,68,orchard_riverbend,fen track,market plank route,fen track,False,False,False,False,fen track,none,False
948,68,central_repair_ring,inner repair yard,outer bell path,inner repair yard,True,True,False,False,outer bell path,none,True
949,68,riverbend_roofward,river ford,orchard ridge detour,river ford,False,False,False,False,river ford,none,False
950,68,roofward_archive,glass stair,cool archive lane,cool archive lane,True,True,False,False,glass stair,none,True
951,68,archive_signal,paper lane,stone kiosk path,paper lane,False,False,True,True,paper lane,none,False
952,69,signal_orchard,dusk road,river lantern loop,dusk road,False,False,False,False,dusk road,none,False
953,69,orchard_riverbend,fen track,market plank route,fen track,False,False,False,False,fen track,none,False
954,69,central_repair_ring,inner repair yard,outer bell path,outer bell path,True,True,False,False,inner repair yard,none,True
955,69,riverbend_roofward,river ford,orchard ridge detour,river ford,False,False,False,False,river ford,none,False
956,69,roofward_archive,glass stair,cool archive lane,glass stair,False,False,False,False,glass stair,none,False
957,69,archive_signal,paper lane,stone kiosk path,paper lane,False,False,False,False,paper lane,none,False
958,69,signal_orchard,dusk road,river lantern loop,dusk road,True,True,False,False,river lantern loop,none,True
959,69,orchard_riverbend,fen track,market plank route,fen track,False,False,False,False,fen track,none,False
960,69,central_repair_ring,inner repair yard,outer bell path,inner repair yard,False,False,False,False,inner repair yard,none,False
961,69,riverbend_roofward,river ford,orchard ridge detour,river ford,False,False,False,False,river ford,none,False
962,69,roofward_archive,glass stair,cool archive lane,glass stair,True,True,False,False,cool archive lane,none,True
963,69,archive_signal,paper lane,stone kiosk path,paper lane,False,False,False,False,paper lane,none,False
964,69,signal_orchard,dusk road,river lantern loop,river lantern loop,True,True,False,False,dusk road,none,True
965,69,orchard_riverbend,fen track,market plank route,fen track,False,False,False,False,fen track,none,False
966,70,central_repair_ring,inner repair yard,outer bell path,inner repair yard,False,False,False,False,inner repair yard,none,False
967,70,riverbend_roofward,river ford,orchard ridge detour,river ford,False,False,False,False,river ford,none,False
968,70,roofward_archive,glass stair,cool archive lane,cool archive lane,True,True,False,False,glass stair,none,True
969,70,archive_signal,paper lane,stone kiosk path,paper lane,False,False,False,False,paper lane,none,False
970,70,signal_orchard,dusk road,river lantern loop,dusk road,False,False,False,False,dusk road,none,False
971,70,orchard_riverbend,fen track,market plank route,fen track,False,False,False,False,fen track,none,False
972,70,central_repair_ring,inner repair yard,outer bell path,inner repair yard,True,True,False,False,outer bell path,none,True
973,70,riverbend_roofward,river ford,orchard ridge detour,river ford,False,False,False,False,river ford,none,False
974,70,roofward_archive,glass stair,cool archive lane,glass stair,False,False,False,False,glass stair,none,False
975,70,archive_signal,paper lane,stone kiosk path,paper lane,False,False,False,False,paper lane,none,False
976,70,signal_orchard,dusk road,river lantern loop,dusk road,True,True,False,False,river lantern loop,none,True
977,70,orchard_riverbend,fen track,market plank route,fen track,False,False,False,False,fen track,none,False
978,70,central_repair_ring,inner repair yard,outer bell path,outer bell path,True,True,False,False,inner repair yard,none,True
979,70,riverbend_roofward,river ford,orchard ridge detour,river ford,False,False,True,True,river ford,none,False
980,71,roofward_archive,glass stair,cool archive lane,glass stair,False,False,False,False,glass stair,none,False
981,71,archive_signal,paper lane,stone kiosk path,paper lane,False,False,False,False,paper lane,none,False
982,71,signal_orchard,dusk road,river lantern loop,river lantern loop,True,True,False,False,dusk road,none,True
983,71,orchard_riverbend,fen track,market plank route,fen track,False,False,False,False,fen track,none,False
984,71,central_repair_ring,inner repair yard,outer bell path,inner repair yard,False,False,False,False,inner repair yard,none,False
985,71,riverbend_roofward,river ford,orchard ridge detour,river ford,False,False,False,False,river ford,none,False
986,71,roofward_archive,glass stair,cool archive lane,glass stair,True,False,False,False,glass stair,agent route priorities conflict,True
987,71,archive_signal,paper lane,stone kiosk path,paper lane,False,False,False,False,paper lane,none,False
988,71,signal_orchard,dusk road,river lantern loop,dusk road,False,False,False,False,dusk road,none,False
989,71,orchard_riverbend,fen track,market plank route,fen track,False,False,False,False,fen track,none,False
990,71,central_repair_ring,inner repair yard,outer bell path,inner repair yard,True,True,False,False,outer bell path,none,True
991,71,riverbend_roofward,river ford,orchard ridge detour,river ford,False,False,False,False,river ford,none,False
992,71,roofward_archive,glass stair,cool archive lane,glass stair,False,False,False,False,glass stair,none,False
993,71,archive_signal,paper lane,stone kiosk path,paper lane,False,False,False,False,paper lane,none,False
994,72,orchard_riverbend,fen track,market plank route,fen track,False,False,False,False,fen track,none,False
995,72,central_repair_ring,inner repair yard,outer bell path,outer bell path,True,True,False,False,inner repair yard,none,True
996,72,riverbend_roofward,river ford,orchard ridge detour,river ford,True,True,False,False,orchard ridge detour,none,True
997,72,roofward_archive,glass stair,cool archive lane,glass stair,False,False,False,False,glass stair,none,False
998,72,archive_signal,paper lane,stone kiosk path,paper lane,False,False,False,False,paper lane,none,False
999,72,signal_orchard,dusk road,river lantern loop,dusk road,False,False,False,False,dusk road,none,False
1000,72,orchard_riverbend,fen track,market plank route,fen track,True,True,False,False,market plank route,none,True
1001,72,central_repair_ring,inner repair yard,outer bell path,inner repair yard,False,False,False,False,inner repair yard,none,False
1002,72,riverbend_roofward,river ford,orchard ridge detour,orchard ridge detour,True,True,False,False,river ford,none,True
1003,72,roofward_archive,glass stair,cool archive lane,glass stair,False,False,False,False,glass stair,none,False
1004,72,archive_signal,paper lane,stone kiosk path,paper lane,True,True,False,False,stone kiosk path,none,True
1005,72,signal_orchard,dusk road,river lantern loop,dusk road,False,False,False,False,dusk road,none,False
1006,72,orchard_riverbend,fen track,market plank route,market plank route,True,True,False,False,fen track,none,True
1007,72,central_repair_ring,inner repair yard,outer bell path,inner repair yard,False,False,False,False,inner repair yard,none,False
