tick_id,day,route_id,hazard,forecast_before,proposed_forecast,forecast_after,edit_source,edit_accepted,revision,saved_to_local_state,public_archive_visible
845,53,roofward_archive,heat surge,0.495587,0.450587,0.495587,stored seasonal drift,False,22,False,True
846,53,archive_signal,wind scatter,0.452296,0.507296,0.452296,stored seasonal drift,False,30,False,True
847,53,signal_orchard,dusk ice,0.460742,0.435742,0.460742,stored seasonal drift,False,25,False,True
848,54,central_repair_ring,crowded repair yard,0.45224,0.40724,0.40724,avatar forecast slider,True,25,True,True
849,54,riverbend_roofward,river flood,0.508132,0.563132,0.508132,stored seasonal drift,False,26,False,True
850,54,roofward_archive,heat surge,0.474505,0.449505,0.474505,stored seasonal drift,False,22,False,True
851,54,archive_signal,wind scatter,0.466675,0.511675,0.466675,stored seasonal drift,False,30,False,True
852,54,signal_orchard,dusk ice,0.469738,0.524738,0.469738,stored seasonal drift,False,25,False,True
853,54,orchard_riverbend,fen mud,0.423548,0.398548,0.423548,stored seasonal drift,False,29,False,True
854,54,central_repair_ring,crowded repair yard,0.404826,0.359826,0.404826,stored seasonal drift,False,25,False,True
855,54,riverbend_roofward,river flood,0.527294,0.582294,0.527294,stored seasonal drift,False,26,False,True
856,54,roofward_archive,heat surge,0.450074,0.425074,0.425074,avatar forecast slider,True,23,True,True
857,54,archive_signal,wind scatter,0.45594,0.41094,0.45594,stored seasonal drift,False,30,False,True
858,54,signal_orchard,dusk ice,0.471175,0.526175,0.471175,stored seasonal drift,False,25,False,True
859,54,orchard_riverbend,fen mud,0.444051,0.509051,0.444051,stored seasonal drift,False,29,False,True
860,54,central_repair_ring,crowded repair yard,0.41325,0.45825,0.41325,stored seasonal drift,False,25,False,True
861,54,riverbend_roofward,river flood,0.520673,0.485673,0.520673,stored seasonal drift,False,26,False,True
862,54,roofward_archive,heat surge,0.445364,0.510364,0.445364,stored seasonal drift,False,23,False,True
863,54,archive_signal,wind scatter,0.440408,0.395408,0.440408,stored seasonal drift,False,30,False,True
864,55,signal_orchard,dusk ice,0.459811,0.424811,0.424811,avatar forecast slider,True,26,True,True
865,55,orchard_riverbend,fen mud,0.449084,0.514084,0.449084,stored seasonal drift,False,29,False,True
866,55,central_repair_ring,crowded repair yard,0.435195,0.480195,0.480195,avatar forecast slider,True,26,True,True
867,55,riverbend_roofward,river flood,0.519179,0.484179,0.519179,stored seasonal drift,False,26,False,True
868,55,roofward_archive,heat surge,0.450213,0.515213,0.450213,stored seasonal drift,False,23,False,True
869,55,archive_signal,wind scatter,0.458551,0.503551,0.458551,stored seasonal drift,False,30,False,True
870,55,signal_orchard,dusk ice,0.413637,0.378637,0.413637,stored seasonal drift,False,26,False,True
871,55,orchard_riverbend,fen mud,0.463912,0.528912,0.463912,stored seasonal drift,False,29,False,True
872,55,central_repair_ring,crowded repair yard,0.486468,0.531468,0.531468,avatar forecast slider,True,27,True,True
873,55,riverbend_roofward,river flood,0.494794,0.459794,0.494794,stored seasonal drift,False,26,False,True
874,55,roofward_archive,heat surge,0.448083,0.423083,0.448083,stored seasonal drift,False,23,False,True
875,55,archive_signal,wind scatter,0.467854,0.512854,0.467854,stored seasonal drift,False,30,False,True
876,55,signal_orchard,dusk ice,0.414528,0.469528,0.414528,stored seasonal drift,False,26,False,True
877,55,orchard_riverbend,fen mud,0.453564,0.428564,0.453564,stored seasonal drift,False,29,False,True
878,55,central_repair_ring,crowded repair yard,0.524262,0.479262,0.479262,avatar forecast slider,True,28,True,True
879,55,riverbend_roofward,river flood,0.467523,0.432523,0.467523,stored seasonal drift,False,26,False,True
880,56,roofward_archive,heat surge,0.433651,0.408651,0.408651,avatar forecast slider,True,24,True,True
881,56,archive_signal,wind scatter,0.463254,0.418254,0.463254,stored seasonal drift,False,30,False,True
882,56,signal_orchard,dusk ice,0.429994,0.484994,0.429994,stored seasonal drift,False,26,False,True
883,56,orchard_riverbend,fen mud,0.448865,0.423865,0.423865,avatar forecast slider,True,30,True,True
884,56,central_repair_ring,crowded repair yard,0.466765,0.421765,0.466765,stored seasonal drift,False,28,False,True
885,56,riverbend_roofward,river flood,0.47557,0.53057,0.47557,stored seasonal drift,False,26,False,True
886,56,roofward_archive,heat surge,0.39344,0.36844,0.39344,stored seasonal drift,False,24,False,True
887,56,archive_signal,wind scatter,0.469798,0.514798,0.469798,stored seasonal drift,False,30,False,True
888,56,signal_orchard,dusk ice,0.436995,0.491995,0.491995,avatar forecast slider,True,27,True,True
889,56,orchard_riverbend,fen mud,0.444324,0.509324,0.509324,avatar forecast slider,True,31,True,True
890,56,central_repair_ring,crowded repair yard,0.449718,0.404718,0.449718,stored seasonal drift,False,28,False,True
891,56,riverbend_roofward,river flood,0.47619,0.53119,0.47619,stored seasonal drift,False,26,False,True
892,56,roofward_archive,heat surge,0.434958,0.499958,0.434958,stored seasonal drift,False,24,False,True
893,56,archive_signal,wind scatter,0.452326,0.407326,0.452326,stored seasonal drift,False,30,False,True
894,56,signal_orchard,dusk ice,0.484016,0.449016,0.484016,stored seasonal drift,False,27,False,True
895,56,orchard_riverbend,fen mud,0.511519,0.576519,0.576519,avatar forecast slider,True,32,True,True
896,57,central_repair_ring,crowded repair yard,0.466557,0.511557,0.511557,avatar forecast slider,True,29,True,True
897,57,riverbend_roofward,river flood,0.464123,0.429123,0.464123,stored seasonal drift,False,26,False,True
898,57,roofward_archive,heat surge,0.441264,0.506264,0.441264,stored seasonal drift,False,24,False,True
899,57,archive_signal,wind scatter,0.4856,0.5306,0.4856,stored seasonal drift,False,30,False,True
900,57,signal_orchard,dusk ice,0.464554,0.429554,0.429554,avatar forecast slider,True,28,True,True
901,57,orchard_riverbend,fen mud,0.556706,0.531706,0.556706,stored seasonal drift,False,32,False,True
902,57,central_repair_ring,crowded repair yard,0.513439,0.558439,0.513439,stored seasonal drift,False,29,False,True
903,57,riverbend_roofward,river flood,0.464246,0.519246,0.464246,stored seasonal drift,False,26,False,True
904,57,roofward_archive,heat surge,0.440387,0.415387,0.415387,avatar forecast slider,True,25,True,True
905,57,archive_signal,wind scatter,0.491116,0.536116,0.491116,stored seasonal drift,False,30,False,True
906,57,signal_orchard,dusk ice,0.411416,0.376416,0.376416,avatar forecast slider,True,29,True,True
907,57,orchard_riverbend,fen mud,0.533367,0.508367,0.533367,stored seasonal drift,False,32,False,True
908,57,central_repair_ring,crowded repair yard,0.525558,0.570558,0.525558,stored seasonal drift,False,29,False,True
909,57,riverbend_roofward,river flood,0.441252,0.406252,0.441252,stored seasonal drift,False,26,False,True
910,57,roofward_archive,heat surge,0.411833,0.386833,0.411833,stored seasonal drift,False,25,False,True
911,57,archive_signal,wind scatter,0.48956,0.44456,0.48956,stored seasonal drift,False,30,False,True
912,58,signal_orchard,dusk ice,0.397218,0.452218,0.452218,avatar forecast slider,True,30,True,True
913,58,orchard_riverbend,fen mud,0.500696,0.475696,0.500696,stored seasonal drift,False,32,False,True
914,58,central_repair_ring,crowded repair yard,0.50658,0.46158,0.50658,stored seasonal drift,False,29,False,True
915,58,riverbend_roofward,river flood,0.469777,0.524777,0.469777,stored seasonal drift,False,26,False,True
916,58,roofward_archive,heat surge,0.396176,0.371176,0.396176,stored seasonal drift,False,25,False,True
917,58,archive_signal,wind scatter,0.475622,0.430622,0.430622,avatar forecast slider,True,31,True,True
918,58,signal_orchard,dusk ice,0.456107,0.511107,0.456107,stored seasonal drift,False,30,False,True
919,58,orchard_riverbend,fen mud,0.527199,0.592199,0.527199,stored seasonal drift,False,32,False,True
920,58,central_repair_ring,crowded repair yard,0.483959,0.438959,0.438959,avatar forecast slider,True,30,True,True
921,58,riverbend_roofward,river flood,0.471208,0.526208,0.471208,stored seasonal drift,False,26,False,True
922,58,roofward_archive,heat surge,0.420511,0.485511,0.420511,stored seasonal drift,False,25,False,True
923,58,archive_signal,wind scatter,0.418635,0.373635,0.373635,avatar forecast slider,True,32,True,True
924,58,signal_orchard,dusk ice,0.469952,0.524952,0.469952,stored seasonal drift,False,30,False,True
925,58,orchard_riverbend,fen mud,0.526891,0.501891,0.526891,stored seasonal drift,False,32,False,True
926,58,central_repair_ring,crowded repair yard,0.419505,0.374505,0.419505,stored seasonal drift,False,30,False,True
927,58,riverbend_roofward,river flood,0.466139,0.431139,0.466139,stored seasonal drift,False,26,False,True
928,59,roofward_archive,heat surge,0.428839,0.493839,0.428839,avatar forecast slider,False,25,True,True
929,59,archive_signal,wind scatter,0.401126,0.446126,0.401126,stored seasonal drift,False,32,False,True
930,59,signal_orchard,dusk ice,0.452459,0.417459,0.452459,stored seasonal drift,False,30,False,True
931,59,orchard_riverbend,fen mud,0.530826,0.595826,0.530826,stored seasonal drift,False,32,False,True
932,59,central_repair_ring,crowded repair yard,0.434274,0.479274,0.434274,stored seasonal drift,False,30,False,True
933,59,riverbend_roofward,river flood,0.44918,0.41418,0.44918,stored seasonal drift,False,26,False,True
934,59,roofward_archive,heat surge,0.429702,0.494702,0.494702,avatar forecast slider,True,26,True,True
935,59,archive_signal,wind scatter,0.435268,0.480268,0.435268,stored seasonal drift,False,32,False,True
936,59,signal_orchard,dusk ice,0.431115,0.396115,0.396115,avatar forecast slider,True,31,True,True
937,59,orchard_riverbend,fen mud,0.51111,0.48611,0.51111,stored seasonal drift,False,32,False,True
938,59,central_repair_ring,crowded repair yard,0.440676,0.485676,0.440676,stored seasonal drift,False,30,False,True
939,59,riverbend_roofward,river flood,0.428295,0.393295,0.428295,stored seasonal drift,False,26,False,True
940,59,roofward_archive,heat surge,0.496844,0.561844,0.561844,avatar forecast slider,True,27,True,True
941,59,archive_signal,wind scatter,0.44153,0.48653,0.44153,stored seasonal drift,False,32,False,True
942,59,signal_orchard,dusk ice,0.420459,0.475459,0.420459,stored seasonal drift,False,31,False,True
943,59,orchard_riverbend,fen mud,0.487855,0.462855,0.487855,stored seasonal drift,False,32,False,True
944,60,riverbend_roofward,river flood,0.435534,0.480534,0.480534,avatar forecast slider,True,27,True,True
945,60,roofward_archive,heat surge,0.562986,0.617986,0.562986,stored seasonal drift,False,27,False,True
946,60,archive_signal,wind scatter,0.428016,0.403016,0.428016,stored seasonal drift,False,32,False,True
947,60,signal_orchard,dusk ice,0.439295,0.484295,0.439295,stored seasonal drift,False,31,False,True
948,60,orchard_riverbend,fen mud,0.493055,0.548055,0.493055,stored seasonal drift,False,32,False,True
949,60,central_repair_ring,crowded repair yard,0.420981,0.395981,0.420981,stored seasonal drift,False,30,False,True
950,60,riverbend_roofward,river flood,0.474159,0.429159,0.429159,avatar forecast slider,True,28,True,True
951,60,roofward_archive,heat surge,0.574468,0.629468,0.574468,stored seasonal drift,False,27,False,True
952,60,archive_signal,wind scatter,0.410094,0.385094,0.385094,avatar forecast slider,True,33,True,True
953,60,signal_orchard,dusk ice,0.432394,0.387394,0.432394,stored seasonal drift,False,31,False,True
954,60,orchard_riverbend,fen mud,0.491227,0.456227,0.491227,stored seasonal drift,False,32,False,True
955,60,central_repair_ring,crowded repair yard,0.441844,0.506844,0.441844,stored seasonal drift,False,30,False,True
956,60,riverbend_roofward,river flood,0.440477,0.485477,0.485477,avatar forecast slider,True,29,True,True
957,60,roofward_archive,heat surge,0.561242,0.526242,0.561242,stored seasonal drift,False,27,False,True
958,60,archive_signal,wind scatter,0.410981,0.475981,0.410981,stored seasonal drift,False,33,False,True
959,60,signal_orchard,dusk ice,0.420159,0.375159,0.420159,stored seasonal drift,False,31,False,True
