tick_id,day,settlement_id,room_id,action,pain_before,pain_after,energy_before,energy_after,wetness_after,temperature_after,care_action,care_effective,distress_bounded,visible_body_state
779,65,roofward,glass stair,inspect_affordance,0.065,0.095,0.135,0.11767,0.0,0.924,available,False,True,True
780,66,archive,spool room,recover_routine,0.0,0.0,0.08,0.08,0.0,0.866,available,False,True,True
781,66,signal,lantern walk,offer_care,0.262,0.256,0.08,0.08,0.0,0.686,available,True,True,True
782,66,orchard,satchel shed,treat_pain,0.029,0.0,0.118594,0.102594,0.204,0.948,treat pain,True,True,True
783,66,repair_ring,cool corner,continue_project,0.0,0.0,0.08,0.08,0.0,0.05,available,False,True,True
784,66,riverbend,plank hall,offer_care,0.017,0.047,0.08,0.08,0.113,0.95,available,True,True,True
785,66,roofward,warm lane,treat_pain,0.095,0.04,0.11767,0.10111,0.0,0.948,treat pain,True,True,True
786,66,archive,spool room,continue_project,0.0,0.0,0.08,0.08,0.0,0.868,available,False,True,True
787,66,signal,lantern walk,path_to_rest,0.256,0.25,0.08,0.08,0.0,0.71,available,False,True,True
788,66,orchard,satchel shed,perform_chain_step,0.0,0.0,0.102594,0.086594,0.198,0.95,available,False,True,True
789,66,repair_ring,cool corner,recover_routine,0.0,0.0,0.08,0.08,0.0,0.05,available,False,True,True
790,66,riverbend,wet crossing,path_to_rest,0.047,0.041,0.08,0.08,0.148,0.95,available,False,True,True
791,66,roofward,warm lane,perform_chain_step,0.04,0.034,0.10111,0.084634,0.0,0.95,available,False,True,True
792,67,archive,spool room,ask_dialect_memory,0.0,0.0,0.08,0.08,0.0,0.87,available,False,True,True
793,67,signal,lantern walk,rest,0.25,0.22,0.08,0.135,0.0,0.734,rest,True,True,True
794,67,orchard,satchel shed,dry_off,0.0,0.0,0.086594,0.08,0.138,0.95,dry off,True,True,True
795,67,repair_ring,wire bench,path_to_resident,0.0,0.0,0.08,0.08,0.0,0.052,available,False,True,True
796,67,riverbend,kit alcove,rest,0.041,0.011,0.08,0.135,0.142,0.95,rest,True,True,True
797,67,roofward,warm lane,dry_off,0.034,0.028,0.084634,0.08,0.0,0.95,dry off,True,True,True
798,67,archive,ink niche,path_to_resident,0.0,0.03,0.08,0.08,0.0,0.872,available,False,True,True
799,67,signal,mast base,inspect_affordance,0.22,0.25,0.135,0.1155,0.0,0.708,available,False,True,True
800,67,orchard,market plank,interrupt_routine,0.0,0.0,0.08,0.08,0.132,0.924,available,False,True,True
801,67,repair_ring,wire bench,ask_dialect_memory,0.0,0.0,0.08,0.08,0.0,0.054,available,False,True,True
802,67,riverbend,wet crossing,inspect_affordance,0.011,0.005,0.135,0.11893,0.177,0.95,available,False,True,True
803,67,roofward,ledger loft,interrupt_routine,0.028,0.022,0.08,0.08,0.0,0.95,available,False,True,True
804,68,archive,ink niche,offer_care,0.03,0.06,0.08,0.08,0.0,0.896,available,True,True,True
805,68,signal,lantern walk,treat_pain,0.25,0.195,0.1155,0.09677,0.0,0.732,treat pain,True,True,True
806,68,orchard,seed lane,continue_project,0.0,0.0,0.08,0.08,0.126,0.926,available,False,True,True
807,68,repair_ring,cool corner,path_to_rest,0.0,0.0,0.08,0.08,0.0,0.05,available,False,True,True
808,68,riverbend,kit alcove,treat_pain,0.005,0.0,0.11893,0.10293,0.171,0.95,treat pain,True,True,True
809,68,roofward,ledger loft,continue_project,0.022,0.016,0.08,0.08,0.0,0.95,available,False,True,True
810,68,archive,memory desk,path_to_rest,0.06,0.054,0.08,0.08,0.0,0.92,available,False,True,True
811,68,signal,mast base,perform_chain_step,0.195,0.225,0.09677,0.08,0.0,0.706,available,False,True,True
812,68,orchard,market plank,recover_routine,0.0,0.0,0.08,0.08,0.12,0.9,available,False,True,True
813,68,repair_ring,wire bench,offer_care,0.0,0.0,0.08,0.08,0.0,0.074,available,True,True,True
814,68,riverbend,dry ridge,perform_chain_step,0.0,0.0,0.10293,0.08693,0.165,0.95,available,False,True,True
815,68,roofward,warm lane,recover_routine,0.016,0.01,0.08,0.08,0.0,0.95,available,False,True,True
816,69,archive,memory desk,rest,0.054,0.024,0.08,0.135,0.0,0.944,rest,True,True,True
817,69,signal,arrival court,dry_off,0.225,0.219,0.08,0.08,0.035,0.708,dry off,True,True,True
818,69,orchard,seed lane,path_to_resident,0.0,0.0,0.08,0.08,0.114,0.902,available,False,True,True
819,69,repair_ring,spark lane,inspect_affordance,0.0,0.03,0.08,0.08,0.035,0.076,available,False,True,True
820,69,riverbend,dry ridge,dry_off,0.0,0.0,0.08693,0.08,0.105,0.95,dry off,True,True,True
821,69,roofward,warm lane,path_to_resident,0.01,0.004,0.08,0.08,0.0,0.95,available,False,True,True
822,69,archive,stone stacks,inspect_affordance,0.024,0.018,0.135,0.118748,0.0,0.918,available,False,True,True
823,69,signal,mast base,interrupt_routine,0.219,0.249,0.08,0.08,0.029,0.682,available,False,True,True
824,69,orchard,mud row,ask_dialect_memory,0.0,0.03,0.08,0.08,0.149,0.904,available,False,True,True
825,69,repair_ring,wire bench,rest,0.03,0.0,0.08,0.135,0.029,0.1,rest,True,True,True
826,69,riverbend,kit alcove,interrupt_routine,0.0,0.0,0.08,0.08,0.099,0.95,available,False,True,True
827,69,roofward,glass stair,ask_dialect_memory,0.004,0.034,0.08,0.08,0.0,0.924,available,False,True,True
828,70,archive,memory desk,treat_pain,0.018,0.0,0.118748,0.102748,0.0,0.942,treat pain,True,True,True
829,70,signal,mast base,continue_project,0.249,0.279,0.08,0.08,0.023,0.656,available,False,True,True
830,70,orchard,satchel shed,path_to_rest,0.03,0.024,0.08,0.08,0.143,0.928,available,False,True,True
831,70,repair_ring,spark lane,perform_chain_step,0.0,0.03,0.135,0.11858,0.064,0.102,available,False,True,True
832,70,riverbend,kit alcove,continue_project,0.0,0.0,0.08,0.08,0.093,0.95,available,False,True,True
833,70,roofward,warm lane,path_to_rest,0.034,0.028,0.08,0.08,0.0,0.948,available,False,True,True
834,70,archive,stone stacks,perform_chain_step,0.0,0.0,0.102748,0.086748,0.0,0.916,available,False,True,True
835,70,signal,lantern walk,recover_routine,0.279,0.273,0.08,0.08,0.017,0.68,available,False,True,True
836,70,orchard,market plank,offer_care,0.024,0.018,0.08,0.08,0.137,0.902,available,True,True,True
837,70,repair_ring,wire bench,treat_pain,0.03,0.0,0.11858,0.10258,0.058,0.104,treat pain,True,True,True
838,70,riverbend,dry ridge,recover_routine,0.0,0.0,0.08,0.08,0.087,0.95,available,False,True,True
839,70,roofward,glass stair,offer_care,0.028,0.058,0.08,0.08,0.0,0.922,available,True,True,True
840,71,archive,stone stacks,dry_off,0.0,0.0,0.086748,0.08,0.0,0.89,dry off,True,True,True
841,71,signal,mast base,path_to_resident,0.273,0.303,0.08,0.08,0.011,0.654,available,False,True,True
842,71,orchard,market plank,inspect_affordance,0.018,0.012,0.08,0.08,0.131,0.876,available,False,True,True
843,71,repair_ring,cool corner,interrupt_routine,0.0,0.0,0.10258,0.08658,0.052,0.078,available,False,True,True
844,71,riverbend,kit alcove,path_to_resident,0.0,0.0,0.08,0.08,0.081,0.95,available,False,True,True
845,71,roofward,glass stair,inspect_affordance,0.058,0.088,0.08,0.08,0.0,0.896,available,False,True,True
846,71,archive,spool room,interrupt_routine,0.0,0.0,0.08,0.08,0.0,0.892,available,False,True,True
847,71,signal,lantern walk,ask_dialect_memory,0.303,0.297,0.08,0.08,0.005,0.678,available,False,True,True
848,71,orchard,satchel shed,rest,0.012,0.0,0.08,0.135,0.125,0.9,rest,True,True,True
849,71,repair_ring,wire bench,dry_off,0.0,0.0,0.08658,0.08,0.0,0.08,dry off,True,True,True
850,71,riverbend,dry ridge,ask_dialect_memory,0.0,0.0,0.08,0.08,0.075,0.95,available,False,True,True
851,71,roofward,warm lane,rest,0.088,0.058,0.08,0.135,0.0,0.92,rest,True,True,True
852,72,signal,mast base,path_to_resident,0.297,0.327,0.08,0.08,0.0,0.652,available,False,True,True
853,72,orchard,market plank,inspect_affordance,0.0,0.0,0.135,0.119,0.119,0.874,available,False,True,True
854,72,repair_ring,cool corner,interrupt_routine,0.0,0.0,0.08,0.08,0.0,0.054,available,False,True,True
855,72,riverbend,kit alcove,path_to_resident,0.0,0.0,0.08,0.08,0.069,0.95,available,False,True,True
856,72,roofward,glass stair,inspect_affordance,0.058,0.088,0.135,0.117768,0.0,0.894,available,False,True,True
857,72,archive,spool room,interrupt_routine,0.0,0.0,0.08,0.08,0.0,0.894,available,False,True,True
858,72,signal,lantern walk,ask_dialect_memory,0.327,0.321,0.08,0.08,0.0,0.676,available,False,True,True
859,72,orchard,satchel shed,rest,0.0,0.0,0.119,0.174,0.113,0.898,rest,True,True,True
860,72,repair_ring,wire bench,dry_off,0.0,0.0,0.08,0.08,0.0,0.056,dry off,True,True,True
861,72,riverbend,dry ridge,ask_dialect_memory,0.0,0.0,0.08,0.08,0.063,0.95,available,False,True,True
862,72,roofward,warm lane,rest,0.088,0.058,0.117768,0.172768,0.0,0.918,rest,True,True,True
863,72,archive,ink niche,dry_off,0.0,0.03,0.08,0.08,0.0,0.896,dry off,True,True,True
864,73,signal,lantern walk,path_to_rest,0.321,0.315,0.08,0.08,0.0,0.7,available,False,True,True
865,73,orchard,satchel shed,perform_chain_step,0.0,0.0,0.174,0.158,0.107,0.922,available,False,True,True
866,73,repair_ring,wire bench,recover_routine,0.0,0.0,0.08,0.08,0.0,0.058,available,False,True,True
867,73,riverbend,kit alcove,path_to_rest,0.0,0.0,0.08,0.08,0.057,0.95,available,False,True,True
868,73,roofward,warm lane,perform_chain_step,0.058,0.052,0.172768,0.15604,0.0,0.942,available,False,True,True
869,73,archive,spool room,recover_routine,0.03,0.024,0.08,0.08,0.0,0.898,available,False,True,True
870,73,signal,mast base,offer_care,0.315,0.345,0.08,0.08,0.0,0.674,available,True,True,True
871,73,orchard,satchel shed,treat_pain,0.0,0.0,0.158,0.142,0.101,0.946,treat pain,True,True,True
872,73,repair_ring,wire bench,continue_project,0.0,0.0,0.08,0.08,0.0,0.06,available,False,True,True
873,73,riverbend,wet crossing,offer_care,0.0,0.0,0.08,0.08,0.092,0.95,available,True,True,True
874,73,roofward,warm lane,treat_pain,0.052,0.0,0.15604,0.14004,0.0,0.95,treat pain,True,True,True
875,73,archive,stone stacks,continue_project,0.024,0.018,0.08,0.08,0.0,0.872,available,False,True,True
876,74,signal,signal perch,inspect_affordance,0.345,0.339,0.08,0.08,0.0,0.676,available,False,True,True
877,74,orchard,market plank,interrupt_routine,0.0,0.0,0.142,0.126,0.095,0.92,available,False,True,True
878,74,repair_ring,wire bench,ask_dialect_memory,0.0,0.0,0.08,0.08,0.0,0.062,available,False,True,True
879,74,riverbend,wet crossing,inspect_affordance,0.0,0.0,0.08,0.08,0.127,0.95,available,False,True,True
880,74,roofward,ledger loft,interrupt_routine,0.0,0.0,0.14004,0.12404,0.0,0.95,available,False,True,True
881,74,archive,memory desk,ask_dialect_memory,0.018,0.012,0.08,0.08,0.0,0.896,available,False,True,True
882,74,signal,lens room,rest,0.339,0.309,0.08,0.135,0.0,0.7,rest,True,True,True
883,74,orchard,seed lane,dry_off,0.0,0.0,0.126,0.11,0.035,0.922,dry off,True,True,True
884,74,repair_ring,spark lane,path_to_resident,0.0,0.03,0.08,0.08,0.035,0.064,available,False,True,True
885,74,riverbend,kit alcove,rest,0.0,0.0,0.08,0.135,0.121,0.95,rest,True,True,True
886,74,roofward,sun sill,dry_off,0.0,0.0,0.12404,0.10804,0.0,0.95,dry off,True,True,True
887,74,archive,memory desk,path_to_resident,0.012,0.006,0.08,0.08,0.0,0.92,available,False,True,True
888,75,signal,lantern walk,perform_chain_step,0.309,0.303,0.135,0.114758,0.0,0.724,available,False,True,True
889,75,orchard,seed lane,recover_routine,0.0,0.0,0.11,0.094,0.029,0.924,available,False,True,True
890,75,repair_ring,spark lane,offer_care,0.03,0.06,0.08,0.08,0.07,0.088,available,True,True,True
891,75,riverbend,dry ridge,perform_chain_step,0.0,0.0,0.135,0.119,0.115,0.95,available,False,True,True
892,75,roofward,warm lane,recover_routine,0.0,0.0,0.10804,0.09204,0.0,0.95,available,False,True,True
893,75,archive,stone stacks,offer_care,0.006,0.0,0.08,0.08,0.0,0.894,available,True,True,True
894,75,signal,lantern walk,treat_pain,0.303,0.248,0.114758,0.095286,0.0,0.748,treat pain,True,True,True
895,75,orchard,mud row,continue_project,0.0,0.03,0.094,0.08,0.064,0.926,available,False,True,True
896,75,repair_ring,wire bench,path_to_rest,0.06,0.054,0.08,0.08,0.064,0.09,available,False,True,True
897,75,riverbend,kit alcove,treat_pain,0.0,0.0,0.119,0.103,0.109,0.95,treat pain,True,True,True
898,75,roofward,glass stair,continue_project,0.0,0.03,0.09204,0.08,0.0,0.924,available,False,True,True
899,75,archive,memory desk,path_to_rest,0.0,0.0,0.08,0.08,0.0,0.918,available,False,True,True
900,76,signal,mast base,interrupt_routine,0.248,0.278,0.095286,0.08,0.0,0.722,available,False,True,True
901,76,orchard,mud row,ask_dialect_memory,0.03,0.06,0.08,0.08,0.099,0.928,available,False,True,True
902,76,repair_ring,cool corner,rest,0.054,0.024,0.08,0.135,0.058,0.064,rest,True,True,True
903,76,riverbend,kit alcove,interrupt_routine,0.0,0.0,0.103,0.087,0.103,0.95,available,False,True,True
904,76,roofward,arrival court,ask_dialect_memory,0.03,0.024,0.08,0.08,0.035,0.926,available,False,True,True
905,76,archive,memory desk,rest,0.0,0.0,0.08,0.135,0.0,0.942,rest,True,True,True
906,76,signal,lantern walk,dry_off,0.278,0.272,0.08,0.08,0.0,0.746,dry off,True,True,True
907,76,orchard,seed lane,path_to_resident,0.06,0.054,0.08,0.08,0.093,0.93,available,False,True,True
908,76,repair_ring,cool corner,inspect_affordance,0.024,0.018,0.135,0.118748,0.052,0.05,available,False,True,True
909,76,riverbend,dry ridge,dry_off,0.0,0.0,0.087,0.08,0.043,0.95,dry off,True,True,True
910,76,roofward,arrival court,path_to_resident,0.024,0.018,0.08,0.08,0.07,0.928,available,False,True,True
911,76,archive,ink niche,inspect_affordance,0.0,0.03,0.135,0.11858,0.0,0.944,available,False,True,True
912,77,signal,mast base,recover_routine,0.272,0.302,0.08,0.08,0.0,0.72,available,False,True,True
913,77,orchard,market plank,offer_care,0.054,0.048,0.08,0.08,0.087,0.904,available,True,True,True
914,77,repair_ring,cool corner,treat_pain,0.018,0.0,0.118748,0.102748,0.046,0.05,treat pain,True,True,True
915,77,riverbend,kit alcove,recover_routine,0.0,0.0,0.08,0.08,0.037,0.95,available,False,True,True
916,77,roofward,glass stair,offer_care,0.018,0.048,0.08,0.08,0.064,0.902,available,True,True,True
917,77,archive,memory desk,treat_pain,0.03,0.0,0.11858,0.10258,0.0,0.95,treat pain,True,True,True
918,77,signal,lantern walk,continue_project,0.302,0.296,0.08,0.08,0.0,0.744,available,False,True,True
919,77,orchard,satchel shed,path_to_rest,0.048,0.042,0.08,0.08,0.081,0.928,available,False,True,True
920,77,repair_ring,wire bench,perform_chain_step,0.0,0.0,0.102748,0.086748,0.04,0.052,available,False,True,True
921,77,riverbend,dry ridge,continue_project,0.0,0.0,0.08,0.08,0.031,0.95,available,False,True,True
922,77,roofward,warm lane,path_to_rest,0.048,0.042,0.08,0.08,0.058,0.926,available,False,True,True
923,77,archive,ink niche,perform_chain_step,0.0,0.03,0.10258,0.08616,0.0,0.95,available,False,True,True
924,78,signal,lens room,ask_dialect_memory,0.296,0.29,0.08,0.08,0.0,0.746,available,False,True,True
925,78,orchard,satchel shed,rest,0.042,0.012,0.08,0.135,0.075,0.95,rest,True,True,True
926,78,repair_ring,arrival court,dry_off,0.0,0.0,0.086748,0.08,0.0,0.054,dry off,True,True,True
927,78,riverbend,plank hall,ask_dialect_memory,0.0,0.03,0.08,0.08,0.025,0.95,available,False,True,True
928,78,roofward,warm lane,rest,0.042,0.012,0.08,0.135,0.052,0.95,rest,True,True,True
929,78,archive,ink niche,dry_off,0.03,0.06,0.08616,0.08,0.0,0.95,dry off,True,True,True
930,78,signal,lens room,path_to_resident,0.29,0.284,0.08,0.08,0.0,0.748,available,False,True,True
931,78,orchard,market plank,inspect_affordance,0.012,0.006,0.135,0.118916,0.069,0.924,available,False,True,True
932,78,repair_ring,wire bench,interrupt_routine,0.0,0.0,0.08,0.08,0.0,0.056,available,False,True,True
933,78,riverbend,arrival court,path_to_resident,0.03,0.024,0.08,0.08,0.019,0.924,available,False,True,True
934,78,roofward,ledger loft,inspect_affordance,0.012,0.006,0.135,0.118916,0.046,0.95,available,False,True,True
935,78,archive,memory desk,interrupt_routine,0.06,0.054,0.08,0.08,0.0,0.95,available,False,True,True
936,79,signal,signal perch,offer_care,0.284,0.278,0.08,0.08,0.0,0.772,available,True,True,True
937,79,orchard,satchel shed,treat_pain,0.006,0.0,0.118916,0.102916,0.063,0.948,treat pain,True,True,True
938,79,repair_ring,wire bench,continue_project,0.0,0.0,0.08,0.08,0.0,0.058,available,False,True,True
939,79,riverbend,plank hall,offer_care,0.024,0.054,0.08,0.08,0.013,0.948,available,True,True,True
940,79,roofward,warm lane,treat_pain,0.006,0.0,0.118916,0.102916,0.04,0.95,treat pain,True,True,True
941,79,archive,memory desk,continue_project,0.054,0.048,0.08,0.08,0.0,0.95,available,False,True,True
942,79,signal,lens room,path_to_rest,0.278,0.272,0.08,0.08,0.0,0.774,available,False,True,True
943,79,orchard,market plank,perform_chain_step,0.0,0.0,0.102916,0.086916,0.057,0.922,available,False,True,True
944,79,repair_ring,spark lane,recover_routine,0.0,0.03,0.08,0.08,0.035,0.06,available,False,True,True
945,79,riverbend,wet crossing,path_to_rest,0.054,0.048,0.08,0.08,0.048,0.95,available,False,True,True
946,79,roofward,sun sill,perform_chain_step,0.0,0.0,0.102916,0.086916,0.034,0.95,available,False,True,True
947,79,archive,memory desk,recover_routine,0.048,0.042,0.08,0.08,0.0,0.95,available,False,True,True
948,80,orchard,satchel shed,treat_pain,0.0,0.0,0.086916,0.08,0.051,0.946,treat pain,True,True,True
949,80,repair_ring,wire bench,continue_project,0.03,0.024,0.08,0.08,0.029,0.062,available,False,True,True
950,80,riverbend,wet crossing,offer_care,0.048,0.042,0.08,0.08,0.083,0.95,available,True,True,True
951,80,roofward,warm lane,treat_pain,0.0,0.0,0.086916,0.08,0.028,0.95,treat pain,True,True,True
952,80,archive,memory desk,continue_project,0.042,0.036,0.08,0.08,0.0,0.95,available,False,True,True
953,80,signal,lantern walk,path_to_rest,0.272,0.266,0.08,0.08,0.0,0.798,available,False,True,True
954,80,orchard,market plank,perform_chain_step,0.0,0.0,0.08,0.08,0.045,0.92,available,False,True,True
955,80,repair_ring,spark lane,recover_routine,0.024,0.054,0.08,0.08,0.064,0.064,available,False,True,True
956,80,riverbend,kit alcove,path_to_rest,0.042,0.036,0.08,0.08,0.077,0.95,available,False,True,True
957,80,roofward,sun sill,perform_chain_step,0.0,0.0,0.08,0.08,0.022,0.95,available,False,True,True
958,80,archive,memory desk,recover_routine,0.036,0.03,0.08,0.08,0.0,0.95,available,False,True,True
959,80,signal,mast base,offer_care,0.266,0.296,0.08,0.08,0.0,0.772,available,True,True,True
960,81,orchard,seed lane,dry_off,0.0,0.0,0.08,0.08,0.0,0.922,dry off,True,True,True
961,81,repair_ring,wire bench,path_to_resident,0.054,0.048,0.08,0.08,0.058,0.066,available,False,True,True
962,81,riverbend,kit alcove,rest,0.036,0.006,0.08,0.135,0.071,0.95,rest,True,True,True
963,81,roofward,sun sill,dry_off,0.0,0.0,0.08,0.08,0.0,0.95,dry off,True,True,True
964,81,archive,stone stacks,path_to_resident,0.03,0.024,0.08,0.08,0.0,0.924,available,False,True,True
965,81,signal,mast base,inspect_affordance,0.296,0.326,0.08,0.08,0.0,0.746,available,False,True,True
966,81,orchard,mud row,interrupt_routine,0.0,0.03,0.08,0.08,0.035,0.924,available,False,True,True
967,81,repair_ring,spark lane,ask_dialect_memory,0.048,0.078,0.08,0.08,0.093,0.068,available,False,True,True
968,81,riverbend,kit alcove,inspect_affordance,0.006,0.0,0.135,0.119,0.065,0.95,available,False,True,True
969,81,roofward,warm lane,interrupt_routine,0.0,0.0,0.08,0.08,0.0,0.95,available,False,True,True
970,81,archive,stone stacks,ask_dialect_memory,0.024,0.018,0.08,0.08,0.0,0.898,available,False,True,True
971,81,signal,lantern walk,rest,0.326,0.296,0.08,0.135,0.0,0.77,rest,True,True,True
972,82,orchard,mud row,continue_project,0.03,0.06,0.08,0.08,0.07,0.926,available,False,True,True
973,82,repair_ring,wire bench,path_to_rest,0.078,0.072,0.08,0.08,0.087,0.07,available,False,True,True
974,82,riverbend,kit alcove,treat_pain,0.0,0.0,0.119,0.103,0.059,0.95,treat pain,True,True,True
975,82,roofward,glass stair,continue_project,0.0,0.03,0.08,0.08,0.0,0.924,available,False,True,True
976,82,archive,memory desk,path_to_rest,0.018,0.012,0.08,0.08,0.0,0.922,available,False,True,True
977,82,signal,lantern walk,perform_chain_step,0.296,0.29,0.135,0.11494,0.0,0.794,available,False,True,True
978,82,orchard,seed lane,recover_routine,0.06,0.054,0.08,0.08,0.064,0.928,available,False,True,True
979,82,repair_ring,cool corner,offer_care,0.072,0.066,0.08,0.08,0.081,0.05,available,True,True,True
980,82,riverbend,dry ridge,perform_chain_step,0.0,0.0,0.103,0.087,0.053,0.95,available,False,True,True
981,82,roofward,arrival court,recover_routine,0.03,0.024,0.08,0.08,0.035,0.926,available,False,True,True
982,82,archive,ink niche,offer_care,0.012,0.042,0.08,0.08,0.0,0.946,available,True,True,True
983,82,signal,lantern walk,treat_pain,0.29,0.235,0.11494,0.09565,0.0,0.818,treat pain,True,True,True
984,83,orchard,seed lane,path_to_resident,0.054,0.048,0.08,0.08,0.058,0.93,available,False,True,True
985,83,repair_ring,cool corner,inspect_affordance,0.066,0.06,0.08,0.08,0.075,0.05,available,False,True,True
986,83,riverbend,plank hall,dry_off,0.0,0.03,0.087,0.08,0.0,0.95,dry off,True,True,True
987,83,roofward,glass stair,path_to_resident,0.024,0.054,0.08,0.08,0.029,0.9,available,False,True,True
988,83,archive,spool room,inspect_affordance,0.042,0.036,0.08,0.08,0.0,0.948,available,False,True,True
989,83,signal,lens room,interrupt_routine,0.235,0.229,0.09565,0.08,0.0,0.82,available,False,True,True
990,83,orchard,mud row,ask_dialect_memory,0.048,0.078,0.08,0.08,0.093,0.932,available,False,True,True
991,83,repair_ring,cool corner,rest,0.06,0.03,0.08,0.135,0.069,0.05,rest,True,True,True
992,83,riverbend,plank hall,interrupt_routine,0.03,0.06,0.08,0.08,0.0,0.95,available,False,True,True
993,83,roofward,warm lane,ask_dialect_memory,0.054,0.048,0.08,0.08,0.023,0.924,available,False,True,True
994,83,archive,stone stacks,rest,0.036,0.006,0.08,0.135,0.0,0.922,rest,True,True,True
995,83,signal,signal perch,dry_off,0.229,0.223,0.08,0.08,0.0,0.822,dry off,True,True,True
996,84,orchard,satchel shed,path_to_rest,0.078,0.072,0.08,0.08,0.087,0.95,available,False,True,True
997,84,repair_ring,wire bench,perform_chain_step,0.03,0.024,0.135,0.118664,0.063,0.052,available,False,True,True
998,84,riverbend,plank hall,continue_project,0.06,0.09,0.08,0.08,0.0,0.95,available,False,True,True
999,84,roofward,warm lane,path_to_rest,0.048,0.042,0.08,0.08,0.017,0.948,available,False,True,True
1000,84,archive,spool room,perform_chain_step,0.006,0.0,0.135,0.119,0.0,0.924,available,False,True,True
1001,84,signal,lens room,recover_routine,0.223,0.217,0.08,0.08,0.0,0.824,available,False,True,True
1002,84,orchard,market plank,offer_care,0.072,0.066,0.08,0.08,0.081,0.924,available,True,True,True
1003,84,repair_ring,cool corner,treat_pain,0.024,0.0,0.118664,0.102664,0.057,0.05,treat pain,True,True,True
1004,84,riverbend,dry ridge,recover_routine,0.09,0.084,0.08,0.08,0.0,0.95,available,False,True,True
1005,84,roofward,ledger loft,offer_care,0.042,0.036,0.08,0.08,0.011,0.95,available,True,True,True
1006,84,archive,stone stacks,treat_pain,0.0,0.0,0.119,0.103,0.0,0.898,treat pain,True,True,True
1007,84,signal,lantern walk,continue_project,0.217,0.211,0.08,0.08,0.0,0.848,available,False,True,True
1008,85,orchard,seed lane,inspect_affordance,0.066,0.06,0.08,0.08,0.075,0.926,available,False,True,True
1009,85,repair_ring,wire bench,interrupt_routine,0.0,0.0,0.102664,0.086664,0.051,0.052,available,False,True,True
1010,85,riverbend,plank hall,path_to_resident,0.084,0.114,0.08,0.08,0.0,0.95,available,False,True,True
1011,85,roofward,ledger loft,inspect_affordance,0.036,0.03,0.08,0.08,0.005,0.95,available,False,True,True
1012,85,archive,memory desk,interrupt_routine,0.0,0.0,0.103,0.087,0.0,0.922,available,False,True,True
1013,85,signal,mast base,ask_dialect_memory,0.211,0.241,0.08,0.08,0.0,0.822,available,False,True,True
1014,85,orchard,mud row,rest,0.06,0.03,0.08,0.135,0.11,0.95,rest,True,True,True
1015,85,repair_ring,spark lane,dry_off,0.0,0.03,0.086664,0.08,0.086,0.054,dry off,True,True,True
1016,85,riverbend,dry ridge,ask_dialect_memory,0.114,0.108,0.08,0.08,0.0,0.95,available,False,True,True
1017,85,roofward,warm lane,rest,0.03,0.0,0.08,0.135,0.0,0.95,rest,True,True,True
1018,85,archive,stone stacks,dry_off,0.0,0.0,0.087,0.08,0.0,0.896,dry off,True,True,True
1019,85,signal,arrival court,path_to_resident,0.241,0.235,0.08,0.08,0.035,0.824,available,False,True,True
1020,86,orchard,seed lane,perform_chain_step,0.03,0.024,0.135,0.118664,0.104,0.95,available,False,True,True
1021,86,repair_ring,wire bench,recover_routine,0.03,0.024,0.08,0.08,0.08,0.056,available,False,True,True
1022,86,riverbend,kit alcove,path_to_rest,0.108,0.102,0.08,0.08,0.0,0.95,available,False,True,True
1023,86,roofward,sun sill,perform_chain_step,0.0,0.0,0.135,0.119,0.0,0.95,available,False,True,True
1024,86,archive,stone stacks,recover_routine,0.0,0.0,0.08,0.08,0.0,0.87,available,False,True,True
1025,86,signal,mast base,offer_care,0.235,0.265,0.08,0.08,0.029,0.798,available,True,True,True
1026,86,orchard,mud row,treat_pain,0.024,0.0,0.118664,0.102664,0.139,0.95,treat pain,True,True,True
1027,86,repair_ring,spark lane,continue_project,0.024,0.054,0.08,0.08,0.115,0.058,available,False,True,True
1028,86,riverbend,kit alcove,offer_care,0.102,0.096,0.08,0.08,0.0,0.95,available,True,True,True
1029,86,roofward,warm lane,treat_pain,0.0,0.0,0.119,0.103,0.0,0.95,treat pain,True,True,True
1030,86,archive,stone stacks,continue_project,0.0,0.0,0.08,0.08,0.0,0.844,available,False,True,True
1031,86,signal,lantern walk,path_to_rest,0.265,0.259,0.08,0.08,0.023,0.822,available,False,True,True
1032,87,orchard,mud row,interrupt_routine,0.0,0.03,0.102664,0.086244,0.174,0.95,available,False,True,True
1033,87,repair_ring,bell alcove,ask_dialect_memory,0.054,0.048,0.08,0.08,0.109,0.06,available,False,True,True
1034,87,riverbend,kit alcove,inspect_affordance,0.096,0.09,0.08,0.08,0.0,0.95,available,False,True,True
1035,87,roofward,glass stair,interrupt_routine,0.0,0.03,0.103,0.08658,0.0,0.924,available,False,True,True
1036,87,archive,stone stacks,ask_dialect_memory,0.0,0.0,0.08,0.08,0.0,0.818,available,False,True,True
1037,87,signal,lantern walk,rest,0.259,0.229,0.08,0.135,0.017,0.846,rest,True,True,True
1038,87,orchard,seed lane,dry_off,0.03,0.024,0.086244,0.08,0.114,0.95,dry off,True,True,True
1039,87,repair_ring,bell alcove,path_to_resident,0.048,0.042,0.08,0.08,0.103,0.062,available,False,True,True
1040,87,riverbend,kit alcove,rest,0.09,0.06,0.08,0.135,0.0,0.95,rest,True,True,True
1041,87,roofward,glass stair,dry_off,0.03,0.06,0.08658,0.08,0.0,0.898,dry off,True,True,True
