tick_id,day,settlement_id,room_id,avatar_x,avatar_y,facing_deg,action,inventory_count,previous_state_key,current_state_key,continuity_valid,scene_clock_ms,replay_frame_key,visible_scene_state
2317,129,signal,lens room,4.0,4.0,0,pickup_owned_object,0,v44-466174,v44-468582,True,579250,ssrm.v44.replay.02317,True
2318,129,orchard,arrival court,0.0,0.0,45,drop_object,0,v44-719297,v44-722616,True,579500,ssrm.v44.replay.02318,True
2319,129,repair_ring,arrival court,0.0,0.0,0,apologize,0,v44-881445,v44-880319,True,579750,ssrm.v44.replay.02319,True
2320,129,riverbend,wet crossing,4.0,4.0,0,pickup_owned_object,1,v44-748521,v44-364749,True,580000,ssrm.v44.replay.02320,True
2321,129,roofward,arrival court,0.0,0.0,315,drop_object,0,v44-794560,v44-794671,True,580250,ssrm.v44.replay.02321,True
2322,130,signal,lens room,4.0,4.0,0,return_object,0,v44-468582,v44-469153,True,580500,ssrm.v44.replay.02322,True
2323,130,orchard,arrival court,0.0,0.0,45,wait_respectfully,0,v44-722616,v44-716125,True,580750,ssrm.v44.replay.02323,True
2324,130,repair_ring,arrival court,0.0,0.0,0,listen_memory,0,v44-880319,v44-878250,True,581000,ssrm.v44.replay.02324,True
2325,130,riverbend,wet crossing,4.0,4.0,0,return_object,0,v44-364749,v44-749358,True,581250,ssrm.v44.replay.02325,True
2326,130,roofward,arrival court,0.0,0.0,315,wait_respectfully,0,v44-794671,v44-798029,True,581500,ssrm.v44.replay.02326,True
2327,130,archive,arrival court,0.0,0.0,225,listen_memory,1,v44-254838,v44-260682,True,581750,ssrm.v44.replay.02327,True
2328,130,signal,signal perch,4.0,4.0,0,move_forward,0,v44-469153,v44-593823,True,582000,ssrm.v44.replay.02328,True
2329,130,orchard,arrival court,0.0,0.0,90,turn_right,0,v44-716125,v44-717649,True,582250,ssrm.v44.replay.02329,True
2330,130,repair_ring,arrival court,0.0,0.0,0,start_conversation,0,v44-878250,v44-877454,True,582500,ssrm.v44.replay.02330,True
2331,130,riverbend,wet crossing,4.0,4.0,0,move_forward,0,v44-749358,v44-749457,True,582750,ssrm.v44.replay.02331,True
2332,130,roofward,arrival court,0.0,0.0,0,turn_right,0,v44-798029,v44-749917,True,583000,ssrm.v44.replay.02332,True
2333,130,archive,arrival court,0.0,0.0,225,start_conversation,1,v44-260682,v44-256725,True,583250,ssrm.v44.replay.02333,True
2334,130,signal,signal perch,4.0,4.0,0,pickup_owned_object,0,v44-593823,v44-593490,True,583500,ssrm.v44.replay.02334,True
2335,130,orchard,arrival court,0.0,0.0,90,drop_object,0,v44-717649,v44-721764,True,583750,ssrm.v44.replay.02335,True
2336,130,repair_ring,arrival court,0.0,0.0,0,apologize,0,v44-877454,v44-882135,True,584000,ssrm.v44.replay.02336,True
2337,130,riverbend,wet crossing,4.0,4.0,0,pickup_owned_object,0,v44-749457,v44-751885,True,584250,ssrm.v44.replay.02337,True
2338,130,roofward,arrival court,0.0,0.0,0,drop_object,0,v44-749917,v44-753231,True,584500,ssrm.v44.replay.02338,True
2339,130,archive,arrival court,0.0,0.0,225,apologize,1,v44-256725,v44-260510,True,584750,ssrm.v44.replay.02339,True
2340,131,orchard,arrival court,0.0,0.0,90,wait_respectfully,0,v44-721764,v44-717046,True,585000,ssrm.v44.replay.02340,True
2341,131,repair_ring,arrival court,0.0,0.0,0,listen_memory,0,v44-882135,v44-876941,True,585250,ssrm.v44.replay.02341,True
2342,131,riverbend,wet crossing,4.0,4.0,0,return_object,0,v44-751885,v44-749383,True,585500,ssrm.v44.replay.02342,True
2343,131,roofward,arrival court,0.0,0.0,0,wait_respectfully,0,v44-753231,v44-744520,True,585750,ssrm.v44.replay.02343,True
2344,131,archive,arrival court,0.0,0.0,225,listen_memory,1,v44-260510,v44-252949,True,586000,ssrm.v44.replay.02344,True
2345,131,signal,signal perch,4.0,4.0,0,move_forward,0,v44-593490,v44-594294,True,586250,ssrm.v44.replay.02345,True
2346,131,orchard,arrival court,0.0,0.0,135,turn_right,0,v44-717046,v44-740290,True,586500,ssrm.v44.replay.02346,True
2347,131,repair_ring,arrival court,0.0,0.0,0,start_conversation,0,v44-876941,v44-882942,True,586750,ssrm.v44.replay.02347,True
2348,131,riverbend,dry ridge,4.0,4.0,0,move_forward,0,v44-749383,v44-601017,True,587000,ssrm.v44.replay.02348,True
2349,131,roofward,arrival court,0.0,0.0,45,turn_right,0,v44-744520,v44-772958,True,587250,ssrm.v44.replay.02349,True
2350,131,archive,arrival court,0.0,0.0,225,start_conversation,1,v44-252949,v44-259529,True,587500,ssrm.v44.replay.02350,True
2351,131,signal,signal perch,4.0,4.0,0,pickup_owned_object,0,v44-594294,v44-594414,True,587750,ssrm.v44.replay.02351,True
2352,131,orchard,arrival court,0.0,0.0,135,drop_object,0,v44-740290,v44-737742,True,588000,ssrm.v44.replay.02352,True
2353,131,repair_ring,arrival court,0.0,0.0,0,apologize,0,v44-882942,v44-880832,True,588250,ssrm.v44.replay.02353,True
2354,131,riverbend,dry ridge,4.0,4.0,0,pickup_owned_object,0,v44-601017,v44-591461,True,588500,ssrm.v44.replay.02354,True
2355,131,roofward,arrival court,0.0,0.0,45,drop_object,0,v44-772958,v44-778864,True,588750,ssrm.v44.replay.02355,True
2356,131,archive,arrival court,0.0,0.0,225,apologize,1,v44-259529,v44-262395,True,589000,ssrm.v44.replay.02356,True
2357,131,signal,signal perch,4.0,4.0,0,offer_help,0,v44-594414,v44-594178,True,589250,ssrm.v44.replay.02357,True
2358,132,repair_ring,arrival court,0.0,0.0,0,listen_memory,0,v44-880832,v44-881084,True,589500,ssrm.v44.replay.02358,True
2359,132,riverbend,dry ridge,4.0,4.0,0,return_object,0,v44-591461,v44-598304,True,589750,ssrm.v44.replay.02359,True
2360,132,roofward,arrival court,0.0,0.0,45,wait_respectfully,0,v44-778864,v44-778122,True,590000,ssrm.v44.replay.02360,True
2361,132,archive,arrival court,0.0,0.0,225,listen_memory,1,v44-262395,v44-258501,True,590250,ssrm.v44.replay.02361,True
2362,132,signal,signal perch,4.0,4.0,0,move_forward,0,v44-594178,v44-595663,True,590500,ssrm.v44.replay.02362,True
2363,132,orchard,arrival court,0.0,0.0,180,turn_right,0,v44-737742,v44-742088,True,590750,ssrm.v44.replay.02363,True
2364,132,repair_ring,arrival court,0.0,0.0,0,start_conversation,0,v44-881084,v44-879870,True,591000,ssrm.v44.replay.02364,True
2365,132,riverbend,dry ridge,4.0,4.0,0,move_forward,0,v44-598304,v44-598401,True,591250,ssrm.v44.replay.02365,True
2366,132,roofward,arrival court,0.0,0.0,90,turn_right,0,v44-778122,v44-774761,True,591500,ssrm.v44.replay.02366,True
2367,132,archive,arrival court,0.0,0.0,225,start_conversation,1,v44-258501,v44-258156,True,591750,ssrm.v44.replay.02367,True
2368,132,signal,signal perch,4.0,4.0,0,pickup_owned_object,0,v44-595663,v44-598063,True,592000,ssrm.v44.replay.02368,True
2369,132,orchard,arrival court,0.0,0.0,180,drop_object,0,v44-742088,v44-744081,True,592250,ssrm.v44.replay.02369,True
2370,132,repair_ring,arrival court,0.0,0.0,0,apologize,0,v44-879870,v44-883093,True,592500,ssrm.v44.replay.02370,True
2371,132,riverbend,dry ridge,4.0,4.0,0,pickup_owned_object,0,v44-598401,v44-596299,True,592750,ssrm.v44.replay.02371,True
2372,132,roofward,arrival court,0.0,0.0,90,drop_object,0,v44-774761,v44-775774,True,593000,ssrm.v44.replay.02372,True
2373,132,archive,arrival court,0.0,0.0,225,apologize,1,v44-258156,v44-259703,True,593250,ssrm.v44.replay.02373,True
2374,132,signal,signal perch,4.0,4.0,0,offer_help,0,v44-598063,v44-595533,True,593500,ssrm.v44.replay.02374,True
2375,132,orchard,arrival court,0.0,0.0,180,inspect_inventory,0,v44-744081,v44-740635,True,593750,ssrm.v44.replay.02375,True
2376,133,riverbend,dry ridge,4.0,4.0,0,return_object,0,v44-596299,v44-604071,True,594000,ssrm.v44.replay.02376,True
2377,133,roofward,arrival court,0.0,0.0,90,wait_respectfully,0,v44-775774,v44-780020,True,594250,ssrm.v44.replay.02377,True
2378,133,archive,arrival court,0.0,0.0,225,listen_memory,1,v44-259703,v44-261249,True,594500,ssrm.v44.replay.02378,True
2379,133,signal,signal perch,4.0,4.0,0,move_forward,0,v44-595533,v44-597103,True,594750,ssrm.v44.replay.02379,True
2380,133,orchard,arrival court,0.0,0.0,225,turn_right,0,v44-740635,v44-739477,True,595000,ssrm.v44.replay.02380,True
2381,133,repair_ring,arrival court,0.0,0.0,0,start_conversation,0,v44-883093,v44-880350,True,595250,ssrm.v44.replay.02381,True
2382,133,riverbend,dry ridge,4.0,4.0,0,move_forward,0,v44-604071,v44-593174,True,595500,ssrm.v44.replay.02382,True
2383,133,roofward,arrival court,0.0,0.0,135,turn_right,0,v44-780020,v44-791671,True,595750,ssrm.v44.replay.02383,True
2384,133,archive,arrival court,0.0,0.0,225,start_conversation,1,v44-261249,v44-259147,True,596000,ssrm.v44.replay.02384,True
2385,133,signal,signal perch,4.0,4.0,0,pickup_owned_object,1,v44-597103,v44-116039,True,596250,ssrm.v44.replay.02385,True
2386,133,orchard,arrival court,0.0,0.0,225,drop_object,0,v44-739477,v44-747224,True,596500,ssrm.v44.replay.02386,True
2387,133,repair_ring,arrival court,0.0,0.0,0,apologize,0,v44-880350,v44-879663,True,596750,ssrm.v44.replay.02387,True
2388,133,riverbend,dry ridge,4.0,4.0,0,pickup_owned_object,0,v44-593174,v44-600436,True,597000,ssrm.v44.replay.02388,True
2389,133,roofward,arrival court,0.0,0.0,135,drop_object,0,v44-791671,v44-800329,True,597250,ssrm.v44.replay.02389,True
2390,133,archive,arrival court,0.0,0.0,225,apologize,1,v44-259147,v44-259755,True,597500,ssrm.v44.replay.02390,True
2391,133,signal,signal perch,4.0,4.0,0,offer_help,1,v44-116039,v44-112611,True,597750,ssrm.v44.replay.02391,True
2392,133,orchard,arrival court,0.0,0.0,225,inspect_inventory,0,v44-747224,v44-741119,True,598000,ssrm.v44.replay.02392,True
2393,133,repair_ring,arrival court,0.0,0.0,315,turn_left,0,v44-879663,v44-932805,True,598250,ssrm.v44.replay.02393,True
2394,134,roofward,arrival court,0.0,0.0,135,wait_respectfully,0,v44-800329,v44-794734,True,598500,ssrm.v44.replay.02394,True
2395,134,archive,arrival court,0.0,0.0,225,listen_memory,1,v44-259755,v44-264052,True,598750,ssrm.v44.replay.02395,True
2396,134,signal,arrival court,4.0,4.0,0,move_forward,1,v44-112611,v44-172751,True,599000,ssrm.v44.replay.02396,True
2397,134,orchard,arrival court,0.0,0.0,270,turn_right,0,v44-741119,v44-741812,True,599250,ssrm.v44.replay.02397,True
2398,134,repair_ring,arrival court,0.0,0.0,315,start_conversation,0,v44-932805,v44-929474,True,599500,ssrm.v44.replay.02398,True
2399,134,riverbend,dry ridge,4.0,4.0,0,move_forward,0,v44-600436,v44-596863,True,599750,ssrm.v44.replay.02399,True
2400,134,roofward,arrival court,0.0,0.0,180,turn_right,0,v44-794734,v44-795200,True,600000,ssrm.v44.replay.02400,True
2401,134,archive,arrival court,0.0,0.0,225,start_conversation,1,v44-264052,v44-252822,True,600250,ssrm.v44.replay.02401,True
2402,134,signal,arrival court,4.0,4.0,0,pickup_owned_object,1,v44-172751,v44-172920,True,600500,ssrm.v44.replay.02402,True
2403,134,orchard,arrival court,0.0,0.0,270,drop_object,0,v44-741812,v44-736969,True,600750,ssrm.v44.replay.02403,True
2404,134,repair_ring,arrival court,0.0,0.0,315,apologize,0,v44-929474,v44-928181,True,601000,ssrm.v44.replay.02404,True
2405,134,riverbend,dry ridge,4.0,4.0,0,pickup_owned_object,1,v44-596863,v44-216023,True,601250,ssrm.v44.replay.02405,True
2406,134,roofward,arrival court,0.0,0.0,180,drop_object,0,v44-795200,v44-792717,True,601500,ssrm.v44.replay.02406,True
2407,134,archive,arrival court,0.0,0.0,225,apologize,1,v44-252822,v44-256155,True,601750,ssrm.v44.replay.02407,True
2408,134,signal,arrival court,4.0,4.0,0,offer_help,1,v44-172920,v44-174419,True,602000,ssrm.v44.replay.02408,True
2409,134,orchard,arrival court,0.0,0.0,270,inspect_inventory,0,v44-736969,v44-746951,True,602250,ssrm.v44.replay.02409,True
2410,134,repair_ring,arrival court,0.0,0.0,270,turn_left,0,v44-928181,v44-924263,True,602500,ssrm.v44.replay.02410,True
2411,134,riverbend,dry ridge,4.0,4.0,0,offer_help,1,v44-216023,v44-204363,True,602750,ssrm.v44.replay.02411,True
2412,135,archive,arrival court,0.0,0.0,225,listen_memory,1,v44-256155,v44-255918,True,603000,ssrm.v44.replay.02412,True
2413,135,signal,arrival court,4.0,4.0,0,move_forward,1,v44-174419,v44-175095,True,603250,ssrm.v44.replay.02413,True
2414,135,orchard,arrival court,0.0,0.0,315,turn_right,0,v44-746951,v44-741771,True,603500,ssrm.v44.replay.02414,True
2415,135,repair_ring,arrival court,0.0,0.0,270,start_conversation,0,v44-924263,v44-924960,True,603750,ssrm.v44.replay.02415,True
2416,135,riverbend,kit alcove,4.0,4.0,0,move_forward,1,v44-204363,v44-254562,True,604000,ssrm.v44.replay.02416,True
2417,135,roofward,arrival court,0.0,0.0,225,turn_right,0,v44-792717,v44-797996,True,604250,ssrm.v44.replay.02417,True
2418,135,archive,arrival court,0.0,0.0,225,start_conversation,1,v44-255918,v44-261081,True,604500,ssrm.v44.replay.02418,True
2419,135,signal,arrival court,4.0,4.0,0,pickup_owned_object,1,v44-175095,v44-177960,True,604750,ssrm.v44.replay.02419,True
2420,135,orchard,arrival court,0.0,0.0,315,drop_object,0,v44-741771,v44-738348,True,605000,ssrm.v44.replay.02420,True
2421,135,repair_ring,arrival court,0.0,0.0,270,apologize,0,v44-924960,v44-925524,True,605250,ssrm.v44.replay.02421,True
2422,135,riverbend,kit alcove,4.0,4.0,0,pickup_owned_object,1,v44-254562,v44-256070,True,605500,ssrm.v44.replay.02422,True
2423,135,roofward,arrival court,0.0,0.0,225,drop_object,0,v44-797996,v44-803014,True,605750,ssrm.v44.replay.02423,True
2424,135,archive,arrival court,0.0,0.0,225,apologize,1,v44-261081,v44-254382,True,606000,ssrm.v44.replay.02424,True
2425,135,signal,arrival court,4.0,4.0,0,offer_help,1,v44-177960,v44-178100,True,606250,ssrm.v44.replay.02425,True
2426,135,orchard,arrival court,0.0,0.0,315,inspect_inventory,0,v44-738348,v44-743436,True,606500,ssrm.v44.replay.02426,True
2427,135,repair_ring,arrival court,0.0,0.0,225,turn_left,0,v44-925524,v44-926630,True,606750,ssrm.v44.replay.02427,True
2428,135,riverbend,kit alcove,4.0,4.0,0,offer_help,1,v44-256070,v44-256671,True,607000,ssrm.v44.replay.02428,True
2429,135,roofward,arrival court,0.0,0.0,225,inspect_inventory,0,v44-803014,v44-791650,True,607250,ssrm.v44.replay.02429,True
2430,136,signal,arrival court,4.0,4.0,0,move_forward,1,v44-178100,v44-170582,True,607500,ssrm.v44.replay.02430,True
2431,136,orchard,arrival court,0.0,0.0,0,turn_right,0,v44-743436,v44-691927,True,607750,ssrm.v44.replay.02431,True
2432,136,repair_ring,arrival court,0.0,0.0,225,start_conversation,0,v44-926630,v44-924545,True,608000,ssrm.v44.replay.02432,True
2433,136,riverbend,kit alcove,4.0,4.0,0,move_forward,1,v44-256671,v44-258244,True,608250,ssrm.v44.replay.02433,True
2434,136,roofward,arrival court,0.0,0.0,270,turn_right,0,v44-791650,v44-795351,True,608500,ssrm.v44.replay.02434,True
2435,136,archive,arrival court,0.0,0.0,225,start_conversation,1,v44-254382,v44-257930,True,608750,ssrm.v44.replay.02435,True
2436,136,signal,arrival court,4.0,4.0,0,pickup_owned_object,1,v44-170582,v44-175738,True,609000,ssrm.v44.replay.02436,True
2437,136,orchard,arrival court,0.0,0.0,0,drop_object,0,v44-691927,v44-697435,True,609250,ssrm.v44.replay.02437,True
2438,136,repair_ring,arrival court,0.0,0.0,225,apologize,0,v44-924545,v44-928344,True,609500,ssrm.v44.replay.02438,True
2439,136,riverbend,kit alcove,4.0,4.0,0,pickup_owned_object,1,v44-258244,v44-259763,True,609750,ssrm.v44.replay.02439,True
2440,136,roofward,arrival court,0.0,0.0,270,drop_object,0,v44-795351,v44-795026,True,610000,ssrm.v44.replay.02440,True
2441,136,archive,arrival court,0.0,0.0,225,apologize,1,v44-257930,v44-257622,True,610250,ssrm.v44.replay.02441,True
2442,136,signal,arrival court,4.0,4.0,0,offer_help,1,v44-175738,v44-178165,True,610500,ssrm.v44.replay.02442,True
2443,136,orchard,arrival court,0.0,0.0,0,inspect_inventory,0,v44-697435,v44-696216,True,610750,ssrm.v44.replay.02443,True
2444,136,repair_ring,arrival court,0.0,0.0,180,turn_left,0,v44-928344,v44-927560,True,611000,ssrm.v44.replay.02444,True
2445,136,riverbend,kit alcove,4.0,4.0,0,offer_help,1,v44-259763,v44-261738,True,611250,ssrm.v44.replay.02445,True
2446,136,roofward,arrival court,0.0,0.0,270,inspect_inventory,0,v44-795026,v44-797012,True,611500,ssrm.v44.replay.02446,True
2447,136,archive,arrival court,0.0,0.0,180,turn_left,1,v44-257622,v44-259125,True,611750,ssrm.v44.replay.02447,True
2448,137,orchard,arrival court,0.0,0.0,45,turn_right,0,v44-696216,v44-721988,True,612000,ssrm.v44.replay.02448,True
2449,137,repair_ring,arrival court,0.0,0.0,180,start_conversation,0,v44-927560,v44-929142,True,612250,ssrm.v44.replay.02449,True
2450,137,riverbend,kit alcove,4.0,4.0,0,move_forward,1,v44-261738,v44-257850,True,612500,ssrm.v44.replay.02450,True
2451,137,roofward,arrival court,0.0,0.0,315,turn_right,0,v44-797012,v44-794053,True,612750,ssrm.v44.replay.02451,True
2452,137,archive,arrival court,0.0,0.0,180,start_conversation,1,v44-259125,v44-257516,True,613000,ssrm.v44.replay.02452,True
2453,137,signal,arrival court,4.0,4.0,0,pickup_owned_object,1,v44-178165,v44-177600,True,613250,ssrm.v44.replay.02453,True
2454,137,orchard,arrival court,0.0,0.0,45,drop_object,0,v44-721988,v44-723020,True,613500,ssrm.v44.replay.02454,True
2455,137,repair_ring,arrival court,0.0,0.0,180,apologize,0,v44-929142,v44-927024,True,613750,ssrm.v44.replay.02455,True
2456,137,riverbend,kit alcove,4.0,4.0,0,pickup_owned_object,1,v44-257850,v44-260262,True,614000,ssrm.v44.replay.02456,True
2457,137,roofward,arrival court,0.0,0.0,315,drop_object,0,v44-794053,v44-797376,True,614250,ssrm.v44.replay.02457,True
2458,137,archive,arrival court,0.0,0.0,180,apologize,1,v44-257516,v44-260851,True,614500,ssrm.v44.replay.02458,True
2459,137,signal,arrival court,4.0,4.0,0,offer_help,1,v44-177600,v44-176819,True,614750,ssrm.v44.replay.02459,True
2460,137,orchard,arrival court,0.0,0.0,45,inspect_inventory,0,v44-723020,v44-712483,True,615000,ssrm.v44.replay.02460,True
2461,137,repair_ring,arrival court,0.0,0.0,135,turn_left,0,v44-927024,v44-924467,True,615250,ssrm.v44.replay.02461,True
2462,137,riverbend,kit alcove,4.0,4.0,0,offer_help,1,v44-260262,v44-254952,True,615500,ssrm.v44.replay.02462,True
2463,137,roofward,arrival court,0.0,0.0,315,inspect_inventory,0,v44-797376,v44-801063,True,615750,ssrm.v44.replay.02463,True
2464,137,archive,arrival court,0.0,0.0,135,turn_left,1,v44-260851,v44-257817,True,616000,ssrm.v44.replay.02464,True
2465,137,signal,arrival court,4.0,4.0,0,approach_group,1,v44-176819,v44-180626,True,616250,ssrm.v44.replay.02465,True
2466,138,repair_ring,arrival court,0.0,0.0,135,start_conversation,0,v44-924467,v44-930099,True,616500,ssrm.v44.replay.02466,True
2467,138,riverbend,kit alcove,4.0,4.0,0,move_forward,1,v44-254952,v44-261078,True,616750,ssrm.v44.replay.02467,True
2468,138,roofward,arrival court,0.0,0.0,0,turn_right,0,v44-801063,v44-746435,True,617000,ssrm.v44.replay.02468,True
2469,138,archive,arrival court,0.0,0.0,135,start_conversation,1,v44-257817,v44-263491,True,617250,ssrm.v44.replay.02469,True
2470,138,signal,arrival court,4.0,4.0,0,pickup_owned_object,1,v44-180626,v44-174930,True,617500,ssrm.v44.replay.02470,True
2471,138,orchard,arrival court,0.0,0.0,45,drop_object,0,v44-712483,v44-718176,True,617750,ssrm.v44.replay.02471,True
2472,138,repair_ring,arrival court,0.0,0.0,135,apologize,0,v44-930099,v44-927990,True,618000,ssrm.v44.replay.02472,True
2473,138,riverbend,kit alcove,4.0,4.0,0,pickup_owned_object,1,v44-261078,v44-258509,True,618250,ssrm.v44.replay.02473,True
2474,138,roofward,arrival court,0.0,0.0,0,drop_object,0,v44-746435,v44-750086,True,618500,ssrm.v44.replay.02474,True
2475,138,archive,arrival court,0.0,0.0,135,apologize,1,v44-263491,v44-259994,True,618750,ssrm.v44.replay.02475,True
2476,138,signal,arrival court,4.0,4.0,0,offer_help,1,v44-174930,v44-177783,True,619000,ssrm.v44.replay.02476,True
2477,138,orchard,arrival court,0.0,0.0,45,inspect_inventory,0,v44-718176,v44-722808,True,619250,ssrm.v44.replay.02477,True
2478,138,repair_ring,arrival court,0.0,0.0,90,turn_left,0,v44-927990,v44-911180,True,619500,ssrm.v44.replay.02478,True
2479,138,riverbend,kit alcove,4.0,4.0,0,offer_help,1,v44-258509,v44-263209,True,619750,ssrm.v44.replay.02479,True
2480,138,roofward,arrival court,0.0,0.0,0,inspect_inventory,0,v44-750086,v44-747555,True,620000,ssrm.v44.replay.02480,True
2481,138,archive,arrival court,0.0,0.0,90,turn_left,1,v44-259994,v44-241847,True,620250,ssrm.v44.replay.02481,True
2482,138,signal,arrival court,4.0,4.0,0,approach_group,1,v44-177783,v44-180670,True,620500,ssrm.v44.replay.02482,True
2483,138,orchard,arrival court,0.0,0.0,45,request_permission,0,v44-722808,v44-720270,True,620750,ssrm.v44.replay.02483,True
2484,139,riverbend,arrival court,4.0,4.0,0,move_forward,1,v44-263209,v44-412576,True,621000,ssrm.v44.replay.02484,True
2485,139,roofward,arrival court,0.0,0.0,45,turn_right,0,v44-747555,v44-778250,True,621250,ssrm.v44.replay.02485,True
2486,139,archive,arrival court,0.0,0.0,90,start_conversation,1,v44-241847,v44-238401,True,621500,ssrm.v44.replay.02486,True
2487,139,signal,arrival court,4.0,4.0,0,pickup_owned_object,1,v44-180670,v44-177684,True,621750,ssrm.v44.replay.02487,True
2488,139,orchard,arrival court,0.0,0.0,45,drop_object,0,v44-720270,v44-718291,True,622000,ssrm.v44.replay.02488,True
2489,139,repair_ring,arrival court,0.0,0.0,90,apologize,0,v44-911180,v44-904848,True,622250,ssrm.v44.replay.02489,True
2490,139,riverbend,arrival court,4.0,4.0,0,pickup_owned_object,1,v44-412576,v44-412743,True,622500,ssrm.v44.replay.02490,True
2491,139,roofward,arrival court,0.0,0.0,45,drop_object,0,v44-778250,v44-775244,True,622750,ssrm.v44.replay.02491,True
2492,139,archive,arrival court,0.0,0.0,90,apologize,1,v44-238401,v44-233522,True,623000,ssrm.v44.replay.02492,True
2493,139,signal,arrival court,4.0,4.0,0,offer_help,1,v44-177684,v44-181475,True,623250,ssrm.v44.replay.02493,True
2494,139,orchard,arrival court,0.0,0.0,45,inspect_inventory,0,v44-718291,v44-721509,True,623500,ssrm.v44.replay.02494,True
2495,139,repair_ring,arrival court,0.0,0.0,45,turn_left,0,v44-904848,v44-909453,True,623750,ssrm.v44.replay.02495,True
2496,139,riverbend,arrival court,4.0,4.0,0,offer_help,1,v44-412743,v44-413328,True,624000,ssrm.v44.replay.02496,True
2497,139,roofward,arrival court,0.0,0.0,45,inspect_inventory,0,v44-775244,v44-777678,True,624250,ssrm.v44.replay.02497,True
2498,139,archive,arrival court,0.0,0.0,45,turn_left,1,v44-233522,v44-235498,True,624500,ssrm.v44.replay.02498,True
2499,139,signal,arrival court,4.0,4.0,0,approach_group,1,v44-181475,v44-180714,True,624750,ssrm.v44.replay.02499,True
2500,139,orchard,arrival court,0.0,0.0,45,request_permission,0,v44-721509,v44-714920,True,625000,ssrm.v44.replay.02500,True
2501,139,repair_ring,arrival court,0.0,0.0,45,pickup_shared_object,0,v44-909453,v44-903221,True,625250,ssrm.v44.replay.02501,True
2502,140,roofward,arrival court,0.0,0.0,90,turn_right,0,v44-777678,v44-778209,True,625500,ssrm.v44.replay.02502,True
2503,140,archive,arrival court,0.0,0.0,45,start_conversation,1,v44-235498,v44-236667,True,625750,ssrm.v44.replay.02503,True
2504,140,signal,arrival court,4.0,4.0,0,pickup_owned_object,1,v44-180714,v44-173218,True,626000,ssrm.v44.replay.02504,True
2505,140,orchard,arrival court,0.0,0.0,45,drop_object,0,v44-714920,v44-716475,True,626250,ssrm.v44.replay.02505,True
2506,140,repair_ring,arrival court,0.0,0.0,45,apologize,0,v44-903221,v44-899444,True,626500,ssrm.v44.replay.02506,True
2507,140,riverbend,arrival court,4.0,4.0,0,pickup_owned_object,1,v44-413328,v44-410507,True,626750,ssrm.v44.replay.02507,True
2508,140,roofward,arrival court,0.0,0.0,90,drop_object,0,v44-778209,v44-776631,True,627000,ssrm.v44.replay.02508,True
2509,140,archive,arrival court,0.0,0.0,45,apologize,1,v44-236667,v44-238623,True,627250,ssrm.v44.replay.02509,True
2510,140,signal,arrival court,4.0,4.0,0,offer_help,1,v44-173218,v44-172472,True,627500,ssrm.v44.replay.02510,True
2511,140,orchard,arrival court,0.0,0.0,45,inspect_inventory,0,v44-716475,v44-718379,True,627750,ssrm.v44.replay.02511,True
2512,140,repair_ring,arrival court,0.0,0.0,0,turn_left,0,v44-899444,v44-881836,True,628000,ssrm.v44.replay.02512,True
2513,140,riverbend,arrival court,4.0,4.0,0,offer_help,1,v44-410507,v44-407454,True,628250,ssrm.v44.replay.02513,True
2514,140,roofward,arrival court,0.0,0.0,90,inspect_inventory,0,v44-776631,v44-774075,True,628500,ssrm.v44.replay.02514,True
2515,140,archive,arrival court,0.0,0.0,0,turn_left,1,v44-238623,v44-207992,True,628750,ssrm.v44.replay.02515,True
2516,140,signal,arrival court,4.0,4.0,0,approach_group,1,v44-172472,v44-175333,True,629000,ssrm.v44.replay.02516,True
2517,140,orchard,arrival court,0.0,0.0,45,request_permission,0,v44-718379,v44-723018,True,629250,ssrm.v44.replay.02517,True
2518,140,repair_ring,arrival court,0.0,0.0,0,pickup_shared_object,0,v44-881836,v44-882507,True,629500,ssrm.v44.replay.02518,True
2519,140,riverbend,arrival court,4.0,4.0,0,approach_group,1,v44-407454,v44-413091,True,629750,ssrm.v44.replay.02519,True
2520,141,archive,arrival court,0.0,0.0,0,start_conversation,1,v44-207992,v44-208666,True,630000,ssrm.v44.replay.02520,True
2521,141,signal,arrival court,4.0,4.0,0,pickup_owned_object,1,v44-175333,v44-173265,True,630250,ssrm.v44.replay.02521,True
2522,141,orchard,arrival court,0.0,0.0,45,drop_object,0,v44-723018,v44-715198,True,630500,ssrm.v44.replay.02522,True
2523,141,repair_ring,arrival court,0.0,0.0,0,apologize,0,v44-882507,v44-879092,True,630750,ssrm.v44.replay.02523,True
2524,141,riverbend,arrival court,4.0,4.0,0,pickup_owned_object,1,v44-413091,v44-408716,True,631000,ssrm.v44.replay.02524,True
2525,141,roofward,arrival court,0.0,0.0,90,drop_object,0,v44-774075,v44-774896,True,631250,ssrm.v44.replay.02525,True
2526,141,archive,arrival court,0.0,0.0,0,apologize,1,v44-208666,v44-210633,True,631500,ssrm.v44.replay.02526,True
2527,141,signal,arrival court,4.0,4.0,0,offer_help,1,v44-173265,v44-176594,True,631750,ssrm.v44.replay.02527,True
2528,141,orchard,arrival court,0.0,0.0,45,inspect_inventory,0,v44-715198,v44-722054,True,632000,ssrm.v44.replay.02528,True
2529,141,repair_ring,arrival court,0.0,0.0,315,turn_left,0,v44-879092,v44-931424,True,632250,ssrm.v44.replay.02529,True
