tick_id,day,route_id,agent,control_id,button_label,click_kind,animation_state_before,animation_state_after,localstorage_key,localstorage_written,dom_event_handler,visible_state_badge,private_workspace_hidden
872,73,central_repair_ring,Juno,anim-central_repair_ring-idle,hold,none,paused,paused,ssrm.v34.route.central_repair_ring,False,noop,Juno: paused,True
873,73,riverbend_roofward,Ari,anim-riverbend_roofward-pause,Pause body animation,animation_pause,paused,paused,ssrm.v34.route.riverbend_roofward,True,"clickAnimation(routeId, 'paused')",Ari: paused,True
874,73,roofward_archive,Fay,anim-roofward_archive-idle,hold,none,stepped,stepped,ssrm.v34.route.roofward_archive,False,noop,Fay: stepped,True
875,73,archive_signal,Nia,anim-archive_signal-idle,hold,none,playing,playing,ssrm.v34.route.archive_signal,False,noop,Nia: playing,True
876,74,signal_orchard,Ivo,anim-signal_orchard-play,Play body animation,animation_play,playing,playing,ssrm.v34.route.signal_orchard,True,"clickAnimation(routeId, 'playing')",Ivo: playing,True
877,74,orchard_riverbend,Ari,anim-orchard_riverbend-idle,hold,none,stepped,stepped,ssrm.v34.route.orchard_riverbend,False,noop,Ari: stepped,True
878,74,central_repair_ring,Pax,anim-central_repair_ring-idle,hold,none,paused,paused,ssrm.v34.route.central_repair_ring,False,noop,Pax: paused,True
879,74,riverbend_roofward,Fay,anim-riverbend_roofward-pause,Pause body animation,animation_pause,paused,paused,ssrm.v34.route.riverbend_roofward,True,"clickAnimation(routeId, 'paused')",Fay: paused,True
880,74,roofward_archive,Nia,anim-roofward_archive-idle,hold,none,stepped,stepped,ssrm.v34.route.roofward_archive,False,noop,Nia: stepped,True
881,74,archive_signal,Milo,anim-archive_signal-idle,hold,none,playing,playing,ssrm.v34.route.archive_signal,False,noop,Milo: playing,True
882,74,signal_orchard,Ivo,anim-signal_orchard-play,Play body animation,animation_play,playing,playing,ssrm.v34.route.signal_orchard,True,"clickAnimation(routeId, 'playing')",Ivo: playing,True
883,74,orchard_riverbend,Ari,anim-orchard_riverbend-idle,hold,none,stepped,stepped,ssrm.v34.route.orchard_riverbend,False,noop,Ari: stepped,True
884,74,central_repair_ring,Pax,anim-central_repair_ring-idle,hold,none,paused,paused,ssrm.v34.route.central_repair_ring,False,noop,Pax: paused,True
885,74,riverbend_roofward,Fay,anim-riverbend_roofward-pause,Pause body animation,animation_pause,paused,paused,ssrm.v34.route.riverbend_roofward,True,"clickAnimation(routeId, 'paused')",Fay: paused,True
886,74,roofward_archive,Nia,anim-roofward_archive-idle,hold,none,stepped,stepped,ssrm.v34.route.roofward_archive,False,noop,Nia: stepped,True
887,74,archive_signal,Milo,anim-archive_signal-idle,hold,none,playing,playing,ssrm.v34.route.archive_signal,False,noop,Milo: playing,True
888,75,signal_orchard,Milo,anim-signal_orchard-play,Play body animation,animation_play,playing,playing,ssrm.v34.route.signal_orchard,True,"clickAnimation(routeId, 'playing')",Milo: playing,True
889,75,orchard_riverbend,Ivo,anim-orchard_riverbend-idle,hold,none,stepped,stepped,ssrm.v34.route.orchard_riverbend,False,noop,Ivo: stepped,True
890,75,central_repair_ring,Juno,anim-central_repair_ring-idle,hold,none,paused,paused,ssrm.v34.route.central_repair_ring,False,noop,Juno: paused,True
891,75,riverbend_roofward,Ari,anim-riverbend_roofward-pause,Pause body animation,animation_pause,paused,paused,ssrm.v34.route.riverbend_roofward,True,"clickAnimation(routeId, 'paused')",Ari: paused,True
892,75,roofward_archive,Fay,anim-roofward_archive-idle,hold,none,stepped,stepped,ssrm.v34.route.roofward_archive,False,noop,Fay: stepped,True
893,75,archive_signal,Nia,anim-archive_signal-idle,hold,none,playing,playing,ssrm.v34.route.archive_signal,False,noop,Nia: playing,True
894,75,signal_orchard,Milo,anim-signal_orchard-play,Play body animation,animation_play,playing,playing,ssrm.v34.route.signal_orchard,True,"clickAnimation(routeId, 'playing')",Milo: playing,True
895,75,orchard_riverbend,Ivo,anim-orchard_riverbend-idle,hold,none,stepped,stepped,ssrm.v34.route.orchard_riverbend,False,noop,Ivo: stepped,True
896,75,central_repair_ring,Juno,anim-central_repair_ring-idle,hold,none,paused,paused,ssrm.v34.route.central_repair_ring,False,noop,Juno: paused,True
897,75,riverbend_roofward,Ari,anim-riverbend_roofward-pause,Pause body animation,animation_pause,paused,paused,ssrm.v34.route.riverbend_roofward,True,"clickAnimation(routeId, 'paused')",Ari: paused,True
898,75,roofward_archive,Fay,anim-roofward_archive-idle,hold,none,stepped,stepped,ssrm.v34.route.roofward_archive,False,noop,Fay: stepped,True
899,75,archive_signal,Nia,anim-archive_signal-idle,hold,none,playing,playing,ssrm.v34.route.archive_signal,False,noop,Nia: playing,True
900,76,signal_orchard,Ivo,anim-signal_orchard-play,Play body animation,animation_play,playing,playing,ssrm.v34.route.signal_orchard,True,"clickAnimation(routeId, 'playing')",Ivo: playing,True
901,76,orchard_riverbend,Ari,anim-orchard_riverbend-idle,hold,none,stepped,stepped,ssrm.v34.route.orchard_riverbend,False,noop,Ari: stepped,True
902,76,central_repair_ring,Pax,anim-central_repair_ring-idle,hold,none,paused,paused,ssrm.v34.route.central_repair_ring,False,noop,Pax: paused,True
903,76,riverbend_roofward,Fay,anim-riverbend_roofward-pause,Pause body animation,animation_pause,paused,paused,ssrm.v34.route.riverbend_roofward,True,"clickAnimation(routeId, 'paused')",Fay: paused,True
904,76,roofward_archive,Nia,anim-roofward_archive-idle,hold,none,stepped,stepped,ssrm.v34.route.roofward_archive,False,noop,Nia: stepped,True
905,76,archive_signal,Milo,anim-archive_signal-idle,hold,none,playing,playing,ssrm.v34.route.archive_signal,False,noop,Milo: playing,True
906,76,signal_orchard,Ivo,anim-signal_orchard-play,Play body animation,animation_play,playing,playing,ssrm.v34.route.signal_orchard,True,"clickAnimation(routeId, 'playing')",Ivo: playing,True
907,76,orchard_riverbend,Ari,anim-orchard_riverbend-idle,hold,none,stepped,stepped,ssrm.v34.route.orchard_riverbend,False,noop,Ari: stepped,True
908,76,central_repair_ring,Pax,anim-central_repair_ring-idle,hold,none,paused,paused,ssrm.v34.route.central_repair_ring,False,noop,Pax: paused,True
909,76,riverbend_roofward,Fay,anim-riverbend_roofward-pause,Pause body animation,animation_pause,paused,paused,ssrm.v34.route.riverbend_roofward,True,"clickAnimation(routeId, 'paused')",Fay: paused,True
910,76,roofward_archive,Nia,anim-roofward_archive-idle,hold,none,stepped,stepped,ssrm.v34.route.roofward_archive,False,noop,Nia: stepped,True
911,76,archive_signal,Milo,anim-archive_signal-idle,hold,none,playing,playing,ssrm.v34.route.archive_signal,False,noop,Milo: playing,True
912,77,signal_orchard,Milo,anim-signal_orchard-play,Play body animation,animation_play,playing,playing,ssrm.v34.route.signal_orchard,True,"clickAnimation(routeId, 'playing')",Milo: playing,True
913,77,orchard_riverbend,Ivo,anim-orchard_riverbend-idle,hold,none,stepped,stepped,ssrm.v34.route.orchard_riverbend,False,noop,Ivo: stepped,True
914,77,central_repair_ring,Juno,anim-central_repair_ring-idle,hold,none,paused,paused,ssrm.v34.route.central_repair_ring,False,noop,Juno: paused,True
915,77,riverbend_roofward,Ari,anim-riverbend_roofward-pause,Pause body animation,animation_pause,paused,paused,ssrm.v34.route.riverbend_roofward,True,"clickAnimation(routeId, 'paused')",Ari: paused,True
916,77,roofward_archive,Fay,anim-roofward_archive-idle,hold,none,stepped,stepped,ssrm.v34.route.roofward_archive,False,noop,Fay: stepped,True
917,77,archive_signal,Nia,anim-archive_signal-idle,hold,none,playing,playing,ssrm.v34.route.archive_signal,False,noop,Nia: playing,True
918,77,signal_orchard,Milo,anim-signal_orchard-play,Play body animation,animation_play,playing,playing,ssrm.v34.route.signal_orchard,True,"clickAnimation(routeId, 'playing')",Milo: playing,True
919,77,orchard_riverbend,Ivo,anim-orchard_riverbend-idle,hold,none,stepped,stepped,ssrm.v34.route.orchard_riverbend,False,noop,Ivo: stepped,True
920,77,central_repair_ring,Juno,anim-central_repair_ring-idle,hold,none,paused,paused,ssrm.v34.route.central_repair_ring,False,noop,Juno: paused,True
921,77,riverbend_roofward,Ari,anim-riverbend_roofward-pause,Pause body animation,animation_pause,paused,paused,ssrm.v34.route.riverbend_roofward,True,"clickAnimation(routeId, 'paused')",Ari: paused,True
922,77,roofward_archive,Fay,anim-roofward_archive-idle,hold,none,stepped,stepped,ssrm.v34.route.roofward_archive,False,noop,Fay: stepped,True
923,77,archive_signal,Nia,anim-archive_signal-idle,hold,none,playing,playing,ssrm.v34.route.archive_signal,False,noop,Nia: playing,True
924,78,signal_orchard,Ivo,anim-signal_orchard-play,Play body animation,animation_play,playing,playing,ssrm.v34.route.signal_orchard,True,"clickAnimation(routeId, 'playing')",Ivo: playing,True
925,78,orchard_riverbend,Ari,anim-orchard_riverbend-idle,hold,none,stepped,stepped,ssrm.v34.route.orchard_riverbend,False,noop,Ari: stepped,True
926,78,central_repair_ring,Pax,anim-central_repair_ring-idle,hold,none,paused,paused,ssrm.v34.route.central_repair_ring,False,noop,Pax: paused,True
927,78,riverbend_roofward,Fay,anim-riverbend_roofward-pause,Pause body animation,animation_pause,paused,paused,ssrm.v34.route.riverbend_roofward,True,"clickAnimation(routeId, 'paused')",Fay: paused,True
928,78,roofward_archive,Nia,anim-roofward_archive-idle,hold,none,stepped,stepped,ssrm.v34.route.roofward_archive,False,noop,Nia: stepped,True
929,78,archive_signal,Milo,anim-archive_signal-idle,hold,none,playing,playing,ssrm.v34.route.archive_signal,False,noop,Milo: playing,True
930,78,signal_orchard,Ivo,anim-signal_orchard-play,Play body animation,animation_play,playing,playing,ssrm.v34.route.signal_orchard,True,"clickAnimation(routeId, 'playing')",Ivo: playing,True
931,78,orchard_riverbend,Ari,anim-orchard_riverbend-idle,hold,none,stepped,stepped,ssrm.v34.route.orchard_riverbend,False,noop,Ari: stepped,True
932,78,central_repair_ring,Pax,anim-central_repair_ring-idle,hold,none,paused,paused,ssrm.v34.route.central_repair_ring,False,noop,Pax: paused,True
933,78,riverbend_roofward,Fay,anim-riverbend_roofward-pause,Pause body animation,animation_pause,paused,paused,ssrm.v34.route.riverbend_roofward,True,"clickAnimation(routeId, 'paused')",Fay: paused,True
934,78,roofward_archive,Nia,anim-roofward_archive-idle,hold,none,stepped,stepped,ssrm.v34.route.roofward_archive,False,noop,Nia: stepped,True
935,78,archive_signal,Milo,anim-archive_signal-idle,hold,none,playing,playing,ssrm.v34.route.archive_signal,False,noop,Milo: playing,True
936,79,signal_orchard,Milo,anim-signal_orchard-play,Play body animation,animation_play,playing,playing,ssrm.v34.route.signal_orchard,True,"clickAnimation(routeId, 'playing')",Milo: playing,True
937,79,orchard_riverbend,Ivo,anim-orchard_riverbend-idle,hold,none,stepped,stepped,ssrm.v34.route.orchard_riverbend,False,noop,Ivo: stepped,True
938,79,central_repair_ring,Juno,anim-central_repair_ring-idle,hold,none,paused,paused,ssrm.v34.route.central_repair_ring,False,noop,Juno: paused,True
939,79,riverbend_roofward,Ari,anim-riverbend_roofward-pause,Pause body animation,animation_pause,paused,paused,ssrm.v34.route.riverbend_roofward,True,"clickAnimation(routeId, 'paused')",Ari: paused,True
940,79,roofward_archive,Fay,anim-roofward_archive-idle,hold,none,stepped,stepped,ssrm.v34.route.roofward_archive,False,noop,Fay: stepped,True
941,79,archive_signal,Nia,anim-archive_signal-idle,hold,none,playing,playing,ssrm.v34.route.archive_signal,False,noop,Nia: playing,True
942,79,signal_orchard,Milo,anim-signal_orchard-play,Play body animation,animation_play,playing,playing,ssrm.v34.route.signal_orchard,True,"clickAnimation(routeId, 'playing')",Milo: playing,True
943,79,orchard_riverbend,Ivo,anim-orchard_riverbend-idle,hold,none,stepped,stepped,ssrm.v34.route.orchard_riverbend,False,noop,Ivo: stepped,True
944,79,central_repair_ring,Juno,anim-central_repair_ring-idle,hold,none,paused,paused,ssrm.v34.route.central_repair_ring,False,noop,Juno: paused,True
945,79,riverbend_roofward,Ari,anim-riverbend_roofward-pause,Pause body animation,animation_pause,paused,paused,ssrm.v34.route.riverbend_roofward,True,"clickAnimation(routeId, 'paused')",Ari: paused,True
946,79,roofward_archive,Fay,anim-roofward_archive-idle,hold,none,stepped,stepped,ssrm.v34.route.roofward_archive,False,noop,Fay: stepped,True
947,79,archive_signal,Nia,anim-archive_signal-idle,hold,none,playing,playing,ssrm.v34.route.archive_signal,False,noop,Nia: playing,True
948,80,orchard_riverbend,Ivo,anim-orchard_riverbend-play,Play body animation,animation_play,stepped,playing,ssrm.v34.route.orchard_riverbend,True,"clickAnimation(routeId, 'playing')",Ivo: playing,True
949,80,central_repair_ring,Juno,anim-central_repair_ring-idle,hold,none,paused,paused,ssrm.v34.route.central_repair_ring,False,noop,Juno: paused,True
950,80,riverbend_roofward,Ari,anim-riverbend_roofward-idle,hold,none,paused,paused,ssrm.v34.route.riverbend_roofward,False,noop,Ari: paused,True
951,80,roofward_archive,Fay,anim-roofward_archive-pause,Pause body animation,animation_pause,stepped,paused,ssrm.v34.route.roofward_archive,True,"clickAnimation(routeId, 'paused')",Fay: paused,True
952,80,archive_signal,Nia,anim-archive_signal-idle,hold,none,playing,playing,ssrm.v34.route.archive_signal,False,noop,Nia: playing,True
953,80,signal_orchard,Milo,anim-signal_orchard-idle,hold,none,playing,playing,ssrm.v34.route.signal_orchard,False,noop,Milo: playing,True
954,80,orchard_riverbend,Ivo,anim-orchard_riverbend-play,Play body animation,animation_play,playing,playing,ssrm.v34.route.orchard_riverbend,True,"clickAnimation(routeId, 'playing')",Ivo: playing,True
955,80,central_repair_ring,Juno,anim-central_repair_ring-idle,hold,none,paused,paused,ssrm.v34.route.central_repair_ring,False,noop,Juno: paused,True
956,80,riverbend_roofward,Ari,anim-riverbend_roofward-idle,hold,none,paused,paused,ssrm.v34.route.riverbend_roofward,False,noop,Ari: paused,True
957,80,roofward_archive,Fay,anim-roofward_archive-pause,Pause body animation,animation_pause,paused,paused,ssrm.v34.route.roofward_archive,True,"clickAnimation(routeId, 'paused')",Fay: paused,True
958,80,archive_signal,Nia,anim-archive_signal-idle,hold,none,playing,playing,ssrm.v34.route.archive_signal,False,noop,Nia: playing,True
959,80,signal_orchard,Milo,anim-signal_orchard-idle,hold,none,playing,playing,ssrm.v34.route.signal_orchard,False,noop,Milo: playing,True
960,81,orchard_riverbend,Ari,anim-orchard_riverbend-play,Play body animation,animation_play,playing,playing,ssrm.v34.route.orchard_riverbend,True,"clickAnimation(routeId, 'playing')",Ari: playing,True
961,81,central_repair_ring,Pax,anim-central_repair_ring-idle,hold,none,paused,paused,ssrm.v34.route.central_repair_ring,False,noop,Pax: paused,True
962,81,riverbend_roofward,Fay,anim-riverbend_roofward-idle,hold,none,paused,paused,ssrm.v34.route.riverbend_roofward,False,noop,Fay: paused,True
963,81,roofward_archive,Nia,anim-roofward_archive-pause,Pause body animation,animation_pause,paused,paused,ssrm.v34.route.roofward_archive,True,"clickAnimation(routeId, 'paused')",Nia: paused,True
964,81,archive_signal,Milo,anim-archive_signal-idle,hold,none,playing,playing,ssrm.v34.route.archive_signal,False,noop,Milo: playing,True
965,81,signal_orchard,Ivo,anim-signal_orchard-idle,hold,none,playing,playing,ssrm.v34.route.signal_orchard,False,noop,Ivo: playing,True
966,81,orchard_riverbend,Ari,anim-orchard_riverbend-play,Play body animation,animation_play,playing,playing,ssrm.v34.route.orchard_riverbend,True,"clickAnimation(routeId, 'playing')",Ari: playing,True
967,81,central_repair_ring,Pax,anim-central_repair_ring-idle,hold,none,paused,paused,ssrm.v34.route.central_repair_ring,False,noop,Pax: paused,True
968,81,riverbend_roofward,Fay,anim-riverbend_roofward-idle,hold,none,paused,paused,ssrm.v34.route.riverbend_roofward,False,noop,Fay: paused,True
969,81,roofward_archive,Nia,anim-roofward_archive-pause,Pause body animation,animation_pause,paused,paused,ssrm.v34.route.roofward_archive,True,"clickAnimation(routeId, 'paused')",Nia: paused,True
970,81,archive_signal,Milo,anim-archive_signal-idle,hold,none,playing,playing,ssrm.v34.route.archive_signal,False,noop,Milo: playing,True
971,81,signal_orchard,Ivo,anim-signal_orchard-idle,hold,none,playing,playing,ssrm.v34.route.signal_orchard,False,noop,Ivo: playing,True
972,82,orchard_riverbend,Ivo,anim-orchard_riverbend-play,Play body animation,animation_play,playing,playing,ssrm.v34.route.orchard_riverbend,True,"clickAnimation(routeId, 'playing')",Ivo: playing,True
973,82,central_repair_ring,Juno,anim-central_repair_ring-step,Step one frame,animation_step,paused,stepped,ssrm.v34.route.central_repair_ring,True,"clickAnimation(routeId, 'stepped')",Juno: stepped,True
974,82,riverbend_roofward,Ari,anim-riverbend_roofward-idle,hold,none,paused,paused,ssrm.v34.route.riverbend_roofward,False,noop,Ari: paused,True
975,82,roofward_archive,Fay,anim-roofward_archive-pause,Pause body animation,animation_pause,paused,paused,ssrm.v34.route.roofward_archive,True,"clickAnimation(routeId, 'paused')",Fay: paused,True
976,82,archive_signal,Nia,anim-archive_signal-idle,hold,none,playing,playing,ssrm.v34.route.archive_signal,False,noop,Nia: playing,True
977,82,signal_orchard,Milo,anim-signal_orchard-idle,hold,none,playing,playing,ssrm.v34.route.signal_orchard,False,noop,Milo: playing,True
978,82,orchard_riverbend,Ivo,anim-orchard_riverbend-play,Play body animation,animation_play,playing,playing,ssrm.v34.route.orchard_riverbend,True,"clickAnimation(routeId, 'playing')",Ivo: playing,True
979,82,central_repair_ring,Juno,anim-central_repair_ring-step,Step one frame,animation_step,stepped,stepped,ssrm.v34.route.central_repair_ring,True,"clickAnimation(routeId, 'stepped')",Juno: stepped,True
980,82,riverbend_roofward,Ari,anim-riverbend_roofward-idle,hold,none,paused,paused,ssrm.v34.route.riverbend_roofward,False,noop,Ari: paused,True
981,82,roofward_archive,Fay,anim-roofward_archive-pause,Pause body animation,animation_pause,paused,paused,ssrm.v34.route.roofward_archive,True,"clickAnimation(routeId, 'paused')",Fay: paused,True
982,82,archive_signal,Nia,anim-archive_signal-idle,hold,none,playing,playing,ssrm.v34.route.archive_signal,False,noop,Nia: playing,True
983,82,signal_orchard,Milo,anim-signal_orchard-idle,hold,none,playing,playing,ssrm.v34.route.signal_orchard,False,noop,Milo: playing,True
984,83,orchard_riverbend,Ari,anim-orchard_riverbend-play,Play body animation,animation_play,playing,playing,ssrm.v34.route.orchard_riverbend,True,"clickAnimation(routeId, 'playing')",Ari: playing,True
985,83,central_repair_ring,Pax,anim-central_repair_ring-idle,hold,none,stepped,stepped,ssrm.v34.route.central_repair_ring,False,noop,Pax: stepped,True
986,83,riverbend_roofward,Fay,anim-riverbend_roofward-idle,hold,none,paused,paused,ssrm.v34.route.riverbend_roofward,False,noop,Fay: paused,True
987,83,roofward_archive,Nia,anim-roofward_archive-pause,Pause body animation,animation_pause,paused,paused,ssrm.v34.route.roofward_archive,True,"clickAnimation(routeId, 'paused')",Nia: paused,True
988,83,archive_signal,Milo,anim-archive_signal-idle,hold,none,playing,playing,ssrm.v34.route.archive_signal,False,noop,Milo: playing,True
989,83,signal_orchard,Ivo,anim-signal_orchard-idle,hold,none,playing,playing,ssrm.v34.route.signal_orchard,False,noop,Ivo: playing,True
990,83,orchard_riverbend,Ari,anim-orchard_riverbend-play,Play body animation,animation_play,playing,playing,ssrm.v34.route.orchard_riverbend,True,"clickAnimation(routeId, 'playing')",Ari: playing,True
991,83,central_repair_ring,Pax,anim-central_repair_ring-idle,hold,none,stepped,stepped,ssrm.v34.route.central_repair_ring,False,noop,Pax: stepped,True
992,83,riverbend_roofward,Fay,anim-riverbend_roofward-idle,hold,none,paused,paused,ssrm.v34.route.riverbend_roofward,False,noop,Fay: paused,True
993,83,roofward_archive,Nia,anim-roofward_archive-pause,Pause body animation,animation_pause,paused,paused,ssrm.v34.route.roofward_archive,True,"clickAnimation(routeId, 'paused')",Nia: paused,True
994,83,archive_signal,Milo,anim-archive_signal-idle,hold,none,playing,playing,ssrm.v34.route.archive_signal,False,noop,Milo: playing,True
995,83,signal_orchard,Ivo,anim-signal_orchard-idle,hold,none,playing,playing,ssrm.v34.route.signal_orchard,False,noop,Ivo: playing,True
996,84,orchard_riverbend,Ivo,anim-orchard_riverbend-play,Play body animation,animation_play,playing,playing,ssrm.v34.route.orchard_riverbend,True,"clickAnimation(routeId, 'playing')",Ivo: playing,True
997,84,central_repair_ring,Juno,anim-central_repair_ring-idle,hold,none,stepped,stepped,ssrm.v34.route.central_repair_ring,False,noop,Juno: stepped,True
998,84,riverbend_roofward,Ari,anim-riverbend_roofward-idle,hold,none,paused,paused,ssrm.v34.route.riverbend_roofward,False,noop,Ari: paused,True
999,84,roofward_archive,Fay,anim-roofward_archive-pause,Pause body animation,animation_pause,paused,paused,ssrm.v34.route.roofward_archive,True,"clickAnimation(routeId, 'paused')",Fay: paused,True
1000,84,archive_signal,Nia,anim-archive_signal-idle,hold,none,playing,playing,ssrm.v34.route.archive_signal,False,noop,Nia: playing,True
1001,84,signal_orchard,Milo,anim-signal_orchard-step,Step one frame,animation_step,playing,stepped,ssrm.v34.route.signal_orchard,True,"clickAnimation(routeId, 'stepped')",Milo: stepped,True
1002,84,orchard_riverbend,Ivo,anim-orchard_riverbend-play,Play body animation,animation_play,playing,playing,ssrm.v34.route.orchard_riverbend,True,"clickAnimation(routeId, 'playing')",Ivo: playing,True
1003,84,central_repair_ring,Juno,anim-central_repair_ring-idle,hold,none,stepped,stepped,ssrm.v34.route.central_repair_ring,False,noop,Juno: stepped,True
1004,84,riverbend_roofward,Ari,anim-riverbend_roofward-idle,hold,none,paused,paused,ssrm.v34.route.riverbend_roofward,False,noop,Ari: paused,True
1005,84,roofward_archive,Fay,anim-roofward_archive-pause,Pause body animation,animation_pause,paused,paused,ssrm.v34.route.roofward_archive,True,"clickAnimation(routeId, 'paused')",Fay: paused,True
1006,84,archive_signal,Nia,anim-archive_signal-idle,hold,none,playing,playing,ssrm.v34.route.archive_signal,False,noop,Nia: playing,True
1007,84,signal_orchard,Milo,anim-signal_orchard-step,Step one frame,animation_step,stepped,stepped,ssrm.v34.route.signal_orchard,True,"clickAnimation(routeId, 'stepped')",Milo: stepped,True
1008,85,orchard_riverbend,Ari,anim-orchard_riverbend-play,Play body animation,animation_play,playing,playing,ssrm.v34.route.orchard_riverbend,True,"clickAnimation(routeId, 'playing')",Ari: playing,True
1009,85,central_repair_ring,Pax,anim-central_repair_ring-idle,hold,none,stepped,stepped,ssrm.v34.route.central_repair_ring,False,noop,Pax: stepped,True
1010,85,riverbend_roofward,Fay,anim-riverbend_roofward-idle,hold,none,paused,paused,ssrm.v34.route.riverbend_roofward,False,noop,Fay: paused,True
1011,85,roofward_archive,Nia,anim-roofward_archive-pause,Pause body animation,animation_pause,paused,paused,ssrm.v34.route.roofward_archive,True,"clickAnimation(routeId, 'paused')",Nia: paused,True
1012,85,archive_signal,Milo,anim-archive_signal-step,Step one frame,animation_step,playing,stepped,ssrm.v34.route.archive_signal,True,"clickAnimation(routeId, 'stepped')",Milo: stepped,True
1013,85,signal_orchard,Ivo,anim-signal_orchard-idle,hold,none,stepped,stepped,ssrm.v34.route.signal_orchard,False,noop,Ivo: stepped,True
1014,85,orchard_riverbend,Ari,anim-orchard_riverbend-play,Play body animation,animation_play,playing,playing,ssrm.v34.route.orchard_riverbend,True,"clickAnimation(routeId, 'playing')",Ari: playing,True
1015,85,central_repair_ring,Pax,anim-central_repair_ring-idle,hold,none,stepped,stepped,ssrm.v34.route.central_repair_ring,False,noop,Pax: stepped,True
1016,85,riverbend_roofward,Fay,anim-riverbend_roofward-idle,hold,none,paused,paused,ssrm.v34.route.riverbend_roofward,False,noop,Fay: paused,True
1017,85,roofward_archive,Nia,anim-roofward_archive-pause,Pause body animation,animation_pause,paused,paused,ssrm.v34.route.roofward_archive,True,"clickAnimation(routeId, 'paused')",Nia: paused,True
1018,85,archive_signal,Milo,anim-archive_signal-step,Step one frame,animation_step,stepped,stepped,ssrm.v34.route.archive_signal,True,"clickAnimation(routeId, 'stepped')",Milo: stepped,True
1019,85,signal_orchard,Ivo,anim-signal_orchard-idle,hold,none,stepped,stepped,ssrm.v34.route.signal_orchard,False,noop,Ivo: stepped,True
1020,86,orchard_riverbend,Ivo,anim-orchard_riverbend-play,Play body animation,animation_play,playing,playing,ssrm.v34.route.orchard_riverbend,True,"clickAnimation(routeId, 'playing')",Ivo: playing,True
1021,86,central_repair_ring,Juno,anim-central_repair_ring-idle,hold,none,stepped,stepped,ssrm.v34.route.central_repair_ring,False,noop,Juno: stepped,True
1022,86,riverbend_roofward,Ari,anim-riverbend_roofward-idle,hold,none,paused,paused,ssrm.v34.route.riverbend_roofward,False,noop,Ari: paused,True
1023,86,roofward_archive,Fay,anim-roofward_archive-pause,Pause body animation,animation_pause,paused,paused,ssrm.v34.route.roofward_archive,True,"clickAnimation(routeId, 'paused')",Fay: paused,True
1024,86,archive_signal,Nia,anim-archive_signal-idle,hold,none,stepped,stepped,ssrm.v34.route.archive_signal,False,noop,Nia: stepped,True
1025,86,signal_orchard,Milo,anim-signal_orchard-idle,hold,none,stepped,stepped,ssrm.v34.route.signal_orchard,False,noop,Milo: stepped,True
1026,86,orchard_riverbend,Ivo,anim-orchard_riverbend-play,Play body animation,animation_play,playing,playing,ssrm.v34.route.orchard_riverbend,True,"clickAnimation(routeId, 'playing')",Ivo: playing,True
1027,86,central_repair_ring,Juno,anim-central_repair_ring-idle,hold,none,stepped,stepped,ssrm.v34.route.central_repair_ring,False,noop,Juno: stepped,True
1028,86,riverbend_roofward,Ari,anim-riverbend_roofward-idle,hold,none,paused,paused,ssrm.v34.route.riverbend_roofward,False,noop,Ari: paused,True
1029,86,roofward_archive,Fay,anim-roofward_archive-pause,Pause body animation,animation_pause,paused,paused,ssrm.v34.route.roofward_archive,True,"clickAnimation(routeId, 'paused')",Fay: paused,True
1030,86,archive_signal,Nia,anim-archive_signal-idle,hold,none,stepped,stepped,ssrm.v34.route.archive_signal,False,noop,Nia: stepped,True
1031,86,signal_orchard,Milo,anim-signal_orchard-idle,hold,none,stepped,stepped,ssrm.v34.route.signal_orchard,False,noop,Milo: stepped,True
1032,87,orchard_riverbend,Ari,anim-orchard_riverbend-play,Play body animation,animation_play,playing,playing,ssrm.v34.route.orchard_riverbend,True,"clickAnimation(routeId, 'playing')",Ari: playing,True
1033,87,central_repair_ring,Pax,anim-central_repair_ring-idle,hold,none,stepped,stepped,ssrm.v34.route.central_repair_ring,False,noop,Pax: stepped,True
1034,87,riverbend_roofward,Fay,anim-riverbend_roofward-step,Step one frame,animation_step,paused,stepped,ssrm.v34.route.riverbend_roofward,True,"clickAnimation(routeId, 'stepped')",Fay: stepped,True
1035,87,roofward_archive,Nia,anim-roofward_archive-pause,Pause body animation,animation_pause,paused,paused,ssrm.v34.route.roofward_archive,True,"clickAnimation(routeId, 'paused')",Nia: paused,True
1036,87,archive_signal,Milo,anim-archive_signal-idle,hold,none,stepped,stepped,ssrm.v34.route.archive_signal,False,noop,Milo: stepped,True
1037,87,signal_orchard,Ivo,anim-signal_orchard-idle,hold,none,stepped,stepped,ssrm.v34.route.signal_orchard,False,noop,Ivo: stepped,True
1038,87,orchard_riverbend,Ari,anim-orchard_riverbend-play,Play body animation,animation_play,playing,playing,ssrm.v34.route.orchard_riverbend,True,"clickAnimation(routeId, 'playing')",Ari: playing,True
1039,87,central_repair_ring,Pax,anim-central_repair_ring-idle,hold,none,stepped,stepped,ssrm.v34.route.central_repair_ring,False,noop,Pax: stepped,True
1040,87,riverbend_roofward,Fay,anim-riverbend_roofward-step,Step one frame,animation_step,stepped,stepped,ssrm.v34.route.riverbend_roofward,True,"clickAnimation(routeId, 'stepped')",Fay: stepped,True
1041,87,roofward_archive,Nia,anim-roofward_archive-pause,Pause body animation,animation_pause,paused,paused,ssrm.v34.route.roofward_archive,True,"clickAnimation(routeId, 'paused')",Nia: paused,True
