branch_id,choice_id,branch_day,lineage,agent,branch_label,schedule_state,access_state,trust,boundary_pressure,welfare_note,branch_persists,branch_hash
1,1,6,Hearthline,Sova,limited_access,day+1: delay=6; progress_delta=0.020; care_pause=4,limited_access; access_delta=0.035,0.66172,0.25312,branch stays recoverable,True,bedfd7ded18242e5
418,140,43,Ledgerline,Nari,observe_then_followup,day+1: delay=0; progress_delta=0.006; care_pause=0,observe_then_followup; access_delta=0.008,0.58744,0.32008,branch stays recoverable,True,312c2ec2c60cf0af
419,140,44,Ledgerline,Nari,observe_then_followup,day+2: delay=0; progress_delta=0.012; care_pause=0,observe_then_followup; access_delta=0.009,0.58968,0.3184,branch stays recoverable,True,5acdf11dfa9c7d2b
420,140,45,Ledgerline,Nari,observe_then_followup,day+3: delay=0; progress_delta=0.018; care_pause=0,observe_then_followup; access_delta=0.010,0.59192,0.31672,branch stays recoverable,True,2a122310505bf498
421,141,43,Orchardline,Ori,limited_access,day+1: delay=6; progress_delta=0.020; care_pause=4,limited_access; access_delta=0.035,0.61132,0.31392,branch stays recoverable,True,046c52615ab6cb07
422,141,44,Orchardline,Ori,limited_access,day+2: delay=2; progress_delta=0.040; care_pause=4,limited_access; access_delta=0.040,0.61644,0.31,branch stays recoverable,True,3ef947e7d48d98c5
423,141,45,Orchardline,Ori,limited_access,day+3: delay=0; progress_delta=0.060; care_pause=4,limited_access; access_delta=0.045,0.62156,0.30608,branch stays recoverable,True,855aa70ab9e23721
424,142,43,Orchardline,Ori,repair_first_access,day+1: delay=12; progress_delta=0.034; care_pause=8,repair_first_access; access_delta=0.027,0.62336,0.30876,branch stays recoverable,True,c5717e4824664073
425,142,44,Orchardline,Ori,repair_first_access,day+2: delay=8; progress_delta=0.068; care_pause=8,repair_first_access; access_delta=0.031,0.63072,0.304,branch stays recoverable,True,2a91c71bfb07d132
426,142,45,Orchardline,Ori,repair_first_access,day+3: delay=4; progress_delta=0.102; care_pause=8,repair_first_access; access_delta=0.035,0.63808,0.29924,branch stays recoverable,True,8b06a9978e7ea7a5
427,143,43,Orchardline,Ori,summary_then_decide,day+1: delay=2; progress_delta=0.010; care_pause=2,summary_then_decide; access_delta=0.014,0.601,0.32252,branch stays recoverable,True,48deae2444161378
428,143,44,Orchardline,Ori,summary_then_decide,day+2: delay=0; progress_delta=0.020; care_pause=2,summary_then_decide; access_delta=0.016,0.6042,0.32,branch stays recoverable,True,09e4b07a2aa67d25
429,143,45,Orchardline,Ori,summary_then_decide,day+3: delay=0; progress_delta=0.030; care_pause=2,summary_then_decide; access_delta=0.018,0.6074,0.31748,branch stays recoverable,True,5ffb92ed5ee84cb1
430,144,43,Orchardline,Ori,blocked_until_repair,day+1: delay=30; progress_delta=-0.018; care_pause=10,blocked_until_repair; access_delta=-0.042,0.5494,0.3896,bounded refusal prevents forced access,True,7de61b9ad61d03ed
431,144,44,Orchardline,Ori,blocked_until_repair,day+2: delay=26; progress_delta=-0.036; care_pause=10,blocked_until_repair; access_delta=-0.049,0.543,0.398,bounded refusal prevents forced access,True,5054bf188197b37f
432,144,45,Orchardline,Ori,blocked_until_repair,day+3: delay=22; progress_delta=-0.054; care_pause=10,blocked_until_repair; access_delta=-0.056,0.5366,0.4064,bounded refusal prevents forced access,True,62ffc6a5f139e762
433,145,43,Orchardline,Ori,observe_then_followup,day+1: delay=0; progress_delta=0.006; care_pause=0,observe_then_followup; access_delta=0.008,0.59584,0.32768,branch stays recoverable,True,5119cb2670e332c0
434,145,44,Orchardline,Ori,observe_then_followup,day+2: delay=0; progress_delta=0.012; care_pause=0,observe_then_followup; access_delta=0.009,0.59808,0.326,branch stays recoverable,True,9334bb23f1926f73
435,145,45,Orchardline,Ori,observe_then_followup,day+3: delay=0; progress_delta=0.018; care_pause=0,observe_then_followup; access_delta=0.010,0.60032,0.32432,branch stays recoverable,True,7ef4842cd9193960
436,146,43,Rainline,Vonn,limited_access,day+1: delay=6; progress_delta=0.020; care_pause=4,limited_access; access_delta=0.035,0.60432,0.30832,branch stays recoverable,True,fcf419e35acb0218
437,146,44,Rainline,Vonn,limited_access,day+2: delay=2; progress_delta=0.040; care_pause=4,limited_access; access_delta=0.040,0.60944,0.3044,branch stays recoverable,True,e52d203b8b486983
438,146,45,Rainline,Vonn,limited_access,day+3: delay=0; progress_delta=0.060; care_pause=4,limited_access; access_delta=0.045,0.61456,0.30048,branch stays recoverable,True,afedcc7a5d5ae0d8
439,147,43,Rainline,Vonn,repair_first_access,day+1: delay=12; progress_delta=0.034; care_pause=8,repair_first_access; access_delta=0.027,0.61636,0.30316,branch stays recoverable,True,cec6014c9c037e9d
440,147,44,Rainline,Vonn,repair_first_access,day+2: delay=8; progress_delta=0.068; care_pause=8,repair_first_access; access_delta=0.031,0.62372,0.2984,branch stays recoverable,True,d88a2a0012d84cdb
441,147,45,Rainline,Vonn,repair_first_access,day+3: delay=4; progress_delta=0.102; care_pause=8,repair_first_access; access_delta=0.035,0.63108,0.29364,branch stays recoverable,True,12a1124b708f9f9b
442,148,43,Rainline,Vonn,summary_then_decide,day+1: delay=2; progress_delta=0.010; care_pause=2,summary_then_decide; access_delta=0.014,0.594,0.31692,branch stays recoverable,True,0dc649ca6cd99f3b
443,148,44,Rainline,Vonn,summary_then_decide,day+2: delay=0; progress_delta=0.020; care_pause=2,summary_then_decide; access_delta=0.016,0.5972,0.3144,branch stays recoverable,True,d0ff2ab8cbf73ab1
444,148,45,Rainline,Vonn,summary_then_decide,day+3: delay=0; progress_delta=0.030; care_pause=2,summary_then_decide; access_delta=0.018,0.6004,0.31188,branch stays recoverable,True,73501746d3a716db
445,149,43,Rainline,Vonn,blocked_until_repair,day+1: delay=30; progress_delta=-0.018; care_pause=10,blocked_until_repair; access_delta=-0.042,0.5424,0.384,bounded refusal prevents forced access,True,5e41237f467bccb4
446,149,44,Rainline,Vonn,blocked_until_repair,day+2: delay=26; progress_delta=-0.036; care_pause=10,blocked_until_repair; access_delta=-0.049,0.536,0.3924,bounded refusal prevents forced access,True,65ace234624164dd
447,149,45,Rainline,Vonn,blocked_until_repair,day+3: delay=22; progress_delta=-0.054; care_pause=10,blocked_until_repair; access_delta=-0.056,0.5296,0.4008,bounded refusal prevents forced access,True,702532a3a46ba017
448,150,43,Rainline,Vonn,observe_then_followup,day+1: delay=0; progress_delta=0.006; care_pause=0,observe_then_followup; access_delta=0.008,0.58884,0.32208,branch stays recoverable,True,80312a905e4cc617
449,150,44,Rainline,Vonn,observe_then_followup,day+2: delay=0; progress_delta=0.012; care_pause=0,observe_then_followup; access_delta=0.009,0.59108,0.3204,branch stays recoverable,True,7cd1e424536c73d1
450,150,45,Rainline,Vonn,observe_then_followup,day+3: delay=0; progress_delta=0.018; care_pause=0,observe_then_followup; access_delta=0.010,0.59332,0.31872,branch stays recoverable,True,3d80c9882516da5d
