tick_id,day,settlement_id,resident_id,object_id,mistake_label,repair_action,trust_before,trust_after,repair_need_before,repair_need_after,object_returned,apology_visible,space_given,repair_partial_not_magic,recovery_path_visible
2016,113,orchard,Ivo,market token,minor boundary strain,drop_object,0.98,0.98,0.0,0.0,True,False,False,True,True
2017,113,repair_ring,Pax,bell gauge,minor boundary strain,apologize,0.98,0.98,0.0,0.0,False,True,False,True,True
2019,113,roofward,Fay,sun lens,minor boundary strain,drop_object,0.98,0.98,0.0,0.0,True,False,False,True,True
2020,113,archive,Toma,ink ribbon,minor boundary strain,apologize,0.98,0.98,0.0,0.0,False,True,False,True,True
2021,113,signal,Kesh,signal lens,minor boundary strain,offer_help,0.98,0.98,0.0368,0.026,False,False,False,True,True
2024,113,riverbend,Cee,ridge lantern,minor boundary strain,offer_help,0.98,0.98,0.0656,0.0548,False,False,False,True,True
2033,113,signal,Kesh,signal lens,minor boundary strain,return_object,0.98,0.98,0.0,0.0,True,False,False,True,True
2034,114,repair_ring,Juno,bell gauge,minor boundary strain,apologize,0.98,0.98,0.0,0.0,False,True,False,True,True
2035,114,riverbend,Lio,dry shawl,object mistake,pickup_owned_object,0.952,0.952,0.3448,0.3448,False,False,False,True,True
2036,114,roofward,Orr,sun lens,minor boundary strain,drop_object,0.98,0.98,0.0,0.0,True,False,False,True,True
2037,114,archive,Nia,ink ribbon,minor boundary strain,apologize,0.98,0.98,0.0,0.0,False,True,False,True,True
2038,114,signal,Ren,signal lens,minor boundary strain,offer_help,0.98,0.98,0.0944,0.0836,False,False,False,True,True
2041,114,riverbend,Lio,ridge lantern,object mistake,offer_help,0.959,0.965,0.3268,0.316,False,False,False,True,True
2047,114,riverbend,Lio,dry shawl,object mistake,approach_group,0.965,0.965,0.316,0.316,False,False,False,True,True
2050,114,signal,Ren,signal lens,minor boundary strain,return_object,0.98,0.98,0.0836,0.062,True,False,False,True,True
2051,114,orchard,Pim,apple wrap,minor boundary strain,wait_respectfully,0.98,0.98,0.0,0.0,False,False,True,True,True
2053,115,roofward,Sera,sun lens,minor boundary strain,drop_object,0.98,0.98,0.0,0.0,True,False,False,True,True
2054,115,archive,Vell,ink ribbon,minor boundary strain,apologize,0.98,0.98,0.0,0.0,False,True,False,True,True
2055,115,signal,Milo,signal lens,minor boundary strain,offer_help,0.98,0.98,0.0368,0.026,False,False,False,True,True
2058,115,riverbend,Ari,ridge lantern,minor boundary strain,offer_help,0.98,0.98,0.0944,0.0836,False,False,False,True,True
2067,115,signal,Milo,signal lens,minor boundary strain,return_object,0.98,0.98,0.026,0.0044,True,False,False,True,True
2068,115,orchard,Mara,apple wrap,minor boundary strain,wait_respectfully,0.98,0.98,0.0,0.0,False,False,True,True,True
2070,116,roofward,Fay,sun lens,minor boundary strain,drop_object,0.98,0.98,0.0,0.0,True,False,False,True,True
2071,116,archive,Toma,ink ribbon,minor boundary strain,apologize,0.98,0.98,0.0,0.0,False,True,False,True,True
2072,116,signal,Kesh,signal lens,minor boundary strain,offer_help,0.98,0.98,0.0,0.0,False,False,False,True,True
2075,116,riverbend,Cee,ridge lantern,minor boundary strain,offer_help,0.98,0.98,0.0368,0.026,False,False,False,True,True
2084,116,signal,Kesh,signal lens,minor boundary strain,return_object,0.98,0.98,0.0,0.0,True,False,False,True,True
2085,116,orchard,Ivo,apple wrap,minor boundary strain,wait_respectfully,0.98,0.98,0.0,0.0,False,False,True,True,True
2087,116,riverbend,Cee,ridge lantern,minor boundary strain,return_object,0.98,0.98,0.0,0.0,True,False,False,True,True
2088,117,archive,Nia,ink ribbon,minor boundary strain,apologize,0.98,0.98,0.0,0.0,False,True,False,True,True
2089,117,signal,Ren,signal lens,minor boundary strain,offer_help,0.98,0.98,0.044,0.0332,False,False,False,True,True
2092,117,riverbend,Lio,ridge lantern,object mistake,offer_help,0.978,0.98,0.298,0.2872,False,False,False,True,True
2098,117,riverbend,Lio,dry shawl,object mistake,approach_group,0.98,0.98,0.2872,0.2872,False,False,False,True,True
2101,117,signal,Ren,signal lens,minor boundary strain,return_object,0.98,0.98,0.0332,0.0116,True,False,False,True,True
2102,117,orchard,Pim,apple wrap,minor boundary strain,wait_respectfully,0.98,0.98,0.0,0.0,False,False,True,True,True
2104,117,riverbend,Lio,ridge lantern,object mistake,return_object,0.98,0.98,0.2872,0.2656,True,False,False,True,True
2105,117,roofward,Orr,brass hinge,minor boundary strain,wait_respectfully,0.98,0.98,0.0,0.0,False,False,True,True,True
2106,118,signal,Milo,signal lens,minor boundary strain,offer_help,0.98,0.98,0.0,0.0,False,False,False,True,True
2109,118,riverbend,Ari,ridge lantern,minor boundary strain,offer_help,0.98,0.98,0.0656,0.0548,False,False,False,True,True
2118,118,signal,Milo,signal lens,minor boundary strain,return_object,0.98,0.98,0.0,0.0,True,False,False,True,True
2119,118,orchard,Mara,apple wrap,minor boundary strain,wait_respectfully,0.98,0.98,0.0,0.0,False,False,True,True,True
2121,118,riverbend,Ari,ridge lantern,minor boundary strain,return_object,0.98,0.98,0.0548,0.0332,True,False,False,True,True
2122,118,roofward,Sera,brass hinge,minor boundary strain,wait_respectfully,0.98,0.98,0.0,0.0,False,False,True,True,True
2126,119,riverbend,Cee,ridge lantern,minor boundary strain,offer_help,0.98,0.98,0.0,0.0,False,False,False,True,True
2135,119,signal,Kesh,signal lens,minor boundary strain,return_object,0.98,0.98,0.0,0.0,True,False,False,True,True
2136,119,orchard,Ivo,apple wrap,minor boundary strain,wait_respectfully,0.98,0.98,0.0,0.0,False,False,True,True,True
2138,119,riverbend,Cee,ridge lantern,minor boundary strain,return_object,0.98,0.98,0.0,0.0,True,False,False,True,True
2139,119,roofward,Fay,brass hinge,minor boundary strain,wait_respectfully,0.98,0.98,0.0,0.0,False,False,True,True,True
2143,120,riverbend,Lio,ridge lantern,object mistake,offer_help,0.98,0.98,0.2476,0.2368,False,False,False,True,True
2149,120,riverbend,Lio,dry shawl,object mistake,approach_group,0.98,0.98,0.2368,0.2368,False,False,False,True,True
2152,120,signal,Ren,signal lens,minor boundary strain,return_object,0.98,0.98,0.0116,0.0,True,False,False,True,True
2153,120,orchard,Pim,apple wrap,minor boundary strain,wait_respectfully,0.98,0.98,0.0,0.0,False,False,True,True,True
2155,120,riverbend,Lio,ridge lantern,object mistake,return_object,0.98,0.98,0.2368,0.2152,True,False,False,True,True
2156,120,roofward,Orr,brass hinge,minor boundary strain,wait_respectfully,0.98,0.98,0.0,0.0,False,False,True,True,True
2160,121,riverbend,Ari,ridge lantern,minor boundary strain,offer_help,0.98,0.98,0.0152,0.0044,False,False,False,True,True
2169,121,signal,Milo,signal lens,minor boundary strain,return_object,0.98,0.98,0.0,0.0,True,False,False,True,True
2170,121,orchard,Mara,apple wrap,minor boundary strain,wait_respectfully,0.98,0.98,0.0,0.0,False,False,True,True,True
2172,121,riverbend,Ari,ridge lantern,minor boundary strain,return_object,0.98,0.98,0.0044,0.0,True,False,False,True,True
2173,121,roofward,Sera,brass hinge,minor boundary strain,wait_respectfully,0.98,0.98,0.0,0.0,False,False,True,True,True
2186,122,signal,Kesh,signal lens,minor boundary strain,return_object,0.98,0.98,0.0,0.0,True,False,False,True,True
2187,122,orchard,Ivo,apple wrap,minor boundary strain,wait_respectfully,0.98,0.98,0.0,0.0,False,False,True,True,True
2189,122,riverbend,Cee,ridge lantern,minor boundary strain,return_object,0.98,0.98,0.0,0.0,True,False,False,True,True
2190,122,roofward,Fay,brass hinge,minor boundary strain,wait_respectfully,0.98,0.98,0.0,0.0,False,False,True,True,True
2200,123,riverbend,Lio,dry shawl,object mistake,approach_group,0.98,0.98,0.2152,0.2152,False,False,False,True,True
2203,123,signal,Ren,signal lens,minor boundary strain,return_object,0.98,0.98,0.0,0.0,True,False,False,True,True
2204,123,orchard,Pim,apple wrap,minor boundary strain,wait_respectfully,0.98,0.98,0.0,0.0,False,False,True,True,True
2206,123,riverbend,Lio,ridge lantern,object mistake,return_object,0.98,0.98,0.2152,0.1936,True,False,False,True,True
2207,123,roofward,Orr,brass hinge,minor boundary strain,wait_respectfully,0.98,0.98,0.0,0.0,False,False,True,True,True
2212,123,riverbend,Lio,dry shawl,object mistake,move_forward,0.98,0.98,0.1936,0.1936,False,False,False,True,True
2220,124,signal,Milo,signal lens,minor boundary strain,return_object,0.98,0.98,0.0,0.0,True,False,False,True,True
2221,124,orchard,Mara,apple wrap,minor boundary strain,wait_respectfully,0.98,0.98,0.0,0.0,False,False,True,True,True
2223,124,riverbend,Ari,ridge lantern,minor boundary strain,return_object,0.98,0.98,0.0,0.0,True,False,False,True,True
2224,124,roofward,Sera,brass hinge,minor boundary strain,wait_respectfully,0.98,0.98,0.0,0.0,False,False,True,True,True
2237,125,signal,Kesh,signal lens,minor boundary strain,return_object,0.98,0.98,0.0,0.0,True,False,False,True,True
2238,125,orchard,Ivo,apple wrap,minor boundary strain,wait_respectfully,0.98,0.98,0.0,0.0,False,False,True,True,True
2240,125,riverbend,Cee,ridge lantern,minor boundary strain,return_object,0.98,0.98,0.0,0.0,True,False,False,True,True
2241,125,roofward,Fay,brass hinge,minor boundary strain,wait_respectfully,0.98,0.98,0.0,0.0,False,False,True,True,True
2251,126,riverbend,Lio,dry shawl,object mistake,approach_group,0.98,0.98,0.1936,0.1936,False,False,False,True,True
2254,126,signal,Ren,signal lens,minor boundary strain,return_object,0.98,0.98,0.0,0.0,True,False,False,True,True
2255,126,orchard,Pim,apple wrap,minor boundary strain,wait_respectfully,0.98,0.98,0.0,0.0,False,False,True,True,True
2257,126,riverbend,Lio,ridge lantern,object mistake,return_object,0.98,0.98,0.1936,0.172,True,False,False,True,True
2258,126,roofward,Orr,brass hinge,minor boundary strain,wait_respectfully,0.98,0.98,0.0,0.0,False,False,True,True,True
2267,126,orchard,Pim,apple wrap,minor boundary strain,drop_object,0.98,0.98,0.0,0.0,True,False,False,True,True
2271,127,signal,Milo,signal lens,minor boundary strain,return_object,0.98,0.98,0.0,0.0,True,False,False,True,True
2272,127,orchard,Mara,apple wrap,minor boundary strain,wait_respectfully,0.98,0.98,0.0,0.0,False,False,True,True,True
2274,127,riverbend,Ari,ridge lantern,minor boundary strain,return_object,0.98,0.98,0.0,0.0,True,False,False,True,True
2275,127,roofward,Sera,brass hinge,minor boundary strain,wait_respectfully,0.98,0.98,0.0,0.0,False,False,True,True,True
2284,127,orchard,Mara,apple wrap,minor boundary strain,drop_object,0.98,0.98,0.0,0.0,True,False,False,True,True
2285,127,repair_ring,Vale,insulated tongs,minor boundary strain,apologize,0.98,0.98,0.0,0.0,False,True,False,True,True
2288,128,signal,Kesh,signal lens,minor boundary strain,return_object,0.98,0.98,0.0,0.0,True,False,False,True,True
2289,128,orchard,Ivo,apple wrap,minor boundary strain,wait_respectfully,0.98,0.98,0.0,0.0,False,False,True,True,True
2291,128,riverbend,Cee,ridge lantern,minor boundary strain,return_object,0.98,0.98,0.0,0.0,True,False,False,True,True
2292,128,roofward,Fay,brass hinge,minor boundary strain,wait_respectfully,0.98,0.98,0.0,0.0,False,False,True,True,True
2300,128,signal,Kesh,signal lens,object mistake,pickup_owned_object,0.952,0.952,0.17,0.17,False,False,False,True,True
2301,128,orchard,Ivo,apple wrap,minor boundary strain,drop_object,0.98,0.98,0.0,0.0,True,False,False,True,True
2302,128,repair_ring,Pax,insulated tongs,minor boundary strain,apologize,0.98,0.98,0.0,0.0,False,True,False,True,True
2305,129,signal,Ren,signal lens,minor boundary strain,return_object,0.98,0.98,0.0,0.0,True,False,False,True,True
2306,129,orchard,Pim,apple wrap,minor boundary strain,wait_respectfully,0.98,0.98,0.0,0.0,False,False,True,True,True
2308,129,riverbend,Lio,ridge lantern,object mistake,return_object,0.98,0.98,0.172,0.1504,True,False,False,True,True
2309,129,roofward,Orr,brass hinge,minor boundary strain,wait_respectfully,0.98,0.98,0.0,0.0,False,False,True,True,True
2318,129,orchard,Pim,apple wrap,minor boundary strain,drop_object,0.98,0.98,0.0,0.0,True,False,False,True,True
2319,129,repair_ring,Juno,insulated tongs,minor boundary strain,apologize,0.98,0.98,0.0,0.0,False,True,False,True,True
2320,129,riverbend,Lio,ridge lantern,object mistake,pickup_owned_object,0.952,0.952,0.3204,0.3204,False,False,False,True,True
2321,129,roofward,Orr,brass hinge,minor boundary strain,drop_object,0.98,0.98,0.0,0.0,True,False,False,True,True
2322,130,signal,Milo,signal lens,minor boundary strain,return_object,0.97,0.98,0.0,0.0,True,False,False,True,True
2323,130,orchard,Mara,apple wrap,minor boundary strain,wait_respectfully,0.98,0.98,0.0,0.0,False,False,True,True,True
2325,130,riverbend,Ari,ridge lantern,minor boundary strain,return_object,0.98,0.98,0.0,0.0,True,False,False,True,True
2326,130,roofward,Sera,brass hinge,minor boundary strain,wait_respectfully,0.98,0.98,0.0,0.0,False,False,True,True,True
2335,130,orchard,Mara,apple wrap,minor boundary strain,drop_object,0.98,0.98,0.0,0.0,True,False,False,True,True
2336,130,repair_ring,Vale,insulated tongs,minor boundary strain,apologize,0.98,0.98,0.0,0.0,False,True,False,True,True
2338,130,roofward,Sera,brass hinge,minor boundary strain,drop_object,0.98,0.98,0.0,0.0,True,False,False,True,True
2339,130,archive,Vell,clean cloth,minor boundary strain,apologize,0.98,0.98,0.0,0.0,False,True,False,True,True
2340,131,orchard,Ivo,apple wrap,minor boundary strain,wait_respectfully,0.98,0.98,0.0,0.0,False,False,True,True,True
2342,131,riverbend,Cee,ridge lantern,minor boundary strain,return_object,0.97,0.98,0.0,0.0,True,False,False,True,True
2343,131,roofward,Fay,brass hinge,minor boundary strain,wait_respectfully,0.98,0.98,0.0,0.0,False,False,True,True,True
2352,131,orchard,Ivo,apple wrap,minor boundary strain,drop_object,0.98,0.98,0.0,0.0,True,False,False,True,True
2353,131,repair_ring,Pax,insulated tongs,minor boundary strain,apologize,0.98,0.98,0.0,0.0,False,True,False,True,True
2355,131,roofward,Fay,brass hinge,minor boundary strain,drop_object,0.98,0.98,0.0,0.0,True,False,False,True,True
2356,131,archive,Toma,clean cloth,minor boundary strain,apologize,0.98,0.98,0.0,0.0,False,True,False,True,True
2357,131,signal,Kesh,mast rope,object mistake,offer_help,0.965,0.971,0.152,0.1412,False,False,False,True,True
2359,132,riverbend,Lio,ridge lantern,object mistake,return_object,0.958,0.97,0.3204,0.2988,True,False,False,True,True
2360,132,roofward,Orr,brass hinge,minor boundary strain,wait_respectfully,0.98,0.98,0.0,0.0,False,False,True,True,True
2365,132,riverbend,Lio,dry shawl,object mistake,move_forward,0.97,0.97,0.2988,0.2988,False,False,False,True,True
2369,132,orchard,Pim,apple wrap,minor boundary strain,drop_object,0.98,0.98,0.0,0.0,True,False,False,True,True
2370,132,repair_ring,Juno,insulated tongs,minor boundary strain,apologize,0.98,0.98,0.0,0.0,False,True,False,True,True
2371,132,riverbend,Lio,ridge lantern,object mistake,pickup_owned_object,0.97,0.97,0.2988,0.2988,False,False,False,True,True
2372,132,roofward,Orr,brass hinge,minor boundary strain,drop_object,0.98,0.98,0.0,0.0,True,False,False,True,True
2373,132,archive,Nia,clean cloth,minor boundary strain,apologize,0.98,0.98,0.0,0.0,False,True,False,True,True
2374,132,signal,Ren,mast rope,minor boundary strain,offer_help,0.98,0.98,0.0,0.0,False,False,False,True,True
2376,133,riverbend,Ari,ridge lantern,minor boundary strain,return_object,0.98,0.98,0.0,0.0,True,False,False,True,True
2377,133,roofward,Sera,brass hinge,minor boundary strain,wait_respectfully,0.98,0.98,0.0,0.0,False,False,True,True,True
2385,133,signal,Milo,signal lens,object mistake,pickup_owned_object,0.952,0.952,0.17,0.17,False,False,False,True,True
2386,133,orchard,Mara,apple wrap,minor boundary strain,drop_object,0.98,0.98,0.0,0.0,True,False,False,True,True
2387,133,repair_ring,Vale,insulated tongs,minor boundary strain,apologize,0.98,0.98,0.0,0.0,False,True,False,True,True
2389,133,roofward,Sera,brass hinge,minor boundary strain,drop_object,0.98,0.98,0.0,0.0,True,False,False,True,True
2390,133,archive,Vell,clean cloth,minor boundary strain,apologize,0.98,0.98,0.0,0.0,False,True,False,True,True
2391,133,signal,Milo,mast rope,object mistake,offer_help,0.959,0.965,0.152,0.1412,False,False,False,True,True
2394,134,roofward,Fay,brass hinge,minor boundary strain,wait_respectfully,0.98,0.98,0.0,0.0,False,False,True,True,True
2403,134,orchard,Ivo,apple wrap,minor boundary strain,drop_object,0.98,0.98,0.0,0.0,True,False,False,True,True
2404,134,repair_ring,Pax,insulated tongs,minor boundary strain,apologize,0.98,0.98,0.0,0.0,False,True,False,True,True
2405,134,riverbend,Cee,ridge lantern,object mistake,pickup_owned_object,0.952,0.952,0.17,0.17,False,False,False,True,True
2406,134,roofward,Fay,brass hinge,minor boundary strain,drop_object,0.98,0.98,0.0,0.0,True,False,False,True,True
2407,134,archive,Toma,clean cloth,minor boundary strain,apologize,0.98,0.98,0.0,0.0,False,True,False,True,True
2408,134,signal,Kesh,mast rope,object mistake,offer_help,0.98,0.98,0.1232,0.1124,False,False,False,True,True
2411,134,riverbend,Cee,dry shawl,object mistake,offer_help,0.959,0.965,0.152,0.1412,False,False,False,True,True
2416,135,riverbend,Lio,dry shawl,object mistake,move_forward,0.976,0.976,0.2988,0.2988,False,False,False,True,True
2420,135,orchard,Pim,apple wrap,minor boundary strain,drop_object,0.98,0.98,0.0,0.0,True,False,False,True,True
2421,135,repair_ring,Juno,insulated tongs,minor boundary strain,apologize,0.98,0.98,0.0,0.0,False,True,False,True,True
2422,135,riverbend,Lio,ridge lantern,object mistake,pickup_owned_object,0.976,0.976,0.2988,0.2988,False,False,False,True,True
2423,135,roofward,Orr,brass hinge,minor boundary strain,drop_object,0.98,0.98,0.0,0.0,True,False,False,True,True
2424,135,archive,Nia,clean cloth,minor boundary strain,apologize,0.98,0.98,0.0,0.0,False,True,False,True,True
2425,135,signal,Ren,mast rope,minor boundary strain,offer_help,0.98,0.98,0.0,0.0,False,False,False,True,True
2428,135,riverbend,Lio,dry shawl,object mistake,offer_help,0.98,0.98,0.2808,0.27,False,False,False,True,True
2437,136,orchard,Mara,apple wrap,minor boundary strain,drop_object,0.98,0.98,0.0,0.0,True,False,False,True,True
2438,136,repair_ring,Vale,insulated tongs,minor boundary strain,apologize,0.98,0.98,0.0,0.0,False,True,False,True,True
2440,136,roofward,Sera,brass hinge,minor boundary strain,drop_object,0.98,0.98,0.0,0.0,True,False,False,True,True
2441,136,archive,Vell,clean cloth,minor boundary strain,apologize,0.98,0.98,0.0,0.0,False,True,False,True,True
2442,136,signal,Milo,mast rope,object mistake,offer_help,0.978,0.98,0.1232,0.1124,False,False,False,True,True
2445,136,riverbend,Ari,dry shawl,minor boundary strain,offer_help,0.98,0.98,0.0,0.0,False,False,False,True,True
2454,137,orchard,Ivo,apple wrap,minor boundary strain,drop_object,0.98,0.98,0.0,0.0,True,False,False,True,True
2455,137,repair_ring,Pax,insulated tongs,minor boundary strain,apologize,0.98,0.98,0.0,0.0,False,True,False,True,True
2457,137,roofward,Fay,brass hinge,minor boundary strain,drop_object,0.98,0.98,0.0,0.0,True,False,False,True,True
2458,137,archive,Toma,clean cloth,minor boundary strain,apologize,0.98,0.98,0.0,0.0,False,True,False,True,True
2459,137,signal,Kesh,mast rope,minor boundary strain,offer_help,0.98,0.98,0.0944,0.0836,False,False,False,True,True
2462,137,riverbend,Cee,dry shawl,object mistake,offer_help,0.978,0.98,0.1232,0.1124,False,False,False,True,True
2467,138,riverbend,Lio,dry shawl,object mistake,move_forward,0.98,0.98,0.27,0.27,False,False,False,True,True
2470,138,signal,Ren,signal lens,object mistake,pickup_owned_object,0.952,0.952,0.17,0.17,False,False,False,True,True
2471,138,orchard,Pim,apple wrap,minor boundary strain,drop_object,0.98,0.98,0.0,0.0,True,False,False,True,True
2472,138,repair_ring,Juno,insulated tongs,minor boundary strain,apologize,0.98,0.98,0.0,0.0,False,True,False,True,True
2473,138,riverbend,Lio,ridge lantern,object mistake,pickup_owned_object,0.98,0.98,0.27,0.27,False,False,False,True,True
2474,138,roofward,Orr,brass hinge,minor boundary strain,drop_object,0.98,0.98,0.0,0.0,True,False,False,True,True
2475,138,archive,Nia,clean cloth,minor boundary strain,apologize,0.98,0.98,0.0,0.0,False,True,False,True,True
2476,138,signal,Ren,mast rope,object mistake,offer_help,0.959,0.965,0.152,0.1412,False,False,False,True,True
2479,138,riverbend,Lio,dry shawl,object mistake,offer_help,0.98,0.98,0.252,0.2412,False,False,False,True,True
2488,139,orchard,Mara,apple wrap,minor boundary strain,drop_object,0.98,0.98,0.0,0.0,True,False,False,True,True
2489,139,repair_ring,Vale,insulated tongs,minor boundary strain,apologize,0.98,0.98,0.0,0.0,False,True,False,True,True
2490,139,riverbend,Ari,ridge lantern,object mistake,pickup_owned_object,0.952,0.952,0.17,0.17,False,False,False,True,True
2491,139,roofward,Sera,brass hinge,minor boundary strain,drop_object,0.98,0.98,0.0,0.0,True,False,False,True,True
2492,139,archive,Vell,clean cloth,minor boundary strain,apologize,0.98,0.98,0.0,0.0,False,True,False,True,True
2493,139,signal,Milo,mast rope,minor boundary strain,offer_help,0.98,0.98,0.0944,0.0836,False,False,False,True,True
2496,139,riverbend,Ari,dry shawl,object mistake,offer_help,0.959,0.965,0.152,0.1412,False,False,False,True,True
2505,140,orchard,Ivo,apple wrap,minor boundary strain,drop_object,0.98,0.98,0.0,0.0,True,False,False,True,True
2506,140,repair_ring,Pax,insulated tongs,minor boundary strain,apologize,0.98,0.98,0.0,0.0,False,True,False,True,True
2508,140,roofward,Fay,brass hinge,minor boundary strain,drop_object,0.98,0.98,0.0,0.0,True,False,False,True,True
2509,140,archive,Toma,clean cloth,minor boundary strain,apologize,0.98,0.98,0.0,0.0,False,True,False,True,True
2510,140,signal,Kesh,mast rope,minor boundary strain,offer_help,0.98,0.98,0.0656,0.0548,False,False,False,True,True
2513,140,riverbend,Cee,dry shawl,minor boundary strain,offer_help,0.98,0.98,0.0944,0.0836,False,False,False,True,True
2522,141,orchard,Pim,apple wrap,minor boundary strain,drop_object,0.98,0.98,0.0,0.0,True,False,False,True,True
2523,141,repair_ring,Juno,insulated tongs,minor boundary strain,apologize,0.98,0.98,0.0,0.0,False,True,False,True,True
2524,141,riverbend,Lio,ridge lantern,object mistake,pickup_owned_object,0.976,0.976,0.2412,0.2412,False,False,False,True,True
2525,141,roofward,Orr,brass hinge,minor boundary strain,drop_object,0.98,0.98,0.0,0.0,True,False,False,True,True
2526,141,archive,Nia,clean cloth,minor boundary strain,apologize,0.98,0.98,0.0,0.0,False,True,False,True,True
2527,141,signal,Ren,mast rope,object mistake,offer_help,0.978,0.98,0.1232,0.1124,False,False,False,True,True
2530,141,riverbend,Lio,dry shawl,object mistake,offer_help,0.98,0.98,0.2232,0.2124,False,False,False,True,True
2536,141,riverbend,Lio,ridge lantern,object mistake,approach_group,0.98,0.98,0.2124,0.2124,False,False,False,True,True
2539,142,orchard,Mara,apple wrap,minor boundary strain,drop_object,0.98,0.98,0.0,0.0,True,False,False,True,True
2540,142,repair_ring,Vale,insulated tongs,minor boundary strain,apologize,0.98,0.98,0.0,0.0,False,True,False,True,True
2542,142,roofward,Sera,brass hinge,minor boundary strain,drop_object,0.98,0.98,0.0,0.0,True,False,False,True,True
2543,142,archive,Vell,clean cloth,minor boundary strain,apologize,0.98,0.98,0.0,0.0,False,True,False,True,True
2544,142,signal,Milo,mast rope,minor boundary strain,offer_help,0.98,0.98,0.0656,0.0548,False,False,False,True,True
2547,142,riverbend,Ari,dry shawl,object mistake,offer_help,0.978,0.98,0.1232,0.1124,False,False,False,True,True
2556,143,orchard,Ivo,apple wrap,minor boundary strain,drop_object,0.98,0.98,0.0,0.0,True,False,False,True,True
2557,143,repair_ring,Pax,insulated tongs,minor boundary strain,apologize,0.98,0.98,0.0,0.0,False,True,False,True,True
2559,143,roofward,Fay,brass hinge,minor boundary strain,drop_object,0.98,0.98,0.0,0.0,True,False,False,True,True
2560,143,archive,Toma,clean cloth,minor boundary strain,apologize,0.98,0.98,0.0,0.0,False,True,False,True,True
2561,143,signal,Kesh,mast rope,minor boundary strain,offer_help,0.98,0.98,0.0368,0.026,False,False,False,True,True
2564,143,riverbend,Cee,dry shawl,minor boundary strain,offer_help,0.98,0.98,0.0656,0.0548,False,False,False,True,True
2573,143,signal,Kesh,mast rope,minor boundary strain,return_object,0.98,0.98,0.0,0.0,True,False,False,True,True
2574,144,repair_ring,Juno,insulated tongs,minor boundary strain,apologize,0.98,0.98,0.0,0.0,False,True,False,True,True
2575,144,riverbend,Lio,ridge lantern,object mistake,pickup_owned_object,0.952,0.952,0.3824,0.3824,False,False,False,True,True
2576,144,roofward,Orr,brass hinge,minor boundary strain,drop_object,0.98,0.98,0.0,0.0,True,False,False,True,True
2577,144,archive,Nia,clean cloth,minor boundary strain,apologize,0.98,0.98,0.0,0.0,False,True,False,True,True
2578,144,signal,Ren,mast rope,minor boundary strain,offer_help,0.98,0.98,0.0944,0.0836,False,False,False,True,True
2581,144,riverbend,Lio,dry shawl,object mistake,offer_help,0.959,0.965,0.3644,0.3536,False,False,False,True,True
2587,144,riverbend,Lio,ridge lantern,object mistake,approach_group,0.965,0.965,0.3536,0.3536,False,False,False,True,True
2590,144,signal,Ren,mast rope,minor boundary strain,return_object,0.98,0.98,0.0836,0.062,True,False,False,True,True
2591,144,orchard,Pim,market token,minor boundary strain,wait_respectfully,0.98,0.98,0.0,0.0,False,False,True,True,True
2593,145,roofward,Sera,brass hinge,minor boundary strain,drop_object,0.98,0.98,0.0,0.0,True,False,False,True,True
2594,145,archive,Vell,clean cloth,minor boundary strain,apologize,0.98,0.98,0.0,0.0,False,True,False,True,True
2595,145,signal,Milo,mast rope,minor boundary strain,offer_help,0.98,0.98,0.0368,0.026,False,False,False,True,True
2598,145,riverbend,Ari,dry shawl,minor boundary strain,offer_help,0.98,0.98,0.0944,0.0836,False,False,False,True,True
2607,145,signal,Milo,mast rope,minor boundary strain,return_object,0.98,0.98,0.026,0.0044,True,False,False,True,True
2608,145,orchard,Mara,market token,minor boundary strain,wait_respectfully,0.98,0.98,0.0,0.0,False,False,True,True,True
2610,146,roofward,Fay,brass hinge,minor boundary strain,drop_object,0.98,0.98,0.0,0.0,True,False,False,True,True
2611,146,archive,Toma,clean cloth,minor boundary strain,apologize,0.98,0.98,0.0,0.0,False,True,False,True,True
2612,146,signal,Kesh,mast rope,minor boundary strain,offer_help,0.98,0.98,0.0,0.0,False,False,False,True,True
2615,146,riverbend,Cee,dry shawl,minor boundary strain,offer_help,0.98,0.98,0.0368,0.026,False,False,False,True,True
2624,146,signal,Kesh,mast rope,minor boundary strain,return_object,0.98,0.98,0.0,0.0,True,False,False,True,True
2625,146,orchard,Ivo,market token,minor boundary strain,wait_respectfully,0.98,0.98,0.0,0.0,False,False,True,True,True
2627,146,riverbend,Cee,dry shawl,minor boundary strain,return_object,0.98,0.98,0.0,0.0,True,False,False,True,True
2628,147,archive,Nia,clean cloth,minor boundary strain,apologize,0.98,0.98,0.0,0.0,False,True,False,True,True
2629,147,signal,Ren,mast rope,minor boundary strain,offer_help,0.98,0.98,0.044,0.0332,False,False,False,True,True
2632,147,riverbend,Lio,dry shawl,object mistake,offer_help,0.978,0.98,0.3356,0.3248,False,False,False,True,True
2638,147,riverbend,Lio,ridge lantern,object mistake,approach_group,0.98,0.98,0.3248,0.3248,False,False,False,True,True
2641,147,signal,Ren,mast rope,minor boundary strain,return_object,0.98,0.98,0.0332,0.0116,True,False,False,True,True
2642,147,orchard,Pim,market token,minor boundary strain,wait_respectfully,0.98,0.98,0.0,0.0,False,False,True,True,True
2644,147,riverbend,Lio,dry shawl,object mistake,return_object,0.98,0.98,0.3248,0.3032,True,False,False,True,True
