tick_id,day,week,settlement_id,resident_id,work_site,forecast_weather,planned_action,risk_before,risk_after,productivity_before,productivity_after,shelter_route_used,tool_protection,plan_visible,bounded_weather_risk
2883,181,26,orchid_engine,Eli,orchid bay,drizzle,normal work with forecast check,0.26,0.2,0.92,0.92,False,True,True,True
2884,181,26,moss_ward,Ari,tool nook,mist,normal work with forecast check,0.308228,0.248228,0.92,0.92,False,True,True,True
2885,181,26,glass_harbor,Oren,lamp pier,sleet,short weather-bounded work shift,0.549032,0.419032,0.92,0.92,True,False,True,True
2886,181,26,cinder_garden,Vale,ash path,clear,normal work with forecast check,0.32793,0.26793,0.778,0.792,False,True,True,True
2887,181,26,lichen_bridge,Sol,lichen wall,cold fog,short weather-bounded work shift,0.50664,0.37664,0.92,0.92,True,True,True,True
2888,181,26,orchid_engine,Bea,engine ring,drizzle,normal work with forecast check,0.307278,0.247278,0.916,0.92,False,True,True,True
2889,181,26,moss_ward,Fay,rain gate,mist,normal work with forecast check,0.307373,0.247373,0.92,0.92,False,True,True,True
2890,181,26,glass_harbor,Puck,net room,sleet,short weather-bounded work shift,0.548025,0.418025,0.92,0.92,True,False,True,True
2891,181,26,cinder_garden,Wren,ember bed,clear,normal work with forecast check,0.26296,0.20296,0.916,0.92,False,True,True,True
2892,181,26,lichen_bridge,Kio,signal post,cold fog,delay exposed work and use shelter route,0.575774,0.375774,0.772,0.754,True,True,True,True
2893,181,26,orchid_engine,Cai,gear wash,drizzle,normal work with forecast check,0.283377,0.223377,0.92,0.92,False,True,True,True
2894,181,26,moss_ward,Milo,moss lane,mist,normal work with forecast check,0.28333,0.22333,0.92,0.92,False,True,True,True
2895,181,26,glass_harbor,Sera,salt steps,sleet,delay exposed work and use shelter route,0.5,0.3,0.92,0.902,True,True,True,True
2896,182,26,lichen_bridge,Kio,lichen wall,clear,normal work with forecast check,0.32659,0.26659,0.754,0.768,False,True,True,True
2897,182,26,orchid_engine,Cai,engine ring,cold draft,normal work with forecast check,0.274194,0.214194,0.92,0.92,False,True,True,True
2898,182,26,moss_ward,Milo,rain gate,wind,normal work with forecast check,0.274147,0.214147,0.92,0.92,False,True,True,True
2899,182,26,glass_harbor,Sera,net room,fog,normal work with forecast check,0.26,0.2,0.902,0.916,False,True,True,True
2900,182,26,cinder_garden,Juno,ember bed,dust wind,short weather-bounded work shift,0.548924,0.418924,0.916,0.92,True,False,True,True
2901,182,26,lichen_bridge,Luma,signal post,clear,normal work with forecast check,0.308329,0.248329,0.902,0.916,False,True,True,True
2902,182,26,orchid_engine,Dax,gear wash,cold draft,normal work with forecast check,0.282308,0.222308,0.92,0.92,False,True,True,True
2903,182,26,moss_ward,Tala,moss lane,wind,normal work with forecast check,0.26592,0.20592,0.916,0.92,False,True,True,True
2904,182,26,glass_harbor,Nia,salt steps,fog,normal work with forecast check,0.275124,0.215124,0.902,0.916,False,True,True,True
2905,182,26,cinder_garden,Pax,seed shelf,dust wind,delay exposed work and use shelter route,0.56158,0.36158,0.8,0.782,True,True,True,True
2906,182,26,lichen_bridge,Rin,rope bridge,clear,normal work with forecast check,0.300965,0.240965,0.92,0.92,False,True,True,True
2907,182,26,orchid_engine,Eli,orchid bay,cold draft,normal work with forecast check,0.26296,0.20296,0.92,0.92,False,True,True,True
2908,182,26,moss_ward,Ari,tool nook,wind,normal work with forecast check,0.311188,0.251188,0.92,0.92,False,True,True,True
2909,182,26,glass_harbor,Oren,lamp pier,fog,normal work with forecast check,0.311992,0.251992,0.92,0.92,False,True,True,True
2910,182,26,cinder_garden,Vale,ash path,dust wind,delay exposed work and use shelter route,0.57161,0.37161,0.792,0.774,True,True,True,True
2911,182,26,lichen_bridge,Sol,lichen wall,clear,normal work with forecast check,0.26,0.2,0.92,0.92,False,True,True,True
2912,183,27,moss_ward,Ari,moss lane,clear,normal work with forecast check,0.302005,0.242005,0.92,0.92,False,True,True,True
2913,183,27,glass_harbor,Oren,salt steps,spray,normal work with forecast check,0.302808,0.242808,0.92,0.92,False,True,True,True
2914,183,27,cinder_garden,Vale,seed shelf,heat,normal work with forecast check,0.322427,0.262427,0.774,0.788,False,True,True,True
2915,183,27,lichen_bridge,Sol,rope bridge,rain,normal work with forecast check,0.26,0.2,0.92,0.92,False,True,True,True
2916,183,27,orchid_engine,Bea,orchid bay,clear,normal work with forecast check,0.310238,0.250238,0.92,0.92,False,True,True,True
2917,183,27,moss_ward,Fay,tool nook,clear,normal work with forecast check,0.310333,0.250333,0.92,0.92,False,True,True,True
2918,183,27,glass_harbor,Puck,lamp pier,spray,normal work with forecast check,0.310985,0.250985,0.92,0.92,False,True,True,True
2919,183,27,cinder_garden,Wren,ash path,heat,normal work with forecast check,0.26592,0.20592,0.92,0.92,False,True,True,True
2920,183,27,lichen_bridge,Kio,lichen wall,rain,normal work with forecast check,0.32955,0.26955,0.768,0.782,False,True,True,True
2921,183,27,orchid_engine,Cai,engine ring,clear,normal work with forecast check,0.277154,0.217154,0.92,0.92,False,True,True,True
2922,183,27,moss_ward,Milo,rain gate,clear,normal work with forecast check,0.277107,0.217107,0.92,0.92,False,True,True,True
2923,183,27,glass_harbor,Sera,net room,spray,normal work with forecast check,0.26296,0.20296,0.916,0.92,False,True,True,True
2924,183,27,cinder_garden,Juno,ember bed,heat,normal work with forecast check,0.311884,0.251884,0.92,0.92,False,True,True,True
2925,183,27,lichen_bridge,Luma,signal post,rain,normal work with forecast check,0.311289,0.251289,0.916,0.92,False,True,True,True
2926,183,27,orchid_engine,Dax,gear wash,clear,normal work with forecast check,0.285268,0.225268,0.92,0.92,False,True,True,True
2927,183,27,moss_ward,Tala,moss lane,clear,normal work with forecast check,0.26,0.2,0.92,0.92,False,True,True,True
2928,184,27,cinder_garden,Juno,ash path,dry gale,delay exposed work and use shelter route,0.542701,0.342701,0.92,0.902,True,True,True,True
2929,184,27,lichen_bridge,Luma,lichen wall,crosswind,normal work with forecast check,0.302106,0.242106,0.92,0.92,False,True,True,True
2930,184,27,orchid_engine,Dax,engine ring,steam leak,short weather-bounded work shift,0.516085,0.386085,0.92,0.92,True,False,True,True
2931,184,27,moss_ward,Tala,rain gate,cold rain,delay exposed work and use shelter route,0.5,0.3,0.92,0.902,True,True,True,True
2932,184,27,glass_harbor,Nia,net room,wind,normal work with forecast check,0.278084,0.218084,0.916,0.92,False,True,True,True
2933,184,27,cinder_garden,Pax,ember bed,dry gale,delay exposed work and use shelter route,0.56526,0.36526,0.782,0.764,True,True,True,True
2934,184,27,lichen_bridge,Rin,signal post,crosswind,normal work with forecast check,0.303925,0.243925,0.92,0.92,False,True,True,True
2935,184,27,orchid_engine,Eli,gear wash,steam leak,short weather-bounded work shift,0.50664,0.37664,0.92,0.92,True,False,True,True
2936,184,27,moss_ward,Ari,moss lane,cold rain,short weather-bounded work shift,0.545685,0.415685,0.92,0.92,True,True,True,True
2937,184,27,glass_harbor,Oren,salt steps,wind,normal work with forecast check,0.305768,0.245768,0.92,0.92,False,True,True,True
2938,184,27,cinder_garden,Vale,seed shelf,dry gale,delay exposed work and use shelter route,0.559113,0.359113,0.788,0.77,True,True,True,True
2939,184,27,lichen_bridge,Sol,rope bridge,crosswind,normal work with forecast check,0.26296,0.20296,0.92,0.92,False,True,True,True
2940,184,27,orchid_engine,Bea,orchid bay,steam leak,delay exposed work and use shelter route,0.553918,0.353918,0.92,0.902,True,True,True,True
2941,184,27,moss_ward,Fay,tool nook,cold rain,short weather-bounded work shift,0.554013,0.424013,0.92,0.92,True,True,True,True
2942,184,27,glass_harbor,Puck,lamp pier,wind,normal work with forecast check,0.313945,0.253945,0.92,0.92,False,True,True,True
2943,184,27,cinder_garden,Wren,ash path,dry gale,delay exposed work and use shelter route,0.5,0.3,0.92,0.902,True,True,True,True
2944,185,27,orchid_engine,Bea,gear wash,engine heat,normal work with forecast check,0.304735,0.244735,0.902,0.916,False,True,True,True
2945,185,27,moss_ward,Fay,moss lane,rain,normal work with forecast check,0.30483,0.24483,0.92,0.92,False,True,True,True
2946,185,27,glass_harbor,Puck,salt steps,clear,normal work with forecast check,0.304762,0.244762,0.92,0.92,False,True,True,True
2947,185,27,cinder_garden,Wren,seed shelf,cold night,normal work with forecast check,0.26,0.2,0.902,0.916,False,True,True,True
2948,185,27,lichen_bridge,Kio,rope bridge,hail,delay exposed work and use shelter route,0.57323,0.37323,0.782,0.764,True,True,True,True
2949,185,27,orchid_engine,Cai,orchid bay,engine heat,normal work with forecast check,0.280114,0.220114,0.92,0.92,False,True,True,True
2950,185,27,moss_ward,Milo,tool nook,rain,normal work with forecast check,0.280067,0.220067,0.92,0.92,False,True,True,True
2951,185,27,glass_harbor,Sera,lamp pier,clear,normal work with forecast check,0.26592,0.20592,0.92,0.92,False,True,True,True
2952,185,27,cinder_garden,Juno,ash path,cold night,normal work with forecast check,0.305661,0.245661,0.902,0.916,False,True,True,True
2953,185,27,lichen_bridge,Luma,lichen wall,hail,delay exposed work and use shelter route,0.545786,0.345786,0.92,0.902,True,True,True,True
2954,185,27,orchid_engine,Dax,engine ring,engine heat,normal work with forecast check,0.279045,0.219045,0.92,0.92,False,True,True,True
2955,185,27,moss_ward,Tala,rain gate,rain,normal work with forecast check,0.26296,0.20296,0.902,0.916,False,True,True,True
2956,185,27,glass_harbor,Nia,net room,clear,normal work with forecast check,0.281044,0.221044,0.92,0.92,False,True,True,True
2957,185,27,cinder_garden,Pax,ember bed,cold night,normal work with forecast check,0.32822,0.26822,0.764,0.778,False,True,True,True
2958,185,27,lichen_bridge,Rin,signal post,hail,short weather-bounded work shift,0.547605,0.417605,0.92,0.92,True,True,True,True
2959,185,27,orchid_engine,Eli,gear wash,engine heat,normal work with forecast check,0.26,0.2,0.92,0.92,False,True,True,True
2960,186,27,glass_harbor,Nia,lamp pier,sleet,delay exposed work and use shelter route,0.511861,0.311861,0.92,0.902,True,True,True,True
2961,186,27,cinder_garden,Pax,ash path,clear,normal work with forecast check,0.319037,0.259037,0.778,0.792,False,True,True,True
2962,186,27,lichen_bridge,Rin,lichen wall,cold fog,short weather-bounded work shift,0.538421,0.408421,0.92,0.92,True,True,True,True
2963,186,27,orchid_engine,Eli,engine ring,drizzle,normal work with forecast check,0.26,0.2,0.92,0.92,False,True,True,True
2964,186,27,moss_ward,Ari,rain gate,mist,normal work with forecast check,0.308645,0.248645,0.92,0.92,False,True,True,True
2965,186,27,glass_harbor,Oren,net room,sleet,short weather-bounded work shift,0.549448,0.419448,0.92,0.92,True,False,True,True
2966,186,27,cinder_garden,Vale,ember bed,clear,normal work with forecast check,0.322073,0.262073,0.77,0.784,False,True,True,True
2967,186,27,lichen_bridge,Sol,signal post,cold fog,short weather-bounded work shift,0.50664,0.37664,0.92,0.92,True,True,True,True
2968,186,27,orchid_engine,Bea,gear wash,drizzle,normal work with forecast check,0.307695,0.247695,0.916,0.92,False,True,True,True
2969,186,27,moss_ward,Fay,moss lane,mist,normal work with forecast check,0.30779,0.24779,0.92,0.92,False,True,True,True
2970,186,27,glass_harbor,Puck,salt steps,sleet,short weather-bounded work shift,0.548442,0.418442,0.92,0.92,True,False,True,True
2971,186,27,cinder_garden,Wren,seed shelf,clear,normal work with forecast check,0.26296,0.20296,0.916,0.92,False,True,True,True
2972,186,27,lichen_bridge,Kio,rope bridge,cold fog,delay exposed work and use shelter route,0.57691,0.37691,0.764,0.746,True,True,True,True
2973,186,27,orchid_engine,Cai,orchid bay,drizzle,normal work with forecast check,0.283074,0.223074,0.92,0.92,False,True,True,True
2974,186,27,moss_ward,Milo,tool nook,mist,normal work with forecast check,0.283027,0.223027,0.92,0.92,False,True,True,True
2975,186,27,glass_harbor,Sera,lamp pier,sleet,delay exposed work and use shelter route,0.5,0.3,0.92,0.902,True,True,True,True
2976,187,27,lichen_bridge,Kio,signal post,clear,normal work with forecast check,0.327727,0.267727,0.746,0.76,False,True,True,True
2977,187,27,orchid_engine,Cai,gear wash,cold draft,normal work with forecast check,0.273891,0.213891,0.92,0.92,False,True,True,True
2978,187,27,moss_ward,Milo,moss lane,wind,normal work with forecast check,0.273843,0.213843,0.92,0.92,False,True,True,True
2979,187,27,glass_harbor,Sera,salt steps,fog,normal work with forecast check,0.26,0.2,0.902,0.916,False,True,True,True
2980,187,27,cinder_garden,Juno,seed shelf,dust wind,short weather-bounded work shift,0.549341,0.419341,0.916,0.92,True,False,True,True
2981,187,27,lichen_bridge,Luma,rope bridge,clear,normal work with forecast check,0.308746,0.248746,0.902,0.916,False,True,True,True
2982,187,27,orchid_engine,Dax,orchid bay,cold draft,normal work with forecast check,0.282005,0.222005,0.92,0.92,False,True,True,True
2983,187,27,moss_ward,Tala,tool nook,wind,normal work with forecast check,0.26592,0.20592,0.916,0.92,False,True,True,True
2984,187,27,glass_harbor,Nia,lamp pier,fog,normal work with forecast check,0.274821,0.214821,0.902,0.916,False,True,True,True
2985,187,27,cinder_garden,Pax,ash path,dust wind,delay exposed work and use shelter route,0.562717,0.362717,0.792,0.774,True,True,True,True
2986,187,27,lichen_bridge,Rin,lichen wall,clear,normal work with forecast check,0.301381,0.241381,0.92,0.92,False,True,True,True
2987,187,27,orchid_engine,Eli,engine ring,cold draft,normal work with forecast check,0.26296,0.20296,0.92,0.92,False,True,True,True
2988,187,27,moss_ward,Ari,rain gate,wind,normal work with forecast check,0.311605,0.251605,0.92,0.92,False,True,True,True
2989,187,27,glass_harbor,Oren,net room,fog,normal work with forecast check,0.312408,0.252408,0.92,0.92,False,True,True,True
2990,187,27,cinder_garden,Vale,ember bed,dust wind,delay exposed work and use shelter route,0.565753,0.365753,0.784,0.766,True,True,True,True
2991,187,27,lichen_bridge,Sol,signal post,clear,normal work with forecast check,0.26,0.2,0.92,0.92,False,True,True,True
2992,188,27,moss_ward,Ari,tool nook,clear,normal work with forecast check,0.302422,0.242422,0.92,0.92,False,True,True,True
2993,188,27,glass_harbor,Oren,lamp pier,spray,normal work with forecast check,0.303225,0.243225,0.92,0.92,False,True,True,True
2994,188,27,cinder_garden,Vale,ash path,heat,normal work with forecast check,0.31737,0.25737,0.766,0.78,False,True,True,True
2995,188,27,lichen_bridge,Sol,lichen wall,rain,normal work with forecast check,0.26,0.2,0.92,0.92,False,True,True,True
2996,188,27,orchid_engine,Bea,engine ring,clear,normal work with forecast check,0.310655,0.250655,0.92,0.92,False,True,True,True
2997,188,27,moss_ward,Fay,rain gate,clear,normal work with forecast check,0.31075,0.25075,0.92,0.92,False,True,True,True
2998,188,27,glass_harbor,Puck,net room,spray,normal work with forecast check,0.311402,0.251402,0.92,0.92,False,True,True,True
2999,188,27,cinder_garden,Wren,ember bed,heat,normal work with forecast check,0.26592,0.20592,0.92,0.92,False,True,True,True
3000,188,27,lichen_bridge,Kio,signal post,rain,normal work with forecast check,0.330687,0.270687,0.76,0.774,False,True,True,True
3001,188,27,orchid_engine,Cai,gear wash,clear,normal work with forecast check,0.276851,0.216851,0.92,0.92,False,True,True,True
3002,188,27,moss_ward,Milo,moss lane,clear,normal work with forecast check,0.276803,0.216803,0.92,0.92,False,True,True,True
3003,188,27,glass_harbor,Sera,salt steps,spray,normal work with forecast check,0.26296,0.20296,0.916,0.92,False,True,True,True
3004,188,27,cinder_garden,Juno,seed shelf,heat,normal work with forecast check,0.312301,0.252301,0.92,0.92,False,True,True,True
3005,188,27,lichen_bridge,Luma,rope bridge,rain,normal work with forecast check,0.311706,0.251706,0.916,0.92,False,True,True,True
3006,188,27,orchid_engine,Dax,orchid bay,clear,normal work with forecast check,0.284965,0.224965,0.92,0.92,False,True,True,True
3007,188,27,moss_ward,Tala,tool nook,clear,normal work with forecast check,0.26,0.2,0.92,0.92,False,True,True,True
3008,189,27,cinder_garden,Juno,ember bed,dry gale,delay exposed work and use shelter route,0.543118,0.343118,0.92,0.902,True,True,True,True
3009,189,27,lichen_bridge,Luma,signal post,crosswind,normal work with forecast check,0.302522,0.242522,0.92,0.92,False,True,True,True
3010,189,27,orchid_engine,Dax,gear wash,steam leak,short weather-bounded work shift,0.515782,0.385782,0.92,0.92,True,False,True,True
3011,189,27,moss_ward,Tala,moss lane,cold rain,delay exposed work and use shelter route,0.5,0.3,0.92,0.902,True,True,True,True
3012,189,27,glass_harbor,Nia,salt steps,wind,normal work with forecast check,0.277781,0.217781,0.916,0.92,False,True,True,True
3013,189,27,cinder_garden,Pax,seed shelf,dry gale,delay exposed work and use shelter route,0.566397,0.366397,0.774,0.756,True,True,True,True
3014,189,27,lichen_bridge,Rin,rope bridge,crosswind,normal work with forecast check,0.304341,0.244341,0.92,0.92,False,True,True,True
3015,189,27,orchid_engine,Eli,orchid bay,steam leak,short weather-bounded work shift,0.50664,0.37664,0.92,0.92,True,False,True,True
3016,189,27,moss_ward,Ari,tool nook,cold rain,short weather-bounded work shift,0.546102,0.416102,0.92,0.92,True,True,True,True
3017,189,27,glass_harbor,Oren,lamp pier,wind,normal work with forecast check,0.306185,0.246185,0.92,0.92,False,True,True,True
3018,189,27,cinder_garden,Vale,ash path,dry gale,delay exposed work and use shelter route,0.56105,0.36105,0.78,0.762,True,True,True,True
3019,189,27,lichen_bridge,Sol,lichen wall,crosswind,normal work with forecast check,0.26296,0.20296,0.92,0.92,False,True,True,True
3020,189,27,orchid_engine,Bea,engine ring,steam leak,delay exposed work and use shelter route,0.554335,0.354335,0.92,0.902,True,True,True,True
3021,189,27,moss_ward,Fay,rain gate,cold rain,short weather-bounded work shift,0.55443,0.42443,0.92,0.92,True,True,True,True
3022,189,27,glass_harbor,Puck,net room,wind,normal work with forecast check,0.314362,0.254362,0.92,0.92,False,True,True,True
3023,189,27,cinder_garden,Wren,ember bed,dry gale,delay exposed work and use shelter route,0.5,0.3,0.92,0.902,True,True,True,True
3024,190,28,orchid_engine,Bea,orchid bay,engine heat,normal work with forecast check,0.305152,0.245152,0.902,0.916,False,True,True,True
3025,190,28,moss_ward,Fay,tool nook,rain,normal work with forecast check,0.305247,0.245247,0.92,0.92,False,True,True,True
3026,190,28,glass_harbor,Puck,lamp pier,clear,normal work with forecast check,0.305179,0.245179,0.92,0.92,False,True,True,True
3027,190,28,cinder_garden,Wren,ash path,cold night,normal work with forecast check,0.26,0.2,0.902,0.916,False,True,True,True
3028,190,28,lichen_bridge,Kio,lichen wall,hail,delay exposed work and use shelter route,0.574367,0.374367,0.774,0.756,True,True,True,True
3029,190,28,orchid_engine,Cai,engine ring,engine heat,normal work with forecast check,0.279811,0.219811,0.92,0.92,False,True,True,True
3030,190,28,moss_ward,Milo,rain gate,rain,normal work with forecast check,0.279763,0.219763,0.92,0.92,False,True,True,True
3031,190,28,glass_harbor,Sera,net room,clear,normal work with forecast check,0.26592,0.20592,0.92,0.92,False,True,True,True
3032,190,28,cinder_garden,Juno,ember bed,cold night,normal work with forecast check,0.306078,0.246078,0.902,0.916,False,True,True,True
3033,190,28,lichen_bridge,Luma,signal post,hail,delay exposed work and use shelter route,0.546202,0.346202,0.92,0.902,True,True,True,True
3034,190,28,orchid_engine,Dax,gear wash,engine heat,normal work with forecast check,0.278742,0.218742,0.92,0.92,False,True,True,True
3035,190,28,moss_ward,Tala,moss lane,rain,normal work with forecast check,0.26296,0.20296,0.902,0.916,False,True,True,True
3036,190,28,glass_harbor,Nia,salt steps,clear,normal work with forecast check,0.280741,0.220741,0.92,0.92,False,True,True,True
3037,190,28,cinder_garden,Pax,seed shelf,cold night,normal work with forecast check,0.329357,0.269357,0.756,0.77,False,True,True,True
3038,190,28,lichen_bridge,Rin,rope bridge,hail,short weather-bounded work shift,0.548021,0.418021,0.92,0.92,True,True,True,True
3039,190,28,orchid_engine,Eli,orchid bay,engine heat,normal work with forecast check,0.26,0.2,0.92,0.92,False,True,True,True
3040,191,28,glass_harbor,Nia,net room,sleet,delay exposed work and use shelter route,0.511558,0.311558,0.92,0.902,True,True,True,True
3041,191,28,cinder_garden,Pax,ember bed,clear,normal work with forecast check,0.320174,0.260174,0.77,0.784,False,True,True,True
3042,191,28,lichen_bridge,Rin,signal post,cold fog,short weather-bounded work shift,0.538838,0.408838,0.92,0.92,True,True,True,True
3043,191,28,orchid_engine,Eli,gear wash,drizzle,normal work with forecast check,0.26,0.2,0.92,0.92,False,True,True,True
3044,191,28,moss_ward,Ari,moss lane,mist,normal work with forecast check,0.309062,0.249062,0.92,0.92,False,True,True,True
3045,191,28,glass_harbor,Oren,salt steps,sleet,short weather-bounded work shift,0.549865,0.419865,0.92,0.92,True,False,True,True
3046,191,28,cinder_garden,Vale,seed shelf,clear,normal work with forecast check,0.32401,0.26401,0.762,0.776,False,True,True,True
3047,191,28,lichen_bridge,Sol,rope bridge,cold fog,short weather-bounded work shift,0.50664,0.37664,0.92,0.92,True,True,True,True
3048,191,28,orchid_engine,Bea,orchid bay,drizzle,normal work with forecast check,0.308112,0.248112,0.916,0.92,False,True,True,True
3049,191,28,moss_ward,Fay,tool nook,mist,normal work with forecast check,0.308207,0.248207,0.92,0.92,False,True,True,True
3050,191,28,glass_harbor,Puck,lamp pier,sleet,short weather-bounded work shift,0.548859,0.418859,0.92,0.92,True,False,True,True
3051,191,28,cinder_garden,Wren,ash path,clear,normal work with forecast check,0.26296,0.20296,0.916,0.92,False,True,True,True
3052,191,28,lichen_bridge,Kio,lichen wall,cold fog,delay exposed work and use shelter route,0.578047,0.378047,0.756,0.738,True,True,True,True
3053,191,28,orchid_engine,Cai,engine ring,drizzle,normal work with forecast check,0.282771,0.222771,0.92,0.92,False,True,True,True
3054,191,28,moss_ward,Milo,rain gate,mist,normal work with forecast check,0.282723,0.222723,0.92,0.92,False,True,True,True
3055,191,28,glass_harbor,Sera,net room,sleet,delay exposed work and use shelter route,0.5,0.3,0.92,0.902,True,True,True,True
3056,192,28,lichen_bridge,Kio,rope bridge,clear,normal work with forecast check,0.328864,0.268864,0.738,0.752,False,True,True,True
3057,192,28,orchid_engine,Cai,orchid bay,cold draft,normal work with forecast check,0.273587,0.213587,0.92,0.92,False,True,True,True
3058,192,28,moss_ward,Milo,tool nook,wind,normal work with forecast check,0.27354,0.21354,0.92,0.92,False,True,True,True
3059,192,28,glass_harbor,Sera,lamp pier,fog,normal work with forecast check,0.26,0.2,0.902,0.916,False,True,True,True
3060,192,28,cinder_garden,Juno,ash path,dust wind,short weather-bounded work shift,0.549758,0.419758,0.916,0.92,True,False,True,True
3061,192,28,lichen_bridge,Luma,lichen wall,clear,normal work with forecast check,0.309162,0.249162,0.902,0.916,False,True,True,True
3062,192,28,orchid_engine,Dax,engine ring,cold draft,normal work with forecast check,0.281702,0.221702,0.92,0.92,False,True,True,True
3063,192,28,moss_ward,Tala,rain gate,wind,normal work with forecast check,0.26592,0.20592,0.916,0.92,False,True,True,True
3064,192,28,glass_harbor,Nia,net room,fog,normal work with forecast check,0.274518,0.214518,0.902,0.916,False,True,True,True
3065,192,28,cinder_garden,Pax,ember bed,dust wind,delay exposed work and use shelter route,0.563854,0.363854,0.784,0.766,True,True,True,True
3066,192,28,lichen_bridge,Rin,signal post,clear,normal work with forecast check,0.301798,0.241798,0.92,0.92,False,True,True,True
3067,192,28,orchid_engine,Eli,gear wash,cold draft,normal work with forecast check,0.26296,0.20296,0.92,0.92,False,True,True,True
3068,192,28,moss_ward,Ari,moss lane,wind,normal work with forecast check,0.312022,0.252022,0.92,0.92,False,True,True,True
3069,192,28,glass_harbor,Oren,salt steps,fog,normal work with forecast check,0.312825,0.252825,0.92,0.92,False,True,True,True
3070,192,28,cinder_garden,Vale,seed shelf,dust wind,delay exposed work and use shelter route,0.56769,0.36769,0.776,0.758,True,True,True,True
3071,192,28,lichen_bridge,Sol,rope bridge,clear,normal work with forecast check,0.26,0.2,0.92,0.92,False,True,True,True
3072,193,28,moss_ward,Ari,rain gate,clear,normal work with forecast check,0.302838,0.242838,0.92,0.92,False,True,True,True
3073,193,28,glass_harbor,Oren,net room,spray,normal work with forecast check,0.303642,0.243642,0.92,0.92,False,True,True,True
3074,193,28,cinder_garden,Vale,ember bed,heat,normal work with forecast check,0.318507,0.258507,0.758,0.772,False,True,True,True
3075,193,28,lichen_bridge,Sol,signal post,rain,normal work with forecast check,0.26,0.2,0.92,0.92,False,True,True,True
3076,193,28,orchid_engine,Bea,gear wash,clear,normal work with forecast check,0.311072,0.251072,0.92,0.92,False,True,True,True
3077,193,28,moss_ward,Fay,moss lane,clear,normal work with forecast check,0.311167,0.251167,0.92,0.92,False,True,True,True
3078,193,28,glass_harbor,Puck,salt steps,spray,normal work with forecast check,0.311819,0.251819,0.92,0.92,False,True,True,True
3079,193,28,cinder_garden,Wren,seed shelf,heat,normal work with forecast check,0.26592,0.20592,0.92,0.92,False,True,True,True
3080,193,28,lichen_bridge,Kio,rope bridge,rain,normal work with forecast check,0.331824,0.271824,0.752,0.766,False,True,True,True
3081,193,28,orchid_engine,Cai,orchid bay,clear,normal work with forecast check,0.276547,0.216547,0.92,0.92,False,True,True,True
3082,193,28,moss_ward,Milo,tool nook,clear,normal work with forecast check,0.2765,0.2165,0.92,0.92,False,True,True,True
3083,193,28,glass_harbor,Sera,lamp pier,spray,normal work with forecast check,0.26296,0.20296,0.916,0.92,False,True,True,True
3084,193,28,cinder_garden,Juno,ash path,heat,normal work with forecast check,0.312718,0.252718,0.92,0.92,False,True,True,True
3085,193,28,lichen_bridge,Luma,lichen wall,rain,normal work with forecast check,0.312122,0.252122,0.916,0.92,False,True,True,True
3086,193,28,orchid_engine,Dax,engine ring,clear,normal work with forecast check,0.284662,0.224662,0.92,0.92,False,True,True,True
3087,193,28,moss_ward,Tala,rain gate,clear,normal work with forecast check,0.26,0.2,0.92,0.92,False,True,True,True
3088,194,28,cinder_garden,Juno,seed shelf,dry gale,delay exposed work and use shelter route,0.543535,0.343535,0.92,0.902,True,True,True,True
3089,194,28,lichen_bridge,Luma,rope bridge,crosswind,normal work with forecast check,0.302939,0.242939,0.92,0.92,False,True,True,True
3090,194,28,orchid_engine,Dax,orchid bay,steam leak,short weather-bounded work shift,0.515478,0.385478,0.92,0.92,True,False,True,True
3091,194,28,moss_ward,Tala,tool nook,cold rain,delay exposed work and use shelter route,0.5,0.3,0.92,0.902,True,True,True,True
3092,194,28,glass_harbor,Nia,lamp pier,wind,normal work with forecast check,0.277478,0.217478,0.916,0.92,False,True,True,True
3093,194,28,cinder_garden,Pax,ash path,dry gale,delay exposed work and use shelter route,0.567534,0.367534,0.766,0.748,True,True,True,True
3094,194,28,lichen_bridge,Rin,lichen wall,crosswind,normal work with forecast check,0.304758,0.244758,0.92,0.92,False,True,True,True
3095,194,28,orchid_engine,Eli,engine ring,steam leak,short weather-bounded work shift,0.50664,0.37664,0.92,0.92,True,False,True,True
3096,194,28,moss_ward,Ari,rain gate,cold rain,short weather-bounded work shift,0.546518,0.416518,0.92,0.92,True,True,True,True
3097,194,28,glass_harbor,Oren,net room,wind,normal work with forecast check,0.306602,0.246602,0.92,0.92,False,True,True,True
3098,194,28,cinder_garden,Vale,ember bed,dry gale,delay exposed work and use shelter route,0.562187,0.362187,0.772,0.754,True,True,True,True
3099,194,28,lichen_bridge,Sol,signal post,crosswind,normal work with forecast check,0.26296,0.20296,0.92,0.92,False,True,True,True
3100,194,28,orchid_engine,Bea,gear wash,steam leak,delay exposed work and use shelter route,0.554752,0.354752,0.92,0.902,True,True,True,True
3101,194,28,moss_ward,Fay,moss lane,cold rain,short weather-bounded work shift,0.554847,0.424847,0.92,0.92,True,True,True,True
3102,194,28,glass_harbor,Puck,salt steps,wind,normal work with forecast check,0.314779,0.254779,0.92,0.92,False,True,True,True
3103,194,28,cinder_garden,Wren,seed shelf,dry gale,delay exposed work and use shelter route,0.5,0.3,0.92,0.902,True,True,True,True
3104,195,28,orchid_engine,Bea,engine ring,engine heat,normal work with forecast check,0.305569,0.245569,0.902,0.916,False,True,True,True
