tick_id,day,session_id,settlement_id,avatar_x_before,avatar_y_before,click_x,click_y,avatar_x_after,avatar_y_after,movement_command,canvas_state_mutated,collision_checked,pointer_event_visible,localstorage_written,no_llm_call
3575,199,canvas-session-034,glass_harbor,291,195,296,190,296,190,pointer-click:net_room,True,True,True,True,True
3576,199,canvas-session-034,cinder_garden,215,236,417,231,233,231,pointer-click:shade_tent,True,True,True,True,True
3577,199,canvas-session-034,lichen_bridge,274,289,61,284,256,284,pointer-click:rope_bridge,True,True,True,True,True
3578,199,canvas-session-034,orchid_engine,334,149,310,285,316,167,pointer-click:gear_wash,True,True,True,True,True
3579,199,canvas-session-034,moss_ward,221,162,383,90,239,144,pointer-click:root_alcove,True,True,True,True,True
3580,199,canvas-session-034,glass_harbor,296,190,120,335,278,208,pointer-click:lamp_pier,True,True,True,True,True
3581,199,canvas-session-034,cinder_garden,233,231,245,348,245,249,pointer-click:ash_path,True,True,True,True,True
3582,200,canvas-session-034,orchid_engine,316,167,143,114,298,149,pointer-click:engine_ring,True,True,True,True,True
3583,200,canvas-session-034,moss_ward,239,144,244,147,244,147,pointer-click:blanket_room,True,True,True,True,True
3584,200,canvas-session-034,glass_harbor,278,208,441,106,296,190,pointer-click:fog_rail,True,True,True,True,True
3585,200,canvas-session-034,cinder_garden,245,249,110,209,227,231,pointer-click:seed_shelf,True,True,True,True,True
3586,200,canvas-session-034,lichen_bridge,256,284,238,362,238,302,pointer-click:signal_post,True,True,True,True,True
3587,200,canvas-session-034,orchid_engine,298,149,443,155,316,155,pointer-click:orchid_bay,True,True,True,True,True
3588,200,canvas-session-034,moss_ward,244,147,92,304,226,165,pointer-click:rain_gate,True,True,True,True,True
3589,200,canvas-session-034,glass_harbor,296,190,301,193,301,193,pointer-click:net_room,True,True,True,True,True
3590,200,canvas-session-034,cinder_garden,227,231,422,234,245,234,pointer-click:shade_tent,True,True,True,True,True
3591,200,canvas-session-034,lichen_bridge,238,302,66,287,220,287,pointer-click:rope_bridge,True,True,True,True,True
3592,200,canvas-session-034,orchid_engine,316,155,315,288,315,173,pointer-click:gear_wash,True,True,True,True,True
3593,200,canvas-session-034,moss_ward,226,165,388,93,244,147,pointer-click:root_alcove,True,True,True,True,True
3594,200,canvas-session-034,glass_harbor,301,193,125,338,283,211,pointer-click:lamp_pier,True,True,True,True,True
3595,200,canvas-session-034,cinder_garden,245,234,209,351,227,252,pointer-click:ash_path,True,True,True,True,True
3596,200,canvas-session-034,lichen_bridge,220,287,382,204,238,269,pointer-click:meal_room,True,True,True,True,True
3597,200,canvas-session-034,orchid_engine,315,173,155,129,297,155,pointer-click:engine_ring,True,True,True,True,True
3598,200,canvas-session-034,moss_ward,244,147,256,162,256,162,pointer-click:blanket_room,True,True,True,True,True
3599,200,canvas-session-034,glass_harbor,283,211,453,121,301,193,pointer-click:fog_rail,True,True,True,True,True
3600,201,canvas-session-034,lichen_bridge,238,269,243,365,243,287,pointer-click:signal_post,True,True,True,True,True
3601,201,canvas-session-034,orchid_engine,297,155,448,158,315,158,pointer-click:orchid_bay,True,True,True,True,True
3602,201,canvas-session-034,moss_ward,256,162,97,307,238,180,pointer-click:rain_gate,True,True,True,True,True
3603,201,canvas-session-034,glass_harbor,301,193,306,196,306,196,pointer-click:net_room,True,True,True,True,True
3604,201,canvas-session-034,cinder_garden,227,252,386,237,245,237,pointer-click:shade_tent,True,True,True,True,True
3605,201,canvas-session-034,lichen_bridge,243,287,71,290,225,290,pointer-click:rope_bridge,True,True,True,True,True
3606,201,canvas-session-034,orchid_engine,315,158,320,291,320,176,pointer-click:gear_wash,True,True,True,True,True
3607,201,canvas-session-034,moss_ward,238,180,393,96,256,162,pointer-click:root_alcove,True,True,True,True,True
3608,201,canvas-session-034,glass_harbor,306,196,130,341,288,214,pointer-click:lamp_pier,True,True,True,True,True
3609,201,canvas-session-034,cinder_garden,245,237,214,354,227,255,pointer-click:ash_path,True,True,True,True,True
3610,201,canvas-session-034,lichen_bridge,225,290,387,207,243,272,pointer-click:meal_room,True,True,True,True,True
3611,201,canvas-session-034,orchid_engine,320,176,160,132,302,158,pointer-click:engine_ring,True,True,True,True,True
3612,201,canvas-session-034,moss_ward,256,162,261,165,261,165,pointer-click:blanket_room,True,True,True,True,True
3613,201,canvas-session-034,glass_harbor,288,214,417,124,306,196,pointer-click:fog_rail,True,True,True,True,True
3614,201,canvas-session-034,cinder_garden,227,255,86,227,209,237,pointer-click:seed_shelf,True,True,True,True,True
3615,201,canvas-session-034,lichen_bridge,243,272,255,380,255,290,pointer-click:signal_post,True,True,True,True,True
3616,201,canvas-session-034,orchid_engine,302,158,460,173,320,173,pointer-click:orchid_bay,True,True,True,True,True
3617,201,canvas-session-034,moss_ward,261,165,109,322,243,183,pointer-click:rain_gate,True,True,True,True,True
3618,202,canvas-session-034,cinder_garden,209,237,391,240,227,240,pointer-click:shade_tent,True,True,True,True,True
3619,202,canvas-session-034,lichen_bridge,255,290,76,293,237,293,pointer-click:rope_bridge,True,True,True,True,True
3620,202,canvas-session-034,orchid_engine,320,173,325,294,325,191,pointer-click:gear_wash,True,True,True,True,True
3621,202,canvas-session-034,moss_ward,243,183,398,99,261,165,pointer-click:root_alcove,True,True,True,True,True
3622,202,canvas-session-034,glass_harbor,306,196,94,344,288,214,pointer-click:lamp_pier,True,True,True,True,True
3623,202,canvas-session-034,cinder_garden,227,240,219,357,219,258,pointer-click:ash_path,True,True,True,True,True
3624,202,canvas-session-034,lichen_bridge,237,293,392,210,255,275,pointer-click:meal_room,True,True,True,True,True
3625,202,canvas-session-034,orchid_engine,325,191,165,135,307,173,pointer-click:engine_ring,True,True,True,True,True
3626,202,canvas-session-034,moss_ward,261,165,266,168,266,168,pointer-click:blanket_room,True,True,True,True,True
3627,202,canvas-session-034,glass_harbor,288,214,422,127,306,196,pointer-click:fog_rail,True,True,True,True,True
3628,202,canvas-session-034,cinder_garden,219,258,91,230,201,240,pointer-click:seed_shelf,True,True,True,True,True
3629,202,canvas-session-034,lichen_bridge,255,275,260,383,260,293,pointer-click:signal_post,True,True,True,True,True
3630,202,canvas-session-034,orchid_engine,307,173,465,176,325,176,pointer-click:orchid_bay,True,True,True,True,True
3631,202,canvas-session-034,moss_ward,266,168,73,325,248,186,pointer-click:rain_gate,True,True,True,True,True
3632,202,canvas-session-034,glass_harbor,306,196,282,214,288,214,pointer-click:net_room,True,True,True,True,True
3633,202,canvas-session-034,cinder_garden,201,240,403,255,219,255,pointer-click:shade_tent,True,True,True,True,True
3634,202,canvas-session-034,lichen_bridge,260,293,88,308,242,308,pointer-click:rope_bridge,True,True,True,True,True
3635,202,canvas-session-034,orchid_engine,325,176,337,309,337,194,pointer-click:gear_wash,True,True,True,True,True
3636,203,canvas-session-034,glass_harbor,288,214,99,347,270,232,pointer-click:lamp_pier,True,True,True,True,True
3637,203,canvas-session-034,cinder_garden,219,255,224,360,224,273,pointer-click:ash_path,True,True,True,True,True
3638,203,canvas-session-034,lichen_bridge,242,308,397,213,260,290,pointer-click:meal_room,True,True,True,True,True
3639,203,canvas-session-034,orchid_engine,337,194,170,138,319,176,pointer-click:engine_ring,True,True,True,True,True
3640,203,canvas-session-034,moss_ward,248,186,230,171,230,171,pointer-click:blanket_room,True,True,True,True,True
3641,203,canvas-session-034,glass_harbor,270,232,427,130,288,214,pointer-click:fog_rail,True,True,True,True,True
3642,203,canvas-session-034,cinder_garden,224,273,96,233,206,255,pointer-click:seed_shelf,True,True,True,True,True
3643,203,canvas-session-034,lichen_bridge,260,290,265,2,265,272,pointer-click:signal_post,True,True,True,True,True
3644,203,canvas-session-034,orchid_engine,319,176,470,179,337,179,pointer-click:orchid_bay,True,True,True,True,True
3645,203,canvas-session-034,moss_ward,230,171,78,328,212,189,pointer-click:rain_gate,True,True,True,True,True
3646,203,canvas-session-034,glass_harbor,288,214,287,217,287,217,pointer-click:net_room,True,True,True,True,True
3647,203,canvas-session-034,cinder_garden,206,255,408,258,224,258,pointer-click:shade_tent,True,True,True,True,True
3648,203,canvas-session-034,lichen_bridge,265,272,93,311,247,290,pointer-click:rope_bridge,True,True,True,True,True
3649,203,canvas-session-034,orchid_engine,337,179,301,312,319,197,pointer-click:gear_wash,True,True,True,True,True
3650,203,canvas-session-034,moss_ward,212,189,374,76,230,171,pointer-click:root_alcove,True,True,True,True,True
3651,203,canvas-session-034,glass_harbor,287,217,111,321,269,235,pointer-click:lamp_pier,True,True,True,True,True
3652,203,canvas-session-034,cinder_garden,224,258,236,334,236,276,pointer-click:ash_path,True,True,True,True,True
3653,203,canvas-session-034,lichen_bridge,247,290,409,187,265,272,pointer-click:meal_room,True,True,True,True,True
3654,204,canvas-session-034,moss_ward,230,171,235,174,235,174,pointer-click:blanket_room,True,True,True,True,True
3655,204,canvas-session-034,glass_harbor,269,235,432,133,287,217,pointer-click:fog_rail,True,True,True,True,True
3656,204,canvas-session-034,cinder_garden,236,276,101,236,218,258,pointer-click:seed_shelf,True,True,True,True,True
3657,204,canvas-session-034,lichen_bridge,265,272,270,5,270,254,pointer-click:signal_post,True,True,True,True,True
3658,204,canvas-session-034,orchid_engine,319,197,434,182,337,182,pointer-click:orchid_bay,True,True,True,True,True
3659,204,canvas-session-034,moss_ward,235,174,83,331,217,192,pointer-click:rain_gate,True,True,True,True,True
3660,204,canvas-session-034,glass_harbor,287,217,292,220,292,220,pointer-click:net_room,True,True,True,True,True
3661,204,canvas-session-034,cinder_garden,218,258,413,220,236,240,pointer-click:shade_tent,True,True,True,True,True
3662,204,canvas-session-034,lichen_bridge,270,254,98,273,252,272,pointer-click:rope_bridge,True,True,True,True,True
3663,204,canvas-session-034,orchid_engine,337,182,306,274,319,200,pointer-click:gear_wash,True,True,True,True,True
3664,204,canvas-session-034,moss_ward,217,192,379,79,235,174,pointer-click:root_alcove,True,True,True,True,True
3665,204,canvas-session-034,glass_harbor,292,220,116,324,274,238,pointer-click:lamp_pier,True,True,True,True,True
3666,204,canvas-session-034,cinder_garden,236,240,241,337,241,258,pointer-click:ash_path,True,True,True,True,True
3667,204,canvas-session-034,lichen_bridge,252,272,373,190,270,254,pointer-click:meal_room,True,True,True,True,True
3668,204,canvas-session-034,orchid_engine,319,200,146,115,301,182,pointer-click:engine_ring,True,True,True,True,True
3669,204,canvas-session-034,moss_ward,235,174,247,148,247,156,pointer-click:blanket_room,True,True,True,True,True
3670,204,canvas-session-034,glass_harbor,274,238,444,107,292,220,pointer-click:fog_rail,True,True,True,True,True
3671,204,canvas-session-034,cinder_garden,241,258,113,210,223,240,pointer-click:seed_shelf,True,True,True,True,True
3672,205,canvas-session-035,orchid_engine,301,182,439,144,319,164,pointer-click:orchid_bay,True,True,True,True,True
3673,205,canvas-session-035,moss_ward,247,156,88,293,229,174,pointer-click:rain_gate,True,True,True,True,True
3674,205,canvas-session-035,glass_harbor,292,220,297,182,297,202,pointer-click:net_room,True,True,True,True,True
3675,205,canvas-session-035,cinder_garden,223,240,418,223,241,223,pointer-click:shade_tent,True,True,True,True,True
3676,205,canvas-session-035,lichen_bridge,270,254,62,276,252,272,pointer-click:rope_bridge,True,True,True,True,True
3677,205,canvas-session-035,orchid_engine,319,164,311,277,311,182,pointer-click:gear_wash,True,True,True,True,True
3678,205,canvas-session-035,moss_ward,229,174,384,82,247,156,pointer-click:root_alcove,True,True,True,True,True
3679,205,canvas-session-035,glass_harbor,297,202,121,327,279,220,pointer-click:lamp_pier,True,True,True,True,True
3680,205,canvas-session-035,cinder_garden,241,223,246,340,246,241,pointer-click:ash_path,True,True,True,True,True
3681,205,canvas-session-035,lichen_bridge,252,272,378,193,270,254,pointer-click:meal_room,True,True,True,True,True
3682,205,canvas-session-035,orchid_engine,311,182,151,118,293,164,pointer-click:engine_ring,True,True,True,True,True
3683,205,canvas-session-035,moss_ward,247,156,252,151,252,151,pointer-click:blanket_room,True,True,True,True,True
3684,205,canvas-session-035,glass_harbor,279,220,449,110,297,202,pointer-click:fog_rail,True,True,True,True,True
3685,205,canvas-session-035,cinder_garden,246,241,77,213,228,223,pointer-click:seed_shelf,True,True,True,True,True
3686,205,canvas-session-035,lichen_bridge,270,254,246,366,252,272,pointer-click:signal_post,True,True,True,True,True
3687,205,canvas-session-035,orchid_engine,293,164,451,159,311,159,pointer-click:orchid_bay,True,True,True,True,True
3688,205,canvas-session-035,moss_ward,252,151,100,308,234,169,pointer-click:rain_gate,True,True,True,True,True
3689,205,canvas-session-035,glass_harbor,297,202,309,197,309,197,pointer-click:net_room,True,True,True,True,True
3690,206,canvas-session-035,lichen_bridge,252,272,67,279,234,279,pointer-click:rope_bridge,True,True,True,True,True
3691,206,canvas-session-035,orchid_engine,311,159,316,280,316,177,pointer-click:gear_wash,True,True,True,True,True
3692,206,canvas-session-035,moss_ward,234,169,389,85,252,151,pointer-click:root_alcove,True,True,True,True,True
3693,206,canvas-session-035,glass_harbor,309,197,126,330,291,215,pointer-click:lamp_pier,True,True,True,True,True
3694,206,canvas-session-035,cinder_garden,228,223,210,343,210,241,pointer-click:ash_path,True,True,True,True,True
3695,206,canvas-session-035,lichen_bridge,234,279,383,196,252,261,pointer-click:meal_room,True,True,True,True,True
3696,206,canvas-session-035,orchid_engine,316,177,156,121,298,159,pointer-click:engine_ring,True,True,True,True,True
3697,206,canvas-session-035,moss_ward,252,151,257,154,257,154,pointer-click:blanket_room,True,True,True,True,True
3698,206,canvas-session-035,glass_harbor,291,215,454,113,309,197,pointer-click:fog_rail,True,True,True,True,True
3699,206,canvas-session-035,cinder_garden,210,241,82,216,192,223,pointer-click:seed_shelf,True,True,True,True,True
3700,206,canvas-session-035,lichen_bridge,252,261,251,369,251,279,pointer-click:signal_post,True,True,True,True,True
3701,206,canvas-session-035,orchid_engine,298,159,456,162,316,162,pointer-click:orchid_bay,True,True,True,True,True
3702,206,canvas-session-035,moss_ward,257,154,105,311,239,172,pointer-click:rain_gate,True,True,True,True,True
3703,206,canvas-session-035,glass_harbor,309,197,273,200,291,200,pointer-click:net_room,True,True,True,True,True
3704,206,canvas-session-035,cinder_garden,192,223,394,241,210,241,pointer-click:shade_tent,True,True,True,True,True
3705,206,canvas-session-035,lichen_bridge,251,279,79,294,233,294,pointer-click:rope_bridge,True,True,True,True,True
3706,206,canvas-session-035,orchid_engine,316,162,328,295,328,180,pointer-click:gear_wash,True,True,True,True,True
3707,206,canvas-session-035,moss_ward,239,172,401,100,257,154,pointer-click:root_alcove,True,True,True,True,True
3708,207,canvas-session-035,cinder_garden,210,241,215,346,215,259,pointer-click:ash_path,True,True,True,True,True
3709,207,canvas-session-035,lichen_bridge,233,294,388,199,251,276,pointer-click:meal_room,True,True,True,True,True
3710,207,canvas-session-035,orchid_engine,328,180,161,124,310,162,pointer-click:engine_ring,True,True,True,True,True
3711,207,canvas-session-035,moss_ward,257,154,262,157,262,157,pointer-click:blanket_room,True,True,True,True,True
3712,207,canvas-session-035,glass_harbor,291,200,418,116,309,182,pointer-click:fog_rail,True,True,True,True,True
3713,207,canvas-session-035,cinder_garden,215,259,87,219,197,241,pointer-click:seed_shelf,True,True,True,True,True
3714,207,canvas-session-035,lichen_bridge,251,276,256,372,256,294,pointer-click:signal_post,True,True,True,True,True
3715,207,canvas-session-035,orchid_engine,310,162,461,165,328,165,pointer-click:orchid_bay,True,True,True,True,True
3716,207,canvas-session-035,moss_ward,262,157,110,314,244,175,pointer-click:rain_gate,True,True,True,True,True
3717,207,canvas-session-035,glass_harbor,309,182,278,203,291,200,pointer-click:net_room,True,True,True,True,True
3718,207,canvas-session-035,cinder_garden,197,241,399,244,215,244,pointer-click:shade_tent,True,True,True,True,True
3719,207,canvas-session-035,lichen_bridge,256,294,84,297,238,297,pointer-click:rope_bridge,True,True,True,True,True
3720,207,canvas-session-035,orchid_engine,328,165,333,298,333,183,pointer-click:gear_wash,True,True,True,True,True
3721,207,canvas-session-035,moss_ward,244,175,365,103,262,157,pointer-click:root_alcove,True,True,True,True,True
3722,207,canvas-session-035,glass_harbor,291,200,102,348,273,218,pointer-click:lamp_pier,True,True,True,True,True
3723,207,canvas-session-035,cinder_garden,215,244,227,361,227,262,pointer-click:ash_path,True,True,True,True,True
3724,207,canvas-session-035,lichen_bridge,238,297,400,214,256,279,pointer-click:meal_room,True,True,True,True,True
3725,207,canvas-session-035,orchid_engine,333,183,173,139,315,165,pointer-click:engine_ring,True,True,True,True,True
3726,208,canvas-session-035,glass_harbor,273,218,423,119,291,200,pointer-click:fog_rail,True,True,True,True,True
3727,208,canvas-session-035,cinder_garden,227,262,92,222,209,244,pointer-click:seed_shelf,True,True,True,True,True
3728,208,canvas-session-035,lichen_bridge,256,279,261,375,261,297,pointer-click:signal_post,True,True,True,True,True
3729,208,canvas-session-035,orchid_engine,315,165,466,168,333,168,pointer-click:orchid_bay,True,True,True,True,True
3730,208,canvas-session-035,moss_ward,262,157,74,317,244,175,pointer-click:rain_gate,True,True,True,True,True
3731,208,canvas-session-035,glass_harbor,291,200,283,206,283,206,pointer-click:net_room,True,True,True,True,True
3732,208,canvas-session-035,cinder_garden,209,244,404,247,227,247,pointer-click:shade_tent,True,True,True,True,True
3733,208,canvas-session-035,lichen_bridge,261,297,89,300,243,300,pointer-click:rope_bridge,True,True,True,True,True
3734,208,canvas-session-035,orchid_engine,333,168,338,301,338,186,pointer-click:gear_wash,True,True,True,True,True
3735,208,canvas-session-035,moss_ward,244,175,370,106,262,157,pointer-click:root_alcove,True,True,True,True,True
3736,208,canvas-session-035,glass_harbor,283,206,107,351,265,224,pointer-click:lamp_pier,True,True,True,True,True
3737,208,canvas-session-035,cinder_garden,227,247,232,364,232,265,pointer-click:ash_path,True,True,True,True,True
3738,208,canvas-session-035,lichen_bridge,243,300,405,217,261,282,pointer-click:meal_room,True,True,True,True,True
3739,208,canvas-session-035,orchid_engine,338,186,137,142,320,168,pointer-click:engine_ring,True,True,True,True,True
3740,208,canvas-session-035,moss_ward,262,157,238,175,244,175,pointer-click:blanket_room,True,True,True,True,True
3741,208,canvas-session-035,glass_harbor,265,224,435,134,283,206,pointer-click:fog_rail,True,True,True,True,True
3742,208,canvas-session-035,cinder_garden,232,265,104,237,214,247,pointer-click:seed_shelf,True,True,True,True,True
3743,208,canvas-session-035,lichen_bridge,261,282,273,6,273,264,pointer-click:signal_post,True,True,True,True,True
3744,209,canvas-session-035,moss_ward,244,175,79,320,226,193,pointer-click:rain_gate,True,True,True,True,True
3745,209,canvas-session-035,glass_harbor,283,206,288,209,288,209,pointer-click:net_room,True,True,True,True,True
3746,209,canvas-session-035,cinder_garden,214,247,409,250,232,250,pointer-click:shade_tent,True,True,True,True,True
3747,209,canvas-session-035,lichen_bridge,273,264,94,303,255,282,pointer-click:rope_bridge,True,True,True,True,True
3748,209,canvas-session-035,orchid_engine,320,168,302,304,302,186,pointer-click:gear_wash,True,True,True,True,True
3749,209,canvas-session-035,moss_ward,226,193,375,109,244,175,pointer-click:root_alcove,True,True,True,True,True
3750,209,canvas-session-035,glass_harbor,288,209,112,354,270,227,pointer-click:lamp_pier,True,True,True,True,True
3751,209,canvas-session-035,cinder_garden,232,250,237,367,237,268,pointer-click:ash_path,True,True,True,True,True
3752,209,canvas-session-035,lichen_bridge,255,282,410,220,273,264,pointer-click:meal_room,True,True,True,True,True
3753,209,canvas-session-035,orchid_engine,302,186,142,145,284,168,pointer-click:engine_ring,True,True,True,True,True
3754,209,canvas-session-035,moss_ward,244,175,243,178,243,178,pointer-click:blanket_room,True,True,True,True,True
3755,209,canvas-session-035,glass_harbor,270,227,440,137,288,209,pointer-click:fog_rail,True,True,True,True,True
3756,209,canvas-session-035,cinder_garden,237,268,109,240,219,250,pointer-click:seed_shelf,True,True,True,True,True
3757,209,canvas-session-035,lichen_bridge,273,264,237,352,255,282,pointer-click:signal_post,True,True,True,True,True
3758,209,canvas-session-035,orchid_engine,284,168,442,145,302,150,pointer-click:orchid_bay,True,True,True,True,True
3759,209,canvas-session-035,moss_ward,243,178,91,294,225,196,pointer-click:rain_gate,True,True,True,True,True
3760,209,canvas-session-035,glass_harbor,288,209,300,183,300,191,pointer-click:net_room,True,True,True,True,True
3761,209,canvas-session-035,cinder_garden,219,250,421,224,237,232,pointer-click:shade_tent,True,True,True,True,True
3762,210,canvas-session-035,orchid_engine,302,150,307,307,307,168,pointer-click:gear_wash,True,True,True,True,True
3763,210,canvas-session-035,moss_ward,225,196,380,112,243,178,pointer-click:root_alcove,True,True,True,True,True
3764,210,canvas-session-035,glass_harbor,300,191,117,357,282,209,pointer-click:lamp_pier,True,True,True,True,True
3765,210,canvas-session-035,cinder_garden,237,232,242,370,242,250,pointer-click:ash_path,True,True,True,True,True
3766,210,canvas-session-035,lichen_bridge,255,282,374,223,273,264,pointer-click:meal_room,True,True,True,True,True
3767,210,canvas-session-035,orchid_engine,307,168,147,148,289,150,pointer-click:engine_ring,True,True,True,True,True
3768,210,canvas-session-035,moss_ward,243,178,248,140,248,160,pointer-click:blanket_room,True,True,True,True,True
3769,210,canvas-session-035,glass_harbor,282,209,445,99,300,191,pointer-click:fog_rail,True,True,True,True,True
3770,210,canvas-session-035,cinder_garden,242,250,114,202,224,232,pointer-click:seed_shelf,True,True,True,True,True
3771,210,canvas-session-035,lichen_bridge,273,264,242,355,255,282,pointer-click:signal_post,True,True,True,True,True
3772,210,canvas-session-035,orchid_engine,289,150,447,148,307,148,pointer-click:orchid_bay,True,True,True,True,True
3773,210,canvas-session-035,moss_ward,248,160,96,297,230,178,pointer-click:rain_gate,True,True,True,True,True
3774,210,canvas-session-035,glass_harbor,300,191,305,186,305,186,pointer-click:net_room,True,True,True,True,True
3775,210,canvas-session-035,cinder_garden,224,232,385,227,242,227,pointer-click:shade_tent,True,True,True,True,True
3776,210,canvas-session-035,lichen_bridge,255,282,70,280,237,280,pointer-click:rope_bridge,True,True,True,True,True
3777,210,canvas-session-035,orchid_engine,307,148,319,281,319,166,pointer-click:gear_wash,True,True,True,True,True
3778,210,canvas-session-035,moss_ward,230,178,392,86,248,160,pointer-click:root_alcove,True,True,True,True,True
3779,210,canvas-session-035,glass_harbor,305,186,129,331,287,204,pointer-click:lamp_pier,True,True,True,True,True
3780,211,canvas-session-036,lichen_bridge,237,280,379,185,255,262,pointer-click:meal_room,True,True,True,True,True
3781,211,canvas-session-036,orchid_engine,319,166,152,110,301,148,pointer-click:engine_ring,True,True,True,True,True
3782,211,canvas-session-036,moss_ward,248,160,253,143,253,143,pointer-click:blanket_room,True,True,True,True,True
3783,211,canvas-session-036,glass_harbor,287,204,450,102,305,186,pointer-click:fog_rail,True,True,True,True,True
3784,211,canvas-session-036,cinder_garden,242,227,78,205,224,209,pointer-click:seed_shelf,True,True,True,True,True
3785,211,canvas-session-036,lichen_bridge,255,262,247,358,247,280,pointer-click:signal_post,True,True,True,True,True
3786,211,canvas-session-036,orchid_engine,301,148,452,151,319,151,pointer-click:orchid_bay,True,True,True,True,True
3787,211,canvas-session-036,moss_ward,253,143,101,300,235,161,pointer-click:rain_gate,True,True,True,True,True
3788,211,canvas-session-036,glass_harbor,305,186,310,189,310,189,pointer-click:net_room,True,True,True,True,True
3789,211,canvas-session-036,cinder_garden,224,209,390,230,242,227,pointer-click:shade_tent,True,True,True,True,True
3790,211,canvas-session-036,lichen_bridge,247,280,75,283,229,283,pointer-click:rope_bridge,True,True,True,True,True
3791,211,canvas-session-036,orchid_engine,319,151,324,284,324,169,pointer-click:gear_wash,True,True,True,True,True
3792,211,canvas-session-036,moss_ward,235,161,397,89,253,143,pointer-click:root_alcove,True,True,True,True,True
3793,211,canvas-session-036,glass_harbor,310,189,93,334,292,207,pointer-click:lamp_pier,True,True,True,True,True
3794,211,canvas-session-036,cinder_garden,242,227,218,347,224,245,pointer-click:ash_path,True,True,True,True,True
3795,211,canvas-session-036,lichen_bridge,229,283,391,200,247,265,pointer-click:meal_room,True,True,True,True,True
3796,211,canvas-session-036,orchid_engine,324,169,164,125,306,151,pointer-click:engine_ring,True,True,True,True,True
3797,211,canvas-session-036,moss_ward,253,143,265,158,265,158,pointer-click:blanket_room,True,True,True,True,True
3798,212,canvas-session-036,cinder_garden,224,245,83,208,206,227,pointer-click:seed_shelf,True,True,True,True,True
3799,212,canvas-session-036,lichen_bridge,247,265,252,361,252,283,pointer-click:signal_post,True,True,True,True,True
3800,212,canvas-session-036,orchid_engine,306,151,457,154,324,154,pointer-click:orchid_bay,True,True,True,True,True
3801,212,canvas-session-036,moss_ward,265,158,106,303,247,176,pointer-click:rain_gate,True,True,True,True,True
3802,212,canvas-session-036,glass_harbor,292,207,274,192,274,192,pointer-click:net_room,True,True,True,True,True
3803,212,canvas-session-036,cinder_garden,206,227,395,233,224,233,pointer-click:shade_tent,True,True,True,True,True
3804,212,canvas-session-036,lichen_bridge,252,283,80,286,234,286,pointer-click:rope_bridge,True,True,True,True,True
3805,212,canvas-session-036,orchid_engine,324,154,329,287,329,172,pointer-click:gear_wash,True,True,True,True,True
3806,212,canvas-session-036,moss_ward,247,176,402,92,265,158,pointer-click:root_alcove,True,True,True,True,True
3807,212,canvas-session-036,glass_harbor,274,192,98,337,256,210,pointer-click:lamp_pier,True,True,True,True,True
3808,212,canvas-session-036,cinder_garden,224,233,223,350,223,251,pointer-click:ash_path,True,True,True,True,True
3809,212,canvas-session-036,lichen_bridge,234,286,396,203,252,268,pointer-click:meal_room,True,True,True,True,True
3810,212,canvas-session-036,orchid_engine,329,172,169,128,311,154,pointer-click:engine_ring,True,True,True,True,True
3811,212,canvas-session-036,moss_ward,265,158,229,161,247,161,pointer-click:blanket_room,True,True,True,True,True
3812,212,canvas-session-036,glass_harbor,256,210,426,120,274,192,pointer-click:fog_rail,True,True,True,True,True
3813,212,canvas-session-036,cinder_garden,223,251,95,223,205,233,pointer-click:seed_shelf,True,True,True,True,True
3814,212,canvas-session-036,lichen_bridge,252,268,264,376,264,286,pointer-click:signal_post,True,True,True,True,True
3815,212,canvas-session-036,orchid_engine,311,154,469,169,329,169,pointer-click:orchid_bay,True,True,True,True,True
3816,213,canvas-session-036,glass_harbor,274,192,279,195,279,195,pointer-click:net_room,True,True,True,True,True
3817,213,canvas-session-036,cinder_garden,205,233,400,236,223,236,pointer-click:shade_tent,True,True,True,True,True
3818,213,canvas-session-036,lichen_bridge,264,286,85,289,246,289,pointer-click:rope_bridge,True,True,True,True,True
3819,213,canvas-session-036,orchid_engine,329,169,334,290,334,187,pointer-click:gear_wash,True,True,True,True,True
3820,213,canvas-session-036,moss_ward,247,161,366,95,265,143,pointer-click:root_alcove,True,True,True,True,True
3821,213,canvas-session-036,glass_harbor,279,195,103,340,261,213,pointer-click:lamp_pier,True,True,True,True,True
3822,213,canvas-session-036,cinder_garden,223,236,228,353,228,254,pointer-click:ash_path,True,True,True,True,True
3823,213,canvas-session-036,lichen_bridge,246,289,401,206,264,271,pointer-click:meal_room,True,True,True,True,True
3824,213,canvas-session-036,orchid_engine,334,187,174,131,316,169,pointer-click:engine_ring,True,True,True,True,True
3825,213,canvas-session-036,moss_ward,265,143,234,164,247,161,pointer-click:blanket_room,True,True,True,True,True
3826,213,canvas-session-036,glass_harbor,261,213,431,123,279,195,pointer-click:fog_rail,True,True,True,True,True
3827,213,canvas-session-036,cinder_garden,228,254,100,226,210,236,pointer-click:seed_shelf,True,True,True,True,True
3828,213,canvas-session-036,lichen_bridge,264,271,269,379,269,289,pointer-click:signal_post,True,True,True,True,True
3829,213,canvas-session-036,orchid_engine,316,169,433,172,334,172,pointer-click:orchid_bay,True,True,True,True,True
3830,213,canvas-session-036,moss_ward,247,161,82,321,229,179,pointer-click:rain_gate,True,True,True,True,True
3831,213,canvas-session-036,glass_harbor,279,195,291,210,291,210,pointer-click:net_room,True,True,True,True,True
