tick_id,day,conflict_id,parties,rule,selected_allocation,fairness_score,residual_resentment,appeal_available,overruled,calibrated_not_paranoid
718,36,c36-18-flood_bridge_market_route-oil,"Milo,Nia",need + dependency + debt repair,split stock and schedule appeal,0.86,0.38749,True,False,True
719,36,c36-19-archive_public_kiosk-ink,"Ari,Milo",none,none,1.0,0.0,False,False,True
720,37,c37-00-dusk_signal_court-oil,"Ari,Ari",none,none,1.0,0.0,False,False,True
721,37,c37-01-greenhouse_heat_loop-water,"Fay,Nia",need + dependency + debt repair,winner receives current slot,0.79,0.476634,True,False,True
722,37,c37-02-flood_bridge_market_route-planks,"Nia,Milo",none,none,1.0,0.0,False,False,True
723,37,c37-03-archive_public_kiosk-thread,"Fay,Fay",need + dependency + debt repair,split stock and schedule appeal,0.86,0.418705,True,False,True
724,37,c37-04-dusk_signal_court-oil,"Ari,Ari",need + dependency + debt repair,winner receives current slot,0.79,0.411646,True,False,True
725,37,c37-05-greenhouse_heat_loop-water,"Fay,Nia",need + dependency + debt repair,split stock and schedule appeal,0.77,0.480637,True,False,False
726,37,c37-06-flood_bridge_market_route-planks,"Nia,Milo",need + dependency + debt repair,winner receives current slot,0.79,0.426895,True,False,True
727,37,c37-07-archive_public_kiosk-thread,"Fay,Fay",none,none,1.0,0.0,False,False,True
728,37,c37-08-dusk_signal_court-oil,"Ari,Ari",need + dependency + debt repair,winner receives current slot,0.79,0.415104,False,False,True
729,37,c37-09-greenhouse_heat_loop-water,"Fay,Nia",none,none,1.0,0.0,False,False,True
730,37,c37-10-flood_bridge_market_route-planks,"Nia,Milo",need + dependency + debt repair,winner receives current slot,0.79,0.430481,True,False,True
731,37,c37-11-archive_public_kiosk-thread,"Fay,Fay",need + dependency + debt repair,split stock and schedule appeal,0.86,0.422222,True,True,True
732,37,c37-12-dusk_signal_court-oil,"Ari,Ari",none,none,1.0,0.0,False,False,True
733,37,c37-13-greenhouse_heat_loop-water,"Fay,Nia",need + dependency + debt repair,split stock and schedule appeal,0.86,0.484675,True,False,True
734,37,c37-14-flood_bridge_market_route-planks,"Nia,Milo",none,none,1.0,0.0,False,False,True
735,37,c37-15-archive_public_kiosk-thread,"Fay,Fay",need + dependency + debt repair,winner receives current slot,0.79,0.425769,True,False,True
736,37,c37-16-dusk_signal_court-oil,"Ari,Ari",need + dependency + debt repair,split stock and schedule appeal,0.86,0.478591,True,False,True
737,37,c37-17-greenhouse_heat_loop-water,"Fay,Nia",need + dependency + debt repair,winner receives current slot,0.79,0.488746,True,False,True
738,37,c37-18-flood_bridge_market_route-planks,"Nia,Milo",need + dependency + debt repair,split stock and schedule appeal,0.86,0.434097,True,False,True
739,37,c37-19-archive_public_kiosk-thread,"Fay,Fay",none,none,1.0,0.0,False,False,True
740,38,c38-00-dusk_signal_court-wire,"Milo,Fay",none,none,1.0,0.0,False,False,True
741,38,c38-01-greenhouse_heat_loop-compost,"Nia,Ari",none,none,1.0,0.0,False,False,True
742,38,c38-02-flood_bridge_market_route-resin,"Ari,Nia",none,none,1.0,0.0,False,False,True
743,38,c38-03-archive_public_kiosk-glass,"Milo,Milo",need + dependency + debt repair,winner receives current slot,0.79,0.381863,True,False,True
744,38,c38-04-dusk_signal_court-wire,"Milo,Fay",none,none,1.0,0.0,False,False,True
745,38,c38-05-greenhouse_heat_loop-compost,"Nia,Ari",need + dependency + debt repair,winner receives current slot,0.79,0.481297,True,False,True
746,38,c38-06-flood_bridge_market_route-resin,"Ari,Nia",none,none,1.0,0.0,False,False,True
747,38,c38-07-archive_public_kiosk-glass,"Milo,Milo",none,none,1.0,0.0,False,False,True
748,38,c38-08-dusk_signal_court-wire,"Milo,Fay",need + dependency + debt repair,winner receives current slot,0.79,0.415684,True,True,True
749,38,c38-09-greenhouse_heat_loop-compost,"Nia,Ari",none,none,1.0,0.0,False,False,True
750,38,c38-10-flood_bridge_market_route-resin,"Ari,Nia",need + dependency + debt repair,winner receives current slot,0.79,0.448259,True,False,True
751,38,c38-11-archive_public_kiosk-glass,"Milo,Milo",none,none,1.0,0.0,False,False,True
752,38,c38-12-dusk_signal_court-wire,"Milo,Fay",none,none,1.0,0.0,False,False,True
753,38,c38-13-greenhouse_heat_loop-compost,"Nia,Ari",none,none,1.0,0.0,False,False,True
754,38,c38-14-flood_bridge_market_route-resin,"Ari,Nia",none,none,1.0,0.0,False,False,True
755,38,c38-15-archive_public_kiosk-glass,"Milo,Milo",need + dependency + debt repair,split stock and schedule appeal,0.86,0.433871,True,False,True
756,38,c38-16-dusk_signal_court-wire,"Milo,Fay",none,none,1.0,0.0,False,False,True
757,38,c38-17-greenhouse_heat_loop-compost,"Nia,Ari",need + dependency + debt repair,split stock and schedule appeal,0.86,0.54534,True,False,True
758,38,c38-18-flood_bridge_market_route-resin,"Ari,Nia",none,none,1.0,0.0,False,False,True
759,38,c38-19-archive_public_kiosk-glass,"Milo,Milo",none,none,1.0,0.0,False,False,True
760,39,c39-00-dusk_signal_court-glass,"Nia,Ari",need + dependency + debt repair,winner receives current slot,0.79,0.489921,True,False,True
761,39,c39-01-greenhouse_heat_loop-glass,"Ari,Nia",none,none,1.0,0.0,False,False,True
762,39,c39-02-flood_bridge_market_route-rope,"Fay,Milo",need + dependency + debt repair,winner receives current slot,0.79,0.508903,True,False,True
763,39,c39-03-archive_public_kiosk-paper,"Nia,Fay",need + dependency + debt repair,winner receives current slot,0.79,0.487681,True,False,True
764,39,c39-04-dusk_signal_court-glass,"Nia,Ari",none,none,1.0,0.0,False,False,True
765,39,c39-05-greenhouse_heat_loop-glass,"Ari,Nia",need + dependency + debt repair,winner receives current slot,0.79,0.452025,True,True,True
766,39,c39-06-flood_bridge_market_route-rope,"Fay,Milo",none,none,1.0,0.0,False,False,True
767,39,c39-07-archive_public_kiosk-paper,"Nia,Fay",need + dependency + debt repair,winner receives current slot,0.79,0.491778,False,False,True
768,39,c39-08-dusk_signal_court-glass,"Nia,Ari",need + dependency + debt repair,winner receives current slot,0.79,0.554036,True,False,True
769,39,c39-09-greenhouse_heat_loop-glass,"Ari,Nia",need + dependency + debt repair,winner receives current slot,0.79,0.444622,True,False,True
770,39,c39-10-flood_bridge_market_route-rope,"Fay,Milo",need + dependency + debt repair,split stock and schedule appeal,0.86,0.573178,True,False,True
771,39,c39-11-archive_public_kiosk-paper,"Nia,Fay",none,none,1.0,0.0,False,False,True
772,39,c39-12-dusk_signal_court-glass,"Nia,Ari",need + dependency + debt repair,winner receives current slot,0.79,0.49869,True,False,True
773,39,c39-13-greenhouse_heat_loop-glass,"Ari,Nia",none,none,1.0,0.0,False,False,True
774,39,c39-14-flood_bridge_market_route-rope,"Fay,Milo",need + dependency + debt repair,winner receives current slot,0.79,0.517992,True,False,True
775,39,c39-15-archive_public_kiosk-paper,"Nia,Fay",need + dependency + debt repair,winner receives current slot,0.79,0.495909,True,False,True
776,39,c39-16-dusk_signal_court-glass,"Nia,Ari",none,none,1.0,0.0,False,False,True
777,39,c39-17-greenhouse_heat_loop-glass,"Ari,Nia",need + dependency + debt repair,winner receives current slot,0.79,0.448357,True,False,True
778,39,c39-18-flood_bridge_market_route-rope,"Fay,Milo",none,none,1.0,0.0,False,False,True
779,39,c39-19-archive_public_kiosk-paper,"Nia,Fay",need + dependency + debt repair,split stock and schedule appeal,0.86,0.560074,True,False,True
780,40,c40-00-greenhouse_heat_loop-glass,"Ari,Ari",none,none,1.0,0.0,False,False,True
781,40,c40-01-flood_bridge_market_route-rope,"Fay,Nia",need + dependency + debt repair,winner receives current slot,0.79,0.481651,True,False,True
782,40,c40-02-archive_public_kiosk-paper,"Nia,Milo",need + dependency + debt repair,winner receives current slot,0.79,0.437743,True,True,True
783,40,c40-03-dusk_signal_court-glass,"Nia,Fay",none,none,1.0,0.0,False,False,True
784,40,c40-04-greenhouse_heat_loop-glass,"Ari,Ari",need + dependency + debt repair,split stock and schedule appeal,0.86,0.422611,True,False,True
785,40,c40-05-flood_bridge_market_route-rope,"Fay,Nia",none,none,1.0,0.0,False,False,True
786,40,c40-06-archive_public_kiosk-paper,"Nia,Milo",need + dependency + debt repair,winner receives current slot,0.79,0.44142,True,False,True
787,40,c40-07-dusk_signal_court-glass,"Nia,Fay",need + dependency + debt repair,winner receives current slot,0.79,0.504779,True,False,True
788,40,c40-08-greenhouse_heat_loop-glass,"Ari,Ari",need + dependency + debt repair,split stock and schedule appeal,0.86,0.426161,True,False,True
789,40,c40-09-flood_bridge_market_route-rope,"Fay,Nia",need + dependency + debt repair,winner receives current slot,0.79,0.485697,True,False,True
790,40,c40-10-archive_public_kiosk-paper,"Nia,Milo",none,none,1.0,0.0,False,False,True
791,40,c40-11-dusk_signal_court-glass,"Nia,Fay",need + dependency + debt repair,winner receives current slot,0.79,0.509019,True,False,True
792,40,c40-12-greenhouse_heat_loop-glass,"Ari,Ari",none,none,1.0,0.0,False,False,True
793,40,c40-13-flood_bridge_market_route-rope,"Fay,Nia",need + dependency + debt repair,winner receives current slot,0.79,0.489777,False,False,True
794,40,c40-14-archive_public_kiosk-paper,"Nia,Milo",need + dependency + debt repair,winner receives current slot,0.79,0.445128,True,False,True
795,40,c40-15-dusk_signal_court-glass,"Nia,Fay",none,none,1.0,0.0,False,False,True
796,40,c40-16-greenhouse_heat_loop-glass,"Ari,Ari",need + dependency + debt repair,split stock and schedule appeal,0.86,0.429741,True,False,True
797,40,c40-17-flood_bridge_market_route-rope,"Fay,Nia",none,none,1.0,0.0,False,False,True
798,40,c40-18-archive_public_kiosk-paper,"Nia,Milo",need + dependency + debt repair,winner receives current slot,0.79,0.448867,True,False,True
799,40,c40-19-dusk_signal_court-glass,"Nia,Fay",need + dependency + debt repair,winner receives current slot,0.79,0.513295,True,True,True
800,41,c41-00-greenhouse_heat_loop-copper,"Milo,Nia",none,none,1.0,0.0,False,False,True
801,41,c41-01-flood_bridge_market_route-oil,"Milo,Milo",need + dependency + debt repair,winner receives current slot,0.79,0.366315,True,False,True
802,41,c41-02-archive_public_kiosk-ink,"Ari,Fay",none,none,1.0,0.0,False,False,True
803,41,c41-03-dusk_signal_court-rope,"Fay,Ari",none,none,1.0,0.0,False,False,True
804,41,c41-04-greenhouse_heat_loop-copper,"Milo,Nia",none,none,1.0,0.0,False,False,True
805,41,c41-05-flood_bridge_market_route-oil,"Milo,Milo",none,none,1.0,0.0,False,False,True
806,41,c41-06-archive_public_kiosk-ink,"Ari,Fay",need + dependency + debt repair,winner receives current slot,0.79,0.391763,False,False,True
807,41,c41-07-dusk_signal_court-rope,"Fay,Ari",none,none,1.0,0.0,False,False,True
808,41,c41-08-greenhouse_heat_loop-copper,"Milo,Nia",need + dependency + debt repair,winner receives current slot,0.79,0.390745,True,False,True
809,41,c41-09-flood_bridge_market_route-oil,"Milo,Milo",none,none,1.0,0.0,False,False,True
810,41,c41-10-archive_public_kiosk-ink,"Ari,Fay",none,none,1.0,0.0,False,False,True
811,41,c41-11-dusk_signal_court-rope,"Fay,Ari",need + dependency + debt repair,split stock and schedule appeal,0.86,0.416546,True,False,True
812,41,c41-12-greenhouse_heat_loop-copper,"Milo,Nia",none,none,1.0,0.0,False,False,True
813,41,c41-13-flood_bridge_market_route-oil,"Milo,Milo",need + dependency + debt repair,split stock and schedule appeal,0.86,0.369392,True,False,True
814,41,c41-14-archive_public_kiosk-ink,"Ari,Fay",none,none,1.0,0.0,False,False,True
815,41,c41-15-dusk_signal_court-rope,"Fay,Ari",none,none,1.0,0.0,False,False,True
816,41,c41-16-greenhouse_heat_loop-copper,"Milo,Nia",none,none,1.0,0.0,False,False,True
817,41,c41-17-flood_bridge_market_route-oil,"Milo,Milo",none,none,1.0,0.0,False,False,True
818,41,c41-18-archive_public_kiosk-ink,"Ari,Fay",need + dependency + debt repair,split stock and schedule appeal,0.86,0.395054,True,False,True
819,41,c41-19-dusk_signal_court-rope,"Fay,Ari",none,none,1.0,0.0,False,False,True
820,42,c42-00-greenhouse_heat_loop-water,"Fay,Ari",need + dependency + debt repair,split stock and schedule appeal,0.86,0.480045,True,False,True
821,42,c42-01-flood_bridge_market_route-planks,"Nia,Nia",need + dependency + debt repair,winner receives current slot,0.79,0.408845,True,False,True
822,42,c42-02-archive_public_kiosk-thread,"Fay,Milo",none,none,1.0,0.0,False,False,True
823,42,c42-03-dusk_signal_court-oil,"Ari,Fay",need + dependency + debt repair,winner receives current slot,0.79,0.398373,True,False,True
824,42,c42-04-greenhouse_heat_loop-water,"Fay,Ari",none,none,1.0,0.0,False,False,True
825,42,c42-05-flood_bridge_market_route-planks,"Nia,Nia",need + dependency + debt repair,winner receives current slot,0.79,0.412279,True,False,True
826,42,c42-06-archive_public_kiosk-thread,"Fay,Milo",need + dependency + debt repair,split stock and schedule appeal,0.86,0.522344,True,False,True
827,42,c42-07-dusk_signal_court-oil,"Ari,Fay",none,none,1.0,0.0,False,False,True
828,42,c42-08-greenhouse_heat_loop-water,"Fay,Ari",need + dependency + debt repair,split stock and schedule appeal,0.86,0.472878,True,False,True
829,42,c42-09-flood_bridge_market_route-planks,"Nia,Nia",none,none,1.0,0.0,False,False,True
830,42,c42-10-archive_public_kiosk-thread,"Fay,Milo",need + dependency + debt repair,winner receives current slot,0.79,0.526731,True,False,True
831,42,c42-11-dusk_signal_court-oil,"Ari,Fay",need + dependency + debt repair,split stock and schedule appeal,0.86,0.401719,True,False,True
832,42,c42-12-greenhouse_heat_loop-water,"Fay,Ari",need + dependency + debt repair,winner receives current slot,0.79,0.41685,False,False,True
833,42,c42-13-flood_bridge_market_route-planks,"Nia,Nia",need + dependency + debt repair,split stock and schedule appeal,0.86,0.415742,True,True,True
834,42,c42-14-archive_public_kiosk-thread,"Fay,Milo",none,none,1.0,0.0,False,False,True
835,42,c42-15-dusk_signal_court-oil,"Ari,Fay",need + dependency + debt repair,split stock and schedule appeal,0.86,0.405093,True,False,True
836,42,c42-16-greenhouse_heat_loop-water,"Fay,Ari",none,none,1.0,0.0,False,False,True
837,42,c42-17-flood_bridge_market_route-planks,"Nia,Nia",need + dependency + debt repair,split stock and schedule appeal,0.86,0.408035,True,False,True
838,42,c42-18-archive_public_kiosk-thread,"Fay,Milo",need + dependency + debt repair,split stock and schedule appeal,0.86,0.531156,True,False,True
839,42,c42-19-dusk_signal_court-oil,"Ari,Fay",none,none,1.0,0.0,False,False,True
