tick_id,day,agent,infrastructure_id,public_memory_key,remembered_stock,remembered_durability,remembered_tool,remembered_failure,private_workspace_sealed,replay_pointer
502,28,Fay,roof_greenhouse_cistern,v27:Fay:roof_greenhouse_cistern:day28,water:46.32,durability:0.77,glass tongs:0.86,none,True,replay:502:roof_greenhouse_cistern
503,28,Nia,archive_public_kiosk,v27:Nia:archive_public_kiosk:day28,paper:23.24,durability:0.64,binding awl:0.70,none,True,replay:503:archive_public_kiosk
504,29,Milo,dusk_signal_workshop,v27:Milo:dusk_signal_workshop:day29,oil:20.43,durability:0.84,wire crimper:0.69,none,True,replay:504:dusk_signal_workshop
505,29,Ari,river_mill_bridge,v27:Ari:river_mill_bridge:day29,planks:26.27,durability:0.95,drawknife:0.86,none,True,replay:505:river_mill_bridge
506,29,Fay,roof_greenhouse_cistern,v27:Fay:roof_greenhouse_cistern:day29,water:46.52,durability:0.76,glass tongs:0.85,none,True,replay:506:roof_greenhouse_cistern
507,29,Nia,archive_public_kiosk,v27:Nia:archive_public_kiosk:day29,paper:23.24,durability:0.64,binding awl:0.70,none,True,replay:507:archive_public_kiosk
508,29,Milo,dusk_signal_workshop,v27:Milo:dusk_signal_workshop:day29,oil:20.43,durability:0.83,wire crimper:0.69,none,True,replay:508:dusk_signal_workshop
509,29,Ari,river_mill_bridge,v27:Ari:river_mill_bridge:day29,planks:26.44,durability:0.94,drawknife:0.85,none,True,replay:509:river_mill_bridge
510,29,Fay,roof_greenhouse_cistern,v27:Fay:roof_greenhouse_cistern:day29,water:46.52,durability:0.75,glass tongs:0.85,none,True,replay:510:roof_greenhouse_cistern
511,29,Nia,archive_public_kiosk,v27:Nia:archive_public_kiosk:day29,paper:23.24,durability:0.63,binding awl:0.70,none,True,replay:511:archive_public_kiosk
512,29,Milo,dusk_signal_workshop,v27:Milo:dusk_signal_workshop:day29,oil:20.56,durability:0.82,wire crimper:0.68,none,True,replay:512:dusk_signal_workshop
513,29,Ari,river_mill_bridge,v27:Ari:river_mill_bridge:day29,planks:26.34,durability:0.98,drawknife:0.84,none,True,replay:513:river_mill_bridge
514,29,Fay,roof_greenhouse_cistern,v27:Fay:roof_greenhouse_cistern:day29,water:46.75,durability:0.74,glass tongs:0.84,none,True,replay:514:roof_greenhouse_cistern
515,29,Nia,archive_public_kiosk,v27:Nia:archive_public_kiosk:day29,paper:23.34,durability:0.62,binding awl:0.69,none,True,replay:515:archive_public_kiosk
516,29,Milo,dusk_signal_workshop,v27:Milo:dusk_signal_workshop:day29,oil:20.56,durability:0.81,wire crimper:0.68,none,True,replay:516:dusk_signal_workshop
517,29,Ari,river_mill_bridge,v27:Ari:river_mill_bridge:day29,planks:26.34,durability:0.97,drawknife:0.84,none,True,replay:517:river_mill_bridge
518,29,Fay,roof_greenhouse_cistern,v27:Fay:roof_greenhouse_cistern:day29,water:46.95,durability:0.73,glass tongs:0.83,none,True,replay:518:roof_greenhouse_cistern
519,29,Nia,archive_public_kiosk,v27:Nia:archive_public_kiosk:day29,paper:23.34,durability:0.61,binding awl:0.68,none,True,replay:519:archive_public_kiosk
520,29,Milo,dusk_signal_workshop,v27:Milo:dusk_signal_workshop:day29,oil:20.56,durability:0.80,wire crimper:0.80,none,True,replay:520:dusk_signal_workshop
521,29,Ari,river_mill_bridge,v27:Ari:river_mill_bridge:day29,planks:26.34,durability:0.97,drawknife:0.84,none,True,replay:521:river_mill_bridge
522,30,Fay,roof_greenhouse_cistern,v27:Fay:roof_greenhouse_cistern:day30,water:46.95,durability:0.73,glass tongs:0.83,none,True,replay:522:roof_greenhouse_cistern
523,30,Nia,archive_public_kiosk,v27:Nia:archive_public_kiosk:day30,paper:23.34,durability:0.61,binding awl:0.68,none,True,replay:523:archive_public_kiosk
524,30,Milo,dusk_signal_workshop,v27:Milo:dusk_signal_workshop:day30,oil:20.64,durability:0.79,wire crimper:0.79,none,True,replay:524:dusk_signal_workshop
525,30,Ari,river_mill_bridge,v27:Ari:river_mill_bridge:day30,planks:26.34,durability:0.96,drawknife:0.84,none,True,replay:525:river_mill_bridge
526,30,Fay,roof_greenhouse_cistern,v27:Fay:roof_greenhouse_cistern:day30,water:46.95,durability:0.72,glass tongs:0.83,none,True,replay:526:roof_greenhouse_cistern
527,30,Nia,archive_public_kiosk,v27:Nia:archive_public_kiosk:day30,paper:23.51,durability:0.60,binding awl:0.67,none,True,replay:527:archive_public_kiosk
528,30,Milo,dusk_signal_workshop,v27:Milo:dusk_signal_workshop:day30,oil:20.64,durability:0.78,wire crimper:0.79,none,True,replay:528:dusk_signal_workshop
529,30,Ari,river_mill_bridge,v27:Ari:river_mill_bridge:day30,planks:26.34,durability:0.95,drawknife:0.84,none,True,replay:529:river_mill_bridge
530,30,Fay,roof_greenhouse_cistern,v27:Fay:roof_greenhouse_cistern:day30,water:47.09,durability:0.71,glass tongs:0.82,none,True,replay:530:roof_greenhouse_cistern
531,30,Nia,archive_public_kiosk,v27:Nia:archive_public_kiosk:day30,paper:23.41,durability:0.68,binding awl:0.80,none,True,replay:531:archive_public_kiosk
532,30,Milo,dusk_signal_workshop,v27:Milo:dusk_signal_workshop:day30,oil:20.64,durability:0.78,wire crimper:0.79,none,True,replay:532:dusk_signal_workshop
533,30,Ari,river_mill_bridge,v27:Ari:river_mill_bridge:day30,planks:26.45,durability:0.94,drawknife:0.83,none,True,replay:533:river_mill_bridge
534,30,Fay,roof_greenhouse_cistern,v27:Fay:roof_greenhouse_cistern:day30,water:47.09,durability:0.71,glass tongs:0.82,none,True,replay:534:roof_greenhouse_cistern
535,30,Nia,archive_public_kiosk,v27:Nia:archive_public_kiosk:day30,paper:23.41,durability:0.68,binding awl:0.80,none,True,replay:535:archive_public_kiosk
536,30,Milo,dusk_signal_workshop,v27:Milo:dusk_signal_workshop:day30,oil:20.71,durability:0.77,wire crimper:0.78,overbright relay startles patrol,True,replay:536:dusk_signal_workshop
537,30,Ari,river_mill_bridge,v27:Ari:river_mill_bridge:day30,planks:26.45,durability:0.93,drawknife:0.83,none,True,replay:537:river_mill_bridge
538,30,Fay,roof_greenhouse_cistern,v27:Fay:roof_greenhouse_cistern:day30,water:47.09,durability:0.70,glass tongs:0.81,none,True,replay:538:roof_greenhouse_cistern
539,30,Nia,archive_public_kiosk,v27:Nia:archive_public_kiosk:day30,paper:23.41,durability:0.67,binding awl:0.79,none,True,replay:539:archive_public_kiosk
540,31,Milo,dusk_signal_workshop,v27:Milo:dusk_signal_workshop:day31,oil:20.61,durability:0.87,wire crimper:0.78,none,True,replay:540:dusk_signal_workshop
541,31,Ari,river_mill_bridge,v27:Ari:river_mill_bridge:day31,planks:26.45,durability:0.92,drawknife:0.82,none,True,replay:541:river_mill_bridge
542,31,Fay,roof_greenhouse_cistern,v27:Fay:roof_greenhouse_cistern:day31,water:47.25,durability:0.69,glass tongs:0.80,none,True,replay:542:roof_greenhouse_cistern
543,31,Nia,archive_public_kiosk,v27:Nia:archive_public_kiosk:day31,paper:23.41,durability:0.67,binding awl:0.79,none,True,replay:543:archive_public_kiosk
544,31,Milo,dusk_signal_workshop,v27:Milo:dusk_signal_workshop:day31,oil:20.56,durability:0.86,wire crimper:0.77,none,True,replay:544:dusk_signal_workshop
545,31,Ari,river_mill_bridge,v27:Ari:river_mill_bridge:day31,planks:26.57,durability:0.91,drawknife:0.81,none,True,replay:545:river_mill_bridge
546,31,Fay,roof_greenhouse_cistern,v27:Fay:roof_greenhouse_cistern:day31,water:47.25,durability:0.68,glass tongs:0.80,none,True,replay:546:roof_greenhouse_cistern
547,31,Nia,archive_public_kiosk,v27:Nia:archive_public_kiosk:day31,paper:23.55,durability:0.66,binding awl:0.78,none,True,replay:547:archive_public_kiosk
548,31,Milo,dusk_signal_workshop,v27:Milo:dusk_signal_workshop:day31,oil:20.78,durability:0.85,wire crimper:0.77,none,True,replay:548:dusk_signal_workshop
549,31,Ari,river_mill_bridge,v27:Ari:river_mill_bridge:day31,planks:26.66,durability:0.90,drawknife:0.81,none,True,replay:549:river_mill_bridge
550,31,Fay,roof_greenhouse_cistern,v27:Fay:roof_greenhouse_cistern:day31,water:47.25,durability:0.67,glass tongs:0.80,none,True,replay:550:roof_greenhouse_cistern
551,31,Nia,archive_public_kiosk,v27:Nia:archive_public_kiosk:day31,paper:23.74,durability:0.65,binding awl:0.77,none,True,replay:551:archive_public_kiosk
552,31,Milo,dusk_signal_workshop,v27:Milo:dusk_signal_workshop:day31,oil:20.78,durability:0.85,wire crimper:0.76,none,True,replay:552:dusk_signal_workshop
553,31,Ari,river_mill_bridge,v27:Ari:river_mill_bridge:day31,planks:26.66,durability:0.89,drawknife:0.80,none,True,replay:553:river_mill_bridge
554,31,Fay,roof_greenhouse_cistern,v27:Fay:roof_greenhouse_cistern:day31,water:47.41,durability:0.66,glass tongs:0.79,none,True,replay:554:roof_greenhouse_cistern
555,31,Nia,archive_public_kiosk,v27:Nia:archive_public_kiosk:day31,paper:23.74,durability:0.64,binding awl:0.77,none,True,replay:555:archive_public_kiosk
556,31,Milo,dusk_signal_workshop,v27:Milo:dusk_signal_workshop:day31,oil:20.96,durability:0.83,wire crimper:0.75,none,True,replay:556:dusk_signal_workshop
557,31,Ari,river_mill_bridge,v27:Ari:river_mill_bridge:day31,planks:26.66,durability:0.88,drawknife:0.80,none,True,replay:557:river_mill_bridge
558,32,Nia,archive_public_kiosk,v27:Nia:archive_public_kiosk:day32,paper:23.74,durability:0.63,binding awl:0.77,none,True,replay:558:archive_public_kiosk
559,32,Milo,dusk_signal_workshop,v27:Milo:dusk_signal_workshop:day32,oil:20.96,durability:0.83,wire crimper:0.75,none,True,replay:559:dusk_signal_workshop
560,32,Ari,river_mill_bridge,v27:Ari:river_mill_bridge:day32,planks:26.83,durability:0.87,drawknife:0.79,none,True,replay:560:river_mill_bridge
561,32,Fay,roof_greenhouse_cistern,v27:Fay:roof_greenhouse_cistern:day32,water:47.41,durability:0.65,glass tongs:0.79,none,True,replay:561:roof_greenhouse_cistern
562,32,Nia,archive_public_kiosk,v27:Nia:archive_public_kiosk:day32,paper:23.74,durability:0.62,binding awl:0.77,none,True,replay:562:archive_public_kiosk
563,32,Milo,dusk_signal_workshop,v27:Milo:dusk_signal_workshop:day32,oil:21.09,durability:0.81,wire crimper:0.74,none,True,replay:563:dusk_signal_workshop
564,32,Ari,river_mill_bridge,v27:Ari:river_mill_bridge:day32,planks:26.83,durability:0.87,drawknife:0.79,none,True,replay:564:river_mill_bridge
565,32,Fay,roof_greenhouse_cistern,v27:Fay:roof_greenhouse_cistern:day32,water:47.63,durability:0.64,glass tongs:0.78,none,True,replay:565:roof_greenhouse_cistern
566,32,Nia,archive_public_kiosk,v27:Nia:archive_public_kiosk:day32,paper:23.84,durability:0.61,binding awl:0.76,index dampness erases route marks,True,replay:566:archive_public_kiosk
567,32,Milo,dusk_signal_workshop,v27:Milo:dusk_signal_workshop:day32,oil:21.09,durability:0.81,wire crimper:0.74,none,True,replay:567:dusk_signal_workshop
568,32,Ari,river_mill_bridge,v27:Ari:river_mill_bridge:day32,planks:26.83,durability:0.86,drawknife:0.79,none,True,replay:568:river_mill_bridge
569,32,Fay,roof_greenhouse_cistern,v27:Fay:roof_greenhouse_cistern:day32,water:47.83,durability:0.63,glass tongs:0.77,none,True,replay:569:roof_greenhouse_cistern
570,32,Nia,archive_public_kiosk,v27:Nia:archive_public_kiosk:day32,paper:23.84,durability:0.61,binding awl:0.76,index dampness erases route marks,True,replay:570:archive_public_kiosk
571,32,Milo,dusk_signal_workshop,v27:Milo:dusk_signal_workshop:day32,oil:21.09,durability:0.80,wire crimper:0.74,none,True,replay:571:dusk_signal_workshop
572,32,Ari,river_mill_bridge,v27:Ari:river_mill_bridge:day32,planks:27.00,durability:0.85,drawknife:0.78,none,True,replay:572:river_mill_bridge
573,32,Fay,roof_greenhouse_cistern,v27:Fay:roof_greenhouse_cistern:day32,water:47.83,durability:0.63,glass tongs:0.77,none,True,replay:573:roof_greenhouse_cistern
574,32,Nia,archive_public_kiosk,v27:Nia:archive_public_kiosk:day32,paper:23.96,durability:0.60,binding awl:0.75,index dampness erases route marks,True,replay:574:archive_public_kiosk
575,32,Milo,dusk_signal_workshop,v27:Milo:dusk_signal_workshop:day32,oil:21.09,durability:0.80,wire crimper:0.86,none,True,replay:575:dusk_signal_workshop
576,33,Ari,river_mill_bridge,v27:Ari:river_mill_bridge:day33,planks:27.00,durability:0.84,drawknife:0.78,none,True,replay:576:river_mill_bridge
577,33,Fay,roof_greenhouse_cistern,v27:Fay:roof_greenhouse_cistern:day33,water:47.83,durability:0.62,glass tongs:0.77,none,True,replay:577:roof_greenhouse_cistern
578,33,Nia,archive_public_kiosk,v27:Nia:archive_public_kiosk:day33,paper:24.14,durability:0.58,binding awl:0.74,index dampness erases route marks,True,replay:578:archive_public_kiosk
579,33,Milo,dusk_signal_workshop,v27:Milo:dusk_signal_workshop:day33,oil:21.09,durability:0.79,wire crimper:0.86,none,True,replay:579:dusk_signal_workshop
580,33,Ari,river_mill_bridge,v27:Ari:river_mill_bridge:day33,planks:27.00,durability:0.83,drawknife:0.78,none,True,replay:580:river_mill_bridge
581,33,Fay,roof_greenhouse_cistern,v27:Fay:roof_greenhouse_cistern:day33,water:47.97,durability:0.61,glass tongs:0.76,none,True,replay:581:roof_greenhouse_cistern
582,33,Nia,archive_public_kiosk,v27:Nia:archive_public_kiosk:day33,paper:24.14,durability:0.58,binding awl:0.74,index dampness erases route marks,True,replay:582:archive_public_kiosk
583,33,Milo,dusk_signal_workshop,v27:Milo:dusk_signal_workshop:day33,oil:21.09,durability:0.78,wire crimper:0.86,none,True,replay:583:dusk_signal_workshop
584,33,Ari,river_mill_bridge,v27:Ari:river_mill_bridge:day33,planks:27.10,durability:0.82,drawknife:0.77,none,True,replay:584:river_mill_bridge
585,33,Fay,roof_greenhouse_cistern,v27:Fay:roof_greenhouse_cistern:day33,water:47.87,durability:0.70,glass tongs:0.76,none,True,replay:585:roof_greenhouse_cistern
586,33,Nia,archive_public_kiosk,v27:Nia:archive_public_kiosk:day33,paper:24.14,durability:0.57,binding awl:0.73,index dampness erases route marks,True,replay:586:archive_public_kiosk
587,33,Milo,dusk_signal_workshop,v27:Milo:dusk_signal_workshop:day33,oil:21.16,durability:0.77,wire crimper:0.85,none,True,replay:587:dusk_signal_workshop
588,33,Ari,river_mill_bridge,v27:Ari:river_mill_bridge:day33,planks:27.10,durability:0.81,drawknife:0.76,none,True,replay:588:river_mill_bridge
589,33,Fay,roof_greenhouse_cistern,v27:Fay:roof_greenhouse_cistern:day33,water:47.87,durability:0.69,glass tongs:0.75,none,True,replay:589:roof_greenhouse_cistern
590,33,Nia,archive_public_kiosk,v27:Nia:archive_public_kiosk:day33,paper:24.32,durability:0.56,binding awl:0.73,index dampness erases route marks,True,replay:590:archive_public_kiosk
591,33,Milo,dusk_signal_workshop,v27:Milo:dusk_signal_workshop:day33,oil:21.16,durability:0.77,wire crimper:0.85,none,True,replay:591:dusk_signal_workshop
592,33,Ari,river_mill_bridge,v27:Ari:river_mill_bridge:day33,planks:27.10,durability:0.80,drawknife:0.76,none,True,replay:592:river_mill_bridge
593,33,Fay,roof_greenhouse_cistern,v27:Fay:roof_greenhouse_cistern:day33,water:47.87,durability:0.68,glass tongs:0.75,none,True,replay:593:roof_greenhouse_cistern
594,34,Nia,archive_public_kiosk,v27:Nia:archive_public_kiosk:day34,paper:24.22,durability:0.66,binding awl:0.72,none,True,replay:594:archive_public_kiosk
595,34,Milo,dusk_signal_workshop,v27:Milo:dusk_signal_workshop:day34,oil:21.16,durability:0.76,wire crimper:0.85,none,True,replay:595:dusk_signal_workshop
596,34,Ari,river_mill_bridge,v27:Ari:river_mill_bridge:day34,planks:27.22,durability:0.79,drawknife:0.75,none,True,replay:596:river_mill_bridge
597,34,Fay,roof_greenhouse_cistern,v27:Fay:roof_greenhouse_cistern:day34,water:47.87,durability:0.67,glass tongs:0.75,none,True,replay:597:roof_greenhouse_cistern
598,34,Nia,archive_public_kiosk,v27:Nia:archive_public_kiosk:day34,paper:24.36,durability:0.65,binding awl:0.71,none,True,replay:598:archive_public_kiosk
599,34,Milo,dusk_signal_workshop,v27:Milo:dusk_signal_workshop:day34,oil:21.39,durability:0.75,wire crimper:0.84,none,True,replay:599:dusk_signal_workshop
600,34,Ari,river_mill_bridge,v27:Ari:river_mill_bridge:day34,planks:27.32,durability:0.78,drawknife:0.74,none,True,replay:600:river_mill_bridge
601,34,Fay,roof_greenhouse_cistern,v27:Fay:roof_greenhouse_cistern:day34,water:47.87,durability:0.67,glass tongs:0.75,none,True,replay:601:roof_greenhouse_cistern
602,34,Nia,archive_public_kiosk,v27:Nia:archive_public_kiosk:day34,paper:24.55,durability:0.64,binding awl:0.71,none,True,replay:602:archive_public_kiosk
603,34,Milo,dusk_signal_workshop,v27:Milo:dusk_signal_workshop:day34,oil:21.34,durability:0.74,wire crimper:0.84,none,True,replay:603:dusk_signal_workshop
604,34,Ari,river_mill_bridge,v27:Ari:river_mill_bridge:day34,planks:27.32,durability:0.77,drawknife:0.74,none,True,replay:604:river_mill_bridge
605,34,Fay,roof_greenhouse_cistern,v27:Fay:roof_greenhouse_cistern:day34,water:48.03,durability:0.65,glass tongs:0.74,cistern leak chills seedlings,True,replay:605:roof_greenhouse_cistern
606,34,Nia,archive_public_kiosk,v27:Nia:archive_public_kiosk:day34,paper:24.55,durability:0.63,binding awl:0.70,none,True,replay:606:archive_public_kiosk
607,34,Milo,dusk_signal_workshop,v27:Milo:dusk_signal_workshop:day34,oil:21.52,durability:0.73,wire crimper:0.83,none,True,replay:607:dusk_signal_workshop
608,34,Ari,river_mill_bridge,v27:Ari:river_mill_bridge:day34,planks:27.44,durability:0.76,drawknife:0.73,none,True,replay:608:river_mill_bridge
609,34,Fay,roof_greenhouse_cistern,v27:Fay:roof_greenhouse_cistern:day34,water:48.16,durability:0.64,glass tongs:0.73,cistern leak chills seedlings,True,replay:609:roof_greenhouse_cistern
610,34,Nia,archive_public_kiosk,v27:Nia:archive_public_kiosk:day34,paper:24.55,durability:0.63,binding awl:0.70,none,True,replay:610:archive_public_kiosk
611,34,Milo,dusk_signal_workshop,v27:Milo:dusk_signal_workshop:day34,oil:21.52,durability:0.73,wire crimper:0.82,none,True,replay:611:dusk_signal_workshop
612,35,Ari,river_mill_bridge,v27:Ari:river_mill_bridge:day35,planks:27.44,durability:0.76,drawknife:0.73,none,True,replay:612:river_mill_bridge
613,35,Fay,roof_greenhouse_cistern,v27:Fay:roof_greenhouse_cistern:day35,water:48.16,durability:0.63,glass tongs:0.73,cistern leak chills seedlings,True,replay:613:roof_greenhouse_cistern
614,35,Nia,archive_public_kiosk,v27:Nia:archive_public_kiosk:day35,paper:24.68,durability:0.61,binding awl:0.69,none,True,replay:614:archive_public_kiosk
615,35,Milo,dusk_signal_workshop,v27:Milo:dusk_signal_workshop:day35,oil:21.52,durability:0.72,wire crimper:0.82,none,True,replay:615:dusk_signal_workshop
616,35,Ari,river_mill_bridge,v27:Ari:river_mill_bridge:day35,planks:27.44,durability:0.75,drawknife:0.73,none,True,replay:616:river_mill_bridge
617,35,Fay,roof_greenhouse_cistern,v27:Fay:roof_greenhouse_cistern:day35,water:48.26,durability:0.62,glass tongs:0.72,cistern leak chills seedlings,True,replay:617:roof_greenhouse_cistern
618,35,Nia,archive_public_kiosk,v27:Nia:archive_public_kiosk:day35,paper:24.68,durability:0.61,binding awl:0.69,none,True,replay:618:archive_public_kiosk
619,35,Milo,dusk_signal_workshop,v27:Milo:dusk_signal_workshop:day35,oil:21.52,durability:0.72,wire crimper:0.82,none,True,replay:619:dusk_signal_workshop
620,35,Ari,river_mill_bridge,v27:Ari:river_mill_bridge:day35,planks:27.64,durability:0.74,drawknife:0.72,none,True,replay:620:river_mill_bridge
621,35,Fay,roof_greenhouse_cistern,v27:Fay:roof_greenhouse_cistern:day35,water:48.16,durability:0.72,glass tongs:0.84,none,True,replay:621:roof_greenhouse_cistern
622,35,Nia,archive_public_kiosk,v27:Nia:archive_public_kiosk:day35,paper:24.58,durability:0.69,binding awl:0.69,none,True,replay:622:archive_public_kiosk
623,35,Milo,dusk_signal_workshop,v27:Milo:dusk_signal_workshop:day35,oil:21.68,durability:0.70,wire crimper:0.81,none,True,replay:623:dusk_signal_workshop
624,35,Ari,river_mill_bridge,v27:Ari:river_mill_bridge:day35,planks:27.64,durability:0.74,drawknife:0.72,none,True,replay:624:river_mill_bridge
625,35,Fay,roof_greenhouse_cistern,v27:Fay:roof_greenhouse_cistern:day35,water:48.16,durability:0.72,glass tongs:0.84,none,True,replay:625:roof_greenhouse_cistern
626,35,Nia,archive_public_kiosk,v27:Nia:archive_public_kiosk:day35,paper:24.71,durability:0.68,binding awl:0.68,none,True,replay:626:archive_public_kiosk
627,35,Milo,dusk_signal_workshop,v27:Milo:dusk_signal_workshop:day35,oil:21.63,durability:0.69,wire crimper:0.81,none,True,replay:627:dusk_signal_workshop
628,35,Ari,river_mill_bridge,v27:Ari:river_mill_bridge:day35,planks:27.64,durability:0.73,drawknife:0.72,none,True,replay:628:river_mill_bridge
629,35,Fay,roof_greenhouse_cistern,v27:Fay:roof_greenhouse_cistern:day35,water:48.06,durability:0.81,glass tongs:0.84,none,True,replay:629:roof_greenhouse_cistern
630,36,Milo,dusk_signal_workshop,v27:Milo:dusk_signal_workshop:day36,oil:21.63,durability:0.68,wire crimper:0.81,none,True,replay:630:dusk_signal_workshop
631,36,Ari,river_mill_bridge,v27:Ari:river_mill_bridge:day36,planks:27.64,durability:0.72,drawknife:0.71,none,True,replay:631:river_mill_bridge
632,36,Fay,roof_greenhouse_cistern,v27:Fay:roof_greenhouse_cistern:day36,water:48.20,durability:0.80,glass tongs:0.83,none,True,replay:632:roof_greenhouse_cistern
633,36,Nia,archive_public_kiosk,v27:Nia:archive_public_kiosk:day36,paper:24.71,durability:0.67,binding awl:0.68,none,True,replay:633:archive_public_kiosk
634,36,Milo,dusk_signal_workshop,v27:Milo:dusk_signal_workshop:day36,oil:21.63,durability:0.68,wire crimper:0.81,none,True,replay:634:dusk_signal_workshop
635,36,Ari,river_mill_bridge,v27:Ari:river_mill_bridge:day36,planks:27.75,durability:0.71,drawknife:0.71,joint swelling blocks wheel,True,replay:635:river_mill_bridge
636,36,Fay,roof_greenhouse_cistern,v27:Fay:roof_greenhouse_cistern:day36,water:48.20,durability:0.79,glass tongs:0.83,none,True,replay:636:roof_greenhouse_cistern
637,36,Nia,archive_public_kiosk,v27:Nia:archive_public_kiosk:day36,paper:24.71,durability:0.67,binding awl:0.68,none,True,replay:637:archive_public_kiosk
638,36,Milo,dusk_signal_workshop,v27:Milo:dusk_signal_workshop:day36,oil:21.65,durability:0.66,wire crimper:0.80,none,True,replay:638:dusk_signal_workshop
639,36,Ari,river_mill_bridge,v27:Ari:river_mill_bridge:day36,planks:27.65,durability:0.81,drawknife:0.70,none,True,replay:639:river_mill_bridge
640,36,Fay,roof_greenhouse_cistern,v27:Fay:roof_greenhouse_cistern:day36,water:48.20,durability:0.78,glass tongs:0.83,none,True,replay:640:roof_greenhouse_cistern
641,36,Nia,archive_public_kiosk,v27:Nia:archive_public_kiosk:day36,paper:24.89,durability:0.66,binding awl:0.67,none,True,replay:641:archive_public_kiosk
642,36,Milo,dusk_signal_workshop,v27:Milo:dusk_signal_workshop:day36,oil:21.65,durability:0.66,wire crimper:0.79,none,True,replay:642:dusk_signal_workshop
643,36,Ari,river_mill_bridge,v27:Ari:river_mill_bridge:day36,planks:27.65,durability:0.80,drawknife:0.70,none,True,replay:643:river_mill_bridge
644,36,Fay,roof_greenhouse_cistern,v27:Fay:roof_greenhouse_cistern:day36,water:48.34,durability:0.77,glass tongs:0.82,none,True,replay:644:roof_greenhouse_cistern
645,36,Nia,archive_public_kiosk,v27:Nia:archive_public_kiosk:day36,paper:24.89,durability:0.65,binding awl:0.66,none,True,replay:645:archive_public_kiosk
646,36,Milo,dusk_signal_workshop,v27:Milo:dusk_signal_workshop:day36,oil:21.65,durability:0.65,wire crimper:0.79,none,True,replay:646:dusk_signal_workshop
647,36,Ari,river_mill_bridge,v27:Ari:river_mill_bridge:day36,planks:27.65,durability:0.80,drawknife:0.70,none,True,replay:647:river_mill_bridge
648,37,Fay,roof_greenhouse_cistern,v27:Fay:roof_greenhouse_cistern:day37,water:48.34,durability:0.76,glass tongs:0.82,none,True,replay:648:roof_greenhouse_cistern
649,37,Nia,archive_public_kiosk,v27:Nia:archive_public_kiosk:day37,paper:25.03,durability:0.64,binding awl:0.66,none,True,replay:649:archive_public_kiosk
650,37,Milo,dusk_signal_workshop,v27:Milo:dusk_signal_workshop:day37,oil:21.88,durability:0.64,wire crimper:0.78,none,True,replay:650:dusk_signal_workshop
651,37,Ari,river_mill_bridge,v27:Ari:river_mill_bridge:day37,planks:27.75,durability:0.79,drawknife:0.69,none,True,replay:651:river_mill_bridge
652,37,Fay,roof_greenhouse_cistern,v27:Fay:roof_greenhouse_cistern:day37,water:48.34,durability:0.76,glass tongs:0.81,none,True,replay:652:roof_greenhouse_cistern
653,37,Nia,archive_public_kiosk,v27:Nia:archive_public_kiosk:day37,paper:25.22,durability:0.63,binding awl:0.65,none,True,replay:653:archive_public_kiosk
654,37,Milo,dusk_signal_workshop,v27:Milo:dusk_signal_workshop:day37,oil:21.88,durability:0.64,wire crimper:0.78,none,True,replay:654:dusk_signal_workshop
655,37,Ari,river_mill_bridge,v27:Ari:river_mill_bridge:day37,planks:27.75,durability:0.78,drawknife:0.69,none,True,replay:655:river_mill_bridge
656,37,Fay,roof_greenhouse_cistern,v27:Fay:roof_greenhouse_cistern:day37,water:48.50,durability:0.74,glass tongs:0.80,none,True,replay:656:roof_greenhouse_cistern
657,37,Nia,archive_public_kiosk,v27:Nia:archive_public_kiosk:day37,paper:25.12,durability:0.71,binding awl:0.77,none,True,replay:657:archive_public_kiosk
658,37,Milo,dusk_signal_workshop,v27:Milo:dusk_signal_workshop:day37,oil:22.06,durability:0.63,wire crimper:0.77,none,True,replay:658:dusk_signal_workshop
659,37,Ari,river_mill_bridge,v27:Ari:river_mill_bridge:day37,planks:27.87,durability:0.77,drawknife:0.68,none,True,replay:659:river_mill_bridge
660,37,Fay,roof_greenhouse_cistern,v27:Fay:roof_greenhouse_cistern:day37,water:48.63,durability:0.73,glass tongs:0.80,none,True,replay:660:roof_greenhouse_cistern
661,37,Nia,archive_public_kiosk,v27:Nia:archive_public_kiosk:day37,paper:25.12,durability:0.71,binding awl:0.77,none,True,replay:661:archive_public_kiosk
662,37,Milo,dusk_signal_workshop,v27:Milo:dusk_signal_workshop:day37,oil:22.23,durability:0.61,wire crimper:0.76,none,True,replay:662:dusk_signal_workshop
663,37,Ari,river_mill_bridge,v27:Ari:river_mill_bridge:day37,planks:27.87,durability:0.77,drawknife:0.68,none,True,replay:663:river_mill_bridge
664,37,Fay,roof_greenhouse_cistern,v27:Fay:roof_greenhouse_cistern:day37,water:48.63,durability:0.73,glass tongs:0.79,none,True,replay:664:roof_greenhouse_cistern
665,37,Nia,archive_public_kiosk,v27:Nia:archive_public_kiosk:day37,paper:25.02,durability:0.79,binding awl:0.77,none,True,replay:665:archive_public_kiosk
666,38,Milo,dusk_signal_workshop,v27:Milo:dusk_signal_workshop:day38,oil:22.13,durability:0.70,wire crimper:0.76,none,True,replay:666:dusk_signal_workshop
667,38,Ari,river_mill_bridge,v27:Ari:river_mill_bridge:day38,planks:27.87,durability:0.76,drawknife:0.68,none,True,replay:667:river_mill_bridge
668,38,Fay,roof_greenhouse_cistern,v27:Fay:roof_greenhouse_cistern:day38,water:48.73,durability:0.71,glass tongs:0.78,none,True,replay:668:roof_greenhouse_cistern
