tick_id,day,settlement_id,resident_id,object_id,default_state,forgiveness_state,forgiveness_ceiling,trust_before,trust_after,resentment_before,resentment_after,gaze_keyframes,posture_keyframes,gesture_keyframes,visible_limit,no_forced_forgiveness,partial_repair_only
2744,153,repair_ring,Pax,copper wire,defaulted,observed,0.3056,0.12,0.12,0.76,0.76,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
2745,153,riverbend,Cee,binding cord,current,repairing,0.312,0.12,0.13,0.726,0.714,object>borrower>witness,guarded>neutral>half-open,accept-return>small-nod>resume,True,True,True
2748,153,signal,Ren,oil lantern,defaulted,observed,0.3056,0.12,0.12,0.76,0.76,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
2750,153,repair_ring,Wren,cool cloth,current,repairing,0.3088,0.12,0.13,0.758,0.746,object>borrower>witness,guarded>neutral>half-open,accept-return>small-nod>resume,True,True,True
2752,153,roofward,Sera,herb ledger,defaulted,observed,0.3056,0.12,0.12,0.76,0.76,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
2753,153,archive,Vell,memory tag,defaulted,repairing,0.3086,0.12,0.13,0.76,0.748,object>borrower>witness,guarded>neutral>half-open,accept-return>small-nod>resume,True,True,True
2756,154,riverbend,Ari,cedar plank,current,observed,0.32974,0.13,0.13,0.542,0.542,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
2759,154,signal,Oda,wind wrap,defaulted,repairing,0.31128,0.12,0.13,0.744,0.732,object>borrower>witness,guarded>neutral>half-open,accept-return>small-nod>resume,True,True,True
2760,154,orchard,Ivo,seed satchel,defaulted,observed,0.33144,0.12,0.12,0.516,0.516,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
2762,154,riverbend,Cee,binding cord,current,repairing,0.31408,0.127,0.137,0.716,0.704,object>borrower>witness,guarded>neutral>half-open,accept-return>small-nod>resume,True,True,True
2764,154,archive,Nia,signal spool,defaulted,observed,0.3198,0.12,0.12,0.618,0.618,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
2767,154,repair_ring,Wren,cool cloth,current,repairing,0.31108,0.12,0.13,0.746,0.734,object>borrower>witness,guarded>neutral>half-open,accept-return>small-nod>resume,True,True,True
2768,154,riverbend,Ari,cedar plank,current,observed,0.32954,0.121,0.121,0.544,0.544,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
2770,154,archive,Vell,memory tag,defaulted,repairing,0.30968,0.12,0.13,0.76,0.748,object>borrower>witness,guarded>neutral>half-open,accept-return>small-nod>resume,True,True,True
2772,155,repair_ring,Wren,cool cloth,current,observed,0.31108,0.12,0.12,0.734,0.734,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
2776,155,signal,Oda,wind wrap,defaulted,repairing,0.31048,0.12,0.13,0.752,0.74,object>borrower>witness,guarded>neutral>half-open,accept-return>small-nod>resume,True,True,True
2779,155,riverbend,Cee,binding cord,defaulted,repairing,0.31346,0.127,0.137,0.706,0.694,object>borrower>witness,guarded>neutral>half-open,accept-return>small-nod>resume,True,True,True
2780,155,roofward,Bex,shade cloth,defaulted,observed,0.3056,0.12,0.12,0.76,0.76,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
2784,155,repair_ring,Wren,cool cloth,current,repairing,0.31174,0.12,0.13,0.734,0.722,object>borrower>witness,guarded>neutral>half-open,accept-return>small-nod>resume,True,True,True
2787,155,archive,Vell,memory tag,defaulted,repairing,0.3068,0.12,0.13,0.76,0.748,object>borrower>witness,guarded>neutral>half-open,accept-return>small-nod>resume,True,True,True
2788,155,signal,Oda,wind wrap,defaulted,observed,0.3066,0.12,0.12,0.75,0.75,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
2792,156,archive,Vell,memory tag,defaulted,observed,0.3066,0.12,0.12,0.75,0.75,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
2793,156,signal,Oda,wind wrap,defaulted,repairing,0.3068,0.12,0.13,0.76,0.748,object>borrower>witness,guarded>neutral>half-open,accept-return>small-nod>resume,True,True,True
2796,156,riverbend,Cee,binding cord,defaulted,repairing,0.31338,0.12,0.13,0.696,0.684,object>borrower>witness,guarded>neutral>half-open,accept-return>small-nod>resume,True,True,True
2800,156,orchard,Pim,dry cord,current,observed,0.3056,0.128,0.128,0.76,0.76,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
2801,156,repair_ring,Wren,cool cloth,current,repairing,0.31194,0.127,0.137,0.732,0.72,object>borrower>witness,guarded>neutral>half-open,accept-return>small-nod>resume,True,True,True
2804,156,archive,Vell,memory tag,defaulted,repairing,0.3076,0.12,0.13,0.752,0.74,object>borrower>witness,guarded>neutral>half-open,accept-return>small-nod>resume,True,True,True
2808,157,roofward,Sera,herb ledger,defaulted,observed,0.3056,0.12,0.12,0.76,0.76,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
2810,157,signal,Oda,wind wrap,defaulted,repairing,0.3086,0.12,0.13,0.76,0.748,object>borrower>witness,guarded>neutral>half-open,accept-return>small-nod>resume,True,True,True
2812,157,repair_ring,Pax,copper wire,defaulted,observed,0.3074,0.13,0.13,0.76,0.76,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
2813,157,riverbend,Cee,binding cord,defaulted,repairing,0.3152,0.12,0.13,0.694,0.682,object>borrower>witness,guarded>neutral>half-open,accept-return>small-nod>resume,True,True,True
2816,157,signal,Ren,oil lantern,current,observed,0.30704,0.128,0.128,0.76,0.76,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
2818,157,repair_ring,Wren,cool cloth,defaulted,repairing,0.31286,0.127,0.137,0.73,0.718,object>borrower>witness,guarded>neutral>half-open,accept-return>small-nod>resume,True,True,True
2820,157,roofward,Sera,herb ledger,defaulted,observed,0.3056,0.12,0.12,0.76,0.76,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
2821,157,archive,Vell,memory tag,defaulted,repairing,0.3086,0.12,0.13,0.76,0.748,object>borrower>witness,guarded>neutral>half-open,accept-return>small-nod>resume,True,True,True
2824,157,repair_ring,Pax,copper wire,defaulted,observed,0.30578,0.121,0.121,0.76,0.76,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
2827,158,signal,Oda,wind wrap,defaulted,repairing,0.30824,0.12,0.13,0.76,0.748,object>borrower>witness,guarded>neutral>half-open,accept-return>small-nod>resume,True,True,True
2828,158,orchard,Ivo,seed satchel,current,observed,0.33174,0.122,0.122,0.522,0.522,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
2830,158,riverbend,Cee,binding cord,defaulted,repairing,0.31404,0.12,0.13,0.702,0.69,object>borrower>witness,guarded>neutral>half-open,accept-return>small-nod>resume,True,True,True
2832,158,archive,Nia,signal spool,defaulted,observed,0.3182,0.12,0.12,0.634,0.634,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
2835,158,repair_ring,Wren,cool cloth,defaulted,repairing,0.31414,0.12,0.13,0.728,0.716,object>borrower>witness,guarded>neutral>half-open,accept-return>small-nod>resume,True,True,True
2836,158,riverbend,Ari,cedar plank,defaulted,observed,0.3245,0.12,0.12,0.58,0.58,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
2838,158,archive,Vell,memory tag,current,repairing,0.31068,0.12,0.13,0.75,0.738,object>borrower>witness,guarded>neutral>half-open,accept-return>small-nod>resume,True,True,True
2840,158,orchard,Ivo,seed satchel,current,observed,0.33154,0.124,0.124,0.524,0.524,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
2844,159,signal,Oda,wind wrap,defaulted,repairing,0.30824,0.12,0.13,0.76,0.748,object>borrower>witness,guarded>neutral>half-open,accept-return>small-nod>resume,True,True,True
2847,159,riverbend,Cee,binding cord,defaulted,repairing,0.31404,0.12,0.13,0.702,0.69,object>borrower>witness,guarded>neutral>half-open,accept-return>small-nod>resume,True,True,True
2848,159,roofward,Bex,shade cloth,defaulted,observed,0.30704,0.12,0.12,0.76,0.76,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
2852,159,repair_ring,Wren,cool cloth,defaulted,repairing,0.31056,0.12,0.13,0.726,0.714,object>borrower>witness,guarded>neutral>half-open,accept-return>small-nod>resume,True,True,True
2855,159,archive,Vell,memory tag,current,repairing,0.31034,0.12,0.13,0.748,0.736,object>borrower>witness,guarded>neutral>half-open,accept-return>small-nod>resume,True,True,True
2856,159,signal,Oda,wind wrap,defaulted,observed,0.30724,0.12,0.12,0.758,0.758,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
2860,159,roofward,Bex,shade cloth,current,observed,0.3056,0.128,0.128,0.76,0.76,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
2864,160,riverbend,Cee,binding cord,defaulted,repairing,0.3126,0.12,0.13,0.702,0.69,object>borrower>witness,guarded>neutral>half-open,accept-return>small-nod>resume,True,True,True
2868,160,orchard,Pim,dry cord,defaulted,observed,0.3056,0.12,0.12,0.76,0.76,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
2869,160,repair_ring,Wren,cool cloth,defaulted,repairing,0.3104,0.12,0.13,0.724,0.712,object>borrower>witness,guarded>neutral>half-open,accept-return>small-nod>resume,True,True,True
2872,160,archive,Vell,memory tag,defaulted,repairing,0.31134,0.12,0.13,0.738,0.726,object>borrower>witness,guarded>neutral>half-open,accept-return>small-nod>resume,True,True,True
2876,160,riverbend,Cee,binding cord,defaulted,observed,0.3124,0.12,0.12,0.692,0.692,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
2880,161,repair_ring,Pax,copper wire,defaulted,observed,0.3056,0.12,0.12,0.76,0.76,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
2881,161,riverbend,Cee,binding cord,defaulted,repairing,0.3144,0.12,0.13,0.702,0.69,object>borrower>witness,guarded>neutral>half-open,accept-return>small-nod>resume,True,True,True
2884,161,signal,Ren,oil lantern,defaulted,observed,0.30596,0.122,0.122,0.76,0.76,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
2886,161,repair_ring,Wren,cool cloth,defaulted,repairing,0.3124,0.12,0.13,0.722,0.71,object>borrower>witness,guarded>neutral>half-open,accept-return>small-nod>resume,True,True,True
2888,161,roofward,Sera,herb ledger,current,observed,0.3056,0.12,0.12,0.76,0.76,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
2889,161,archive,Vell,memory tag,defaulted,repairing,0.31118,0.121,0.131,0.736,0.724,object>borrower>witness,guarded>neutral>half-open,accept-return>small-nod>resume,True,True,True
2892,161,repair_ring,Pax,copper wire,defaulted,observed,0.3056,0.12,0.12,0.76,0.76,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
2896,161,signal,Ren,oil lantern,defaulted,observed,0.3056,0.12,0.12,0.76,0.76,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
2897,161,orchard,Pim,dry cord,defaulted,repairing,0.3086,0.12,0.13,0.76,0.748,object>borrower>witness,guarded>neutral>half-open,accept-return>small-nod>resume,True,True,True
2898,162,riverbend,Cee,binding cord,defaulted,repairing,0.31324,0.12,0.13,0.71,0.698,object>borrower>witness,guarded>neutral>half-open,accept-return>small-nod>resume,True,True,True
2900,162,archive,Nia,signal spool,current,observed,0.32194,0.13,0.13,0.62,0.62,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
2903,162,repair_ring,Wren,cool cloth,defaulted,repairing,0.31368,0.12,0.13,0.72,0.708,object>borrower>witness,guarded>neutral>half-open,accept-return>small-nod>resume,True,True,True
2904,162,riverbend,Ari,cedar plank,current,observed,0.3188,0.128,0.128,0.628,0.628,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
2906,162,archive,Vell,memory tag,defaulted,repairing,0.31326,0.12,0.13,0.726,0.714,object>borrower>witness,guarded>neutral>half-open,accept-return>small-nod>resume,True,True,True
2908,162,orchard,Ivo,seed satchel,defaulted,observed,0.3256,0.12,0.12,0.56,0.56,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
2912,162,archive,Nia,signal spool,current,observed,0.32174,0.121,0.121,0.622,0.622,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
2914,162,orchard,Pim,dry cord,defaulted,repairing,0.30968,0.12,0.13,0.76,0.748,object>borrower>witness,guarded>neutral>half-open,accept-return>small-nod>resume,True,True,True
2916,163,roofward,Bex,shade cloth,defaulted,observed,0.3056,0.12,0.12,0.76,0.76,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
2920,163,repair_ring,Wren,cool cloth,defaulted,repairing,0.31288,0.12,0.13,0.728,0.716,object>borrower>witness,guarded>neutral>half-open,accept-return>small-nod>resume,True,True,True
2923,163,archive,Vell,memory tag,defaulted,repairing,0.31124,0.12,0.13,0.73,0.718,object>borrower>witness,guarded>neutral>half-open,accept-return>small-nod>resume,True,True,True
2924,163,signal,Oda,wind wrap,defaulted,observed,0.3056,0.12,0.12,0.76,0.76,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
2928,163,roofward,Bex,shade cloth,defaulted,observed,0.3056,0.12,0.12,0.76,0.76,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
2931,163,orchard,Pim,dry cord,defaulted,repairing,0.3068,0.12,0.13,0.76,0.748,object>borrower>witness,guarded>neutral>half-open,accept-return>small-nod>resume,True,True,True
2932,163,repair_ring,Wren,cool cloth,defaulted,observed,0.31188,0.12,0.12,0.726,0.726,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
2936,164,orchard,Pim,dry cord,defaulted,observed,0.3066,0.12,0.12,0.75,0.75,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
2937,164,repair_ring,Wren,cool cloth,defaulted,repairing,0.31208,0.12,0.13,0.736,0.724,object>borrower>witness,guarded>neutral>half-open,accept-return>small-nod>resume,True,True,True
2940,164,archive,Vell,memory tag,defaulted,repairing,0.30976,0.12,0.13,0.734,0.722,object>borrower>witness,guarded>neutral>half-open,accept-return>small-nod>resume,True,True,True
2944,164,riverbend,Cee,binding cord,defaulted,observed,0.3104,0.12,0.12,0.712,0.712,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
2948,164,orchard,Pim,dry cord,current,repairing,0.3086,0.12,0.13,0.742,0.73,object>borrower>witness,guarded>neutral>half-open,accept-return>small-nod>resume,True,True,True
2951,164,roofward,Sera,herb ledger,defaulted,repairing,0.3068,0.12,0.13,0.76,0.748,object>borrower>witness,guarded>neutral>half-open,accept-return>small-nod>resume,True,True,True
2952,165,signal,Ren,oil lantern,defaulted,observed,0.3056,0.12,0.12,0.76,0.76,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
2954,165,repair_ring,Wren,cool cloth,defaulted,repairing,0.3102,0.12,0.13,0.744,0.732,object>borrower>witness,guarded>neutral>half-open,accept-return>small-nod>resume,True,True,True
2956,165,roofward,Sera,herb ledger,defaulted,observed,0.3058,0.12,0.12,0.758,0.758,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
2957,165,archive,Vell,memory tag,defaulted,repairing,0.3114,0.12,0.13,0.732,0.72,object>borrower>witness,guarded>neutral>half-open,accept-return>small-nod>resume,True,True,True
2960,165,repair_ring,Pax,copper wire,current,observed,0.30596,0.122,0.122,0.76,0.76,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
2964,165,signal,Ren,oil lantern,defaulted,observed,0.3056,0.12,0.12,0.76,0.76,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
2965,165,orchard,Pim,dry cord,current,repairing,0.3116,0.12,0.13,0.73,0.718,object>borrower>witness,guarded>neutral>half-open,accept-return>small-nod>resume,True,True,True
2968,165,roofward,Sera,herb ledger,defaulted,repairing,0.3086,0.12,0.13,0.76,0.748,object>borrower>witness,guarded>neutral>half-open,accept-return>small-nod>resume,True,True,True
2971,166,repair_ring,Wren,cool cloth,defaulted,repairing,0.30904,0.12,0.13,0.752,0.74,object>borrower>witness,guarded>neutral>half-open,accept-return>small-nod>resume,True,True,True
2972,166,riverbend,Ari,cedar plank,defaulted,observed,0.3142,0.12,0.12,0.674,0.674,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
2974,166,archive,Vell,memory tag,defaulted,repairing,0.31024,0.12,0.13,0.74,0.728,object>borrower>witness,guarded>neutral>half-open,accept-return>small-nod>resume,True,True,True
2976,166,orchard,Ivo,seed satchel,current,observed,0.32834,0.136,0.136,0.556,0.556,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
2980,166,archive,Nia,signal spool,defaulted,observed,0.3158,0.12,0.12,0.658,0.658,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
2982,166,orchard,Pim,dry cord,current,repairing,0.31468,0.12,0.13,0.71,0.698,object>borrower>witness,guarded>neutral>half-open,accept-return>small-nod>resume,True,True,True
2984,166,riverbend,Ari,cedar plank,defaulted,observed,0.314,0.12,0.12,0.676,0.676,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
2985,166,roofward,Sera,herb ledger,defaulted,repairing,0.30968,0.12,0.13,0.76,0.748,object>borrower>witness,guarded>neutral>half-open,accept-return>small-nod>resume,True,True,True
2988,167,repair_ring,Wren,cool cloth,defaulted,repairing,0.30824,0.12,0.13,0.76,0.748,object>borrower>witness,guarded>neutral>half-open,accept-return>small-nod>resume,True,True,True
2991,167,archive,Vell,memory tag,defaulted,repairing,0.31024,0.12,0.13,0.74,0.728,object>borrower>witness,guarded>neutral>half-open,accept-return>small-nod>resume,True,True,True
2992,167,signal,Oda,wind wrap,current,observed,0.30704,0.12,0.12,0.76,0.76,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
2996,167,roofward,Bex,shade cloth,defaulted,observed,0.3056,0.12,0.12,0.76,0.76,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
2999,167,orchard,Pim,dry cord,current,repairing,0.31326,0.127,0.137,0.708,0.696,object>borrower>witness,guarded>neutral>half-open,accept-return>small-nod>resume,True,True,True
3000,167,repair_ring,Wren,cool cloth,defaulted,observed,0.3058,0.12,0.12,0.758,0.758,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
3002,167,roofward,Sera,herb ledger,defaulted,repairing,0.3068,0.12,0.13,0.76,0.748,object>borrower>witness,guarded>neutral>half-open,accept-return>small-nod>resume,True,True,True
3004,167,signal,Oda,wind wrap,current,observed,0.30704,0.128,0.128,0.76,0.76,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
3008,168,archive,Vell,memory tag,defaulted,repairing,0.3088,0.12,0.13,0.74,0.728,object>borrower>witness,guarded>neutral>half-open,accept-return>small-nod>resume,True,True,True
3012,168,riverbend,Cee,binding cord,defaulted,observed,0.3088,0.12,0.12,0.728,0.728,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
3016,168,orchard,Pim,dry cord,defaulted,repairing,0.31318,0.127,0.137,0.698,0.686,object>borrower>witness,guarded>neutral>half-open,accept-return>small-nod>resume,True,True,True
3019,168,roofward,Sera,herb ledger,defaulted,repairing,0.3068,0.12,0.13,0.76,0.748,object>borrower>witness,guarded>neutral>half-open,accept-return>small-nod>resume,True,True,True
3020,168,archive,Vell,memory tag,defaulted,observed,0.3086,0.12,0.12,0.73,0.73,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
3024,169,roofward,Sera,herb ledger,defaulted,observed,0.3058,0.12,0.12,0.758,0.758,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
3025,169,archive,Vell,memory tag,defaulted,repairing,0.3106,0.12,0.13,0.74,0.728,object>borrower>witness,guarded>neutral>half-open,accept-return>small-nod>resume,True,True,True
3028,169,repair_ring,Pax,copper wire,defaulted,observed,0.3056,0.12,0.12,0.76,0.76,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
3032,169,signal,Ren,oil lantern,current,observed,0.3056,0.12,0.12,0.76,0.76,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
3033,169,orchard,Pim,dry cord,defaulted,repairing,0.315,0.12,0.13,0.696,0.684,object>borrower>witness,guarded>neutral>half-open,accept-return>small-nod>resume,True,True,True
3036,169,roofward,Sera,herb ledger,current,repairing,0.3088,0.12,0.13,0.758,0.746,object>borrower>witness,guarded>neutral>half-open,accept-return>small-nod>resume,True,True,True
3040,169,repair_ring,Pax,copper wire,defaulted,observed,0.3056,0.12,0.12,0.76,0.76,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
3042,170,archive,Vell,memory tag,defaulted,repairing,0.30944,0.12,0.13,0.748,0.736,object>borrower>witness,guarded>neutral>half-open,accept-return>small-nod>resume,True,True,True
3044,170,orchard,Ivo,seed satchel,defaulted,observed,0.3186,0.125,0.125,0.63,0.63,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
3048,170,archive,Nia,signal spool,current,observed,0.31864,0.128,0.128,0.644,0.644,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
3050,170,orchard,Pim,dry cord,defaulted,repairing,0.31708,0.12,0.13,0.686,0.674,object>borrower>witness,guarded>neutral>half-open,accept-return>small-nod>resume,True,True,True
3052,170,riverbend,Ari,cedar plank,defaulted,observed,0.3104,0.12,0.12,0.712,0.712,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
3053,170,roofward,Sera,herb ledger,current,repairing,0.31008,0.12,0.13,0.756,0.744,object>borrower>witness,guarded>neutral>half-open,accept-return>small-nod>resume,True,True,True
3056,170,orchard,Ivo,seed satchel,defaulted,observed,0.3184,0.12,0.12,0.632,0.632,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
3060,171,signal,Oda,wind wrap,defaulted,observed,0.30578,0.12,0.12,0.76,0.76,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
3064,171,roofward,Bex,shade cloth,current,observed,0.3056,0.136,0.136,0.76,0.76,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
3067,171,orchard,Pim,dry cord,defaulted,repairing,0.3152,0.12,0.13,0.676,0.664,object>borrower>witness,guarded>neutral>half-open,accept-return>small-nod>resume,True,True,True
3068,171,repair_ring,Wren,cool cloth,defaulted,observed,0.3056,0.12,0.12,0.76,0.76,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
3070,171,roofward,Sera,herb ledger,defaulted,repairing,0.30974,0.12,0.13,0.754,0.742,object>borrower>witness,guarded>neutral>half-open,accept-return>small-nod>resume,True,True,True
3072,171,signal,Oda,wind wrap,defaulted,observed,0.3056,0.12,0.12,0.76,0.76,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
3076,171,roofward,Bex,shade cloth,current,observed,0.30848,0.133,0.133,0.76,0.76,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
3080,172,riverbend,Cee,binding cord,current,observed,0.3056,0.12,0.12,0.76,0.76,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
3084,172,orchard,Pim,dry cord,defaulted,repairing,0.3162,0.12,0.13,0.666,0.654,object>borrower>witness,guarded>neutral>half-open,accept-return>small-nod>resume,True,True,True
3087,172,roofward,Sera,herb ledger,defaulted,repairing,0.30994,0.121,0.131,0.752,0.74,object>borrower>witness,guarded>neutral>half-open,accept-return>small-nod>resume,True,True,True
3088,172,archive,Vell,memory tag,defaulted,observed,0.3066,0.12,0.12,0.75,0.75,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
3092,172,riverbend,Cee,binding cord,current,observed,0.3056,0.122,0.122,0.76,0.76,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
3095,172,signal,Ren,oil lantern,defaulted,repairing,0.3068,0.12,0.13,0.76,0.748,object>borrower>witness,guarded>neutral>half-open,accept-return>small-nod>resume,True,True,True
3096,173,repair_ring,Pax,copper wire,current,observed,0.30704,0.128,0.128,0.76,0.76,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
3100,173,signal,Ren,oil lantern,defaulted,observed,0.3058,0.12,0.12,0.758,0.758,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
3101,173,orchard,Pim,dry cord,defaulted,repairing,0.3182,0.12,0.13,0.664,0.652,object>borrower>witness,guarded>neutral>half-open,accept-return>small-nod>resume,True,True,True
3104,173,roofward,Sera,herb ledger,defaulted,repairing,0.3096,0.12,0.13,0.75,0.738,object>borrower>witness,guarded>neutral>half-open,accept-return>small-nod>resume,True,True,True
3108,173,repair_ring,Pax,copper wire,current,observed,0.30704,0.128,0.128,0.76,0.76,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
3112,173,signal,Ren,oil lantern,defaulted,repairing,0.3086,0.12,0.13,0.76,0.748,object>borrower>witness,guarded>neutral>half-open,accept-return>small-nod>resume,True,True,True
3116,174,archive,Nia,signal spool,defaulted,observed,0.3112,0.12,0.12,0.704,0.704,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
3118,174,orchard,Pim,dry cord,defaulted,repairing,0.31704,0.12,0.13,0.672,0.66,object>borrower>witness,guarded>neutral>half-open,accept-return>small-nod>resume,True,True,True
3120,174,riverbend,Ari,cedar plank,defaulted,observed,0.3098,0.12,0.12,0.718,0.718,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
3121,174,roofward,Sera,herb ledger,defaulted,repairing,0.31088,0.12,0.13,0.748,0.736,object>borrower>witness,guarded>neutral>half-open,accept-return>small-nod>resume,True,True,True
3124,174,orchard,Ivo,seed satchel,current,observed,0.3158,0.136,0.136,0.658,0.658,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
3128,174,archive,Nia,signal spool,defaulted,observed,0.3096,0.12,0.12,0.72,0.72,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
3129,174,signal,Ren,oil lantern,defaulted,repairing,0.30968,0.12,0.13,0.76,0.748,object>borrower>witness,guarded>neutral>half-open,accept-return>small-nod>resume,True,True,True
3132,175,roofward,Bex,shade cloth,defaulted,observed,0.30578,0.124,0.124,0.76,0.76,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
3135,175,orchard,Pim,dry cord,defaulted,repairing,0.31704,0.12,0.13,0.672,0.66,object>borrower>witness,guarded>neutral>half-open,accept-return>small-nod>resume,True,True,True
3136,175,repair_ring,Wren,cool cloth,defaulted,observed,0.30704,0.122,0.122,0.76,0.76,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
3138,175,roofward,Sera,herb ledger,defaulted,repairing,0.30838,0.12,0.13,0.746,0.734,object>borrower>witness,guarded>neutral>half-open,accept-return>small-nod>resume,True,True,True
3140,175,signal,Oda,wind wrap,defaulted,observed,0.3056,0.12,0.12,0.76,0.76,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
3144,175,roofward,Bex,shade cloth,defaulted,observed,0.30848,0.12,0.12,0.76,0.76,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
3146,175,signal,Ren,oil lantern,current,repairing,0.307,0.12,0.13,0.758,0.746,object>borrower>witness,guarded>neutral>half-open,accept-return>small-nod>resume,True,True,True
3148,175,repair_ring,Wren,cool cloth,defaulted,observed,0.30596,0.124,0.124,0.76,0.76,room>object>room,neutral>still>neutral,idle>small-turn>idle,True,True,True
3149,175,riverbend,Ari,cedar plank,defaulted,repairing,0.3098,0.12,0.13,0.73,0.718,object>borrower>witness,guarded>neutral>half-open,accept-return>small-nod>resume,True,True,True
3152,176,orchard,Pim,dry cord,defaulted,repairing,0.31704,0.12,0.13,0.672,0.66,object>borrower>witness,guarded>neutral>half-open,accept-return>small-nod>resume,True,True,True
