tick_id,day,route_id,replay_event,state_hash,includes_route_selection,includes_caravan_task,includes_forecast_edit,includes_drill_minigame,includes_guild_inspection,includes_reload_probe,replay_exportable
762,48,archive_signal,archive_signal:stone kiosk path:rev26:tasks15,v30-426749,True,True,False,False,False,False,True
763,48,signal_orchard,signal_orchard:river lantern loop:rev25:tasks20,v30-453267,False,False,False,True,False,False,True
764,48,orchard_riverbend,orchard_riverbend:market plank route:rev26:tasks17,v30-492659,False,False,False,False,True,False,True
765,48,central_repair_ring,central_repair_ring:outer bell path:rev24:tasks18,v30-477660,True,False,False,False,False,False,True
766,48,riverbend_roofward,riverbend_roofward:orchard ridge detour:rev23:tasks18,v30-531895,False,True,True,False,False,False,True
767,48,roofward_archive,roofward_archive:cool archive lane:rev22:tasks20,v30-461084,False,False,False,False,False,True,True
768,49,archive_signal,archive_signal:stone kiosk path:rev27:tasks15,v30-427351,False,False,True,False,False,True,True
769,49,signal_orchard,signal_orchard:river lantern loop:rev25:tasks20,v30-453753,True,False,False,False,False,False,True
770,49,orchard_riverbend,orchard_riverbend:market plank route:rev26:tasks17,v30-492415,False,False,False,False,False,False,True
771,49,central_repair_ring,central_repair_ring:outer bell path:rev24:tasks18,v30-477416,False,False,False,True,False,False,True
772,49,riverbend_roofward,riverbend_roofward:orchard ridge detour:rev23:tasks18,v30-531651,True,False,False,False,True,False,True
773,49,roofward_archive,roofward_archive:cool archive lane:rev22:tasks20,v30-460840,True,False,False,False,False,False,True
774,49,archive_signal,archive_signal:stone kiosk path:rev27:tasks15,v30-427107,False,False,False,False,False,False,True
775,49,signal_orchard,signal_orchard:river lantern loop:rev25:tasks20,v30-453509,False,False,False,False,False,True,True
776,49,orchard_riverbend,orchard_riverbend:market plank route:rev27:tasks17,v30-493022,False,False,True,False,False,False,True
777,49,central_repair_ring,central_repair_ring:outer bell path:rev24:tasks18,v30-477902,True,False,False,False,False,False,True
778,49,riverbend_roofward,riverbend_roofward:orchard ridge detour:rev23:tasks19,v30-532264,False,True,False,False,False,False,True
779,49,roofward_archive,roofward_archive:cool archive lane:rev22:tasks20,v30-461326,False,False,False,True,False,False,True
780,49,archive_signal,archive_signal:stone kiosk path:rev27:tasks15,v30-426863,False,False,False,False,True,False,True
781,49,signal_orchard,signal_orchard:dusk road:rev25:tasks20,v30-344166,True,False,False,False,False,False,True
782,49,orchard_riverbend,orchard_riverbend:market plank route:rev27:tasks18,v30-492902,False,True,False,False,False,False,True
783,49,central_repair_ring,central_repair_ring:outer bell path:rev24:tasks18,v30-477658,False,False,False,False,False,True,True
784,50,riverbend_roofward,riverbend_roofward:orchard ridge detour:rev24:tasks19,v30-532144,False,False,True,False,True,True,True
785,50,roofward_archive,roofward_archive:cool archive lane:rev22:tasks20,v30-461082,True,False,False,False,False,False,True
786,50,archive_signal,archive_signal:stone kiosk path:rev27:tasks16,v30-427468,False,True,False,False,False,False,True
787,50,signal_orchard,signal_orchard:dusk road:rev25:tasks20,v30-344652,False,False,False,True,False,False,True
788,50,orchard_riverbend,orchard_riverbend:market plank route:rev27:tasks18,v30-493388,False,False,False,False,True,False,True
789,50,central_repair_ring,central_repair_ring:outer bell path:rev24:tasks18,v30-478144,True,False,False,False,False,False,True
790,50,riverbend_roofward,riverbend_roofward:orchard ridge detour:rev24:tasks19,v30-531900,False,False,False,False,True,False,True
791,50,roofward_archive,roofward_archive:cool archive lane:rev22:tasks20,v30-460838,False,False,False,True,False,False,True
792,50,archive_signal,archive_signal:stone kiosk path:rev28:tasks16,v30-427340,False,False,True,False,False,False,True
793,50,signal_orchard,signal_orchard:river lantern loop:rev25:tasks20,v30-453507,True,False,False,False,False,False,True
794,50,orchard_riverbend,orchard_riverbend:market plank route:rev27:tasks19,v30-493268,False,True,False,False,False,False,True
795,50,central_repair_ring,central_repair_ring:outer bell path:rev24:tasks18,v30-477900,False,False,False,True,False,False,True
796,50,riverbend_roofward,riverbend_roofward:orchard ridge detour:rev24:tasks19,v30-532386,False,False,False,False,True,False,True
797,50,roofward_archive,roofward_archive:cool archive lane:rev22:tasks20,v30-461324,True,False,False,False,False,False,True
798,50,archive_signal,archive_signal:stone kiosk path:rev28:tasks17,v30-427945,True,True,False,False,False,False,True
799,50,signal_orchard,signal_orchard:river lantern loop:rev25:tasks20,v30-453993,False,False,False,False,False,True,True
800,51,orchard_riverbend,orchard_riverbend:market plank route:rev28:tasks19,v30-492424,False,False,True,False,False,True,True
801,51,central_repair_ring,central_repair_ring:inner repair yard:rev24:tasks18,v30-503594,True,False,False,False,False,False,True
802,51,riverbend_roofward,riverbend_roofward:orchard ridge detour:rev24:tasks20,v30-530404,False,True,False,False,False,False,True
803,51,roofward_archive,roofward_archive:cool archive lane:rev22:tasks20,v30-460359,False,False,False,False,True,False,True
804,51,archive_signal,archive_signal:stone kiosk path:rev28:tasks17,v30-426980,False,False,False,False,True,False,True
805,51,signal_orchard,signal_orchard:river lantern loop:rev25:tasks20,v30-453028,True,False,False,False,False,False,True
806,51,orchard_riverbend,orchard_riverbend:market plank route:rev28:tasks19,v30-492910,True,False,False,False,False,True,True
807,51,central_repair_ring,central_repair_ring:inner repair yard:rev24:tasks18,v30-504080,False,False,False,False,False,False,True
808,51,riverbend_roofward,riverbend_roofward:orchard ridge detour:rev25:tasks20,v30-531014,False,False,True,False,False,False,True
809,51,roofward_archive,roofward_archive:cool archive lane:rev22:tasks20,v30-460845,True,False,False,False,True,False,True
810,51,archive_signal,archive_signal:stone kiosk path:rev28:tasks17,v30-426736,False,False,False,False,False,False,True
811,51,signal_orchard,signal_orchard:river lantern loop:rev25:tasks20,v30-452784,False,False,False,True,False,False,True
812,51,orchard_riverbend,orchard_riverbend:market plank route:rev28:tasks19,v30-492666,True,False,False,False,True,False,True
813,51,central_repair_ring,central_repair_ring:outer bell path:rev24:tasks18,v30-477177,True,False,False,False,False,False,True
814,51,riverbend_roofward,riverbend_roofward:orchard ridge detour:rev25:tasks21,v30-530897,False,True,False,False,False,False,True
815,51,roofward_archive,roofward_archive:cool archive lane:rev22:tasks20,v30-460601,False,False,False,False,True,True,True
816,52,archive_signal,archive_signal:stone kiosk path:rev29:tasks17,v30-427338,False,False,True,False,True,True,True
817,52,signal_orchard,signal_orchard:river lantern loop:rev25:tasks20,v30-453270,True,False,False,False,False,False,True
818,52,orchard_riverbend,orchard_riverbend:market plank route:rev28:tasks20,v30-492159,True,True,False,False,False,False,True
819,52,central_repair_ring,central_repair_ring:outer bell path:rev24:tasks18,v30-477663,False,False,False,True,False,False,True
820,52,riverbend_roofward,riverbend_roofward:orchard ridge detour:rev25:tasks21,v30-530653,False,False,False,False,True,False,True
821,52,roofward_archive,roofward_archive:cool archive lane:rev22:tasks20,v30-460357,True,False,False,False,False,False,True
822,52,archive_signal,archive_signal:stone kiosk path:rev29:tasks17,v30-427094,True,False,False,False,True,False,True
823,52,signal_orchard,signal_orchard:river lantern loop:rev25:tasks20,v30-453026,False,False,False,True,False,False,True
824,52,orchard_riverbend,orchard_riverbend:market plank route:rev29:tasks20,v30-492036,False,False,True,False,False,False,True
825,52,central_repair_ring,central_repair_ring:inner repair yard:rev24:tasks18,v30-504078,True,False,False,False,False,False,True
826,52,riverbend_roofward,riverbend_roofward:orchard ridge detour:rev25:tasks22,v30-531266,False,True,False,False,False,False,True
827,52,roofward_archive,roofward_archive:cool archive lane:rev22:tasks20,v30-460843,False,False,False,True,False,False,True
828,52,archive_signal,archive_signal:stone kiosk path:rev29:tasks17,v30-427580,True,False,False,False,True,False,True
829,52,signal_orchard,signal_orchard:river lantern loop:rev25:tasks20,v30-453512,True,False,False,False,False,False,True
830,52,orchard_riverbend,orchard_riverbend:market plank route:rev29:tasks20,v30-491792,False,False,False,False,False,False,True
831,52,central_repair_ring,central_repair_ring:inner repair yard:rev24:tasks18,v30-503834,False,False,False,False,False,True,True
832,53,riverbend_roofward,riverbend_roofward:orchard ridge detour:rev26:tasks22,v30-531146,False,False,True,False,False,True,True
833,53,roofward_archive,roofward_archive:cool archive lane:rev22:tasks20,v30-460599,True,False,False,False,False,False,True
834,53,archive_signal,archive_signal:stone kiosk path:rev29:tasks18,v30-427455,False,True,False,False,False,False,True
835,53,signal_orchard,signal_orchard:river lantern loop:rev25:tasks20,v30-453268,False,False,False,False,True,False,True
836,53,orchard_riverbend,orchard_riverbend:market plank route:rev29:tasks20,v30-492278,False,False,False,False,True,False,True
837,53,central_repair_ring,central_repair_ring:inner repair yard:rev24:tasks18,v30-504320,True,False,False,False,False,True,True
838,53,riverbend_roofward,riverbend_roofward:orchard ridge detour:rev26:tasks22,v30-531632,False,False,False,False,False,False,True
839,53,roofward_archive,roofward_archive:cool archive lane:rev22:tasks20,v30-461085,False,False,False,True,False,False,True
840,53,archive_signal,archive_signal:stone kiosk path:rev30:tasks18,v30-426282,False,False,True,False,False,False,True
841,53,signal_orchard,signal_orchard:river lantern loop:rev25:tasks20,v30-453024,True,False,False,False,True,False,True
842,53,orchard_riverbend,orchard_riverbend:market plank route:rev29:tasks21,v30-492158,False,True,False,False,False,False,True
843,53,central_repair_ring,central_repair_ring:inner repair yard:rev24:tasks18,v30-504076,False,False,False,True,False,False,True
844,53,riverbend_roofward,riverbend_roofward:orchard ridge detour:rev26:tasks22,v30-531388,False,False,False,False,True,False,True
845,53,roofward_archive,roofward_archive:cool archive lane:rev22:tasks20,v30-460841,True,False,False,False,False,False,True
846,53,archive_signal,archive_signal:stone kiosk path:rev30:tasks19,v30-426887,False,True,False,False,False,False,True
847,53,signal_orchard,signal_orchard:river lantern loop:rev25:tasks20,v30-453510,False,False,False,False,True,True,True
848,54,central_repair_ring,central_repair_ring:inner repair yard:rev25:tasks18,v30-504603,False,False,True,False,False,True,True
849,54,riverbend_roofward,riverbend_roofward:orchard ridge detour:rev26:tasks22,v30-531793,True,False,False,False,False,False,True
850,54,roofward_archive,roofward_archive:cool archive lane:rev22:tasks20,v30-460516,False,False,False,False,False,False,True
851,54,archive_signal,archive_signal:stone kiosk path:rev30:tasks19,v30-426562,False,False,False,False,False,False,True
852,54,signal_orchard,signal_orchard:river lantern loop:rev25:tasks20,v30-453185,False,False,False,False,True,False,True
853,54,orchard_riverbend,orchard_riverbend:fen track:rev29:tasks21,v30-380281,True,False,False,False,True,False,True
854,54,central_repair_ring,central_repair_ring:inner repair yard:rev25:tasks18,v30-504359,False,False,False,False,False,False,True
855,54,riverbend_roofward,riverbend_roofward:orchard ridge detour:rev26:tasks22,v30-531549,True,False,False,True,False,False,True
856,54,roofward_archive,roofward_archive:cool archive lane:rev23:tasks20,v30-461121,False,False,True,False,False,False,True
857,54,archive_signal,archive_signal:stone kiosk path:rev30:tasks19,v30-427048,True,False,False,False,False,False,True
858,54,signal_orchard,signal_orchard:river lantern loop:rev25:tasks21,v30-453792,False,True,False,False,False,False,True
859,54,orchard_riverbend,orchard_riverbend:fen track:rev29:tasks21,v30-380767,False,False,False,True,True,False,True
860,54,central_repair_ring,central_repair_ring:inner repair yard:rev25:tasks18,v30-504115,False,False,False,False,True,False,True
861,54,riverbend_roofward,riverbend_roofward:orchard ridge detour:rev26:tasks22,v30-531305,True,False,False,False,False,False,True
862,54,roofward_archive,roofward_archive:cool archive lane:rev23:tasks21,v30-460999,False,True,False,False,False,False,True
863,54,archive_signal,archive_signal:stone kiosk path:rev30:tasks19,v30-426804,False,False,False,False,False,True,True
864,55,signal_orchard,signal_orchard:river lantern loop:rev26:tasks21,v30-453666,False,False,True,False,False,True,True
865,55,orchard_riverbend,orchard_riverbend:market plank route:rev29:tasks21,v30-492561,True,False,False,False,False,False,True
866,55,central_repair_ring,central_repair_ring:inner repair yard:rev26:tasks19,v30-504848,False,True,True,False,True,False,True
867,55,riverbend_roofward,riverbend_roofward:orchard ridge detour:rev26:tasks22,v30-531791,True,False,False,True,False,False,True
868,55,roofward_archive,roofward_archive:cool archive lane:rev23:tasks21,v30-461485,False,False,False,False,True,True,True
869,55,archive_signal,archive_signal:paper lane:rev30:tasks19,v30-355737,True,False,False,False,False,False,True
870,55,signal_orchard,signal_orchard:river lantern loop:rev26:tasks21,v30-453422,False,False,False,False,False,False,True
871,55,orchard_riverbend,orchard_riverbend:market plank route:rev29:tasks21,v30-492317,False,False,False,True,False,False,True
872,55,central_repair_ring,central_repair_ring:inner repair yard:rev27:tasks19,v30-504726,False,False,True,False,True,False,True
873,55,riverbend_roofward,riverbend_roofward:orchard ridge detour:rev26:tasks22,v30-531547,True,False,False,False,False,False,True
874,55,roofward_archive,roofward_archive:cool archive lane:rev23:tasks22,v30-461363,False,True,False,False,False,False,True
875,55,archive_signal,archive_signal:paper lane:rev30:tasks19,v30-355493,False,False,False,True,False,False,True
876,55,signal_orchard,signal_orchard:river lantern loop:rev26:tasks21,v30-453908,False,False,False,False,True,False,True
877,55,orchard_riverbend,orchard_riverbend:market plank route:rev29:tasks21,v30-492803,True,False,False,False,False,False,True
878,55,central_repair_ring,central_repair_ring:outer bell path:rev28:tasks20,v30-477680,True,True,True,False,True,False,True
879,55,riverbend_roofward,riverbend_roofward:orchard ridge detour:rev26:tasks22,v30-532033,False,False,False,False,False,True,True
880,56,roofward_archive,roofward_archive:cool archive lane:rev24:tasks22,v30-461238,False,False,True,False,False,True,True
881,56,archive_signal,archive_signal:stone kiosk path:rev30:tasks19,v30-426802,True,False,False,False,False,False,True
882,56,signal_orchard,signal_orchard:river lantern loop:rev26:tasks22,v30-453785,False,True,False,False,False,False,True
883,56,orchard_riverbend,orchard_riverbend:market plank route:rev30:tasks21,v30-491590,False,False,True,False,False,False,True
884,56,central_repair_ring,central_repair_ring:outer bell path:rev28:tasks20,v30-477436,False,False,False,False,True,False,True
885,56,riverbend_roofward,riverbend_roofward:orchard ridge detour:rev26:tasks22,v30-531789,True,False,False,False,False,False,True
886,56,roofward_archive,roofward_archive:cool archive lane:rev24:tasks22,v30-461724,False,False,False,False,False,False,True
887,56,archive_signal,archive_signal:stone kiosk path:rev30:tasks19,v30-427288,False,False,False,True,False,False,True
888,56,signal_orchard,signal_orchard:river lantern loop:rev27:tasks22,v30-454389,False,False,True,False,False,False,True
889,56,orchard_riverbend,orchard_riverbend:market plank route:rev31:tasks21,v30-492197,True,False,True,False,False,False,True
890,56,central_repair_ring,central_repair_ring:outer bell path:rev28:tasks20,v30-477192,False,False,False,False,False,False,True
891,56,riverbend_roofward,riverbend_roofward:orchard ridge detour:rev26:tasks22,v30-531545,False,False,False,False,False,False,True
892,56,roofward_archive,roofward_archive:cool archive lane:rev24:tasks22,v30-461480,False,False,False,False,True,False,True
893,56,archive_signal,archive_signal:stone kiosk path:rev30:tasks19,v30-427044,True,False,False,False,False,False,True
894,56,signal_orchard,signal_orchard:river lantern loop:rev27:tasks23,v30-454266,False,True,False,False,False,False,True
895,56,orchard_riverbend,orchard_riverbend:market plank route:rev32:tasks21,v30-492074,True,False,True,False,False,True,True
896,57,central_repair_ring,central_repair_ring:outer bell path:rev29:tasks20,v30-477798,False,False,True,False,False,True,True
897,57,riverbend_roofward,riverbend_roofward:orchard ridge detour:rev26:tasks22,v30-532031,True,False,False,False,False,False,True
898,57,roofward_archive,roofward_archive:cool archive lane:rev24:tasks23,v30-462088,False,True,False,False,False,False,True
899,57,archive_signal,archive_signal:stone kiosk path:rev30:tasks19,v30-427530,False,False,False,True,False,True,True
900,57,signal_orchard,signal_orchard:river lantern loop:rev28:tasks23,v30-453419,False,False,True,False,True,False,True
901,57,orchard_riverbend,orchard_riverbend:market plank route:rev32:tasks21,v30-491109,True,False,False,False,False,False,True
902,57,central_repair_ring,central_repair_ring:inner repair yard:rev29:tasks20,v30-503488,True,False,False,False,False,False,True
903,57,riverbend_roofward,riverbend_roofward:orchard ridge detour:rev26:tasks22,v30-531066,False,False,False,True,False,False,True
904,57,roofward_archive,roofward_archive:cool archive lane:rev25:tasks23,v30-461242,False,False,True,False,False,False,True
905,57,archive_signal,archive_signal:stone kiosk path:rev30:tasks19,v30-426565,True,False,False,False,False,False,True
906,57,signal_orchard,signal_orchard:river lantern loop:rev29:tasks24,v30-454144,False,True,True,False,False,False,True
907,57,orchard_riverbend,orchard_riverbend:market plank route:rev32:tasks21,v30-491595,True,False,False,True,False,False,True
908,57,central_repair_ring,central_repair_ring:outer bell path:rev29:tasks20,v30-477319,True,False,False,False,True,False,True
909,57,riverbend_roofward,riverbend_roofward:orchard ridge detour:rev26:tasks22,v30-531552,True,False,False,False,False,False,True
910,57,roofward_archive,roofward_archive:cool archive lane:rev25:tasks23,v30-460998,False,False,False,False,False,False,True
911,57,archive_signal,archive_signal:stone kiosk path:rev30:tasks19,v30-426321,False,False,False,False,False,True,True
912,58,signal_orchard,signal_orchard:river lantern loop:rev30:tasks24,v30-452955,False,False,True,False,False,True,True
913,58,orchard_riverbend,orchard_riverbend:fen track:rev32:tasks21,v30-379367,True,False,False,False,False,False,True
914,58,central_repair_ring,central_repair_ring:outer bell path:rev29:tasks21,v30-477198,True,True,False,False,False,False,True
915,58,riverbend_roofward,riverbend_roofward:orchard ridge detour:rev26:tasks22,v30-531308,False,False,False,True,False,False,True
916,58,roofward_archive,roofward_archive:cool archive lane:rev25:tasks23,v30-461484,False,False,False,False,True,False,True
917,58,archive_signal,archive_signal:stone kiosk path:rev31:tasks19,v30-426923,True,False,True,False,False,False,True
918,58,signal_orchard,signal_orchard:river lantern loop:rev30:tasks24,v30-453441,False,False,False,False,False,False,True
919,58,orchard_riverbend,orchard_riverbend:market plank route:rev32:tasks21,v30-491837,True,False,False,True,False,False,True
920,58,central_repair_ring,central_repair_ring:outer bell path:rev30:tasks21,v30-475993,False,False,True,False,False,False,True
921,58,riverbend_roofward,riverbend_roofward:orchard ridge detour:rev26:tasks22,v30-531064,True,False,False,False,False,False,True
922,58,roofward_archive,roofward_archive:cool archive lane:rev25:tasks24,v30-461362,False,True,False,False,False,False,True
923,58,archive_signal,archive_signal:stone kiosk path:rev32:tasks19,v30-426795,False,False,True,False,False,False,True
924,58,signal_orchard,signal_orchard:river lantern loop:rev30:tasks24,v30-453197,False,False,False,False,True,False,True
925,58,orchard_riverbend,orchard_riverbend:market plank route:rev32:tasks21,v30-491593,True,False,False,False,False,False,True
926,58,central_repair_ring,central_repair_ring:outer bell path:rev30:tasks22,v30-476602,False,True,False,False,False,False,True
927,58,riverbend_roofward,riverbend_roofward:orchard ridge detour:rev26:tasks22,v30-531550,False,False,False,False,False,True,True
928,59,roofward_archive,roofward_archive:cool archive lane:rev25:tasks24,v30-461848,False,False,True,False,False,True,True
929,59,archive_signal,archive_signal:paper lane:rev32:tasks19,v30-355716,True,False,False,False,False,False,True
930,59,signal_orchard,signal_orchard:river lantern loop:rev30:tasks24,v30-452953,False,False,False,False,False,True,True
931,59,orchard_riverbend,orchard_riverbend:market plank route:rev32:tasks21,v30-491349,True,False,False,True,False,False,True
932,59,central_repair_ring,central_repair_ring:outer bell path:rev30:tasks22,v30-476358,False,False,False,False,True,False,True
933,59,riverbend_roofward,riverbend_roofward:orchard ridge detour:rev26:tasks22,v30-531306,True,False,False,False,False,False,True
934,59,roofward_archive,roofward_archive:cool archive lane:rev26:tasks24,v30-461723,False,False,True,False,False,False,True
935,59,archive_signal,archive_signal:paper lane:rev32:tasks19,v30-355472,False,False,False,True,False,False,True
936,59,signal_orchard,signal_orchard:river lantern loop:rev31:tasks24,v30-453557,False,False,True,False,False,False,True
937,59,orchard_riverbend,orchard_riverbend:market plank route:rev32:tasks21,v30-491835,True,False,False,False,False,False,True
938,59,central_repair_ring,central_repair_ring:outer bell path:rev30:tasks23,v30-476967,False,True,False,False,False,False,True
939,59,riverbend_roofward,riverbend_roofward:orchard ridge detour:rev26:tasks22,v30-531792,False,False,False,True,False,False,True
940,59,roofward_archive,roofward_archive:cool archive lane:rev27:tasks24,v30-461598,False,False,True,False,True,False,True
941,59,archive_signal,archive_signal:stone kiosk path:rev32:tasks19,v30-426793,True,False,False,False,False,False,True
942,59,signal_orchard,signal_orchard:river lantern loop:rev31:tasks25,v30-453434,False,True,False,False,False,False,True
943,59,orchard_riverbend,orchard_riverbend:market plank route:rev32:tasks21,v30-491591,False,False,False,False,False,True,True
944,60,riverbend_roofward,riverbend_roofward:orchard ridge detour:rev27:tasks22,v30-531591,False,False,True,False,True,True,True
945,60,roofward_archive,roofward_archive:cool archive lane:rev27:tasks24,v30-462003,True,False,False,False,False,False,True
946,60,archive_signal,archive_signal:stone kiosk path:rev32:tasks20,v30-426245,False,True,False,False,False,False,True
947,60,signal_orchard,signal_orchard:river lantern loop:rev31:tasks25,v30-453839,False,False,False,True,False,False,True
948,60,orchard_riverbend,orchard_riverbend:market plank route:rev32:tasks21,v30-491996,False,False,False,False,True,False,True
949,60,central_repair_ring,central_repair_ring:inner repair yard:rev30:tasks23,v30-503773,True,False,False,False,False,False,True
950,60,riverbend_roofward,riverbend_roofward:orchard ridge detour:rev28:tasks22,v30-531471,False,False,True,False,True,False,True
951,60,roofward_archive,roofward_archive:cool archive lane:rev27:tasks24,v30-461759,True,False,False,True,False,False,True
952,60,archive_signal,archive_signal:stone kiosk path:rev33:tasks20,v30-426117,False,False,True,False,False,False,True
953,60,signal_orchard,signal_orchard:dusk road:rev31:tasks25,v30-344478,True,False,False,False,False,False,True
954,60,orchard_riverbend,orchard_riverbend:market plank route:rev32:tasks22,v30-491876,False,True,False,False,False,False,True
955,60,central_repair_ring,central_repair_ring:inner repair yard:rev30:tasks23,v30-503529,False,False,False,True,False,False,True
956,60,riverbend_roofward,riverbend_roofward:orchard ridge detour:rev29:tasks22,v30-532081,False,False,True,False,True,False,True
957,60,roofward_archive,roofward_archive:glass stair:rev27:tasks24,v30-397056,True,False,False,False,False,False,True
958,60,archive_signal,archive_signal:stone kiosk path:rev33:tasks21,v30-426722,False,True,False,False,False,False,True
959,60,signal_orchard,signal_orchard:dusk road:rev31:tasks25,v30-344964,False,False,False,False,False,True,True
