tick_id,day,settlement_id,resident_id,resident_goal,goal_priority,goal_pressure_before,goal_pressure_after,avatar_visible,resident_goal_owned,private_workspace_sealed,visible_goal_marker,frequency_hz,flower_phase
2459,137,moss_ward,Tala,keep rain path dry,0.6175,0.88,0.88,True,True,True,Tala:keep rain path dry,42.340425,0.36469
2460,137,glass_harbor,Nia,mend net before fog,0.55,0.2992,0.3002,True,True,True,Nia:mend net before fog,43.4699,0.381857
2461,137,cinder_garden,Pax,cool ash path,0.52,0.88,0.88,True,True,True,Pax:cool ash path,46.028,0.407024
2462,137,lichen_bridge,Rin,prepare shared bowl,0.5525,0.88,0.88,True,True,True,Rin:prepare shared bowl,44.710475,0.40019
2463,137,orchid_engine,Eli,listen to valve pulse,0.585,0.88,0.88,True,True,True,Eli:listen to valve pulse,47.05295,0.427357
2464,137,moss_ward,Ari,repair blanket loom,0.5175,0.29855,0.2989,True,True,True,Ari:repair blanket loom,42.392425,0.385524
2465,137,glass_harbor,Oren,seal fog catcher,0.65,0.88,0.88,True,True,True,Oren:seal fog catcher,43.5679,0.40269
2466,138,lichen_bridge,Kio,mark signal bell,0.5175,0.29955,0.2999,True,True,True,Kio:mark signal bell,44.762425,0.417571
2467,138,orchid_engine,Cai,prepare steam tea,0.65,0.88,0.88,True,True,True,Cai:prepare steam tea,47.1279,0.444738
2468,138,moss_ward,Milo,keep rain path dry,0.52,0.88,0.88,True,True,True,Milo:keep rain path dry,42.453,0.402905
2469,138,glass_harbor,Sera,mend net before fog,0.5525,0.88,0.88,True,True,True,Sera:mend net before fog,43.605475,0.420071
2470,138,cinder_garden,Juno,cool ash path,0.485,0.29825,0.29795,True,True,True,Juno:cool ash path,46.15495,0.445238
2471,138,lichen_bridge,Luma,prepare shared bowl,0.6175,0.88,0.88,True,True,True,Luma:prepare shared bowl,44.860425,0.438405
2472,138,orchid_engine,Dax,listen to valve pulse,0.65,0.88,0.88,True,True,True,Dax:listen to valve pulse,47.2029,0.465571
2473,138,moss_ward,Tala,repair blanket loom,0.52,0.88,0.88,True,True,True,Tala:repair blanket loom,42.528,0.423738
2474,138,glass_harbor,Nia,seal fog catcher,0.4525,0.3002,0.29925,True,True,True,Nia:seal fog catcher,43.657475,0.440905
2475,138,cinder_garden,Pax,guard seed calendar,0.585,0.88,0.88,True,True,True,Pax:guard seed calendar,46.25295,0.466071
2476,138,lichen_bridge,Rin,test rope bridge,0.6175,0.88,0.88,True,True,True,Rin:test rope bridge,44.935425,0.459238
2477,138,orchid_engine,Eli,clean gear wash,0.65,0.88,0.88,True,True,True,Eli:clean gear wash,47.2779,0.486405
2478,138,moss_ward,Ari,protect root archive,0.42,0.2989,0.2973,True,True,True,Ari:protect root archive,42.58,0.444571
2479,138,glass_harbor,Oren,prepare crossing tea,0.5525,0.88,0.88,True,True,True,Oren:prepare crossing tea,43.755475,0.461738
2480,138,cinder_garden,Vale,shade seed rows,0.585,0.88,0.88,True,True,True,Vale:shade seed rows,46.32795,0.486905
2481,138,lichen_bridge,Sol,weave spare rope,0.6175,0.88,0.88,True,True,True,Sol:weave spare rope,45.010425,0.480071
2482,138,orchid_engine,Bea,tend orchid lamp,0.55,0.2976,0.2986,True,True,True,Bea:tend orchid lamp,47.3299,0.507238
2483,138,moss_ward,Fay,prepare warm-cup ritual,0.52,0.88,0.88,True,True,True,Fay:prepare warm-cup ritual,42.678,0.465405
2484,139,cinder_garden,Juno,guard seed calendar,0.55,0.29795,0.29895,True,True,True,Juno:guard seed calendar,46.3799,0.504286
2485,139,lichen_bridge,Luma,test rope bridge,0.52,0.88,0.88,True,True,True,Luma:test rope bridge,45.048,0.497452
2486,139,orchid_engine,Dax,clean gear wash,0.5525,0.88,0.88,True,True,True,Dax:clean gear wash,47.390475,0.524619
2487,139,moss_ward,Tala,protect root archive,0.585,0.88,0.88,True,True,True,Tala:protect root archive,42.75295,0.482786
2488,139,glass_harbor,Nia,prepare crossing tea,0.5175,0.29925,0.2996,True,True,True,Nia:prepare crossing tea,43.882425,0.499952
2489,139,cinder_garden,Pax,shade seed rows,0.65,0.88,0.88,True,True,True,Pax:shade seed rows,46.4779,0.525119
2490,139,lichen_bridge,Rin,weave spare rope,0.52,0.88,0.88,True,True,True,Rin:weave spare rope,45.123,0.518286
2491,139,orchid_engine,Eli,tend orchid lamp,0.5525,0.88,0.88,True,True,True,Eli:tend orchid lamp,47.465475,0.545452
2492,139,moss_ward,Ari,prepare warm-cup ritual,0.485,0.2973,0.297,True,True,True,Ari:prepare warm-cup ritual,42.80495,0.503619
2493,139,glass_harbor,Oren,keep public lamp bright,0.6175,0.88,0.88,True,True,True,Oren:keep public lamp bright,43.980425,0.520786
2494,139,cinder_garden,Vale,sort ember fruit,0.65,0.88,0.88,True,True,True,Vale:sort ember fruit,46.5529,0.545952
2495,139,lichen_bridge,Sol,mark signal bell,0.52,0.88,0.88,True,True,True,Sol:mark signal bell,45.198,0.539119
2496,139,orchid_engine,Bea,prepare steam tea,0.4525,0.2986,0.29765,True,True,True,Bea:prepare steam tea,47.517475,0.566286
2497,139,moss_ward,Fay,keep rain path dry,0.585,0.88,0.88,True,True,True,Fay:keep rain path dry,42.90295,0.524452
2498,139,glass_harbor,Puck,mend net before fog,0.6175,0.88,0.88,True,True,True,Puck:mend net before fog,44.055425,0.541619
2499,139,cinder_garden,Wren,cool ash path,0.65,0.88,0.88,True,True,True,Wren:cool ash path,46.6279,0.566786
2500,139,lichen_bridge,Kio,prepare shared bowl,0.42,0.2999,0.2983,True,True,True,Kio:prepare shared bowl,45.25,0.559952
2501,139,orchid_engine,Cai,listen to valve pulse,0.5525,0.88,0.88,True,True,True,Cai:listen to valve pulse,47.615475,0.587119
2502,140,glass_harbor,Nia,keep public lamp bright,0.42,0.2996,0.298,True,True,True,Nia:keep public lamp bright,44.07,0.559
2503,140,cinder_garden,Pax,sort ember fruit,0.5525,0.88,0.88,True,True,True,Pax:sort ember fruit,46.665475,0.584167
2504,140,lichen_bridge,Rin,mark signal bell,0.585,0.88,0.88,True,True,True,Rin:mark signal bell,45.34795,0.577333
2505,140,orchid_engine,Eli,prepare steam tea,0.6175,0.88,0.88,True,True,True,Eli:prepare steam tea,47.690425,0.6045
2506,140,moss_ward,Ari,keep rain path dry,0.55,0.297,0.298,True,True,True,Ari:keep rain path dry,43.0299,0.562667
2507,140,glass_harbor,Oren,mend net before fog,0.52,0.88,0.88,True,True,True,Oren:mend net before fog,44.168,0.579833
2508,140,cinder_garden,Vale,cool ash path,0.5525,0.88,0.88,True,True,True,Vale:cool ash path,46.740475,0.605
2509,140,lichen_bridge,Sol,prepare shared bowl,0.585,0.88,0.88,True,True,True,Sol:prepare shared bowl,45.42295,0.598167
2510,140,orchid_engine,Bea,listen to valve pulse,0.5175,0.29765,0.298,True,True,True,Bea:listen to valve pulse,47.742425,0.625333
2511,140,moss_ward,Fay,repair blanket loom,0.65,0.88,0.88,True,True,True,Fay:repair blanket loom,43.1279,0.5835
2512,140,glass_harbor,Puck,seal fog catcher,0.52,0.88,0.88,True,True,True,Puck:seal fog catcher,44.243,0.600667
2513,140,cinder_garden,Wren,guard seed calendar,0.5525,0.88,0.88,True,True,True,Wren:guard seed calendar,46.815475,0.625833
2514,140,lichen_bridge,Kio,test rope bridge,0.485,0.2983,0.298,True,True,True,Kio:test rope bridge,45.47495,0.619
2515,140,orchid_engine,Cai,clean gear wash,0.6175,0.88,0.88,True,True,True,Cai:clean gear wash,47.840425,0.646167
2516,140,moss_ward,Milo,protect root archive,0.65,0.88,0.88,True,True,True,Milo:protect root archive,43.2029,0.604333
2517,140,glass_harbor,Sera,prepare crossing tea,0.52,0.88,0.88,True,True,True,Sera:prepare crossing tea,44.318,0.6215
2518,140,cinder_garden,Juno,shade seed rows,0.4525,0.29895,0.298,True,True,True,Juno:shade seed rows,46.867475,0.646667
2519,140,lichen_bridge,Luma,weave spare rope,0.585,0.88,0.88,True,True,True,Luma:weave spare rope,45.57295,0.639833
2520,141,moss_ward,Ari,repair blanket loom,0.4525,0.298,0.29705,True,True,True,Ari:repair blanket loom,43.217475,0.621714
2521,141,glass_harbor,Oren,seal fog catcher,0.585,0.88,0.88,True,True,True,Oren:seal fog catcher,44.39295,0.638881
2522,141,cinder_garden,Vale,guard seed calendar,0.6175,0.88,0.88,True,True,True,Vale:guard seed calendar,46.965425,0.664048
2523,141,lichen_bridge,Sol,test rope bridge,0.65,0.88,0.88,True,True,True,Sol:test rope bridge,45.6479,0.657214
2524,141,orchid_engine,Bea,clean gear wash,0.42,0.298,0.2964,True,True,True,Bea:clean gear wash,47.93,0.684381
2525,141,moss_ward,Fay,protect root archive,0.5525,0.88,0.88,True,True,True,Fay:protect root archive,43.315475,0.642548
2526,141,glass_harbor,Puck,prepare crossing tea,0.585,0.88,0.88,True,True,True,Puck:prepare crossing tea,44.46795,0.659714
2527,141,cinder_garden,Wren,shade seed rows,0.6175,0.88,0.88,True,True,True,Wren:shade seed rows,47.040425,0.684881
2528,141,lichen_bridge,Kio,weave spare rope,0.55,0.298,0.299,True,True,True,Kio:weave spare rope,45.6999,0.678048
2529,141,orchid_engine,Cai,tend orchid lamp,0.52,0.88,0.88,True,True,True,Cai:tend orchid lamp,48.028,0.705214
2530,141,moss_ward,Milo,prepare warm-cup ritual,0.5525,0.88,0.88,True,True,True,Milo:prepare warm-cup ritual,43.390475,0.663381
2531,141,glass_harbor,Sera,keep public lamp bright,0.585,0.88,0.88,True,True,True,Sera:keep public lamp bright,44.54295,0.680548
2532,141,cinder_garden,Juno,sort ember fruit,0.5175,0.298,0.29835,True,True,True,Juno:sort ember fruit,47.092425,0.705714
2533,141,lichen_bridge,Luma,mark signal bell,0.65,0.88,0.88,True,True,True,Luma:mark signal bell,45.7979,0.698881
2534,141,orchid_engine,Dax,prepare steam tea,0.52,0.88,0.88,True,True,True,Dax:prepare steam tea,48.103,0.726048
2535,141,moss_ward,Tala,keep rain path dry,0.5525,0.88,0.88,True,True,True,Tala:keep rain path dry,43.465475,0.684214
2536,141,glass_harbor,Nia,mend net before fog,0.485,0.298,0.2977,True,True,True,Nia:mend net before fog,44.59495,0.701381
2537,141,cinder_garden,Pax,cool ash path,0.6175,0.88,0.88,True,True,True,Pax:cool ash path,47.190425,0.726548
2538,142,orchid_engine,Bea,tend orchid lamp,0.485,0.2964,0.2961,True,True,True,Bea:tend orchid lamp,48.15495,0.743429
2539,142,moss_ward,Fay,prepare warm-cup ritual,0.6175,0.88,0.88,True,True,True,Fay:prepare warm-cup ritual,43.540425,0.701595
2540,142,glass_harbor,Puck,keep public lamp bright,0.65,0.88,0.88,True,True,True,Puck:keep public lamp bright,44.6929,0.718762
2541,142,cinder_garden,Wren,sort ember fruit,0.52,0.88,0.88,True,True,True,Wren:sort ember fruit,47.228,0.743929
2542,142,lichen_bridge,Kio,mark signal bell,0.4525,0.299,0.29805,True,True,True,Kio:mark signal bell,45.887475,0.737095
2543,142,orchid_engine,Cai,prepare steam tea,0.585,0.88,0.88,True,True,True,Cai:prepare steam tea,48.25295,0.764262
2544,142,moss_ward,Milo,keep rain path dry,0.6175,0.88,0.88,True,True,True,Milo:keep rain path dry,43.615425,0.722429
2545,142,glass_harbor,Sera,mend net before fog,0.65,0.88,0.88,True,True,True,Sera:mend net before fog,44.7679,0.739595
2546,142,cinder_garden,Juno,cool ash path,0.42,0.29835,0.29675,True,True,True,Juno:cool ash path,47.28,0.764762
2547,142,lichen_bridge,Luma,prepare shared bowl,0.5525,0.88,0.88,True,True,True,Luma:prepare shared bowl,45.985475,0.757929
2548,142,orchid_engine,Dax,listen to valve pulse,0.585,0.88,0.88,True,True,True,Dax:listen to valve pulse,48.32795,0.785095
2549,142,moss_ward,Tala,repair blanket loom,0.6175,0.88,0.88,True,True,True,Tala:repair blanket loom,43.690425,0.743262
2550,142,glass_harbor,Nia,seal fog catcher,0.55,0.2977,0.2987,True,True,True,Nia:seal fog catcher,44.8199,0.760429
2551,142,cinder_garden,Pax,guard seed calendar,0.52,0.88,0.88,True,True,True,Pax:guard seed calendar,47.378,0.785595
2552,142,lichen_bridge,Rin,test rope bridge,0.5525,0.88,0.88,True,True,True,Rin:test rope bridge,46.060475,0.778762
2553,142,orchid_engine,Eli,clean gear wash,0.585,0.88,0.88,True,True,True,Eli:clean gear wash,48.40295,0.805929
2554,142,moss_ward,Ari,protect root archive,0.5175,0.29705,0.2974,True,True,True,Ari:protect root archive,43.742425,0.764095
2555,142,glass_harbor,Oren,prepare crossing tea,0.65,0.88,0.88,True,True,True,Oren:prepare crossing tea,44.9179,0.781262
2556,143,lichen_bridge,Kio,prepare shared bowl,0.5175,0.29805,0.2984,True,True,True,Kio:prepare shared bowl,46.112425,0.796143
2557,143,orchid_engine,Cai,listen to valve pulse,0.65,0.88,0.88,True,True,True,Cai:listen to valve pulse,48.4779,0.82331
2558,143,moss_ward,Milo,repair blanket loom,0.52,0.88,0.88,True,True,True,Milo:repair blanket loom,43.803,0.781476
2559,143,glass_harbor,Sera,seal fog catcher,0.5525,0.88,0.88,True,True,True,Sera:seal fog catcher,44.955475,0.798643
2560,143,cinder_garden,Juno,guard seed calendar,0.485,0.29675,0.29645,True,True,True,Juno:guard seed calendar,47.50495,0.82381
2561,143,lichen_bridge,Luma,test rope bridge,0.6175,0.88,0.88,True,True,True,Luma:test rope bridge,46.210425,0.816976
2562,143,orchid_engine,Dax,clean gear wash,0.65,0.88,0.88,True,True,True,Dax:clean gear wash,48.5529,0.844143
2563,143,moss_ward,Tala,protect root archive,0.52,0.88,0.88,True,True,True,Tala:protect root archive,43.878,0.80231
2564,143,glass_harbor,Nia,prepare crossing tea,0.4525,0.2987,0.29775,True,True,True,Nia:prepare crossing tea,45.007475,0.819476
2565,143,cinder_garden,Pax,shade seed rows,0.585,0.88,0.88,True,True,True,Pax:shade seed rows,47.60295,0.844643
2566,143,lichen_bridge,Rin,weave spare rope,0.6175,0.88,0.88,True,True,True,Rin:weave spare rope,46.285425,0.83781
2567,143,orchid_engine,Eli,tend orchid lamp,0.65,0.88,0.88,True,True,True,Eli:tend orchid lamp,48.6279,0.864976
2568,143,moss_ward,Ari,prepare warm-cup ritual,0.42,0.2974,0.2958,True,True,True,Ari:prepare warm-cup ritual,43.93,0.823143
2569,143,glass_harbor,Oren,keep public lamp bright,0.5525,0.88,0.88,True,True,True,Oren:keep public lamp bright,45.105475,0.84031
2570,143,cinder_garden,Vale,sort ember fruit,0.585,0.88,0.88,True,True,True,Vale:sort ember fruit,47.67795,0.865476
2571,143,lichen_bridge,Sol,mark signal bell,0.6175,0.88,0.88,True,True,True,Sol:mark signal bell,46.360425,0.858643
2572,143,orchid_engine,Bea,prepare steam tea,0.55,0.2961,0.2971,True,True,True,Bea:prepare steam tea,48.6799,0.88581
2573,143,moss_ward,Fay,keep rain path dry,0.52,0.88,0.88,True,True,True,Fay:keep rain path dry,44.028,0.843976
2574,144,cinder_garden,Juno,shade seed rows,0.55,0.29645,0.29745,True,True,True,Juno:shade seed rows,47.7299,0.882857
2575,144,lichen_bridge,Luma,weave spare rope,0.52,0.88,0.88,True,True,True,Luma:weave spare rope,46.398,0.876024
2576,144,orchid_engine,Dax,tend orchid lamp,0.5525,0.88,0.88,True,True,True,Dax:tend orchid lamp,48.740475,0.90319
2577,144,moss_ward,Tala,prepare warm-cup ritual,0.585,0.88,0.88,True,True,True,Tala:prepare warm-cup ritual,44.10295,0.861357
2578,144,glass_harbor,Nia,keep public lamp bright,0.5175,0.29775,0.2981,True,True,True,Nia:keep public lamp bright,45.232425,0.878524
2579,144,cinder_garden,Pax,sort ember fruit,0.65,0.88,0.88,True,True,True,Pax:sort ember fruit,47.8279,0.90369
2580,144,lichen_bridge,Rin,mark signal bell,0.52,0.88,0.88,True,True,True,Rin:mark signal bell,46.473,0.896857
2581,144,orchid_engine,Eli,prepare steam tea,0.5525,0.88,0.88,True,True,True,Eli:prepare steam tea,48.815475,0.924024
2582,144,moss_ward,Ari,keep rain path dry,0.485,0.2958,0.2955,True,True,True,Ari:keep rain path dry,44.15495,0.88219
2583,144,glass_harbor,Oren,mend net before fog,0.6175,0.88,0.88,True,True,True,Oren:mend net before fog,45.330425,0.899357
2584,144,cinder_garden,Vale,cool ash path,0.65,0.88,0.88,True,True,True,Vale:cool ash path,47.9029,0.924524
2585,144,lichen_bridge,Sol,prepare shared bowl,0.52,0.88,0.88,True,True,True,Sol:prepare shared bowl,46.548,0.91769
2586,144,orchid_engine,Bea,listen to valve pulse,0.4525,0.2971,0.29615,True,True,True,Bea:listen to valve pulse,48.867475,0.944857
2587,144,moss_ward,Fay,repair blanket loom,0.585,0.88,0.88,True,True,True,Fay:repair blanket loom,44.25295,0.903024
2588,144,glass_harbor,Puck,seal fog catcher,0.6175,0.88,0.88,True,True,True,Puck:seal fog catcher,45.405425,0.92019
2589,144,cinder_garden,Wren,guard seed calendar,0.65,0.88,0.88,True,True,True,Wren:guard seed calendar,47.9779,0.945357
2590,144,lichen_bridge,Kio,test rope bridge,0.42,0.2984,0.2968,True,True,True,Kio:test rope bridge,46.6,0.938524
2591,144,orchid_engine,Cai,clean gear wash,0.5525,0.88,0.88,True,True,True,Cai:clean gear wash,48.965475,0.96569
2592,145,glass_harbor,Nia,mend net before fog,0.42,0.2981,0.2965,True,True,True,Nia:mend net before fog,45.42,0.937571
2593,145,cinder_garden,Pax,cool ash path,0.5525,0.88,0.88,True,True,True,Pax:cool ash path,48.015475,0.962738
2594,145,lichen_bridge,Rin,prepare shared bowl,0.585,0.88,0.88,True,True,True,Rin:prepare shared bowl,46.69795,0.955905
2595,145,orchid_engine,Eli,listen to valve pulse,0.6175,0.88,0.88,True,True,True,Eli:listen to valve pulse,49.040425,0.983071
2596,145,moss_ward,Ari,repair blanket loom,0.55,0.2955,0.2965,True,True,True,Ari:repair blanket loom,44.3799,0.941238
2597,145,glass_harbor,Oren,seal fog catcher,0.52,0.88,0.88,True,True,True,Oren:seal fog catcher,45.518,0.958405
2598,145,cinder_garden,Vale,guard seed calendar,0.5525,0.88,0.88,True,True,True,Vale:guard seed calendar,48.090475,0.983571
2599,145,lichen_bridge,Sol,test rope bridge,0.585,0.88,0.88,True,True,True,Sol:test rope bridge,46.77295,0.976738
2600,145,orchid_engine,Bea,clean gear wash,0.5175,0.29615,0.2965,True,True,True,Bea:clean gear wash,49.092425,0.003905
2601,145,moss_ward,Fay,protect root archive,0.65,0.88,0.88,True,True,True,Fay:protect root archive,44.4779,0.962071
2602,145,glass_harbor,Puck,prepare crossing tea,0.52,0.88,0.88,True,True,True,Puck:prepare crossing tea,45.593,0.979238
2603,145,cinder_garden,Wren,shade seed rows,0.5525,0.88,0.88,True,True,True,Wren:shade seed rows,48.165475,0.004405
2604,145,lichen_bridge,Kio,weave spare rope,0.485,0.2968,0.2965,True,True,True,Kio:weave spare rope,46.82495,0.997571
2605,145,orchid_engine,Cai,tend orchid lamp,0.6175,0.88,0.88,True,True,True,Cai:tend orchid lamp,49.190425,0.024738
2606,145,moss_ward,Milo,prepare warm-cup ritual,0.65,0.88,0.88,True,True,True,Milo:prepare warm-cup ritual,44.5529,0.982905
2607,145,glass_harbor,Sera,keep public lamp bright,0.52,0.88,0.88,True,True,True,Sera:keep public lamp bright,45.668,7.1e-05
2608,145,cinder_garden,Juno,sort ember fruit,0.4525,0.29745,0.2965,True,True,True,Juno:sort ember fruit,48.217475,0.025238
2609,145,lichen_bridge,Luma,mark signal bell,0.585,0.88,0.88,True,True,True,Luma:mark signal bell,46.92295,0.018405
2610,146,moss_ward,Ari,protect root archive,0.4525,0.2965,0.29555,True,True,True,Ari:protect root archive,44.567475,0.000286
2611,146,glass_harbor,Oren,prepare crossing tea,0.585,0.88,0.88,True,True,True,Oren:prepare crossing tea,45.74295,0.017452
2612,146,cinder_garden,Vale,shade seed rows,0.6175,0.88,0.88,True,True,True,Vale:shade seed rows,48.315425,0.042619
2613,146,lichen_bridge,Sol,weave spare rope,0.65,0.88,0.88,True,True,True,Sol:weave spare rope,46.9979,0.035786
2614,146,orchid_engine,Bea,tend orchid lamp,0.42,0.2965,0.2949,True,True,True,Bea:tend orchid lamp,49.28,0.062952
2615,146,moss_ward,Fay,prepare warm-cup ritual,0.5525,0.88,0.88,True,True,True,Fay:prepare warm-cup ritual,44.665475,0.021119
2616,146,glass_harbor,Puck,keep public lamp bright,0.585,0.88,0.88,True,True,True,Puck:keep public lamp bright,45.81795,0.038286
2617,146,cinder_garden,Wren,sort ember fruit,0.6175,0.88,0.88,True,True,True,Wren:sort ember fruit,48.390425,0.063452
2618,146,lichen_bridge,Kio,mark signal bell,0.55,0.2965,0.2975,True,True,True,Kio:mark signal bell,47.0499,0.056619
2619,146,orchid_engine,Cai,prepare steam tea,0.52,0.88,0.88,True,True,True,Cai:prepare steam tea,49.378,0.083786
2620,146,moss_ward,Milo,keep rain path dry,0.5525,0.88,0.88,True,True,True,Milo:keep rain path dry,44.740475,0.041952
2621,146,glass_harbor,Sera,mend net before fog,0.585,0.88,0.88,True,True,True,Sera:mend net before fog,45.89295,0.059119
2622,146,cinder_garden,Juno,cool ash path,0.5175,0.2965,0.29685,True,True,True,Juno:cool ash path,48.442425,0.084286
2623,146,lichen_bridge,Luma,prepare shared bowl,0.65,0.88,0.88,True,True,True,Luma:prepare shared bowl,47.1479,0.077452
2624,146,orchid_engine,Dax,listen to valve pulse,0.52,0.88,0.88,True,True,True,Dax:listen to valve pulse,49.453,0.104619
2625,146,moss_ward,Tala,repair blanket loom,0.5525,0.88,0.88,True,True,True,Tala:repair blanket loom,44.815475,0.062786
2626,146,glass_harbor,Nia,seal fog catcher,0.485,0.2965,0.2962,True,True,True,Nia:seal fog catcher,45.94495,0.079952
2627,146,cinder_garden,Pax,guard seed calendar,0.6175,0.88,0.88,True,True,True,Pax:guard seed calendar,48.540425,0.105119
2628,147,orchid_engine,Bea,prepare steam tea,0.485,0.2949,0.2946,True,True,True,Bea:prepare steam tea,49.50495,0.122
2629,147,moss_ward,Fay,keep rain path dry,0.6175,0.88,0.88,True,True,True,Fay:keep rain path dry,44.890425,0.080167
2630,147,glass_harbor,Puck,mend net before fog,0.65,0.88,0.88,True,True,True,Puck:mend net before fog,46.0429,0.097333
2631,147,cinder_garden,Wren,cool ash path,0.52,0.88,0.88,True,True,True,Wren:cool ash path,48.578,0.1225
2632,147,lichen_bridge,Kio,prepare shared bowl,0.4525,0.2975,0.29655,True,True,True,Kio:prepare shared bowl,47.237475,0.115667
2633,147,orchid_engine,Cai,listen to valve pulse,0.585,0.88,0.88,True,True,True,Cai:listen to valve pulse,49.60295,0.142833
2634,147,moss_ward,Milo,repair blanket loom,0.6175,0.88,0.88,True,True,True,Milo:repair blanket loom,44.965425,0.101
2635,147,glass_harbor,Sera,seal fog catcher,0.65,0.88,0.88,True,True,True,Sera:seal fog catcher,46.1179,0.118167
2636,147,cinder_garden,Juno,guard seed calendar,0.42,0.29685,0.29525,True,True,True,Juno:guard seed calendar,48.63,0.143333
2637,147,lichen_bridge,Luma,test rope bridge,0.5525,0.88,0.88,True,True,True,Luma:test rope bridge,47.335475,0.1365
2638,147,orchid_engine,Dax,clean gear wash,0.585,0.88,0.88,True,True,True,Dax:clean gear wash,49.67795,0.163667
2639,147,moss_ward,Tala,protect root archive,0.6175,0.88,0.88,True,True,True,Tala:protect root archive,45.040425,0.121833
2640,147,glass_harbor,Nia,prepare crossing tea,0.55,0.2962,0.2972,True,True,True,Nia:prepare crossing tea,46.1699,0.139
2641,147,cinder_garden,Pax,shade seed rows,0.52,0.88,0.88,True,True,True,Pax:shade seed rows,48.728,0.164167
2642,147,lichen_bridge,Rin,weave spare rope,0.5525,0.88,0.88,True,True,True,Rin:weave spare rope,47.410475,0.157333
2643,147,orchid_engine,Eli,tend orchid lamp,0.585,0.88,0.88,True,True,True,Eli:tend orchid lamp,49.75295,0.1845
2644,147,moss_ward,Ari,prepare warm-cup ritual,0.5175,0.29555,0.2959,True,True,True,Ari:prepare warm-cup ritual,45.092425,0.142667
2645,147,glass_harbor,Oren,keep public lamp bright,0.65,0.88,0.88,True,True,True,Oren:keep public lamp bright,46.2679,0.159833
2646,148,lichen_bridge,Kio,test rope bridge,0.5175,0.29655,0.2969,True,True,True,Kio:test rope bridge,47.462425,0.174714
2647,148,orchid_engine,Cai,clean gear wash,0.65,0.88,0.88,True,True,True,Cai:clean gear wash,49.8279,0.201881
2648,148,moss_ward,Milo,protect root archive,0.52,0.88,0.88,True,True,True,Milo:protect root archive,45.153,0.160048
2649,148,glass_harbor,Sera,prepare crossing tea,0.5525,0.88,0.88,True,True,True,Sera:prepare crossing tea,46.305475,0.177214
2650,148,cinder_garden,Juno,shade seed rows,0.485,0.29525,0.29495,True,True,True,Juno:shade seed rows,48.85495,0.202381
2651,148,lichen_bridge,Luma,weave spare rope,0.6175,0.88,0.88,True,True,True,Luma:weave spare rope,47.560425,0.195548
2652,148,orchid_engine,Dax,tend orchid lamp,0.65,0.88,0.88,True,True,True,Dax:tend orchid lamp,49.9029,0.222714
2653,148,moss_ward,Tala,prepare warm-cup ritual,0.52,0.88,0.88,True,True,True,Tala:prepare warm-cup ritual,45.228,0.180881
2654,148,glass_harbor,Nia,keep public lamp bright,0.4525,0.2972,0.29625,True,True,True,Nia:keep public lamp bright,46.357475,0.198048
2655,148,cinder_garden,Pax,sort ember fruit,0.585,0.88,0.88,True,True,True,Pax:sort ember fruit,48.95295,0.223214
2656,148,lichen_bridge,Rin,mark signal bell,0.6175,0.88,0.88,True,True,True,Rin:mark signal bell,47.635425,0.216381
2657,148,orchid_engine,Eli,prepare steam tea,0.65,0.88,0.88,True,True,True,Eli:prepare steam tea,49.9779,0.243548
2658,148,moss_ward,Ari,keep rain path dry,0.42,0.2959,0.2943,True,True,True,Ari:keep rain path dry,45.28,0.201714
2659,148,glass_harbor,Oren,mend net before fog,0.5525,0.88,0.88,True,True,True,Oren:mend net before fog,46.455475,0.218881
2660,148,cinder_garden,Vale,cool ash path,0.585,0.88,0.88,True,True,True,Vale:cool ash path,49.02795,0.244048
2661,148,lichen_bridge,Sol,prepare shared bowl,0.6175,0.88,0.88,True,True,True,Sol:prepare shared bowl,47.710425,0.237214
2662,148,orchid_engine,Bea,listen to valve pulse,0.55,0.2946,0.2956,True,True,True,Bea:listen to valve pulse,50.0299,0.264381
2663,148,moss_ward,Fay,repair blanket loom,0.52,0.88,0.88,True,True,True,Fay:repair blanket loom,45.378,0.222548
2664,149,cinder_garden,Juno,sort ember fruit,0.55,0.29495,0.29595,True,True,True,Juno:sort ember fruit,49.0799,0.261429
2665,149,lichen_bridge,Luma,mark signal bell,0.52,0.88,0.88,True,True,True,Luma:mark signal bell,47.748,0.254595
2666,149,orchid_engine,Dax,prepare steam tea,0.5525,0.88,0.88,True,True,True,Dax:prepare steam tea,50.090475,0.281762
2667,149,moss_ward,Tala,keep rain path dry,0.585,0.88,0.88,True,True,True,Tala:keep rain path dry,45.45295,0.239929
2668,149,glass_harbor,Nia,mend net before fog,0.5175,0.29625,0.2966,True,True,True,Nia:mend net before fog,46.582425,0.257095
2669,149,cinder_garden,Pax,cool ash path,0.65,0.88,0.88,True,True,True,Pax:cool ash path,49.1779,0.282262
2670,149,lichen_bridge,Rin,prepare shared bowl,0.52,0.88,0.88,True,True,True,Rin:prepare shared bowl,47.823,0.275429
2671,149,orchid_engine,Eli,listen to valve pulse,0.5525,0.88,0.88,True,True,True,Eli:listen to valve pulse,50.165475,0.302595
2672,149,moss_ward,Ari,repair blanket loom,0.485,0.2943,0.294,True,True,True,Ari:repair blanket loom,45.50495,0.260762
2673,149,glass_harbor,Oren,seal fog catcher,0.6175,0.88,0.88,True,True,True,Oren:seal fog catcher,46.680425,0.277929
