tick_id,day,settlement_id,resident_id,scheduled_task,scheduled_room,avatar_action,interrupted,recovery_action_available,recovery_completed,routine_integrity,visible_routine_state
944,79,repair_ring,Pax,patrol hazard,bell alcove,recover_routine,False,True,True,0.96,recovered
945,79,riverbend,Ari,restore memory,arrival court,path_to_rest,False,False,False,0.96,on schedule
946,79,roofward,Sera,restore memory,arrival court,perform_chain_step,False,False,False,0.96,on schedule
947,79,archive,Nia,restore memory,memory desk,recover_routine,False,True,True,0.96,recovered
948,80,orchard,Ivo,repair project,seed lane,treat_pain,False,False,False,0.96,on schedule
949,80,repair_ring,Pax,repair project,wire bench,continue_project,False,False,False,0.96,on schedule
950,80,riverbend,Ari,repair project,plank hall,offer_care,False,False,False,0.96,on schedule
951,80,roofward,Sera,teach dialect,warm lane,treat_pain,False,False,False,0.96,on schedule
952,80,archive,Nia,teach dialect,stone stacks,continue_project,False,False,False,0.96,on schedule
953,80,signal,Ren,teach dialect,lantern walk,path_to_rest,False,False,False,0.96,on schedule
954,80,orchard,Ivo,patrol hazard,market plank,perform_chain_step,True,True,True,0.95,recovered
955,80,repair_ring,Pax,patrol hazard,bell alcove,recover_routine,False,True,True,0.96,recovered
956,80,riverbend,Ari,patrol hazard,dry ridge,path_to_rest,False,False,False,0.96,on schedule
957,80,roofward,Sera,restore memory,arrival court,perform_chain_step,False,False,False,0.96,on schedule
958,80,archive,Nia,restore memory,memory desk,recover_routine,False,True,True,0.96,recovered
959,80,signal,Ren,restore memory,arrival court,offer_care,False,False,False,0.96,on schedule
960,81,orchard,Mara,repair project,seed lane,dry_off,False,False,False,0.59,on schedule
961,81,repair_ring,Juno,repair project,wire bench,path_to_resident,False,False,False,0.39,on schedule
962,81,riverbend,Lio,repair project,plank hall,rest,False,False,False,0.46,on schedule
963,81,roofward,Fay,teach dialect,warm lane,dry_off,False,False,False,0.61,on schedule
964,81,archive,Toma,teach dialect,stone stacks,path_to_resident,False,False,False,0.59,on schedule
965,81,signal,Milo,teach dialect,lantern walk,inspect_affordance,False,False,False,0.65,on schedule
966,81,orchard,Mara,patrol hazard,market plank,interrupt_routine,True,True,False,0.52,interrupted
967,81,repair_ring,Juno,patrol hazard,bell alcove,ask_dialect_memory,False,False,False,0.39,on schedule
968,81,riverbend,Lio,patrol hazard,dry ridge,inspect_affordance,False,False,False,0.46,on schedule
969,81,roofward,Fay,restore memory,arrival court,interrupt_routine,True,True,True,0.6,recovered
970,81,archive,Toma,restore memory,memory desk,ask_dialect_memory,False,False,False,0.59,on schedule
971,81,signal,Milo,restore memory,arrival court,rest,False,False,False,0.65,on schedule
972,82,orchard,Ivo,repair project,seed lane,continue_project,False,False,False,0.95,on schedule
973,82,repair_ring,Pax,repair project,wire bench,path_to_rest,False,False,False,0.96,on schedule
974,82,riverbend,Ari,repair project,plank hall,treat_pain,False,False,False,0.96,on schedule
975,82,roofward,Sera,teach dialect,warm lane,continue_project,False,False,False,0.96,on schedule
976,82,archive,Nia,teach dialect,stone stacks,path_to_rest,False,False,False,0.96,on schedule
977,82,signal,Ren,teach dialect,lantern walk,perform_chain_step,False,False,False,0.96,on schedule
978,82,orchard,Ivo,patrol hazard,market plank,recover_routine,False,True,True,0.96,recovered
979,82,repair_ring,Pax,patrol hazard,bell alcove,offer_care,False,False,False,0.96,on schedule
980,82,riverbend,Ari,patrol hazard,dry ridge,perform_chain_step,False,False,False,0.96,on schedule
981,82,roofward,Sera,restore memory,arrival court,recover_routine,False,True,True,0.96,recovered
982,82,archive,Nia,restore memory,memory desk,offer_care,False,False,False,0.96,on schedule
983,82,signal,Ren,restore memory,arrival court,treat_pain,False,False,False,0.96,on schedule
984,83,orchard,Mara,repair project,seed lane,path_to_resident,False,False,False,0.52,on schedule
985,83,repair_ring,Juno,repair project,wire bench,inspect_affordance,False,False,False,0.39,on schedule
986,83,riverbend,Lio,repair project,plank hall,dry_off,False,False,False,0.46,on schedule
987,83,roofward,Fay,teach dialect,warm lane,path_to_resident,False,False,False,0.6,on schedule
988,83,archive,Toma,teach dialect,stone stacks,inspect_affordance,False,False,False,0.59,on schedule
989,83,signal,Milo,teach dialect,lantern walk,interrupt_routine,True,True,True,0.64,recovered
990,83,orchard,Mara,patrol hazard,market plank,ask_dialect_memory,False,False,False,0.52,on schedule
991,83,repair_ring,Juno,patrol hazard,bell alcove,rest,False,False,False,0.39,on schedule
992,83,riverbend,Lio,patrol hazard,dry ridge,interrupt_routine,True,True,True,0.45,recovered
993,83,roofward,Fay,restore memory,arrival court,ask_dialect_memory,False,False,False,0.6,on schedule
994,83,archive,Toma,restore memory,memory desk,rest,False,False,False,0.59,on schedule
995,83,signal,Milo,restore memory,arrival court,dry_off,False,False,False,0.64,on schedule
996,84,orchard,Ivo,repair project,seed lane,path_to_rest,False,False,False,0.96,on schedule
997,84,repair_ring,Pax,repair project,wire bench,perform_chain_step,False,False,False,0.96,on schedule
998,84,riverbend,Ari,repair project,plank hall,continue_project,False,False,False,0.96,on schedule
999,84,roofward,Sera,teach dialect,warm lane,path_to_rest,False,False,False,0.96,on schedule
1000,84,archive,Nia,teach dialect,stone stacks,perform_chain_step,False,False,False,0.96,on schedule
1001,84,signal,Ren,teach dialect,lantern walk,recover_routine,False,True,True,0.96,recovered
1002,84,orchard,Ivo,patrol hazard,market plank,offer_care,False,False,False,0.96,on schedule
1003,84,repair_ring,Pax,patrol hazard,bell alcove,treat_pain,False,False,False,0.96,on schedule
1004,84,riverbend,Ari,patrol hazard,dry ridge,recover_routine,False,True,True,0.96,recovered
1005,84,roofward,Sera,restore memory,arrival court,offer_care,False,False,False,0.96,on schedule
1006,84,archive,Nia,restore memory,memory desk,treat_pain,False,False,False,0.96,on schedule
1007,84,signal,Ren,restore memory,arrival court,continue_project,True,True,True,0.95,recovered
1008,85,orchard,Mara,repair project,seed lane,inspect_affordance,False,False,False,0.52,on schedule
1009,85,repair_ring,Juno,repair project,wire bench,interrupt_routine,True,True,True,0.38,recovered
1010,85,riverbend,Lio,repair project,plank hall,path_to_resident,False,False,False,0.45,on schedule
1011,85,roofward,Fay,teach dialect,warm lane,inspect_affordance,False,False,False,0.6,on schedule
1012,85,archive,Toma,teach dialect,stone stacks,interrupt_routine,True,True,True,0.58,recovered
1013,85,signal,Milo,teach dialect,lantern walk,ask_dialect_memory,False,False,False,0.64,on schedule
1014,85,orchard,Mara,patrol hazard,market plank,rest,False,False,False,0.52,on schedule
1015,85,repair_ring,Juno,patrol hazard,bell alcove,dry_off,False,False,False,0.38,on schedule
1016,85,riverbend,Lio,patrol hazard,dry ridge,ask_dialect_memory,False,False,False,0.45,on schedule
1017,85,roofward,Fay,restore memory,arrival court,rest,False,False,False,0.6,on schedule
1018,85,archive,Toma,restore memory,memory desk,dry_off,False,False,False,0.58,on schedule
1019,85,signal,Milo,restore memory,arrival court,path_to_resident,False,False,False,0.64,on schedule
1020,86,orchard,Ivo,repair project,seed lane,perform_chain_step,True,True,True,0.95,recovered
1021,86,repair_ring,Pax,repair project,wire bench,recover_routine,False,True,True,0.96,recovered
1022,86,riverbend,Ari,repair project,plank hall,path_to_rest,False,False,False,0.96,on schedule
1023,86,roofward,Sera,teach dialect,warm lane,perform_chain_step,False,False,False,0.96,on schedule
1024,86,archive,Nia,teach dialect,stone stacks,recover_routine,False,True,True,0.96,recovered
1025,86,signal,Ren,teach dialect,lantern walk,offer_care,False,False,False,0.95,on schedule
1026,86,orchard,Ivo,patrol hazard,market plank,treat_pain,False,False,False,0.95,on schedule
1027,86,repair_ring,Pax,patrol hazard,bell alcove,continue_project,False,False,False,0.96,on schedule
1028,86,riverbend,Ari,patrol hazard,dry ridge,offer_care,False,False,False,0.96,on schedule
1029,86,roofward,Sera,restore memory,arrival court,treat_pain,False,False,False,0.96,on schedule
1030,86,archive,Nia,restore memory,memory desk,continue_project,False,False,False,0.96,on schedule
1031,86,signal,Ren,restore memory,arrival court,path_to_rest,False,False,False,0.95,on schedule
1032,87,orchard,Mara,repair project,seed lane,interrupt_routine,True,True,True,0.51,recovered
1033,87,repair_ring,Juno,repair project,wire bench,ask_dialect_memory,False,False,False,0.38,on schedule
1034,87,riverbend,Lio,repair project,plank hall,inspect_affordance,False,False,False,0.45,on schedule
1035,87,roofward,Fay,teach dialect,warm lane,interrupt_routine,True,True,True,0.59,recovered
1036,87,archive,Toma,teach dialect,stone stacks,ask_dialect_memory,False,False,False,0.58,on schedule
1037,87,signal,Milo,teach dialect,lantern walk,rest,False,False,False,0.64,on schedule
1038,87,orchard,Mara,patrol hazard,market plank,dry_off,False,False,False,0.51,on schedule
1039,87,repair_ring,Juno,patrol hazard,bell alcove,path_to_resident,False,False,False,0.38,on schedule
1040,87,riverbend,Lio,patrol hazard,dry ridge,rest,False,False,False,0.45,on schedule
1041,87,roofward,Fay,restore memory,arrival court,dry_off,False,False,False,0.59,on schedule
1042,87,archive,Toma,restore memory,memory desk,path_to_resident,False,False,False,0.58,on schedule
1043,87,signal,Milo,restore memory,arrival court,inspect_affordance,False,False,False,0.64,on schedule
1044,88,repair_ring,Juno,repair project,wire bench,ask_dialect_memory,False,False,False,0.38,on schedule
1045,88,riverbend,Lio,repair project,plank hall,inspect_affordance,False,False,False,0.45,on schedule
1046,88,roofward,Fay,repair project,ledger loft,interrupt_routine,True,True,True,0.58,recovered
1047,88,archive,Toma,teach dialect,stone stacks,ask_dialect_memory,False,False,False,0.58,on schedule
1048,88,signal,Milo,teach dialect,lantern walk,rest,False,False,False,0.64,on schedule
1049,88,orchard,Mara,teach dialect,satchel shed,dry_off,False,False,False,0.51,on schedule
1050,88,repair_ring,Juno,patrol hazard,bell alcove,path_to_resident,False,False,False,0.38,on schedule
1051,88,riverbend,Lio,patrol hazard,dry ridge,rest,False,False,False,0.45,on schedule
1052,88,roofward,Fay,patrol hazard,glass stair,dry_off,False,False,False,0.58,on schedule
1053,88,archive,Toma,restore memory,memory desk,path_to_resident,False,False,False,0.58,on schedule
1054,88,signal,Milo,restore memory,arrival court,inspect_affordance,False,False,False,0.64,on schedule
1055,88,orchard,Mara,restore memory,arrival court,interrupt_routine,True,True,True,0.5,recovered
1056,89,repair_ring,Pax,repair project,wire bench,offer_care,False,False,False,0.96,on schedule
1057,89,riverbend,Ari,repair project,plank hall,perform_chain_step,False,False,False,0.96,on schedule
1058,89,roofward,Sera,repair project,ledger loft,recover_routine,False,True,True,0.96,recovered
1059,89,archive,Nia,teach dialect,stone stacks,offer_care,False,False,False,0.96,on schedule
1060,89,signal,Ren,teach dialect,lantern walk,treat_pain,True,True,True,0.94,recovered
1061,89,orchard,Ivo,teach dialect,satchel shed,continue_project,False,False,False,0.95,on schedule
1062,89,repair_ring,Pax,patrol hazard,bell alcove,path_to_rest,False,False,False,0.96,on schedule
1063,89,riverbend,Ari,patrol hazard,dry ridge,treat_pain,False,False,False,0.96,on schedule
1064,89,roofward,Sera,patrol hazard,glass stair,continue_project,False,False,False,0.96,on schedule
1065,89,archive,Nia,restore memory,memory desk,path_to_rest,False,False,False,0.96,on schedule
1066,89,signal,Ren,restore memory,arrival court,perform_chain_step,False,False,False,0.94,on schedule
1067,89,orchard,Ivo,restore memory,arrival court,recover_routine,False,True,True,0.96,recovered
1068,90,repair_ring,Juno,repair project,wire bench,rest,False,False,False,0.38,on schedule
1069,90,riverbend,Lio,repair project,plank hall,interrupt_routine,True,True,True,0.44,recovered
1070,90,roofward,Fay,repair project,ledger loft,ask_dialect_memory,False,False,False,0.58,on schedule
1071,90,archive,Toma,teach dialect,stone stacks,rest,False,False,False,0.58,on schedule
1072,90,signal,Milo,teach dialect,lantern walk,dry_off,False,False,False,0.64,on schedule
1073,90,orchard,Mara,teach dialect,satchel shed,path_to_resident,False,False,False,0.5,on schedule
1074,90,repair_ring,Juno,patrol hazard,bell alcove,inspect_affordance,False,False,False,0.38,on schedule
1075,90,riverbend,Lio,patrol hazard,dry ridge,dry_off,False,False,False,0.44,on schedule
1076,90,roofward,Fay,patrol hazard,glass stair,path_to_resident,False,False,False,0.58,on schedule
1077,90,archive,Toma,restore memory,memory desk,inspect_affordance,False,False,False,0.58,on schedule
1078,90,signal,Milo,restore memory,arrival court,interrupt_routine,True,True,False,0.57,interrupted
1079,90,orchard,Mara,restore memory,arrival court,ask_dialect_memory,False,False,False,0.5,on schedule
1080,91,repair_ring,Pax,repair project,wire bench,treat_pain,False,False,False,0.96,on schedule
1081,91,riverbend,Ari,repair project,plank hall,recover_routine,False,True,True,0.96,recovered
1082,91,roofward,Sera,repair project,ledger loft,offer_care,False,False,False,0.96,on schedule
1083,91,archive,Nia,teach dialect,stone stacks,treat_pain,False,False,False,0.96,on schedule
1084,91,signal,Ren,teach dialect,lantern walk,continue_project,False,False,False,0.94,on schedule
1085,91,orchard,Ivo,teach dialect,satchel shed,path_to_rest,False,False,False,0.96,on schedule
1086,91,repair_ring,Pax,patrol hazard,bell alcove,perform_chain_step,False,False,False,0.96,on schedule
1087,91,riverbend,Ari,patrol hazard,dry ridge,continue_project,False,False,False,0.96,on schedule
1088,91,roofward,Sera,patrol hazard,glass stair,path_to_rest,False,False,False,0.96,on schedule
1089,91,archive,Nia,restore memory,memory desk,perform_chain_step,False,False,False,0.96,on schedule
1090,91,signal,Ren,restore memory,arrival court,recover_routine,False,True,True,0.96,recovered
1091,91,orchard,Ivo,restore memory,arrival court,offer_care,False,False,False,0.96,on schedule
1092,92,repair_ring,Juno,repair project,wire bench,dry_off,False,False,False,0.38,on schedule
1093,92,riverbend,Lio,repair project,plank hall,ask_dialect_memory,False,False,False,0.44,on schedule
1094,92,roofward,Fay,repair project,ledger loft,rest,False,False,False,0.58,on schedule
1095,92,archive,Toma,teach dialect,stone stacks,dry_off,False,False,False,0.58,on schedule
1096,92,signal,Milo,teach dialect,lantern walk,path_to_resident,False,False,False,0.57,on schedule
1097,92,orchard,Mara,teach dialect,satchel shed,inspect_affordance,False,False,False,0.5,on schedule
1098,92,repair_ring,Juno,patrol hazard,bell alcove,interrupt_routine,True,True,True,0.37,recovered
1099,92,riverbend,Lio,patrol hazard,dry ridge,path_to_resident,False,False,False,0.44,on schedule
1100,92,roofward,Fay,patrol hazard,glass stair,inspect_affordance,False,False,False,0.58,on schedule
1101,92,archive,Toma,restore memory,memory desk,interrupt_routine,True,True,True,0.57,recovered
1102,92,signal,Milo,restore memory,arrival court,ask_dialect_memory,False,False,False,0.57,on schedule
1103,92,orchard,Mara,restore memory,arrival court,rest,False,False,False,0.5,on schedule
1104,93,repair_ring,Pax,repair project,wire bench,continue_project,False,False,False,0.96,on schedule
1105,93,riverbend,Ari,repair project,plank hall,offer_care,False,False,False,0.96,on schedule
1106,93,roofward,Sera,repair project,ledger loft,treat_pain,False,False,False,0.96,on schedule
1107,93,archive,Nia,teach dialect,stone stacks,continue_project,False,False,False,0.96,on schedule
1108,93,signal,Ren,teach dialect,lantern walk,path_to_rest,False,False,False,0.96,on schedule
1109,93,orchard,Ivo,teach dialect,satchel shed,perform_chain_step,False,False,False,0.96,on schedule
1110,93,repair_ring,Pax,patrol hazard,bell alcove,recover_routine,False,True,True,0.96,recovered
1111,93,riverbend,Ari,patrol hazard,dry ridge,path_to_rest,False,False,False,0.96,on schedule
1112,93,roofward,Sera,patrol hazard,glass stair,perform_chain_step,False,False,False,0.96,on schedule
1113,93,archive,Nia,restore memory,memory desk,recover_routine,True,True,True,0.95,recovered
1114,93,signal,Ren,restore memory,arrival court,offer_care,False,False,False,0.96,on schedule
1115,93,orchard,Ivo,restore memory,arrival court,treat_pain,False,False,False,0.96,on schedule
1116,94,repair_ring,Juno,repair project,wire bench,path_to_resident,False,False,False,0.37,on schedule
1117,94,riverbend,Lio,repair project,plank hall,rest,False,False,False,0.44,on schedule
1118,94,roofward,Fay,repair project,ledger loft,dry_off,False,False,False,0.58,on schedule
1119,94,archive,Toma,teach dialect,stone stacks,path_to_resident,False,False,False,0.57,on schedule
1120,94,signal,Milo,teach dialect,lantern walk,inspect_affordance,False,False,False,0.57,on schedule
1121,94,orchard,Mara,teach dialect,satchel shed,interrupt_routine,True,True,True,0.49,recovered
1122,94,repair_ring,Juno,patrol hazard,bell alcove,ask_dialect_memory,False,False,False,0.37,on schedule
1123,94,riverbend,Lio,patrol hazard,dry ridge,inspect_affordance,False,False,False,0.44,on schedule
1124,94,roofward,Fay,patrol hazard,glass stair,interrupt_routine,True,True,True,0.57,recovered
1125,94,archive,Toma,restore memory,memory desk,ask_dialect_memory,False,False,False,0.57,on schedule
1126,94,signal,Milo,restore memory,arrival court,rest,False,False,False,0.57,on schedule
1127,94,orchard,Mara,restore memory,arrival court,dry_off,False,False,False,0.49,on schedule
1128,95,repair_ring,Pax,repair project,wire bench,path_to_rest,False,False,False,0.96,on schedule
1129,95,riverbend,Ari,repair project,plank hall,treat_pain,False,False,False,0.96,on schedule
1130,95,roofward,Sera,repair project,ledger loft,continue_project,False,False,False,0.96,on schedule
1131,95,archive,Nia,teach dialect,stone stacks,path_to_rest,False,False,False,0.95,on schedule
1132,95,signal,Ren,teach dialect,lantern walk,perform_chain_step,False,False,False,0.96,on schedule
1133,95,orchard,Ivo,teach dialect,satchel shed,recover_routine,False,True,True,0.96,recovered
1134,95,repair_ring,Pax,patrol hazard,bell alcove,offer_care,False,False,False,0.96,on schedule
1135,95,riverbend,Ari,patrol hazard,dry ridge,perform_chain_step,False,False,False,0.96,on schedule
1136,95,roofward,Sera,patrol hazard,glass stair,recover_routine,False,True,True,0.96,recovered
1137,95,archive,Nia,restore memory,memory desk,offer_care,False,False,False,0.95,on schedule
1138,95,signal,Ren,restore memory,arrival court,treat_pain,False,False,False,0.96,on schedule
1139,95,orchard,Ivo,restore memory,arrival court,continue_project,False,False,False,0.96,on schedule
1140,96,riverbend,Ari,repair project,plank hall,treat_pain,False,False,False,0.96,on schedule
1141,96,roofward,Sera,repair project,ledger loft,continue_project,False,False,False,0.96,on schedule
1142,96,archive,Nia,repair project,spool room,path_to_rest,False,False,False,0.95,on schedule
1143,96,signal,Ren,teach dialect,lantern walk,perform_chain_step,False,False,False,0.96,on schedule
1144,96,orchard,Ivo,teach dialect,satchel shed,recover_routine,False,True,True,0.96,recovered
1145,96,repair_ring,Pax,teach dialect,spark lane,offer_care,False,False,False,0.96,on schedule
1146,96,riverbend,Ari,patrol hazard,dry ridge,perform_chain_step,False,False,False,0.96,on schedule
1147,96,roofward,Sera,patrol hazard,glass stair,recover_routine,False,True,True,0.96,recovered
1148,96,archive,Nia,patrol hazard,ink niche,offer_care,False,False,False,0.95,on schedule
1149,96,signal,Ren,restore memory,arrival court,treat_pain,False,False,False,0.96,on schedule
1150,96,orchard,Ivo,restore memory,arrival court,continue_project,False,False,False,0.96,on schedule
1151,96,repair_ring,Pax,restore memory,cool corner,path_to_rest,False,False,False,0.96,on schedule
1152,97,riverbend,Lio,repair project,plank hall,dry_off,False,False,False,0.44,on schedule
1153,97,roofward,Fay,repair project,ledger loft,path_to_resident,False,False,False,0.57,on schedule
1154,97,archive,Toma,repair project,spool room,inspect_affordance,False,False,False,0.57,on schedule
1155,97,signal,Milo,teach dialect,lantern walk,interrupt_routine,True,True,False,0.5,interrupted
1156,97,orchard,Mara,teach dialect,satchel shed,ask_dialect_memory,False,False,False,0.49,on schedule
1157,97,repair_ring,Juno,teach dialect,spark lane,rest,False,False,False,0.37,on schedule
1158,97,riverbend,Lio,patrol hazard,dry ridge,interrupt_routine,True,True,True,0.43,recovered
1159,97,roofward,Fay,patrol hazard,glass stair,ask_dialect_memory,False,False,False,0.57,on schedule
1160,97,archive,Toma,patrol hazard,ink niche,rest,False,False,False,0.57,on schedule
1161,97,signal,Milo,restore memory,arrival court,dry_off,False,False,False,0.5,on schedule
1162,97,orchard,Mara,restore memory,arrival court,path_to_resident,False,False,False,0.49,on schedule
1163,97,repair_ring,Juno,restore memory,cool corner,inspect_affordance,False,False,False,0.37,on schedule
1164,98,riverbend,Ari,repair project,plank hall,continue_project,False,False,False,0.96,on schedule
1165,98,roofward,Sera,repair project,ledger loft,path_to_rest,False,False,False,0.96,on schedule
1166,98,archive,Nia,repair project,spool room,perform_chain_step,True,True,True,0.94,recovered
1167,98,signal,Ren,teach dialect,lantern walk,recover_routine,False,True,True,0.96,recovered
1168,98,orchard,Ivo,teach dialect,satchel shed,offer_care,False,False,False,0.96,on schedule
1169,98,repair_ring,Pax,teach dialect,spark lane,treat_pain,False,False,False,0.96,on schedule
1170,98,riverbend,Ari,patrol hazard,dry ridge,recover_routine,False,True,True,0.96,recovered
1171,98,roofward,Sera,patrol hazard,glass stair,offer_care,False,False,False,0.96,on schedule
1172,98,archive,Nia,patrol hazard,ink niche,treat_pain,False,False,False,0.94,on schedule
1173,98,signal,Ren,restore memory,arrival court,continue_project,False,False,False,0.96,on schedule
1174,98,orchard,Ivo,restore memory,arrival court,path_to_rest,False,False,False,0.96,on schedule
1175,98,repair_ring,Pax,restore memory,cool corner,perform_chain_step,False,False,False,0.96,on schedule
1176,99,riverbend,Lio,repair project,plank hall,path_to_resident,False,False,False,0.43,on schedule
1177,99,roofward,Fay,repair project,ledger loft,inspect_affordance,False,False,False,0.57,on schedule
1178,99,archive,Toma,repair project,spool room,interrupt_routine,True,True,True,0.56,recovered
1179,99,signal,Milo,teach dialect,lantern walk,ask_dialect_memory,False,False,False,0.5,on schedule
1180,99,orchard,Mara,teach dialect,satchel shed,rest,False,False,False,0.49,on schedule
1181,99,repair_ring,Juno,teach dialect,spark lane,dry_off,False,False,False,0.37,on schedule
1182,99,riverbend,Lio,patrol hazard,dry ridge,ask_dialect_memory,False,False,False,0.43,on schedule
1183,99,roofward,Fay,patrol hazard,glass stair,rest,False,False,False,0.57,on schedule
1184,99,archive,Toma,patrol hazard,ink niche,dry_off,False,False,False,0.56,on schedule
1185,99,signal,Milo,restore memory,arrival court,path_to_resident,False,False,False,0.5,on schedule
1186,99,orchard,Mara,restore memory,arrival court,inspect_affordance,False,False,False,0.49,on schedule
1187,99,repair_ring,Juno,restore memory,cool corner,interrupt_routine,True,True,True,0.36,recovered
1188,100,riverbend,Ari,repair project,plank hall,path_to_rest,False,False,False,0.96,on schedule
1189,100,roofward,Sera,repair project,ledger loft,perform_chain_step,False,False,False,0.96,on schedule
1190,100,archive,Nia,repair project,spool room,recover_routine,False,True,True,0.96,recovered
1191,100,signal,Ren,teach dialect,lantern walk,offer_care,False,False,False,0.96,on schedule
1192,100,orchard,Ivo,teach dialect,satchel shed,treat_pain,False,False,False,0.96,on schedule
1193,100,repair_ring,Pax,teach dialect,spark lane,continue_project,False,False,False,0.96,on schedule
1194,100,riverbend,Ari,patrol hazard,dry ridge,offer_care,False,False,False,0.96,on schedule
1195,100,roofward,Sera,patrol hazard,glass stair,treat_pain,False,False,False,0.96,on schedule
1196,100,archive,Nia,patrol hazard,ink niche,continue_project,False,False,False,0.96,on schedule
1197,100,signal,Ren,restore memory,arrival court,path_to_rest,False,False,False,0.96,on schedule
1198,100,orchard,Ivo,restore memory,arrival court,perform_chain_step,False,False,False,0.96,on schedule
1199,100,repair_ring,Pax,restore memory,cool corner,recover_routine,False,True,True,0.96,recovered
1200,101,riverbend,Lio,repair project,plank hall,inspect_affordance,False,False,False,0.43,on schedule
1201,101,roofward,Fay,repair project,ledger loft,interrupt_routine,True,True,True,0.56,recovered
1202,101,archive,Toma,repair project,spool room,ask_dialect_memory,False,False,False,0.56,on schedule
1203,101,signal,Milo,teach dialect,lantern walk,rest,False,False,False,0.5,on schedule
1204,101,orchard,Mara,teach dialect,satchel shed,dry_off,False,False,False,0.49,on schedule
1205,101,repair_ring,Juno,teach dialect,spark lane,path_to_resident,False,False,False,0.36,on schedule
1206,101,riverbend,Lio,patrol hazard,dry ridge,rest,False,False,False,0.43,on schedule
1207,101,roofward,Fay,patrol hazard,glass stair,dry_off,False,False,False,0.56,on schedule
1208,101,archive,Toma,patrol hazard,ink niche,path_to_resident,False,False,False,0.56,on schedule
1209,101,signal,Milo,restore memory,arrival court,inspect_affordance,False,False,False,0.5,on schedule
1210,101,orchard,Mara,restore memory,arrival court,interrupt_routine,True,True,True,0.48,recovered
1211,101,repair_ring,Juno,restore memory,cool corner,ask_dialect_memory,False,False,False,0.36,on schedule
1212,102,riverbend,Ari,repair project,plank hall,perform_chain_step,False,False,False,0.96,on schedule
1213,102,roofward,Sera,repair project,ledger loft,recover_routine,False,True,True,0.96,recovered
1214,102,archive,Nia,repair project,spool room,offer_care,False,False,False,0.96,on schedule
1215,102,signal,Ren,teach dialect,lantern walk,treat_pain,False,False,False,0.96,on schedule
1216,102,orchard,Ivo,teach dialect,satchel shed,continue_project,False,False,False,0.96,on schedule
1217,102,repair_ring,Pax,teach dialect,spark lane,path_to_rest,False,False,False,0.96,on schedule
1218,102,riverbend,Ari,patrol hazard,dry ridge,treat_pain,False,False,False,0.96,on schedule
1219,102,roofward,Sera,patrol hazard,glass stair,continue_project,True,True,True,0.95,recovered
1220,102,archive,Nia,patrol hazard,ink niche,path_to_rest,False,False,False,0.96,on schedule
1221,102,signal,Ren,restore memory,arrival court,perform_chain_step,False,False,False,0.96,on schedule
1222,102,orchard,Ivo,restore memory,arrival court,recover_routine,False,True,True,0.96,recovered
1223,102,repair_ring,Pax,restore memory,cool corner,offer_care,False,False,False,0.96,on schedule
1224,103,riverbend,Lio,repair project,plank hall,interrupt_routine,True,True,True,0.42,recovered
1225,103,roofward,Fay,repair project,ledger loft,ask_dialect_memory,False,False,False,0.56,on schedule
1226,103,archive,Toma,repair project,spool room,rest,False,False,False,0.56,on schedule
1227,103,signal,Milo,teach dialect,lantern walk,dry_off,False,False,False,0.5,on schedule
1228,103,orchard,Mara,teach dialect,satchel shed,path_to_resident,False,False,False,0.48,on schedule
1229,103,repair_ring,Juno,teach dialect,spark lane,inspect_affordance,False,False,False,0.36,on schedule
1230,103,riverbend,Lio,patrol hazard,dry ridge,dry_off,False,False,False,0.42,on schedule
1231,103,roofward,Fay,patrol hazard,glass stair,path_to_resident,False,False,False,0.56,on schedule
1232,103,archive,Toma,patrol hazard,ink niche,inspect_affordance,False,False,False,0.56,on schedule
1233,103,signal,Milo,restore memory,arrival court,interrupt_routine,True,True,True,0.49,recovered
1234,103,orchard,Mara,restore memory,arrival court,ask_dialect_memory,False,False,False,0.48,on schedule
1235,103,repair_ring,Juno,restore memory,cool corner,rest,False,False,False,0.36,on schedule
1236,104,roofward,Fay,repair project,ledger loft,ask_dialect_memory,False,False,False,0.56,on schedule
1237,104,archive,Toma,repair project,spool room,rest,False,False,False,0.56,on schedule
1238,104,signal,Milo,repair project,mast base,dry_off,False,False,False,0.49,on schedule
1239,104,orchard,Mara,teach dialect,satchel shed,path_to_resident,False,False,False,0.48,on schedule
1240,104,repair_ring,Juno,teach dialect,spark lane,inspect_affordance,False,False,False,0.36,on schedule
1241,104,riverbend,Lio,teach dialect,kit alcove,dry_off,False,False,False,0.42,on schedule
1242,104,roofward,Fay,patrol hazard,glass stair,path_to_resident,False,False,False,0.56,on schedule
1243,104,archive,Toma,patrol hazard,ink niche,inspect_affordance,False,False,False,0.56,on schedule
1244,104,signal,Milo,patrol hazard,lens room,interrupt_routine,True,True,True,0.48,recovered
1245,104,orchard,Mara,restore memory,arrival court,ask_dialect_memory,False,False,False,0.48,on schedule
1246,104,repair_ring,Juno,restore memory,cool corner,rest,False,False,False,0.36,on schedule
1247,104,riverbend,Lio,restore memory,arrival court,interrupt_routine,True,True,True,0.41,recovered
1248,105,roofward,Sera,repair project,ledger loft,offer_care,False,False,False,0.95,on schedule
1249,105,archive,Nia,repair project,spool room,treat_pain,False,False,False,0.96,on schedule
1250,105,signal,Ren,repair project,mast base,continue_project,False,False,False,0.96,on schedule
1251,105,orchard,Ivo,teach dialect,satchel shed,path_to_rest,False,False,False,0.96,on schedule
