tick_id,day,guild,region_id,assigned_agent,backlog_before,new_work,repair_capacity,backlog_after,repair_success,safety_clause,visible_guild_board
693,44,Bridgewright Guild,riverbend,Toma,0.1323,0.028575,0.0,0.160875,False,normal repair safety,Bridgewright Guild:0.16
694,44,Glassgarden Guild,roofward,Lio,0.0,0.0,0.0,0.0,False,normal repair safety,Glassgarden Guild:0.00
695,44,Index Guild,archive_quarter,Sera,0.018,0.0,0.10817,0.0,False,normal repair safety,Index Guild:0.00
696,44,Signal Guild,signal_ridge,Ren,0.102087,0.030087,0.0,0.132174,False,normal repair safety,Signal Guild:0.13
697,44,Seed Guild,orchard_fen,Mara,0.028701,0.028701,0.0,0.057402,False,normal repair safety,Seed Guild:0.06
698,44,Bridgewright Guild,riverbend,Toma,0.178875,0.028575,0.0,0.20745,False,normal repair safety,Bridgewright Guild:0.21
699,44,Glassgarden Guild,roofward,Lio,0.0,0.0,0.0,0.0,False,normal repair safety,Glassgarden Guild:0.00
700,44,Index Guild,archive_quarter,Sera,0.0,0.0,0.10824,0.0,False,normal repair safety,Index Guild:0.00
701,44,Signal Guild,signal_ridge,Ren,0.132174,0.030087,0.0,0.162261,False,normal repair safety,Signal Guild:0.16
702,44,Seed Guild,orchard_fen,Mara,0.057402,0.028701,0.0,0.086103,False,normal repair safety,Seed Guild:0.09
703,44,Bridgewright Guild,riverbend,Toma,0.20745,0.028575,0.10614,0.129885,True,normal repair safety,Bridgewright Guild:0.13
704,45,Glassgarden Guild,roofward,Lio,0.018,0.0,0.0,0.018,False,normal repair safety,Glassgarden Guild:0.02
705,45,Index Guild,archive_quarter,Sera,0.0,0.0,0.0,0.0,False,normal repair safety,Index Guild:0.00
706,45,Signal Guild,signal_ridge,Ren,0.180261,0.030087,0.109535,0.100813,True,normal repair safety,Signal Guild:0.10
707,45,Seed Guild,orchard_fen,Mara,0.086103,0.028071,0.0,0.114174,False,normal repair safety,Seed Guild:0.11
708,45,Bridgewright Guild,riverbend,Toma,0.129885,0.0,0.0,0.129885,False,normal repair safety,Bridgewright Guild:0.13
709,45,Glassgarden Guild,roofward,Lio,0.036,0.0,0.0,0.036,False,normal repair safety,Glassgarden Guild:0.04
710,45,Index Guild,archive_quarter,Sera,0.0,0.029583,0.0,0.029583,False,normal repair safety,Index Guild:0.03
711,45,Signal Guild,signal_ridge,Ren,0.118813,0.0,0.109745,0.009068,False,normal repair safety,Signal Guild:0.01
712,45,Seed Guild,orchard_fen,Mara,0.114174,0.028071,0.0,0.142245,False,normal repair safety,Seed Guild:0.14
713,45,Bridgewright Guild,riverbend,Toma,0.129885,0.0,0.0,0.129885,False,normal repair safety,Bridgewright Guild:0.13
714,45,Glassgarden Guild,roofward,Lio,0.036,0.0,0.0,0.036,False,normal repair safety,Glassgarden Guild:0.04
715,45,Index Guild,archive_quarter,Sera,0.047583,0.029583,0.0,0.077166,False,normal repair safety,Index Guild:0.08
716,45,Signal Guild,signal_ridge,Ren,0.027068,0.0,0.109815,0.0,False,normal repair safety,Signal Guild:0.00
717,45,Seed Guild,orchard_fen,Mara,0.142245,0.028071,0.0,0.170316,False,normal repair safety,Seed Guild:0.17
718,45,Bridgewright Guild,riverbend,Toma,0.147885,0.0,0.0,0.147885,False,normal repair safety,Bridgewright Guild:0.15
719,45,Glassgarden Guild,roofward,Lio,0.054,0.0,0.107855,0.0,False,normal repair safety,Glassgarden Guild:0.00
720,46,Index Guild,archive_quarter,Sera,0.077166,0.029583,0.0,0.106749,False,normal repair safety,Index Guild:0.11
721,46,Signal Guild,signal_ridge,Ren,0.0,0.0,0.0,0.0,False,normal repair safety,Signal Guild:0.00
722,46,Seed Guild,orchard_fen,Mara,0.170316,0.028071,0.11146,0.086927,True,normal repair safety,Seed Guild:0.09
723,46,Bridgewright Guild,riverbend,Toma,0.147885,0.0,0.0,0.147885,False,normal repair safety,Bridgewright Guild:0.15
724,46,Glassgarden Guild,roofward,Lio,0.018,0.0,0.0,0.018,False,normal repair safety,Glassgarden Guild:0.02
725,46,Index Guild,archive_quarter,Sera,0.106749,0.029583,0.0,0.136332,False,normal repair safety,Index Guild:0.14
726,46,Signal Guild,signal_ridge,Ren,0.018,0.0,0.0,0.018,False,normal repair safety,Signal Guild:0.02
727,46,Seed Guild,orchard_fen,Mara,0.086927,0.0,0.11167,0.0,False,normal repair safety,Seed Guild:0.00
728,46,Bridgewright Guild,riverbend,Toma,0.165885,0.0,0.0,0.165885,False,normal repair safety,Bridgewright Guild:0.17
729,46,Glassgarden Guild,roofward,Lio,0.018,0.0,0.0,0.018,False,normal repair safety,Glassgarden Guild:0.02
730,46,Index Guild,archive_quarter,Sera,0.154332,0.029583,0.0,0.183915,False,normal repair safety,Index Guild:0.18
731,46,Signal Guild,signal_ridge,Ren,0.036,0.030087,0.0,0.066087,False,normal repair safety,Signal Guild:0.07
732,46,Seed Guild,orchard_fen,Mara,0.0,0.0,0.11174,0.0,False,normal repair safety,Seed Guild:0.00
733,46,Bridgewright Guild,riverbend,Toma,0.183885,0.0,0.0,0.183885,False,normal repair safety,Bridgewright Guild:0.18
734,46,Glassgarden Guild,roofward,Lio,0.036,0.0,0.0,0.036,False,normal repair safety,Glassgarden Guild:0.04
735,46,Index Guild,archive_quarter,Sera,0.183915,0.029583,0.10873,0.104768,True,normal repair safety,Index Guild:0.10
736,47,Signal Guild,signal_ridge,Ren,0.084087,0.030087,0.0,0.114174,False,normal repair safety,Signal Guild:0.11
737,47,Seed Guild,orchard_fen,Mara,0.0,0.0,0.0,0.0,False,normal repair safety,Seed Guild:0.00
738,47,Bridgewright Guild,riverbend,Toma,0.183885,0.0,0.10719,0.076695,True,normal repair safety,Bridgewright Guild:0.08
739,47,Glassgarden Guild,roofward,Lio,0.054,0.0,0.0,0.054,False,normal repair safety,Glassgarden Guild:0.05
740,47,Index Guild,archive_quarter,Sera,0.122768,0.0,0.0,0.175292,False,guild may close route while shoring collapse,Index Guild:0.18
741,47,Signal Guild,signal_ridge,Ren,0.132174,0.030087,0.0,0.162261,False,normal repair safety,Signal Guild:0.16
742,47,Seed Guild,orchard_fen,Mara,0.018,0.0,0.0,0.018,False,normal repair safety,Seed Guild:0.02
743,47,Bridgewright Guild,riverbend,Toma,0.094695,0.0,0.1074,0.0,False,normal repair safety,Bridgewright Guild:0.00
744,47,Glassgarden Guild,roofward,Lio,0.054,0.0,0.0,0.054,False,normal repair safety,Glassgarden Guild:0.05
745,47,Index Guild,archive_quarter,Sera,0.175292,0.030213,0.0,0.258029,False,guild may close route while shoring collapse,Index Guild:0.26
746,47,Signal Guild,signal_ridge,Ren,0.162261,0.030087,0.0,0.192348,False,normal repair safety,Signal Guild:0.19
747,47,Seed Guild,orchard_fen,Mara,0.018,0.0,0.0,0.018,False,normal repair safety,Seed Guild:0.02
748,47,Bridgewright Guild,riverbend,Toma,0.018,0.0,0.10747,0.0,False,normal repair safety,Bridgewright Guild:0.00
749,47,Glassgarden Guild,roofward,Lio,0.072,0.0,0.0,0.072,False,normal repair safety,Glassgarden Guild:0.07
750,47,Index Guild,archive_quarter,Sera,0.276029,0.030213,0.0,0.358766,False,guild may close route while shoring collapse,Index Guild:0.36
751,47,Signal Guild,signal_ridge,Ren,0.210348,0.030087,0.110305,0.13013,True,normal repair safety,Signal Guild:0.13
752,48,Bridgewright Guild,riverbend,Toma,0.0,0.0,0.0,0.0,False,normal repair safety,Bridgewright Guild:0.00
753,48,Glassgarden Guild,roofward,Lio,0.09,0.0,0.0,0.09,False,normal repair safety,Glassgarden Guild:0.09
754,48,Index Guild,archive_quarter,Sera,0.358766,0.029079,0.10915,0.278695,True,normal repair safety,Index Guild:0.28
755,48,Signal Guild,signal_ridge,Ren,0.14813,0.0,0.0,0.14813,False,normal repair safety,Signal Guild:0.15
756,48,Seed Guild,orchard_fen,Mara,0.018,0.0,0.0,0.018,False,normal repair safety,Seed Guild:0.02
757,48,Bridgewright Guild,riverbend,Toma,0.0,0.0,0.0,0.0,False,normal repair safety,Bridgewright Guild:0.00
758,48,Glassgarden Guild,roofward,Lio,0.09,0.0,0.0,0.09,False,normal repair safety,Glassgarden Guild:0.09
759,48,Index Guild,archive_quarter,Sera,0.296695,0.029079,0.10936,0.216414,True,normal repair safety,Index Guild:0.22
760,48,Signal Guild,signal_ridge,Ren,0.16613,0.0,0.0,0.16613,False,normal repair safety,Signal Guild:0.17
761,48,Seed Guild,orchard_fen,Mara,0.018,0.0,0.0,0.018,False,normal repair safety,Seed Guild:0.02
762,48,Bridgewright Guild,riverbend,Toma,0.018,0.0,0.0,0.018,False,normal repair safety,Bridgewright Guild:0.02
763,48,Glassgarden Guild,roofward,Lio,0.09,0.0,0.0,0.09,False,normal repair safety,Glassgarden Guild:0.09
764,48,Index Guild,archive_quarter,Sera,0.216414,0.029079,0.10957,0.135923,True,normal repair safety,Index Guild:0.14
765,48,Signal Guild,signal_ridge,Ren,0.16613,0.0,0.0,0.16613,False,normal repair safety,Signal Guild:0.17
766,48,Seed Guild,orchard_fen,Mara,0.018,0.0,0.0,0.018,False,normal repair safety,Seed Guild:0.02
767,48,Bridgewright Guild,riverbend,Toma,0.018,0.0,0.10775,0.0,False,normal repair safety,Bridgewright Guild:0.00
768,49,Glassgarden Guild,roofward,Lio,0.108,0.029079,0.0,0.137079,False,normal repair safety,Glassgarden Guild:0.14
769,49,Index Guild,archive_quarter,Sera,0.135923,0.0,0.0,0.135923,False,normal repair safety,Index Guild:0.14
770,49,Signal Guild,signal_ridge,Ren,0.18413,0.0,0.111145,0.072985,True,normal repair safety,Signal Guild:0.07
771,49,Seed Guild,orchard_fen,Mara,0.018,0.0,0.0,0.018,False,normal repair safety,Seed Guild:0.02
772,49,Bridgewright Guild,riverbend,Toma,0.018,0.0,0.0,0.018,False,normal repair safety,Bridgewright Guild:0.02
773,49,Glassgarden Guild,roofward,Lio,0.155079,0.029079,0.0,0.184158,False,normal repair safety,Glassgarden Guild:0.18
774,49,Index Guild,archive_quarter,Sera,0.135923,0.0,0.0,0.135923,False,normal repair safety,Index Guild:0.14
775,49,Signal Guild,signal_ridge,Ren,0.072985,0.0,0.111355,0.0,False,normal repair safety,Signal Guild:0.00
776,49,Seed Guild,orchard_fen,Mara,0.018,0.0,0.0,0.018,False,normal repair safety,Seed Guild:0.02
777,49,Bridgewright Guild,riverbend,Toma,0.036,0.0,0.0,0.036,False,normal repair safety,Bridgewright Guild:0.04
778,49,Glassgarden Guild,roofward,Lio,0.184158,0.029079,0.0,0.213237,False,normal repair safety,Glassgarden Guild:0.21
779,49,Index Guild,archive_quarter,Sera,0.153923,0.0,0.0,0.153923,False,normal repair safety,Index Guild:0.15
780,49,Signal Guild,signal_ridge,Ren,0.018,0.0,0.111425,0.0,False,normal repair safety,Signal Guild:0.00
781,49,Seed Guild,orchard_fen,Mara,0.036,0.0,0.0,0.036,False,normal repair safety,Seed Guild:0.04
782,49,Bridgewright Guild,riverbend,Toma,0.054,0.029205,0.0,0.083205,False,guild may close route while shoring collapse,Bridgewright Guild:0.08
783,49,Glassgarden Guild,roofward,Lio,0.231237,0.029079,0.109185,0.151131,True,normal repair safety,Glassgarden Guild:0.15
784,50,Index Guild,archive_quarter,Sera,0.171923,0.0,0.0,0.171923,False,normal repair safety,Index Guild:0.17
785,50,Signal Guild,signal_ridge,Ren,0.0,0.0,0.0,0.0,False,normal repair safety,Signal Guild:0.00
786,50,Seed Guild,orchard_fen,Mara,0.036,0.0,0.11286,0.0,False,normal repair safety,Seed Guild:0.00
787,50,Bridgewright Guild,riverbend,Toma,0.083205,0.028575,0.0,0.11178,False,normal repair safety,Bridgewright Guild:0.11
788,50,Glassgarden Guild,roofward,Lio,0.169131,0.0,0.0,0.169131,False,normal repair safety,Glassgarden Guild:0.17
789,50,Index Guild,archive_quarter,Sera,0.189923,0.0,0.0,0.189923,False,normal repair safety,Index Guild:0.19
790,50,Signal Guild,signal_ridge,Ren,0.018,0.0,0.0,0.018,False,normal repair safety,Signal Guild:0.02
791,50,Seed Guild,orchard_fen,Mara,0.018,0.0,0.11293,0.0,False,normal repair safety,Seed Guild:0.00
792,50,Bridgewright Guild,riverbend,Toma,0.11178,0.028575,0.0,0.140355,False,normal repair safety,Bridgewright Guild:0.14
793,50,Glassgarden Guild,roofward,Lio,0.169131,0.0,0.0,0.169131,False,normal repair safety,Glassgarden Guild:0.17
794,50,Index Guild,archive_quarter,Sera,0.189923,0.0,0.0,0.189923,False,normal repair safety,Index Guild:0.19
795,50,Signal Guild,signal_ridge,Ren,0.036,0.0,0.0,0.036,False,normal repair safety,Signal Guild:0.04
796,50,Seed Guild,orchard_fen,Mara,0.0,0.0,0.113,0.0,False,normal repair safety,Seed Guild:0.00
797,50,Bridgewright Guild,riverbend,Toma,0.158355,0.028575,0.0,0.18693,False,normal repair safety,Bridgewright Guild:0.19
798,50,Glassgarden Guild,roofward,Lio,0.169131,0.0,0.0,0.169131,False,normal repair safety,Glassgarden Guild:0.17
799,50,Index Guild,archive_quarter,Sera,0.207923,0.0,0.1102,0.097723,True,normal repair safety,Index Guild:0.10
800,51,Signal Guild,signal_ridge,Ren,0.054,0.0,0.0,0.054,False,normal repair safety,Signal Guild:0.05
801,51,Seed Guild,orchard_fen,Mara,0.0,0.028071,0.0,0.028071,False,normal repair safety,Seed Guild:0.03
802,51,Bridgewright Guild,riverbend,Toma,0.20493,0.028575,0.10866,0.124845,True,normal repair safety,Bridgewright Guild:0.12
803,51,Glassgarden Guild,roofward,Lio,0.187131,0.0,0.0,0.187131,False,normal repair safety,Glassgarden Guild:0.19
804,51,Index Guild,archive_quarter,Sera,0.115723,0.0,0.0,0.115723,False,normal repair safety,Index Guild:0.12
805,51,Signal Guild,signal_ridge,Ren,0.072,0.0,0.0,0.072,False,normal repair safety,Signal Guild:0.07
806,51,Seed Guild,orchard_fen,Mara,0.046071,0.028071,0.0,0.074142,False,normal repair safety,Seed Guild:0.07
807,51,Bridgewright Guild,riverbend,Toma,0.142845,0.0,0.10887,0.033975,False,normal repair safety,Bridgewright Guild:0.03
808,51,Glassgarden Guild,roofward,Lio,0.205131,0.0,0.0,0.205131,False,normal repair safety,Glassgarden Guild:0.21
809,51,Index Guild,archive_quarter,Sera,0.115723,0.0,0.0,0.115723,False,normal repair safety,Index Guild:0.12
810,51,Signal Guild,signal_ridge,Ren,0.09,0.0,0.0,0.09,False,normal repair safety,Signal Guild:0.09
811,51,Seed Guild,orchard_fen,Mara,0.092142,0.028071,0.0,0.120213,False,normal repair safety,Seed Guild:0.12
812,51,Bridgewright Guild,riverbend,Toma,0.051975,0.0,0.10894,0.0,False,normal repair safety,Bridgewright Guild:0.00
813,51,Glassgarden Guild,roofward,Lio,0.223131,0.0,0.0,0.223131,False,normal repair safety,Glassgarden Guild:0.22
814,51,Index Guild,archive_quarter,Sera,0.133723,0.0,0.0,0.133723,False,normal repair safety,Index Guild:0.13
815,51,Signal Guild,signal_ridge,Ren,0.108,0.0,0.111915,0.0,False,normal repair safety,Signal Guild:0.00
816,52,Seed Guild,orchard_fen,Mara,0.120213,0.028071,0.0,0.148284,False,normal repair safety,Seed Guild:0.15
817,52,Bridgewright Guild,riverbend,Toma,0.0,0.0,0.0,0.0,False,normal repair safety,Bridgewright Guild:0.00
818,52,Glassgarden Guild,roofward,Lio,0.241131,0.029079,0.110235,0.159975,True,normal repair safety,Glassgarden Guild:0.16
819,52,Index Guild,archive_quarter,Sera,0.151723,0.0,0.0,0.151723,False,normal repair safety,Index Guild:0.15
820,52,Signal Guild,signal_ridge,Ren,0.018,0.030717,0.0,0.048717,False,normal repair safety,Signal Guild:0.05
821,52,Seed Guild,orchard_fen,Mara,0.166284,0.028071,0.0,0.194355,False,normal repair safety,Seed Guild:0.19
822,52,Bridgewright Guild,riverbend,Toma,0.0,0.0,0.0,0.0,False,normal repair safety,Bridgewright Guild:0.00
823,52,Glassgarden Guild,roofward,Lio,0.159975,0.0,0.110445,0.04953,False,normal repair safety,Glassgarden Guild:0.05
824,52,Index Guild,archive_quarter,Sera,0.169723,0.0,0.0,0.169723,False,normal repair safety,Index Guild:0.17
825,52,Signal Guild,signal_ridge,Ren,0.066717,0.030717,0.0,0.097434,False,normal repair safety,Signal Guild:0.10
826,52,Seed Guild,orchard_fen,Mara,0.194355,0.028071,0.0,0.222426,False,normal repair safety,Seed Guild:0.22
827,52,Bridgewright Guild,riverbend,Toma,0.018,0.0,0.0,0.018,False,normal repair safety,Bridgewright Guild:0.02
828,52,Glassgarden Guild,roofward,Lio,0.04953,0.0,0.110515,0.0,False,normal repair safety,Glassgarden Guild:0.00
829,52,Index Guild,archive_quarter,Sera,0.187723,0.0,0.0,0.187723,False,normal repair safety,Index Guild:0.19
830,52,Signal Guild,signal_ridge,Ren,0.115434,0.030717,0.0,0.146151,False,normal repair safety,Signal Guild:0.15
831,52,Seed Guild,orchard_fen,Mara,0.222426,0.028071,0.11349,0.137007,True,normal repair safety,Seed Guild:0.14
832,53,Bridgewright Guild,riverbend,Toma,0.036,0.0,0.0,0.036,False,normal repair safety,Bridgewright Guild:0.04
833,53,Glassgarden Guild,roofward,Lio,0.018,0.0,0.0,0.018,False,normal repair safety,Glassgarden Guild:0.02
834,53,Index Guild,archive_quarter,Sera,0.187723,0.0,0.11125,0.076473,True,normal repair safety,Index Guild:0.08
835,53,Signal Guild,signal_ridge,Ren,0.164151,0.030087,0.0,0.194238,False,normal repair safety,Signal Guild:0.19
836,53,Seed Guild,orchard_fen,Mara,0.155007,0.0,0.0,0.155007,False,normal repair safety,Seed Guild:0.16
837,53,Bridgewright Guild,riverbend,Toma,0.054,0.028575,0.0,0.082575,False,normal repair safety,Bridgewright Guild:0.08
838,53,Glassgarden Guild,roofward,Lio,0.036,0.0,0.0,0.036,False,normal repair safety,Glassgarden Guild:0.04
839,53,Index Guild,archive_quarter,Sera,0.094473,0.0,0.11146,0.0,False,normal repair safety,Index Guild:0.00
840,53,Signal Guild,signal_ridge,Ren,0.212238,0.030087,0.0,0.242325,False,normal repair safety,Signal Guild:0.24
841,53,Seed Guild,orchard_fen,Mara,0.173007,0.0,0.0,0.173007,False,normal repair safety,Seed Guild:0.17
842,53,Bridgewright Guild,riverbend,Toma,0.082575,0.028575,0.0,0.11115,False,normal repair safety,Bridgewright Guild:0.11
843,53,Glassgarden Guild,roofward,Lio,0.054,0.0,0.0,0.054,False,normal repair safety,Glassgarden Guild:0.05
844,53,Index Guild,archive_quarter,Sera,0.0,0.0,0.11153,0.0,False,normal repair safety,Index Guild:0.00
845,53,Signal Guild,signal_ridge,Ren,0.260325,0.030087,0.0,0.290412,False,normal repair safety,Signal Guild:0.29
846,53,Seed Guild,orchard_fen,Mara,0.191007,0.0,0.0,0.191007,False,normal repair safety,Seed Guild:0.19
847,53,Bridgewright Guild,riverbend,Toma,0.12915,0.028575,0.10943,0.048295,False,normal repair safety,Bridgewright Guild:0.05
848,54,Index Guild,archive_quarter,Sera,0.018,0.0,0.0,0.018,False,normal repair safety,Index Guild:0.02
849,54,Signal Guild,signal_ridge,Ren,0.290412,0.029583,0.0,0.319995,False,normal repair safety,Signal Guild:0.32
850,54,Seed Guild,orchard_fen,Mara,0.209007,0.0,0.11391,0.095097,True,normal repair safety,Seed Guild:0.10
851,54,Bridgewright Guild,riverbend,Toma,0.048295,0.028071,0.0,0.076366,False,normal repair safety,Bridgewright Guild:0.08
852,54,Glassgarden Guild,roofward,Lio,0.072,0.0,0.0,0.072,False,normal repair safety,Glassgarden Guild:0.07
853,54,Index Guild,archive_quarter,Sera,0.018,0.0,0.0,0.018,False,normal repair safety,Index Guild:0.02
854,54,Signal Guild,signal_ridge,Ren,0.337995,0.029583,0.0,0.367578,False,normal repair safety,Signal Guild:0.37
855,54,Seed Guild,orchard_fen,Mara,0.113097,0.0,0.11412,0.0,False,normal repair safety,Seed Guild:0.00
856,54,Bridgewright Guild,riverbend,Toma,0.094366,0.028071,0.0,0.122437,False,normal repair safety,Bridgewright Guild:0.12
857,54,Glassgarden Guild,roofward,Lio,0.072,0.0,0.0,0.072,False,normal repair safety,Glassgarden Guild:0.07
858,54,Index Guild,archive_quarter,Sera,0.036,0.0,0.0,0.036,False,normal repair safety,Index Guild:0.04
859,54,Signal Guild,signal_ridge,Ren,0.385578,0.029583,0.0,0.415161,False,normal repair safety,Signal Guild:0.42
860,54,Seed Guild,orchard_fen,Mara,0.0,0.0,0.11419,0.0,False,normal repair safety,Seed Guild:0.00
861,54,Bridgewright Guild,riverbend,Toma,0.140437,0.028071,0.0,0.168508,False,normal repair safety,Bridgewright Guild:0.17
862,54,Glassgarden Guild,roofward,Lio,0.072,0.0,0.0,0.072,False,normal repair safety,Glassgarden Guild:0.07
863,54,Index Guild,archive_quarter,Sera,0.054,0.0,0.11181,0.0,False,normal repair safety,Index Guild:0.00
864,55,Signal Guild,signal_ridge,Ren,0.433161,0.029583,0.0,0.462744,False,normal repair safety,Signal Guild:0.46
865,55,Seed Guild,orchard_fen,Mara,0.0,0.0,0.0,0.0,False,normal repair safety,Seed Guild:0.00
866,55,Bridgewright Guild,riverbend,Toma,0.168508,0.028071,0.11013,0.086449,True,normal repair safety,Bridgewright Guild:0.09
867,55,Glassgarden Guild,roofward,Lio,0.09,0.028575,0.0,0.118575,False,normal repair safety,Glassgarden Guild:0.12
868,55,Index Guild,archive_quarter,Sera,0.018,0.0,0.0,0.018,False,normal repair safety,Index Guild:0.02
869,55,Signal Guild,signal_ridge,Ren,0.480744,0.029583,0.0,0.510327,False,normal repair safety,Signal Guild:0.51
870,55,Seed Guild,orchard_fen,Mara,0.018,0.0,0.0,0.018,False,normal repair safety,Seed Guild:0.02
871,55,Bridgewright Guild,riverbend,Toma,0.104449,0.0,0.11034,0.0,False,normal repair safety,Bridgewright Guild:0.00
872,55,Glassgarden Guild,roofward,Lio,0.136575,0.028575,0.0,0.16515,False,normal repair safety,Glassgarden Guild:0.17
873,55,Index Guild,archive_quarter,Sera,0.018,0.0,0.0,0.018,False,normal repair safety,Index Guild:0.02
874,55,Signal Guild,signal_ridge,Ren,0.528327,0.029583,0.0,0.55791,False,normal repair safety,Signal Guild:0.56
875,55,Seed Guild,orchard_fen,Mara,0.036,0.0,0.0,0.036,False,normal repair safety,Seed Guild:0.04
876,55,Bridgewright Guild,riverbend,Toma,0.018,0.0,0.11041,0.0,False,normal repair safety,Bridgewright Guild:0.00
877,55,Glassgarden Guild,roofward,Lio,0.18315,0.028575,0.0,0.211725,False,normal repair safety,Glassgarden Guild:0.21
878,55,Index Guild,archive_quarter,Sera,0.036,0.0,0.0,0.036,False,normal repair safety,Index Guild:0.04
879,55,Signal Guild,signal_ridge,Ren,0.57591,0.029583,0.113245,0.492248,True,normal repair safety,Signal Guild:0.49
880,56,Seed Guild,orchard_fen,Mara,0.036,0.0,0.0,0.036,False,normal repair safety,Seed Guild:0.04
881,56,Bridgewright Guild,riverbend,Toma,0.018,0.0,0.0,0.018,False,normal repair safety,Bridgewright Guild:0.02
882,56,Glassgarden Guild,roofward,Lio,0.229725,0.028575,0.111635,0.146665,True,normal repair safety,Glassgarden Guild:0.15
883,56,Index Guild,archive_quarter,Sera,0.054,0.0,0.0,0.054,False,normal repair safety,Index Guild:0.05
884,56,Signal Guild,signal_ridge,Ren,0.510248,0.030213,0.0,0.540461,False,normal repair safety,Signal Guild:0.54
885,56,Seed Guild,orchard_fen,Mara,0.036,0.0,0.0,0.036,False,normal repair safety,Seed Guild:0.04
886,56,Bridgewright Guild,riverbend,Toma,0.018,0.028071,0.0,0.046071,False,normal repair safety,Bridgewright Guild:0.05
887,56,Glassgarden Guild,roofward,Lio,0.146665,0.0,0.111845,0.03482,False,normal repair safety,Glassgarden Guild:0.03
888,56,Index Guild,archive_quarter,Sera,0.054,0.0,0.0,0.054,False,normal repair safety,Index Guild:0.05
889,56,Signal Guild,signal_ridge,Ren,0.558461,0.030213,0.0,0.588674,False,normal repair safety,Signal Guild:0.59
890,56,Seed Guild,orchard_fen,Mara,0.054,0.0,0.0,0.054,False,normal repair safety,Seed Guild:0.05
891,56,Bridgewright Guild,riverbend,Toma,0.064071,0.028071,0.0,0.092142,False,normal repair safety,Bridgewright Guild:0.09
892,56,Glassgarden Guild,roofward,Lio,0.03482,0.0,0.111915,0.0,False,normal repair safety,Glassgarden Guild:0.00
893,56,Index Guild,archive_quarter,Sera,0.072,0.0,0.0,0.072,False,normal repair safety,Index Guild:0.07
894,56,Signal Guild,signal_ridge,Ren,0.606674,0.030213,0.0,0.636887,False,normal repair safety,Signal Guild:0.64
895,56,Seed Guild,orchard_fen,Mara,0.054,0.030087,0.11468,0.0,False,normal repair safety,Seed Guild:0.00
896,57,Bridgewright Guild,riverbend,Toma,0.110142,0.028071,0.0,0.138213,False,normal repair safety,Bridgewright Guild:0.14
897,57,Glassgarden Guild,roofward,Lio,0.018,0.0,0.0,0.018,False,normal repair safety,Glassgarden Guild:0.02
898,57,Index Guild,archive_quarter,Sera,0.09,0.029079,0.11272,0.006359,False,normal repair safety,Index Guild:0.01
899,57,Signal Guild,signal_ridge,Ren,0.654887,0.029583,0.0,0.68447,False,normal repair safety,Signal Guild:0.68
900,57,Seed Guild,orchard_fen,Mara,0.018,0.030717,0.0,0.048717,False,normal repair safety,Seed Guild:0.05
901,57,Bridgewright Guild,riverbend,Toma,0.138213,0.028071,0.0,0.166284,False,normal repair safety,Bridgewright Guild:0.17
902,57,Glassgarden Guild,roofward,Lio,0.036,0.0,0.0,0.036,False,normal repair safety,Glassgarden Guild:0.04
903,57,Index Guild,archive_quarter,Sera,0.024359,0.029079,0.11279,0.0,False,normal repair safety,Index Guild:0.00
904,57,Signal Guild,signal_ridge,Ren,0.70247,0.029583,0.0,0.732053,False,normal repair safety,Signal Guild:0.73
905,57,Seed Guild,orchard_fen,Mara,0.066717,0.030717,0.0,0.097434,False,normal repair safety,Seed Guild:0.10
906,57,Bridgewright Guild,riverbend,Toma,0.184284,0.028071,0.0,0.212355,False,normal repair safety,Bridgewright Guild:0.21
907,57,Glassgarden Guild,roofward,Lio,0.054,0.0,0.0,0.054,False,normal repair safety,Glassgarden Guild:0.05
908,57,Index Guild,archive_quarter,Sera,0.0,0.029079,0.11286,0.0,False,normal repair safety,Index Guild:0.00
909,57,Signal Guild,signal_ridge,Ren,0.732053,0.029583,0.0,0.761636,False,normal repair safety,Signal Guild:0.76
910,57,Seed Guild,orchard_fen,Mara,0.115434,0.030717,0.0,0.146151,False,normal repair safety,Seed Guild:0.15
911,57,Bridgewright Guild,riverbend,Toma,0.230355,0.028071,0.1109,0.147526,True,normal repair safety,Bridgewright Guild:0.15
912,58,Glassgarden Guild,roofward,Lio,0.054,0.0,0.0,0.054,False,normal repair safety,Glassgarden Guild:0.05
913,58,Index Guild,archive_quarter,Sera,0.0,0.029079,0.0,0.029079,False,normal repair safety,Index Guild:0.03
914,58,Signal Guild,signal_ridge,Ren,0.779636,0.029583,0.114295,0.694924,True,normal repair safety,Signal Guild:0.69
915,58,Seed Guild,orchard_fen,Mara,0.146151,0.030087,0.0,0.176238,False,normal repair safety,Seed Guild:0.18
916,58,Bridgewright Guild,riverbend,Toma,0.165526,0.0,0.0,0.165526,False,normal repair safety,Bridgewright Guild:0.17
917,58,Glassgarden Guild,roofward,Lio,0.054,0.0,0.0,0.054,False,normal repair safety,Glassgarden Guild:0.05
918,58,Index Guild,archive_quarter,Sera,0.047079,0.029079,0.0,0.076158,False,normal repair safety,Index Guild:0.08
919,58,Signal Guild,signal_ridge,Ren,0.694924,0.029583,0.114505,0.610002,True,normal repair safety,Signal Guild:0.61
920,58,Seed Guild,orchard_fen,Mara,0.176238,0.030087,0.0,0.206325,False,normal repair safety,Seed Guild:0.21
