tick_id,day,route_id,replay_event,state_hash,includes_route_plan,includes_caravan,includes_forecast,includes_disaster_drill,includes_guild_record,includes_avatar_intervention,replay_exportable
781,56,signal_orchard,winter_cold:signal_orchard:direct route:open,v29-546228,True,True,True,False,True,True,True
782,56,orchard_riverbend,winter_cold:orchard_riverbend:market plank route:open,v29-660306,True,True,True,False,True,False,True
783,56,central_repair_ring,winter_cold:central_repair_ring:outer bell path:open,v29-645569,True,True,True,False,True,False,True
784,57,riverbend_roofward,winter_cold:riverbend_roofward:orchard_fen ridge path:open,v29-726909,True,True,True,False,True,False,True
785,57,roofward_archive,winter_cold:roofward_archive:cool archive lane:open,v29-629821,True,True,True,False,True,False,True
786,57,archive_signal,winter_cold:archive_signal:stone kiosk path:open,v29-591094,True,True,True,False,True,True,True
787,57,signal_orchard,winter_cold:signal_orchard:river lantern loop:open,v29-605336,True,True,True,False,True,False,True
788,57,orchard_riverbend,winter_cold:orchard_riverbend:market plank route:open,v29-662234,True,True,True,False,True,False,True
789,57,central_repair_ring,winter_cold:central_repair_ring:outer bell path:open,v29-645497,True,True,True,False,True,True,True
790,57,riverbend_roofward,winter_cold:riverbend_roofward:orchard_fen ridge path:open,v29-718018,True,True,True,False,True,False,True
791,57,roofward_archive,winter_cold:roofward_archive:cool archive lane:open,v29-627890,True,True,True,False,True,False,True
792,57,archive_signal,winter_cold:archive_signal:direct route:blocked watch,v29-656898,True,True,True,False,True,False,True
793,57,signal_orchard,winter_cold:signal_orchard:river lantern loop:open,v29-619418,True,True,True,False,True,False,True
794,57,orchard_riverbend,winter_cold:orchard_riverbend:market plank route:open,v29-658779,True,True,True,False,True,False,True
795,57,central_repair_ring,winter_cold:central_repair_ring:outer bell path:open,v29-638202,True,True,True,False,True,True,True
796,57,riverbend_roofward,winter_cold:riverbend_roofward:orchard_fen ridge path:open,v29-725821,True,True,True,False,True,False,True
797,57,roofward_archive,winter_cold:roofward_archive:cool archive lane:open,v29-628416,True,True,True,False,True,False,True
798,58,archive_signal,winter_cold:archive_signal:stone kiosk path:open,v29-584765,True,True,True,False,True,False,True
799,58,signal_orchard,winter_cold:signal_orchard:river lantern loop:open,v29-613819,True,True,True,False,True,False,True
800,58,orchard_riverbend,winter_cold:orchard_riverbend:market plank route:open,v29-660468,True,True,True,False,True,True,True
801,58,central_repair_ring,winter_cold:central_repair_ring:outer bell path:open,v29-644719,True,True,True,False,True,False,True
802,58,riverbend_roofward,winter_cold:riverbend_roofward:orchard_fen ridge path:open,v29-726155,True,True,True,False,True,False,True
803,58,roofward_archive,winter_cold:roofward_archive:direct route:open,v29-574527,True,True,True,False,True,True,True
804,58,archive_signal,winter_cold:archive_signal:stone kiosk path:open,v29-591558,True,True,True,False,True,False,True
805,58,signal_orchard,winter_cold:signal_orchard:river lantern loop:open,v29-618761,True,True,True,False,True,False,True
806,58,orchard_riverbend,winter_cold:orchard_riverbend:market plank route:open,v29-659494,True,True,True,False,True,False,True
807,58,central_repair_ring,winter_cold:central_repair_ring:outer bell path:open,v29-637795,True,True,True,False,True,False,True
808,58,riverbend_roofward,winter_cold:riverbend_roofward:orchard_fen ridge path:open,v29-726702,True,True,True,False,True,False,True
809,58,roofward_archive,winter_cold:roofward_archive:cool archive lane:open,v29-628265,True,True,True,False,True,True,True
810,58,archive_signal,winter_cold:archive_signal:stone kiosk path:open,v29-592180,True,True,True,False,True,False,True
811,58,signal_orchard,winter_cold:signal_orchard:river lantern loop:open,v29-620507,True,True,True,False,True,False,True
812,59,orchard_riverbend,winter_cold:orchard_riverbend:market plank route:open,v29-658785,True,True,True,False,True,False,True
813,59,central_repair_ring,winter_cold:central_repair_ring:outer bell path:open,v29-645297,True,True,True,False,True,False,True
814,59,riverbend_roofward,winter_cold:riverbend_roofward:direct route:open,v29-601160,True,True,True,False,True,True,True
815,59,roofward_archive,winter_cold:roofward_archive:cool archive lane:open,v29-628826,True,True,True,False,True,False,True
816,59,archive_signal,winter_cold:archive_signal:stone kiosk path:open,v29-592473,True,True,True,False,True,False,True
817,59,signal_orchard,winter_cold:signal_orchard:river lantern loop:open,v29-620687,True,True,True,False,True,True,True
818,59,orchard_riverbend,winter_cold:orchard_riverbend:market plank route:open,v29-661701,True,True,True,False,True,False,True
819,59,central_repair_ring,winter_cold:central_repair_ring:outer bell path:open,v29-644711,True,True,True,False,True,False,True
820,59,riverbend_roofward,winter_cold:riverbend_roofward:orchard_fen ridge path:open,v29-726280,True,True,True,False,True,False,True
821,59,roofward_archive,winter_cold:roofward_archive:cool archive lane:open,v29-620702,True,True,True,False,True,False,True
822,59,archive_signal,winter_cold:archive_signal:stone kiosk path:open,v29-592262,True,True,True,False,True,False,True
823,59,signal_orchard,winter_cold:signal_orchard:river lantern loop:open,v29-620851,True,True,True,False,True,True,True
824,59,orchard_riverbend,winter_cold:orchard_riverbend:market plank route:open,v29-660105,True,True,True,False,True,False,True
825,59,central_repair_ring,winter_cold:central_repair_ring:direct route:open,v29-613219,True,True,True,False,True,False,True
826,60,riverbend_roofward,winter_cold:riverbend_roofward:orchard_fen ridge path:open,v29-725677,True,True,True,False,True,False,True
827,60,roofward_archive,winter_cold:roofward_archive:cool archive lane:open,v29-628769,True,True,True,False,True,False,True
828,60,archive_signal,winter_cold:archive_signal:stone kiosk path:open,v29-592555,True,True,True,False,True,True,True
829,60,signal_orchard,winter_cold:signal_orchard:river lantern loop:open,v29-619325,True,True,True,False,True,False,True
830,60,orchard_riverbend,winter_cold:orchard_riverbend:market plank route:open,v29-658161,True,True,True,False,True,False,True
831,60,central_repair_ring,winter_cold:central_repair_ring:outer bell path:open,v29-645313,True,True,True,False,True,True,True
832,60,riverbend_roofward,winter_cold:riverbend_roofward:orchard_fen ridge path:open,v29-726643,True,True,True,False,True,False,True
833,60,roofward_archive,winter_cold:roofward_archive:cool archive lane:open,v29-628921,True,True,True,False,True,False,True
834,60,archive_signal,winter_cold:archive_signal:stone kiosk path:open,v29-591652,True,True,True,False,True,False,True
835,60,signal_orchard,winter_cold:signal_orchard:river lantern loop:open,v29-619717,True,True,True,False,True,False,True
836,60,orchard_riverbend,winter_cold:orchard_riverbend:direct route:open,v29-585340,True,True,True,True,True,False,True
837,60,central_repair_ring,winter_cold:central_repair_ring:outer bell path:open,v29-644771,True,True,True,False,True,True,True
838,60,riverbend_roofward,winter_cold:riverbend_roofward:orchard_fen ridge path:open,v29-725877,True,True,True,False,True,False,True
839,60,roofward_archive,winter_cold:roofward_archive:cool archive lane:open,v29-629332,True,True,True,False,True,False,True
840,61,archive_signal,winter_cold:archive_signal:stone kiosk path:open,v29-585385,True,True,True,False,True,False,True
841,61,signal_orchard,winter_cold:signal_orchard:river lantern loop:open,v29-620129,True,True,True,False,True,False,True
842,61,orchard_riverbend,winter_cold:orchard_riverbend:market plank route:open,v29-660626,True,True,True,False,True,True,True
843,61,central_repair_ring,winter_cold:central_repair_ring:outer bell path:open,v29-645668,True,True,True,False,True,False,True
844,61,riverbend_roofward,winter_cold:riverbend_roofward:orchard_fen ridge path:open,v29-724616,True,True,True,False,True,False,True
845,61,roofward_archive,winter_cold:roofward_archive:cool archive lane:open,v29-627774,True,True,True,False,True,True,True
846,61,archive_signal,winter_cold:archive_signal:stone kiosk path:open,v29-585444,True,True,True,False,True,False,True
847,61,signal_orchard,winter_cold:signal_orchard:direct route:open,v29-547144,True,True,True,False,True,False,True
848,61,orchard_riverbend,winter_cold:orchard_riverbend:market plank route:open,v29-662050,True,True,True,False,True,False,True
849,61,central_repair_ring,winter_cold:central_repair_ring:outer bell path:open,v29-645106,True,True,True,False,True,False,True
850,61,riverbend_roofward,winter_cold:riverbend_roofward:orchard_fen ridge path:open,v29-726876,True,True,True,False,True,False,True
851,61,roofward_archive,winter_cold:roofward_archive:cool archive lane:open,v29-628068,True,True,True,False,True,True,True
852,61,archive_signal,winter_cold:archive_signal:stone kiosk path:open,v29-591154,True,True,True,False,True,False,True
853,61,signal_orchard,winter_cold:signal_orchard:river lantern loop:open,v29-613941,True,True,True,False,True,False,True
854,62,orchard_riverbend,winter_cold:orchard_riverbend:market plank route:open,v29-660829,True,True,True,False,True,False,True
855,62,central_repair_ring,winter_cold:central_repair_ring:outer bell path:open,v29-643895,True,True,True,False,True,False,True
856,62,riverbend_roofward,winter_cold:riverbend_roofward:orchard_fen ridge path:open,v29-717972,True,True,True,False,True,True,True
857,62,roofward_archive,winter_cold:roofward_archive:cool archive lane:open,v29-623287,True,True,True,False,True,False,True
858,62,archive_signal,winter_cold:archive_signal:direct route:open,v29-546902,True,True,True,False,True,False,True
859,62,signal_orchard,winter_cold:signal_orchard:river lantern loop:open,v29-621713,True,True,True,False,True,True,True
860,62,orchard_riverbend,winter_cold:orchard_riverbend:market plank route:open,v29-661485,True,True,True,False,True,False,True
861,62,central_repair_ring,winter_cold:central_repair_ring:outer bell path:open,v29-644786,True,True,True,False,True,False,True
862,62,riverbend_roofward,winter_cold:riverbend_roofward:orchard_fen ridge path:open,v29-726071,True,True,True,False,True,False,True
863,62,roofward_archive,winter_cold:roofward_archive:cool archive lane:open,v29-629500,True,True,True,False,True,False,True
864,62,archive_signal,winter_cold:archive_signal:stone kiosk path:open,v29-592427,True,True,True,True,True,False,True
865,62,signal_orchard,winter_cold:signal_orchard:river lantern loop:open,v29-620559,True,True,True,False,True,True,True
866,62,orchard_riverbend,winter_cold:orchard_riverbend:market plank route:open,v29-660666,True,True,True,False,True,False,True
867,62,central_repair_ring,winter_cold:central_repair_ring:outer bell path:open,v29-645323,True,True,True,False,True,False,True
868,63,roofward_archive,winter_cold:roofward_archive:cool archive lane:open,v29-630950,True,True,True,False,True,False,True
869,63,archive_signal,winter_cold:archive_signal:direct route:open,v29-545542,True,True,True,False,True,False,True
870,63,signal_orchard,winter_cold:signal_orchard:river lantern loop:open,v29-620522,True,True,True,False,True,False,True
871,63,orchard_riverbend,winter_cold:orchard_riverbend:market plank route:open,v29-660136,True,True,True,False,True,False,True
872,63,central_repair_ring,winter_cold:central_repair_ring:outer bell path:open,v29-645193,True,True,True,False,True,False,True
873,63,riverbend_roofward,winter_cold:riverbend_roofward:orchard_fen ridge path:open,v29-726341,True,True,True,False,True,False,True
874,63,roofward_archive,winter_cold:roofward_archive:cool archive lane:open,v29-627920,True,True,True,True,True,False,True
875,63,archive_signal,winter_cold:archive_signal:stone kiosk path:open,v29-591625,True,True,True,False,True,False,True
876,63,signal_orchard,winter_cold:signal_orchard:river lantern loop:open,v29-620938,True,True,True,False,True,False,True
877,63,orchard_riverbend,winter_cold:orchard_riverbend:market plank route:open,v29-655042,True,True,True,False,True,True,True
878,63,central_repair_ring,winter_cold:central_repair_ring:outer bell path:open,v29-644478,True,True,True,False,True,False,True
879,63,riverbend_roofward,winter_cold:riverbend_roofward:orchard_fen ridge path:open,v29-726746,True,True,True,False,True,False,True
880,63,roofward_archive,winter_cold:roofward_archive:direct route:blocked watch,v29-686440,True,True,True,False,True,False,True
881,63,archive_signal,winter_cold:archive_signal:stone kiosk path:open,v29-592975,True,True,True,False,True,False,True
882,64,signal_orchard,winter_cold:signal_orchard:river lantern loop:open,v29-620222,True,True,True,False,True,False,True
883,64,orchard_riverbend,winter_cold:orchard_riverbend:market plank route:open,v29-660840,True,True,True,False,True,False,True
884,64,central_repair_ring,winter_cold:central_repair_ring:outer bell path:open,v29-645504,True,True,True,False,True,False,True
885,64,riverbend_roofward,winter_cold:riverbend_roofward:orchard_fen ridge path:open,v29-727700,True,True,True,False,True,False,True
886,64,roofward_archive,winter_cold:roofward_archive:cool archive lane:open,v29-629235,True,True,True,False,True,False,True
887,64,archive_signal,winter_cold:archive_signal:stone kiosk path:open,v29-593508,True,True,True,False,True,False,True
888,64,signal_orchard,winter_cold:signal_orchard:river lantern loop:open,v29-621993,True,True,True,False,True,False,True
889,64,orchard_riverbend,winter_cold:orchard_riverbend:market plank route:open,v29-661633,True,True,True,False,True,False,True
890,64,central_repair_ring,winter_cold:central_repair_ring:outer bell path:open,v29-637360,True,True,True,False,True,False,True
891,64,riverbend_roofward,winter_cold:riverbend_roofward:direct route:open,v29-599264,True,True,True,False,True,True,True
892,64,roofward_archive,winter_cold:roofward_archive:cool archive lane:open,v29-629520,True,True,True,False,True,False,True
893,64,archive_signal,winter_cold:archive_signal:stone kiosk path:open,v29-593650,True,True,True,False,True,False,True
894,64,signal_orchard,winter_cold:signal_orchard:river lantern loop:open,v29-620546,True,True,True,False,True,False,True
895,64,orchard_riverbend,winter_cold:orchard_riverbend:market plank route:open,v29-662664,True,True,True,False,True,False,True
896,65,central_repair_ring,winter_cold:central_repair_ring:outer bell path:open,v29-644725,True,True,True,False,True,False,True
897,65,riverbend_roofward,winter_cold:riverbend_roofward:orchard_fen ridge path:open,v29-726141,True,True,True,False,True,False,True
898,65,roofward_archive,winter_cold:roofward_archive:cool archive lane:open,v29-630294,True,True,True,False,True,False,True
899,65,archive_signal,winter_cold:archive_signal:stone kiosk path:open,v29-593220,True,True,True,False,True,False,True
900,65,signal_orchard,winter_cold:signal_orchard:river lantern loop:open,v29-620458,True,True,True,False,True,False,True
901,65,orchard_riverbend,winter_cold:orchard_riverbend:market plank route:open,v29-659732,True,True,True,False,True,False,True
902,65,central_repair_ring,winter_cold:central_repair_ring:direct route:open,v29-612236,True,True,True,False,True,False,True
903,65,riverbend_roofward,winter_cold:riverbend_roofward:orchard_fen ridge path:open,v29-718196,True,True,True,False,True,False,True
904,65,roofward_archive,winter_cold:roofward_archive:cool archive lane:open,v29-629843,True,True,True,False,True,False,True
905,65,archive_signal,winter_cold:archive_signal:stone kiosk path:open,v29-592657,True,True,True,False,True,True,True
906,65,signal_orchard,winter_cold:signal_orchard:river lantern loop:open,v29-621139,True,True,True,False,True,False,True
907,65,orchard_riverbend,winter_cold:orchard_riverbend:market plank route:open,v29-661787,True,True,True,False,True,False,True
908,65,central_repair_ring,winter_cold:central_repair_ring:outer bell path:open,v29-637969,True,True,True,False,True,False,True
909,65,riverbend_roofward,winter_cold:riverbend_roofward:orchard_fen ridge path:open,v29-725860,True,True,True,False,True,False,True
910,66,roofward_archive,winter_cold:roofward_archive:cool archive lane:open,v29-629402,True,True,True,False,True,False,True
911,66,archive_signal,winter_cold:archive_signal:stone kiosk path:open,v29-591126,True,True,True,False,True,False,True
912,66,signal_orchard,winter_cold:signal_orchard:river lantern loop:open,v29-620934,True,True,True,False,True,False,True
913,66,orchard_riverbend,winter_cold:orchard_riverbend:direct route:blocked watch,v29-701513,True,True,True,False,True,False,True
914,66,central_repair_ring,winter_cold:central_repair_ring:outer bell path:open,v29-643613,True,True,True,False,True,False,True
915,66,riverbend_roofward,winter_cold:riverbend_roofward:orchard_fen ridge path:open,v29-725646,True,True,True,False,True,False,True
916,66,roofward_archive,winter_cold:roofward_archive:cool archive lane:open,v29-622271,True,True,True,False,True,False,True
917,66,archive_signal,winter_cold:archive_signal:stone kiosk path:open,v29-592387,True,True,True,False,True,False,True
918,66,signal_orchard,winter_cold:signal_orchard:river lantern loop:open,v29-621095,True,True,True,False,True,False,True
919,66,orchard_riverbend,winter_cold:orchard_riverbend:market plank route:open,v29-661980,True,True,True,False,True,True,True
920,66,central_repair_ring,winter_cold:central_repair_ring:outer bell path:open,v29-644639,True,True,True,False,True,False,True
921,66,riverbend_roofward,winter_cold:riverbend_roofward:orchard_fen ridge path:open,v29-717275,True,True,True,False,True,False,True
922,66,roofward_archive,winter_cold:roofward_archive:cool archive lane:open,v29-629221,True,True,True,False,True,False,True
923,66,archive_signal,winter_cold:archive_signal:stone kiosk path:open,v29-593379,True,True,True,False,True,False,True
924,67,signal_orchard,winter_cold:signal_orchard:direct route:open,v29-545605,True,True,True,False,True,False,True
925,67,orchard_riverbend,winter_cold:orchard_riverbend:market plank route:open,v29-661519,True,True,True,False,True,False,True
926,67,central_repair_ring,winter_cold:central_repair_ring:outer bell path:open,v29-638216,True,True,True,True,True,False,True
927,67,riverbend_roofward,winter_cold:riverbend_roofward:orchard_fen ridge path:open,v29-686360,True,True,True,False,True,False,True
928,67,roofward_archive,winter_cold:roofward_archive:cool archive lane:open,v29-630367,True,True,True,False,True,False,True
929,67,archive_signal,winter_cold:archive_signal:stone kiosk path:open,v29-593429,True,True,True,False,True,False,True
930,67,signal_orchard,winter_cold:signal_orchard:river lantern loop:open,v29-619444,True,True,True,False,True,False,True
931,67,orchard_riverbend,winter_cold:orchard_riverbend:market plank route:open,v29-660810,True,True,True,False,True,False,True
932,67,central_repair_ring,winter_cold:central_repair_ring:outer bell path:open,v29-637029,True,True,True,False,True,False,True
933,67,riverbend_roofward,winter_cold:riverbend_roofward:orchard_fen ridge path:open,v29-724650,True,True,True,False,True,True,True
934,67,roofward_archive,winter_cold:roofward_archive:cool archive lane:open,v29-630528,True,True,True,False,True,False,True
935,67,archive_signal,winter_cold:archive_signal:direct route:open,v29-547807,True,True,True,False,True,False,True
936,67,signal_orchard,winter_cold:signal_orchard:river lantern loop:open,v29-621812,True,True,True,False,True,False,True
937,67,orchard_riverbend,winter_cold:orchard_riverbend:market plank route:open,v29-662591,True,True,True,False,True,False,True
938,68,central_repair_ring,winter_cold:central_repair_ring:outer bell path:open,v29-646511,True,True,True,False,True,False,True
939,68,riverbend_roofward,winter_cold:riverbend_roofward:orchard_fen ridge path:open,v29-724937,True,True,True,False,True,False,True
940,68,roofward_archive,winter_cold:roofward_archive:cool archive lane:open,v29-630459,True,True,True,False,True,False,True
941,68,archive_signal,winter_cold:archive_signal:stone kiosk path:open,v29-591450,True,True,True,False,True,False,True
942,68,signal_orchard,winter_cold:signal_orchard:river lantern loop:open,v29-623190,True,True,True,False,True,False,True
943,68,orchard_riverbend,winter_cold:orchard_riverbend:market plank route:open,v29-661022,True,True,True,False,True,False,True
944,68,central_repair_ring,winter_cold:central_repair_ring:outer bell path:open,v29-645177,True,True,True,False,True,False,True
945,68,riverbend_roofward,winter_cold:riverbend_roofward:orchard_fen ridge path:open,v29-724592,True,True,True,False,True,False,True
946,68,roofward_archive,winter_cold:roofward_archive:direct route:blocked watch,v29-689481,True,True,True,False,True,False,True
947,68,archive_signal,winter_cold:archive_signal:stone kiosk path:open,v29-592842,True,True,True,False,True,True,True
948,68,signal_orchard,winter_cold:signal_orchard:river lantern loop:open,v29-620443,True,True,True,False,True,False,True
949,68,orchard_riverbend,winter_cold:orchard_riverbend:market plank route:open,v29-653925,True,True,True,False,True,False,True
950,68,central_repair_ring,winter_cold:central_repair_ring:outer bell path:open,v29-645089,True,True,True,False,True,False,True
951,68,riverbend_roofward,winter_cold:riverbend_roofward:orchard_fen ridge path:open,v29-723334,True,True,True,False,True,False,True
952,69,roofward_archive,winter_cold:roofward_archive:cool archive lane:open,v29-629066,True,True,True,False,True,False,True
953,69,archive_signal,winter_cold:archive_signal:stone kiosk path:open,v29-592984,True,True,True,False,True,False,True
954,69,signal_orchard,winter_cold:signal_orchard:river lantern loop:open,v29-622189,True,True,True,True,True,False,True
955,69,orchard_riverbend,winter_cold:orchard_riverbend:market plank route:open,v29-662233,True,True,True,False,True,False,True
956,69,central_repair_ring,winter_cold:central_repair_ring:outer bell path:open,v29-643275,True,True,True,False,True,False,True
957,69,riverbend_roofward,winter_cold:riverbend_roofward:direct route:open,v29-602143,True,True,True,False,True,False,True
958,69,roofward_archive,winter_cold:roofward_archive:cool archive lane:open,v29-630584,True,True,True,False,True,False,True
959,69,archive_signal,winter_cold:archive_signal:stone kiosk path:open,v29-593997,True,True,True,False,True,False,True
960,69,signal_orchard,winter_cold:signal_orchard:river lantern loop:open,v29-621615,True,True,True,False,True,False,True
961,69,orchard_riverbend,winter_cold:orchard_riverbend:market plank route:open,v29-662034,True,True,True,False,True,True,True
962,69,central_repair_ring,winter_cold:central_repair_ring:outer bell path:open,v29-638464,True,True,True,False,True,False,True
963,69,riverbend_roofward,winter_cold:riverbend_roofward:orchard_fen ridge path:open,v29-708834,True,True,True,False,True,False,True
964,69,roofward_archive,winter_cold:roofward_archive:cool archive lane:open,v29-630373,True,True,True,False,True,False,True
965,69,archive_signal,winter_cold:archive_signal:stone kiosk path:open,v29-592344,True,True,True,False,True,False,True
966,70,orchard_riverbend,winter_cold:orchard_riverbend:market plank route:open,v29-662502,True,True,True,False,True,False,True
967,70,central_repair_ring,winter_cold:central_repair_ring:outer bell path:open,v29-644637,True,True,True,False,True,False,True
968,70,riverbend_roofward,winter_cold:riverbend_roofward:direct route:open,v29-594081,True,True,True,False,True,True,True
969,70,roofward_archive,winter_cold:roofward_archive:cool archive lane:open,v29-628872,True,True,True,False,True,False,True
970,70,archive_signal,winter_cold:archive_signal:stone kiosk path:open,v29-594357,True,True,True,False,True,False,True
971,70,signal_orchard,winter_cold:signal_orchard:river lantern loop:open,v29-619694,True,True,True,False,True,True,True
972,70,orchard_riverbend,winter_cold:orchard_riverbend:market plank route:open,v29-663908,True,True,True,False,True,False,True
973,70,central_repair_ring,winter_cold:central_repair_ring:outer bell path:open,v29-644549,True,True,True,False,True,False,True
974,70,riverbend_roofward,winter_cold:riverbend_roofward:orchard_fen ridge path:open,v29-724078,True,True,True,False,True,False,True
975,70,roofward_archive,winter_cold:roofward_archive:cool archive lane:open,v29-629157,True,True,True,False,True,True,True
976,70,archive_signal,winter_cold:archive_signal:stone kiosk path:open,v29-592986,True,True,True,True,True,False,True
977,70,signal_orchard,winter_cold:signal_orchard:river lantern loop:open,v29-621104,True,True,True,False,True,True,True
978,70,orchard_riverbend,winter_cold:orchard_riverbend:market plank route:open,v29-624294,True,True,True,False,True,False,True
979,70,central_repair_ring,winter_cold:central_repair_ring:direct route:open,v29-576895,True,True,True,False,True,False,True
980,71,riverbend_roofward,winter_cold:riverbend_roofward:orchard_fen ridge path:open,v29-724389,True,True,True,False,True,False,True
981,71,roofward_archive,winter_cold:roofward_archive:cool archive lane:open,v29-622512,True,True,True,False,True,False,True
982,71,archive_signal,winter_cold:archive_signal:stone kiosk path:open,v29-593737,True,True,True,False,True,True,True
983,71,signal_orchard,winter_cold:signal_orchard:river lantern loop:open,v29-621751,True,True,True,False,True,False,True
984,71,orchard_riverbend,winter_cold:orchard_riverbend:market plank route:open,v29-660904,True,True,True,False,True,False,True
985,71,central_repair_ring,winter_cold:central_repair_ring:outer bell path:open,v29-644069,True,True,True,False,True,True,True
986,71,riverbend_roofward,winter_cold:riverbend_roofward:orchard_fen ridge path:open,v29-725985,True,True,True,False,True,False,True
987,71,roofward_archive,winter_cold:roofward_archive:cool archive lane:open,v29-629836,True,True,True,False,True,False,True
988,71,archive_signal,winter_cold:archive_signal:stone kiosk path:open,v29-593669,True,True,True,False,True,False,True
989,71,signal_orchard,winter_cold:signal_orchard:river lantern loop:open,v29-612514,True,True,True,False,True,True,True
990,71,orchard_riverbend,winter_cold:orchard_riverbend:direct route:open,v29-586647,True,True,True,False,True,False,True
991,71,central_repair_ring,winter_cold:central_repair_ring:outer bell path:open,v29-644483,True,True,True,False,True,True,True
992,71,riverbend_roofward,winter_cold:riverbend_roofward:orchard_fen ridge path:open,v29-724605,True,True,True,False,True,False,True
993,71,roofward_archive,winter_cold:roofward_archive:cool archive lane:open,v29-630121,True,True,True,False,True,False,True
994,72,archive_signal,winter_cold:archive_signal:stone kiosk path:open,v29-594291,True,True,True,False,True,False,True
995,72,signal_orchard,winter_cold:signal_orchard:river lantern loop:open,v29-620258,True,True,True,False,True,False,True
996,72,orchard_riverbend,winter_cold:orchard_riverbend:market plank route:open,v29-661243,True,True,True,False,True,True,True
997,72,central_repair_ring,winter_cold:central_repair_ring:outer bell path:open,v29-644517,True,True,True,False,True,False,True
998,72,riverbend_roofward,winter_cold:riverbend_roofward:orchard_fen ridge path:open,v29-725145,True,True,True,False,True,False,True
999,72,roofward_archive,winter_cold:roofward_archive:cool archive lane:open,v29-621960,True,True,True,False,True,True,True
1000,72,archive_signal,winter_cold:archive_signal:stone kiosk path:open,v29-603023,True,True,True,False,True,False,True
1001,72,signal_orchard,winter_cold:signal_orchard:direct route:open,v29-554174,True,True,True,False,True,False,True
1002,72,orchard_riverbend,winter_cold:orchard_riverbend:market plank route:open,v29-669522,True,True,True,False,True,False,True
1003,72,central_repair_ring,winter_cold:central_repair_ring:outer bell path:open,v29-651438,True,True,True,False,True,True,True
1004,72,riverbend_roofward,winter_cold:riverbend_roofward:orchard_fen ridge path:open,v29-726859,True,True,True,True,True,False,True
1005,72,roofward_archive,winter_cold:roofward_archive:cool archive lane:open,v29-638139,True,True,True,False,True,True,True
1006,72,archive_signal,winter_cold:archive_signal:stone kiosk path:open,v29-601858,True,True,True,False,True,False,True
1007,72,signal_orchard,winter_cold:signal_orchard:river lantern loop:open,v29-629516,True,True,True,False,True,False,True
