tick_id,day,route_id,control_id,active_branch_before,requested_action,merge_clicked,rollback_clicked,merge_success,rollback_success,active_branch_after,browser_state_version,mutation_visible
778,65,archive_signal,merge-control:archive_signal,stone kiosk path,none,False,False,False,False,stone kiosk path,54,False
779,65,signal_orchard,merge-control:signal_orchard,dusk road,none,False,False,False,False,dusk road,63,False
780,66,central_repair_ring,merge-control:central_repair_ring,outer bell path,none,False,False,False,False,outer bell path,57,False
781,66,riverbend_roofward,merge-control:riverbend_roofward,river ford,none,False,False,False,False,river ford,66,False
782,66,roofward_archive,merge-control:roofward_archive,cool archive lane,merge shade route,True,False,True,False,cool archive lane,55,True
783,66,archive_signal,merge-control:archive_signal,stone kiosk path,rollback to paper lane,False,True,False,True,paper lane,55,True
784,66,signal_orchard,merge-control:signal_orchard,dusk road,merge lantern loop,True,False,True,False,river lantern loop,64,True
785,66,orchard_riverbend,merge-control:orchard_riverbend,market plank route,none,False,False,False,False,market plank route,65,False
786,66,central_repair_ring,merge-control:central_repair_ring,outer bell path,merge bell route,True,False,True,False,outer bell path,58,True
787,66,riverbend_roofward,merge-control:riverbend_roofward,river ford,none,False,False,False,False,river ford,66,False
788,66,roofward_archive,merge-control:roofward_archive,cool archive lane,rollback to glass stair,False,True,False,True,glass stair,56,True
789,66,archive_signal,merge-control:archive_signal,paper lane,merge stone route,True,False,True,False,stone kiosk path,56,True
790,66,signal_orchard,merge-control:signal_orchard,river lantern loop,none,False,False,False,False,river lantern loop,64,False
791,66,orchard_riverbend,merge-control:orchard_riverbend,market plank route,rollback to fen track,False,True,False,True,fen track,66,True
792,67,central_repair_ring,merge-control:central_repair_ring,outer bell path,none,False,False,False,False,outer bell path,58,False
793,67,riverbend_roofward,merge-control:riverbend_roofward,river ford,none,False,False,False,False,river ford,66,False
794,67,roofward_archive,merge-control:roofward_archive,glass stair,merge shade route,True,False,True,False,cool archive lane,57,True
795,67,archive_signal,merge-control:archive_signal,stone kiosk path,rollback to paper lane,False,True,False,True,paper lane,57,True
796,67,signal_orchard,merge-control:signal_orchard,river lantern loop,none,False,False,False,False,river lantern loop,64,False
797,67,orchard_riverbend,merge-control:orchard_riverbend,fen track,none,False,False,False,False,fen track,66,False
798,67,central_repair_ring,merge-control:central_repair_ring,outer bell path,merge bell route,True,False,False,False,outer bell path,58,True
799,67,riverbend_roofward,merge-control:riverbend_roofward,river ford,none,False,False,False,False,river ford,66,False
800,67,roofward_archive,merge-control:roofward_archive,cool archive lane,rollback to glass stair,False,True,False,True,glass stair,58,True
801,67,archive_signal,merge-control:archive_signal,paper lane,merge stone route,True,False,True,False,stone kiosk path,58,True
802,67,signal_orchard,merge-control:signal_orchard,river lantern loop,none,False,False,False,False,river lantern loop,64,False
803,67,orchard_riverbend,merge-control:orchard_riverbend,fen track,rollback to fen track,False,True,False,True,fen track,67,True
804,68,central_repair_ring,merge-control:central_repair_ring,outer bell path,none,False,False,False,False,outer bell path,58,False
805,68,riverbend_roofward,merge-control:riverbend_roofward,river ford,merge detour with bridge watch,True,False,True,False,orchard ridge detour,67,True
806,68,roofward_archive,merge-control:roofward_archive,glass stair,merge shade route,True,False,True,False,cool archive lane,59,True
807,68,archive_signal,merge-control:archive_signal,stone kiosk path,rollback to paper lane,False,True,False,True,paper lane,59,True
808,68,signal_orchard,merge-control:signal_orchard,river lantern loop,none,False,False,False,False,river lantern loop,64,False
809,68,orchard_riverbend,merge-control:orchard_riverbend,fen track,none,False,False,False,False,fen track,67,False
810,68,central_repair_ring,merge-control:central_repair_ring,outer bell path,merge bell route,True,False,True,False,outer bell path,59,True
811,68,riverbend_roofward,merge-control:riverbend_roofward,orchard ridge detour,none,False,False,False,False,orchard ridge detour,67,False
812,68,roofward_archive,merge-control:roofward_archive,cool archive lane,rollback to glass stair,False,True,False,True,glass stair,60,True
813,68,archive_signal,merge-control:archive_signal,paper lane,merge stone route,True,False,True,False,stone kiosk path,60,True
814,68,signal_orchard,merge-control:signal_orchard,river lantern loop,none,False,False,False,False,river lantern loop,64,False
815,68,orchard_riverbend,merge-control:orchard_riverbend,fen track,rollback to fen track,False,True,False,True,fen track,68,True
816,69,central_repair_ring,merge-control:central_repair_ring,outer bell path,none,False,False,False,False,outer bell path,59,False
817,69,riverbend_roofward,merge-control:riverbend_roofward,orchard ridge detour,none,False,False,False,False,orchard ridge detour,67,False
818,69,roofward_archive,merge-control:roofward_archive,glass stair,merge shade route,True,False,True,False,cool archive lane,61,True
819,69,archive_signal,merge-control:archive_signal,stone kiosk path,rollback to paper lane,False,True,False,True,paper lane,61,True
820,69,signal_orchard,merge-control:signal_orchard,river lantern loop,none,False,False,False,False,river lantern loop,64,False
821,69,orchard_riverbend,merge-control:orchard_riverbend,fen track,none,False,False,False,False,fen track,68,False
822,69,central_repair_ring,merge-control:central_repair_ring,outer bell path,merge bell route,True,False,True,False,outer bell path,60,True
823,69,riverbend_roofward,merge-control:riverbend_roofward,orchard ridge detour,none,False,False,False,False,orchard ridge detour,67,False
824,69,roofward_archive,merge-control:roofward_archive,cool archive lane,rollback to glass stair,False,True,False,True,glass stair,62,True
825,69,archive_signal,merge-control:archive_signal,paper lane,merge stone route,True,False,True,False,stone kiosk path,62,True
826,69,signal_orchard,merge-control:signal_orchard,river lantern loop,none,False,False,False,False,river lantern loop,64,False
827,69,orchard_riverbend,merge-control:orchard_riverbend,fen track,none,False,False,False,False,fen track,68,False
828,70,central_repair_ring,merge-control:central_repair_ring,outer bell path,none,False,False,False,False,outer bell path,60,False
829,70,riverbend_roofward,merge-control:riverbend_roofward,orchard ridge detour,none,False,False,False,False,orchard ridge detour,67,False
830,70,roofward_archive,merge-control:roofward_archive,glass stair,merge shade route,True,False,True,False,cool archive lane,63,True
831,70,archive_signal,merge-control:archive_signal,stone kiosk path,rollback to paper lane,False,True,False,True,paper lane,63,True
832,70,signal_orchard,merge-control:signal_orchard,river lantern loop,none,False,False,False,False,river lantern loop,64,False
833,70,orchard_riverbend,merge-control:orchard_riverbend,fen track,none,False,False,False,False,fen track,68,False
834,70,central_repair_ring,merge-control:central_repair_ring,outer bell path,merge bell route,True,False,True,False,outer bell path,61,True
835,70,riverbend_roofward,merge-control:riverbend_roofward,orchard ridge detour,none,False,False,False,False,orchard ridge detour,67,False
836,70,roofward_archive,merge-control:roofward_archive,cool archive lane,rollback to glass stair,False,True,False,True,glass stair,64,True
837,70,archive_signal,merge-control:archive_signal,paper lane,merge stone route,True,False,True,False,stone kiosk path,64,True
838,70,signal_orchard,merge-control:signal_orchard,river lantern loop,none,False,False,False,False,river lantern loop,64,False
839,70,orchard_riverbend,merge-control:orchard_riverbend,fen track,none,False,False,False,False,fen track,68,False
840,71,central_repair_ring,merge-control:central_repair_ring,outer bell path,none,False,False,False,False,outer bell path,61,False
841,71,riverbend_roofward,merge-control:riverbend_roofward,orchard ridge detour,none,False,False,False,False,orchard ridge detour,67,False
842,71,roofward_archive,merge-control:roofward_archive,glass stair,merge shade route,True,False,True,False,cool archive lane,65,True
843,71,archive_signal,merge-control:archive_signal,stone kiosk path,rollback to paper lane,False,True,False,True,paper lane,65,True
844,71,signal_orchard,merge-control:signal_orchard,river lantern loop,none,False,False,False,False,river lantern loop,64,False
845,71,orchard_riverbend,merge-control:orchard_riverbend,fen track,none,False,False,False,False,fen track,68,False
846,71,central_repair_ring,merge-control:central_repair_ring,outer bell path,merge bell route,True,False,True,False,outer bell path,62,True
847,71,riverbend_roofward,merge-control:riverbend_roofward,orchard ridge detour,none,False,False,False,False,orchard ridge detour,67,False
848,71,roofward_archive,merge-control:roofward_archive,cool archive lane,rollback to glass stair,False,True,False,True,glass stair,66,True
849,71,archive_signal,merge-control:archive_signal,paper lane,merge stone route,True,False,True,False,stone kiosk path,66,True
850,71,signal_orchard,merge-control:signal_orchard,river lantern loop,none,False,False,False,False,river lantern loop,64,False
851,71,orchard_riverbend,merge-control:orchard_riverbend,fen track,none,False,False,False,False,fen track,68,False
852,72,riverbend_roofward,merge-control:riverbend_roofward,orchard ridge detour,none,False,False,False,False,orchard ridge detour,67,False
853,72,roofward_archive,merge-control:roofward_archive,glass stair,none,False,False,False,False,glass stair,66,False
854,72,archive_signal,merge-control:archive_signal,stone kiosk path,merge stone route,True,False,True,False,stone kiosk path,67,True
855,72,signal_orchard,merge-control:signal_orchard,river lantern loop,rollback to dusk road,False,True,False,True,dusk road,65,True
856,72,orchard_riverbend,merge-control:orchard_riverbend,fen track,none,False,False,False,False,fen track,68,False
857,72,central_repair_ring,merge-control:central_repair_ring,outer bell path,none,False,False,False,False,outer bell path,62,False
858,72,riverbend_roofward,merge-control:riverbend_roofward,orchard ridge detour,merge detour with bridge watch,True,False,True,False,orchard ridge detour,68,True
859,72,roofward_archive,merge-control:roofward_archive,glass stair,none,False,False,False,False,glass stair,66,False
860,72,archive_signal,merge-control:archive_signal,stone kiosk path,rollback to paper lane,False,True,False,True,paper lane,68,True
861,72,signal_orchard,merge-control:signal_orchard,dusk road,merge lantern loop,True,False,True,False,river lantern loop,66,True
862,72,orchard_riverbend,merge-control:orchard_riverbend,fen track,none,False,False,False,False,fen track,68,False
863,72,central_repair_ring,merge-control:central_repair_ring,outer bell path,rollback to repair yard,False,True,False,True,inner repair yard,63,True
864,73,riverbend_roofward,merge-control:riverbend_roofward,orchard ridge detour,none,False,False,False,False,orchard ridge detour,68,False
865,73,roofward_archive,merge-control:roofward_archive,glass stair,none,False,False,False,False,glass stair,66,False
866,73,archive_signal,merge-control:archive_signal,paper lane,merge stone route,True,False,True,False,stone kiosk path,69,True
867,73,signal_orchard,merge-control:signal_orchard,river lantern loop,rollback to dusk road,False,True,False,True,dusk road,67,True
868,73,orchard_riverbend,merge-control:orchard_riverbend,fen track,merge plank route,True,False,True,False,market plank route,69,True
869,73,central_repair_ring,merge-control:central_repair_ring,inner repair yard,none,False,False,False,False,inner repair yard,63,False
870,73,riverbend_roofward,merge-control:riverbend_roofward,orchard ridge detour,merge detour with bridge watch,True,False,True,False,orchard ridge detour,69,True
871,73,roofward_archive,merge-control:roofward_archive,glass stair,none,False,False,False,False,glass stair,66,False
872,73,archive_signal,merge-control:archive_signal,stone kiosk path,rollback to paper lane,False,True,False,True,paper lane,70,True
873,73,signal_orchard,merge-control:signal_orchard,dusk road,merge lantern loop,True,False,True,False,river lantern loop,68,True
874,73,orchard_riverbend,merge-control:orchard_riverbend,market plank route,none,False,False,False,False,market plank route,69,False
875,73,central_repair_ring,merge-control:central_repair_ring,inner repair yard,rollback to repair yard,False,True,False,True,inner repair yard,64,True
876,74,riverbend_roofward,merge-control:riverbend_roofward,orchard ridge detour,none,False,False,False,False,orchard ridge detour,69,False
877,74,roofward_archive,merge-control:roofward_archive,glass stair,none,False,False,False,False,glass stair,66,False
878,74,archive_signal,merge-control:archive_signal,paper lane,merge stone route,True,False,True,False,stone kiosk path,71,True
879,74,signal_orchard,merge-control:signal_orchard,river lantern loop,rollback to dusk road,False,True,False,True,dusk road,69,True
880,74,orchard_riverbend,merge-control:orchard_riverbend,market plank route,none,False,False,False,False,market plank route,69,False
881,74,central_repair_ring,merge-control:central_repair_ring,inner repair yard,none,False,False,False,False,inner repair yard,64,False
882,74,riverbend_roofward,merge-control:riverbend_roofward,orchard ridge detour,merge detour with bridge watch,True,False,True,False,orchard ridge detour,70,True
883,74,roofward_archive,merge-control:roofward_archive,glass stair,none,False,False,False,False,glass stair,66,False
884,74,archive_signal,merge-control:archive_signal,stone kiosk path,rollback to paper lane,False,True,False,True,paper lane,72,True
885,74,signal_orchard,merge-control:signal_orchard,dusk road,merge lantern loop,True,False,True,False,river lantern loop,70,True
886,74,orchard_riverbend,merge-control:orchard_riverbend,market plank route,none,False,False,False,False,market plank route,69,False
887,74,central_repair_ring,merge-control:central_repair_ring,inner repair yard,none,False,False,False,False,inner repair yard,64,False
888,75,riverbend_roofward,merge-control:riverbend_roofward,orchard ridge detour,none,False,False,False,False,orchard ridge detour,70,False
889,75,roofward_archive,merge-control:roofward_archive,glass stair,merge shade route,True,False,True,False,cool archive lane,67,True
890,75,archive_signal,merge-control:archive_signal,paper lane,merge stone route,True,False,True,False,stone kiosk path,73,True
891,75,signal_orchard,merge-control:signal_orchard,river lantern loop,rollback to dusk road,False,True,False,True,dusk road,71,True
892,75,orchard_riverbend,merge-control:orchard_riverbend,market plank route,none,False,False,False,False,market plank route,69,False
893,75,central_repair_ring,merge-control:central_repair_ring,inner repair yard,none,False,False,False,False,inner repair yard,64,False
894,75,riverbend_roofward,merge-control:riverbend_roofward,orchard ridge detour,merge detour with bridge watch,True,False,True,False,orchard ridge detour,71,True
895,75,roofward_archive,merge-control:roofward_archive,cool archive lane,none,False,False,False,False,cool archive lane,67,False
896,75,archive_signal,merge-control:archive_signal,stone kiosk path,rollback to paper lane,False,True,False,True,paper lane,74,True
897,75,signal_orchard,merge-control:signal_orchard,dusk road,merge lantern loop,True,False,True,False,river lantern loop,72,True
898,75,orchard_riverbend,merge-control:orchard_riverbend,market plank route,none,False,False,False,False,market plank route,69,False
899,75,central_repair_ring,merge-control:central_repair_ring,inner repair yard,none,False,False,False,False,inner repair yard,64,False
900,76,riverbend_roofward,merge-control:riverbend_roofward,orchard ridge detour,none,False,False,False,False,orchard ridge detour,71,False
901,76,roofward_archive,merge-control:roofward_archive,cool archive lane,none,False,False,False,False,cool archive lane,67,False
902,76,archive_signal,merge-control:archive_signal,paper lane,merge stone route,True,False,True,False,stone kiosk path,75,True
903,76,signal_orchard,merge-control:signal_orchard,river lantern loop,rollback to dusk road,False,True,False,True,dusk road,73,True
904,76,orchard_riverbend,merge-control:orchard_riverbend,market plank route,none,False,False,False,False,market plank route,69,False
905,76,central_repair_ring,merge-control:central_repair_ring,inner repair yard,none,False,False,False,False,inner repair yard,64,False
906,76,riverbend_roofward,merge-control:riverbend_roofward,orchard ridge detour,merge detour with bridge watch,True,False,True,False,orchard ridge detour,72,True
907,76,roofward_archive,merge-control:roofward_archive,cool archive lane,none,False,False,False,False,cool archive lane,67,False
908,76,archive_signal,merge-control:archive_signal,stone kiosk path,rollback to paper lane,False,True,False,True,paper lane,76,True
909,76,signal_orchard,merge-control:signal_orchard,dusk road,merge lantern loop,True,False,True,False,river lantern loop,74,True
910,76,orchard_riverbend,merge-control:orchard_riverbend,market plank route,none,False,False,False,False,market plank route,69,False
911,76,central_repair_ring,merge-control:central_repair_ring,inner repair yard,none,False,False,False,False,inner repair yard,64,False
912,77,riverbend_roofward,merge-control:riverbend_roofward,orchard ridge detour,none,False,False,False,False,orchard ridge detour,72,False
913,77,roofward_archive,merge-control:roofward_archive,cool archive lane,none,False,False,False,False,cool archive lane,67,False
914,77,archive_signal,merge-control:archive_signal,paper lane,merge stone route,True,False,True,False,stone kiosk path,77,True
915,77,signal_orchard,merge-control:signal_orchard,river lantern loop,rollback to dusk road,False,True,False,True,dusk road,75,True
916,77,orchard_riverbend,merge-control:orchard_riverbend,market plank route,none,False,False,False,False,market plank route,69,False
917,77,central_repair_ring,merge-control:central_repair_ring,inner repair yard,none,False,False,False,False,inner repair yard,64,False
918,77,riverbend_roofward,merge-control:riverbend_roofward,orchard ridge detour,merge detour with bridge watch,True,False,True,False,orchard ridge detour,73,True
919,77,roofward_archive,merge-control:roofward_archive,cool archive lane,none,False,False,False,False,cool archive lane,67,False
920,77,archive_signal,merge-control:archive_signal,stone kiosk path,rollback to paper lane,False,True,False,False,stone kiosk path,77,True
921,77,signal_orchard,merge-control:signal_orchard,dusk road,merge lantern loop,True,False,True,False,river lantern loop,76,True
922,77,orchard_riverbend,merge-control:orchard_riverbend,market plank route,none,False,False,False,False,market plank route,69,False
923,77,central_repair_ring,merge-control:central_repair_ring,inner repair yard,none,False,False,False,False,inner repair yard,64,False
924,78,roofward_archive,merge-control:roofward_archive,cool archive lane,none,False,False,False,False,cool archive lane,67,False
925,78,archive_signal,merge-control:archive_signal,stone kiosk path,none,False,False,False,False,stone kiosk path,77,False
926,78,signal_orchard,merge-control:signal_orchard,river lantern loop,merge lantern loop,True,False,True,False,river lantern loop,77,True
927,78,orchard_riverbend,merge-control:orchard_riverbend,market plank route,rollback to fen track,False,True,False,True,fen track,70,True
928,78,central_repair_ring,merge-control:central_repair_ring,inner repair yard,none,False,False,False,False,inner repair yard,64,False
929,78,riverbend_roofward,merge-control:riverbend_roofward,orchard ridge detour,none,False,False,False,False,orchard ridge detour,73,False
930,78,roofward_archive,merge-control:roofward_archive,cool archive lane,merge shade route,True,False,True,False,cool archive lane,68,True
931,78,archive_signal,merge-control:archive_signal,stone kiosk path,none,False,False,False,False,stone kiosk path,77,False
932,78,signal_orchard,merge-control:signal_orchard,river lantern loop,rollback to dusk road,False,True,False,True,dusk road,78,True
933,78,orchard_riverbend,merge-control:orchard_riverbend,fen track,merge plank route,True,False,True,False,market plank route,71,True
934,78,central_repair_ring,merge-control:central_repair_ring,inner repair yard,none,False,False,False,False,inner repair yard,64,False
935,78,riverbend_roofward,merge-control:riverbend_roofward,orchard ridge detour,rollback to river ford,False,True,False,True,river ford,74,True
936,79,roofward_archive,merge-control:roofward_archive,cool archive lane,none,False,False,False,False,cool archive lane,68,False
937,79,archive_signal,merge-control:archive_signal,stone kiosk path,none,False,False,False,False,stone kiosk path,77,False
938,79,signal_orchard,merge-control:signal_orchard,dusk road,merge lantern loop,True,False,True,False,river lantern loop,79,True
939,79,orchard_riverbend,merge-control:orchard_riverbend,market plank route,rollback to fen track,False,True,False,True,fen track,72,True
940,79,central_repair_ring,merge-control:central_repair_ring,inner repair yard,none,False,False,False,False,inner repair yard,64,False
941,79,riverbend_roofward,merge-control:riverbend_roofward,river ford,none,False,False,False,False,river ford,74,False
942,79,roofward_archive,merge-control:roofward_archive,cool archive lane,merge shade route,True,False,True,False,cool archive lane,69,True
943,79,archive_signal,merge-control:archive_signal,stone kiosk path,none,False,False,False,False,stone kiosk path,77,False
944,79,signal_orchard,merge-control:signal_orchard,river lantern loop,rollback to dusk road,False,True,False,True,dusk road,80,True
945,79,orchard_riverbend,merge-control:orchard_riverbend,fen track,merge plank route,True,False,True,False,market plank route,73,True
946,79,central_repair_ring,merge-control:central_repair_ring,inner repair yard,none,False,False,False,False,inner repair yard,64,False
947,79,riverbend_roofward,merge-control:riverbend_roofward,river ford,none,False,False,False,False,river ford,74,False
948,80,roofward_archive,merge-control:roofward_archive,cool archive lane,none,False,False,False,False,cool archive lane,69,False
949,80,archive_signal,merge-control:archive_signal,stone kiosk path,none,False,False,False,False,stone kiosk path,77,False
950,80,signal_orchard,merge-control:signal_orchard,dusk road,merge lantern loop,True,False,False,False,dusk road,80,True
951,80,orchard_riverbend,merge-control:orchard_riverbend,market plank route,rollback to fen track,False,True,False,True,fen track,74,True
952,80,central_repair_ring,merge-control:central_repair_ring,inner repair yard,merge bell route,True,False,True,False,outer bell path,65,True
953,80,riverbend_roofward,merge-control:riverbend_roofward,river ford,none,False,False,False,False,river ford,74,False
954,80,roofward_archive,merge-control:roofward_archive,cool archive lane,merge shade route,True,False,True,False,cool archive lane,70,True
955,80,archive_signal,merge-control:archive_signal,stone kiosk path,none,False,False,False,False,stone kiosk path,77,False
956,80,signal_orchard,merge-control:signal_orchard,dusk road,none,False,False,False,False,dusk road,80,False
957,80,orchard_riverbend,merge-control:orchard_riverbend,fen track,merge plank route,True,False,True,False,market plank route,75,True
958,80,central_repair_ring,merge-control:central_repair_ring,outer bell path,none,False,False,False,False,outer bell path,65,False
959,80,riverbend_roofward,merge-control:riverbend_roofward,river ford,none,False,False,False,False,river ford,74,False
960,81,roofward_archive,merge-control:roofward_archive,cool archive lane,none,False,False,False,False,cool archive lane,70,False
961,81,archive_signal,merge-control:archive_signal,stone kiosk path,none,False,False,False,False,stone kiosk path,77,False
962,81,signal_orchard,merge-control:signal_orchard,dusk road,merge lantern loop,True,False,True,False,river lantern loop,81,True
963,81,orchard_riverbend,merge-control:orchard_riverbend,market plank route,rollback to fen track,False,True,False,True,fen track,76,True
964,81,central_repair_ring,merge-control:central_repair_ring,outer bell path,none,False,False,False,False,outer bell path,65,False
965,81,riverbend_roofward,merge-control:riverbend_roofward,river ford,none,False,False,False,False,river ford,74,False
966,81,roofward_archive,merge-control:roofward_archive,cool archive lane,merge shade route,True,False,True,False,cool archive lane,71,True
967,81,archive_signal,merge-control:archive_signal,stone kiosk path,none,False,False,False,False,stone kiosk path,77,False
968,81,signal_orchard,merge-control:signal_orchard,river lantern loop,rollback to dusk road,False,True,False,True,dusk road,82,True
969,81,orchard_riverbend,merge-control:orchard_riverbend,fen track,merge plank route,True,False,False,False,fen track,76,True
970,81,central_repair_ring,merge-control:central_repair_ring,outer bell path,none,False,False,False,False,outer bell path,65,False
971,81,riverbend_roofward,merge-control:riverbend_roofward,river ford,none,False,False,False,False,river ford,74,False
972,82,roofward_archive,merge-control:roofward_archive,cool archive lane,none,False,False,False,False,cool archive lane,71,False
973,82,archive_signal,merge-control:archive_signal,stone kiosk path,none,False,False,False,False,stone kiosk path,77,False
974,82,signal_orchard,merge-control:signal_orchard,dusk road,merge lantern loop,True,False,True,False,river lantern loop,83,True
975,82,orchard_riverbend,merge-control:orchard_riverbend,fen track,rollback to fen track,False,True,False,True,fen track,77,True
976,82,central_repair_ring,merge-control:central_repair_ring,outer bell path,none,False,False,False,False,outer bell path,65,False
977,82,riverbend_roofward,merge-control:riverbend_roofward,river ford,none,False,False,False,False,river ford,74,False
978,82,roofward_archive,merge-control:roofward_archive,cool archive lane,merge shade route,True,False,True,False,cool archive lane,72,True
979,82,archive_signal,merge-control:archive_signal,stone kiosk path,none,False,False,False,False,stone kiosk path,77,False
980,82,signal_orchard,merge-control:signal_orchard,river lantern loop,rollback to dusk road,False,True,False,True,dusk road,84,True
981,82,orchard_riverbend,merge-control:orchard_riverbend,fen track,merge plank route,True,False,True,False,market plank route,78,True
982,82,central_repair_ring,merge-control:central_repair_ring,outer bell path,none,False,False,False,False,outer bell path,65,False
983,82,riverbend_roofward,merge-control:riverbend_roofward,river ford,none,False,False,False,False,river ford,74,False
984,83,roofward_archive,merge-control:roofward_archive,cool archive lane,none,False,False,False,False,cool archive lane,72,False
985,83,archive_signal,merge-control:archive_signal,stone kiosk path,none,False,False,False,False,stone kiosk path,77,False
986,83,signal_orchard,merge-control:signal_orchard,dusk road,merge lantern loop,True,False,True,False,river lantern loop,85,True
987,83,orchard_riverbend,merge-control:orchard_riverbend,market plank route,rollback to fen track,False,True,False,True,fen track,79,True
988,83,central_repair_ring,merge-control:central_repair_ring,outer bell path,none,False,False,False,False,outer bell path,65,False
989,83,riverbend_roofward,merge-control:riverbend_roofward,river ford,none,False,False,False,False,river ford,74,False
990,83,roofward_archive,merge-control:roofward_archive,cool archive lane,merge shade route,True,False,True,False,cool archive lane,73,True
991,83,archive_signal,merge-control:archive_signal,stone kiosk path,none,False,False,False,False,stone kiosk path,77,False
992,83,signal_orchard,merge-control:signal_orchard,river lantern loop,rollback to dusk road,False,True,False,True,dusk road,86,True
993,83,orchard_riverbend,merge-control:orchard_riverbend,fen track,merge plank route,True,False,True,False,market plank route,80,True
994,83,central_repair_ring,merge-control:central_repair_ring,outer bell path,none,False,False,False,False,outer bell path,65,False
995,83,riverbend_roofward,merge-control:riverbend_roofward,river ford,rollback to river ford,False,True,False,True,river ford,75,True
996,84,archive_signal,merge-control:archive_signal,stone kiosk path,none,False,False,False,False,stone kiosk path,77,False
997,84,signal_orchard,merge-control:signal_orchard,dusk road,none,False,False,False,False,dusk road,86,False
998,84,orchard_riverbend,merge-control:orchard_riverbend,market plank route,merge plank route,True,False,True,False,market plank route,81,True
999,84,central_repair_ring,merge-control:central_repair_ring,outer bell path,rollback to repair yard,False,True,False,True,inner repair yard,66,True
1000,84,riverbend_roofward,merge-control:riverbend_roofward,river ford,none,False,False,False,False,river ford,75,False
1001,84,roofward_archive,merge-control:roofward_archive,cool archive lane,none,False,False,False,False,cool archive lane,73,False
1002,84,archive_signal,merge-control:archive_signal,stone kiosk path,merge stone route,True,False,True,False,stone kiosk path,78,True
1003,84,signal_orchard,merge-control:signal_orchard,dusk road,none,False,False,False,False,dusk road,86,False
1004,84,orchard_riverbend,merge-control:orchard_riverbend,market plank route,rollback to fen track,False,True,False,True,fen track,82,True
1005,84,central_repair_ring,merge-control:central_repair_ring,inner repair yard,merge bell route,True,False,True,False,outer bell path,67,True
1006,84,riverbend_roofward,merge-control:riverbend_roofward,river ford,none,False,False,False,False,river ford,75,False
1007,84,roofward_archive,merge-control:roofward_archive,cool archive lane,rollback to glass stair,False,True,False,True,glass stair,74,True
