tick_id,day,settlement_id,resident_id,tool_name,wear_before,wear_after,maintenance_due,maintenance_action,maintenance_after,tool_wear_visible,maintenance_reduces_wear_when_due,tool_can_fail
2708,151,orchid_engine,Eli,valve key,0.291,0.297,False,logged as usable,0.297,True,True,False
2709,151,moss_ward,Ari,loom hook,0.375,0.381,False,logged as usable,0.381,True,True,False
2710,151,glass_harbor,Oren,rope gauge,0.168,0.174,False,logged as usable,0.174,True,True,False
2711,151,cinder_garden,Vale,shade mallet,0.196,0.202,False,logged as usable,0.202,True,True,False
2712,151,lichen_bridge,Sol,bell file,0.473,0.479,False,logged as usable,0.479,True,True,False
2713,151,orchid_engine,Bea,lamp tongs,0.649,0.655,False,logged as usable,0.655,True,True,False
2714,151,moss_ward,Fay,reed knife,0.318,0.324,False,logged as usable,0.324,True,True,False
2715,151,glass_harbor,Puck,net shuttle,0.414,0.42,False,logged as usable,0.42,True,True,False
2716,151,cinder_garden,Wren,calendar stylus,0.526,0.532,False,logged as usable,0.532,True,True,False
2717,151,lichen_bridge,Kio,tension peg,0.376,0.385,False,logged as usable,0.385,True,True,False
2718,152,moss_ward,Ari,ledger awl,0.475,0.481,False,logged as usable,0.481,True,True,False
2719,152,glass_harbor,Oren,wick clamp,0.324,0.33,False,logged as usable,0.33,True,True,False
2720,152,cinder_garden,Vale,basket hook,0.28,0.286,False,logged as usable,0.286,True,True,False
2721,152,lichen_bridge,Sol,ledger punch,0.3,0.306,False,logged as usable,0.306,True,True,False
2722,152,orchid_engine,Bea,valve key,0.297,0.303,False,logged as usable,0.303,True,True,False
2723,152,moss_ward,Fay,loom hook,0.381,0.387,False,logged as usable,0.387,True,True,False
2724,152,glass_harbor,Puck,rope gauge,0.174,0.18,False,logged as usable,0.18,True,True,False
2725,152,cinder_garden,Wren,shade mallet,0.202,0.208,False,logged as usable,0.208,True,True,False
2726,152,lichen_bridge,Kio,bell file,0.479,0.485,True,"file, oil, and schedule spare handoff",0.325,True,True,False
2727,152,orchid_engine,Cai,lamp tongs,0.655,0.661,False,logged as usable,0.661,True,True,False
2728,152,moss_ward,Milo,reed knife,0.324,0.331,False,logged as usable,0.331,True,True,False
2729,152,glass_harbor,Sera,net shuttle,0.42,0.426,False,logged as usable,0.426,True,True,False
2730,152,cinder_garden,Juno,calendar stylus,0.532,0.54,False,logged as usable,0.54,True,True,False
2731,152,lichen_bridge,Luma,tension peg,0.385,0.391,False,logged as usable,0.391,True,True,False
2732,152,orchid_engine,Dax,gear brush,0.244,0.25,False,logged as usable,0.25,True,True,False
2733,152,moss_ward,Tala,ledger awl,0.481,0.487,False,logged as usable,0.487,True,True,False
2734,152,glass_harbor,Nia,wick clamp,0.33,0.336,False,logged as usable,0.336,True,True,False
2735,152,cinder_garden,Pax,basket hook,0.286,0.292,False,logged as usable,0.292,True,True,False
2736,153,orchid_engine,Cai,valve key,0.303,0.31,False,logged as usable,0.31,True,True,False
2737,153,moss_ward,Milo,loom hook,0.387,0.393,False,logged as usable,0.393,True,True,False
2738,153,glass_harbor,Sera,rope gauge,0.18,0.186,False,logged as usable,0.186,True,True,False
2739,153,cinder_garden,Juno,shade mallet,0.208,0.215,False,logged as usable,0.215,True,True,False
2740,153,lichen_bridge,Luma,bell file,0.325,0.332,False,logged as usable,0.332,True,True,False
2741,153,orchid_engine,Dax,lamp tongs,0.661,0.667,False,logged as usable,0.667,True,True,False
2742,153,moss_ward,Tala,reed knife,0.331,0.337,False,logged as usable,0.337,True,True,False
2743,153,glass_harbor,Nia,net shuttle,0.426,0.434,False,logged as usable,0.434,True,True,False
2744,153,cinder_garden,Pax,calendar stylus,0.54,0.547,False,logged as usable,0.547,True,True,False
2745,153,lichen_bridge,Rin,tension peg,0.391,0.397,False,logged as usable,0.397,True,True,False
2746,153,orchid_engine,Eli,gear brush,0.25,0.256,False,logged as usable,0.256,True,True,False
2747,153,moss_ward,Ari,ledger awl,0.487,0.493,False,logged as usable,0.493,True,True,False
2748,153,glass_harbor,Oren,wick clamp,0.336,0.343,False,logged as usable,0.343,True,True,False
2749,153,cinder_garden,Vale,basket hook,0.292,0.298,False,logged as usable,0.298,True,True,False
2750,153,lichen_bridge,Sol,ledger punch,0.306,0.313,False,logged as usable,0.313,True,True,False
2751,153,orchid_engine,Bea,valve key,0.31,0.316,False,logged as usable,0.316,True,True,False
2752,153,moss_ward,Fay,loom hook,0.393,0.4,False,logged as usable,0.4,True,True,False
2753,153,glass_harbor,Puck,rope gauge,0.186,0.192,False,logged as usable,0.192,True,True,False
2754,154,lichen_bridge,Rin,bell file,0.332,0.338,False,logged as usable,0.338,True,True,False
2755,154,orchid_engine,Eli,lamp tongs,0.667,0.673,True,"file, oil, and schedule spare handoff",0.513,True,True,False
2756,154,moss_ward,Ari,reed knife,0.337,0.345,False,logged as usable,0.345,True,True,False
2757,154,glass_harbor,Oren,net shuttle,0.434,0.44,False,logged as usable,0.44,True,True,False
2758,154,cinder_garden,Vale,calendar stylus,0.547,0.553,False,logged as usable,0.553,True,True,False
2759,154,lichen_bridge,Sol,tension peg,0.397,0.403,False,logged as usable,0.403,True,True,False
2760,154,orchid_engine,Bea,gear brush,0.256,0.262,False,logged as usable,0.262,True,True,False
2761,154,moss_ward,Fay,ledger awl,0.493,0.5,False,logged as usable,0.5,True,True,False
2762,154,glass_harbor,Puck,wick clamp,0.343,0.349,False,logged as usable,0.349,True,True,False
2763,154,cinder_garden,Wren,basket hook,0.298,0.304,False,logged as usable,0.304,True,True,False
2764,154,lichen_bridge,Kio,ledger punch,0.313,0.319,False,logged as usable,0.319,True,True,False
2765,154,orchid_engine,Cai,valve key,0.316,0.322,False,logged as usable,0.322,True,True,False
2766,154,moss_ward,Milo,loom hook,0.4,0.406,False,logged as usable,0.406,True,True,False
2767,154,glass_harbor,Sera,rope gauge,0.192,0.198,False,logged as usable,0.198,True,True,False
2768,154,cinder_garden,Juno,shade mallet,0.215,0.221,False,logged as usable,0.221,True,True,False
2769,154,lichen_bridge,Luma,bell file,0.338,0.346,False,logged as usable,0.346,True,True,False
2770,154,orchid_engine,Dax,lamp tongs,0.513,0.519,False,logged as usable,0.519,True,True,False
2771,154,moss_ward,Tala,reed knife,0.345,0.351,False,logged as usable,0.351,True,True,False
2772,155,cinder_garden,Wren,calendar stylus,0.553,0.56,False,logged as usable,0.56,True,True,False
2773,155,lichen_bridge,Kio,tension peg,0.403,0.409,False,logged as usable,0.409,True,True,False
2774,155,orchid_engine,Cai,gear brush,0.262,0.268,False,logged as usable,0.268,True,True,False
2775,155,moss_ward,Milo,ledger awl,0.5,0.506,False,logged as usable,0.506,True,True,False
2776,155,glass_harbor,Sera,wick clamp,0.349,0.355,False,logged as usable,0.355,True,True,False
2777,155,cinder_garden,Juno,basket hook,0.304,0.31,False,logged as usable,0.31,True,True,False
2778,155,lichen_bridge,Luma,ledger punch,0.319,0.325,False,logged as usable,0.325,True,True,False
2779,155,orchid_engine,Dax,valve key,0.322,0.328,False,logged as usable,0.328,True,True,False
2780,155,moss_ward,Tala,loom hook,0.406,0.412,False,logged as usable,0.412,True,True,False
2781,155,glass_harbor,Nia,rope gauge,0.198,0.204,False,logged as usable,0.204,True,True,False
2782,155,cinder_garden,Pax,shade mallet,0.221,0.229,False,logged as usable,0.229,True,True,False
2783,155,lichen_bridge,Rin,bell file,0.346,0.353,False,logged as usable,0.353,True,True,False
2784,155,orchid_engine,Eli,lamp tongs,0.519,0.525,True,"file, oil, and schedule spare handoff",0.365,True,True,False
2785,155,moss_ward,Ari,reed knife,0.351,0.357,False,logged as usable,0.357,True,True,False
2786,155,glass_harbor,Oren,net shuttle,0.44,0.446,False,logged as usable,0.446,True,True,False
2787,155,cinder_garden,Vale,calendar stylus,0.56,0.566,False,logged as usable,0.566,True,True,False
2788,155,lichen_bridge,Sol,tension peg,0.409,0.415,False,logged as usable,0.415,True,True,False
2789,155,orchid_engine,Bea,gear brush,0.268,0.274,False,logged as usable,0.274,True,True,False
2790,156,glass_harbor,Nia,wick clamp,0.355,0.361,False,logged as usable,0.361,True,True,False
2791,156,cinder_garden,Pax,basket hook,0.31,0.316,False,logged as usable,0.316,True,True,False
2792,156,lichen_bridge,Rin,ledger punch,0.325,0.331,False,logged as usable,0.331,True,True,False
2793,156,orchid_engine,Eli,valve key,0.328,0.334,False,logged as usable,0.334,True,True,False
2794,156,moss_ward,Ari,loom hook,0.412,0.419,False,logged as usable,0.419,True,True,False
2795,156,glass_harbor,Oren,rope gauge,0.204,0.212,False,logged as usable,0.212,True,True,False
2796,156,cinder_garden,Vale,shade mallet,0.229,0.235,False,logged as usable,0.235,True,True,False
2797,156,lichen_bridge,Sol,bell file,0.353,0.359,False,logged as usable,0.359,True,True,False
2798,156,orchid_engine,Bea,lamp tongs,0.365,0.371,False,logged as usable,0.371,True,True,False
2799,156,moss_ward,Fay,reed knife,0.357,0.363,False,logged as usable,0.363,True,True,False
2800,156,glass_harbor,Puck,net shuttle,0.446,0.452,False,logged as usable,0.452,True,True,False
2801,156,cinder_garden,Wren,calendar stylus,0.566,0.572,False,logged as usable,0.572,True,True,False
2802,156,lichen_bridge,Kio,tension peg,0.415,0.421,False,logged as usable,0.421,True,True,False
2803,156,orchid_engine,Cai,gear brush,0.274,0.28,False,logged as usable,0.28,True,True,False
2804,156,moss_ward,Milo,ledger awl,0.506,0.512,False,logged as usable,0.512,True,True,False
2805,156,glass_harbor,Sera,wick clamp,0.361,0.368,False,logged as usable,0.368,True,True,False
2806,156,cinder_garden,Juno,basket hook,0.316,0.322,False,logged as usable,0.322,True,True,False
2807,156,lichen_bridge,Luma,ledger punch,0.331,0.337,False,logged as usable,0.337,True,True,False
2808,157,moss_ward,Fay,loom hook,0.419,0.427,False,logged as usable,0.427,True,True,False
2809,157,glass_harbor,Puck,rope gauge,0.212,0.218,False,logged as usable,0.218,True,True,False
2810,157,cinder_garden,Wren,shade mallet,0.235,0.241,False,logged as usable,0.241,True,True,False
2811,157,lichen_bridge,Kio,bell file,0.359,0.365,False,logged as usable,0.365,True,True,False
2812,157,orchid_engine,Cai,lamp tongs,0.371,0.377,False,logged as usable,0.377,True,True,False
2813,157,moss_ward,Milo,reed knife,0.363,0.369,True,"file, oil, and schedule spare handoff",0.209,True,True,False
2814,157,glass_harbor,Sera,net shuttle,0.452,0.458,False,logged as usable,0.458,True,True,False
2815,157,cinder_garden,Juno,calendar stylus,0.572,0.578,False,logged as usable,0.578,True,True,False
2816,157,lichen_bridge,Luma,tension peg,0.421,0.428,False,logged as usable,0.428,True,True,False
2817,157,orchid_engine,Dax,gear brush,0.28,0.286,False,logged as usable,0.286,True,True,False
2818,157,moss_ward,Tala,ledger awl,0.512,0.518,False,logged as usable,0.518,True,True,False
2819,157,glass_harbor,Nia,wick clamp,0.368,0.374,False,logged as usable,0.374,True,True,False
2820,157,cinder_garden,Pax,basket hook,0.322,0.328,False,logged as usable,0.328,True,True,False
2821,157,lichen_bridge,Rin,ledger punch,0.337,0.345,False,logged as usable,0.345,True,True,False
2822,157,orchid_engine,Eli,valve key,0.334,0.34,False,logged as usable,0.34,True,True,False
2823,157,moss_ward,Ari,loom hook,0.427,0.433,False,logged as usable,0.433,True,True,False
2824,157,glass_harbor,Oren,rope gauge,0.218,0.224,False,logged as usable,0.224,True,True,False
2825,157,cinder_garden,Vale,shade mallet,0.241,0.247,False,logged as usable,0.247,True,True,False
2826,158,orchid_engine,Dax,lamp tongs,0.377,0.383,False,logged as usable,0.383,True,True,False
2827,158,moss_ward,Tala,reed knife,0.209,0.216,False,logged as usable,0.216,True,True,False
2828,158,glass_harbor,Nia,net shuttle,0.458,0.464,False,logged as usable,0.464,True,True,False
2829,158,cinder_garden,Pax,calendar stylus,0.578,0.584,False,logged as usable,0.584,True,True,False
2830,158,lichen_bridge,Rin,tension peg,0.428,0.434,False,logged as usable,0.434,True,True,False
2831,158,orchid_engine,Eli,gear brush,0.286,0.292,False,logged as usable,0.292,True,True,False
2832,158,moss_ward,Ari,ledger awl,0.518,0.524,False,logged as usable,0.524,True,True,False
2833,158,glass_harbor,Oren,wick clamp,0.374,0.38,False,logged as usable,0.38,True,True,False
2834,158,cinder_garden,Vale,basket hook,0.328,0.336,False,logged as usable,0.336,True,True,False
2835,158,lichen_bridge,Sol,ledger punch,0.345,0.351,False,logged as usable,0.351,True,True,False
2836,158,orchid_engine,Bea,valve key,0.34,0.346,False,logged as usable,0.346,True,True,False
2837,158,moss_ward,Fay,loom hook,0.433,0.439,False,logged as usable,0.439,True,True,False
2838,158,glass_harbor,Puck,rope gauge,0.224,0.231,False,logged as usable,0.231,True,True,False
2839,158,cinder_garden,Wren,shade mallet,0.247,0.253,False,logged as usable,0.253,True,True,False
2840,158,lichen_bridge,Kio,bell file,0.365,0.371,False,logged as usable,0.371,True,True,False
2841,158,orchid_engine,Cai,lamp tongs,0.383,0.389,False,logged as usable,0.389,True,True,False
2842,158,moss_ward,Milo,reed knife,0.216,0.222,True,"file, oil, and schedule spare handoff",0.08,True,True,False
2843,158,glass_harbor,Sera,net shuttle,0.464,0.47,False,logged as usable,0.47,True,True,False
2844,159,lichen_bridge,Sol,tension peg,0.434,0.44,False,logged as usable,0.44,True,True,False
2845,159,orchid_engine,Bea,gear brush,0.292,0.298,False,logged as usable,0.298,True,True,False
2846,159,moss_ward,Fay,ledger awl,0.524,0.53,False,logged as usable,0.53,True,True,False
2847,159,glass_harbor,Puck,wick clamp,0.38,0.388,False,logged as usable,0.388,True,True,False
2848,159,cinder_garden,Wren,basket hook,0.336,0.342,False,logged as usable,0.342,True,True,False
2849,159,lichen_bridge,Kio,ledger punch,0.351,0.358,False,logged as usable,0.358,True,True,False
2850,159,orchid_engine,Cai,valve key,0.346,0.352,False,logged as usable,0.352,True,True,False
2851,159,moss_ward,Milo,loom hook,0.439,0.445,False,logged as usable,0.445,True,True,False
2852,159,glass_harbor,Sera,rope gauge,0.231,0.237,False,logged as usable,0.237,True,True,False
2853,159,cinder_garden,Juno,shade mallet,0.253,0.259,False,logged as usable,0.259,True,True,False
2854,159,lichen_bridge,Luma,bell file,0.371,0.377,False,logged as usable,0.377,True,True,False
2855,159,orchid_engine,Dax,lamp tongs,0.389,0.395,False,logged as usable,0.395,True,True,False
2856,159,moss_ward,Tala,reed knife,0.08,0.086,False,logged as usable,0.086,True,True,False
2857,159,glass_harbor,Nia,net shuttle,0.47,0.476,False,logged as usable,0.476,True,True,False
2858,159,cinder_garden,Pax,calendar stylus,0.584,0.59,False,logged as usable,0.59,True,True,False
2859,159,lichen_bridge,Rin,tension peg,0.44,0.446,False,logged as usable,0.446,True,True,False
2860,159,orchid_engine,Eli,gear brush,0.298,0.307,False,logged as usable,0.307,True,True,False
2861,159,moss_ward,Ari,ledger awl,0.53,0.536,False,logged as usable,0.536,True,True,False
2862,160,cinder_garden,Juno,basket hook,0.342,0.348,False,logged as usable,0.348,True,True,False
2863,160,lichen_bridge,Luma,ledger punch,0.358,0.364,False,logged as usable,0.364,True,True,False
2864,160,orchid_engine,Dax,valve key,0.352,0.358,False,logged as usable,0.358,True,True,False
2865,160,moss_ward,Tala,loom hook,0.445,0.451,False,logged as usable,0.451,True,True,False
2866,160,glass_harbor,Nia,rope gauge,0.237,0.243,False,logged as usable,0.243,True,True,False
2867,160,cinder_garden,Pax,shade mallet,0.259,0.265,False,logged as usable,0.265,True,True,False
2868,160,lichen_bridge,Rin,bell file,0.377,0.383,False,logged as usable,0.383,True,True,False
2869,160,orchid_engine,Eli,lamp tongs,0.395,0.401,False,logged as usable,0.401,True,True,False
2870,160,moss_ward,Ari,reed knife,0.086,0.092,False,logged as usable,0.092,True,True,False
2871,160,glass_harbor,Oren,net shuttle,0.476,0.483,True,"file, oil, and schedule spare handoff",0.323,True,True,False
2872,160,cinder_garden,Vale,calendar stylus,0.59,0.596,False,logged as usable,0.596,True,True,False
2873,160,lichen_bridge,Sol,tension peg,0.446,0.454,False,logged as usable,0.454,True,True,False
2874,160,orchid_engine,Bea,gear brush,0.307,0.313,False,logged as usable,0.313,True,True,False
2875,160,moss_ward,Fay,ledger awl,0.536,0.542,False,logged as usable,0.542,True,True,False
2876,160,glass_harbor,Puck,wick clamp,0.388,0.394,False,logged as usable,0.394,True,True,False
2877,160,cinder_garden,Wren,basket hook,0.348,0.354,False,logged as usable,0.354,True,True,False
2878,160,lichen_bridge,Kio,ledger punch,0.364,0.37,False,logged as usable,0.37,True,True,False
2879,160,orchid_engine,Cai,valve key,0.358,0.364,False,logged as usable,0.364,True,True,False
2880,161,glass_harbor,Oren,rope gauge,0.243,0.249,False,logged as usable,0.249,True,True,False
2881,161,cinder_garden,Vale,shade mallet,0.265,0.271,False,logged as usable,0.271,True,True,False
2882,161,lichen_bridge,Sol,bell file,0.383,0.39,False,logged as usable,0.39,True,True,False
2883,161,orchid_engine,Bea,lamp tongs,0.401,0.407,False,logged as usable,0.407,True,True,False
2884,161,moss_ward,Fay,reed knife,0.092,0.098,False,logged as usable,0.098,True,True,False
2885,161,glass_harbor,Puck,net shuttle,0.323,0.329,False,logged as usable,0.329,True,True,False
2886,161,cinder_garden,Wren,calendar stylus,0.596,0.604,False,logged as usable,0.604,True,True,False
2887,161,lichen_bridge,Kio,tension peg,0.454,0.46,False,logged as usable,0.46,True,True,False
2888,161,orchid_engine,Cai,gear brush,0.313,0.319,False,logged as usable,0.319,True,True,False
2889,161,moss_ward,Milo,ledger awl,0.542,0.548,False,logged as usable,0.548,True,True,False
2890,161,glass_harbor,Sera,wick clamp,0.394,0.4,False,logged as usable,0.4,True,True,False
2891,161,cinder_garden,Juno,basket hook,0.354,0.36,False,logged as usable,0.36,True,True,False
2892,161,lichen_bridge,Luma,ledger punch,0.37,0.376,False,logged as usable,0.376,True,True,False
2893,161,orchid_engine,Dax,valve key,0.364,0.371,False,logged as usable,0.371,True,True,False
2894,161,moss_ward,Tala,loom hook,0.451,0.457,False,logged as usable,0.457,True,True,False
2895,161,glass_harbor,Nia,rope gauge,0.249,0.255,False,logged as usable,0.255,True,True,False
2896,161,cinder_garden,Pax,shade mallet,0.271,0.277,False,logged as usable,0.277,True,True,False
2897,161,lichen_bridge,Rin,bell file,0.39,0.396,False,logged as usable,0.396,True,True,False
2898,162,moss_ward,Milo,reed knife,0.098,0.105,False,logged as usable,0.105,True,True,False
2899,162,glass_harbor,Sera,net shuttle,0.329,0.337,False,logged as usable,0.337,True,True,False
2900,162,cinder_garden,Juno,calendar stylus,0.604,0.61,True,"file, oil, and schedule spare handoff",0.45,True,True,False
2901,162,lichen_bridge,Luma,tension peg,0.46,0.466,False,logged as usable,0.466,True,True,False
2902,162,orchid_engine,Dax,gear brush,0.319,0.326,False,logged as usable,0.326,True,True,False
2903,162,moss_ward,Tala,ledger awl,0.548,0.554,False,logged as usable,0.554,True,True,False
2904,162,glass_harbor,Nia,wick clamp,0.4,0.407,False,logged as usable,0.407,True,True,False
2905,162,cinder_garden,Pax,basket hook,0.36,0.366,False,logged as usable,0.366,True,True,False
2906,162,lichen_bridge,Rin,ledger punch,0.376,0.383,False,logged as usable,0.383,True,True,False
2907,162,orchid_engine,Eli,valve key,0.371,0.377,False,logged as usable,0.377,True,True,False
2908,162,moss_ward,Ari,loom hook,0.457,0.463,False,logged as usable,0.463,True,True,False
2909,162,glass_harbor,Oren,rope gauge,0.255,0.261,False,logged as usable,0.261,True,True,False
2910,162,cinder_garden,Vale,shade mallet,0.277,0.284,False,logged as usable,0.284,True,True,False
2911,162,lichen_bridge,Sol,bell file,0.396,0.402,False,logged as usable,0.402,True,True,False
2912,162,orchid_engine,Bea,lamp tongs,0.407,0.415,False,logged as usable,0.415,True,True,False
2913,162,moss_ward,Fay,reed knife,0.105,0.111,False,logged as usable,0.111,True,True,False
2914,162,glass_harbor,Puck,net shuttle,0.337,0.344,False,logged as usable,0.344,True,True,False
2915,162,cinder_garden,Wren,calendar stylus,0.45,0.457,False,logged as usable,0.457,True,True,False
2916,163,orchid_engine,Eli,gear brush,0.326,0.332,False,logged as usable,0.332,True,True,False
2917,163,moss_ward,Ari,ledger awl,0.554,0.56,False,logged as usable,0.56,True,True,False
2918,163,glass_harbor,Oren,wick clamp,0.407,0.413,False,logged as usable,0.413,True,True,False
2919,163,cinder_garden,Vale,basket hook,0.366,0.372,False,logged as usable,0.372,True,True,False
2920,163,lichen_bridge,Sol,ledger punch,0.383,0.389,False,logged as usable,0.389,True,True,False
2921,163,orchid_engine,Bea,valve key,0.377,0.383,False,logged as usable,0.383,True,True,False
2922,163,moss_ward,Fay,loom hook,0.463,0.469,False,logged as usable,0.469,True,True,False
2923,163,glass_harbor,Puck,rope gauge,0.261,0.267,False,logged as usable,0.267,True,True,False
2924,163,cinder_garden,Wren,shade mallet,0.284,0.29,False,logged as usable,0.29,True,True,False
2925,163,lichen_bridge,Kio,bell file,0.402,0.41,False,logged as usable,0.41,True,True,False
2926,163,orchid_engine,Cai,lamp tongs,0.415,0.422,False,logged as usable,0.422,True,True,False
2927,163,moss_ward,Milo,reed knife,0.111,0.117,False,logged as usable,0.117,True,True,False
2928,163,glass_harbor,Sera,net shuttle,0.344,0.35,False,logged as usable,0.35,True,True,False
2929,163,cinder_garden,Juno,calendar stylus,0.457,0.463,True,"file, oil, and schedule spare handoff",0.303,True,True,False
2930,163,lichen_bridge,Luma,tension peg,0.466,0.472,False,logged as usable,0.472,True,True,False
2931,163,orchid_engine,Dax,gear brush,0.332,0.338,False,logged as usable,0.338,True,True,False
2932,163,moss_ward,Tala,ledger awl,0.56,0.566,False,logged as usable,0.566,True,True,False
2933,163,glass_harbor,Nia,wick clamp,0.413,0.419,False,logged as usable,0.419,True,True,False
2934,164,lichen_bridge,Kio,ledger punch,0.389,0.395,False,logged as usable,0.395,True,True,False
2935,164,orchid_engine,Cai,valve key,0.383,0.389,False,logged as usable,0.389,True,True,False
2936,164,moss_ward,Milo,loom hook,0.469,0.475,False,logged as usable,0.475,True,True,False
2937,164,glass_harbor,Sera,rope gauge,0.267,0.274,False,logged as usable,0.274,True,True,False
2938,164,cinder_garden,Juno,shade mallet,0.29,0.298,False,logged as usable,0.298,True,True,False
2939,164,lichen_bridge,Luma,bell file,0.41,0.416,False,logged as usable,0.416,True,True,False
2940,164,orchid_engine,Dax,lamp tongs,0.422,0.428,False,logged as usable,0.428,True,True,False
2941,164,moss_ward,Tala,reed knife,0.117,0.123,False,logged as usable,0.123,True,True,False
2942,164,glass_harbor,Nia,net shuttle,0.35,0.356,False,logged as usable,0.356,True,True,False
2943,164,cinder_garden,Pax,calendar stylus,0.303,0.309,False,logged as usable,0.309,True,True,False
2944,164,lichen_bridge,Rin,tension peg,0.472,0.478,False,logged as usable,0.478,True,True,False
2945,164,orchid_engine,Eli,gear brush,0.338,0.344,False,logged as usable,0.344,True,True,False
2946,164,moss_ward,Ari,ledger awl,0.566,0.572,False,logged as usable,0.572,True,True,False
2947,164,glass_harbor,Oren,wick clamp,0.419,0.425,False,logged as usable,0.425,True,True,False
2948,164,cinder_garden,Vale,basket hook,0.372,0.379,False,logged as usable,0.379,True,True,False
2949,164,lichen_bridge,Sol,ledger punch,0.395,0.401,False,logged as usable,0.401,True,True,False
2950,164,orchid_engine,Bea,valve key,0.389,0.395,False,logged as usable,0.395,True,True,False
2951,164,moss_ward,Fay,loom hook,0.475,0.483,False,logged as usable,0.483,True,True,False
2952,165,cinder_garden,Pax,shade mallet,0.298,0.304,False,logged as usable,0.304,True,True,False
2953,165,lichen_bridge,Rin,bell file,0.416,0.422,False,logged as usable,0.422,True,True,False
2954,165,orchid_engine,Eli,lamp tongs,0.428,0.434,False,logged as usable,0.434,True,True,False
2955,165,moss_ward,Ari,reed knife,0.123,0.129,False,logged as usable,0.129,True,True,False
2956,165,glass_harbor,Oren,net shuttle,0.356,0.362,False,logged as usable,0.362,True,True,False
2957,165,cinder_garden,Vale,calendar stylus,0.309,0.315,False,logged as usable,0.315,True,True,False
2958,165,lichen_bridge,Sol,tension peg,0.478,0.484,True,"file, oil, and schedule spare handoff",0.324,True,True,False
2959,165,orchid_engine,Bea,gear brush,0.344,0.351,False,logged as usable,0.351,True,True,False
2960,165,moss_ward,Fay,ledger awl,0.572,0.578,False,logged as usable,0.578,True,True,False
2961,165,glass_harbor,Puck,wick clamp,0.425,0.431,False,logged as usable,0.431,True,True,False
2962,165,cinder_garden,Wren,basket hook,0.379,0.385,False,logged as usable,0.385,True,True,False
2963,165,lichen_bridge,Kio,ledger punch,0.401,0.407,False,logged as usable,0.407,True,True,False
2964,165,orchid_engine,Cai,valve key,0.395,0.403,False,logged as usable,0.403,True,True,False
2965,165,moss_ward,Milo,loom hook,0.483,0.489,False,logged as usable,0.489,True,True,False
2966,165,glass_harbor,Sera,rope gauge,0.274,0.28,False,logged as usable,0.28,True,True,False
2967,165,cinder_garden,Juno,shade mallet,0.304,0.31,False,logged as usable,0.31,True,True,False
2968,165,lichen_bridge,Luma,bell file,0.422,0.428,False,logged as usable,0.428,True,True,False
2969,165,orchid_engine,Dax,lamp tongs,0.434,0.44,False,logged as usable,0.44,True,True,False
2970,166,glass_harbor,Puck,net shuttle,0.362,0.369,False,logged as usable,0.369,True,True,False
2971,166,cinder_garden,Wren,calendar stylus,0.315,0.321,False,logged as usable,0.321,True,True,False
2972,166,lichen_bridge,Kio,tension peg,0.324,0.33,False,logged as usable,0.33,True,True,False
2973,166,orchid_engine,Cai,gear brush,0.351,0.357,False,logged as usable,0.357,True,True,False
2974,166,moss_ward,Milo,ledger awl,0.578,0.584,False,logged as usable,0.584,True,True,False
2975,166,glass_harbor,Sera,wick clamp,0.431,0.437,False,logged as usable,0.437,True,True,False
2976,166,cinder_garden,Juno,basket hook,0.385,0.391,False,logged as usable,0.391,True,True,False
2977,166,lichen_bridge,Luma,ledger punch,0.407,0.415,False,logged as usable,0.415,True,True,False
2978,166,orchid_engine,Dax,valve key,0.403,0.409,False,logged as usable,0.409,True,True,False
2979,166,moss_ward,Tala,loom hook,0.489,0.495,False,logged as usable,0.495,True,True,False
2980,166,glass_harbor,Nia,rope gauge,0.28,0.286,False,logged as usable,0.286,True,True,False
2981,166,cinder_garden,Pax,shade mallet,0.31,0.317,False,logged as usable,0.317,True,True,False
2982,166,lichen_bridge,Rin,bell file,0.428,0.434,False,logged as usable,0.434,True,True,False
2983,166,orchid_engine,Eli,lamp tongs,0.44,0.446,False,logged as usable,0.446,True,True,False
2984,166,moss_ward,Ari,reed knife,0.129,0.135,False,logged as usable,0.135,True,True,False
2985,166,glass_harbor,Oren,net shuttle,0.369,0.375,False,logged as usable,0.375,True,True,False
2986,166,cinder_garden,Vale,calendar stylus,0.321,0.327,False,logged as usable,0.327,True,True,False
2987,166,lichen_bridge,Sol,tension peg,0.33,0.336,True,"file, oil, and schedule spare handoff",0.176,True,True,False
2988,167,moss_ward,Tala,ledger awl,0.584,0.59,False,logged as usable,0.59,True,True,False
2989,167,glass_harbor,Nia,wick clamp,0.437,0.443,False,logged as usable,0.443,True,True,False
2990,167,cinder_garden,Pax,basket hook,0.391,0.399,False,logged as usable,0.399,True,True,False
2991,167,lichen_bridge,Rin,ledger punch,0.415,0.421,False,logged as usable,0.421,True,True,False
2992,167,orchid_engine,Eli,valve key,0.409,0.416,False,logged as usable,0.416,True,True,False
2993,167,moss_ward,Ari,loom hook,0.495,0.501,False,logged as usable,0.501,True,True,False
2994,167,glass_harbor,Oren,rope gauge,0.286,0.292,False,logged as usable,0.292,True,True,False
2995,167,cinder_garden,Vale,shade mallet,0.317,0.323,False,logged as usable,0.323,True,True,False
2996,167,lichen_bridge,Sol,bell file,0.434,0.44,False,logged as usable,0.44,True,True,False
2997,167,orchid_engine,Bea,lamp tongs,0.446,0.452,False,logged as usable,0.452,True,True,False
