tick_id,day,route_id,snapshot_id,session_id,snapshot_version,exported,imported,shared_across_session,snapshot_hash,restored_branch,restored_recovery,sync_visible
754,54,roofward_archive,snap:roofward_archive:v87,session:7,87,False,False,False,v32-534999,glass stair,0.918262,False
755,54,archive_signal,snap:archive_signal:v86,session:7,86,False,False,False,v32-481352,paper lane,0.93384,False
756,55,signal_orchard,snap:signal_orchard:v83,session:7,83,True,False,True,v32-446549,dusk road,0.93648,True
757,55,orchard_riverbend,snap:orchard_riverbend:v83,session:7,83,False,False,False,v32-501772,fen track,0.94,False
758,55,central_repair_ring,snap:central_repair_ring:v84,session:7,84,True,False,True,v32-625789,inner repair yard,0.94,True
759,55,riverbend_roofward,snap:riverbend_roofward:v84,session:7,84,False,True,True,v32-520153,river ford,0.94,True
760,55,roofward_archive,snap:roofward_archive:v87,session:7,87,False,False,False,v32-542782,glass stair,0.928445,False
761,55,archive_signal,snap:archive_signal:v86,session:7,86,False,False,False,v32-481099,paper lane,0.9312,False
762,55,signal_orchard,snap:signal_orchard:v84,session:7,84,True,False,True,v32-593699,river lantern loop,0.94,True
763,55,orchard_riverbend,snap:orchard_riverbend:v84,session:7,84,True,False,True,v32-486667,fen track,0.93824,True
764,55,central_repair_ring,snap:central_repair_ring:v84,session:7,84,False,False,False,v32-625789,inner repair yard,0.94,False
765,55,riverbend_roofward,snap:riverbend_roofward:v84,session:7,84,False,False,False,v32-520153,river ford,0.93648,False
766,55,roofward_archive,snap:roofward_archive:v88,session:7,88,True,False,True,v32-610865,cool archive lane,0.94,True
767,55,archive_signal,snap:archive_signal:v87,session:7,87,False,True,True,v32-473052,paper lane,0.93456,True
768,55,signal_orchard,snap:signal_orchard:v85,session:7,85,True,False,True,v32-447029,dusk road,0.94,True
769,55,orchard_riverbend,snap:orchard_riverbend:v84,session:7,84,False,False,False,v32-508726,fen track,0.93648,False
770,56,central_repair_ring,snap:central_repair_ring:v85,session:8,85,True,False,False,v32-626047,inner repair yard,0.9378,True
771,56,riverbend_roofward,snap:riverbend_roofward:v84,session:8,84,False,False,False,v32-543064,river ford,0.94,False
772,56,roofward_archive,snap:roofward_archive:v89,session:8,89,True,False,True,v32-506458,glass stair,0.94,True
773,56,archive_signal,snap:archive_signal:v88,session:8,88,False,True,True,v32-481588,paper lane,0.93836,True
774,56,signal_orchard,snap:signal_orchard:v85,session:8,85,False,False,False,v32-447029,dusk road,0.94,False
775,56,orchard_riverbend,snap:orchard_riverbend:v85,session:8,85,True,False,False,v32-509505,fen track,0.94,True
776,56,central_repair_ring,snap:central_repair_ring:v86,session:8,86,True,False,True,v32-612613,outer bell path,0.94,True
777,56,riverbend_roofward,snap:riverbend_roofward:v85,session:8,85,True,False,True,v32-520402,river ford,0.93692,True
778,56,roofward_archive,snap:roofward_archive:v89,session:8,89,False,False,False,v32-506458,glass stair,0.94,False
779,56,archive_signal,snap:archive_signal:v88,session:8,88,False,False,False,v32-481842,paper lane,0.93616,False
780,56,signal_orchard,snap:signal_orchard:v86,session:8,86,True,False,False,v32-570642,river lantern loop,0.94,True
781,56,orchard_riverbend,snap:orchard_riverbend:v86,session:8,86,False,True,True,v32-487159,fen track,0.94,True
782,56,central_repair_ring,snap:central_repair_ring:v87,session:8,87,True,False,True,v32-604172,outer bell path,0.94,True
783,56,riverbend_roofward,snap:riverbend_roofward:v85,session:8,85,False,False,False,v32-543177,river ford,0.93384,False
784,57,roofward_archive,snap:roofward_archive:v90,session:8,90,True,False,True,v32-504488,glass stair,0.93648,True
785,57,archive_signal,snap:archive_signal:v88,session:8,88,False,False,False,v32-481328,paper lane,0.94,False
786,57,signal_orchard,snap:signal_orchard:v87,session:8,87,True,False,True,v32-447509,dusk road,0.94,True
787,57,orchard_riverbend,snap:orchard_riverbend:v87,session:8,87,False,True,True,v32-487405,fen track,0.94,True
788,57,central_repair_ring,snap:central_repair_ring:v88,session:8,88,True,False,True,v32-626821,inner repair yard,0.94,True
789,57,riverbend_roofward,snap:riverbend_roofward:v85,session:8,85,False,False,False,v32-542916,river ford,0.9312,False
790,57,roofward_archive,snap:roofward_archive:v91,session:8,91,True,False,False,v32-601829,cool archive lane,0.94,True
791,57,archive_signal,snap:archive_signal:v89,session:8,89,True,False,True,v32-459937,paper lane,0.93824,True
792,57,signal_orchard,snap:signal_orchard:v87,session:8,87,False,False,False,v32-447509,dusk road,0.94,False
793,57,orchard_riverbend,snap:orchard_riverbend:v87,session:8,87,False,False,False,v32-487405,fen track,0.93648,False
794,57,central_repair_ring,snap:central_repair_ring:v89,session:8,89,True,False,True,v32-597144,outer bell path,0.94,True
795,57,riverbend_roofward,snap:riverbend_roofward:v86,session:8,86,False,True,True,v32-534638,river ford,0.93456,True
796,57,roofward_archive,snap:roofward_archive:v92,session:8,92,True,False,True,v32-504980,glass stair,0.94,True
797,57,archive_signal,snap:archive_signal:v89,session:8,89,False,False,False,v32-481697,paper lane,0.93648,False
798,58,signal_orchard,snap:signal_orchard:v88,session:8,88,True,False,True,v32-447749,dusk road,0.9378,True
799,58,orchard_riverbend,snap:orchard_riverbend:v87,session:8,87,False,False,False,v32-510003,fen track,0.94,False
800,58,central_repair_ring,snap:central_repair_ring:v90,session:8,90,True,False,False,v32-625013,inner repair yard,0.94,True
801,58,riverbend_roofward,snap:riverbend_roofward:v87,session:8,87,False,True,True,v32-543421,river ford,0.93836,True
802,58,roofward_archive,snap:roofward_archive:v92,session:8,92,False,False,False,v32-504980,glass stair,0.94,False
803,58,archive_signal,snap:archive_signal:v90,session:8,90,True,False,True,v32-480265,paper lane,0.94,True
804,58,signal_orchard,snap:signal_orchard:v89,session:8,89,True,False,True,v32-587412,river lantern loop,0.94,True
805,58,orchard_riverbend,snap:orchard_riverbend:v88,session:8,88,True,False,False,v32-487651,fen track,0.93692,True
806,58,central_repair_ring,snap:central_repair_ring:v90,session:8,90,False,False,False,v32-625013,inner repair yard,0.94,False
807,58,riverbend_roofward,snap:riverbend_roofward:v87,session:8,87,False,False,False,v32-543683,river ford,0.93616,False
808,58,roofward_archive,snap:roofward_archive:v93,session:8,93,True,False,True,v32-578623,cool archive lane,0.94,True
809,58,archive_signal,snap:archive_signal:v91,session:8,91,False,True,True,v32-458248,paper lane,0.94,True
810,58,signal_orchard,snap:signal_orchard:v90,session:8,90,True,False,False,v32-446067,dusk road,0.94,True
811,58,orchard_riverbend,snap:orchard_riverbend:v88,session:8,88,False,False,False,v32-510115,fen track,0.93384,False
812,59,central_repair_ring,snap:central_repair_ring:v91,session:8,91,True,False,True,v32-625271,inner repair yard,0.93648,True
813,59,riverbend_roofward,snap:riverbend_roofward:v87,session:8,87,False,False,False,v32-543153,river ford,0.94,False
814,59,roofward_archive,snap:roofward_archive:v94,session:8,94,True,False,True,v32-505472,glass stair,0.94,True
815,59,archive_signal,snap:archive_signal:v92,session:8,92,False,True,True,v32-458489,paper lane,0.94,True
816,59,signal_orchard,snap:signal_orchard:v90,session:8,90,False,False,False,v32-446067,dusk road,0.94,False
817,59,orchard_riverbend,snap:orchard_riverbend:v88,session:8,88,False,False,False,v32-509858,fen track,0.9312,False
818,59,central_repair_ring,snap:central_repair_ring:v92,session:8,92,True,False,True,v32-619480,outer bell path,0.94,True
819,59,riverbend_roofward,snap:riverbend_roofward:v88,session:8,88,True,False,True,v32-521149,river ford,0.93824,True
820,59,roofward_archive,snap:roofward_archive:v94,session:8,94,False,False,False,v32-505472,glass stair,0.93336,False
821,59,archive_signal,snap:archive_signal:v92,session:8,92,False,False,False,v32-458489,paper lane,0.93648,False
822,59,signal_orchard,snap:signal_orchard:v91,session:8,91,True,False,True,v32-569644,river lantern loop,0.94,True
823,59,orchard_riverbend,snap:orchard_riverbend:v89,session:8,89,False,True,True,v32-501694,fen track,0.93456,True
824,59,central_repair_ring,snap:central_repair_ring:v93,session:8,93,True,False,True,v32-625787,inner repair yard,0.94,True
825,59,riverbend_roofward,snap:riverbend_roofward:v88,session:8,88,False,False,False,v32-543534,river ford,0.93648,False
826,60,archive_signal,snap:archive_signal:v93,session:8,93,True,False,True,v32-480997,paper lane,0.93384,True
827,60,signal_orchard,snap:signal_orchard:v92,session:8,92,True,False,True,v32-446547,dusk road,0.94,True
828,60,orchard_riverbend,snap:orchard_riverbend:v90,session:8,90,True,False,True,v32-635788,market plank route,0.94,True
829,60,central_repair_ring,snap:central_repair_ring:v94,session:8,94,False,True,True,v32-626045,inner repair yard,0.94,True
830,60,riverbend_roofward,snap:riverbend_roofward:v89,session:8,89,False,True,True,v32-544324,river ford,0.94,True
831,60,roofward_archive,snap:roofward_archive:v94,session:8,94,False,False,False,v32-527434,glass stair,0.9316,False
832,60,archive_signal,snap:archive_signal:v94,session:8,94,True,False,True,v32-562735,stone kiosk path,0.94,True
833,60,signal_orchard,snap:signal_orchard:v93,session:8,93,True,False,True,v32-446787,dusk road,0.93648,True
834,60,orchard_riverbend,snap:orchard_riverbend:v91,session:8,91,True,False,True,v32-486173,fen track,0.94,True
835,60,central_repair_ring,snap:central_repair_ring:v94,session:8,94,False,False,False,v32-626045,inner repair yard,0.93736,False
836,60,riverbend_roofward,snap:riverbend_roofward:v90,session:8,90,True,True,True,v32-656075,orchard ridge detour,0.94,True
837,60,roofward_archive,snap:roofward_archive:v95,session:8,95,False,True,True,v32-520135,glass stair,0.93584,True
838,60,archive_signal,snap:archive_signal:v95,session:8,95,True,False,True,v32-459212,paper lane,0.94,True
839,60,signal_orchard,snap:signal_orchard:v93,session:8,93,False,False,False,v32-468893,dusk road,0.93296,False
840,61,orchard_riverbend,snap:orchard_riverbend:v92,session:8,92,True,False,False,v32-486419,fen track,0.94,True
841,61,central_repair_ring,snap:central_repair_ring:v94,session:8,94,False,False,False,v32-649962,inner repair yard,0.93116,False
842,61,riverbend_roofward,snap:riverbend_roofward:v91,session:8,91,True,False,True,v32-519653,river ford,0.94,True
843,61,roofward_archive,snap:roofward_archive:v96,session:8,96,True,True,True,v32-528588,glass stair,0.94,True
844,61,archive_signal,snap:archive_signal:v95,session:8,95,False,False,False,v32-459212,paper lane,0.94,False
845,61,signal_orchard,snap:signal_orchard:v93,session:8,93,False,False,False,v32-468767,dusk road,0.92988,False
846,61,orchard_riverbend,snap:orchard_riverbend:v93,session:8,93,True,False,True,v32-612944,market plank route,0.94,True
847,61,central_repair_ring,snap:central_repair_ring:v95,session:8,95,True,False,True,v32-649101,inner repair yard,0.92896,True
848,61,riverbend_roofward,snap:riverbend_roofward:v91,session:8,91,False,False,False,v32-519653,river ford,0.94,False
849,61,roofward_archive,snap:roofward_archive:v97,session:8,97,True,True,True,v32-506210,glass stair,0.94,True
850,61,archive_signal,snap:archive_signal:v96,session:8,96,True,False,False,v32-466473,paper lane,0.9298,True
851,61,signal_orchard,snap:signal_orchard:v94,session:8,94,False,True,True,v32-469903,dusk road,0.9328,True
852,61,orchard_riverbend,snap:orchard_riverbend:v94,session:8,94,True,False,True,v32-486911,fen track,0.94,True
853,61,central_repair_ring,snap:central_repair_ring:v95,session:8,95,False,False,False,v32-651070,inner repair yard,0.92676,False
854,62,riverbend_roofward,snap:riverbend_roofward:v92,session:8,92,True,False,True,v32-519902,river ford,0.93736,True
855,62,roofward_archive,snap:roofward_archive:v97,session:8,97,False,False,False,v32-506210,glass stair,0.94,False
856,62,archive_signal,snap:archive_signal:v97,session:8,97,True,True,True,v32-556582,stone kiosk path,0.94,True
857,62,signal_orchard,snap:signal_orchard:v95,session:8,95,False,True,True,v32-461659,dusk road,0.93616,True
858,62,orchard_riverbend,snap:orchard_riverbend:v94,session:8,94,False,False,False,v32-486911,fen track,0.94,False
859,62,central_repair_ring,snap:central_repair_ring:v95,session:8,95,False,False,False,v32-650508,inner repair yard,0.925,False
860,62,riverbend_roofward,snap:riverbend_roofward:v93,session:8,93,True,False,False,v32-681084,orchard ridge detour,0.94,True
861,62,roofward_archive,snap:roofward_archive:v98,session:8,98,True,False,True,v32-506456,glass stair,0.93648,True
862,62,archive_signal,snap:archive_signal:v98,session:8,98,True,True,True,v32-459935,paper lane,0.94,True
863,62,signal_orchard,snap:signal_orchard:v95,session:8,95,False,False,False,v32-468737,dusk road,0.93352,False
864,62,orchard_riverbend,snap:orchard_riverbend:v95,session:8,95,True,False,True,v32-613454,market plank route,0.94,True
865,62,central_repair_ring,snap:central_repair_ring:v96,session:8,96,False,True,True,v32-634204,inner repair yard,0.92924,True
866,62,riverbend_roofward,snap:riverbend_roofward:v94,session:8,94,True,False,True,v32-520400,river ford,0.94,True
867,62,roofward_archive,snap:roofward_archive:v98,session:8,98,False,False,False,v32-529221,glass stair,0.93296,False
868,63,archive_signal,snap:archive_signal:v99,session:8,99,True,False,True,v32-460176,paper lane,0.94,True
869,63,signal_orchard,snap:signal_orchard:v96,session:8,96,False,True,True,v32-468595,dusk road,0.94,True
870,63,orchard_riverbend,snap:orchard_riverbend:v96,session:8,96,True,False,False,v32-487403,fen track,0.94,True
871,63,central_repair_ring,snap:central_repair_ring:v97,session:8,97,True,True,True,v32-650461,inner repair yard,0.94,True
872,63,riverbend_roofward,snap:riverbend_roofward:v94,session:8,94,False,False,False,v32-520400,river ford,0.94,False
873,63,roofward_archive,snap:roofward_archive:v98,session:8,98,False,False,False,v32-529091,glass stair,0.92988,False
874,63,archive_signal,snap:archive_signal:v100,session:8,100,True,False,True,v32-551752,stone kiosk path,0.94,True
875,63,signal_orchard,snap:signal_orchard:v97,session:8,97,True,True,False,v32-447747,dusk road,0.9338,True
876,63,orchard_riverbend,snap:orchard_riverbend:v96,session:8,96,False,False,False,v32-487403,fen track,0.94,False
877,63,central_repair_ring,snap:central_repair_ring:v98,session:8,98,True,False,True,v32-627077,inner repair yard,0.94,True
878,63,riverbend_roofward,snap:riverbend_roofward:v95,session:8,95,True,False,True,v32-657370,orchard ridge detour,0.94,True
879,63,roofward_archive,snap:roofward_archive:v99,session:8,99,False,True,True,v32-530261,glass stair,0.9328,True
880,63,archive_signal,snap:archive_signal:v101,session:8,101,True,False,False,v32-470239,paper lane,0.94,True
881,63,signal_orchard,snap:signal_orchard:v98,session:8,98,False,True,True,v32-462512,dusk road,0.9376,True
882,64,orchard_riverbend,snap:orchard_riverbend:v97,session:9,97,True,True,True,v32-487649,fen track,0.94,True
883,64,central_repair_ring,snap:central_repair_ring:v98,session:9,98,False,False,False,v32-627077,inner repair yard,0.94,False
884,64,riverbend_roofward,snap:riverbend_roofward:v96,session:9,96,True,False,True,v32-665377,orchard ridge detour,0.93024,True
885,64,roofward_archive,snap:roofward_archive:v100,session:9,100,False,True,True,v32-531796,glass stair,0.93616,True
886,64,archive_signal,snap:archive_signal:v101,session:9,101,False,False,False,v32-470239,paper lane,0.94,False
887,64,signal_orchard,snap:signal_orchard:v98,session:9,98,False,False,False,v32-462764,dusk road,0.93584,False
888,64,orchard_riverbend,snap:orchard_riverbend:v98,session:9,98,True,True,True,v32-614219,market plank route,0.94,True
889,64,central_repair_ring,snap:central_repair_ring:v99,session:9,99,True,False,True,v32-627335,inner repair yard,0.93648,True
890,64,riverbend_roofward,snap:riverbend_roofward:v97,session:9,97,True,False,False,v32-542476,river ford,0.94,True
891,64,roofward_archive,snap:roofward_archive:v100,session:9,100,False,False,False,v32-539164,glass stair,0.93352,False
892,64,archive_signal,snap:archive_signal:v102,session:9,102,True,False,True,v32-552252,stone kiosk path,0.94,True
893,64,signal_orchard,snap:signal_orchard:v99,session:9,99,False,True,True,v32-470220,dusk road,0.94,True
894,64,orchard_riverbend,snap:orchard_riverbend:v99,session:9,99,True,True,True,v32-488141,fen track,0.94,True
895,64,central_repair_ring,snap:central_repair_ring:v99,session:9,99,False,False,False,v32-651552,inner repair yard,0.93296,False
896,65,riverbend_roofward,snap:riverbend_roofward:v98,session:9,98,True,False,True,v32-521396,river ford,0.94,True
897,65,roofward_archive,snap:roofward_archive:v100,session:9,100,False,False,False,v32-538764,glass stair,0.94,False
898,65,archive_signal,snap:archive_signal:v103,session:9,103,True,False,True,v32-470727,paper lane,0.94,True
899,65,signal_orchard,snap:signal_orchard:v100,session:9,100,True,True,True,v32-457924,dusk road,0.94,True
900,65,orchard_riverbend,snap:orchard_riverbend:v99,session:9,99,False,False,False,v32-488141,fen track,0.94,False
901,65,central_repair_ring,snap:central_repair_ring:v100,session:9,100,False,True,True,v32-662707,inner repair yard,0.93588,True
902,65,riverbend_roofward,snap:riverbend_roofward:v99,session:9,99,True,False,True,v32-658406,orchard ridge detour,0.94,True
903,65,roofward_archive,snap:roofward_archive:v101,session:9,101,True,False,True,v32-517058,glass stair,0.9378,True
904,65,archive_signal,snap:archive_signal:v103,session:9,103,False,False,False,v32-470727,paper lane,0.94,False
905,65,signal_orchard,snap:signal_orchard:v101,session:9,101,True,False,False,v32-458167,dusk road,0.94,True
906,65,orchard_riverbend,snap:orchard_riverbend:v100,session:9,100,True,False,True,v32-625544,market plank route,0.94,True
907,65,central_repair_ring,snap:central_repair_ring:v101,session:9,101,False,True,True,v32-663538,inner repair yard,0.9388,True
908,65,riverbend_roofward,snap:riverbend_roofward:v100,session:9,100,True,False,True,v32-531739,river ford,0.94,True
909,65,roofward_archive,snap:roofward_archive:v101,session:9,101,False,False,False,v32-532707,glass stair,0.9356,False
910,66,signal_orchard,snap:signal_orchard:v102,session:9,102,True,False,False,v32-458410,dusk road,0.93692,True
911,66,orchard_riverbend,snap:orchard_riverbend:v101,session:9,101,True,False,True,v32-498258,fen track,0.94,True
912,66,central_repair_ring,snap:central_repair_ring:v102,session:9,102,True,False,True,v32-625243,outer bell path,0.94,True
913,66,riverbend_roofward,snap:riverbend_roofward:v101,session:9,101,False,True,True,v32-531991,river ford,0.94,True
914,66,roofward_archive,snap:roofward_archive:v101,session:9,101,False,False,False,v32-532177,glass stair,0.94,False
915,66,archive_signal,snap:archive_signal:v103,session:9,103,False,False,False,v32-470727,paper lane,0.9378,False
916,66,signal_orchard,snap:signal_orchard:v103,session:9,103,True,False,True,v32-606981,river lantern loop,0.94,True
917,66,orchard_riverbend,snap:orchard_riverbend:v102,session:9,102,True,False,True,v32-498507,fen track,0.94,True
918,66,central_repair_ring,snap:central_repair_ring:v103,session:9,103,True,False,True,v32-616586,outer bell path,0.94,True
919,66,riverbend_roofward,snap:riverbend_roofward:v101,session:9,101,False,False,False,v32-531991,river ford,0.93692,False
920,66,roofward_archive,snap:roofward_archive:v102,session:9,102,True,False,False,v32-591468,cool archive lane,0.94,True
921,66,archive_signal,snap:archive_signal:v104,session:9,104,False,True,True,v32-486296,paper lane,0.94,True
922,66,signal_orchard,snap:signal_orchard:v104,session:9,104,True,False,True,v32-458896,dusk road,0.94,True
923,66,orchard_riverbend,snap:orchard_riverbend:v103,session:9,103,True,False,True,v32-498756,fen track,0.94,True
924,67,central_repair_ring,snap:central_repair_ring:v104,session:9,104,True,False,True,v32-616845,outer bell path,0.938182,True
925,67,riverbend_roofward,snap:riverbend_roofward:v101,session:9,101,False,False,False,v32-555037,river ford,0.94,False
926,67,roofward_archive,snap:roofward_archive:v103,session:9,103,True,False,True,v32-517556,glass stair,0.94,True
927,67,archive_signal,snap:archive_signal:v105,session:9,105,False,True,True,v32-471215,paper lane,0.94,True
928,67,signal_orchard,snap:signal_orchard:v104,session:9,104,False,False,False,v32-458896,dusk road,0.93336,False
929,67,orchard_riverbend,snap:orchard_riverbend:v103,session:9,103,False,False,False,v32-498756,fen track,0.93648,False
930,67,central_repair_ring,snap:central_repair_ring:v105,session:9,105,True,False,False,v32-671763,inner repair yard,0.94,True
931,67,riverbend_roofward,snap:riverbend_roofward:v102,session:9,102,True,False,True,v32-532243,river ford,0.93736,True
932,67,roofward_archive,snap:roofward_archive:v103,session:9,103,False,False,False,v32-517556,glass stair,0.94,False
933,67,archive_signal,snap:archive_signal:v105,session:9,105,False,False,False,v32-471215,paper lane,0.93824,False
934,67,signal_orchard,snap:signal_orchard:v105,session:9,105,True,False,True,v32-606808,river lantern loop,0.94,True
935,67,orchard_riverbend,snap:orchard_riverbend:v104,session:9,104,False,True,True,v32-521878,fen track,0.93896,True
936,67,central_repair_ring,snap:central_repair_ring:v105,session:9,105,False,False,False,v32-639681,inner repair yard,0.94,False
937,67,riverbend_roofward,snap:riverbend_roofward:v102,session:9,102,False,False,False,v32-555161,river ford,0.93472,False
938,68,roofward_archive,snap:roofward_archive:v104,session:9,104,True,False,True,v32-517805,glass stair,0.93692,True
939,68,archive_signal,snap:archive_signal:v105,session:9,105,False,False,False,v32-493243,paper lane,0.94,False
940,68,signal_orchard,snap:signal_orchard:v106,session:9,106,True,False,False,v32-459382,dusk road,0.94,True
941,68,orchard_riverbend,snap:orchard_riverbend:v105,session:9,105,False,True,True,v32-522786,fen track,0.94,True
942,68,central_repair_ring,snap:central_repair_ring:v105,session:9,105,False,False,False,v32-639681,inner repair yard,0.94,False
943,68,riverbend_roofward,snap:riverbend_roofward:v102,session:9,102,False,False,False,v32-554758,river ford,0.93252,False
944,68,roofward_archive,snap:roofward_archive:v105,session:9,105,True,False,True,v32-616091,cool archive lane,0.94,True
945,68,archive_signal,snap:archive_signal:v106,session:9,106,True,False,False,v32-471459,paper lane,0.94,True
946,68,signal_orchard,snap:signal_orchard:v106,session:9,106,False,False,False,v32-459382,dusk road,0.94,False
947,68,orchard_riverbend,snap:orchard_riverbend:v105,session:9,105,False,False,False,v32-499254,fen track,0.93692,False
948,68,central_repair_ring,snap:central_repair_ring:v106,session:9,106,True,False,True,v32-609719,outer bell path,0.94,True
949,68,riverbend_roofward,snap:riverbend_roofward:v103,session:9,103,False,True,True,v32-554479,river ford,0.93632,True
950,68,roofward_archive,snap:roofward_archive:v106,session:9,106,True,False,False,v32-518303,glass stair,0.94,True
951,68,archive_signal,snap:archive_signal:v107,session:9,107,True,False,True,v32-471703,paper lane,0.94,True
952,69,signal_orchard,snap:signal_orchard:v107,session:9,107,True,False,True,v32-459625,dusk road,0.93824,True
953,69,orchard_riverbend,snap:orchard_riverbend:v105,session:9,105,False,False,False,v32-521992,fen track,0.94,False
954,69,central_repair_ring,snap:central_repair_ring:v107,session:9,107,True,False,True,v32-640203,inner repair yard,0.94,True
955,69,riverbend_roofward,snap:riverbend_roofward:v104,session:9,104,False,True,True,v32-554998,river ford,0.94,True
956,69,roofward_archive,snap:roofward_archive:v106,session:9,106,False,False,False,v32-518303,glass stair,0.94,False
957,69,archive_signal,snap:archive_signal:v107,session:9,107,False,False,False,v32-471703,paper lane,0.93648,False
958,69,signal_orchard,snap:signal_orchard:v108,session:9,108,True,False,True,v32-607842,river lantern loop,0.94,True
959,69,orchard_riverbend,snap:orchard_riverbend:v106,session:9,106,True,False,True,v32-499503,fen track,0.93736,True
960,69,central_repair_ring,snap:central_repair_ring:v107,session:9,107,False,False,False,v32-640203,inner repair yard,0.94,False
961,69,riverbend_roofward,snap:riverbend_roofward:v104,session:9,104,False,False,False,v32-532747,river ford,0.93824,False
962,69,roofward_archive,snap:roofward_archive:v107,session:9,107,True,False,True,v32-592743,cool archive lane,0.94,True
963,69,archive_signal,snap:archive_signal:v108,session:9,108,False,True,True,v32-494510,paper lane,0.93896,True
964,69,signal_orchard,snap:signal_orchard:v109,session:9,109,True,False,True,v32-460111,dusk road,0.94,True
965,69,orchard_riverbend,snap:orchard_riverbend:v106,session:9,106,False,False,False,v32-522115,fen track,0.93472,False
966,70,central_repair_ring,snap:central_repair_ring:v108,session:9,108,True,False,True,v32-640464,inner repair yard,0.93692,True
967,70,riverbend_roofward,snap:riverbend_roofward:v104,session:9,104,False,False,False,v32-555400,river ford,0.94,False
968,70,roofward_archive,snap:roofward_archive:v108,session:9,108,True,False,True,v32-518801,glass stair,0.94,True
969,70,archive_signal,snap:archive_signal:v109,session:9,109,False,True,True,v32-495403,paper lane,0.94,True
970,70,signal_orchard,snap:signal_orchard:v109,session:9,109,False,False,False,v32-460111,dusk road,0.94,False
971,70,orchard_riverbend,snap:orchard_riverbend:v106,session:9,106,False,False,False,v32-521718,fen track,0.93252,False
972,70,central_repair_ring,snap:central_repair_ring:v109,session:9,109,True,False,True,v32-634526,outer bell path,0.94,True
973,70,riverbend_roofward,snap:riverbend_roofward:v105,session:9,105,True,False,True,v32-532999,river ford,0.94,True
974,70,roofward_archive,snap:roofward_archive:v108,session:9,108,False,False,False,v32-518801,glass stair,0.94,False
975,70,archive_signal,snap:archive_signal:v109,session:9,109,False,False,False,v32-472191,paper lane,0.93692,False
976,70,signal_orchard,snap:signal_orchard:v110,session:9,110,True,False,True,v32-582783,river lantern loop,0.94,True
977,70,orchard_riverbend,snap:orchard_riverbend:v107,session:9,107,False,True,True,v32-521444,fen track,0.93632,True
978,70,central_repair_ring,snap:central_repair_ring:v110,session:9,110,True,False,True,v32-638635,inner repair yard,0.94,True
979,70,riverbend_roofward,snap:riverbend_roofward:v106,session:9,106,True,False,True,v32-533251,river ford,0.94,True
980,71,roofward_archive,snap:roofward_archive:v109,session:9,109,True,False,False,v32-519050,glass stair,0.93824,True
981,71,archive_signal,snap:archive_signal:v109,session:9,109,False,False,False,v32-494621,paper lane,0.94,False
982,71,signal_orchard,snap:signal_orchard:v111,session:9,111,True,False,True,v32-458408,dusk road,0.94,True
983,71,orchard_riverbend,snap:orchard_riverbend:v108,session:9,108,False,True,True,v32-521956,fen track,0.94,True
984,71,central_repair_ring,snap:central_repair_ring:v110,session:9,110,False,False,False,v32-638635,inner repair yard,0.93336,False
985,71,riverbend_roofward,snap:riverbend_roofward:v106,session:9,106,False,False,False,v32-533251,river ford,0.93648,False
986,71,roofward_archive,snap:roofward_archive:v110,session:9,110,True,False,True,v32-546979,glass stair,0.92848,True
987,71,archive_signal,snap:archive_signal:v110,session:9,110,True,False,True,v32-470237,paper lane,0.93736,True
988,71,signal_orchard,snap:signal_orchard:v111,session:9,111,False,False,False,v32-458408,dusk road,0.94,False
989,71,orchard_riverbend,snap:orchard_riverbend:v108,session:9,108,False,False,False,v32-500001,fen track,0.93824,False
990,71,central_repair_ring,snap:central_repair_ring:v111,session:9,111,True,False,False,v32-631997,outer bell path,0.94,True
991,71,riverbend_roofward,snap:riverbend_roofward:v107,session:9,107,False,True,True,v32-556707,river ford,0.93896,True
992,71,roofward_archive,snap:roofward_archive:v110,session:9,110,False,False,False,v32-547650,glass stair,0.938662,False
993,71,archive_signal,snap:archive_signal:v110,session:9,110,False,False,False,v32-492516,paper lane,0.93472,False
994,72,orchard_riverbend,snap:orchard_riverbend:v109,session:10,109,True,False,True,v32-522604,fen track,0.93472,True
995,72,central_repair_ring,snap:central_repair_ring:v112,session:10,112,True,False,False,v32-639157,inner repair yard,0.94,True
996,72,riverbend_roofward,snap:riverbend_roofward:v108,session:10,108,True,True,True,v32-697413,orchard ridge detour,0.94,True
997,72,roofward_archive,snap:roofward_archive:v111,session:10,111,False,True,True,v32-555370,glass stair,0.94,True
998,72,archive_signal,snap:archive_signal:v110,session:10,110,False,False,False,v32-492125,paper lane,0.94,False
999,72,signal_orchard,snap:signal_orchard:v111,session:10,111,False,False,False,v32-458408,dusk road,0.93736,False
1000,72,orchard_riverbend,snap:orchard_riverbend:v110,session:10,110,True,False,False,v32-649404,market plank route,0.94,True
1001,72,central_repair_ring,snap:central_repair_ring:v113,session:10,113,True,False,True,v32-639418,inner repair yard,0.93824,True
1002,72,riverbend_roofward,snap:riverbend_roofward:v109,session:10,109,True,True,True,v32-534007,river ford,0.94,True
1003,72,roofward_archive,snap:roofward_archive:v111,session:10,111,False,False,False,v32-524585,glass stair,0.936422,False
1004,72,archive_signal,snap:archive_signal:v111,session:10,111,True,False,True,v32-552250,stone kiosk path,0.94,True
1005,72,signal_orchard,snap:signal_orchard:v112,session:10,112,False,True,True,v32-480777,dusk road,0.94,True
1006,72,orchard_riverbend,snap:orchard_riverbend:v111,session:10,111,True,False,True,v32-498505,fen track,0.94,True
