tick_id,day,project_id,replay_event,state_hash,includes_delegation,includes_debt,includes_workshop,includes_conflict,includes_routine_mutation,replay_exportable
690,35,flood_bridge_market_route,flood_bridge_market_route:seal_joints:delegated progress,v26-451207,True,True,True,False,True,True
691,35,archive_public_kiosk,archive_public_kiosk:sort_index:material conflict: archive_public_kiosk priority,v26-389271,True,True,True,True,True,True
692,35,dusk_signal_court,dusk_signal_court:signal_code:material conflict: dusk_signal_court priority,v26-393427,True,True,True,True,True,True
693,35,greenhouse_heat_loop,greenhouse_heat_loop:fit_glass:blocked: workshop over capacity,v26-520017,True,True,True,True,True,True
694,35,flood_bridge_market_route,flood_bridge_market_route:seal_joints:material conflict: flood_bridge_market_route priority,v26-451604,True,True,True,True,True,True
695,35,archive_public_kiosk,archive_public_kiosk:sort_index:blocked: delegate asks for clearer terms,v26-388612,True,True,True,False,True,True
696,35,dusk_signal_court,dusk_signal_court:signal_code:material conflict: dusk_signal_court priority,v26-393837,True,True,True,True,True,True
697,35,greenhouse_heat_loop,greenhouse_heat_loop:fit_glass:delegated progress,v26-519915,True,True,True,False,True,True
698,35,flood_bridge_market_route,flood_bridge_market_route:seal_joints:material conflict: flood_bridge_market_route priority,v26-451485,True,True,True,True,True,True
699,35,archive_public_kiosk,archive_public_kiosk:sort_index:material conflict: archive_public_kiosk priority,v26-388981,True,True,True,True,True,True
700,36,dusk_signal_court,dusk_signal_court:comfort_corner:delegated progress,v26-421251,True,True,True,False,True,True
701,36,greenhouse_heat_loop,greenhouse_heat_loop:coil_pipe:material conflict: greenhouse_heat_loop priority,v26-413524,True,True,True,True,True,True
702,36,flood_bridge_market_route,flood_bridge_market_route:lamp_markers:delegated progress,v26-609657,True,True,True,False,True,True
703,36,archive_public_kiosk,archive_public_kiosk:build_frame:blocked: delegate asks for clearer terms,v26-400350,True,True,True,False,True,True
704,36,dusk_signal_court,dusk_signal_court:comfort_corner:material conflict: dusk_signal_court priority,v26-420748,True,True,True,True,True,True
705,36,greenhouse_heat_loop,greenhouse_heat_loop:coil_pipe:delegated progress,v26-413292,True,True,True,False,True,True
706,36,flood_bridge_market_route,flood_bridge_market_route:lamp_markers:material conflict: flood_bridge_market_route priority,v26-609596,True,True,True,True,True,True
707,36,archive_public_kiosk,archive_public_kiosk:build_frame:delegated progress,v26-400631,True,True,True,False,True,True
708,36,dusk_signal_court,dusk_signal_court:comfort_corner:delegated progress,v26-420936,True,True,True,False,True,True
709,36,greenhouse_heat_loop,greenhouse_heat_loop:coil_pipe:delegated progress,v26-413560,True,True,True,False,True,True
710,36,flood_bridge_market_route,flood_bridge_market_route:lamp_markers:delegated progress,v26-609233,True,True,True,False,True,True
711,36,archive_public_kiosk,archive_public_kiosk:build_frame:material conflict: archive_public_kiosk priority,v26-401098,True,True,True,True,True,True
712,36,dusk_signal_court,dusk_signal_court:comfort_corner:delegated progress,v26-421303,True,True,True,False,True,True
713,36,greenhouse_heat_loop,greenhouse_heat_loop:coil_pipe:material conflict: greenhouse_heat_loop priority,v26-382486,True,True,True,True,True,True
714,36,flood_bridge_market_route,flood_bridge_market_route:lamp_markers:delegated progress,v26-609517,True,True,True,False,True,True
715,36,archive_public_kiosk,archive_public_kiosk:build_frame:delegated progress,v26-400877,True,True,True,False,True,True
716,36,dusk_signal_court,dusk_signal_court:comfort_corner:material conflict: dusk_signal_court priority,v26-421562,True,True,True,True,True,True
717,36,greenhouse_heat_loop,greenhouse_heat_loop:coil_pipe:delegated progress,v26-387707,True,True,True,False,True,True
718,36,flood_bridge_market_route,flood_bridge_market_route:lamp_markers:material conflict: flood_bridge_market_route priority,v26-624745,True,True,True,True,True,True
719,36,archive_public_kiosk,archive_public_kiosk:build_frame:delegated progress,v26-375886,True,True,True,False,True,True
720,37,dusk_signal_court,dusk_signal_court:stake_posts:delegated progress,v26-375697,True,True,True,False,True,True
721,37,greenhouse_heat_loop,greenhouse_heat_loop:plant_bed:material conflict: greenhouse_heat_loop priority,v26-372164,True,True,True,True,True,True
722,37,flood_bridge_market_route,flood_bridge_market_route:survey_piers:delegated progress,v26-471637,True,True,True,False,True,True
723,37,archive_public_kiosk,archive_public_kiosk:weather_copy:material conflict: archive_public_kiosk priority,v26-610107,True,True,True,True,True,True
724,37,dusk_signal_court,dusk_signal_court:stake_posts:material conflict: dusk_signal_court priority,v26-376773,True,True,True,True,True,True
725,37,greenhouse_heat_loop,greenhouse_heat_loop:plant_bed:blocked: delegate asks for clearer terms,v26-372296,True,True,True,True,True,True
726,37,flood_bridge_market_route,flood_bridge_market_route:survey_piers:material conflict: flood_bridge_market_route priority,v26-472646,True,True,True,True,True,True
727,37,archive_public_kiosk,archive_public_kiosk:weather_copy:delegated progress,v26-611349,True,True,True,False,True,True
728,37,dusk_signal_court,dusk_signal_court:stake_posts:material conflict: dusk_signal_court priority,v26-376379,True,True,True,True,True,True
729,37,greenhouse_heat_loop,greenhouse_heat_loop:plant_bed:delegated progress,v26-378023,True,True,True,False,True,True
730,37,flood_bridge_market_route,flood_bridge_market_route:survey_piers:material conflict: flood_bridge_market_route priority,v26-471605,True,True,True,True,True,True
731,37,archive_public_kiosk,archive_public_kiosk:weather_copy:material conflict: archive_public_kiosk priority,v26-610756,True,True,True,True,True,True
732,37,dusk_signal_court,dusk_signal_court:stake_posts:delegated progress,v26-376210,True,True,True,False,True,True
733,37,greenhouse_heat_loop,greenhouse_heat_loop:plant_bed:material conflict: greenhouse_heat_loop priority,v26-378088,True,True,True,True,True,True
734,37,flood_bridge_market_route,flood_bridge_market_route:survey_piers:delegated progress,v26-471735,True,True,True,False,True,True
735,37,archive_public_kiosk,archive_public_kiosk:weather_copy:material conflict: archive_public_kiosk priority,v26-611240,True,True,True,True,True,True
736,37,dusk_signal_court,dusk_signal_court:stake_posts:blocked: material priority lost,v26-376260,True,True,True,True,True,True
737,37,greenhouse_heat_loop,greenhouse_heat_loop:plant_bed:material conflict: greenhouse_heat_loop priority,v26-378063,True,True,True,True,True,True
738,37,flood_bridge_market_route,flood_bridge_market_route:survey_piers:material conflict: flood_bridge_market_route priority,v26-465888,True,True,True,True,True,True
739,37,archive_public_kiosk,archive_public_kiosk:weather_copy:delegated progress,v26-610945,True,True,True,False,True,True
740,38,dusk_signal_court,dusk_signal_court:string_wire:blocked: delegate asks for clearer terms,v26-515567,True,True,True,False,True,True
741,38,greenhouse_heat_loop,greenhouse_heat_loop:index_care:delegated progress,v26-408720,True,True,True,False,True,True
742,38,flood_bridge_market_route,flood_bridge_market_route:cut_planks:delegated progress,v26-464724,True,True,True,False,True,True
743,38,archive_public_kiosk,archive_public_kiosk:lamp_mount:material conflict: archive_public_kiosk priority,v26-401695,True,True,True,True,True,True
744,38,dusk_signal_court,dusk_signal_court:string_wire:delegated progress,v26-515428,True,True,True,False,True,True
745,38,greenhouse_heat_loop,greenhouse_heat_loop:index_care:material conflict: greenhouse_heat_loop priority,v26-421222,True,True,True,True,True,True
746,38,flood_bridge_market_route,flood_bridge_market_route:cut_planks:delegated progress,v26-464328,True,True,True,False,True,True
747,38,archive_public_kiosk,archive_public_kiosk:lamp_mount:delegated progress,v26-402007,True,True,True,False,True,True
748,38,dusk_signal_court,dusk_signal_court:string_wire:material conflict: dusk_signal_court priority,v26-508631,True,True,True,True,True,True
749,38,greenhouse_heat_loop,greenhouse_heat_loop:index_care:delegated progress,v26-421706,True,True,True,False,True,True
750,38,flood_bridge_market_route,flood_bridge_market_route:cut_planks:blocked: delegate asks for clearer terms,v26-464336,True,True,True,True,True,True
751,38,archive_public_kiosk,archive_public_kiosk:lamp_mount:delegated progress,v26-395964,True,True,True,False,True,True
752,38,dusk_signal_court,dusk_signal_court:string_wire:delegated progress,v26-515456,True,True,True,False,True,True
753,38,greenhouse_heat_loop,greenhouse_heat_loop:index_care:delegated progress,v26-421892,True,True,True,False,True,True
754,38,flood_bridge_market_route,flood_bridge_market_route:cut_planks:delegated progress,v26-464442,True,True,True,False,True,True
755,38,archive_public_kiosk,archive_public_kiosk:lamp_mount:blocked: material priority lost,v26-396015,True,True,True,True,True,True
756,38,dusk_signal_court,dusk_signal_court:string_wire:delegated progress,v26-515317,True,True,True,False,True,True
757,38,greenhouse_heat_loop,greenhouse_heat_loop:index_care:blocked: material priority lost,v26-416251,True,True,True,True,True,True
758,38,flood_bridge_market_route,flood_bridge_market_route:cut_planks:delegated progress,v26-464046,True,True,True,False,True,True
759,38,archive_public_kiosk,archive_public_kiosk:lamp_mount:delegated progress,v26-401880,True,True,True,False,True,True
760,39,dusk_signal_court,dusk_signal_court:signal_code:material conflict: dusk_signal_court priority,v26-362627,True,True,True,True,True,True
761,39,greenhouse_heat_loop,greenhouse_heat_loop:fit_glass:delegated progress,v26-378393,True,True,True,False,True,True
762,39,flood_bridge_market_route,flood_bridge_market_route:seal_joints:material conflict: flood_bridge_market_route priority,v26-451051,True,True,True,True,True,True
763,39,archive_public_kiosk,archive_public_kiosk:sort_index:material conflict: archive_public_kiosk priority,v26-388877,True,True,True,True,True,True
764,39,dusk_signal_court,dusk_signal_court:signal_code:delegated progress,v26-368376,True,True,True,False,True,True
765,39,greenhouse_heat_loop,greenhouse_heat_loop:fit_glass:blocked: workshop over capacity,v26-378602,True,True,True,True,True,True
766,39,flood_bridge_market_route,flood_bridge_market_route:seal_joints:delegated progress,v26-445040,True,True,True,False,True,True
767,39,archive_public_kiosk,archive_public_kiosk:sort_index:material conflict: archive_public_kiosk priority,v26-388687,True,True,True,True,True,True
768,39,dusk_signal_court,dusk_signal_court:signal_code:blocked: material priority lost,v26-368428,True,True,True,True,True,True
769,39,greenhouse_heat_loop,greenhouse_heat_loop:fit_glass:material conflict: greenhouse_heat_loop priority,v26-378891,True,True,True,True,True,True
770,39,flood_bridge_market_route,flood_bridge_market_route:seal_joints:blocked: material priority lost,v26-444528,True,True,True,True,True,True
771,39,archive_public_kiosk,archive_public_kiosk:sort_index:delegated progress,v26-388447,True,True,True,False,True,True
772,39,dusk_signal_court,dusk_signal_court:signal_code:material conflict: dusk_signal_court priority,v26-368027,True,True,True,True,True,True
773,39,greenhouse_heat_loop,greenhouse_heat_loop:fit_glass:delegated progress,v26-378253,True,True,True,False,True,True
774,39,flood_bridge_market_route,flood_bridge_market_route:seal_joints:material conflict: flood_bridge_market_route priority,v26-451693,True,True,True,True,True,True
775,39,archive_public_kiosk,archive_public_kiosk:sort_index:blocked: delegate asks for clearer terms,v26-388812,True,True,True,True,True,True
776,39,dusk_signal_court,dusk_signal_court:signal_code:delegated progress,v26-368394,True,True,True,False,True,True
777,39,greenhouse_heat_loop,greenhouse_heat_loop:fit_glass:blocked: delegate asks for clearer terms,v26-378776,True,True,True,True,True,True
778,39,flood_bridge_market_route,flood_bridge_market_route:seal_joints:delegated progress,v26-451311,True,True,True,False,True,True
779,39,archive_public_kiosk,archive_public_kiosk:sort_index:blocked: material priority lost,v26-389110,True,True,True,True,True,True
780,40,greenhouse_heat_loop,greenhouse_heat_loop:fit_glass:delegated progress,v26-378660,True,True,True,False,True,True
781,40,flood_bridge_market_route,flood_bridge_market_route:seal_joints:material conflict: flood_bridge_market_route priority,v26-451638,True,True,True,True,True,True
782,40,archive_public_kiosk,archive_public_kiosk:sort_index:material conflict: archive_public_kiosk priority,v26-388903,True,True,True,True,True,True
783,40,dusk_signal_court,dusk_signal_court:signal_code:delegated progress,v26-368327,True,True,True,False,True,True
784,40,greenhouse_heat_loop,greenhouse_heat_loop:fit_glass:material conflict: greenhouse_heat_loop priority,v26-378396,True,True,True,True,True,True
785,40,flood_bridge_market_route,flood_bridge_market_route:seal_joints:delegated progress,v26-451093,True,True,True,False,True,True
786,40,archive_public_kiosk,archive_public_kiosk:sort_index:material conflict: archive_public_kiosk priority,v26-388721,True,True,True,True,True,True
787,40,dusk_signal_court,dusk_signal_court:signal_code:material conflict: dusk_signal_court priority,v26-368147,True,True,True,True,True,True
788,40,greenhouse_heat_loop,greenhouse_heat_loop:fit_glass:material conflict: greenhouse_heat_loop priority,v26-378685,True,True,True,True,True,True
789,40,flood_bridge_market_route,flood_bridge_market_route:seal_joints:material conflict: flood_bridge_market_route priority,v26-445502,True,True,True,True,True,True
790,40,archive_public_kiosk,archive_public_kiosk:sort_index:blocked: delegate asks for clearer terms,v26-388877,True,True,True,False,True,True
791,40,dusk_signal_court,dusk_signal_court:signal_code:material conflict: dusk_signal_court priority,v26-368136,True,True,True,True,True,True
792,40,greenhouse_heat_loop,greenhouse_heat_loop:fit_glass:delegated progress,v26-378520,True,True,True,False,True,True
793,40,flood_bridge_market_route,flood_bridge_market_route:seal_joints:material conflict: flood_bridge_market_route priority,v26-451850,True,True,True,True,True,True
794,40,archive_public_kiosk,archive_public_kiosk:sort_index:material conflict: archive_public_kiosk priority,v26-388846,True,True,True,True,True,True
795,40,dusk_signal_court,dusk_signal_court:signal_code:delegated progress,v26-368425,True,True,True,False,True,True
796,40,greenhouse_heat_loop,greenhouse_heat_loop:fit_glass:material conflict: greenhouse_heat_loop priority,v26-373375,True,True,True,True,True,True
797,40,flood_bridge_market_route,flood_bridge_market_route:seal_joints:delegated progress,v26-450960,True,True,True,False,True,True
798,40,archive_public_kiosk,archive_public_kiosk:sort_index:material conflict: archive_public_kiosk priority,v26-383413,True,True,True,True,True,True
799,40,dusk_signal_court,dusk_signal_court:signal_code:material conflict: dusk_signal_court priority,v26-368320,True,True,True,True,True,True
800,41,greenhouse_heat_loop,greenhouse_heat_loop:coil_pipe:delegated progress,v26-387475,True,True,True,False,True,True
801,41,flood_bridge_market_route,flood_bridge_market_route:lamp_markers:material conflict: flood_bridge_market_route priority,v26-461199,True,True,True,True,True,True
802,41,archive_public_kiosk,archive_public_kiosk:build_frame:delegated progress,v26-375654,True,True,True,False,True,True
803,41,dusk_signal_court,dusk_signal_court:comfort_corner:delegated progress,v26-421823,True,True,True,False,True,True
804,41,greenhouse_heat_loop,greenhouse_heat_loop:coil_pipe:delegated progress,v26-387607,True,True,True,False,True,True
805,41,flood_bridge_market_route,flood_bridge_market_route:lamp_markers:delegated progress,v26-461838,True,True,True,False,True,True
806,41,archive_public_kiosk,archive_public_kiosk:build_frame:material conflict: archive_public_kiosk priority,v26-376020,True,True,True,True,True,True
807,41,dusk_signal_court,dusk_signal_court:comfort_corner:delegated progress,v26-416356,True,True,True,False,True,True
808,41,greenhouse_heat_loop,greenhouse_heat_loop:coil_pipe:material conflict: greenhouse_heat_loop priority,v26-388691,True,True,True,True,True,True
809,41,flood_bridge_market_route,flood_bridge_market_route:lamp_markers:delegated progress,v26-462122,True,True,True,False,True,True
810,41,archive_public_kiosk,archive_public_kiosk:build_frame:delegated progress,v26-375620,True,True,True,False,True,True
811,41,dusk_signal_court,dusk_signal_court:comfort_corner:material conflict: dusk_signal_court priority,v26-420956,True,True,True,True,True,True
812,41,greenhouse_heat_loop,greenhouse_heat_loop:coil_pipe:delegated progress,v26-387573,True,True,True,False,True,True
813,41,flood_bridge_market_route,flood_bridge_market_route:lamp_markers:material conflict: flood_bridge_market_route priority,v26-461398,True,True,True,True,True,True
814,41,archive_public_kiosk,archive_public_kiosk:build_frame:blocked: delegate asks for clearer terms,v26-375752,True,True,True,False,True,True
815,41,dusk_signal_court,dusk_signal_court:comfort_corner:delegated progress,v26-421875,True,True,True,False,True,True
816,41,greenhouse_heat_loop,greenhouse_heat_loop:coil_pipe:delegated progress,v26-387705,True,True,True,False,True,True
817,41,flood_bridge_market_route,flood_bridge_market_route:lamp_markers:delegated progress,v26-461860,True,True,True,False,True,True
818,41,archive_public_kiosk,archive_public_kiosk:build_frame:material conflict: archive_public_kiosk priority,v26-376037,True,True,True,True,True,True
819,41,dusk_signal_court,dusk_signal_court:comfort_corner:delegated progress,v26-421891,True,True,True,False,True,True
820,42,greenhouse_heat_loop,greenhouse_heat_loop:plant_bed:blocked: delegate asks for clearer terms,v26-525620,True,True,True,True,True,True
821,42,flood_bridge_market_route,flood_bridge_market_route:survey_piers:material conflict: flood_bridge_market_route priority,v26-471897,True,True,True,True,True,True
822,42,archive_public_kiosk,archive_public_kiosk:weather_copy:delegated progress,v26-442946,True,True,True,False,True,True
823,42,dusk_signal_court,dusk_signal_court:stake_posts:material conflict: dusk_signal_court priority,v26-376963,True,True,True,True,True,True
824,42,greenhouse_heat_loop,greenhouse_heat_loop:plant_bed:delegated progress,v26-525752,True,True,True,False,True,True
825,42,flood_bridge_market_route,flood_bridge_market_route:survey_piers:material conflict: flood_bridge_market_route priority,v26-471939,True,True,True,True,True,True
826,42,archive_public_kiosk,archive_public_kiosk:weather_copy:blocked: workshop over capacity,v26-449582,True,True,True,True,True,True
827,42,dusk_signal_court,dusk_signal_court:stake_posts:delegated progress,v26-375535,True,True,True,False,True,True
828,42,greenhouse_heat_loop,greenhouse_heat_loop:plant_bed:blocked: material priority lost,v26-526515,True,True,True,True,True,True
829,42,flood_bridge_market_route,flood_bridge_market_route:survey_piers:delegated progress,v26-471899,True,True,True,False,True,True
830,42,archive_public_kiosk,archive_public_kiosk:weather_copy:material conflict: archive_public_kiosk priority,v26-447541,True,True,True,True,True,True
831,42,dusk_signal_court,dusk_signal_court:stake_posts:material conflict: dusk_signal_court priority,v26-369720,True,True,True,True,True,True
832,42,greenhouse_heat_loop,greenhouse_heat_loop:plant_bed:material conflict: greenhouse_heat_loop priority,v26-526501,True,True,True,True,True,True
833,42,flood_bridge_market_route,flood_bridge_market_route:survey_piers:material conflict: flood_bridge_market_route priority,v26-472170,True,True,True,True,True,True
834,42,archive_public_kiosk,archive_public_kiosk:weather_copy:delegated progress,v26-449045,True,True,True,False,True,True
835,42,dusk_signal_court,dusk_signal_court:stake_posts:material conflict: dusk_signal_court priority,v26-376704,True,True,True,True,True,True
836,42,greenhouse_heat_loop,greenhouse_heat_loop:plant_bed:delegated progress,v26-526481,True,True,True,False,True,True
837,42,flood_bridge_market_route,flood_bridge_market_route:survey_piers:material conflict: flood_bridge_market_route priority,v26-472212,True,True,True,True,True,True
838,42,archive_public_kiosk,archive_public_kiosk:weather_copy:blocked: workshop over capacity,v26-448562,True,True,True,True,True,True
839,42,dusk_signal_court,dusk_signal_court:stake_posts:delegated progress,v26-376525,True,True,True,False,True,True
