tick_id,day,tick,season,route_id,source,destination,forecast_key,forecast_risk,route_choice,planned_distance,hazard_expected,detour_selected,plan_visible,reason
540,39,8,autumn_wind,central_repair_ring,central_exchange,repair_hall,forecast:central_repair_ring:d39:r21,0.373391,direct route,2.8,False,False,True,direct route acceptable
541,39,9,autumn_wind,riverbend_roofward,riverbend,roofward,forecast:riverbend_roofward:d39:r19,0.458366,orchard_fen ridge path,5.124,True,True,True,forecast detour
542,39,10,autumn_wind,roofward_archive,roofward,archive_quarter,forecast:roofward_archive:d39:r24,0.510983,cool archive lane,4.392,True,True,True,forecast detour
543,39,11,autumn_wind,archive_signal,archive_quarter,signal_ridge,forecast:archive_signal:d39:r24,0.461974,stone kiosk path,5.856,True,True,True,forecast detour
544,39,12,autumn_wind,signal_orchard,signal_ridge,orchard_fen,forecast:signal_orchard:d39:r21,0.613346,river lantern loop,6.222,True,True,True,forecast detour
545,39,13,autumn_wind,orchard_riverbend,orchard_fen,riverbend,forecast:orchard_riverbend:d39:r22,0.300467,direct route,4.5,False,False,True,direct route acceptable
546,40,0,autumn_wind,central_repair_ring,central_exchange,repair_hall,forecast:central_repair_ring:d40:r21,0.323429,direct route,2.8,False,False,True,direct route acceptable
547,40,1,autumn_wind,riverbend_roofward,riverbend,roofward,forecast:riverbend_roofward:d40:r19,0.458366,orchard_fen ridge path,5.124,True,True,True,forecast detour
548,40,2,autumn_wind,roofward_archive,roofward,archive_quarter,forecast:roofward_archive:d40:r24,0.510983,cool archive lane,4.392,True,True,True,forecast detour
549,40,3,autumn_wind,archive_signal,archive_quarter,signal_ridge,forecast:archive_signal:d40:r24,0.461974,stone kiosk path,5.856,True,True,True,forecast detour
550,40,4,autumn_wind,signal_orchard,signal_ridge,orchard_fen,forecast:signal_orchard:d40:r22,0.613346,direct route,5.1,True,False,True,direct route acceptable
551,40,5,autumn_wind,orchard_riverbend,orchard_fen,riverbend,forecast:orchard_riverbend:d40:r22,0.475811,market plank route,5.49,True,True,True,forecast detour
552,40,6,autumn_wind,central_repair_ring,central_exchange,repair_hall,forecast:central_repair_ring:d40:r22,0.323429,direct route,2.8,False,False,True,direct route acceptable
553,40,7,autumn_wind,riverbend_roofward,riverbend,roofward,forecast:riverbend_roofward:d40:r19,0.433622,orchard_fen ridge path,5.124,True,True,True,forecast detour
554,40,8,autumn_wind,roofward_archive,roofward,archive_quarter,forecast:roofward_archive:d40:r24,0.510983,cool archive lane,4.392,True,True,True,forecast detour
555,40,9,autumn_wind,archive_signal,archive_quarter,signal_ridge,forecast:archive_signal:d40:r24,0.461974,stone kiosk path,5.856,True,True,True,forecast detour
556,40,10,autumn_wind,signal_orchard,signal_ridge,orchard_fen,forecast:signal_orchard:d40:r22,0.613346,river lantern loop,6.222,True,True,True,forecast detour
557,40,11,autumn_wind,orchard_riverbend,orchard_fen,riverbend,forecast:orchard_riverbend:d40:r23,0.352107,direct route,4.5,False,False,True,direct route acceptable
558,40,12,autumn_wind,central_repair_ring,central_exchange,repair_hall,forecast:central_repair_ring:d40:r22,0.323429,direct route,2.8,False,False,True,direct route acceptable
559,40,13,autumn_wind,riverbend_roofward,riverbend,roofward,forecast:riverbend_roofward:d40:r20,0.433622,orchard_fen ridge path,5.124,True,True,True,forecast detour
560,41,0,autumn_wind,roofward_archive,roofward,archive_quarter,forecast:roofward_archive:d41:r24,0.448355,cool archive lane,4.392,True,True,True,forecast detour
561,41,1,autumn_wind,archive_signal,archive_quarter,signal_ridge,forecast:archive_signal:d41:r24,0.461974,direct route,4.8,True,False,True,direct route acceptable
562,41,2,autumn_wind,signal_orchard,signal_ridge,orchard_fen,forecast:signal_orchard:d41:r22,0.613346,river lantern loop,6.222,True,True,True,forecast detour
563,41,3,autumn_wind,orchard_riverbend,orchard_fen,riverbend,forecast:orchard_riverbend:d41:r24,0.352107,direct route,4.5,False,False,True,direct route acceptable
564,41,4,autumn_wind,central_repair_ring,central_exchange,repair_hall,forecast:central_repair_ring:d41:r22,0.30944,direct route,2.8,False,False,True,direct route acceptable
565,41,5,autumn_wind,riverbend_roofward,riverbend,roofward,forecast:riverbend_roofward:d41:r20,0.433622,orchard_fen ridge path,5.124,True,True,True,forecast detour
566,41,6,autumn_wind,roofward_archive,roofward,archive_quarter,forecast:roofward_archive:d41:r25,0.448355,cool archive lane,4.392,True,True,True,forecast detour
567,41,7,autumn_wind,archive_signal,archive_quarter,signal_ridge,forecast:archive_signal:d41:r24,0.348233,direct route,4.8,False,False,True,direct route acceptable
568,41,8,autumn_wind,signal_orchard,signal_ridge,orchard_fen,forecast:signal_orchard:d41:r22,0.613346,river lantern loop,6.222,True,True,True,forecast detour
569,41,9,autumn_wind,orchard_riverbend,orchard_fen,riverbend,forecast:orchard_riverbend:d41:r24,0.352107,direct route,4.5,False,False,True,direct route acceptable
570,41,10,autumn_wind,central_repair_ring,central_exchange,repair_hall,forecast:central_repair_ring:d41:r23,0.348723,direct route,2.8,False,False,True,direct route acceptable
571,41,11,autumn_wind,riverbend_roofward,riverbend,roofward,forecast:riverbend_roofward:d41:r20,0.433622,orchard_fen ridge path,5.124,True,True,True,forecast detour
572,41,12,autumn_wind,roofward_archive,roofward,archive_quarter,forecast:roofward_archive:d41:r25,0.448355,direct route,3.6,True,False,True,direct route acceptable
573,41,13,autumn_wind,archive_signal,archive_quarter,signal_ridge,forecast:archive_signal:d41:r25,0.348233,direct route,4.8,False,False,True,direct route acceptable
574,42,0,autumn_wind,orchard_riverbend,orchard_fen,riverbend,forecast:orchard_riverbend:d42:r24,0.362465,direct route,4.5,False,False,True,direct route acceptable
575,42,1,autumn_wind,central_repair_ring,central_exchange,repair_hall,forecast:central_repair_ring:d42:r24,0.348723,direct route,2.8,False,False,True,direct route acceptable
576,42,2,autumn_wind,riverbend_roofward,riverbend,roofward,forecast:riverbend_roofward:d42:r20,0.433622,orchard_fen ridge path,5.124,True,True,True,forecast detour
577,42,3,autumn_wind,roofward_archive,roofward,archive_quarter,forecast:roofward_archive:d42:r25,0.448355,cool archive lane,4.392,True,True,True,forecast detour
578,42,4,autumn_wind,archive_signal,archive_quarter,signal_ridge,forecast:archive_signal:d42:r25,0.348233,direct route,4.8,False,False,True,direct route acceptable
579,42,5,autumn_wind,signal_orchard,signal_ridge,orchard_fen,forecast:signal_orchard:d42:r22,0.613346,river lantern loop,6.222,True,True,True,forecast detour
580,42,6,autumn_wind,orchard_riverbend,orchard_fen,riverbend,forecast:orchard_riverbend:d42:r25,0.362465,direct route,4.5,False,False,True,direct route acceptable
581,42,7,autumn_wind,central_repair_ring,central_exchange,repair_hall,forecast:central_repair_ring:d42:r24,0.489322,outer bell path,3.416,True,True,True,forecast detour
582,42,8,autumn_wind,riverbend_roofward,riverbend,roofward,forecast:riverbend_roofward:d42:r20,0.433622,orchard_fen ridge path,5.124,True,True,True,forecast detour
583,42,9,autumn_wind,roofward_archive,roofward,archive_quarter,forecast:roofward_archive:d42:r25,0.448355,direct route,3.6,True,False,True,direct route acceptable
584,42,10,autumn_wind,archive_signal,archive_quarter,signal_ridge,forecast:archive_signal:d42:r25,0.348233,direct route,4.8,False,False,True,direct route acceptable
585,42,11,autumn_wind,signal_orchard,signal_ridge,orchard_fen,forecast:signal_orchard:d42:r22,0.613346,river lantern loop,6.222,True,True,True,forecast detour
586,42,12,autumn_wind,orchard_riverbend,orchard_fen,riverbend,forecast:orchard_riverbend:d42:r25,0.362465,direct route,4.5,False,False,True,direct route acceptable
587,42,13,autumn_wind,central_repair_ring,central_exchange,repair_hall,forecast:central_repair_ring:d42:r25,0.489322,outer bell path,3.416,True,True,True,forecast detour
588,43,0,autumn_wind,riverbend_roofward,riverbend,roofward,forecast:riverbend_roofward:d43:r20,0.469894,orchard_fen ridge path,5.124,True,True,True,forecast detour
589,43,1,autumn_wind,roofward_archive,roofward,archive_quarter,forecast:roofward_archive:d43:r25,0.448355,cool archive lane,4.392,True,True,True,forecast detour
590,43,2,autumn_wind,archive_signal,archive_quarter,signal_ridge,forecast:archive_signal:d43:r25,0.348233,direct route,4.8,False,False,True,direct route acceptable
591,43,3,autumn_wind,signal_orchard,signal_ridge,orchard_fen,forecast:signal_orchard:d43:r22,0.613346,river lantern loop,6.222,True,True,True,forecast detour
592,43,4,autumn_wind,orchard_riverbend,orchard_fen,riverbend,forecast:orchard_riverbend:d43:r25,0.362465,direct route,4.5,False,False,True,direct route acceptable
593,43,5,autumn_wind,central_repair_ring,central_exchange,repair_hall,forecast:central_repair_ring:d43:r25,0.489322,outer bell path,3.416,True,True,True,forecast detour
594,43,6,autumn_wind,riverbend_roofward,riverbend,roofward,forecast:riverbend_roofward:d43:r21,0.469894,direct route,4.2,True,False,True,direct route acceptable
595,43,7,autumn_wind,roofward_archive,roofward,archive_quarter,forecast:roofward_archive:d43:r25,0.387619,direct route,3.6,False,False,True,direct route acceptable
596,43,8,autumn_wind,archive_signal,archive_quarter,signal_ridge,forecast:archive_signal:d43:r25,0.348233,direct route,4.8,False,False,True,direct route acceptable
597,43,9,autumn_wind,signal_orchard,signal_ridge,orchard_fen,forecast:signal_orchard:d43:r22,0.613346,river lantern loop,6.222,True,True,True,forecast detour
598,43,10,autumn_wind,orchard_riverbend,orchard_fen,riverbend,forecast:orchard_riverbend:d43:r25,0.362465,direct route,4.5,False,False,True,direct route acceptable
599,43,11,autumn_wind,central_repair_ring,central_exchange,repair_hall,forecast:central_repair_ring:d43:r25,0.489322,outer bell path,3.416,True,True,True,forecast detour
600,43,12,autumn_wind,riverbend_roofward,riverbend,roofward,forecast:riverbend_roofward:d43:r21,0.469894,orchard_fen ridge path,5.124,True,True,True,forecast detour
601,43,13,autumn_wind,roofward_archive,roofward,archive_quarter,forecast:roofward_archive:d43:r26,0.387619,direct route,3.6,False,False,True,direct route acceptable
602,44,0,autumn_wind,archive_signal,archive_quarter,signal_ridge,forecast:archive_signal:d44:r25,0.36449,direct route,4.8,False,False,True,direct route acceptable
603,44,1,autumn_wind,signal_orchard,signal_ridge,orchard_fen,forecast:signal_orchard:d44:r22,0.613346,river lantern loop,6.222,True,True,True,forecast detour
604,44,2,autumn_wind,orchard_riverbend,orchard_fen,riverbend,forecast:orchard_riverbend:d44:r25,0.362465,direct route,4.5,False,False,True,direct route acceptable
605,44,3,autumn_wind,central_repair_ring,central_exchange,repair_hall,forecast:central_repair_ring:d44:r25,0.489322,direct route,2.8,True,False,True,direct route acceptable
606,44,4,autumn_wind,riverbend_roofward,riverbend,roofward,forecast:riverbend_roofward:d44:r21,0.469894,orchard_fen ridge path,5.124,True,True,True,forecast detour
607,44,5,autumn_wind,roofward_archive,roofward,archive_quarter,forecast:roofward_archive:d44:r26,0.387619,direct route,3.6,False,False,True,direct route acceptable
608,44,6,autumn_wind,archive_signal,archive_quarter,signal_ridge,forecast:archive_signal:d44:r26,0.36449,direct route,4.8,False,False,True,direct route acceptable
609,44,7,autumn_wind,signal_orchard,signal_ridge,orchard_fen,forecast:signal_orchard:d44:r22,0.563417,river lantern loop,6.222,True,True,True,forecast detour
610,44,8,autumn_wind,orchard_riverbend,orchard_fen,riverbend,forecast:orchard_riverbend:d44:r25,0.362465,direct route,4.5,False,False,True,direct route acceptable
611,44,9,autumn_wind,central_repair_ring,central_exchange,repair_hall,forecast:central_repair_ring:d44:r25,0.489322,outer bell path,3.416,True,True,True,forecast detour
612,44,10,autumn_wind,riverbend_roofward,riverbend,roofward,forecast:riverbend_roofward:d44:r21,0.469894,orchard_fen ridge path,5.124,True,True,True,forecast detour
613,44,11,autumn_wind,roofward_archive,roofward,archive_quarter,forecast:roofward_archive:d44:r26,0.387619,direct route,3.6,False,False,True,direct route acceptable
614,44,12,autumn_wind,archive_signal,archive_quarter,signal_ridge,forecast:archive_signal:d44:r26,0.36449,direct route,4.8,False,False,True,direct route acceptable
615,44,13,autumn_wind,signal_orchard,signal_ridge,orchard_fen,forecast:signal_orchard:d44:r23,0.563417,river lantern loop,6.222,True,True,True,forecast detour
616,45,0,autumn_wind,orchard_riverbend,orchard_fen,riverbend,forecast:orchard_riverbend:d45:r25,0.49317,direct route,4.5,True,False,True,direct route acceptable
617,45,1,autumn_wind,central_repair_ring,central_exchange,repair_hall,forecast:central_repair_ring:d45:r25,0.489322,outer bell path,3.416,True,True,True,forecast detour
618,45,2,autumn_wind,riverbend_roofward,riverbend,roofward,forecast:riverbend_roofward:d45:r21,0.43685,orchard_fen ridge path,5.124,True,True,True,forecast detour
619,45,3,autumn_wind,roofward_archive,roofward,archive_quarter,forecast:roofward_archive:d45:r26,0.387619,direct route,3.6,False,False,True,direct route acceptable
620,45,4,autumn_wind,archive_signal,archive_quarter,signal_ridge,forecast:archive_signal:d45:r26,0.36449,direct route,4.8,False,False,True,direct route acceptable
621,45,5,autumn_wind,signal_orchard,signal_ridge,orchard_fen,forecast:signal_orchard:d45:r23,0.563417,river lantern loop,6.222,True,True,True,forecast detour
622,45,6,autumn_wind,orchard_riverbend,orchard_fen,riverbend,forecast:orchard_riverbend:d45:r26,0.49317,market plank route,5.49,True,True,True,forecast detour
623,45,7,autumn_wind,central_repair_ring,central_exchange,repair_hall,forecast:central_repair_ring:d45:r25,0.44229,outer bell path,3.416,True,True,True,forecast detour
624,45,8,autumn_wind,riverbend_roofward,riverbend,roofward,forecast:riverbend_roofward:d45:r22,0.557198,orchard_fen ridge path,5.124,True,True,True,forecast detour
625,45,9,autumn_wind,roofward_archive,roofward,archive_quarter,forecast:roofward_archive:d45:r26,0.387619,direct route,3.6,False,False,True,direct route acceptable
626,45,10,autumn_wind,archive_signal,archive_quarter,signal_ridge,forecast:archive_signal:d45:r26,0.36449,direct route,4.8,False,False,True,direct route acceptable
627,45,11,autumn_wind,signal_orchard,signal_ridge,orchard_fen,forecast:signal_orchard:d45:r23,0.563417,direct route,5.1,True,False,True,direct route acceptable
628,45,12,autumn_wind,orchard_riverbend,orchard_fen,riverbend,forecast:orchard_riverbend:d45:r26,0.49317,market plank route,5.49,True,True,True,forecast detour
629,45,13,autumn_wind,central_repair_ring,central_exchange,repair_hall,forecast:central_repair_ring:d45:r26,0.44229,outer bell path,3.416,True,True,True,forecast detour
630,46,0,autumn_wind,riverbend_roofward,riverbend,roofward,forecast:riverbend_roofward:d46:r23,0.418095,direct route,4.2,False,False,True,direct route acceptable
631,46,1,autumn_wind,roofward_archive,roofward,archive_quarter,forecast:roofward_archive:d46:r26,0.457013,cool archive lane,4.392,True,True,True,forecast detour
632,46,2,autumn_wind,archive_signal,archive_quarter,signal_ridge,forecast:archive_signal:d46:r26,0.36449,direct route,4.8,False,False,True,direct route acceptable
633,46,3,autumn_wind,signal_orchard,signal_ridge,orchard_fen,forecast:signal_orchard:d46:r23,0.563417,river lantern loop,6.222,True,True,True,forecast detour
634,46,4,autumn_wind,orchard_riverbend,orchard_fen,riverbend,forecast:orchard_riverbend:d46:r26,0.49317,market plank route,5.49,True,True,True,forecast detour
635,46,5,autumn_wind,central_repair_ring,central_exchange,repair_hall,forecast:central_repair_ring:d46:r26,0.44229,outer bell path,3.416,True,True,True,forecast detour
636,46,6,autumn_wind,riverbend_roofward,riverbend,roofward,forecast:riverbend_roofward:d46:r24,0.418095,direct route,4.2,False,False,True,direct route acceptable
637,46,7,autumn_wind,roofward_archive,roofward,archive_quarter,forecast:roofward_archive:d46:r27,0.519644,cool archive lane,4.392,True,True,True,forecast detour
638,46,8,autumn_wind,archive_signal,archive_quarter,signal_ridge,forecast:archive_signal:d46:r26,0.36449,direct route,4.8,False,False,True,direct route acceptable
639,46,9,autumn_wind,signal_orchard,signal_ridge,orchard_fen,forecast:signal_orchard:d46:r23,0.563417,river lantern loop,6.222,True,True,True,forecast detour
640,46,10,autumn_wind,orchard_riverbend,orchard_fen,riverbend,forecast:orchard_riverbend:d46:r26,0.49317,market plank route,5.49,True,True,True,forecast detour
641,46,11,autumn_wind,central_repair_ring,central_exchange,repair_hall,forecast:central_repair_ring:d46:r26,0.44229,outer bell path,3.416,True,True,True,forecast detour
642,46,12,autumn_wind,riverbend_roofward,riverbend,roofward,forecast:riverbend_roofward:d46:r24,0.418095,direct route,4.2,False,False,True,direct route acceptable
643,46,13,autumn_wind,roofward_archive,roofward,archive_quarter,forecast:roofward_archive:d46:r28,0.36438,direct route,3.6,False,False,True,direct route acceptable
644,47,0,autumn_wind,archive_signal,archive_quarter,signal_ridge,forecast:archive_signal:d47:r26,0.496643,stone kiosk path,5.856,True,True,True,forecast detour
645,47,1,autumn_wind,signal_orchard,signal_ridge,orchard_fen,forecast:signal_orchard:d47:r23,0.563417,river lantern loop,6.222,True,True,True,forecast detour
646,47,2,autumn_wind,orchard_riverbend,orchard_fen,riverbend,forecast:orchard_riverbend:d47:r26,0.49317,market plank route,5.49,True,True,True,forecast detour
647,47,3,autumn_wind,central_repair_ring,central_exchange,repair_hall,forecast:central_repair_ring:d47:r26,0.44229,outer bell path,3.416,True,True,True,forecast detour
648,47,4,autumn_wind,riverbend_roofward,riverbend,roofward,forecast:riverbend_roofward:d47:r24,0.418095,direct route,4.2,False,False,True,direct route acceptable
649,47,5,autumn_wind,roofward_archive,roofward,archive_quarter,forecast:roofward_archive:d47:r29,0.36438,direct route,3.6,False,False,True,direct route acceptable
650,47,6,autumn_wind,archive_signal,archive_quarter,signal_ridge,forecast:archive_signal:d47:r27,0.35794,direct route,4.8,False,False,True,direct route acceptable
651,47,7,autumn_wind,signal_orchard,signal_ridge,orchard_fen,forecast:signal_orchard:d47:r23,0.463037,river lantern loop,6.222,True,True,True,forecast detour
652,47,8,autumn_wind,orchard_riverbend,orchard_fen,riverbend,forecast:orchard_riverbend:d47:r26,0.49317,market plank route,5.49,True,True,True,forecast detour
653,47,9,autumn_wind,central_repair_ring,central_exchange,repair_hall,forecast:central_repair_ring:d47:r26,0.44229,outer bell path,3.416,True,True,True,forecast detour
654,47,10,autumn_wind,riverbend_roofward,riverbend,roofward,forecast:riverbend_roofward:d47:r24,0.418095,direct route,4.2,False,False,True,direct route acceptable
655,47,11,autumn_wind,roofward_archive,roofward,archive_quarter,forecast:roofward_archive:d47:r29,0.36438,direct route,3.6,False,False,True,direct route acceptable
656,47,12,autumn_wind,archive_signal,archive_quarter,signal_ridge,forecast:archive_signal:d47:r28,0.448703,stone kiosk path,5.856,True,True,True,forecast detour
657,47,13,autumn_wind,signal_orchard,signal_ridge,orchard_fen,forecast:signal_orchard:d47:r24,0.463037,river lantern loop,6.222,True,True,True,forecast detour
658,48,0,autumn_wind,orchard_riverbend,orchard_fen,riverbend,forecast:orchard_riverbend:d48:r26,0.443368,market plank route,5.49,True,True,True,forecast detour
659,48,1,autumn_wind,central_repair_ring,central_exchange,repair_hall,forecast:central_repair_ring:d48:r26,0.44229,outer bell path,3.416,True,True,True,forecast detour
660,48,2,autumn_wind,riverbend_roofward,riverbend,roofward,forecast:riverbend_roofward:d48:r24,0.418095,direct route,4.2,False,False,True,direct route acceptable
661,48,3,autumn_wind,roofward_archive,roofward,archive_quarter,forecast:roofward_archive:d48:r29,0.36438,direct route,3.6,False,False,True,direct route acceptable
662,48,4,autumn_wind,archive_signal,archive_quarter,signal_ridge,forecast:archive_signal:d48:r29,0.448703,stone kiosk path,5.856,True,True,True,forecast detour
663,48,5,autumn_wind,signal_orchard,signal_ridge,orchard_fen,forecast:signal_orchard:d48:r24,0.39173,direct route,5.1,False,False,True,direct route acceptable
664,48,6,autumn_wind,orchard_riverbend,orchard_fen,riverbend,forecast:orchard_riverbend:d48:r27,0.443368,market plank route,5.49,True,True,True,forecast detour
665,48,7,autumn_wind,central_repair_ring,central_exchange,repair_hall,forecast:central_repair_ring:d48:r26,0.342721,direct route,2.8,False,False,True,direct route acceptable
666,48,8,autumn_wind,riverbend_roofward,riverbend,roofward,forecast:riverbend_roofward:d48:r24,0.418095,direct route,4.2,False,False,True,direct route acceptable
667,48,9,autumn_wind,roofward_archive,roofward,archive_quarter,forecast:roofward_archive:d48:r29,0.36438,direct route,3.6,False,False,True,direct route acceptable
668,48,10,autumn_wind,archive_signal,archive_quarter,signal_ridge,forecast:archive_signal:d48:r29,0.448703,stone kiosk path,5.856,True,True,True,forecast detour
669,48,11,autumn_wind,signal_orchard,signal_ridge,orchard_fen,forecast:signal_orchard:d48:r25,0.414964,direct route,5.1,False,False,True,direct route acceptable
670,48,12,autumn_wind,orchard_riverbend,orchard_fen,riverbend,forecast:orchard_riverbend:d48:r27,0.443368,market plank route,5.49,True,True,True,forecast detour
671,48,13,autumn_wind,central_repair_ring,central_exchange,repair_hall,forecast:central_repair_ring:d48:r27,0.342721,direct route,2.8,False,False,True,direct route acceptable
672,49,0,autumn_wind,roofward_archive,roofward,archive_quarter,forecast:roofward_archive:d49:r29,0.320906,direct route,3.6,False,False,True,direct route acceptable
673,49,1,autumn_wind,archive_signal,archive_quarter,signal_ridge,forecast:archive_signal:d49:r29,0.448703,stone kiosk path,5.856,True,True,True,forecast detour
674,49,2,autumn_wind,signal_orchard,signal_ridge,orchard_fen,forecast:signal_orchard:d49:r26,0.414964,direct route,5.1,False,False,True,direct route acceptable
675,49,3,autumn_wind,orchard_riverbend,orchard_fen,riverbend,forecast:orchard_riverbend:d49:r27,0.472623,market plank route,5.49,True,True,True,forecast detour
676,49,4,autumn_wind,central_repair_ring,central_exchange,repair_hall,forecast:central_repair_ring:d49:r27,0.342721,direct route,2.8,False,False,True,direct route acceptable
677,49,5,autumn_wind,riverbend_roofward,riverbend,roofward,forecast:riverbend_roofward:d49:r24,0.418095,direct route,4.2,False,False,True,direct route acceptable
678,49,6,autumn_wind,roofward_archive,roofward,archive_quarter,forecast:roofward_archive:d49:r30,0.320906,direct route,3.6,False,False,True,direct route acceptable
679,49,7,autumn_wind,archive_signal,archive_quarter,signal_ridge,forecast:archive_signal:d49:r29,0.474117,stone kiosk path,5.856,True,True,True,forecast detour
680,49,8,autumn_wind,signal_orchard,signal_ridge,orchard_fen,forecast:signal_orchard:d49:r26,0.414964,direct route,5.1,False,False,True,direct route acceptable
681,49,9,autumn_wind,orchard_riverbend,orchard_fen,riverbend,forecast:orchard_riverbend:d49:r28,0.437614,market plank route,5.49,True,True,True,forecast detour
682,49,10,autumn_wind,central_repair_ring,central_exchange,repair_hall,forecast:central_repair_ring:d49:r27,0.342721,direct route,2.8,False,False,True,direct route acceptable
683,49,11,autumn_wind,riverbend_roofward,riverbend,roofward,forecast:riverbend_roofward:d49:r24,0.418095,direct route,4.2,False,False,True,direct route acceptable
684,49,12,autumn_wind,roofward_archive,roofward,archive_quarter,forecast:roofward_archive:d49:r30,0.320906,direct route,3.6,False,False,True,direct route acceptable
685,49,13,autumn_wind,archive_signal,archive_quarter,signal_ridge,forecast:archive_signal:d49:r30,0.474117,stone kiosk path,5.856,True,True,True,forecast detour
686,50,0,autumn_wind,signal_orchard,signal_ridge,orchard_fen,forecast:signal_orchard:d50:r26,0.46467,river lantern loop,6.222,True,True,True,forecast detour
687,50,1,autumn_wind,orchard_riverbend,orchard_fen,riverbend,forecast:orchard_riverbend:d50:r29,0.437614,market plank route,5.49,True,True,True,forecast detour
688,50,2,autumn_wind,central_repair_ring,central_exchange,repair_hall,forecast:central_repair_ring:d50:r27,0.401242,direct route,2.8,False,False,True,direct route acceptable
689,50,3,autumn_wind,riverbend_roofward,riverbend,roofward,forecast:riverbend_roofward:d50:r24,0.418095,direct route,4.2,False,False,True,direct route acceptable
690,50,4,autumn_wind,roofward_archive,roofward,archive_quarter,forecast:roofward_archive:d50:r30,0.320906,direct route,3.6,False,False,True,direct route acceptable
691,50,5,autumn_wind,archive_signal,archive_quarter,signal_ridge,forecast:archive_signal:d50:r30,0.474117,stone kiosk path,5.856,True,True,True,forecast detour
692,50,6,autumn_wind,signal_orchard,signal_ridge,orchard_fen,forecast:signal_orchard:d50:r27,0.46467,river lantern loop,6.222,True,True,True,forecast detour
693,50,7,autumn_wind,orchard_riverbend,orchard_fen,riverbend,forecast:orchard_riverbend:d50:r29,0.384612,direct route,4.5,False,False,True,direct route acceptable
694,50,8,autumn_wind,central_repair_ring,central_exchange,repair_hall,forecast:central_repair_ring:d50:r28,0.547228,outer bell path,3.416,True,True,True,forecast detour
695,50,9,autumn_wind,riverbend_roofward,riverbend,roofward,forecast:riverbend_roofward:d50:r24,0.418095,direct route,4.2,False,False,True,direct route acceptable
696,50,10,autumn_wind,roofward_archive,roofward,archive_quarter,forecast:roofward_archive:d50:r30,0.320906,direct route,3.6,False,False,True,direct route acceptable
697,50,11,autumn_wind,archive_signal,archive_quarter,signal_ridge,forecast:archive_signal:d50:r30,0.474117,stone kiosk path,5.856,True,True,True,forecast detour
698,50,12,autumn_wind,signal_orchard,signal_ridge,orchard_fen,forecast:signal_orchard:d50:r27,0.46467,river lantern loop,6.222,True,True,True,forecast detour
699,50,13,autumn_wind,orchard_riverbend,orchard_fen,riverbend,forecast:orchard_riverbend:d50:r30,0.384612,direct route,4.5,False,False,True,direct route acceptable
700,51,0,autumn_wind,central_repair_ring,central_exchange,repair_hall,forecast:central_repair_ring:d51:r29,0.415304,direct route,2.8,False,False,True,direct route acceptable
701,51,1,autumn_wind,riverbend_roofward,riverbend,roofward,forecast:riverbend_roofward:d51:r24,0.418095,direct route,4.2,False,False,True,direct route acceptable
702,51,2,autumn_wind,roofward_archive,roofward,archive_quarter,forecast:roofward_archive:d51:r30,0.320906,direct route,3.6,False,False,True,direct route acceptable
703,51,3,autumn_wind,archive_signal,archive_quarter,signal_ridge,forecast:archive_signal:d51:r30,0.474117,stone kiosk path,5.856,True,True,True,forecast detour
704,51,4,autumn_wind,signal_orchard,signal_ridge,orchard_fen,forecast:signal_orchard:d51:r27,0.46467,direct route,5.1,True,False,True,direct route acceptable
705,51,5,autumn_wind,orchard_riverbend,orchard_fen,riverbend,forecast:orchard_riverbend:d51:r30,0.384612,direct route,4.5,False,False,True,direct route acceptable
706,51,6,autumn_wind,central_repair_ring,central_exchange,repair_hall,forecast:central_repair_ring:d51:r30,0.415304,direct route,2.8,False,False,True,direct route acceptable
707,51,7,autumn_wind,riverbend_roofward,riverbend,roofward,forecast:riverbend_roofward:d51:r24,0.465547,orchard_fen ridge path,5.124,True,True,True,forecast detour
708,51,8,autumn_wind,roofward_archive,roofward,archive_quarter,forecast:roofward_archive:d51:r30,0.320906,direct route,3.6,False,False,True,direct route acceptable
709,51,9,autumn_wind,archive_signal,archive_quarter,signal_ridge,forecast:archive_signal:d51:r30,0.474117,stone kiosk path,5.856,True,True,True,forecast detour
710,51,10,autumn_wind,signal_orchard,signal_ridge,orchard_fen,forecast:signal_orchard:d51:r27,0.46467,river lantern loop,6.222,True,True,True,forecast detour
711,51,11,autumn_wind,orchard_riverbend,orchard_fen,riverbend,forecast:orchard_riverbend:d51:r30,0.384612,direct route,4.5,False,False,True,direct route acceptable
712,51,12,autumn_wind,central_repair_ring,central_exchange,repair_hall,forecast:central_repair_ring:d51:r30,0.415304,direct route,2.8,False,False,True,direct route acceptable
713,51,13,autumn_wind,riverbend_roofward,riverbend,roofward,forecast:riverbend_roofward:d51:r25,0.465547,orchard_fen ridge path,5.124,True,True,True,forecast detour
714,52,0,autumn_wind,roofward_archive,roofward,archive_quarter,forecast:roofward_archive:d52:r30,0.438334,cool archive lane,4.392,True,True,True,forecast detour
715,52,1,autumn_wind,archive_signal,archive_quarter,signal_ridge,forecast:archive_signal:d52:r30,0.474117,direct route,4.8,True,False,True,direct route acceptable
716,52,2,autumn_wind,signal_orchard,signal_ridge,orchard_fen,forecast:signal_orchard:d52:r27,0.46467,river lantern loop,6.222,True,True,True,forecast detour
717,52,3,autumn_wind,orchard_riverbend,orchard_fen,riverbend,forecast:orchard_riverbend:d52:r30,0.384612,direct route,4.5,False,False,True,direct route acceptable
