epoch_id,simulated_year,generation,settlement_id,population_estimate,resource_pressure,conflict_pressure,cooperation_norm_strength,institution_count,avatar_absent,civilization_marker,continuity_score,bounded_history
661,660,26,glass_harbor,61,0.274706,0.110988,0.716011,6,True,glass_harbor fog harbor year 660 institutions 6,0.556372,True
662,660,26,cinder_garden,68,0.288235,0.131529,0.714162,6,True,cinder_garden ash garden year 660 institutions 6,0.555123,True
663,660,26,lichen_bridge,75,0.301765,0.152071,0.712314,6,True,lichen_bridge rope bridge valley year 660 institutions 6,0.553874,True
664,660,26,orchid_engine,82,0.315294,0.172612,0.710465,6,True,orchid_engine warm engine terrace year 660 institutions 6,0.552625,True
665,665,26,moss_ward,54,0.274706,0.270988,0.701611,6,True,moss_ward wet temperate ward year 665 institutions 6,0.546644,True
666,665,26,glass_harbor,61,0.288235,0.111529,0.715962,6,True,glass_harbor fog harbor year 665 institutions 6,0.556339,True
667,665,26,cinder_garden,68,0.301765,0.132071,0.714114,6,True,cinder_garden ash garden year 665 institutions 6,0.55509,True
668,665,26,lichen_bridge,75,0.315294,0.152612,0.712265,6,True,lichen_bridge rope bridge valley year 665 institutions 6,0.553841,True
669,665,26,orchid_engine,82,0.328824,0.173153,0.710416,6,True,orchid_engine warm engine terrace year 665 institutions 6,0.552592,True
670,670,26,moss_ward,55,0.288235,0.271529,0.701562,6,True,moss_ward wet temperate ward year 670 institutions 6,0.546611,True
671,670,26,glass_harbor,62,0.301765,0.112071,0.715914,6,True,glass_harbor fog harbor year 670 institutions 6,0.556306,True
672,670,26,cinder_garden,69,0.315294,0.132612,0.714065,6,True,cinder_garden ash garden year 670 institutions 6,0.555057,True
673,670,26,lichen_bridge,76,0.328824,0.153153,0.712216,6,True,lichen_bridge rope bridge valley year 670 institutions 6,0.553808,True
674,670,26,orchid_engine,83,0.342353,0.173694,0.710368,6,True,orchid_engine warm engine terrace year 670 institutions 6,0.552559,True
675,675,27,moss_ward,55,0.301765,0.112071,0.721914,6,True,moss_ward wet temperate ward year 675 institutions 6,0.563026,True
676,675,27,glass_harbor,62,0.315294,0.132612,0.720065,6,True,glass_harbor fog harbor year 675 institutions 6,0.561777,True
677,675,27,cinder_garden,69,0.328824,0.153153,0.718216,6,True,cinder_garden ash garden year 675 institutions 6,0.560528,True
678,675,27,lichen_bridge,76,0.342353,0.173694,0.716368,6,True,lichen_bridge rope bridge valley year 675 institutions 6,0.559279,True
679,675,27,orchid_engine,83,0.355882,0.194235,0.714519,6,True,orchid_engine warm engine terrace year 675 institutions 6,0.55803,True
680,680,27,moss_ward,55,0.315294,0.112612,0.721865,6,True,moss_ward wet temperate ward year 680 institutions 6,0.562993,True
681,680,27,glass_harbor,62,0.328824,0.133153,0.720016,6,True,glass_harbor fog harbor year 680 institutions 6,0.561744,True
682,680,27,cinder_garden,69,0.342353,0.153694,0.718168,6,True,cinder_garden ash garden year 680 institutions 6,0.560495,True
683,680,27,lichen_bridge,76,0.355882,0.174235,0.716319,6,True,lichen_bridge rope bridge valley year 680 institutions 6,0.559246,True
684,680,27,orchid_engine,83,0.369412,0.194776,0.71447,6,True,orchid_engine warm engine terrace year 680 institutions 6,0.557998,True
685,685,27,moss_ward,55,0.328824,0.113153,0.721816,6,True,moss_ward wet temperate ward year 685 institutions 6,0.56296,True
686,685,27,glass_harbor,62,0.342353,0.133694,0.719968,6,True,glass_harbor fog harbor year 685 institutions 6,0.561711,True
687,685,27,cinder_garden,69,0.355882,0.154235,0.718119,6,True,cinder_garden ash garden year 685 institutions 6,0.560462,True
688,685,27,lichen_bridge,76,0.369412,0.174776,0.71627,6,True,lichen_bridge rope bridge valley year 685 institutions 6,0.559214,True
689,685,27,orchid_engine,83,0.382941,0.195318,0.714421,6,True,orchid_engine warm engine terrace year 685 institutions 6,0.557965,True
690,690,27,moss_ward,55,0.342353,0.113694,0.721768,6,True,moss_ward wet temperate ward year 690 institutions 6,0.562927,True
691,690,27,glass_harbor,62,0.355882,0.134235,0.719919,6,True,glass_harbor fog harbor year 690 institutions 6,0.561678,True
692,690,27,cinder_garden,69,0.369412,0.154776,0.71807,6,True,cinder_garden ash garden year 690 institutions 6,0.56043,True
693,690,27,lichen_bridge,76,0.382941,0.175318,0.716221,6,True,lichen_bridge rope bridge valley year 690 institutions 6,0.559181,True
694,690,27,orchid_engine,83,0.396471,0.195859,0.714373,6,True,orchid_engine warm engine terrace year 690 institutions 6,0.557932,True
695,695,27,moss_ward,55,0.355882,0.114235,0.721719,6,True,moss_ward wet temperate ward year 695 institutions 6,0.562894,True
696,695,27,glass_harbor,62,0.369412,0.134776,0.71987,6,True,glass_harbor fog harbor year 695 institutions 6,0.561646,True
697,695,27,cinder_garden,69,0.382941,0.155318,0.718021,6,True,cinder_garden ash garden year 695 institutions 6,0.560397,True
698,695,27,lichen_bridge,76,0.396471,0.175859,0.716173,6,True,lichen_bridge rope bridge valley year 695 institutions 6,0.559148,True
699,695,27,orchid_engine,83,0.18,0.1872,0.715152,6,True,orchid_engine warm engine terrace year 695 institutions 6,0.558458,True
700,700,28,moss_ward,55,0.419412,0.136776,0.72569,6,True,moss_ward wet temperate ward year 700 institutions 6,0.568244,True
701,700,28,glass_harbor,62,0.432941,0.157318,0.723841,6,True,glass_harbor fog harbor year 700 institutions 6,0.566995,True
702,700,28,cinder_garden,69,0.446471,0.177859,0.721993,6,True,cinder_garden ash garden year 700 institutions 6,0.565746,True
703,700,28,lichen_bridge,76,0.23,0.1892,0.720972,6,True,lichen_bridge rope bridge valley year 700 institutions 6,0.565057,True
704,700,28,orchid_engine,83,0.243529,0.209741,0.719123,6,True,orchid_engine warm engine terrace year 700 institutions 6,0.563808,True
705,705,28,moss_ward,55,0.432941,0.137318,0.725641,6,True,moss_ward wet temperate ward year 705 institutions 6,0.568211,True
706,705,28,glass_harbor,62,0.446471,0.157859,0.723793,6,True,glass_harbor fog harbor year 705 institutions 6,0.566962,True
707,705,28,cinder_garden,69,0.23,0.1692,0.722772,6,True,cinder_garden ash garden year 705 institutions 6,0.566273,True
708,705,28,lichen_bridge,76,0.243529,0.189741,0.720923,6,True,lichen_bridge rope bridge valley year 705 institutions 6,0.565024,True
709,705,28,orchid_engine,83,0.257059,0.210282,0.719075,6,True,orchid_engine warm engine terrace year 705 institutions 6,0.563775,True
710,710,28,moss_ward,55,0.446471,0.137859,0.725593,6,True,moss_ward wet temperate ward year 710 institutions 6,0.568178,True
711,710,28,glass_harbor,62,0.23,0.1492,0.724572,6,True,glass_harbor fog harbor year 710 institutions 6,0.567489,True
712,710,28,cinder_garden,69,0.243529,0.169741,0.722723,6,True,cinder_garden ash garden year 710 institutions 6,0.56624,True
713,710,28,lichen_bridge,76,0.257059,0.190282,0.720875,6,True,lichen_bridge rope bridge valley year 710 institutions 6,0.564991,True
714,710,28,orchid_engine,83,0.270588,0.210824,0.719026,6,True,orchid_engine warm engine terrace year 710 institutions 6,0.563742,True
715,715,28,moss_ward,56,0.23,0.1292,0.726372,6,True,moss_ward wet temperate ward year 715 institutions 6,0.568705,True
716,715,28,glass_harbor,63,0.243529,0.149741,0.724523,6,True,glass_harbor fog harbor year 715 institutions 6,0.567456,True
717,715,28,cinder_garden,70,0.257059,0.170282,0.722675,6,True,cinder_garden ash garden year 715 institutions 6,0.566207,True
718,715,28,lichen_bridge,77,0.270588,0.190824,0.720826,6,True,lichen_bridge rope bridge valley year 715 institutions 6,0.564958,True
719,715,28,orchid_engine,84,0.284118,0.211365,0.718977,6,True,orchid_engine warm engine terrace year 715 institutions 6,0.563709,True
720,720,28,moss_ward,56,0.243529,0.129741,0.726323,6,True,moss_ward wet temperate ward year 720 institutions 6,0.568672,True
721,720,28,glass_harbor,63,0.257059,0.150282,0.724475,6,True,glass_harbor fog harbor year 720 institutions 6,0.567423,True
722,720,28,cinder_garden,70,0.270588,0.170824,0.722626,6,True,cinder_garden ash garden year 720 institutions 6,0.566174,True
723,720,28,lichen_bridge,77,0.284118,0.191365,0.720777,6,True,lichen_bridge rope bridge valley year 720 institutions 6,0.564925,True
724,720,28,orchid_engine,84,0.297647,0.211906,0.718928,6,True,orchid_engine warm engine terrace year 720 institutions 6,0.563676,True
725,725,29,moss_ward,56,0.207059,0.148282,0.730655,6,True,moss_ward wet temperate ward year 725 institutions 6,0.574264,True
726,725,29,glass_harbor,63,0.220588,0.168824,0.728806,6,True,glass_harbor fog harbor year 725 institutions 6,0.573016,True
727,725,29,cinder_garden,70,0.234118,0.189365,0.726957,6,True,cinder_garden ash garden year 725 institutions 6,0.571767,True
728,725,29,lichen_bridge,77,0.247647,0.209906,0.725108,6,True,lichen_bridge rope bridge valley year 725 institutions 6,0.570518,True
729,725,29,orchid_engine,84,0.261176,0.230447,0.72326,6,True,orchid_engine warm engine terrace year 725 institutions 6,0.569269,True
730,730,29,moss_ward,56,0.220588,0.148824,0.730606,6,True,moss_ward wet temperate ward year 730 institutions 6,0.574232,True
731,730,29,glass_harbor,63,0.234118,0.169365,0.728757,6,True,glass_harbor fog harbor year 730 institutions 6,0.572983,True
732,730,29,cinder_garden,70,0.247647,0.189906,0.726908,6,True,cinder_garden ash garden year 730 institutions 6,0.571734,True
733,730,29,lichen_bridge,77,0.261176,0.210447,0.72506,6,True,lichen_bridge rope bridge valley year 730 institutions 6,0.570485,True
734,730,29,orchid_engine,84,0.274706,0.230988,0.723211,6,True,orchid_engine warm engine terrace year 730 institutions 6,0.569236,True
735,735,29,moss_ward,56,0.234118,0.149365,0.730557,6,True,moss_ward wet temperate ward year 735 institutions 6,0.574199,True
736,735,29,glass_harbor,63,0.247647,0.169906,0.728708,6,True,glass_harbor fog harbor year 735 institutions 6,0.57295,True
737,735,29,cinder_garden,70,0.261176,0.190447,0.72686,6,True,cinder_garden ash garden year 735 institutions 6,0.571701,True
738,735,29,lichen_bridge,77,0.274706,0.210988,0.725011,6,True,lichen_bridge rope bridge valley year 735 institutions 6,0.570452,True
739,735,29,orchid_engine,84,0.288235,0.231529,0.723162,6,True,orchid_engine warm engine terrace year 735 institutions 6,0.569203,True
740,740,29,moss_ward,56,0.247647,0.149906,0.730508,6,True,moss_ward wet temperate ward year 740 institutions 6,0.574166,True
741,740,29,glass_harbor,63,0.261176,0.170447,0.72866,6,True,glass_harbor fog harbor year 740 institutions 6,0.572917,True
742,740,29,cinder_garden,70,0.274706,0.190988,0.726811,6,True,cinder_garden ash garden year 740 institutions 6,0.571668,True
743,740,29,lichen_bridge,77,0.288235,0.211529,0.724962,6,True,lichen_bridge rope bridge valley year 740 institutions 6,0.570419,True
744,740,29,orchid_engine,84,0.301765,0.232071,0.723114,6,True,orchid_engine warm engine terrace year 740 institutions 6,0.56917,True
745,745,29,moss_ward,56,0.261176,0.150447,0.73046,6,True,moss_ward wet temperate ward year 745 institutions 6,0.574133,True
746,745,29,glass_harbor,63,0.274706,0.170988,0.728611,6,True,glass_harbor fog harbor year 745 institutions 6,0.572884,True
747,745,29,cinder_garden,70,0.288235,0.191529,0.726762,6,True,cinder_garden ash garden year 745 institutions 6,0.571635,True
748,745,29,lichen_bridge,77,0.301765,0.212071,0.724914,6,True,lichen_bridge rope bridge valley year 745 institutions 6,0.570386,True
749,745,29,orchid_engine,84,0.315294,0.232612,0.723065,6,True,orchid_engine warm engine terrace year 745 institutions 6,0.569137,True
750,750,30,moss_ward,56,0.274706,0.170988,0.734611,6,True,moss_ward wet temperate ward year 750 institutions 6,0.579604,True
751,750,30,glass_harbor,63,0.288235,0.191529,0.732762,6,True,glass_harbor fog harbor year 750 institutions 6,0.578355,True
752,750,30,cinder_garden,70,0.301765,0.212071,0.730914,6,True,cinder_garden ash garden year 750 institutions 6,0.577106,True
753,750,30,lichen_bridge,77,0.315294,0.232612,0.729065,6,True,lichen_bridge rope bridge valley year 750 institutions 6,0.575857,True
754,750,30,orchid_engine,84,0.328824,0.253153,0.727216,6,True,orchid_engine warm engine terrace year 750 institutions 6,0.574608,True
755,755,30,moss_ward,56,0.288235,0.171529,0.734562,6,True,moss_ward wet temperate ward year 755 institutions 6,0.579571,True
756,755,30,glass_harbor,63,0.301765,0.192071,0.732714,6,True,glass_harbor fog harbor year 755 institutions 6,0.578322,True
757,755,30,cinder_garden,70,0.315294,0.212612,0.730865,6,True,cinder_garden ash garden year 755 institutions 6,0.577073,True
758,755,30,lichen_bridge,77,0.328824,0.233153,0.729016,6,True,lichen_bridge rope bridge valley year 755 institutions 6,0.575824,True
759,755,30,orchid_engine,84,0.342353,0.253694,0.727168,6,True,orchid_engine warm engine terrace year 755 institutions 6,0.574575,True
760,760,30,moss_ward,57,0.301765,0.172071,0.734514,6,True,moss_ward wet temperate ward year 760 institutions 6,0.579538,True
761,760,30,glass_harbor,64,0.315294,0.192612,0.732665,6,True,glass_harbor fog harbor year 760 institutions 6,0.578289,True
762,760,30,cinder_garden,71,0.328824,0.213153,0.730816,6,True,cinder_garden ash garden year 760 institutions 6,0.57704,True
763,760,30,lichen_bridge,78,0.342353,0.233694,0.728968,6,True,lichen_bridge rope bridge valley year 760 institutions 6,0.575791,True
764,760,30,orchid_engine,85,0.355882,0.254235,0.727119,6,True,orchid_engine warm engine terrace year 760 institutions 6,0.574542,True
765,765,30,moss_ward,57,0.315294,0.172612,0.734465,6,True,moss_ward wet temperate ward year 765 institutions 6,0.579505,True
766,765,30,glass_harbor,64,0.328824,0.193153,0.732616,6,True,glass_harbor fog harbor year 765 institutions 6,0.578256,True
767,765,30,cinder_garden,71,0.342353,0.213694,0.730768,6,True,cinder_garden ash garden year 765 institutions 6,0.577007,True
768,765,30,lichen_bridge,78,0.355882,0.234235,0.728919,6,True,lichen_bridge rope bridge valley year 765 institutions 6,0.575758,True
769,765,30,orchid_engine,85,0.369412,0.254776,0.72707,6,True,orchid_engine warm engine terrace year 765 institutions 6,0.57451,True
770,770,30,moss_ward,57,0.328824,0.173153,0.734416,6,True,moss_ward wet temperate ward year 770 institutions 6,0.579472,True
771,770,30,glass_harbor,64,0.342353,0.193694,0.732568,6,True,glass_harbor fog harbor year 770 institutions 6,0.578223,True
772,770,30,cinder_garden,71,0.355882,0.214235,0.730719,6,True,cinder_garden ash garden year 770 institutions 6,0.576974,True
773,770,30,lichen_bridge,78,0.369412,0.234776,0.72887,6,True,lichen_bridge rope bridge valley year 770 institutions 6,0.575726,True
774,770,30,orchid_engine,85,0.382941,0.255318,0.727021,6,True,orchid_engine warm engine terrace year 770 institutions 6,0.574477,True
775,775,31,moss_ward,57,0.342353,0.193694,0.738568,6,True,moss_ward wet temperate ward year 775 institutions 6,0.584943,True
776,775,31,glass_harbor,64,0.355882,0.214235,0.736719,6,True,glass_harbor fog harbor year 775 institutions 6,0.583694,True
777,775,31,cinder_garden,71,0.369412,0.234776,0.73487,6,True,cinder_garden ash garden year 775 institutions 6,0.582446,True
778,775,31,lichen_bridge,78,0.382941,0.255318,0.733021,6,True,lichen_bridge rope bridge valley year 775 institutions 6,0.581197,True
779,775,31,orchid_engine,85,0.396471,0.275859,0.731173,6,True,orchid_engine warm engine terrace year 775 institutions 6,0.579948,True
780,780,31,moss_ward,57,0.355882,0.194235,0.738519,6,True,moss_ward wet temperate ward year 780 institutions 6,0.58491,True
781,780,31,glass_harbor,64,0.369412,0.214776,0.73667,6,True,glass_harbor fog harbor year 780 institutions 6,0.583662,True
782,780,31,cinder_garden,71,0.382941,0.235318,0.734821,6,True,cinder_garden ash garden year 780 institutions 6,0.582413,True
783,780,31,lichen_bridge,78,0.396471,0.255859,0.732973,6,True,lichen_bridge rope bridge valley year 780 institutions 6,0.581164,True
784,780,31,orchid_engine,85,0.18,0.2672,0.731952,6,True,orchid_engine warm engine terrace year 780 institutions 6,0.580474,True
785,785,31,moss_ward,57,0.369412,0.194776,0.73847,6,True,moss_ward wet temperate ward year 785 institutions 6,0.584878,True
786,785,31,glass_harbor,64,0.382941,0.215318,0.736621,6,True,glass_harbor fog harbor year 785 institutions 6,0.583629,True
787,785,31,cinder_garden,71,0.396471,0.235859,0.734773,6,True,cinder_garden ash garden year 785 institutions 6,0.58238,True
788,785,31,lichen_bridge,78,0.18,0.2472,0.733752,6,True,lichen_bridge rope bridge valley year 785 institutions 6,0.58169,True
789,785,31,orchid_engine,85,0.193529,0.267741,0.731903,6,True,orchid_engine warm engine terrace year 785 institutions 6,0.580441,True
790,790,31,moss_ward,57,0.382941,0.195318,0.738421,6,True,moss_ward wet temperate ward year 790 institutions 6,0.584845,True
791,790,31,glass_harbor,64,0.396471,0.215859,0.736573,6,True,glass_harbor fog harbor year 790 institutions 6,0.583596,True
792,790,31,cinder_garden,71,0.18,0.2272,0.735552,6,True,cinder_garden ash garden year 790 institutions 6,0.582906,True
793,790,31,lichen_bridge,78,0.193529,0.247741,0.733703,6,True,lichen_bridge rope bridge valley year 790 institutions 6,0.581657,True
794,790,31,orchid_engine,85,0.207059,0.268282,0.731855,6,True,orchid_engine warm engine terrace year 790 institutions 6,0.580408,True
795,795,31,moss_ward,57,0.396471,0.195859,0.738373,6,True,moss_ward wet temperate ward year 795 institutions 6,0.584812,True
796,795,31,glass_harbor,64,0.18,0.2072,0.737352,6,True,glass_harbor fog harbor year 795 institutions 6,0.584122,True
797,795,31,cinder_garden,71,0.193529,0.227741,0.735503,6,True,cinder_garden ash garden year 795 institutions 6,0.582873,True
798,795,31,lichen_bridge,78,0.207059,0.248282,0.733655,6,True,lichen_bridge rope bridge valley year 795 institutions 6,0.581624,True
799,795,31,orchid_engine,85,0.220588,0.268824,0.731806,6,True,orchid_engine warm engine terrace year 795 institutions 6,0.580376,True
800,800,32,moss_ward,58,0.18,0.2072,0.743352,7,True,moss_ward wet temperate ward year 800 institutions 7,0.590842,True
801,800,32,glass_harbor,65,0.193529,0.227741,0.741503,7,True,glass_harbor fog harbor year 800 institutions 7,0.589593,True
802,800,32,cinder_garden,72,0.207059,0.248282,0.739655,7,True,cinder_garden ash garden year 800 institutions 7,0.588344,True
803,800,32,lichen_bridge,79,0.220588,0.268824,0.737806,7,True,lichen_bridge rope bridge valley year 800 institutions 7,0.587096,True
804,800,32,orchid_engine,86,0.234118,0.109365,0.752157,7,True,orchid_engine warm engine terrace year 800 institutions 7,0.596791,True
805,805,32,moss_ward,58,0.193529,0.207741,0.743303,7,True,moss_ward wet temperate ward year 805 institutions 7,0.590809,True
806,805,32,glass_harbor,65,0.207059,0.228282,0.741455,7,True,glass_harbor fog harbor year 805 institutions 7,0.58956,True
807,805,32,cinder_garden,72,0.220588,0.248824,0.739606,7,True,cinder_garden ash garden year 805 institutions 7,0.588312,True
808,805,32,lichen_bridge,79,0.234118,0.269365,0.737757,7,True,lichen_bridge rope bridge valley year 805 institutions 7,0.587063,True
809,805,32,orchid_engine,86,0.247647,0.109906,0.752108,7,True,orchid_engine warm engine terrace year 805 institutions 7,0.596758,True
810,810,32,moss_ward,58,0.207059,0.208282,0.743255,7,True,moss_ward wet temperate ward year 810 institutions 7,0.590776,True
811,810,32,glass_harbor,65,0.220588,0.228824,0.741406,7,True,glass_harbor fog harbor year 810 institutions 7,0.589528,True
812,810,32,cinder_garden,72,0.234118,0.249365,0.739557,7,True,cinder_garden ash garden year 810 institutions 7,0.588279,True
813,810,32,lichen_bridge,79,0.247647,0.269906,0.737708,7,True,lichen_bridge rope bridge valley year 810 institutions 7,0.58703,True
814,810,32,orchid_engine,86,0.261176,0.110447,0.75206,7,True,orchid_engine warm engine terrace year 810 institutions 7,0.596725,True
815,815,32,moss_ward,58,0.220588,0.208824,0.743206,7,True,moss_ward wet temperate ward year 815 institutions 7,0.590744,True
816,815,32,glass_harbor,65,0.234118,0.229365,0.741357,7,True,glass_harbor fog harbor year 815 institutions 7,0.589495,True
817,815,32,cinder_garden,72,0.247647,0.249906,0.739508,7,True,cinder_garden ash garden year 815 institutions 7,0.588246,True
818,815,32,lichen_bridge,79,0.261176,0.270447,0.73766,7,True,lichen_bridge rope bridge valley year 815 institutions 7,0.586997,True
819,815,32,orchid_engine,86,0.274706,0.110988,0.752011,7,True,orchid_engine warm engine terrace year 815 institutions 7,0.596692,True
820,820,32,moss_ward,58,0.234118,0.209365,0.743157,7,True,moss_ward wet temperate ward year 820 institutions 7,0.590711,True
821,820,32,glass_harbor,65,0.247647,0.229906,0.741308,7,True,glass_harbor fog harbor year 820 institutions 7,0.589462,True
822,820,32,cinder_garden,72,0.261176,0.250447,0.73946,7,True,cinder_garden ash garden year 820 institutions 7,0.588213,True
823,820,32,lichen_bridge,79,0.274706,0.270988,0.737611,7,True,lichen_bridge rope bridge valley year 820 institutions 7,0.586964,True
824,820,32,orchid_engine,86,0.288235,0.111529,0.751962,7,True,orchid_engine warm engine terrace year 820 institutions 7,0.596659,True
825,825,33,moss_ward,58,0.247647,0.229906,0.747308,7,True,moss_ward wet temperate ward year 825 institutions 7,0.596182,True
826,825,33,glass_harbor,65,0.261176,0.250447,0.74546,7,True,glass_harbor fog harbor year 825 institutions 7,0.594933,True
827,825,33,cinder_garden,72,0.274706,0.270988,0.743611,7,True,cinder_garden ash garden year 825 institutions 7,0.593684,True
828,825,33,lichen_bridge,79,0.288235,0.111529,0.757962,7,True,lichen_bridge rope bridge valley year 825 institutions 7,0.603379,True
829,825,33,orchid_engine,86,0.301765,0.132071,0.756114,7,True,orchid_engine warm engine terrace year 825 institutions 7,0.60213,True
830,830,33,moss_ward,58,0.261176,0.230447,0.74726,7,True,moss_ward wet temperate ward year 830 institutions 7,0.596149,True
831,830,33,glass_harbor,65,0.274706,0.250988,0.745411,7,True,glass_harbor fog harbor year 830 institutions 7,0.5949,True
832,830,33,cinder_garden,72,0.288235,0.271529,0.743562,7,True,cinder_garden ash garden year 830 institutions 7,0.593651,True
833,830,33,lichen_bridge,79,0.301765,0.112071,0.757914,7,True,lichen_bridge rope bridge valley year 830 institutions 7,0.603346,True
834,830,33,orchid_engine,86,0.315294,0.132612,0.756065,7,True,orchid_engine warm engine terrace year 830 institutions 7,0.602097,True
835,835,33,moss_ward,58,0.274706,0.230988,0.747211,7,True,moss_ward wet temperate ward year 835 institutions 7,0.596116,True
836,835,33,glass_harbor,65,0.288235,0.251529,0.745362,7,True,glass_harbor fog harbor year 835 institutions 7,0.594867,True
837,835,33,cinder_garden,72,0.301765,0.272071,0.743514,7,True,cinder_garden ash garden year 835 institutions 7,0.593618,True
838,835,33,lichen_bridge,79,0.315294,0.112612,0.757865,7,True,lichen_bridge rope bridge valley year 835 institutions 7,0.603313,True
839,835,33,orchid_engine,86,0.328824,0.133153,0.756016,7,True,orchid_engine warm engine terrace year 835 institutions 7,0.602064,True
840,840,33,moss_ward,58,0.288235,0.231529,0.747162,7,True,moss_ward wet temperate ward year 840 institutions 7,0.596083,True
841,840,33,glass_harbor,65,0.301765,0.252071,0.745314,7,True,glass_harbor fog harbor year 840 institutions 7,0.594834,True
842,840,33,cinder_garden,72,0.315294,0.272612,0.743465,7,True,cinder_garden ash garden year 840 institutions 7,0.593585,True
843,840,33,lichen_bridge,79,0.328824,0.113153,0.757816,7,True,lichen_bridge rope bridge valley year 840 institutions 7,0.60328,True
844,840,33,orchid_engine,86,0.342353,0.133694,0.755968,7,True,orchid_engine warm engine terrace year 840 institutions 7,0.602031,True
845,845,33,moss_ward,59,0.301765,0.232071,0.747114,7,True,moss_ward wet temperate ward year 845 institutions 7,0.59605,True
846,845,33,glass_harbor,66,0.315294,0.252612,0.745265,7,True,glass_harbor fog harbor year 845 institutions 7,0.594801,True
847,845,33,cinder_garden,73,0.328824,0.273153,0.743416,7,True,cinder_garden ash garden year 845 institutions 7,0.593552,True
848,845,33,lichen_bridge,80,0.342353,0.113694,0.757768,7,True,lichen_bridge rope bridge valley year 845 institutions 7,0.603247,True
849,845,33,orchid_engine,87,0.355882,0.134235,0.755919,7,True,orchid_engine warm engine terrace year 845 institutions 7,0.601998,True
850,850,34,moss_ward,59,0.315294,0.252612,0.751265,7,True,moss_ward wet temperate ward year 850 institutions 7,0.601521,True
851,850,34,glass_harbor,66,0.328824,0.273153,0.749416,7,True,glass_harbor fog harbor year 850 institutions 7,0.600272,True
852,850,34,cinder_garden,73,0.342353,0.113694,0.763768,7,True,cinder_garden ash garden year 850 institutions 7,0.609967,True
853,850,34,lichen_bridge,80,0.355882,0.134235,0.761919,7,True,lichen_bridge rope bridge valley year 850 institutions 7,0.608718,True
854,850,34,orchid_engine,87,0.369412,0.154776,0.76007,7,True,orchid_engine warm engine terrace year 850 institutions 7,0.60747,True
855,855,34,moss_ward,59,0.328824,0.253153,0.751216,7,True,moss_ward wet temperate ward year 855 institutions 7,0.601488,True
856,855,34,glass_harbor,66,0.342353,0.273694,0.749368,7,True,glass_harbor fog harbor year 855 institutions 7,0.600239,True
857,855,34,cinder_garden,73,0.355882,0.114235,0.763719,7,True,cinder_garden ash garden year 855 institutions 7,0.609934,True
858,855,34,lichen_bridge,80,0.369412,0.134776,0.76187,7,True,lichen_bridge rope bridge valley year 855 institutions 7,0.608686,True
859,855,34,orchid_engine,87,0.382941,0.155318,0.760021,7,True,orchid_engine warm engine terrace year 855 institutions 7,0.607437,True
860,860,34,moss_ward,59,0.342353,0.253694,0.751168,7,True,moss_ward wet temperate ward year 860 institutions 7,0.601455,True
861,860,34,glass_harbor,66,0.355882,0.274235,0.749319,7,True,glass_harbor fog harbor year 860 institutions 7,0.600206,True
862,860,34,cinder_garden,73,0.369412,0.114776,0.76367,7,True,cinder_garden ash garden year 860 institutions 7,0.609902,True
863,860,34,lichen_bridge,80,0.382941,0.135318,0.761821,7,True,lichen_bridge rope bridge valley year 860 institutions 7,0.608653,True
864,860,34,orchid_engine,87,0.396471,0.155859,0.759973,7,True,orchid_engine warm engine terrace year 860 institutions 7,0.607404,True
865,865,34,moss_ward,59,0.355882,0.254235,0.751119,7,True,moss_ward wet temperate ward year 865 institutions 7,0.601422,True
866,865,34,glass_harbor,66,0.369412,0.274776,0.74927,7,True,glass_harbor fog harbor year 865 institutions 7,0.600174,True
867,865,34,cinder_garden,73,0.382941,0.115318,0.763621,7,True,cinder_garden ash garden year 865 institutions 7,0.609869,True
868,865,34,lichen_bridge,80,0.396471,0.135859,0.761773,7,True,lichen_bridge rope bridge valley year 865 institutions 7,0.60862,True
869,865,34,orchid_engine,87,0.18,0.1472,0.760752,7,True,orchid_engine warm engine terrace year 865 institutions 7,0.60793,True
870,870,34,moss_ward,59,0.369412,0.254776,0.75107,7,True,moss_ward wet temperate ward year 870 institutions 7,0.60139,True
871,870,34,glass_harbor,66,0.382941,0.275318,0.749221,7,True,glass_harbor fog harbor year 870 institutions 7,0.600141,True
872,870,34,cinder_garden,73,0.396471,0.115859,0.763573,7,True,cinder_garden ash garden year 870 institutions 7,0.609836,True
873,870,34,lichen_bridge,80,0.18,0.1272,0.762552,7,True,lichen_bridge rope bridge valley year 870 institutions 7,0.609146,True
874,870,34,orchid_engine,87,0.193529,0.147741,0.760703,7,True,orchid_engine warm engine terrace year 870 institutions 7,0.607897,True
875,875,35,moss_ward,59,0.432941,0.277318,0.755041,7,True,moss_ward wet temperate ward year 875 institutions 7,0.606739,True
876,875,35,glass_harbor,66,0.446471,0.117859,0.769393,7,True,glass_harbor fog harbor year 875 institutions 7,0.616434,True
877,875,35,cinder_garden,73,0.23,0.1292,0.768372,7,True,cinder_garden ash garden year 875 institutions 7,0.615745,True
878,875,35,lichen_bridge,80,0.243529,0.149741,0.766523,7,True,lichen_bridge rope bridge valley year 875 institutions 7,0.614496,True
879,875,35,orchid_engine,87,0.257059,0.170282,0.764675,7,True,orchid_engine warm engine terrace year 875 institutions 7,0.613247,True
880,880,35,moss_ward,59,0.446471,0.277859,0.754993,7,True,moss_ward wet temperate ward year 880 institutions 7,0.606706,True
881,880,35,glass_harbor,66,0.23,0.1092,0.770172,7,True,glass_harbor fog harbor year 880 institutions 7,0.616961,True
