tick_id,day,route_id,replay_event,state_hash,includes_dialogue_choice,includes_merge_or_rollback,includes_snapshot,includes_body_language,includes_reload_probe,replay_exportable
775,56,orchard_riverbend,orchard_riverbend:fen track:snap85:relieved reset stance,v32-727998,True,True,True,True,True,True
776,56,central_repair_ring,central_repair_ring:outer bell path:snap86:open forward lean,v32-786218,False,True,True,True,False,True
777,56,riverbend_roofward,riverbend_roofward:river ford:snap85:open forward lean,v32-725987,False,False,True,False,False,True
778,56,roofward_archive,roofward_archive:glass stair:snap89:open forward lean,v32-685831,True,False,False,True,False,True
779,56,archive_signal,archive_signal:paper lane:snap88:open forward lean,v32-658435,False,False,False,False,False,True
780,56,signal_orchard,signal_orchard:river lantern loop:snap86:open forward lean,v32-755842,False,True,True,True,False,True
781,56,orchard_riverbend,orchard_riverbend:fen track:snap86:open forward lean,v32-665413,True,False,True,True,False,True
782,56,central_repair_ring,central_repair_ring:outer bell path:snap87:open forward lean,v32-784865,True,True,True,True,False,True
783,56,riverbend_roofward,riverbend_roofward:river ford:snap85:open forward lean,v32-725414,False,False,False,False,False,True
784,57,roofward_archive,roofward_archive:glass stair:snap90:open forward lean,v32-708887,False,False,True,True,True,True
785,57,archive_signal,archive_signal:paper lane:snap88:open forward lean,v32-635212,True,False,False,True,False,True
786,57,signal_orchard,signal_orchard:dusk road:snap87:open forward lean,v32-621935,False,True,True,True,False,True
787,57,orchard_riverbend,orchard_riverbend:fen track:snap87:open forward lean,v32-666081,False,False,True,False,False,True
788,57,central_repair_ring,central_repair_ring:inner repair yard:snap88:open forward lean,v32-818075,True,True,True,True,False,True
789,57,riverbend_roofward,riverbend_roofward:river ford:snap85:open forward lean,v32-716790,False,False,False,False,False,True
790,57,roofward_archive,roofward_archive:cool archive lane:snap91:open forward lean,v32-765692,False,True,True,True,False,True
791,57,archive_signal,archive_signal:paper lane:snap89:open forward lean,v32-658292,False,False,True,False,False,True
792,57,signal_orchard,signal_orchard:dusk road:snap87:open forward lean,v32-621801,True,False,False,True,False,True
793,57,orchard_riverbend,orchard_riverbend:fen track:snap87:open forward lean,v32-689961,False,False,False,False,False,True
794,57,central_repair_ring,central_repair_ring:outer bell path:snap89:open forward lean,v32-785548,False,True,True,True,False,True
795,57,riverbend_roofward,riverbend_roofward:river ford:snap86:open forward lean,v32-725811,False,False,True,False,False,True
796,57,roofward_archive,roofward_archive:glass stair:snap92:open forward lean,v32-685234,True,True,True,True,False,True
797,57,archive_signal,archive_signal:paper lane:snap89:open forward lean,v32-659436,False,False,False,False,False,True
798,58,signal_orchard,signal_orchard:dusk road:snap88:open forward lean,v32-638583,False,False,True,True,True,True
799,58,orchard_riverbend,orchard_riverbend:fen track:snap87:open forward lean,v32-666496,True,False,False,True,False,True
800,58,central_repair_ring,central_repair_ring:inner repair yard:snap90:open forward lean,v32-815944,True,True,True,True,False,True
801,58,riverbend_roofward,riverbend_roofward:river ford:snap87:open forward lean,v32-725150,False,False,True,False,False,True
802,58,roofward_archive,roofward_archive:glass stair:snap92:open forward lean,v32-684293,True,False,False,True,False,True
803,58,archive_signal,archive_signal:paper lane:snap90:relieved reset stance,v32-695431,True,True,True,True,False,True
804,58,signal_orchard,signal_orchard:river lantern loop:snap89:open forward lean,v32-756108,False,True,True,True,False,True
805,58,orchard_riverbend,orchard_riverbend:fen track:snap88:open forward lean,v32-689531,False,False,True,False,False,True
806,58,central_repair_ring,central_repair_ring:inner repair yard:snap90:open forward lean,v32-816643,True,False,False,True,True,True
807,58,riverbend_roofward,riverbend_roofward:river ford:snap87:open forward lean,v32-725090,False,False,False,False,False,True
808,58,roofward_archive,roofward_archive:cool archive lane:snap93:open forward lean,v32-766257,False,True,True,True,False,True
809,58,archive_signal,archive_signal:paper lane:snap91:open forward lean,v32-634506,True,False,True,True,False,True
810,58,signal_orchard,signal_orchard:dusk road:snap90:open forward lean,v32-620413,True,True,True,True,False,True
811,58,orchard_riverbend,orchard_riverbend:fen track:snap88:open forward lean,v32-688962,False,False,False,False,False,True
812,59,central_repair_ring,central_repair_ring:inner repair yard:snap91:open forward lean,v32-842265,False,False,True,True,True,True
813,59,riverbend_roofward,riverbend_roofward:river ford:snap87:open forward lean,v32-701247,True,False,False,True,False,True
814,59,roofward_archive,roofward_archive:glass stair:snap94:open forward lean,v32-684811,False,True,True,True,False,True
815,59,archive_signal,archive_signal:paper lane:snap92:open forward lean,v32-634352,False,False,True,False,False,True
816,59,signal_orchard,signal_orchard:dusk road:snap90:open forward lean,v32-621099,True,False,False,True,False,True
817,59,orchard_riverbend,orchard_riverbend:fen track:snap88:open forward lean,v32-680458,False,False,False,False,False,True
818,59,central_repair_ring,central_repair_ring:outer bell path:snap92:open forward lean,v32-784802,False,True,True,True,False,True
819,59,riverbend_roofward,riverbend_roofward:river ford:snap88:open forward lean,v32-725779,False,False,True,False,False,True
820,59,roofward_archive,roofward_archive:glass stair:snap94:open forward lean,v32-708091,True,False,False,True,False,True
821,59,archive_signal,archive_signal:paper lane:snap92:open forward lean,v32-657910,False,False,False,False,False,True
822,59,signal_orchard,signal_orchard:river lantern loop:snap91:open forward lean,v32-755507,False,True,True,True,False,True
823,59,orchard_riverbend,orchard_riverbend:fen track:snap89:open forward lean,v32-689357,False,False,True,False,False,True
824,59,central_repair_ring,central_repair_ring:inner repair yard:snap93:open forward lean,v32-817190,True,True,True,True,False,True
825,59,riverbend_roofward,riverbend_roofward:river ford:snap88:open forward lean,v32-726119,False,False,False,False,False,True
826,60,archive_signal,archive_signal:paper lane:snap93:open forward lean,v32-658040,False,False,True,True,True,True
827,60,signal_orchard,signal_orchard:dusk road:snap92:open forward lean,v32-621658,True,True,True,True,False,True
828,60,orchard_riverbend,orchard_riverbend:market plank route:snap90:open forward lean,v32-802581,False,True,True,True,False,True
829,60,central_repair_ring,central_repair_ring:inner repair yard:snap94:open forward lean,v32-817777,False,False,True,False,False,True
830,60,riverbend_roofward,riverbend_roofward:river ford:snap89:open forward lean,v32-701547,True,False,True,True,False,True
831,60,roofward_archive,roofward_archive:glass stair:snap94:open forward lean,v32-700217,False,False,False,False,False,True
832,60,archive_signal,archive_signal:stone kiosk path:snap94:open forward lean,v32-722946,False,True,True,True,False,True
833,60,signal_orchard,signal_orchard:dusk road:snap93:open forward lean,v32-645174,False,False,True,False,False,True
834,60,orchard_riverbend,orchard_riverbend:fen track:snap91:open forward lean,v32-665122,True,True,True,True,False,True
835,60,central_repair_ring,central_repair_ring:inner repair yard:snap94:open forward lean,v32-842944,False,False,False,False,False,True
836,60,riverbend_roofward,riverbend_roofward:orchard ridge detour:snap90:open forward lean,v32-850481,False,True,True,True,False,True
837,60,roofward_archive,roofward_archive:glass stair:snap95:open forward lean,v32-709692,False,False,True,True,True,True
838,60,archive_signal,archive_signal:paper lane:snap95:open forward lean,v32-635306,True,True,True,True,False,True
839,60,signal_orchard,signal_orchard:dusk road:snap93:open forward lean,v32-645575,False,False,False,False,False,True
840,61,orchard_riverbend,orchard_riverbend:fen track:snap92:open forward lean,v32-665113,True,False,True,True,True,True
841,61,central_repair_ring,central_repair_ring:inner repair yard:snap94:open forward lean,v32-841396,True,False,False,False,False,True
842,61,riverbend_roofward,riverbend_roofward:river ford:snap91:open forward lean,v32-700950,False,True,True,True,False,True
843,61,roofward_archive,roofward_archive:glass stair:snap96:relieved reset stance,v32-748546,True,True,True,True,False,True
844,61,archive_signal,archive_signal:paper lane:snap95:open forward lean,v32-635173,True,False,False,True,False,True
845,61,signal_orchard,signal_orchard:dusk road:snap93:open forward lean,v32-646327,False,False,False,False,False,True
846,61,orchard_riverbend,orchard_riverbend:market plank route:snap93:open forward lean,v32-803428,True,True,True,True,False,True
847,61,central_repair_ring,central_repair_ring:inner repair yard:snap95:open forward lean,v32-844309,False,False,True,False,False,True
848,61,riverbend_roofward,riverbend_roofward:river ford:snap91:open forward lean,v32-701641,True,False,False,True,False,True
849,61,roofward_archive,roofward_archive:glass stair:snap97:relieved reset stance,v32-749363,True,True,True,True,False,True
850,61,archive_signal,archive_signal:paper lane:snap96:open forward lean,v32-651394,False,True,True,True,False,True
851,61,signal_orchard,signal_orchard:dusk road:snap94:open forward lean,v32-637007,False,False,True,False,False,True
852,61,orchard_riverbend,orchard_riverbend:fen track:snap94:open forward lean,v32-665915,True,True,True,True,False,True
853,61,central_repair_ring,central_repair_ring:inner repair yard:snap95:open forward lean,v32-843397,False,False,False,False,False,True
854,62,riverbend_roofward,riverbend_roofward:river ford:snap92:open forward lean,v32-725660,False,False,True,True,True,True
855,62,roofward_archive,roofward_archive:glass stair:snap97:open forward lean,v32-686207,True,False,False,True,False,True
856,62,archive_signal,archive_signal:stone kiosk path:snap97:open forward lean,v32-724162,False,True,True,True,False,True
857,62,signal_orchard,signal_orchard:dusk road:snap95:open forward lean,v32-645219,False,False,True,False,False,True
858,62,orchard_riverbend,orchard_riverbend:fen track:snap94:open forward lean,v32-666604,True,False,False,True,False,True
859,62,central_repair_ring,central_repair_ring:inner repair yard:snap95:open forward lean,v32-826290,False,False,False,False,False,True
860,62,riverbend_roofward,riverbend_roofward:orchard ridge detour:snap93:open forward lean,v32-850762,False,True,True,True,False,True
861,62,roofward_archive,roofward_archive:glass stair:snap98:open forward lean,v32-710371,False,False,True,False,False,True
862,62,archive_signal,archive_signal:paper lane:snap98:open forward lean,v32-635672,True,True,True,True,False,True
863,62,signal_orchard,signal_orchard:dusk road:snap95:open forward lean,v32-644503,False,False,False,False,False,True
864,62,orchard_riverbend,orchard_riverbend:market plank route:snap95:open forward lean,v32-803992,False,True,True,True,False,True
865,62,central_repair_ring,central_repair_ring:inner repair yard:snap96:open forward lean,v32-843156,False,False,True,False,False,True
866,62,riverbend_roofward,riverbend_roofward:river ford:snap94:open forward lean,v32-702156,True,True,True,True,False,True
867,62,roofward_archive,roofward_archive:glass stair:snap98:open forward lean,v32-710768,False,False,False,False,False,True
868,63,archive_signal,archive_signal:paper lane:snap99:open forward lean,v32-636479,True,False,True,True,True,True
869,63,signal_orchard,signal_orchard:dusk road:snap96:open forward lean,v32-622816,True,False,True,True,False,True
870,63,orchard_riverbend,orchard_riverbend:fen track:snap96:open forward lean,v32-666300,False,True,True,True,False,True
871,63,central_repair_ring,central_repair_ring:inner repair yard:snap97:relieved reset stance,v32-884900,True,True,True,True,False,True
872,63,riverbend_roofward,riverbend_roofward:river ford:snap94:open forward lean,v32-702027,True,False,False,True,False,True
873,63,roofward_archive,roofward_archive:glass stair:snap98:open forward lean,v32-711548,False,False,False,False,False,True
874,63,archive_signal,archive_signal:stone kiosk path:snap100:open forward lean,v32-731171,True,True,True,True,False,True
875,63,signal_orchard,signal_orchard:dusk road:snap97:open forward lean,v32-638194,False,False,True,False,False,True
876,63,orchard_riverbend,orchard_riverbend:fen track:snap96:open forward lean,v32-666989,True,False,False,True,False,True
877,63,central_repair_ring,central_repair_ring:inner repair yard:snap98:relieved reset stance,v32-885735,True,True,True,True,False,True
878,63,riverbend_roofward,riverbend_roofward:orchard ridge detour:snap95:open forward lean,v32-852158,False,True,True,True,False,True
879,63,roofward_archive,roofward_archive:glass stair:snap99:open forward lean,v32-702804,False,False,True,False,False,True
880,63,archive_signal,archive_signal:paper lane:snap101:open forward lean,v32-641188,True,True,True,True,False,True
881,63,signal_orchard,signal_orchard:dusk road:snap98:open forward lean,v32-638329,False,False,True,False,False,True
882,64,orchard_riverbend,orchard_riverbend:fen track:snap97:open forward lean,v32-666837,False,False,True,True,True,True
883,64,central_repair_ring,central_repair_ring:inner repair yard:snap98:open forward lean,v32-818758,True,False,False,True,False,True
884,64,riverbend_roofward,riverbend_roofward:orchard ridge detour:snap96:open forward lean,v32-876162,False,True,True,True,False,True
885,64,roofward_archive,roofward_archive:glass stair:snap100:open forward lean,v32-716661,False,False,True,False,False,True
886,64,archive_signal,archive_signal:paper lane:snap101:open forward lean,v32-641876,True,False,False,True,False,True
887,64,signal_orchard,signal_orchard:dusk road:snap98:open forward lean,v32-646573,False,False,False,False,False,True
888,64,orchard_riverbend,orchard_riverbend:market plank route:snap98:open forward lean,v32-805081,False,True,True,True,False,True
889,64,central_repair_ring,central_repair_ring:inner repair yard:snap99:open forward lean,v32-845200,False,False,True,False,False,True
890,64,riverbend_roofward,riverbend_roofward:river ford:snap97:open forward lean,v32-702542,True,True,True,True,False,True
891,64,roofward_archive,roofward_archive:glass stair:snap100:open forward lean,v32-715930,False,False,False,False,False,True
892,64,archive_signal,archive_signal:stone kiosk path:snap102:open forward lean,v32-730386,False,True,True,True,False,True
893,64,signal_orchard,signal_orchard:dusk road:snap99:open forward lean,v32-622897,False,False,True,False,False,True
894,64,orchard_riverbend,orchard_riverbend:fen track:snap99:open forward lean,v32-666208,True,True,True,True,False,True
895,64,central_repair_ring,central_repair_ring:inner repair yard:snap99:open forward lean,v32-844768,False,False,False,False,False,True
896,65,riverbend_roofward,riverbend_roofward:river ford:snap98:open forward lean,v32-703357,True,False,True,True,True,True
897,65,roofward_archive,roofward_archive:glass stair:snap100:open forward lean,v32-693364,True,False,False,True,False,True
898,65,archive_signal,archive_signal:paper lane:snap103:open forward lean,v32-642390,False,True,True,True,False,True
899,65,signal_orchard,signal_orchard:dusk road:snap100:relieved reset stance,v32-691290,True,True,True,True,True,True
900,65,orchard_riverbend,orchard_riverbend:fen track:snap99:open forward lean,v32-665266,True,False,False,True,False,True
901,65,central_repair_ring,central_repair_ring:inner repair yard:snap100:open forward lean,v32-850988,False,False,True,False,False,True
902,65,riverbend_roofward,riverbend_roofward:orchard ridge detour:snap99:open forward lean,v32-850676,True,True,True,True,False,True
903,65,roofward_archive,roofward_archive:glass stair:snap101:open forward lean,v32-709070,False,False,True,False,False,True
904,65,archive_signal,archive_signal:paper lane:snap103:open forward lean,v32-641447,True,False,False,True,False,True
905,65,signal_orchard,signal_orchard:dusk road:snap101:relieved reset stance,v32-690470,True,True,True,True,False,True
906,65,orchard_riverbend,orchard_riverbend:market plank route:snap100:open forward lean,v32-809800,False,True,True,True,False,True
907,65,central_repair_ring,central_repair_ring:inner repair yard:snap101:open forward lean,v32-843075,False,False,True,False,False,True
908,65,riverbend_roofward,riverbend_roofward:river ford:snap100:open forward lean,v32-708175,True,True,True,True,False,True
909,65,roofward_archive,roofward_archive:glass stair:snap101:open forward lean,v32-709010,False,False,False,False,False,True
910,66,signal_orchard,signal_orchard:dusk road:snap102:open forward lean,v32-652151,False,False,True,True,True,True
911,66,orchard_riverbend,orchard_riverbend:fen track:snap101:open forward lean,v32-671901,True,True,True,True,False,True
912,66,central_repair_ring,central_repair_ring:outer bell path:snap102:open forward lean,v32-792561,False,True,True,True,False,True
913,66,riverbend_roofward,riverbend_roofward:river ford:snap101:open forward lean,v32-707935,False,False,True,False,False,True
914,66,roofward_archive,roofward_archive:glass stair:snap101:open forward lean,v32-691423,True,False,False,True,False,True
915,66,archive_signal,archive_signal:paper lane:snap103:open forward lean,v32-657965,False,False,False,False,False,True
916,66,signal_orchard,signal_orchard:river lantern loop:snap103:open forward lean,v32-764107,False,True,True,True,False,True
917,66,orchard_riverbend,orchard_riverbend:fen track:snap102:open forward lean,v32-672714,True,False,True,True,False,True
918,66,central_repair_ring,central_repair_ring:outer bell path:snap103:open forward lean,v32-793390,True,True,True,True,False,True
919,66,riverbend_roofward,riverbend_roofward:river ford:snap101:open forward lean,v32-732959,False,False,False,False,False,True
920,66,roofward_archive,roofward_archive:cool archive lane:snap102:open forward lean,v32-772935,True,True,True,True,False,True
921,66,archive_signal,archive_signal:paper lane:snap104:open forward lean,v32-641475,False,False,True,False,False,True
922,66,signal_orchard,signal_orchard:dusk road:snap104:open forward lean,v32-629126,True,True,True,True,False,True
923,66,orchard_riverbend,orchard_riverbend:fen track:snap103:relieved reset stance,v32-735725,True,True,True,True,False,True
924,67,central_repair_ring,central_repair_ring:outer bell path:snap104:open forward lean,v32-826739,False,False,True,True,True,True
925,67,riverbend_roofward,riverbend_roofward:river ford:snap101:open forward lean,v32-708353,True,False,False,True,False,True
926,67,roofward_archive,roofward_archive:glass stair:snap103:open forward lean,v32-692088,False,True,True,True,False,True
927,67,archive_signal,archive_signal:paper lane:snap105:open forward lean,v32-642142,False,False,True,False,False,True
928,67,signal_orchard,signal_orchard:dusk road:snap104:open forward lean,v32-652617,True,False,False,False,False,True
929,67,orchard_riverbend,orchard_riverbend:fen track:snap103:open forward lean,v32-697568,False,False,False,False,False,True
930,67,central_repair_ring,central_repair_ring:inner repair yard:snap105:open forward lean,v32-825577,False,True,True,True,True,True
931,67,riverbend_roofward,riverbend_roofward:river ford:snap102:open forward lean,v32-732532,False,False,True,False,False,True
932,67,roofward_archive,roofward_archive:glass stair:snap103:open forward lean,v32-691959,True,False,False,True,False,True
933,67,archive_signal,archive_signal:paper lane:snap105:open forward lean,v32-665259,False,False,False,False,False,True
934,67,signal_orchard,signal_orchard:river lantern loop:snap105:open forward lean,v32-764513,False,True,True,True,False,True
935,67,orchard_riverbend,orchard_riverbend:fen track:snap104:open forward lean,v32-698168,False,False,True,False,False,True
936,67,central_repair_ring,central_repair_ring:inner repair yard:snap105:open forward lean,v32-826277,True,False,False,True,False,True
937,67,riverbend_roofward,riverbend_roofward:river ford:snap102:open forward lean,v32-732618,False,False,False,False,False,True
938,68,roofward_archive,roofward_archive:glass stair:snap104:open forward lean,v32-716947,False,False,True,True,True,True
939,68,archive_signal,archive_signal:paper lane:snap105:open forward lean,v32-642556,True,False,False,True,False,True
940,68,signal_orchard,signal_orchard:dusk road:snap106:open forward lean,v32-629364,False,True,True,True,False,True
941,68,orchard_riverbend,orchard_riverbend:fen track:snap105:open forward lean,v32-672951,False,False,True,False,False,True
942,68,central_repair_ring,central_repair_ring:inner repair yard:snap105:open forward lean,v32-824770,True,False,False,True,False,True
943,68,riverbend_roofward,riverbend_roofward:river ford:snap102:open forward lean,v32-731734,False,False,False,False,False,True
944,68,roofward_archive,roofward_archive:cool archive lane:snap105:open forward lean,v32-774020,False,True,True,True,False,True
945,68,archive_signal,archive_signal:paper lane:snap106:open forward lean,v32-642545,True,False,True,True,False,True
946,68,signal_orchard,signal_orchard:dusk road:snap106:open forward lean,v32-628781,True,False,False,True,False,True
947,68,orchard_riverbend,orchard_riverbend:fen track:snap105:open forward lean,v32-697655,False,False,False,False,False,True
948,68,central_repair_ring,central_repair_ring:outer bell path:snap106:open forward lean,v32-793140,True,True,True,True,False,True
949,68,riverbend_roofward,riverbend_roofward:river ford:snap103:open forward lean,v32-732707,False,False,True,False,False,True
950,68,roofward_archive,roofward_archive:glass stair:snap106:open forward lean,v32-692474,True,True,True,True,False,True
951,68,archive_signal,archive_signal:paper lane:snap107:relieved reset stance,v32-704704,True,True,True,True,False,True
952,69,signal_orchard,signal_orchard:dusk road:snap107:open forward lean,v32-651861,False,False,True,True,True,True
953,69,orchard_riverbend,orchard_riverbend:fen track:snap105:open forward lean,v32-673367,True,False,False,True,False,True
954,69,central_repair_ring,central_repair_ring:inner repair yard:snap107:open forward lean,v32-825462,False,True,True,True,False,True
955,69,riverbend_roofward,riverbend_roofward:river ford:snap104:open forward lean,v32-708998,False,False,True,False,False,True
956,69,roofward_archive,roofward_archive:glass stair:snap106:open forward lean,v32-693165,True,False,False,True,False,True
957,69,archive_signal,archive_signal:paper lane:snap107:open forward lean,v32-667073,False,False,False,False,False,True
958,69,signal_orchard,signal_orchard:river lantern loop:snap108:open forward lean,v32-764243,False,True,True,True,False,True
959,69,orchard_riverbend,orchard_riverbend:fen track:snap106:open forward lean,v32-698046,False,False,True,False,False,True
960,69,central_repair_ring,central_repair_ring:inner repair yard:snap107:open forward lean,v32-825342,True,False,False,True,False,True
961,69,riverbend_roofward,riverbend_roofward:river ford:snap104:open forward lean,v32-732743,False,False,False,True,True,True
962,69,roofward_archive,roofward_archive:cool archive lane:snap107:open forward lean,v32-774580,False,True,True,True,False,True
963,69,archive_signal,archive_signal:paper lane:snap108:open forward lean,v32-667661,False,False,True,False,False,True
964,69,signal_orchard,signal_orchard:dusk road:snap109:open forward lean,v32-629280,True,True,True,True,False,True
965,69,orchard_riverbend,orchard_riverbend:fen track:snap106:open forward lean,v32-697318,False,False,False,False,False,True
966,70,central_repair_ring,central_repair_ring:inner repair yard:snap108:open forward lean,v32-851779,False,False,True,True,True,True
967,70,riverbend_roofward,riverbend_roofward:river ford:snap104:open forward lean,v32-709416,True,False,False,True,False,True
968,70,roofward_archive,roofward_archive:glass stair:snap108:open forward lean,v32-693685,False,True,True,True,False,True
969,70,archive_signal,archive_signal:paper lane:snap109:open forward lean,v32-643594,False,False,True,False,False,True
970,70,signal_orchard,signal_orchard:dusk road:snap109:open forward lean,v32-629147,True,False,False,True,False,True
971,70,orchard_riverbend,orchard_riverbend:fen track:snap106:open forward lean,v32-696442,False,False,False,False,False,True
972,70,central_repair_ring,central_repair_ring:outer bell path:snap109:open forward lean,v32-793409,False,True,True,True,False,True
973,70,riverbend_roofward,riverbend_roofward:river ford:snap105:open forward lean,v32-709413,True,False,True,True,False,True
974,70,roofward_archive,roofward_archive:glass stair:snap108:open forward lean,v32-693556,True,False,False,True,False,True
975,70,archive_signal,archive_signal:paper lane:snap109:open forward lean,v32-667158,False,False,False,False,False,True
976,70,signal_orchard,signal_orchard:river lantern loop:snap110:open forward lean,v32-763787,True,True,True,True,False,True
977,70,orchard_riverbend,orchard_riverbend:fen track:snap107:open forward lean,v32-697409,False,False,True,False,False,True
978,70,central_repair_ring,central_repair_ring:inner repair yard:snap110:open forward lean,v32-825515,True,True,True,True,False,True
979,70,riverbend_roofward,riverbend_roofward:river ford:snap106:relieved reset stance,v32-774104,True,True,True,True,False,True
980,71,roofward_archive,roofward_archive:glass stair:snap109:open forward lean,v32-717268,False,False,True,True,True,True
981,71,archive_signal,archive_signal:paper lane:snap109:open forward lean,v32-643188,True,False,False,True,False,True
982,71,signal_orchard,signal_orchard:dusk road:snap111:open forward lean,v32-628719,False,True,True,True,False,True
983,71,orchard_riverbend,orchard_riverbend:fen track:snap108:open forward lean,v32-674006,False,False,True,False,False,True
984,71,central_repair_ring,central_repair_ring:inner repair yard:snap110:open forward lean,v32-850355,True,False,False,True,False,True
985,71,riverbend_roofward,riverbend_roofward:river ford:snap106:open forward lean,v32-734593,False,False,False,False,False,True
986,71,roofward_archive,roofward_archive:glass stair:snap110:open forward lean,v32-717587,False,True,True,True,False,True
987,71,archive_signal,archive_signal:paper lane:snap110:open forward lean,v32-666457,False,False,True,False,False,True
988,71,signal_orchard,signal_orchard:dusk road:snap111:open forward lean,v32-629406,True,False,False,True,False,True
989,71,orchard_riverbend,orchard_riverbend:fen track:snap108:open forward lean,v32-698257,False,False,False,False,False,True
990,71,central_repair_ring,central_repair_ring:outer bell path:snap111:open forward lean,v32-792793,False,True,True,True,False,True
991,71,riverbend_roofward,riverbend_roofward:river ford:snap107:open forward lean,v32-735205,False,False,True,False,False,True
992,71,roofward_archive,roofward_archive:glass stair:snap110:open forward lean,v32-725306,True,False,False,True,True,True
993,71,archive_signal,archive_signal:paper lane:snap110:open forward lean,v32-665735,False,False,False,False,False,True
994,72,orchard_riverbend,orchard_riverbend:fen track:snap109:open forward lean,v32-697866,False,False,True,True,True,True
995,72,central_repair_ring,central_repair_ring:inner repair yard:snap112:open forward lean,v32-825996,True,True,True,True,False,True
996,72,riverbend_roofward,riverbend_roofward:orchard ridge detour:snap108:open forward lean,v32-860268,False,True,True,True,False,True
997,72,roofward_archive,roofward_archive:glass stair:snap111:open forward lean,v32-693409,False,False,True,False,False,True
998,72,archive_signal,archive_signal:paper lane:snap110:open forward lean,v32-643088,True,False,False,True,False,True
999,72,signal_orchard,signal_orchard:dusk road:snap111:open forward lean,v32-653120,False,False,False,False,False,True
1000,72,orchard_riverbend,orchard_riverbend:market plank route:snap110:open forward lean,v32-820168,False,True,True,True,False,True
1001,72,central_repair_ring,central_repair_ring:inner repair yard:snap113:open forward lean,v32-860655,False,False,True,False,False,True
1002,72,riverbend_roofward,riverbend_roofward:river ford:snap109:open forward lean,v32-719005,True,True,True,True,False,True
1003,72,roofward_archive,roofward_archive:glass stair:snap111:open forward lean,v32-733096,False,False,False,False,False,True
1004,72,archive_signal,archive_signal:stone kiosk path:snap111:open forward lean,v32-740378,False,True,True,True,False,True
1005,72,signal_orchard,signal_orchard:dusk road:snap112:open forward lean,v32-637479,False,False,True,False,False,True
1006,72,orchard_riverbend,orchard_riverbend:fen track:snap111:open forward lean,v32-682220,True,True,True,True,False,True
1007,72,central_repair_ring,central_repair_ring:inner repair yard:snap113:open forward lean,v32-861861,False,False,False,False,False,True
