tick_id,day,settlement_id,resident_id,animation_id,gaze_keyframes,posture_keyframes,gesture_keyframes,duration_ms,loop_mode,relationship,queue_pressure,trust_repair_need,animation_matches_state,visible_animation_timeline,not_private_workspace_dump
2721,152,orchard,Pim,anim:orchard:Pim:1361,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.22,0.0,True,True,True
2722,152,repair_ring,Juno,anim:repair_ring:Juno:1359,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.05,0.0,True,True,True
2722,152,repair_ring,Pax,anim:repair_ring:Pax:1360,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.05,0.0,True,True,True
2722,152,repair_ring,Vale,anim:repair_ring:Vale:1361,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.052,0.0,True,True,True
2723,152,riverbend,Ari,anim:riverbend:Ari:1359,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.339,0.0,True,True,True
2723,152,riverbend,Lio,anim:riverbend:Lio:1360,look-away>brief-check>look-away,turn-away>guarded>half-open,protect-tool>small-nod>still,920,hold-last,0.98,0.62,0.2528,True,True,True
2723,152,riverbend,Cee,anim:riverbend:Cee:1361,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.347,0.0,True,True,True
2724,152,roofward,Fay,anim:roofward:Fay:1362,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.222,0.0,True,True,True
2724,152,roofward,Sera,anim:roofward:Sera:1363,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.214,0.0,True,True,True
2724,152,roofward,Orr,anim:roofward:Orr:1364,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.22,0.0,True,True,True
2725,152,archive,Nia,anim:archive:Nia:1362,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.05,0.0,True,True,True
2725,152,archive,Toma,anim:archive:Toma:1363,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.052,0.0,True,True,True
2725,152,archive,Vell,anim:archive:Vell:1364,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.05,0.0,True,True,True
2726,152,signal,Milo,anim:signal:Milo:1362,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.424,0.0,True,True,True
2726,152,signal,Ren,anim:signal:Ren:1363,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.345,0.0,True,True,True
2726,152,signal,Kesh,anim:signal:Kesh:1364,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.347,0.0,True,True,True
2727,152,orchard,Ivo,anim:orchard:Ivo:1362,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.212,0.0,True,True,True
2727,152,orchard,Mara,anim:orchard:Mara:1363,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.214,0.0,True,True,True
2727,152,orchard,Pim,anim:orchard:Pim:1364,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.22,0.0,True,True,True
2728,152,repair_ring,Juno,anim:repair_ring:Juno:1362,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.05,0.0,True,True,True
2728,152,repair_ring,Pax,anim:repair_ring:Pax:1363,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.05,0.0,True,True,True
2728,152,repair_ring,Vale,anim:repair_ring:Vale:1364,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.052,0.0,True,True,True
2729,152,riverbend,Ari,anim:riverbend:Ari:1362,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.339,0.0,True,True,True
2729,152,riverbend,Lio,anim:riverbend:Lio:1363,look-away>brief-check>look-away,turn-away>guarded>half-open,protect-tool>small-nod>still,920,hold-last,0.98,0.62,0.2528,True,True,True
2729,152,riverbend,Cee,anim:riverbend:Cee:1364,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.347,0.0,True,True,True
2730,152,roofward,Fay,anim:roofward:Fay:1365,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.214,0.0,True,True,True
2730,152,roofward,Sera,anim:roofward:Sera:1366,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.214,0.0,True,True,True
2730,152,roofward,Orr,anim:roofward:Orr:1367,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.22,0.0,True,True,True
2731,152,archive,Nia,anim:archive:Nia:1365,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.05,0.0,True,True,True
2731,152,archive,Toma,anim:archive:Toma:1366,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.05,0.0,True,True,True
2731,152,archive,Vell,anim:archive:Vell:1367,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.05,0.0,True,True,True
2732,152,signal,Milo,anim:signal:Milo:1365,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.424,0.0,True,True,True
2732,152,signal,Ren,anim:signal:Ren:1366,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.345,0.0,True,True,True
2732,152,signal,Kesh,anim:signal:Kesh:1367,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.349,0.0,True,True,True
2733,152,orchard,Ivo,anim:orchard:Ivo:1365,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.214,0.0,True,True,True
2733,152,orchard,Mara,anim:orchard:Mara:1366,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.214,0.0,True,True,True
2733,152,orchard,Pim,anim:orchard:Pim:1367,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.22,0.0,True,True,True
2734,152,repair_ring,Juno,anim:repair_ring:Juno:1365,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.05,0.0,True,True,True
2734,152,repair_ring,Pax,anim:repair_ring:Pax:1366,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.052,0.0,True,True,True
2734,152,repair_ring,Vale,anim:repair_ring:Vale:1367,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.052,0.0,True,True,True
2735,152,riverbend,Ari,anim:riverbend:Ari:1365,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.339,0.0,True,True,True
2735,152,riverbend,Lio,anim:riverbend:Lio:1366,look-away>brief-check>look-away,turn-away>guarded>half-open,protect-tool>small-nod>still,920,hold-last,0.98,0.62,0.2528,True,True,True
2735,152,riverbend,Cee,anim:riverbend:Cee:1367,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.349,0.0,True,True,True
2736,153,archive,Nia,anim:archive:Nia:1368,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.052,0.0,True,True,True
2736,153,archive,Toma,anim:archive:Toma:1369,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.05,0.0,True,True,True
2736,153,archive,Vell,anim:archive:Vell:1370,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.05,0.0,True,True,True
2737,153,signal,Milo,anim:signal:Milo:1368,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.424,0.0,True,True,True
2737,153,signal,Ren,anim:signal:Ren:1369,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.347,0.0,True,True,True
2737,153,signal,Kesh,anim:signal:Kesh:1370,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.349,0.0,True,True,True
2738,153,orchard,Ivo,anim:orchard:Ivo:1368,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.214,0.0,True,True,True
2738,153,orchard,Mara,anim:orchard:Mara:1369,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.214,0.0,True,True,True
2738,153,orchard,Pim,anim:orchard:Pim:1370,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.22,0.0,True,True,True
2739,153,repair_ring,Juno,anim:repair_ring:Juno:1368,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.05,0.0,True,True,True
2739,153,repair_ring,Pax,anim:repair_ring:Pax:1369,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.052,0.0,True,True,True
2739,153,repair_ring,Vale,anim:repair_ring:Vale:1370,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.052,0.0,True,True,True
2740,153,riverbend,Ari,anim:riverbend:Ari:1368,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.339,0.0,True,True,True
2740,153,riverbend,Lio,anim:riverbend:Lio:1369,look-away>brief-check>look-away,turn-away>guarded>half-open,protect-tool>small-nod>still,920,hold-last,0.98,0.622,0.2528,True,True,True
2740,153,riverbend,Cee,anim:riverbend:Cee:1370,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.349,0.0,True,True,True
2741,153,roofward,Fay,anim:roofward:Fay:1368,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.214,0.0,True,True,True
2741,153,roofward,Sera,anim:roofward:Sera:1369,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.214,0.0,True,True,True
2741,153,roofward,Orr,anim:roofward:Orr:1370,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.22,0.0,True,True,True
2742,153,archive,Nia,anim:archive:Nia:1371,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.052,0.0,True,True,True
2742,153,archive,Toma,anim:archive:Toma:1372,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.05,0.0,True,True,True
2742,153,archive,Vell,anim:archive:Vell:1373,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.05,0.0,True,True,True
2743,153,signal,Milo,anim:signal:Milo:1371,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.424,0.0,True,True,True
2743,153,signal,Ren,anim:signal:Ren:1372,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.347,0.0,True,True,True
2743,153,signal,Kesh,anim:signal:Kesh:1373,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.349,0.0,True,True,True
2744,153,orchard,Ivo,anim:orchard:Ivo:1371,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.214,0.0,True,True,True
2744,153,orchard,Mara,anim:orchard:Mara:1372,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.214,0.0,True,True,True
2744,153,orchard,Pim,anim:orchard:Pim:1373,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.212,0.0,True,True,True
2745,153,repair_ring,Juno,anim:repair_ring:Juno:1371,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.05,0.0,True,True,True
2745,153,repair_ring,Pax,anim:repair_ring:Pax:1372,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.052,0.0,True,True,True
2745,153,repair_ring,Vale,anim:repair_ring:Vale:1373,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.052,0.0,True,True,True
2746,153,riverbend,Ari,anim:riverbend:Ari:1371,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.339,0.0,True,True,True
2746,153,riverbend,Lio,anim:riverbend:Lio:1372,look-away>brief-check>look-away,turn-away>guarded>half-open,protect-tool>small-nod>still,920,hold-last,0.98,0.622,0.2528,True,True,True
2746,153,riverbend,Cee,anim:riverbend:Cee:1373,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.349,0.0,True,True,True
2747,153,roofward,Fay,anim:roofward:Fay:1371,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.214,0.0,True,True,True
2747,153,roofward,Sera,anim:roofward:Sera:1372,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.214,0.0,True,True,True
2747,153,roofward,Orr,anim:roofward:Orr:1373,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.212,0.0,True,True,True
2748,153,archive,Nia,anim:archive:Nia:1374,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.05,0.0,True,True,True
2748,153,archive,Toma,anim:archive:Toma:1375,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.05,0.0,True,True,True
2748,153,archive,Vell,anim:archive:Vell:1376,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.05,0.0,True,True,True
2749,153,signal,Milo,anim:signal:Milo:1374,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.424,0.0,True,True,True
2749,153,signal,Ren,anim:signal:Ren:1375,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.349,0.0,True,True,True
2749,153,signal,Kesh,anim:signal:Kesh:1376,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.349,0.0,True,True,True
2750,153,orchard,Ivo,anim:orchard:Ivo:1374,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.214,0.0,True,True,True
2750,153,orchard,Mara,anim:orchard:Mara:1375,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.214,0.0,True,True,True
2750,153,orchard,Pim,anim:orchard:Pim:1376,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.214,0.0,True,True,True
2751,153,repair_ring,Juno,anim:repair_ring:Juno:1374,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.052,0.0,True,True,True
2751,153,repair_ring,Pax,anim:repair_ring:Pax:1375,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.052,0.0,True,True,True
2751,153,repair_ring,Vale,anim:repair_ring:Vale:1376,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.052,0.0,True,True,True
2752,153,riverbend,Ari,anim:riverbend:Ari:1374,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.339,0.0,True,True,True
2752,153,riverbend,Lio,anim:riverbend:Lio:1375,look-away>brief-check>look-away,turn-away>guarded>half-open,protect-tool>small-nod>still,920,hold-last,0.98,0.624,0.2312,True,True,True
2752,153,riverbend,Cee,anim:riverbend:Cee:1376,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.349,0.0,True,True,True
2753,153,roofward,Fay,anim:roofward:Fay:1374,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.214,0.0,True,True,True
2753,153,roofward,Sera,anim:roofward:Sera:1375,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.214,0.0,True,True,True
2753,153,roofward,Orr,anim:roofward:Orr:1376,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.214,0.0,True,True,True
2754,154,signal,Milo,anim:signal:Milo:1377,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.426,0.0,True,True,True
2754,154,signal,Ren,anim:signal:Ren:1378,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.349,0.0,True,True,True
2754,154,signal,Kesh,anim:signal:Kesh:1379,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.349,0.0,True,True,True
2755,154,orchard,Ivo,anim:orchard:Ivo:1377,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.214,0.0,True,True,True
2755,154,orchard,Mara,anim:orchard:Mara:1378,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.214,0.0,True,True,True
2755,154,orchard,Pim,anim:orchard:Pim:1379,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.214,0.0,True,True,True
2756,154,repair_ring,Juno,anim:repair_ring:Juno:1377,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.052,0.0,True,True,True
2756,154,repair_ring,Pax,anim:repair_ring:Pax:1378,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.052,0.0,True,True,True
2756,154,repair_ring,Vale,anim:repair_ring:Vale:1379,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.052,0.0,True,True,True
2757,154,riverbend,Ari,anim:riverbend:Ari:1377,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.341,0.0,True,True,True
2757,154,riverbend,Lio,anim:riverbend:Lio:1378,look-away>brief-check>look-away,turn-away>guarded>half-open,protect-tool>small-nod>still,920,hold-last,0.98,0.624,0.2312,True,True,True
2757,154,riverbend,Cee,anim:riverbend:Cee:1379,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.349,0.0,True,True,True
2758,154,roofward,Fay,anim:roofward:Fay:1377,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.214,0.0,True,True,True
2758,154,roofward,Sera,anim:roofward:Sera:1378,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.214,0.0,True,True,True
2758,154,roofward,Orr,anim:roofward:Orr:1379,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.214,0.0,True,True,True
2759,154,archive,Nia,anim:archive:Nia:1377,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.05,0.0,True,True,True
2759,154,archive,Toma,anim:archive:Toma:1378,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.05,0.0,True,True,True
2759,154,archive,Vell,anim:archive:Vell:1379,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.05,0.0,True,True,True
2760,154,signal,Milo,anim:signal:Milo:1380,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.426,0.0,True,True,True
2760,154,signal,Ren,anim:signal:Ren:1381,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.349,0.0,True,True,True
2760,154,signal,Kesh,anim:signal:Kesh:1382,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.349,0.0,True,True,True
2761,154,orchard,Ivo,anim:orchard:Ivo:1380,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.214,0.0,True,True,True
2761,154,orchard,Mara,anim:orchard:Mara:1381,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.206,0.0,True,True,True
2761,154,orchard,Pim,anim:orchard:Pim:1382,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.214,0.0,True,True,True
2762,154,repair_ring,Juno,anim:repair_ring:Juno:1380,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.052,0.0,True,True,True
2762,154,repair_ring,Pax,anim:repair_ring:Pax:1381,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.052,0.0,True,True,True
2762,154,repair_ring,Vale,anim:repair_ring:Vale:1382,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.05,0.0,True,True,True
2763,154,riverbend,Ari,anim:riverbend:Ari:1380,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.341,0.0,True,True,True
2763,154,riverbend,Lio,anim:riverbend:Lio:1381,look-away>brief-check>look-away,turn-away>guarded>half-open,protect-tool>small-nod>still,920,hold-last,0.98,0.624,0.2312,True,True,True
2763,154,riverbend,Cee,anim:riverbend:Cee:1382,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.349,0.0,True,True,True
2764,154,roofward,Fay,anim:roofward:Fay:1380,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.214,0.0,True,True,True
2764,154,roofward,Sera,anim:roofward:Sera:1381,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.206,0.0,True,True,True
2764,154,roofward,Orr,anim:roofward:Orr:1382,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.214,0.0,True,True,True
2765,154,archive,Nia,anim:archive:Nia:1380,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.05,0.0,True,True,True
2765,154,archive,Toma,anim:archive:Toma:1381,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.05,0.0,True,True,True
2765,154,archive,Vell,anim:archive:Vell:1382,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.05,0.0,True,True,True
2766,154,signal,Milo,anim:signal:Milo:1383,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.428,0.0,True,True,True
2766,154,signal,Ren,anim:signal:Ren:1384,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.349,0.0,True,True,True
2766,154,signal,Kesh,anim:signal:Kesh:1385,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.349,0.0,True,True,True
2767,154,orchard,Ivo,anim:orchard:Ivo:1383,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.214,0.0,True,True,True
2767,154,orchard,Mara,anim:orchard:Mara:1384,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.208,0.0,True,True,True
2767,154,orchard,Pim,anim:orchard:Pim:1385,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.214,0.0,True,True,True
2768,154,repair_ring,Juno,anim:repair_ring:Juno:1383,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.052,0.0,True,True,True
2768,154,repair_ring,Pax,anim:repair_ring:Pax:1384,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.052,0.0,True,True,True
2768,154,repair_ring,Vale,anim:repair_ring:Vale:1385,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.052,0.0,True,True,True
2769,154,riverbend,Ari,anim:riverbend:Ari:1383,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.343,0.0,True,True,True
2769,154,riverbend,Lio,anim:riverbend:Lio:1384,look-away>brief-check>look-away,turn-away>guarded>half-open,protect-tool>small-nod>still,920,hold-last,0.98,0.624,0.2312,True,True,True
2769,154,riverbend,Cee,anim:riverbend:Cee:1385,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.349,0.0,True,True,True
2770,154,roofward,Fay,anim:roofward:Fay:1383,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.214,0.0,True,True,True
2770,154,roofward,Sera,anim:roofward:Sera:1384,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.208,0.0,True,True,True
2770,154,roofward,Orr,anim:roofward:Orr:1385,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.214,0.0,True,True,True
2771,154,archive,Nia,anim:archive:Nia:1383,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.05,0.0,True,True,True
2771,154,archive,Toma,anim:archive:Toma:1384,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.05,0.0,True,True,True
2771,154,archive,Vell,anim:archive:Vell:1385,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.052,0.0,True,True,True
2772,155,orchard,Ivo,anim:orchard:Ivo:1386,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.214,0.0,True,True,True
2772,155,orchard,Mara,anim:orchard:Mara:1387,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.208,0.0,True,True,True
2772,155,orchard,Pim,anim:orchard:Pim:1388,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.214,0.0,True,True,True
2773,155,repair_ring,Juno,anim:repair_ring:Juno:1386,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.052,0.0,True,True,True
2773,155,repair_ring,Pax,anim:repair_ring:Pax:1387,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.052,0.0,True,True,True
2773,155,repair_ring,Vale,anim:repair_ring:Vale:1388,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.052,0.0,True,True,True
2774,155,riverbend,Ari,anim:riverbend:Ari:1386,avatar>tool>avatar,open>relaxed>open,beckon>share-space>small-wave,840,loop-soft,0.98,0.343,0.0,True,True,True
2774,155,riverbend,Lio,anim:riverbend:Lio:1387,look-away>brief-check>look-away,turn-away>guarded>half-open,protect-tool>small-nod>still,920,hold-last,0.98,0.624,0.2312,True,True,True
