epoch_id,simulated_year,origin_id,destination_id,trade_good,route_age_years,route_reliability,conflict_risk,weather_risk,reciprocal_obligation,route_visible_on_map,bounded_trade
935,935,moss_ward,glass_harbor,root cakes,815,0.96,0.132612,0.248824,0.9,True,True
935,935,moss_ward,lichen_bridge,jar seals,810,0.96,0.132612,0.278824,0.9,True,True
936,935,glass_harbor,moss_ward,kelp cord,810,0.96,0.153153,0.254706,0.9,True,True
936,935,glass_harbor,orchid_engine,salt tea,815,0.96,0.153153,0.284706,0.9,True,True
937,935,cinder_garden,lichen_bridge,shade poles,815,0.96,0.173694,0.260588,0.9,True,True
937,935,cinder_garden,orchid_engine,cool bowls,810,0.96,0.173694,0.290588,0.9,True,True
938,935,lichen_bridge,moss_ward,signal bells,810,0.96,0.194235,0.266471,0.9,True,True
938,935,lichen_bridge,cinder_garden,lichen soup,815,0.96,0.194235,0.296471,0.9,True,True
939,935,orchid_engine,glass_harbor,orchid lamps,815,0.96,0.214776,0.272353,0.9,True,True
939,935,orchid_engine,cinder_garden,steam tea,810,0.96,0.214776,0.302353,0.9,True,True
940,940,moss_ward,glass_harbor,root cakes,820,0.96,0.133153,0.254706,0.9,True,True
940,940,moss_ward,lichen_bridge,jar seals,815,0.96,0.133153,0.284706,0.9,True,True
941,940,glass_harbor,moss_ward,kelp cord,815,0.96,0.153694,0.260588,0.9,True,True
941,940,glass_harbor,orchid_engine,salt tea,820,0.96,0.153694,0.290588,0.9,True,True
942,940,cinder_garden,lichen_bridge,shade poles,820,0.96,0.174235,0.266471,0.9,True,True
942,940,cinder_garden,orchid_engine,cool bowls,815,0.96,0.174235,0.296471,0.9,True,True
943,940,lichen_bridge,moss_ward,signal bells,815,0.96,0.194776,0.272353,0.9,True,True
943,940,lichen_bridge,cinder_garden,lichen soup,820,0.96,0.194776,0.302353,0.9,True,True
944,940,orchid_engine,glass_harbor,orchid lamps,820,0.96,0.215318,0.278235,0.9,True,True
944,940,orchid_engine,cinder_garden,steam tea,815,0.96,0.215318,0.308235,0.9,True,True
945,945,moss_ward,glass_harbor,root cakes,825,0.96,0.133694,0.260588,0.9,True,True
945,945,moss_ward,lichen_bridge,jar seals,820,0.96,0.133694,0.290588,0.9,True,True
946,945,glass_harbor,moss_ward,kelp cord,820,0.96,0.154235,0.266471,0.9,True,True
946,945,glass_harbor,orchid_engine,salt tea,825,0.96,0.154235,0.296471,0.9,True,True
947,945,cinder_garden,lichen_bridge,shade poles,825,0.96,0.174776,0.272353,0.9,True,True
947,945,cinder_garden,orchid_engine,cool bowls,820,0.96,0.174776,0.302353,0.9,True,True
948,945,lichen_bridge,moss_ward,signal bells,820,0.96,0.195318,0.278235,0.9,True,True
948,945,lichen_bridge,cinder_garden,lichen soup,825,0.96,0.195318,0.308235,0.9,True,True
949,945,orchid_engine,glass_harbor,orchid lamps,825,0.96,0.215859,0.284118,0.9,True,True
949,945,orchid_engine,cinder_garden,steam tea,820,0.96,0.215859,0.314118,0.9,True,True
950,950,moss_ward,glass_harbor,jar seals,830,0.96,0.154235,0.266471,0.9,True,True
950,950,moss_ward,lichen_bridge,dry cloaks,825,0.96,0.154235,0.296471,0.9,True,True
951,950,glass_harbor,moss_ward,salt tea,825,0.96,0.174776,0.272353,0.9,True,True
951,950,glass_harbor,orchid_engine,lantern lenses,830,0.96,0.174776,0.302353,0.9,True,True
952,950,cinder_garden,lichen_bridge,cool bowls,830,0.96,0.195318,0.278235,0.9,True,True
952,950,cinder_garden,orchid_engine,seed meal,825,0.96,0.195318,0.308235,0.9,True,True
953,950,lichen_bridge,moss_ward,lichen soup,825,0.96,0.215859,0.284118,0.9,True,True
953,950,lichen_bridge,cinder_garden,rope kits,830,0.96,0.215859,0.314118,0.9,True,True
954,950,orchid_engine,glass_harbor,steam tea,830,0.96,0.2272,0.19,0.9,True,True
954,950,orchid_engine,cinder_garden,valve keys,825,0.96,0.2272,0.22,0.9,True,True
955,955,moss_ward,glass_harbor,jar seals,835,0.96,0.154776,0.272353,0.9,True,True
955,955,moss_ward,lichen_bridge,dry cloaks,830,0.96,0.154776,0.302353,0.9,True,True
956,955,glass_harbor,moss_ward,salt tea,830,0.96,0.175318,0.278235,0.9,True,True
956,955,glass_harbor,orchid_engine,lantern lenses,835,0.96,0.175318,0.308235,0.9,True,True
957,955,cinder_garden,lichen_bridge,cool bowls,835,0.96,0.195859,0.284118,0.9,True,True
957,955,cinder_garden,orchid_engine,seed meal,830,0.96,0.195859,0.314118,0.9,True,True
958,955,lichen_bridge,moss_ward,lichen soup,830,0.96,0.2072,0.19,0.9,True,True
958,955,lichen_bridge,cinder_garden,rope kits,835,0.96,0.2072,0.22,0.9,True,True
959,955,orchid_engine,glass_harbor,steam tea,835,0.96,0.227741,0.195882,0.9,True,True
959,955,orchid_engine,cinder_garden,valve keys,830,0.96,0.227741,0.225882,0.9,True,True
960,960,moss_ward,glass_harbor,jar seals,840,0.96,0.155318,0.278235,0.9,True,True
960,960,moss_ward,lichen_bridge,dry cloaks,835,0.96,0.155318,0.308235,0.9,True,True
961,960,glass_harbor,moss_ward,salt tea,835,0.96,0.175859,0.284118,0.9,True,True
961,960,glass_harbor,orchid_engine,lantern lenses,840,0.96,0.175859,0.314118,0.9,True,True
962,960,cinder_garden,lichen_bridge,cool bowls,840,0.96,0.1872,0.19,0.9,True,True
962,960,cinder_garden,orchid_engine,seed meal,835,0.96,0.1872,0.22,0.9,True,True
963,960,lichen_bridge,moss_ward,lichen soup,835,0.96,0.207741,0.195882,0.9,True,True
963,960,lichen_bridge,cinder_garden,rope kits,840,0.96,0.207741,0.225882,0.9,True,True
964,960,orchid_engine,glass_harbor,steam tea,840,0.96,0.228282,0.201765,0.9,True,True
964,960,orchid_engine,cinder_garden,valve keys,835,0.96,0.228282,0.231765,0.9,True,True
965,965,moss_ward,glass_harbor,jar seals,845,0.96,0.155859,0.284118,0.9,True,True
965,965,moss_ward,lichen_bridge,dry cloaks,840,0.96,0.155859,0.314118,0.9,True,True
966,965,glass_harbor,moss_ward,salt tea,840,0.96,0.1672,0.19,0.9,True,True
966,965,glass_harbor,orchid_engine,lantern lenses,845,0.96,0.1672,0.22,0.9,True,True
967,965,cinder_garden,lichen_bridge,cool bowls,845,0.96,0.187741,0.195882,0.9,True,True
967,965,cinder_garden,orchid_engine,seed meal,840,0.96,0.187741,0.225882,0.9,True,True
968,965,lichen_bridge,moss_ward,lichen soup,840,0.96,0.208282,0.201765,0.9,True,True
968,965,lichen_bridge,cinder_garden,rope kits,845,0.96,0.208282,0.231765,0.9,True,True
969,965,orchid_engine,glass_harbor,steam tea,845,0.96,0.228824,0.207647,0.9,True,True
969,965,orchid_engine,cinder_garden,valve keys,840,0.96,0.228824,0.237647,0.9,True,True
970,970,moss_ward,glass_harbor,jar seals,850,0.96,0.1472,0.19,0.9,True,True
970,970,moss_ward,lichen_bridge,dry cloaks,845,0.96,0.1472,0.22,0.9,True,True
971,970,glass_harbor,moss_ward,salt tea,845,0.96,0.167741,0.195882,0.9,True,True
971,970,glass_harbor,orchid_engine,lantern lenses,850,0.96,0.167741,0.225882,0.9,True,True
972,970,cinder_garden,lichen_bridge,cool bowls,850,0.96,0.188282,0.201765,0.9,True,True
972,970,cinder_garden,orchid_engine,seed meal,845,0.96,0.188282,0.231765,0.9,True,True
973,970,lichen_bridge,moss_ward,lichen soup,845,0.96,0.208824,0.207647,0.9,True,True
973,970,lichen_bridge,cinder_garden,rope kits,850,0.96,0.208824,0.237647,0.9,True,True
974,970,orchid_engine,glass_harbor,steam tea,850,0.96,0.229365,0.213529,0.9,True,True
974,970,orchid_engine,cinder_garden,valve keys,845,0.96,0.229365,0.243529,0.9,True,True
975,975,moss_ward,glass_harbor,dry cloaks,855,0.96,0.167741,0.195882,0.9,True,True
975,975,moss_ward,lichen_bridge,root cakes,850,0.96,0.167741,0.225882,0.9,True,True
976,975,glass_harbor,moss_ward,lantern lenses,850,0.96,0.188282,0.201765,0.9,True,True
976,975,glass_harbor,orchid_engine,kelp cord,855,0.96,0.188282,0.231765,0.9,True,True
977,975,cinder_garden,lichen_bridge,seed meal,855,0.96,0.208824,0.207647,0.9,True,True
977,975,cinder_garden,orchid_engine,shade poles,850,0.96,0.208824,0.237647,0.9,True,True
978,975,lichen_bridge,moss_ward,rope kits,850,0.96,0.229365,0.213529,0.9,True,True
978,975,lichen_bridge,cinder_garden,signal bells,855,0.96,0.229365,0.243529,0.9,True,True
979,975,orchid_engine,glass_harbor,valve keys,855,0.96,0.249906,0.219412,0.9,True,True
979,975,orchid_engine,cinder_garden,orchid lamps,850,0.96,0.249906,0.249412,0.9,True,True
980,980,moss_ward,glass_harbor,dry cloaks,860,0.96,0.168282,0.201765,0.9,True,True
980,980,moss_ward,lichen_bridge,root cakes,855,0.96,0.168282,0.231765,0.9,True,True
981,980,glass_harbor,moss_ward,lantern lenses,855,0.96,0.188824,0.207647,0.9,True,True
981,980,glass_harbor,orchid_engine,kelp cord,860,0.96,0.188824,0.237647,0.9,True,True
982,980,cinder_garden,lichen_bridge,seed meal,860,0.96,0.209365,0.213529,0.9,True,True
982,980,cinder_garden,orchid_engine,shade poles,855,0.96,0.209365,0.243529,0.9,True,True
983,980,lichen_bridge,moss_ward,rope kits,855,0.96,0.229906,0.219412,0.9,True,True
983,980,lichen_bridge,cinder_garden,signal bells,860,0.96,0.229906,0.249412,0.9,True,True
984,980,orchid_engine,glass_harbor,valve keys,860,0.96,0.250447,0.225294,0.9,True,True
984,980,orchid_engine,cinder_garden,orchid lamps,855,0.96,0.250447,0.255294,0.9,True,True
985,985,moss_ward,glass_harbor,dry cloaks,865,0.96,0.168824,0.207647,0.9,True,True
985,985,moss_ward,lichen_bridge,root cakes,860,0.96,0.168824,0.237647,0.9,True,True
986,985,glass_harbor,moss_ward,lantern lenses,860,0.96,0.189365,0.213529,0.9,True,True
986,985,glass_harbor,orchid_engine,kelp cord,865,0.96,0.189365,0.243529,0.9,True,True
987,985,cinder_garden,lichen_bridge,seed meal,865,0.96,0.209906,0.219412,0.9,True,True
987,985,cinder_garden,orchid_engine,shade poles,860,0.96,0.209906,0.249412,0.9,True,True
988,985,lichen_bridge,moss_ward,rope kits,860,0.96,0.230447,0.225294,0.9,True,True
988,985,lichen_bridge,cinder_garden,signal bells,865,0.96,0.230447,0.255294,0.9,True,True
989,985,orchid_engine,glass_harbor,valve keys,865,0.96,0.250988,0.231176,0.9,True,True
989,985,orchid_engine,cinder_garden,orchid lamps,860,0.96,0.250988,0.261176,0.9,True,True
990,990,moss_ward,glass_harbor,dry cloaks,870,0.96,0.169365,0.213529,0.9,True,True
990,990,moss_ward,lichen_bridge,root cakes,865,0.96,0.169365,0.243529,0.9,True,True
991,990,glass_harbor,moss_ward,lantern lenses,865,0.96,0.189906,0.219412,0.9,True,True
991,990,glass_harbor,orchid_engine,kelp cord,870,0.96,0.189906,0.249412,0.9,True,True
992,990,cinder_garden,lichen_bridge,seed meal,870,0.96,0.210447,0.225294,0.9,True,True
992,990,cinder_garden,orchid_engine,shade poles,865,0.96,0.210447,0.255294,0.9,True,True
993,990,lichen_bridge,moss_ward,rope kits,865,0.96,0.230988,0.231176,0.9,True,True
993,990,lichen_bridge,cinder_garden,signal bells,870,0.96,0.230988,0.261176,0.9,True,True
994,990,orchid_engine,glass_harbor,valve keys,870,0.96,0.251529,0.237059,0.9,True,True
994,990,orchid_engine,cinder_garden,orchid lamps,865,0.96,0.251529,0.267059,0.9,True,True
995,995,moss_ward,glass_harbor,dry cloaks,875,0.96,0.169906,0.219412,0.9,True,True
995,995,moss_ward,lichen_bridge,root cakes,870,0.96,0.169906,0.249412,0.9,True,True
996,995,glass_harbor,moss_ward,lantern lenses,870,0.96,0.190447,0.225294,0.9,True,True
996,995,glass_harbor,orchid_engine,kelp cord,875,0.96,0.190447,0.255294,0.9,True,True
997,995,cinder_garden,lichen_bridge,seed meal,875,0.96,0.210988,0.231176,0.9,True,True
997,995,cinder_garden,orchid_engine,shade poles,870,0.96,0.210988,0.261176,0.9,True,True
998,995,lichen_bridge,moss_ward,rope kits,870,0.96,0.231529,0.237059,0.9,True,True
998,995,lichen_bridge,cinder_garden,signal bells,875,0.96,0.231529,0.267059,0.9,True,True
999,995,orchid_engine,glass_harbor,valve keys,875,0.96,0.252071,0.242941,0.9,True,True
999,995,orchid_engine,cinder_garden,orchid lamps,870,0.96,0.252071,0.272941,0.9,True,True
1000,1000,moss_ward,glass_harbor,root cakes,880,0.96,0.190447,0.225294,0.9,True,True
1000,1000,moss_ward,lichen_bridge,jar seals,875,0.96,0.190447,0.255294,0.9,True,True
1001,1000,glass_harbor,moss_ward,kelp cord,875,0.96,0.210988,0.231176,0.9,True,True
1001,1000,glass_harbor,orchid_engine,salt tea,880,0.96,0.210988,0.261176,0.9,True,True
1002,1000,cinder_garden,lichen_bridge,shade poles,880,0.96,0.231529,0.237059,0.9,True,True
1002,1000,cinder_garden,orchid_engine,cool bowls,875,0.96,0.231529,0.267059,0.9,True,True
1003,1000,lichen_bridge,moss_ward,signal bells,875,0.96,0.252071,0.242941,0.9,True,True
1003,1000,lichen_bridge,cinder_garden,lichen soup,880,0.96,0.252071,0.272941,0.9,True,True
1004,1000,orchid_engine,glass_harbor,orchid lamps,880,0.96,0.272612,0.248824,0.9,True,True
1004,1000,orchid_engine,cinder_garden,steam tea,875,0.96,0.272612,0.278824,0.9,True,True
1005,1005,moss_ward,glass_harbor,root cakes,885,0.96,0.190988,0.231176,0.9,True,True
1005,1005,moss_ward,lichen_bridge,jar seals,880,0.96,0.190988,0.261176,0.9,True,True
1006,1005,glass_harbor,moss_ward,kelp cord,880,0.96,0.211529,0.237059,0.9,True,True
1006,1005,glass_harbor,orchid_engine,salt tea,885,0.96,0.211529,0.267059,0.9,True,True
1007,1005,cinder_garden,lichen_bridge,shade poles,885,0.96,0.232071,0.242941,0.9,True,True
1007,1005,cinder_garden,orchid_engine,cool bowls,880,0.96,0.232071,0.272941,0.9,True,True
1008,1005,lichen_bridge,moss_ward,signal bells,880,0.96,0.252612,0.248824,0.9,True,True
1008,1005,lichen_bridge,cinder_garden,lichen soup,885,0.96,0.252612,0.278824,0.9,True,True
1009,1005,orchid_engine,glass_harbor,orchid lamps,885,0.96,0.273153,0.254706,0.9,True,True
1009,1005,orchid_engine,cinder_garden,steam tea,880,0.96,0.273153,0.284706,0.9,True,True
1010,1010,moss_ward,glass_harbor,root cakes,890,0.96,0.191529,0.237059,0.9,True,True
1010,1010,moss_ward,lichen_bridge,jar seals,885,0.96,0.191529,0.267059,0.9,True,True
1011,1010,glass_harbor,moss_ward,kelp cord,885,0.96,0.212071,0.242941,0.9,True,True
1011,1010,glass_harbor,orchid_engine,salt tea,890,0.96,0.212071,0.272941,0.9,True,True
1012,1010,cinder_garden,lichen_bridge,shade poles,890,0.96,0.232612,0.248824,0.9,True,True
1012,1010,cinder_garden,orchid_engine,cool bowls,885,0.96,0.232612,0.278824,0.9,True,True
1013,1010,lichen_bridge,moss_ward,signal bells,885,0.96,0.253153,0.254706,0.9,True,True
1013,1010,lichen_bridge,cinder_garden,lichen soup,890,0.96,0.253153,0.284706,0.9,True,True
1014,1010,orchid_engine,glass_harbor,orchid lamps,890,0.96,0.273694,0.260588,0.9,True,True
1014,1010,orchid_engine,cinder_garden,steam tea,885,0.96,0.273694,0.290588,0.9,True,True
1015,1015,moss_ward,glass_harbor,root cakes,895,0.96,0.192071,0.242941,0.9,True,True
1015,1015,moss_ward,lichen_bridge,jar seals,890,0.96,0.192071,0.272941,0.9,True,True
1016,1015,glass_harbor,moss_ward,kelp cord,890,0.96,0.212612,0.248824,0.9,True,True
1016,1015,glass_harbor,orchid_engine,salt tea,895,0.96,0.212612,0.278824,0.9,True,True
1017,1015,cinder_garden,lichen_bridge,shade poles,895,0.96,0.233153,0.254706,0.9,True,True
1017,1015,cinder_garden,orchid_engine,cool bowls,890,0.96,0.233153,0.284706,0.9,True,True
1018,1015,lichen_bridge,moss_ward,signal bells,890,0.96,0.253694,0.260588,0.9,True,True
1018,1015,lichen_bridge,cinder_garden,lichen soup,895,0.96,0.253694,0.290588,0.9,True,True
1019,1015,orchid_engine,glass_harbor,orchid lamps,895,0.96,0.274235,0.266471,0.9,True,True
1019,1015,orchid_engine,cinder_garden,steam tea,890,0.96,0.274235,0.296471,0.9,True,True
1020,1020,moss_ward,glass_harbor,root cakes,900,0.96,0.192612,0.248824,0.9,True,True
1020,1020,moss_ward,lichen_bridge,jar seals,895,0.96,0.192612,0.278824,0.9,True,True
1021,1020,glass_harbor,moss_ward,kelp cord,895,0.96,0.213153,0.254706,0.9,True,True
1021,1020,glass_harbor,orchid_engine,salt tea,900,0.96,0.213153,0.284706,0.9,True,True
1022,1020,cinder_garden,lichen_bridge,shade poles,900,0.96,0.233694,0.260588,0.9,True,True
1022,1020,cinder_garden,orchid_engine,cool bowls,895,0.96,0.233694,0.290588,0.9,True,True
1023,1020,lichen_bridge,moss_ward,signal bells,895,0.96,0.254235,0.266471,0.9,True,True
1023,1020,lichen_bridge,cinder_garden,lichen soup,900,0.96,0.254235,0.296471,0.9,True,True
1024,1020,orchid_engine,glass_harbor,orchid lamps,900,0.96,0.274776,0.272353,0.9,True,True
1024,1020,orchid_engine,cinder_garden,steam tea,895,0.96,0.274776,0.302353,0.9,True,True
1025,1025,moss_ward,glass_harbor,jar seals,905,0.96,0.213153,0.254706,0.9,True,True
1025,1025,moss_ward,lichen_bridge,dry cloaks,900,0.96,0.213153,0.284706,0.9,True,True
1026,1025,glass_harbor,moss_ward,salt tea,900,0.96,0.233694,0.260588,0.9,True,True
1026,1025,glass_harbor,orchid_engine,lantern lenses,905,0.96,0.233694,0.290588,0.9,True,True
1027,1025,cinder_garden,lichen_bridge,cool bowls,905,0.96,0.254235,0.266471,0.9,True,True
1027,1025,cinder_garden,orchid_engine,seed meal,900,0.96,0.254235,0.296471,0.9,True,True
1028,1025,lichen_bridge,moss_ward,lichen soup,900,0.96,0.274776,0.272353,0.9,True,True
1028,1025,lichen_bridge,cinder_garden,rope kits,905,0.96,0.274776,0.302353,0.9,True,True
1029,1025,orchid_engine,glass_harbor,steam tea,905,0.96,0.115318,0.278235,0.9,True,True
1029,1025,orchid_engine,cinder_garden,valve keys,900,0.96,0.115318,0.308235,0.9,True,True
1030,1030,moss_ward,glass_harbor,jar seals,910,0.96,0.213694,0.260588,0.9,True,True
1030,1030,moss_ward,lichen_bridge,dry cloaks,905,0.96,0.213694,0.290588,0.9,True,True
1031,1030,glass_harbor,moss_ward,salt tea,905,0.96,0.234235,0.266471,0.9,True,True
1031,1030,glass_harbor,orchid_engine,lantern lenses,910,0.96,0.234235,0.296471,0.9,True,True
1032,1030,cinder_garden,lichen_bridge,cool bowls,910,0.96,0.254776,0.272353,0.9,True,True
1032,1030,cinder_garden,orchid_engine,seed meal,905,0.96,0.254776,0.302353,0.9,True,True
1033,1030,lichen_bridge,moss_ward,lichen soup,905,0.96,0.275318,0.278235,0.9,True,True
1033,1030,lichen_bridge,cinder_garden,rope kits,910,0.96,0.275318,0.308235,0.9,True,True
1034,1030,orchid_engine,glass_harbor,steam tea,910,0.96,0.115859,0.284118,0.9,True,True
1034,1030,orchid_engine,cinder_garden,valve keys,905,0.96,0.115859,0.314118,0.9,True,True
1035,1035,moss_ward,glass_harbor,jar seals,915,0.96,0.214235,0.266471,0.9,True,True
1035,1035,moss_ward,lichen_bridge,dry cloaks,910,0.96,0.214235,0.296471,0.9,True,True
1036,1035,glass_harbor,moss_ward,salt tea,910,0.96,0.234776,0.272353,0.9,True,True
1036,1035,glass_harbor,orchid_engine,lantern lenses,915,0.96,0.234776,0.302353,0.9,True,True
1037,1035,cinder_garden,lichen_bridge,cool bowls,915,0.96,0.255318,0.278235,0.9,True,True
1037,1035,cinder_garden,orchid_engine,seed meal,910,0.96,0.255318,0.308235,0.9,True,True
1038,1035,lichen_bridge,moss_ward,lichen soup,910,0.96,0.275859,0.284118,0.9,True,True
1038,1035,lichen_bridge,cinder_garden,rope kits,915,0.96,0.275859,0.314118,0.9,True,True
1039,1035,orchid_engine,glass_harbor,steam tea,915,0.96,0.1072,0.19,0.9,True,True
1039,1035,orchid_engine,cinder_garden,valve keys,910,0.96,0.1072,0.22,0.9,True,True
1040,1040,moss_ward,glass_harbor,jar seals,920,0.96,0.214776,0.272353,0.9,True,True
1040,1040,moss_ward,lichen_bridge,dry cloaks,915,0.96,0.214776,0.302353,0.9,True,True
1041,1040,glass_harbor,moss_ward,salt tea,915,0.96,0.235318,0.278235,0.9,True,True
1041,1040,glass_harbor,orchid_engine,lantern lenses,920,0.96,0.235318,0.308235,0.9,True,True
1042,1040,cinder_garden,lichen_bridge,cool bowls,920,0.96,0.255859,0.284118,0.9,True,True
1042,1040,cinder_garden,orchid_engine,seed meal,915,0.96,0.255859,0.314118,0.9,True,True
1043,1040,lichen_bridge,moss_ward,lichen soup,915,0.96,0.2672,0.19,0.9,True,True
1043,1040,lichen_bridge,cinder_garden,rope kits,920,0.96,0.2672,0.22,0.9,True,True
1044,1040,orchid_engine,glass_harbor,steam tea,920,0.96,0.107741,0.195882,0.9,True,True
1044,1040,orchid_engine,cinder_garden,valve keys,915,0.96,0.107741,0.225882,0.9,True,True
1045,1045,moss_ward,glass_harbor,jar seals,925,0.96,0.215318,0.278235,0.9,True,True
1045,1045,moss_ward,lichen_bridge,dry cloaks,920,0.96,0.215318,0.308235,0.9,True,True
1046,1045,glass_harbor,moss_ward,salt tea,920,0.96,0.235859,0.284118,0.9,True,True
1046,1045,glass_harbor,orchid_engine,lantern lenses,925,0.96,0.235859,0.314118,0.9,True,True
1047,1045,cinder_garden,lichen_bridge,cool bowls,925,0.96,0.2472,0.19,0.9,True,True
1047,1045,cinder_garden,orchid_engine,seed meal,920,0.96,0.2472,0.22,0.9,True,True
1048,1045,lichen_bridge,moss_ward,lichen soup,920,0.96,0.267741,0.195882,0.9,True,True
1048,1045,lichen_bridge,cinder_garden,rope kits,925,0.96,0.267741,0.225882,0.9,True,True
1049,1045,orchid_engine,glass_harbor,steam tea,925,0.96,0.108282,0.201765,0.9,True,True
1049,1045,orchid_engine,cinder_garden,valve keys,920,0.96,0.108282,0.231765,0.9,True,True
1050,1050,moss_ward,glass_harbor,dry cloaks,930,0.96,0.237859,0.284118,0.9,True,True
1050,1050,moss_ward,lichen_bridge,root cakes,925,0.96,0.237859,0.314118,0.9,True,True
1051,1050,glass_harbor,moss_ward,lantern lenses,925,0.96,0.2492,0.19,0.9,True,True
1051,1050,glass_harbor,orchid_engine,kelp cord,930,0.96,0.2492,0.22,0.9,True,True
1052,1050,cinder_garden,lichen_bridge,seed meal,930,0.96,0.269741,0.195882,0.9,True,True
1052,1050,cinder_garden,orchid_engine,shade poles,925,0.96,0.269741,0.225882,0.9,True,True
1053,1050,lichen_bridge,moss_ward,rope kits,925,0.96,0.110282,0.201765,0.9,True,True
1053,1050,lichen_bridge,cinder_garden,signal bells,930,0.96,0.110282,0.231765,0.9,True,True
1054,1050,orchid_engine,glass_harbor,valve keys,930,0.96,0.130824,0.207647,0.9,True,True
1054,1050,orchid_engine,cinder_garden,orchid lamps,925,0.96,0.130824,0.237647,0.9,True,True
1055,1055,moss_ward,glass_harbor,dry cloaks,935,0.96,0.2292,0.19,0.9,True,True
1055,1055,moss_ward,lichen_bridge,root cakes,930,0.96,0.2292,0.22,0.9,True,True
1056,1055,glass_harbor,moss_ward,lantern lenses,930,0.96,0.249741,0.195882,0.9,True,True
1056,1055,glass_harbor,orchid_engine,kelp cord,935,0.96,0.249741,0.225882,0.9,True,True
1057,1055,cinder_garden,lichen_bridge,seed meal,935,0.96,0.270282,0.201765,0.9,True,True
1057,1055,cinder_garden,orchid_engine,shade poles,930,0.96,0.270282,0.231765,0.9,True,True
1058,1055,lichen_bridge,moss_ward,rope kits,930,0.96,0.110824,0.207647,0.9,True,True
1058,1055,lichen_bridge,cinder_garden,signal bells,935,0.96,0.110824,0.237647,0.9,True,True
1059,1055,orchid_engine,glass_harbor,valve keys,935,0.96,0.131365,0.213529,0.9,True,True
1059,1055,orchid_engine,cinder_garden,orchid lamps,930,0.96,0.131365,0.243529,0.9,True,True
1060,1060,moss_ward,glass_harbor,dry cloaks,940,0.96,0.229741,0.195882,0.9,True,True
1060,1060,moss_ward,lichen_bridge,root cakes,935,0.96,0.229741,0.225882,0.9,True,True
1061,1060,glass_harbor,moss_ward,lantern lenses,935,0.96,0.250282,0.201765,0.9,True,True
1061,1060,glass_harbor,orchid_engine,kelp cord,940,0.96,0.250282,0.231765,0.9,True,True
1062,1060,cinder_garden,lichen_bridge,seed meal,940,0.96,0.270824,0.207647,0.9,True,True
1062,1060,cinder_garden,orchid_engine,shade poles,935,0.96,0.270824,0.237647,0.9,True,True
1063,1060,lichen_bridge,moss_ward,rope kits,935,0.96,0.111365,0.213529,0.9,True,True
1063,1060,lichen_bridge,cinder_garden,signal bells,940,0.96,0.111365,0.243529,0.9,True,True
1064,1060,orchid_engine,glass_harbor,valve keys,940,0.96,0.131906,0.219412,0.9,True,True
1064,1060,orchid_engine,cinder_garden,orchid lamps,935,0.96,0.131906,0.249412,0.9,True,True
1065,1065,moss_ward,glass_harbor,dry cloaks,945,0.96,0.230282,0.201765,0.9,True,True
1065,1065,moss_ward,lichen_bridge,root cakes,940,0.96,0.230282,0.231765,0.9,True,True
1066,1065,glass_harbor,moss_ward,lantern lenses,940,0.96,0.250824,0.207647,0.9,True,True
1066,1065,glass_harbor,orchid_engine,kelp cord,945,0.96,0.250824,0.237647,0.9,True,True
1067,1065,cinder_garden,lichen_bridge,seed meal,945,0.96,0.271365,0.213529,0.9,True,True
1067,1065,cinder_garden,orchid_engine,shade poles,940,0.96,0.271365,0.243529,0.9,True,True
1068,1065,lichen_bridge,moss_ward,rope kits,940,0.96,0.111906,0.219412,0.9,True,True
1068,1065,lichen_bridge,cinder_garden,signal bells,945,0.96,0.111906,0.249412,0.9,True,True
1069,1065,orchid_engine,glass_harbor,valve keys,945,0.96,0.132447,0.225294,0.9,True,True
1069,1065,orchid_engine,cinder_garden,orchid lamps,940,0.96,0.132447,0.255294,0.9,True,True
1070,1070,moss_ward,glass_harbor,dry cloaks,950,0.96,0.230824,0.207647,0.9,True,True
1070,1070,moss_ward,lichen_bridge,root cakes,945,0.96,0.230824,0.237647,0.9,True,True
1071,1070,glass_harbor,moss_ward,lantern lenses,945,0.96,0.251365,0.213529,0.9,True,True
1071,1070,glass_harbor,orchid_engine,kelp cord,950,0.96,0.251365,0.243529,0.9,True,True
1072,1070,cinder_garden,lichen_bridge,seed meal,950,0.96,0.271906,0.219412,0.9,True,True
1072,1070,cinder_garden,orchid_engine,shade poles,945,0.96,0.271906,0.249412,0.9,True,True
1073,1070,lichen_bridge,moss_ward,rope kits,945,0.96,0.112447,0.225294,0.9,True,True
1073,1070,lichen_bridge,cinder_garden,signal bells,950,0.96,0.112447,0.255294,0.9,True,True
1074,1070,orchid_engine,glass_harbor,valve keys,950,0.96,0.132988,0.231176,0.9,True,True
1074,1070,orchid_engine,cinder_garden,orchid lamps,945,0.96,0.132988,0.261176,0.9,True,True
1075,1075,moss_ward,glass_harbor,root cakes,955,0.96,0.249365,0.213529,0.9,True,True
1075,1075,moss_ward,lichen_bridge,jar seals,950,0.96,0.249365,0.243529,0.9,True,True
1076,1075,glass_harbor,moss_ward,kelp cord,950,0.96,0.269906,0.219412,0.9,True,True
1076,1075,glass_harbor,orchid_engine,salt tea,955,0.96,0.269906,0.249412,0.9,True,True
1077,1075,cinder_garden,lichen_bridge,shade poles,955,0.96,0.110447,0.225294,0.9,True,True
1077,1075,cinder_garden,orchid_engine,cool bowls,950,0.96,0.110447,0.255294,0.9,True,True
