tick_id,day,route_id,replay_event,state_hash,includes_editable_state,includes_import_export,includes_branch_comparison,includes_simultaneous_task,includes_agent_dialogue,includes_reload_persistence,replay_exportable
749,50,signal_orchard,signal_orchard:river lantern loop:v76:task42:turn12,v31-503461,True,True,True,False,False,True,True
750,51,orchard_riverbend,orchard_riverbend:market plank route:v68:task43:turn18,v31-543494,True,False,True,False,False,True,True
751,51,central_repair_ring,central_repair_ring:outer bell path:v76:task42:turn12,v31-527117,True,True,True,False,False,False,True
752,51,riverbend_roofward,riverbend_roofward:river ford:v64:task43:turn18,v31-456011,True,False,True,True,False,False,True
753,51,roofward_archive,roofward_archive:cool archive lane:v76:task43:turn13,v31-511102,True,False,True,False,True,False,True
754,51,archive_signal,archive_signal:paper lane:v65:task45:turn18,v31-420415,True,False,True,False,False,True,True
755,51,signal_orchard,signal_orchard:river lantern loop:v76:task43:turn12,v31-503333,True,False,True,True,False,False,True
756,51,orchard_riverbend,orchard_riverbend:market plank route:v68:task43:turn18,v31-565257,True,False,True,False,False,False,True
757,51,central_repair_ring,central_repair_ring:outer bell path:v76:task42:turn12,v31-549687,True,False,True,False,False,False,True
758,51,riverbend_roofward,riverbend_roofward:river ford:v65:task43:turn18,v31-477461,True,False,True,False,False,False,True
759,51,roofward_archive,roofward_archive:cool archive lane:v77:task43:turn13,v31-511843,True,True,True,False,False,False,True
760,51,archive_signal,archive_signal:paper lane:v65:task46:turn18,v31-399578,True,False,True,True,False,False,True
761,51,signal_orchard,signal_orchard:river lantern loop:v76:task44:turn13,v31-503205,True,False,True,True,True,False,True
762,51,orchard_riverbend,orchard_riverbend:market plank route:v69:task43:turn18,v31-565107,True,False,True,False,False,False,True
763,51,central_repair_ring,central_repair_ring:outer bell path:v76:task43:turn12,v31-527501,True,False,True,True,False,False,True
764,51,riverbend_roofward,riverbend_roofward:river ford:v66:task43:turn18,v31-456600,True,True,True,False,False,True,True
765,52,roofward_archive,roofward_archive:cool archive lane:v78:task43:turn13,v31-534130,True,False,True,False,False,True,True
766,52,archive_signal,archive_signal:paper lane:v66:task46:turn18,v31-399254,True,True,True,False,False,False,True
767,52,signal_orchard,signal_orchard:river lantern loop:v76:task45:turn13,v31-503843,True,False,True,True,False,False,True
768,52,orchard_riverbend,orchard_riverbend:market plank route:v69:task44:turn19,v31-544495,True,False,True,True,True,False,True
769,52,central_repair_ring,central_repair_ring:outer bell path:v77:task43:turn12,v31-549218,True,False,True,False,False,False,True
770,52,riverbend_roofward,riverbend_roofward:river ford:v66:task44:turn18,v31-456468,True,False,True,True,False,False,True
771,52,roofward_archive,roofward_archive:cool archive lane:v78:task43:turn13,v31-533064,True,False,True,False,False,False,True
772,52,archive_signal,archive_signal:paper lane:v66:task46:turn18,v31-418557,True,False,True,False,False,False,True
773,52,signal_orchard,signal_orchard:river lantern loop:v77:task45:turn13,v31-525428,True,False,True,False,False,False,True
774,52,orchard_riverbend,orchard_riverbend:market plank route:v70:task45:turn19,v31-543649,True,True,True,True,False,False,True
775,52,central_repair_ring,central_repair_ring:outer bell path:v77:task44:turn12,v31-527993,True,False,True,True,False,False,True
776,52,riverbend_roofward,riverbend_roofward:river ford:v66:task44:turn19,v31-456978,True,False,True,False,True,False,True
777,52,roofward_archive,roofward_archive:cool archive lane:v80:task43:turn13,v31-511336,True,True,True,False,False,False,True
778,52,archive_signal,archive_signal:paper lane:v66:task47:turn18,v31-399628,True,False,True,True,False,False,True
779,52,signal_orchard,signal_orchard:river lantern loop:v78:task45:turn13,v31-504428,True,True,True,False,False,True,True
780,53,orchard_riverbend,orchard_riverbend:market plank route:v71:task45:turn19,v31-543499,True,False,True,False,False,True,True
781,53,central_repair_ring,central_repair_ring:outer bell path:v78:task45:turn12,v31-528102,True,True,True,True,False,False,True
782,53,riverbend_roofward,riverbend_roofward:river ford:v66:task44:turn19,v31-476897,True,False,True,True,False,False,True
783,53,roofward_archive,roofward_archive:cool archive lane:v80:task43:turn14,v31-511080,True,False,True,False,True,True,True
784,53,archive_signal,archive_signal:paper lane:v68:task47:turn18,v31-399695,True,True,True,False,False,False,True
785,53,signal_orchard,signal_orchard:river lantern loop:v78:task46:turn13,v31-504300,True,False,True,True,False,False,True
786,53,orchard_riverbend,orchard_riverbend:market plank route:v71:task45:turn19,v31-573929,True,False,True,False,False,False,True
787,53,central_repair_ring,central_repair_ring:outer bell path:v78:task46:turn12,v31-528742,True,False,True,True,False,False,True
788,53,riverbend_roofward,riverbend_roofward:river ford:v67:task44:turn19,v31-477514,True,False,True,False,False,False,True
789,53,roofward_archive,roofward_archive:cool archive lane:v81:task43:turn14,v31-511821,True,True,True,False,False,False,True
790,53,archive_signal,archive_signal:paper lane:v68:task48:turn18,v31-399559,True,False,True,True,False,False,True
791,53,signal_orchard,signal_orchard:river lantern loop:v78:task46:turn14,v31-504044,True,False,True,False,True,False,True
792,53,orchard_riverbend,orchard_riverbend:market plank route:v72:task45:turn19,v31-573779,True,False,True,False,False,False,True
793,53,central_repair_ring,central_repair_ring:outer bell path:v78:task47:turn12,v31-528616,True,False,True,True,False,False,True
794,53,riverbend_roofward,riverbend_roofward:river ford:v68:task44:turn19,v31-457311,True,True,True,False,False,True,True
795,54,roofward_archive,roofward_archive:glass stair:v82:task43:turn14,v31-442783,True,False,True,False,False,True,True
796,54,archive_signal,archive_signal:paper lane:v69:task48:turn18,v31-400289,True,True,True,False,False,False,True
797,54,signal_orchard,signal_orchard:river lantern loop:v78:task47:turn14,v31-504682,True,False,True,True,False,False,True
798,54,orchard_riverbend,orchard_riverbend:market plank route:v72:task45:turn20,v31-544369,True,False,True,False,True,False,True
799,54,central_repair_ring,central_repair_ring:outer bell path:v79:task47:turn12,v31-551294,True,False,True,False,False,False,True
800,54,riverbend_roofward,riverbend_roofward:river ford:v68:task45:turn19,v31-456422,True,False,True,True,False,False,True
801,54,roofward_archive,roofward_archive:glass stair:v82:task43:turn14,v31-461791,True,False,True,False,False,False,True
802,54,archive_signal,archive_signal:paper lane:v69:task48:turn18,v31-419726,True,False,True,False,False,False,True
803,54,signal_orchard,signal_orchard:river lantern loop:v79:task47:turn14,v31-525241,True,False,True,False,False,False,True
804,54,orchard_riverbend,orchard_riverbend:market plank route:v73:task45:turn20,v31-543590,True,True,True,False,False,False,True
805,54,central_repair_ring,central_repair_ring:outer bell path:v79:task48:turn12,v31-528351,True,False,True,True,False,False,True
806,54,riverbend_roofward,riverbend_roofward:river ford:v68:task45:turn20,v31-477765,True,False,True,False,True,False,True
807,54,roofward_archive,roofward_archive:glass stair:v83:task43:turn14,v31-462406,True,False,True,False,False,False,True
808,54,archive_signal,archive_signal:paper lane:v69:task49:turn18,v31-399906,True,False,True,True,False,False,True
809,54,signal_orchard,signal_orchard:river lantern loop:v80:task47:turn14,v31-503582,True,True,True,False,False,True,True
810,55,central_repair_ring,central_repair_ring:outer bell path:v80:task48:turn12,v31-527145,True,False,True,False,False,True,True
811,55,riverbend_roofward,riverbend_roofward:orchard ridge detour:v70:task45:turn20,v31-584451,True,True,True,False,False,False,True
812,55,roofward_archive,roofward_archive:glass stair:v83:task44:turn14,v31-442167,True,False,True,True,False,True,True
813,55,archive_signal,archive_signal:paper lane:v69:task49:turn19,v31-399565,True,False,True,False,True,False,True
814,55,signal_orchard,signal_orchard:river lantern loop:v81:task47:turn14,v31-517468,True,False,True,False,False,False,True
815,55,orchard_riverbend,orchard_riverbend:market plank route:v73:task46:turn20,v31-543890,True,False,True,True,False,False,True
816,55,central_repair_ring,central_repair_ring:outer bell path:v80:task48:turn12,v31-542262,True,False,True,False,False,False,True
817,55,riverbend_roofward,riverbend_roofward:orchard ridge detour:v70:task45:turn20,v31-599715,True,False,True,False,False,False,True
818,55,roofward_archive,roofward_archive:glass stair:v84:task44:turn14,v31-456122,True,False,True,False,False,False,True
819,55,archive_signal,archive_signal:paper lane:v70:task49:turn19,v31-399367,True,True,True,False,False,False,True
820,55,signal_orchard,signal_orchard:river lantern loop:v81:task48:turn14,v31-503216,True,False,True,True,False,False,True
821,55,orchard_riverbend,orchard_riverbend:market plank route:v73:task46:turn21,v31-543634,True,False,True,False,True,False,True
822,55,central_repair_ring,central_repair_ring:outer bell path:v81:task48:turn12,v31-542114,True,False,True,False,False,False,True
823,55,riverbend_roofward,riverbend_roofward:river ford:v71:task46:turn20,v31-456447,True,False,True,True,False,False,True
824,55,roofward_archive,roofward_archive:glass stair:v85:task44:turn14,v31-442751,True,True,True,False,False,True,True
825,56,archive_signal,archive_signal:stone kiosk path:v71:task49:turn19,v31-475052,True,False,True,False,False,True,True
826,56,signal_orchard,signal_orchard:river lantern loop:v82:task48:turn14,v31-503954,True,True,True,False,False,False,True
827,56,orchard_riverbend,orchard_riverbend:market plank route:v73:task47:turn21,v31-544275,True,False,True,True,False,False,True
828,56,central_repair_ring,central_repair_ring:outer bell path:v81:task48:turn13,v31-528017,True,False,True,False,True,False,True
829,56,riverbend_roofward,riverbend_roofward:orchard ridge detour:v72:task47:turn20,v31-585697,True,False,True,True,False,False,True
830,56,roofward_archive,roofward_archive:cool archive lane:v86:task45:turn14,v31-511628,True,False,True,True,False,False,True
831,56,archive_signal,archive_signal:stone kiosk path:v71:task49:turn19,v31-488445,True,False,True,False,False,False,True
832,56,signal_orchard,signal_orchard:river lantern loop:v82:task48:turn14,v31-518091,True,False,True,False,False,False,True
833,56,orchard_riverbend,orchard_riverbend:market plank route:v75:task47:turn21,v31-544359,True,True,True,False,False,False,True
834,56,central_repair_ring,central_repair_ring:outer bell path:v82:task48:turn13,v31-527996,True,True,True,False,False,False,True
835,56,riverbend_roofward,riverbend_roofward:orchard ridge detour:v72:task48:turn20,v31-585575,True,False,True,True,False,False,True
836,56,roofward_archive,roofward_archive:cool archive lane:v86:task45:turn15,v31-512138,True,False,True,False,True,False,True
837,56,archive_signal,archive_signal:stone kiosk path:v72:task49:turn19,v31-489058,True,False,True,False,False,False,True
838,56,signal_orchard,signal_orchard:river lantern loop:v82:task49:turn14,v31-504336,True,False,True,True,False,False,True
839,56,orchard_riverbend,orchard_riverbend:market plank route:v76:task47:turn21,v31-545103,True,True,True,False,False,True,True
840,57,central_repair_ring,central_repair_ring:outer bell path:v84:task48:turn13,v31-528083,True,True,True,False,False,True,True
841,57,riverbend_roofward,riverbend_roofward:orchard ridge detour:v73:task48:turn20,v31-585557,True,True,True,False,False,True,True
842,57,roofward_archive,roofward_archive:cool archive lane:v86:task46:turn15,v31-512011,True,False,True,True,False,False,True
843,57,archive_signal,archive_signal:paper lane:v73:task49:turn20,v31-399418,True,False,True,False,True,False,True
844,57,signal_orchard,signal_orchard:river lantern loop:v83:task49:turn14,v31-518038,True,False,True,False,False,False,True
845,57,orchard_riverbend,orchard_riverbend:market plank route:v76:task48:turn21,v31-544978,True,False,True,True,False,False,True
846,57,central_repair_ring,central_repair_ring:outer bell path:v84:task48:turn13,v31-542927,True,False,True,False,False,False,True
847,57,riverbend_roofward,riverbend_roofward:orchard ridge detour:v73:task48:turn20,v31-600540,True,False,True,False,False,False,True
848,57,roofward_archive,roofward_archive:glass stair:v87:task47:turn15,v31-443838,True,False,True,True,False,False,True
849,57,archive_signal,archive_signal:paper lane:v75:task49:turn20,v31-400251,True,True,True,False,False,False,True
850,57,signal_orchard,signal_orchard:river lantern loop:v83:task49:turn14,v31-517782,True,False,True,True,False,False,True
851,57,orchard_riverbend,orchard_riverbend:market plank route:v76:task48:turn22,v31-544722,True,False,True,False,True,False,True
852,57,central_repair_ring,central_repair_ring:inner repair yard:v85:task48:turn13,v31-571138,True,False,True,False,False,False,True
853,57,riverbend_roofward,riverbend_roofward:orchard ridge detour:v73:task49:turn20,v31-585945,True,False,True,True,False,False,True
854,57,roofward_archive,roofward_archive:glass stair:v88:task48:turn15,v31-443930,True,True,True,True,False,True,True
855,58,archive_signal,archive_signal:paper lane:v75:task50:turn20,v31-399034,True,False,True,True,False,True,True
856,58,signal_orchard,signal_orchard:dusk road:v85:task49:turn14,v31-389114,True,True,True,False,False,False,True
857,58,orchard_riverbend,orchard_riverbend:market plank route:v76:task49:turn22,v31-545363,True,False,True,True,False,False,True
858,58,central_repair_ring,central_repair_ring:inner repair yard:v85:task48:turn14,v31-571925,True,False,True,False,True,False,True
859,58,riverbend_roofward,riverbend_roofward:orchard ridge detour:v74:task49:turn20,v31-601316,True,False,True,False,False,False,True
860,58,roofward_archive,roofward_archive:glass stair:v88:task49:turn15,v31-443797,True,False,True,True,False,False,True
861,58,archive_signal,archive_signal:paper lane:v75:task51:turn20,v31-398898,True,False,True,True,False,False,True
862,58,signal_orchard,signal_orchard:river lantern loop:v86:task49:turn14,v31-518739,True,False,True,False,False,False,True
863,58,orchard_riverbend,orchard_riverbend:fen track:v77:task49:turn22,v31-439879,True,False,True,False,False,False,True
864,58,central_repair_ring,central_repair_ring:inner repair yard:v86:task48:turn14,v31-557085,True,True,True,False,False,False,True
865,58,riverbend_roofward,riverbend_roofward:orchard ridge detour:v74:task50:turn20,v31-585233,True,False,True,True,False,False,True
866,58,roofward_archive,roofward_archive:glass stair:v88:task49:turn16,v31-444307,True,False,True,False,True,False,True
867,58,archive_signal,archive_signal:stone kiosk path:v76:task51:turn20,v31-489492,True,False,True,True,False,False,True
868,58,signal_orchard,signal_orchard:river lantern loop:v87:task50:turn14,v31-504203,True,True,True,True,False,False,True
869,58,orchard_riverbend,orchard_riverbend:fen track:v78:task49:turn22,v31-427377,True,True,True,False,False,True,True
870,59,central_repair_ring,central_repair_ring:inner repair yard:v87:task48:turn14,v31-556937,True,False,True,False,False,True,True
871,59,riverbend_roofward,riverbend_roofward:orchard ridge detour:v75:task50:turn20,v31-585215,True,True,True,False,False,False,True
872,59,roofward_archive,roofward_archive:glass stair:v88:task50:turn16,v31-443066,True,False,True,True,False,False,True
873,59,archive_signal,archive_signal:stone kiosk path:v76:task51:turn21,v31-475057,True,False,True,False,True,False,True
874,59,signal_orchard,signal_orchard:river lantern loop:v87:task51:turn14,v31-504075,True,False,True,True,False,False,True
875,59,orchard_riverbend,orchard_riverbend:market plank route:v80:task50:turn22,v31-544037,True,True,True,True,False,False,True
876,59,central_repair_ring,central_repair_ring:inner repair yard:v87:task48:turn14,v31-571714,True,False,True,False,False,False,True
877,59,riverbend_roofward,riverbend_roofward:orchard ridge detour:v75:task50:turn20,v31-600760,True,False,True,False,False,False,True
878,59,roofward_archive,roofward_archive:glass stair:v89:task50:turn16,v31-457280,True,False,True,False,False,False,True
879,59,archive_signal,archive_signal:stone kiosk path:v77:task51:turn21,v31-475793,True,True,True,False,False,False,True
880,59,signal_orchard,signal_orchard:river lantern loop:v87:task52:turn14,v31-503947,True,False,True,True,False,False,True
881,59,orchard_riverbend,orchard_riverbend:fen track:v81:task50:turn23,v31-425370,True,False,True,False,True,False,True
882,59,central_repair_ring,central_repair_ring:inner repair yard:v89:task48:turn14,v31-579076,True,True,True,False,False,False,True
883,59,riverbend_roofward,riverbend_roofward:orchard ridge detour:v75:task51:turn20,v31-585603,True,False,True,True,False,False,True
884,59,roofward_archive,roofward_archive:glass stair:v90:task50:turn16,v31-442704,True,True,True,False,False,True,True
885,60,signal_orchard,signal_orchard:river lantern loop:v88:task52:turn14,v31-504475,True,False,True,False,False,True,True
886,60,orchard_riverbend,orchard_riverbend:fen track:v82:task51:turn23,v31-426142,True,True,True,True,False,False,True
887,60,central_repair_ring,central_repair_ring:outer bell path:v90:task49:turn14,v31-529073,True,False,True,True,False,False,True
888,60,riverbend_roofward,riverbend_roofward:orchard ridge detour:v75:task51:turn21,v31-586028,True,False,True,False,True,False,True
889,60,roofward_archive,roofward_archive:cool archive lane:v92:task50:turn16,v31-512358,True,True,True,False,False,False,True
890,60,archive_signal,archive_signal:stone kiosk path:v77:task52:turn21,v31-475322,True,False,True,True,False,False,True
891,60,signal_orchard,signal_orchard:river lantern loop:v88:task52:turn14,v31-525957,True,False,True,False,False,False,True
892,60,orchard_riverbend,orchard_riverbend:fen track:v82:task52:turn23,v31-426008,True,False,True,True,False,False,True
893,60,central_repair_ring,central_repair_ring:outer bell path:v90:task49:turn14,v31-549916,True,False,True,False,False,False,True
894,60,riverbend_roofward,riverbend_roofward:orchard ridge detour:v76:task51:turn21,v31-586010,True,True,True,False,False,False,True
895,60,roofward_archive,roofward_archive:cool archive lane:v92:task51:turn16,v31-512231,True,False,True,True,False,False,True
896,60,archive_signal,archive_signal:stone kiosk path:v77:task52:turn22,v31-475832,True,False,True,False,True,False,True
897,60,signal_orchard,signal_orchard:river lantern loop:v89:task52:turn14,v31-526570,True,False,True,False,False,False,True
898,60,orchard_riverbend,orchard_riverbend:fen track:v82:task53:turn23,v31-426640,True,False,True,True,False,False,True
899,60,central_repair_ring,central_repair_ring:outer bell path:v91:task49:turn14,v31-550534,True,True,True,False,False,True,True
900,61,riverbend_roofward,riverbend_roofward:orchard ridge detour:v77:task51:turn21,v31-585104,True,False,True,False,False,True,True
901,61,roofward_archive,roofward_archive:cool archive lane:v93:task51:turn16,v31-511449,True,True,True,False,False,False,True
902,61,archive_signal,archive_signal:stone kiosk path:v77:task53:turn22,v31-474945,True,False,True,True,False,False,True
903,61,signal_orchard,signal_orchard:river lantern loop:v89:task52:turn15,v31-503819,True,False,True,False,True,False,True
904,61,orchard_riverbend,orchard_riverbend:market plank route:v83:task53:turn23,v31-566507,True,False,True,False,False,False,True
905,61,central_repair_ring,central_repair_ring:outer bell path:v91:task50:turn14,v31-527381,True,False,True,True,False,False,True
906,61,riverbend_roofward,riverbend_roofward:orchard ridge detour:v77:task51:turn21,v31-607329,True,False,True,False,False,False,True
907,61,roofward_archive,roofward_archive:cool archive lane:v93:task51:turn16,v31-533858,True,False,True,False,False,False,True
908,61,archive_signal,archive_signal:stone kiosk path:v78:task53:turn22,v31-496709,True,False,True,False,False,False,True
909,61,signal_orchard,signal_orchard:river lantern loop:v90:task52:turn15,v31-503629,True,True,True,False,False,False,True
910,61,orchard_riverbend,orchard_riverbend:market plank route:v83:task54:turn23,v31-544161,True,False,True,True,False,False,True
911,61,central_repair_ring,central_repair_ring:outer bell path:v91:task51:turn15,v31-527255,True,False,True,True,True,False,True
912,61,riverbend_roofward,riverbend_roofward:orchard ridge detour:v77:task51:turn21,v31-607073,True,False,True,False,False,False,True
913,61,roofward_archive,roofward_archive:cool archive lane:v93:task52:turn16,v31-511832,True,False,True,True,False,False,True
914,61,archive_signal,archive_signal:stone kiosk path:v79:task53:turn22,v31-475528,True,True,True,False,False,True,True
915,62,signal_orchard,signal_orchard:river lantern loop:v91:task52:turn15,v31-525749,True,False,True,False,False,True,True
916,62,orchard_riverbend,orchard_riverbend:market plank route:v84:task54:turn23,v31-543752,True,True,True,False,False,False,True
917,62,central_repair_ring,central_repair_ring:outer bell path:v91:task52:turn15,v31-527895,True,False,True,True,False,False,True
918,62,riverbend_roofward,riverbend_roofward:orchard ridge detour:v77:task51:turn22,v31-609131,True,False,True,False,True,False,True
919,62,roofward_archive,roofward_archive:cool archive lane:v94:task52:turn16,v31-533392,True,False,True,False,False,False,True
920,62,archive_signal,archive_signal:stone kiosk path:v79:task54:turn22,v31-475398,True,False,True,True,False,False,True
921,62,signal_orchard,signal_orchard:river lantern loop:v91:task52:turn15,v31-524689,True,False,True,False,False,False,True
922,62,orchard_riverbend,orchard_riverbend:market plank route:v84:task54:turn23,v31-564749,True,False,True,False,False,False,True
923,62,central_repair_ring,central_repair_ring:inner repair yard:v92:task52:turn15,v31-578272,True,False,True,False,False,False,True
924,62,riverbend_roofward,riverbend_roofward:orchard ridge detour:v78:task51:turn22,v31-585850,True,True,True,False,False,False,True
925,62,roofward_archive,roofward_archive:cool archive lane:v94:task53:turn16,v31-512320,True,False,True,True,False,False,True
926,62,archive_signal,archive_signal:stone kiosk path:v79:task54:turn23,v31-475908,True,False,True,False,True,False,True
927,62,signal_orchard,signal_orchard:river lantern loop:v92:task52:turn15,v31-525302,True,False,True,False,False,False,True
928,62,orchard_riverbend,orchard_riverbend:market plank route:v84:task55:turn23,v31-544137,True,False,True,True,False,True,True
929,62,central_repair_ring,central_repair_ring:inner repair yard:v93:task52:turn15,v31-556637,True,True,True,False,False,True,True
930,63,riverbend_roofward,riverbend_roofward:orchard ridge detour:v79:task51:turn22,v31-585701,True,False,True,False,False,True,True
931,63,roofward_archive,roofward_archive:cool archive lane:v95:task53:turn16,v31-512295,True,True,True,False,False,False,True
932,63,archive_signal,archive_signal:stone kiosk path:v79:task55:turn23,v31-475778,True,False,True,True,False,False,True
933,63,signal_orchard,signal_orchard:river lantern loop:v92:task52:turn16,v31-503577,True,False,True,False,True,False,True
934,63,orchard_riverbend,orchard_riverbend:market plank route:v85:task55:turn23,v31-565933,True,False,True,False,False,False,True
935,63,central_repair_ring,central_repair_ring:inner repair yard:v93:task52:turn15,v31-577788,True,False,True,True,False,False,True
936,63,riverbend_roofward,riverbend_roofward:orchard ridge detour:v79:task51:turn22,v31-608915,True,False,True,False,False,False,True
937,63,roofward_archive,roofward_archive:cool archive lane:v95:task53:turn16,v31-534433,True,False,True,False,False,False,True
938,63,archive_signal,archive_signal:stone kiosk path:v81:task55:turn23,v31-475689,True,True,True,False,False,False,True
939,63,signal_orchard,signal_orchard:river lantern loop:v93:task52:turn16,v31-504315,True,True,True,False,False,False,True
940,63,orchard_riverbend,orchard_riverbend:market plank route:v85:task56:turn23,v31-543862,True,False,True,True,False,False,True
941,63,central_repair_ring,central_repair_ring:inner repair yard:v93:task52:turn16,v31-556125,True,False,True,False,True,False,True
942,63,riverbend_roofward,riverbend_roofward:orchard ridge detour:v80:task51:turn22,v31-607802,True,False,True,False,False,False,True
943,63,roofward_archive,roofward_archive:cool archive lane:v95:task54:turn16,v31-512678,True,False,True,True,False,False,True
944,63,archive_signal,archive_signal:stone kiosk path:v82:task55:turn23,v31-475659,True,True,True,False,False,True,True
945,64,signal_orchard,signal_orchard:river lantern loop:v95:task52:turn16,v31-504390,True,True,True,False,False,True,True
946,64,orchard_riverbend,orchard_riverbend:market plank route:v86:task56:turn23,v31-544606,True,True,True,False,False,False,True
947,64,central_repair_ring,central_repair_ring:inner repair yard:v93:task53:turn16,v31-556767,True,False,True,True,False,False,True
948,64,riverbend_roofward,riverbend_roofward:orchard ridge detour:v80:task52:turn23,v31-585742,True,False,True,True,True,False,True
949,64,roofward_archive,roofward_archive:cool archive lane:v96:task54:turn16,v31-535192,True,False,True,False,False,False,True
950,64,archive_signal,archive_signal:stone kiosk path:v82:task56:turn23,v31-475529,True,False,True,True,False,False,True
951,64,signal_orchard,signal_orchard:river lantern loop:v95:task52:turn16,v31-524925,True,False,True,False,False,False,True
952,64,orchard_riverbend,orchard_riverbend:market plank route:v86:task56:turn23,v31-566571,True,False,True,False,False,False,True
953,64,central_repair_ring,central_repair_ring:inner repair yard:v94:task53:turn16,v31-578724,True,False,True,False,False,False,True
954,64,riverbend_roofward,riverbend_roofward:orchard ridge detour:v81:task53:turn23,v31-585858,True,True,True,True,False,False,True
955,64,roofward_archive,roofward_archive:cool archive lane:v96:task55:turn16,v31-513166,True,False,True,True,False,False,True
956,64,archive_signal,archive_signal:stone kiosk path:v82:task56:turn24,v31-497982,True,False,True,False,True,False,True
957,64,signal_orchard,signal_orchard:dusk road:v96:task52:turn16,v31-389120,True,False,True,False,False,True,True
958,64,orchard_riverbend,orchard_riverbend:market plank route:v86:task57:turn23,v31-544991,True,False,True,True,False,False,True
959,64,central_repair_ring,central_repair_ring:inner repair yard:v95:task53:turn16,v31-557366,True,True,True,False,False,True,True
