tick_id,day,route_id,agent,pre_reload_pose,post_reload_pose,pre_reload_hash,post_reload_hash,animation_restored,branch_restored,snapshot_restored,persistence_visible
836,70,roofward_archive,Fay,route-board reach,route-board reach,v33-795312,v33-729048,True,True,True,False
837,70,archive_signal,Milo,careful pointing,careful pointing,v33-653799,v33-764335,True,True,True,True
838,70,signal_orchard,Milo,route-board reach,route-board reach,v33-785524,v33-804070,True,True,True,False
839,70,orchard_riverbend,Ari,route-board reach,route-board reach,v33-690747,v33-708679,True,True,True,True
840,71,central_repair_ring,Juno,open forward lean,open forward lean,v33-814406,v33-833131,True,True,True,True
841,71,riverbend_roofward,Fay,open forward lean,open forward lean,v33-889235,v33-908429,True,True,True,False
842,71,roofward_archive,Fay,relieved reset stance,relieved reset stance,v33-776585,v33-882511,True,True,True,False
843,71,archive_signal,Milo,route-board reach,route-board reach,v33-750639,v33-675925,True,True,True,False
844,71,signal_orchard,Milo,open forward lean,open forward lean,v33-785413,v33-803956,True,True,True,False
845,71,orchard_riverbend,Ari,route-board reach,route-board reach,v33-690589,v33-708519,True,True,True,False
846,71,central_repair_ring,Juno,open forward lean,open forward lean,v33-815184,v33-833916,True,True,True,False
847,71,riverbend_roofward,Fay,open forward lean,open forward lean,v33-889853,v33-909053,True,True,True,False
848,71,roofward_archive,Fay,relieved reset stance,relieved reset stance,v33-864265,v33-795864,True,True,True,False
849,71,archive_signal,Milo,open forward lean,open forward lean,v33-663737,v33-774703,True,True,True,False
850,71,signal_orchard,Milo,open forward lean,open forward lean,v33-785103,v33-803643,True,True,True,False
851,71,orchard_riverbend,Ari,route-board reach,route-board reach,v33-690279,v33-708206,True,True,True,True
852,72,riverbend_roofward,Ari,open forward lean,open forward lean,v33-889605,v33-908802,True,True,True,True
853,72,roofward_archive,Nia,relieved reset stance,relieved reset stance,v33-776947,v33-795447,True,True,True,False
854,72,archive_signal,Nia,guarded crossed arms,guarded crossed arms,v33-805614,v33-824281,True,True,True,False
855,72,signal_orchard,Ivo,relieved reset stance,relieved reset stance,v33-858402,v33-731696,True,True,True,False
856,72,orchard_riverbend,Ivo,relieved reset stance,relieved reset stance,v33-756139,v33-774497,True,True,True,False
857,72,central_repair_ring,Pax,route-board reach,route-board reach,v33-815350,v33-834085,True,True,True,False
858,72,riverbend_roofward,Ari,open forward lean,open forward lean,v33-890388,v33-909592,True,True,True,False
859,72,roofward_archive,Nia,relieved reset stance,relieved reset stance,v33-777565,v33-796071,True,True,True,False
860,72,archive_signal,Nia,guarded crossed arms,guarded crossed arms,v33-805464,v33-729009,True,True,True,False
861,72,signal_orchard,Ivo,guarded crossed arms,guarded crossed arms,v33-696776,v33-859462,True,True,True,False
862,72,orchard_riverbend,Ivo,relieved reset stance,relieved reset stance,v33-755985,v33-774341,True,True,True,False
863,72,central_repair_ring,Pax,open forward lean,guarded crossed arms,v33-815399,v33-919790,True,True,True,True
864,73,riverbend_roofward,Ari,open forward lean,open forward lean,v33-890243,v33-909445,True,True,True,True
865,73,roofward_archive,Nia,careful pointing,careful pointing,v33-706822,v33-724870,True,True,True,False
866,73,archive_signal,Nia,guarded crossed arms,guarded crossed arms,v33-711723,v33-824914,True,True,True,False
867,73,signal_orchard,Ivo,guarded crossed arms,guarded crossed arms,v33-841191,v33-715368,True,True,True,False
868,73,orchard_riverbend,Ivo,careful pointing,open forward lean,v33-691357,v33-859002,True,True,True,True
869,73,central_repair_ring,Pax,guarded crossed arms,guarded crossed arms,v33-901313,v33-920580,True,True,True,False
870,73,riverbend_roofward,Ari,open forward lean,open forward lean,v33-890098,v33-909298,True,True,True,False
871,73,roofward_archive,Nia,careful pointing,careful pointing,v33-706512,v33-724557,True,True,True,False
872,73,archive_signal,Nia,careful pointing,careful pointing,v33-751577,v33-676835,True,True,True,False
873,73,signal_orchard,Ivo,open forward lean,open forward lean,v33-649917,v33-809466,True,True,True,False
874,73,orchard_riverbend,Ivo,careful pointing,careful pointing,v33-834838,v33-853697,True,True,True,False
875,73,central_repair_ring,Pax,guarded crossed arms,guarded crossed arms,v33-901168,v33-920433,True,True,True,True
876,74,riverbend_roofward,Ari,open forward lean,open forward lean,v33-890881,v33-910088,True,True,True,True
877,74,roofward_archive,Nia,listening tilt,listening tilt,v33-677706,v33-695565,True,True,True,False
878,74,archive_signal,Nia,listening tilt,listening tilt,v33-630962,v33-740418,True,True,True,False
879,74,signal_orchard,Ivo,open forward lean,open forward lean,v33-791665,v33-668349,True,True,True,False
880,74,orchard_riverbend,Ivo,listening tilt,listening tilt,v33-803502,v33-822166,True,True,True,False
881,74,central_repair_ring,Pax,guarded crossed arms,guarded crossed arms,v33-906029,v33-925322,True,True,True,False
882,74,riverbend_roofward,Ari,open forward lean,open forward lean,v33-890736,v33-909941,True,True,True,False
883,74,roofward_archive,Nia,listening tilt,listening tilt,v33-677396,v33-695252,True,True,True,False
884,74,archive_signal,Nia,listening tilt,listening tilt,v33-721967,v33-648183,True,True,True,False
885,74,signal_orchard,Ivo,listening tilt,listening tilt,v33-617016,v33-774378,True,True,True,False
886,74,orchard_riverbend,Ivo,listening tilt,listening tilt,v33-804279,v33-822950,True,True,True,False
887,74,central_repair_ring,Pax,guarded crossed arms,guarded crossed arms,v33-906647,v33-925946,True,True,True,True
888,75,riverbend_roofward,Ari,open forward lean,open forward lean,v33-891519,v33-910731,True,True,True,True
889,75,roofward_archive,Nia,route-board reach,route-board reach,v33-712253,v33-815222,True,True,True,False
890,75,archive_signal,Nia,route-board reach,route-board reach,v33-664027,v33-775031,True,True,True,False
891,75,signal_orchard,Ivo,listening tilt,listening tilt,v33-755862,v33-634292,True,True,True,False
892,75,orchard_riverbend,Ivo,route-board reach,route-board reach,v33-839925,v33-858814,True,True,True,False
893,75,central_repair_ring,Pax,guarded crossed arms,guarded crossed arms,v33-906503,v33-925800,True,True,True,False
894,75,riverbend_roofward,Ari,open forward lean,open forward lean,v33-891374,v33-910584,True,True,True,False
895,75,roofward_archive,Nia,route-board reach,route-board reach,v33-796298,v33-814909,True,True,True,False
896,75,archive_signal,Nia,open forward lean,open forward lean,v33-757648,v33-682752,True,True,True,False
897,75,signal_orchard,Ivo,route-board reach,route-board reach,v33-650934,v33-810529,True,True,True,False
898,75,orchard_riverbend,Ivo,route-board reach,route-board reach,v33-840705,v33-859601,True,True,True,False
899,75,central_repair_ring,Pax,guarded crossed arms,guarded crossed arms,v33-907121,v33-926424,True,True,True,True
900,76,riverbend_roofward,Ari,open forward lean,open forward lean,v33-890310,v33-909509,True,True,True,True
901,76,roofward_archive,Nia,open forward lean,open forward lean,v33-795268,v33-813867,True,True,True,False
902,76,archive_signal,Nia,open forward lean,open forward lean,v33-663917,v33-774929,True,True,True,False
903,76,signal_orchard,Ivo,route-board reach,route-board reach,v33-790871,v33-667511,True,True,True,False
904,76,orchard_riverbend,Ivo,open forward lean,open forward lean,v33-839675,v33-858559,True,True,True,False
905,76,central_repair_ring,Pax,relieved reset stance,relieved reset stance,v33-924185,v33-943588,True,True,True,False
906,76,riverbend_roofward,Ari,open forward lean,open forward lean,v33-889607,v33-908804,True,True,True,False
907,76,roofward_archive,Nia,open forward lean,open forward lean,v33-795886,v33-814491,True,True,True,False
908,76,archive_signal,Nia,open forward lean,open forward lean,v33-757351,v33-682439,True,True,True,False
909,76,signal_orchard,Ivo,open forward lean,open forward lean,v33-650822,v33-810431,True,True,True,False
910,76,orchard_riverbend,Ivo,open forward lean,open forward lean,v33-839527,v33-858409,True,True,True,False
911,76,central_repair_ring,Pax,relieved reset stance,relieved reset stance,v33-923875,v33-943275,True,True,True,True
912,77,riverbend_roofward,Ari,open forward lean,open forward lean,v33-889462,v33-908657,True,True,True,True
913,77,roofward_archive,Nia,guarded crossed arms,guarded crossed arms,v33-845947,v33-864864,True,True,True,False
914,77,archive_signal,Nia,guarded crossed arms,guarded crossed arms,v33-710799,v33-823970,True,True,True,False
915,77,signal_orchard,Ivo,open forward lean,open forward lean,v33-791696,v33-668323,True,True,True,False
916,77,orchard_riverbend,Ivo,guarded crossed arms,guarded crossed arms,v33-891251,v33-910454,True,True,True,False
917,77,central_repair_ring,Pax,relieved reset stance,relieved reset stance,v33-924660,v33-944067,True,True,True,False
918,77,riverbend_roofward,Ari,open forward lean,open forward lean,v33-890080,v33-909281,True,True,True,False
919,77,roofward_archive,Nia,guarded crossed arms,guarded crossed arms,v33-846565,v33-865488,True,True,True,False
920,77,archive_signal,Nia,guarded crossed arms,guarded crossed arms,v33-805156,v33-823818,True,True,True,False
921,77,signal_orchard,Ivo,guarded crossed arms,guarded crossed arms,v33-696468,v33-859151,True,True,True,False
922,77,orchard_riverbend,Ivo,guarded crossed arms,guarded crossed arms,v33-891106,v33-910307,True,True,True,False
923,77,central_repair_ring,Pax,relieved reset stance,relieved reset stance,v33-924350,v33-943754,True,True,True,True
924,78,roofward_archive,Fay,relieved reset stance,relieved reset stance,v33-869022,v33-888083,True,True,True,True
925,78,archive_signal,Milo,careful pointing,careful pointing,v33-751164,v33-769487,True,True,True,False
926,78,signal_orchard,Milo,route-board reach,route-board reach,v33-790588,v33-809165,True,True,True,False
927,78,orchard_riverbend,Ari,open forward lean,open forward lean,v33-840674,v33-714698,True,True,True,False
928,78,central_repair_ring,Juno,careful pointing,careful pointing,v33-850162,v33-869116,True,True,True,False
929,78,riverbend_roofward,Fay,relieved reset stance,relieved reset stance,v33-960848,v33-980478,True,True,True,False
930,78,roofward_archive,Fay,relieved reset stance,relieved reset stance,v33-868876,v33-887935,True,True,True,True
931,78,archive_signal,Milo,careful pointing,careful pointing,v33-750854,v33-769174,True,True,True,False
932,78,signal_orchard,Milo,route-board reach,route-board reach,v33-790437,v33-667111,True,True,True,False
933,78,orchard_riverbend,Ari,open forward lean,open forward lean,v33-696572,v33-859416,True,True,True,False
934,78,central_repair_ring,Juno,careful pointing,careful pointing,v33-850014,v33-868966,True,True,True,False
935,78,riverbend_roofward,Fay,relieved reset stance,relieved reset stance,v33-960538,v33-818992,True,True,True,True
936,79,roofward_archive,Fay,relieved reset stance,relieved reset stance,v33-869658,v33-888724,True,True,True,True
937,79,archive_signal,Milo,listening tilt,listening tilt,v33-721404,v33-739538,True,True,True,False
938,79,signal_orchard,Milo,listening tilt,listening tilt,v33-616915,v33-774276,True,True,True,False
939,79,orchard_riverbend,Ari,open forward lean,open forward lean,v33-841306,v33-715317,True,True,True,False
940,79,central_repair_ring,Juno,listening tilt,listening tilt,v33-818480,v33-837237,True,True,True,False
941,79,riverbend_roofward,Fay,relieved reset stance,relieved reset stance,v33-800188,v33-818839,True,True,True,False
942,79,roofward_archive,Fay,relieved reset stance,relieved reset stance,v33-869512,v33-888576,True,True,True,False
943,79,archive_signal,Milo,listening tilt,listening tilt,v33-721094,v33-739225,True,True,True,False
944,79,signal_orchard,Milo,listening tilt,listening tilt,v33-755761,v33-634190,True,True,True,False
945,79,orchard_riverbend,Ari,open forward lean,open forward lean,v33-697186,v33-860053,True,True,True,False
946,79,central_repair_ring,Juno,listening tilt,listening tilt,v33-819258,v33-838022,True,True,True,False
947,79,riverbend_roofward,Fay,relieved reset stance,relieved reset stance,v33-800806,v33-819463,True,True,True,True
948,80,roofward_archive,Fay,careful pointing,careful pointing,v33-796951,v33-815567,True,True,True,True
949,80,archive_signal,Milo,route-board reach,route-board reach,v33-756563,v33-774921,True,True,True,False
950,80,signal_orchard,Milo,route-board reach,route-board reach,v33-649905,v33-667562,True,True,True,False
951,80,orchard_riverbend,Ari,open forward lean,open forward lean,v33-839551,v33-713612,True,True,True,False
952,80,central_repair_ring,Juno,route-board reach,route-board reach,v33-855134,v33-840007,True,True,True,False
953,80,riverbend_roofward,Fay,careful pointing,careful pointing,v33-729582,v33-747782,True,True,True,False
954,80,roofward_archive,Fay,careful pointing,careful pointing,v33-796800,v33-815414,True,True,True,False
955,80,archive_signal,Milo,route-board reach,route-board reach,v33-756253,v33-774608,True,True,True,False
956,80,signal_orchard,Milo,route-board reach,route-board reach,v33-650673,v33-668337,True,True,True,False
957,80,orchard_riverbend,Ari,open forward lean,open forward lean,v33-696422,v33-859222,True,True,True,False
958,80,central_repair_ring,Juno,route-board reach,route-board reach,v33-822016,v33-840793,True,True,True,False
959,80,riverbend_roofward,Fay,careful pointing,careful pointing,v33-730200,v33-748406,True,True,True,True
960,81,roofward_archive,Fay,careful pointing,careful pointing,v33-796649,v33-815261,True,True,True,True
961,81,archive_signal,Milo,open forward lean,open forward lean,v33-756142,v33-774494,True,True,True,True
962,81,signal_orchard,Milo,open forward lean,open forward lean,v33-650712,v33-810320,True,True,True,False
963,81,orchard_riverbend,Ari,open forward lean,open forward lean,v33-840183,v33-714231,True,True,True,False
964,81,central_repair_ring,Juno,open forward lean,open forward lean,v33-821905,v33-840679,True,True,True,False
965,81,riverbend_roofward,Fay,relieved reset stance,relieved reset stance,v33-801122,v33-819781,True,True,True,False
966,81,roofward_archive,Fay,relieved reset stance,relieved reset stance,v33-870784,v33-889858,True,True,True,False
967,81,archive_signal,Milo,open forward lean,open forward lean,v33-756760,v33-775118,True,True,True,False
968,81,signal_orchard,Milo,open forward lean,open forward lean,v33-792514,v33-669149,True,True,True,False
969,81,orchard_riverbend,Ari,open forward lean,open forward lean,v33-696883,v33-714855,True,True,True,False
970,81,central_repair_ring,Juno,open forward lean,open forward lean,v33-821756,v33-840528,True,True,True,False
971,81,riverbend_roofward,Fay,relieved reset stance,relieved reset stance,v33-800812,v33-819468,True,True,True,True
972,82,roofward_archive,Fay,relieved reset stance,relieved reset stance,v33-870638,v33-889710,True,True,True,True
973,82,archive_signal,Milo,guarded crossed arms,guarded crossed arms,v33-805975,v33-824645,True,True,True,False
974,82,signal_orchard,Milo,guarded crossed arms,guarded crossed arms,v33-698664,v33-861445,True,True,True,False
975,82,orchard_riverbend,Ari,open forward lean,open forward lean,v33-696726,v33-714696,True,True,True,False
976,82,central_repair_ring,Juno,guarded crossed arms,guarded crossed arms,v33-873174,v33-892267,True,True,True,False
977,82,riverbend_roofward,Fay,relieved reset stance,relieved reset stance,v33-801589,v33-820252,True,True,True,False
978,82,roofward_archive,Fay,relieved reset stance,relieved reset stance,v33-871420,v33-890499,True,True,True,False
979,82,archive_signal,Milo,guarded crossed arms,guarded crossed arms,v33-806593,v33-825269,True,True,True,False
980,82,signal_orchard,Milo,guarded crossed arms,guarded crossed arms,v33-840935,v33-715100,True,True,True,False
981,82,orchard_riverbend,Ari,open forward lean,open forward lean,v33-696569,v33-859396,True,True,True,False
982,82,central_repair_ring,Juno,guarded crossed arms,guarded crossed arms,v33-873028,v33-892119,True,True,True,False
983,82,riverbend_roofward,Fay,relieved reset stance,relieved reset stance,v33-801279,v33-819939,True,True,True,True
984,83,roofward_archive,Fay,relieved reset stance,relieved reset stance,v33-869797,v33-888865,True,True,True,True
985,83,archive_signal,Milo,relieved reset stance,relieved reset stance,v33-823744,v33-842528,True,True,True,False
986,83,signal_orchard,Milo,relieved reset stance,relieved reset stance,v33-714431,v33-878245,True,True,True,False
987,83,orchard_riverbend,Ari,open forward lean,open forward lean,v33-841285,v33-715315,True,True,True,False
988,83,central_repair_ring,Juno,relieved reset stance,relieved reset stance,v33-891557,v33-910765,True,True,True,False
989,83,riverbend_roofward,Fay,relieved reset stance,relieved reset stance,v33-802056,v33-820723,True,True,True,False
990,83,roofward_archive,Fay,relieved reset stance,relieved reset stance,v33-869651,v33-888717,True,True,True,False
991,83,archive_signal,Milo,relieved reset stance,relieved reset stance,v33-823434,v33-842215,True,True,True,False
992,83,signal_orchard,Milo,relieved reset stance,relieved reset stance,v33-859089,v33-732361,True,True,True,True
993,83,orchard_riverbend,Ari,open forward lean,open forward lean,v33-697183,v33-860033,True,True,True,False
994,83,central_repair_ring,Juno,relieved reset stance,relieved reset stance,v33-891412,v33-910618,True,True,True,False
995,83,riverbend_roofward,Fay,relieved reset stance,relieved reset stance,v33-801905,v33-820570,True,True,True,True
996,84,archive_signal,Nia,open forward lean,open forward lean,v33-757120,v33-775481,True,True,True,True
997,84,signal_orchard,Ivo,listening tilt,listening tilt,v33-617276,v33-634720,True,True,True,False
998,84,orchard_riverbend,Ivo,listening tilt,listening tilt,v33-805641,v33-824322,True,True,True,False
999,84,central_repair_ring,Pax,relieved reset stance,relieved reset stance,v33-890606,v33-944762,True,True,True,False
1000,84,riverbend_roofward,Ari,listening tilt,listening tilt,v33-708900,v33-726944,True,True,True,False
1001,84,roofward_archive,Nia,open forward lean,open forward lean,v33-810580,v33-829253,True,True,True,False
1002,84,archive_signal,Nia,open forward lean,open forward lean,v33-765511,v33-783900,True,True,True,False
1003,84,signal_orchard,Ivo,listening tilt,listening tilt,v33-624592,v33-642063,True,True,True,False
1004,84,orchard_riverbend,Ivo,listening tilt,listening tilt,v33-814354,v33-689234,True,True,True,False
1005,84,central_repair_ring,Pax,relieved reset stance,relieved reset stance,v33-934802,v33-919078,True,True,True,False
1006,84,riverbend_roofward,Ari,listening tilt,listening tilt,v33-709677,v33-727728,True,True,True,False
1007,84,roofward_archive,Nia,open forward lean,open forward lean,v33-811365,v33-744420,True,True,True,True
