tick_id,day,session_id,settlement_id,resident_id,tool_name,tool_action,owner_id,location_before,location_after,carried_by_before,carried_by_after,permission_checked,visible_hand_state,tool_slot_changed,tool_returned_or_carried
2715,151,session-026,moss_ward,Tala,ledger awl,nearby-visible,Fay,rain_gate,rain_gate,none,none,True,True,True,True
2716,151,session-026,glass_harbor,Nia,wick clamp,nearby-visible,Puck,fog_rail,fog_rail,none,none,True,True,False,True
2717,151,session-026,cinder_garden,Pax,basket hook,nearby-visible,Wren,seed_shelf,seed_shelf,none,none,True,True,False,True
2718,152,session-026,orchid_engine,Cai,gear brush,nearby-visible,Dax,orchid_bay,orchid_bay,none,none,True,True,False,True
2719,152,session-026,moss_ward,Milo,ledger awl,nearby-visible,Tala,rain_gate,rain_gate,none,none,True,True,False,True
2720,152,session-026,glass_harbor,Sera,wick clamp,nearby-visible,Nia,fog_rail,fog_rail,none,none,True,True,False,True
2721,152,session-026,cinder_garden,Juno,basket hook,pickup,Pax,seed_shelf,carried,none,Juno,True,True,True,True
2722,152,session-026,lichen_bridge,Luma,ledger punch,nearby-visible,Rin,meal_room,meal_room,none,none,True,True,True,True
2723,152,session-026,orchid_engine,Dax,valve key,carry-visible,Eli,carried,carried,Bea,Bea,True,True,False,True
2724,152,session-026,moss_ward,Tala,loom hook,drop,Ari,root_alcove,blanket_room,none,none,True,True,True,True
2725,152,session-026,glass_harbor,Nia,rope gauge,carry-visible,Oren,carried,carried,Nia,Nia,True,True,True,True
2726,152,session-026,cinder_garden,Pax,shade mallet,nearby-visible,Vale,ash_path,ash_path,none,none,True,True,False,True
2727,152,session-026,lichen_bridge,Rin,bell file,carry-visible,Sol,carried,carried,Kio,Kio,True,True,False,True
2728,152,session-026,orchid_engine,Eli,lamp tongs,pickup,Bea,gear_wash,carried,none,Eli,True,True,True,True
2729,152,session-026,moss_ward,Ari,reed knife,carry-visible,Fay,carried,carried,Ari,Ari,True,True,True,True
2730,152,session-026,glass_harbor,Oren,net shuttle,carry-visible,Puck,carried,carried,Sera,Sera,True,True,False,True
2731,152,session-026,cinder_garden,Vale,calendar stylus,drop,Wren,carried,shade_tent,Juno,none,True,True,True,True
2732,152,session-026,lichen_bridge,Sol,tension peg,carry-visible,Kio,carried,carried,Sol,Sol,True,True,True,True
2733,152,session-026,orchid_engine,Bea,gear brush,nearby-visible,Cai,orchid_bay,orchid_bay,none,none,True,True,False,True
2734,152,session-026,moss_ward,Fay,ledger awl,nearby-visible,Milo,rain_gate,rain_gate,none,none,True,True,False,True
2735,152,session-026,glass_harbor,Puck,wick clamp,pickup,Sera,fog_rail,carried,none,Puck,True,True,True,True
2736,153,session-026,lichen_bridge,Rin,tension peg,carry-visible,Rin,carried,carried,Sol,Sol,True,True,False,True
2737,153,session-026,orchid_engine,Eli,gear brush,nearby-visible,Eli,orchid_bay,orchid_bay,none,none,True,True,False,True
2738,153,session-026,moss_ward,Ari,ledger awl,pickup,Ari,rain_gate,carried,none,Ari,True,True,True,True
2739,153,session-026,glass_harbor,Oren,wick clamp,carry-visible,Oren,carried,carried,Puck,Puck,True,True,False,True
2740,153,session-026,cinder_garden,Vale,basket hook,carry-visible,Vale,carried,carried,Juno,Juno,True,True,False,True
2741,153,session-026,lichen_bridge,Sol,ledger punch,drop,Sol,meal_room,signal_post,none,none,True,True,True,True
2742,153,session-026,orchid_engine,Bea,valve key,carry-visible,Bea,carried,carried,Bea,Bea,True,True,True,True
2743,153,session-026,moss_ward,Fay,loom hook,nearby-visible,Fay,blanket_room,blanket_room,none,none,True,True,False,True
2744,153,session-026,glass_harbor,Puck,rope gauge,carry-visible,Puck,carried,carried,Nia,Nia,True,True,False,True
2745,153,session-026,cinder_garden,Wren,shade mallet,pickup,Wren,ash_path,carried,none,Wren,True,True,True,True
2746,153,session-026,lichen_bridge,Kio,bell file,carry-visible,Kio,carried,carried,Kio,Kio,True,True,True,True
2747,153,session-026,orchid_engine,Cai,lamp tongs,carry-visible,Cai,carried,carried,Eli,Eli,True,True,False,True
2748,153,session-026,moss_ward,Milo,reed knife,drop,Milo,carried,root_alcove,Ari,none,True,True,True,True
2749,153,session-026,glass_harbor,Sera,net shuttle,carry-visible,Sera,carried,carried,Sera,Sera,True,True,True,True
2750,153,session-026,cinder_garden,Juno,calendar stylus,nearby-visible,Juno,shade_tent,shade_tent,none,none,True,True,False,True
2751,153,session-026,lichen_bridge,Luma,tension peg,carry-visible,Luma,carried,carried,Sol,Sol,True,True,False,True
2752,153,session-026,orchid_engine,Dax,gear brush,pickup,Dax,orchid_bay,carried,none,Dax,True,True,True,True
2753,153,session-026,moss_ward,Tala,ledger awl,carry-visible,Tala,carried,carried,Ari,Ari,True,True,False,True
2754,154,session-026,cinder_garden,Wren,calendar stylus,nearby-visible,Vale,shade_tent,shade_tent,none,none,True,True,False,True
2755,154,session-026,lichen_bridge,Kio,tension peg,pickup,Sol,carried,carried,Sol,Kio,True,True,True,True
2756,154,session-026,orchid_engine,Cai,gear brush,carry-visible,Bea,carried,carried,Dax,Dax,True,True,False,True
2757,154,session-026,moss_ward,Milo,ledger awl,carry-visible,Fay,carried,carried,Ari,Ari,True,True,False,True
2758,154,session-026,glass_harbor,Sera,wick clamp,drop,Puck,carried,net_room,Puck,none,True,True,True,True
2759,154,session-026,cinder_garden,Juno,basket hook,carry-visible,Wren,carried,carried,Juno,Juno,True,True,True,True
2760,154,session-026,lichen_bridge,Luma,ledger punch,nearby-visible,Kio,signal_post,signal_post,none,none,True,True,False,True
2761,154,session-026,orchid_engine,Dax,valve key,carry-visible,Cai,carried,carried,Bea,Bea,True,True,False,True
2762,154,session-026,moss_ward,Tala,loom hook,pickup,Milo,blanket_room,carried,none,Tala,True,True,True,True
2763,154,session-026,glass_harbor,Nia,rope gauge,carry-visible,Sera,carried,carried,Nia,Nia,True,True,True,True
2764,154,session-026,cinder_garden,Pax,shade mallet,carry-visible,Juno,carried,carried,Wren,Wren,True,True,False,True
2765,154,session-026,lichen_bridge,Rin,bell file,drop,Luma,carried,meal_room,Kio,none,True,True,True,True
2766,154,session-026,orchid_engine,Eli,lamp tongs,carry-visible,Dax,carried,carried,Eli,Eli,True,True,True,True
2767,154,session-026,moss_ward,Ari,reed knife,nearby-visible,Tala,root_alcove,root_alcove,none,none,True,True,False,True
2768,154,session-026,glass_harbor,Oren,net shuttle,carry-visible,Nia,carried,carried,Sera,Sera,True,True,False,True
2769,154,session-026,cinder_garden,Vale,calendar stylus,pickup,Pax,shade_tent,carried,none,Vale,True,True,True,True
2770,154,session-026,lichen_bridge,Sol,tension peg,carry-visible,Rin,carried,carried,Kio,Kio,True,True,False,True
2771,154,session-026,orchid_engine,Bea,gear brush,carry-visible,Eli,carried,carried,Dax,Dax,True,True,False,True
2772,155,session-026,glass_harbor,Nia,net shuttle,pickup,Puck,carried,carried,Sera,Nia,True,True,True,True
2773,155,session-026,cinder_garden,Pax,calendar stylus,carry-visible,Wren,carried,carried,Vale,Vale,True,True,False,True
2774,155,session-026,lichen_bridge,Rin,tension peg,carry-visible,Kio,carried,carried,Kio,Kio,True,True,False,True
2775,155,session-026,orchid_engine,Eli,gear brush,drop,Cai,carried,gear_wash,Dax,none,True,True,True,True
2776,155,session-026,moss_ward,Ari,ledger awl,carry-visible,Milo,carried,carried,Ari,Ari,True,True,True,True
2777,155,session-026,glass_harbor,Oren,wick clamp,nearby-visible,Sera,net_room,net_room,none,none,True,True,False,True
2778,155,session-026,cinder_garden,Vale,basket hook,carry-visible,Juno,carried,carried,Juno,Juno,True,True,False,True
2779,155,session-026,lichen_bridge,Sol,ledger punch,pickup,Luma,signal_post,carried,none,Sol,True,True,True,True
2780,155,session-026,orchid_engine,Bea,valve key,carry-visible,Dax,carried,carried,Bea,Bea,True,True,True,True
2781,155,session-026,moss_ward,Fay,loom hook,carry-visible,Tala,carried,carried,Tala,Tala,True,True,False,True
2782,155,session-026,glass_harbor,Puck,rope gauge,drop,Nia,carried,fog_rail,Nia,none,True,True,True,True
2783,155,session-026,cinder_garden,Wren,shade mallet,carry-visible,Pax,carried,carried,Wren,Wren,True,True,True,True
2784,155,session-026,lichen_bridge,Kio,bell file,nearby-visible,Rin,meal_room,meal_room,none,none,True,True,False,True
2785,155,session-026,orchid_engine,Cai,lamp tongs,carry-visible,Eli,carried,carried,Eli,Eli,True,True,False,True
2786,155,session-026,moss_ward,Milo,reed knife,pickup,Ari,root_alcove,carried,none,Milo,True,True,True,True
2787,155,session-026,glass_harbor,Sera,net shuttle,carry-visible,Oren,carried,carried,Nia,Nia,True,True,False,True
2788,155,session-026,cinder_garden,Juno,calendar stylus,carry-visible,Vale,carried,carried,Vale,Vale,True,True,False,True
2789,155,session-026,lichen_bridge,Luma,tension peg,drop,Sol,carried,rope_bridge,Kio,none,True,True,True,True
2790,156,session-026,moss_ward,Fay,reed knife,carry-visible,Milo,carried,carried,Milo,Milo,True,True,False,True
2791,156,session-026,glass_harbor,Puck,net shuttle,carry-visible,Sera,carried,carried,Nia,Nia,True,True,False,True
2792,156,session-026,cinder_garden,Wren,calendar stylus,drop,Juno,carried,ash_path,Vale,none,True,True,True,True
2793,156,session-026,lichen_bridge,Kio,tension peg,nearby-visible,Luma,rope_bridge,rope_bridge,none,none,True,True,False,True
2794,156,session-026,orchid_engine,Cai,gear brush,nearby-visible,Dax,gear_wash,gear_wash,none,none,True,True,False,True
2795,156,session-026,moss_ward,Milo,ledger awl,carry-visible,Tala,carried,carried,Ari,Ari,True,True,False,True
2796,156,session-026,glass_harbor,Sera,wick clamp,pickup,Nia,net_room,carried,none,Sera,True,True,True,True
2797,156,session-026,cinder_garden,Juno,basket hook,carry-visible,Pax,carried,carried,Juno,Juno,True,True,True,True
2798,156,session-026,lichen_bridge,Luma,ledger punch,carry-visible,Rin,carried,carried,Sol,Sol,True,True,False,True
2799,156,session-026,orchid_engine,Dax,valve key,drop,Eli,carried,orchid_bay,Bea,none,True,True,True,True
2800,156,session-026,moss_ward,Tala,loom hook,carry-visible,Ari,carried,carried,Tala,Tala,True,True,True,True
2801,156,session-026,glass_harbor,Nia,rope gauge,nearby-visible,Oren,fog_rail,fog_rail,none,none,True,True,False,True
2802,156,session-026,cinder_garden,Pax,shade mallet,carry-visible,Vale,carried,carried,Wren,Wren,True,True,False,True
2803,156,session-026,lichen_bridge,Rin,bell file,pickup,Sol,meal_room,carried,none,Rin,True,True,True,True
2804,156,session-026,orchid_engine,Eli,lamp tongs,carry-visible,Bea,carried,carried,Eli,Eli,True,True,True,True
2805,156,session-026,moss_ward,Ari,reed knife,carry-visible,Fay,carried,carried,Milo,Milo,True,True,False,True
2806,156,session-026,glass_harbor,Oren,net shuttle,drop,Puck,carried,lamp_pier,Nia,none,True,True,True,True
2807,156,session-026,cinder_garden,Vale,calendar stylus,nearby-visible,Wren,ash_path,ash_path,none,none,True,True,True,True
2808,157,session-027,orchid_engine,Dax,lamp tongs,carry-visible,Dax,carried,carried,Eli,Eli,True,True,False,True
2809,157,session-027,moss_ward,Tala,reed knife,drop,Tala,carried,blanket_room,Milo,none,True,True,True,True
2810,157,session-027,glass_harbor,Nia,net shuttle,nearby-visible,Nia,lamp_pier,lamp_pier,none,none,True,True,False,True
2811,157,session-027,cinder_garden,Pax,calendar stylus,nearby-visible,Pax,ash_path,ash_path,none,none,True,True,False,True
2812,157,session-027,lichen_bridge,Rin,tension peg,nearby-visible,Rin,rope_bridge,rope_bridge,none,none,True,True,False,True
2813,157,session-027,orchid_engine,Eli,gear brush,pickup,Eli,gear_wash,carried,none,Eli,True,True,True,True
2814,157,session-027,moss_ward,Ari,ledger awl,carry-visible,Ari,carried,carried,Ari,Ari,True,True,True,True
2815,157,session-027,glass_harbor,Oren,wick clamp,carry-visible,Oren,carried,carried,Sera,Sera,True,True,False,True
2816,157,session-027,cinder_garden,Vale,basket hook,drop,Vale,carried,shade_tent,Juno,none,True,True,True,True
2817,157,session-027,lichen_bridge,Sol,ledger punch,carry-visible,Sol,carried,carried,Sol,Sol,True,True,True,True
2818,157,session-027,orchid_engine,Bea,valve key,nearby-visible,Bea,orchid_bay,orchid_bay,none,none,True,True,False,True
2819,157,session-027,moss_ward,Fay,loom hook,carry-visible,Fay,carried,carried,Tala,Tala,True,True,False,True
2820,157,session-027,glass_harbor,Puck,rope gauge,pickup,Puck,fog_rail,carried,none,Puck,True,True,True,True
2821,157,session-027,cinder_garden,Wren,shade mallet,carry-visible,Wren,carried,carried,Wren,Wren,True,True,True,True
2822,157,session-027,lichen_bridge,Kio,bell file,carry-visible,Kio,carried,carried,Rin,Rin,True,True,False,True
2823,157,session-027,orchid_engine,Cai,lamp tongs,drop,Cai,carried,engine_ring,Eli,none,True,True,True,True
2824,157,session-027,moss_ward,Milo,reed knife,nearby-visible,Milo,blanket_room,blanket_room,none,none,True,True,True,True
2825,157,session-027,glass_harbor,Sera,net shuttle,nearby-visible,Sera,lamp_pier,lamp_pier,none,none,True,True,False,True
2826,158,session-027,lichen_bridge,Sol,bell file,drop,Rin,carried,signal_post,Rin,none,True,True,True,True
2827,158,session-027,orchid_engine,Bea,lamp tongs,nearby-visible,Eli,engine_ring,engine_ring,none,none,True,True,False,True
2828,158,session-027,moss_ward,Fay,reed knife,nearby-visible,Ari,blanket_room,blanket_room,none,none,True,True,False,True
2829,158,session-027,glass_harbor,Puck,net shuttle,nearby-visible,Oren,lamp_pier,lamp_pier,none,none,True,True,False,True
2830,158,session-027,cinder_garden,Wren,calendar stylus,pickup,Vale,ash_path,carried,none,Wren,True,True,True,True
2831,158,session-027,lichen_bridge,Kio,tension peg,nearby-visible,Sol,rope_bridge,rope_bridge,none,none,True,True,True,True
2832,158,session-027,orchid_engine,Cai,gear brush,carry-visible,Bea,carried,carried,Eli,Eli,True,True,False,True
2833,158,session-027,moss_ward,Milo,ledger awl,drop,Fay,carried,root_alcove,Ari,none,True,True,True,True
2834,158,session-027,glass_harbor,Sera,wick clamp,carry-visible,Puck,carried,carried,Sera,Sera,True,True,True,True
2835,158,session-027,cinder_garden,Juno,basket hook,nearby-visible,Wren,shade_tent,shade_tent,none,none,True,True,False,True
2836,158,session-027,lichen_bridge,Luma,ledger punch,carry-visible,Kio,carried,carried,Sol,Sol,True,True,False,True
2837,158,session-027,orchid_engine,Dax,valve key,pickup,Cai,orchid_bay,carried,none,Dax,True,True,True,True
2838,158,session-027,moss_ward,Tala,loom hook,carry-visible,Milo,carried,carried,Tala,Tala,True,True,True,True
2839,158,session-027,glass_harbor,Nia,rope gauge,carry-visible,Sera,carried,carried,Puck,Puck,True,True,False,True
2840,158,session-027,cinder_garden,Pax,shade mallet,drop,Juno,carried,seed_shelf,Wren,none,True,True,True,True
2841,158,session-027,lichen_bridge,Rin,bell file,nearby-visible,Luma,signal_post,signal_post,none,none,True,True,True,True
2842,158,session-027,orchid_engine,Eli,lamp tongs,nearby-visible,Dax,engine_ring,engine_ring,none,none,True,True,False,True
2843,158,session-027,moss_ward,Ari,reed knife,nearby-visible,Tala,blanket_room,blanket_room,none,none,True,True,False,True
2844,159,session-027,cinder_garden,Juno,shade mallet,nearby-visible,Vale,seed_shelf,seed_shelf,none,none,True,True,False,True
2845,159,session-027,lichen_bridge,Luma,bell file,nearby-visible,Sol,signal_post,signal_post,none,none,True,True,False,True
2846,159,session-027,orchid_engine,Dax,lamp tongs,nearby-visible,Bea,engine_ring,engine_ring,none,none,True,True,False,True
2847,159,session-027,moss_ward,Tala,reed knife,pickup,Fay,blanket_room,carried,none,Tala,True,True,True,True
2848,159,session-027,glass_harbor,Nia,net shuttle,nearby-visible,Puck,lamp_pier,lamp_pier,none,none,True,True,True,True
2849,159,session-027,cinder_garden,Pax,calendar stylus,carry-visible,Wren,carried,carried,Wren,Wren,True,True,False,True
2850,159,session-027,lichen_bridge,Rin,tension peg,drop,Kio,rope_bridge,meal_room,none,none,True,True,True,True
2851,159,session-027,orchid_engine,Eli,gear brush,carry-visible,Cai,carried,carried,Eli,Eli,True,True,True,True
2852,159,session-027,moss_ward,Ari,ledger awl,nearby-visible,Milo,root_alcove,root_alcove,none,none,True,True,False,True
2853,159,session-027,glass_harbor,Oren,wick clamp,carry-visible,Sera,carried,carried,Sera,Sera,True,True,False,True
2854,159,session-027,cinder_garden,Vale,basket hook,pickup,Juno,shade_tent,carried,none,Vale,True,True,True,True
2855,159,session-027,lichen_bridge,Sol,ledger punch,carry-visible,Luma,carried,carried,Sol,Sol,True,True,True,True
2856,159,session-027,orchid_engine,Bea,valve key,carry-visible,Dax,carried,carried,Dax,Dax,True,True,False,True
2857,159,session-027,moss_ward,Fay,loom hook,drop,Tala,carried,rain_gate,Tala,none,True,True,True,True
2858,159,session-027,glass_harbor,Puck,rope gauge,carry-visible,Nia,carried,carried,Puck,Puck,True,True,True,True
2859,159,session-027,cinder_garden,Wren,shade mallet,nearby-visible,Pax,seed_shelf,seed_shelf,none,none,True,True,False,True
2860,159,session-027,lichen_bridge,Kio,bell file,nearby-visible,Rin,signal_post,signal_post,none,none,True,True,False,True
2861,159,session-027,orchid_engine,Cai,lamp tongs,pickup,Eli,engine_ring,carried,none,Cai,True,True,True,True
2862,160,session-027,glass_harbor,Oren,rope gauge,carry-visible,Puck,carried,carried,Puck,Puck,True,True,False,True
2863,160,session-027,cinder_garden,Vale,shade mallet,nearby-visible,Wren,seed_shelf,seed_shelf,none,none,True,True,False,True
2864,160,session-027,lichen_bridge,Sol,bell file,pickup,Kio,signal_post,carried,none,Sol,True,True,True,True
2865,160,session-027,orchid_engine,Bea,lamp tongs,carry-visible,Cai,carried,carried,Cai,Cai,True,True,False,True
2866,160,session-027,moss_ward,Fay,reed knife,carry-visible,Milo,carried,carried,Tala,Tala,True,True,False,True
2867,160,session-027,glass_harbor,Puck,net shuttle,drop,Sera,lamp_pier,fog_rail,none,none,True,True,True,True
2868,160,session-027,cinder_garden,Wren,calendar stylus,carry-visible,Juno,carried,carried,Wren,Wren,True,True,True,True
2869,160,session-027,lichen_bridge,Kio,tension peg,nearby-visible,Luma,meal_room,meal_room,none,none,True,True,False,True
2870,160,session-027,orchid_engine,Cai,gear brush,carry-visible,Dax,carried,carried,Eli,Eli,True,True,False,True
2871,160,session-027,moss_ward,Milo,ledger awl,pickup,Tala,root_alcove,carried,none,Milo,True,True,True,True
2872,160,session-027,glass_harbor,Sera,wick clamp,carry-visible,Nia,carried,carried,Sera,Sera,True,True,True,True
2873,160,session-027,cinder_garden,Juno,basket hook,carry-visible,Pax,carried,carried,Vale,Vale,True,True,False,True
2874,160,session-027,lichen_bridge,Luma,ledger punch,drop,Rin,carried,rope_bridge,Sol,none,True,True,True,True
2875,160,session-027,orchid_engine,Dax,valve key,carry-visible,Eli,carried,carried,Dax,Dax,True,True,True,True
2876,160,session-027,moss_ward,Tala,loom hook,nearby-visible,Ari,rain_gate,rain_gate,none,none,True,True,False,True
2877,160,session-027,glass_harbor,Nia,rope gauge,carry-visible,Oren,carried,carried,Puck,Puck,True,True,False,True
2878,160,session-027,cinder_garden,Pax,shade mallet,pickup,Vale,seed_shelf,carried,none,Pax,True,True,True,True
2879,160,session-027,lichen_bridge,Rin,bell file,carry-visible,Sol,carried,carried,Sol,Sol,True,True,False,True
2880,161,session-027,moss_ward,Milo,loom hook,nearby-visible,Milo,rain_gate,rain_gate,none,none,True,True,False,True
2881,161,session-027,glass_harbor,Sera,rope gauge,pickup,Sera,carried,carried,Puck,Sera,True,True,True,True
2882,161,session-027,cinder_garden,Juno,shade mallet,carry-visible,Juno,carried,carried,Pax,Pax,True,True,False,True
2883,161,session-027,lichen_bridge,Luma,bell file,carry-visible,Luma,carried,carried,Sol,Sol,True,True,False,True
2884,161,session-027,orchid_engine,Dax,lamp tongs,drop,Dax,carried,orchid_bay,Cai,none,True,True,True,True
2885,161,session-027,moss_ward,Tala,reed knife,carry-visible,Tala,carried,carried,Tala,Tala,True,True,True,True
2886,161,session-027,glass_harbor,Nia,net shuttle,nearby-visible,Nia,fog_rail,fog_rail,none,none,True,True,False,True
2887,161,session-027,cinder_garden,Pax,calendar stylus,carry-visible,Pax,carried,carried,Wren,Wren,True,True,False,True
2888,161,session-027,lichen_bridge,Rin,tension peg,pickup,Rin,meal_room,carried,none,Rin,True,True,True,True
2889,161,session-027,orchid_engine,Eli,gear brush,carry-visible,Eli,carried,carried,Eli,Eli,True,True,True,True
2890,161,session-027,moss_ward,Ari,ledger awl,carry-visible,Ari,carried,carried,Milo,Milo,True,True,False,True
2891,161,session-027,glass_harbor,Oren,wick clamp,drop,Oren,carried,lamp_pier,Sera,none,True,True,True,True
2892,161,session-027,cinder_garden,Vale,basket hook,carry-visible,Vale,carried,carried,Vale,Vale,True,True,True,True
2893,161,session-027,lichen_bridge,Sol,ledger punch,nearby-visible,Sol,rope_bridge,rope_bridge,none,none,True,True,False,True
2894,161,session-027,orchid_engine,Bea,valve key,carry-visible,Bea,carried,carried,Dax,Dax,True,True,False,True
2895,161,session-027,moss_ward,Fay,loom hook,pickup,Fay,rain_gate,carried,none,Fay,True,True,True,True
2896,161,session-027,glass_harbor,Puck,rope gauge,carry-visible,Puck,carried,carried,Sera,Sera,True,True,False,True
2897,161,session-027,cinder_garden,Wren,shade mallet,carry-visible,Wren,carried,carried,Pax,Pax,True,True,False,True
2898,162,session-027,orchid_engine,Eli,valve key,pickup,Dax,carried,carried,Dax,Eli,True,True,True,True
2899,162,session-027,moss_ward,Ari,loom hook,carry-visible,Tala,carried,carried,Fay,Fay,True,True,False,True
2900,162,session-027,glass_harbor,Oren,rope gauge,carry-visible,Nia,carried,carried,Sera,Sera,True,True,False,True
2901,162,session-027,cinder_garden,Vale,shade mallet,drop,Pax,carried,shade_tent,Pax,none,True,True,True,True
2902,162,session-027,lichen_bridge,Sol,bell file,carry-visible,Rin,carried,carried,Sol,Sol,True,True,True,True
2903,162,session-027,orchid_engine,Bea,lamp tongs,nearby-visible,Eli,orchid_bay,orchid_bay,none,none,True,True,False,True
2904,162,session-027,moss_ward,Fay,reed knife,carry-visible,Ari,carried,carried,Tala,Tala,True,True,False,True
2905,162,session-027,glass_harbor,Puck,net shuttle,pickup,Oren,fog_rail,carried,none,Puck,True,True,True,True
2906,162,session-027,cinder_garden,Wren,calendar stylus,carry-visible,Vale,carried,carried,Wren,Wren,True,True,True,True
2907,162,session-027,lichen_bridge,Kio,tension peg,carry-visible,Sol,carried,carried,Rin,Rin,True,True,False,True
2908,162,session-027,orchid_engine,Cai,gear brush,drop,Bea,carried,engine_ring,Eli,none,True,True,True,True
2909,162,session-027,moss_ward,Milo,ledger awl,carry-visible,Fay,carried,carried,Milo,Milo,True,True,True,True
2910,162,session-027,glass_harbor,Sera,wick clamp,nearby-visible,Puck,lamp_pier,lamp_pier,none,none,True,True,False,True
2911,162,session-027,cinder_garden,Juno,basket hook,carry-visible,Wren,carried,carried,Vale,Vale,True,True,False,True
2912,162,session-027,lichen_bridge,Luma,ledger punch,pickup,Kio,rope_bridge,carried,none,Luma,True,True,True,True
2913,162,session-027,orchid_engine,Dax,valve key,carry-visible,Cai,carried,carried,Eli,Eli,True,True,False,True
2914,162,session-027,moss_ward,Tala,loom hook,carry-visible,Milo,carried,carried,Fay,Fay,True,True,False,True
2915,162,session-027,glass_harbor,Nia,rope gauge,drop,Sera,carried,net_room,Sera,none,True,True,True,True
2916,163,session-028,lichen_bridge,Kio,ledger punch,carry-visible,Rin,carried,carried,Luma,Luma,True,True,False,True
2917,163,session-028,orchid_engine,Cai,valve key,carry-visible,Eli,carried,carried,Eli,Eli,True,True,False,True
2918,163,session-028,moss_ward,Milo,loom hook,drop,Ari,carried,root_alcove,Fay,none,True,True,True,True
2919,163,session-028,glass_harbor,Sera,rope gauge,nearby-visible,Oren,net_room,net_room,none,none,True,True,False,True
2920,163,session-028,cinder_garden,Juno,shade mallet,nearby-visible,Vale,shade_tent,shade_tent,none,none,True,True,False,True
2921,163,session-028,lichen_bridge,Luma,bell file,carry-visible,Sol,carried,carried,Sol,Sol,True,True,False,True
2922,163,session-028,orchid_engine,Dax,lamp tongs,pickup,Bea,orchid_bay,carried,none,Dax,True,True,True,True
2923,163,session-028,moss_ward,Tala,reed knife,carry-visible,Fay,carried,carried,Tala,Tala,True,True,True,True
2924,163,session-028,glass_harbor,Nia,net shuttle,carry-visible,Puck,carried,carried,Puck,Puck,True,True,False,True
2925,163,session-028,cinder_garden,Pax,calendar stylus,drop,Wren,carried,seed_shelf,Wren,none,True,True,True,True
2926,163,session-028,lichen_bridge,Rin,tension peg,carry-visible,Kio,carried,carried,Rin,Rin,True,True,True,True
2927,163,session-028,orchid_engine,Eli,gear brush,nearby-visible,Cai,engine_ring,engine_ring,none,none,True,True,False,True
2928,163,session-028,moss_ward,Ari,ledger awl,carry-visible,Milo,carried,carried,Milo,Milo,True,True,False,True
2929,163,session-028,glass_harbor,Oren,wick clamp,pickup,Sera,lamp_pier,carried,none,Oren,True,True,True,True
2930,163,session-028,cinder_garden,Vale,basket hook,carry-visible,Juno,carried,carried,Vale,Vale,True,True,True,True
2931,163,session-028,lichen_bridge,Sol,ledger punch,carry-visible,Luma,carried,carried,Luma,Luma,True,True,False,True
2932,163,session-028,orchid_engine,Bea,valve key,drop,Dax,carried,gear_wash,Eli,none,True,True,True,True
2933,163,session-028,moss_ward,Fay,loom hook,nearby-visible,Tala,root_alcove,root_alcove,none,none,True,True,True,True
2934,164,session-028,cinder_garden,Pax,basket hook,carry-visible,Vale,carried,carried,Vale,Vale,True,True,False,True
2935,164,session-028,lichen_bridge,Rin,ledger punch,drop,Sol,carried,meal_room,Luma,none,True,True,True,True
2936,164,session-028,orchid_engine,Eli,valve key,nearby-visible,Bea,gear_wash,gear_wash,none,none,True,True,False,True
2937,164,session-028,moss_ward,Ari,loom hook,nearby-visible,Fay,root_alcove,root_alcove,none,none,True,True,False,True
2938,164,session-028,glass_harbor,Oren,rope gauge,nearby-visible,Puck,net_room,net_room,none,none,True,True,False,True
2939,164,session-028,cinder_garden,Vale,shade mallet,pickup,Wren,shade_tent,carried,none,Vale,True,True,True,True
2940,164,session-028,lichen_bridge,Sol,bell file,carry-visible,Kio,carried,carried,Sol,Sol,True,True,True,True
2941,164,session-028,orchid_engine,Bea,lamp tongs,carry-visible,Cai,carried,carried,Dax,Dax,True,True,False,True
2942,164,session-028,moss_ward,Fay,reed knife,drop,Milo,carried,rain_gate,Tala,none,True,True,True,True
2943,164,session-028,glass_harbor,Puck,net shuttle,carry-visible,Sera,carried,carried,Puck,Puck,True,True,True,True
2944,164,session-028,cinder_garden,Wren,calendar stylus,nearby-visible,Juno,seed_shelf,seed_shelf,none,none,True,True,False,True
2945,164,session-028,lichen_bridge,Kio,tension peg,carry-visible,Luma,carried,carried,Rin,Rin,True,True,False,True
2946,164,session-028,orchid_engine,Cai,gear brush,pickup,Dax,engine_ring,carried,none,Cai,True,True,True,True
2947,164,session-028,moss_ward,Milo,ledger awl,carry-visible,Tala,carried,carried,Milo,Milo,True,True,True,True
2948,164,session-028,glass_harbor,Sera,wick clamp,carry-visible,Nia,carried,carried,Oren,Oren,True,True,False,True
2949,164,session-028,cinder_garden,Juno,basket hook,drop,Pax,carried,ash_path,Vale,none,True,True,True,True
2950,164,session-028,lichen_bridge,Luma,ledger punch,nearby-visible,Rin,meal_room,meal_room,none,none,True,True,True,True
2951,164,session-028,orchid_engine,Dax,valve key,nearby-visible,Eli,gear_wash,gear_wash,none,none,True,True,False,True
2952,165,session-028,glass_harbor,Puck,wick clamp,drop,Puck,carried,fog_rail,Oren,none,True,True,True,True
2953,165,session-028,cinder_garden,Wren,basket hook,nearby-visible,Wren,ash_path,ash_path,none,none,True,True,False,True
2954,165,session-028,lichen_bridge,Kio,ledger punch,nearby-visible,Kio,meal_room,meal_room,none,none,True,True,False,True
