tick_id,day,route_id,drill_id,playable_step,simulated_disaster,participant_guild,success_score,mistake_visible,recovery_lesson,replayable
872,63,central_repair_ring,drill:central_repair_ring:d63,none,none,Repair Circle,0.0,False,none,False
873,63,riverbend_roofward,drill:riverbend_roofward:d63,none,none,Bridgewright Guild,0.0,False,none,False
874,63,roofward_archive,drill:roofward_archive:d63,assign guild,glasshouse heat surge,Glassgarden Guild,0.75043,False,"update forecast, assign guild, place shelter marker",True
875,63,archive_signal,drill:archive_signal:d63,none,none,Index Guild,0.0,False,none,False
876,63,signal_orchard,drill:signal_orchard:d63,none,none,Signal Guild,0.0,False,none,False
877,63,orchard_riverbend,drill:orchard_riverbend:d63,none,none,Seed Guild,0.0,False,none,False
878,63,central_repair_ring,drill:central_repair_ring:d63,none,none,Repair Circle,0.0,False,none,False
879,63,riverbend_roofward,drill:riverbend_roofward:d63,none,none,Bridgewright Guild,0.0,False,none,False
880,63,roofward_archive,drill:roofward_archive:d63,none,none,Glassgarden Guild,0.0,False,none,False
881,63,archive_signal,drill:archive_signal:d63,none,none,Index Guild,0.0,False,none,False
882,64,signal_orchard,drill:signal_orchard:d64,none,none,Signal Guild,0.0,False,none,False
883,64,orchard_riverbend,drill:orchard_riverbend:d64,none,none,Seed Guild,0.0,False,none,False
884,64,central_repair_ring,drill:central_repair_ring:d64,none,none,Repair Circle,0.0,False,none,False
885,64,riverbend_roofward,drill:riverbend_roofward:d64,none,none,Bridgewright Guild,0.0,False,none,False
886,64,roofward_archive,drill:roofward_archive:d64,none,none,Glassgarden Guild,0.0,False,none,False
887,64,archive_signal,drill:archive_signal:d64,none,none,Index Guild,0.0,False,none,False
888,64,signal_orchard,drill:signal_orchard:d64,none,none,Signal Guild,0.0,False,none,False
889,64,orchard_riverbend,drill:orchard_riverbend:d64,none,none,Seed Guild,0.0,False,none,False
890,64,central_repair_ring,drill:central_repair_ring:d64,none,none,Repair Circle,0.0,False,none,False
891,64,riverbend_roofward,drill:riverbend_roofward:d64,none,none,Bridgewright Guild,0.0,False,none,False
892,64,roofward_archive,drill:roofward_archive:d64,none,none,Glassgarden Guild,0.0,False,none,False
893,64,archive_signal,drill:archive_signal:d64,none,none,Index Guild,0.0,False,none,False
894,64,signal_orchard,drill:signal_orchard:d64,none,none,Signal Guild,0.0,False,none,False
895,64,orchard_riverbend,drill:orchard_riverbend:d64,none,none,Seed Guild,0.0,False,none,False
896,65,central_repair_ring,drill:central_repair_ring:d65,none,none,Repair Circle,0.0,False,none,False
897,65,riverbend_roofward,drill:riverbend_roofward:d65,none,none,Bridgewright Guild,0.0,False,none,False
898,65,roofward_archive,drill:roofward_archive:d65,none,none,Glassgarden Guild,0.0,False,none,False
899,65,archive_signal,drill:archive_signal:d65,none,none,Index Guild,0.0,False,none,False
900,65,signal_orchard,drill:signal_orchard:d65,none,none,Signal Guild,0.0,False,none,False
901,65,orchard_riverbend,drill:orchard_riverbend:d65,none,none,Seed Guild,0.0,False,none,False
902,65,central_repair_ring,drill:central_repair_ring:d65,none,none,Repair Circle,0.0,False,none,False
903,65,riverbend_roofward,drill:riverbend_roofward:d65,none,none,Bridgewright Guild,0.0,False,none,False
904,65,roofward_archive,drill:roofward_archive:d65,none,none,Glassgarden Guild,0.0,False,none,False
905,65,archive_signal,drill:archive_signal:d65,none,none,Index Guild,0.0,False,none,False
906,65,signal_orchard,drill:signal_orchard:d65,none,none,Signal Guild,0.0,False,none,False
907,65,orchard_riverbend,drill:orchard_riverbend:d65,none,none,Seed Guild,0.0,False,none,False
908,65,central_repair_ring,drill:central_repair_ring:d65,none,none,Repair Circle,0.0,False,none,False
909,65,riverbend_roofward,drill:riverbend_roofward:d65,none,none,Bridgewright Guild,0.0,False,none,False
910,66,roofward_archive,drill:roofward_archive:d66,none,none,Glassgarden Guild,0.0,False,none,False
911,66,archive_signal,drill:archive_signal:d66,none,none,Index Guild,0.0,False,none,False
912,66,signal_orchard,drill:signal_orchard:d66,none,none,Signal Guild,0.0,False,none,False
913,66,orchard_riverbend,drill:orchard_riverbend:d66,none,none,Seed Guild,0.0,False,none,False
914,66,central_repair_ring,drill:central_repair_ring:d66,none,none,Repair Circle,0.0,False,none,False
915,66,riverbend_roofward,drill:riverbend_roofward:d66,none,none,Bridgewright Guild,0.0,False,none,False
916,66,roofward_archive,drill:roofward_archive:d66,none,none,Glassgarden Guild,0.0,False,none,False
917,66,archive_signal,drill:archive_signal:d66,none,none,Index Guild,0.0,False,none,False
918,66,signal_orchard,drill:signal_orchard:d66,none,none,Signal Guild,0.0,False,none,False
919,66,orchard_riverbend,drill:orchard_riverbend:d66,none,none,Seed Guild,0.0,False,none,False
920,66,central_repair_ring,drill:central_repair_ring:d66,none,none,Repair Circle,0.0,False,none,False
921,66,riverbend_roofward,drill:riverbend_roofward:d66,none,none,Bridgewright Guild,0.0,False,none,False
922,66,roofward_archive,drill:roofward_archive:d66,none,none,Glassgarden Guild,0.0,False,none,False
923,66,archive_signal,drill:archive_signal:d66,none,none,Index Guild,0.0,False,none,False
924,67,signal_orchard,drill:signal_orchard:d67,none,none,Signal Guild,0.0,False,none,False
925,67,orchard_riverbend,drill:orchard_riverbend:d67,none,none,Seed Guild,0.0,False,none,False
926,67,central_repair_ring,drill:central_repair_ring:d67,choose detour,crowded repair yard,Repair Circle,0.731545,False,"update forecast, assign guild, place shelter marker",True
927,67,riverbend_roofward,drill:riverbend_roofward:d67,none,none,Bridgewright Guild,0.0,False,none,False
928,67,roofward_archive,drill:roofward_archive:d67,none,none,Glassgarden Guild,0.0,False,none,False
929,67,archive_signal,drill:archive_signal:d67,none,none,Index Guild,0.0,False,none,False
930,67,signal_orchard,drill:signal_orchard:d67,none,none,Signal Guild,0.0,False,none,False
931,67,orchard_riverbend,drill:orchard_riverbend:d67,none,none,Seed Guild,0.0,False,none,False
932,67,central_repair_ring,drill:central_repair_ring:d67,none,none,Repair Circle,0.0,False,none,False
933,67,riverbend_roofward,drill:riverbend_roofward:d67,none,none,Bridgewright Guild,0.0,False,none,False
934,67,roofward_archive,drill:roofward_archive:d67,none,none,Glassgarden Guild,0.0,False,none,False
935,67,archive_signal,drill:archive_signal:d67,none,none,Index Guild,0.0,False,none,False
936,67,signal_orchard,drill:signal_orchard:d67,none,none,Signal Guild,0.0,False,none,False
937,67,orchard_riverbend,drill:orchard_riverbend:d67,none,none,Seed Guild,0.0,False,none,False
938,68,central_repair_ring,drill:central_repair_ring:d68,none,none,Repair Circle,0.0,False,none,False
939,68,riverbend_roofward,drill:riverbend_roofward:d68,none,none,Bridgewright Guild,0.0,False,none,False
940,68,roofward_archive,drill:roofward_archive:d68,none,none,Glassgarden Guild,0.0,False,none,False
941,68,archive_signal,drill:archive_signal:d68,none,none,Index Guild,0.0,False,none,False
942,68,signal_orchard,drill:signal_orchard:d68,none,none,Signal Guild,0.0,False,none,False
943,68,orchard_riverbend,drill:orchard_riverbend:d68,none,none,Seed Guild,0.0,False,none,False
944,68,central_repair_ring,drill:central_repair_ring:d68,none,none,Repair Circle,0.0,False,none,False
945,68,riverbend_roofward,drill:riverbend_roofward:d68,none,none,Bridgewright Guild,0.0,False,none,False
946,68,roofward_archive,drill:roofward_archive:d68,none,none,Glassgarden Guild,0.0,False,none,False
947,68,archive_signal,drill:archive_signal:d68,none,none,Index Guild,0.0,False,none,False
948,68,signal_orchard,drill:signal_orchard:d68,none,none,Signal Guild,0.0,False,none,False
949,68,orchard_riverbend,drill:orchard_riverbend:d68,none,none,Seed Guild,0.0,False,none,False
950,68,central_repair_ring,drill:central_repair_ring:d68,none,none,Repair Circle,0.0,False,none,False
951,68,riverbend_roofward,drill:riverbend_roofward:d68,none,none,Bridgewright Guild,0.0,False,none,False
952,69,roofward_archive,drill:roofward_archive:d69,none,none,Glassgarden Guild,0.0,False,none,False
953,69,archive_signal,drill:archive_signal:d69,none,none,Index Guild,0.0,False,none,False
954,69,signal_orchard,drill:signal_orchard:d69,choose detour,dusk ice,Signal Guild,0.71152,True,"update forecast, assign guild, place shelter marker",True
955,69,orchard_riverbend,drill:orchard_riverbend:d69,none,none,Seed Guild,0.0,False,none,False
956,69,central_repair_ring,drill:central_repair_ring:d69,none,none,Repair Circle,0.0,False,none,False
957,69,riverbend_roofward,drill:riverbend_roofward:d69,none,none,Bridgewright Guild,0.0,False,none,False
958,69,roofward_archive,drill:roofward_archive:d69,none,none,Glassgarden Guild,0.0,False,none,False
959,69,archive_signal,drill:archive_signal:d69,none,none,Index Guild,0.0,False,none,False
960,69,signal_orchard,drill:signal_orchard:d69,none,none,Signal Guild,0.0,False,none,False
961,69,orchard_riverbend,drill:orchard_riverbend:d69,none,none,Seed Guild,0.0,False,none,False
962,69,central_repair_ring,drill:central_repair_ring:d69,none,none,Repair Circle,0.0,False,none,False
963,69,riverbend_roofward,drill:riverbend_roofward:d69,none,none,Bridgewright Guild,0.0,False,none,False
964,69,roofward_archive,drill:roofward_archive:d69,none,none,Glassgarden Guild,0.0,False,none,False
965,69,archive_signal,drill:archive_signal:d69,none,none,Index Guild,0.0,False,none,False
966,70,orchard_riverbend,drill:orchard_riverbend:d70,none,none,Seed Guild,0.0,False,none,False
967,70,central_repair_ring,drill:central_repair_ring:d70,none,none,Repair Circle,0.0,False,none,False
968,70,riverbend_roofward,drill:riverbend_roofward:d70,none,none,Bridgewright Guild,0.0,False,none,False
969,70,roofward_archive,drill:roofward_archive:d70,none,none,Glassgarden Guild,0.0,False,none,False
970,70,archive_signal,drill:archive_signal:d70,none,none,Index Guild,0.0,False,none,False
971,70,signal_orchard,drill:signal_orchard:d70,none,none,Signal Guild,0.0,False,none,False
972,70,orchard_riverbend,drill:orchard_riverbend:d70,none,none,Seed Guild,0.0,False,none,False
973,70,central_repair_ring,drill:central_repair_ring:d70,none,none,Repair Circle,0.0,False,none,False
974,70,riverbend_roofward,drill:riverbend_roofward:d70,none,none,Bridgewright Guild,0.0,False,none,False
975,70,roofward_archive,drill:roofward_archive:d70,none,none,Glassgarden Guild,0.0,False,none,False
976,70,archive_signal,drill:archive_signal:d70,mark shelter,wind archive scatter,Index Guild,0.74368,False,"update forecast, assign guild, place shelter marker",True
977,70,signal_orchard,drill:signal_orchard:d70,none,none,Signal Guild,0.0,False,none,False
978,70,orchard_riverbend,drill:orchard_riverbend:d70,none,none,Seed Guild,0.0,False,none,False
979,70,central_repair_ring,drill:central_repair_ring:d70,none,none,Repair Circle,0.0,False,none,False
980,71,riverbend_roofward,drill:riverbend_roofward:d71,none,none,Bridgewright Guild,0.0,False,none,False
981,71,roofward_archive,drill:roofward_archive:d71,none,none,Glassgarden Guild,0.0,False,none,False
982,71,archive_signal,drill:archive_signal:d71,none,none,Index Guild,0.0,False,none,False
983,71,signal_orchard,drill:signal_orchard:d71,none,none,Signal Guild,0.0,False,none,False
984,71,orchard_riverbend,drill:orchard_riverbend:d71,none,none,Seed Guild,0.0,False,none,False
985,71,central_repair_ring,drill:central_repair_ring:d71,none,none,Repair Circle,0.0,False,none,False
986,71,riverbend_roofward,drill:riverbend_roofward:d71,none,none,Bridgewright Guild,0.0,False,none,False
987,71,roofward_archive,drill:roofward_archive:d71,none,none,Glassgarden Guild,0.0,False,none,False
988,71,archive_signal,drill:archive_signal:d71,none,none,Index Guild,0.0,False,none,False
989,71,signal_orchard,drill:signal_orchard:d71,none,none,Signal Guild,0.0,False,none,False
990,71,orchard_riverbend,drill:orchard_riverbend:d71,none,none,Seed Guild,0.0,False,none,False
991,71,central_repair_ring,drill:central_repair_ring:d71,none,none,Repair Circle,0.0,False,none,False
992,71,riverbend_roofward,drill:riverbend_roofward:d71,none,none,Bridgewright Guild,0.0,False,none,False
993,71,roofward_archive,drill:roofward_archive:d71,none,none,Glassgarden Guild,0.0,False,none,False
994,72,archive_signal,drill:archive_signal:d72,none,none,Index Guild,0.0,False,none,False
995,72,signal_orchard,drill:signal_orchard:d72,none,none,Signal Guild,0.0,False,none,False
996,72,orchard_riverbend,drill:orchard_riverbend:d72,none,none,Seed Guild,0.0,False,none,False
997,72,central_repair_ring,drill:central_repair_ring:d72,none,none,Repair Circle,0.0,False,none,False
998,72,riverbend_roofward,drill:riverbend_roofward:d72,none,none,Bridgewright Guild,0.0,False,none,False
999,72,roofward_archive,drill:roofward_archive:d72,none,none,Glassgarden Guild,0.0,False,none,False
1000,72,archive_signal,drill:archive_signal:d72,none,none,Index Guild,0.0,False,none,False
1001,72,signal_orchard,drill:signal_orchard:d72,none,none,Signal Guild,0.0,False,none,False
1002,72,orchard_riverbend,drill:orchard_riverbend:d72,none,none,Seed Guild,0.0,False,none,False
1003,72,central_repair_ring,drill:central_repair_ring:d72,none,none,Repair Circle,0.0,False,none,False
1004,72,riverbend_roofward,drill:riverbend_roofward:d72,mark shelter,river flood,Bridgewright Guild,0.73252,False,"update forecast, assign guild, place shelter marker",True
1005,72,roofward_archive,drill:roofward_archive:d72,none,none,Glassgarden Guild,0.0,False,none,False
1006,72,archive_signal,drill:archive_signal:d72,none,none,Index Guild,0.0,False,none,False
1007,72,signal_orchard,drill:signal_orchard:d72,none,none,Signal Guild,0.0,False,none,False
