tick_id,day,settlement_id,resident_id,object_id,avatar_prompt,remembered_debt,trust_before,trust_after,resident_reply,available_choice,debt_hook_visible,private_memory_not_dumped,choice_changes_debt_or_trust
2653,148,repair_ring,Juno,cool cloth,inspect_role_board,0.44,0.888,0.889,Juno: The role board says who owns the cool cloth.,listen without changing custody,True,True,True
2654,148,riverbend,Lio,cedar plank,ask_about_debt,0.74,0.98,0.98,Lio: I remember the cedar plank loan and who witnessed it.,ask owner before acting,True,True,True
2655,148,roofward,Orr,herb ledger,ask_forgiveness_limit,0.566,0.925,0.926,Orr: The role board says who owns the herb ledger.,listen without changing custody,True,True,True
2656,148,archive,Rin,memory tag,inspect_role_board,0.74,0.98,0.98,Rin: The role board says who owns the memory tag.,listen without changing custody,True,True,True
2658,148,orchard,Mara,seed satchel,ask_about_debt,0.74,0.98,0.98,Mara: I remember the seed satchel loan and who witnessed it.,ask owner before acting,True,True,True
2661,148,roofward,Fay,shade cloth,ask_about_debt,0.458,0.878,0.881,Fay: I remember the shade cloth loan and who witnessed it.,ask owner before acting,True,True,True
2663,148,signal,Kesh,oil lantern,inspect_role_board,0.566,0.936,0.937,Kesh: The role board says who owns the oil lantern.,listen without changing custody,True,True,True
2664,149,repair_ring,Pax,copper wire,absent,0.74,0.98,0.98,Pax: The role board says who owns the copper wire.,listen without changing custody,True,True,True
2666,149,roofward,Bex,shade cloth,inspect_role_board,0.74,0.98,0.98,Bex: The role board says who owns the shade cloth.,listen without changing custody,True,True,True
2667,149,archive,Nia,signal spool,absent,0.459,0.98,0.98,Nia: The role board says who owns the signal spool.,listen without changing custody,True,True,True
2668,149,signal,Ren,oil lantern,ask_about_debt,0.74,0.98,0.98,Ren: I remember the oil lantern loan and who witnessed it.,ask owner before acting,True,True,True
2670,149,repair_ring,Wren,cool cloth,inspect_role_board,0.74,0.98,0.98,Wren: The role board says who owns the cool cloth.,listen without changing custody,True,True,True
2671,149,riverbend,Ari,cedar plank,ask_about_debt,0.476,0.889,0.892,Ari: I remember the cedar plank loan and who witnessed it.,ask owner before acting,True,True,True
2673,149,archive,Vell,memory tag,inspect_role_board,0.566,0.937,0.938,Vell: The role board says who owns the memory tag.,listen without changing custody,True,True,True
2675,149,orchard,Ivo,seed satchel,ask_about_debt,0.476,0.888,0.891,Ivo: I remember the seed satchel loan and who witnessed it.,ask owner before acting,True,True,True
2676,149,repair_ring,Pax,copper wire,ask_forgiveness_limit,0.74,0.98,0.98,Pax: The role board says who owns the copper wire.,listen without changing custody,True,True,True
2678,149,roofward,Bex,shade cloth,ask_about_debt,0.74,0.98,0.98,Bex: I remember the shade cloth loan and who witnessed it.,ask owner before acting,True,True,True
2679,149,archive,Nia,signal spool,ask_forgiveness_limit,0.46,0.98,0.98,Nia: The role board says who owns the signal spool.,listen without changing custody,True,True,True
2680,149,signal,Ren,oil lantern,inspect_role_board,0.74,0.98,0.98,Ren: The role board says who owns the oil lantern.,listen without changing custody,True,True,True
2682,150,riverbend,Lio,binding cord,ask_forgiveness_limit,0.74,0.98,0.98,Lio: The role board says who owns the binding cord.,listen without changing custody,True,True,True
2683,150,roofward,Orr,shade cloth,inspect_role_board,0.566,0.926,0.927,Orr: The role board says who owns the shade cloth.,listen without changing custody,True,True,True
2685,150,signal,Milo,oil lantern,ask_about_debt,0.476,0.897,0.9,Milo: I remember the oil lantern loan and who witnessed it.,ask owner before acting,True,True,True
2687,150,repair_ring,Vale,cool cloth,inspect_role_board,0.548,0.927,0.928,Vale: The role board says who owns the cool cloth.,listen without changing custody,True,True,True
2688,150,riverbend,Nox,cedar plank,ask_about_debt,0.74,0.98,0.98,Nox: I remember the cedar plank loan and who witnessed it.,ask owner before acting,True,True,True
2690,150,archive,Toma,memory tag,inspect_role_board,0.74,0.98,0.98,Toma: The role board says who owns the memory tag.,listen without changing custody,True,True,True
2691,150,signal,Kesh,wind wrap,absent,0.566,0.937,0.938,Kesh: The role board says who owns the wind wrap.,listen without changing custody,True,True,True
2692,150,orchard,Suf,seed satchel,ask_about_debt,0.74,0.98,0.98,Suf: I remember the seed satchel loan and who witnessed it.,ask owner before acting,True,True,True
2694,150,riverbend,Lio,binding cord,absent,0.74,0.98,0.98,Lio: The role board says who owns the binding cord.,listen without changing custody,True,True,True
2695,150,roofward,Orr,shade cloth,ask_about_debt,0.566,0.927,0.93,Orr: I remember the shade cloth loan and who witnessed it.,ask owner before acting,True,True,True
2697,150,signal,Milo,oil lantern,inspect_role_board,0.476,0.9,0.901,Milo: The role board says who owns the oil lantern.,listen without changing custody,True,True,True
2699,150,repair_ring,Vale,cool cloth,ask_about_debt,0.566,0.933,0.936,Vale: I remember the cool cloth loan and who witnessed it.,ask owner before acting,True,True,True
2700,151,roofward,Sera,shade cloth,inspect_role_board,0.74,0.98,0.98,Sera: The role board says who owns the shade cloth.,listen without changing custody,True,True,True
2702,151,signal,Oda,oil lantern,ask_about_debt,0.739,0.98,0.98,Oda: I remember the oil lantern loan and who witnessed it.,ask owner before acting,True,True,True
2703,151,orchard,Ivo,dry cord,ask_forgiveness_limit,0.476,0.891,0.892,Ivo: The role board says who owns the dry cord.,listen without changing custody,True,True,True
2704,151,repair_ring,Pax,cool cloth,inspect_role_board,0.74,0.98,0.98,Pax: The role board says who owns the cool cloth.,listen without changing custody,True,True,True
2705,151,riverbend,Cee,cedar plank,ask_about_debt,0.609,0.98,0.98,Cee: I remember the cedar plank loan and who witnessed it.,ask owner before acting,True,True,True
2706,151,roofward,Bex,herb ledger,ask_forgiveness_limit,0.74,0.98,0.98,Bex: The role board says who owns the herb ledger.,listen without changing custody,True,True,True
2707,151,archive,Nia,memory tag,inspect_role_board,0.461,0.98,0.98,Nia: The role board says who owns the memory tag.,listen without changing custody,True,True,True
2709,151,orchard,Pim,seed satchel,ask_about_debt,0.591,0.98,0.98,Pim: I remember the seed satchel loan and who witnessed it.,ask owner before acting,True,True,True
2712,151,roofward,Sera,shade cloth,ask_about_debt,0.74,0.98,0.98,Sera: I remember the shade cloth loan and who witnessed it.,ask owner before acting,True,True,True
2714,151,signal,Oda,oil lantern,inspect_role_board,0.74,0.98,0.98,Oda: The role board says who owns the oil lantern.,listen without changing custody,True,True,True
2715,151,orchard,Ivo,dry cord,absent,0.476,0.892,0.893,Ivo: The role board says who owns the dry cord.,listen without changing custody,True,True,True
2716,151,repair_ring,Pax,cool cloth,ask_about_debt,0.739,0.98,0.98,Pax: I remember the cool cloth loan and who witnessed it.,ask owner before acting,True,True,True
2717,151,riverbend,Cee,cedar plank,inspect_role_board,0.61,0.98,0.98,Cee: The role board says who owns the cedar plank.,listen without changing custody,True,True,True
2718,152,archive,Toma,signal spool,absent,0.74,0.98,0.98,Toma: The role board says who owns the signal spool.,listen without changing custody,True,True,True
2719,152,signal,Kesh,oil lantern,ask_about_debt,0.584,0.943,0.946,Kesh: I remember the oil lantern loan and who witnessed it.,ask owner before acting,True,True,True
2721,152,repair_ring,Juno,cool cloth,inspect_role_board,0.44,0.889,0.89,Juno: The role board says who owns the cool cloth.,listen without changing custody,True,True,True
2722,152,riverbend,Lio,cedar plank,ask_about_debt,0.74,0.98,0.98,Lio: I remember the cedar plank loan and who witnessed it.,ask owner before acting,True,True,True
2724,152,archive,Rin,memory tag,inspect_role_board,0.74,0.98,0.98,Rin: The role board says who owns the memory tag.,listen without changing custody,True,True,True
2726,152,orchard,Mara,seed satchel,ask_about_debt,0.74,0.98,0.98,Mara: I remember the seed satchel loan and who witnessed it.,ask owner before acting,True,True,True
2727,152,repair_ring,Vale,copper wire,ask_forgiveness_limit,0.566,0.936,0.937,Vale: The role board says who owns the copper wire.,listen without changing custody,True,True,True
2729,152,roofward,Fay,shade cloth,ask_about_debt,0.476,0.886,0.889,Fay: I remember the shade cloth loan and who witnessed it.,ask owner before acting,True,True,True
2730,152,archive,Toma,signal spool,ask_forgiveness_limit,0.739,0.98,0.98,Toma: The role board says who owns the signal spool.,listen without changing custody,True,True,True
2731,152,signal,Kesh,oil lantern,inspect_role_board,0.584,0.946,0.947,Kesh: The role board says who owns the oil lantern.,listen without changing custody,True,True,True
2733,152,repair_ring,Juno,cool cloth,ask_about_debt,0.458,0.895,0.898,Juno: I remember the cool cloth loan and who witnessed it.,ask owner before acting,True,True,True
2734,152,riverbend,Lio,cedar plank,inspect_role_board,0.74,0.98,0.98,Lio: The role board says who owns the cedar plank.,listen without changing custody,True,True,True
2736,153,signal,Ren,oil lantern,ask_about_debt,0.74,0.98,0.98,Ren: I remember the oil lantern loan and who witnessed it.,ask owner before acting,True,True,True
2738,153,repair_ring,Wren,cool cloth,inspect_role_board,0.74,0.98,0.98,Wren: The role board says who owns the cool cloth.,listen without changing custody,True,True,True
2739,153,riverbend,Ari,cedar plank,ask_about_debt,0.494,0.897,0.9,Ari: I remember the cedar plank loan and who witnessed it.,ask owner before acting,True,True,True
2741,153,archive,Vell,memory tag,inspect_role_board,0.566,0.938,0.939,Vell: The role board says who owns the memory tag.,listen without changing custody,True,True,True
2742,153,signal,Oda,wind wrap,absent,0.74,0.98,0.98,Oda: The role board says who owns the wind wrap.,listen without changing custody,True,True,True
2743,153,orchard,Ivo,seed satchel,ask_about_debt,0.494,0.898,0.901,Ivo: I remember the seed satchel loan and who witnessed it.,ask owner before acting,True,True,True
2745,153,riverbend,Cee,binding cord,absent,0.611,0.98,0.98,Cee: The role board says who owns the binding cord.,listen without changing custody,True,True,True
2746,153,roofward,Bex,shade cloth,ask_about_debt,0.74,0.98,0.98,Bex: I remember the shade cloth loan and who witnessed it.,ask owner before acting,True,True,True
2748,153,signal,Ren,oil lantern,inspect_role_board,0.74,0.98,0.98,Ren: The role board says who owns the oil lantern.,listen without changing custody,True,True,True
2750,153,repair_ring,Wren,cool cloth,ask_about_debt,0.74,0.98,0.98,Wren: I remember the cool cloth loan and who witnessed it.,ask owner before acting,True,True,True
2751,153,riverbend,Ari,cedar plank,inspect_role_board,0.494,0.9,0.901,Ari: The role board says who owns the cedar plank.,listen without changing custody,True,True,True
2753,153,archive,Vell,memory tag,ask_about_debt,0.584,0.944,0.947,Vell: I remember the memory tag loan and who witnessed it.,ask owner before acting,True,True,True
2754,154,orchard,Mara,dry cord,ask_forgiveness_limit,0.74,0.98,0.98,Mara: The role board says who owns the dry cord.,listen without changing custody,True,True,True
2755,154,repair_ring,Vale,cool cloth,inspect_role_board,0.566,0.937,0.938,Vale: The role board says who owns the cool cloth.,listen without changing custody,True,True,True
2756,154,riverbend,Nox,cedar plank,ask_about_debt,0.74,0.98,0.98,Nox: I remember the cedar plank loan and who witnessed it.,ask owner before acting,True,True,True
2757,154,roofward,Fay,herb ledger,ask_forgiveness_limit,0.476,0.889,0.89,Fay: The role board says who owns the herb ledger.,listen without changing custody,True,True,True
2758,154,archive,Toma,memory tag,inspect_role_board,0.738,0.98,0.98,Toma: The role board says who owns the memory tag.,listen without changing custody,True,True,True
2760,154,orchard,Suf,seed satchel,ask_about_debt,0.74,0.98,0.98,Suf: I remember the seed satchel loan and who witnessed it.,ask owner before acting,True,True,True
2763,154,roofward,Orr,shade cloth,ask_about_debt,0.584,0.935,0.938,Orr: I remember the shade cloth loan and who witnessed it.,ask owner before acting,True,True,True
2765,154,signal,Milo,oil lantern,inspect_role_board,0.476,0.901,0.902,Milo: The role board says who owns the oil lantern.,listen without changing custody,True,True,True
2766,154,orchard,Mara,dry cord,absent,0.74,0.98,0.98,Mara: The role board says who owns the dry cord.,listen without changing custody,True,True,True
2767,154,repair_ring,Vale,cool cloth,ask_about_debt,0.584,0.943,0.946,Vale: I remember the cool cloth loan and who witnessed it.,ask owner before acting,True,True,True
2768,154,riverbend,Nox,cedar plank,inspect_role_board,0.74,0.98,0.98,Nox: The role board says who owns the cedar plank.,listen without changing custody,True,True,True
2769,154,roofward,Fay,herb ledger,absent,0.476,0.89,0.891,Fay: The role board says who owns the herb ledger.,listen without changing custody,True,True,True
2770,154,archive,Toma,memory tag,ask_about_debt,0.74,0.98,0.98,Toma: I remember the memory tag loan and who witnessed it.,ask owner before acting,True,True,True
2772,155,repair_ring,Pax,cool cloth,inspect_role_board,0.738,0.98,0.98,Pax: The role board says who owns the cool cloth.,listen without changing custody,True,True,True
2773,155,riverbend,Cee,cedar plank,ask_about_debt,0.63,0.98,0.98,Cee: I remember the cedar plank loan and who witnessed it.,ask owner before acting,True,True,True
2775,155,archive,Nia,memory tag,inspect_role_board,0.462,0.98,0.98,Nia: The role board says who owns the memory tag.,listen without changing custody,True,True,True
2777,155,orchard,Pim,seed satchel,ask_about_debt,0.61,0.98,0.98,Pim: I remember the seed satchel loan and who witnessed it.,ask owner before acting,True,True,True
2778,155,repair_ring,Wren,copper wire,ask_forgiveness_limit,0.74,0.98,0.98,Wren: The role board says who owns the copper wire.,listen without changing custody,True,True,True
2780,155,roofward,Sera,shade cloth,ask_about_debt,0.74,0.98,0.98,Sera: I remember the shade cloth loan and who witnessed it.,ask owner before acting,True,True,True
2781,155,archive,Vell,signal spool,ask_forgiveness_limit,0.584,0.947,0.948,Vell: The role board says who owns the signal spool.,listen without changing custody,True,True,True
2782,155,signal,Oda,oil lantern,inspect_role_board,0.74,0.98,0.98,Oda: The role board says who owns the oil lantern.,listen without changing custody,True,True,True
2784,155,repair_ring,Pax,cool cloth,ask_about_debt,0.74,0.98,0.98,Pax: I remember the cool cloth loan and who witnessed it.,ask owner before acting,True,True,True
2785,155,riverbend,Cee,cedar plank,inspect_role_board,0.631,0.98,0.98,Cee: The role board says who owns the cedar plank.,listen without changing custody,True,True,True
2787,155,archive,Nia,memory tag,ask_about_debt,0.481,0.98,0.98,Nia: I remember the memory tag loan and who witnessed it.,ask owner before acting,True,True,True
2789,155,orchard,Pim,seed satchel,inspect_role_board,0.611,0.98,0.98,Pim: The role board says who owns the seed satchel.,listen without changing custody,True,True,True
2790,156,riverbend,Lio,cedar plank,ask_about_debt,0.74,0.98,0.98,Lio: I remember the cedar plank loan and who witnessed it.,ask owner before acting,True,True,True
2792,156,archive,Rin,memory tag,inspect_role_board,0.74,0.98,0.98,Rin: The role board says who owns the memory tag.,listen without changing custody,True,True,True
2793,156,signal,Milo,wind wrap,absent,0.476,0.902,0.903,Milo: The role board says who owns the wind wrap.,listen without changing custody,True,True,True
2794,156,orchard,Mara,seed satchel,ask_about_debt,0.74,0.98,0.98,Mara: I remember the seed satchel loan and who witnessed it.,ask owner before acting,True,True,True
2796,156,riverbend,Nox,binding cord,absent,0.74,0.98,0.98,Nox: The role board says who owns the binding cord.,listen without changing custody,True,True,True
2797,156,roofward,Fay,shade cloth,ask_about_debt,0.494,0.896,0.899,Fay: I remember the shade cloth loan and who witnessed it.,ask owner before acting,True,True,True
2799,156,signal,Kesh,oil lantern,inspect_role_board,0.584,0.947,0.948,Kesh: The role board says who owns the oil lantern.,listen without changing custody,True,True,True
2801,156,repair_ring,Juno,cool cloth,ask_about_debt,0.476,0.903,0.906,Juno: I remember the cool cloth loan and who witnessed it.,ask owner before acting,True,True,True
2802,156,riverbend,Lio,cedar plank,inspect_role_board,0.74,0.98,0.98,Lio: The role board says who owns the cedar plank.,listen without changing custody,True,True,True
2804,156,archive,Rin,memory tag,ask_about_debt,0.74,0.98,0.98,Rin: I remember the memory tag loan and who witnessed it.,ask owner before acting,True,True,True
2805,156,signal,Milo,wind wrap,ask_forgiveness_limit,0.476,0.903,0.904,Milo: The role board says who owns the wind wrap.,listen without changing custody,True,True,True
2806,156,orchard,Mara,seed satchel,inspect_role_board,0.74,0.98,0.98,Mara: The role board says who owns the seed satchel.,listen without changing custody,True,True,True
2808,157,roofward,Sera,herb ledger,ask_forgiveness_limit,0.74,0.98,0.98,Sera: The role board says who owns the herb ledger.,listen without changing custody,True,True,True
2809,157,archive,Vell,memory tag,inspect_role_board,0.584,0.948,0.949,Vell: The role board says who owns the memory tag.,listen without changing custody,True,True,True
2811,157,orchard,Ivo,seed satchel,ask_about_debt,0.512,0.906,0.909,Ivo: I remember the seed satchel loan and who witnessed it.,ask owner before acting,True,True,True
2814,157,roofward,Bex,shade cloth,ask_about_debt,0.74,0.98,0.98,Bex: I remember the shade cloth loan and who witnessed it.,ask owner before acting,True,True,True
2816,157,signal,Ren,oil lantern,inspect_role_board,0.74,0.98,0.98,Ren: The role board says who owns the oil lantern.,listen without changing custody,True,True,True
2817,157,orchard,Pim,dry cord,absent,0.612,0.98,0.98,Pim: The role board says who owns the dry cord.,listen without changing custody,True,True,True
2818,157,repair_ring,Wren,cool cloth,ask_about_debt,0.74,0.98,0.98,Wren: I remember the cool cloth loan and who witnessed it.,ask owner before acting,True,True,True
2819,157,riverbend,Ari,cedar plank,inspect_role_board,0.494,0.901,0.902,Ari: The role board says who owns the cedar plank.,listen without changing custody,True,True,True
2820,157,roofward,Sera,herb ledger,absent,0.74,0.98,0.98,Sera: The role board says who owns the herb ledger.,listen without changing custody,True,True,True
2821,157,archive,Vell,memory tag,ask_about_debt,0.584,0.951,0.954,Vell: I remember the memory tag loan and who witnessed it.,ask owner before acting,True,True,True
2823,157,orchard,Ivo,seed satchel,inspect_role_board,0.512,0.909,0.91,Ivo: The role board says who owns the seed satchel.,listen without changing custody,True,True,True
2826,158,archive,Toma,memory tag,inspect_role_board,0.74,0.98,0.98,Toma: The role board says who owns the memory tag.,listen without changing custody,True,True,True
2828,158,orchard,Suf,seed satchel,ask_about_debt,0.739,0.98,0.98,Suf: I remember the seed satchel loan and who witnessed it.,ask owner before acting,True,True,True
2829,158,repair_ring,Juno,copper wire,ask_forgiveness_limit,0.476,0.906,0.907,Juno: The role board says who owns the copper wire.,listen without changing custody,True,True,True
2831,158,roofward,Orr,shade cloth,ask_about_debt,0.602,0.943,0.946,Orr: I remember the shade cloth loan and who witnessed it.,ask owner before acting,True,True,True
2832,158,archive,Rin,signal spool,ask_forgiveness_limit,0.74,0.98,0.98,Rin: The role board says who owns the signal spool.,listen without changing custody,True,True,True
2833,158,signal,Milo,oil lantern,inspect_role_board,0.476,0.904,0.905,Milo: The role board says who owns the oil lantern.,listen without changing custody,True,True,True
2835,158,repair_ring,Vale,cool cloth,ask_about_debt,0.584,0.948,0.951,Vale: I remember the cool cloth loan and who witnessed it.,ask owner before acting,True,True,True
2836,158,riverbend,Nox,cedar plank,inspect_role_board,0.74,0.98,0.98,Nox: The role board says who owns the cedar plank.,listen without changing custody,True,True,True
2838,158,archive,Toma,memory tag,ask_about_debt,0.74,0.98,0.98,Toma: I remember the memory tag loan and who witnessed it.,ask owner before acting,True,True,True
2840,158,orchard,Suf,seed satchel,inspect_role_board,0.74,0.98,0.98,Suf: The role board says who owns the seed satchel.,listen without changing custody,True,True,True
2841,158,repair_ring,Juno,copper wire,absent,0.476,0.907,0.908,Juno: The role board says who owns the copper wire.,listen without changing custody,True,True,True
2843,158,roofward,Orr,shade cloth,inspect_role_board,0.602,0.946,0.947,Orr: The role board says who owns the shade cloth.,listen without changing custody,True,True,True
2844,159,signal,Ren,wind wrap,absent,0.74,0.98,0.98,Ren: The role board says who owns the wind wrap.,listen without changing custody,True,True,True
2845,159,orchard,Pim,seed satchel,ask_about_debt,0.631,0.98,0.98,Pim: I remember the seed satchel loan and who witnessed it.,ask owner before acting,True,True,True
2847,159,riverbend,Ari,binding cord,absent,0.494,0.902,0.903,Ari: The role board says who owns the binding cord.,listen without changing custody,True,True,True
2848,159,roofward,Sera,shade cloth,ask_about_debt,0.74,0.98,0.98,Sera: I remember the shade cloth loan and who witnessed it.,ask owner before acting,True,True,True
2850,159,signal,Oda,oil lantern,inspect_role_board,0.74,0.98,0.98,Oda: The role board says who owns the oil lantern.,listen without changing custody,True,True,True
2852,159,repair_ring,Pax,cool cloth,ask_about_debt,0.74,0.98,0.98,Pax: I remember the cool cloth loan and who witnessed it.,ask owner before acting,True,True,True
2853,159,riverbend,Cee,cedar plank,inspect_role_board,0.632,0.98,0.98,Cee: The role board says who owns the cedar plank.,listen without changing custody,True,True,True
2855,159,archive,Nia,memory tag,ask_about_debt,0.5,0.98,0.98,Nia: I remember the memory tag loan and who witnessed it.,ask owner before acting,True,True,True
2856,159,signal,Ren,wind wrap,ask_forgiveness_limit,0.739,0.98,0.98,Ren: The role board says who owns the wind wrap.,listen without changing custody,True,True,True
2857,159,orchard,Pim,seed satchel,inspect_role_board,0.632,0.98,0.98,Pim: The role board says who owns the seed satchel.,listen without changing custody,True,True,True
2859,159,riverbend,Ari,binding cord,ask_forgiveness_limit,0.494,0.903,0.904,Ari: The role board says who owns the binding cord.,listen without changing custody,True,True,True
2860,159,roofward,Sera,shade cloth,inspect_role_board,0.74,0.98,0.98,Sera: The role board says who owns the shade cloth.,listen without changing custody,True,True,True
2862,160,orchard,Mara,seed satchel,ask_about_debt,0.74,0.98,0.98,Mara: I remember the seed satchel loan and who witnessed it.,ask owner before acting,True,True,True
2865,160,roofward,Fay,shade cloth,ask_about_debt,0.512,0.904,0.907,Fay: I remember the shade cloth loan and who witnessed it.,ask owner before acting,True,True,True
2867,160,signal,Kesh,oil lantern,inspect_role_board,0.584,0.948,0.949,Kesh: The role board says who owns the oil lantern.,listen without changing custody,True,True,True
2868,160,orchard,Suf,dry cord,absent,0.74,0.98,0.98,Suf: The role board says who owns the dry cord.,listen without changing custody,True,True,True
2869,160,repair_ring,Juno,cool cloth,ask_about_debt,0.494,0.913,0.916,Juno: I remember the cool cloth loan and who witnessed it.,ask owner before acting,True,True,True
2870,160,riverbend,Lio,cedar plank,inspect_role_board,0.74,0.98,0.98,Lio: The role board says who owns the cedar plank.,listen without changing custody,True,True,True
2871,160,roofward,Orr,herb ledger,absent,0.602,0.947,0.948,Orr: The role board says who owns the herb ledger.,listen without changing custody,True,True,True
2872,160,archive,Rin,memory tag,ask_about_debt,0.74,0.98,0.98,Rin: I remember the memory tag loan and who witnessed it.,ask owner before acting,True,True,True
2874,160,orchard,Mara,seed satchel,inspect_role_board,0.74,0.98,0.98,Mara: The role board says who owns the seed satchel.,listen without changing custody,True,True,True
2877,160,roofward,Fay,shade cloth,inspect_role_board,0.512,0.907,0.908,Fay: The role board says who owns the shade cloth.,listen without changing custody,True,True,True
2879,160,signal,Kesh,oil lantern,ask_about_debt,0.602,0.954,0.957,Kesh: I remember the oil lantern loan and who witnessed it.,ask owner before acting,True,True,True
2880,161,repair_ring,Pax,copper wire,ask_forgiveness_limit,0.74,0.98,0.98,Pax: The role board says who owns the copper wire.,listen without changing custody,True,True,True
2882,161,roofward,Bex,shade cloth,ask_about_debt,0.74,0.98,0.98,Bex: I remember the shade cloth loan and who witnessed it.,ask owner before acting,True,True,True
2883,161,archive,Nia,signal spool,ask_forgiveness_limit,0.501,0.98,0.98,Nia: The role board says who owns the signal spool.,listen without changing custody,True,True,True
2884,161,signal,Ren,oil lantern,inspect_role_board,0.738,0.98,0.98,Ren: The role board says who owns the oil lantern.,listen without changing custody,True,True,True
2886,161,repair_ring,Wren,cool cloth,ask_about_debt,0.74,0.98,0.98,Wren: I remember the cool cloth loan and who witnessed it.,ask owner before acting,True,True,True
2887,161,riverbend,Ari,cedar plank,inspect_role_board,0.494,0.904,0.905,Ari: The role board says who owns the cedar plank.,listen without changing custody,True,True,True
2889,161,archive,Vell,memory tag,ask_about_debt,0.602,0.959,0.962,Vell: I remember the memory tag loan and who witnessed it.,ask owner before acting,True,True,True
2891,161,orchard,Ivo,seed satchel,inspect_role_board,0.512,0.91,0.911,Ivo: The role board says who owns the seed satchel.,listen without changing custody,True,True,True
2892,161,repair_ring,Pax,copper wire,absent,0.74,0.98,0.98,Pax: The role board says who owns the copper wire.,listen without changing custody,True,True,True
2894,161,roofward,Bex,shade cloth,inspect_role_board,0.74,0.98,0.98,Bex: The role board says who owns the shade cloth.,listen without changing custody,True,True,True
2895,161,archive,Nia,signal spool,absent,0.502,0.98,0.98,Nia: The role board says who owns the signal spool.,listen without changing custody,True,True,True
2896,161,signal,Ren,oil lantern,ask_about_debt,0.74,0.98,0.98,Ren: I remember the oil lantern loan and who witnessed it.,ask owner before acting,True,True,True
2898,162,riverbend,Lio,binding cord,absent,0.739,0.98,0.98,Lio: The role board says who owns the binding cord.,listen without changing custody,True,True,True
2899,162,roofward,Orr,shade cloth,ask_about_debt,0.62,0.953,0.956,Orr: I remember the shade cloth loan and who witnessed it.,ask owner before acting,True,True,True
2901,162,signal,Milo,oil lantern,inspect_role_board,0.476,0.905,0.906,Milo: The role board says who owns the oil lantern.,listen without changing custody,True,True,True
2903,162,repair_ring,Vale,cool cloth,ask_about_debt,0.602,0.956,0.959,Vale: I remember the cool cloth loan and who witnessed it.,ask owner before acting,True,True,True
2904,162,riverbend,Nox,cedar plank,inspect_role_board,0.74,0.98,0.98,Nox: The role board says who owns the cedar plank.,listen without changing custody,True,True,True
2906,162,archive,Toma,memory tag,ask_about_debt,0.74,0.98,0.98,Toma: I remember the memory tag loan and who witnessed it.,ask owner before acting,True,True,True
2907,162,signal,Kesh,wind wrap,ask_forgiveness_limit,0.602,0.957,0.958,Kesh: The role board says who owns the wind wrap.,listen without changing custody,True,True,True
2908,162,orchard,Suf,seed satchel,inspect_role_board,0.74,0.98,0.98,Suf: The role board says who owns the seed satchel.,listen without changing custody,True,True,True
2910,162,riverbend,Lio,binding cord,ask_forgiveness_limit,0.74,0.98,0.98,Lio: The role board says who owns the binding cord.,listen without changing custody,True,True,True
2911,162,roofward,Orr,shade cloth,inspect_role_board,0.62,0.956,0.957,Orr: The role board says who owns the shade cloth.,listen without changing custody,True,True,True
2913,162,signal,Milo,oil lantern,ask_about_debt,0.494,0.911,0.914,Milo: I remember the oil lantern loan and who witnessed it.,ask owner before acting,True,True,True
2915,162,repair_ring,Vale,cool cloth,inspect_role_board,0.602,0.959,0.96,Vale: The role board says who owns the cool cloth.,listen without changing custody,True,True,True
2916,163,roofward,Sera,shade cloth,ask_about_debt,0.74,0.98,0.98,Sera: I remember the shade cloth loan and who witnessed it.,ask owner before acting,True,True,True
2918,163,signal,Oda,oil lantern,inspect_role_board,0.74,0.98,0.98,Oda: The role board says who owns the oil lantern.,listen without changing custody,True,True,True
2919,163,orchard,Ivo,dry cord,absent,0.512,0.911,0.912,Ivo: The role board says who owns the dry cord.,listen without changing custody,True,True,True
2920,163,repair_ring,Pax,cool cloth,ask_about_debt,0.74,0.98,0.98,Pax: I remember the cool cloth loan and who witnessed it.,ask owner before acting,True,True,True
2921,163,riverbend,Cee,cedar plank,inspect_role_board,0.633,0.98,0.98,Cee: The role board says who owns the cedar plank.,listen without changing custody,True,True,True
2922,163,roofward,Bex,herb ledger,absent,0.74,0.98,0.98,Bex: The role board says who owns the herb ledger.,listen without changing custody,True,True,True
2923,163,archive,Nia,memory tag,ask_about_debt,0.521,0.98,0.98,Nia: I remember the memory tag loan and who witnessed it.,ask owner before acting,True,True,True
2925,163,orchard,Pim,seed satchel,inspect_role_board,0.633,0.98,0.98,Pim: The role board says who owns the seed satchel.,listen without changing custody,True,True,True
2928,163,roofward,Sera,shade cloth,inspect_role_board,0.74,0.98,0.98,Sera: The role board says who owns the shade cloth.,listen without changing custody,True,True,True
2930,163,signal,Oda,oil lantern,ask_about_debt,0.74,0.98,0.98,Oda: I remember the oil lantern loan and who witnessed it.,ask owner before acting,True,True,True
2931,163,orchard,Ivo,dry cord,ask_forgiveness_limit,0.512,0.912,0.913,Ivo: The role board says who owns the dry cord.,listen without changing custody,True,True,True
2932,163,repair_ring,Pax,cool cloth,inspect_role_board,0.74,0.98,0.98,Pax: The role board says who owns the cool cloth.,listen without changing custody,True,True,True
2933,163,riverbend,Cee,cedar plank,ask_about_debt,0.634,0.98,0.98,Cee: I remember the cedar plank loan and who witnessed it.,ask owner before acting,True,True,True
2934,164,archive,Toma,signal spool,ask_forgiveness_limit,0.74,0.98,0.98,Toma: The role board says who owns the signal spool.,listen without changing custody,True,True,True
