tick_id,day,settlement_id,resident_id,relationship,queue_pressure,trust_repair_need,gaze,posture,gesture,movement_speed,expression_reason,visible_body_language,matches_state,not_private_workspace_dump
2110,118,repair_ring,Juno,0.98,0.052,0.0,soft-eye-contact,open,small beckon,0.76,trusted familiar action,True,True,True
2111,118,riverbend,Lio,0.98,0.056,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
2112,118,roofward,Fay,0.98,0.056,0.0,soft-eye-contact,open,small beckon,0.76,trusted familiar action,True,True,True
2113,118,archive,Toma,0.98,0.068,0.0,soft-eye-contact,open,small beckon,0.76,trusted familiar action,True,True,True
2114,118,signal,Milo,0.98,0.057,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
2115,118,orchard,Mara,0.98,0.05,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
2116,118,repair_ring,Juno,0.98,0.05,0.0,tracks-avatar,attentive,turns shoulders,0.66,avatar nearby,True,True,True
2117,118,riverbend,Lio,0.98,0.052,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
2118,118,roofward,Fay,0.98,0.05,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
2119,118,archive,Toma,0.98,0.058,0.0,tracks-avatar,attentive,turns shoulders,0.66,avatar nearby,True,True,True
2120,118,signal,Milo,0.98,0.057,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
2121,118,orchard,Mara,0.98,0.056,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
2122,118,repair_ring,Juno,0.98,0.056,0.0,soft-eye-contact,open,small beckon,0.76,trusted familiar action,True,True,True
2123,118,riverbend,Lio,0.98,0.052,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
2124,119,archive,Toma,0.98,0.064,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
2125,119,signal,Milo,0.98,0.063,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
2126,119,orchard,Mara,0.98,0.052,0.0,soft-eye-contact,open,small beckon,0.76,trusted familiar action,True,True,True
2127,119,repair_ring,Juno,0.98,0.05,0.0,soft-eye-contact,open,small beckon,0.76,trusted familiar action,True,True,True
2128,119,riverbend,Lio,0.98,0.058,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
2129,119,roofward,Fay,0.98,0.056,0.0,soft-eye-contact,open,small beckon,0.76,trusted familiar action,True,True,True
2130,119,archive,Toma,0.98,0.07,0.0,soft-eye-contact,open,small beckon,0.76,trusted familiar action,True,True,True
2131,119,signal,Milo,0.98,0.059,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
2132,119,orchard,Mara,0.98,0.05,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
2133,119,repair_ring,Juno,0.98,0.056,0.0,tracks-avatar,attentive,turns shoulders,0.66,avatar nearby,True,True,True
2134,119,riverbend,Lio,0.98,0.054,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
2135,119,roofward,Fay,0.98,0.05,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
2136,119,archive,Toma,0.98,0.06,0.0,tracks-avatar,attentive,turns shoulders,0.66,avatar nearby,True,True,True
2137,119,signal,Milo,0.98,0.059,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
2138,119,orchard,Mara,0.98,0.05,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
2139,119,repair_ring,Juno,0.98,0.062,0.0,soft-eye-contact,open,small beckon,0.76,trusted familiar action,True,True,True
2140,119,riverbend,Lio,0.98,0.054,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
2141,119,roofward,Fay,0.98,0.05,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
2142,120,signal,Milo,0.98,0.065,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
2143,120,orchard,Mara,0.98,0.056,0.0,soft-eye-contact,open,small beckon,0.76,trusted familiar action,True,True,True
2144,120,repair_ring,Juno,0.98,0.052,0.0,soft-eye-contact,open,small beckon,0.76,trusted familiar action,True,True,True
2145,120,riverbend,Lio,0.98,0.06,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
2146,120,roofward,Fay,0.98,0.056,0.0,soft-eye-contact,open,small beckon,0.76,trusted familiar action,True,True,True
2147,120,archive,Toma,0.98,0.066,0.0,soft-eye-contact,open,small beckon,0.76,trusted familiar action,True,True,True
2148,120,signal,Milo,0.98,0.061,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
2149,120,orchard,Mara,0.98,0.05,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
2150,120,repair_ring,Juno,0.98,0.05,0.0,tracks-avatar,attentive,turns shoulders,0.66,avatar nearby,True,True,True
2151,120,riverbend,Lio,0.98,0.056,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
2152,120,roofward,Fay,0.98,0.05,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
2153,120,archive,Toma,0.98,0.056,0.0,tracks-avatar,attentive,turns shoulders,0.66,avatar nearby,True,True,True
2154,120,signal,Milo,0.98,0.06,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
2155,120,orchard,Mara,0.98,0.05,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
2156,120,repair_ring,Juno,0.98,0.056,0.0,soft-eye-contact,open,small beckon,0.76,trusted familiar action,True,True,True
2157,120,riverbend,Lio,0.98,0.055,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
2158,120,roofward,Fay,0.98,0.05,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
2159,120,archive,Toma,0.98,0.062,0.0,soft-eye-contact,open,small beckon,0.76,trusted familiar action,True,True,True
2160,121,orchard,Mara,0.98,0.056,0.0,soft-eye-contact,open,small beckon,0.76,trusted familiar action,True,True,True
2161,121,repair_ring,Juno,0.98,0.05,0.0,soft-eye-contact,open,small beckon,0.76,trusted familiar action,True,True,True
2162,121,riverbend,Lio,0.98,0.061,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
2163,121,roofward,Fay,0.98,0.056,0.0,soft-eye-contact,open,small beckon,0.76,trusted familiar action,True,True,True
2164,121,archive,Toma,0.98,0.052,0.0,soft-eye-contact,open,small beckon,0.76,trusted familiar action,True,True,True
2165,121,signal,Milo,0.98,0.066,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
2166,121,orchard,Mara,0.98,0.05,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
2167,121,repair_ring,Juno,0.98,0.05,0.0,tracks-avatar,attentive,turns shoulders,0.66,avatar nearby,True,True,True
2168,121,riverbend,Lio,0.98,0.057,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
2169,121,roofward,Fay,0.98,0.05,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
2170,121,archive,Toma,0.98,0.05,0.0,tracks-avatar,attentive,turns shoulders,0.66,avatar nearby,True,True,True
2171,121,signal,Milo,0.98,0.066,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
2172,121,orchard,Mara,0.98,0.056,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
2173,121,repair_ring,Juno,0.98,0.056,0.0,soft-eye-contact,open,small beckon,0.76,trusted familiar action,True,True,True
2174,121,riverbend,Lio,0.98,0.057,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
2175,121,roofward,Fay,0.98,0.056,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
2176,121,archive,Toma,0.98,0.056,0.0,soft-eye-contact,open,small beckon,0.76,trusted familiar action,True,True,True
2177,121,signal,Milo,0.98,0.072,0.0,soft-eye-contact,open,small beckon,0.76,trusted familiar action,True,True,True
2178,122,repair_ring,Juno,0.98,0.05,0.0,soft-eye-contact,open,small beckon,0.76,trusted familiar action,True,True,True
2179,122,riverbend,Lio,0.98,0.063,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
2180,122,roofward,Fay,0.98,0.052,0.0,soft-eye-contact,open,small beckon,0.76,trusted familiar action,True,True,True
2181,122,archive,Toma,0.98,0.05,0.0,soft-eye-contact,open,small beckon,0.76,trusted familiar action,True,True,True
2182,122,signal,Milo,0.98,0.062,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
2183,122,orchard,Mara,0.98,0.052,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
2184,122,repair_ring,Juno,0.98,0.056,0.0,tracks-avatar,attentive,turns shoulders,0.66,avatar nearby,True,True,True
2185,122,riverbend,Lio,0.98,0.059,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
2186,122,roofward,Fay,0.98,0.05,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
2187,122,archive,Toma,0.98,0.056,0.0,tracks-avatar,attentive,turns shoulders,0.66,avatar nearby,True,True,True
2188,122,signal,Milo,0.98,0.062,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
2189,122,orchard,Mara,0.98,0.052,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
2190,122,repair_ring,Juno,0.98,0.062,0.0,soft-eye-contact,open,small beckon,0.76,trusted familiar action,True,True,True
2191,122,riverbend,Lio,0.98,0.059,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
2192,122,roofward,Fay,0.98,0.05,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
2193,122,archive,Toma,0.98,0.062,0.0,soft-eye-contact,open,small beckon,0.76,trusted familiar action,True,True,True
2194,122,signal,Milo,0.98,0.068,0.0,soft-eye-contact,open,small beckon,0.76,trusted familiar action,True,True,True
2195,122,orchard,Mara,0.98,0.05,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
2196,123,riverbend,Lio,0.98,0.065,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
2197,123,roofward,Fay,0.98,0.056,0.0,soft-eye-contact,open,small beckon,0.76,trusted familiar action,True,True,True
2198,123,archive,Toma,0.98,0.052,0.0,soft-eye-contact,open,small beckon,0.76,trusted familiar action,True,True,True
2199,123,signal,Milo,0.98,0.058,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
2200,123,orchard,Mara,0.98,0.05,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
2201,123,repair_ring,Juno,0.98,0.052,0.0,tracks-avatar,attentive,turns shoulders,0.66,avatar nearby,True,True,True
2202,123,riverbend,Lio,0.98,0.061,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
2203,123,roofward,Fay,0.98,0.05,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
2204,123,archive,Toma,0.98,0.05,0.0,tracks-avatar,attentive,turns shoulders,0.66,avatar nearby,True,True,True
2205,123,signal,Milo,0.98,0.057,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
2206,123,orchard,Mara,0.98,0.05,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
2207,123,repair_ring,Juno,0.98,0.058,0.0,soft-eye-contact,open,small beckon,0.76,trusted familiar action,True,True,True
2208,123,riverbend,Lio,0.98,0.06,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
2209,123,roofward,Fay,0.98,0.05,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
2210,123,archive,Toma,0.98,0.056,0.0,soft-eye-contact,open,small beckon,0.76,trusted familiar action,True,True,True
2211,123,signal,Milo,0.98,0.063,0.0,soft-eye-contact,open,small beckon,0.76,trusted familiar action,True,True,True
2212,123,orchard,Mara,0.98,0.056,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
2213,123,repair_ring,Juno,0.98,0.05,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
2214,124,roofward,Fay,0.98,0.056,0.0,soft-eye-contact,open,small beckon,0.76,trusted familiar action,True,True,True
2215,124,archive,Toma,0.98,0.05,0.0,soft-eye-contact,open,small beckon,0.76,trusted familiar action,True,True,True
2216,124,signal,Milo,0.98,0.053,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
2217,124,orchard,Mara,0.98,0.056,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
2218,124,repair_ring,Juno,0.98,0.05,0.0,tracks-avatar,attentive,turns shoulders,0.66,avatar nearby,True,True,True
2219,124,riverbend,Lio,0.98,0.066,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
2220,124,roofward,Fay,0.98,0.05,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
2221,124,archive,Toma,0.98,0.05,0.0,tracks-avatar,attentive,turns shoulders,0.66,avatar nearby,True,True,True
2222,124,signal,Milo,0.98,0.053,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
2223,124,orchard,Mara,0.98,0.055,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
2224,124,repair_ring,Juno,0.98,0.056,0.0,soft-eye-contact,open,small beckon,0.76,trusted familiar action,True,True,True
2225,124,riverbend,Lio,0.98,0.066,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
2226,124,roofward,Fay,0.98,0.056,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
2227,124,archive,Toma,0.98,0.056,0.0,soft-eye-contact,open,small beckon,0.76,trusted familiar action,True,True,True
2228,124,signal,Milo,0.98,0.059,0.0,soft-eye-contact,open,small beckon,0.76,trusted familiar action,True,True,True
2229,124,orchard,Mara,0.98,0.051,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
2230,124,repair_ring,Juno,0.98,0.05,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
2231,124,riverbend,Lio,0.98,0.072,0.0,soft-eye-contact,open,small beckon,0.76,trusted familiar action,True,True,True
2232,125,archive,Toma,0.98,0.05,0.0,soft-eye-contact,open,small beckon,0.76,trusted familiar action,True,True,True
2233,125,signal,Milo,0.98,0.05,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
2234,125,orchard,Mara,0.98,0.05,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
2235,125,repair_ring,Juno,0.98,0.05,0.0,tracks-avatar,attentive,turns shoulders,0.66,avatar nearby,True,True,True
2236,125,riverbend,Lio,0.98,0.062,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
2237,125,roofward,Fay,0.98,0.052,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
2238,125,archive,Toma,0.98,0.056,0.0,tracks-avatar,attentive,turns shoulders,0.66,avatar nearby,True,True,True
2239,125,signal,Milo,0.98,0.05,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
2240,125,orchard,Mara,0.98,0.05,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
2241,125,repair_ring,Juno,0.98,0.056,0.0,soft-eye-contact,open,small beckon,0.76,trusted familiar action,True,True,True
2242,125,riverbend,Lio,0.98,0.062,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
2243,125,roofward,Fay,0.98,0.052,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
2244,125,archive,Toma,0.98,0.062,0.0,soft-eye-contact,open,small beckon,0.76,trusted familiar action,True,True,True
2245,125,signal,Milo,0.98,0.056,0.0,soft-eye-contact,open,small beckon,0.76,trusted familiar action,True,True,True
2246,125,orchard,Mara,0.98,0.056,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
2247,125,repair_ring,Juno,0.98,0.05,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
2248,125,riverbend,Lio,0.98,0.068,0.0,soft-eye-contact,open,small beckon,0.76,trusted familiar action,True,True,True
2249,125,roofward,Fay,0.98,0.05,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
2250,126,signal,Milo,0.98,0.05,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
2251,126,orchard,Mara,0.98,0.056,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
2252,126,repair_ring,Juno,0.98,0.056,0.0,tracks-avatar,attentive,turns shoulders,0.66,avatar nearby,True,True,True
2253,126,riverbend,Lio,0.98,0.058,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
2254,126,roofward,Fay,0.98,0.05,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
2255,126,archive,Toma,0.98,0.052,0.0,tracks-avatar,attentive,turns shoulders,0.66,avatar nearby,True,True,True
2256,126,signal,Milo,0.98,0.056,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
2257,126,orchard,Mara,0.98,0.056,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
2258,126,repair_ring,Juno,0.98,0.062,0.0,soft-eye-contact,open,small beckon,0.76,trusted familiar action,True,True,True
2259,126,riverbend,Lio,0.98,0.057,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
2260,126,roofward,Fay,0.98,0.05,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
2261,126,archive,Toma,0.98,0.058,0.0,soft-eye-contact,open,small beckon,0.76,trusted familiar action,True,True,True
2262,126,signal,Milo,0.98,0.062,0.0,soft-eye-contact,open,small beckon,0.76,trusted familiar action,True,True,True
2263,126,orchard,Mara,0.98,0.052,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
2264,126,repair_ring,Juno,0.98,0.052,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
2265,126,riverbend,Lio,0.98,0.063,0.0,soft-eye-contact,open,small beckon,0.76,trusted familiar action,True,True,True
2266,126,roofward,Fay,0.98,0.056,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
2267,126,archive,Toma,0.98,0.05,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
2268,127,orchard,Mara,0.98,0.052,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
2269,127,repair_ring,Juno,0.98,0.052,0.0,tracks-avatar,attentive,turns shoulders,0.66,avatar nearby,True,True,True
2270,127,riverbend,Lio,0.98,0.053,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
2271,127,roofward,Fay,0.98,0.056,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
2272,127,archive,Toma,0.98,0.05,0.0,tracks-avatar,attentive,turns shoulders,0.66,avatar nearby,True,True,True
2273,127,signal,Milo,0.98,0.052,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
2274,127,orchard,Mara,0.98,0.051,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
2275,127,repair_ring,Juno,0.98,0.058,0.0,soft-eye-contact,open,small beckon,0.76,trusted familiar action,True,True,True
2276,127,riverbend,Lio,0.98,0.053,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
2277,127,roofward,Fay,0.98,0.055,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
2278,127,archive,Toma,0.98,0.056,0.0,soft-eye-contact,open,small beckon,0.76,trusted familiar action,True,True,True
2279,127,signal,Milo,0.98,0.058,0.0,soft-eye-contact,open,small beckon,0.76,trusted familiar action,True,True,True
2280,127,orchard,Mara,0.98,0.05,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
2281,127,repair_ring,Juno,0.98,0.05,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
2282,127,riverbend,Lio,0.98,0.059,0.0,soft-eye-contact,open,small beckon,0.76,trusted familiar action,True,True,True
2283,127,roofward,Fay,0.98,0.051,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
2284,127,archive,Toma,0.98,0.05,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
2285,127,signal,Milo,0.98,0.05,0.0,tracks-avatar,attentive,turns shoulders,0.66,avatar nearby,True,True,True
2286,128,repair_ring,Juno,0.98,0.05,0.0,tracks-avatar,attentive,turns shoulders,0.66,avatar nearby,True,True,True
2287,128,riverbend,Lio,0.98,0.05,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
2288,128,roofward,Fay,0.98,0.05,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
2289,128,archive,Toma,0.98,0.05,0.0,tracks-avatar,attentive,turns shoulders,0.66,avatar nearby,True,True,True
2290,128,signal,Milo,0.98,0.056,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
2291,128,orchard,Mara,0.98,0.056,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
2292,128,repair_ring,Juno,0.98,0.056,0.0,soft-eye-contact,open,small beckon,0.76,trusted familiar action,True,True,True
2293,128,riverbend,Lio,0.98,0.05,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
2294,128,roofward,Fay,0.98,0.05,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
2295,128,archive,Toma,0.98,0.056,0.0,soft-eye-contact,open,small beckon,0.76,trusted familiar action,True,True,True
2296,128,signal,Milo,0.98,0.062,0.0,soft-eye-contact,open,small beckon,0.76,trusted familiar action,True,True,True
2297,128,orchard,Mara,0.98,0.052,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
2298,128,repair_ring,Juno,0.98,0.05,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
2299,128,riverbend,Lio,0.98,0.056,0.0,soft-eye-contact,open,small beckon,0.76,trusted familiar action,True,True,True
2300,128,roofward,Fay,0.98,0.056,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
2301,128,archive,Toma,0.98,0.05,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
2302,128,signal,Milo,0.98,0.052,0.0,tracks-avatar,attentive,turns shoulders,0.66,avatar nearby,True,True,True
2303,128,orchard,Mara,0.98,0.052,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
2304,129,riverbend,Lio,0.98,0.05,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
2305,129,roofward,Fay,0.98,0.056,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
2306,129,archive,Toma,0.98,0.056,0.0,tracks-avatar,attentive,turns shoulders,0.66,avatar nearby,True,True,True
2307,129,signal,Milo,0.98,0.058,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
2308,129,orchard,Mara,0.98,0.058,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
2309,129,repair_ring,Juno,0.98,0.056,0.0,soft-eye-contact,open,small beckon,0.76,trusted familiar action,True,True,True
2310,129,riverbend,Lio,0.98,0.056,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
2311,129,roofward,Fay,0.98,0.056,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
2312,129,archive,Toma,0.98,0.062,0.0,soft-eye-contact,open,small beckon,0.76,trusted familiar action,True,True,True
2313,129,signal,Milo,0.98,0.064,0.0,soft-eye-contact,open,small beckon,0.76,trusted familiar action,True,True,True
2314,129,orchard,Mara,0.98,0.054,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
2315,129,repair_ring,Juno,0.98,0.05,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
2316,129,riverbend,Lio,0.98,0.062,0.0,soft-eye-contact,open,small beckon,0.76,trusted familiar action,True,True,True
2317,129,roofward,Fay,0.98,0.052,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
2318,129,archive,Toma,0.98,0.052,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
2319,129,signal,Milo,0.98,0.054,0.0,tracks-avatar,attentive,turns shoulders,0.66,avatar nearby,True,True,True
2320,129,orchard,Mara,0.98,0.054,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
2321,129,repair_ring,Juno,0.98,0.05,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
2322,130,roofward,Fay,0.98,0.052,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
2323,130,archive,Toma,0.98,0.052,0.0,tracks-avatar,attentive,turns shoulders,0.66,avatar nearby,True,True,True
2324,130,signal,Milo,0.98,0.06,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
2325,130,orchard,Mara,0.98,0.06,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
2326,130,repair_ring,Juno,0.98,0.056,0.0,soft-eye-contact,open,small beckon,0.76,trusted familiar action,True,True,True
2327,130,riverbend,Lio,0.98,0.052,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
2328,130,roofward,Fay,0.98,0.051,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
2329,130,archive,Toma,0.98,0.058,0.0,soft-eye-contact,open,small beckon,0.76,trusted familiar action,True,True,True
2330,130,signal,Milo,0.98,0.066,0.0,soft-eye-contact,open,small beckon,0.76,trusted familiar action,True,True,True
2331,130,orchard,Mara,0.98,0.056,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
2332,130,repair_ring,Juno,0.98,0.05,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
2333,130,riverbend,Lio,0.98,0.058,0.0,soft-eye-contact,open,small beckon,0.76,trusted familiar action,True,True,True
2334,130,roofward,Fay,0.98,0.05,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
2335,130,archive,Toma,0.98,0.05,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
2336,130,signal,Milo,0.98,0.056,0.0,tracks-avatar,attentive,turns shoulders,0.66,avatar nearby,True,True,True
2337,130,orchard,Mara,0.98,0.055,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
2338,130,repair_ring,Juno,0.98,0.05,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
2339,130,riverbend,Lio,0.98,0.05,0.0,tracks-avatar,attentive,turns shoulders,0.66,avatar nearby,True,True,True
2340,131,archive,Toma,0.98,0.05,0.0,tracks-avatar,attentive,turns shoulders,0.66,avatar nearby,True,True,True
2341,131,signal,Milo,0.98,0.062,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
2342,131,orchard,Mara,0.98,0.061,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
2343,131,repair_ring,Juno,0.98,0.056,0.0,soft-eye-contact,open,small beckon,0.76,trusted familiar action,True,True,True
2344,131,riverbend,Lio,0.98,0.056,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
2345,131,roofward,Fay,0.98,0.056,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
2346,131,archive,Toma,0.98,0.056,0.0,soft-eye-contact,open,small beckon,0.76,trusted familiar action,True,True,True
2347,131,signal,Milo,0.98,0.068,0.0,soft-eye-contact,open,small beckon,0.76,trusted familiar action,True,True,True
2348,131,orchard,Mara,0.98,0.057,0.0,ambient-scan,neutral,small work motion,0.61,routine local activity,True,True,True
