tick_id,day,route_id,replay_event,state_hash,includes_dialogue_animation,includes_merge_control,includes_snapshot_exchange,includes_delayed_reaction,includes_reload_persistence,replay_exportable
737,62,signal_orchard,signal_orchard:dusk road:relieved reset stance:snapshot shared,v33-680422,True,False,True,False,False,True
738,62,orchard_riverbend,orchard_riverbend:market plank route:relieved reset stance:snapshot shared,v33-872690,True,True,True,False,False,True
739,62,central_repair_ring,central_repair_ring:outer bell path:relieved reset stance:idle,v33-854339,True,False,False,False,False,True
740,62,riverbend_roofward,riverbend_roofward:river ford:listening tilt:snapshot shared,v33-664056,False,True,True,False,False,True
741,62,roofward_archive,roofward_archive:glass stair:open forward lean:snapshot shared,v33-680967,True,True,True,False,False,True
742,62,archive_signal,archive_signal:stone kiosk path:relieved reset stance:snapshot shared,v33-787854,True,True,True,False,False,True
743,62,signal_orchard,signal_orchard:dusk road:relieved reset stance:snapshot shared,v33-680381,True,True,True,False,True,True
744,63,orchard_riverbend,orchard_riverbend:market plank route:relieved reset stance:snapshot shared,v33-872534,True,False,True,False,True,True
745,63,central_repair_ring,central_repair_ring:outer bell path:careful pointing:idle,v33-780698,True,False,False,False,False,True
746,63,riverbend_roofward,riverbend_roofward:orchard ridge detour:route-board reach:snapshot shared,v33-852878,True,True,True,False,False,True
747,63,roofward_archive,roofward_archive:glass stair:relieved reset stance:snapshot shared,v33-747171,True,False,True,False,False,True
748,63,archive_signal,archive_signal:stone kiosk path:careful pointing:idle,v33-716925,True,False,False,False,False,True
749,63,signal_orchard,signal_orchard:dusk road:relieved reset stance:snapshot shared,v33-679934,True,False,True,False,False,True
750,63,orchard_riverbend,orchard_riverbend:market plank route:relieved reset stance:snapshot shared,v33-872517,False,True,True,False,False,True
751,63,central_repair_ring,central_repair_ring:outer bell path:careful pointing:idle,v33-780400,True,False,False,False,False,True
752,63,riverbend_roofward,riverbend_roofward:river ford:route-board reach:snapshot shared,v33-698924,True,True,True,False,False,True
753,63,roofward_archive,roofward_archive:cool archive lane:careful pointing:snapshot shared,v33-760361,True,True,True,False,False,True
754,63,archive_signal,archive_signal:stone kiosk path:careful pointing:snapshot shared,v33-716764,True,False,True,False,False,True
755,63,signal_orchard,signal_orchard:dusk road:relieved reset stance:snapshot shared,v33-679893,False,True,True,False,True,True
756,64,orchard_riverbend,orchard_riverbend:market plank route:relieved reset stance:snapshot shared,v33-873253,True,False,True,False,True,True
757,64,central_repair_ring,central_repair_ring:outer bell path:listening tilt:idle,v33-750316,True,False,False,False,False,True
758,64,riverbend_roofward,riverbend_roofward:orchard ridge detour:route-board reach:snapshot shared,v33-853748,True,True,True,False,False,True
759,64,roofward_archive,roofward_archive:cool archive lane:careful pointing:snapshot shared,v33-761095,True,True,True,False,False,True
760,64,archive_signal,archive_signal:stone kiosk path:listening tilt:idle,v33-686556,True,False,False,False,False,True
761,64,signal_orchard,signal_orchard:dusk road:relieved reset stance:snapshot shared,v33-679725,True,False,True,False,False,True
762,64,orchard_riverbend,orchard_riverbend:market plank route:relieved reset stance:snapshot shared,v33-873236,True,True,True,False,False,True
763,64,central_repair_ring,central_repair_ring:outer bell path:listening tilt:idle,v33-750018,True,False,False,False,False,True
764,64,riverbend_roofward,riverbend_roofward:river ford:route-board reach:snapshot shared,v33-699754,True,True,True,False,False,True
765,64,roofward_archive,roofward_archive:cool archive lane:listening tilt:exchange pending,v33-730448,False,True,True,False,False,True
766,64,archive_signal,archive_signal:stone kiosk path:listening tilt:snapshot shared,v33-687287,True,False,True,False,False,True
767,64,signal_orchard,signal_orchard:dusk road:relieved reset stance:idle,v33-680319,True,False,False,False,True,True
768,65,orchard_riverbend,orchard_riverbend:market plank route:relieved reset stance:snapshot shared,v33-873972,True,False,True,False,True,True
769,65,central_repair_ring,central_repair_ring:outer bell path:route-board reach:idle,v33-785976,True,False,False,False,False,True
770,65,riverbend_roofward,riverbend_roofward:orchard ridge detour:route-board reach:snapshot shared,v33-853726,False,True,True,False,False,True
771,65,roofward_archive,roofward_archive:glass stair:listening tilt:snapshot shared,v33-648174,True,True,True,False,False,True
772,65,archive_signal,archive_signal:stone kiosk path:route-board reach:idle,v33-721469,True,False,False,False,False,True
773,65,signal_orchard,signal_orchard:dusk road:relieved reset stance:snapshot shared,v33-680151,True,False,True,False,False,True
774,65,orchard_riverbend,orchard_riverbend:market plank route:relieved reset stance:snapshot shared,v33-872676,True,True,True,False,False,True
775,65,central_repair_ring,central_repair_ring:outer bell path:route-board reach:idle,v33-785678,True,False,False,False,True,True
776,65,riverbend_roofward,riverbend_roofward:river ford:route-board reach:snapshot shared,v33-700584,True,True,True,False,False,True
777,65,roofward_archive,roofward_archive:cool archive lane:route-board reach:snapshot shared,v33-766441,True,True,True,False,False,True
778,65,archive_signal,archive_signal:stone kiosk path:route-board reach:snapshot shared,v33-722200,True,False,True,False,False,True
779,65,signal_orchard,signal_orchard:dusk road:relieved reset stance:idle,v33-680745,True,False,False,False,True,True
780,66,central_repair_ring,central_repair_ring:outer bell path:route-board reach:snapshot shared,v33-785422,False,False,True,False,True,True
781,66,riverbend_roofward,riverbend_roofward:river ford:guarded crossed arms:idle,v33-749098,True,False,False,False,False,True
782,66,roofward_archive,roofward_archive:cool archive lane:guarded crossed arms:exchange pending,v33-816667,True,True,True,False,False,True
783,66,archive_signal,archive_signal:paper lane:relieved reset stance:snapshot shared,v33-695100,True,True,True,False,False,True
784,66,signal_orchard,signal_orchard:river lantern loop:guarded crossed arms:snapshot shared,v33-805820,True,True,True,False,False,True
785,66,orchard_riverbend,orchard_riverbend:market plank route:route-board reach:snapshot shared,v33-803932,False,False,True,False,False,True
786,66,central_repair_ring,central_repair_ring:outer bell path:route-board reach:snapshot shared,v33-786295,True,True,True,False,False,True
787,66,riverbend_roofward,riverbend_roofward:river ford:guarded crossed arms:idle,v33-749692,True,False,False,False,False,True
788,66,roofward_archive,roofward_archive:glass stair:guarded crossed arms:snapshot shared,v33-732039,True,True,True,False,False,True
789,66,archive_signal,archive_signal:stone kiosk path:guarded crossed arms:snapshot shared,v33-771246,True,True,True,False,False,True
790,66,signal_orchard,signal_orchard:river lantern loop:guarded crossed arms:snapshot shared,v33-805661,True,False,True,False,False,True
791,66,orchard_riverbend,orchard_riverbend:fen track:route-board reach:snapshot shared,v33-661970,True,True,True,False,True,True
792,67,central_repair_ring,central_repair_ring:outer bell path:open forward lean:snapshot shared,v33-786337,True,False,True,False,True,True
793,67,riverbend_roofward,riverbend_roofward:river ford:relieved reset stance:idle,v33-766584,True,False,False,False,False,True
794,67,roofward_archive,roofward_archive:cool archive lane:relieved reset stance:snapshot shared,v33-835262,True,True,True,False,False,True
795,67,archive_signal,archive_signal:paper lane:guarded crossed arms:snapshot shared,v33-677988,False,True,True,False,False,True
796,67,signal_orchard,signal_orchard:river lantern loop:relieved reset stance:idle,v33-823889,True,False,False,False,False,True
797,67,orchard_riverbend,orchard_riverbend:fen track:route-board reach:snapshot shared,v33-662697,True,False,True,False,False,True
798,67,central_repair_ring,central_repair_ring:outer bell path:open forward lean:snapshot shared,v33-787072,True,True,True,False,False,True
799,67,riverbend_roofward,riverbend_roofward:river ford:relieved reset stance:idle,v33-767178,True,False,False,False,False,True
800,67,roofward_archive,roofward_archive:glass stair:relieved reset stance:snapshot shared,v33-746962,False,True,True,False,False,True
801,67,archive_signal,archive_signal:stone kiosk path:relieved reset stance:snapshot shared,v33-787721,True,True,True,False,False,True
802,67,signal_orchard,signal_orchard:river lantern loop:relieved reset stance:snapshot shared,v33-822847,True,False,True,False,False,True
803,67,orchard_riverbend,orchard_riverbend:fen track:route-board reach:snapshot shared,v33-661779,True,True,True,False,True,True
804,68,central_repair_ring,central_repair_ring:outer bell path:open forward lean:snapshot shared,v33-786032,True,False,True,False,True,True
805,68,riverbend_roofward,riverbend_roofward:orchard ridge detour:careful pointing:snapshot shared,v33-855576,True,True,True,False,False,True
806,68,roofward_archive,roofward_archive:cool archive lane:careful pointing:snapshot shared,v33-761080,True,True,True,False,True,True
807,68,archive_signal,archive_signal:paper lane:relieved reset stance:snapshot shared,v33-694665,True,True,True,False,False,True
808,68,signal_orchard,signal_orchard:river lantern loop:careful pointing:idle,v33-751008,True,False,False,False,False,True
809,68,orchard_riverbend,orchard_riverbend:fen track:route-board reach:snapshot shared,v33-662506,True,False,True,False,False,True
810,68,central_repair_ring,central_repair_ring:outer bell path:open forward lean:snapshot shared,v33-784743,False,True,True,False,False,True
811,68,riverbend_roofward,riverbend_roofward:orchard ridge detour:careful pointing:idle,v33-855278,True,False,False,False,False,True
812,68,roofward_archive,roofward_archive:glass stair:careful pointing:snapshot shared,v33-676450,True,True,True,False,False,True
813,68,archive_signal,archive_signal:stone kiosk path:careful pointing:snapshot shared,v33-715829,True,True,True,False,False,True
814,68,signal_orchard,signal_orchard:river lantern loop:careful pointing:snapshot shared,v33-750849,True,False,True,False,False,True
815,68,orchard_riverbend,orchard_riverbend:fen track:route-board reach:snapshot shared,v33-662471,True,True,True,False,True,True
816,69,central_repair_ring,central_repair_ring:outer bell path:open forward lean:exchange pending,v33-785337,True,False,True,False,True,True
817,69,riverbend_roofward,riverbend_roofward:orchard ridge detour:listening tilt:idle,v33-824234,True,False,False,False,False,True
818,69,roofward_archive,roofward_archive:cool archive lane:listening tilt:snapshot shared,v33-730210,True,True,True,False,False,True
819,69,archive_signal,archive_signal:paper lane:careful pointing:snapshot shared,v33-625533,True,True,True,False,False,True
820,69,signal_orchard,signal_orchard:river lantern loop:listening tilt:idle,v33-720257,True,False,False,False,False,True
821,69,orchard_riverbend,orchard_riverbend:fen track:route-board reach:snapshot shared,v33-662306,True,False,True,False,False,True
822,69,central_repair_ring,central_repair_ring:outer bell path:open forward lean:snapshot shared,v33-784075,True,True,True,False,False,True
823,69,riverbend_roofward,riverbend_roofward:orchard ridge detour:listening tilt:idle,v33-823936,True,False,False,False,False,True
824,69,roofward_archive,roofward_archive:glass stair:listening tilt:snapshot shared,v33-647942,True,True,True,False,False,True
825,69,archive_signal,archive_signal:stone kiosk path:listening tilt:snapshot shared,v33-686757,False,True,True,False,False,True
826,69,signal_orchard,signal_orchard:river lantern loop:listening tilt:snapshot shared,v33-720990,True,False,True,False,False,True
827,69,orchard_riverbend,orchard_riverbend:fen track:route-board reach:idle,v33-662900,True,False,False,False,True,True
828,70,central_repair_ring,central_repair_ring:outer bell path:open forward lean:snapshot shared,v33-784810,True,False,True,False,True,True
829,70,riverbend_roofward,riverbend_roofward:orchard ridge detour:route-board reach:idle,v33-860999,True,False,False,False,False,True
830,70,roofward_archive,roofward_archive:cool archive lane:route-board reach:snapshot shared,v33-765311,False,True,True,False,False,True
831,70,archive_signal,archive_signal:paper lane:careful pointing:snapshot shared,v33-625455,True,True,True,False,False,True
832,70,signal_orchard,signal_orchard:river lantern loop:route-board reach:idle,v33-755614,True,False,False,False,False,True
833,70,orchard_riverbend,orchard_riverbend:fen track:route-board reach:exchange pending,v33-662602,True,False,True,False,False,True
834,70,central_repair_ring,central_repair_ring:outer bell path:open forward lean:snapshot shared,v33-784791,True,True,True,False,False,True
835,70,riverbend_roofward,riverbend_roofward:orchard ridge detour:route-board reach:idle,v33-860701,True,False,False,False,False,True
836,70,roofward_archive,roofward_archive:glass stair:route-board reach:snapshot shared,v33-682585,True,True,True,False,False,True
837,70,archive_signal,archive_signal:stone kiosk path:careful pointing:snapshot shared,v33-717505,True,True,True,False,True,True
838,70,signal_orchard,signal_orchard:river lantern loop:route-board reach:snapshot shared,v33-756347,True,False,True,False,False,True
839,70,orchard_riverbend,orchard_riverbend:fen track:route-board reach:idle,v33-663196,True,False,False,False,True,True
840,71,central_repair_ring,central_repair_ring:outer bell path:open forward lean:snapshot shared,v33-784634,False,False,True,False,True,True
841,71,riverbend_roofward,riverbend_roofward:orchard ridge detour:open forward lean:idle,v33-860602,True,False,False,False,False,True
842,71,roofward_archive,roofward_archive:cool archive lane:relieved reset stance:snapshot shared,v33-834392,True,True,True,False,False,True
843,71,archive_signal,archive_signal:paper lane:route-board reach:snapshot shared,v33-630665,True,True,True,False,False,True
844,71,signal_orchard,signal_orchard:river lantern loop:open forward lean:idle,v33-756248,True,False,False,False,False,True
845,71,orchard_riverbend,orchard_riverbend:fen track:route-board reach:snapshot shared,v33-663031,False,False,True,False,False,True
846,71,central_repair_ring,central_repair_ring:outer bell path:open forward lean:snapshot shared,v33-785507,True,True,True,False,False,True
847,71,riverbend_roofward,riverbend_roofward:orchard ridge detour:open forward lean:idle,v33-861196,True,False,False,False,False,True
848,71,roofward_archive,roofward_archive:glass stair:relieved reset stance:snapshot shared,v33-749086,True,True,True,False,False,True
849,71,archive_signal,archive_signal:stone kiosk path:open forward lean:snapshot shared,v33-729073,True,True,True,False,False,True
850,71,signal_orchard,signal_orchard:river lantern loop:open forward lean:exchange pending,v33-755950,True,False,True,False,False,True
851,71,orchard_riverbend,orchard_riverbend:fen track:route-board reach:idle,v33-662733,True,False,False,False,True,True
852,72,riverbend_roofward,riverbend_roofward:orchard ridge detour:open forward lean:snapshot shared,v33-860945,True,False,True,True,True,True
853,72,roofward_archive,roofward_archive:glass stair:guarded crossed arms:idle,v33-731610,True,False,False,True,False,True
854,72,archive_signal,archive_signal:stone kiosk path:open forward lean:snapshot shared,v33-728948,True,True,True,True,False,True
855,72,signal_orchard,signal_orchard:dusk road:guarded crossed arms:snapshot shared,v33-670845,False,True,True,True,False,True
856,72,orchard_riverbend,orchard_riverbend:fen track:guarded crossed arms:idle,v33-711509,True,False,False,True,False,True
857,72,central_repair_ring,central_repair_ring:outer bell path:open forward lean:snapshot shared,v33-785845,True,False,True,True,False,True
858,72,riverbend_roofward,riverbend_roofward:orchard ridge detour:open forward lean:snapshot shared,v33-861827,True,True,True,True,False,True
859,72,roofward_archive,roofward_archive:glass stair:guarded crossed arms:idle,v33-732204,True,False,False,True,False,True
860,72,archive_signal,archive_signal:paper lane:guarded crossed arms:snapshot shared,v33-685090,False,True,True,True,False,True
861,72,signal_orchard,signal_orchard:river lantern loop:open forward lean:snapshot shared,v33-762719,True,True,True,True,False,True
862,72,orchard_riverbend,orchard_riverbend:fen track:guarded crossed arms:snapshot shared,v33-711344,True,False,True,True,False,True
863,72,central_repair_ring,central_repair_ring:inner repair yard:guarded crossed arms:snapshot shared,v33-870489,True,True,True,True,True,True
864,73,riverbend_roofward,riverbend_roofward:orchard ridge detour:open forward lean:snapshot shared,v33-861675,True,False,True,True,True,True
865,73,roofward_archive,roofward_archive:glass stair:guarded crossed arms:idle,v33-731906,True,False,False,True,False,True
866,73,archive_signal,archive_signal:stone kiosk path:open forward lean:snapshot shared,v33-729788,True,True,True,True,False,True
867,73,signal_orchard,signal_orchard:dusk road:guarded crossed arms:exchange pending,v33-671526,True,True,True,True,False,True
868,73,orchard_riverbend,orchard_riverbend:market plank route:open forward lean:snapshot shared,v33-812274,True,True,True,True,True,True
869,73,central_repair_ring,central_repair_ring:inner repair yard:guarded crossed arms:snapshot shared,v33-871226,True,False,True,True,False,True
870,73,riverbend_roofward,riverbend_roofward:orchard ridge detour:open forward lean:snapshot shared,v33-861665,False,True,True,True,False,True
871,73,roofward_archive,roofward_archive:glass stair:careful pointing:idle,v33-678529,True,False,False,False,False,True
872,73,archive_signal,archive_signal:paper lane:guarded crossed arms:snapshot shared,v33-684753,True,True,True,True,False,True
873,73,signal_orchard,signal_orchard:river lantern loop:open forward lean:snapshot shared,v33-763427,True,True,True,True,False,True
874,73,orchard_riverbend,orchard_riverbend:market plank route:open forward lean:snapshot shared,v33-812119,True,False,True,True,False,True
875,73,central_repair_ring,central_repair_ring:inner repair yard:guarded crossed arms:snapshot shared,v33-871211,False,True,True,True,True,True
876,74,riverbend_roofward,riverbend_roofward:orchard ridge detour:open forward lean:snapshot shared,v33-862405,True,False,True,True,True,True
877,74,roofward_archive,roofward_archive:glass stair:listening tilt:idle,v33-649789,True,False,False,False,False,True
878,74,archive_signal,archive_signal:stone kiosk path:open forward lean:snapshot shared,v33-729421,True,True,True,True,False,True
879,74,signal_orchard,signal_orchard:dusk road:guarded crossed arms:snapshot shared,v33-672338,True,True,True,True,False,True
880,74,orchard_riverbend,orchard_riverbend:market plank route:listening tilt:idle,v33-775816,True,False,False,False,False,True
881,74,central_repair_ring,central_repair_ring:inner repair yard:guarded crossed arms:snapshot shared,v33-877512,True,False,True,True,False,True
882,74,riverbend_roofward,riverbend_roofward:orchard ridge detour:open forward lean:snapshot shared,v33-861116,True,True,True,False,False,True
883,74,roofward_archive,roofward_archive:glass stair:listening tilt:idle,v33-649491,True,False,False,False,False,True
884,74,archive_signal,archive_signal:paper lane:guarded crossed arms:exchange pending,v33-685437,True,True,True,True,False,True
885,74,signal_orchard,signal_orchard:river lantern loop:open forward lean:snapshot shared,v33-763050,False,True,True,True,False,True
886,74,orchard_riverbend,orchard_riverbend:market plank route:listening tilt:snapshot shared,v33-776553,True,False,True,False,False,True
887,74,central_repair_ring,central_repair_ring:inner repair yard:guarded crossed arms:idle,v33-878106,True,False,False,False,True,True
888,75,riverbend_roofward,riverbend_roofward:orchard ridge detour:open forward lean:snapshot shared,v33-861856,True,False,True,True,True,True
889,75,roofward_archive,roofward_archive:cool archive lane:route-board reach:snapshot shared,v33-767800,True,True,True,False,False,True
890,75,archive_signal,archive_signal:stone kiosk path:open forward lean:snapshot shared,v33-729231,False,True,True,True,False,True
891,75,signal_orchard,signal_orchard:dusk road:guarded crossed arms:snapshot shared,v33-671114,True,True,True,True,False,True
892,75,orchard_riverbend,orchard_riverbend:market plank route:route-board reach:idle,v33-812061,True,False,False,False,False,True
893,75,central_repair_ring,central_repair_ring:inner repair yard:guarded crossed arms:snapshot shared,v33-877952,True,False,True,False,False,True
894,75,riverbend_roofward,riverbend_roofward:orchard ridge detour:open forward lean:snapshot shared,v33-861846,True,True,True,False,False,True
895,75,roofward_archive,roofward_archive:cool archive lane:open forward lean:idle,v33-767701,True,False,False,True,False,True
896,75,archive_signal,archive_signal:paper lane:guarded crossed arms:snapshot shared,v33-686253,True,True,True,True,False,True
897,75,signal_orchard,signal_orchard:river lantern loop:open forward lean:snapshot shared,v33-763898,True,True,True,True,False,True
898,75,orchard_riverbend,orchard_riverbend:market plank route:route-board reach:snapshot shared,v33-812798,True,False,True,False,False,True
899,75,central_repair_ring,central_repair_ring:inner repair yard:guarded crossed arms:idle,v33-878546,True,False,False,False,True,True
900,76,riverbend_roofward,riverbend_roofward:orchard ridge detour:open forward lean:snapshot shared,v33-860811,False,False,True,True,True,True
901,76,roofward_archive,roofward_archive:cool archive lane:open forward lean:idle,v33-766520,True,False,False,False,False,True
902,76,archive_signal,archive_signal:stone kiosk path:open forward lean:snapshot shared,v33-729188,True,True,True,True,False,True
903,76,signal_orchard,signal_orchard:dusk road:guarded crossed arms:snapshot shared,v33-671043,True,True,True,True,False,True
904,76,orchard_riverbend,orchard_riverbend:market plank route:open forward lean:idle,v33-811816,True,False,False,False,False,True
905,76,central_repair_ring,central_repair_ring:inner repair yard:relieved reset stance:snapshot shared,v33-895698,True,False,True,False,False,True
906,76,riverbend_roofward,riverbend_roofward:orchard ridge detour:open forward lean:snapshot shared,v33-860378,True,True,True,False,False,True
907,76,roofward_archive,roofward_archive:cool archive lane:open forward lean:idle,v33-767114,True,False,False,False,False,True
908,76,archive_signal,archive_signal:paper lane:guarded crossed arms:snapshot shared,v33-686186,True,True,True,True,False,True
909,76,signal_orchard,signal_orchard:river lantern loop:open forward lean:snapshot shared,v33-763863,True,True,True,True,False,True
910,76,orchard_riverbend,orchard_riverbend:market plank route:open forward lean:snapshot shared,v33-811661,True,False,True,False,False,True
911,76,central_repair_ring,central_repair_ring:inner repair yard:relieved reset stance:idle,v33-895400,True,False,False,False,True,True
912,77,riverbend_roofward,riverbend_roofward:orchard ridge detour:open forward lean:snapshot shared,v33-860226,True,False,True,True,True,True
913,77,roofward_archive,roofward_archive:cool archive lane:guarded crossed arms:idle,v33-817103,True,False,False,False,False,True
914,77,archive_signal,archive_signal:stone kiosk path:open forward lean:snapshot shared,v33-728785,True,True,True,True,False,True
915,77,signal_orchard,signal_orchard:dusk road:guarded crossed arms:snapshot shared,v33-671855,False,True,True,True,False,True
916,77,orchard_riverbend,orchard_riverbend:market plank route:guarded crossed arms:idle,v33-863487,True,False,False,False,False,True
917,77,central_repair_ring,central_repair_ring:inner repair yard:relieved reset stance:snapshot shared,v33-896138,True,False,True,False,False,True
918,77,riverbend_roofward,riverbend_roofward:orchard ridge detour:open forward lean:exchange pending,v33-860962,True,True,True,False,False,True
919,77,roofward_archive,roofward_archive:cool archive lane:guarded crossed arms:idle,v33-817697,True,False,False,False,False,True
920,77,archive_signal,archive_signal:stone kiosk path:open forward lean:snapshot shared,v33-728625,False,True,True,True,False,True
921,77,signal_orchard,signal_orchard:river lantern loop:open forward lean:snapshot shared,v33-762558,True,True,True,True,False,True
922,77,orchard_riverbend,orchard_riverbend:market plank route:guarded crossed arms:snapshot shared,v33-863332,True,False,True,False,False,True
923,77,central_repair_ring,central_repair_ring:inner repair yard:relieved reset stance:idle,v33-895840,True,False,False,False,True,True
924,78,roofward_archive,roofward_archive:cool archive lane:relieved reset stance:snapshot shared,v33-841662,True,False,True,False,True,True
925,78,archive_signal,archive_signal:stone kiosk path:careful pointing:idle,v33-724322,True,False,False,False,False,True
926,78,signal_orchard,signal_orchard:river lantern loop:route-board reach:snapshot shared,v33-763130,True,True,True,False,False,True
927,78,orchard_riverbend,orchard_riverbend:fen track:open forward lean:snapshot shared,v33-669329,True,True,True,False,False,True
928,78,central_repair_ring,central_repair_ring:inner repair yard:careful pointing:idle,v33-821627,True,False,False,False,False,True
929,78,riverbend_roofward,riverbend_roofward:orchard ridge detour:relieved reset stance:snapshot shared,v33-931893,True,False,True,False,False,True
930,78,roofward_archive,roofward_archive:cool archive lane:relieved reset stance:snapshot shared,v33-841642,False,True,True,False,True,True
931,78,archive_signal,archive_signal:stone kiosk path:careful pointing:idle,v33-724024,True,False,False,False,False,True
932,78,signal_orchard,signal_orchard:dusk road:route-board reach:snapshot shared,v33-623697,True,True,True,False,False,True
933,78,orchard_riverbend,orchard_riverbend:market plank route:open forward lean:snapshot shared,v33-811609,True,True,True,False,False,True
934,78,central_repair_ring,central_repair_ring:inner repair yard:careful pointing:snapshot shared,v33-821473,True,False,True,False,False,True
935,78,riverbend_roofward,riverbend_roofward:river ford:relieved reset stance:exchange pending,v33-773124,False,True,True,False,True,True
936,79,roofward_archive,roofward_archive:cool archive lane:relieved reset stance:snapshot shared,v33-842377,True,False,True,False,True,True
937,79,archive_signal,archive_signal:stone kiosk path:listening tilt:idle,v33-694516,True,False,False,False,False,True
938,79,signal_orchard,signal_orchard:river lantern loop:listening tilt:snapshot shared,v33-728835,True,True,True,False,False,True
939,79,orchard_riverbend,orchard_riverbend:fen track:open forward lean:snapshot shared,v33-670153,True,True,True,False,False,True
940,79,central_repair_ring,central_repair_ring:inner repair yard:listening tilt:idle,v33-789921,True,False,False,False,False,True
941,79,riverbend_roofward,riverbend_roofward:river ford:relieved reset stance:snapshot shared,v33-772962,True,False,True,False,False,True
942,79,roofward_archive,roofward_archive:cool archive lane:relieved reset stance:snapshot shared,v33-842357,True,True,True,False,False,True
943,79,archive_signal,archive_signal:stone kiosk path:listening tilt:idle,v33-694218,True,False,False,False,False,True
944,79,signal_orchard,signal_orchard:dusk road:listening tilt:snapshot shared,v33-590211,True,True,True,False,False,True
945,79,orchard_riverbend,orchard_riverbend:market plank route:open forward lean:snapshot shared,v33-812469,False,True,True,False,False,True
946,79,central_repair_ring,central_repair_ring:inner repair yard:listening tilt:snapshot shared,v33-790659,True,False,True,False,False,True
947,79,riverbend_roofward,riverbend_roofward:river ford:relieved reset stance:idle,v33-773556,True,False,False,False,True,True
948,80,roofward_archive,roofward_archive:cool archive lane:careful pointing:snapshot shared,v33-769749,True,False,True,False,True,True
949,80,archive_signal,archive_signal:stone kiosk path:route-board reach:idle,v33-729513,True,False,False,False,False,True
950,80,signal_orchard,signal_orchard:dusk road:route-board reach:snapshot shared,v33-623198,False,True,True,False,False,True
951,80,orchard_riverbend,orchard_riverbend:fen track:open forward lean:snapshot shared,v33-668878,True,True,True,False,False,True
952,80,central_repair_ring,central_repair_ring:outer bell path:route-board reach:exchange pending,v33-793017,True,True,True,False,False,True
953,80,riverbend_roofward,riverbend_roofward:river ford:careful pointing:snapshot shared,v33-702326,True,False,True,False,False,True
954,80,roofward_archive,roofward_archive:cool archive lane:careful pointing:snapshot shared,v33-768495,True,True,True,False,False,True
955,80,archive_signal,archive_signal:stone kiosk path:route-board reach:idle,v33-729215,True,False,False,False,False,True
956,80,signal_orchard,signal_orchard:dusk road:route-board reach:snapshot shared,v33-623923,True,False,True,False,False,True
957,80,orchard_riverbend,orchard_riverbend:market plank route:open forward lean:snapshot shared,v33-812041,True,True,True,False,False,True
958,80,central_repair_ring,central_repair_ring:outer bell path:route-board reach:snapshot shared,v33-793753,True,False,True,False,False,True
959,80,riverbend_roofward,riverbend_roofward:river ford:careful pointing:idle,v33-702920,True,False,False,False,True,True
960,81,roofward_archive,roofward_archive:cool archive lane:careful pointing:snapshot shared,v33-768338,False,False,True,False,True,True
961,81,archive_signal,archive_signal:stone kiosk path:open forward lean:idle,v33-729116,True,False,False,False,True,True
962,81,signal_orchard,signal_orchard:river lantern loop:open forward lean:snapshot shared,v33-763484,True,True,True,False,False,True
963,81,orchard_riverbend,orchard_riverbend:fen track:open forward lean:snapshot shared,v33-669702,True,True,True,False,False,True
964,81,central_repair_ring,central_repair_ring:outer bell path:open forward lean:idle,v33-793654,True,False,False,False,False,True
965,81,riverbend_roofward,riverbend_roofward:river ford:relieved reset stance:snapshot shared,v33-773826,True,False,True,False,False,True
966,81,roofward_archive,roofward_archive:cool archive lane:relieved reset stance:snapshot shared,v33-842553,True,True,True,False,False,True
967,81,archive_signal,archive_signal:stone kiosk path:open forward lean:idle,v33-729710,True,False,False,False,False,True
968,81,signal_orchard,signal_orchard:dusk road:open forward lean:snapshot shared,v33-624934,True,True,True,False,False,True
969,81,orchard_riverbend,orchard_riverbend:fen track:open forward lean:exchange pending,v33-670296,True,True,True,False,False,True
970,81,central_repair_ring,central_repair_ring:outer bell path:open forward lean:snapshot shared,v33-793498,True,False,True,False,False,True
971,81,riverbend_roofward,riverbend_roofward:river ford:relieved reset stance:idle,v33-773528,True,False,False,False,True,True
972,82,roofward_archive,roofward_archive:cool archive lane:relieved reset stance:snapshot shared,v33-842396,True,False,True,False,True,True
973,82,archive_signal,archive_signal:stone kiosk path:guarded crossed arms:idle,v33-779069,True,False,False,False,False,True
974,82,signal_orchard,signal_orchard:river lantern loop:guarded crossed arms:snapshot shared,v33-814619,True,True,True,False,False,True
975,82,orchard_riverbend,orchard_riverbend:fen track:open forward lean:snapshot shared,v33-670262,False,True,True,False,False,True
976,82,central_repair_ring,central_repair_ring:outer bell path:guarded crossed arms:idle,v33-845009,True,False,False,False,False,True
977,82,riverbend_roofward,riverbend_roofward:river ford:relieved reset stance:snapshot shared,v33-774258,True,False,True,False,False,True
978,82,roofward_archive,roofward_archive:cool archive lane:relieved reset stance:snapshot shared,v33-843268,True,True,True,False,False,True
979,82,archive_signal,archive_signal:stone kiosk path:guarded crossed arms:idle,v33-779663,True,False,False,False,False,True
980,82,signal_orchard,signal_orchard:dusk road:guarded crossed arms:snapshot shared,v33-671126,False,True,True,False,False,True
981,82,orchard_riverbend,orchard_riverbend:market plank route:open forward lean:snapshot shared,v33-812587,True,True,True,False,False,True
982,82,central_repair_ring,central_repair_ring:outer bell path:guarded crossed arms:snapshot shared,v33-844853,True,False,True,False,False,True
983,82,riverbend_roofward,riverbend_roofward:river ford:relieved reset stance:idle,v33-773960,True,False,False,False,True,True
