tick_id,day,settlement_id,room_id,avatar_x,avatar_y,facing_deg,action,movement_allowed,collision_marker,crosshair_target,render_layer,input_hint_visible,first_person_camera_active,local_scene_not_global
2231,124,riverbend,plank hall,2.03,2.2,270,listen_memory,True,none,Lio,first-person-room-card+depth-cues,True,True,True
2232,125,archive,spool room,1.56,2.1,225,listen_memory,True,none,Toma,first-person-room-card+depth-cues,True,True,True
2233,125,signal,signal perch,2.03,1.4,270,move_forward,True,none,signal perch,first-person-room-card+depth-cues,True,True,True
2234,125,orchard,seed lane,0.86,2.46,225,turn_right,True,none,seed lane,first-person-room-card+depth-cues,True,True,True
2235,125,repair_ring,bell alcove,4.0,4.0,180,approach_resident,True,none,Juno,first-person-room-card+depth-cues,True,True,True
2236,125,riverbend,kit alcove,2.03,2.0,270,move_forward,True,none,kit alcove,first-person-room-card+depth-cues,True,True,True
2237,125,roofward,glass stair,3.16,1.13,225,turn_right,True,none,glass stair,first-person-room-card+depth-cues,True,True,True
2238,125,archive,ink niche,1.74,2.2,225,approach_resident,True,none,Toma,first-person-room-card+depth-cues,True,True,True
2239,125,signal,arrival court,2.03,1.4,270,drop_object,True,none,mast rope,first-person-room-card+depth-cues,True,True,True
2240,125,orchard,mud row,0.86,2.46,225,request_permission,True,none,market token,first-person-room-card+depth-cues,True,True,True
2241,125,repair_ring,cool corner,3.88,3.92,180,wait_respectfully,True,none,cool corner,first-person-room-card+depth-cues,True,True,True
2242,125,riverbend,arrival court,2.03,2.0,270,drop_object,True,none,dry shawl,first-person-room-card+depth-cues,True,True,True
2243,125,roofward,warm lane,3.16,1.13,225,request_permission,True,none,sun lens,first-person-room-card+depth-cues,True,True,True
2244,125,archive,memory desk,1.62,2.12,225,wait_respectfully,True,none,memory desk,first-person-room-card+depth-cues,True,True,True
2245,125,signal,mast base,2.03,1.4,270,listen_memory,True,none,Milo,first-person-room-card+depth-cues,True,True,True
2246,125,orchard,market plank,0.66,2.26,225,move_forward,True,none,market plank,first-person-room-card+depth-cues,True,True,True
2247,125,repair_ring,arrival court,3.88,3.92,225,turn_right,True,none,arrival court,first-person-room-card+depth-cues,True,True,True
2248,125,riverbend,plank hall,2.03,2.0,270,listen_memory,True,none,Lio,first-person-room-card+depth-cues,True,True,True
2249,125,roofward,ledger loft,2.96,0.93,225,move_forward,True,none,ledger loft,first-person-room-card+depth-cues,True,True,True
2250,126,signal,signal perch,2.03,1.2,270,move_forward,True,none,signal perch,first-person-room-card+depth-cues,True,True,True
2251,126,orchard,seed lane,0.66,2.26,270,turn_right,True,none,seed lane,first-person-room-card+depth-cues,True,True,True
2252,126,repair_ring,bell alcove,4.0,4.0,225,approach_resident,True,none,Juno,first-person-room-card+depth-cues,True,True,True
2253,126,riverbend,kit alcove,2.03,1.8,270,move_forward,True,none,kit alcove,first-person-room-card+depth-cues,True,True,True
2254,126,roofward,glass stair,2.96,0.93,270,turn_right,True,none,glass stair,first-person-room-card+depth-cues,True,True,True
2255,126,archive,ink niche,1.8,2.22,225,approach_resident,True,none,Toma,first-person-room-card+depth-cues,True,True,True
2256,126,signal,arrival court,2.03,1.2,270,drop_object,True,none,mast rope,first-person-room-card+depth-cues,True,True,True
2257,126,orchard,mud row,0.66,2.26,270,request_permission,True,none,market token,first-person-room-card+depth-cues,True,True,True
2258,126,repair_ring,cool corner,3.88,3.92,225,wait_respectfully,True,none,cool corner,first-person-room-card+depth-cues,True,True,True
2259,126,riverbend,arrival court,2.03,1.8,270,drop_object,True,none,dry shawl,first-person-room-card+depth-cues,True,True,True
2260,126,roofward,warm lane,2.96,0.93,270,request_permission,True,none,sun lens,first-person-room-card+depth-cues,True,True,True
2261,126,archive,memory desk,1.68,2.14,225,wait_respectfully,True,none,memory desk,first-person-room-card+depth-cues,True,True,True
2262,126,signal,mast base,2.03,1.2,270,listen_memory,True,none,Milo,first-person-room-card+depth-cues,True,True,True
2263,126,orchard,market plank,0.66,2.06,270,move_forward,True,none,market plank,first-person-room-card+depth-cues,True,True,True
2264,126,repair_ring,arrival court,3.88,3.92,270,turn_right,True,none,arrival court,first-person-room-card+depth-cues,True,True,True
2265,126,riverbend,plank hall,2.03,1.8,270,listen_memory,True,none,Lio,first-person-room-card+depth-cues,True,True,True
2266,126,roofward,ledger loft,2.96,0.73,270,move_forward,True,none,ledger loft,first-person-room-card+depth-cues,True,True,True
2267,126,archive,arrival court,1.68,2.14,270,turn_right,True,none,arrival court,first-person-room-card+depth-cues,True,True,True
2268,127,orchard,seed lane,0.66,2.06,315,turn_right,True,none,seed lane,first-person-room-card+depth-cues,True,True,True
2269,127,repair_ring,bell alcove,4.0,4.0,270,approach_resident,True,none,Juno,first-person-room-card+depth-cues,True,True,True
2270,127,riverbend,kit alcove,2.03,1.6,270,move_forward,True,none,kit alcove,first-person-room-card+depth-cues,True,True,True
2271,127,roofward,glass stair,2.96,0.73,315,turn_right,True,none,glass stair,first-person-room-card+depth-cues,True,True,True
2272,127,archive,ink niche,1.86,2.24,270,approach_resident,True,none,Toma,first-person-room-card+depth-cues,True,True,True
2273,127,signal,arrival court,2.03,1.2,270,drop_object,True,none,mast rope,first-person-room-card+depth-cues,True,True,True
2274,127,orchard,mud row,0.66,2.06,315,request_permission,True,none,market token,first-person-room-card+depth-cues,True,True,True
2275,127,repair_ring,cool corner,3.88,3.92,270,wait_respectfully,True,none,cool corner,first-person-room-card+depth-cues,True,True,True
2276,127,riverbend,arrival court,2.03,1.6,270,drop_object,True,none,dry shawl,first-person-room-card+depth-cues,True,True,True
2277,127,roofward,warm lane,2.96,0.73,315,request_permission,True,none,sun lens,first-person-room-card+depth-cues,True,True,True
2278,127,archive,memory desk,1.74,2.16,270,wait_respectfully,True,none,memory desk,first-person-room-card+depth-cues,True,True,True
2279,127,signal,mast base,2.03,1.2,270,listen_memory,True,none,Milo,first-person-room-card+depth-cues,True,True,True
2280,127,orchard,market plank,1.01,1.86,315,move_forward,True,none,market plank,first-person-room-card+depth-cues,True,True,True
2281,127,repair_ring,arrival court,3.88,3.92,315,turn_right,True,none,arrival court,first-person-room-card+depth-cues,True,True,True
2282,127,riverbend,plank hall,2.03,1.6,270,listen_memory,True,none,Lio,first-person-room-card+depth-cues,True,True,True
2283,127,roofward,ledger loft,3.31,0.53,315,move_forward,True,none,ledger loft,first-person-room-card+depth-cues,True,True,True
2284,127,archive,arrival court,1.74,2.16,315,turn_right,True,none,arrival court,first-person-room-card+depth-cues,True,True,True
2285,127,signal,lantern walk,2.21,1.3,270,approach_resident,True,none,Milo,first-person-room-card+depth-cues,True,True,True
2286,128,repair_ring,bell alcove,4.0,4.0,315,approach_resident,True,none,Juno,first-person-room-card+depth-cues,True,True,True
2287,128,riverbend,kit alcove,2.03,1.4,270,move_forward,True,none,kit alcove,first-person-room-card+depth-cues,True,True,True
2288,128,roofward,glass stair,3.31,0.53,0,turn_right,True,none,glass stair,first-person-room-card+depth-cues,True,True,True
2289,128,archive,ink niche,1.92,2.26,315,approach_resident,True,none,Toma,first-person-room-card+depth-cues,True,True,True
2290,128,signal,arrival court,2.21,1.3,270,drop_object,True,none,mast rope,first-person-room-card+depth-cues,True,True,True
2291,128,orchard,mud row,1.01,1.86,315,request_permission,True,none,market token,first-person-room-card+depth-cues,True,True,True
2292,128,repair_ring,cool corner,3.88,3.92,315,wait_respectfully,True,none,cool corner,first-person-room-card+depth-cues,True,True,True
2293,128,riverbend,arrival court,2.03,1.4,270,drop_object,True,none,dry shawl,first-person-room-card+depth-cues,True,True,True
2294,128,roofward,warm lane,3.31,0.53,0,request_permission,True,none,sun lens,first-person-room-card+depth-cues,True,True,True
2295,128,archive,memory desk,1.8,2.18,315,wait_respectfully,True,none,memory desk,first-person-room-card+depth-cues,True,True,True
2296,128,signal,mast base,2.21,1.3,270,listen_memory,True,none,Milo,first-person-room-card+depth-cues,True,True,True
2297,128,orchard,market plank,1.36,1.66,315,move_forward,True,none,market plank,first-person-room-card+depth-cues,True,True,True
2298,128,repair_ring,arrival court,3.88,3.92,0,turn_right,True,none,arrival court,first-person-room-card+depth-cues,True,True,True
2299,128,riverbend,plank hall,2.03,1.4,270,listen_memory,True,none,Lio,first-person-room-card+depth-cues,True,True,True
2300,128,roofward,ledger loft,3.66,0.53,0,move_forward,True,none,ledger loft,first-person-room-card+depth-cues,True,True,True
2301,128,archive,arrival court,1.8,2.18,0,turn_right,True,none,arrival court,first-person-room-card+depth-cues,True,True,True
2302,128,signal,lantern walk,2.39,1.4,270,approach_resident,True,none,Milo,first-person-room-card+depth-cues,True,True,True
2303,128,orchard,satchel shed,1.36,1.66,315,drop_object,True,none,market token,first-person-room-card+depth-cues,True,True,True
2304,129,riverbend,kit alcove,2.03,1.2,270,move_forward,True,none,kit alcove,first-person-room-card+depth-cues,True,True,True
2305,129,roofward,glass stair,3.66,0.53,45,turn_right,True,none,glass stair,first-person-room-card+depth-cues,True,True,True
2306,129,archive,ink niche,1.98,2.28,0,approach_resident,True,none,Toma,first-person-room-card+depth-cues,True,True,True
2307,129,signal,arrival court,2.39,1.4,270,drop_object,True,none,mast rope,first-person-room-card+depth-cues,True,True,True
2308,129,orchard,mud row,1.36,1.66,315,request_permission,True,none,market token,first-person-room-card+depth-cues,True,True,True
2309,129,repair_ring,cool corner,3.76,3.84,0,wait_respectfully,True,none,cool corner,first-person-room-card+depth-cues,True,True,True
2310,129,riverbend,arrival court,2.03,1.2,270,drop_object,True,none,dry shawl,first-person-room-card+depth-cues,True,True,True
2311,129,roofward,warm lane,3.66,0.53,45,request_permission,True,none,sun lens,first-person-room-card+depth-cues,True,True,True
2312,129,archive,memory desk,1.86,2.2,0,wait_respectfully,True,none,memory desk,first-person-room-card+depth-cues,True,True,True
2313,129,signal,mast base,2.39,1.4,270,listen_memory,True,none,Milo,first-person-room-card+depth-cues,True,True,True
2314,129,orchard,market plank,1.71,1.46,315,move_forward,True,none,market plank,first-person-room-card+depth-cues,True,True,True
2315,129,repair_ring,arrival court,3.76,3.84,45,turn_right,True,none,arrival court,first-person-room-card+depth-cues,True,True,True
2316,129,riverbend,plank hall,2.03,1.2,270,listen_memory,True,none,Lio,first-person-room-card+depth-cues,True,True,True
2317,129,roofward,ledger loft,4.0,0.88,45,move_forward,True,none,ledger loft,first-person-room-card+depth-cues,True,True,True
2318,129,archive,arrival court,1.86,2.2,45,turn_right,True,none,arrival court,first-person-room-card+depth-cues,True,True,True
2319,129,signal,lantern walk,2.57,1.5,270,approach_resident,True,none,Milo,first-person-room-card+depth-cues,True,True,True
2320,129,orchard,satchel shed,1.71,1.46,315,drop_object,True,none,market token,first-person-room-card+depth-cues,True,True,True
2321,129,repair_ring,wire bench,3.76,3.84,45,request_permission,True,none,bell gauge,first-person-room-card+depth-cues,True,True,True
2322,130,roofward,glass stair,4.0,0.88,90,turn_right,True,none,glass stair,first-person-room-card+depth-cues,True,True,True
2323,130,archive,ink niche,2.04,2.3,45,approach_resident,True,none,Toma,first-person-room-card+depth-cues,True,True,True
2324,130,signal,arrival court,2.57,1.5,270,drop_object,True,none,mast rope,first-person-room-card+depth-cues,True,True,True
2325,130,orchard,mud row,1.71,1.46,315,request_permission,True,none,market token,first-person-room-card+depth-cues,True,True,True
2326,130,repair_ring,cool corner,3.64,3.76,45,wait_respectfully,True,none,cool corner,first-person-room-card+depth-cues,True,True,True
2327,130,riverbend,arrival court,2.03,1.2,270,drop_object,True,none,dry shawl,first-person-room-card+depth-cues,True,True,True
2328,130,roofward,warm lane,4.0,0.88,90,request_permission,True,none,sun lens,first-person-room-card+depth-cues,True,True,True
2329,130,archive,memory desk,1.92,2.22,45,wait_respectfully,True,none,memory desk,first-person-room-card+depth-cues,True,True,True
2330,130,signal,mast base,2.57,1.5,270,listen_memory,True,none,Milo,first-person-room-card+depth-cues,True,True,True
2331,130,orchard,market plank,2.06,1.26,315,move_forward,True,none,market plank,first-person-room-card+depth-cues,True,True,True
2332,130,repair_ring,arrival court,3.64,3.76,90,turn_right,True,none,arrival court,first-person-room-card+depth-cues,True,True,True
2333,130,riverbend,plank hall,2.03,1.2,270,listen_memory,True,none,Lio,first-person-room-card+depth-cues,True,True,True
2334,130,roofward,ledger loft,4.0,1.23,90,move_forward,True,none,ledger loft,first-person-room-card+depth-cues,True,True,True
2335,130,archive,arrival court,1.92,2.22,90,turn_right,True,none,arrival court,first-person-room-card+depth-cues,True,True,True
2336,130,signal,lantern walk,2.75,1.6,270,approach_resident,True,none,Milo,first-person-room-card+depth-cues,True,True,True
2337,130,orchard,satchel shed,2.06,1.26,315,drop_object,True,none,market token,first-person-room-card+depth-cues,True,True,True
2338,130,repair_ring,wire bench,3.64,3.76,90,request_permission,True,none,bell gauge,first-person-room-card+depth-cues,True,True,True
2339,130,riverbend,wet crossing,2.21,1.3,270,approach_resident,True,none,Lio,first-person-room-card+depth-cues,True,True,True
2340,131,archive,ink niche,2.1,2.32,90,approach_resident,True,none,Toma,first-person-room-card+depth-cues,True,True,True
2341,131,signal,arrival court,2.75,1.6,270,drop_object,True,none,mast rope,first-person-room-card+depth-cues,True,True,True
2342,131,orchard,mud row,2.06,1.26,315,request_permission,True,none,market token,first-person-room-card+depth-cues,True,True,True
2343,131,repair_ring,cool corner,3.52,3.68,90,wait_respectfully,True,none,cool corner,first-person-room-card+depth-cues,True,True,True
2344,131,riverbend,arrival court,2.21,1.3,270,drop_object,True,none,dry shawl,first-person-room-card+depth-cues,True,True,True
2345,131,roofward,warm lane,4.0,1.23,90,request_permission,True,none,sun lens,first-person-room-card+depth-cues,True,True,True
2346,131,archive,memory desk,1.98,2.24,90,wait_respectfully,True,none,memory desk,first-person-room-card+depth-cues,True,True,True
2347,131,signal,mast base,2.75,1.6,270,listen_memory,True,none,Milo,first-person-room-card+depth-cues,True,True,True
2348,131,orchard,market plank,2.41,1.06,315,move_forward,True,none,market plank,first-person-room-card+depth-cues,True,True,True
2349,131,repair_ring,arrival court,3.52,3.68,135,turn_right,True,none,arrival court,first-person-room-card+depth-cues,True,True,True
2350,131,riverbend,plank hall,2.21,1.3,270,listen_memory,True,none,Lio,first-person-room-card+depth-cues,True,True,True
2351,131,roofward,ledger loft,4.0,1.58,90,move_forward,True,none,ledger loft,first-person-room-card+depth-cues,True,True,True
2352,131,archive,arrival court,1.98,2.24,135,turn_right,True,none,arrival court,first-person-room-card+depth-cues,True,True,True
2353,131,signal,lantern walk,2.93,1.7,270,approach_resident,True,none,Milo,first-person-room-card+depth-cues,True,True,True
2354,131,orchard,satchel shed,2.41,1.06,315,drop_object,True,none,market token,first-person-room-card+depth-cues,True,True,True
2355,131,repair_ring,wire bench,3.52,3.68,135,request_permission,True,none,bell gauge,first-person-room-card+depth-cues,True,True,True
2356,131,riverbend,wet crossing,2.39,1.4,270,approach_resident,True,none,Lio,first-person-room-card+depth-cues,True,True,True
2357,131,roofward,sun sill,4.0,1.58,90,drop_object,True,none,sun lens,first-person-room-card+depth-cues,True,True,True
2358,132,signal,arrival court,2.93,1.7,270,drop_object,True,none,mast rope,first-person-room-card+depth-cues,True,True,True
2359,132,orchard,mud row,2.41,1.06,315,request_permission,True,none,market token,first-person-room-card+depth-cues,True,True,True
2360,132,repair_ring,cool corner,3.4,3.6,135,wait_respectfully,True,none,cool corner,first-person-room-card+depth-cues,True,True,True
2361,132,riverbend,arrival court,2.39,1.4,270,drop_object,True,none,dry shawl,first-person-room-card+depth-cues,True,True,True
2362,132,roofward,warm lane,4.0,1.58,90,request_permission,True,none,sun lens,first-person-room-card+depth-cues,True,True,True
2363,132,archive,memory desk,1.86,2.16,135,wait_respectfully,True,none,memory desk,first-person-room-card+depth-cues,True,True,True
2364,132,signal,mast base,2.93,1.7,270,listen_memory,True,none,Milo,first-person-room-card+depth-cues,True,True,True
2365,132,orchard,market plank,2.76,0.86,315,move_forward,True,none,market plank,first-person-room-card+depth-cues,True,True,True
2366,132,repair_ring,arrival court,3.4,3.6,180,turn_right,True,none,arrival court,first-person-room-card+depth-cues,True,True,True
2367,132,riverbend,plank hall,2.39,1.4,270,listen_memory,True,none,Lio,first-person-room-card+depth-cues,True,True,True
2368,132,roofward,ledger loft,4.0,1.93,90,move_forward,True,none,ledger loft,first-person-room-card+depth-cues,True,True,True
2369,132,archive,arrival court,1.86,2.16,180,turn_right,True,none,arrival court,first-person-room-card+depth-cues,True,True,True
2370,132,signal,lantern walk,3.11,1.8,270,approach_resident,True,none,Milo,first-person-room-card+depth-cues,True,True,True
2371,132,orchard,satchel shed,2.76,0.86,315,drop_object,True,none,market token,first-person-room-card+depth-cues,True,True,True
2372,132,repair_ring,wire bench,3.4,3.6,180,request_permission,True,none,bell gauge,first-person-room-card+depth-cues,True,True,True
2373,132,riverbend,wet crossing,2.57,1.5,270,approach_resident,True,none,Lio,first-person-room-card+depth-cues,True,True,True
2374,132,roofward,sun sill,4.0,1.93,90,drop_object,True,none,sun lens,first-person-room-card+depth-cues,True,True,True
2375,132,archive,stone stacks,1.86,2.16,180,request_permission,True,none,ink ribbon,first-person-room-card+depth-cues,True,True,True
2376,133,orchard,mud row,2.76,0.86,315,request_permission,True,none,market token,first-person-room-card+depth-cues,True,True,True
2377,133,repair_ring,cool corner,3.28,3.52,180,wait_respectfully,True,none,cool corner,first-person-room-card+depth-cues,True,True,True
2378,133,riverbend,arrival court,2.57,1.5,270,drop_object,True,none,dry shawl,first-person-room-card+depth-cues,True,True,True
2379,133,roofward,warm lane,4.0,1.93,90,request_permission,True,none,sun lens,first-person-room-card+depth-cues,True,True,True
2380,133,archive,memory desk,1.74,2.08,180,wait_respectfully,True,none,memory desk,first-person-room-card+depth-cues,True,True,True
2381,133,signal,mast base,3.11,1.8,270,listen_memory,True,none,Milo,first-person-room-card+depth-cues,True,True,True
2382,133,orchard,market plank,3.11,0.66,315,move_forward,True,none,market plank,first-person-room-card+depth-cues,True,True,True
2383,133,repair_ring,arrival court,3.28,3.52,225,turn_right,True,none,arrival court,first-person-room-card+depth-cues,True,True,True
2384,133,riverbend,plank hall,2.57,1.5,270,listen_memory,True,none,Lio,first-person-room-card+depth-cues,True,True,True
2385,133,roofward,ledger loft,4.0,2.28,90,move_forward,True,none,ledger loft,first-person-room-card+depth-cues,True,True,True
2386,133,archive,arrival court,1.74,2.08,225,turn_right,True,none,arrival court,first-person-room-card+depth-cues,True,True,True
2387,133,signal,lantern walk,3.29,1.9,270,approach_resident,True,none,Milo,first-person-room-card+depth-cues,True,True,True
2388,133,orchard,satchel shed,3.11,0.66,315,drop_object,True,none,market token,first-person-room-card+depth-cues,True,True,True
2389,133,repair_ring,wire bench,3.28,3.52,225,request_permission,True,none,bell gauge,first-person-room-card+depth-cues,True,True,True
2390,133,riverbend,wet crossing,2.75,1.6,270,approach_resident,True,none,Lio,first-person-room-card+depth-cues,True,True,True
2391,133,roofward,sun sill,4.0,2.28,90,drop_object,True,none,sun lens,first-person-room-card+depth-cues,True,True,True
2392,133,archive,stone stacks,1.74,2.08,225,request_permission,True,none,ink ribbon,first-person-room-card+depth-cues,True,True,True
2393,133,signal,lens room,3.17,1.82,270,wait_respectfully,True,none,lens room,first-person-room-card+depth-cues,True,True,True
2394,134,repair_ring,cool corner,3.16,3.44,225,wait_respectfully,True,none,cool corner,first-person-room-card+depth-cues,True,True,True
2395,134,riverbend,arrival court,2.75,1.6,270,drop_object,True,none,dry shawl,first-person-room-card+depth-cues,True,True,True
2396,134,roofward,warm lane,4.0,2.28,90,request_permission,True,none,sun lens,first-person-room-card+depth-cues,True,True,True
2397,134,archive,memory desk,1.62,2.0,225,wait_respectfully,True,none,memory desk,first-person-room-card+depth-cues,True,True,True
2398,134,signal,mast base,3.17,1.82,270,listen_memory,True,none,Milo,first-person-room-card+depth-cues,True,True,True
2399,134,orchard,market plank,3.46,0.46,315,move_forward,True,none,market plank,first-person-room-card+depth-cues,True,True,True
2400,134,repair_ring,arrival court,3.16,3.44,270,turn_right,True,none,arrival court,first-person-room-card+depth-cues,True,True,True
2401,134,riverbend,plank hall,2.75,1.6,270,listen_memory,True,none,Lio,first-person-room-card+depth-cues,True,True,True
2402,134,roofward,ledger loft,4.0,2.63,90,move_forward,True,none,ledger loft,first-person-room-card+depth-cues,True,True,True
2403,134,archive,arrival court,1.62,2.0,270,turn_right,True,none,arrival court,first-person-room-card+depth-cues,True,True,True
2404,134,signal,lantern walk,3.35,1.92,270,approach_resident,True,none,Milo,first-person-room-card+depth-cues,True,True,True
2405,134,orchard,satchel shed,3.46,0.46,315,drop_object,True,none,market token,first-person-room-card+depth-cues,True,True,True
2406,134,repair_ring,wire bench,3.16,3.44,270,request_permission,True,none,bell gauge,first-person-room-card+depth-cues,True,True,True
2407,134,riverbend,wet crossing,2.93,1.7,270,approach_resident,True,none,Lio,first-person-room-card+depth-cues,True,True,True
2408,134,roofward,sun sill,4.0,2.63,90,drop_object,True,none,sun lens,first-person-room-card+depth-cues,True,True,True
2409,134,archive,stone stacks,1.62,2.0,270,request_permission,True,none,ink ribbon,first-person-room-card+depth-cues,True,True,True
2410,134,signal,lens room,3.23,1.84,270,wait_respectfully,True,none,lens room,first-person-room-card+depth-cues,True,True,True
2411,134,orchard,arrival court,3.46,0.46,315,listen_memory,True,none,Mara,first-person-room-card+depth-cues,True,True,True
2412,135,riverbend,arrival court,2.93,1.7,270,drop_object,True,none,dry shawl,first-person-room-card+depth-cues,True,True,True
2413,135,roofward,warm lane,4.0,2.63,90,request_permission,True,none,sun lens,first-person-room-card+depth-cues,True,True,True
2414,135,archive,memory desk,1.5,1.92,270,wait_respectfully,True,none,memory desk,first-person-room-card+depth-cues,True,True,True
2415,135,signal,mast base,3.23,1.84,270,listen_memory,True,none,Milo,first-person-room-card+depth-cues,True,True,True
2416,135,orchard,market plank,3.81,0.26,315,move_forward,True,none,market plank,first-person-room-card+depth-cues,True,True,True
2417,135,repair_ring,arrival court,3.16,3.44,315,turn_right,True,none,arrival court,first-person-room-card+depth-cues,True,True,True
2418,135,riverbend,plank hall,2.93,1.7,270,listen_memory,True,none,Lio,first-person-room-card+depth-cues,True,True,True
2419,135,roofward,ledger loft,4.0,2.98,90,move_forward,True,none,ledger loft,first-person-room-card+depth-cues,True,True,True
2420,135,archive,arrival court,1.5,1.92,315,turn_right,True,none,arrival court,first-person-room-card+depth-cues,True,True,True
2421,135,signal,lantern walk,3.41,1.94,270,approach_resident,True,none,Milo,first-person-room-card+depth-cues,True,True,True
2422,135,orchard,satchel shed,3.81,0.26,315,drop_object,True,none,market token,first-person-room-card+depth-cues,True,True,True
2423,135,repair_ring,wire bench,3.16,3.44,315,request_permission,True,none,bell gauge,first-person-room-card+depth-cues,True,True,True
2424,135,riverbend,wet crossing,3.11,1.8,270,approach_resident,True,none,Lio,first-person-room-card+depth-cues,True,True,True
2425,135,roofward,sun sill,4.0,2.98,90,drop_object,True,none,sun lens,first-person-room-card+depth-cues,True,True,True
2426,135,archive,stone stacks,1.5,1.92,315,request_permission,True,none,ink ribbon,first-person-room-card+depth-cues,True,True,True
2427,135,signal,lens room,3.29,1.86,270,wait_respectfully,True,none,lens room,first-person-room-card+depth-cues,True,True,True
2428,135,orchard,arrival court,3.81,0.26,315,listen_memory,True,none,Mara,first-person-room-card+depth-cues,True,True,True
2429,135,repair_ring,spark lane,3.51,3.24,315,move_forward,True,none,spark lane,first-person-room-card+depth-cues,True,True,True
2430,136,roofward,warm lane,4.0,2.98,90,request_permission,True,none,sun lens,first-person-room-card+depth-cues,True,True,True
2431,136,archive,memory desk,1.38,1.84,315,wait_respectfully,True,none,memory desk,first-person-room-card+depth-cues,True,True,True
2432,136,signal,mast base,3.29,1.86,270,listen_memory,True,none,Milo,first-person-room-card+depth-cues,True,True,True
2433,136,orchard,market plank,4.0,0.06,315,move_forward,True,none,market plank,first-person-room-card+depth-cues,True,True,True
2434,136,repair_ring,arrival court,3.51,3.24,0,turn_right,True,none,arrival court,first-person-room-card+depth-cues,True,True,True
2435,136,riverbend,plank hall,3.11,1.8,270,listen_memory,True,none,Lio,first-person-room-card+depth-cues,True,True,True
2436,136,roofward,ledger loft,4.0,3.33,90,move_forward,True,none,ledger loft,first-person-room-card+depth-cues,True,True,True
2437,136,archive,arrival court,1.38,1.84,0,turn_right,True,none,arrival court,first-person-room-card+depth-cues,True,True,True
2438,136,signal,lantern walk,3.47,1.96,270,approach_resident,True,none,Milo,first-person-room-card+depth-cues,True,True,True
2439,136,orchard,satchel shed,4.0,0.06,315,drop_object,True,none,market token,first-person-room-card+depth-cues,True,True,True
2440,136,repair_ring,wire bench,3.51,3.24,0,request_permission,True,none,bell gauge,first-person-room-card+depth-cues,True,True,True
2441,136,riverbend,wet crossing,3.29,1.9,270,approach_resident,True,none,Lio,first-person-room-card+depth-cues,True,True,True
2442,136,roofward,sun sill,4.0,3.33,90,drop_object,True,none,sun lens,first-person-room-card+depth-cues,True,True,True
2443,136,archive,stone stacks,1.38,1.84,0,request_permission,True,none,ink ribbon,first-person-room-card+depth-cues,True,True,True
2444,136,signal,lens room,3.35,1.88,270,wait_respectfully,True,none,lens room,first-person-room-card+depth-cues,True,True,True
2445,136,orchard,arrival court,4.0,0.06,315,listen_memory,True,none,Mara,first-person-room-card+depth-cues,True,True,True
2446,136,repair_ring,spark lane,3.86,3.24,0,move_forward,True,none,spark lane,first-person-room-card+depth-cues,True,True,True
2447,136,riverbend,dry ridge,3.17,1.82,270,wait_respectfully,True,none,dry ridge,first-person-room-card+depth-cues,True,True,True
2448,137,archive,memory desk,1.26,1.76,0,wait_respectfully,True,none,memory desk,first-person-room-card+depth-cues,True,True,True
2449,137,signal,mast base,3.35,1.88,270,listen_memory,True,none,Milo,first-person-room-card+depth-cues,True,True,True
2450,137,orchard,market plank,4.0,0.0,315,move_forward,True,none,market plank,first-person-room-card+depth-cues,True,True,True
2451,137,repair_ring,arrival court,3.86,3.24,45,turn_right,True,none,arrival court,first-person-room-card+depth-cues,True,True,True
2452,137,riverbend,plank hall,3.17,1.82,270,listen_memory,True,none,Lio,first-person-room-card+depth-cues,True,True,True
2453,137,roofward,ledger loft,4.0,3.68,90,move_forward,True,none,ledger loft,first-person-room-card+depth-cues,True,True,True
2454,137,archive,arrival court,1.26,1.76,45,turn_right,True,none,arrival court,first-person-room-card+depth-cues,True,True,True
2455,137,signal,lantern walk,3.53,1.98,270,approach_resident,True,none,Milo,first-person-room-card+depth-cues,True,True,True
2456,137,orchard,satchel shed,4.0,0.0,315,drop_object,True,none,market token,first-person-room-card+depth-cues,True,True,True
2457,137,repair_ring,wire bench,3.86,3.24,45,request_permission,True,none,bell gauge,first-person-room-card+depth-cues,True,True,True
2458,137,riverbend,wet crossing,3.35,1.92,270,approach_resident,True,none,Lio,first-person-room-card+depth-cues,True,True,True
2459,137,roofward,sun sill,4.0,3.68,90,drop_object,True,none,sun lens,first-person-room-card+depth-cues,True,True,True
2460,137,archive,stone stacks,1.26,1.76,45,request_permission,True,none,ink ribbon,first-person-room-card+depth-cues,True,True,True
2461,137,signal,lens room,3.41,1.9,270,wait_respectfully,True,none,lens room,first-person-room-card+depth-cues,True,True,True
2462,137,orchard,arrival court,4.0,0.0,315,listen_memory,True,none,Mara,first-person-room-card+depth-cues,True,True,True
2463,137,repair_ring,spark lane,4.0,3.59,45,move_forward,True,none,spark lane,first-person-room-card+depth-cues,True,True,True
2464,137,riverbend,dry ridge,3.23,1.84,270,wait_respectfully,True,none,dry ridge,first-person-room-card+depth-cues,True,True,True
2465,137,roofward,arrival court,4.0,3.68,90,listen_memory,True,none,Fay,first-person-room-card+depth-cues,True,True,True
2466,138,signal,mast base,3.41,1.9,270,listen_memory,True,none,Milo,first-person-room-card+depth-cues,True,True,True
2467,138,orchard,market plank,4.0,0.0,315,move_forward,False,room edge,market plank,first-person-room-card+depth-cues,True,True,True
