tick_id,day,tick,workshop_id,project_id,requested_by,requested_slot,capacity,occupancy,over_capacity,admitted,queue_position,safety_guardrail
830,42,10,archive bench,archive_public_kiosk,Fay,day42-slot5,2,3,True,True,0,queue noisy work; protect rest and tool clearance
831,42,11,signal yard,dusk_signal_court,Ari,day42-slot5,2,2,False,True,0,normal clearance
832,42,12,warm workshop,greenhouse_heat_loop,Fay,day42-slot6,2,2,False,True,0,normal clearance
833,42,13,wood bay,flood_bridge_market_route,Nia,day42-slot6,2,2,False,True,0,normal clearance
834,42,14,archive bench,archive_public_kiosk,Fay,day42-slot7,2,2,False,True,0,normal clearance
835,42,15,signal yard,dusk_signal_court,Ari,day42-slot7,2,2,False,True,0,normal clearance
836,42,16,warm workshop,greenhouse_heat_loop,Fay,day42-slot8,2,1,False,True,0,normal clearance
837,42,17,wood bay,flood_bridge_market_route,Nia,day42-slot8,2,2,False,True,0,normal clearance
838,42,18,archive bench,archive_public_kiosk,Fay,day42-slot9,2,3,True,False,1,queue noisy work; protect rest and tool clearance
839,42,19,signal yard,dusk_signal_court,Ari,day42-slot9,2,1,False,True,0,normal clearance
