tick_id,day,settlement_id,resident_id,question,resident_need,avatar_response_type,answer_state,trust_before,trust_after,resident_initiated,unknown_respected,question_card_visible
2052,115,cinder_garden,Juno,Can you wait by ash path?,safety check,admit_unknown,unknown respected,0.94,0.94,True,True,True
2055,115,moss_ward,Tala,Will you keep the path clear?,safety check,answer_known,bounded answer,0.94,0.94,True,True,True
2056,115,glass_harbor,Nia,Which word means net keeper?,custom clarity,ask_clarify,clarifying answer,0.94,0.94,True,True,True
2058,115,lichen_bridge,Rin,Can you wait for signal hush?,safety check,admit_unknown,unknown respected,0.94,0.94,True,True,True
2061,115,glass_harbor,Oren,Can you leave the lamp bright?,safety check,answer_known,bounded answer,0.94,0.94,True,True,True
2062,115,cinder_garden,Vale,Do you know cool-hand?,safety check,ask_clarify,clarifying answer,0.94,0.94,True,True,True
2064,115,orchid_engine,Bea,Can you keep the lane open?,safety check,admit_unknown,unknown respected,0.94,0.94,True,True,True
2067,115,cinder_garden,Wren,Can you wait by ash path?,safety check,answer_known,bounded answer,0.94,0.94,True,True,True
2068,115,lichen_bridge,Kio,Which sign means safe crossing?,safety check,ask_clarify,clarifying answer,0.94,0.94,True,True,True
2070,116,glass_harbor,Nia,Which word means net keeper?,custom clarity,offer_trade,deferred instead of fabricated,0.94,0.94,True,True,True
2073,116,orchid_engine,Eli,Which phrase means valve listener?,custom clarity,ask_clarify,clarifying answer,0.94,0.94,True,True,True
2075,116,glass_harbor,Oren,Can you leave the lamp bright?,safety check,admit_unknown,unknown respected,0.94,0.94,True,True,True
2076,116,cinder_garden,Vale,Do you know cool-hand?,safety check,offer_trade,deferred instead of fabricated,0.94,0.94,True,True,True
2079,116,moss_ward,Fay,Do you understand warm-cup?,custom clarity,ask_clarify,clarifying answer,0.94,0.94,True,True,True
2081,116,cinder_garden,Wren,Can you wait by ash path?,safety check,admit_unknown,unknown respected,0.94,0.94,True,True,True
2082,116,lichen_bridge,Kio,Which sign means safe crossing?,safety check,offer_trade,deferred instead of fabricated,0.94,0.94,True,True,True
2085,116,glass_harbor,Sera,Which word means net keeper?,custom clarity,ask_clarify,clarifying answer,0.94,0.94,True,True,True
2087,116,lichen_bridge,Luma,Can you wait for signal hush?,safety check,admit_unknown,unknown respected,0.94,0.94,True,True,True
2088,117,moss_ward,Ari,Why do you watch the rain jar?,safety check,step_back,deferred instead of fabricated,0.94,0.94,True,True,True
2090,117,cinder_garden,Vale,Do you know cool-hand?,safety check,ask_clarify,clarifying answer,0.94,0.94,True,True,True
2091,117,lichen_bridge,Sol,Why did you stop at the rope?,safety check,gesture_repair,clarifying answer,0.94,0.94,True,True,True
2092,117,orchid_engine,Bea,Can you keep the lane open?,safety check,admit_unknown,unknown respected,0.94,0.94,True,True,True
2094,117,glass_harbor,Puck,Why did you touch the rail?,safety check,step_back,deferred instead of fabricated,0.94,0.94,True,True,True
2096,117,lichen_bridge,Kio,Which sign means safe crossing?,safety check,ask_clarify,clarifying answer,0.94,0.94,True,True,True
2097,117,orchid_engine,Cai,Why do you look at the valve key?,safety check,gesture_repair,clarifying answer,0.94,0.94,True,True,True
2098,117,moss_ward,Milo,Will you keep the path clear?,safety check,admit_unknown,unknown respected,0.94,0.94,True,True,True
2100,117,cinder_garden,Juno,Why are you near the seed tray?,safety check,step_back,deferred instead of fabricated,0.94,0.94,True,True,True
2102,117,orchid_engine,Dax,Which phrase means valve listener?,custom clarity,ask_clarify,clarifying answer,0.94,0.94,True,True,True
2103,117,moss_ward,Tala,Why do you watch the rain jar?,safety check,gesture_repair,clarifying answer,0.94,0.94,True,True,True
2104,117,glass_harbor,Nia,Can you leave the lamp bright?,safety check,admit_unknown,unknown respected,0.94,0.94,True,True,True
2106,118,orchid_engine,Bea,Can you keep the lane open?,safety check,answer_known,bounded answer,0.94,0.94,True,True,True
2107,118,moss_ward,Fay,Do you understand warm-cup?,custom clarity,ask_clarify,clarifying answer,0.94,0.94,True,True,True
2109,118,cinder_garden,Wren,Can you wait by ash path?,safety check,admit_unknown,unknown respected,0.94,0.94,True,True,True
2112,118,moss_ward,Milo,Will you keep the path clear?,safety check,answer_known,bounded answer,0.94,0.94,True,True,True
2113,118,glass_harbor,Sera,Which word means net keeper?,custom clarity,ask_clarify,clarifying answer,0.94,0.94,True,True,True
2115,118,lichen_bridge,Luma,Can you wait for signal hush?,safety check,admit_unknown,unknown respected,0.94,0.94,True,True,True
2118,118,glass_harbor,Nia,Can you leave the lamp bright?,safety check,answer_known,bounded answer,0.94,0.94,True,True,True
2119,118,cinder_garden,Pax,Do you know cool-hand?,safety check,ask_clarify,clarifying answer,0.94,0.94,True,True,True
2121,118,orchid_engine,Eli,Can you keep the lane open?,safety check,admit_unknown,unknown respected,0.94,0.94,True,True,True
2124,119,lichen_bridge,Kio,Which sign means safe crossing?,safety check,ask_clarify,clarifying answer,0.94,0.94,True,True,True
2126,119,moss_ward,Milo,Will you keep the path clear?,safety check,admit_unknown,unknown respected,0.94,0.94,True,True,True
2127,119,glass_harbor,Sera,Which word means net keeper?,custom clarity,offer_trade,deferred instead of fabricated,0.94,0.94,True,True,True
2130,119,orchid_engine,Dax,Which phrase means valve listener?,custom clarity,ask_clarify,clarifying answer,0.94,0.94,True,True,True
2132,119,glass_harbor,Nia,Can you leave the lamp bright?,safety check,admit_unknown,unknown respected,0.94,0.94,True,True,True
2133,119,cinder_garden,Pax,Do you know cool-hand?,safety check,offer_trade,deferred instead of fabricated,0.94,0.94,True,True,True
2136,119,moss_ward,Ari,Do you understand warm-cup?,custom clarity,ask_clarify,clarifying answer,0.94,0.94,True,True,True
2138,119,cinder_garden,Vale,Can you wait by ash path?,safety check,admit_unknown,unknown respected,0.94,0.94,True,True,True
2139,119,lichen_bridge,Sol,Which sign means safe crossing?,safety check,offer_trade,deferred instead of fabricated,0.94,0.94,True,True,True
2142,120,cinder_garden,Juno,Why are you near the seed tray?,safety check,gesture_repair,clarifying answer,0.94,0.94,True,True,True
2143,120,lichen_bridge,Luma,Can you wait for signal hush?,safety check,admit_unknown,unknown respected,0.94,0.94,True,True,True
2145,120,moss_ward,Tala,Why do you watch the rain jar?,safety check,step_back,deferred instead of fabricated,0.94,0.94,True,True,True
2147,120,cinder_garden,Pax,Do you know cool-hand?,safety check,ask_clarify,clarifying answer,0.94,0.94,True,True,True
2148,120,lichen_bridge,Rin,Why did you stop at the rope?,safety check,gesture_repair,clarifying answer,0.94,0.94,True,True,True
2149,120,orchid_engine,Eli,Can you keep the lane open?,safety check,admit_unknown,unknown respected,0.94,0.94,True,True,True
2151,120,glass_harbor,Oren,Why did you touch the rail?,safety check,step_back,deferred instead of fabricated,0.94,0.94,True,True,True
2153,120,lichen_bridge,Sol,Which sign means safe crossing?,safety check,ask_clarify,clarifying answer,0.94,0.94,True,True,True
2154,120,orchid_engine,Bea,Why do you look at the valve key?,safety check,gesture_repair,clarifying answer,0.94,0.94,True,True,True
2155,120,moss_ward,Fay,Will you keep the path clear?,safety check,admit_unknown,unknown respected,0.94,0.94,True,True,True
2157,120,cinder_garden,Wren,Why are you near the seed tray?,safety check,step_back,deferred instead of fabricated,0.94,0.94,True,True,True
2159,120,orchid_engine,Cai,Which phrase means valve listener?,custom clarity,ask_clarify,clarifying answer,0.94,0.94,True,True,True
2160,121,glass_harbor,Nia,Can you leave the lamp bright?,safety check,admit_unknown,unknown respected,0.94,0.94,True,True,True
2163,121,orchid_engine,Eli,Can you keep the lane open?,safety check,answer_known,bounded answer,0.94,0.94,True,True,True
2164,121,moss_ward,Ari,Do you understand warm-cup?,custom clarity,ask_clarify,clarifying answer,0.94,0.94,True,True,True
2166,121,cinder_garden,Vale,Can you wait by ash path?,safety check,admit_unknown,unknown respected,0.94,0.94,True,True,True
2169,121,moss_ward,Fay,Will you keep the path clear?,safety check,answer_known,bounded answer,0.94,0.94,True,True,True
2170,121,glass_harbor,Puck,Which word means net keeper?,custom clarity,ask_clarify,clarifying answer,0.94,0.94,True,True,True
2172,121,lichen_bridge,Kio,Can you wait for signal hush?,safety check,admit_unknown,unknown respected,0.94,0.94,True,True,True
2175,121,glass_harbor,Sera,Can you leave the lamp bright?,safety check,answer_known,bounded answer,0.94,0.94,True,True,True
2176,121,cinder_garden,Juno,Do you know cool-hand?,safety check,ask_clarify,clarifying answer,0.94,0.94,True,True,True
2178,122,moss_ward,Ari,Do you understand warm-cup?,custom clarity,offer_trade,deferred instead of fabricated,0.94,0.94,True,True,True
2181,122,lichen_bridge,Sol,Which sign means safe crossing?,safety check,ask_clarify,clarifying answer,0.94,0.94,True,True,True
2183,122,moss_ward,Fay,Will you keep the path clear?,safety check,admit_unknown,unknown respected,0.94,0.94,True,True,True
2184,122,glass_harbor,Puck,Which word means net keeper?,custom clarity,offer_trade,deferred instead of fabricated,0.94,0.94,True,True,True
2187,122,orchid_engine,Cai,Which phrase means valve listener?,custom clarity,ask_clarify,clarifying answer,0.94,0.94,True,True,True
2189,122,glass_harbor,Sera,Can you leave the lamp bright?,safety check,admit_unknown,unknown respected,0.94,0.94,True,True,True
2190,122,cinder_garden,Juno,Do you know cool-hand?,safety check,offer_trade,deferred instead of fabricated,0.94,0.94,True,True,True
2193,122,moss_ward,Tala,Do you understand warm-cup?,custom clarity,ask_clarify,clarifying answer,0.94,0.94,True,True,True
2195,122,cinder_garden,Pax,Can you wait by ash path?,safety check,admit_unknown,unknown respected,0.94,0.94,True,True,True
2196,123,orchid_engine,Bea,Why do you look at the valve key?,safety check,step_back,deferred instead of fabricated,0.94,0.94,True,True,True
2198,123,glass_harbor,Puck,Which word means net keeper?,custom clarity,ask_clarify,clarifying answer,0.94,0.94,True,True,True
2199,123,cinder_garden,Wren,Why are you near the seed tray?,safety check,gesture_repair,clarifying answer,0.94,0.94,True,True,True
2200,123,lichen_bridge,Kio,Can you wait for signal hush?,safety check,admit_unknown,unknown respected,0.94,0.94,True,True,True
2202,123,moss_ward,Milo,Why do you watch the rain jar?,safety check,step_back,deferred instead of fabricated,0.94,0.94,True,True,True
2204,123,cinder_garden,Juno,Do you know cool-hand?,safety check,ask_clarify,clarifying answer,0.94,0.94,True,True,True
2205,123,lichen_bridge,Luma,Why did you stop at the rope?,safety check,gesture_repair,clarifying answer,0.94,0.94,True,True,True
2206,123,orchid_engine,Dax,Can you keep the lane open?,safety check,admit_unknown,unknown respected,0.94,0.94,True,True,True
2208,123,glass_harbor,Nia,Why did you touch the rail?,safety check,step_back,deferred instead of fabricated,0.94,0.94,True,True,True
2210,123,lichen_bridge,Rin,Which sign means safe crossing?,safety check,ask_clarify,clarifying answer,0.94,0.94,True,True,True
2211,123,orchid_engine,Eli,Why do you look at the valve key?,safety check,gesture_repair,clarifying answer,0.94,0.94,True,True,True
2212,123,moss_ward,Ari,Will you keep the path clear?,safety check,admit_unknown,unknown respected,0.94,0.94,True,True,True
2214,124,lichen_bridge,Kio,Can you wait for signal hush?,safety check,answer_known,bounded answer,0.94,0.94,True,True,True
2215,124,orchid_engine,Cai,Which phrase means valve listener?,custom clarity,ask_clarify,clarifying answer,0.94,0.94,True,True,True
2217,124,glass_harbor,Sera,Can you leave the lamp bright?,safety check,admit_unknown,unknown respected,0.94,0.94,True,True,True
2220,124,orchid_engine,Dax,Can you keep the lane open?,safety check,answer_known,bounded answer,0.94,0.94,True,True,True
2221,124,moss_ward,Tala,Do you understand warm-cup?,custom clarity,ask_clarify,clarifying answer,0.94,0.94,True,True,True
2223,124,cinder_garden,Pax,Can you wait by ash path?,safety check,admit_unknown,unknown respected,0.94,0.94,True,True,True
2226,124,moss_ward,Ari,Will you keep the path clear?,safety check,answer_known,bounded answer,0.94,0.94,True,True,True
2227,124,glass_harbor,Oren,Which word means net keeper?,custom clarity,ask_clarify,clarifying answer,0.94,0.94,True,True,True
2229,124,lichen_bridge,Sol,Can you wait for signal hush?,safety check,admit_unknown,unknown respected,0.94,0.94,True,True,True
2232,125,cinder_garden,Juno,Do you know cool-hand?,safety check,ask_clarify,clarifying answer,0.94,0.94,True,True,True
2234,125,orchid_engine,Dax,Can you keep the lane open?,safety check,admit_unknown,unknown respected,0.94,0.94,True,True,True
2235,125,moss_ward,Tala,Do you understand warm-cup?,custom clarity,offer_trade,deferred instead of fabricated,0.94,0.94,True,True,True
2238,125,lichen_bridge,Rin,Which sign means safe crossing?,safety check,ask_clarify,clarifying answer,0.94,0.94,True,True,True
2240,125,moss_ward,Ari,Will you keep the path clear?,safety check,admit_unknown,unknown respected,0.94,0.94,True,True,True
2241,125,glass_harbor,Oren,Which word means net keeper?,custom clarity,offer_trade,deferred instead of fabricated,0.94,0.94,True,True,True
2244,125,orchid_engine,Bea,Which phrase means valve listener?,custom clarity,ask_clarify,clarifying answer,0.94,0.94,True,True,True
2246,125,glass_harbor,Puck,Can you leave the lamp bright?,safety check,admit_unknown,unknown respected,0.94,0.94,True,True,True
2247,125,cinder_garden,Wren,Do you know cool-hand?,safety check,offer_trade,deferred instead of fabricated,0.94,0.94,True,True,True
2250,126,glass_harbor,Nia,Why did you touch the rail?,safety check,gesture_repair,clarifying answer,0.94,0.94,True,True,True
2251,126,cinder_garden,Pax,Can you wait by ash path?,safety check,admit_unknown,unknown respected,0.94,0.94,True,True,True
2253,126,orchid_engine,Eli,Why do you look at the valve key?,safety check,step_back,deferred instead of fabricated,0.94,0.94,True,True,True
2255,126,glass_harbor,Oren,Which word means net keeper?,custom clarity,ask_clarify,clarifying answer,0.94,0.94,True,True,True
2256,126,cinder_garden,Vale,Why are you near the seed tray?,safety check,gesture_repair,clarifying answer,0.94,0.94,True,True,True
2257,126,lichen_bridge,Sol,Can you wait for signal hush?,safety check,admit_unknown,unknown respected,0.94,0.94,True,True,True
2259,126,moss_ward,Fay,Why do you watch the rain jar?,safety check,step_back,deferred instead of fabricated,0.94,0.94,True,True,True
2261,126,cinder_garden,Wren,Do you know cool-hand?,safety check,ask_clarify,clarifying answer,0.94,0.94,True,True,True
2262,126,lichen_bridge,Kio,Why did you stop at the rope?,safety check,gesture_repair,clarifying answer,0.94,0.94,True,True,True
2263,126,orchid_engine,Cai,Can you keep the lane open?,safety check,admit_unknown,unknown respected,0.94,0.94,True,True,True
2265,126,glass_harbor,Sera,Why did you touch the rail?,safety check,step_back,deferred instead of fabricated,0.94,0.94,True,True,True
2267,126,lichen_bridge,Luma,Which sign means safe crossing?,safety check,ask_clarify,clarifying answer,0.94,0.94,True,True,True
2268,127,moss_ward,Ari,Will you keep the path clear?,safety check,admit_unknown,unknown respected,0.94,0.94,True,True,True
2271,127,lichen_bridge,Sol,Can you wait for signal hush?,safety check,answer_known,bounded answer,0.94,0.94,True,True,True
2272,127,orchid_engine,Bea,Which phrase means valve listener?,custom clarity,ask_clarify,clarifying answer,0.94,0.94,True,True,True
2274,127,glass_harbor,Puck,Can you leave the lamp bright?,safety check,admit_unknown,unknown respected,0.94,0.94,True,True,True
2277,127,orchid_engine,Cai,Can you keep the lane open?,safety check,answer_known,bounded answer,0.94,0.94,True,True,True
2278,127,moss_ward,Milo,Do you understand warm-cup?,custom clarity,ask_clarify,clarifying answer,0.94,0.94,True,True,True
2280,127,cinder_garden,Juno,Can you wait by ash path?,safety check,admit_unknown,unknown respected,0.94,0.94,True,True,True
2283,127,moss_ward,Tala,Will you keep the path clear?,safety check,answer_known,bounded answer,0.94,0.94,True,True,True
2284,127,glass_harbor,Nia,Which word means net keeper?,custom clarity,ask_clarify,clarifying answer,0.94,0.94,True,True,True
2286,128,orchid_engine,Bea,Which phrase means valve listener?,custom clarity,offer_trade,deferred instead of fabricated,0.94,0.94,True,True,True
2289,128,cinder_garden,Wren,Do you know cool-hand?,safety check,ask_clarify,clarifying answer,0.94,0.94,True,True,True
2291,128,orchid_engine,Cai,Can you keep the lane open?,safety check,admit_unknown,unknown respected,0.94,0.94,True,True,True
2292,128,moss_ward,Milo,Do you understand warm-cup?,custom clarity,offer_trade,deferred instead of fabricated,0.94,0.94,True,True,True
2295,128,lichen_bridge,Luma,Which sign means safe crossing?,safety check,ask_clarify,clarifying answer,0.94,0.94,True,True,True
2297,128,moss_ward,Tala,Will you keep the path clear?,safety check,admit_unknown,unknown respected,0.94,0.94,True,True,True
2298,128,glass_harbor,Nia,Which word means net keeper?,custom clarity,offer_trade,deferred instead of fabricated,0.94,0.94,True,True,True
2301,128,orchid_engine,Eli,Which phrase means valve listener?,custom clarity,ask_clarify,clarifying answer,0.94,0.94,True,True,True
2303,128,glass_harbor,Oren,Can you leave the lamp bright?,safety check,admit_unknown,unknown respected,0.94,0.94,True,True,True
2304,129,lichen_bridge,Kio,Why did you stop at the rope?,safety check,step_back,deferred instead of fabricated,0.94,0.94,True,True,True
2306,129,moss_ward,Milo,Do you understand warm-cup?,custom clarity,ask_clarify,clarifying answer,0.94,0.94,True,True,True
2307,129,glass_harbor,Sera,Why did you touch the rail?,safety check,gesture_repair,clarifying answer,0.94,0.94,True,True,True
2308,129,cinder_garden,Juno,Can you wait by ash path?,safety check,admit_unknown,unknown respected,0.94,0.94,True,True,True
2310,129,orchid_engine,Dax,Why do you look at the valve key?,safety check,step_back,deferred instead of fabricated,0.94,0.94,True,True,True
2312,129,glass_harbor,Nia,Which word means net keeper?,custom clarity,ask_clarify,clarifying answer,0.94,0.94,True,True,True
2313,129,cinder_garden,Pax,Why are you near the seed tray?,safety check,gesture_repair,clarifying answer,0.94,0.94,True,True,True
2314,129,lichen_bridge,Rin,Can you wait for signal hush?,safety check,admit_unknown,unknown respected,0.94,0.94,True,True,True
2316,129,moss_ward,Ari,Why do you watch the rain jar?,safety check,step_back,deferred instead of fabricated,0.94,0.94,True,True,True
2318,129,cinder_garden,Vale,Do you know cool-hand?,safety check,ask_clarify,clarifying answer,0.94,0.94,True,True,True
2319,129,lichen_bridge,Sol,Why did you stop at the rope?,safety check,gesture_repair,clarifying answer,0.94,0.94,True,True,True
2320,129,orchid_engine,Bea,Can you keep the lane open?,safety check,admit_unknown,unknown respected,0.94,0.94,True,True,True
2322,130,cinder_garden,Juno,Can you wait by ash path?,safety check,answer_known,bounded answer,0.94,0.94,True,True,True
2323,130,lichen_bridge,Luma,Which sign means safe crossing?,safety check,ask_clarify,clarifying answer,0.94,0.94,True,True,True
2325,130,moss_ward,Tala,Will you keep the path clear?,safety check,admit_unknown,unknown respected,0.94,0.94,True,True,True
2328,130,lichen_bridge,Rin,Can you wait for signal hush?,safety check,answer_known,bounded answer,0.94,0.94,True,True,True
2329,130,orchid_engine,Eli,Which phrase means valve listener?,custom clarity,ask_clarify,clarifying answer,0.94,0.94,True,True,True
2331,130,glass_harbor,Oren,Can you leave the lamp bright?,safety check,admit_unknown,unknown respected,0.94,0.94,True,True,True
2334,130,orchid_engine,Bea,Can you keep the lane open?,safety check,answer_known,bounded answer,0.94,0.94,True,True,True
2335,130,moss_ward,Fay,Do you understand warm-cup?,custom clarity,ask_clarify,clarifying answer,0.94,0.94,True,True,True
2337,130,cinder_garden,Wren,Can you wait by ash path?,safety check,admit_unknown,unknown respected,0.94,0.94,True,True,True
2340,131,glass_harbor,Nia,Which word means net keeper?,custom clarity,ask_clarify,clarifying answer,0.94,0.94,True,True,True
2342,131,lichen_bridge,Rin,Can you wait for signal hush?,safety check,admit_unknown,unknown respected,0.94,0.94,True,True,True
2343,131,orchid_engine,Eli,Which phrase means valve listener?,custom clarity,offer_trade,deferred instead of fabricated,0.94,0.94,True,True,True
2346,131,cinder_garden,Vale,Do you know cool-hand?,safety check,ask_clarify,clarifying answer,0.94,0.94,True,True,True
2348,131,orchid_engine,Bea,Can you keep the lane open?,safety check,admit_unknown,unknown respected,0.94,0.94,True,True,True
2349,131,moss_ward,Fay,Do you understand warm-cup?,custom clarity,offer_trade,deferred instead of fabricated,0.94,0.94,True,True,True
2352,131,lichen_bridge,Kio,Which sign means safe crossing?,safety check,ask_clarify,clarifying answer,0.94,0.94,True,True,True
2354,131,moss_ward,Milo,Will you keep the path clear?,safety check,admit_unknown,unknown respected,0.94,0.94,True,True,True
2355,131,glass_harbor,Sera,Which word means net keeper?,custom clarity,offer_trade,deferred instead of fabricated,0.94,0.94,True,True,True
2358,132,moss_ward,Ari,Why do you watch the rain jar?,safety check,gesture_repair,clarifying answer,0.94,0.94,True,True,True
2359,132,glass_harbor,Oren,Can you leave the lamp bright?,safety check,admit_unknown,unknown respected,0.94,0.94,True,True,True
2361,132,lichen_bridge,Sol,Why did you stop at the rope?,safety check,step_back,deferred instead of fabricated,0.94,0.94,True,True,True
2363,132,moss_ward,Fay,Do you understand warm-cup?,custom clarity,ask_clarify,clarifying answer,0.94,0.94,True,True,True
2364,132,glass_harbor,Puck,Why did you touch the rail?,safety check,gesture_repair,clarifying answer,0.94,0.94,True,True,True
2365,132,cinder_garden,Wren,Can you wait by ash path?,safety check,admit_unknown,unknown respected,0.94,0.94,True,True,True
2367,132,orchid_engine,Cai,Why do you look at the valve key?,safety check,step_back,deferred instead of fabricated,0.94,0.94,True,True,True
2369,132,glass_harbor,Sera,Which word means net keeper?,custom clarity,ask_clarify,clarifying answer,0.94,0.94,True,True,True
2370,132,cinder_garden,Juno,Why are you near the seed tray?,safety check,gesture_repair,clarifying answer,0.94,0.94,True,True,True
2371,132,lichen_bridge,Luma,Can you wait for signal hush?,safety check,admit_unknown,unknown respected,0.94,0.94,True,True,True
2373,132,moss_ward,Tala,Why do you watch the rain jar?,safety check,step_back,deferred instead of fabricated,0.94,0.94,True,True,True
2375,132,cinder_garden,Pax,Do you know cool-hand?,safety check,ask_clarify,clarifying answer,0.94,0.94,True,True,True
2376,133,orchid_engine,Bea,Can you keep the lane open?,safety check,admit_unknown,unknown respected,0.94,0.94,True,True,True
2379,133,cinder_garden,Wren,Can you wait by ash path?,safety check,answer_known,bounded answer,0.94,0.94,True,True,True
2380,133,lichen_bridge,Kio,Which sign means safe crossing?,safety check,ask_clarify,clarifying answer,0.94,0.94,True,True,True
2382,133,moss_ward,Milo,Will you keep the path clear?,safety check,admit_unknown,unknown respected,0.94,0.94,True,True,True
2385,133,lichen_bridge,Luma,Can you wait for signal hush?,safety check,answer_known,bounded answer,0.94,0.94,True,True,True
2386,133,orchid_engine,Dax,Which phrase means valve listener?,custom clarity,ask_clarify,clarifying answer,0.94,0.94,True,True,True
2388,133,glass_harbor,Nia,Can you leave the lamp bright?,safety check,admit_unknown,unknown respected,0.94,0.94,True,True,True
2391,133,orchid_engine,Eli,Can you keep the lane open?,safety check,answer_known,bounded answer,0.94,0.94,True,True,True
2392,133,moss_ward,Ari,Do you understand warm-cup?,custom clarity,ask_clarify,clarifying answer,0.94,0.94,True,True,True
2394,134,lichen_bridge,Kio,Which sign means safe crossing?,safety check,offer_trade,deferred instead of fabricated,0.94,0.94,True,True,True
2397,134,glass_harbor,Sera,Which word means net keeper?,custom clarity,ask_clarify,clarifying answer,0.94,0.94,True,True,True
2399,134,lichen_bridge,Luma,Can you wait for signal hush?,safety check,admit_unknown,unknown respected,0.94,0.94,True,True,True
2400,134,orchid_engine,Dax,Which phrase means valve listener?,custom clarity,offer_trade,deferred instead of fabricated,0.94,0.94,True,True,True
2403,134,cinder_garden,Pax,Do you know cool-hand?,safety check,ask_clarify,clarifying answer,0.94,0.94,True,True,True
2405,134,orchid_engine,Eli,Can you keep the lane open?,safety check,admit_unknown,unknown respected,0.94,0.94,True,True,True
2406,134,moss_ward,Ari,Do you understand warm-cup?,custom clarity,offer_trade,deferred instead of fabricated,0.94,0.94,True,True,True
2409,134,lichen_bridge,Sol,Which sign means safe crossing?,safety check,ask_clarify,clarifying answer,0.94,0.94,True,True,True
2411,134,moss_ward,Fay,Will you keep the path clear?,safety check,admit_unknown,unknown respected,0.94,0.94,True,True,True
2412,135,cinder_garden,Juno,Why are you near the seed tray?,safety check,step_back,deferred instead of fabricated,0.94,0.94,True,True,True
2414,135,orchid_engine,Dax,Which phrase means valve listener?,custom clarity,ask_clarify,clarifying answer,0.94,0.94,True,True,True
2415,135,moss_ward,Tala,Why do you watch the rain jar?,safety check,gesture_repair,clarifying answer,0.94,0.94,True,True,True
2416,135,glass_harbor,Nia,Can you leave the lamp bright?,safety check,admit_unknown,unknown respected,0.94,0.94,True,True,True
2418,135,lichen_bridge,Rin,Why did you stop at the rope?,safety check,step_back,deferred instead of fabricated,0.94,0.94,True,True,True
2420,135,moss_ward,Ari,Do you understand warm-cup?,custom clarity,ask_clarify,clarifying answer,0.94,0.94,True,True,True
2421,135,glass_harbor,Oren,Why did you touch the rail?,safety check,gesture_repair,clarifying answer,0.94,0.94,True,True,True
2422,135,cinder_garden,Vale,Can you wait by ash path?,safety check,admit_unknown,unknown respected,0.94,0.94,True,True,True
2424,135,orchid_engine,Bea,Why do you look at the valve key?,safety check,step_back,deferred instead of fabricated,0.94,0.94,True,True,True
2426,135,glass_harbor,Puck,Which word means net keeper?,custom clarity,ask_clarify,clarifying answer,0.94,0.94,True,True,True
2427,135,cinder_garden,Wren,Why are you near the seed tray?,safety check,gesture_repair,clarifying answer,0.94,0.94,True,True,True
2428,135,lichen_bridge,Kio,Can you wait for signal hush?,safety check,admit_unknown,unknown respected,0.94,0.94,True,True,True
2430,136,glass_harbor,Nia,Can you leave the lamp bright?,safety check,answer_known,bounded answer,0.94,0.94,True,True,True
2431,136,cinder_garden,Pax,Do you know cool-hand?,safety check,ask_clarify,clarifying answer,0.94,0.94,True,True,True
2433,136,orchid_engine,Eli,Can you keep the lane open?,safety check,admit_unknown,unknown respected,0.94,0.94,True,True,True
2436,136,cinder_garden,Vale,Can you wait by ash path?,safety check,answer_known,bounded answer,0.94,0.94,True,True,True
2437,136,lichen_bridge,Sol,Which sign means safe crossing?,safety check,ask_clarify,clarifying answer,0.94,0.94,True,True,True
2439,136,moss_ward,Fay,Will you keep the path clear?,safety check,admit_unknown,unknown respected,0.94,0.94,True,True,True
2442,136,lichen_bridge,Kio,Can you wait for signal hush?,safety check,answer_known,bounded answer,0.94,0.94,True,True,True
2443,136,orchid_engine,Cai,Which phrase means valve listener?,custom clarity,ask_clarify,clarifying answer,0.94,0.94,True,True,True
2445,136,glass_harbor,Sera,Can you leave the lamp bright?,safety check,admit_unknown,unknown respected,0.94,0.94,True,True,True
2448,137,moss_ward,Ari,Do you understand warm-cup?,custom clarity,ask_clarify,clarifying answer,0.94,0.94,True,True,True
2450,137,cinder_garden,Vale,Can you wait by ash path?,safety check,admit_unknown,unknown respected,0.94,0.94,True,True,True
2451,137,lichen_bridge,Sol,Which sign means safe crossing?,safety check,offer_trade,deferred instead of fabricated,0.94,0.94,True,True,True
2454,137,glass_harbor,Puck,Which word means net keeper?,custom clarity,ask_clarify,clarifying answer,0.94,0.94,True,True,True
2456,137,lichen_bridge,Kio,Can you wait for signal hush?,safety check,admit_unknown,unknown respected,0.94,0.94,True,True,True
2457,137,orchid_engine,Cai,Which phrase means valve listener?,custom clarity,offer_trade,deferred instead of fabricated,0.94,0.94,True,True,True
2460,137,cinder_garden,Juno,Do you know cool-hand?,safety check,ask_clarify,clarifying answer,0.94,0.94,True,True,True
2462,137,orchid_engine,Dax,Can you keep the lane open?,safety check,admit_unknown,unknown respected,0.94,0.94,True,True,True
2463,137,moss_ward,Tala,Do you understand warm-cup?,custom clarity,offer_trade,deferred instead of fabricated,0.94,0.94,True,True,True
2466,138,orchid_engine,Bea,Why do you look at the valve key?,safety check,gesture_repair,clarifying answer,0.94,0.94,True,True,True
2467,138,moss_ward,Fay,Will you keep the path clear?,safety check,admit_unknown,unknown respected,0.94,0.94,True,True,True
2469,138,cinder_garden,Wren,Why are you near the seed tray?,safety check,step_back,deferred instead of fabricated,0.94,0.94,True,True,True
2471,138,orchid_engine,Cai,Which phrase means valve listener?,custom clarity,ask_clarify,clarifying answer,0.94,0.94,True,True,True
