epoch_id,simulated_year,settlement_id,lineage_id,memory_depth_generations,remembered_event,ritual_anchor,law_or_custom,relationship_continuity,memory_not_global_dump,visible_archive_marker
921,920,glass_harbor,Nia-line,37,Nia-line remembers net-knot-thanks rule from generation 34,net-knot-thanks,custom: ask before taking kelp fiber,0.637933,True,archive:glass_harbor:Nia-line:920
923,920,lichen_bridge,Luma-line,37,Luma-line remembers rope-touch rule from generation 34,rope-touch,custom: ask before taking signal stone,0.637637,True,archive:lichen_bridge:Luma-line:920
924,920,orchid_engine,Bea-line,37,Bea-line remembers gear-wash-thanks rule from generation 34,gear-wash-thanks,custom: ask before taking steam water,0.637489,True,archive:orchid_engine:Bea-line:920
924,920,orchid_engine,Cai-line,37,Cai-line remembers gear-wash-thanks rule from generation 34,gear-wash-thanks,custom: ask before taking steam water,0.637489,True,archive:orchid_engine:Cai-line:920
924,920,orchid_engine,Eli-line,37,Eli-line remembers gear-wash-thanks rule from generation 34,gear-wash-thanks,custom: ask before taking steam water,0.637489,True,archive:orchid_engine:Eli-line:920
925,925,moss_ward,Ari-line,38,Ari-line remembers warm-cup rule from generation 35,warm-cup,custom: ask before taking moss fiber,0.644413,True,archive:moss_ward:Ari-line:925
925,925,moss_ward,Fay-line,38,Fay-line remembers warm-cup rule from generation 35,warm-cup,custom: ask before taking moss fiber,0.644413,True,archive:moss_ward:Fay-line:925
927,925,cinder_garden,Juno-line,38,Juno-line remembers seed-count rule from generation 35,seed-count,custom: ask before taking ember fruit,0.644117,True,archive:cinder_garden:Juno-line:925
927,925,cinder_garden,Wren-line,38,Wren-line remembers seed-count rule from generation 35,seed-count,custom: ask before taking ember fruit,0.644117,True,archive:cinder_garden:Wren-line:925
928,925,lichen_bridge,Kio-line,38,Kio-line remembers rope-touch rule from generation 35,rope-touch,custom: ask before taking lichen paste,0.643969,True,archive:lichen_bridge:Kio-line:925
928,925,lichen_bridge,Sol-line,38,Sol-line remembers rope-touch rule from generation 35,rope-touch,custom: ask before taking lichen paste,0.643969,True,archive:lichen_bridge:Sol-line:925
930,930,moss_ward,Ari-line,38,Ari-line remembers warm-cup rule from generation 35,warm-cup,custom: ask before taking moss fiber,0.644409,True,archive:moss_ward:Ari-line:930
930,930,moss_ward,Fay-line,38,Fay-line remembers warm-cup rule from generation 35,warm-cup,custom: ask before taking moss fiber,0.644409,True,archive:moss_ward:Fay-line:930
932,930,cinder_garden,Juno-line,38,Juno-line remembers seed-count rule from generation 35,seed-count,custom: ask before taking ember fruit,0.644113,True,archive:cinder_garden:Juno-line:930
932,930,cinder_garden,Wren-line,38,Wren-line remembers seed-count rule from generation 35,seed-count,custom: ask before taking ember fruit,0.644113,True,archive:cinder_garden:Wren-line:930
933,930,lichen_bridge,Kio-line,38,Kio-line remembers rope-touch rule from generation 35,rope-touch,custom: ask before taking lichen paste,0.643965,True,archive:lichen_bridge:Kio-line:930
933,930,lichen_bridge,Sol-line,38,Sol-line remembers rope-touch rule from generation 35,rope-touch,custom: ask before taking lichen paste,0.643965,True,archive:lichen_bridge:Sol-line:930
935,935,moss_ward,Ari-line,38,Ari-line remembers warm-cup rule from generation 35,warm-cup,custom: ask before taking moss fiber,0.644405,True,archive:moss_ward:Ari-line:935
935,935,moss_ward,Fay-line,38,Fay-line remembers warm-cup rule from generation 35,warm-cup,custom: ask before taking moss fiber,0.644405,True,archive:moss_ward:Fay-line:935
937,935,cinder_garden,Juno-line,38,Juno-line remembers seed-count rule from generation 35,seed-count,custom: ask before taking ember fruit,0.644109,True,archive:cinder_garden:Juno-line:935
937,935,cinder_garden,Wren-line,38,Wren-line remembers seed-count rule from generation 35,seed-count,custom: ask before taking ember fruit,0.644109,True,archive:cinder_garden:Wren-line:935
938,935,lichen_bridge,Kio-line,38,Kio-line remembers rope-touch rule from generation 35,rope-touch,custom: ask before taking lichen paste,0.643962,True,archive:lichen_bridge:Kio-line:935
938,935,lichen_bridge,Sol-line,38,Sol-line remembers rope-touch rule from generation 35,rope-touch,custom: ask before taking lichen paste,0.643962,True,archive:lichen_bridge:Sol-line:935
940,940,moss_ward,Ari-line,38,Ari-line remembers warm-cup rule from generation 35,warm-cup,custom: ask before taking moss fiber,0.644401,True,archive:moss_ward:Ari-line:940
940,940,moss_ward,Fay-line,38,Fay-line remembers warm-cup rule from generation 35,warm-cup,custom: ask before taking moss fiber,0.644401,True,archive:moss_ward:Fay-line:940
942,940,cinder_garden,Juno-line,38,Juno-line remembers seed-count rule from generation 35,seed-count,custom: ask before taking ember fruit,0.644106,True,archive:cinder_garden:Juno-line:940
942,940,cinder_garden,Wren-line,38,Wren-line remembers seed-count rule from generation 35,seed-count,custom: ask before taking ember fruit,0.644106,True,archive:cinder_garden:Wren-line:940
943,940,lichen_bridge,Kio-line,38,Kio-line remembers rope-touch rule from generation 35,rope-touch,custom: ask before taking lichen paste,0.643958,True,archive:lichen_bridge:Kio-line:940
943,940,lichen_bridge,Sol-line,38,Sol-line remembers rope-touch rule from generation 35,rope-touch,custom: ask before taking lichen paste,0.643958,True,archive:lichen_bridge:Sol-line:940
945,945,moss_ward,Ari-line,38,Ari-line remembers warm-cup rule from generation 35,warm-cup,custom: ask before taking moss fiber,0.644397,True,archive:moss_ward:Ari-line:945
945,945,moss_ward,Fay-line,38,Fay-line remembers warm-cup rule from generation 35,warm-cup,custom: ask before taking moss fiber,0.644397,True,archive:moss_ward:Fay-line:945
947,945,cinder_garden,Juno-line,38,Juno-line remembers seed-count rule from generation 35,seed-count,custom: ask before taking ember fruit,0.644102,True,archive:cinder_garden:Juno-line:945
947,945,cinder_garden,Wren-line,38,Wren-line remembers seed-count rule from generation 35,seed-count,custom: ask before taking ember fruit,0.644102,True,archive:cinder_garden:Wren-line:945
948,945,lichen_bridge,Kio-line,38,Kio-line remembers rope-touch rule from generation 35,rope-touch,custom: ask before taking lichen paste,0.643954,True,archive:lichen_bridge:Kio-line:945
948,945,lichen_bridge,Sol-line,38,Sol-line remembers rope-touch rule from generation 35,rope-touch,custom: ask before taking lichen paste,0.643954,True,archive:lichen_bridge:Sol-line:945
951,950,glass_harbor,Oren-line,39,Oren-line remembers net-knot-thanks rule from generation 36,net-knot-thanks,custom: ask before taking lamp oil,0.650582,True,archive:glass_harbor:Oren-line:950
951,950,glass_harbor,Sera-line,39,Sera-line remembers net-knot-thanks rule from generation 36,net-knot-thanks,custom: ask before taking lamp oil,0.650582,True,archive:glass_harbor:Sera-line:950
952,950,cinder_garden,Pax-line,39,Pax-line remembers seed-count rule from generation 36,seed-count,custom: ask before taking shade wood,0.650434,True,archive:cinder_garden:Pax-line:950
956,955,glass_harbor,Oren-line,39,Oren-line remembers net-knot-thanks rule from generation 36,net-knot-thanks,custom: ask before taking lamp oil,0.650578,True,archive:glass_harbor:Oren-line:955
956,955,glass_harbor,Sera-line,39,Sera-line remembers net-knot-thanks rule from generation 36,net-knot-thanks,custom: ask before taking lamp oil,0.650578,True,archive:glass_harbor:Sera-line:955
957,955,cinder_garden,Pax-line,39,Pax-line remembers seed-count rule from generation 36,seed-count,custom: ask before taking shade wood,0.65043,True,archive:cinder_garden:Pax-line:955
961,960,glass_harbor,Oren-line,39,Oren-line remembers net-knot-thanks rule from generation 36,net-knot-thanks,custom: ask before taking lamp oil,0.650574,True,archive:glass_harbor:Oren-line:960
961,960,glass_harbor,Sera-line,39,Sera-line remembers net-knot-thanks rule from generation 36,net-knot-thanks,custom: ask before taking lamp oil,0.650574,True,archive:glass_harbor:Sera-line:960
962,960,cinder_garden,Pax-line,39,Pax-line remembers seed-count rule from generation 36,seed-count,custom: ask before taking shade wood,0.650492,True,archive:cinder_garden:Pax-line:960
966,965,glass_harbor,Oren-line,39,Oren-line remembers net-knot-thanks rule from generation 36,net-knot-thanks,custom: ask before taking lamp oil,0.650636,True,archive:glass_harbor:Oren-line:965
966,965,glass_harbor,Sera-line,39,Sera-line remembers net-knot-thanks rule from generation 36,net-knot-thanks,custom: ask before taking lamp oil,0.650636,True,archive:glass_harbor:Sera-line:965
967,965,cinder_garden,Pax-line,39,Pax-line remembers seed-count rule from generation 36,seed-count,custom: ask before taking shade wood,0.650488,True,archive:cinder_garden:Pax-line:965
971,970,glass_harbor,Oren-line,39,Oren-line remembers net-knot-thanks rule from generation 36,net-knot-thanks,custom: ask before taking lamp oil,0.650632,True,archive:glass_harbor:Oren-line:970
971,970,glass_harbor,Sera-line,39,Sera-line remembers net-knot-thanks rule from generation 36,net-knot-thanks,custom: ask before taking lamp oil,0.650632,True,archive:glass_harbor:Sera-line:970
972,970,cinder_garden,Pax-line,39,Pax-line remembers seed-count rule from generation 36,seed-count,custom: ask before taking shade wood,0.650484,True,archive:cinder_garden:Pax-line:970
975,975,moss_ward,Tala-line,40,Tala-line remembers warm-cup rule from generation 37,warm-cup,custom: ask before taking root starch,0.657112,True,archive:moss_ward:Tala-line:975
976,975,glass_harbor,Nia-line,40,Nia-line remembers net-knot-thanks rule from generation 37,net-knot-thanks,custom: ask before taking kelp fiber,0.656964,True,archive:glass_harbor:Nia-line:975
978,975,lichen_bridge,Luma-line,40,Luma-line remembers rope-touch rule from generation 37,rope-touch,custom: ask before taking signal stone,0.656669,True,archive:lichen_bridge:Luma-line:975
979,975,orchid_engine,Bea-line,40,Bea-line remembers gear-wash-thanks rule from generation 37,gear-wash-thanks,custom: ask before taking steam water,0.656521,True,archive:orchid_engine:Bea-line:975
979,975,orchid_engine,Cai-line,40,Cai-line remembers gear-wash-thanks rule from generation 37,gear-wash-thanks,custom: ask before taking steam water,0.656521,True,archive:orchid_engine:Cai-line:975
979,975,orchid_engine,Eli-line,40,Eli-line remembers gear-wash-thanks rule from generation 37,gear-wash-thanks,custom: ask before taking steam water,0.656521,True,archive:orchid_engine:Eli-line:975
980,980,moss_ward,Tala-line,40,Tala-line remembers warm-cup rule from generation 37,warm-cup,custom: ask before taking root starch,0.657108,True,archive:moss_ward:Tala-line:980
981,980,glass_harbor,Nia-line,40,Nia-line remembers net-knot-thanks rule from generation 37,net-knot-thanks,custom: ask before taking kelp fiber,0.65696,True,archive:glass_harbor:Nia-line:980
983,980,lichen_bridge,Luma-line,40,Luma-line remembers rope-touch rule from generation 37,rope-touch,custom: ask before taking signal stone,0.656665,True,archive:lichen_bridge:Luma-line:980
984,980,orchid_engine,Bea-line,40,Bea-line remembers gear-wash-thanks rule from generation 37,gear-wash-thanks,custom: ask before taking steam water,0.656517,True,archive:orchid_engine:Bea-line:980
984,980,orchid_engine,Cai-line,40,Cai-line remembers gear-wash-thanks rule from generation 37,gear-wash-thanks,custom: ask before taking steam water,0.656517,True,archive:orchid_engine:Cai-line:980
984,980,orchid_engine,Eli-line,40,Eli-line remembers gear-wash-thanks rule from generation 37,gear-wash-thanks,custom: ask before taking steam water,0.656517,True,archive:orchid_engine:Eli-line:980
985,985,moss_ward,Tala-line,40,Tala-line remembers warm-cup rule from generation 37,warm-cup,custom: ask before taking root starch,0.657104,True,archive:moss_ward:Tala-line:985
986,985,glass_harbor,Nia-line,40,Nia-line remembers net-knot-thanks rule from generation 37,net-knot-thanks,custom: ask before taking kelp fiber,0.656957,True,archive:glass_harbor:Nia-line:985
988,985,lichen_bridge,Luma-line,40,Luma-line remembers rope-touch rule from generation 37,rope-touch,custom: ask before taking signal stone,0.656661,True,archive:lichen_bridge:Luma-line:985
989,985,orchid_engine,Bea-line,40,Bea-line remembers gear-wash-thanks rule from generation 37,gear-wash-thanks,custom: ask before taking steam water,0.656513,True,archive:orchid_engine:Bea-line:985
989,985,orchid_engine,Cai-line,40,Cai-line remembers gear-wash-thanks rule from generation 37,gear-wash-thanks,custom: ask before taking steam water,0.656513,True,archive:orchid_engine:Cai-line:985
989,985,orchid_engine,Eli-line,40,Eli-line remembers gear-wash-thanks rule from generation 37,gear-wash-thanks,custom: ask before taking steam water,0.656513,True,archive:orchid_engine:Eli-line:985
990,990,moss_ward,Tala-line,40,Tala-line remembers warm-cup rule from generation 37,warm-cup,custom: ask before taking root starch,0.657101,True,archive:moss_ward:Tala-line:990
991,990,glass_harbor,Nia-line,40,Nia-line remembers net-knot-thanks rule from generation 37,net-knot-thanks,custom: ask before taking kelp fiber,0.656953,True,archive:glass_harbor:Nia-line:990
993,990,lichen_bridge,Luma-line,40,Luma-line remembers rope-touch rule from generation 37,rope-touch,custom: ask before taking signal stone,0.656657,True,archive:lichen_bridge:Luma-line:990
994,990,orchid_engine,Bea-line,40,Bea-line remembers gear-wash-thanks rule from generation 37,gear-wash-thanks,custom: ask before taking steam water,0.656509,True,archive:orchid_engine:Bea-line:990
994,990,orchid_engine,Cai-line,40,Cai-line remembers gear-wash-thanks rule from generation 37,gear-wash-thanks,custom: ask before taking steam water,0.656509,True,archive:orchid_engine:Cai-line:990
994,990,orchid_engine,Eli-line,40,Eli-line remembers gear-wash-thanks rule from generation 37,gear-wash-thanks,custom: ask before taking steam water,0.656509,True,archive:orchid_engine:Eli-line:990
995,995,moss_ward,Tala-line,40,Tala-line remembers warm-cup rule from generation 37,warm-cup,custom: ask before taking root starch,0.657097,True,archive:moss_ward:Tala-line:995
996,995,glass_harbor,Nia-line,40,Nia-line remembers net-knot-thanks rule from generation 37,net-knot-thanks,custom: ask before taking kelp fiber,0.656949,True,archive:glass_harbor:Nia-line:995
998,995,lichen_bridge,Luma-line,40,Luma-line remembers rope-touch rule from generation 37,rope-touch,custom: ask before taking signal stone,0.656653,True,archive:lichen_bridge:Luma-line:995
999,995,orchid_engine,Bea-line,40,Bea-line remembers gear-wash-thanks rule from generation 37,gear-wash-thanks,custom: ask before taking steam water,0.656505,True,archive:orchid_engine:Bea-line:995
999,995,orchid_engine,Cai-line,40,Cai-line remembers gear-wash-thanks rule from generation 37,gear-wash-thanks,custom: ask before taking steam water,0.656505,True,archive:orchid_engine:Cai-line:995
999,995,orchid_engine,Eli-line,40,Eli-line remembers gear-wash-thanks rule from generation 37,gear-wash-thanks,custom: ask before taking steam water,0.656505,True,archive:orchid_engine:Eli-line:995
1000,1000,moss_ward,Ari-line,41,Ari-line remembers warm-cup rule from generation 38,warm-cup,custom: ask before taking moss fiber,0.663429,True,archive:moss_ward:Ari-line:1000
1000,1000,moss_ward,Fay-line,41,Fay-line remembers warm-cup rule from generation 38,warm-cup,custom: ask before taking moss fiber,0.663429,True,archive:moss_ward:Fay-line:1000
1002,1000,cinder_garden,Juno-line,41,Juno-line remembers seed-count rule from generation 38,seed-count,custom: ask before taking ember fruit,0.663133,True,archive:cinder_garden:Juno-line:1000
1002,1000,cinder_garden,Wren-line,41,Wren-line remembers seed-count rule from generation 38,seed-count,custom: ask before taking ember fruit,0.663133,True,archive:cinder_garden:Wren-line:1000
1003,1000,lichen_bridge,Kio-line,41,Kio-line remembers rope-touch rule from generation 38,rope-touch,custom: ask before taking lichen paste,0.662985,True,archive:lichen_bridge:Kio-line:1000
1003,1000,lichen_bridge,Sol-line,41,Sol-line remembers rope-touch rule from generation 38,rope-touch,custom: ask before taking lichen paste,0.662985,True,archive:lichen_bridge:Sol-line:1000
1005,1005,moss_ward,Ari-line,41,Ari-line remembers warm-cup rule from generation 38,warm-cup,custom: ask before taking moss fiber,0.663425,True,archive:moss_ward:Ari-line:1005
1005,1005,moss_ward,Fay-line,41,Fay-line remembers warm-cup rule from generation 38,warm-cup,custom: ask before taking moss fiber,0.663425,True,archive:moss_ward:Fay-line:1005
1007,1005,cinder_garden,Juno-line,41,Juno-line remembers seed-count rule from generation 38,seed-count,custom: ask before taking ember fruit,0.663129,True,archive:cinder_garden:Juno-line:1005
1007,1005,cinder_garden,Wren-line,41,Wren-line remembers seed-count rule from generation 38,seed-count,custom: ask before taking ember fruit,0.663129,True,archive:cinder_garden:Wren-line:1005
1008,1005,lichen_bridge,Kio-line,41,Kio-line remembers rope-touch rule from generation 38,rope-touch,custom: ask before taking lichen paste,0.662981,True,archive:lichen_bridge:Kio-line:1005
1008,1005,lichen_bridge,Sol-line,41,Sol-line remembers rope-touch rule from generation 38,rope-touch,custom: ask before taking lichen paste,0.662981,True,archive:lichen_bridge:Sol-line:1005
1010,1010,moss_ward,Ari-line,41,Ari-line remembers warm-cup rule from generation 38,warm-cup,custom: ask before taking moss fiber,0.663421,True,archive:moss_ward:Ari-line:1010
1010,1010,moss_ward,Fay-line,41,Fay-line remembers warm-cup rule from generation 38,warm-cup,custom: ask before taking moss fiber,0.663421,True,archive:moss_ward:Fay-line:1010
1012,1010,cinder_garden,Juno-line,41,Juno-line remembers seed-count rule from generation 38,seed-count,custom: ask before taking ember fruit,0.663125,True,archive:cinder_garden:Juno-line:1010
1012,1010,cinder_garden,Wren-line,41,Wren-line remembers seed-count rule from generation 38,seed-count,custom: ask before taking ember fruit,0.663125,True,archive:cinder_garden:Wren-line:1010
1013,1010,lichen_bridge,Kio-line,41,Kio-line remembers rope-touch rule from generation 38,rope-touch,custom: ask before taking lichen paste,0.662977,True,archive:lichen_bridge:Kio-line:1010
1013,1010,lichen_bridge,Sol-line,41,Sol-line remembers rope-touch rule from generation 38,rope-touch,custom: ask before taking lichen paste,0.662977,True,archive:lichen_bridge:Sol-line:1010
1015,1015,moss_ward,Ari-line,41,Ari-line remembers warm-cup rule from generation 38,warm-cup,custom: ask before taking moss fiber,0.663417,True,archive:moss_ward:Ari-line:1015
1015,1015,moss_ward,Fay-line,41,Fay-line remembers warm-cup rule from generation 38,warm-cup,custom: ask before taking moss fiber,0.663417,True,archive:moss_ward:Fay-line:1015
1017,1015,cinder_garden,Juno-line,41,Juno-line remembers seed-count rule from generation 38,seed-count,custom: ask before taking ember fruit,0.663121,True,archive:cinder_garden:Juno-line:1015
1017,1015,cinder_garden,Wren-line,41,Wren-line remembers seed-count rule from generation 38,seed-count,custom: ask before taking ember fruit,0.663121,True,archive:cinder_garden:Wren-line:1015
1018,1015,lichen_bridge,Kio-line,41,Kio-line remembers rope-touch rule from generation 38,rope-touch,custom: ask before taking lichen paste,0.662973,True,archive:lichen_bridge:Kio-line:1015
1018,1015,lichen_bridge,Sol-line,41,Sol-line remembers rope-touch rule from generation 38,rope-touch,custom: ask before taking lichen paste,0.662973,True,archive:lichen_bridge:Sol-line:1015
1020,1020,moss_ward,Ari-line,41,Ari-line remembers warm-cup rule from generation 38,warm-cup,custom: ask before taking moss fiber,0.663413,True,archive:moss_ward:Ari-line:1020
1020,1020,moss_ward,Fay-line,41,Fay-line remembers warm-cup rule from generation 38,warm-cup,custom: ask before taking moss fiber,0.663413,True,archive:moss_ward:Fay-line:1020
1022,1020,cinder_garden,Juno-line,41,Juno-line remembers seed-count rule from generation 38,seed-count,custom: ask before taking ember fruit,0.663117,True,archive:cinder_garden:Juno-line:1020
1022,1020,cinder_garden,Wren-line,41,Wren-line remembers seed-count rule from generation 38,seed-count,custom: ask before taking ember fruit,0.663117,True,archive:cinder_garden:Wren-line:1020
1023,1020,lichen_bridge,Kio-line,41,Kio-line remembers rope-touch rule from generation 38,rope-touch,custom: ask before taking lichen paste,0.66297,True,archive:lichen_bridge:Kio-line:1020
1023,1020,lichen_bridge,Sol-line,41,Sol-line remembers rope-touch rule from generation 38,rope-touch,custom: ask before taking lichen paste,0.66297,True,archive:lichen_bridge:Sol-line:1020
1026,1025,glass_harbor,Oren-line,42,Oren-line remembers net-knot-thanks rule from generation 39,net-knot-thanks,custom: ask before taking lamp oil,0.669597,True,archive:glass_harbor:Oren-line:1025
1026,1025,glass_harbor,Sera-line,42,Sera-line remembers net-knot-thanks rule from generation 39,net-knot-thanks,custom: ask before taking lamp oil,0.669597,True,archive:glass_harbor:Sera-line:1025
1027,1025,cinder_garden,Pax-line,42,Pax-line remembers seed-count rule from generation 39,seed-count,custom: ask before taking shade wood,0.66945,True,archive:cinder_garden:Pax-line:1025
1031,1030,glass_harbor,Oren-line,42,Oren-line remembers net-knot-thanks rule from generation 39,net-knot-thanks,custom: ask before taking lamp oil,0.669594,True,archive:glass_harbor:Oren-line:1030
1031,1030,glass_harbor,Sera-line,42,Sera-line remembers net-knot-thanks rule from generation 39,net-knot-thanks,custom: ask before taking lamp oil,0.669594,True,archive:glass_harbor:Sera-line:1030
1032,1030,cinder_garden,Pax-line,42,Pax-line remembers seed-count rule from generation 39,seed-count,custom: ask before taking shade wood,0.669446,True,archive:cinder_garden:Pax-line:1030
1036,1035,glass_harbor,Oren-line,42,Oren-line remembers net-knot-thanks rule from generation 39,net-knot-thanks,custom: ask before taking lamp oil,0.66959,True,archive:glass_harbor:Oren-line:1035
1036,1035,glass_harbor,Sera-line,42,Sera-line remembers net-knot-thanks rule from generation 39,net-knot-thanks,custom: ask before taking lamp oil,0.66959,True,archive:glass_harbor:Sera-line:1035
1037,1035,cinder_garden,Pax-line,42,Pax-line remembers seed-count rule from generation 39,seed-count,custom: ask before taking shade wood,0.669442,True,archive:cinder_garden:Pax-line:1035
1041,1040,glass_harbor,Oren-line,42,Oren-line remembers net-knot-thanks rule from generation 39,net-knot-thanks,custom: ask before taking lamp oil,0.669586,True,archive:glass_harbor:Oren-line:1040
1041,1040,glass_harbor,Sera-line,42,Sera-line remembers net-knot-thanks rule from generation 39,net-knot-thanks,custom: ask before taking lamp oil,0.669586,True,archive:glass_harbor:Sera-line:1040
1042,1040,cinder_garden,Pax-line,42,Pax-line remembers seed-count rule from generation 39,seed-count,custom: ask before taking shade wood,0.669438,True,archive:cinder_garden:Pax-line:1040
1046,1045,glass_harbor,Oren-line,42,Oren-line remembers net-knot-thanks rule from generation 39,net-knot-thanks,custom: ask before taking lamp oil,0.669582,True,archive:glass_harbor:Oren-line:1045
1046,1045,glass_harbor,Sera-line,42,Sera-line remembers net-knot-thanks rule from generation 39,net-knot-thanks,custom: ask before taking lamp oil,0.669582,True,archive:glass_harbor:Sera-line:1045
1047,1045,cinder_garden,Pax-line,42,Pax-line remembers seed-count rule from generation 39,seed-count,custom: ask before taking shade wood,0.6695,True,archive:cinder_garden:Pax-line:1045
1050,1050,moss_ward,Tala-line,43,Tala-line remembers warm-cup rule from generation 40,warm-cup,custom: ask before taking root starch,0.676047,True,archive:moss_ward:Tala-line:1050
1051,1050,glass_harbor,Nia-line,43,Nia-line remembers net-knot-thanks rule from generation 40,net-knot-thanks,custom: ask before taking kelp fiber,0.675966,True,archive:glass_harbor:Nia-line:1050
1053,1050,lichen_bridge,Luma-line,43,Luma-line remembers rope-touch rule from generation 40,rope-touch,custom: ask before taking signal stone,0.676966,True,archive:lichen_bridge:Luma-line:1050
1054,1050,orchid_engine,Bea-line,43,Bea-line remembers gear-wash-thanks rule from generation 40,gear-wash-thanks,custom: ask before taking steam water,0.676818,True,archive:orchid_engine:Bea-line:1050
1054,1050,orchid_engine,Cai-line,43,Cai-line remembers gear-wash-thanks rule from generation 40,gear-wash-thanks,custom: ask before taking steam water,0.676818,True,archive:orchid_engine:Cai-line:1050
1054,1050,orchid_engine,Eli-line,43,Eli-line remembers gear-wash-thanks rule from generation 40,gear-wash-thanks,custom: ask before taking steam water,0.676818,True,archive:orchid_engine:Eli-line:1050
1055,1055,moss_ward,Tala-line,43,Tala-line remembers warm-cup rule from generation 40,warm-cup,custom: ask before taking root starch,0.67611,True,archive:moss_ward:Tala-line:1055
1056,1055,glass_harbor,Nia-line,43,Nia-line remembers net-knot-thanks rule from generation 40,net-knot-thanks,custom: ask before taking kelp fiber,0.675962,True,archive:glass_harbor:Nia-line:1055
1058,1055,lichen_bridge,Luma-line,43,Luma-line remembers rope-touch rule from generation 40,rope-touch,custom: ask before taking signal stone,0.676962,True,archive:lichen_bridge:Luma-line:1055
1059,1055,orchid_engine,Bea-line,43,Bea-line remembers gear-wash-thanks rule from generation 40,gear-wash-thanks,custom: ask before taking steam water,0.676814,True,archive:orchid_engine:Bea-line:1055
1059,1055,orchid_engine,Cai-line,43,Cai-line remembers gear-wash-thanks rule from generation 40,gear-wash-thanks,custom: ask before taking steam water,0.676814,True,archive:orchid_engine:Cai-line:1055
1059,1055,orchid_engine,Eli-line,43,Eli-line remembers gear-wash-thanks rule from generation 40,gear-wash-thanks,custom: ask before taking steam water,0.676814,True,archive:orchid_engine:Eli-line:1055
1060,1060,moss_ward,Tala-line,43,Tala-line remembers warm-cup rule from generation 40,warm-cup,custom: ask before taking root starch,0.676106,True,archive:moss_ward:Tala-line:1060
1061,1060,glass_harbor,Nia-line,43,Nia-line remembers net-knot-thanks rule from generation 40,net-knot-thanks,custom: ask before taking kelp fiber,0.675958,True,archive:glass_harbor:Nia-line:1060
1063,1060,lichen_bridge,Luma-line,43,Luma-line remembers rope-touch rule from generation 40,rope-touch,custom: ask before taking signal stone,0.676958,True,archive:lichen_bridge:Luma-line:1060
1064,1060,orchid_engine,Bea-line,43,Bea-line remembers gear-wash-thanks rule from generation 40,gear-wash-thanks,custom: ask before taking steam water,0.67681,True,archive:orchid_engine:Bea-line:1060
1064,1060,orchid_engine,Cai-line,43,Cai-line remembers gear-wash-thanks rule from generation 40,gear-wash-thanks,custom: ask before taking steam water,0.67681,True,archive:orchid_engine:Cai-line:1060
1064,1060,orchid_engine,Eli-line,43,Eli-line remembers gear-wash-thanks rule from generation 40,gear-wash-thanks,custom: ask before taking steam water,0.67681,True,archive:orchid_engine:Eli-line:1060
1065,1065,moss_ward,Tala-line,43,Tala-line remembers warm-cup rule from generation 40,warm-cup,custom: ask before taking root starch,0.676102,True,archive:moss_ward:Tala-line:1065
1066,1065,glass_harbor,Nia-line,43,Nia-line remembers net-knot-thanks rule from generation 40,net-knot-thanks,custom: ask before taking kelp fiber,0.675954,True,archive:glass_harbor:Nia-line:1065
1068,1065,lichen_bridge,Luma-line,43,Luma-line remembers rope-touch rule from generation 40,rope-touch,custom: ask before taking signal stone,0.676954,True,archive:lichen_bridge:Luma-line:1065
1069,1065,orchid_engine,Bea-line,43,Bea-line remembers gear-wash-thanks rule from generation 40,gear-wash-thanks,custom: ask before taking steam water,0.676806,True,archive:orchid_engine:Bea-line:1065
1069,1065,orchid_engine,Cai-line,43,Cai-line remembers gear-wash-thanks rule from generation 40,gear-wash-thanks,custom: ask before taking steam water,0.676806,True,archive:orchid_engine:Cai-line:1065
1069,1065,orchid_engine,Eli-line,43,Eli-line remembers gear-wash-thanks rule from generation 40,gear-wash-thanks,custom: ask before taking steam water,0.676806,True,archive:orchid_engine:Eli-line:1065
1070,1070,moss_ward,Tala-line,43,Tala-line remembers warm-cup rule from generation 40,warm-cup,custom: ask before taking root starch,0.676098,True,archive:moss_ward:Tala-line:1070
1071,1070,glass_harbor,Nia-line,43,Nia-line remembers net-knot-thanks rule from generation 40,net-knot-thanks,custom: ask before taking kelp fiber,0.67595,True,archive:glass_harbor:Nia-line:1070
1073,1070,lichen_bridge,Luma-line,43,Luma-line remembers rope-touch rule from generation 40,rope-touch,custom: ask before taking signal stone,0.67695,True,archive:lichen_bridge:Luma-line:1070
1074,1070,orchid_engine,Bea-line,43,Bea-line remembers gear-wash-thanks rule from generation 40,gear-wash-thanks,custom: ask before taking steam water,0.676802,True,archive:orchid_engine:Bea-line:1070
1074,1070,orchid_engine,Cai-line,43,Cai-line remembers gear-wash-thanks rule from generation 40,gear-wash-thanks,custom: ask before taking steam water,0.676802,True,archive:orchid_engine:Cai-line:1070
1074,1070,orchid_engine,Eli-line,43,Eli-line remembers gear-wash-thanks rule from generation 40,gear-wash-thanks,custom: ask before taking steam water,0.676802,True,archive:orchid_engine:Eli-line:1070
1075,1075,moss_ward,Ari-line,44,Ari-line remembers warm-cup rule from generation 41,warm-cup,custom: ask before taking moss fiber,0.682445,True,archive:moss_ward:Ari-line:1075
1075,1075,moss_ward,Fay-line,44,Fay-line remembers warm-cup rule from generation 41,warm-cup,custom: ask before taking moss fiber,0.682445,True,archive:moss_ward:Fay-line:1075
