epoch_id,simulated_year,settlement_id,proto_family,root_count,lexicon_size,grammar_complexity,dialect_split_count,mutual_intelligibility,example_phrase,not_autonomous_language_claim,frequency_hz,flower_phase
651,650,glass_harbor,proto-harbor-chime,23,256,0.476,2,0.959805,harbor chime keeps lamp-touch 12,True,13.96512,0.865556
652,650,cinder_garden,proto-cinder-pulse,24,258,0.476,2,0.959713,cinder pulse keeps shade-bow 0,True,16.52812,0.886556
653,650,lichen_bridge,proto-bridge-hum,25,260,0.476,2,0.959621,bridge hum keeps rope-touch 0,True,15.20112,0.875556
654,650,orchid_engine,proto-engine-ring,26,262,0.476,2,0.959528,engine ring keeps valve-pause 0,True,17.53412,0.898556
655,655,moss_ward,proto-moss-breath,22,254,0.476,2,0.959085,moss breath keeps door-watch 10,True,12.87712,0.866444
656,655,glass_harbor,proto-harbor-chime,23,256,0.476,2,0.959803,harbor chime keeps lamp-touch 0,True,14.02012,0.879444
657,655,cinder_garden,proto-cinder-pulse,24,258,0.476,2,0.959711,cinder pulse keeps seed-count 1,True,16.58312,0.900444
658,655,lichen_bridge,proto-bridge-hum,25,260,0.476,2,0.959618,bridge hum keeps signal-hush 1,True,15.25612,0.889444
659,655,orchid_engine,proto-engine-ring,26,262,0.476,2,0.959526,engine ring keeps orchid-cup 1,True,17.58912,0.912444
660,660,moss_ward,proto-moss-breath,22,254,0.476,2,0.959083,moss breath keeps blanket-share 11,True,12.93212,0.880333
661,660,glass_harbor,proto-harbor-chime,23,256,0.476,2,0.959801,harbor chime keeps tea-before-crossing 1,True,14.07512,0.893333
662,660,cinder_garden,proto-cinder-pulse,24,258,0.476,2,0.959708,cinder pulse keeps cool-hand 2,True,16.63812,0.914333
663,660,lichen_bridge,proto-bridge-hum,25,260,0.476,2,0.959616,bridge hum keeps shared-bowl 2,True,15.31112,0.903333
664,660,orchid_engine,proto-engine-ring,26,262,0.476,2,0.959523,engine ring keeps gear-wash-thanks 2,True,17.64412,0.926333
665,665,moss_ward,proto-moss-breath,22,254,0.476,2,0.959081,moss breath keeps warm-cup 12,True,12.98712,0.894222
666,665,glass_harbor,proto-harbor-chime,23,256,0.476,2,0.959798,harbor chime keeps net-knot-thanks 2,True,14.13012,0.907222
667,665,cinder_garden,proto-cinder-pulse,24,258,0.476,2,0.959706,cinder pulse keeps shade-bow 3,True,16.69312,0.928222
668,665,lichen_bridge,proto-bridge-hum,25,260,0.476,2,0.959613,bridge hum keeps rope-touch 3,True,15.36612,0.917222
669,665,orchid_engine,proto-engine-ring,26,262,0.476,2,0.959521,engine ring keeps valve-pause 3,True,17.69912,0.940222
670,670,moss_ward,proto-moss-breath,22,254,0.476,2,0.959078,moss breath keeps warm-cup 0,True,13.04212,0.908111
671,670,glass_harbor,proto-harbor-chime,23,256,0.476,2,0.959796,harbor chime keeps lamp-touch 3,True,14.18512,0.921111
672,670,cinder_garden,proto-cinder-pulse,24,258,0.476,2,0.959703,cinder pulse keeps seed-count 4,True,16.74812,0.942111
673,670,lichen_bridge,proto-bridge-hum,25,260,0.476,2,0.959611,bridge hum keeps signal-hush 4,True,15.42112,0.931111
674,670,orchid_engine,proto-engine-ring,26,262,0.476,2,0.959518,engine ring keeps orchid-cup 4,True,17.75412,0.954111
675,675,moss_ward,proto-moss-breath,23,261,0.486,2,0.960096,moss breath keeps blanket-share 2,True,13.11382,0.923
676,675,glass_harbor,proto-harbor-chime,24,263,0.486,2,0.960003,harbor chime keeps net-knot-thanks 5,True,14.25682,0.936
677,675,cinder_garden,proto-cinder-pulse,25,265,0.486,2,0.959911,cinder pulse keeps shade-bow 6,True,16.81982,0.957
678,675,lichen_bridge,proto-bridge-hum,26,267,0.486,2,0.959818,bridge hum keeps rope-touch 6,True,15.49282,0.946
679,675,orchid_engine,proto-engine-ring,27,269,0.486,2,0.959726,engine ring keeps valve-pause 6,True,17.82582,0.969
680,680,moss_ward,proto-moss-breath,23,261,0.486,2,0.960093,moss breath keeps warm-cup 3,True,13.16882,0.936889
681,680,glass_harbor,proto-harbor-chime,24,263,0.486,2,0.960001,harbor chime keeps lamp-touch 6,True,14.31182,0.949889
682,680,cinder_garden,proto-cinder-pulse,25,265,0.486,2,0.959908,cinder pulse keeps seed-count 7,True,16.87482,0.970889
683,680,lichen_bridge,proto-bridge-hum,26,267,0.486,2,0.959816,bridge hum keeps signal-hush 7,True,15.54782,0.959889
684,680,orchid_engine,proto-engine-ring,27,269,0.486,2,0.959724,engine ring keeps orchid-cup 7,True,17.88082,0.982889
685,685,moss_ward,proto-moss-breath,23,261,0.486,2,0.960091,moss breath keeps door-watch 4,True,13.22382,0.950778
686,685,glass_harbor,proto-harbor-chime,24,263,0.486,2,0.959998,harbor chime keeps tea-before-crossing 7,True,14.36682,0.963778
687,685,cinder_garden,proto-cinder-pulse,25,265,0.486,2,0.959906,cinder pulse keeps cool-hand 8,True,16.92982,0.984778
688,685,lichen_bridge,proto-bridge-hum,26,267,0.486,2,0.959814,bridge hum keeps shared-bowl 8,True,15.60282,0.973778
689,685,orchid_engine,proto-engine-ring,27,269,0.486,2,0.959721,engine ring keeps gear-wash-thanks 8,True,17.93582,0.996778
690,690,moss_ward,proto-moss-breath,23,261,0.486,2,0.960088,moss breath keeps blanket-share 5,True,13.27882,0.964667
691,690,glass_harbor,proto-harbor-chime,24,263,0.486,2,0.959996,harbor chime keeps net-knot-thanks 8,True,14.42182,0.977667
692,690,cinder_garden,proto-cinder-pulse,25,265,0.486,2,0.959904,cinder pulse keeps shade-bow 9,True,16.98482,0.998667
693,690,lichen_bridge,proto-bridge-hum,26,267,0.486,2,0.959811,bridge hum keeps rope-touch 9,True,15.65782,0.987667
694,690,orchid_engine,proto-engine-ring,27,269,0.486,2,0.959719,engine ring keeps valve-pause 9,True,17.99082,0.010667
695,695,moss_ward,proto-moss-breath,23,261,0.486,2,0.960086,moss breath keeps warm-cup 6,True,13.33382,0.978556
696,695,glass_harbor,proto-harbor-chime,24,263,0.486,2,0.959994,harbor chime keeps lamp-touch 9,True,14.47682,0.991556
697,695,cinder_garden,proto-cinder-pulse,25,265,0.486,2,0.959901,cinder pulse keeps seed-count 10,True,17.03982,0.012556
698,695,lichen_bridge,proto-bridge-hum,26,267,0.486,2,0.959809,bridge hum keeps signal-hush 10,True,15.71282,0.001556
699,695,orchid_engine,proto-engine-ring,27,269,0.486,2,0.959758,engine ring keeps orchid-cup 10,True,18.04582,0.024556
700,700,moss_ward,proto-moss-breath,23,266,0.496,2,0.960285,moss breath keeps blanket-share 8,True,13.39252,0.993444
701,700,glass_harbor,proto-harbor-chime,24,268,0.496,2,0.960192,harbor chime keeps net-knot-thanks 11,True,14.53552,0.006444
702,700,cinder_garden,proto-cinder-pulse,25,270,0.496,2,0.9601,cinder pulse keeps shade-bow 12,True,17.09852,0.027444
703,700,lichen_bridge,proto-bridge-hum,26,272,0.496,2,0.960049,bridge hum keeps rope-touch 12,True,15.77152,0.016444
704,700,orchid_engine,proto-engine-ring,27,274,0.496,2,0.959956,engine ring keeps valve-pause 12,True,18.10452,0.039444
705,705,moss_ward,proto-moss-breath,23,266,0.496,3,0.942282,moss breath keeps warm-cup 9,True,13.44752,0.007333
706,705,glass_harbor,proto-harbor-chime,24,268,0.496,3,0.94219,harbor chime keeps lamp-touch 12,True,14.59052,0.020333
707,705,cinder_garden,proto-cinder-pulse,25,270,0.496,3,0.942139,cinder pulse keeps shade-bow 0,True,17.15352,0.041333
708,705,lichen_bridge,proto-bridge-hum,26,272,0.496,3,0.942046,bridge hum keeps rope-touch 0,True,15.82652,0.030333
709,705,orchid_engine,proto-engine-ring,27,274,0.496,3,0.941954,engine ring keeps valve-pause 0,True,18.15952,0.053333
710,710,moss_ward,proto-moss-breath,23,266,0.496,3,0.94228,moss breath keeps door-watch 10,True,13.50252,0.021222
711,710,glass_harbor,proto-harbor-chime,24,268,0.496,3,0.942229,harbor chime keeps lamp-touch 0,True,14.64552,0.034222
712,710,cinder_garden,proto-cinder-pulse,25,270,0.496,3,0.942136,cinder pulse keeps seed-count 1,True,17.20852,0.055222
713,710,lichen_bridge,proto-bridge-hum,26,272,0.496,3,0.942044,bridge hum keeps signal-hush 1,True,15.88152,0.044222
714,710,orchid_engine,proto-engine-ring,27,274,0.496,3,0.941951,engine ring keeps orchid-cup 1,True,18.21452,0.067222
715,715,moss_ward,proto-moss-breath,23,266,0.496,3,0.942319,moss breath keeps blanket-share 11,True,13.55752,0.035111
716,715,glass_harbor,proto-harbor-chime,24,268,0.496,3,0.942226,harbor chime keeps tea-before-crossing 1,True,14.70052,0.048111
717,715,cinder_garden,proto-cinder-pulse,25,270,0.496,3,0.942134,cinder pulse keeps cool-hand 2,True,17.26352,0.069111
718,715,lichen_bridge,proto-bridge-hum,26,272,0.496,3,0.942041,bridge hum keeps shared-bowl 2,True,15.93652,0.058111
719,715,orchid_engine,proto-engine-ring,27,274,0.496,3,0.941949,engine ring keeps gear-wash-thanks 2,True,18.26952,0.081111
720,720,moss_ward,proto-moss-breath,23,266,0.496,3,0.942316,moss breath keeps warm-cup 12,True,13.61252,0.049
721,720,glass_harbor,proto-harbor-chime,24,268,0.496,3,0.942224,harbor chime keeps net-knot-thanks 2,True,14.75552,0.062
722,720,cinder_garden,proto-cinder-pulse,25,270,0.496,3,0.942131,cinder pulse keeps shade-bow 3,True,17.31852,0.083
723,720,lichen_bridge,proto-bridge-hum,26,272,0.496,3,0.942039,bridge hum keeps rope-touch 3,True,15.99152,0.072
724,720,orchid_engine,proto-engine-ring,27,274,0.496,3,0.941946,engine ring keeps valve-pause 3,True,18.32452,0.095
725,725,moss_ward,proto-moss-breath,23,271,0.506,3,0.942533,moss breath keeps door-watch 1,True,13.67122,0.063889
726,725,glass_harbor,proto-harbor-chime,24,273,0.506,3,0.94244,harbor chime keeps tea-before-crossing 4,True,14.81422,0.076889
727,725,cinder_garden,proto-cinder-pulse,25,275,0.506,3,0.942348,cinder pulse keeps cool-hand 5,True,17.37722,0.097889
728,725,lichen_bridge,proto-bridge-hum,26,277,0.506,3,0.942255,bridge hum keeps shared-bowl 5,True,16.05022,0.086889
729,725,orchid_engine,proto-engine-ring,27,279,0.506,3,0.942163,engine ring keeps gear-wash-thanks 5,True,18.38322,0.109889
730,730,moss_ward,proto-moss-breath,23,271,0.506,3,0.94253,moss breath keeps blanket-share 2,True,13.72622,0.077778
731,730,glass_harbor,proto-harbor-chime,24,273,0.506,3,0.942438,harbor chime keeps net-knot-thanks 5,True,14.86922,0.090778
732,730,cinder_garden,proto-cinder-pulse,25,275,0.506,3,0.942345,cinder pulse keeps shade-bow 6,True,17.43222,0.111778
733,730,lichen_bridge,proto-bridge-hum,26,277,0.506,3,0.942253,bridge hum keeps rope-touch 6,True,16.10522,0.100778
734,730,orchid_engine,proto-engine-ring,27,279,0.506,3,0.942161,engine ring keeps valve-pause 6,True,18.43822,0.123778
735,735,moss_ward,proto-moss-breath,23,271,0.506,3,0.942528,moss breath keeps warm-cup 3,True,13.78122,0.091667
736,735,glass_harbor,proto-harbor-chime,24,273,0.506,3,0.942435,harbor chime keeps lamp-touch 6,True,14.92422,0.104667
737,735,cinder_garden,proto-cinder-pulse,25,275,0.506,3,0.942343,cinder pulse keeps seed-count 7,True,17.48722,0.125667
738,735,lichen_bridge,proto-bridge-hum,26,277,0.506,3,0.942251,bridge hum keeps signal-hush 7,True,16.16022,0.114667
739,735,orchid_engine,proto-engine-ring,27,279,0.506,3,0.942158,engine ring keeps orchid-cup 7,True,18.49322,0.137667
740,740,moss_ward,proto-moss-breath,23,271,0.506,3,0.942525,moss breath keeps door-watch 4,True,13.83622,0.105556
741,740,glass_harbor,proto-harbor-chime,24,273,0.506,3,0.942433,harbor chime keeps tea-before-crossing 7,True,14.97922,0.118556
742,740,cinder_garden,proto-cinder-pulse,25,275,0.506,3,0.942341,cinder pulse keeps cool-hand 8,True,17.54222,0.139556
743,740,lichen_bridge,proto-bridge-hum,26,277,0.506,3,0.942248,bridge hum keeps shared-bowl 8,True,16.21522,0.128556
744,740,orchid_engine,proto-engine-ring,27,279,0.506,3,0.942156,engine ring keeps gear-wash-thanks 8,True,18.54822,0.151556
745,745,moss_ward,proto-moss-breath,23,271,0.506,3,0.942523,moss breath keeps blanket-share 5,True,13.89122,0.119444
746,745,glass_harbor,proto-harbor-chime,24,273,0.506,3,0.942431,harbor chime keeps net-knot-thanks 8,True,15.03422,0.132444
747,745,cinder_garden,proto-cinder-pulse,25,275,0.506,3,0.942338,cinder pulse keeps shade-bow 9,True,17.59722,0.153444
748,745,lichen_bridge,proto-bridge-hum,26,277,0.506,3,0.942246,bridge hum keeps rope-touch 9,True,16.27022,0.142444
749,745,orchid_engine,proto-engine-ring,27,279,0.506,3,0.942153,engine ring keeps valve-pause 9,True,18.60322,0.165444
750,750,moss_ward,proto-moss-breath,24,278,0.516,4,0.924731,moss breath keeps door-watch 7,True,13.96292,0.134333
751,750,glass_harbor,proto-harbor-chime,25,280,0.516,4,0.924638,harbor chime keeps tea-before-crossing 10,True,15.10592,0.147333
752,750,cinder_garden,proto-cinder-pulse,26,282,0.516,4,0.924546,cinder pulse keeps cool-hand 11,True,17.66892,0.168333
753,750,lichen_bridge,proto-bridge-hum,27,284,0.516,4,0.924453,bridge hum keeps shared-bowl 11,True,16.34192,0.157333
754,750,orchid_engine,proto-engine-ring,28,286,0.516,4,0.924361,engine ring keeps gear-wash-thanks 11,True,18.67492,0.180333
755,755,moss_ward,proto-moss-breath,24,278,0.516,4,0.924728,moss breath keeps blanket-share 8,True,14.01792,0.148222
756,755,glass_harbor,proto-harbor-chime,25,280,0.516,4,0.924636,harbor chime keeps net-knot-thanks 11,True,15.16092,0.161222
757,755,cinder_garden,proto-cinder-pulse,26,282,0.516,4,0.924543,cinder pulse keeps shade-bow 12,True,17.72392,0.182222
758,755,lichen_bridge,proto-bridge-hum,27,284,0.516,4,0.924451,bridge hum keeps rope-touch 12,True,16.39692,0.171222
759,755,orchid_engine,proto-engine-ring,28,286,0.516,4,0.924358,engine ring keeps valve-pause 12,True,18.72992,0.194222
760,760,moss_ward,proto-moss-breath,24,278,0.516,4,0.924726,moss breath keeps warm-cup 9,True,14.07292,0.162111
761,760,glass_harbor,proto-harbor-chime,25,280,0.516,4,0.924633,harbor chime keeps lamp-touch 12,True,15.21592,0.175111
762,760,cinder_garden,proto-cinder-pulse,26,282,0.516,4,0.924541,cinder pulse keeps shade-bow 0,True,17.77892,0.196111
763,760,lichen_bridge,proto-bridge-hum,27,284,0.516,4,0.924448,bridge hum keeps rope-touch 0,True,16.45192,0.185111
764,760,orchid_engine,proto-engine-ring,28,286,0.516,4,0.924356,engine ring keeps valve-pause 0,True,18.78492,0.208111
765,765,moss_ward,proto-moss-breath,24,278,0.516,4,0.924723,moss breath keeps door-watch 10,True,14.12792,0.176
766,765,glass_harbor,proto-harbor-chime,25,280,0.516,4,0.924631,harbor chime keeps lamp-touch 0,True,15.27092,0.189
767,765,cinder_garden,proto-cinder-pulse,26,282,0.516,4,0.924538,cinder pulse keeps seed-count 1,True,17.83392,0.21
768,765,lichen_bridge,proto-bridge-hum,27,284,0.516,4,0.924446,bridge hum keeps signal-hush 1,True,16.50692,0.199
769,765,orchid_engine,proto-engine-ring,28,286,0.516,4,0.924354,engine ring keeps orchid-cup 1,True,18.83992,0.222
770,770,moss_ward,proto-moss-breath,24,278,0.516,4,0.924721,moss breath keeps blanket-share 11,True,14.18292,0.189889
771,770,glass_harbor,proto-harbor-chime,25,280,0.516,4,0.924628,harbor chime keeps tea-before-crossing 1,True,15.32592,0.202889
772,770,cinder_garden,proto-cinder-pulse,26,282,0.516,4,0.924536,cinder pulse keeps cool-hand 2,True,17.88892,0.223889
773,770,lichen_bridge,proto-bridge-hum,27,284,0.516,4,0.924444,bridge hum keeps shared-bowl 2,True,16.56192,0.212889
774,770,orchid_engine,proto-engine-ring,28,286,0.516,4,0.924351,engine ring keeps gear-wash-thanks 2,True,18.89492,0.235889
775,775,moss_ward,proto-moss-breath,24,283,0.526,4,0.924928,moss breath keeps warm-cup 0,True,14.24162,0.204778
776,775,glass_harbor,proto-harbor-chime,25,285,0.526,4,0.924836,harbor chime keeps lamp-touch 3,True,15.38462,0.217778
777,775,cinder_garden,proto-cinder-pulse,26,287,0.526,4,0.924744,cinder pulse keeps seed-count 4,True,17.94762,0.238778
778,775,lichen_bridge,proto-bridge-hum,27,289,0.526,4,0.924651,bridge hum keeps signal-hush 4,True,16.62062,0.227778
779,775,orchid_engine,proto-engine-ring,28,291,0.526,4,0.924559,engine ring keeps orchid-cup 4,True,18.95362,0.250778
780,780,moss_ward,proto-moss-breath,24,283,0.526,4,0.924926,moss breath keeps door-watch 1,True,14.29662,0.218667
781,780,glass_harbor,proto-harbor-chime,25,285,0.526,4,0.924834,harbor chime keeps tea-before-crossing 4,True,15.43962,0.231667
782,780,cinder_garden,proto-cinder-pulse,26,287,0.526,4,0.924741,cinder pulse keeps cool-hand 5,True,18.00262,0.252667
783,780,lichen_bridge,proto-bridge-hum,27,289,0.526,4,0.924649,bridge hum keeps shared-bowl 5,True,16.67562,0.241667
784,780,orchid_engine,proto-engine-ring,28,291,0.526,4,0.924598,engine ring keeps gear-wash-thanks 5,True,19.00862,0.264667
785,785,moss_ward,proto-moss-breath,24,283,0.526,4,0.924924,moss breath keeps blanket-share 2,True,14.35162,0.232556
786,785,glass_harbor,proto-harbor-chime,25,285,0.526,4,0.924831,harbor chime keeps net-knot-thanks 5,True,15.49462,0.245556
787,785,cinder_garden,proto-cinder-pulse,26,287,0.526,4,0.924739,cinder pulse keeps shade-bow 6,True,18.05762,0.266556
788,785,lichen_bridge,proto-bridge-hum,27,289,0.526,4,0.924688,bridge hum keeps rope-touch 6,True,16.73062,0.255556
789,785,orchid_engine,proto-engine-ring,28,291,0.526,4,0.924595,engine ring keeps valve-pause 6,True,19.06362,0.278556
790,790,moss_ward,proto-moss-breath,24,283,0.526,4,0.924921,moss breath keeps warm-cup 3,True,14.40662,0.246444
791,790,glass_harbor,proto-harbor-chime,25,285,0.526,4,0.924829,harbor chime keeps lamp-touch 6,True,15.54962,0.259444
792,790,cinder_garden,proto-cinder-pulse,26,287,0.526,4,0.924778,cinder pulse keeps seed-count 7,True,18.11262,0.280444
793,790,lichen_bridge,proto-bridge-hum,27,289,0.526,4,0.924685,bridge hum keeps signal-hush 7,True,16.78562,0.269444
794,790,orchid_engine,proto-engine-ring,28,291,0.526,4,0.924593,engine ring keeps orchid-cup 7,True,19.11862,0.292444
795,795,moss_ward,proto-moss-breath,24,283,0.526,4,0.924919,moss breath keeps door-watch 4,True,14.46162,0.260333
796,795,glass_harbor,proto-harbor-chime,25,285,0.526,4,0.924868,harbor chime keeps tea-before-crossing 7,True,15.60462,0.273333
797,795,cinder_garden,proto-cinder-pulse,26,287,0.526,4,0.924775,cinder pulse keeps cool-hand 8,True,18.16762,0.294333
798,795,lichen_bridge,proto-bridge-hum,27,289,0.526,4,0.924683,bridge hum keeps shared-bowl 8,True,16.84062,0.283333
799,795,orchid_engine,proto-engine-ring,28,291,0.526,4,0.92459,engine ring keeps gear-wash-thanks 8,True,19.17362,0.306333
800,800,moss_ward,proto-moss-breath,24,288,0.542,4,0.925168,moss breath keeps warm-cup 6,True,14.52254,0.275222
801,800,glass_harbor,proto-harbor-chime,25,290,0.542,4,0.925075,harbor chime keeps lamp-touch 9,True,15.66554,0.288222
802,800,cinder_garden,proto-cinder-pulse,26,292,0.542,4,0.924983,cinder pulse keeps seed-count 10,True,18.22854,0.309222
803,800,lichen_bridge,proto-bridge-hum,27,294,0.542,4,0.92489,bridge hum keeps signal-hush 10,True,16.90154,0.298222
804,800,orchid_engine,proto-engine-ring,28,296,0.542,4,0.925608,engine ring keeps orchid-cup 10,True,19.23454,0.321222
805,805,moss_ward,proto-moss-breath,24,288,0.542,4,0.925165,moss breath keeps door-watch 7,True,14.57754,0.289111
806,805,glass_harbor,proto-harbor-chime,25,290,0.542,4,0.925073,harbor chime keeps tea-before-crossing 10,True,15.72054,0.302111
807,805,cinder_garden,proto-cinder-pulse,26,292,0.542,4,0.92498,cinder pulse keeps cool-hand 11,True,18.28354,0.323111
808,805,lichen_bridge,proto-bridge-hum,27,294,0.542,4,0.924888,bridge hum keeps shared-bowl 11,True,16.95654,0.312111
809,805,orchid_engine,proto-engine-ring,28,296,0.542,4,0.925605,engine ring keeps gear-wash-thanks 11,True,19.28954,0.335111
810,810,moss_ward,proto-moss-breath,24,288,0.542,4,0.925163,moss breath keeps blanket-share 8,True,14.63254,0.303
811,810,glass_harbor,proto-harbor-chime,25,290,0.542,4,0.92507,harbor chime keeps net-knot-thanks 11,True,15.77554,0.316
812,810,cinder_garden,proto-cinder-pulse,26,292,0.542,4,0.924978,cinder pulse keeps shade-bow 12,True,18.33854,0.337
813,810,lichen_bridge,proto-bridge-hum,27,294,0.542,4,0.924885,bridge hum keeps rope-touch 12,True,17.01154,0.326
814,810,orchid_engine,proto-engine-ring,28,296,0.542,4,0.925603,engine ring keeps valve-pause 12,True,19.34454,0.349
815,815,moss_ward,proto-moss-breath,24,288,0.542,4,0.92516,moss breath keeps warm-cup 9,True,14.68754,0.316889
816,815,glass_harbor,proto-harbor-chime,25,290,0.542,4,0.925068,harbor chime keeps lamp-touch 12,True,15.83054,0.329889
817,815,cinder_garden,proto-cinder-pulse,26,292,0.542,4,0.924975,cinder pulse keeps shade-bow 0,True,18.39354,0.350889
818,815,lichen_bridge,proto-bridge-hum,27,294,0.542,4,0.924883,bridge hum keeps rope-touch 0,True,17.06654,0.339889
819,815,orchid_engine,proto-engine-ring,28,296,0.542,4,0.925601,engine ring keeps valve-pause 0,True,19.39954,0.362889
820,820,moss_ward,proto-moss-breath,24,288,0.542,4,0.925158,moss breath keeps door-watch 10,True,14.74254,0.330778
821,820,glass_harbor,proto-harbor-chime,25,290,0.542,4,0.925065,harbor chime keeps lamp-touch 0,True,15.88554,0.343778
822,820,cinder_garden,proto-cinder-pulse,26,292,0.542,4,0.924973,cinder pulse keeps seed-count 1,True,18.44854,0.364778
823,820,lichen_bridge,proto-bridge-hum,27,294,0.542,4,0.924881,bridge hum keeps signal-hush 1,True,17.12154,0.353778
824,820,orchid_engine,proto-engine-ring,28,296,0.542,4,0.925598,engine ring keeps orchid-cup 1,True,19.45454,0.376778
825,825,moss_ward,proto-moss-breath,25,295,0.552,4,0.925365,moss breath keeps warm-cup 12,True,14.81424,0.345667
826,825,glass_harbor,proto-harbor-chime,26,297,0.552,4,0.925273,harbor chime keeps net-knot-thanks 2,True,15.95724,0.358667
827,825,cinder_garden,proto-cinder-pulse,27,299,0.552,4,0.925181,cinder pulse keeps shade-bow 3,True,18.52024,0.379667
828,825,lichen_bridge,proto-bridge-hum,28,301,0.552,4,0.925898,bridge hum keeps rope-touch 3,True,17.19324,0.368667
829,825,orchid_engine,proto-engine-ring,29,303,0.552,4,0.925806,engine ring keeps valve-pause 3,True,19.52624,0.391667
830,830,moss_ward,proto-moss-breath,25,295,0.552,4,0.925363,moss breath keeps warm-cup 0,True,14.86924,0.359556
831,830,glass_harbor,proto-harbor-chime,26,297,0.552,4,0.925271,harbor chime keeps lamp-touch 3,True,16.01224,0.372556
832,830,cinder_garden,proto-cinder-pulse,27,299,0.552,4,0.925178,cinder pulse keeps seed-count 4,True,18.57524,0.393556
833,830,lichen_bridge,proto-bridge-hum,28,301,0.552,4,0.925896,bridge hum keeps signal-hush 4,True,17.24824,0.382556
834,830,orchid_engine,proto-engine-ring,29,303,0.552,4,0.925803,engine ring keeps orchid-cup 4,True,19.58124,0.405556
835,835,moss_ward,proto-moss-breath,25,295,0.552,4,0.925361,moss breath keeps door-watch 1,True,14.92424,0.373444
836,835,glass_harbor,proto-harbor-chime,26,297,0.552,4,0.925268,harbor chime keeps tea-before-crossing 4,True,16.06724,0.386444
837,835,cinder_garden,proto-cinder-pulse,27,299,0.552,4,0.925176,cinder pulse keeps cool-hand 5,True,18.63024,0.407444
838,835,lichen_bridge,proto-bridge-hum,28,301,0.552,4,0.925893,bridge hum keeps shared-bowl 5,True,17.30324,0.396444
839,835,orchid_engine,proto-engine-ring,29,303,0.552,4,0.925801,engine ring keeps gear-wash-thanks 5,True,19.63624,0.419444
840,840,moss_ward,proto-moss-breath,25,295,0.552,4,0.925358,moss breath keeps blanket-share 2,True,14.97924,0.387333
841,840,glass_harbor,proto-harbor-chime,26,297,0.552,4,0.925266,harbor chime keeps net-knot-thanks 5,True,16.12224,0.400333
842,840,cinder_garden,proto-cinder-pulse,27,299,0.552,4,0.925173,cinder pulse keeps shade-bow 6,True,18.68524,0.421333
843,840,lichen_bridge,proto-bridge-hum,28,301,0.552,4,0.925891,bridge hum keeps rope-touch 6,True,17.35824,0.410333
844,840,orchid_engine,proto-engine-ring,29,303,0.552,4,0.925798,engine ring keeps valve-pause 6,True,19.69124,0.433333
845,845,moss_ward,proto-moss-breath,25,295,0.552,4,0.925356,moss breath keeps warm-cup 3,True,15.03424,0.401222
846,845,glass_harbor,proto-harbor-chime,26,297,0.552,4,0.925263,harbor chime keeps lamp-touch 6,True,16.17724,0.414222
847,845,cinder_garden,proto-cinder-pulse,27,299,0.552,4,0.925171,cinder pulse keeps seed-count 7,True,18.74024,0.435222
848,845,lichen_bridge,proto-bridge-hum,28,301,0.552,4,0.925888,bridge hum keeps signal-hush 7,True,17.41324,0.424222
849,845,orchid_engine,proto-engine-ring,29,303,0.552,4,0.925796,engine ring keeps orchid-cup 7,True,19.74624,0.447222
850,850,moss_ward,proto-moss-breath,25,300,0.562,4,0.925563,moss breath keeps blanket-share 5,True,15.09294,0.416111
851,850,glass_harbor,proto-harbor-chime,26,302,0.562,4,0.925471,harbor chime keeps net-knot-thanks 8,True,16.23594,0.429111
852,850,cinder_garden,proto-cinder-pulse,27,304,0.562,4,0.926188,cinder pulse keeps shade-bow 9,True,18.79894,0.450111
853,850,lichen_bridge,proto-bridge-hum,28,306,0.562,4,0.926096,bridge hum keeps rope-touch 9,True,17.47194,0.439111
854,850,orchid_engine,proto-engine-ring,29,308,0.562,4,0.926004,engine ring keeps valve-pause 9,True,19.80494,0.462111
855,855,moss_ward,proto-moss-breath,25,300,0.562,4,0.925561,moss breath keeps warm-cup 6,True,15.14794,0.43
856,855,glass_harbor,proto-harbor-chime,26,302,0.562,4,0.925468,harbor chime keeps lamp-touch 9,True,16.29094,0.443
857,855,cinder_garden,proto-cinder-pulse,27,304,0.562,4,0.926186,cinder pulse keeps seed-count 10,True,18.85394,0.464
858,855,lichen_bridge,proto-bridge-hum,28,306,0.562,4,0.926094,bridge hum keeps signal-hush 10,True,17.52694,0.453
859,855,orchid_engine,proto-engine-ring,29,308,0.562,4,0.926001,engine ring keeps orchid-cup 10,True,19.85994,0.476
860,860,moss_ward,proto-moss-breath,25,300,0.562,4,0.925558,moss breath keeps door-watch 7,True,15.20294,0.443889
861,860,glass_harbor,proto-harbor-chime,26,302,0.562,4,0.925466,harbor chime keeps tea-before-crossing 10,True,16.34594,0.456889
862,860,cinder_garden,proto-cinder-pulse,27,304,0.562,4,0.926184,cinder pulse keeps cool-hand 11,True,18.90894,0.477889
863,860,lichen_bridge,proto-bridge-hum,28,306,0.562,4,0.926091,bridge hum keeps shared-bowl 11,True,17.58194,0.466889
864,860,orchid_engine,proto-engine-ring,29,308,0.562,4,0.925999,engine ring keeps gear-wash-thanks 11,True,19.91494,0.489889
865,865,moss_ward,proto-moss-breath,25,300,0.562,4,0.925556,moss breath keeps blanket-share 8,True,15.25794,0.457778
866,865,glass_harbor,proto-harbor-chime,26,302,0.562,4,0.925464,harbor chime keeps net-knot-thanks 11,True,16.40094,0.470778
