tick_id,day,settlement_id,resident_id,project_id,failure_mode,failure_trigger,plan_quality_before,plan_quality_after,recovery_step,recovery_success_visible,failed_plan_not_erased,regression_or_debt_visible,retry_scheduled
2530,141,glass_harbor,Sera,c5ce3bb82a,net tear,schedule conflict,0.752,0.772,request safer tool,True,True,True,True
2532,141,lichen_bridge,Luma,6e76849c77,rope slack,mid-task uncertainty,0.862,0.876,ask resident lead,True,True,True,True
2534,141,moss_ward,Tala,ffd144b235,ledger miscopy,mid-task uncertainty,0.758,0.772,pause and inspect,True,True,True,True
2536,141,cinder_garden,Pax,f91854767d,basket spill,mid-task uncertainty,0.856,0.87,restock material,True,True,True,True
2538,142,moss_ward,Milo,48ae12c016,cord snap,mid-task uncertainty,0.856,0.87,restock material,True,True,True,True
2540,142,cinder_garden,Juno,5f79a57e6f,heat spike,mid-task uncertainty,0.758,0.772,schedule retry,True,True,True,True
2542,142,orchid_engine,Dax,3645f43e1d,orchid dim,mid-task uncertainty,0.862,0.876,request safer tool,True,True,True,True
2544,142,glass_harbor,Nia,9a5c1e063a,net tear,mid-task uncertainty,0.758,0.772,ask resident lead,True,True,True,True
2546,142,lichen_bridge,Rin,0d07f43a57,rope slack,mid-task uncertainty,0.862,0.876,pause and inspect,True,True,True,True
2548,142,moss_ward,Ari,2ea8f2d96e,ledger miscopy,mid-task uncertainty,0.758,0.772,restock material,True,True,True,True
2550,142,cinder_garden,Vale,5e37aea90d,basket spill,mid-task uncertainty,0.856,0.87,schedule retry,True,True,True,True
2552,142,orchid_engine,Bea,ff802a82b5,valve knock,mid-task uncertainty,0.752,0.766,request safer tool,True,True,True,True
2554,142,glass_harbor,Puck,b9f27156b1,fog seal leak,mid-task uncertainty,0.856,0.87,ask resident lead,True,True,True,True
2556,143,orchid_engine,Eli,b41913dbe2,orchid dim,mid-task uncertainty,0.862,0.876,ask resident lead,True,True,True,True
2558,143,glass_harbor,Oren,5a399028bb,net tear,mid-task uncertainty,0.758,0.772,pause and inspect,True,True,True,True
2560,143,lichen_bridge,Sol,76f402ab6a,rope slack,mid-task uncertainty,0.856,0.87,restock material,True,True,True,True
2562,143,moss_ward,Fay,69fbe1ae68,ledger miscopy,mid-task uncertainty,0.752,0.766,schedule retry,True,True,True,True
2564,143,cinder_garden,Wren,88d6240bdd,basket spill,mid-task uncertainty,0.856,0.87,request safer tool,True,True,True,True
2566,143,orchid_engine,Cai,b805ef5f3b,valve knock,mid-task uncertainty,0.752,0.766,ask resident lead,True,True,True,True
2568,143,glass_harbor,Sera,39906512c4,fog seal leak,mid-task uncertainty,0.856,0.87,pause and inspect,True,True,True,True
2570,143,lichen_bridge,Luma,c11ee45638,bell mistune,mid-task uncertainty,0.758,0.772,restock material,True,True,True,True
2572,143,moss_ward,Tala,5b51e19d49,wet footing,mid-task uncertainty,0.862,0.876,schedule retry,True,True,True,True
2574,144,lichen_bridge,Kio,505b3ed3bc,rope slack,schedule conflict,0.85,0.87,schedule retry,True,True,True,True
2576,144,moss_ward,Milo,022ca473b4,ledger miscopy,mid-task uncertainty,0.752,0.766,request safer tool,True,True,True,True
2578,144,cinder_garden,Juno,46bd9e887d,basket spill,mid-task uncertainty,0.856,0.87,ask resident lead,True,True,True,True
2580,144,orchid_engine,Dax,5ea66d74e7,valve knock,mid-task uncertainty,0.758,0.772,pause and inspect,True,True,True,True
2582,144,glass_harbor,Nia,aa85d5f3cf,fog seal leak,mid-task uncertainty,0.862,0.876,restock material,True,True,True,True
2584,144,lichen_bridge,Rin,1ca3ca05c1,bell mistune,mid-task uncertainty,0.758,0.772,schedule retry,True,True,True,True
2586,144,moss_ward,Ari,27a5f6be30,wet footing,mid-task uncertainty,0.862,0.876,request safer tool,True,True,True,True
2588,144,cinder_garden,Vale,50e2b859c6,calendar mismatch,mid-task uncertainty,0.758,0.772,ask resident lead,True,True,True,True
2590,144,orchid_engine,Bea,2899e764df,gear jam,mid-task uncertainty,0.856,0.87,pause and inspect,True,True,True,True
2592,145,cinder_garden,Pax,f91854767d,basket spill,mid-task uncertainty,0.87,0.884,pause and inspect,True,True,True,True
2594,145,orchid_engine,Eli,ee36774892,valve knock,mid-task uncertainty,0.758,0.772,restock material,True,True,True,True
2596,145,glass_harbor,Oren,4691632fda,fog seal leak,mid-task uncertainty,0.876,0.89,schedule retry,True,True,True,True
2598,145,lichen_bridge,Sol,797e050dde,bell mistune,mid-task uncertainty,0.772,0.786,request safer tool,True,True,True,True
2600,145,moss_ward,Fay,23961e054e,wet footing,mid-task uncertainty,0.87,0.884,ask resident lead,True,True,True,True
2602,145,cinder_garden,Wren,f54993de4d,calendar mismatch,mid-task uncertainty,0.766,0.78,pause and inspect,True,True,True,True
2604,145,orchid_engine,Cai,fee339b1d9,gear jam,mid-task uncertainty,0.87,0.884,restock material,True,True,True,True
2606,145,glass_harbor,Sera,c5ce3bb82a,lamp sputter,mid-task uncertainty,0.772,0.786,schedule retry,True,True,True,True
2607,145,cinder_garden,Juno,ab3857f6de,basket spill,schedule conflict,0.36,0.38,pause and inspect,True,True,True,True
2608,145,lichen_bridge,Luma,6e76849c77,token shortage,mid-task uncertainty,0.876,0.89,request safer tool,True,True,True,True
2610,146,glass_harbor,Puck,b9f27156b1,fog seal leak,mid-task uncertainty,0.87,0.884,request safer tool,True,True,True,True
2612,146,lichen_bridge,Kio,a9335a1d29,bell mistune,mid-task uncertainty,0.752,0.766,ask resident lead,True,True,True,True
2614,146,moss_ward,Milo,48ae12c016,wet footing,mid-task uncertainty,0.87,0.884,pause and inspect,True,True,True,True
2616,146,cinder_garden,Juno,5f79a57e6f,calendar mismatch,mid-task uncertainty,0.772,0.786,restock material,True,True,True,True
2618,146,orchid_engine,Dax,3645f43e1d,gear jam,mid-task uncertainty,0.876,0.89,schedule retry,True,True,True,True
2620,146,glass_harbor,Nia,9a5c1e063a,lamp sputter,mid-task uncertainty,0.772,0.786,request safer tool,True,True,True,True
2622,146,lichen_bridge,Rin,0d07f43a57,token shortage,mid-task uncertainty,0.876,0.89,ask resident lead,True,True,True,True
2624,146,moss_ward,Ari,2ea8f2d96e,cord snap,mid-task uncertainty,0.772,0.786,pause and inspect,True,True,True,True
2626,146,cinder_garden,Vale,5e37aea90d,heat spike,mid-task uncertainty,0.87,0.884,restock material,True,True,True,True
2628,147,moss_ward,Tala,5b51e19d49,wet footing,mid-task uncertainty,0.876,0.89,restock material,True,True,True,True
2630,147,cinder_garden,Pax,301d0ea001,calendar mismatch,mid-task uncertainty,0.758,0.772,schedule retry,True,True,True,True
2632,147,orchid_engine,Eli,b41913dbe2,gear jam,mid-task uncertainty,0.876,0.89,request safer tool,True,True,True,True
2634,147,glass_harbor,Oren,5a399028bb,lamp sputter,mid-task uncertainty,0.772,0.786,ask resident lead,True,True,True,True
2636,147,lichen_bridge,Sol,76f402ab6a,token shortage,mid-task uncertainty,0.87,0.884,pause and inspect,True,True,True,True
2638,147,moss_ward,Fay,69fbe1ae68,cord snap,mid-task uncertainty,0.766,0.78,restock material,True,True,True,True
2640,147,cinder_garden,Wren,88d6240bdd,heat spike,mid-task uncertainty,0.87,0.884,schedule retry,True,True,True,True
2642,147,orchid_engine,Cai,b805ef5f3b,orchid dim,mid-task uncertainty,0.766,0.78,request safer tool,True,True,True,True
2644,147,glass_harbor,Sera,39906512c4,net tear,mid-task uncertainty,0.87,0.884,ask resident lead,True,True,True,True
2646,148,orchid_engine,Bea,2899e764df,gear jam,mid-task uncertainty,0.87,0.884,ask resident lead,True,True,True,True
2648,148,glass_harbor,Puck,ed218dd38f,lamp sputter,mid-task uncertainty,0.752,0.766,pause and inspect,True,True,True,True
2650,148,lichen_bridge,Kio,505b3ed3bc,token shortage,mid-task uncertainty,0.87,0.884,restock material,True,True,True,True
2651,148,orchid_engine,Cai,9567222324,valve knock,schedule conflict,0.36,0.38,ask resident lead,True,True,True,True
2652,148,moss_ward,Milo,022ca473b4,cord snap,mid-task uncertainty,0.766,0.78,schedule retry,True,True,True,True
2654,148,cinder_garden,Juno,46bd9e887d,heat spike,mid-task uncertainty,0.87,0.884,request safer tool,True,True,True,True
2656,148,orchid_engine,Dax,5ea66d74e7,orchid dim,mid-task uncertainty,0.772,0.786,ask resident lead,True,True,True,True
2658,148,glass_harbor,Nia,aa85d5f3cf,net tear,mid-task uncertainty,0.876,0.89,pause and inspect,True,True,True,True
2660,148,lichen_bridge,Rin,1ca3ca05c1,rope slack,mid-task uncertainty,0.772,0.786,restock material,True,True,True,True
2662,148,moss_ward,Ari,27a5f6be30,ledger miscopy,mid-task uncertainty,0.876,0.89,schedule retry,True,True,True,True
2664,149,lichen_bridge,Luma,6e76849c77,token shortage,mid-task uncertainty,0.89,0.904,schedule retry,True,True,True,True
2666,149,moss_ward,Tala,ffd144b235,cord snap,mid-task uncertainty,0.772,0.786,request safer tool,True,True,True,True
2668,149,cinder_garden,Pax,f91854767d,heat spike,mid-task uncertainty,0.884,0.898,ask resident lead,True,True,True,True
2670,149,orchid_engine,Eli,ee36774892,orchid dim,mid-task uncertainty,0.772,0.786,pause and inspect,True,True,True,True
2672,149,glass_harbor,Oren,4691632fda,net tear,mid-task uncertainty,0.89,0.904,restock material,True,True,True,True
2674,149,lichen_bridge,Sol,797e050dde,rope slack,mid-task uncertainty,0.786,0.8,schedule retry,True,True,True,True
2676,149,moss_ward,Fay,23961e054e,ledger miscopy,mid-task uncertainty,0.884,0.898,request safer tool,True,True,True,True
2678,149,cinder_garden,Wren,f54993de4d,basket spill,mid-task uncertainty,0.78,0.794,ask resident lead,True,True,True,True
2680,149,orchid_engine,Cai,fee339b1d9,valve knock,mid-task uncertainty,0.884,0.898,pause and inspect,True,True,True,True
2682,150,cinder_garden,Vale,5e37aea90d,heat spike,mid-task uncertainty,0.884,0.898,pause and inspect,True,True,True,True
2684,150,orchid_engine,Bea,ff802a82b5,orchid dim,mid-task uncertainty,0.766,0.78,restock material,True,True,True,True
2686,150,glass_harbor,Puck,b9f27156b1,net tear,mid-task uncertainty,0.884,0.898,schedule retry,True,True,True,True
2688,150,lichen_bridge,Kio,a9335a1d29,rope slack,mid-task uncertainty,0.766,0.78,request safer tool,True,True,True,True
2690,150,moss_ward,Milo,48ae12c016,ledger miscopy,mid-task uncertainty,0.884,0.898,ask resident lead,True,True,True,True
2692,150,cinder_garden,Juno,5f79a57e6f,basket spill,mid-task uncertainty,0.786,0.8,pause and inspect,True,True,True,True
2694,150,orchid_engine,Dax,3645f43e1d,valve knock,mid-task uncertainty,0.89,0.904,restock material,True,True,True,True
2696,150,glass_harbor,Nia,9a5c1e063a,fog seal leak,mid-task uncertainty,0.786,0.8,schedule retry,True,True,True,True
2698,150,lichen_bridge,Rin,0d07f43a57,bell mistune,mid-task uncertainty,0.89,0.904,request safer tool,True,True,True,True
2700,151,glass_harbor,Sera,39906512c4,net tear,mid-task uncertainty,0.884,0.898,request safer tool,True,True,True,True
2702,151,lichen_bridge,Luma,c11ee45638,rope slack,mid-task uncertainty,0.772,0.786,ask resident lead,True,True,True,True
2704,151,moss_ward,Tala,5b51e19d49,ledger miscopy,mid-task uncertainty,0.89,0.904,pause and inspect,True,True,True,True
2706,151,cinder_garden,Pax,301d0ea001,basket spill,mid-task uncertainty,0.772,0.786,restock material,True,True,True,True
2708,151,orchid_engine,Eli,b41913dbe2,valve knock,mid-task uncertainty,0.89,0.904,schedule retry,True,True,True,True
2710,151,glass_harbor,Oren,5a399028bb,fog seal leak,mid-task uncertainty,0.786,0.8,request safer tool,True,True,True,True
2712,151,lichen_bridge,Sol,76f402ab6a,bell mistune,mid-task uncertainty,0.884,0.898,ask resident lead,True,True,True,True
2714,151,moss_ward,Fay,69fbe1ae68,wet footing,mid-task uncertainty,0.78,0.794,pause and inspect,True,True,True,True
2716,151,cinder_garden,Wren,88d6240bdd,calendar mismatch,mid-task uncertainty,0.884,0.898,restock material,True,True,True,True
2718,152,moss_ward,Ari,27a5f6be30,ledger miscopy,mid-task uncertainty,0.89,0.904,restock material,True,True,True,True
2720,152,cinder_garden,Vale,50e2b859c6,basket spill,mid-task uncertainty,0.772,0.786,schedule retry,True,True,True,True
2722,152,orchid_engine,Bea,2899e764df,valve knock,mid-task uncertainty,0.884,0.898,request safer tool,True,True,True,True
2724,152,glass_harbor,Puck,ed218dd38f,fog seal leak,mid-task uncertainty,0.766,0.78,ask resident lead,True,True,True,True
2726,152,lichen_bridge,Kio,505b3ed3bc,bell mistune,mid-task uncertainty,0.884,0.898,pause and inspect,True,True,True,True
2728,152,moss_ward,Milo,022ca473b4,wet footing,schedule conflict,0.78,0.8,restock material,True,True,True,True
2730,152,cinder_garden,Juno,46bd9e887d,calendar mismatch,mid-task uncertainty,0.884,0.898,schedule retry,True,True,True,True
2732,152,orchid_engine,Dax,5ea66d74e7,gear jam,mid-task uncertainty,0.786,0.8,request safer tool,True,True,True,True
2734,152,glass_harbor,Nia,aa85d5f3cf,lamp sputter,mid-task uncertainty,0.89,0.904,ask resident lead,True,True,True,True
2736,153,orchid_engine,Cai,fee339b1d9,valve knock,schedule conflict,0.898,0.918,ask resident lead,True,True,True,True
2738,153,glass_harbor,Sera,c5ce3bb82a,fog seal leak,mid-task uncertainty,0.786,0.8,pause and inspect,True,True,True,True
2740,153,lichen_bridge,Luma,6e76849c77,bell mistune,mid-task uncertainty,0.904,0.918,restock material,True,True,True,True
2742,153,moss_ward,Tala,ffd144b235,wet footing,mid-task uncertainty,0.786,0.8,schedule retry,True,True,True,True
2744,153,cinder_garden,Pax,f91854767d,calendar mismatch,mid-task uncertainty,0.898,0.912,request safer tool,True,True,True,True
2746,153,orchid_engine,Eli,ee36774892,gear jam,mid-task uncertainty,0.786,0.8,ask resident lead,True,True,True,True
2748,153,glass_harbor,Oren,4691632fda,lamp sputter,mid-task uncertainty,0.904,0.918,pause and inspect,True,True,True,True
2750,153,lichen_bridge,Sol,797e050dde,token shortage,mid-task uncertainty,0.8,0.814,restock material,True,True,True,True
2752,153,moss_ward,Fay,23961e054e,cord snap,mid-task uncertainty,0.898,0.912,schedule retry,True,True,True,True
2754,154,lichen_bridge,Rin,0d07f43a57,bell mistune,mid-task uncertainty,0.904,0.918,schedule retry,True,True,True,True
2756,154,moss_ward,Ari,2ea8f2d96e,wet footing,mid-task uncertainty,0.786,0.8,request safer tool,True,True,True,True
2758,154,cinder_garden,Vale,5e37aea90d,calendar mismatch,mid-task uncertainty,0.898,0.912,ask resident lead,True,True,True,True
2760,154,orchid_engine,Bea,ff802a82b5,gear jam,mid-task uncertainty,0.78,0.794,pause and inspect,True,True,True,True
2762,154,glass_harbor,Puck,b9f27156b1,lamp sputter,mid-task uncertainty,0.898,0.912,restock material,True,True,True,True
2764,154,lichen_bridge,Kio,a9335a1d29,token shortage,mid-task uncertainty,0.78,0.794,schedule retry,True,True,True,True
2766,154,moss_ward,Milo,48ae12c016,cord snap,mid-task uncertainty,0.898,0.912,request safer tool,True,True,True,True
2768,154,cinder_garden,Juno,5f79a57e6f,heat spike,mid-task uncertainty,0.8,0.814,ask resident lead,True,True,True,True
2770,154,orchid_engine,Dax,3645f43e1d,orchid dim,mid-task uncertainty,0.904,0.918,pause and inspect,True,True,True,True
2772,155,cinder_garden,Wren,88d6240bdd,calendar mismatch,schedule conflict,0.898,0.918,pause and inspect,True,True,True,True
2774,155,orchid_engine,Cai,b805ef5f3b,gear jam,mid-task uncertainty,0.78,0.794,restock material,True,True,True,True
2776,155,glass_harbor,Sera,39906512c4,lamp sputter,mid-task uncertainty,0.898,0.912,schedule retry,True,True,True,True
2778,155,lichen_bridge,Luma,c11ee45638,token shortage,mid-task uncertainty,0.786,0.8,request safer tool,True,True,True,True
2780,155,moss_ward,Tala,5b51e19d49,cord snap,mid-task uncertainty,0.904,0.918,ask resident lead,True,True,True,True
2782,155,cinder_garden,Pax,301d0ea001,heat spike,mid-task uncertainty,0.786,0.8,pause and inspect,True,True,True,True
2784,155,orchid_engine,Eli,b41913dbe2,orchid dim,mid-task uncertainty,0.904,0.918,restock material,True,True,True,True
2786,155,glass_harbor,Oren,5a399028bb,net tear,mid-task uncertainty,0.8,0.814,schedule retry,True,True,True,True
2788,155,lichen_bridge,Sol,76f402ab6a,rope slack,mid-task uncertainty,0.898,0.912,request safer tool,True,True,True,True
2790,156,glass_harbor,Nia,aa85d5f3cf,lamp sputter,mid-task uncertainty,0.904,0.918,request safer tool,True,True,True,True
2792,156,lichen_bridge,Rin,1ca3ca05c1,token shortage,mid-task uncertainty,0.786,0.8,ask resident lead,True,True,True,True
2794,156,moss_ward,Ari,27a5f6be30,cord snap,mid-task uncertainty,0.904,0.918,pause and inspect,True,True,True,True
2796,156,cinder_garden,Vale,50e2b859c6,heat spike,mid-task uncertainty,0.786,0.8,restock material,True,True,True,True
2798,156,orchid_engine,Bea,2899e764df,orchid dim,mid-task uncertainty,0.898,0.912,schedule retry,True,True,True,True
2800,156,glass_harbor,Puck,ed218dd38f,net tear,mid-task uncertainty,0.78,0.794,request safer tool,True,True,True,True
2802,156,lichen_bridge,Kio,505b3ed3bc,rope slack,mid-task uncertainty,0.898,0.912,ask resident lead,True,True,True,True
2804,156,moss_ward,Milo,022ca473b4,ledger miscopy,mid-task uncertainty,0.8,0.814,pause and inspect,True,True,True,True
2805,156,glass_harbor,Sera,e2517cc645,lamp sputter,schedule conflict,0.36,0.38,request safer tool,True,True,True,True
2806,156,cinder_garden,Juno,46bd9e887d,basket spill,mid-task uncertainty,0.898,0.912,restock material,True,True,True,True
2808,157,moss_ward,Fay,23961e054e,cord snap,mid-task uncertainty,0.912,0.926,restock material,True,True,True,True
2810,157,cinder_garden,Wren,f54993de4d,heat spike,mid-task uncertainty,0.794,0.808,schedule retry,True,True,True,True
2812,157,orchid_engine,Cai,fee339b1d9,orchid dim,mid-task uncertainty,0.918,0.932,request safer tool,True,True,True,True
2814,157,glass_harbor,Sera,c5ce3bb82a,net tear,mid-task uncertainty,0.8,0.814,ask resident lead,True,True,True,True
2816,157,lichen_bridge,Luma,6e76849c77,rope slack,mid-task uncertainty,0.918,0.932,pause and inspect,True,True,True,True
2818,157,moss_ward,Tala,ffd144b235,ledger miscopy,mid-task uncertainty,0.8,0.814,restock material,True,True,True,True
2820,157,cinder_garden,Pax,f91854767d,basket spill,mid-task uncertainty,0.912,0.926,schedule retry,True,True,True,True
2822,157,orchid_engine,Eli,ee36774892,valve knock,mid-task uncertainty,0.8,0.814,request safer tool,True,True,True,True
2824,157,glass_harbor,Oren,4691632fda,fog seal leak,mid-task uncertainty,0.918,0.932,ask resident lead,True,True,True,True
2826,158,orchid_engine,Dax,3645f43e1d,orchid dim,mid-task uncertainty,0.918,0.932,ask resident lead,True,True,True,True
2828,158,glass_harbor,Nia,9a5c1e063a,net tear,mid-task uncertainty,0.8,0.814,pause and inspect,True,True,True,True
2830,158,lichen_bridge,Rin,0d07f43a57,rope slack,mid-task uncertainty,0.918,0.932,restock material,True,True,True,True
2832,158,moss_ward,Ari,2ea8f2d96e,ledger miscopy,mid-task uncertainty,0.8,0.814,schedule retry,True,True,True,True
2834,158,cinder_garden,Vale,5e37aea90d,basket spill,mid-task uncertainty,0.912,0.926,request safer tool,True,True,True,True
2836,158,orchid_engine,Bea,ff802a82b5,valve knock,mid-task uncertainty,0.794,0.808,ask resident lead,True,True,True,True
2838,158,glass_harbor,Puck,b9f27156b1,fog seal leak,mid-task uncertainty,0.912,0.926,pause and inspect,True,True,True,True
2840,158,lichen_bridge,Kio,a9335a1d29,bell mistune,mid-task uncertainty,0.794,0.808,restock material,True,True,True,True
2842,158,moss_ward,Milo,48ae12c016,wet footing,mid-task uncertainty,0.912,0.926,schedule retry,True,True,True,True
2844,159,lichen_bridge,Sol,76f402ab6a,rope slack,mid-task uncertainty,0.912,0.926,schedule retry,True,True,True,True
2846,159,moss_ward,Fay,69fbe1ae68,ledger miscopy,mid-task uncertainty,0.794,0.808,request safer tool,True,True,True,True
2848,159,cinder_garden,Wren,88d6240bdd,basket spill,mid-task uncertainty,0.918,0.932,ask resident lead,True,True,True,True
2849,159,lichen_bridge,Kio,87e730b100,token shortage,schedule conflict,0.36,0.38,schedule retry,True,True,True,True
2850,159,orchid_engine,Cai,b805ef5f3b,valve knock,mid-task uncertainty,0.794,0.808,pause and inspect,True,True,True,True
2852,159,glass_harbor,Sera,39906512c4,fog seal leak,mid-task uncertainty,0.912,0.926,restock material,True,True,True,True
2854,159,lichen_bridge,Luma,c11ee45638,bell mistune,mid-task uncertainty,0.8,0.814,schedule retry,True,True,True,True
2856,159,moss_ward,Tala,5b51e19d49,wet footing,mid-task uncertainty,0.918,0.932,request safer tool,True,True,True,True
2858,159,cinder_garden,Pax,301d0ea001,calendar mismatch,mid-task uncertainty,0.8,0.814,ask resident lead,True,True,True,True
2860,159,orchid_engine,Eli,b41913dbe2,gear jam,mid-task uncertainty,0.918,0.932,pause and inspect,True,True,True,True
2862,160,cinder_garden,Juno,46bd9e887d,basket spill,mid-task uncertainty,0.912,0.926,pause and inspect,True,True,True,True
2864,160,orchid_engine,Dax,5ea66d74e7,valve knock,mid-task uncertainty,0.8,0.814,restock material,True,True,True,True
2866,160,glass_harbor,Nia,aa85d5f3cf,fog seal leak,mid-task uncertainty,0.918,0.932,schedule retry,True,True,True,True
2868,160,lichen_bridge,Rin,1ca3ca05c1,bell mistune,mid-task uncertainty,0.8,0.814,request safer tool,True,True,True,True
2870,160,moss_ward,Ari,27a5f6be30,wet footing,mid-task uncertainty,0.918,0.932,ask resident lead,True,True,True,True
2872,160,cinder_garden,Vale,50e2b859c6,calendar mismatch,mid-task uncertainty,0.8,0.814,pause and inspect,True,True,True,True
2874,160,orchid_engine,Bea,2899e764df,gear jam,mid-task uncertainty,0.912,0.926,restock material,True,True,True,True
2876,160,glass_harbor,Puck,ed218dd38f,lamp sputter,mid-task uncertainty,0.794,0.808,schedule retry,True,True,True,True
2878,160,lichen_bridge,Kio,505b3ed3bc,token shortage,mid-task uncertainty,0.912,0.926,request safer tool,True,True,True,True
2880,161,glass_harbor,Oren,4691632fda,fog seal leak,mid-task uncertainty,0.932,0.94,request safer tool,True,True,True,True
2882,161,lichen_bridge,Sol,797e050dde,bell mistune,mid-task uncertainty,0.814,0.828,ask resident lead,True,True,True,True
2884,161,moss_ward,Fay,23961e054e,wet footing,mid-task uncertainty,0.926,0.94,pause and inspect,True,True,True,True
2886,161,cinder_garden,Wren,f54993de4d,calendar mismatch,mid-task uncertainty,0.808,0.822,restock material,True,True,True,True
2888,161,orchid_engine,Cai,fee339b1d9,gear jam,mid-task uncertainty,0.932,0.94,schedule retry,True,True,True,True
2890,161,glass_harbor,Sera,c5ce3bb82a,lamp sputter,mid-task uncertainty,0.814,0.828,request safer tool,True,True,True,True
2892,161,lichen_bridge,Luma,6e76849c77,token shortage,mid-task uncertainty,0.932,0.94,ask resident lead,True,True,True,True
2894,161,moss_ward,Tala,ffd144b235,cord snap,mid-task uncertainty,0.814,0.828,pause and inspect,True,True,True,True
2896,161,cinder_garden,Pax,f91854767d,heat spike,mid-task uncertainty,0.926,0.94,restock material,True,True,True,True
2898,162,moss_ward,Milo,48ae12c016,wet footing,schedule conflict,0.926,0.94,restock material,True,True,True,True
2900,162,cinder_garden,Juno,5f79a57e6f,calendar mismatch,mid-task uncertainty,0.814,0.828,schedule retry,True,True,True,True
2902,162,orchid_engine,Dax,3645f43e1d,gear jam,mid-task uncertainty,0.932,0.94,request safer tool,True,True,True,True
2904,162,glass_harbor,Nia,9a5c1e063a,lamp sputter,mid-task uncertainty,0.814,0.828,ask resident lead,True,True,True,True
2906,162,lichen_bridge,Rin,0d07f43a57,token shortage,mid-task uncertainty,0.932,0.94,pause and inspect,True,True,True,True
2908,162,moss_ward,Ari,2ea8f2d96e,cord snap,mid-task uncertainty,0.814,0.828,restock material,True,True,True,True
2910,162,cinder_garden,Vale,5e37aea90d,heat spike,mid-task uncertainty,0.926,0.94,schedule retry,True,True,True,True
2912,162,orchid_engine,Bea,ff802a82b5,orchid dim,mid-task uncertainty,0.808,0.822,request safer tool,True,True,True,True
2914,162,glass_harbor,Puck,b9f27156b1,net tear,mid-task uncertainty,0.926,0.94,ask resident lead,True,True,True,True
2916,163,orchid_engine,Eli,b41913dbe2,gear jam,mid-task uncertainty,0.932,0.94,ask resident lead,True,True,True,True
2918,163,glass_harbor,Oren,5a399028bb,lamp sputter,mid-task uncertainty,0.814,0.828,pause and inspect,True,True,True,True
2920,163,lichen_bridge,Sol,76f402ab6a,token shortage,mid-task uncertainty,0.926,0.94,restock material,True,True,True,True
2922,163,moss_ward,Fay,69fbe1ae68,cord snap,mid-task uncertainty,0.808,0.822,schedule retry,True,True,True,True
2924,163,cinder_garden,Wren,88d6240bdd,heat spike,mid-task uncertainty,0.932,0.94,request safer tool,True,True,True,True
2926,163,orchid_engine,Cai,b805ef5f3b,orchid dim,schedule conflict,0.808,0.828,ask resident lead,True,True,True,True
2928,163,glass_harbor,Sera,39906512c4,net tear,mid-task uncertainty,0.926,0.94,pause and inspect,True,True,True,True
2930,163,lichen_bridge,Luma,c11ee45638,rope slack,mid-task uncertainty,0.814,0.828,restock material,True,True,True,True
2932,163,moss_ward,Tala,5b51e19d49,ledger miscopy,mid-task uncertainty,0.932,0.94,schedule retry,True,True,True,True
2934,164,lichen_bridge,Kio,505b3ed3bc,token shortage,mid-task uncertainty,0.926,0.94,schedule retry,True,True,True,True
2936,164,moss_ward,Milo,022ca473b4,cord snap,mid-task uncertainty,0.814,0.828,request safer tool,True,True,True,True
2938,164,cinder_garden,Juno,46bd9e887d,heat spike,mid-task uncertainty,0.926,0.94,ask resident lead,True,True,True,True
2940,164,orchid_engine,Dax,5ea66d74e7,orchid dim,mid-task uncertainty,0.814,0.828,pause and inspect,True,True,True,True
2942,164,glass_harbor,Nia,aa85d5f3cf,net tear,mid-task uncertainty,0.932,0.94,restock material,True,True,True,True
2944,164,lichen_bridge,Rin,1ca3ca05c1,rope slack,mid-task uncertainty,0.814,0.828,schedule retry,True,True,True,True
2946,164,moss_ward,Ari,27a5f6be30,ledger miscopy,mid-task uncertainty,0.932,0.94,request safer tool,True,True,True,True
2948,164,cinder_garden,Vale,50e2b859c6,basket spill,mid-task uncertainty,0.814,0.828,ask resident lead,True,True,True,True
2950,164,orchid_engine,Bea,2899e764df,valve knock,mid-task uncertainty,0.926,0.94,pause and inspect,True,True,True,True
2952,165,cinder_garden,Pax,f91854767d,heat spike,mid-task uncertainty,0.94,0.94,pause and inspect,True,True,True,True
2954,165,orchid_engine,Eli,ee36774892,orchid dim,mid-task uncertainty,0.814,0.828,restock material,True,True,True,True
2956,165,glass_harbor,Oren,4691632fda,net tear,mid-task uncertainty,0.94,0.94,schedule retry,True,True,True,True
2958,165,lichen_bridge,Sol,797e050dde,rope slack,mid-task uncertainty,0.828,0.842,request safer tool,True,True,True,True
2960,165,moss_ward,Fay,23961e054e,ledger miscopy,mid-task uncertainty,0.94,0.94,ask resident lead,True,True,True,True
2962,165,cinder_garden,Wren,f54993de4d,basket spill,mid-task uncertainty,0.822,0.836,pause and inspect,True,True,True,True
2964,165,orchid_engine,Cai,fee339b1d9,valve knock,mid-task uncertainty,0.94,0.94,restock material,True,True,True,True
2966,165,glass_harbor,Sera,c5ce3bb82a,fog seal leak,mid-task uncertainty,0.828,0.842,schedule retry,True,True,True,True
2968,165,lichen_bridge,Luma,6e76849c77,bell mistune,mid-task uncertainty,0.94,0.94,request safer tool,True,True,True,True
2970,166,glass_harbor,Puck,b9f27156b1,net tear,schedule conflict,0.94,0.94,request safer tool,True,True,True,True
2972,166,lichen_bridge,Kio,a9335a1d29,rope slack,mid-task uncertainty,0.808,0.822,ask resident lead,True,True,True,True
