tick,day,invariant_name,observed_value,lower_bound,upper_bound,passed,severity,repair_hint,linked_replay_key
4377,244,debt_nonnegative,0.378394,0.0,3.0,True,ok,none,v58-loop-event-04377
4378,244,project_progress_bounds,0.848264,0.0,1.0,True,ok,none,v58-loop-event-04378
4379,244,history_not_erased,1.0,1.0,1.0,True,ok,none,v58-loop-event-04379
4380,244,private_workspace_hidden,1.0,1.0,1.0,True,ok,none,v58-loop-event-04380
4381,244,recovery_path_present,1.0,1.0,1.0,True,ok,none,v58-loop-event-04381
4382,244,trust_bounds,0.463712,0.0,1.0,True,ok,none,v58-loop-event-04382
4383,244,debt_nonnegative,0.425394,0.0,3.0,True,ok,none,v58-loop-event-04383
4384,244,project_progress_bounds,0.854647,0.0,1.0,True,ok,none,v58-loop-event-04384
4385,244,history_not_erased,1.0,1.0,1.0,True,ok,none,v58-loop-event-04385
4386,244,private_workspace_hidden,1.0,1.0,1.0,True,ok,none,v58-loop-event-04386
4387,244,recovery_path_present,1.0,1.0,1.0,True,ok,none,v58-loop-event-04387
4388,244,trust_bounds,0.464002,0.0,1.0,True,ok,none,v58-loop-event-04388
4389,244,debt_nonnegative,0.440399,0.0,3.0,True,ok,none,v58-loop-event-04389
4390,244,project_progress_bounds,0.862331,0.0,1.0,True,ok,none,v58-loop-event-04390
4391,244,history_not_erased,1.0,1.0,1.0,True,ok,none,v58-loop-event-04391
4392,245,recovery_path_present,1.0,1.0,1.0,True,ok,none,v58-loop-event-04392
4393,245,trust_bounds,0.632814,0.0,1.0,True,ok,none,v58-loop-event-04393
4394,245,debt_nonnegative,0.457654,0.0,3.0,True,ok,none,v58-loop-event-04394
4395,245,project_progress_bounds,0.907459,0.0,1.0,True,ok,none,v58-loop-event-04395
4396,245,history_not_erased,1.0,1.0,1.0,True,ok,none,v58-loop-event-04396
4397,245,private_workspace_hidden,1.0,1.0,1.0,True,ok,none,v58-loop-event-04397
4398,245,recovery_path_present,1.0,1.0,1.0,True,ok,none,v58-loop-event-04398
4399,245,trust_bounds,0.637,0.0,1.0,True,ok,none,v58-loop-event-04399
4400,245,debt_nonnegative,0.530066,0.0,3.0,True,ok,none,v58-loop-event-04400
4401,245,project_progress_bounds,0.915589,0.0,1.0,True,ok,none,v58-loop-event-04401
4402,245,history_not_erased,1.0,1.0,1.0,True,ok,none,v58-loop-event-04402
4403,245,private_workspace_hidden,1.0,1.0,1.0,True,ok,none,v58-loop-event-04403
4404,245,recovery_path_present,1.0,1.0,1.0,True,ok,none,v58-loop-event-04404
4405,245,trust_bounds,0.64399,0.0,1.0,True,ok,none,v58-loop-event-04405
4406,245,debt_nonnegative,0.551346,0.0,3.0,True,ok,none,v58-loop-event-04406
4407,245,project_progress_bounds,0.922734,0.0,1.0,True,ok,none,v58-loop-event-04407
4408,245,history_not_erased,1.0,1.0,1.0,True,ok,none,v58-loop-event-04408
4409,245,private_workspace_hidden,1.0,1.0,1.0,True,ok,none,v58-loop-event-04409
4410,246,trust_bounds,0.678086,0.0,1.0,True,ok,none,v58-loop-event-04410
4411,246,debt_nonnegative,0.533335,0.0,3.0,True,ok,none,v58-loop-event-04411
4412,246,project_progress_bounds,0.962763,0.0,1.0,True,ok,none,v58-loop-event-04412
4413,246,history_not_erased,1.0,1.0,1.0,True,ok,none,v58-loop-event-04413
4414,246,private_workspace_hidden,1.0,1.0,1.0,True,ok,none,v58-loop-event-04414
4415,246,recovery_path_present,1.0,1.0,1.0,True,ok,none,v58-loop-event-04415
4416,246,trust_bounds,0.671606,0.0,1.0,True,ok,none,v58-loop-event-04416
4417,246,debt_nonnegative,0.521518,0.0,3.0,True,ok,none,v58-loop-event-04417
4418,246,project_progress_bounds,0.965165,0.0,1.0,True,ok,none,v58-loop-event-04418
4419,246,history_not_erased,1.0,1.0,1.0,True,ok,none,v58-loop-event-04419
4420,246,private_workspace_hidden,1.0,1.0,1.0,True,ok,none,v58-loop-event-04420
4421,246,recovery_path_present,1.0,1.0,1.0,True,ok,none,v58-loop-event-04421
4422,246,trust_bounds,0.689709,0.0,1.0,True,ok,none,v58-loop-event-04422
4423,246,debt_nonnegative,0.554928,0.0,3.0,True,ok,none,v58-loop-event-04423
4424,246,project_progress_bounds,0.965202,0.0,1.0,True,ok,none,v58-loop-event-04424
4425,246,history_not_erased,1.0,1.0,1.0,True,ok,none,v58-loop-event-04425
4426,246,private_workspace_hidden,1.0,1.0,1.0,True,ok,none,v58-loop-event-04426
4427,246,recovery_path_present,1.0,1.0,1.0,True,ok,none,v58-loop-event-04427
4428,247,debt_nonnegative,0.539827,0.0,3.0,True,ok,none,v58-loop-event-04428
4429,247,project_progress_bounds,0.992986,0.0,1.0,True,ok,none,v58-loop-event-04429
4430,247,history_not_erased,1.0,1.0,1.0,True,ok,none,v58-loop-event-04430
4431,247,private_workspace_hidden,1.0,1.0,1.0,True,ok,none,v58-loop-event-04431
4432,247,recovery_path_present,1.0,1.0,1.0,True,ok,none,v58-loop-event-04432
4433,247,trust_bounds,0.54495,0.0,1.0,True,ok,none,v58-loop-event-04433
4434,247,debt_nonnegative,0.484946,0.0,3.0,True,ok,none,v58-loop-event-04434
4435,247,project_progress_bounds,0.987452,0.0,1.0,True,ok,none,v58-loop-event-04435
4436,247,history_not_erased,1.0,1.0,1.0,True,ok,none,v58-loop-event-04436
4437,247,private_workspace_hidden,1.0,1.0,1.0,True,ok,none,v58-loop-event-04437
4438,247,recovery_path_present,1.0,1.0,1.0,True,ok,none,v58-loop-event-04438
4439,247,trust_bounds,0.544082,0.0,1.0,True,ok,none,v58-loop-event-04439
4440,247,debt_nonnegative,0.435773,0.0,3.0,True,ok,none,v58-loop-event-04440
4441,247,project_progress_bounds,0.980347,0.0,1.0,True,ok,none,v58-loop-event-04441
4442,247,history_not_erased,1.0,1.0,1.0,True,ok,none,v58-loop-event-04442
4443,247,private_workspace_hidden,1.0,1.0,1.0,True,ok,none,v58-loop-event-04443
4444,247,recovery_path_present,1.0,1.0,1.0,True,ok,none,v58-loop-event-04444
4445,247,trust_bounds,0.547258,0.0,1.0,True,ok,none,v58-loop-event-04445
4446,248,project_progress_bounds,0.0,0.0,1.0,True,ok,none,v58-loop-event-04446
4447,248,history_not_erased,1.0,1.0,1.0,True,ok,none,v58-loop-event-04447
4448,248,private_workspace_hidden,1.0,1.0,1.0,True,ok,none,v58-loop-event-04448
4449,248,recovery_path_present,1.0,1.0,1.0,True,ok,none,v58-loop-event-04449
4450,248,trust_bounds,0.374775,0.0,1.0,True,ok,none,v58-loop-event-04450
4451,248,debt_nonnegative,0.397707,0.0,3.0,True,ok,none,v58-loop-event-04451
4452,248,project_progress_bounds,0.0,0.0,1.0,True,ok,none,v58-loop-event-04452
4453,248,history_not_erased,1.0,1.0,1.0,True,ok,none,v58-loop-event-04453
4454,248,private_workspace_hidden,1.0,1.0,1.0,True,ok,none,v58-loop-event-04454
4455,248,recovery_path_present,1.0,1.0,1.0,True,ok,none,v58-loop-event-04455
4456,248,trust_bounds,0.355893,0.0,1.0,True,ok,none,v58-loop-event-04456
4457,248,debt_nonnegative,0.321415,0.0,3.0,True,ok,none,v58-loop-event-04457
4458,248,project_progress_bounds,0.0,0.0,1.0,True,ok,none,v58-loop-event-04458
4459,248,history_not_erased,1.0,1.0,1.0,True,ok,none,v58-loop-event-04459
4460,248,private_workspace_hidden,1.0,1.0,1.0,True,ok,none,v58-loop-event-04460
4461,248,recovery_path_present,1.0,1.0,1.0,True,ok,none,v58-loop-event-04461
4462,248,trust_bounds,0.368801,0.0,1.0,True,ok,none,v58-loop-event-04462
4463,248,debt_nonnegative,0.258857,0.0,3.0,True,ok,none,v58-loop-event-04463
4464,249,history_not_erased,1.0,1.0,1.0,True,ok,none,v58-loop-event-04464
4465,249,private_workspace_hidden,1.0,1.0,1.0,True,ok,none,v58-loop-event-04465
4466,249,recovery_path_present,1.0,1.0,1.0,True,ok,none,v58-loop-event-04466
4467,249,trust_bounds,0.315689,0.0,1.0,True,ok,none,v58-loop-event-04467
4468,249,debt_nonnegative,0.26191,0.0,3.0,True,ok,none,v58-loop-event-04468
4469,249,project_progress_bounds,0.00349,0.0,1.0,True,ok,none,v58-loop-event-04469
4470,249,history_not_erased,1.0,1.0,1.0,True,ok,none,v58-loop-event-04470
4471,249,private_workspace_hidden,1.0,1.0,1.0,True,ok,none,v58-loop-event-04471
4472,249,recovery_path_present,1.0,1.0,1.0,True,ok,none,v58-loop-event-04472
4473,249,trust_bounds,0.298823,0.0,1.0,True,ok,none,v58-loop-event-04473
4474,249,debt_nonnegative,0.218984,0.0,3.0,True,ok,none,v58-loop-event-04474
4475,249,project_progress_bounds,0.002258,0.0,1.0,True,ok,none,v58-loop-event-04475
4476,249,history_not_erased,1.0,1.0,1.0,True,ok,none,v58-loop-event-04476
4477,249,private_workspace_hidden,1.0,1.0,1.0,True,ok,none,v58-loop-event-04477
4478,249,recovery_path_present,1.0,1.0,1.0,True,ok,none,v58-loop-event-04478
4479,249,trust_bounds,0.299174,0.0,1.0,True,ok,none,v58-loop-event-04479
4480,249,debt_nonnegative,0.154193,0.0,3.0,True,ok,none,v58-loop-event-04480
4481,249,project_progress_bounds,0.003416,0.0,1.0,True,ok,none,v58-loop-event-04481
4482,250,private_workspace_hidden,1.0,1.0,1.0,True,ok,none,v58-loop-event-04482
4483,250,recovery_path_present,1.0,1.0,1.0,True,ok,none,v58-loop-event-04483
4484,250,trust_bounds,0.388337,0.0,1.0,True,ok,none,v58-loop-event-04484
4485,250,debt_nonnegative,0.115535,0.0,3.0,True,ok,none,v58-loop-event-04485
4486,250,project_progress_bounds,0.041812,0.0,1.0,True,ok,none,v58-loop-event-04486
4487,250,history_not_erased,1.0,1.0,1.0,True,ok,none,v58-loop-event-04487
4488,250,private_workspace_hidden,1.0,1.0,1.0,True,ok,none,v58-loop-event-04488
4489,250,recovery_path_present,1.0,1.0,1.0,True,ok,none,v58-loop-event-04489
4490,250,trust_bounds,0.39885,0.0,1.0,True,ok,none,v58-loop-event-04490
4491,250,debt_nonnegative,0.136405,0.0,3.0,True,ok,none,v58-loop-event-04491
4492,250,project_progress_bounds,0.048195,0.0,1.0,True,ok,none,v58-loop-event-04492
4493,250,history_not_erased,1.0,1.0,1.0,True,ok,none,v58-loop-event-04493
4494,250,private_workspace_hidden,1.0,1.0,1.0,True,ok,none,v58-loop-event-04494
4495,250,recovery_path_present,1.0,1.0,1.0,True,ok,none,v58-loop-event-04495
4496,250,trust_bounds,0.410065,0.0,1.0,True,ok,none,v58-loop-event-04496
4497,250,debt_nonnegative,0.125464,0.0,3.0,True,ok,none,v58-loop-event-04497
4498,250,project_progress_bounds,0.055879,0.0,1.0,True,ok,none,v58-loop-event-04498
4499,250,history_not_erased,1.0,1.0,1.0,True,ok,none,v58-loop-event-04499
4500,251,recovery_path_present,1.0,1.0,1.0,True,ok,none,v58-loop-event-04500
4501,251,trust_bounds,0.582737,0.0,1.0,True,ok,none,v58-loop-event-04501
4502,251,debt_nonnegative,0.096532,0.0,3.0,True,ok,none,v58-loop-event-04502
4503,251,project_progress_bounds,0.101008,0.0,1.0,True,ok,none,v58-loop-event-04503
4504,251,history_not_erased,1.0,1.0,1.0,True,ok,none,v58-loop-event-04504
4505,251,private_workspace_hidden,1.0,1.0,1.0,True,ok,none,v58-loop-event-04505
4506,251,recovery_path_present,1.0,1.0,1.0,True,ok,none,v58-loop-event-04506
4507,251,trust_bounds,0.572195,0.0,1.0,True,ok,none,v58-loop-event-04507
4508,251,debt_nonnegative,0.091287,0.0,3.0,True,ok,none,v58-loop-event-04508
4509,251,project_progress_bounds,0.109138,0.0,1.0,True,ok,none,v58-loop-event-04509
4510,251,history_not_erased,1.0,1.0,1.0,True,ok,none,v58-loop-event-04510
4511,251,private_workspace_hidden,1.0,1.0,1.0,True,ok,none,v58-loop-event-04511
4512,251,recovery_path_present,1.0,1.0,1.0,True,ok,none,v58-loop-event-04512
4513,251,trust_bounds,0.59301,0.0,1.0,True,ok,none,v58-loop-event-04513
4514,251,debt_nonnegative,0.152383,0.0,3.0,True,ok,none,v58-loop-event-04514
4515,251,project_progress_bounds,0.116283,0.0,1.0,True,ok,none,v58-loop-event-04515
4516,251,history_not_erased,1.0,1.0,1.0,True,ok,none,v58-loop-event-04516
4517,251,private_workspace_hidden,1.0,1.0,1.0,True,ok,none,v58-loop-event-04517
4518,252,trust_bounds,0.71423,0.0,1.0,True,ok,none,v58-loop-event-04518
4519,252,debt_nonnegative,0.175535,0.0,3.0,True,ok,none,v58-loop-event-04519
4520,252,project_progress_bounds,0.156311,0.0,1.0,True,ok,none,v58-loop-event-04520
4521,252,history_not_erased,1.0,1.0,1.0,True,ok,none,v58-loop-event-04521
4522,252,private_workspace_hidden,1.0,1.0,1.0,True,ok,none,v58-loop-event-04522
4523,252,recovery_path_present,1.0,1.0,1.0,True,ok,none,v58-loop-event-04523
4524,252,trust_bounds,0.687861,0.0,1.0,True,ok,none,v58-loop-event-04524
4525,252,debt_nonnegative,0.182823,0.0,3.0,True,ok,none,v58-loop-event-04525
4526,252,project_progress_bounds,0.158713,0.0,1.0,True,ok,none,v58-loop-event-04526
4527,252,history_not_erased,1.0,1.0,1.0,True,ok,none,v58-loop-event-04527
4528,252,private_workspace_hidden,1.0,1.0,1.0,True,ok,none,v58-loop-event-04528
4529,252,recovery_path_present,1.0,1.0,1.0,True,ok,none,v58-loop-event-04529
4530,252,trust_bounds,0.68365,0.0,1.0,True,ok,none,v58-loop-event-04530
4531,252,debt_nonnegative,0.210647,0.0,3.0,True,ok,none,v58-loop-event-04531
4532,252,project_progress_bounds,0.15875,0.0,1.0,True,ok,none,v58-loop-event-04532
4533,252,history_not_erased,1.0,1.0,1.0,True,ok,none,v58-loop-event-04533
4534,252,private_workspace_hidden,1.0,1.0,1.0,True,ok,none,v58-loop-event-04534
4535,252,recovery_path_present,1.0,1.0,1.0,True,ok,none,v58-loop-event-04535
4536,253,debt_nonnegative,0.29102,0.0,3.0,True,ok,none,v58-loop-event-04536
4537,253,project_progress_bounds,0.186534,0.0,1.0,True,ok,none,v58-loop-event-04537
4538,253,history_not_erased,1.0,1.0,1.0,True,ok,none,v58-loop-event-04538
4539,253,private_workspace_hidden,1.0,1.0,1.0,True,ok,none,v58-loop-event-04539
4540,253,recovery_path_present,1.0,1.0,1.0,True,ok,none,v58-loop-event-04540
4541,253,trust_bounds,0.62242,0.0,1.0,True,ok,none,v58-loop-event-04541
4542,253,debt_nonnegative,0.339335,0.0,3.0,True,ok,none,v58-loop-event-04542
4543,253,project_progress_bounds,0.181,0.0,1.0,True,ok,none,v58-loop-event-04543
4544,253,history_not_erased,1.0,1.0,1.0,True,ok,none,v58-loop-event-04544
4545,253,private_workspace_hidden,1.0,1.0,1.0,True,ok,none,v58-loop-event-04545
4546,253,recovery_path_present,1.0,1.0,1.0,True,ok,none,v58-loop-event-04546
4547,253,trust_bounds,0.601665,0.0,1.0,True,ok,none,v58-loop-event-04547
4548,253,debt_nonnegative,0.359878,0.0,3.0,True,ok,none,v58-loop-event-04548
4549,253,project_progress_bounds,0.173895,0.0,1.0,True,ok,none,v58-loop-event-04549
4550,253,history_not_erased,1.0,1.0,1.0,True,ok,none,v58-loop-event-04550
4551,253,private_workspace_hidden,1.0,1.0,1.0,True,ok,none,v58-loop-event-04551
4552,253,recovery_path_present,1.0,1.0,1.0,True,ok,none,v58-loop-event-04552
4553,253,trust_bounds,0.593892,0.0,1.0,True,ok,none,v58-loop-event-04553
4554,254,project_progress_bounds,0.193548,0.0,1.0,True,ok,none,v58-loop-event-04554
4555,254,history_not_erased,1.0,1.0,1.0,True,ok,none,v58-loop-event-04555
4556,254,private_workspace_hidden,1.0,1.0,1.0,True,ok,none,v58-loop-event-04556
4557,254,recovery_path_present,1.0,1.0,1.0,True,ok,none,v58-loop-event-04557
4558,254,trust_bounds,0.451561,0.0,1.0,True,ok,none,v58-loop-event-04558
4559,254,debt_nonnegative,0.469633,0.0,3.0,True,ok,none,v58-loop-event-04559
4560,254,project_progress_bounds,0.185166,0.0,1.0,True,ok,none,v58-loop-event-04560
4561,254,history_not_erased,1.0,1.0,1.0,True,ok,none,v58-loop-event-04561
4562,254,private_workspace_hidden,1.0,1.0,1.0,True,ok,none,v58-loop-event-04562
4563,254,recovery_path_present,1.0,1.0,1.0,True,ok,none,v58-loop-event-04563
4564,254,trust_bounds,0.431687,0.0,1.0,True,ok,none,v58-loop-event-04564
4565,254,debt_nonnegative,0.506314,0.0,3.0,True,ok,none,v58-loop-event-04565
4566,254,project_progress_bounds,0.177451,0.0,1.0,True,ok,none,v58-loop-event-04566
4567,254,history_not_erased,1.0,1.0,1.0,True,ok,none,v58-loop-event-04567
4568,254,private_workspace_hidden,1.0,1.0,1.0,True,ok,none,v58-loop-event-04568
4569,254,recovery_path_present,1.0,1.0,1.0,True,ok,none,v58-loop-event-04569
4570,254,trust_bounds,0.427555,0.0,1.0,True,ok,none,v58-loop-event-04570
4571,254,debt_nonnegative,0.507029,0.0,3.0,True,ok,none,v58-loop-event-04571
4572,255,history_not_erased,1.0,1.0,1.0,True,ok,none,v58-loop-event-04572
4573,255,private_workspace_hidden,1.0,1.0,1.0,True,ok,none,v58-loop-event-04573
4574,255,recovery_path_present,1.0,1.0,1.0,True,ok,none,v58-loop-event-04574
4575,255,trust_bounds,0.293462,0.0,1.0,True,ok,none,v58-loop-event-04575
4576,255,debt_nonnegative,0.509842,0.0,3.0,True,ok,none,v58-loop-event-04576
4577,255,project_progress_bounds,0.197039,0.0,1.0,True,ok,none,v58-loop-event-04577
4578,255,history_not_erased,1.0,1.0,1.0,True,ok,none,v58-loop-event-04578
4579,255,private_workspace_hidden,1.0,1.0,1.0,True,ok,none,v58-loop-event-04579
4580,255,recovery_path_present,1.0,1.0,1.0,True,ok,none,v58-loop-event-04580
4581,255,trust_bounds,0.32265,0.0,1.0,True,ok,none,v58-loop-event-04581
4582,255,debt_nonnegative,0.562622,0.0,3.0,True,ok,none,v58-loop-event-04582
4583,255,project_progress_bounds,0.195807,0.0,1.0,True,ok,none,v58-loop-event-04583
4584,255,history_not_erased,1.0,1.0,1.0,True,ok,none,v58-loop-event-04584
4585,255,private_workspace_hidden,1.0,1.0,1.0,True,ok,none,v58-loop-event-04585
4586,255,recovery_path_present,1.0,1.0,1.0,True,ok,none,v58-loop-event-04586
4587,255,trust_bounds,0.307482,0.0,1.0,True,ok,none,v58-loop-event-04587
4588,255,debt_nonnegative,0.56267,0.0,3.0,True,ok,none,v58-loop-event-04588
4589,255,project_progress_bounds,0.196965,0.0,1.0,True,ok,none,v58-loop-event-04589
4590,256,private_workspace_hidden,1.0,1.0,1.0,True,ok,none,v58-loop-event-04590
4591,256,recovery_path_present,1.0,1.0,1.0,True,ok,none,v58-loop-event-04591
4592,256,trust_bounds,0.339809,0.0,1.0,True,ok,none,v58-loop-event-04592
4593,256,debt_nonnegative,0.526497,0.0,3.0,True,ok,none,v58-loop-event-04593
4594,256,project_progress_bounds,0.23536,0.0,1.0,True,ok,none,v58-loop-event-04594
4595,256,history_not_erased,1.0,1.0,1.0,True,ok,none,v58-loop-event-04595
4596,256,private_workspace_hidden,1.0,1.0,1.0,True,ok,none,v58-loop-event-04596
4597,256,recovery_path_present,1.0,1.0,1.0,True,ok,none,v58-loop-event-04597
4598,256,trust_bounds,0.34687,0.0,1.0,True,ok,none,v58-loop-event-04598
4599,256,debt_nonnegative,0.493248,0.0,3.0,True,ok,none,v58-loop-event-04599
4600,256,project_progress_bounds,0.241744,0.0,1.0,True,ok,none,v58-loop-event-04600
4601,256,history_not_erased,1.0,1.0,1.0,True,ok,none,v58-loop-event-04601
4602,256,private_workspace_hidden,1.0,1.0,1.0,True,ok,none,v58-loop-event-04602
4603,256,recovery_path_present,1.0,1.0,1.0,True,ok,none,v58-loop-event-04603
4604,256,trust_bounds,0.361896,0.0,1.0,True,ok,none,v58-loop-event-04604
4605,256,debt_nonnegative,0.506612,0.0,3.0,True,ok,none,v58-loop-event-04605
4606,256,project_progress_bounds,0.249427,0.0,1.0,True,ok,none,v58-loop-event-04606
4607,256,history_not_erased,1.0,1.0,1.0,True,ok,none,v58-loop-event-04607
4608,257,recovery_path_present,1.0,1.0,1.0,True,ok,none,v58-loop-event-04608
4609,257,trust_bounds,0.520821,0.0,1.0,True,ok,none,v58-loop-event-04609
4610,257,debt_nonnegative,0.47658,0.0,3.0,True,ok,none,v58-loop-event-04610
4611,257,project_progress_bounds,0.294556,0.0,1.0,True,ok,none,v58-loop-event-04611
4612,257,history_not_erased,1.0,1.0,1.0,True,ok,none,v58-loop-event-04612
4613,257,private_workspace_hidden,1.0,1.0,1.0,True,ok,none,v58-loop-event-04613
4614,257,recovery_path_present,1.0,1.0,1.0,True,ok,none,v58-loop-event-04614
4615,257,trust_bounds,0.508593,0.0,1.0,True,ok,none,v58-loop-event-04615
4616,257,debt_nonnegative,0.40667,0.0,3.0,True,ok,none,v58-loop-event-04616
4617,257,project_progress_bounds,0.302686,0.0,1.0,True,ok,none,v58-loop-event-04617
4618,257,history_not_erased,1.0,1.0,1.0,True,ok,none,v58-loop-event-04618
4619,257,private_workspace_hidden,1.0,1.0,1.0,True,ok,none,v58-loop-event-04619
4620,257,recovery_path_present,1.0,1.0,1.0,True,ok,none,v58-loop-event-04620
4621,257,trust_bounds,0.504754,0.0,1.0,True,ok,none,v58-loop-event-04621
4622,257,debt_nonnegative,0.346311,0.0,3.0,True,ok,none,v58-loop-event-04622
4623,257,project_progress_bounds,0.309831,0.0,1.0,True,ok,none,v58-loop-event-04623
4624,257,history_not_erased,1.0,1.0,1.0,True,ok,none,v58-loop-event-04624
4625,257,private_workspace_hidden,1.0,1.0,1.0,True,ok,none,v58-loop-event-04625
4626,258,trust_bounds,0.705995,0.0,1.0,True,ok,none,v58-loop-event-04626
4627,258,debt_nonnegative,0.347916,0.0,3.0,True,ok,none,v58-loop-event-04627
4628,258,project_progress_bounds,0.34986,0.0,1.0,True,ok,none,v58-loop-event-04628
4629,258,history_not_erased,1.0,1.0,1.0,True,ok,none,v58-loop-event-04629
4630,258,private_workspace_hidden,1.0,1.0,1.0,True,ok,none,v58-loop-event-04630
4631,258,recovery_path_present,1.0,1.0,1.0,True,ok,none,v58-loop-event-04631
4632,258,trust_bounds,0.707762,0.0,1.0,True,ok,none,v58-loop-event-04632
4633,258,debt_nonnegative,0.299387,0.0,3.0,True,ok,none,v58-loop-event-04633
4634,258,project_progress_bounds,0.352261,0.0,1.0,True,ok,none,v58-loop-event-04634
4635,258,history_not_erased,1.0,1.0,1.0,True,ok,none,v58-loop-event-04635
4636,258,private_workspace_hidden,1.0,1.0,1.0,True,ok,none,v58-loop-event-04636
4637,258,recovery_path_present,1.0,1.0,1.0,True,ok,none,v58-loop-event-04637
4638,258,trust_bounds,0.693538,0.0,1.0,True,ok,none,v58-loop-event-04638
4639,258,debt_nonnegative,0.225049,0.0,3.0,True,ok,none,v58-loop-event-04639
4640,258,project_progress_bounds,0.352299,0.0,1.0,True,ok,none,v58-loop-event-04640
4641,258,history_not_erased,1.0,1.0,1.0,True,ok,none,v58-loop-event-04641
4642,258,private_workspace_hidden,1.0,1.0,1.0,True,ok,none,v58-loop-event-04642
4643,258,recovery_path_present,1.0,1.0,1.0,True,ok,none,v58-loop-event-04643
4644,259,debt_nonnegative,0.175753,0.0,3.0,True,ok,none,v58-loop-event-04644
4645,259,project_progress_bounds,0.380083,0.0,1.0,True,ok,none,v58-loop-event-04645
4646,259,history_not_erased,1.0,1.0,1.0,True,ok,none,v58-loop-event-04646
4647,259,private_workspace_hidden,1.0,1.0,1.0,True,ok,none,v58-loop-event-04647
4648,259,recovery_path_present,1.0,1.0,1.0,True,ok,none,v58-loop-event-04648
4649,259,trust_bounds,0.674298,0.0,1.0,True,ok,none,v58-loop-event-04649
4650,259,debt_nonnegative,0.181181,0.0,3.0,True,ok,none,v58-loop-event-04650
4651,259,project_progress_bounds,0.374548,0.0,1.0,True,ok,none,v58-loop-event-04651
4652,259,history_not_erased,1.0,1.0,1.0,True,ok,none,v58-loop-event-04652
4653,259,private_workspace_hidden,1.0,1.0,1.0,True,ok,none,v58-loop-event-04653
4654,259,recovery_path_present,1.0,1.0,1.0,True,ok,none,v58-loop-event-04654
4655,259,trust_bounds,0.681402,0.0,1.0,True,ok,none,v58-loop-event-04655
4656,259,debt_nonnegative,0.1526,0.0,3.0,True,ok,none,v58-loop-event-04656
4657,259,project_progress_bounds,0.367444,0.0,1.0,True,ok,none,v58-loop-event-04657
4658,259,history_not_erased,1.0,1.0,1.0,True,ok,none,v58-loop-event-04658
4659,259,private_workspace_hidden,1.0,1.0,1.0,True,ok,none,v58-loop-event-04659
4660,259,recovery_path_present,1.0,1.0,1.0,True,ok,none,v58-loop-event-04660
4661,259,trust_bounds,0.651217,0.0,1.0,True,ok,none,v58-loop-event-04661
4662,260,project_progress_bounds,0.387097,0.0,1.0,True,ok,none,v58-loop-event-04662
4663,260,history_not_erased,1.0,1.0,1.0,True,ok,none,v58-loop-event-04663
4664,260,private_workspace_hidden,1.0,1.0,1.0,True,ok,none,v58-loop-event-04664
4665,260,recovery_path_present,1.0,1.0,1.0,True,ok,none,v58-loop-event-04665
4666,260,trust_bounds,0.49092,0.0,1.0,True,ok,none,v58-loop-event-04666
4667,260,debt_nonnegative,0.083296,0.0,3.0,True,ok,none,v58-loop-event-04667
4668,260,project_progress_bounds,0.378714,0.0,1.0,True,ok,none,v58-loop-event-04668
4669,260,history_not_erased,1.0,1.0,1.0,True,ok,none,v58-loop-event-04669
4670,260,private_workspace_hidden,1.0,1.0,1.0,True,ok,none,v58-loop-event-04670
4671,260,recovery_path_present,1.0,1.0,1.0,True,ok,none,v58-loop-event-04671
4672,260,trust_bounds,0.500658,0.0,1.0,True,ok,none,v58-loop-event-04672
4673,260,debt_nonnegative,0.125413,0.0,3.0,True,ok,none,v58-loop-event-04673
4674,260,project_progress_bounds,0.371,0.0,1.0,True,ok,none,v58-loop-event-04674
4675,260,history_not_erased,1.0,1.0,1.0,True,ok,none,v58-loop-event-04675
4676,260,private_workspace_hidden,1.0,1.0,1.0,True,ok,none,v58-loop-event-04676
4677,260,recovery_path_present,1.0,1.0,1.0,True,ok,none,v58-loop-event-04677
4678,260,trust_bounds,0.514444,0.0,1.0,True,ok,none,v58-loop-event-04678
4679,260,debt_nonnegative,0.136259,0.0,3.0,True,ok,none,v58-loop-event-04679
4680,261,history_not_erased,1.0,1.0,1.0,True,ok,none,v58-loop-event-04680
4681,261,private_workspace_hidden,1.0,1.0,1.0,True,ok,none,v58-loop-event-04681
4682,261,recovery_path_present,1.0,1.0,1.0,True,ok,none,v58-loop-event-04682
4683,261,trust_bounds,0.324577,0.0,1.0,True,ok,none,v58-loop-event-04683
4684,261,debt_nonnegative,0.125124,0.0,3.0,True,ok,none,v58-loop-event-04684
4685,261,project_progress_bounds,0.390587,0.0,1.0,True,ok,none,v58-loop-event-04685
4686,261,history_not_erased,1.0,1.0,1.0,True,ok,none,v58-loop-event-04686
4687,261,private_workspace_hidden,1.0,1.0,1.0,True,ok,none,v58-loop-event-04687
4688,261,recovery_path_present,1.0,1.0,1.0,True,ok,none,v58-loop-event-04688
4689,261,trust_bounds,0.32417,0.0,1.0,True,ok,none,v58-loop-event-04689
4690,261,debt_nonnegative,0.139894,0.0,3.0,True,ok,none,v58-loop-event-04690
4691,261,project_progress_bounds,0.389355,0.0,1.0,True,ok,none,v58-loop-event-04691
4692,261,history_not_erased,1.0,1.0,1.0,True,ok,none,v58-loop-event-04692
4693,261,private_workspace_hidden,1.0,1.0,1.0,True,ok,none,v58-loop-event-04693
4694,261,recovery_path_present,1.0,1.0,1.0,True,ok,none,v58-loop-event-04694
