tick_id,day,season,region_id,sight_cue,sound_cue,smell_cue,temperature_cue,wetness_cue,body_cue,rhythm_marker,sensory_bound_to_region
660,42,autumn_wind,archive_quarter,waiting caravan,wind in route posts,leaf mold,mild air,damp boards,seasonal travel pace,flower-node,True
661,42,autumn_wind,signal_ridge,waiting caravan,wind in route posts,leaf mold,mild air,damp boards,seasonal travel pace,season-pulse,True
662,42,autumn_wind,orchard_fen,shored route marker,wind in route posts,leaf mold,mild air,damp boards,seasonal travel pace,season-pulse,True
663,42,autumn_wind,riverbend,shored route marker,wind in route posts,leaf mold,mild air,damp boards,seasonal travel pace,season-pulse,True
664,42,autumn_wind,roofward,waiting caravan,wind in route posts,leaf mold,mild air,damp boards,seasonal travel pace,flower-node,True
665,42,autumn_wind,archive_quarter,moving trade tokens,wind in route posts,leaf mold,mild air,damp boards,seasonal travel pace,season-pulse,True
666,42,autumn_wind,signal_ridge,waiting caravan,wind in route posts,leaf mold,mild air,damp boards,seasonal travel pace,season-pulse,True
667,42,autumn_wind,orchard_fen,shored route marker,wind in route posts,leaf mold,mild air,damp boards,seasonal travel pace,season-pulse,True
668,42,autumn_wind,riverbend,shored route marker,wind in route posts,leaf mold,mild air,damp boards,seasonal travel pace,flower-node,True
669,42,autumn_wind,roofward,moving trade tokens,wind in route posts,leaf mold,mild air,damp boards,seasonal travel pace,season-pulse,True
670,42,autumn_wind,archive_quarter,waiting caravan,wind in route posts,leaf mold,mild air,damp boards,seasonal travel pace,season-pulse,True
671,42,autumn_wind,signal_ridge,waiting caravan,wind in route posts,leaf mold,mild air,damp boards,seasonal travel pace,ambient-rate,True
672,43,autumn_wind,orchard_fen,shored route marker,wind in route posts,leaf mold,mild air,damp boards,seasonal travel pace,flower-node,True
673,43,autumn_wind,riverbend,shored route marker,wind in route posts,leaf mold,mild air,damp boards,seasonal travel pace,season-pulse,True
674,43,autumn_wind,roofward,waiting caravan,guild hammers,leaf mold,mild air,damp boards,shared guild work,season-pulse,True
675,43,autumn_wind,archive_quarter,moving trade tokens,wind in route posts,leaf mold,mild air,damp boards,seasonal travel pace,season-pulse,True
676,43,autumn_wind,signal_ridge,moving trade tokens,wind in route posts,leaf mold,mild air,damp boards,seasonal travel pace,flower-node,True
677,43,autumn_wind,orchard_fen,shored route marker,wind in route posts,leaf mold,mild air,damp boards,seasonal travel pace,season-pulse,True
678,43,autumn_wind,riverbend,shored route marker,wind in route posts,leaf mold,mild air,damp boards,seasonal travel pace,season-pulse,True
679,43,autumn_wind,roofward,waiting caravan,wind in route posts,leaf mold,mild air,damp boards,seasonal travel pace,season-pulse,True
680,43,autumn_wind,archive_quarter,waiting caravan,wind in route posts,leaf mold,mild air,damp boards,seasonal travel pace,flower-node,True
681,43,autumn_wind,signal_ridge,waiting caravan,wind in route posts,leaf mold,mild air,damp boards,seasonal travel pace,season-pulse,True
682,43,autumn_wind,orchard_fen,shored route marker,wind in route posts,leaf mold,mild air,damp boards,seasonal travel pace,season-pulse,True
683,43,autumn_wind,riverbend,shored route marker,wind in route posts,leaf mold,mild air,damp boards,seasonal travel pace,season-pulse,True
684,43,autumn_wind,roofward,waiting caravan,wind in route posts,leaf mold,mild air,damp boards,seasonal travel pace,flower-node,True
685,43,autumn_wind,archive_quarter,moving trade tokens,wind in route posts,leaf mold,mild air,damp boards,seasonal travel pace,season-pulse,True
686,43,autumn_wind,signal_ridge,waiting caravan,wind in route posts,leaf mold,mild air,damp boards,seasonal travel pace,season-pulse,True
687,43,autumn_wind,orchard_fen,shored route marker,wind in route posts,leaf mold,mild air,damp boards,seasonal travel pace,ambient-rate,True
688,44,autumn_wind,riverbend,shored route marker,wind in route posts,leaf mold,mild air,damp boards,seasonal travel pace,flower-node,True
689,44,autumn_wind,roofward,moving trade tokens,wind in route posts,leaf mold,mild air,damp boards,seasonal travel pace,season-pulse,True
690,44,autumn_wind,archive_quarter,waiting caravan,wind in route posts,leaf mold,mild air,damp boards,seasonal travel pace,season-pulse,True
691,44,autumn_wind,signal_ridge,waiting caravan,wind in route posts,leaf mold,mild air,damp boards,seasonal travel pace,season-pulse,True
692,44,autumn_wind,orchard_fen,shored route marker,wind in route posts,leaf mold,mild air,damp boards,seasonal travel pace,flower-node,True
693,44,autumn_wind,riverbend,shored route marker,wind in route posts,leaf mold,mild air,damp boards,seasonal travel pace,season-pulse,True
694,44,autumn_wind,roofward,moving trade tokens,wind in route posts,leaf mold,mild air,damp boards,seasonal travel pace,season-pulse,True
695,44,autumn_wind,archive_quarter,waiting caravan,wind in route posts,leaf mold,mild air,damp boards,seasonal travel pace,season-pulse,True
696,44,autumn_wind,signal_ridge,waiting caravan,wind in route posts,leaf mold,mild air,damp boards,seasonal travel pace,flower-node,True
697,44,autumn_wind,orchard_fen,shored route marker,wind in route posts,leaf mold,mild air,damp boards,seasonal travel pace,season-pulse,True
698,44,autumn_wind,riverbend,shored route marker,wind in route posts,leaf mold,mild air,damp boards,seasonal travel pace,season-pulse,True
699,44,autumn_wind,roofward,moving trade tokens,wind in route posts,leaf mold,mild air,damp boards,seasonal travel pace,season-pulse,True
700,44,autumn_wind,archive_quarter,moving trade tokens,wind in route posts,leaf mold,mild air,damp boards,seasonal travel pace,flower-node,True
701,44,autumn_wind,signal_ridge,moving trade tokens,wind in route posts,leaf mold,mild air,damp boards,seasonal travel pace,season-pulse,True
702,44,autumn_wind,orchard_fen,shored route marker,wind in route posts,leaf mold,mild air,damp boards,seasonal travel pace,season-pulse,True
703,44,autumn_wind,riverbend,moving trade tokens,guild hammers,leaf mold,mild air,damp boards,shared guild work,ambient-rate,True
704,45,autumn_wind,roofward,waiting caravan,wind in route posts,leaf mold,mild air,damp boards,seasonal travel pace,flower-node,True
705,45,autumn_wind,archive_quarter,moving trade tokens,wind in route posts,leaf mold,mild air,damp boards,seasonal travel pace,season-pulse,True
706,45,autumn_wind,signal_ridge,waiting caravan,guild hammers,leaf mold,mild air,damp boards,shared guild work,season-pulse,True
707,45,autumn_wind,orchard_fen,shored route marker,wind in route posts,leaf mold,mild air,damp boards,seasonal travel pace,season-pulse,True
708,45,autumn_wind,riverbend,moving trade tokens,wind in route posts,leaf mold,mild air,damp boards,seasonal travel pace,flower-node,True
709,45,autumn_wind,roofward,waiting caravan,wind in route posts,leaf mold,mild air,damp boards,seasonal travel pace,season-pulse,True
710,45,autumn_wind,archive_quarter,moving trade tokens,wind in route posts,leaf mold,mild air,damp boards,seasonal travel pace,season-pulse,True
711,45,autumn_wind,signal_ridge,waiting caravan,wind in route posts,leaf mold,mild air,damp boards,seasonal travel pace,season-pulse,True
712,45,autumn_wind,orchard_fen,shored route marker,wind in route posts,leaf mold,mild air,damp boards,seasonal travel pace,flower-node,True
713,45,autumn_wind,riverbend,moving trade tokens,wind in route posts,leaf mold,mild air,damp boards,seasonal travel pace,season-pulse,True
714,45,autumn_wind,roofward,moving trade tokens,wind in route posts,leaf mold,mild air,damp boards,seasonal travel pace,season-pulse,True
715,45,autumn_wind,archive_quarter,waiting caravan,wind in route posts,leaf mold,mild air,damp boards,seasonal travel pace,season-pulse,True
716,45,autumn_wind,signal_ridge,waiting caravan,wind in route posts,leaf mold,mild air,damp boards,seasonal travel pace,flower-node,True
717,45,autumn_wind,orchard_fen,shored route marker,wind in route posts,leaf mold,mild air,damp boards,seasonal travel pace,season-pulse,True
718,45,autumn_wind,riverbend,waiting caravan,wind in route posts,leaf mold,mild air,damp boards,seasonal travel pace,season-pulse,True
719,45,autumn_wind,roofward,waiting caravan,wind in route posts,leaf mold,mild air,damp boards,seasonal travel pace,ambient-rate,True
720,46,autumn_wind,archive_quarter,moving trade tokens,wind in route posts,leaf mold,mild air,damp boards,seasonal travel pace,flower-node,True
721,46,autumn_wind,signal_ridge,moving trade tokens,wind in route posts,leaf mold,mild air,damp boards,seasonal travel pace,season-pulse,True
722,46,autumn_wind,orchard_fen,moving trade tokens,guild hammers,leaf mold,mild air,damp boards,shared guild work,season-pulse,True
723,46,autumn_wind,riverbend,moving trade tokens,wind in route posts,leaf mold,mild air,damp boards,seasonal travel pace,season-pulse,True
724,46,autumn_wind,roofward,waiting caravan,wind in route posts,leaf mold,mild air,damp boards,seasonal travel pace,flower-node,True
725,46,autumn_wind,archive_quarter,moving trade tokens,wind in route posts,leaf mold,mild air,damp boards,seasonal travel pace,season-pulse,True
726,46,autumn_wind,signal_ridge,waiting caravan,wind in route posts,leaf mold,mild air,damp boards,seasonal travel pace,season-pulse,True
727,46,autumn_wind,orchard_fen,moving trade tokens,wind in route posts,leaf mold,mild air,damp boards,seasonal travel pace,season-pulse,True
728,46,autumn_wind,riverbend,waiting caravan,wind in route posts,leaf mold,mild air,damp boards,seasonal travel pace,flower-node,True
729,46,autumn_wind,roofward,moving trade tokens,wind in route posts,leaf mold,mild air,damp boards,seasonal travel pace,season-pulse,True
730,46,autumn_wind,archive_quarter,waiting caravan,wind in route posts,leaf mold,mild air,damp boards,seasonal travel pace,season-pulse,True
731,46,autumn_wind,signal_ridge,waiting caravan,wind in route posts,leaf mold,mild air,damp boards,seasonal travel pace,season-pulse,True
732,46,autumn_wind,orchard_fen,moving trade tokens,wind in route posts,leaf mold,mild air,damp boards,seasonal travel pace,flower-node,True
733,46,autumn_wind,riverbend,waiting caravan,wind in route posts,leaf mold,mild air,damp boards,seasonal travel pace,season-pulse,True
734,46,autumn_wind,roofward,waiting caravan,wind in route posts,leaf mold,mild air,damp boards,seasonal travel pace,season-pulse,True
735,46,autumn_wind,archive_quarter,moving trade tokens,guild hammers,leaf mold,mild air,damp boards,shared guild work,ambient-rate,True
736,47,autumn_wind,signal_ridge,waiting caravan,wind in route posts,leaf mold,mild air,damp boards,seasonal travel pace,flower-node,True
737,47,autumn_wind,orchard_fen,moving trade tokens,wind in route posts,leaf mold,mild air,damp boards,seasonal travel pace,season-pulse,True
738,47,autumn_wind,riverbend,moving trade tokens,guild hammers,leaf mold,mild air,damp boards,shared guild work,season-pulse,True
739,47,autumn_wind,roofward,waiting caravan,wind in route posts,leaf mold,mild air,damp boards,seasonal travel pace,season-pulse,True
740,47,autumn_wind,archive_quarter,shored route marker,wind in route posts,leaf mold,mild air,damp boards,seasonal travel pace,flower-node,True
741,47,autumn_wind,signal_ridge,waiting caravan,wind in route posts,leaf mold,mild air,damp boards,seasonal travel pace,season-pulse,True
742,47,autumn_wind,orchard_fen,waiting caravan,wind in route posts,leaf mold,mild air,damp boards,seasonal travel pace,season-pulse,True
743,47,autumn_wind,riverbend,waiting caravan,wind in route posts,leaf mold,mild air,damp boards,seasonal travel pace,season-pulse,True
744,47,autumn_wind,roofward,moving trade tokens,wind in route posts,leaf mold,mild air,damp boards,seasonal travel pace,flower-node,True
745,47,autumn_wind,archive_quarter,shored route marker,wind in route posts,leaf mold,mild air,damp boards,seasonal travel pace,season-pulse,True
746,47,autumn_wind,signal_ridge,moving trade tokens,wind in route posts,leaf mold,mild air,damp boards,seasonal travel pace,season-pulse,True
747,47,autumn_wind,orchard_fen,moving trade tokens,wind in route posts,leaf mold,mild air,damp boards,seasonal travel pace,season-pulse,True
748,47,autumn_wind,riverbend,waiting caravan,wind in route posts,leaf mold,mild air,damp boards,seasonal travel pace,flower-node,True
749,47,autumn_wind,roofward,waiting caravan,wind in route posts,leaf mold,mild air,damp boards,seasonal travel pace,season-pulse,True
750,47,autumn_wind,archive_quarter,shored route marker,wind in route posts,leaf mold,mild air,damp boards,seasonal travel pace,season-pulse,True
751,47,autumn_wind,signal_ridge,waiting caravan,guild hammers,leaf mold,mild air,damp boards,shared guild work,ambient-rate,True
752,48,autumn_wind,riverbend,moving trade tokens,wind in route posts,leaf mold,mild air,damp boards,seasonal travel pace,flower-node,True
753,48,autumn_wind,roofward,waiting caravan,wind in route posts,leaf mold,mild air,damp boards,seasonal travel pace,season-pulse,True
754,48,autumn_wind,archive_quarter,moving trade tokens,guild hammers,leaf mold,mild air,damp boards,shared guild work,season-pulse,True
755,48,autumn_wind,signal_ridge,waiting caravan,wind in route posts,leaf mold,mild air,damp boards,seasonal travel pace,season-pulse,True
756,48,autumn_wind,orchard_fen,moving trade tokens,wind in route posts,leaf mold,mild air,damp boards,seasonal travel pace,flower-node,True
757,48,autumn_wind,riverbend,moving trade tokens,wind in route posts,leaf mold,mild air,damp boards,seasonal travel pace,season-pulse,True
758,48,autumn_wind,roofward,moving trade tokens,wind in route posts,leaf mold,mild air,damp boards,seasonal travel pace,season-pulse,True
759,48,autumn_wind,archive_quarter,waiting caravan,guild hammers,leaf mold,mild air,damp boards,shared guild work,season-pulse,True
760,48,autumn_wind,signal_ridge,waiting caravan,wind in route posts,leaf mold,mild air,damp boards,seasonal travel pace,flower-node,True
761,48,autumn_wind,orchard_fen,moving trade tokens,wind in route posts,leaf mold,mild air,damp boards,seasonal travel pace,season-pulse,True
762,48,autumn_wind,riverbend,waiting caravan,wind in route posts,leaf mold,mild air,damp boards,seasonal travel pace,season-pulse,True
763,48,autumn_wind,roofward,moving trade tokens,wind in route posts,leaf mold,mild air,damp boards,seasonal travel pace,season-pulse,True
764,48,autumn_wind,archive_quarter,moving trade tokens,guild hammers,leaf mold,mild air,damp boards,shared guild work,flower-node,True
765,48,autumn_wind,signal_ridge,moving trade tokens,wind in route posts,leaf mold,mild air,damp boards,seasonal travel pace,season-pulse,True
766,48,autumn_wind,orchard_fen,moving trade tokens,wind in route posts,leaf mold,mild air,damp boards,seasonal travel pace,season-pulse,True
767,48,autumn_wind,riverbend,moving trade tokens,wind in route posts,leaf mold,mild air,damp boards,seasonal travel pace,ambient-rate,True
768,49,winter_cold,roofward,waiting caravan,quiet exchange,oil smoke,cold sting,damp boards,seasonal travel pace,flower-node,True
769,49,winter_cold,archive_quarter,moving trade tokens,quiet exchange,oil smoke,cold sting,damp boards,seasonal travel pace,season-pulse,True
770,49,winter_cold,signal_ridge,waiting caravan,guild hammers,oil smoke,cold sting,damp boards,shared guild work,season-pulse,True
771,49,winter_cold,orchard_fen,moving trade tokens,quiet exchange,oil smoke,cold sting,damp boards,seasonal travel pace,season-pulse,True
772,49,winter_cold,riverbend,waiting caravan,quiet exchange,oil smoke,cold sting,damp boards,seasonal travel pace,flower-node,True
773,49,winter_cold,roofward,waiting caravan,quiet exchange,oil smoke,cold sting,damp boards,seasonal travel pace,season-pulse,True
774,49,winter_cold,archive_quarter,moving trade tokens,quiet exchange,oil smoke,cold sting,damp boards,seasonal travel pace,season-pulse,True
775,49,winter_cold,signal_ridge,moving trade tokens,quiet exchange,oil smoke,cold sting,damp boards,seasonal travel pace,season-pulse,True
776,49,winter_cold,orchard_fen,moving trade tokens,quiet exchange,oil smoke,cold sting,damp boards,seasonal travel pace,flower-node,True
777,49,winter_cold,riverbend,waiting caravan,quiet exchange,oil smoke,cold sting,damp boards,seasonal travel pace,season-pulse,True
778,49,winter_cold,roofward,moving trade tokens,quiet exchange,oil smoke,cold sting,damp boards,seasonal travel pace,season-pulse,True
779,49,winter_cold,archive_quarter,waiting caravan,quiet exchange,oil smoke,cold sting,damp boards,seasonal travel pace,season-pulse,True
780,49,winter_cold,signal_ridge,waiting caravan,quiet exchange,oil smoke,cold sting,damp boards,seasonal travel pace,flower-node,True
781,49,winter_cold,orchard_fen,waiting caravan,quiet exchange,oil smoke,cold sting,damp boards,seasonal travel pace,season-pulse,True
782,49,winter_cold,riverbend,waiting caravan,quiet exchange,oil smoke,cold sting,damp boards,careful carrying,season-pulse,True
783,49,winter_cold,roofward,waiting caravan,guild hammers,oil smoke,cold sting,damp boards,shared guild work,ambient-rate,True
784,50,winter_cold,archive_quarter,waiting caravan,quiet exchange,oil smoke,cold sting,damp boards,seasonal travel pace,flower-node,True
785,50,winter_cold,signal_ridge,moving trade tokens,quiet exchange,oil smoke,cold sting,damp boards,seasonal travel pace,season-pulse,True
786,50,winter_cold,orchard_fen,moving trade tokens,quiet exchange,oil smoke,cold sting,damp boards,seasonal travel pace,season-pulse,True
787,50,winter_cold,riverbend,moving trade tokens,quiet exchange,oil smoke,cold sting,damp boards,seasonal travel pace,season-pulse,True
788,50,winter_cold,roofward,waiting caravan,quiet exchange,oil smoke,cold sting,damp boards,seasonal travel pace,flower-node,True
789,50,winter_cold,archive_quarter,waiting caravan,quiet exchange,oil smoke,cold sting,damp boards,seasonal travel pace,season-pulse,True
790,50,winter_cold,signal_ridge,waiting caravan,quiet exchange,oil smoke,cold sting,damp boards,seasonal travel pace,season-pulse,True
791,50,winter_cold,orchard_fen,waiting caravan,quiet exchange,oil smoke,cold sting,damp boards,seasonal travel pace,season-pulse,True
792,50,winter_cold,riverbend,moving trade tokens,quiet exchange,oil smoke,cold sting,damp boards,seasonal travel pace,flower-node,True
793,50,winter_cold,roofward,moving trade tokens,quiet exchange,oil smoke,cold sting,damp boards,seasonal travel pace,season-pulse,True
794,50,winter_cold,archive_quarter,moving trade tokens,quiet exchange,oil smoke,cold sting,damp boards,seasonal travel pace,season-pulse,True
795,50,winter_cold,signal_ridge,waiting caravan,quiet exchange,oil smoke,cold sting,damp boards,seasonal travel pace,season-pulse,True
796,50,winter_cold,orchard_fen,moving trade tokens,quiet exchange,oil smoke,cold sting,damp boards,seasonal travel pace,flower-node,True
797,50,winter_cold,riverbend,waiting caravan,quiet exchange,oil smoke,cold sting,damp boards,seasonal travel pace,season-pulse,True
798,50,winter_cold,roofward,moving trade tokens,quiet exchange,oil smoke,cold sting,damp boards,seasonal travel pace,season-pulse,True
799,50,winter_cold,archive_quarter,waiting caravan,guild hammers,oil smoke,cold sting,damp boards,shared guild work,ambient-rate,True
800,51,winter_cold,signal_ridge,waiting caravan,quiet exchange,oil smoke,cold sting,damp boards,seasonal travel pace,flower-node,True
801,51,winter_cold,orchard_fen,moving trade tokens,quiet exchange,oil smoke,cold sting,damp boards,seasonal travel pace,season-pulse,True
802,51,winter_cold,riverbend,waiting caravan,guild hammers,oil smoke,cold sting,damp boards,shared guild work,season-pulse,True
803,51,winter_cold,roofward,waiting caravan,quiet exchange,oil smoke,cold sting,damp boards,seasonal travel pace,season-pulse,True
804,51,winter_cold,archive_quarter,waiting caravan,quiet exchange,oil smoke,cold sting,damp boards,seasonal travel pace,flower-node,True
805,51,winter_cold,signal_ridge,waiting caravan,quiet exchange,oil smoke,cold sting,damp boards,seasonal travel pace,season-pulse,True
806,51,winter_cold,orchard_fen,waiting caravan,quiet exchange,oil smoke,cold sting,damp boards,seasonal travel pace,season-pulse,True
807,51,winter_cold,riverbend,waiting caravan,quiet exchange,oil smoke,cold sting,damp boards,seasonal travel pace,season-pulse,True
808,51,winter_cold,roofward,waiting caravan,quiet exchange,oil smoke,cold sting,damp boards,seasonal travel pace,flower-node,True
809,51,winter_cold,archive_quarter,moving trade tokens,quiet exchange,oil smoke,cold sting,damp boards,seasonal travel pace,season-pulse,True
810,51,winter_cold,signal_ridge,waiting caravan,quiet exchange,oil smoke,cold sting,damp boards,seasonal travel pace,season-pulse,True
811,51,winter_cold,orchard_fen,waiting caravan,quiet exchange,oil smoke,cold sting,damp boards,seasonal travel pace,season-pulse,True
812,51,winter_cold,riverbend,waiting caravan,quiet exchange,oil smoke,cold sting,damp boards,seasonal travel pace,flower-node,True
813,51,winter_cold,roofward,waiting caravan,quiet exchange,oil smoke,cold sting,damp boards,seasonal travel pace,season-pulse,True
814,51,winter_cold,archive_quarter,waiting caravan,quiet exchange,oil smoke,cold sting,damp boards,seasonal travel pace,season-pulse,True
815,51,winter_cold,signal_ridge,waiting caravan,quiet exchange,oil smoke,cold sting,damp boards,seasonal travel pace,ambient-rate,True
816,52,winter_cold,orchard_fen,moving trade tokens,quiet exchange,oil smoke,cold sting,damp boards,seasonal travel pace,flower-node,True
817,52,winter_cold,riverbend,moving trade tokens,quiet exchange,oil smoke,cold sting,damp boards,seasonal travel pace,season-pulse,True
818,52,winter_cold,roofward,waiting caravan,guild hammers,oil smoke,cold sting,damp boards,shared guild work,season-pulse,True
819,52,winter_cold,archive_quarter,waiting caravan,quiet exchange,oil smoke,cold sting,damp boards,seasonal travel pace,season-pulse,True
820,52,winter_cold,signal_ridge,waiting caravan,quiet exchange,oil smoke,cold sting,damp boards,seasonal travel pace,flower-node,True
821,52,winter_cold,orchard_fen,waiting caravan,quiet exchange,oil smoke,cold sting,damp boards,seasonal travel pace,season-pulse,True
822,52,winter_cold,riverbend,moving trade tokens,quiet exchange,oil smoke,cold sting,damp boards,seasonal travel pace,season-pulse,True
823,52,winter_cold,roofward,moving trade tokens,quiet exchange,oil smoke,cold sting,damp boards,seasonal travel pace,season-pulse,True
824,52,winter_cold,archive_quarter,waiting caravan,quiet exchange,oil smoke,cold sting,damp boards,seasonal travel pace,flower-node,True
825,52,winter_cold,signal_ridge,waiting caravan,quiet exchange,oil smoke,cold sting,damp boards,seasonal travel pace,season-pulse,True
826,52,winter_cold,orchard_fen,moving trade tokens,quiet exchange,oil smoke,cold sting,damp boards,seasonal travel pace,season-pulse,True
827,52,winter_cold,riverbend,waiting caravan,quiet exchange,oil smoke,cold sting,damp boards,seasonal travel pace,season-pulse,True
828,52,winter_cold,roofward,moving trade tokens,quiet exchange,oil smoke,cold sting,damp boards,seasonal travel pace,flower-node,True
829,52,winter_cold,archive_quarter,waiting caravan,quiet exchange,oil smoke,cold sting,damp boards,seasonal travel pace,season-pulse,True
830,52,winter_cold,signal_ridge,waiting caravan,quiet exchange,oil smoke,cold sting,damp boards,seasonal travel pace,season-pulse,True
831,52,winter_cold,orchard_fen,moving trade tokens,guild hammers,oil smoke,cold sting,damp boards,shared guild work,ambient-rate,True
832,53,winter_cold,riverbend,waiting caravan,quiet exchange,oil smoke,cold sting,damp boards,seasonal travel pace,flower-node,True
833,53,winter_cold,roofward,waiting caravan,quiet exchange,oil smoke,cold sting,damp boards,seasonal travel pace,season-pulse,True
834,53,winter_cold,archive_quarter,moving trade tokens,guild hammers,oil smoke,cold sting,damp boards,shared guild work,season-pulse,True
835,53,winter_cold,signal_ridge,waiting caravan,quiet exchange,oil smoke,cold sting,damp boards,seasonal travel pace,season-pulse,True
836,53,winter_cold,orchard_fen,waiting caravan,quiet exchange,oil smoke,cold sting,damp boards,seasonal travel pace,flower-node,True
837,53,winter_cold,riverbend,waiting caravan,quiet exchange,oil smoke,cold sting,damp boards,seasonal travel pace,season-pulse,True
838,53,winter_cold,roofward,waiting caravan,quiet exchange,oil smoke,cold sting,damp boards,seasonal travel pace,season-pulse,True
839,53,winter_cold,archive_quarter,waiting caravan,quiet exchange,oil smoke,cold sting,damp boards,seasonal travel pace,season-pulse,True
840,53,winter_cold,signal_ridge,waiting caravan,quiet exchange,oil smoke,cold sting,damp boards,seasonal travel pace,flower-node,True
841,53,winter_cold,orchard_fen,waiting caravan,quiet exchange,oil smoke,cold sting,damp boards,seasonal travel pace,season-pulse,True
842,53,winter_cold,riverbend,moving trade tokens,quiet exchange,oil smoke,cold sting,damp boards,seasonal travel pace,season-pulse,True
843,53,winter_cold,roofward,waiting caravan,quiet exchange,oil smoke,cold sting,damp boards,seasonal travel pace,season-pulse,True
844,53,winter_cold,archive_quarter,moving trade tokens,quiet exchange,oil smoke,cold sting,damp boards,seasonal travel pace,flower-node,True
845,53,winter_cold,signal_ridge,waiting caravan,quiet exchange,oil smoke,cold sting,damp boards,seasonal travel pace,season-pulse,True
846,53,winter_cold,orchard_fen,waiting caravan,quiet exchange,oil smoke,cold sting,damp boards,seasonal travel pace,season-pulse,True
847,53,winter_cold,riverbend,waiting caravan,quiet exchange,oil smoke,cold sting,damp boards,seasonal travel pace,ambient-rate,True
848,54,winter_cold,archive_quarter,waiting caravan,quiet exchange,oil smoke,cold sting,damp boards,seasonal travel pace,flower-node,True
849,54,winter_cold,signal_ridge,moving trade tokens,quiet exchange,oil smoke,cold sting,damp boards,seasonal travel pace,season-pulse,True
850,54,winter_cold,orchard_fen,waiting caravan,guild hammers,oil smoke,cold sting,damp boards,shared guild work,season-pulse,True
851,54,winter_cold,riverbend,moving trade tokens,quiet exchange,oil smoke,cold sting,damp boards,seasonal travel pace,season-pulse,True
852,54,winter_cold,roofward,waiting caravan,quiet exchange,oil smoke,cold sting,damp boards,seasonal travel pace,flower-node,True
853,54,winter_cold,archive_quarter,moving trade tokens,quiet exchange,oil smoke,cold sting,damp boards,seasonal travel pace,season-pulse,True
854,54,winter_cold,signal_ridge,waiting caravan,quiet exchange,oil smoke,cold sting,damp boards,seasonal travel pace,season-pulse,True
855,54,winter_cold,orchard_fen,waiting caravan,quiet exchange,oil smoke,cold sting,damp boards,seasonal travel pace,season-pulse,True
856,54,winter_cold,riverbend,waiting caravan,quiet exchange,oil smoke,cold sting,damp boards,seasonal travel pace,flower-node,True
857,54,winter_cold,roofward,moving trade tokens,quiet exchange,oil smoke,cold sting,damp boards,seasonal travel pace,season-pulse,True
858,54,winter_cold,archive_quarter,waiting caravan,quiet exchange,oil smoke,cold sting,damp boards,seasonal travel pace,season-pulse,True
859,54,winter_cold,signal_ridge,waiting caravan,quiet exchange,oil smoke,cold sting,damp boards,seasonal travel pace,season-pulse,True
860,54,winter_cold,orchard_fen,moving trade tokens,quiet exchange,oil smoke,cold sting,damp boards,seasonal travel pace,flower-node,True
861,54,winter_cold,riverbend,waiting caravan,quiet exchange,oil smoke,cold sting,damp boards,seasonal travel pace,season-pulse,True
862,54,winter_cold,roofward,moving trade tokens,quiet exchange,oil smoke,cold sting,damp boards,seasonal travel pace,season-pulse,True
863,54,winter_cold,archive_quarter,waiting caravan,quiet exchange,oil smoke,cold sting,damp boards,seasonal travel pace,ambient-rate,True
864,55,winter_cold,signal_ridge,waiting caravan,quiet exchange,oil smoke,cold sting,damp boards,seasonal travel pace,flower-node,True
865,55,winter_cold,orchard_fen,moving trade tokens,quiet exchange,oil smoke,cold sting,damp boards,seasonal travel pace,season-pulse,True
866,55,winter_cold,riverbend,moving trade tokens,guild hammers,oil smoke,cold sting,damp boards,shared guild work,season-pulse,True
867,55,winter_cold,roofward,waiting caravan,quiet exchange,oil smoke,cold sting,damp boards,seasonal travel pace,season-pulse,True
868,55,winter_cold,archive_quarter,waiting caravan,quiet exchange,oil smoke,cold sting,damp boards,seasonal travel pace,flower-node,True
869,55,winter_cold,signal_ridge,waiting caravan,quiet exchange,oil smoke,cold sting,damp boards,seasonal travel pace,season-pulse,True
870,55,winter_cold,orchard_fen,waiting caravan,quiet exchange,oil smoke,cold sting,damp boards,seasonal travel pace,season-pulse,True
871,55,winter_cold,riverbend,waiting caravan,quiet exchange,oil smoke,cold sting,damp boards,seasonal travel pace,season-pulse,True
872,55,winter_cold,roofward,waiting caravan,quiet exchange,oil smoke,cold sting,damp boards,seasonal travel pace,flower-node,True
873,55,winter_cold,archive_quarter,moving trade tokens,quiet exchange,oil smoke,cold sting,damp boards,seasonal travel pace,season-pulse,True
874,55,winter_cold,signal_ridge,waiting caravan,quiet exchange,oil smoke,cold sting,damp boards,seasonal travel pace,season-pulse,True
875,55,winter_cold,orchard_fen,waiting caravan,quiet exchange,oil smoke,cold sting,damp boards,seasonal travel pace,season-pulse,True
876,55,winter_cold,riverbend,waiting caravan,quiet exchange,oil smoke,cold sting,damp boards,seasonal travel pace,flower-node,True
877,55,winter_cold,roofward,waiting caravan,quiet exchange,oil smoke,cold sting,damp boards,seasonal travel pace,season-pulse,True
878,55,winter_cold,archive_quarter,waiting caravan,quiet exchange,oil smoke,cold sting,damp boards,seasonal travel pace,season-pulse,True
879,55,winter_cold,signal_ridge,waiting caravan,guild hammers,oil smoke,cold sting,damp boards,shared guild work,ambient-rate,True
880,56,winter_cold,orchard_fen,moving trade tokens,quiet exchange,oil smoke,cold sting,damp boards,seasonal travel pace,flower-node,True
881,56,winter_cold,riverbend,waiting caravan,quiet exchange,oil smoke,cold sting,damp boards,seasonal travel pace,season-pulse,True
