tick_id,day,settlement_id,resident_id,avatar_action,sequence_id,consent_state,gaze_keyframes,posture_keyframes,gesture_keyframes,speech_hook,duration_ms,refusal_or_consent_visible,no_forced_action,animation_matches_consent_state
2627,146,repair_ring,Pax,refuse_handoff,seq:repair_ring:2627:Pax,refused,avatar>object>away,open>guarded>turned,palm-out>hold-tool>step-back,No. Ask later and leave it here.,980,True,True,True
2628,147,roofward,Orr,wait_respectfully,seq:roofward:2628:Orr,observed,room>avatar>room,neutral>attentive>neutral,small-turn>idle-hands>small-turn,I heard the request.,760,True,True,True
2631,147,orchard,Pim,ask_handoff,seq:orchard:2631:Pim,deferred,work>avatar>work,busy>half-open>busy,wait-sign>point-task>resume,Wait until this routine phase is done.,860,True,True,True
2632,147,repair_ring,Juno,refuse_handoff,seq:repair_ring:2632:Juno,refused,avatar>object>away,open>guarded>turned,palm-out>hold-tool>step-back,No. Ask later and leave it here.,980,True,True,True
2634,147,roofward,Sera,ask_handoff,seq:roofward:2634:Sera,deferred,work>avatar>work,busy>half-open>busy,wait-sign>point-task>resume,Wait until this routine phase is done.,860,True,True,True
2635,147,archive,Vell,refuse_handoff,seq:archive:2635:Vell,refused,avatar>object>away,open>guarded>turned,palm-out>hold-tool>step-back,No. Ask later and leave it here.,980,True,True,True
2636,147,signal,Ren,return_object,seq:signal:2636:Ren,granted,avatar>owner>object,neutral>open>shared,point-owner>offer-object>nod,"Yes, but keep the owner badge visible.",900,True,True,True
2639,147,riverbend,Cee,return_object,seq:riverbend:2639:Cee,granted,avatar>owner>object,neutral>open>shared,point-owner>offer-object>nod,"Yes, but keep the owner badge visible.",900,True,True,True
2640,147,roofward,Orr,wait_respectfully,seq:roofward:2640:Orr,observed,room>avatar>room,neutral>attentive>neutral,small-turn>idle-hands>small-turn,I heard the request.,760,True,True,True
2643,147,orchard,Pim,ask_handoff,seq:orchard:2643:Pim,deferred,work>avatar>work,busy>half-open>busy,wait-sign>point-task>resume,Wait until this routine phase is done.,860,True,True,True
2644,147,repair_ring,Juno,refuse_handoff,seq:repair_ring:2644:Juno,refused,avatar>object>away,open>guarded>turned,palm-out>hold-tool>step-back,No. Ask later and leave it here.,980,True,True,True
2648,148,orchard,Pim,ask_handoff,seq:orchard:2648:Pim,granted,avatar>owner>object,neutral>open>shared,point-owner>offer-object>nod,"Yes, but keep the owner badge visible.",900,True,True,True
2649,148,repair_ring,Vale,refuse_handoff,seq:repair_ring:2649:Vale,refused,avatar>object>away,open>guarded>turned,palm-out>hold-tool>step-back,No. Ask later and leave it here.,980,True,True,True
2651,148,roofward,Sera,ask_handoff,seq:roofward:2651:Sera,deferred,work>avatar>work,busy>half-open>busy,wait-sign>point-task>resume,Wait until this routine phase is done.,860,True,True,True
2652,148,archive,Vell,refuse_handoff,seq:archive:2652:Vell,refused,avatar>object>away,open>guarded>turned,palm-out>hold-tool>step-back,No. Ask later and leave it here.,980,True,True,True
2653,148,signal,Milo,return_object,seq:signal:2653:Milo,granted,avatar>owner>object,neutral>open>shared,point-owner>offer-object>nod,"Yes, but keep the owner badge visible.",900,True,True,True
2656,148,riverbend,Cee,return_object,seq:riverbend:2656:Cee,granted,avatar>owner>object,neutral>open>shared,point-owner>offer-object>nod,"Yes, but keep the owner badge visible.",900,True,True,True
2660,148,orchard,Pim,ask_handoff,seq:orchard:2660:Pim,granted,avatar>owner>object,neutral>open>shared,point-owner>offer-object>nod,"Yes, but keep the owner badge visible.",900,True,True,True
2661,148,repair_ring,Vale,refuse_handoff,seq:repair_ring:2661:Vale,refused,avatar>object>away,open>guarded>turned,palm-out>hold-tool>step-back,No. Ask later and leave it here.,980,True,True,True
2663,148,roofward,Sera,ask_handoff,seq:roofward:2663:Sera,deferred,work>avatar>work,busy>half-open>busy,wait-sign>point-task>resume,Wait until this routine phase is done.,860,True,True,True
2664,149,signal,Ren,idle,seq:signal:2664:Ren,observed,room>avatar>room,neutral>attentive>neutral,small-turn>idle-hands>small-turn,I heard the request.,760,True,True,True
2665,149,orchard,Pim,ask_handoff,seq:orchard:2665:Pim,deferred,work>avatar>work,busy>half-open>busy,wait-sign>point-task>resume,Wait until this routine phase is done.,860,True,True,True
2666,149,repair_ring,Pax,refuse_handoff,seq:repair_ring:2666:Pax,refused,avatar>object>away,open>guarded>turned,palm-out>hold-tool>step-back,No. Ask later and leave it here.,980,True,True,True
2668,149,roofward,Sera,ask_handoff,seq:roofward:2668:Sera,granted,avatar>owner>object,neutral>open>shared,point-owner>offer-object>nod,"Yes, but keep the owner badge visible.",900,True,True,True
2669,149,archive,Vell,refuse_handoff,seq:archive:2669:Vell,refused,avatar>object>away,open>guarded>turned,palm-out>hold-tool>step-back,No. Ask later and leave it here.,980,True,True,True
2670,149,signal,Kesh,return_object,seq:signal:2670:Kesh,granted,avatar>owner>object,neutral>open>shared,point-owner>offer-object>nod,"Yes, but keep the owner badge visible.",900,True,True,True
2672,149,repair_ring,Pax,inspect_inventory,seq:repair_ring:2672:Pax,observed,room>avatar>room,neutral>attentive>neutral,small-turn>idle-hands>small-turn,I heard the request.,760,True,True,True
2673,149,riverbend,Cee,return_object,seq:riverbend:2673:Cee,granted,avatar>owner>object,neutral>open>shared,point-owner>offer-object>nod,"Yes, but keep the owner badge visible.",900,True,True,True
2676,149,signal,Ren,idle,seq:signal:2676:Ren,observed,room>avatar>room,neutral>attentive>neutral,small-turn>idle-hands>small-turn,I heard the request.,760,True,True,True
2677,149,orchard,Pim,ask_handoff,seq:orchard:2677:Pim,deferred,work>avatar>work,busy>half-open>busy,wait-sign>point-task>resume,Wait until this routine phase is done.,860,True,True,True
2678,149,repair_ring,Pax,refuse_handoff,seq:repair_ring:2678:Pax,refused,avatar>object>away,open>guarded>turned,palm-out>hold-tool>step-back,No. Ask later and leave it here.,980,True,True,True
2680,149,roofward,Sera,ask_handoff,seq:roofward:2680:Sera,granted,avatar>owner>object,neutral>open>shared,point-owner>offer-object>nod,"Yes, but keep the owner badge visible.",900,True,True,True
2681,149,archive,Vell,refuse_handoff,seq:archive:2681:Vell,refused,avatar>object>away,open>guarded>turned,palm-out>hold-tool>step-back,No. Ask later and leave it here.,980,True,True,True
2682,150,orchard,Pim,ask_handoff,seq:orchard:2682:Pim,deferred,work>avatar>work,busy>half-open>busy,wait-sign>point-task>resume,Wait until this routine phase is done.,860,True,True,True
2683,150,repair_ring,Juno,refuse_handoff,seq:repair_ring:2683:Juno,refused,avatar>object>away,open>guarded>turned,palm-out>hold-tool>step-back,No. Ask later and leave it here.,980,True,True,True
2684,150,riverbend,Ari,idle,seq:riverbend:2684:Ari,deferred,work>avatar>work,busy>half-open>busy,wait-sign>point-task>resume,Wait until this routine phase is done.,860,True,True,True
2685,150,roofward,Sera,ask_handoff,seq:roofward:2685:Sera,deferred,work>avatar>work,busy>half-open>busy,wait-sign>point-task>resume,Wait until this routine phase is done.,860,True,True,True
2686,150,archive,Vell,refuse_handoff,seq:archive:2686:Vell,refused,avatar>object>away,open>guarded>turned,palm-out>hold-tool>step-back,No. Ask later and leave it here.,980,True,True,True
2687,150,signal,Ren,return_object,seq:signal:2687:Ren,granted,avatar>owner>object,neutral>open>shared,point-owner>offer-object>nod,"Yes, but keep the owner badge visible.",900,True,True,True
2688,150,orchard,Ivo,wait_respectfully,seq:orchard:2688:Ivo,observed,room>avatar>room,neutral>attentive>neutral,small-turn>idle-hands>small-turn,I heard the request.,760,True,True,True
2690,150,riverbend,Cee,return_object,seq:riverbend:2690:Cee,granted,avatar>owner>object,neutral>open>shared,point-owner>offer-object>nod,"Yes, but keep the owner badge visible.",900,True,True,True
2692,150,archive,Nia,inspect_inventory,seq:archive:2692:Nia,observed,room>avatar>room,neutral>attentive>neutral,small-turn>idle-hands>small-turn,I heard the request.,760,True,True,True
2694,150,orchard,Pim,ask_handoff,seq:orchard:2694:Pim,deferred,work>avatar>work,busy>half-open>busy,wait-sign>point-task>resume,Wait until this routine phase is done.,860,True,True,True
2695,150,repair_ring,Juno,refuse_handoff,seq:repair_ring:2695:Juno,refused,avatar>object>away,open>guarded>turned,palm-out>hold-tool>step-back,No. Ask later and leave it here.,980,True,True,True
2696,150,riverbend,Ari,idle,seq:riverbend:2696:Ari,observed,room>avatar>room,neutral>attentive>neutral,small-turn>idle-hands>small-turn,I heard the request.,760,True,True,True
2697,150,roofward,Sera,ask_handoff,seq:roofward:2697:Sera,deferred,work>avatar>work,busy>half-open>busy,wait-sign>point-task>resume,Wait until this routine phase is done.,860,True,True,True
2698,150,archive,Vell,refuse_handoff,seq:archive:2698:Vell,refused,avatar>object>away,open>guarded>turned,palm-out>hold-tool>step-back,No. Ask later and leave it here.,980,True,True,True
2699,150,signal,Ren,return_object,seq:signal:2699:Ren,granted,avatar>owner>object,neutral>open>shared,point-owner>offer-object>nod,"Yes, but keep the owner badge visible.",900,True,True,True
2700,151,repair_ring,Vale,refuse_handoff,seq:repair_ring:2700:Vale,refused,avatar>object>away,open>guarded>turned,palm-out>hold-tool>step-back,No. Ask later and leave it here.,980,True,True,True
2702,151,roofward,Sera,ask_handoff,seq:roofward:2702:Sera,deferred,work>avatar>work,busy>half-open>busy,wait-sign>point-task>resume,Wait until this routine phase is done.,860,True,True,True
2703,151,archive,Vell,refuse_handoff,seq:archive:2703:Vell,refused,avatar>object>away,open>guarded>turned,palm-out>hold-tool>step-back,No. Ask later and leave it here.,980,True,True,True
2704,151,signal,Milo,return_object,seq:signal:2704:Milo,granted,avatar>owner>object,neutral>open>shared,point-owner>offer-object>nod,"Yes, but keep the owner badge visible.",900,True,True,True
2707,151,riverbend,Cee,return_object,seq:riverbend:2707:Cee,granted,avatar>owner>object,neutral>open>shared,point-owner>offer-object>nod,"Yes, but keep the owner badge visible.",900,True,True,True
2708,151,roofward,Sera,wait_respectfully,seq:roofward:2708:Sera,observed,room>avatar>room,neutral>attentive>neutral,small-turn>idle-hands>small-turn,I heard the request.,760,True,True,True
2711,151,orchard,Pim,ask_handoff,seq:orchard:2711:Pim,granted,avatar>owner>object,neutral>open>shared,point-owner>offer-object>nod,"Yes, but keep the owner badge visible.",900,True,True,True
2712,151,repair_ring,Vale,refuse_handoff,seq:repair_ring:2712:Vale,refused,avatar>object>away,open>guarded>turned,palm-out>hold-tool>step-back,No. Ask later and leave it here.,980,True,True,True
2714,151,roofward,Sera,ask_handoff,seq:roofward:2714:Sera,deferred,work>avatar>work,busy>half-open>busy,wait-sign>point-task>resume,Wait until this routine phase is done.,860,True,True,True
2715,151,archive,Vell,refuse_handoff,seq:archive:2715:Vell,refused,avatar>object>away,open>guarded>turned,palm-out>hold-tool>step-back,No. Ask later and leave it here.,980,True,True,True
2716,151,signal,Milo,return_object,seq:signal:2716:Milo,granted,avatar>owner>object,neutral>open>shared,point-owner>offer-object>nod,"Yes, but keep the owner badge visible.",900,True,True,True
2719,152,roofward,Sera,ask_handoff,seq:roofward:2719:Sera,granted,avatar>owner>object,neutral>open>shared,point-owner>offer-object>nod,"Yes, but keep the owner badge visible.",900,True,True,True
2720,152,archive,Vell,refuse_handoff,seq:archive:2720:Vell,refused,avatar>object>away,open>guarded>turned,palm-out>hold-tool>step-back,No. Ask later and leave it here.,980,True,True,True
2721,152,signal,Kesh,return_object,seq:signal:2721:Kesh,granted,avatar>owner>object,neutral>open>shared,point-owner>offer-object>nod,"Yes, but keep the owner badge visible.",900,True,True,True
2724,152,riverbend,Cee,return_object,seq:riverbend:2724:Cee,granted,avatar>owner>object,neutral>open>shared,point-owner>offer-object>nod,"Yes, but keep the owner badge visible.",900,True,True,True
2728,152,orchard,Pim,ask_handoff,seq:orchard:2728:Pim,deferred,work>avatar>work,busy>half-open>busy,wait-sign>point-task>resume,Wait until this routine phase is done.,860,True,True,True
2729,152,repair_ring,Pax,refuse_handoff,seq:repair_ring:2729:Pax,refused,avatar>object>away,open>guarded>turned,palm-out>hold-tool>step-back,No. Ask later and leave it here.,980,True,True,True
2731,152,roofward,Sera,ask_handoff,seq:roofward:2731:Sera,granted,avatar>owner>object,neutral>open>shared,point-owner>offer-object>nod,"Yes, but keep the owner badge visible.",900,True,True,True
2732,152,archive,Vell,refuse_handoff,seq:archive:2732:Vell,refused,avatar>object>away,open>guarded>turned,palm-out>hold-tool>step-back,No. Ask later and leave it here.,980,True,True,True
2733,152,signal,Kesh,return_object,seq:signal:2733:Kesh,granted,avatar>owner>object,neutral>open>shared,point-owner>offer-object>nod,"Yes, but keep the owner badge visible.",900,True,True,True
2736,153,roofward,Sera,ask_handoff,seq:roofward:2736:Sera,deferred,work>avatar>work,busy>half-open>busy,wait-sign>point-task>resume,Wait until this routine phase is done.,860,True,True,True
2737,153,archive,Vell,refuse_handoff,seq:archive:2737:Vell,refused,avatar>object>away,open>guarded>turned,palm-out>hold-tool>step-back,No. Ask later and leave it here.,980,True,True,True
2738,153,signal,Ren,return_object,seq:signal:2738:Ren,granted,avatar>owner>object,neutral>open>shared,point-owner>offer-object>nod,"Yes, but keep the owner badge visible.",900,True,True,True
2740,153,repair_ring,Pax,inspect_inventory,seq:repair_ring:2740:Pax,observed,room>avatar>room,neutral>attentive>neutral,small-turn>idle-hands>small-turn,I heard the request.,760,True,True,True
2741,153,riverbend,Cee,return_object,seq:riverbend:2741:Cee,granted,avatar>owner>object,neutral>open>shared,point-owner>offer-object>nod,"Yes, but keep the owner badge visible.",900,True,True,True
2744,153,signal,Ren,idle,seq:signal:2744:Ren,observed,room>avatar>room,neutral>attentive>neutral,small-turn>idle-hands>small-turn,I heard the request.,760,True,True,True
2745,153,orchard,Pim,ask_handoff,seq:orchard:2745:Pim,deferred,work>avatar>work,busy>half-open>busy,wait-sign>point-task>resume,Wait until this routine phase is done.,860,True,True,True
2746,153,repair_ring,Juno,refuse_handoff,seq:repair_ring:2746:Juno,refused,avatar>object>away,open>guarded>turned,palm-out>hold-tool>step-back,No. Ask later and leave it here.,980,True,True,True
2748,153,roofward,Sera,ask_handoff,seq:roofward:2748:Sera,deferred,work>avatar>work,busy>half-open>busy,wait-sign>point-task>resume,Wait until this routine phase is done.,860,True,True,True
2749,153,archive,Vell,refuse_handoff,seq:archive:2749:Vell,refused,avatar>object>away,open>guarded>turned,palm-out>hold-tool>step-back,No. Ask later and leave it here.,980,True,True,True
2750,153,signal,Ren,return_object,seq:signal:2750:Ren,granted,avatar>owner>object,neutral>open>shared,point-owner>offer-object>nod,"Yes, but keep the owner badge visible.",900,True,True,True
2752,153,repair_ring,Pax,inspect_inventory,seq:repair_ring:2752:Pax,observed,room>avatar>room,neutral>attentive>neutral,small-turn>idle-hands>small-turn,I heard the request.,760,True,True,True
2753,153,riverbend,Cee,return_object,seq:riverbend:2753:Cee,granted,avatar>owner>object,neutral>open>shared,point-owner>offer-object>nod,"Yes, but keep the owner badge visible.",900,True,True,True
2754,154,archive,Vell,refuse_handoff,seq:archive:2754:Vell,refused,avatar>object>away,open>guarded>turned,palm-out>hold-tool>step-back,No. Ask later and leave it here.,980,True,True,True
2755,154,signal,Milo,return_object,seq:signal:2755:Milo,granted,avatar>owner>object,neutral>open>shared,point-owner>offer-object>nod,"Yes, but keep the owner badge visible.",900,True,True,True
2756,154,orchard,Ivo,wait_respectfully,seq:orchard:2756:Ivo,observed,room>avatar>room,neutral>attentive>neutral,small-turn>idle-hands>small-turn,I heard the request.,760,True,True,True
2758,154,riverbend,Cee,return_object,seq:riverbend:2758:Cee,granted,avatar>owner>object,neutral>open>shared,point-owner>offer-object>nod,"Yes, but keep the owner badge visible.",900,True,True,True
2760,154,archive,Nia,inspect_inventory,seq:archive:2760:Nia,observed,room>avatar>room,neutral>attentive>neutral,small-turn>idle-hands>small-turn,I heard the request.,760,True,True,True
2762,154,orchard,Pim,ask_handoff,seq:orchard:2762:Pim,granted,avatar>owner>object,neutral>open>shared,point-owner>offer-object>nod,"Yes, but keep the owner badge visible.",900,True,True,True
2763,154,repair_ring,Vale,refuse_handoff,seq:repair_ring:2763:Vale,refused,avatar>object>away,open>guarded>turned,palm-out>hold-tool>step-back,No. Ask later and leave it here.,980,True,True,True
2764,154,riverbend,Ari,idle,seq:riverbend:2764:Ari,observed,room>avatar>room,neutral>attentive>neutral,small-turn>idle-hands>small-turn,I heard the request.,760,True,True,True
2765,154,roofward,Sera,ask_handoff,seq:roofward:2765:Sera,deferred,work>avatar>work,busy>half-open>busy,wait-sign>point-task>resume,Wait until this routine phase is done.,860,True,True,True
2766,154,archive,Vell,refuse_handoff,seq:archive:2766:Vell,refused,avatar>object>away,open>guarded>turned,palm-out>hold-tool>step-back,No. Ask later and leave it here.,980,True,True,True
2767,154,signal,Milo,return_object,seq:signal:2767:Milo,granted,avatar>owner>object,neutral>open>shared,point-owner>offer-object>nod,"Yes, but keep the owner badge visible.",900,True,True,True
2768,154,orchard,Ivo,wait_respectfully,seq:orchard:2768:Ivo,observed,room>avatar>room,neutral>attentive>neutral,small-turn>idle-hands>small-turn,I heard the request.,760,True,True,True
2770,154,riverbend,Cee,return_object,seq:riverbend:2770:Cee,granted,avatar>owner>object,neutral>open>shared,point-owner>offer-object>nod,"Yes, but keep the owner badge visible.",900,True,True,True
2772,155,signal,Kesh,return_object,seq:signal:2772:Kesh,granted,avatar>owner>object,neutral>open>shared,point-owner>offer-object>nod,"Yes, but keep the owner badge visible.",900,True,True,True
2775,155,riverbend,Cee,return_object,seq:riverbend:2775:Cee,granted,avatar>owner>object,neutral>open>shared,point-owner>offer-object>nod,"Yes, but keep the owner badge visible.",900,True,True,True
2776,155,roofward,Fay,wait_respectfully,seq:roofward:2776:Fay,observed,room>avatar>room,neutral>attentive>neutral,small-turn>idle-hands>small-turn,I heard the request.,760,True,True,True
2779,155,orchard,Pim,ask_handoff,seq:orchard:2779:Pim,deferred,work>avatar>work,busy>half-open>busy,wait-sign>point-task>resume,Wait until this routine phase is done.,860,True,True,True
2780,155,repair_ring,Pax,refuse_handoff,seq:repair_ring:2780:Pax,refused,avatar>object>away,open>guarded>turned,palm-out>hold-tool>step-back,No. Ask later and leave it here.,980,True,True,True
2782,155,roofward,Sera,ask_handoff,seq:roofward:2782:Sera,granted,avatar>owner>object,neutral>open>shared,point-owner>offer-object>nod,"Yes, but keep the owner badge visible.",900,True,True,True
2783,155,archive,Vell,refuse_handoff,seq:archive:2783:Vell,refused,avatar>object>away,open>guarded>turned,palm-out>hold-tool>step-back,No. Ask later and leave it here.,980,True,True,True
2784,155,signal,Kesh,return_object,seq:signal:2784:Kesh,granted,avatar>owner>object,neutral>open>shared,point-owner>offer-object>nod,"Yes, but keep the owner badge visible.",900,True,True,True
2787,155,riverbend,Cee,return_object,seq:riverbend:2787:Cee,granted,avatar>owner>object,neutral>open>shared,point-owner>offer-object>nod,"Yes, but keep the owner badge visible.",900,True,True,True
2788,155,roofward,Fay,wait_respectfully,seq:roofward:2788:Fay,observed,room>avatar>room,neutral>attentive>neutral,small-turn>idle-hands>small-turn,I heard the request.,760,True,True,True
2792,156,riverbend,Cee,return_object,seq:riverbend:2792:Cee,granted,avatar>owner>object,neutral>open>shared,point-owner>offer-object>nod,"Yes, but keep the owner badge visible.",900,True,True,True
2796,156,orchard,Pim,ask_handoff,seq:orchard:2796:Pim,deferred,work>avatar>work,busy>half-open>busy,wait-sign>point-task>resume,Wait until this routine phase is done.,860,True,True,True
2797,156,repair_ring,Juno,refuse_handoff,seq:repair_ring:2797:Juno,refused,avatar>object>away,open>guarded>turned,palm-out>hold-tool>step-back,No. Ask later and leave it here.,980,True,True,True
2799,156,roofward,Sera,ask_handoff,seq:roofward:2799:Sera,deferred,work>avatar>work,busy>half-open>busy,wait-sign>point-task>resume,Wait until this routine phase is done.,860,True,True,True
2800,156,archive,Vell,refuse_handoff,seq:archive:2800:Vell,refused,avatar>object>away,open>guarded>turned,palm-out>hold-tool>step-back,No. Ask later and leave it here.,980,True,True,True
2801,156,signal,Ren,return_object,seq:signal:2801:Ren,granted,avatar>owner>object,neutral>open>shared,point-owner>offer-object>nod,"Yes, but keep the owner badge visible.",900,True,True,True
2804,156,riverbend,Cee,return_object,seq:riverbend:2804:Cee,granted,avatar>owner>object,neutral>open>shared,point-owner>offer-object>nod,"Yes, but keep the owner badge visible.",900,True,True,True
2808,157,repair_ring,Pax,inspect_inventory,seq:repair_ring:2808:Pax,observed,room>avatar>room,neutral>attentive>neutral,small-turn>idle-hands>small-turn,I heard the request.,760,True,True,True
2809,157,riverbend,Cee,return_object,seq:riverbend:2809:Cee,granted,avatar>owner>object,neutral>open>shared,point-owner>offer-object>nod,"Yes, but keep the owner badge visible.",900,True,True,True
2812,157,signal,Ren,idle,seq:signal:2812:Ren,observed,room>avatar>room,neutral>attentive>neutral,small-turn>idle-hands>small-turn,I heard the request.,760,True,True,True
2813,157,orchard,Pim,ask_handoff,seq:orchard:2813:Pim,granted,avatar>owner>object,neutral>open>shared,point-owner>offer-object>nod,"Yes, but keep the owner badge visible.",900,True,True,True
2814,157,repair_ring,Vale,refuse_handoff,seq:repair_ring:2814:Vale,refused,avatar>object>away,open>guarded>turned,palm-out>hold-tool>step-back,No. Ask later and leave it here.,980,True,True,True
2816,157,roofward,Sera,ask_handoff,seq:roofward:2816:Sera,deferred,work>avatar>work,busy>half-open>busy,wait-sign>point-task>resume,Wait until this routine phase is done.,860,True,True,True
2817,157,archive,Vell,refuse_handoff,seq:archive:2817:Vell,refused,avatar>object>away,open>guarded>turned,palm-out>hold-tool>step-back,No. Ask later and leave it here.,980,True,True,True
2818,157,signal,Milo,return_object,seq:signal:2818:Milo,granted,avatar>owner>object,neutral>open>shared,point-owner>offer-object>nod,"Yes, but keep the owner badge visible.",900,True,True,True
2820,157,repair_ring,Pax,inspect_inventory,seq:repair_ring:2820:Pax,observed,room>avatar>room,neutral>attentive>neutral,small-turn>idle-hands>small-turn,I heard the request.,760,True,True,True
2821,157,riverbend,Cee,return_object,seq:riverbend:2821:Cee,granted,avatar>owner>object,neutral>open>shared,point-owner>offer-object>nod,"Yes, but keep the owner badge visible.",900,True,True,True
2824,157,signal,Ren,idle,seq:signal:2824:Ren,observed,room>avatar>room,neutral>attentive>neutral,small-turn>idle-hands>small-turn,I heard the request.,760,True,True,True
2825,157,orchard,Pim,ask_handoff,seq:orchard:2825:Pim,granted,avatar>owner>object,neutral>open>shared,point-owner>offer-object>nod,"Yes, but keep the owner badge visible.",900,True,True,True
2826,158,riverbend,Cee,return_object,seq:riverbend:2826:Cee,granted,avatar>owner>object,neutral>open>shared,point-owner>offer-object>nod,"Yes, but keep the owner badge visible.",900,True,True,True
2828,158,archive,Nia,inspect_inventory,seq:archive:2828:Nia,observed,room>avatar>room,neutral>attentive>neutral,small-turn>idle-hands>small-turn,I heard the request.,760,True,True,True
2830,158,orchard,Pim,ask_handoff,seq:orchard:2830:Pim,deferred,work>avatar>work,busy>half-open>busy,wait-sign>point-task>resume,Wait until this routine phase is done.,860,True,True,True
2831,158,repair_ring,Pax,refuse_handoff,seq:repair_ring:2831:Pax,refused,avatar>object>away,open>guarded>turned,palm-out>hold-tool>step-back,No. Ask later and leave it here.,980,True,True,True
2832,158,riverbend,Ari,idle,seq:riverbend:2832:Ari,observed,room>avatar>room,neutral>attentive>neutral,small-turn>idle-hands>small-turn,I heard the request.,760,True,True,True
2833,158,roofward,Sera,ask_handoff,seq:roofward:2833:Sera,granted,avatar>owner>object,neutral>open>shared,point-owner>offer-object>nod,"Yes, but keep the owner badge visible.",900,True,True,True
2834,158,archive,Vell,refuse_handoff,seq:archive:2834:Vell,refused,avatar>object>away,open>guarded>turned,palm-out>hold-tool>step-back,No. Ask later and leave it here.,980,True,True,True
2835,158,signal,Kesh,return_object,seq:signal:2835:Kesh,granted,avatar>owner>object,neutral>open>shared,point-owner>offer-object>nod,"Yes, but keep the owner badge visible.",900,True,True,True
2836,158,orchard,Ivo,wait_respectfully,seq:orchard:2836:Ivo,observed,room>avatar>room,neutral>attentive>neutral,small-turn>idle-hands>small-turn,I heard the request.,760,True,True,True
2838,158,riverbend,Cee,return_object,seq:riverbend:2838:Cee,granted,avatar>owner>object,neutral>open>shared,point-owner>offer-object>nod,"Yes, but keep the owner badge visible.",900,True,True,True
2840,158,archive,Nia,inspect_inventory,seq:archive:2840:Nia,observed,room>avatar>room,neutral>attentive>neutral,small-turn>idle-hands>small-turn,I heard the request.,760,True,True,True
2842,158,orchard,Pim,ask_handoff,seq:orchard:2842:Pim,deferred,work>avatar>work,busy>half-open>busy,wait-sign>point-task>resume,Wait until this routine phase is done.,860,True,True,True
2843,158,repair_ring,Pax,refuse_handoff,seq:repair_ring:2843:Pax,refused,avatar>object>away,open>guarded>turned,palm-out>hold-tool>step-back,No. Ask later and leave it here.,980,True,True,True
2844,159,roofward,Orr,wait_respectfully,seq:roofward:2844:Orr,observed,room>avatar>room,neutral>attentive>neutral,small-turn>idle-hands>small-turn,I heard the request.,760,True,True,True
2847,159,orchard,Pim,ask_handoff,seq:orchard:2847:Pim,deferred,work>avatar>work,busy>half-open>busy,wait-sign>point-task>resume,Wait until this routine phase is done.,860,True,True,True
2848,159,repair_ring,Juno,refuse_handoff,seq:repair_ring:2848:Juno,refused,avatar>object>away,open>guarded>turned,palm-out>hold-tool>step-back,No. Ask later and leave it here.,980,True,True,True
2850,159,roofward,Sera,ask_handoff,seq:roofward:2850:Sera,deferred,work>avatar>work,busy>half-open>busy,wait-sign>point-task>resume,Wait until this routine phase is done.,860,True,True,True
2851,159,archive,Vell,refuse_handoff,seq:archive:2851:Vell,refused,avatar>object>away,open>guarded>turned,palm-out>hold-tool>step-back,No. Ask later and leave it here.,980,True,True,True
2852,159,signal,Ren,return_object,seq:signal:2852:Ren,granted,avatar>owner>object,neutral>open>shared,point-owner>offer-object>nod,"Yes, but keep the owner badge visible.",900,True,True,True
2855,159,riverbend,Cee,return_object,seq:riverbend:2855:Cee,granted,avatar>owner>object,neutral>open>shared,point-owner>offer-object>nod,"Yes, but keep the owner badge visible.",900,True,True,True
2856,159,roofward,Orr,wait_respectfully,seq:roofward:2856:Orr,observed,room>avatar>room,neutral>attentive>neutral,small-turn>idle-hands>small-turn,I heard the request.,760,True,True,True
2859,159,orchard,Pim,ask_handoff,seq:orchard:2859:Pim,deferred,work>avatar>work,busy>half-open>busy,wait-sign>point-task>resume,Wait until this routine phase is done.,860,True,True,True
2860,159,repair_ring,Juno,refuse_handoff,seq:repair_ring:2860:Juno,refused,avatar>object>away,open>guarded>turned,palm-out>hold-tool>step-back,No. Ask later and leave it here.,980,True,True,True
2864,160,orchard,Pim,ask_handoff,seq:orchard:2864:Pim,granted,avatar>owner>object,neutral>open>shared,point-owner>offer-object>nod,"Yes, but keep the owner badge visible.",900,True,True,True
2865,160,repair_ring,Vale,refuse_handoff,seq:repair_ring:2865:Vale,refused,avatar>object>away,open>guarded>turned,palm-out>hold-tool>step-back,No. Ask later and leave it here.,980,True,True,True
2867,160,roofward,Sera,ask_handoff,seq:roofward:2867:Sera,deferred,work>avatar>work,busy>half-open>busy,wait-sign>point-task>resume,Wait until this routine phase is done.,860,True,True,True
2868,160,archive,Vell,refuse_handoff,seq:archive:2868:Vell,refused,avatar>object>away,open>guarded>turned,palm-out>hold-tool>step-back,No. Ask later and leave it here.,980,True,True,True
2869,160,signal,Milo,return_object,seq:signal:2869:Milo,granted,avatar>owner>object,neutral>open>shared,point-owner>offer-object>nod,"Yes, but keep the owner badge visible.",900,True,True,True
2872,160,riverbend,Cee,return_object,seq:riverbend:2872:Cee,granted,avatar>owner>object,neutral>open>shared,point-owner>offer-object>nod,"Yes, but keep the owner badge visible.",900,True,True,True
2876,160,orchard,Pim,ask_handoff,seq:orchard:2876:Pim,granted,avatar>owner>object,neutral>open>shared,point-owner>offer-object>nod,"Yes, but keep the owner badge visible.",900,True,True,True
