tick_id,day,settlement_id,pathfinding_panel,affordance_chain_panel,routine_panel,pain_rest_care_panel,dialect_memory_panel,localstorage_panel,visible_boundary_notice,save_restore_key,replay_key
826,69,riverbend,True,True,True,True,True,True,True,ssrm.v40.world.riverbend,ssrm.v40.replay.0826
827,69,roofward,True,True,True,True,True,True,True,ssrm.v40.world.roofward,ssrm.v40.replay.0827
828,70,archive,True,True,True,True,True,True,True,ssrm.v40.world.archive,ssrm.v40.replay.0828
829,70,signal,True,True,True,True,True,True,True,ssrm.v40.world.signal,ssrm.v40.replay.0829
830,70,orchard,True,True,True,True,True,True,True,ssrm.v40.world.orchard,ssrm.v40.replay.0830
831,70,repair_ring,True,True,True,True,True,True,True,ssrm.v40.world.repair_ring,ssrm.v40.replay.0831
832,70,riverbend,True,True,True,True,True,True,True,ssrm.v40.world.riverbend,ssrm.v40.replay.0832
833,70,roofward,True,True,True,True,True,True,True,ssrm.v40.world.roofward,ssrm.v40.replay.0833
834,70,archive,True,True,True,True,True,True,True,ssrm.v40.world.archive,ssrm.v40.replay.0834
835,70,signal,True,True,True,True,True,True,True,ssrm.v40.world.signal,ssrm.v40.replay.0835
836,70,orchard,True,True,True,True,True,True,True,ssrm.v40.world.orchard,ssrm.v40.replay.0836
837,70,repair_ring,True,True,True,True,True,True,True,ssrm.v40.world.repair_ring,ssrm.v40.replay.0837
838,70,riverbend,True,True,True,True,True,True,True,ssrm.v40.world.riverbend,ssrm.v40.replay.0838
839,70,roofward,True,True,True,True,True,True,True,ssrm.v40.world.roofward,ssrm.v40.replay.0839
840,71,archive,True,True,True,True,True,True,True,ssrm.v40.world.archive,ssrm.v40.replay.0840
841,71,signal,True,True,True,True,True,True,True,ssrm.v40.world.signal,ssrm.v40.replay.0841
842,71,orchard,True,True,True,True,True,True,True,ssrm.v40.world.orchard,ssrm.v40.replay.0842
843,71,repair_ring,True,True,True,True,True,True,True,ssrm.v40.world.repair_ring,ssrm.v40.replay.0843
844,71,riverbend,True,True,True,True,True,True,True,ssrm.v40.world.riverbend,ssrm.v40.replay.0844
845,71,roofward,True,True,True,True,True,True,True,ssrm.v40.world.roofward,ssrm.v40.replay.0845
846,71,archive,True,True,True,True,True,True,True,ssrm.v40.world.archive,ssrm.v40.replay.0846
847,71,signal,True,True,True,True,True,True,True,ssrm.v40.world.signal,ssrm.v40.replay.0847
848,71,orchard,True,True,True,True,True,True,True,ssrm.v40.world.orchard,ssrm.v40.replay.0848
849,71,repair_ring,True,True,True,True,True,True,True,ssrm.v40.world.repair_ring,ssrm.v40.replay.0849
850,71,riverbend,True,True,True,True,True,True,True,ssrm.v40.world.riverbend,ssrm.v40.replay.0850
851,71,roofward,True,True,True,True,True,True,True,ssrm.v40.world.roofward,ssrm.v40.replay.0851
852,72,signal,True,True,True,True,True,True,True,ssrm.v40.world.signal,ssrm.v40.replay.0852
853,72,orchard,True,True,True,True,True,True,True,ssrm.v40.world.orchard,ssrm.v40.replay.0853
854,72,repair_ring,True,True,True,True,True,True,True,ssrm.v40.world.repair_ring,ssrm.v40.replay.0854
855,72,riverbend,True,True,True,True,True,True,True,ssrm.v40.world.riverbend,ssrm.v40.replay.0855
856,72,roofward,True,True,True,True,True,True,True,ssrm.v40.world.roofward,ssrm.v40.replay.0856
857,72,archive,True,True,True,True,True,True,True,ssrm.v40.world.archive,ssrm.v40.replay.0857
858,72,signal,True,True,True,True,True,True,True,ssrm.v40.world.signal,ssrm.v40.replay.0858
859,72,orchard,True,True,True,True,True,True,True,ssrm.v40.world.orchard,ssrm.v40.replay.0859
860,72,repair_ring,True,True,True,True,True,True,True,ssrm.v40.world.repair_ring,ssrm.v40.replay.0860
861,72,riverbend,True,True,True,True,True,True,True,ssrm.v40.world.riverbend,ssrm.v40.replay.0861
862,72,roofward,True,True,True,True,True,True,True,ssrm.v40.world.roofward,ssrm.v40.replay.0862
863,72,archive,True,True,True,True,True,True,True,ssrm.v40.world.archive,ssrm.v40.replay.0863
864,73,signal,True,True,True,True,True,True,True,ssrm.v40.world.signal,ssrm.v40.replay.0864
865,73,orchard,True,True,True,True,True,True,True,ssrm.v40.world.orchard,ssrm.v40.replay.0865
866,73,repair_ring,True,True,True,True,True,True,True,ssrm.v40.world.repair_ring,ssrm.v40.replay.0866
867,73,riverbend,True,True,True,True,True,True,True,ssrm.v40.world.riverbend,ssrm.v40.replay.0867
868,73,roofward,True,True,True,True,True,True,True,ssrm.v40.world.roofward,ssrm.v40.replay.0868
869,73,archive,True,True,True,True,True,True,True,ssrm.v40.world.archive,ssrm.v40.replay.0869
870,73,signal,True,True,True,True,True,True,True,ssrm.v40.world.signal,ssrm.v40.replay.0870
871,73,orchard,True,True,True,True,True,True,True,ssrm.v40.world.orchard,ssrm.v40.replay.0871
872,73,repair_ring,True,True,True,True,True,True,True,ssrm.v40.world.repair_ring,ssrm.v40.replay.0872
873,73,riverbend,True,True,True,True,True,True,True,ssrm.v40.world.riverbend,ssrm.v40.replay.0873
874,73,roofward,True,True,True,True,True,True,True,ssrm.v40.world.roofward,ssrm.v40.replay.0874
875,73,archive,True,True,True,True,True,True,True,ssrm.v40.world.archive,ssrm.v40.replay.0875
876,74,signal,True,True,True,True,True,True,True,ssrm.v40.world.signal,ssrm.v40.replay.0876
877,74,orchard,True,True,True,True,True,True,True,ssrm.v40.world.orchard,ssrm.v40.replay.0877
878,74,repair_ring,True,True,True,True,True,True,True,ssrm.v40.world.repair_ring,ssrm.v40.replay.0878
879,74,riverbend,True,True,True,True,True,True,True,ssrm.v40.world.riverbend,ssrm.v40.replay.0879
880,74,roofward,True,True,True,True,True,True,True,ssrm.v40.world.roofward,ssrm.v40.replay.0880
881,74,archive,True,True,True,True,True,True,True,ssrm.v40.world.archive,ssrm.v40.replay.0881
882,74,signal,True,True,True,True,True,True,True,ssrm.v40.world.signal,ssrm.v40.replay.0882
883,74,orchard,True,True,True,True,True,True,True,ssrm.v40.world.orchard,ssrm.v40.replay.0883
884,74,repair_ring,True,True,True,True,True,True,True,ssrm.v40.world.repair_ring,ssrm.v40.replay.0884
885,74,riverbend,True,True,True,True,True,True,True,ssrm.v40.world.riverbend,ssrm.v40.replay.0885
886,74,roofward,True,True,True,True,True,True,True,ssrm.v40.world.roofward,ssrm.v40.replay.0886
887,74,archive,True,True,True,True,True,True,True,ssrm.v40.world.archive,ssrm.v40.replay.0887
888,75,signal,True,True,True,True,True,True,True,ssrm.v40.world.signal,ssrm.v40.replay.0888
889,75,orchard,True,True,True,True,True,True,True,ssrm.v40.world.orchard,ssrm.v40.replay.0889
890,75,repair_ring,True,True,True,True,True,True,True,ssrm.v40.world.repair_ring,ssrm.v40.replay.0890
891,75,riverbend,True,True,True,True,True,True,True,ssrm.v40.world.riverbend,ssrm.v40.replay.0891
892,75,roofward,True,True,True,True,True,True,True,ssrm.v40.world.roofward,ssrm.v40.replay.0892
893,75,archive,True,True,True,True,True,True,True,ssrm.v40.world.archive,ssrm.v40.replay.0893
894,75,signal,True,True,True,True,True,True,True,ssrm.v40.world.signal,ssrm.v40.replay.0894
895,75,orchard,True,True,True,True,True,True,True,ssrm.v40.world.orchard,ssrm.v40.replay.0895
896,75,repair_ring,True,True,True,True,True,True,True,ssrm.v40.world.repair_ring,ssrm.v40.replay.0896
897,75,riverbend,True,True,True,True,True,True,True,ssrm.v40.world.riverbend,ssrm.v40.replay.0897
898,75,roofward,True,True,True,True,True,True,True,ssrm.v40.world.roofward,ssrm.v40.replay.0898
899,75,archive,True,True,True,True,True,True,True,ssrm.v40.world.archive,ssrm.v40.replay.0899
900,76,signal,True,True,True,True,True,True,True,ssrm.v40.world.signal,ssrm.v40.replay.0900
901,76,orchard,True,True,True,True,True,True,True,ssrm.v40.world.orchard,ssrm.v40.replay.0901
902,76,repair_ring,True,True,True,True,True,True,True,ssrm.v40.world.repair_ring,ssrm.v40.replay.0902
903,76,riverbend,True,True,True,True,True,True,True,ssrm.v40.world.riverbend,ssrm.v40.replay.0903
904,76,roofward,True,True,True,True,True,True,True,ssrm.v40.world.roofward,ssrm.v40.replay.0904
905,76,archive,True,True,True,True,True,True,True,ssrm.v40.world.archive,ssrm.v40.replay.0905
906,76,signal,True,True,True,True,True,True,True,ssrm.v40.world.signal,ssrm.v40.replay.0906
907,76,orchard,True,True,True,True,True,True,True,ssrm.v40.world.orchard,ssrm.v40.replay.0907
908,76,repair_ring,True,True,True,True,True,True,True,ssrm.v40.world.repair_ring,ssrm.v40.replay.0908
909,76,riverbend,True,True,True,True,True,True,True,ssrm.v40.world.riverbend,ssrm.v40.replay.0909
910,76,roofward,True,True,True,True,True,True,True,ssrm.v40.world.roofward,ssrm.v40.replay.0910
911,76,archive,True,True,True,True,True,True,True,ssrm.v40.world.archive,ssrm.v40.replay.0911
912,77,signal,True,True,True,True,True,True,True,ssrm.v40.world.signal,ssrm.v40.replay.0912
913,77,orchard,True,True,True,True,True,True,True,ssrm.v40.world.orchard,ssrm.v40.replay.0913
914,77,repair_ring,True,True,True,True,True,True,True,ssrm.v40.world.repair_ring,ssrm.v40.replay.0914
915,77,riverbend,True,True,True,True,True,True,True,ssrm.v40.world.riverbend,ssrm.v40.replay.0915
916,77,roofward,True,True,True,True,True,True,True,ssrm.v40.world.roofward,ssrm.v40.replay.0916
917,77,archive,True,True,True,True,True,True,True,ssrm.v40.world.archive,ssrm.v40.replay.0917
918,77,signal,True,True,True,True,True,True,True,ssrm.v40.world.signal,ssrm.v40.replay.0918
919,77,orchard,True,True,True,True,True,True,True,ssrm.v40.world.orchard,ssrm.v40.replay.0919
920,77,repair_ring,True,True,True,True,True,True,True,ssrm.v40.world.repair_ring,ssrm.v40.replay.0920
921,77,riverbend,True,True,True,True,True,True,True,ssrm.v40.world.riverbend,ssrm.v40.replay.0921
922,77,roofward,True,True,True,True,True,True,True,ssrm.v40.world.roofward,ssrm.v40.replay.0922
923,77,archive,True,True,True,True,True,True,True,ssrm.v40.world.archive,ssrm.v40.replay.0923
924,78,signal,True,True,True,True,True,True,True,ssrm.v40.world.signal,ssrm.v40.replay.0924
925,78,orchard,True,True,True,True,True,True,True,ssrm.v40.world.orchard,ssrm.v40.replay.0925
926,78,repair_ring,True,True,True,True,True,True,True,ssrm.v40.world.repair_ring,ssrm.v40.replay.0926
927,78,riverbend,True,True,True,True,True,True,True,ssrm.v40.world.riverbend,ssrm.v40.replay.0927
928,78,roofward,True,True,True,True,True,True,True,ssrm.v40.world.roofward,ssrm.v40.replay.0928
929,78,archive,True,True,True,True,True,True,True,ssrm.v40.world.archive,ssrm.v40.replay.0929
930,78,signal,True,True,True,True,True,True,True,ssrm.v40.world.signal,ssrm.v40.replay.0930
931,78,orchard,True,True,True,True,True,True,True,ssrm.v40.world.orchard,ssrm.v40.replay.0931
932,78,repair_ring,True,True,True,True,True,True,True,ssrm.v40.world.repair_ring,ssrm.v40.replay.0932
933,78,riverbend,True,True,True,True,True,True,True,ssrm.v40.world.riverbend,ssrm.v40.replay.0933
934,78,roofward,True,True,True,True,True,True,True,ssrm.v40.world.roofward,ssrm.v40.replay.0934
935,78,archive,True,True,True,True,True,True,True,ssrm.v40.world.archive,ssrm.v40.replay.0935
936,79,signal,True,True,True,True,True,True,True,ssrm.v40.world.signal,ssrm.v40.replay.0936
937,79,orchard,True,True,True,True,True,True,True,ssrm.v40.world.orchard,ssrm.v40.replay.0937
938,79,repair_ring,True,True,True,True,True,True,True,ssrm.v40.world.repair_ring,ssrm.v40.replay.0938
939,79,riverbend,True,True,True,True,True,True,True,ssrm.v40.world.riverbend,ssrm.v40.replay.0939
940,79,roofward,True,True,True,True,True,True,True,ssrm.v40.world.roofward,ssrm.v40.replay.0940
941,79,archive,True,True,True,True,True,True,True,ssrm.v40.world.archive,ssrm.v40.replay.0941
942,79,signal,True,True,True,True,True,True,True,ssrm.v40.world.signal,ssrm.v40.replay.0942
943,79,orchard,True,True,True,True,True,True,True,ssrm.v40.world.orchard,ssrm.v40.replay.0943
944,79,repair_ring,True,True,True,True,True,True,True,ssrm.v40.world.repair_ring,ssrm.v40.replay.0944
945,79,riverbend,True,True,True,True,True,True,True,ssrm.v40.world.riverbend,ssrm.v40.replay.0945
946,79,roofward,True,True,True,True,True,True,True,ssrm.v40.world.roofward,ssrm.v40.replay.0946
947,79,archive,True,True,True,True,True,True,True,ssrm.v40.world.archive,ssrm.v40.replay.0947
948,80,orchard,True,True,True,True,True,True,True,ssrm.v40.world.orchard,ssrm.v40.replay.0948
949,80,repair_ring,True,True,True,True,True,True,True,ssrm.v40.world.repair_ring,ssrm.v40.replay.0949
950,80,riverbend,True,True,True,True,True,True,True,ssrm.v40.world.riverbend,ssrm.v40.replay.0950
951,80,roofward,True,True,True,True,True,True,True,ssrm.v40.world.roofward,ssrm.v40.replay.0951
952,80,archive,True,True,True,True,True,True,True,ssrm.v40.world.archive,ssrm.v40.replay.0952
953,80,signal,True,True,True,True,True,True,True,ssrm.v40.world.signal,ssrm.v40.replay.0953
954,80,orchard,True,True,True,True,True,True,True,ssrm.v40.world.orchard,ssrm.v40.replay.0954
955,80,repair_ring,True,True,True,True,True,True,True,ssrm.v40.world.repair_ring,ssrm.v40.replay.0955
956,80,riverbend,True,True,True,True,True,True,True,ssrm.v40.world.riverbend,ssrm.v40.replay.0956
957,80,roofward,True,True,True,True,True,True,True,ssrm.v40.world.roofward,ssrm.v40.replay.0957
958,80,archive,True,True,True,True,True,True,True,ssrm.v40.world.archive,ssrm.v40.replay.0958
959,80,signal,True,True,True,True,True,True,True,ssrm.v40.world.signal,ssrm.v40.replay.0959
960,81,orchard,True,True,True,True,True,True,True,ssrm.v40.world.orchard,ssrm.v40.replay.0960
961,81,repair_ring,True,True,True,True,True,True,True,ssrm.v40.world.repair_ring,ssrm.v40.replay.0961
962,81,riverbend,True,True,True,True,True,True,True,ssrm.v40.world.riverbend,ssrm.v40.replay.0962
963,81,roofward,True,True,True,True,True,True,True,ssrm.v40.world.roofward,ssrm.v40.replay.0963
964,81,archive,True,True,True,True,True,True,True,ssrm.v40.world.archive,ssrm.v40.replay.0964
965,81,signal,True,True,True,True,True,True,True,ssrm.v40.world.signal,ssrm.v40.replay.0965
966,81,orchard,True,True,True,True,True,True,True,ssrm.v40.world.orchard,ssrm.v40.replay.0966
967,81,repair_ring,True,True,True,True,True,True,True,ssrm.v40.world.repair_ring,ssrm.v40.replay.0967
968,81,riverbend,True,True,True,True,True,True,True,ssrm.v40.world.riverbend,ssrm.v40.replay.0968
969,81,roofward,True,True,True,True,True,True,True,ssrm.v40.world.roofward,ssrm.v40.replay.0969
970,81,archive,True,True,True,True,True,True,True,ssrm.v40.world.archive,ssrm.v40.replay.0970
971,81,signal,True,True,True,True,True,True,True,ssrm.v40.world.signal,ssrm.v40.replay.0971
972,82,orchard,True,True,True,True,True,True,True,ssrm.v40.world.orchard,ssrm.v40.replay.0972
973,82,repair_ring,True,True,True,True,True,True,True,ssrm.v40.world.repair_ring,ssrm.v40.replay.0973
974,82,riverbend,True,True,True,True,True,True,True,ssrm.v40.world.riverbend,ssrm.v40.replay.0974
975,82,roofward,True,True,True,True,True,True,True,ssrm.v40.world.roofward,ssrm.v40.replay.0975
976,82,archive,True,True,True,True,True,True,True,ssrm.v40.world.archive,ssrm.v40.replay.0976
977,82,signal,True,True,True,True,True,True,True,ssrm.v40.world.signal,ssrm.v40.replay.0977
978,82,orchard,True,True,True,True,True,True,True,ssrm.v40.world.orchard,ssrm.v40.replay.0978
979,82,repair_ring,True,True,True,True,True,True,True,ssrm.v40.world.repair_ring,ssrm.v40.replay.0979
980,82,riverbend,True,True,True,True,True,True,True,ssrm.v40.world.riverbend,ssrm.v40.replay.0980
981,82,roofward,True,True,True,True,True,True,True,ssrm.v40.world.roofward,ssrm.v40.replay.0981
982,82,archive,True,True,True,True,True,True,True,ssrm.v40.world.archive,ssrm.v40.replay.0982
983,82,signal,True,True,True,True,True,True,True,ssrm.v40.world.signal,ssrm.v40.replay.0983
984,83,orchard,True,True,True,True,True,True,True,ssrm.v40.world.orchard,ssrm.v40.replay.0984
985,83,repair_ring,True,True,True,True,True,True,True,ssrm.v40.world.repair_ring,ssrm.v40.replay.0985
986,83,riverbend,True,True,True,True,True,True,True,ssrm.v40.world.riverbend,ssrm.v40.replay.0986
987,83,roofward,True,True,True,True,True,True,True,ssrm.v40.world.roofward,ssrm.v40.replay.0987
988,83,archive,True,True,True,True,True,True,True,ssrm.v40.world.archive,ssrm.v40.replay.0988
989,83,signal,True,True,True,True,True,True,True,ssrm.v40.world.signal,ssrm.v40.replay.0989
990,83,orchard,True,True,True,True,True,True,True,ssrm.v40.world.orchard,ssrm.v40.replay.0990
991,83,repair_ring,True,True,True,True,True,True,True,ssrm.v40.world.repair_ring,ssrm.v40.replay.0991
992,83,riverbend,True,True,True,True,True,True,True,ssrm.v40.world.riverbend,ssrm.v40.replay.0992
993,83,roofward,True,True,True,True,True,True,True,ssrm.v40.world.roofward,ssrm.v40.replay.0993
994,83,archive,True,True,True,True,True,True,True,ssrm.v40.world.archive,ssrm.v40.replay.0994
995,83,signal,True,True,True,True,True,True,True,ssrm.v40.world.signal,ssrm.v40.replay.0995
996,84,orchard,True,True,True,True,True,True,True,ssrm.v40.world.orchard,ssrm.v40.replay.0996
997,84,repair_ring,True,True,True,True,True,True,True,ssrm.v40.world.repair_ring,ssrm.v40.replay.0997
998,84,riverbend,True,True,True,True,True,True,True,ssrm.v40.world.riverbend,ssrm.v40.replay.0998
999,84,roofward,True,True,True,True,True,True,True,ssrm.v40.world.roofward,ssrm.v40.replay.0999
1000,84,archive,True,True,True,True,True,True,True,ssrm.v40.world.archive,ssrm.v40.replay.1000
1001,84,signal,True,True,True,True,True,True,True,ssrm.v40.world.signal,ssrm.v40.replay.1001
1002,84,orchard,True,True,True,True,True,True,True,ssrm.v40.world.orchard,ssrm.v40.replay.1002
1003,84,repair_ring,True,True,True,True,True,True,True,ssrm.v40.world.repair_ring,ssrm.v40.replay.1003
1004,84,riverbend,True,True,True,True,True,True,True,ssrm.v40.world.riverbend,ssrm.v40.replay.1004
1005,84,roofward,True,True,True,True,True,True,True,ssrm.v40.world.roofward,ssrm.v40.replay.1005
1006,84,archive,True,True,True,True,True,True,True,ssrm.v40.world.archive,ssrm.v40.replay.1006
1007,84,signal,True,True,True,True,True,True,True,ssrm.v40.world.signal,ssrm.v40.replay.1007
1008,85,orchard,True,True,True,True,True,True,True,ssrm.v40.world.orchard,ssrm.v40.replay.1008
1009,85,repair_ring,True,True,True,True,True,True,True,ssrm.v40.world.repair_ring,ssrm.v40.replay.1009
1010,85,riverbend,True,True,True,True,True,True,True,ssrm.v40.world.riverbend,ssrm.v40.replay.1010
1011,85,roofward,True,True,True,True,True,True,True,ssrm.v40.world.roofward,ssrm.v40.replay.1011
1012,85,archive,True,True,True,True,True,True,True,ssrm.v40.world.archive,ssrm.v40.replay.1012
1013,85,signal,True,True,True,True,True,True,True,ssrm.v40.world.signal,ssrm.v40.replay.1013
1014,85,orchard,True,True,True,True,True,True,True,ssrm.v40.world.orchard,ssrm.v40.replay.1014
1015,85,repair_ring,True,True,True,True,True,True,True,ssrm.v40.world.repair_ring,ssrm.v40.replay.1015
1016,85,riverbend,True,True,True,True,True,True,True,ssrm.v40.world.riverbend,ssrm.v40.replay.1016
1017,85,roofward,True,True,True,True,True,True,True,ssrm.v40.world.roofward,ssrm.v40.replay.1017
1018,85,archive,True,True,True,True,True,True,True,ssrm.v40.world.archive,ssrm.v40.replay.1018
1019,85,signal,True,True,True,True,True,True,True,ssrm.v40.world.signal,ssrm.v40.replay.1019
1020,86,orchard,True,True,True,True,True,True,True,ssrm.v40.world.orchard,ssrm.v40.replay.1020
1021,86,repair_ring,True,True,True,True,True,True,True,ssrm.v40.world.repair_ring,ssrm.v40.replay.1021
1022,86,riverbend,True,True,True,True,True,True,True,ssrm.v40.world.riverbend,ssrm.v40.replay.1022
1023,86,roofward,True,True,True,True,True,True,True,ssrm.v40.world.roofward,ssrm.v40.replay.1023
1024,86,archive,True,True,True,True,True,True,True,ssrm.v40.world.archive,ssrm.v40.replay.1024
1025,86,signal,True,True,True,True,True,True,True,ssrm.v40.world.signal,ssrm.v40.replay.1025
1026,86,orchard,True,True,True,True,True,True,True,ssrm.v40.world.orchard,ssrm.v40.replay.1026
1027,86,repair_ring,True,True,True,True,True,True,True,ssrm.v40.world.repair_ring,ssrm.v40.replay.1027
1028,86,riverbend,True,True,True,True,True,True,True,ssrm.v40.world.riverbend,ssrm.v40.replay.1028
1029,86,roofward,True,True,True,True,True,True,True,ssrm.v40.world.roofward,ssrm.v40.replay.1029
1030,86,archive,True,True,True,True,True,True,True,ssrm.v40.world.archive,ssrm.v40.replay.1030
1031,86,signal,True,True,True,True,True,True,True,ssrm.v40.world.signal,ssrm.v40.replay.1031
1032,87,orchard,True,True,True,True,True,True,True,ssrm.v40.world.orchard,ssrm.v40.replay.1032
1033,87,repair_ring,True,True,True,True,True,True,True,ssrm.v40.world.repair_ring,ssrm.v40.replay.1033
1034,87,riverbend,True,True,True,True,True,True,True,ssrm.v40.world.riverbend,ssrm.v40.replay.1034
1035,87,roofward,True,True,True,True,True,True,True,ssrm.v40.world.roofward,ssrm.v40.replay.1035
1036,87,archive,True,True,True,True,True,True,True,ssrm.v40.world.archive,ssrm.v40.replay.1036
1037,87,signal,True,True,True,True,True,True,True,ssrm.v40.world.signal,ssrm.v40.replay.1037
1038,87,orchard,True,True,True,True,True,True,True,ssrm.v40.world.orchard,ssrm.v40.replay.1038
1039,87,repair_ring,True,True,True,True,True,True,True,ssrm.v40.world.repair_ring,ssrm.v40.replay.1039
1040,87,riverbend,True,True,True,True,True,True,True,ssrm.v40.world.riverbend,ssrm.v40.replay.1040
1041,87,roofward,True,True,True,True,True,True,True,ssrm.v40.world.roofward,ssrm.v40.replay.1041
1042,87,archive,True,True,True,True,True,True,True,ssrm.v40.world.archive,ssrm.v40.replay.1042
1043,87,signal,True,True,True,True,True,True,True,ssrm.v40.world.signal,ssrm.v40.replay.1043
1044,88,repair_ring,True,True,True,True,True,True,True,ssrm.v40.world.repair_ring,ssrm.v40.replay.1044
1045,88,riverbend,True,True,True,True,True,True,True,ssrm.v40.world.riverbend,ssrm.v40.replay.1045
1046,88,roofward,True,True,True,True,True,True,True,ssrm.v40.world.roofward,ssrm.v40.replay.1046
1047,88,archive,True,True,True,True,True,True,True,ssrm.v40.world.archive,ssrm.v40.replay.1047
1048,88,signal,True,True,True,True,True,True,True,ssrm.v40.world.signal,ssrm.v40.replay.1048
1049,88,orchard,True,True,True,True,True,True,True,ssrm.v40.world.orchard,ssrm.v40.replay.1049
1050,88,repair_ring,True,True,True,True,True,True,True,ssrm.v40.world.repair_ring,ssrm.v40.replay.1050
1051,88,riverbend,True,True,True,True,True,True,True,ssrm.v40.world.riverbend,ssrm.v40.replay.1051
1052,88,roofward,True,True,True,True,True,True,True,ssrm.v40.world.roofward,ssrm.v40.replay.1052
1053,88,archive,True,True,True,True,True,True,True,ssrm.v40.world.archive,ssrm.v40.replay.1053
1054,88,signal,True,True,True,True,True,True,True,ssrm.v40.world.signal,ssrm.v40.replay.1054
1055,88,orchard,True,True,True,True,True,True,True,ssrm.v40.world.orchard,ssrm.v40.replay.1055
1056,89,repair_ring,True,True,True,True,True,True,True,ssrm.v40.world.repair_ring,ssrm.v40.replay.1056
1057,89,riverbend,True,True,True,True,True,True,True,ssrm.v40.world.riverbend,ssrm.v40.replay.1057
1058,89,roofward,True,True,True,True,True,True,True,ssrm.v40.world.roofward,ssrm.v40.replay.1058
1059,89,archive,True,True,True,True,True,True,True,ssrm.v40.world.archive,ssrm.v40.replay.1059
1060,89,signal,True,True,True,True,True,True,True,ssrm.v40.world.signal,ssrm.v40.replay.1060
1061,89,orchard,True,True,True,True,True,True,True,ssrm.v40.world.orchard,ssrm.v40.replay.1061
1062,89,repair_ring,True,True,True,True,True,True,True,ssrm.v40.world.repair_ring,ssrm.v40.replay.1062
1063,89,riverbend,True,True,True,True,True,True,True,ssrm.v40.world.riverbend,ssrm.v40.replay.1063
1064,89,roofward,True,True,True,True,True,True,True,ssrm.v40.world.roofward,ssrm.v40.replay.1064
1065,89,archive,True,True,True,True,True,True,True,ssrm.v40.world.archive,ssrm.v40.replay.1065
1066,89,signal,True,True,True,True,True,True,True,ssrm.v40.world.signal,ssrm.v40.replay.1066
1067,89,orchard,True,True,True,True,True,True,True,ssrm.v40.world.orchard,ssrm.v40.replay.1067
1068,90,repair_ring,True,True,True,True,True,True,True,ssrm.v40.world.repair_ring,ssrm.v40.replay.1068
1069,90,riverbend,True,True,True,True,True,True,True,ssrm.v40.world.riverbend,ssrm.v40.replay.1069
1070,90,roofward,True,True,True,True,True,True,True,ssrm.v40.world.roofward,ssrm.v40.replay.1070
1071,90,archive,True,True,True,True,True,True,True,ssrm.v40.world.archive,ssrm.v40.replay.1071
1072,90,signal,True,True,True,True,True,True,True,ssrm.v40.world.signal,ssrm.v40.replay.1072
1073,90,orchard,True,True,True,True,True,True,True,ssrm.v40.world.orchard,ssrm.v40.replay.1073
1074,90,repair_ring,True,True,True,True,True,True,True,ssrm.v40.world.repair_ring,ssrm.v40.replay.1074
1075,90,riverbend,True,True,True,True,True,True,True,ssrm.v40.world.riverbend,ssrm.v40.replay.1075
1076,90,roofward,True,True,True,True,True,True,True,ssrm.v40.world.roofward,ssrm.v40.replay.1076
1077,90,archive,True,True,True,True,True,True,True,ssrm.v40.world.archive,ssrm.v40.replay.1077
1078,90,signal,True,True,True,True,True,True,True,ssrm.v40.world.signal,ssrm.v40.replay.1078
1079,90,orchard,True,True,True,True,True,True,True,ssrm.v40.world.orchard,ssrm.v40.replay.1079
1080,91,repair_ring,True,True,True,True,True,True,True,ssrm.v40.world.repair_ring,ssrm.v40.replay.1080
1081,91,riverbend,True,True,True,True,True,True,True,ssrm.v40.world.riverbend,ssrm.v40.replay.1081
1082,91,roofward,True,True,True,True,True,True,True,ssrm.v40.world.roofward,ssrm.v40.replay.1082
1083,91,archive,True,True,True,True,True,True,True,ssrm.v40.world.archive,ssrm.v40.replay.1083
1084,91,signal,True,True,True,True,True,True,True,ssrm.v40.world.signal,ssrm.v40.replay.1084
1085,91,orchard,True,True,True,True,True,True,True,ssrm.v40.world.orchard,ssrm.v40.replay.1085
1086,91,repair_ring,True,True,True,True,True,True,True,ssrm.v40.world.repair_ring,ssrm.v40.replay.1086
1087,91,riverbend,True,True,True,True,True,True,True,ssrm.v40.world.riverbend,ssrm.v40.replay.1087
1088,91,roofward,True,True,True,True,True,True,True,ssrm.v40.world.roofward,ssrm.v40.replay.1088
1089,91,archive,True,True,True,True,True,True,True,ssrm.v40.world.archive,ssrm.v40.replay.1089
1090,91,signal,True,True,True,True,True,True,True,ssrm.v40.world.signal,ssrm.v40.replay.1090
1091,91,orchard,True,True,True,True,True,True,True,ssrm.v40.world.orchard,ssrm.v40.replay.1091
1092,92,repair_ring,True,True,True,True,True,True,True,ssrm.v40.world.repair_ring,ssrm.v40.replay.1092
1093,92,riverbend,True,True,True,True,True,True,True,ssrm.v40.world.riverbend,ssrm.v40.replay.1093
1094,92,roofward,True,True,True,True,True,True,True,ssrm.v40.world.roofward,ssrm.v40.replay.1094
1095,92,archive,True,True,True,True,True,True,True,ssrm.v40.world.archive,ssrm.v40.replay.1095
1096,92,signal,True,True,True,True,True,True,True,ssrm.v40.world.signal,ssrm.v40.replay.1096
1097,92,orchard,True,True,True,True,True,True,True,ssrm.v40.world.orchard,ssrm.v40.replay.1097
1098,92,repair_ring,True,True,True,True,True,True,True,ssrm.v40.world.repair_ring,ssrm.v40.replay.1098
1099,92,riverbend,True,True,True,True,True,True,True,ssrm.v40.world.riverbend,ssrm.v40.replay.1099
