tick_id,day,agent,project_id,prior_routine,new_routine,outcome_state,routine_mutated,later_day_visible,rollback_note
779,39,Nia,archive_public_kiosk,old single-agent routine,evening public index replaces repeated private archive requests,practice_run,False,True,partial rollback available if trade debt blocks upkeep
780,40,Fay,greenhouse_heat_loop,old single-agent routine,morning greenhouse tending replaces one cold-route gather,practice_run,False,True,partial rollback available if trade debt blocks upkeep
781,40,Ari,flood_bridge_market_route,old single-agent routine,market route becomes shorter but bridge watch is added after rain,practice_run,False,True,partial rollback available if trade debt blocks upkeep
782,40,Nia,archive_public_kiosk,old single-agent routine,evening public index replaces repeated private archive requests,practice_run,False,True,partial rollback available if trade debt blocks upkeep
783,40,Milo,dusk_signal_court,old single-agent routine,dusk patrol becomes shared signal practice twice a week,practice_run,False,True,partial rollback available if trade debt blocks upkeep
784,40,Fay,greenhouse_heat_loop,old single-agent routine,morning greenhouse tending replaces one cold-route gather,practice_run,False,True,partial rollback available if trade debt blocks upkeep
785,40,Ari,flood_bridge_market_route,old single-agent routine,market route becomes shorter but bridge watch is added after rain,practice_run,False,True,partial rollback available if trade debt blocks upkeep
786,40,Nia,archive_public_kiosk,old single-agent routine,evening public index replaces repeated private archive requests,practice_run,False,True,partial rollback available if trade debt blocks upkeep
787,40,Milo,dusk_signal_court,old single-agent routine,dusk patrol becomes shared signal practice twice a week,practice_run,False,True,partial rollback available if trade debt blocks upkeep
788,40,Fay,greenhouse_heat_loop,old single-agent routine,morning greenhouse tending replaces one cold-route gather,practice_run,False,True,partial rollback available if trade debt blocks upkeep
789,40,Ari,flood_bridge_market_route,old single-agent routine,market route becomes shorter but bridge watch is added after rain,practice_run,False,True,partial rollback available if trade debt blocks upkeep
790,40,Nia,archive_public_kiosk,old single-agent routine,evening public index replaces repeated private archive requests,practice_run,False,True,partial rollback available if trade debt blocks upkeep
791,40,Milo,dusk_signal_court,old single-agent routine,dusk patrol becomes shared signal practice twice a week,practice_run,False,True,partial rollback available if trade debt blocks upkeep
792,40,Fay,greenhouse_heat_loop,old single-agent routine,morning greenhouse tending replaces one cold-route gather,practice_run,False,True,partial rollback available if trade debt blocks upkeep
793,40,Ari,flood_bridge_market_route,old single-agent routine,market route becomes shorter but bridge watch is added after rain,practice_run,False,True,partial rollback available if trade debt blocks upkeep
794,40,Nia,archive_public_kiosk,old single-agent routine,evening public index replaces repeated private archive requests,practice_run,False,True,partial rollback available if trade debt blocks upkeep
795,40,Milo,dusk_signal_court,old single-agent routine,dusk patrol becomes shared signal practice twice a week,practice_run,False,True,partial rollback available if trade debt blocks upkeep
796,40,Fay,greenhouse_heat_loop,old single-agent routine,morning greenhouse tending replaces one cold-route gather,practice_run,False,True,partial rollback available if trade debt blocks upkeep
797,40,Ari,flood_bridge_market_route,old single-agent routine,market route becomes shorter but bridge watch is added after rain,practice_run,False,True,partial rollback available if trade debt blocks upkeep
798,40,Nia,archive_public_kiosk,old single-agent routine,evening public index replaces repeated private archive requests,practice_run,False,True,partial rollback available if trade debt blocks upkeep
799,40,Milo,dusk_signal_court,old single-agent routine,dusk patrol becomes shared signal practice twice a week,practice_run,False,True,partial rollback available if trade debt blocks upkeep
800,41,Fay,greenhouse_heat_loop,old single-agent routine,morning greenhouse tending replaces one cold-route gather,practice_run,False,True,partial rollback available if trade debt blocks upkeep
801,41,Ari,flood_bridge_market_route,old single-agent routine,market route becomes shorter but bridge watch is added after rain,practice_run,False,True,partial rollback available if trade debt blocks upkeep
802,41,Nia,archive_public_kiosk,old single-agent routine,evening public index replaces repeated private archive requests,practice_run,False,True,partial rollback available if trade debt blocks upkeep
803,41,Milo,dusk_signal_court,old single-agent routine,dusk patrol becomes shared signal practice twice a week,practice_run,False,True,partial rollback available if trade debt blocks upkeep
804,41,Fay,greenhouse_heat_loop,old single-agent routine,morning greenhouse tending replaces one cold-route gather,practice_run,False,True,partial rollback available if trade debt blocks upkeep
805,41,Ari,flood_bridge_market_route,old single-agent routine,market route becomes shorter but bridge watch is added after rain,practice_run,False,True,partial rollback available if trade debt blocks upkeep
806,41,Nia,archive_public_kiosk,old single-agent routine,evening public index replaces repeated private archive requests,practice_run,False,True,partial rollback available if trade debt blocks upkeep
807,41,Milo,dusk_signal_court,old single-agent routine,dusk patrol becomes shared signal practice twice a week,practice_run,False,True,partial rollback available if trade debt blocks upkeep
808,41,Fay,greenhouse_heat_loop,old single-agent routine,morning greenhouse tending replaces one cold-route gather,practice_run,False,True,partial rollback available if trade debt blocks upkeep
809,41,Ari,flood_bridge_market_route,old single-agent routine,market route becomes shorter but bridge watch is added after rain,practice_run,False,True,partial rollback available if trade debt blocks upkeep
810,41,Nia,archive_public_kiosk,old single-agent routine,evening public index replaces repeated private archive requests,practice_run,False,True,partial rollback available if trade debt blocks upkeep
811,41,Milo,dusk_signal_court,old single-agent routine,dusk patrol becomes shared signal practice twice a week,practice_run,False,True,partial rollback available if trade debt blocks upkeep
812,41,Fay,greenhouse_heat_loop,old single-agent routine,morning greenhouse tending replaces one cold-route gather,practice_run,False,True,partial rollback available if trade debt blocks upkeep
813,41,Ari,flood_bridge_market_route,old single-agent routine,market route becomes shorter but bridge watch is added after rain,practice_run,False,True,partial rollback available if trade debt blocks upkeep
814,41,Nia,archive_public_kiosk,old single-agent routine,evening public index replaces repeated private archive requests,practice_run,False,True,partial rollback available if trade debt blocks upkeep
815,41,Milo,dusk_signal_court,old single-agent routine,dusk patrol becomes shared signal practice twice a week,practice_run,False,True,partial rollback available if trade debt blocks upkeep
816,41,Fay,greenhouse_heat_loop,old single-agent routine,morning greenhouse tending replaces one cold-route gather,practice_run,False,True,partial rollback available if trade debt blocks upkeep
817,41,Ari,flood_bridge_market_route,old single-agent routine,market route becomes shorter but bridge watch is added after rain,practice_run,False,True,partial rollback available if trade debt blocks upkeep
818,41,Nia,archive_public_kiosk,old single-agent routine,evening public index replaces repeated private archive requests,practice_run,False,True,partial rollback available if trade debt blocks upkeep
819,41,Milo,dusk_signal_court,old single-agent routine,dusk patrol becomes shared signal practice twice a week,practice_run,False,True,partial rollback available if trade debt blocks upkeep
820,42,Fay,greenhouse_heat_loop,old single-agent routine,morning greenhouse tending replaces one cold-route gather,carried_into_later_routine,False,True,partial rollback available if trade debt blocks upkeep
821,42,Ari,flood_bridge_market_route,old single-agent routine,market route becomes shorter but bridge watch is added after rain,practice_run,False,True,partial rollback available if trade debt blocks upkeep
822,42,Nia,archive_public_kiosk,old single-agent routine,evening public index replaces repeated private archive requests,practice_run,False,True,partial rollback available if trade debt blocks upkeep
823,42,Milo,dusk_signal_court,old single-agent routine,dusk patrol becomes shared signal practice twice a week,practice_run,False,True,partial rollback available if trade debt blocks upkeep
824,42,Fay,greenhouse_heat_loop,old single-agent routine,morning greenhouse tending replaces one cold-route gather,carried_into_later_routine,False,True,partial rollback available if trade debt blocks upkeep
825,42,Ari,flood_bridge_market_route,old single-agent routine,market route becomes shorter but bridge watch is added after rain,practice_run,False,True,partial rollback available if trade debt blocks upkeep
826,42,Nia,archive_public_kiosk,old single-agent routine,evening public index replaces repeated private archive requests,practice_run,False,True,partial rollback available if trade debt blocks upkeep
827,42,Milo,dusk_signal_court,old single-agent routine,dusk patrol becomes shared signal practice twice a week,practice_run,False,True,partial rollback available if trade debt blocks upkeep
828,42,Fay,greenhouse_heat_loop,old single-agent routine,morning greenhouse tending replaces one cold-route gather,carried_into_later_routine,False,True,partial rollback available if trade debt blocks upkeep
829,42,Ari,flood_bridge_market_route,old single-agent routine,market route becomes shorter but bridge watch is added after rain,practice_run,False,True,partial rollback available if trade debt blocks upkeep
830,42,Nia,archive_public_kiosk,old single-agent routine,evening public index replaces repeated private archive requests,practice_run,False,True,partial rollback available if trade debt blocks upkeep
831,42,Milo,dusk_signal_court,old single-agent routine,dusk patrol becomes shared signal practice twice a week,practice_run,False,True,partial rollback available if trade debt blocks upkeep
832,42,Fay,greenhouse_heat_loop,old single-agent routine,morning greenhouse tending replaces one cold-route gather,carried_into_later_routine,False,True,partial rollback available if trade debt blocks upkeep
833,42,Ari,flood_bridge_market_route,old single-agent routine,market route becomes shorter but bridge watch is added after rain,practice_run,False,True,partial rollback available if trade debt blocks upkeep
834,42,Nia,archive_public_kiosk,old single-agent routine,evening public index replaces repeated private archive requests,practice_run,False,True,partial rollback available if trade debt blocks upkeep
835,42,Milo,dusk_signal_court,old single-agent routine,dusk patrol becomes shared signal practice twice a week,practice_run,False,True,partial rollback available if trade debt blocks upkeep
836,42,Fay,greenhouse_heat_loop,old single-agent routine,morning greenhouse tending replaces one cold-route gather,carried_into_later_routine,False,True,partial rollback available if trade debt blocks upkeep
837,42,Ari,flood_bridge_market_route,old single-agent routine,market route becomes shorter but bridge watch is added after rain,practice_run,False,True,partial rollback available if trade debt blocks upkeep
838,42,Nia,archive_public_kiosk,old single-agent routine,evening public index replaces repeated private archive requests,practice_run,False,True,partial rollback available if trade debt blocks upkeep
839,42,Milo,dusk_signal_court,old single-agent routine,dusk patrol becomes shared signal practice twice a week,practice_run,False,True,partial rollback available if trade debt blocks upkeep
