tick_id,day,settlement_id,resident_id,requested_object,task_site,request_phrase,ownership_state,avatar_can_help,request_visible,object_permission_checked,task_changes_world_state,no_llm_call
2245,125,orchid_engine,Cai,gear cloth,orchid bay,Cai asks: help with gear cloth at orchid bay,shared_with_boundary,True,True,True,True,True
2246,125,moss_ward,Milo,root ledger,rain gate,Milo asks: help with root ledger at rain gate,resident_owned,True,True,True,True,True
2247,125,glass_harbor,Sera,brass lantern,net room,Sera asks: help with brass lantern at net room,resident_owned,False,True,True,True,True
2248,125,cinder_garden,Juno,seed tray,shade tent,Juno asks: help with seed tray at shade tent,resident_owned,True,True,True,True,True
2249,125,lichen_bridge,Luma,meal ledger,rope bridge,Luma asks: help with meal ledger at rope bridge,resident_owned,True,True,True,True,True
2250,126,moss_ward,Ari,dry cloak,root alcove,Ari asks: help with dry cloak at root alcove,shared_with_boundary,True,True,True,True,True
2251,126,glass_harbor,Oren,tea kettle,lamp pier,Oren asks: help with tea kettle at lamp pier,resident_owned,True,True,True,True,True
2252,126,cinder_garden,Vale,shade pole,ash path,Vale asks: help with shade pole at ash path,resident_owned,True,True,True,True,True
2253,126,lichen_bridge,Sol,signal bell,meal room,Sol asks: help with signal bell at meal room,resident_owned,True,True,True,True,True
2254,126,orchid_engine,Bea,orchid lamp,engine ring,Bea asks: help with orchid lamp at engine ring,resident_owned,False,True,True,True,True
2255,126,moss_ward,Fay,rain jar,blanket room,Fay asks: help with rain jar at blanket room,shared_with_boundary,True,True,True,True,True
2256,126,glass_harbor,Puck,net spool,fog rail,Puck asks: help with net spool at fog rail,resident_owned,True,True,True,True,True
2257,126,cinder_garden,Wren,cool bowl,seed shelf,Wren asks: help with cool bowl at seed shelf,resident_owned,True,True,True,True,True
2258,126,lichen_bridge,Kio,rope kit,signal post,Kio asks: help with rope kit at signal post,resident_owned,True,True,True,True,True
2259,126,orchid_engine,Cai,gear cloth,orchid bay,Cai asks: help with gear cloth at orchid bay,resident_owned,True,True,True,True,True
2260,126,moss_ward,Milo,root ledger,rain gate,Milo asks: help with root ledger at rain gate,shared_with_boundary,True,True,True,True,True
2261,126,glass_harbor,Sera,brass lantern,net room,Sera asks: help with brass lantern at net room,resident_owned,False,True,True,True,True
2262,126,cinder_garden,Juno,seed tray,shade tent,Juno asks: help with seed tray at shade tent,resident_owned,True,True,True,True,True
2263,126,lichen_bridge,Luma,meal ledger,rope bridge,Luma asks: help with meal ledger at rope bridge,resident_owned,True,True,True,True,True
2264,126,orchid_engine,Dax,valve key,gear wash,Dax asks: help with valve key at gear wash,resident_owned,True,True,True,True,True
2265,126,moss_ward,Tala,dry cloak,root alcove,Tala asks: help with dry cloak at root alcove,shared_with_boundary,True,True,True,True,True
2266,126,glass_harbor,Nia,tea kettle,lamp pier,Nia asks: help with tea kettle at lamp pier,resident_owned,True,True,True,True,True
2267,126,cinder_garden,Pax,shade pole,ash path,Pax asks: help with shade pole at ash path,resident_owned,True,True,True,True,True
2268,127,orchid_engine,Bea,orchid lamp,engine ring,Bea asks: help with orchid lamp at engine ring,resident_owned,False,True,True,True,True
2269,127,moss_ward,Fay,rain jar,blanket room,Fay asks: help with rain jar at blanket room,resident_owned,True,True,True,True,True
2270,127,glass_harbor,Puck,net spool,fog rail,Puck asks: help with net spool at fog rail,shared_with_boundary,True,True,True,True,True
2271,127,cinder_garden,Wren,cool bowl,seed shelf,Wren asks: help with cool bowl at seed shelf,resident_owned,True,True,True,True,True
2272,127,lichen_bridge,Kio,rope kit,signal post,Kio asks: help with rope kit at signal post,resident_owned,True,True,True,True,True
2273,127,orchid_engine,Cai,gear cloth,orchid bay,Cai asks: help with gear cloth at orchid bay,resident_owned,True,True,True,True,True
2274,127,moss_ward,Milo,root ledger,rain gate,Milo asks: help with root ledger at rain gate,resident_owned,True,True,True,True,True
2275,127,glass_harbor,Sera,brass lantern,net room,Sera asks: help with brass lantern at net room,shared_with_boundary,True,True,True,True,True
2276,127,cinder_garden,Juno,seed tray,shade tent,Juno asks: help with seed tray at shade tent,resident_owned,True,True,True,True,True
2277,127,lichen_bridge,Luma,meal ledger,rope bridge,Luma asks: help with meal ledger at rope bridge,resident_owned,True,True,True,True,True
2278,127,orchid_engine,Dax,valve key,gear wash,Dax asks: help with valve key at gear wash,resident_owned,True,True,True,True,True
2279,127,moss_ward,Tala,dry cloak,root alcove,Tala asks: help with dry cloak at root alcove,resident_owned,True,True,True,True,True
2280,127,glass_harbor,Nia,tea kettle,lamp pier,Nia asks: help with tea kettle at lamp pier,shared_with_boundary,True,True,True,True,True
2281,127,cinder_garden,Pax,shade pole,ash path,Pax asks: help with shade pole at ash path,resident_owned,True,True,True,True,True
2282,127,lichen_bridge,Rin,signal bell,meal room,Rin asks: help with signal bell at meal room,resident_owned,False,True,True,True,True
2283,127,orchid_engine,Eli,orchid lamp,engine ring,Eli asks: help with orchid lamp at engine ring,resident_owned,True,True,True,True,True
2284,127,moss_ward,Ari,rain jar,blanket room,Ari asks: help with rain jar at blanket room,resident_owned,True,True,True,True,True
2285,127,glass_harbor,Oren,net spool,fog rail,Oren asks: help with net spool at fog rail,shared_with_boundary,True,True,True,True,True
2286,128,lichen_bridge,Kio,rope kit,signal post,Kio asks: help with rope kit at signal post,resident_owned,True,True,True,True,True
2287,128,orchid_engine,Cai,gear cloth,orchid bay,Cai asks: help with gear cloth at orchid bay,resident_owned,True,True,True,True,True
2288,128,moss_ward,Milo,root ledger,rain gate,Milo asks: help with root ledger at rain gate,resident_owned,True,True,True,True,True
2289,128,glass_harbor,Sera,brass lantern,net room,Sera asks: help with brass lantern at net room,resident_owned,False,True,True,True,True
2290,128,cinder_garden,Juno,seed tray,shade tent,Juno asks: help with seed tray at shade tent,shared_with_boundary,True,True,True,True,True
2291,128,lichen_bridge,Luma,meal ledger,rope bridge,Luma asks: help with meal ledger at rope bridge,resident_owned,True,True,True,True,True
2292,128,orchid_engine,Dax,valve key,gear wash,Dax asks: help with valve key at gear wash,resident_owned,True,True,True,True,True
2293,128,moss_ward,Tala,dry cloak,root alcove,Tala asks: help with dry cloak at root alcove,resident_owned,True,True,True,True,True
2294,128,glass_harbor,Nia,tea kettle,lamp pier,Nia asks: help with tea kettle at lamp pier,resident_owned,True,True,True,True,True
2295,128,cinder_garden,Pax,shade pole,ash path,Pax asks: help with shade pole at ash path,shared_with_boundary,True,True,True,True,True
2296,128,lichen_bridge,Rin,signal bell,meal room,Rin asks: help with signal bell at meal room,resident_owned,False,True,True,True,True
2297,128,orchid_engine,Eli,orchid lamp,engine ring,Eli asks: help with orchid lamp at engine ring,resident_owned,True,True,True,True,True
2298,128,moss_ward,Ari,rain jar,blanket room,Ari asks: help with rain jar at blanket room,resident_owned,True,True,True,True,True
2299,128,glass_harbor,Oren,net spool,fog rail,Oren asks: help with net spool at fog rail,resident_owned,True,True,True,True,True
2300,128,cinder_garden,Vale,cool bowl,seed shelf,Vale asks: help with cool bowl at seed shelf,shared_with_boundary,True,True,True,True,True
2301,128,lichen_bridge,Sol,rope kit,signal post,Sol asks: help with rope kit at signal post,resident_owned,True,True,True,True,True
2302,128,orchid_engine,Bea,gear cloth,orchid bay,Bea asks: help with gear cloth at orchid bay,resident_owned,True,True,True,True,True
2303,128,moss_ward,Fay,root ledger,rain gate,Fay asks: help with root ledger at rain gate,resident_owned,False,True,True,True,True
2304,129,cinder_garden,Juno,seed tray,shade tent,Juno asks: help with seed tray at shade tent,resident_owned,True,True,True,True,True
2305,129,lichen_bridge,Luma,meal ledger,rope bridge,Luma asks: help with meal ledger at rope bridge,shared_with_boundary,True,True,True,True,True
2306,129,orchid_engine,Dax,valve key,gear wash,Dax asks: help with valve key at gear wash,resident_owned,True,True,True,True,True
2307,129,moss_ward,Tala,dry cloak,root alcove,Tala asks: help with dry cloak at root alcove,resident_owned,True,True,True,True,True
2308,129,glass_harbor,Nia,tea kettle,lamp pier,Nia asks: help with tea kettle at lamp pier,resident_owned,True,True,True,True,True
2309,129,cinder_garden,Pax,shade pole,ash path,Pax asks: help with shade pole at ash path,resident_owned,True,True,True,True,True
2310,129,lichen_bridge,Rin,signal bell,meal room,Rin asks: help with signal bell at meal room,shared_with_boundary,True,True,True,True,True
2311,129,orchid_engine,Eli,orchid lamp,engine ring,Eli asks: help with orchid lamp at engine ring,resident_owned,True,True,True,True,True
2312,129,moss_ward,Ari,rain jar,blanket room,Ari asks: help with rain jar at blanket room,resident_owned,True,True,True,True,True
2313,129,glass_harbor,Oren,net spool,fog rail,Oren asks: help with net spool at fog rail,resident_owned,True,True,True,True,True
2314,129,cinder_garden,Vale,cool bowl,seed shelf,Vale asks: help with cool bowl at seed shelf,resident_owned,True,True,True,True,True
2315,129,lichen_bridge,Sol,rope kit,signal post,Sol asks: help with rope kit at signal post,shared_with_boundary,True,True,True,True,True
2316,129,orchid_engine,Bea,gear cloth,orchid bay,Bea asks: help with gear cloth at orchid bay,resident_owned,True,True,True,True,True
2317,129,moss_ward,Fay,root ledger,rain gate,Fay asks: help with root ledger at rain gate,resident_owned,False,True,True,True,True
2318,129,glass_harbor,Puck,brass lantern,net room,Puck asks: help with brass lantern at net room,resident_owned,True,True,True,True,True
2319,129,cinder_garden,Wren,seed tray,shade tent,Wren asks: help with seed tray at shade tent,resident_owned,True,True,True,True,True
2320,129,lichen_bridge,Kio,meal ledger,rope bridge,Kio asks: help with meal ledger at rope bridge,shared_with_boundary,True,True,True,True,True
2321,129,orchid_engine,Cai,valve key,gear wash,Cai asks: help with valve key at gear wash,resident_owned,True,True,True,True,True
2322,130,glass_harbor,Nia,tea kettle,lamp pier,Nia asks: help with tea kettle at lamp pier,resident_owned,True,True,True,True,True
2323,130,cinder_garden,Pax,shade pole,ash path,Pax asks: help with shade pole at ash path,resident_owned,True,True,True,True,True
2324,130,lichen_bridge,Rin,signal bell,meal room,Rin asks: help with signal bell at meal room,resident_owned,False,True,True,True,True
2325,130,orchid_engine,Eli,orchid lamp,engine ring,Eli asks: help with orchid lamp at engine ring,shared_with_boundary,True,True,True,True,True
2326,130,moss_ward,Ari,rain jar,blanket room,Ari asks: help with rain jar at blanket room,resident_owned,True,True,True,True,True
2327,130,glass_harbor,Oren,net spool,fog rail,Oren asks: help with net spool at fog rail,resident_owned,True,True,True,True,True
2328,130,cinder_garden,Vale,cool bowl,seed shelf,Vale asks: help with cool bowl at seed shelf,resident_owned,True,True,True,True,True
2329,130,lichen_bridge,Sol,rope kit,signal post,Sol asks: help with rope kit at signal post,resident_owned,True,True,True,True,True
2330,130,orchid_engine,Bea,gear cloth,orchid bay,Bea asks: help with gear cloth at orchid bay,shared_with_boundary,True,True,True,True,True
2331,130,moss_ward,Fay,root ledger,rain gate,Fay asks: help with root ledger at rain gate,resident_owned,False,True,True,True,True
2332,130,glass_harbor,Puck,brass lantern,net room,Puck asks: help with brass lantern at net room,resident_owned,True,True,True,True,True
2333,130,cinder_garden,Wren,seed tray,shade tent,Wren asks: help with seed tray at shade tent,resident_owned,True,True,True,True,True
2334,130,lichen_bridge,Kio,meal ledger,rope bridge,Kio asks: help with meal ledger at rope bridge,resident_owned,True,True,True,True,True
2335,130,orchid_engine,Cai,valve key,gear wash,Cai asks: help with valve key at gear wash,shared_with_boundary,True,True,True,True,True
2336,130,moss_ward,Milo,dry cloak,root alcove,Milo asks: help with dry cloak at root alcove,resident_owned,True,True,True,True,True
2337,130,glass_harbor,Sera,tea kettle,lamp pier,Sera asks: help with tea kettle at lamp pier,resident_owned,True,True,True,True,True
2338,130,cinder_garden,Juno,shade pole,ash path,Juno asks: help with shade pole at ash path,resident_owned,False,True,True,True,True
2339,130,lichen_bridge,Luma,signal bell,meal room,Luma asks: help with signal bell at meal room,resident_owned,True,True,True,True,True
2340,131,moss_ward,Ari,rain jar,blanket room,Ari asks: help with rain jar at blanket room,shared_with_boundary,True,True,True,True,True
2341,131,glass_harbor,Oren,net spool,fog rail,Oren asks: help with net spool at fog rail,resident_owned,True,True,True,True,True
2342,131,cinder_garden,Vale,cool bowl,seed shelf,Vale asks: help with cool bowl at seed shelf,resident_owned,True,True,True,True,True
2343,131,lichen_bridge,Sol,rope kit,signal post,Sol asks: help with rope kit at signal post,resident_owned,True,True,True,True,True
2344,131,orchid_engine,Bea,gear cloth,orchid bay,Bea asks: help with gear cloth at orchid bay,resident_owned,True,True,True,True,True
2345,131,moss_ward,Fay,root ledger,rain gate,Fay asks: help with root ledger at rain gate,shared_with_boundary,True,True,True,True,True
2346,131,glass_harbor,Puck,brass lantern,net room,Puck asks: help with brass lantern at net room,resident_owned,True,True,True,True,True
2347,131,cinder_garden,Wren,seed tray,shade tent,Wren asks: help with seed tray at shade tent,resident_owned,True,True,True,True,True
2348,131,lichen_bridge,Kio,meal ledger,rope bridge,Kio asks: help with meal ledger at rope bridge,resident_owned,True,True,True,True,True
2349,131,orchid_engine,Cai,valve key,gear wash,Cai asks: help with valve key at gear wash,resident_owned,True,True,True,True,True
2350,131,moss_ward,Milo,dry cloak,root alcove,Milo asks: help with dry cloak at root alcove,shared_with_boundary,True,True,True,True,True
2351,131,glass_harbor,Sera,tea kettle,lamp pier,Sera asks: help with tea kettle at lamp pier,resident_owned,True,True,True,True,True
2352,131,cinder_garden,Juno,shade pole,ash path,Juno asks: help with shade pole at ash path,resident_owned,False,True,True,True,True
2353,131,lichen_bridge,Luma,signal bell,meal room,Luma asks: help with signal bell at meal room,resident_owned,True,True,True,True,True
2354,131,orchid_engine,Dax,orchid lamp,engine ring,Dax asks: help with orchid lamp at engine ring,resident_owned,True,True,True,True,True
2355,131,moss_ward,Tala,rain jar,blanket room,Tala asks: help with rain jar at blanket room,shared_with_boundary,True,True,True,True,True
2356,131,glass_harbor,Nia,net spool,fog rail,Nia asks: help with net spool at fog rail,resident_owned,True,True,True,True,True
2357,131,cinder_garden,Pax,cool bowl,seed shelf,Pax asks: help with cool bowl at seed shelf,resident_owned,True,True,True,True,True
2358,132,orchid_engine,Bea,gear cloth,orchid bay,Bea asks: help with gear cloth at orchid bay,resident_owned,True,True,True,True,True
2359,132,moss_ward,Fay,root ledger,rain gate,Fay asks: help with root ledger at rain gate,resident_owned,False,True,True,True,True
2360,132,glass_harbor,Puck,brass lantern,net room,Puck asks: help with brass lantern at net room,shared_with_boundary,True,True,True,True,True
2361,132,cinder_garden,Wren,seed tray,shade tent,Wren asks: help with seed tray at shade tent,resident_owned,True,True,True,True,True
2362,132,lichen_bridge,Kio,meal ledger,rope bridge,Kio asks: help with meal ledger at rope bridge,resident_owned,True,True,True,True,True
2363,132,orchid_engine,Cai,valve key,gear wash,Cai asks: help with valve key at gear wash,resident_owned,True,True,True,True,True
2364,132,moss_ward,Milo,dry cloak,root alcove,Milo asks: help with dry cloak at root alcove,resident_owned,True,True,True,True,True
2365,132,glass_harbor,Sera,tea kettle,lamp pier,Sera asks: help with tea kettle at lamp pier,shared_with_boundary,True,True,True,True,True
2366,132,cinder_garden,Juno,shade pole,ash path,Juno asks: help with shade pole at ash path,resident_owned,False,True,True,True,True
2367,132,lichen_bridge,Luma,signal bell,meal room,Luma asks: help with signal bell at meal room,resident_owned,True,True,True,True,True
2368,132,orchid_engine,Dax,orchid lamp,engine ring,Dax asks: help with orchid lamp at engine ring,resident_owned,True,True,True,True,True
2369,132,moss_ward,Tala,rain jar,blanket room,Tala asks: help with rain jar at blanket room,resident_owned,True,True,True,True,True
2370,132,glass_harbor,Nia,net spool,fog rail,Nia asks: help with net spool at fog rail,shared_with_boundary,True,True,True,True,True
2371,132,cinder_garden,Pax,cool bowl,seed shelf,Pax asks: help with cool bowl at seed shelf,resident_owned,True,True,True,True,True
2372,132,lichen_bridge,Rin,rope kit,signal post,Rin asks: help with rope kit at signal post,resident_owned,True,True,True,True,True
2373,132,orchid_engine,Eli,gear cloth,orchid bay,Eli asks: help with gear cloth at orchid bay,resident_owned,False,True,True,True,True
2374,132,moss_ward,Ari,root ledger,rain gate,Ari asks: help with root ledger at rain gate,resident_owned,True,True,True,True,True
2375,132,glass_harbor,Oren,brass lantern,net room,Oren asks: help with brass lantern at net room,shared_with_boundary,True,True,True,True,True
2376,133,lichen_bridge,Kio,meal ledger,rope bridge,Kio asks: help with meal ledger at rope bridge,resident_owned,True,True,True,True,True
2377,133,orchid_engine,Cai,valve key,gear wash,Cai asks: help with valve key at gear wash,resident_owned,True,True,True,True,True
2378,133,moss_ward,Milo,dry cloak,root alcove,Milo asks: help with dry cloak at root alcove,resident_owned,True,True,True,True,True
2379,133,glass_harbor,Sera,tea kettle,lamp pier,Sera asks: help with tea kettle at lamp pier,resident_owned,True,True,True,True,True
2380,133,cinder_garden,Juno,shade pole,ash path,Juno asks: help with shade pole at ash path,shared_with_boundary,True,True,True,True,True
2381,133,lichen_bridge,Luma,signal bell,meal room,Luma asks: help with signal bell at meal room,resident_owned,True,True,True,True,True
2382,133,orchid_engine,Dax,orchid lamp,engine ring,Dax asks: help with orchid lamp at engine ring,resident_owned,True,True,True,True,True
2383,133,moss_ward,Tala,rain jar,blanket room,Tala asks: help with rain jar at blanket room,resident_owned,True,True,True,True,True
2384,133,glass_harbor,Nia,net spool,fog rail,Nia asks: help with net spool at fog rail,resident_owned,True,True,True,True,True
2385,133,cinder_garden,Pax,cool bowl,seed shelf,Pax asks: help with cool bowl at seed shelf,shared_with_boundary,True,True,True,True,True
2386,133,lichen_bridge,Rin,rope kit,signal post,Rin asks: help with rope kit at signal post,resident_owned,True,True,True,True,True
2387,133,orchid_engine,Eli,gear cloth,orchid bay,Eli asks: help with gear cloth at orchid bay,resident_owned,False,True,True,True,True
2388,133,moss_ward,Ari,root ledger,rain gate,Ari asks: help with root ledger at rain gate,resident_owned,True,True,True,True,True
2389,133,glass_harbor,Oren,brass lantern,net room,Oren asks: help with brass lantern at net room,resident_owned,True,True,True,True,True
2390,133,cinder_garden,Vale,seed tray,shade tent,Vale asks: help with seed tray at shade tent,shared_with_boundary,True,True,True,True,True
2391,133,lichen_bridge,Sol,meal ledger,rope bridge,Sol asks: help with meal ledger at rope bridge,resident_owned,True,True,True,True,True
2392,133,orchid_engine,Bea,valve key,gear wash,Bea asks: help with valve key at gear wash,resident_owned,True,True,True,True,True
2393,133,moss_ward,Fay,dry cloak,root alcove,Fay asks: help with dry cloak at root alcove,resident_owned,True,True,True,True,True
2394,134,cinder_garden,Juno,shade pole,ash path,Juno asks: help with shade pole at ash path,resident_owned,False,True,True,True,True
2395,134,lichen_bridge,Luma,signal bell,meal room,Luma asks: help with signal bell at meal room,shared_with_boundary,True,True,True,True,True
2396,134,orchid_engine,Dax,orchid lamp,engine ring,Dax asks: help with orchid lamp at engine ring,resident_owned,True,True,True,True,True
2397,134,moss_ward,Tala,rain jar,blanket room,Tala asks: help with rain jar at blanket room,resident_owned,True,True,True,True,True
2398,134,glass_harbor,Nia,net spool,fog rail,Nia asks: help with net spool at fog rail,resident_owned,True,True,True,True,True
2399,134,cinder_garden,Pax,cool bowl,seed shelf,Pax asks: help with cool bowl at seed shelf,resident_owned,True,True,True,True,True
2400,134,lichen_bridge,Rin,rope kit,signal post,Rin asks: help with rope kit at signal post,shared_with_boundary,True,True,True,True,True
2401,134,orchid_engine,Eli,gear cloth,orchid bay,Eli asks: help with gear cloth at orchid bay,resident_owned,False,True,True,True,True
2402,134,moss_ward,Ari,root ledger,rain gate,Ari asks: help with root ledger at rain gate,resident_owned,True,True,True,True,True
2403,134,glass_harbor,Oren,brass lantern,net room,Oren asks: help with brass lantern at net room,resident_owned,True,True,True,True,True
2404,134,cinder_garden,Vale,seed tray,shade tent,Vale asks: help with seed tray at shade tent,resident_owned,True,True,True,True,True
2405,134,lichen_bridge,Sol,meal ledger,rope bridge,Sol asks: help with meal ledger at rope bridge,shared_with_boundary,True,True,True,True,True
2406,134,orchid_engine,Bea,valve key,gear wash,Bea asks: help with valve key at gear wash,resident_owned,True,True,True,True,True
2407,134,moss_ward,Fay,dry cloak,root alcove,Fay asks: help with dry cloak at root alcove,resident_owned,True,True,True,True,True
2408,134,glass_harbor,Puck,tea kettle,lamp pier,Puck asks: help with tea kettle at lamp pier,resident_owned,False,True,True,True,True
2409,134,cinder_garden,Wren,shade pole,ash path,Wren asks: help with shade pole at ash path,resident_owned,True,True,True,True,True
2410,134,lichen_bridge,Kio,signal bell,meal room,Kio asks: help with signal bell at meal room,shared_with_boundary,True,True,True,True,True
2411,134,orchid_engine,Cai,orchid lamp,engine ring,Cai asks: help with orchid lamp at engine ring,resident_owned,True,True,True,True,True
2412,135,glass_harbor,Nia,net spool,fog rail,Nia asks: help with net spool at fog rail,resident_owned,True,True,True,True,True
2413,135,cinder_garden,Pax,cool bowl,seed shelf,Pax asks: help with cool bowl at seed shelf,resident_owned,True,True,True,True,True
2414,135,lichen_bridge,Rin,rope kit,signal post,Rin asks: help with rope kit at signal post,resident_owned,True,True,True,True,True
2415,135,orchid_engine,Eli,gear cloth,orchid bay,Eli asks: help with gear cloth at orchid bay,shared_with_boundary,True,True,True,True,True
2416,135,moss_ward,Ari,root ledger,rain gate,Ari asks: help with root ledger at rain gate,resident_owned,True,True,True,True,True
2417,135,glass_harbor,Oren,brass lantern,net room,Oren asks: help with brass lantern at net room,resident_owned,True,True,True,True,True
2418,135,cinder_garden,Vale,seed tray,shade tent,Vale asks: help with seed tray at shade tent,resident_owned,True,True,True,True,True
2419,135,lichen_bridge,Sol,meal ledger,rope bridge,Sol asks: help with meal ledger at rope bridge,resident_owned,True,True,True,True,True
2420,135,orchid_engine,Bea,valve key,gear wash,Bea asks: help with valve key at gear wash,shared_with_boundary,True,True,True,True,True
2421,135,moss_ward,Fay,dry cloak,root alcove,Fay asks: help with dry cloak at root alcove,resident_owned,True,True,True,True,True
2422,135,glass_harbor,Puck,tea kettle,lamp pier,Puck asks: help with tea kettle at lamp pier,resident_owned,False,True,True,True,True
2423,135,cinder_garden,Wren,shade pole,ash path,Wren asks: help with shade pole at ash path,resident_owned,True,True,True,True,True
2424,135,lichen_bridge,Kio,signal bell,meal room,Kio asks: help with signal bell at meal room,resident_owned,True,True,True,True,True
2425,135,orchid_engine,Cai,orchid lamp,engine ring,Cai asks: help with orchid lamp at engine ring,shared_with_boundary,True,True,True,True,True
2426,135,moss_ward,Milo,rain jar,blanket room,Milo asks: help with rain jar at blanket room,resident_owned,True,True,True,True,True
2427,135,glass_harbor,Sera,net spool,fog rail,Sera asks: help with net spool at fog rail,resident_owned,True,True,True,True,True
2428,135,cinder_garden,Juno,cool bowl,seed shelf,Juno asks: help with cool bowl at seed shelf,resident_owned,True,True,True,True,True
2429,135,lichen_bridge,Luma,rope kit,signal post,Luma asks: help with rope kit at signal post,resident_owned,False,True,True,True,True
2430,136,moss_ward,Ari,root ledger,rain gate,Ari asks: help with root ledger at rain gate,shared_with_boundary,True,True,True,True,True
2431,136,glass_harbor,Oren,brass lantern,net room,Oren asks: help with brass lantern at net room,resident_owned,True,True,True,True,True
2432,136,cinder_garden,Vale,seed tray,shade tent,Vale asks: help with seed tray at shade tent,resident_owned,True,True,True,True,True
2433,136,lichen_bridge,Sol,meal ledger,rope bridge,Sol asks: help with meal ledger at rope bridge,resident_owned,True,True,True,True,True
2434,136,orchid_engine,Bea,valve key,gear wash,Bea asks: help with valve key at gear wash,resident_owned,True,True,True,True,True
2435,136,moss_ward,Fay,dry cloak,root alcove,Fay asks: help with dry cloak at root alcove,shared_with_boundary,True,True,True,True,True
2436,136,glass_harbor,Puck,tea kettle,lamp pier,Puck asks: help with tea kettle at lamp pier,resident_owned,False,True,True,True,True
2437,136,cinder_garden,Wren,shade pole,ash path,Wren asks: help with shade pole at ash path,resident_owned,True,True,True,True,True
2438,136,lichen_bridge,Kio,signal bell,meal room,Kio asks: help with signal bell at meal room,resident_owned,True,True,True,True,True
2439,136,orchid_engine,Cai,orchid lamp,engine ring,Cai asks: help with orchid lamp at engine ring,resident_owned,True,True,True,True,True
2440,136,moss_ward,Milo,rain jar,blanket room,Milo asks: help with rain jar at blanket room,shared_with_boundary,True,True,True,True,True
2441,136,glass_harbor,Sera,net spool,fog rail,Sera asks: help with net spool at fog rail,resident_owned,True,True,True,True,True
2442,136,cinder_garden,Juno,cool bowl,seed shelf,Juno asks: help with cool bowl at seed shelf,resident_owned,True,True,True,True,True
2443,136,lichen_bridge,Luma,rope kit,signal post,Luma asks: help with rope kit at signal post,resident_owned,False,True,True,True,True
2444,136,orchid_engine,Dax,gear cloth,orchid bay,Dax asks: help with gear cloth at orchid bay,resident_owned,True,True,True,True,True
2445,136,moss_ward,Tala,root ledger,rain gate,Tala asks: help with root ledger at rain gate,shared_with_boundary,True,True,True,True,True
2446,136,glass_harbor,Nia,brass lantern,net room,Nia asks: help with brass lantern at net room,resident_owned,True,True,True,True,True
2447,136,cinder_garden,Pax,seed tray,shade tent,Pax asks: help with seed tray at shade tent,resident_owned,True,True,True,True,True
2448,137,orchid_engine,Bea,valve key,gear wash,Bea asks: help with valve key at gear wash,resident_owned,True,True,True,True,True
2449,137,moss_ward,Fay,dry cloak,root alcove,Fay asks: help with dry cloak at root alcove,resident_owned,True,True,True,True,True
2450,137,glass_harbor,Puck,tea kettle,lamp pier,Puck asks: help with tea kettle at lamp pier,shared_with_boundary,True,True,True,True,True
2451,137,cinder_garden,Wren,shade pole,ash path,Wren asks: help with shade pole at ash path,resident_owned,True,True,True,True,True
2452,137,lichen_bridge,Kio,signal bell,meal room,Kio asks: help with signal bell at meal room,resident_owned,True,True,True,True,True
2453,137,orchid_engine,Cai,orchid lamp,engine ring,Cai asks: help with orchid lamp at engine ring,resident_owned,True,True,True,True,True
2454,137,moss_ward,Milo,rain jar,blanket room,Milo asks: help with rain jar at blanket room,resident_owned,True,True,True,True,True
2455,137,glass_harbor,Sera,net spool,fog rail,Sera asks: help with net spool at fog rail,shared_with_boundary,True,True,True,True,True
2456,137,cinder_garden,Juno,cool bowl,seed shelf,Juno asks: help with cool bowl at seed shelf,resident_owned,True,True,True,True,True
2457,137,lichen_bridge,Luma,rope kit,signal post,Luma asks: help with rope kit at signal post,resident_owned,False,True,True,True,True
2458,137,orchid_engine,Dax,gear cloth,orchid bay,Dax asks: help with gear cloth at orchid bay,resident_owned,True,True,True,True,True
2459,137,moss_ward,Tala,root ledger,rain gate,Tala asks: help with root ledger at rain gate,resident_owned,True,True,True,True,True
2460,137,glass_harbor,Nia,brass lantern,net room,Nia asks: help with brass lantern at net room,shared_with_boundary,True,True,True,True,True
2461,137,cinder_garden,Pax,seed tray,shade tent,Pax asks: help with seed tray at shade tent,resident_owned,True,True,True,True,True
2462,137,lichen_bridge,Rin,meal ledger,rope bridge,Rin asks: help with meal ledger at rope bridge,resident_owned,True,True,True,True,True
2463,137,orchid_engine,Eli,valve key,gear wash,Eli asks: help with valve key at gear wash,resident_owned,True,True,True,True,True
2464,137,moss_ward,Ari,dry cloak,root alcove,Ari asks: help with dry cloak at root alcove,resident_owned,False,True,True,True,True
2465,137,glass_harbor,Oren,tea kettle,lamp pier,Oren asks: help with tea kettle at lamp pier,shared_with_boundary,True,True,True,True,True
2466,138,lichen_bridge,Kio,signal bell,meal room,Kio asks: help with signal bell at meal room,resident_owned,True,True,True,True,True
2467,138,orchid_engine,Cai,orchid lamp,engine ring,Cai asks: help with orchid lamp at engine ring,resident_owned,True,True,True,True,True
2468,138,moss_ward,Milo,rain jar,blanket room,Milo asks: help with rain jar at blanket room,resident_owned,True,True,True,True,True
2469,138,glass_harbor,Sera,net spool,fog rail,Sera asks: help with net spool at fog rail,resident_owned,True,True,True,True,True
2470,138,cinder_garden,Juno,cool bowl,seed shelf,Juno asks: help with cool bowl at seed shelf,shared_with_boundary,True,True,True,True,True
2471,138,lichen_bridge,Luma,rope kit,signal post,Luma asks: help with rope kit at signal post,resident_owned,False,True,True,True,True
