tick_id,day,route_id,caravan_id,task_kind,task_available,task_taken,cargo_delta,fatigue_delta,recovery_delta,consequence_visible,boundary_clause
0,1,riverbend_roofward,caravan:riverbend_roofward,mark bridge boards,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
662,42,signal_orchard,caravan:signal_orchard,carry oil lamp,True,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
663,42,orchard_riverbend,caravan:orchard_riverbend,sort seed sacks,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
664,42,central_repair_ring,caravan:central_repair_ring,queue repair token,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
665,42,riverbend_roofward,caravan:riverbend_roofward,mark bridge boards,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
666,42,roofward_archive,caravan:roofward_archive,steady glass crate,True,True,0.16,0.018,0.028,True,public caravan task only; no private workspace override
667,42,archive_signal,caravan:archive_signal,weigh paper packs,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
668,42,signal_orchard,caravan:signal_orchard,dim signal relay,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
669,42,orchard_riverbend,caravan:orchard_riverbend,lay stepping mats,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
670,42,central_repair_ring,caravan:central_repair_ring,carry wire spool,True,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
671,42,riverbend_roofward,caravan:riverbend_roofward,carry flood rope,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
672,43,roofward_archive,caravan:roofward_archive,shade herb cart,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
673,43,archive_signal,caravan:archive_signal,pin route notice,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
674,43,signal_orchard,caravan:signal_orchard,carry oil lamp,True,True,0.14,0.018,0.036,True,public caravan task only; no private workspace override
675,43,orchard_riverbend,caravan:orchard_riverbend,sort seed sacks,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
676,43,central_repair_ring,caravan:central_repair_ring,queue repair token,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
677,43,riverbend_roofward,caravan:riverbend_roofward,mark bridge boards,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
678,43,roofward_archive,caravan:roofward_archive,steady glass crate,True,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
679,43,archive_signal,caravan:archive_signal,weigh paper packs,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
680,43,signal_orchard,caravan:signal_orchard,dim signal relay,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
681,43,orchard_riverbend,caravan:orchard_riverbend,lay stepping mats,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
682,43,central_repair_ring,caravan:central_repair_ring,carry wire spool,True,True,0.1,0.018,0.036,True,public caravan task only; no private workspace override
683,43,riverbend_roofward,caravan:riverbend_roofward,carry flood rope,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
684,43,roofward_archive,caravan:roofward_archive,shade herb cart,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
685,43,archive_signal,caravan:archive_signal,pin route notice,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
686,43,signal_orchard,caravan:signal_orchard,carry oil lamp,True,True,0.14,0.018,0.036,True,public caravan task only; no private workspace override
687,43,orchard_riverbend,caravan:orchard_riverbend,sort seed sacks,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
688,44,central_repair_ring,caravan:central_repair_ring,queue repair token,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
689,44,riverbend_roofward,caravan:riverbend_roofward,mark bridge boards,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
690,44,roofward_archive,caravan:roofward_archive,steady glass crate,True,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
691,44,archive_signal,caravan:archive_signal,weigh paper packs,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
692,44,signal_orchard,caravan:signal_orchard,dim signal relay,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
693,44,orchard_riverbend,caravan:orchard_riverbend,lay stepping mats,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
694,44,central_repair_ring,caravan:central_repair_ring,carry wire spool,True,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
695,44,riverbend_roofward,caravan:riverbend_roofward,carry flood rope,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
696,44,roofward_archive,caravan:roofward_archive,shade herb cart,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
697,44,archive_signal,caravan:archive_signal,pin route notice,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
698,44,signal_orchard,caravan:signal_orchard,carry oil lamp,True,True,0.16,0.018,0.036,True,public caravan task only; no private workspace override
699,44,orchard_riverbend,caravan:orchard_riverbend,sort seed sacks,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
700,44,central_repair_ring,caravan:central_repair_ring,queue repair token,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
701,44,riverbend_roofward,caravan:riverbend_roofward,mark bridge boards,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
702,44,roofward_archive,caravan:roofward_archive,steady glass crate,True,True,0.12,0.018,0.028,True,public caravan task only; no private workspace override
703,44,archive_signal,caravan:archive_signal,weigh paper packs,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
704,45,signal_orchard,caravan:signal_orchard,dim signal relay,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
705,45,orchard_riverbend,caravan:orchard_riverbend,lay stepping mats,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
706,45,central_repair_ring,caravan:central_repair_ring,carry wire spool,True,True,0.14,0.018,0.036,True,public caravan task only; no private workspace override
707,45,riverbend_roofward,caravan:riverbend_roofward,carry flood rope,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
708,45,roofward_archive,caravan:roofward_archive,shade herb cart,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
709,45,archive_signal,caravan:archive_signal,pin route notice,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
710,45,signal_orchard,caravan:signal_orchard,carry oil lamp,True,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
711,45,orchard_riverbend,caravan:orchard_riverbend,sort seed sacks,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
712,45,central_repair_ring,caravan:central_repair_ring,queue repair token,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
713,45,riverbend_roofward,caravan:riverbend_roofward,mark bridge boards,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
714,45,roofward_archive,caravan:roofward_archive,steady glass crate,True,True,0.14,0.018,0.028,True,public caravan task only; no private workspace override
715,45,archive_signal,caravan:archive_signal,weigh paper packs,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
716,45,signal_orchard,caravan:signal_orchard,dim signal relay,True,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
717,45,orchard_riverbend,caravan:orchard_riverbend,lay stepping mats,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
718,45,central_repair_ring,caravan:central_repair_ring,carry wire spool,True,True,0.14,0.018,0.036,True,public caravan task only; no private workspace override
719,45,riverbend_roofward,caravan:riverbend_roofward,carry flood rope,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
720,46,roofward_archive,caravan:roofward_archive,shade herb cart,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
721,46,archive_signal,caravan:archive_signal,pin route notice,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
722,46,signal_orchard,caravan:signal_orchard,carry oil lamp,True,True,0.12,0.024,0.036,True,public caravan task only; no private workspace override
723,46,orchard_riverbend,caravan:orchard_riverbend,sort seed sacks,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
724,46,central_repair_ring,caravan:central_repair_ring,queue repair token,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
725,46,riverbend_roofward,caravan:riverbend_roofward,mark bridge boards,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
726,46,roofward_archive,caravan:roofward_archive,steady glass crate,True,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
727,46,archive_signal,caravan:archive_signal,weigh paper packs,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
728,46,signal_orchard,caravan:signal_orchard,dim signal relay,True,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
729,46,orchard_riverbend,caravan:orchard_riverbend,lay stepping mats,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
730,46,central_repair_ring,caravan:central_repair_ring,carry wire spool,True,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
731,46,riverbend_roofward,caravan:riverbend_roofward,carry flood rope,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
732,46,roofward_archive,caravan:roofward_archive,shade herb cart,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
733,46,archive_signal,caravan:archive_signal,pin route notice,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
734,46,signal_orchard,caravan:signal_orchard,carry oil lamp,True,True,0.12,0.018,0.036,True,public caravan task only; no private workspace override
735,46,orchard_riverbend,caravan:orchard_riverbend,sort seed sacks,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
736,47,central_repair_ring,caravan:central_repair_ring,queue repair token,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
737,47,riverbend_roofward,caravan:riverbend_roofward,mark bridge boards,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
738,47,roofward_archive,caravan:roofward_archive,steady glass crate,True,True,0.1,0.018,0.028,True,public caravan task only; no private workspace override
739,47,archive_signal,caravan:archive_signal,weigh paper packs,True,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
740,47,signal_orchard,caravan:signal_orchard,dim signal relay,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
741,47,orchard_riverbend,caravan:orchard_riverbend,lay stepping mats,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
742,47,central_repair_ring,caravan:central_repair_ring,carry wire spool,True,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
743,47,riverbend_roofward,caravan:riverbend_roofward,carry flood rope,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
744,47,roofward_archive,caravan:roofward_archive,shade herb cart,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
745,47,archive_signal,caravan:archive_signal,pin route notice,True,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
746,47,signal_orchard,caravan:signal_orchard,carry oil lamp,True,True,0.14,0.018,0.036,True,public caravan task only; no private workspace override
747,47,orchard_riverbend,caravan:orchard_riverbend,sort seed sacks,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
748,47,central_repair_ring,caravan:central_repair_ring,queue repair token,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
749,47,riverbend_roofward,caravan:riverbend_roofward,mark bridge boards,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
750,47,roofward_archive,caravan:roofward_archive,steady glass crate,True,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
751,47,archive_signal,caravan:archive_signal,weigh paper packs,True,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
752,48,orchard_riverbend,caravan:orchard_riverbend,lay stepping mats,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
753,48,central_repair_ring,caravan:central_repair_ring,queue repair token,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
754,48,riverbend_roofward,caravan:riverbend_roofward,carry flood rope,True,True,0.1,0.018,0.036,True,public caravan task only; no private workspace override
755,48,roofward_archive,caravan:roofward_archive,steady glass crate,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
756,48,archive_signal,caravan:archive_signal,pin route notice,True,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
757,48,signal_orchard,caravan:signal_orchard,dim signal relay,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
758,48,orchard_riverbend,caravan:orchard_riverbend,sort seed sacks,True,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
759,48,central_repair_ring,caravan:central_repair_ring,carry wire spool,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
760,48,riverbend_roofward,caravan:riverbend_roofward,mark bridge boards,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
761,48,roofward_archive,caravan:roofward_archive,shade herb cart,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
762,48,archive_signal,caravan:archive_signal,weigh paper packs,True,True,0.14,0.018,0.036,True,public caravan task only; no private workspace override
763,48,signal_orchard,caravan:signal_orchard,carry oil lamp,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
764,48,orchard_riverbend,caravan:orchard_riverbend,lay stepping mats,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
765,48,central_repair_ring,caravan:central_repair_ring,queue repair token,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
766,48,riverbend_roofward,caravan:riverbend_roofward,carry flood rope,True,True,0.1,0.018,0.036,True,public caravan task only; no private workspace override
767,48,roofward_archive,caravan:roofward_archive,steady glass crate,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
768,49,archive_signal,caravan:archive_signal,pin route notice,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
769,49,signal_orchard,caravan:signal_orchard,dim signal relay,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
770,49,orchard_riverbend,caravan:orchard_riverbend,sort seed sacks,True,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
771,49,central_repair_ring,caravan:central_repair_ring,carry wire spool,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
772,49,riverbend_roofward,caravan:riverbend_roofward,mark bridge boards,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
773,49,roofward_archive,caravan:roofward_archive,shade herb cart,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
774,49,archive_signal,caravan:archive_signal,weigh paper packs,True,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
775,49,signal_orchard,caravan:signal_orchard,carry oil lamp,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
776,49,orchard_riverbend,caravan:orchard_riverbend,lay stepping mats,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
777,49,central_repair_ring,caravan:central_repair_ring,queue repair token,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
778,49,riverbend_roofward,caravan:riverbend_roofward,carry flood rope,True,True,0.12,0.018,0.036,True,public caravan task only; no private workspace override
779,49,roofward_archive,caravan:roofward_archive,steady glass crate,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
780,49,archive_signal,caravan:archive_signal,pin route notice,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
781,49,signal_orchard,caravan:signal_orchard,dim signal relay,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
782,49,orchard_riverbend,caravan:orchard_riverbend,sort seed sacks,True,True,0.12,0.018,0.036,True,public caravan task only; no private workspace override
783,49,central_repair_ring,caravan:central_repair_ring,carry wire spool,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
784,50,riverbend_roofward,caravan:riverbend_roofward,mark bridge boards,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
785,50,roofward_archive,caravan:roofward_archive,shade herb cart,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
786,50,archive_signal,caravan:archive_signal,weigh paper packs,True,True,0.1,0.018,0.036,True,public caravan task only; no private workspace override
787,50,signal_orchard,caravan:signal_orchard,carry oil lamp,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
788,50,orchard_riverbend,caravan:orchard_riverbend,lay stepping mats,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
789,50,central_repair_ring,caravan:central_repair_ring,queue repair token,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
790,50,riverbend_roofward,caravan:riverbend_roofward,carry flood rope,True,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
791,50,roofward_archive,caravan:roofward_archive,steady glass crate,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
792,50,archive_signal,caravan:archive_signal,pin route notice,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
793,50,signal_orchard,caravan:signal_orchard,dim signal relay,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
794,50,orchard_riverbend,caravan:orchard_riverbend,sort seed sacks,True,True,0.14,0.018,0.036,True,public caravan task only; no private workspace override
795,50,central_repair_ring,caravan:central_repair_ring,carry wire spool,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
796,50,riverbend_roofward,caravan:riverbend_roofward,mark bridge boards,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
797,50,roofward_archive,caravan:roofward_archive,shade herb cart,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
798,50,archive_signal,caravan:archive_signal,weigh paper packs,True,True,0.1,0.018,0.036,True,public caravan task only; no private workspace override
799,50,signal_orchard,caravan:signal_orchard,carry oil lamp,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
800,51,orchard_riverbend,caravan:orchard_riverbend,lay stepping mats,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
801,51,central_repair_ring,caravan:central_repair_ring,queue repair token,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
802,51,riverbend_roofward,caravan:riverbend_roofward,carry flood rope,True,True,0.16,0.018,0.036,True,public caravan task only; no private workspace override
803,51,roofward_archive,caravan:roofward_archive,steady glass crate,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
804,51,archive_signal,caravan:archive_signal,pin route notice,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
805,51,signal_orchard,caravan:signal_orchard,dim signal relay,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
806,51,orchard_riverbend,caravan:orchard_riverbend,sort seed sacks,True,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
807,51,central_repair_ring,caravan:central_repair_ring,carry wire spool,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
808,51,riverbend_roofward,caravan:riverbend_roofward,mark bridge boards,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
809,51,roofward_archive,caravan:roofward_archive,shade herb cart,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
810,51,archive_signal,caravan:archive_signal,weigh paper packs,True,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
811,51,signal_orchard,caravan:signal_orchard,carry oil lamp,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
812,51,orchard_riverbend,caravan:orchard_riverbend,lay stepping mats,True,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
813,51,central_repair_ring,caravan:central_repair_ring,queue repair token,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
814,51,riverbend_roofward,caravan:riverbend_roofward,carry flood rope,True,True,0.16,0.018,0.036,True,public caravan task only; no private workspace override
815,51,roofward_archive,caravan:roofward_archive,steady glass crate,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
816,52,archive_signal,caravan:archive_signal,pin route notice,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
817,52,signal_orchard,caravan:signal_orchard,dim signal relay,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
818,52,orchard_riverbend,caravan:orchard_riverbend,sort seed sacks,True,True,0.1,0.018,0.036,True,public caravan task only; no private workspace override
819,52,central_repair_ring,caravan:central_repair_ring,carry wire spool,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
820,52,riverbend_roofward,caravan:riverbend_roofward,mark bridge boards,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
821,52,roofward_archive,caravan:roofward_archive,shade herb cart,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
822,52,archive_signal,caravan:archive_signal,weigh paper packs,True,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
823,52,signal_orchard,caravan:signal_orchard,carry oil lamp,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
824,52,orchard_riverbend,caravan:orchard_riverbend,lay stepping mats,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
825,52,central_repair_ring,caravan:central_repair_ring,queue repair token,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
826,52,riverbend_roofward,caravan:riverbend_roofward,carry flood rope,True,True,0.1,0.018,0.036,True,public caravan task only; no private workspace override
827,52,roofward_archive,caravan:roofward_archive,steady glass crate,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
828,52,archive_signal,caravan:archive_signal,pin route notice,True,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
829,52,signal_orchard,caravan:signal_orchard,dim signal relay,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
830,52,orchard_riverbend,caravan:orchard_riverbend,sort seed sacks,True,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
831,52,central_repair_ring,caravan:central_repair_ring,carry wire spool,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
832,53,riverbend_roofward,caravan:riverbend_roofward,mark bridge boards,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
833,53,roofward_archive,caravan:roofward_archive,shade herb cart,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
834,53,archive_signal,caravan:archive_signal,weigh paper packs,True,True,0.16,0.018,0.036,True,public caravan task only; no private workspace override
835,53,signal_orchard,caravan:signal_orchard,carry oil lamp,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
836,53,orchard_riverbend,caravan:orchard_riverbend,lay stepping mats,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
837,53,central_repair_ring,caravan:central_repair_ring,queue repair token,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
838,53,riverbend_roofward,caravan:riverbend_roofward,carry flood rope,True,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
839,53,roofward_archive,caravan:roofward_archive,steady glass crate,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
840,53,archive_signal,caravan:archive_signal,pin route notice,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
841,53,signal_orchard,caravan:signal_orchard,dim signal relay,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
842,53,orchard_riverbend,caravan:orchard_riverbend,sort seed sacks,True,True,0.12,0.018,0.036,True,public caravan task only; no private workspace override
843,53,central_repair_ring,caravan:central_repair_ring,carry wire spool,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
844,53,riverbend_roofward,caravan:riverbend_roofward,mark bridge boards,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
845,53,roofward_archive,caravan:roofward_archive,shade herb cart,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
846,53,archive_signal,caravan:archive_signal,weigh paper packs,True,True,0.16,0.018,0.036,True,public caravan task only; no private workspace override
847,53,signal_orchard,caravan:signal_orchard,carry oil lamp,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
848,54,central_repair_ring,caravan:central_repair_ring,queue repair token,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
849,54,riverbend_roofward,caravan:riverbend_roofward,mark bridge boards,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
850,54,roofward_archive,caravan:roofward_archive,steady glass crate,True,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
851,54,archive_signal,caravan:archive_signal,weigh paper packs,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
852,54,signal_orchard,caravan:signal_orchard,dim signal relay,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
853,54,orchard_riverbend,caravan:orchard_riverbend,lay stepping mats,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
854,54,central_repair_ring,caravan:central_repair_ring,carry wire spool,True,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
855,54,riverbend_roofward,caravan:riverbend_roofward,carry flood rope,True,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
856,54,roofward_archive,caravan:roofward_archive,shade herb cart,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
857,54,archive_signal,caravan:archive_signal,pin route notice,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
858,54,signal_orchard,caravan:signal_orchard,carry oil lamp,True,True,0.12,0.018,0.036,True,public caravan task only; no private workspace override
859,54,orchard_riverbend,caravan:orchard_riverbend,sort seed sacks,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
860,54,central_repair_ring,caravan:central_repair_ring,queue repair token,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
861,54,riverbend_roofward,caravan:riverbend_roofward,mark bridge boards,True,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
862,54,roofward_archive,caravan:roofward_archive,steady glass crate,True,True,0.16,0.018,0.036,True,public caravan task only; no private workspace override
863,54,archive_signal,caravan:archive_signal,weigh paper packs,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
864,55,signal_orchard,caravan:signal_orchard,dim signal relay,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
865,55,orchard_riverbend,caravan:orchard_riverbend,lay stepping mats,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
866,55,central_repair_ring,caravan:central_repair_ring,carry wire spool,True,True,0.1,0.018,0.028,True,public caravan task only; no private workspace override
867,55,riverbend_roofward,caravan:riverbend_roofward,carry flood rope,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
868,55,roofward_archive,caravan:roofward_archive,shade herb cart,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
869,55,archive_signal,caravan:archive_signal,pin route notice,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
870,55,signal_orchard,caravan:signal_orchard,carry oil lamp,True,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
871,55,orchard_riverbend,caravan:orchard_riverbend,sort seed sacks,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
872,55,central_repair_ring,caravan:central_repair_ring,queue repair token,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
873,55,riverbend_roofward,caravan:riverbend_roofward,mark bridge boards,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
874,55,roofward_archive,caravan:roofward_archive,steady glass crate,True,True,0.1,0.018,0.036,True,public caravan task only; no private workspace override
875,55,archive_signal,caravan:archive_signal,weigh paper packs,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
876,55,signal_orchard,caravan:signal_orchard,dim signal relay,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
877,55,orchard_riverbend,caravan:orchard_riverbend,lay stepping mats,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
878,55,central_repair_ring,caravan:central_repair_ring,carry wire spool,True,True,0.1,0.018,0.036,True,public caravan task only; no private workspace override
879,55,riverbend_roofward,caravan:riverbend_roofward,carry flood rope,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
880,56,roofward_archive,caravan:roofward_archive,shade herb cart,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
881,56,archive_signal,caravan:archive_signal,pin route notice,False,False,0.0,0.0,0.0,False,public caravan task only; no private workspace override
882,56,signal_orchard,caravan:signal_orchard,carry oil lamp,True,True,0.16,0.018,0.036,True,public caravan task only; no private workspace override
