tick_id,day,tick,route_id,storage_key,state_version,route_choice,forecast_revision,avatar_task_count,recovery_score,editable_json_valid,mutation_source,save_button_visible
696,47,6,signal_orchard,ssrm_v31_route_state_signal_orchard,70,river lantern loop,29,41,0.94,True,manual json editor,True
697,47,7,orchard_riverbend,ssrm_v31_route_state_orchard_riverbend,64,market plank route,31,40,0.9344,True,simulation tick,True
698,47,8,central_repair_ring,ssrm_v31_route_state_central_repair_ring,69,inner repair yard,26,39,0.9366,True,manual json editor,True
699,47,9,riverbend_roofward,ssrm_v31_route_state_riverbend_roofward,61,river ford,30,38,0.94,True,simulation tick,True
700,47,10,roofward_archive,ssrm_v31_route_state_roofward_archive,71,cool archive lane,28,40,0.94,True,simulation tick,True
701,47,11,archive_signal,ssrm_v31_route_state_archive_signal,61,stone kiosk path,27,41,0.94,True,simulation tick,True
702,47,12,signal_orchard,ssrm_v31_route_state_signal_orchard,71,river lantern loop,29,41,0.9355,True,manual json editor,True
703,47,13,orchard_riverbend,ssrm_v31_route_state_orchard_riverbend,64,market plank route,31,41,0.94,True,simulation tick,True
704,47,14,central_repair_ring,ssrm_v31_route_state_central_repair_ring,70,inner repair yard,27,39,0.94,True,simulation tick,True
705,48,0,riverbend_roofward,ssrm_v31_route_state_riverbend_roofward,62,river ford,30,39,0.94,True,manual json editor,True
706,48,1,roofward_archive,ssrm_v31_route_state_roofward_archive,72,cool archive lane,29,40,0.94,True,simulation tick,True
707,48,2,archive_signal,ssrm_v31_route_state_archive_signal,61,stone kiosk path,27,42,0.94,True,simulation tick,True
708,48,3,signal_orchard,ssrm_v31_route_state_signal_orchard,71,river lantern loop,29,41,0.94,True,simulation tick,True
709,48,4,orchard_riverbend,ssrm_v31_route_state_orchard_riverbend,65,market plank route,31,41,0.9355,True,manual json editor,True
710,48,5,central_repair_ring,ssrm_v31_route_state_central_repair_ring,70,inner repair yard,27,40,0.94,True,simulation tick,True
711,48,6,riverbend_roofward,ssrm_v31_route_state_riverbend_roofward,62,river ford,30,40,0.94,True,simulation tick,True
712,48,7,roofward_archive,ssrm_v31_route_state_roofward_archive,72,cool archive lane,29,40,0.9355,True,simulation tick,True
713,48,8,archive_signal,ssrm_v31_route_state_archive_signal,62,stone kiosk path,27,42,0.9344,True,manual json editor,True
714,48,9,signal_orchard,ssrm_v31_route_state_signal_orchard,72,river lantern loop,30,41,0.94,True,simulation tick,True
715,48,10,orchard_riverbend,ssrm_v31_route_state_orchard_riverbend,66,market plank route,31,42,0.94,True,manual json editor,True
716,48,11,central_repair_ring,ssrm_v31_route_state_central_repair_ring,70,inner repair yard,27,40,0.94,True,simulation tick,True
717,48,12,riverbend_roofward,ssrm_v31_route_state_riverbend_roofward,63,river ford,30,41,0.94,True,manual json editor,True
718,48,13,roofward_archive,ssrm_v31_route_state_roofward_archive,72,cool archive lane,29,41,0.94,True,simulation tick,True
719,48,14,archive_signal,ssrm_v31_route_state_archive_signal,63,stone kiosk path,28,42,0.94,True,simulation tick,True
720,49,0,signal_orchard,ssrm_v31_route_state_signal_orchard,73,river lantern loop,30,41,0.94,True,manual json editor,True
721,49,1,orchard_riverbend,ssrm_v31_route_state_orchard_riverbend,67,market plank route,32,42,0.94,True,simulation tick,True
722,49,2,central_repair_ring,ssrm_v31_route_state_central_repair_ring,70,inner repair yard,27,41,0.94,True,manual json editor,True
723,49,3,riverbend_roofward,ssrm_v31_route_state_riverbend_roofward,63,river ford,30,41,0.94,True,simulation tick,True
724,49,4,roofward_archive,ssrm_v31_route_state_roofward_archive,73,cool archive lane,29,42,0.94,True,manual json editor,True
725,49,5,archive_signal,ssrm_v31_route_state_archive_signal,63,stone kiosk path,28,43,0.94,True,simulation tick,True
726,49,6,signal_orchard,ssrm_v31_route_state_signal_orchard,73,river lantern loop,30,41,0.9344,True,simulation tick,True
727,49,7,orchard_riverbend,ssrm_v31_route_state_orchard_riverbend,67,market plank route,32,42,0.9366,True,simulation tick,True
728,49,8,central_repair_ring,ssrm_v31_route_state_central_repair_ring,72,inner repair yard,28,41,0.94,True,manual json editor,True
729,49,9,riverbend_roofward,ssrm_v31_route_state_riverbend_roofward,64,river ford,31,41,0.94,True,simulation tick,True
730,49,10,roofward_archive,ssrm_v31_route_state_roofward_archive,73,cool archive lane,29,43,0.94,True,simulation tick,True
731,49,11,archive_signal,ssrm_v31_route_state_archive_signal,63,stone kiosk path,28,43,0.94,True,simulation tick,True
732,49,12,signal_orchard,ssrm_v31_route_state_signal_orchard,74,river lantern loop,30,41,0.9344,True,manual json editor,True
733,49,13,orchard_riverbend,ssrm_v31_route_state_orchard_riverbend,67,market plank route,32,43,0.94,True,simulation tick,True
734,49,14,central_repair_ring,ssrm_v31_route_state_central_repair_ring,74,outer bell path,29,41,0.94,True,manual json editor,True
735,50,0,roofward_archive,ssrm_v31_route_state_roofward_archive,75,cool archive lane,30,43,0.94,True,manual json editor,True
736,50,1,archive_signal,ssrm_v31_route_state_archive_signal,64,stone kiosk path,29,44,0.94,True,simulation tick,True
737,50,2,signal_orchard,ssrm_v31_route_state_signal_orchard,74,river lantern loop,30,42,0.94,True,simulation tick,True
738,50,3,orchard_riverbend,ssrm_v31_route_state_orchard_riverbend,67,market plank route,32,43,0.94,True,simulation tick,True
739,50,4,central_repair_ring,ssrm_v31_route_state_central_repair_ring,75,outer bell path,29,41,0.93385,True,manual json editor,True
740,50,5,riverbend_roofward,ssrm_v31_route_state_riverbend_roofward,64,river ford,31,42,0.94,True,simulation tick,True
741,50,6,roofward_archive,ssrm_v31_route_state_roofward_archive,75,cool archive lane,30,43,0.93495,True,simulation tick,True
742,50,7,archive_signal,ssrm_v31_route_state_archive_signal,64,stone kiosk path,29,45,0.94,True,simulation tick,True
743,50,8,signal_orchard,ssrm_v31_route_state_signal_orchard,75,river lantern loop,30,42,0.93605,True,manual json editor,True
744,50,9,orchard_riverbend,ssrm_v31_route_state_orchard_riverbend,67,market plank route,32,43,0.92895,True,simulation tick,True
745,50,10,central_repair_ring,ssrm_v31_route_state_central_repair_ring,75,outer bell path,29,42,0.94,True,simulation tick,True
746,50,11,riverbend_roofward,ssrm_v31_route_state_riverbend_roofward,64,river ford,31,42,0.94,True,simulation tick,True
747,50,12,roofward_archive,ssrm_v31_route_state_roofward_archive,76,cool archive lane,30,43,0.93495,True,manual json editor,True
748,50,13,archive_signal,ssrm_v31_route_state_archive_signal,64,stone kiosk path,29,45,0.93385,True,simulation tick,True
749,50,14,signal_orchard,ssrm_v31_route_state_signal_orchard,76,river lantern loop,31,42,0.94,True,simulation tick,True
750,51,0,orchard_riverbend,ssrm_v31_route_state_orchard_riverbend,68,market plank route,32,43,0.94,True,manual json editor,True
751,51,1,central_repair_ring,ssrm_v31_route_state_central_repair_ring,76,outer bell path,30,42,0.94,True,simulation tick,True
752,51,2,riverbend_roofward,ssrm_v31_route_state_riverbend_roofward,64,river ford,31,43,0.94,True,simulation tick,True
753,51,3,roofward_archive,ssrm_v31_route_state_roofward_archive,76,cool archive lane,30,43,0.94,True,simulation tick,True
754,51,4,archive_signal,ssrm_v31_route_state_archive_signal,65,paper lane,29,45,0.93866,True,manual json editor,True
755,51,5,signal_orchard,ssrm_v31_route_state_signal_orchard,76,river lantern loop,31,43,0.94,True,simulation tick,True
756,51,6,orchard_riverbend,ssrm_v31_route_state_orchard_riverbend,68,market plank route,32,43,0.93605,True,simulation tick,True
757,51,7,central_repair_ring,ssrm_v31_route_state_central_repair_ring,76,outer bell path,30,42,0.93495,True,simulation tick,True
758,51,8,riverbend_roofward,ssrm_v31_route_state_riverbend_roofward,65,river ford,31,43,0.93385,True,manual json editor,True
759,51,9,roofward_archive,ssrm_v31_route_state_roofward_archive,77,cool archive lane,31,43,0.94,True,simulation tick,True
760,51,10,archive_signal,ssrm_v31_route_state_archive_signal,65,paper lane,29,46,0.94,True,simulation tick,True
761,51,11,signal_orchard,ssrm_v31_route_state_signal_orchard,76,river lantern loop,31,44,0.94,True,simulation tick,True
762,51,12,orchard_riverbend,ssrm_v31_route_state_orchard_riverbend,69,market plank route,32,43,0.93605,True,manual json editor,True
763,51,13,central_repair_ring,ssrm_v31_route_state_central_repair_ring,76,outer bell path,30,43,0.94,True,simulation tick,True
764,51,14,riverbend_roofward,ssrm_v31_route_state_riverbend_roofward,66,river ford,32,43,0.94,True,simulation tick,True
765,52,0,roofward_archive,ssrm_v31_route_state_roofward_archive,78,cool archive lane,31,43,0.93985,True,manual json editor,True
766,52,1,archive_signal,ssrm_v31_route_state_archive_signal,66,paper lane,30,46,0.94,True,simulation tick,True
767,52,2,signal_orchard,ssrm_v31_route_state_signal_orchard,76,river lantern loop,31,45,0.94,True,simulation tick,True
768,52,3,orchard_riverbend,ssrm_v31_route_state_orchard_riverbend,69,market plank route,32,44,0.94,True,simulation tick,True
769,52,4,central_repair_ring,ssrm_v31_route_state_central_repair_ring,77,outer bell path,30,43,0.93605,True,manual json editor,True
770,52,5,riverbend_roofward,ssrm_v31_route_state_riverbend_roofward,66,river ford,32,44,0.94,True,simulation tick,True
771,52,6,roofward_archive,ssrm_v31_route_state_roofward_archive,78,cool archive lane,31,43,0.93385,True,simulation tick,True
772,52,7,archive_signal,ssrm_v31_route_state_archive_signal,66,paper lane,30,46,0.93605,True,simulation tick,True
773,52,8,signal_orchard,ssrm_v31_route_state_signal_orchard,77,river lantern loop,31,45,0.93495,True,manual json editor,True
774,52,9,orchard_riverbend,ssrm_v31_route_state_orchard_riverbend,70,market plank route,33,45,0.94,True,simulation tick,True
775,52,10,central_repair_ring,ssrm_v31_route_state_central_repair_ring,77,outer bell path,30,44,0.94,True,simulation tick,True
776,52,11,riverbend_roofward,ssrm_v31_route_state_riverbend_roofward,66,river ford,32,44,0.94,True,simulation tick,True
777,52,12,roofward_archive,ssrm_v31_route_state_roofward_archive,80,cool archive lane,32,43,0.94,True,manual json editor,True
778,52,13,archive_signal,ssrm_v31_route_state_archive_signal,66,paper lane,30,47,0.94,True,simulation tick,True
779,52,14,signal_orchard,ssrm_v31_route_state_signal_orchard,78,river lantern loop,32,45,0.94,True,simulation tick,True
780,53,0,orchard_riverbend,ssrm_v31_route_state_orchard_riverbend,71,market plank route,33,45,0.94,True,manual json editor,True
781,53,1,central_repair_ring,ssrm_v31_route_state_central_repair_ring,78,outer bell path,31,45,0.94,True,simulation tick,True
782,53,2,riverbend_roofward,ssrm_v31_route_state_riverbend_roofward,66,river ford,32,44,0.93605,True,simulation tick,True
783,53,3,roofward_archive,ssrm_v31_route_state_roofward_archive,80,cool archive lane,32,43,0.94,True,simulation tick,True
784,53,4,archive_signal,ssrm_v31_route_state_archive_signal,68,paper lane,31,47,0.94,True,manual json editor,True
785,53,5,signal_orchard,ssrm_v31_route_state_signal_orchard,78,river lantern loop,32,46,0.94,True,simulation tick,True
786,53,6,orchard_riverbend,ssrm_v31_route_state_orchard_riverbend,71,market plank route,33,45,0.934885,True,simulation tick,True
787,53,7,central_repair_ring,ssrm_v31_route_state_central_repair_ring,78,outer bell path,31,46,0.94,True,simulation tick,True
788,53,8,riverbend_roofward,ssrm_v31_route_state_riverbend_roofward,67,river ford,32,44,0.93605,True,manual json editor,True
789,53,9,roofward_archive,ssrm_v31_route_state_roofward_archive,81,cool archive lane,33,43,0.94,True,simulation tick,True
790,53,10,archive_signal,ssrm_v31_route_state_archive_signal,68,paper lane,31,48,0.94,True,simulation tick,True
791,53,11,signal_orchard,ssrm_v31_route_state_signal_orchard,78,river lantern loop,32,46,0.94,True,simulation tick,True
792,53,12,orchard_riverbend,ssrm_v31_route_state_orchard_riverbend,72,market plank route,33,45,0.934885,True,manual json editor,True
793,53,13,central_repair_ring,ssrm_v31_route_state_central_repair_ring,78,outer bell path,31,47,0.94,True,simulation tick,True
794,53,14,riverbend_roofward,ssrm_v31_route_state_riverbend_roofward,68,river ford,33,44,0.94,True,simulation tick,True
795,54,0,roofward_archive,ssrm_v31_route_state_roofward_archive,82,glass stair,33,43,0.94,True,manual json editor,True
796,54,1,archive_signal,ssrm_v31_route_state_archive_signal,69,paper lane,32,48,0.94,True,simulation tick,True
797,54,2,signal_orchard,ssrm_v31_route_state_signal_orchard,78,river lantern loop,32,47,0.94,True,simulation tick,True
798,54,3,orchard_riverbend,ssrm_v31_route_state_orchard_riverbend,72,market plank route,33,45,0.94,True,simulation tick,True
799,54,4,central_repair_ring,ssrm_v31_route_state_central_repair_ring,79,outer bell path,31,47,0.93495,True,manual json editor,True
800,54,5,riverbend_roofward,ssrm_v31_route_state_riverbend_roofward,68,river ford,33,45,0.94,True,simulation tick,True
801,54,6,roofward_archive,ssrm_v31_route_state_roofward_archive,82,glass stair,33,43,0.93605,True,simulation tick,True
802,54,7,archive_signal,ssrm_v31_route_state_archive_signal,69,paper lane,32,48,0.93495,True,simulation tick,True
803,54,8,signal_orchard,ssrm_v31_route_state_signal_orchard,79,river lantern loop,32,47,0.93385,True,manual json editor,True
804,54,9,orchard_riverbend,ssrm_v31_route_state_orchard_riverbend,73,market plank route,34,45,0.94,True,simulation tick,True
805,54,10,central_repair_ring,ssrm_v31_route_state_central_repair_ring,79,outer bell path,31,48,0.94,True,simulation tick,True
806,54,11,riverbend_roofward,ssrm_v31_route_state_riverbend_roofward,68,river ford,33,45,0.93385,True,simulation tick,True
807,54,12,roofward_archive,ssrm_v31_route_state_roofward_archive,83,glass stair,33,43,0.93605,True,manual json editor,True
808,54,13,archive_signal,ssrm_v31_route_state_archive_signal,69,paper lane,32,49,0.94,True,simulation tick,True
809,54,14,signal_orchard,ssrm_v31_route_state_signal_orchard,80,river lantern loop,33,47,0.94,True,simulation tick,True
810,55,0,central_repair_ring,ssrm_v31_route_state_central_repair_ring,80,outer bell path,31,48,0.94,True,manual json editor,True
811,55,1,riverbend_roofward,ssrm_v31_route_state_riverbend_roofward,70,orchard ridge detour,34,45,0.94,True,manual json editor,True
812,55,2,roofward_archive,ssrm_v31_route_state_roofward_archive,83,glass stair,33,44,0.94,True,simulation tick,True
813,55,3,archive_signal,ssrm_v31_route_state_archive_signal,69,paper lane,32,49,0.94,True,simulation tick,True
814,55,4,signal_orchard,ssrm_v31_route_state_signal_orchard,81,river lantern loop,33,47,0.9355,True,manual json editor,True
815,55,5,orchard_riverbend,ssrm_v31_route_state_orchard_riverbend,73,market plank route,34,46,0.94,True,simulation tick,True
816,55,6,central_repair_ring,ssrm_v31_route_state_central_repair_ring,80,outer bell path,31,48,0.9366,True,simulation tick,True
817,55,7,riverbend_roofward,ssrm_v31_route_state_riverbend_roofward,70,orchard ridge detour,34,45,0.9355,False,manual json editor,True
818,55,8,roofward_archive,ssrm_v31_route_state_roofward_archive,84,glass stair,33,44,0.9344,True,manual json editor,True
819,55,9,archive_signal,ssrm_v31_route_state_archive_signal,70,paper lane,33,49,0.94,True,simulation tick,True
820,55,10,signal_orchard,ssrm_v31_route_state_signal_orchard,81,river lantern loop,33,48,0.94,True,simulation tick,True
821,55,11,orchard_riverbend,ssrm_v31_route_state_orchard_riverbend,73,market plank route,34,46,0.94,True,simulation tick,True
822,55,12,central_repair_ring,ssrm_v31_route_state_central_repair_ring,81,outer bell path,31,48,0.9366,True,manual json editor,True
823,55,13,riverbend_roofward,ssrm_v31_route_state_riverbend_roofward,71,river ford,34,46,0.94,True,manual json editor,True
824,55,14,roofward_archive,ssrm_v31_route_state_roofward_archive,85,glass stair,34,44,0.94,True,simulation tick,True
825,56,0,archive_signal,ssrm_v31_route_state_archive_signal,71,stone kiosk path,33,49,0.94,True,manual json editor,True
826,56,1,signal_orchard,ssrm_v31_route_state_signal_orchard,82,river lantern loop,34,48,0.94,True,simulation tick,True
827,56,2,orchard_riverbend,ssrm_v31_route_state_orchard_riverbend,73,market plank route,34,47,0.94,True,simulation tick,True
828,56,3,central_repair_ring,ssrm_v31_route_state_central_repair_ring,81,outer bell path,31,48,0.94,True,simulation tick,True
829,56,4,riverbend_roofward,ssrm_v31_route_state_riverbend_roofward,72,orchard ridge detour,34,47,0.94,True,manual json editor,True
830,56,5,roofward_archive,ssrm_v31_route_state_roofward_archive,86,cool archive lane,34,45,0.94,True,manual json editor,True
831,56,6,archive_signal,ssrm_v31_route_state_archive_signal,71,stone kiosk path,33,49,0.9344,True,simulation tick,True
832,56,7,signal_orchard,ssrm_v31_route_state_signal_orchard,82,river lantern loop,34,48,0.9366,True,simulation tick,True
833,56,8,orchard_riverbend,ssrm_v31_route_state_orchard_riverbend,75,market plank route,35,47,0.94,True,manual json editor,True
834,56,9,central_repair_ring,ssrm_v31_route_state_central_repair_ring,82,outer bell path,32,48,0.94,True,simulation tick,True
835,56,10,riverbend_roofward,ssrm_v31_route_state_riverbend_roofward,72,orchard ridge detour,34,48,0.94,True,simulation tick,True
836,56,11,roofward_archive,ssrm_v31_route_state_roofward_archive,86,cool archive lane,34,45,0.94,True,manual json editor,True
837,56,12,archive_signal,ssrm_v31_route_state_archive_signal,72,stone kiosk path,33,49,0.9344,True,manual json editor,True
838,56,13,signal_orchard,ssrm_v31_route_state_signal_orchard,82,river lantern loop,34,49,0.94,True,simulation tick,True
839,56,14,orchard_riverbend,ssrm_v31_route_state_orchard_riverbend,76,market plank route,36,47,0.94,True,simulation tick,True
840,57,0,central_repair_ring,ssrm_v31_route_state_central_repair_ring,84,outer bell path,33,48,0.94,True,manual json editor,True
841,57,1,riverbend_roofward,ssrm_v31_route_state_riverbend_roofward,73,orchard ridge detour,35,48,0.94,True,simulation tick,True
842,57,2,roofward_archive,ssrm_v31_route_state_roofward_archive,86,cool archive lane,34,46,0.94,True,simulation tick,True
843,57,3,archive_signal,ssrm_v31_route_state_archive_signal,73,paper lane,33,49,0.94,True,manual json editor,True
844,57,4,signal_orchard,ssrm_v31_route_state_signal_orchard,83,river lantern loop,34,49,0.9344,True,manual json editor,True
845,57,5,orchard_riverbend,ssrm_v31_route_state_orchard_riverbend,76,market plank route,36,48,0.94,True,simulation tick,True
846,57,6,central_repair_ring,ssrm_v31_route_state_central_repair_ring,84,outer bell path,33,48,0.9355,True,simulation tick,True
847,57,7,riverbend_roofward,ssrm_v31_route_state_riverbend_roofward,73,orchard ridge detour,35,48,0.9344,True,simulation tick,True
848,57,8,roofward_archive,ssrm_v31_route_state_roofward_archive,87,glass stair,34,47,0.94,True,manual json editor,True
849,57,9,archive_signal,ssrm_v31_route_state_archive_signal,75,paper lane,34,49,0.94,True,manual json editor,True
850,57,10,signal_orchard,ssrm_v31_route_state_signal_orchard,83,river lantern loop,34,49,0.9344,True,simulation tick,True
851,57,11,orchard_riverbend,ssrm_v31_route_state_orchard_riverbend,76,market plank route,36,48,0.94,True,simulation tick,True
852,57,12,central_repair_ring,ssrm_v31_route_state_central_repair_ring,85,inner repair yard,33,48,0.9355,True,manual json editor,True
853,57,13,riverbend_roofward,ssrm_v31_route_state_riverbend_roofward,73,orchard ridge detour,35,49,0.94,True,simulation tick,True
854,57,14,roofward_archive,ssrm_v31_route_state_roofward_archive,88,glass stair,35,48,0.94,True,simulation tick,True
855,58,0,archive_signal,ssrm_v31_route_state_archive_signal,75,paper lane,34,50,0.94,True,manual json editor,True
856,58,1,signal_orchard,ssrm_v31_route_state_signal_orchard,85,dusk road,35,49,0.94,True,manual json editor,True
857,58,2,orchard_riverbend,ssrm_v31_route_state_orchard_riverbend,76,market plank route,36,49,0.94,True,simulation tick,True
858,58,3,central_repair_ring,ssrm_v31_route_state_central_repair_ring,85,inner repair yard,33,48,0.9366,True,simulation tick,True
859,58,4,riverbend_roofward,ssrm_v31_route_state_riverbend_roofward,74,orchard ridge detour,35,49,0.9355,True,manual json editor,True
860,58,5,roofward_archive,ssrm_v31_route_state_roofward_archive,88,glass stair,35,49,0.94,True,simulation tick,True
861,58,6,archive_signal,ssrm_v31_route_state_archive_signal,75,paper lane,34,51,0.94,True,simulation tick,True
862,58,7,signal_orchard,ssrm_v31_route_state_signal_orchard,86,river lantern loop,35,49,0.9355,True,manual json editor,True
863,58,8,orchard_riverbend,ssrm_v31_route_state_orchard_riverbend,77,fen track,36,49,0.9344,True,manual json editor,True
864,58,9,central_repair_ring,ssrm_v31_route_state_central_repair_ring,86,inner repair yard,34,48,0.94,True,simulation tick,True
865,58,10,riverbend_roofward,ssrm_v31_route_state_riverbend_roofward,74,orchard ridge detour,35,50,0.94,True,simulation tick,True
866,58,11,roofward_archive,ssrm_v31_route_state_roofward_archive,88,glass stair,35,49,0.94,True,simulation tick,True
867,58,12,archive_signal,ssrm_v31_route_state_archive_signal,76,stone kiosk path,34,51,0.9366,True,manual json editor,True
868,58,13,signal_orchard,ssrm_v31_route_state_signal_orchard,87,river lantern loop,35,50,0.94,True,manual json editor,True
869,58,14,orchard_riverbend,ssrm_v31_route_state_orchard_riverbend,78,fen track,37,49,0.94,True,simulation tick,True
870,59,0,central_repair_ring,ssrm_v31_route_state_central_repair_ring,87,inner repair yard,34,48,0.94,True,manual json editor,True
871,59,1,riverbend_roofward,ssrm_v31_route_state_riverbend_roofward,75,orchard ridge detour,36,50,0.94,True,simulation tick,True
872,59,2,roofward_archive,ssrm_v31_route_state_roofward_archive,88,glass stair,35,50,0.94,True,simulation tick,True
873,59,3,archive_signal,ssrm_v31_route_state_archive_signal,76,stone kiosk path,34,51,0.94,True,simulation tick,True
874,59,4,signal_orchard,ssrm_v31_route_state_signal_orchard,87,river lantern loop,35,51,0.94,True,manual json editor,True
875,59,5,orchard_riverbend,ssrm_v31_route_state_orchard_riverbend,80,market plank route,38,50,0.94,True,manual json editor,True
876,59,6,central_repair_ring,ssrm_v31_route_state_central_repair_ring,87,inner repair yard,34,48,0.9344,True,simulation tick,True
877,59,7,riverbend_roofward,ssrm_v31_route_state_riverbend_roofward,75,orchard ridge detour,36,50,0.9366,True,simulation tick,True
878,59,8,roofward_archive,ssrm_v31_route_state_roofward_archive,89,glass stair,35,50,0.9355,True,manual json editor,True
879,59,9,archive_signal,ssrm_v31_route_state_archive_signal,77,stone kiosk path,35,51,0.94,True,simulation tick,True
880,59,10,signal_orchard,ssrm_v31_route_state_signal_orchard,87,river lantern loop,35,52,0.94,True,simulation tick,True
881,59,11,orchard_riverbend,ssrm_v31_route_state_orchard_riverbend,81,fen track,38,50,0.94,True,manual json editor,True
882,59,12,central_repair_ring,ssrm_v31_route_state_central_repair_ring,89,inner repair yard,35,48,0.93912,True,manual json editor,True
883,59,13,riverbend_roofward,ssrm_v31_route_state_riverbend_roofward,75,orchard ridge detour,36,51,0.94,True,simulation tick,True
884,59,14,roofward_archive,ssrm_v31_route_state_roofward_archive,90,glass stair,36,50,0.94,True,simulation tick,True
885,60,0,signal_orchard,ssrm_v31_route_state_signal_orchard,88,river lantern loop,35,52,0.94,True,manual json editor,True
886,60,1,orchard_riverbend,ssrm_v31_route_state_orchard_riverbend,82,fen track,39,51,0.94,True,simulation tick,True
887,60,2,central_repair_ring,ssrm_v31_route_state_central_repair_ring,90,outer bell path,35,49,0.94,True,manual json editor,True
888,60,3,riverbend_roofward,ssrm_v31_route_state_riverbend_roofward,75,orchard ridge detour,36,51,0.94,True,simulation tick,True
889,60,4,roofward_archive,ssrm_v31_route_state_roofward_archive,92,cool archive lane,37,50,0.94,True,manual json editor,True
890,60,5,archive_signal,ssrm_v31_route_state_archive_signal,77,stone kiosk path,35,52,0.94,True,simulation tick,True
891,60,6,signal_orchard,ssrm_v31_route_state_signal_orchard,88,river lantern loop,35,52,0.93495,True,simulation tick,True
892,60,7,orchard_riverbend,ssrm_v31_route_state_orchard_riverbend,82,fen track,39,52,0.94,True,simulation tick,True
893,60,8,central_repair_ring,ssrm_v31_route_state_central_repair_ring,90,outer bell path,35,49,0.93605,True,manual json editor,True
894,60,9,riverbend_roofward,ssrm_v31_route_state_riverbend_roofward,76,orchard ridge detour,37,51,0.94,True,simulation tick,True
895,60,10,roofward_archive,ssrm_v31_route_state_roofward_archive,92,cool archive lane,37,51,0.94,True,simulation tick,True
896,60,11,archive_signal,ssrm_v31_route_state_archive_signal,77,stone kiosk path,35,52,0.94,True,simulation tick,True
897,60,12,signal_orchard,ssrm_v31_route_state_signal_orchard,89,river lantern loop,35,52,0.93495,True,manual json editor,True
898,60,13,orchard_riverbend,ssrm_v31_route_state_orchard_riverbend,82,fen track,39,53,0.94,True,simulation tick,True
899,60,14,central_repair_ring,ssrm_v31_route_state_central_repair_ring,91,outer bell path,35,49,0.93605,True,manual json editor,True
900,61,0,riverbend_roofward,ssrm_v31_route_state_riverbend_roofward,77,orchard ridge detour,37,51,0.94,True,manual json editor,True
901,61,1,roofward_archive,ssrm_v31_route_state_roofward_archive,93,cool archive lane,38,51,0.94,True,simulation tick,True
902,61,2,archive_signal,ssrm_v31_route_state_archive_signal,77,stone kiosk path,35,53,0.94,True,simulation tick,True
903,61,3,signal_orchard,ssrm_v31_route_state_signal_orchard,89,river lantern loop,35,52,0.94,True,simulation tick,True
904,61,4,orchard_riverbend,ssrm_v31_route_state_orchard_riverbend,83,market plank route,39,53,0.93495,True,manual json editor,True
905,61,5,central_repair_ring,ssrm_v31_route_state_central_repair_ring,91,outer bell path,35,50,0.94,True,simulation tick,True
906,61,6,riverbend_roofward,ssrm_v31_route_state_riverbend_roofward,77,orchard ridge detour,37,51,0.93605,True,simulation tick,True
907,61,7,roofward_archive,ssrm_v31_route_state_roofward_archive,93,cool archive lane,38,51,0.93495,True,simulation tick,True
908,61,8,archive_signal,ssrm_v31_route_state_archive_signal,78,stone kiosk path,35,53,0.93385,True,manual json editor,True
909,61,9,signal_orchard,ssrm_v31_route_state_signal_orchard,90,river lantern loop,36,52,0.94,True,simulation tick,True
910,61,10,orchard_riverbend,ssrm_v31_route_state_orchard_riverbend,83,market plank route,39,54,0.94,True,simulation tick,True
911,61,11,central_repair_ring,ssrm_v31_route_state_central_repair_ring,91,outer bell path,35,51,0.94,True,simulation tick,True
912,61,12,riverbend_roofward,ssrm_v31_route_state_riverbend_roofward,77,orchard ridge detour,37,51,0.93605,True,manual json editor,True
913,61,13,roofward_archive,ssrm_v31_route_state_roofward_archive,93,cool archive lane,38,52,0.94,True,simulation tick,True
914,61,14,archive_signal,ssrm_v31_route_state_archive_signal,79,stone kiosk path,36,53,0.94,True,simulation tick,True
915,62,0,signal_orchard,ssrm_v31_route_state_signal_orchard,91,river lantern loop,36,52,0.93985,True,manual json editor,True
916,62,1,orchard_riverbend,ssrm_v31_route_state_orchard_riverbend,84,market plank route,40,54,0.94,True,simulation tick,True
917,62,2,central_repair_ring,ssrm_v31_route_state_central_repair_ring,91,outer bell path,35,52,0.94,True,simulation tick,True
918,62,3,riverbend_roofward,ssrm_v31_route_state_riverbend_roofward,77,orchard ridge detour,37,51,0.93985,True,simulation tick,True
919,62,4,roofward_archive,ssrm_v31_route_state_roofward_archive,94,cool archive lane,38,52,0.93605,True,manual json editor,True
920,62,5,archive_signal,ssrm_v31_route_state_archive_signal,79,stone kiosk path,36,54,0.94,True,simulation tick,True
921,62,6,signal_orchard,ssrm_v31_route_state_signal_orchard,91,river lantern loop,36,52,0.93385,True,simulation tick,True
922,62,7,orchard_riverbend,ssrm_v31_route_state_orchard_riverbend,84,market plank route,40,54,0.93605,True,simulation tick,True
923,62,8,central_repair_ring,ssrm_v31_route_state_central_repair_ring,92,inner repair yard,35,52,0.93495,True,manual json editor,True
924,62,9,riverbend_roofward,ssrm_v31_route_state_riverbend_roofward,78,orchard ridge detour,38,51,0.94,True,simulation tick,True
925,62,10,roofward_archive,ssrm_v31_route_state_roofward_archive,94,cool archive lane,38,53,0.94,True,simulation tick,True
926,62,11,archive_signal,ssrm_v31_route_state_archive_signal,79,stone kiosk path,36,54,0.94,True,simulation tick,True
927,62,12,signal_orchard,ssrm_v31_route_state_signal_orchard,92,river lantern loop,36,52,0.93385,True,manual json editor,True
