tick_id,day,settlement_id,start_room,target_room,path,path_length,next_room,graph_valid,continuous_progress,saved_path_key
767,64,roofward,sun sill,warm lane,sun sill > warm lane,2,warm lane,True,True,ssrm.v40.path.roofward
768,65,archive,memory desk,arrival court,memory desk > stone stacks > arrival court,3,stone stacks,True,True,ssrm.v40.path.archive
769,65,signal,mast base,mast base,mast base,1,mast base,True,True,ssrm.v40.path.signal
770,65,orchard,mud row,satchel shed,mud row > satchel shed,2,satchel shed,True,True,ssrm.v40.path.orchard
771,65,repair_ring,bell alcove,bell alcove,bell alcove,1,bell alcove,True,True,ssrm.v40.path.repair_ring
772,65,riverbend,kit alcove,kit alcove,kit alcove,1,kit alcove,True,True,ssrm.v40.path.riverbend
773,65,roofward,warm lane,warm lane,warm lane,1,warm lane,True,True,ssrm.v40.path.roofward
774,65,archive,stone stacks,stone stacks,stone stacks,1,stone stacks,True,True,ssrm.v40.path.archive
775,65,signal,mast base,lens room,mast base > lantern walk > lens room,3,lantern walk,True,True,ssrm.v40.path.signal
776,65,orchard,satchel shed,market plank,satchel shed > market plank,2,market plank,True,True,ssrm.v40.path.orchard
777,65,repair_ring,bell alcove,cool corner,bell alcove > cool corner,2,cool corner,True,True,ssrm.v40.path.repair_ring
778,65,riverbend,kit alcove,arrival court,kit alcove > dry ridge > plank hall > arrival court,4,dry ridge,True,True,ssrm.v40.path.riverbend
779,65,roofward,warm lane,glass stair,warm lane > glass stair,2,glass stair,True,True,ssrm.v40.path.roofward
780,66,archive,stone stacks,spool room,stone stacks > spool room,2,spool room,True,True,ssrm.v40.path.archive
781,66,signal,lantern walk,lantern walk,lantern walk,1,lantern walk,True,True,ssrm.v40.path.signal
782,66,orchard,market plank,satchel shed,market plank > satchel shed,2,satchel shed,True,True,ssrm.v40.path.orchard
783,66,repair_ring,cool corner,cool corner,cool corner,1,cool corner,True,True,ssrm.v40.path.repair_ring
784,66,riverbend,dry ridge,arrival court,dry ridge > plank hall > arrival court,3,plank hall,True,True,ssrm.v40.path.riverbend
785,66,roofward,glass stair,warm lane,glass stair > warm lane,2,warm lane,True,True,ssrm.v40.path.roofward
786,66,archive,spool room,spool room,spool room,1,spool room,True,True,ssrm.v40.path.archive
787,66,signal,lantern walk,lantern walk,lantern walk,1,lantern walk,True,True,ssrm.v40.path.signal
788,66,orchard,satchel shed,satchel shed,satchel shed,1,satchel shed,True,True,ssrm.v40.path.orchard
789,66,repair_ring,cool corner,cool corner,cool corner,1,cool corner,True,True,ssrm.v40.path.repair_ring
790,66,riverbend,plank hall,kit alcove,plank hall > wet crossing > kit alcove,3,wet crossing,True,True,ssrm.v40.path.riverbend
791,66,roofward,warm lane,warm lane,warm lane,1,warm lane,True,True,ssrm.v40.path.roofward
792,67,archive,spool room,spool room,spool room,1,spool room,True,True,ssrm.v40.path.archive
793,67,signal,lantern walk,lantern walk,lantern walk,1,lantern walk,True,True,ssrm.v40.path.signal
794,67,orchard,satchel shed,satchel shed,satchel shed,1,satchel shed,True,True,ssrm.v40.path.orchard
795,67,repair_ring,cool corner,spark lane,cool corner > wire bench > spark lane,3,wire bench,True,True,ssrm.v40.path.repair_ring
796,67,riverbend,wet crossing,kit alcove,wet crossing > kit alcove,2,kit alcove,True,True,ssrm.v40.path.riverbend
797,67,roofward,warm lane,warm lane,warm lane,1,warm lane,True,True,ssrm.v40.path.roofward
798,67,archive,spool room,ink niche,spool room > ink niche,2,ink niche,True,True,ssrm.v40.path.archive
799,67,signal,lantern walk,signal perch,lantern walk > mast base > signal perch,3,mast base,True,True,ssrm.v40.path.signal
800,67,orchard,satchel shed,arrival court,satchel shed > market plank > seed lane > arrival court,4,market plank,True,True,ssrm.v40.path.orchard
801,67,repair_ring,wire bench,wire bench,wire bench,1,wire bench,True,True,ssrm.v40.path.repair_ring
802,67,riverbend,kit alcove,wet crossing,kit alcove > wet crossing,2,wet crossing,True,True,ssrm.v40.path.riverbend
803,67,roofward,warm lane,ledger loft,warm lane > ledger loft,2,ledger loft,True,True,ssrm.v40.path.roofward
804,68,archive,ink niche,ink niche,ink niche,1,ink niche,True,True,ssrm.v40.path.archive
805,68,signal,mast base,lantern walk,mast base > lantern walk,2,lantern walk,True,True,ssrm.v40.path.signal
806,68,orchard,market plank,arrival court,market plank > seed lane > arrival court,3,seed lane,True,True,ssrm.v40.path.orchard
807,68,repair_ring,wire bench,cool corner,wire bench > cool corner,2,cool corner,True,True,ssrm.v40.path.repair_ring
808,68,riverbend,wet crossing,kit alcove,wet crossing > kit alcove,2,kit alcove,True,True,ssrm.v40.path.riverbend
809,68,roofward,ledger loft,ledger loft,ledger loft,1,ledger loft,True,True,ssrm.v40.path.roofward
810,68,archive,ink niche,memory desk,ink niche > memory desk,2,memory desk,True,True,ssrm.v40.path.archive
811,68,signal,lantern walk,arrival court,lantern walk > mast base > arrival court,3,mast base,True,True,ssrm.v40.path.signal
812,68,orchard,seed lane,market plank,seed lane > market plank,2,market plank,True,True,ssrm.v40.path.orchard
813,68,repair_ring,cool corner,spark lane,cool corner > wire bench > spark lane,3,wire bench,True,True,ssrm.v40.path.repair_ring
814,68,riverbend,kit alcove,dry ridge,kit alcove > dry ridge,2,dry ridge,True,True,ssrm.v40.path.riverbend
815,68,roofward,ledger loft,arrival court,ledger loft > warm lane > glass stair > arrival court,4,warm lane,True,True,ssrm.v40.path.roofward
816,69,archive,memory desk,memory desk,memory desk,1,memory desk,True,True,ssrm.v40.path.archive
817,69,signal,mast base,arrival court,mast base > arrival court,2,arrival court,True,True,ssrm.v40.path.signal
818,69,orchard,market plank,seed lane,market plank > seed lane,2,seed lane,True,True,ssrm.v40.path.orchard
819,69,repair_ring,wire bench,spark lane,wire bench > spark lane,2,spark lane,True,True,ssrm.v40.path.repair_ring
820,69,riverbend,dry ridge,dry ridge,dry ridge,1,dry ridge,True,True,ssrm.v40.path.riverbend
821,69,roofward,warm lane,warm lane,warm lane,1,warm lane,True,True,ssrm.v40.path.roofward
822,69,archive,memory desk,arrival court,memory desk > stone stacks > arrival court,3,stone stacks,True,True,ssrm.v40.path.archive
823,69,signal,arrival court,mast base,arrival court > mast base,2,mast base,True,True,ssrm.v40.path.signal
824,69,orchard,seed lane,mud row,seed lane > mud row,2,mud row,True,True,ssrm.v40.path.orchard
825,69,repair_ring,spark lane,cool corner,spark lane > wire bench > cool corner,3,wire bench,True,True,ssrm.v40.path.repair_ring
826,69,riverbend,dry ridge,kit alcove,dry ridge > kit alcove,2,kit alcove,True,True,ssrm.v40.path.riverbend
827,69,roofward,warm lane,arrival court,warm lane > glass stair > arrival court,3,glass stair,True,True,ssrm.v40.path.roofward
828,70,archive,stone stacks,memory desk,stone stacks > memory desk,2,memory desk,True,True,ssrm.v40.path.archive
829,70,signal,mast base,mast base,mast base,1,mast base,True,True,ssrm.v40.path.signal
830,70,orchard,mud row,satchel shed,mud row > satchel shed,2,satchel shed,True,True,ssrm.v40.path.orchard
831,70,repair_ring,wire bench,bell alcove,wire bench > spark lane > bell alcove,3,spark lane,True,True,ssrm.v40.path.repair_ring
832,70,riverbend,kit alcove,kit alcove,kit alcove,1,kit alcove,True,True,ssrm.v40.path.riverbend
833,70,roofward,glass stair,warm lane,glass stair > warm lane,2,warm lane,True,True,ssrm.v40.path.roofward
834,70,archive,memory desk,stone stacks,memory desk > stone stacks,2,stone stacks,True,True,ssrm.v40.path.archive
835,70,signal,mast base,lens room,mast base > lantern walk > lens room,3,lantern walk,True,True,ssrm.v40.path.signal
836,70,orchard,satchel shed,market plank,satchel shed > market plank,2,market plank,True,True,ssrm.v40.path.orchard
837,70,repair_ring,spark lane,cool corner,spark lane > wire bench > cool corner,3,wire bench,True,True,ssrm.v40.path.repair_ring
838,70,riverbend,kit alcove,arrival court,kit alcove > dry ridge > plank hall > arrival court,4,dry ridge,True,True,ssrm.v40.path.riverbend
839,70,roofward,warm lane,glass stair,warm lane > glass stair,2,glass stair,True,True,ssrm.v40.path.roofward
840,71,archive,stone stacks,stone stacks,stone stacks,1,stone stacks,True,True,ssrm.v40.path.archive
841,71,signal,lantern walk,mast base,lantern walk > mast base,2,mast base,True,True,ssrm.v40.path.signal
842,71,orchard,market plank,market plank,market plank,1,market plank,True,True,ssrm.v40.path.orchard
843,71,repair_ring,wire bench,cool corner,wire bench > cool corner,2,cool corner,True,True,ssrm.v40.path.repair_ring
844,71,riverbend,dry ridge,kit alcove,dry ridge > kit alcove,2,kit alcove,True,True,ssrm.v40.path.riverbend
845,71,roofward,glass stair,glass stair,glass stair,1,glass stair,True,True,ssrm.v40.path.roofward
846,71,archive,stone stacks,spool room,stone stacks > spool room,2,spool room,True,True,ssrm.v40.path.archive
847,71,signal,mast base,lens room,mast base > lantern walk > lens room,3,lantern walk,True,True,ssrm.v40.path.signal
848,71,orchard,market plank,satchel shed,market plank > satchel shed,2,satchel shed,True,True,ssrm.v40.path.orchard
849,71,repair_ring,cool corner,arrival court,cool corner > wire bench > arrival court,3,wire bench,True,True,ssrm.v40.path.repair_ring
850,71,riverbend,kit alcove,plank hall,kit alcove > dry ridge > plank hall,3,dry ridge,True,True,ssrm.v40.path.riverbend
851,71,roofward,glass stair,warm lane,glass stair > warm lane,2,warm lane,True,True,ssrm.v40.path.roofward
852,72,signal,lantern walk,mast base,lantern walk > mast base,2,mast base,True,True,ssrm.v40.path.signal
853,72,orchard,satchel shed,market plank,satchel shed > market plank,2,market plank,True,True,ssrm.v40.path.orchard
854,72,repair_ring,wire bench,cool corner,wire bench > cool corner,2,cool corner,True,True,ssrm.v40.path.repair_ring
855,72,riverbend,dry ridge,kit alcove,dry ridge > kit alcove,2,kit alcove,True,True,ssrm.v40.path.riverbend
856,72,roofward,warm lane,glass stair,warm lane > glass stair,2,glass stair,True,True,ssrm.v40.path.roofward
857,72,archive,spool room,spool room,spool room,1,spool room,True,True,ssrm.v40.path.archive
858,72,signal,mast base,lens room,mast base > lantern walk > lens room,3,lantern walk,True,True,ssrm.v40.path.signal
859,72,orchard,market plank,satchel shed,market plank > satchel shed,2,satchel shed,True,True,ssrm.v40.path.orchard
860,72,repair_ring,cool corner,arrival court,cool corner > wire bench > arrival court,3,wire bench,True,True,ssrm.v40.path.repair_ring
861,72,riverbend,kit alcove,plank hall,kit alcove > dry ridge > plank hall,3,dry ridge,True,True,ssrm.v40.path.riverbend
862,72,roofward,glass stair,warm lane,glass stair > warm lane,2,warm lane,True,True,ssrm.v40.path.roofward
863,72,archive,spool room,ink niche,spool room > ink niche,2,ink niche,True,True,ssrm.v40.path.archive
864,73,signal,lantern walk,lantern walk,lantern walk,1,lantern walk,True,True,ssrm.v40.path.signal
865,73,orchard,satchel shed,satchel shed,satchel shed,1,satchel shed,True,True,ssrm.v40.path.orchard
866,73,repair_ring,wire bench,wire bench,wire bench,1,wire bench,True,True,ssrm.v40.path.repair_ring
867,73,riverbend,dry ridge,kit alcove,dry ridge > kit alcove,2,kit alcove,True,True,ssrm.v40.path.riverbend
868,73,roofward,warm lane,warm lane,warm lane,1,warm lane,True,True,ssrm.v40.path.roofward
869,73,archive,ink niche,stone stacks,ink niche > spool room > stone stacks,3,spool room,True,True,ssrm.v40.path.archive
870,73,signal,lantern walk,signal perch,lantern walk > mast base > signal perch,3,mast base,True,True,ssrm.v40.path.signal
871,73,orchard,satchel shed,satchel shed,satchel shed,1,satchel shed,True,True,ssrm.v40.path.orchard
872,73,repair_ring,wire bench,wire bench,wire bench,1,wire bench,True,True,ssrm.v40.path.repair_ring
873,73,riverbend,kit alcove,wet crossing,kit alcove > wet crossing,2,wet crossing,True,True,ssrm.v40.path.riverbend
874,73,roofward,warm lane,warm lane,warm lane,1,warm lane,True,True,ssrm.v40.path.roofward
875,73,archive,spool room,memory desk,spool room > stone stacks > memory desk,3,stone stacks,True,True,ssrm.v40.path.archive
876,74,signal,mast base,signal perch,mast base > signal perch,2,signal perch,True,True,ssrm.v40.path.signal
877,74,orchard,satchel shed,arrival court,satchel shed > market plank > seed lane > arrival court,4,market plank,True,True,ssrm.v40.path.orchard
878,74,repair_ring,wire bench,wire bench,wire bench,1,wire bench,True,True,ssrm.v40.path.repair_ring
879,74,riverbend,wet crossing,wet crossing,wet crossing,1,wet crossing,True,True,ssrm.v40.path.riverbend
880,74,roofward,warm lane,ledger loft,warm lane > ledger loft,2,ledger loft,True,True,ssrm.v40.path.roofward
881,74,archive,stone stacks,memory desk,stone stacks > memory desk,2,memory desk,True,True,ssrm.v40.path.archive
882,74,signal,signal perch,lantern walk,signal perch > lens room > lantern walk,3,lens room,True,True,ssrm.v40.path.signal
883,74,orchard,market plank,seed lane,market plank > seed lane,2,seed lane,True,True,ssrm.v40.path.orchard
884,74,repair_ring,wire bench,bell alcove,wire bench > spark lane > bell alcove,3,spark lane,True,True,ssrm.v40.path.repair_ring
885,74,riverbend,wet crossing,kit alcove,wet crossing > kit alcove,2,kit alcove,True,True,ssrm.v40.path.riverbend
886,74,roofward,ledger loft,sun sill,ledger loft > sun sill,2,sun sill,True,True,ssrm.v40.path.roofward
887,74,archive,memory desk,memory desk,memory desk,1,memory desk,True,True,ssrm.v40.path.archive
888,75,signal,lens room,arrival court,lens room > lantern walk > mast base > arrival court,4,lantern walk,True,True,ssrm.v40.path.signal
889,75,orchard,seed lane,seed lane,seed lane,1,seed lane,True,True,ssrm.v40.path.orchard
890,75,repair_ring,spark lane,spark lane,spark lane,1,spark lane,True,True,ssrm.v40.path.repair_ring
891,75,riverbend,kit alcove,dry ridge,kit alcove > dry ridge,2,dry ridge,True,True,ssrm.v40.path.riverbend
892,75,roofward,sun sill,warm lane,sun sill > warm lane,2,warm lane,True,True,ssrm.v40.path.roofward
893,75,archive,memory desk,arrival court,memory desk > stone stacks > arrival court,3,stone stacks,True,True,ssrm.v40.path.archive
894,75,signal,lantern walk,lantern walk,lantern walk,1,lantern walk,True,True,ssrm.v40.path.signal
895,75,orchard,seed lane,mud row,seed lane > mud row,2,mud row,True,True,ssrm.v40.path.orchard
896,75,repair_ring,spark lane,cool corner,spark lane > wire bench > cool corner,3,wire bench,True,True,ssrm.v40.path.repair_ring
897,75,riverbend,dry ridge,kit alcove,dry ridge > kit alcove,2,kit alcove,True,True,ssrm.v40.path.riverbend
898,75,roofward,warm lane,arrival court,warm lane > glass stair > arrival court,3,glass stair,True,True,ssrm.v40.path.roofward
899,75,archive,stone stacks,memory desk,stone stacks > memory desk,2,memory desk,True,True,ssrm.v40.path.archive
900,76,signal,lantern walk,mast base,lantern walk > mast base,2,mast base,True,True,ssrm.v40.path.signal
901,76,orchard,mud row,mud row,mud row,1,mud row,True,True,ssrm.v40.path.orchard
902,76,repair_ring,wire bench,cool corner,wire bench > cool corner,2,cool corner,True,True,ssrm.v40.path.repair_ring
903,76,riverbend,kit alcove,kit alcove,kit alcove,1,kit alcove,True,True,ssrm.v40.path.riverbend
904,76,roofward,glass stair,arrival court,glass stair > arrival court,2,arrival court,True,True,ssrm.v40.path.roofward
905,76,archive,memory desk,memory desk,memory desk,1,memory desk,True,True,ssrm.v40.path.archive
906,76,signal,mast base,lantern walk,mast base > lantern walk,2,lantern walk,True,True,ssrm.v40.path.signal
907,76,orchard,mud row,market plank,mud row > seed lane > market plank,3,seed lane,True,True,ssrm.v40.path.orchard
908,76,repair_ring,cool corner,cool corner,cool corner,1,cool corner,True,True,ssrm.v40.path.repair_ring
909,76,riverbend,kit alcove,arrival court,kit alcove > dry ridge > plank hall > arrival court,4,dry ridge,True,True,ssrm.v40.path.riverbend
910,76,roofward,arrival court,arrival court,arrival court,1,arrival court,True,True,ssrm.v40.path.roofward
911,76,archive,memory desk,spool room,memory desk > ink niche > spool room,3,ink niche,True,True,ssrm.v40.path.archive
912,77,signal,lantern walk,mast base,lantern walk > mast base,2,mast base,True,True,ssrm.v40.path.signal
913,77,orchard,seed lane,market plank,seed lane > market plank,2,market plank,True,True,ssrm.v40.path.orchard
914,77,repair_ring,cool corner,cool corner,cool corner,1,cool corner,True,True,ssrm.v40.path.repair_ring
915,77,riverbend,dry ridge,kit alcove,dry ridge > kit alcove,2,kit alcove,True,True,ssrm.v40.path.riverbend
916,77,roofward,arrival court,glass stair,arrival court > glass stair,2,glass stair,True,True,ssrm.v40.path.roofward
917,77,archive,ink niche,memory desk,ink niche > memory desk,2,memory desk,True,True,ssrm.v40.path.archive
918,77,signal,mast base,lens room,mast base > lantern walk > lens room,3,lantern walk,True,True,ssrm.v40.path.signal
919,77,orchard,market plank,satchel shed,market plank > satchel shed,2,satchel shed,True,True,ssrm.v40.path.orchard
920,77,repair_ring,cool corner,arrival court,cool corner > wire bench > arrival court,3,wire bench,True,True,ssrm.v40.path.repair_ring
921,77,riverbend,kit alcove,plank hall,kit alcove > dry ridge > plank hall,3,dry ridge,True,True,ssrm.v40.path.riverbend
922,77,roofward,glass stair,warm lane,glass stair > warm lane,2,warm lane,True,True,ssrm.v40.path.roofward
923,77,archive,memory desk,ink niche,memory desk > ink niche,2,ink niche,True,True,ssrm.v40.path.archive
924,78,signal,lantern walk,lens room,lantern walk > lens room,2,lens room,True,True,ssrm.v40.path.signal
925,78,orchard,satchel shed,satchel shed,satchel shed,1,satchel shed,True,True,ssrm.v40.path.orchard
926,78,repair_ring,wire bench,arrival court,wire bench > arrival court,2,arrival court,True,True,ssrm.v40.path.repair_ring
927,78,riverbend,dry ridge,plank hall,dry ridge > plank hall,2,plank hall,True,True,ssrm.v40.path.riverbend
928,78,roofward,warm lane,warm lane,warm lane,1,warm lane,True,True,ssrm.v40.path.roofward
929,78,archive,ink niche,ink niche,ink niche,1,ink niche,True,True,ssrm.v40.path.archive
930,78,signal,lens room,lens room,lens room,1,lens room,True,True,ssrm.v40.path.signal
931,78,orchard,satchel shed,arrival court,satchel shed > market plank > seed lane > arrival court,4,market plank,True,True,ssrm.v40.path.orchard
932,78,repair_ring,arrival court,wire bench,arrival court > wire bench,2,wire bench,True,True,ssrm.v40.path.repair_ring
933,78,riverbend,plank hall,arrival court,plank hall > arrival court,2,arrival court,True,True,ssrm.v40.path.riverbend
934,78,roofward,warm lane,ledger loft,warm lane > ledger loft,2,ledger loft,True,True,ssrm.v40.path.roofward
935,78,archive,ink niche,memory desk,ink niche > memory desk,2,memory desk,True,True,ssrm.v40.path.archive
936,79,signal,lens room,signal perch,lens room > signal perch,2,signal perch,True,True,ssrm.v40.path.signal
937,79,orchard,market plank,satchel shed,market plank > satchel shed,2,satchel shed,True,True,ssrm.v40.path.orchard
938,79,repair_ring,wire bench,wire bench,wire bench,1,wire bench,True,True,ssrm.v40.path.repair_ring
939,79,riverbend,arrival court,wet crossing,arrival court > plank hall > wet crossing,3,plank hall,True,True,ssrm.v40.path.riverbend
940,79,roofward,ledger loft,warm lane,ledger loft > warm lane,2,warm lane,True,True,ssrm.v40.path.roofward
941,79,archive,memory desk,memory desk,memory desk,1,memory desk,True,True,ssrm.v40.path.archive
942,79,signal,signal perch,lantern walk,signal perch > lens room > lantern walk,3,lens room,True,True,ssrm.v40.path.signal
943,79,orchard,satchel shed,seed lane,satchel shed > market plank > seed lane,3,market plank,True,True,ssrm.v40.path.orchard
944,79,repair_ring,wire bench,bell alcove,wire bench > spark lane > bell alcove,3,spark lane,True,True,ssrm.v40.path.repair_ring
945,79,riverbend,plank hall,kit alcove,plank hall > wet crossing > kit alcove,3,wet crossing,True,True,ssrm.v40.path.riverbend
946,79,roofward,warm lane,sun sill,warm lane > sun sill,2,sun sill,True,True,ssrm.v40.path.roofward
947,79,archive,memory desk,memory desk,memory desk,1,memory desk,True,True,ssrm.v40.path.archive
948,80,orchard,market plank,satchel shed,market plank > satchel shed,2,satchel shed,True,True,ssrm.v40.path.orchard
949,80,repair_ring,spark lane,wire bench,spark lane > wire bench,2,wire bench,True,True,ssrm.v40.path.repair_ring
950,80,riverbend,wet crossing,wet crossing,wet crossing,1,wet crossing,True,True,ssrm.v40.path.riverbend
951,80,roofward,sun sill,warm lane,sun sill > warm lane,2,warm lane,True,True,ssrm.v40.path.roofward
952,80,archive,memory desk,memory desk,memory desk,1,memory desk,True,True,ssrm.v40.path.archive
953,80,signal,lens room,lantern walk,lens room > lantern walk,2,lantern walk,True,True,ssrm.v40.path.signal
954,80,orchard,satchel shed,seed lane,satchel shed > market plank > seed lane,3,market plank,True,True,ssrm.v40.path.orchard
955,80,repair_ring,wire bench,bell alcove,wire bench > spark lane > bell alcove,3,spark lane,True,True,ssrm.v40.path.repair_ring
956,80,riverbend,wet crossing,kit alcove,wet crossing > kit alcove,2,kit alcove,True,True,ssrm.v40.path.riverbend
957,80,roofward,warm lane,sun sill,warm lane > sun sill,2,sun sill,True,True,ssrm.v40.path.roofward
958,80,archive,memory desk,memory desk,memory desk,1,memory desk,True,True,ssrm.v40.path.archive
959,80,signal,lantern walk,mast base,lantern walk > mast base,2,mast base,True,True,ssrm.v40.path.signal
960,81,orchard,market plank,seed lane,market plank > seed lane,2,seed lane,True,True,ssrm.v40.path.orchard
961,81,repair_ring,spark lane,wire bench,spark lane > wire bench,2,wire bench,True,True,ssrm.v40.path.repair_ring
962,81,riverbend,kit alcove,kit alcove,kit alcove,1,kit alcove,True,True,ssrm.v40.path.riverbend
963,81,roofward,sun sill,sun sill,sun sill,1,sun sill,True,True,ssrm.v40.path.roofward
964,81,archive,memory desk,stone stacks,memory desk > stone stacks,2,stone stacks,True,True,ssrm.v40.path.archive
965,81,signal,mast base,mast base,mast base,1,mast base,True,True,ssrm.v40.path.signal
966,81,orchard,seed lane,mud row,seed lane > mud row,2,mud row,True,True,ssrm.v40.path.orchard
967,81,repair_ring,wire bench,bell alcove,wire bench > spark lane > bell alcove,3,spark lane,True,True,ssrm.v40.path.repair_ring
968,81,riverbend,kit alcove,kit alcove,kit alcove,1,kit alcove,True,True,ssrm.v40.path.riverbend
969,81,roofward,sun sill,arrival court,sun sill > warm lane > glass stair > arrival court,4,warm lane,True,True,ssrm.v40.path.roofward
970,81,archive,stone stacks,stone stacks,stone stacks,1,stone stacks,True,True,ssrm.v40.path.archive
971,81,signal,mast base,lantern walk,mast base > lantern walk,2,lantern walk,True,True,ssrm.v40.path.signal
972,82,orchard,mud row,mud row,mud row,1,mud row,True,True,ssrm.v40.path.orchard
973,82,repair_ring,spark lane,cool corner,spark lane > wire bench > cool corner,3,wire bench,True,True,ssrm.v40.path.repair_ring
974,82,riverbend,kit alcove,kit alcove,kit alcove,1,kit alcove,True,True,ssrm.v40.path.riverbend
975,82,roofward,warm lane,arrival court,warm lane > glass stair > arrival court,3,glass stair,True,True,ssrm.v40.path.roofward
976,82,archive,stone stacks,memory desk,stone stacks > memory desk,2,memory desk,True,True,ssrm.v40.path.archive
977,82,signal,lantern walk,lantern walk,lantern walk,1,lantern walk,True,True,ssrm.v40.path.signal
978,82,orchard,mud row,market plank,mud row > seed lane > market plank,3,seed lane,True,True,ssrm.v40.path.orchard
979,82,repair_ring,wire bench,cool corner,wire bench > cool corner,2,cool corner,True,True,ssrm.v40.path.repair_ring
980,82,riverbend,kit alcove,arrival court,kit alcove > dry ridge > plank hall > arrival court,4,dry ridge,True,True,ssrm.v40.path.riverbend
981,82,roofward,glass stair,arrival court,glass stair > arrival court,2,arrival court,True,True,ssrm.v40.path.roofward
982,82,archive,memory desk,spool room,memory desk > ink niche > spool room,3,ink niche,True,True,ssrm.v40.path.archive
983,82,signal,lantern walk,lantern walk,lantern walk,1,lantern walk,True,True,ssrm.v40.path.signal
984,83,orchard,seed lane,seed lane,seed lane,1,seed lane,True,True,ssrm.v40.path.orchard
985,83,repair_ring,cool corner,cool corner,cool corner,1,cool corner,True,True,ssrm.v40.path.repair_ring
986,83,riverbend,dry ridge,arrival court,dry ridge > plank hall > arrival court,3,plank hall,True,True,ssrm.v40.path.riverbend
987,83,roofward,arrival court,warm lane,arrival court > glass stair > warm lane,3,glass stair,True,True,ssrm.v40.path.roofward
988,83,archive,ink niche,spool room,ink niche > spool room,2,spool room,True,True,ssrm.v40.path.archive
989,83,signal,lantern walk,lens room,lantern walk > lens room,2,lens room,True,True,ssrm.v40.path.signal
990,83,orchard,seed lane,satchel shed,seed lane > mud row > satchel shed,3,mud row,True,True,ssrm.v40.path.orchard
991,83,repair_ring,cool corner,cool corner,cool corner,1,cool corner,True,True,ssrm.v40.path.repair_ring
992,83,riverbend,plank hall,plank hall,plank hall,1,plank hall,True,True,ssrm.v40.path.riverbend
993,83,roofward,glass stair,warm lane,glass stair > warm lane,2,warm lane,True,True,ssrm.v40.path.roofward
994,83,archive,spool room,memory desk,spool room > stone stacks > memory desk,3,stone stacks,True,True,ssrm.v40.path.archive
995,83,signal,lens room,signal perch,lens room > signal perch,2,signal perch,True,True,ssrm.v40.path.signal
996,84,orchard,mud row,satchel shed,mud row > satchel shed,2,satchel shed,True,True,ssrm.v40.path.orchard
997,84,repair_ring,cool corner,arrival court,cool corner > wire bench > arrival court,3,wire bench,True,True,ssrm.v40.path.repair_ring
998,84,riverbend,plank hall,plank hall,plank hall,1,plank hall,True,True,ssrm.v40.path.riverbend
999,84,roofward,warm lane,warm lane,warm lane,1,warm lane,True,True,ssrm.v40.path.roofward
1000,84,archive,stone stacks,ink niche,stone stacks > spool room > ink niche,3,spool room,True,True,ssrm.v40.path.archive
1001,84,signal,signal perch,lantern walk,signal perch > lens room > lantern walk,3,lens room,True,True,ssrm.v40.path.signal
1002,84,orchard,satchel shed,arrival court,satchel shed > market plank > seed lane > arrival court,4,market plank,True,True,ssrm.v40.path.orchard
1003,84,repair_ring,wire bench,cool corner,wire bench > cool corner,2,cool corner,True,True,ssrm.v40.path.repair_ring
1004,84,riverbend,plank hall,dry ridge,plank hall > dry ridge,2,dry ridge,True,True,ssrm.v40.path.riverbend
1005,84,roofward,warm lane,ledger loft,warm lane > ledger loft,2,ledger loft,True,True,ssrm.v40.path.roofward
1006,84,archive,spool room,memory desk,spool room > stone stacks > memory desk,3,stone stacks,True,True,ssrm.v40.path.archive
1007,84,signal,lens room,arrival court,lens room > lantern walk > mast base > arrival court,4,lantern walk,True,True,ssrm.v40.path.signal
1008,85,orchard,market plank,arrival court,market plank > seed lane > arrival court,3,seed lane,True,True,ssrm.v40.path.orchard
1009,85,repair_ring,cool corner,wire bench,cool corner > wire bench,2,wire bench,True,True,ssrm.v40.path.repair_ring
1010,85,riverbend,dry ridge,plank hall,dry ridge > plank hall,2,plank hall,True,True,ssrm.v40.path.riverbend
1011,85,roofward,ledger loft,ledger loft,ledger loft,1,ledger loft,True,True,ssrm.v40.path.roofward
1012,85,archive,stone stacks,memory desk,stone stacks > memory desk,2,memory desk,True,True,ssrm.v40.path.archive
1013,85,signal,lantern walk,arrival court,lantern walk > mast base > arrival court,3,mast base,True,True,ssrm.v40.path.signal
1014,85,orchard,seed lane,satchel shed,seed lane > mud row > satchel shed,3,mud row,True,True,ssrm.v40.path.orchard
1015,85,repair_ring,wire bench,spark lane,wire bench > spark lane,2,spark lane,True,True,ssrm.v40.path.repair_ring
1016,85,riverbend,plank hall,dry ridge,plank hall > dry ridge,2,dry ridge,True,True,ssrm.v40.path.riverbend
1017,85,roofward,ledger loft,warm lane,ledger loft > warm lane,2,warm lane,True,True,ssrm.v40.path.roofward
1018,85,archive,memory desk,arrival court,memory desk > stone stacks > arrival court,3,stone stacks,True,True,ssrm.v40.path.archive
1019,85,signal,mast base,arrival court,mast base > arrival court,2,arrival court,True,True,ssrm.v40.path.signal
1020,86,orchard,mud row,seed lane,mud row > seed lane,2,seed lane,True,True,ssrm.v40.path.orchard
1021,86,repair_ring,spark lane,wire bench,spark lane > wire bench,2,wire bench,True,True,ssrm.v40.path.repair_ring
1022,86,riverbend,dry ridge,kit alcove,dry ridge > kit alcove,2,kit alcove,True,True,ssrm.v40.path.riverbend
