tick_id,day,mentor,apprentice,skill_domain,apprentice_skill_before,practice_delta,apprentice_skill_after,mentor_fatigue,succession_event,inherits_responsibility,visible_teaching_marker
753,48,Fay,Lio,Glassgarden Guild,0.679,0.002,0.681,0.84,False,regional repair route,Fay->Lio:0.68
754,48,Nia,Sera,Index Guild,0.69,0.006,0.696,0.84,False,regional repair route,Nia->Sera:0.70
755,48,Milo,Ren,Signal Guild,0.729,0.006,0.735,0.84,False,regional repair route,Milo->Ren:0.74
756,48,Ivo,Mara,Seed Guild,0.772,0.002,0.774,0.84,False,regional repair route,Ivo->Mara:0.77
757,48,Ari,Toma,Bridgewright Guild,0.646,0.002,0.648,0.827,False,regional repair route,Ari->Toma:0.65
758,48,Fay,Lio,Glassgarden Guild,0.681,0.002,0.683,0.84,False,regional repair route,Fay->Lio:0.68
759,48,Nia,Sera,Index Guild,0.696,0.006,0.702,0.84,False,regional repair route,Nia->Sera:0.70
760,48,Milo,Ren,Signal Guild,0.735,0.006,0.741,0.84,False,regional repair route,Milo->Ren:0.74
761,48,Ivo,Mara,Seed Guild,0.774,0.002,0.776,0.84,False,regional repair route,Ivo->Mara:0.78
762,48,Ari,Toma,Bridgewright Guild,0.648,0.002,0.65,0.833,False,regional repair route,Ari->Toma:0.65
763,48,Fay,Lio,Glassgarden Guild,0.683,0.002,0.685,0.84,False,regional repair route,Fay->Lio:0.69
764,48,Nia,Sera,Index Guild,0.702,0.006,0.708,0.84,False,regional repair route,Nia->Sera:0.71
765,48,Milo,Ren,Signal Guild,0.741,0.006,0.747,0.84,False,regional repair route,Milo->Ren:0.75
766,48,Ivo,Mara,Seed Guild,0.776,0.002,0.778,0.84,False,regional repair route,Ivo->Mara:0.78
767,48,Ari,Toma,Bridgewright Guild,0.65,0.002,0.652,0.814,False,regional repair route,Ari->Toma:0.65
768,49,Fay,Lio,Glassgarden Guild,0.685,0.002,0.687,0.821,False,regional repair route,Fay->Lio:0.69
769,49,Nia,Sera,Index Guild,0.708,0.002,0.71,0.84,False,regional repair route,Nia->Sera:0.71
770,49,Milo,Ren,Signal Guild,0.747,0.006,0.753,0.84,False,regional repair route,Milo->Ren:0.75
771,49,Ivo,Mara,Seed Guild,0.778,0.006,0.784,0.84,False,regional repair route,Ivo->Mara:0.78
772,49,Ari,Toma,Bridgewright Guild,0.652,0.002,0.654,0.82,False,regional repair route,Ari->Toma:0.65
773,49,Fay,Lio,Glassgarden Guild,0.687,0.002,0.689,0.827,False,regional repair route,Fay->Lio:0.69
774,49,Nia,Sera,Index Guild,0.71,0.002,0.712,0.84,False,regional repair route,Nia->Sera:0.71
775,49,Milo,Ren,Signal Guild,0.753,0.002,0.755,0.84,False,regional repair route,Milo->Ren:0.76
776,49,Ivo,Mara,Seed Guild,0.784,0.006,0.79,0.84,False,regional repair route,Ivo->Mara:0.79
777,49,Ari,Toma,Bridgewright Guild,0.654,0.002,0.656,0.826,False,regional repair route,Ari->Toma:0.66
778,49,Fay,Lio,Glassgarden Guild,0.689,0.002,0.691,0.833,False,regional repair route,Fay->Lio:0.69
779,49,Nia,Sera,Index Guild,0.712,0.002,0.714,0.84,False,regional repair route,Nia->Sera:0.71
780,49,Milo,Ren,Signal Guild,0.755,0.002,0.757,0.84,False,regional repair route,Milo->Ren:0.76
781,49,Ivo,Mara,Seed Guild,0.79,0.006,0.796,0.84,False,regional repair route,Ivo->Mara:0.80
782,49,Ari,Toma,Bridgewright Guild,0.656,0.002,0.658,0.832,False,regional repair route,Ari->Toma:0.66
783,49,Fay,Lio,Glassgarden Guild,0.691,0.006,0.697,0.826,False,regional repair route,Fay->Lio:0.70
784,50,Nia,Sera,Index Guild,0.714,0.002,0.716,0.821,False,regional repair route,Nia->Sera:0.72
785,50,Milo,Ren,Signal Guild,0.757,0.002,0.759,0.84,False,regional repair route,Milo->Ren:0.76
786,50,Ivo,Mara,Seed Guild,0.796,0.002,0.798,0.84,False,regional repair route,Ivo->Mara:0.80
787,50,Ari,Toma,Bridgewright Guild,0.658,0.006,0.664,0.84,False,regional repair route,Ari->Toma:0.66
788,50,Fay,Lio,Glassgarden Guild,0.697,0.002,0.699,0.832,False,regional repair route,Fay->Lio:0.70
789,50,Nia,Sera,Index Guild,0.716,0.002,0.718,0.827,False,regional repair route,Nia->Sera:0.72
790,50,Milo,Ren,Signal Guild,0.759,0.002,0.761,0.84,False,regional repair route,Milo->Ren:0.76
791,50,Ivo,Mara,Seed Guild,0.798,0.002,0.8,0.84,False,regional repair route,Ivo->Mara:0.80
792,50,Ari,Toma,Bridgewright Guild,0.664,0.006,0.67,0.84,False,regional repair route,Ari->Toma:0.67
793,50,Fay,Lio,Glassgarden Guild,0.699,0.002,0.701,0.838,False,regional repair route,Fay->Lio:0.70
794,50,Nia,Sera,Index Guild,0.718,0.002,0.72,0.833,False,regional repair route,Nia->Sera:0.72
795,50,Milo,Ren,Signal Guild,0.761,0.002,0.763,0.84,False,regional repair route,Milo->Ren:0.76
796,50,Ivo,Mara,Seed Guild,0.8,0.002,0.802,0.84,False,regional repair route,Ivo->Mara:0.80
797,50,Ari,Toma,Bridgewright Guild,0.67,0.006,0.676,0.84,False,regional repair route,Ari->Toma:0.68
798,50,Fay,Lio,Glassgarden Guild,0.701,0.002,0.703,0.84,False,regional repair route,Fay->Lio:0.70
799,50,Nia,Sera,Index Guild,0.72,0.006,0.726,0.826,False,regional repair route,Nia->Sera:0.73
800,51,Milo,Ren,Signal Guild,0.763,0.002,0.765,0.821,False,regional repair route,Milo->Ren:0.77
801,51,Ivo,Mara,Seed Guild,0.802,0.002,0.804,0.84,False,regional repair route,Ivo->Mara:0.80
802,51,Ari,Toma,Bridgewright Guild,0.676,0.006,0.682,0.84,False,regional repair route,Ari->Toma:0.68
803,51,Fay,Lio,Glassgarden Guild,0.703,0.006,0.709,0.84,False,regional repair route,Fay->Lio:0.71
804,51,Nia,Sera,Index Guild,0.726,0.002,0.728,0.832,False,regional repair route,Nia->Sera:0.73
805,51,Milo,Ren,Signal Guild,0.765,0.002,0.767,0.827,False,regional repair route,Milo->Ren:0.77
806,51,Ivo,Mara,Seed Guild,0.804,0.002,0.806,0.84,False,regional repair route,Ivo->Mara:0.81
807,51,Ari,Toma,Bridgewright Guild,0.682,0.002,0.684,0.84,False,regional repair route,Ari->Toma:0.68
808,51,Fay,Lio,Glassgarden Guild,0.709,0.006,0.715,0.84,False,regional repair route,Fay->Lio:0.72
809,51,Nia,Sera,Index Guild,0.728,0.002,0.73,0.838,False,regional repair route,Nia->Sera:0.73
810,51,Milo,Ren,Signal Guild,0.767,0.002,0.769,0.833,False,regional repair route,Milo->Ren:0.77
811,51,Ivo,Mara,Seed Guild,0.806,0.002,0.808,0.84,False,regional repair route,Ivo->Mara:0.81
812,51,Ari,Toma,Bridgewright Guild,0.684,0.002,0.686,0.84,False,regional repair route,Ari->Toma:0.69
813,51,Fay,Lio,Glassgarden Guild,0.715,0.006,0.721,0.84,False,regional repair route,Fay->Lio:0.72
814,51,Nia,Sera,Index Guild,0.73,0.002,0.732,0.84,False,regional repair route,Nia->Sera:0.73
815,51,Milo,Ren,Signal Guild,0.769,0.002,0.771,0.814,False,regional repair route,Milo->Ren:0.77
816,52,Ivo,Mara,Seed Guild,0.808,0.002,0.81,0.821,False,regional repair route,Ivo->Mara:0.81
817,52,Ari,Toma,Bridgewright Guild,0.686,0.002,0.688,0.84,False,regional repair route,Ari->Toma:0.69
818,52,Fay,Lio,Glassgarden Guild,0.721,0.006,0.727,0.84,False,regional repair route,Fay->Lio:0.73
819,52,Nia,Sera,Index Guild,0.732,0.006,0.738,0.84,False,regional repair route,Nia->Sera:0.74
820,52,Milo,Ren,Signal Guild,0.771,0.002,0.773,0.82,False,regional repair route,Milo->Ren:0.77
821,52,Ivo,Mara,Seed Guild,0.81,0.002,0.812,0.827,False,regional repair route,Ivo->Mara:0.81
822,52,Ari,Toma,Bridgewright Guild,0.688,0.002,0.69,0.84,False,regional repair route,Ari->Toma:0.69
823,52,Fay,Lio,Glassgarden Guild,0.727,0.002,0.729,0.84,False,regional repair route,Fay->Lio:0.73
824,52,Nia,Sera,Index Guild,0.738,0.006,0.744,0.84,False,regional repair route,Nia->Sera:0.74
825,52,Milo,Ren,Signal Guild,0.773,0.002,0.775,0.826,False,regional repair route,Milo->Ren:0.78
826,52,Ivo,Mara,Seed Guild,0.812,0.002,0.814,0.833,False,regional repair route,Ivo->Mara:0.81
827,52,Ari,Toma,Bridgewright Guild,0.69,0.002,0.692,0.84,False,regional repair route,Ari->Toma:0.69
828,52,Fay,Lio,Glassgarden Guild,0.729,0.002,0.731,0.84,False,regional repair route,Fay->Lio:0.73
829,52,Nia,Sera,Index Guild,0.744,0.006,0.75,0.84,False,regional repair route,Nia->Sera:0.75
830,52,Milo,Ren,Signal Guild,0.775,0.002,0.777,0.832,False,regional repair route,Milo->Ren:0.78
831,52,Ivo,Mara,Seed Guild,0.814,0.006,0.82,0.826,False,regional repair route,Ivo->Mara:0.82
832,53,Ari,Toma,Bridgewright Guild,0.692,0.002,0.694,0.821,False,regional repair route,Ari->Toma:0.69
833,53,Fay,Lio,Glassgarden Guild,0.731,0.002,0.733,0.84,False,regional repair route,Fay->Lio:0.73
834,53,Nia,Sera,Index Guild,0.75,0.006,0.756,0.84,False,regional repair route,Nia->Sera:0.76
835,53,Milo,Ren,Signal Guild,0.777,0.006,0.783,0.84,False,regional repair route,Milo->Ren:0.78
836,53,Ivo,Mara,Seed Guild,0.82,0.002,0.822,0.832,False,regional repair route,Ivo->Mara:0.82
837,53,Ari,Toma,Bridgewright Guild,0.694,0.002,0.696,0.827,False,regional repair route,Ari->Toma:0.70
838,53,Fay,Lio,Glassgarden Guild,0.733,0.002,0.735,0.84,False,regional repair route,Fay->Lio:0.74
839,53,Nia,Sera,Index Guild,0.756,0.002,0.758,0.84,False,regional repair route,Nia->Sera:0.76
840,53,Milo,Ren,Signal Guild,0.783,0.006,0.789,0.84,False,regional repair route,Milo->Ren:0.79
841,53,Ivo,Mara,Seed Guild,0.822,0.002,0.824,0.838,False,regional repair route,Ivo->Mara:0.82
842,53,Ari,Toma,Bridgewright Guild,0.696,0.002,0.698,0.833,False,regional repair route,Ari->Toma:0.70
843,53,Fay,Lio,Glassgarden Guild,0.735,0.002,0.737,0.84,False,regional repair route,Fay->Lio:0.74
844,53,Nia,Sera,Index Guild,0.758,0.002,0.76,0.84,False,regional repair route,Nia->Sera:0.76
845,53,Milo,Ren,Signal Guild,0.789,0.006,0.795,0.84,False,regional repair route,Milo->Ren:0.80
846,53,Ivo,Mara,Seed Guild,0.824,0.002,0.826,0.84,False,regional repair route,Ivo->Mara:0.83
847,53,Ari,Toma,Bridgewright Guild,0.698,0.002,0.7,0.814,False,regional repair route,Ari->Toma:0.70
848,54,Nia,Sera,Index Guild,0.76,0.002,0.762,0.821,False,regional repair route,Nia->Sera:0.76
849,54,Milo,Ren,Signal Guild,0.795,0.002,0.797,0.84,False,regional repair route,Milo->Ren:0.80
850,54,Ivo,Mara,Seed Guild,0.826,0.006,0.832,0.84,False,regional repair route,Ivo->Mara:0.83
851,54,Ari,Toma,Bridgewright Guild,0.7,0.006,0.706,0.832,False,regional repair route,Ari->Toma:0.71
852,54,Fay,Lio,Glassgarden Guild,0.737,0.002,0.739,0.84,False,regional repair route,Fay->Lio:0.74
853,54,Nia,Sera,Index Guild,0.762,0.002,0.764,0.827,False,regional repair route,Nia->Sera:0.76
854,54,Milo,Ren,Signal Guild,0.797,0.002,0.799,0.84,False,regional repair route,Milo->Ren:0.80
855,54,Ivo,Mara,Seed Guild,0.832,0.002,0.834,0.84,False,regional repair route,Ivo->Mara:0.83
856,54,Ari,Toma,Bridgewright Guild,0.706,0.006,0.712,0.84,False,regional repair route,Ari->Toma:0.71
857,54,Fay,Lio,Glassgarden Guild,0.739,0.002,0.741,0.84,False,regional repair route,Fay->Lio:0.74
858,54,Nia,Sera,Index Guild,0.764,0.002,0.766,0.833,False,regional repair route,Nia->Sera:0.77
859,54,Milo,Ren,Signal Guild,0.799,0.002,0.801,0.84,False,regional repair route,Milo->Ren:0.80
860,54,Ivo,Mara,Seed Guild,0.834,0.002,0.836,0.84,False,regional repair route,Ivo->Mara:0.84
861,54,Ari,Toma,Bridgewright Guild,0.712,0.006,0.718,0.84,False,regional repair route,Ari->Toma:0.72
862,54,Fay,Lio,Glassgarden Guild,0.741,0.002,0.743,0.84,False,regional repair route,Fay->Lio:0.74
863,54,Nia,Sera,Index Guild,0.766,0.002,0.768,0.814,False,regional repair route,Nia->Sera:0.77
864,55,Milo,Ren,Signal Guild,0.801,0.002,0.803,0.821,False,regional repair route,Milo->Ren:0.80
865,55,Ivo,Mara,Seed Guild,0.836,0.002,0.838,0.84,False,regional repair route,Ivo->Mara:0.84
866,55,Ari,Toma,Bridgewright Guild,0.718,0.006,0.724,0.84,False,regional repair route,Ari->Toma:0.72
867,55,Fay,Lio,Glassgarden Guild,0.743,0.006,0.749,0.84,False,regional repair route,Fay->Lio:0.75
868,55,Nia,Sera,Index Guild,0.768,0.002,0.77,0.82,False,regional repair route,Nia->Sera:0.77
869,55,Milo,Ren,Signal Guild,0.803,0.002,0.805,0.827,False,regional repair route,Milo->Ren:0.81
870,55,Ivo,Mara,Seed Guild,0.838,0.002,0.84,0.84,False,regional repair route,Ivo->Mara:0.84
871,55,Ari,Toma,Bridgewright Guild,0.724,0.002,0.726,0.84,False,regional repair route,Ari->Toma:0.73
872,55,Fay,Lio,Glassgarden Guild,0.749,0.006,0.755,0.84,False,regional repair route,Fay->Lio:0.76
873,55,Nia,Sera,Index Guild,0.77,0.002,0.772,0.826,False,regional repair route,Nia->Sera:0.77
874,55,Milo,Ren,Signal Guild,0.805,0.002,0.807,0.833,False,regional repair route,Milo->Ren:0.81
875,55,Ivo,Mara,Seed Guild,0.84,0.002,0.842,0.84,False,regional repair route,Ivo->Mara:0.84
876,55,Ari,Toma,Bridgewright Guild,0.726,0.002,0.728,0.84,False,regional repair route,Ari->Toma:0.73
877,55,Fay,Lio,Glassgarden Guild,0.755,0.006,0.761,0.84,False,regional repair route,Fay->Lio:0.76
878,55,Nia,Sera,Index Guild,0.772,0.002,0.774,0.832,False,regional repair route,Nia->Sera:0.77
879,55,Milo,Ren,Signal Guild,0.807,0.006,0.813,0.826,False,regional repair route,Milo->Ren:0.81
880,56,Ivo,Mara,Seed Guild,0.842,0.002,0.844,0.821,False,regional repair route,Ivo->Mara:0.84
881,56,Ari,Toma,Bridgewright Guild,0.728,0.002,0.73,0.84,False,regional repair route,Ari->Toma:0.73
882,56,Fay,Lio,Glassgarden Guild,0.761,0.006,0.767,0.84,False,regional repair route,Fay->Lio:0.77
883,56,Nia,Sera,Index Guild,0.774,0.006,0.78,0.84,False,regional repair route,Nia->Sera:0.78
884,56,Milo,Ren,Signal Guild,0.813,0.002,0.815,0.832,False,regional repair route,Milo->Ren:0.82
885,56,Ivo,Mara,Seed Guild,0.844,0.002,0.846,0.827,False,regional repair route,Ivo->Mara:0.85
886,56,Ari,Toma,Bridgewright Guild,0.73,0.002,0.732,0.84,False,regional repair route,Ari->Toma:0.73
887,56,Fay,Lio,Glassgarden Guild,0.767,0.002,0.769,0.84,False,regional repair route,Fay->Lio:0.77
888,56,Nia,Sera,Index Guild,0.78,0.006,0.786,0.84,False,regional repair route,Nia->Sera:0.79
889,56,Milo,Ren,Signal Guild,0.815,0.002,0.817,0.838,False,regional repair route,Milo->Ren:0.82
890,56,Ivo,Mara,Seed Guild,0.846,0.002,0.848,0.833,False,regional repair route,Ivo->Mara:0.85
891,56,Ari,Toma,Bridgewright Guild,0.732,0.002,0.734,0.84,False,regional repair route,Ari->Toma:0.73
892,56,Fay,Lio,Glassgarden Guild,0.769,0.002,0.771,0.84,False,regional repair route,Fay->Lio:0.77
893,56,Nia,Sera,Index Guild,0.786,0.006,0.792,0.84,False,regional repair route,Nia->Sera:0.79
894,56,Milo,Ren,Signal Guild,0.817,0.002,0.819,0.84,False,regional repair route,Milo->Ren:0.82
895,56,Ivo,Mara,Seed Guild,0.848,0.002,0.85,0.814,False,regional repair route,Ivo->Mara:0.85
896,57,Ari,Toma,Bridgewright Guild,0.734,0.002,0.736,0.821,False,regional repair route,Ari->Toma:0.74
897,57,Fay,Lio,Glassgarden Guild,0.771,0.002,0.773,0.84,False,regional repair route,Fay->Lio:0.77
898,57,Nia,Sera,Index Guild,0.792,0.002,0.794,0.84,False,regional repair route,Nia->Sera:0.79
899,57,Milo,Ren,Signal Guild,0.819,0.006,0.825,0.84,False,regional repair route,Milo->Ren:0.83
900,57,Ivo,Mara,Seed Guild,0.85,0.002,0.852,0.82,False,regional repair route,Ivo->Mara:0.85
901,57,Ari,Toma,Bridgewright Guild,0.736,0.002,0.738,0.827,False,regional repair route,Ari->Toma:0.74
902,57,Fay,Lio,Glassgarden Guild,0.773,0.002,0.775,0.84,False,regional repair route,Fay->Lio:0.78
903,57,Nia,Sera,Index Guild,0.794,0.002,0.796,0.84,False,regional repair route,Nia->Sera:0.80
904,57,Milo,Ren,Signal Guild,0.825,0.006,0.831,0.84,False,regional repair route,Milo->Ren:0.83
905,57,Ivo,Mara,Seed Guild,0.852,0.002,0.854,0.826,False,regional repair route,Ivo->Mara:0.85
906,57,Ari,Toma,Bridgewright Guild,0.738,0.002,0.74,0.833,False,regional repair route,Ari->Toma:0.74
907,57,Fay,Lio,Glassgarden Guild,0.775,0.002,0.777,0.84,False,regional repair route,Fay->Lio:0.78
908,57,Nia,Sera,Index Guild,0.796,0.002,0.798,0.84,False,regional repair route,Nia->Sera:0.80
909,57,Milo,Ren,Signal Guild,0.831,0.006,0.837,0.84,False,regional repair route,Milo->Ren:0.84
910,57,Ivo,Mara,Seed Guild,0.854,0.002,0.856,0.832,False,regional repair route,Ivo->Mara:0.86
911,57,Ari,Toma,Bridgewright Guild,0.74,0.006,0.746,0.826,False,regional repair route,Ari->Toma:0.75
912,58,Fay,Lio,Glassgarden Guild,0.777,0.002,0.779,0.821,False,regional repair route,Fay->Lio:0.78
913,58,Nia,Sera,Index Guild,0.798,0.002,0.8,0.84,False,regional repair route,Nia->Sera:0.80
914,58,Milo,Ren,Signal Guild,0.837,0.006,0.843,0.84,False,regional repair route,Milo->Ren:0.84
915,58,Ivo,Mara,Seed Guild,0.856,0.006,0.862,0.84,False,regional repair route,Ivo->Mara:0.86
916,58,Ari,Toma,Bridgewright Guild,0.746,0.002,0.748,0.832,False,regional repair route,Ari->Toma:0.75
917,58,Fay,Lio,Glassgarden Guild,0.779,0.002,0.781,0.827,False,regional repair route,Fay->Lio:0.78
918,58,Nia,Sera,Index Guild,0.8,0.002,0.802,0.84,False,regional repair route,Nia->Sera:0.80
919,58,Milo,Ren,Signal Guild,0.843,0.006,0.849,0.84,False,regional repair route,Milo->Ren:0.85
920,58,Ivo,Mara,Seed Guild,0.862,0.006,0.868,0.84,False,regional repair route,Ivo->Mara:0.87
921,58,Ari,Toma,Bridgewright Guild,0.748,0.002,0.75,0.838,False,regional repair route,Ari->Toma:0.75
922,58,Fay,Lio,Glassgarden Guild,0.781,0.002,0.783,0.833,False,regional repair route,Fay->Lio:0.78
923,58,Nia,Sera,Index Guild,0.802,0.002,0.804,0.84,False,regional repair route,Nia->Sera:0.80
924,58,Milo,Ren,Signal Guild,0.849,0.006,0.855,0.84,False,regional repair route,Milo->Ren:0.86
925,58,Ivo,Mara,Seed Guild,0.868,0.006,0.874,0.84,False,regional repair route,Ivo->Mara:0.87
926,58,Ari,Toma,Bridgewright Guild,0.75,0.002,0.752,0.84,False,regional repair route,Ari->Toma:0.75
927,58,Fay,Lio,Glassgarden Guild,0.783,0.002,0.785,0.814,False,regional repair route,Fay->Lio:0.79
928,59,Nia,Sera,Index Guild,0.804,0.002,0.806,0.821,False,regional repair route,Nia->Sera:0.81
929,59,Milo,Ren,Signal Guild,0.855,0.002,0.857,0.84,False,regional repair route,Milo->Ren:0.86
930,59,Ivo,Mara,Seed Guild,0.874,0.006,0.88,0.84,False,regional repair route,Ivo->Mara:0.88
931,59,Ari,Toma,Bridgewright Guild,0.752,0.006,0.758,0.84,False,regional repair route,Ari->Toma:0.76
932,59,Fay,Lio,Glassgarden Guild,0.785,0.002,0.787,0.82,False,regional repair route,Fay->Lio:0.79
933,59,Nia,Sera,Index Guild,0.806,0.002,0.808,0.827,False,regional repair route,Nia->Sera:0.81
934,59,Milo,Ren,Signal Guild,0.857,0.002,0.859,0.84,False,regional repair route,Milo->Ren:0.86
935,59,Ivo,Mara,Seed Guild,0.88,0.006,0.886,0.84,False,regional repair route,Ivo->Mara:0.89
936,59,Ari,Toma,Bridgewright Guild,0.758,0.006,0.764,0.84,False,regional repair route,Ari->Toma:0.76
937,59,Fay,Lio,Glassgarden Guild,0.787,0.002,0.789,0.826,False,regional repair route,Fay->Lio:0.79
938,59,Nia,Sera,Index Guild,0.808,0.002,0.81,0.833,False,regional repair route,Nia->Sera:0.81
939,59,Milo,Ren,Signal Guild,0.859,0.002,0.861,0.84,False,regional repair route,Milo->Ren:0.86
940,59,Ivo,Mara,Seed Guild,0.886,0.002,0.888,0.84,False,regional repair route,Ivo->Mara:0.89
941,59,Ari,Toma,Bridgewright Guild,0.764,0.006,0.77,0.84,False,regional repair route,Ari->Toma:0.77
942,59,Fay,Lio,Glassgarden Guild,0.789,0.002,0.791,0.832,False,regional repair route,Fay->Lio:0.79
943,59,Nia,Sera,Index Guild,0.81,0.006,0.816,0.826,False,regional repair route,Nia->Sera:0.82
944,60,Ivo,Mara,Seed Guild,0.888,0.002,0.89,0.821,False,regional repair route,Ivo->Mara:0.89
945,60,Ari,Toma,Bridgewright Guild,0.77,0.002,0.772,0.84,False,regional repair route,Ari->Toma:0.77
946,60,Fay,Lio,Glassgarden Guild,0.791,0.006,0.797,0.84,False,regional repair route,Fay->Lio:0.80
947,60,Nia,Sera,Index Guild,0.816,0.006,0.822,0.84,False,regional repair route,Nia->Sera:0.82
948,60,Milo,Ren,Signal Guild,0.861,0.002,0.863,0.84,False,regional repair route,Milo->Ren:0.86
949,60,Ivo,Mara,Seed Guild,0.89,0.002,0.892,0.827,False,regional repair route,Ivo->Mara:0.89
950,60,Ari,Toma,Bridgewright Guild,0.772,0.002,0.774,0.84,False,regional repair route,Ari->Toma:0.77
951,60,Fay,Lio,Glassgarden Guild,0.797,0.002,0.799,0.84,False,regional repair route,Fay->Lio:0.80
952,60,Nia,Sera,Index Guild,0.822,0.006,0.828,0.84,False,regional repair route,Nia->Sera:0.83
953,60,Milo,Ren,Signal Guild,0.863,0.002,0.865,0.84,False,regional repair route,Milo->Ren:0.87
954,60,Ivo,Mara,Seed Guild,0.892,0.002,0.894,0.833,False,regional repair route,Ivo->Mara:0.89
955,60,Ari,Toma,Bridgewright Guild,0.774,0.002,0.776,0.84,False,regional repair route,Ari->Toma:0.78
956,60,Fay,Lio,Glassgarden Guild,0.799,0.002,0.801,0.84,False,regional repair route,Fay->Lio:0.80
957,60,Nia,Sera,Index Guild,0.828,0.006,0.834,0.84,False,regional repair route,Nia->Sera:0.83
958,60,Milo,Ren,Signal Guild,0.865,0.002,0.867,0.84,False,regional repair route,Milo->Ren:0.87
959,60,Ivo,Mara,Seed Guild,0.894,0.002,0.896,0.814,False,regional repair route,Ivo->Mara:0.90
960,61,Ari,Toma,Bridgewright Guild,0.776,0.002,0.778,0.821,False,regional repair route,Ari->Toma:0.78
961,61,Fay,Lio,Glassgarden Guild,0.801,0.002,0.803,0.84,False,regional repair route,Fay->Lio:0.80
962,61,Nia,Sera,Index Guild,0.834,0.006,0.84,0.84,False,regional repair route,Nia->Sera:0.84
963,61,Milo,Ren,Signal Guild,0.867,0.006,0.873,0.84,False,regional repair route,Milo->Ren:0.87
964,61,Ivo,Mara,Seed Guild,0.896,0.002,0.898,0.82,False,regional repair route,Ivo->Mara:0.90
965,61,Ari,Toma,Bridgewright Guild,0.778,0.002,0.78,0.827,False,regional repair route,Ari->Toma:0.78
966,61,Fay,Lio,Glassgarden Guild,0.803,0.002,0.805,0.84,False,regional repair route,Fay->Lio:0.81
967,61,Nia,Sera,Index Guild,0.84,0.006,0.846,0.84,False,regional repair route,Nia->Sera:0.85
968,61,Milo,Ren,Signal Guild,0.873,0.006,0.879,0.84,False,regional repair route,Milo->Ren:0.88
969,61,Ivo,Mara,Seed Guild,0.898,0.002,0.9,0.826,False,regional repair route,Ivo->Mara:0.90
970,61,Ari,Toma,Bridgewright Guild,0.78,0.002,0.782,0.833,False,regional repair route,Ari->Toma:0.78
971,61,Fay,Lio,Glassgarden Guild,0.805,0.002,0.807,0.84,False,regional repair route,Fay->Lio:0.81
972,61,Nia,Sera,Index Guild,0.846,0.002,0.848,0.84,False,regional repair route,Nia->Sera:0.85
973,61,Milo,Ren,Signal Guild,0.879,0.006,0.885,0.84,False,regional repair route,Milo->Ren:0.89
974,61,Ivo,Mara,Seed Guild,0.9,0.002,0.902,0.832,False,regional repair route,Ivo->Mara:0.90
975,61,Ari,Toma,Bridgewright Guild,0.782,0.006,0.788,0.826,False,regional repair route,Ari->Toma:0.79
976,62,Fay,Lio,Glassgarden Guild,0.807,0.002,0.809,0.821,False,regional repair route,Fay->Lio:0.81
977,62,Nia,Sera,Index Guild,0.848,0.002,0.85,0.84,False,regional repair route,Nia->Sera:0.85
978,62,Milo,Ren,Signal Guild,0.885,0.006,0.891,0.84,False,regional repair route,Milo->Ren:0.89
979,62,Ivo,Mara,Seed Guild,0.902,0.006,0.908,0.84,False,regional repair route,Ivo->Mara:0.91
980,62,Ari,Toma,Bridgewright Guild,0.788,0.002,0.79,0.832,False,regional repair route,Ari->Toma:0.79
981,62,Fay,Lio,Glassgarden Guild,0.809,0.002,0.811,0.827,False,regional repair route,Fay->Lio:0.81
982,62,Nia,Sera,Index Guild,0.85,0.002,0.852,0.84,False,regional repair route,Nia->Sera:0.85
983,62,Milo,Ren,Signal Guild,0.891,0.006,0.897,0.84,False,regional repair route,Milo->Ren:0.90
984,62,Ivo,Mara,Seed Guild,0.908,0.006,0.914,0.84,False,regional repair route,Ivo->Mara:0.91
985,62,Ari,Toma,Bridgewright Guild,0.79,0.002,0.792,0.838,False,regional repair route,Ari->Toma:0.79
986,62,Fay,Lio,Glassgarden Guild,0.811,0.002,0.813,0.833,False,regional repair route,Fay->Lio:0.81
987,62,Nia,Sera,Index Guild,0.852,0.002,0.854,0.84,False,regional repair route,Nia->Sera:0.85
988,62,Milo,Ren,Signal Guild,0.897,0.006,0.903,0.84,False,regional repair route,Milo->Ren:0.90
989,62,Ivo,Mara,Seed Guild,0.914,0.006,0.92,0.84,False,regional repair route,Ivo->Mara:0.92
990,62,Ari,Toma,Bridgewright Guild,0.792,0.002,0.794,0.84,False,regional repair route,Ari->Toma:0.79
991,62,Fay,Lio,Glassgarden Guild,0.813,0.006,0.819,0.826,False,regional repair route,Fay->Lio:0.82
992,63,Nia,Sera,Index Guild,0.854,0.002,0.856,0.821,False,regional repair route,Nia->Sera:0.86
993,63,Milo,Ren,Signal Guild,0.903,0.002,0.905,0.84,False,regional repair route,Milo->Ren:0.91
994,63,Ivo,Mara,Seed Guild,0.92,0.0,0.92,0.84,False,regional repair route,Ivo->Mara:0.92
995,63,Ari,Toma,Bridgewright Guild,0.794,0.006,0.8,0.84,False,regional repair route,Ari->Toma:0.80
996,63,Fay,Lio,Glassgarden Guild,0.819,0.002,0.821,0.832,False,regional repair route,Fay->Lio:0.82
997,63,Nia,Sera,Index Guild,0.856,0.002,0.858,0.827,False,regional repair route,Nia->Sera:0.86
998,63,Milo,Ren,Signal Guild,0.905,0.002,0.907,0.84,False,regional repair route,Milo->Ren:0.91
