tick_id,day,season,region,forecast_key,stored_by,hazard,risk_score,valid_until_day,used_for_route,forecast_revision,public_archive_visible
657,47,autumn_wind,signal_ridge,forecast:signal_orchard:d47:r24,Ren,dusk ice,0.463037,54,signal_orchard,24,True
658,48,autumn_wind,orchard_fen,forecast:orchard_riverbend:d48:r26,Mara,fen mud,0.443368,55,orchard_riverbend,27,True
659,48,autumn_wind,central_exchange,forecast:central_repair_ring:d48:r26,Pax,crowded repair yard,0.44229,55,central_repair_ring,26,True
660,48,autumn_wind,riverbend,forecast:riverbend_roofward:d48:r24,Toma,river flood,0.418095,55,riverbend_roofward,24,True
661,48,autumn_wind,roofward,forecast:roofward_archive:d48:r29,Lio,glasshouse heat surge,0.36438,55,roofward_archive,29,True
662,48,autumn_wind,archive_quarter,forecast:archive_signal:d48:r29,Sera,wind archive scatter,0.448703,55,archive_signal,29,True
663,48,autumn_wind,signal_ridge,forecast:signal_orchard:d48:r24,Ren,dusk ice,0.39173,55,signal_orchard,25,True
664,48,autumn_wind,orchard_fen,forecast:orchard_riverbend:d48:r27,Mara,fen mud,0.443368,55,orchard_riverbend,27,True
665,48,autumn_wind,central_exchange,forecast:central_repair_ring:d48:r26,Pax,crowded repair yard,0.342721,55,central_repair_ring,27,True
666,48,autumn_wind,riverbend,forecast:riverbend_roofward:d48:r24,Toma,river flood,0.418095,55,riverbend_roofward,24,True
667,48,autumn_wind,roofward,forecast:roofward_archive:d48:r29,Lio,glasshouse heat surge,0.36438,55,roofward_archive,29,True
668,48,autumn_wind,archive_quarter,forecast:archive_signal:d48:r29,Sera,wind archive scatter,0.448703,55,archive_signal,29,True
669,48,autumn_wind,signal_ridge,forecast:signal_orchard:d48:r25,Ren,dusk ice,0.414964,55,signal_orchard,26,True
670,48,autumn_wind,orchard_fen,forecast:orchard_riverbend:d48:r27,Mara,fen mud,0.443368,55,orchard_riverbend,27,True
671,48,autumn_wind,central_exchange,forecast:central_repair_ring:d48:r27,Pax,crowded repair yard,0.342721,55,central_repair_ring,27,True
672,49,autumn_wind,roofward,forecast:roofward_archive:d49:r29,Lio,glasshouse heat surge,0.320906,56,roofward_archive,30,True
673,49,autumn_wind,archive_quarter,forecast:archive_signal:d49:r29,Sera,wind archive scatter,0.448703,56,archive_signal,29,True
674,49,autumn_wind,signal_ridge,forecast:signal_orchard:d49:r26,Ren,dusk ice,0.414964,56,signal_orchard,26,True
675,49,autumn_wind,orchard_fen,forecast:orchard_riverbend:d49:r27,Mara,fen mud,0.472623,56,orchard_riverbend,28,True
676,49,autumn_wind,central_exchange,forecast:central_repair_ring:d49:r27,Pax,crowded repair yard,0.342721,56,central_repair_ring,27,True
677,49,autumn_wind,riverbend,forecast:riverbend_roofward:d49:r24,Toma,river flood,0.418095,56,riverbend_roofward,24,True
678,49,autumn_wind,roofward,forecast:roofward_archive:d49:r30,Lio,glasshouse heat surge,0.320906,56,roofward_archive,30,True
679,49,autumn_wind,archive_quarter,forecast:archive_signal:d49:r29,Sera,wind archive scatter,0.474117,56,archive_signal,30,True
680,49,autumn_wind,signal_ridge,forecast:signal_orchard:d49:r26,Ren,dusk ice,0.414964,56,signal_orchard,26,True
681,49,autumn_wind,orchard_fen,forecast:orchard_riverbend:d49:r28,Mara,fen mud,0.437614,56,orchard_riverbend,29,True
682,49,autumn_wind,central_exchange,forecast:central_repair_ring:d49:r27,Pax,crowded repair yard,0.342721,56,central_repair_ring,27,True
683,49,autumn_wind,riverbend,forecast:riverbend_roofward:d49:r24,Toma,river flood,0.418095,56,riverbend_roofward,24,True
684,49,autumn_wind,roofward,forecast:roofward_archive:d49:r30,Lio,glasshouse heat surge,0.320906,56,roofward_archive,30,True
685,49,autumn_wind,archive_quarter,forecast:archive_signal:d49:r30,Sera,wind archive scatter,0.474117,56,archive_signal,30,True
686,50,autumn_wind,signal_ridge,forecast:signal_orchard:d50:r26,Ren,dusk ice,0.46467,57,signal_orchard,27,True
687,50,autumn_wind,orchard_fen,forecast:orchard_riverbend:d50:r29,Mara,fen mud,0.437614,57,orchard_riverbend,29,True
688,50,autumn_wind,central_exchange,forecast:central_repair_ring:d50:r27,Pax,crowded repair yard,0.401242,57,central_repair_ring,28,True
689,50,autumn_wind,riverbend,forecast:riverbend_roofward:d50:r24,Toma,river flood,0.418095,57,riverbend_roofward,24,True
690,50,autumn_wind,roofward,forecast:roofward_archive:d50:r30,Lio,glasshouse heat surge,0.320906,57,roofward_archive,30,True
691,50,autumn_wind,archive_quarter,forecast:archive_signal:d50:r30,Sera,wind archive scatter,0.474117,57,archive_signal,30,True
692,50,autumn_wind,signal_ridge,forecast:signal_orchard:d50:r27,Ren,dusk ice,0.46467,57,signal_orchard,27,True
693,50,autumn_wind,orchard_fen,forecast:orchard_riverbend:d50:r29,Mara,fen mud,0.384612,57,orchard_riverbend,30,True
694,50,autumn_wind,central_exchange,forecast:central_repair_ring:d50:r28,Pax,crowded repair yard,0.547228,57,central_repair_ring,29,True
695,50,autumn_wind,riverbend,forecast:riverbend_roofward:d50:r24,Toma,river flood,0.418095,57,riverbend_roofward,24,True
696,50,autumn_wind,roofward,forecast:roofward_archive:d50:r30,Lio,glasshouse heat surge,0.320906,57,roofward_archive,30,True
697,50,autumn_wind,archive_quarter,forecast:archive_signal:d50:r30,Sera,wind archive scatter,0.474117,57,archive_signal,30,True
698,50,autumn_wind,signal_ridge,forecast:signal_orchard:d50:r27,Ren,dusk ice,0.46467,57,signal_orchard,27,True
699,50,autumn_wind,orchard_fen,forecast:orchard_riverbend:d50:r30,Mara,fen mud,0.384612,57,orchard_riverbend,30,True
700,51,autumn_wind,central_exchange,forecast:central_repair_ring:d51:r29,Pax,crowded repair yard,0.415304,58,central_repair_ring,30,True
701,51,autumn_wind,riverbend,forecast:riverbend_roofward:d51:r24,Toma,river flood,0.418095,58,riverbend_roofward,24,True
702,51,autumn_wind,roofward,forecast:roofward_archive:d51:r30,Lio,glasshouse heat surge,0.320906,58,roofward_archive,30,True
703,51,autumn_wind,archive_quarter,forecast:archive_signal:d51:r30,Sera,wind archive scatter,0.474117,58,archive_signal,30,True
704,51,autumn_wind,signal_ridge,forecast:signal_orchard:d51:r27,Ren,dusk ice,0.46467,58,signal_orchard,27,True
705,51,autumn_wind,orchard_fen,forecast:orchard_riverbend:d51:r30,Mara,fen mud,0.384612,58,orchard_riverbend,30,True
706,51,autumn_wind,central_exchange,forecast:central_repair_ring:d51:r30,Pax,crowded repair yard,0.415304,58,central_repair_ring,30,True
707,51,autumn_wind,riverbend,forecast:riverbend_roofward:d51:r24,Toma,river flood,0.465547,58,riverbend_roofward,25,True
708,51,autumn_wind,roofward,forecast:roofward_archive:d51:r30,Lio,glasshouse heat surge,0.320906,58,roofward_archive,30,True
709,51,autumn_wind,archive_quarter,forecast:archive_signal:d51:r30,Sera,wind archive scatter,0.474117,58,archive_signal,30,True
710,51,autumn_wind,signal_ridge,forecast:signal_orchard:d51:r27,Ren,dusk ice,0.46467,58,signal_orchard,27,True
711,51,autumn_wind,orchard_fen,forecast:orchard_riverbend:d51:r30,Mara,fen mud,0.384612,58,orchard_riverbend,30,True
712,51,autumn_wind,central_exchange,forecast:central_repair_ring:d51:r30,Pax,crowded repair yard,0.415304,58,central_repair_ring,30,True
713,51,autumn_wind,riverbend,forecast:riverbend_roofward:d51:r25,Toma,river flood,0.465547,58,riverbend_roofward,25,True
714,52,autumn_wind,roofward,forecast:roofward_archive:d52:r30,Lio,glasshouse heat surge,0.438334,59,roofward_archive,31,True
715,52,autumn_wind,archive_quarter,forecast:archive_signal:d52:r30,Sera,wind archive scatter,0.474117,59,archive_signal,30,True
716,52,autumn_wind,signal_ridge,forecast:signal_orchard:d52:r27,Ren,dusk ice,0.46467,59,signal_orchard,27,True
717,52,autumn_wind,orchard_fen,forecast:orchard_riverbend:d52:r30,Mara,fen mud,0.384612,59,orchard_riverbend,30,True
718,52,autumn_wind,central_exchange,forecast:central_repair_ring:d52:r30,Pax,crowded repair yard,0.415304,59,central_repair_ring,30,True
719,52,autumn_wind,riverbend,forecast:riverbend_roofward:d52:r25,Toma,river flood,0.465547,59,riverbend_roofward,25,True
720,52,autumn_wind,roofward,forecast:roofward_archive:d52:r31,Lio,glasshouse heat surge,0.438334,59,roofward_archive,31,True
721,52,autumn_wind,archive_quarter,forecast:archive_signal:d52:r30,Sera,wind archive scatter,0.394833,59,archive_signal,31,True
722,52,autumn_wind,signal_ridge,forecast:signal_orchard:d52:r27,Ren,dusk ice,0.46467,59,signal_orchard,27,True
723,52,autumn_wind,orchard_fen,forecast:orchard_riverbend:d52:r30,Mara,fen mud,0.384612,59,orchard_riverbend,30,True
724,52,autumn_wind,central_exchange,forecast:central_repair_ring:d52:r30,Pax,crowded repair yard,0.415304,59,central_repair_ring,30,True
725,52,autumn_wind,riverbend,forecast:riverbend_roofward:d52:r25,Toma,river flood,0.465547,59,riverbend_roofward,25,True
726,52,autumn_wind,roofward,forecast:roofward_archive:d52:r31,Lio,glasshouse heat surge,0.438334,59,roofward_archive,31,True
727,52,autumn_wind,archive_quarter,forecast:archive_signal:d52:r31,Sera,wind archive scatter,0.394833,59,archive_signal,31,True
728,53,autumn_wind,signal_ridge,forecast:signal_orchard:d53:r27,Ren,dusk ice,0.392188,60,signal_orchard,28,True
729,53,autumn_wind,orchard_fen,forecast:orchard_riverbend:d53:r30,Mara,fen mud,0.384612,60,orchard_riverbend,30,True
730,53,autumn_wind,central_exchange,forecast:central_repair_ring:d53:r30,Pax,crowded repair yard,0.415304,60,central_repair_ring,30,True
731,53,autumn_wind,riverbend,forecast:riverbend_roofward:d53:r25,Toma,river flood,0.465547,60,riverbend_roofward,25,True
732,53,autumn_wind,roofward,forecast:roofward_archive:d53:r31,Lio,glasshouse heat surge,0.438334,60,roofward_archive,31,True
733,53,autumn_wind,archive_quarter,forecast:archive_signal:d53:r31,Sera,wind archive scatter,0.394833,60,archive_signal,31,True
734,53,autumn_wind,signal_ridge,forecast:signal_orchard:d53:r28,Ren,dusk ice,0.392188,60,signal_orchard,28,True
735,53,autumn_wind,orchard_fen,forecast:orchard_riverbend:d53:r30,Mara,fen mud,0.499371,60,orchard_riverbend,31,True
736,53,autumn_wind,central_exchange,forecast:central_repair_ring:d53:r30,Pax,crowded repair yard,0.415304,60,central_repair_ring,30,True
737,53,autumn_wind,riverbend,forecast:riverbend_roofward:d53:r25,Toma,river flood,0.465547,60,riverbend_roofward,25,True
738,53,autumn_wind,roofward,forecast:roofward_archive:d53:r31,Lio,glasshouse heat surge,0.438334,60,roofward_archive,31,True
739,53,autumn_wind,archive_quarter,forecast:archive_signal:d53:r31,Sera,wind archive scatter,0.394833,60,archive_signal,31,True
740,53,autumn_wind,signal_ridge,forecast:signal_orchard:d53:r28,Ren,dusk ice,0.392188,60,signal_orchard,28,True
741,53,autumn_wind,orchard_fen,forecast:orchard_riverbend:d53:r31,Mara,fen mud,0.499371,60,orchard_riverbend,31,True
742,54,autumn_wind,central_exchange,forecast:central_repair_ring:d54:r30,Pax,crowded repair yard,0.507965,61,central_repair_ring,31,True
743,54,autumn_wind,riverbend,forecast:riverbend_roofward:d54:r25,Toma,river flood,0.349233,61,riverbend_roofward,26,True
744,54,autumn_wind,roofward,forecast:roofward_archive:d54:r31,Lio,glasshouse heat surge,0.438334,61,roofward_archive,31,True
745,54,autumn_wind,archive_quarter,forecast:archive_signal:d54:r31,Sera,wind archive scatter,0.394833,61,archive_signal,31,True
746,54,autumn_wind,signal_ridge,forecast:signal_orchard:d54:r28,Ren,dusk ice,0.392188,61,signal_orchard,28,True
747,54,autumn_wind,orchard_fen,forecast:orchard_riverbend:d54:r31,Mara,fen mud,0.499371,61,orchard_riverbend,31,True
748,54,autumn_wind,central_exchange,forecast:central_repair_ring:d54:r31,Pax,crowded repair yard,0.507965,61,central_repair_ring,31,True
749,54,autumn_wind,riverbend,forecast:riverbend_roofward:d54:r26,Toma,river flood,0.359865,61,riverbend_roofward,27,True
750,54,autumn_wind,roofward,forecast:roofward_archive:d54:r31,Lio,glasshouse heat surge,0.438334,61,roofward_archive,31,True
751,54,autumn_wind,archive_quarter,forecast:archive_signal:d54:r31,Sera,wind archive scatter,0.394833,61,archive_signal,31,True
752,54,autumn_wind,signal_ridge,forecast:signal_orchard:d54:r28,Ren,dusk ice,0.392188,61,signal_orchard,28,True
753,54,autumn_wind,orchard_fen,forecast:orchard_riverbend:d54:r31,Mara,fen mud,0.499371,61,orchard_riverbend,31,True
754,54,autumn_wind,central_exchange,forecast:central_repair_ring:d54:r31,Pax,crowded repair yard,0.507965,61,central_repair_ring,31,True
755,54,autumn_wind,riverbend,forecast:riverbend_roofward:d54:r27,Toma,river flood,0.406042,61,riverbend_roofward,28,True
756,55,winter_cold,roofward,forecast:roofward_archive:d55:r31,Lio,glasshouse heat surge,0.471214,63,roofward_archive,32,True
757,55,winter_cold,archive_quarter,forecast:archive_signal:d55:r31,Sera,wind archive scatter,0.394833,63,archive_signal,31,True
758,55,winter_cold,signal_ridge,forecast:signal_orchard:d55:r28,Ren,dusk ice,0.392188,63,signal_orchard,28,True
759,55,winter_cold,orchard_fen,forecast:orchard_riverbend:d55:r31,Mara,fen mud,0.499371,63,orchard_riverbend,31,True
760,55,winter_cold,central_exchange,forecast:central_repair_ring:d55:r31,Pax,crowded repair yard,0.507965,63,central_repair_ring,31,True
761,55,winter_cold,riverbend,forecast:riverbend_roofward:d55:r28,Toma,river flood,0.406042,63,riverbend_roofward,28,True
762,55,winter_cold,roofward,forecast:roofward_archive:d55:r32,Lio,glasshouse heat surge,0.52362,63,roofward_archive,33,True
763,55,winter_cold,archive_quarter,forecast:archive_signal:d55:r31,Sera,wind archive scatter,0.588633,63,archive_signal,32,True
764,55,winter_cold,signal_ridge,forecast:signal_orchard:d55:r28,Ren,dusk ice,0.392188,63,signal_orchard,28,True
765,55,winter_cold,orchard_fen,forecast:orchard_riverbend:d55:r31,Mara,fen mud,0.499371,63,orchard_riverbend,31,True
766,55,winter_cold,central_exchange,forecast:central_repair_ring:d55:r31,Pax,crowded repair yard,0.507965,63,central_repair_ring,31,True
767,55,winter_cold,riverbend,forecast:riverbend_roofward:d55:r28,Toma,river flood,0.406042,63,riverbend_roofward,28,True
768,55,winter_cold,roofward,forecast:roofward_archive:d55:r33,Lio,glasshouse heat surge,0.667894,63,roofward_archive,34,True
769,55,winter_cold,archive_quarter,forecast:archive_signal:d55:r32,Sera,wind archive scatter,0.588633,63,archive_signal,32,True
770,56,winter_cold,orchard_fen,forecast:orchard_riverbend:d56:r31,Mara,fen mud,0.445104,64,orchard_riverbend,32,True
771,56,winter_cold,central_exchange,forecast:central_repair_ring:d56:r31,Pax,crowded repair yard,0.507965,64,central_repair_ring,31,True
772,56,winter_cold,riverbend,forecast:riverbend_roofward:d56:r28,Toma,river flood,0.406042,64,riverbend_roofward,28,True
773,56,winter_cold,roofward,forecast:roofward_archive:d56:r34,Lio,glasshouse heat surge,0.667894,64,roofward_archive,34,True
774,56,winter_cold,archive_quarter,forecast:archive_signal:d56:r32,Sera,wind archive scatter,0.556497,64,archive_signal,33,True
775,56,winter_cold,signal_ridge,forecast:signal_orchard:d56:r28,Ren,dusk ice,0.392188,64,signal_orchard,28,True
776,56,winter_cold,orchard_fen,forecast:orchard_riverbend:d56:r32,Mara,fen mud,0.445104,64,orchard_riverbend,32,True
777,56,winter_cold,central_exchange,forecast:central_repair_ring:d56:r31,Pax,crowded repair yard,0.57711,64,central_repair_ring,32,True
778,56,winter_cold,riverbend,forecast:riverbend_roofward:d56:r28,Toma,river flood,0.406042,64,riverbend_roofward,28,True
779,56,winter_cold,roofward,forecast:roofward_archive:d56:r34,Lio,glasshouse heat surge,0.667894,64,roofward_archive,34,True
780,56,winter_cold,archive_quarter,forecast:archive_signal:d56:r33,Sera,wind archive scatter,0.590699,64,archive_signal,34,True
781,56,winter_cold,signal_ridge,forecast:signal_orchard:d56:r28,Ren,dusk ice,0.392188,64,signal_orchard,28,True
782,56,winter_cold,orchard_fen,forecast:orchard_riverbend:d56:r32,Mara,fen mud,0.445104,64,orchard_riverbend,32,True
783,56,winter_cold,central_exchange,forecast:central_repair_ring:d56:r32,Pax,crowded repair yard,0.57711,64,central_repair_ring,32,True
784,57,winter_cold,riverbend,forecast:riverbend_roofward:d57:r28,Toma,river flood,0.512105,65,riverbend_roofward,29,True
785,57,winter_cold,roofward,forecast:roofward_archive:d57:r34,Lio,glasshouse heat surge,0.667894,65,roofward_archive,34,True
786,57,winter_cold,archive_quarter,forecast:archive_signal:d57:r34,Sera,wind archive scatter,0.590699,65,archive_signal,34,True
787,57,winter_cold,signal_ridge,forecast:signal_orchard:d57:r28,Ren,dusk ice,0.631093,65,signal_orchard,29,True
788,57,winter_cold,orchard_fen,forecast:orchard_riverbend:d57:r32,Mara,fen mud,0.445104,65,orchard_riverbend,32,True
789,57,winter_cold,central_exchange,forecast:central_repair_ring:d57:r32,Pax,crowded repair yard,0.57711,65,central_repair_ring,32,True
790,57,winter_cold,riverbend,forecast:riverbend_roofward:d57:r29,Toma,river flood,0.512105,65,riverbend_roofward,29,True
791,57,winter_cold,roofward,forecast:roofward_archive:d57:r34,Lio,glasshouse heat surge,0.49229,65,roofward_archive,35,True
792,57,winter_cold,archive_quarter,forecast:archive_signal:d57:r34,Sera,wind archive scatter,0.590699,65,archive_signal,34,True
793,57,winter_cold,signal_ridge,forecast:signal_orchard:d57:r29,Ren,dusk ice,0.654786,65,signal_orchard,30,True
794,57,winter_cold,orchard_fen,forecast:orchard_riverbend:d57:r32,Mara,fen mud,0.445104,65,orchard_riverbend,32,True
795,57,winter_cold,central_exchange,forecast:central_repair_ring:d57:r32,Pax,crowded repair yard,0.57711,65,central_repair_ring,32,True
796,57,winter_cold,riverbend,forecast:riverbend_roofward:d57:r29,Toma,river flood,0.512105,65,riverbend_roofward,29,True
797,57,winter_cold,roofward,forecast:roofward_archive:d57:r35,Lio,glasshouse heat surge,0.49229,65,roofward_archive,35,True
798,58,winter_cold,archive_quarter,forecast:archive_signal:d58:r34,Sera,wind archive scatter,0.473969,66,archive_signal,35,True
799,58,winter_cold,signal_ridge,forecast:signal_orchard:d58:r30,Ren,dusk ice,0.654786,66,signal_orchard,30,True
800,58,winter_cold,orchard_fen,forecast:orchard_riverbend:d58:r32,Mara,fen mud,0.602709,66,orchard_riverbend,33,True
801,58,winter_cold,central_exchange,forecast:central_repair_ring:d58:r32,Pax,crowded repair yard,0.57711,66,central_repair_ring,32,True
802,58,winter_cold,riverbend,forecast:riverbend_roofward:d58:r29,Toma,river flood,0.512105,66,riverbend_roofward,29,True
803,58,winter_cold,roofward,forecast:roofward_archive:d58:r35,Lio,glasshouse heat surge,0.49229,66,roofward_archive,35,True
804,58,winter_cold,archive_quarter,forecast:archive_signal:d58:r35,Sera,wind archive scatter,0.473969,66,archive_signal,35,True
805,58,winter_cold,signal_ridge,forecast:signal_orchard:d58:r30,Ren,dusk ice,0.61822,66,signal_orchard,31,True
806,58,winter_cold,orchard_fen,forecast:orchard_riverbend:d58:r33,Mara,fen mud,0.560439,66,orchard_riverbend,34,True
807,58,winter_cold,central_exchange,forecast:central_repair_ring:d58:r32,Pax,crowded repair yard,0.57711,66,central_repair_ring,32,True
808,58,winter_cold,riverbend,forecast:riverbend_roofward:d58:r29,Toma,river flood,0.512105,66,riverbend_roofward,29,True
809,58,winter_cold,roofward,forecast:roofward_archive:d58:r35,Lio,glasshouse heat surge,0.49229,66,roofward_archive,35,True
810,58,winter_cold,archive_quarter,forecast:archive_signal:d58:r35,Sera,wind archive scatter,0.473969,66,archive_signal,35,True
811,58,winter_cold,signal_ridge,forecast:signal_orchard:d58:r31,Ren,dusk ice,0.61822,66,signal_orchard,31,True
812,59,winter_cold,orchard_fen,forecast:orchard_riverbend:d59:r34,Mara,fen mud,0.591803,67,orchard_riverbend,35,True
813,59,winter_cold,central_exchange,forecast:central_repair_ring:d59:r32,Pax,crowded repair yard,0.466871,67,central_repair_ring,33,True
814,59,winter_cold,riverbend,forecast:riverbend_roofward:d59:r29,Toma,river flood,0.512105,67,riverbend_roofward,29,True
815,59,winter_cold,roofward,forecast:roofward_archive:d59:r35,Lio,glasshouse heat surge,0.49229,67,roofward_archive,35,True
816,59,winter_cold,archive_quarter,forecast:archive_signal:d59:r35,Sera,wind archive scatter,0.473969,67,archive_signal,35,True
817,59,winter_cold,signal_ridge,forecast:signal_orchard:d59:r31,Ren,dusk ice,0.61822,67,signal_orchard,31,True
818,59,winter_cold,orchard_fen,forecast:orchard_riverbend:d59:r35,Mara,fen mud,0.591803,67,orchard_riverbend,35,True
819,59,winter_cold,central_exchange,forecast:central_repair_ring:d59:r33,Pax,crowded repair yard,0.479204,67,central_repair_ring,34,True
820,59,winter_cold,riverbend,forecast:riverbend_roofward:d59:r29,Toma,river flood,0.512105,67,riverbend_roofward,29,True
821,59,winter_cold,roofward,forecast:roofward_archive:d59:r35,Lio,glasshouse heat surge,0.49229,67,roofward_archive,35,True
822,59,winter_cold,archive_quarter,forecast:archive_signal:d59:r35,Sera,wind archive scatter,0.473969,67,archive_signal,35,True
823,59,winter_cold,signal_ridge,forecast:signal_orchard:d59:r31,Ren,dusk ice,0.61822,67,signal_orchard,31,True
824,59,winter_cold,orchard_fen,forecast:orchard_riverbend:d59:r35,Mara,fen mud,0.591803,67,orchard_riverbend,35,True
825,59,winter_cold,central_exchange,forecast:central_repair_ring:d59:r34,Pax,crowded repair yard,0.525857,67,central_repair_ring,35,True
826,60,winter_cold,riverbend,forecast:riverbend_roofward:d60:r29,Toma,river flood,0.448669,68,riverbend_roofward,30,True
827,60,winter_cold,roofward,forecast:roofward_archive:d60:r35,Lio,glasshouse heat surge,0.49229,68,roofward_archive,35,True
828,60,winter_cold,archive_quarter,forecast:archive_signal:d60:r35,Sera,wind archive scatter,0.473969,68,archive_signal,35,True
829,60,winter_cold,signal_ridge,forecast:signal_orchard:d60:r31,Ren,dusk ice,0.61822,68,signal_orchard,31,True
830,60,winter_cold,orchard_fen,forecast:orchard_riverbend:d60:r35,Mara,fen mud,0.591803,68,orchard_riverbend,35,True
831,60,winter_cold,central_exchange,forecast:central_repair_ring:d60:r35,Pax,crowded repair yard,0.525857,68,central_repair_ring,35,True
832,60,winter_cold,riverbend,forecast:riverbend_roofward:d60:r30,Toma,river flood,0.448669,68,riverbend_roofward,30,True
833,60,winter_cold,roofward,forecast:roofward_archive:d60:r35,Lio,glasshouse heat surge,0.572721,68,roofward_archive,36,True
834,60,winter_cold,archive_quarter,forecast:archive_signal:d60:r35,Sera,wind archive scatter,0.473969,68,archive_signal,35,True
835,60,winter_cold,signal_ridge,forecast:signal_orchard:d60:r31,Ren,dusk ice,0.61822,68,signal_orchard,31,True
836,60,winter_cold,orchard_fen,forecast:orchard_riverbend:d60:r35,Mara,fen mud,0.591803,68,orchard_riverbend,35,True
837,60,winter_cold,central_exchange,forecast:central_repair_ring:d60:r35,Pax,crowded repair yard,0.525857,68,central_repair_ring,35,True
838,60,winter_cold,riverbend,forecast:riverbend_roofward:d60:r30,Toma,river flood,0.448669,68,riverbend_roofward,30,True
839,60,winter_cold,roofward,forecast:roofward_archive:d60:r36,Lio,glasshouse heat surge,0.572721,68,roofward_archive,36,True
840,61,winter_cold,archive_quarter,forecast:archive_signal:d61:r35,Sera,wind archive scatter,0.567591,69,archive_signal,36,True
841,61,winter_cold,signal_ridge,forecast:signal_orchard:d61:r31,Ren,dusk ice,0.61822,69,signal_orchard,31,True
842,61,winter_cold,orchard_fen,forecast:orchard_riverbend:d61:r35,Mara,fen mud,0.591803,69,orchard_riverbend,35,True
843,61,winter_cold,central_exchange,forecast:central_repair_ring:d61:r35,Pax,crowded repair yard,0.525857,69,central_repair_ring,35,True
844,61,winter_cold,riverbend,forecast:riverbend_roofward:d61:r30,Toma,river flood,0.448669,69,riverbend_roofward,30,True
845,61,winter_cold,roofward,forecast:roofward_archive:d61:r36,Lio,glasshouse heat surge,0.572721,69,roofward_archive,36,True
846,61,winter_cold,archive_quarter,forecast:archive_signal:d61:r36,Sera,wind archive scatter,0.567591,69,archive_signal,36,True
847,61,winter_cold,signal_ridge,forecast:signal_orchard:d61:r31,Ren,dusk ice,0.521582,69,signal_orchard,32,True
848,61,winter_cold,orchard_fen,forecast:orchard_riverbend:d61:r35,Mara,fen mud,0.591803,69,orchard_riverbend,35,True
849,61,winter_cold,central_exchange,forecast:central_repair_ring:d61:r35,Pax,crowded repair yard,0.525857,69,central_repair_ring,35,True
850,61,winter_cold,riverbend,forecast:riverbend_roofward:d61:r30,Toma,river flood,0.448669,69,riverbend_roofward,30,True
851,61,winter_cold,roofward,forecast:roofward_archive:d61:r36,Lio,glasshouse heat surge,0.572721,69,roofward_archive,36,True
852,61,winter_cold,archive_quarter,forecast:archive_signal:d61:r36,Sera,wind archive scatter,0.567591,69,archive_signal,36,True
853,61,winter_cold,signal_ridge,forecast:signal_orchard:d61:r32,Ren,dusk ice,0.521582,69,signal_orchard,32,True
854,62,winter_cold,orchard_fen,forecast:orchard_riverbend:d62:r35,Mara,fen mud,0.514185,70,orchard_riverbend,36,True
855,62,winter_cold,central_exchange,forecast:central_repair_ring:d62:r35,Pax,crowded repair yard,0.525857,70,central_repair_ring,35,True
856,62,winter_cold,riverbend,forecast:riverbend_roofward:d62:r30,Toma,river flood,0.448669,70,riverbend_roofward,30,True
857,62,winter_cold,roofward,forecast:roofward_archive:d62:r36,Lio,glasshouse heat surge,0.572721,70,roofward_archive,36,True
858,62,winter_cold,archive_quarter,forecast:archive_signal:d62:r36,Sera,wind archive scatter,0.567591,70,archive_signal,36,True
859,62,winter_cold,signal_ridge,forecast:signal_orchard:d62:r32,Ren,dusk ice,0.521582,70,signal_orchard,32,True
860,62,winter_cold,orchard_fen,forecast:orchard_riverbend:d62:r36,Mara,fen mud,0.514185,70,orchard_riverbend,36,True
861,62,winter_cold,central_exchange,forecast:central_repair_ring:d62:r35,Pax,crowded repair yard,0.62532,70,central_repair_ring,36,True
862,62,winter_cold,riverbend,forecast:riverbend_roofward:d62:r30,Toma,river flood,0.448669,70,riverbend_roofward,30,True
863,62,winter_cold,roofward,forecast:roofward_archive:d62:r36,Lio,glasshouse heat surge,0.572721,70,roofward_archive,36,True
864,62,winter_cold,archive_quarter,forecast:archive_signal:d62:r36,Sera,wind archive scatter,0.567591,70,archive_signal,36,True
865,62,winter_cold,signal_ridge,forecast:signal_orchard:d62:r32,Ren,dusk ice,0.521582,70,signal_orchard,32,True
866,62,winter_cold,orchard_fen,forecast:orchard_riverbend:d62:r36,Mara,fen mud,0.514185,70,orchard_riverbend,36,True
867,62,winter_cold,central_exchange,forecast:central_repair_ring:d62:r36,Pax,crowded repair yard,0.62532,70,central_repair_ring,36,True
868,63,winter_cold,roofward,forecast:roofward_archive:d63:r36,Lio,glasshouse heat surge,0.638442,71,roofward_archive,37,True
869,63,winter_cold,archive_quarter,forecast:archive_signal:d63:r36,Sera,wind archive scatter,0.567591,71,archive_signal,36,True
870,63,winter_cold,signal_ridge,forecast:signal_orchard:d63:r32,Ren,dusk ice,0.521582,71,signal_orchard,32,True
871,63,winter_cold,orchard_fen,forecast:orchard_riverbend:d63:r36,Mara,fen mud,0.514185,71,orchard_riverbend,36,True
872,63,winter_cold,central_exchange,forecast:central_repair_ring:d63:r36,Pax,crowded repair yard,0.62532,71,central_repair_ring,36,True
873,63,winter_cold,riverbend,forecast:riverbend_roofward:d63:r30,Toma,river flood,0.560507,71,riverbend_roofward,31,True
874,63,winter_cold,roofward,forecast:roofward_archive:d63:r37,Lio,glasshouse heat surge,0.638442,71,roofward_archive,37,True
875,63,winter_cold,archive_quarter,forecast:archive_signal:d63:r36,Sera,wind archive scatter,0.550605,71,archive_signal,37,True
