tick_id,day,agent,infrastructure_id,old_routine,new_routine,mutation_kind,triggered_by_state,routine_changed,later_visible
0,1,Ari,river_mill_bridge,manual household workaround,unchanged,stable,durability=0.85; skill=0.34; ecology=0.57,False,False
585,33,Fay,roof_greenhouse_cistern,manual household workaround,water->herbs->comfort meals,infrastructure routine carried,durability=0.70; skill=0.92; ecology=0.92,False,True
586,33,Nia,archive_public_kiosk,manual household workaround,paper->public records->fewer private interruptions,infrastructure routine carried,durability=0.57; skill=0.92; ecology=0.92,False,True
587,33,Milo,dusk_signal_workshop,manual household workaround,oil+wire->signals->safer dusk travel,infrastructure routine carried,durability=0.77; skill=0.92; ecology=0.92,False,True
588,33,Ari,river_mill_bridge,manual household workaround,planks->repairs->market access,infrastructure routine carried,durability=0.81; skill=0.92; ecology=0.92,False,True
589,33,Fay,roof_greenhouse_cistern,manual household workaround,water->herbs->comfort meals,infrastructure routine carried,durability=0.69; skill=0.92; ecology=0.92,False,True
590,33,Nia,archive_public_kiosk,manual household workaround,paper->public records->fewer private interruptions,infrastructure routine carried,durability=0.56; skill=0.92; ecology=0.92,False,True
591,33,Milo,dusk_signal_workshop,manual household workaround,oil+wire->signals->safer dusk travel,infrastructure routine carried,durability=0.77; skill=0.92; ecology=0.92,False,True
592,33,Ari,river_mill_bridge,manual household workaround,planks->repairs->market access,infrastructure routine carried,durability=0.80; skill=0.92; ecology=0.91,False,True
593,33,Fay,roof_greenhouse_cistern,manual household workaround,water->herbs->comfort meals,infrastructure routine carried,durability=0.68; skill=0.92; ecology=0.92,False,True
594,34,Nia,archive_public_kiosk,manual household workaround,paper->public records->fewer private interruptions,infrastructure routine carried,durability=0.66; skill=0.92; ecology=0.92,False,True
595,34,Milo,dusk_signal_workshop,manual household workaround,oil+wire->signals->safer dusk travel,infrastructure routine carried,durability=0.76; skill=0.92; ecology=0.92,False,True
596,34,Ari,river_mill_bridge,manual household workaround,planks->repairs->market access,infrastructure routine carried,durability=0.79; skill=0.92; ecology=0.91,False,True
597,34,Fay,roof_greenhouse_cistern,manual household workaround,water->herbs->comfort meals,infrastructure routine carried,durability=0.67; skill=0.92; ecology=0.92,False,True
598,34,Nia,archive_public_kiosk,manual household workaround,paper->public records->fewer private interruptions,infrastructure routine carried,durability=0.65; skill=0.92; ecology=0.92,False,True
599,34,Milo,dusk_signal_workshop,manual household workaround,oil+wire->signals->safer dusk travel,infrastructure routine carried,durability=0.75; skill=0.92; ecology=0.92,False,True
600,34,Ari,river_mill_bridge,manual household workaround,planks->repairs->market access,infrastructure routine carried,durability=0.78; skill=0.92; ecology=0.92,False,True
601,34,Fay,roof_greenhouse_cistern,manual household workaround,water->herbs->comfort meals,infrastructure routine carried,durability=0.67; skill=0.92; ecology=0.92,False,True
602,34,Nia,archive_public_kiosk,manual household workaround,paper->public records->fewer private interruptions,infrastructure routine carried,durability=0.64; skill=0.92; ecology=0.92,False,True
603,34,Milo,dusk_signal_workshop,manual household workaround,oil+wire->signals->safer dusk travel,infrastructure routine carried,durability=0.74; skill=0.92; ecology=0.91,False,True
604,34,Ari,river_mill_bridge,manual household workaround,planks->repairs->market access,infrastructure routine carried,durability=0.77; skill=0.92; ecology=0.92,False,True
605,34,Fay,roof_greenhouse_cistern,manual household workaround,water->herbs->comfort meals,routine disrupted by failure,durability=0.65; skill=0.92; ecology=0.89,False,True
606,34,Nia,archive_public_kiosk,manual household workaround,paper->public records->fewer private interruptions,infrastructure routine carried,durability=0.63; skill=0.92; ecology=0.92,False,True
607,34,Milo,dusk_signal_workshop,manual household workaround,oil+wire->signals->safer dusk travel,infrastructure routine carried,durability=0.73; skill=0.92; ecology=0.92,False,True
608,34,Ari,river_mill_bridge,manual household workaround,planks->repairs->market access,infrastructure routine carried,durability=0.76; skill=0.92; ecology=0.92,False,True
609,34,Fay,roof_greenhouse_cistern,manual household workaround,water->herbs->comfort meals,infrastructure routine carried,durability=0.64; skill=0.92; ecology=0.91,False,True
610,34,Nia,archive_public_kiosk,manual household workaround,paper->public records->fewer private interruptions,infrastructure routine carried,durability=0.63; skill=0.92; ecology=0.92,False,True
611,34,Milo,dusk_signal_workshop,manual household workaround,oil+wire->signals->safer dusk travel,infrastructure routine carried,durability=0.73; skill=0.92; ecology=0.92,False,True
612,35,Ari,river_mill_bridge,manual household workaround,planks->repairs->market access,infrastructure routine carried,durability=0.76; skill=0.92; ecology=0.92,False,True
613,35,Fay,roof_greenhouse_cistern,manual household workaround,water->herbs->comfort meals,infrastructure routine carried,durability=0.63; skill=0.92; ecology=0.91,False,True
614,35,Nia,archive_public_kiosk,manual household workaround,paper->public records->fewer private interruptions,infrastructure routine carried,durability=0.61; skill=0.92; ecology=0.92,False,True
615,35,Milo,dusk_signal_workshop,manual household workaround,oil+wire->signals->safer dusk travel,infrastructure routine carried,durability=0.72; skill=0.92; ecology=0.92,False,True
616,35,Ari,river_mill_bridge,manual household workaround,planks->repairs->market access,infrastructure routine carried,durability=0.75; skill=0.92; ecology=0.92,False,True
617,35,Fay,roof_greenhouse_cistern,manual household workaround,water->herbs->comfort meals,infrastructure routine carried,durability=0.62; skill=0.92; ecology=0.92,False,True
618,35,Nia,archive_public_kiosk,manual household workaround,paper->public records->fewer private interruptions,infrastructure routine carried,durability=0.61; skill=0.92; ecology=0.92,False,True
619,35,Milo,dusk_signal_workshop,manual household workaround,oil+wire->signals->safer dusk travel,infrastructure routine carried,durability=0.72; skill=0.92; ecology=0.92,False,True
620,35,Ari,river_mill_bridge,manual household workaround,planks->repairs->market access,infrastructure routine carried,durability=0.74; skill=0.92; ecology=0.92,False,True
621,35,Fay,roof_greenhouse_cistern,manual household workaround,water->herbs->comfort meals,infrastructure routine carried,durability=0.72; skill=0.92; ecology=0.92,False,True
622,35,Nia,archive_public_kiosk,manual household workaround,paper->public records->fewer private interruptions,infrastructure routine carried,durability=0.69; skill=0.92; ecology=0.92,False,True
623,35,Milo,dusk_signal_workshop,manual household workaround,oil+wire->signals->safer dusk travel,infrastructure routine carried,durability=0.70; skill=0.92; ecology=0.92,False,True
624,35,Ari,river_mill_bridge,manual household workaround,planks->repairs->market access,infrastructure routine carried,durability=0.74; skill=0.92; ecology=0.92,False,True
625,35,Fay,roof_greenhouse_cistern,manual household workaround,water->herbs->comfort meals,infrastructure routine carried,durability=0.72; skill=0.92; ecology=0.92,False,True
626,35,Nia,archive_public_kiosk,manual household workaround,paper->public records->fewer private interruptions,infrastructure routine carried,durability=0.68; skill=0.92; ecology=0.92,False,True
627,35,Milo,dusk_signal_workshop,manual household workaround,oil+wire->signals->safer dusk travel,infrastructure routine carried,durability=0.69; skill=0.92; ecology=0.91,False,True
628,35,Ari,river_mill_bridge,manual household workaround,planks->repairs->market access,infrastructure routine carried,durability=0.73; skill=0.92; ecology=0.92,False,True
629,35,Fay,roof_greenhouse_cistern,manual household workaround,water->herbs->comfort meals,infrastructure routine carried,durability=0.81; skill=0.92; ecology=0.92,False,True
630,36,Milo,dusk_signal_workshop,manual household workaround,oil+wire->signals->safer dusk travel,infrastructure routine carried,durability=0.68; skill=0.92; ecology=0.91,False,True
631,36,Ari,river_mill_bridge,manual household workaround,planks->repairs->market access,infrastructure routine carried,durability=0.72; skill=0.92; ecology=0.91,False,True
632,36,Fay,roof_greenhouse_cistern,manual household workaround,water->herbs->comfort meals,infrastructure routine carried,durability=0.80; skill=0.92; ecology=0.92,False,True
633,36,Nia,archive_public_kiosk,manual household workaround,paper->public records->fewer private interruptions,infrastructure routine carried,durability=0.67; skill=0.92; ecology=0.92,False,True
634,36,Milo,dusk_signal_workshop,manual household workaround,oil+wire->signals->safer dusk travel,infrastructure routine carried,durability=0.68; skill=0.92; ecology=0.92,False,True
635,36,Ari,river_mill_bridge,manual household workaround,planks->repairs->market access,routine disrupted by failure,durability=0.71; skill=0.92; ecology=0.87,False,True
636,36,Fay,roof_greenhouse_cistern,manual household workaround,water->herbs->comfort meals,infrastructure routine carried,durability=0.79; skill=0.92; ecology=0.92,False,True
637,36,Nia,archive_public_kiosk,manual household workaround,paper->public records->fewer private interruptions,infrastructure routine carried,durability=0.67; skill=0.92; ecology=0.92,False,True
638,36,Milo,dusk_signal_workshop,manual household workaround,oil+wire->signals->safer dusk travel,infrastructure routine carried,durability=0.66; skill=0.92; ecology=0.92,False,True
639,36,Ari,river_mill_bridge,manual household workaround,planks->repairs->market access,infrastructure routine carried,durability=0.81; skill=0.92; ecology=0.86,False,True
640,36,Fay,roof_greenhouse_cistern,manual household workaround,water->herbs->comfort meals,infrastructure routine carried,durability=0.78; skill=0.92; ecology=0.92,False,True
641,36,Nia,archive_public_kiosk,manual household workaround,paper->public records->fewer private interruptions,infrastructure routine carried,durability=0.66; skill=0.92; ecology=0.92,False,True
642,36,Milo,dusk_signal_workshop,manual household workaround,oil+wire->signals->safer dusk travel,infrastructure routine carried,durability=0.66; skill=0.92; ecology=0.92,False,True
643,36,Ari,river_mill_bridge,manual household workaround,planks->repairs->market access,infrastructure routine carried,durability=0.80; skill=0.92; ecology=0.86,False,True
644,36,Fay,roof_greenhouse_cistern,manual household workaround,water->herbs->comfort meals,infrastructure routine carried,durability=0.77; skill=0.92; ecology=0.92,False,True
645,36,Nia,archive_public_kiosk,manual household workaround,paper->public records->fewer private interruptions,infrastructure routine carried,durability=0.65; skill=0.92; ecology=0.92,False,True
646,36,Milo,dusk_signal_workshop,manual household workaround,oil+wire->signals->safer dusk travel,infrastructure routine carried,durability=0.65; skill=0.92; ecology=0.92,False,True
647,36,Ari,river_mill_bridge,manual household workaround,planks->repairs->market access,infrastructure routine carried,durability=0.80; skill=0.92; ecology=0.87,False,True
648,37,Fay,roof_greenhouse_cistern,manual household workaround,water->herbs->comfort meals,infrastructure routine carried,durability=0.76; skill=0.92; ecology=0.92,False,True
649,37,Nia,archive_public_kiosk,manual household workaround,paper->public records->fewer private interruptions,infrastructure routine carried,durability=0.64; skill=0.92; ecology=0.92,False,True
650,37,Milo,dusk_signal_workshop,manual household workaround,oil+wire->signals->safer dusk travel,infrastructure routine carried,durability=0.64; skill=0.92; ecology=0.92,False,True
651,37,Ari,river_mill_bridge,manual household workaround,planks->repairs->market access,infrastructure routine carried,durability=0.79; skill=0.92; ecology=0.88,False,True
652,37,Fay,roof_greenhouse_cistern,manual household workaround,water->herbs->comfort meals,infrastructure routine carried,durability=0.76; skill=0.92; ecology=0.92,False,True
653,37,Nia,archive_public_kiosk,manual household workaround,paper->public records->fewer private interruptions,infrastructure routine carried,durability=0.63; skill=0.92; ecology=0.92,False,True
654,37,Milo,dusk_signal_workshop,manual household workaround,oil+wire->signals->safer dusk travel,infrastructure routine carried,durability=0.64; skill=0.92; ecology=0.92,False,True
655,37,Ari,river_mill_bridge,manual household workaround,planks->repairs->market access,infrastructure routine carried,durability=0.78; skill=0.92; ecology=0.89,False,True
656,37,Fay,roof_greenhouse_cistern,manual household workaround,water->herbs->comfort meals,infrastructure routine carried,durability=0.74; skill=0.92; ecology=0.92,False,True
657,37,Nia,archive_public_kiosk,manual household workaround,paper->public records->fewer private interruptions,infrastructure routine carried,durability=0.71; skill=0.92; ecology=0.92,False,True
658,37,Milo,dusk_signal_workshop,manual household workaround,oil+wire->signals->safer dusk travel,infrastructure routine carried,durability=0.63; skill=0.92; ecology=0.92,False,True
659,37,Ari,river_mill_bridge,manual household workaround,planks->repairs->market access,infrastructure routine carried,durability=0.77; skill=0.92; ecology=0.91,False,True
660,37,Fay,roof_greenhouse_cistern,manual household workaround,water->herbs->comfort meals,infrastructure routine carried,durability=0.73; skill=0.92; ecology=0.92,False,True
661,37,Nia,archive_public_kiosk,manual household workaround,paper->public records->fewer private interruptions,infrastructure routine carried,durability=0.71; skill=0.92; ecology=0.92,False,True
662,37,Milo,dusk_signal_workshop,manual household workaround,oil+wire->signals->safer dusk travel,infrastructure routine carried,durability=0.61; skill=0.92; ecology=0.92,False,True
663,37,Ari,river_mill_bridge,manual household workaround,planks->repairs->market access,infrastructure routine carried,durability=0.77; skill=0.92; ecology=0.91,False,True
664,37,Fay,roof_greenhouse_cistern,manual household workaround,water->herbs->comfort meals,infrastructure routine carried,durability=0.73; skill=0.92; ecology=0.92,False,True
665,37,Nia,archive_public_kiosk,manual household workaround,paper->public records->fewer private interruptions,infrastructure routine carried,durability=0.79; skill=0.92; ecology=0.92,False,True
666,38,Milo,dusk_signal_workshop,manual household workaround,oil+wire->signals->safer dusk travel,infrastructure routine carried,durability=0.70; skill=0.92; ecology=0.92,False,True
667,38,Ari,river_mill_bridge,manual household workaround,planks->repairs->market access,infrastructure routine carried,durability=0.76; skill=0.92; ecology=0.91,False,True
668,38,Fay,roof_greenhouse_cistern,manual household workaround,water->herbs->comfort meals,infrastructure routine carried,durability=0.71; skill=0.92; ecology=0.92,False,True
669,38,Nia,archive_public_kiosk,manual household workaround,paper->public records->fewer private interruptions,infrastructure routine carried,durability=0.79; skill=0.92; ecology=0.92,False,True
670,38,Milo,dusk_signal_workshop,manual household workaround,oil+wire->signals->safer dusk travel,infrastructure routine carried,durability=0.70; skill=0.92; ecology=0.92,False,True
671,38,Ari,river_mill_bridge,manual household workaround,planks->repairs->market access,infrastructure routine carried,durability=0.75; skill=0.92; ecology=0.92,False,True
672,38,Fay,roof_greenhouse_cistern,manual household workaround,water->herbs->comfort meals,infrastructure routine carried,durability=0.71; skill=0.92; ecology=0.92,False,True
673,38,Nia,archive_public_kiosk,manual household workaround,paper->public records->fewer private interruptions,infrastructure routine carried,durability=0.87; skill=0.92; ecology=0.92,False,True
674,38,Milo,dusk_signal_workshop,manual household workaround,oil+wire->signals->safer dusk travel,infrastructure routine carried,durability=0.68; skill=0.92; ecology=0.92,False,True
675,38,Ari,river_mill_bridge,manual household workaround,planks->repairs->market access,infrastructure routine carried,durability=0.75; skill=0.92; ecology=0.92,False,True
676,38,Fay,roof_greenhouse_cistern,manual household workaround,water->herbs->comfort meals,infrastructure routine carried,durability=0.70; skill=0.92; ecology=0.92,False,True
677,38,Nia,archive_public_kiosk,manual household workaround,paper->public records->fewer private interruptions,infrastructure routine carried,durability=0.86; skill=0.92; ecology=0.92,False,True
678,38,Milo,dusk_signal_workshop,manual household workaround,oil+wire->signals->safer dusk travel,infrastructure routine carried,durability=0.68; skill=0.92; ecology=0.92,False,True
679,38,Ari,river_mill_bridge,manual household workaround,planks->repairs->market access,infrastructure routine carried,durability=0.74; skill=0.92; ecology=0.92,False,True
680,38,Fay,roof_greenhouse_cistern,manual household workaround,water->herbs->comfort meals,infrastructure routine carried,durability=0.69; skill=0.92; ecology=0.92,False,True
681,38,Nia,archive_public_kiosk,manual household workaround,paper->public records->fewer private interruptions,infrastructure routine carried,durability=0.85; skill=0.92; ecology=0.92,False,True
682,38,Milo,dusk_signal_workshop,manual household workaround,oil+wire->signals->safer dusk travel,infrastructure routine carried,durability=0.67; skill=0.92; ecology=0.92,False,True
683,38,Ari,river_mill_bridge,manual household workaround,planks->repairs->market access,infrastructure routine carried,durability=0.73; skill=0.92; ecology=0.91,False,True
684,39,Fay,roof_greenhouse_cistern,manual household workaround,water->herbs->comfort meals,infrastructure routine carried,durability=0.68; skill=0.92; ecology=0.92,False,True
685,39,Nia,archive_public_kiosk,manual household workaround,paper->public records->fewer private interruptions,infrastructure routine carried,durability=0.85; skill=0.92; ecology=0.92,False,True
686,39,Milo,dusk_signal_workshop,manual household workaround,oil+wire->signals->safer dusk travel,infrastructure routine carried,durability=0.66; skill=0.92; ecology=0.92,False,True
687,39,Ari,river_mill_bridge,manual household workaround,planks->repairs->market access,infrastructure routine carried,durability=0.73; skill=0.92; ecology=0.92,False,True
688,39,Fay,roof_greenhouse_cistern,manual household workaround,water->herbs->comfort meals,infrastructure routine carried,durability=0.67; skill=0.92; ecology=0.92,False,True
689,39,Nia,archive_public_kiosk,manual household workaround,paper->public records->fewer private interruptions,infrastructure routine carried,durability=0.84; skill=0.92; ecology=0.92,False,True
690,39,Milo,dusk_signal_workshop,manual household workaround,oil+wire->signals->safer dusk travel,infrastructure routine carried,durability=0.74; skill=0.92; ecology=0.92,False,True
691,39,Ari,river_mill_bridge,manual household workaround,planks->repairs->market access,infrastructure routine carried,durability=0.72; skill=0.92; ecology=0.91,False,True
692,39,Fay,roof_greenhouse_cistern,manual household workaround,water->herbs->comfort meals,infrastructure routine carried,durability=0.66; skill=0.92; ecology=0.92,False,True
693,39,Nia,archive_public_kiosk,manual household workaround,paper->public records->fewer private interruptions,infrastructure routine carried,durability=0.92; skill=0.92; ecology=0.92,False,True
694,39,Milo,dusk_signal_workshop,manual household workaround,oil+wire->signals->safer dusk travel,infrastructure routine carried,durability=0.74; skill=0.92; ecology=0.92,False,True
695,39,Ari,river_mill_bridge,manual household workaround,planks->repairs->market access,infrastructure routine carried,durability=0.71; skill=0.92; ecology=0.92,False,True
696,39,Fay,roof_greenhouse_cistern,manual household workaround,water->herbs->comfort meals,infrastructure routine carried,durability=0.66; skill=0.92; ecology=0.92,False,True
697,39,Nia,archive_public_kiosk,manual household workaround,paper->public records->fewer private interruptions,infrastructure routine carried,durability=0.91; skill=0.92; ecology=0.91,False,True
698,39,Milo,dusk_signal_workshop,manual household workaround,oil+wire->signals->safer dusk travel,routine disrupted by failure,durability=0.72; skill=0.92; ecology=0.89,False,True
699,39,Ari,river_mill_bridge,manual household workaround,planks->repairs->market access,infrastructure routine carried,durability=0.70; skill=0.92; ecology=0.91,False,True
700,39,Fay,roof_greenhouse_cistern,manual household workaround,water->herbs->comfort meals,infrastructure routine carried,durability=0.65; skill=0.92; ecology=0.92,False,True
701,39,Nia,archive_public_kiosk,manual household workaround,paper->public records->fewer private interruptions,infrastructure routine carried,durability=0.98; skill=0.92; ecology=0.91,False,True
702,40,Ari,river_mill_bridge,manual household workaround,planks->repairs->market access,infrastructure routine carried,durability=0.69; skill=0.92; ecology=0.92,False,True
703,40,Fay,roof_greenhouse_cistern,manual household workaround,water->herbs->comfort meals,infrastructure routine carried,durability=0.64; skill=0.92; ecology=0.92,False,True
704,40,Nia,archive_public_kiosk,manual household workaround,paper->public records->fewer private interruptions,infrastructure routine carried,durability=0.97; skill=0.92; ecology=0.92,False,True
705,40,Milo,dusk_signal_workshop,manual household workaround,oil+wire->signals->safer dusk travel,infrastructure routine carried,durability=0.72; skill=0.92; ecology=0.89,False,True
706,40,Ari,river_mill_bridge,manual household workaround,planks->repairs->market access,infrastructure routine carried,durability=0.68; skill=0.92; ecology=0.92,False,True
707,40,Fay,roof_greenhouse_cistern,manual household workaround,water->herbs->comfort meals,infrastructure routine carried,durability=0.63; skill=0.92; ecology=0.92,False,True
708,40,Nia,archive_public_kiosk,manual household workaround,paper->public records->fewer private interruptions,infrastructure routine carried,durability=0.96; skill=0.92; ecology=0.92,False,True
709,40,Milo,dusk_signal_workshop,manual household workaround,oil+wire->signals->safer dusk travel,infrastructure routine carried,durability=0.71; skill=0.92; ecology=0.91,False,True
710,40,Ari,river_mill_bridge,manual household workaround,planks->repairs->market access,infrastructure routine carried,durability=0.67; skill=0.92; ecology=0.92,False,True
711,40,Fay,roof_greenhouse_cistern,manual household workaround,water->herbs->comfort meals,infrastructure routine carried,durability=0.62; skill=0.92; ecology=0.92,False,True
712,40,Nia,archive_public_kiosk,manual household workaround,paper->public records->fewer private interruptions,infrastructure routine carried,durability=0.95; skill=0.92; ecology=0.92,False,True
713,40,Milo,dusk_signal_workshop,manual household workaround,oil+wire->signals->safer dusk travel,infrastructure routine carried,durability=0.70; skill=0.92; ecology=0.92,False,True
714,40,Ari,river_mill_bridge,manual household workaround,planks->repairs->market access,infrastructure routine carried,durability=0.67; skill=0.92; ecology=0.92,False,True
715,40,Fay,roof_greenhouse_cistern,manual household workaround,water->herbs->comfort meals,infrastructure routine carried,durability=0.61; skill=0.92; ecology=0.92,False,True
716,40,Nia,archive_public_kiosk,manual household workaround,paper->public records->fewer private interruptions,infrastructure routine carried,durability=0.94; skill=0.92; ecology=0.92,False,True
717,40,Milo,dusk_signal_workshop,manual household workaround,oil+wire->signals->safer dusk travel,infrastructure routine carried,durability=0.69; skill=0.92; ecology=0.92,False,True
718,40,Ari,river_mill_bridge,manual household workaround,planks->repairs->market access,infrastructure routine carried,durability=0.66; skill=0.92; ecology=0.92,False,True
719,40,Fay,roof_greenhouse_cistern,manual household workaround,water->herbs->comfort meals,infrastructure routine carried,durability=0.70; skill=0.92; ecology=0.92,False,True
720,41,Nia,archive_public_kiosk,manual household workaround,paper->public records->fewer private interruptions,infrastructure routine carried,durability=0.98; skill=0.92; ecology=0.92,False,True
721,41,Milo,dusk_signal_workshop,manual household workaround,oil+wire->signals->safer dusk travel,infrastructure routine carried,durability=0.68; skill=0.92; ecology=0.92,False,True
722,41,Ari,river_mill_bridge,manual household workaround,planks->repairs->market access,infrastructure routine carried,durability=0.65; skill=0.92; ecology=0.92,False,True
723,41,Fay,roof_greenhouse_cistern,manual household workaround,water->herbs->comfort meals,infrastructure routine carried,durability=0.70; skill=0.92; ecology=0.92,False,True
724,41,Nia,archive_public_kiosk,manual household workaround,paper->public records->fewer private interruptions,infrastructure routine carried,durability=0.98; skill=0.92; ecology=0.92,False,True
725,41,Milo,dusk_signal_workshop,manual household workaround,oil+wire->signals->safer dusk travel,infrastructure routine carried,durability=0.67; skill=0.92; ecology=0.92,False,True
726,41,Ari,river_mill_bridge,manual household workaround,planks->repairs->market access,infrastructure routine carried,durability=0.64; skill=0.92; ecology=0.92,False,True
727,41,Fay,roof_greenhouse_cistern,manual household workaround,water->herbs->comfort meals,infrastructure routine carried,durability=0.69; skill=0.92; ecology=0.92,False,True
728,41,Nia,archive_public_kiosk,manual household workaround,paper->public records->fewer private interruptions,routine disrupted by failure,durability=0.97; skill=0.92; ecology=0.89,False,True
729,41,Milo,dusk_signal_workshop,manual household workaround,oil+wire->signals->safer dusk travel,infrastructure routine carried,durability=0.77; skill=0.92; ecology=0.92,False,True
730,41,Ari,river_mill_bridge,manual household workaround,planks->repairs->market access,infrastructure routine carried,durability=0.64; skill=0.92; ecology=0.92,False,True
731,41,Fay,roof_greenhouse_cistern,manual household workaround,water->herbs->comfort meals,infrastructure routine carried,durability=0.68; skill=0.92; ecology=0.92,False,True
732,41,Nia,archive_public_kiosk,manual household workaround,paper->public records->fewer private interruptions,infrastructure routine carried,durability=0.96; skill=0.92; ecology=0.90,False,True
733,41,Milo,dusk_signal_workshop,manual household workaround,oil+wire->signals->safer dusk travel,infrastructure routine carried,durability=0.76; skill=0.92; ecology=0.92,False,True
734,41,Ari,river_mill_bridge,manual household workaround,planks->repairs->market access,infrastructure routine carried,durability=0.62; skill=0.92; ecology=0.92,False,True
735,41,Fay,roof_greenhouse_cistern,manual household workaround,water->herbs->comfort meals,infrastructure routine carried,durability=0.68; skill=0.92; ecology=0.92,False,True
736,41,Nia,archive_public_kiosk,manual household workaround,paper->public records->fewer private interruptions,infrastructure routine carried,durability=0.95; skill=0.92; ecology=0.90,False,True
737,41,Milo,dusk_signal_workshop,manual household workaround,oil+wire->signals->safer dusk travel,infrastructure routine carried,durability=0.85; skill=0.92; ecology=0.92,False,True
738,42,Ari,river_mill_bridge,manual household workaround,planks->repairs->market access,infrastructure routine carried,durability=0.71; skill=0.92; ecology=0.92,False,True
739,42,Fay,roof_greenhouse_cistern,manual household workaround,water->herbs->comfort meals,infrastructure routine carried,durability=0.67; skill=0.92; ecology=0.92,False,True
740,42,Nia,archive_public_kiosk,manual household workaround,paper->public records->fewer private interruptions,infrastructure routine carried,durability=0.94; skill=0.92; ecology=0.92,False,True
741,42,Milo,dusk_signal_workshop,manual household workaround,oil+wire->signals->safer dusk travel,infrastructure routine carried,durability=0.84; skill=0.92; ecology=0.92,False,True
742,42,Ari,river_mill_bridge,manual household workaround,planks->repairs->market access,infrastructure routine carried,durability=0.70; skill=0.92; ecology=0.91,False,True
743,42,Fay,roof_greenhouse_cistern,manual household workaround,water->herbs->comfort meals,infrastructure routine carried,durability=0.66; skill=0.92; ecology=0.92,False,True
744,42,Nia,archive_public_kiosk,manual household workaround,paper->public records->fewer private interruptions,infrastructure routine carried,durability=0.93; skill=0.92; ecology=0.92,False,True
745,42,Milo,dusk_signal_workshop,manual household workaround,oil+wire->signals->safer dusk travel,infrastructure routine carried,durability=0.83; skill=0.92; ecology=0.92,False,True
746,42,Ari,river_mill_bridge,manual household workaround,planks->repairs->market access,infrastructure routine carried,durability=0.69; skill=0.92; ecology=0.92,False,True
747,42,Fay,roof_greenhouse_cistern,manual household workaround,water->herbs->comfort meals,infrastructure routine carried,durability=0.74; skill=0.92; ecology=0.92,False,True
748,42,Nia,archive_public_kiosk,manual household workaround,paper->public records->fewer private interruptions,infrastructure routine carried,durability=0.93; skill=0.92; ecology=0.92,False,True
749,42,Milo,dusk_signal_workshop,manual household workaround,oil+wire->signals->safer dusk travel,infrastructure routine carried,durability=0.82; skill=0.92; ecology=0.92,False,True
750,42,Ari,river_mill_bridge,manual household workaround,planks->repairs->market access,infrastructure routine carried,durability=0.68; skill=0.92; ecology=0.92,False,True
751,42,Fay,roof_greenhouse_cistern,manual household workaround,water->herbs->comfort meals,infrastructure routine carried,durability=0.74; skill=0.92; ecology=0.92,False,True
752,42,Nia,archive_public_kiosk,manual household workaround,paper->public records->fewer private interruptions,infrastructure routine carried,durability=0.91; skill=0.92; ecology=0.92,False,True
753,42,Milo,dusk_signal_workshop,manual household workaround,oil+wire->signals->safer dusk travel,infrastructure routine carried,durability=0.81; skill=0.92; ecology=0.92,False,True
754,42,Ari,river_mill_bridge,manual household workaround,planks->repairs->market access,infrastructure routine carried,durability=0.68; skill=0.92; ecology=0.92,False,True
755,42,Fay,roof_greenhouse_cistern,manual household workaround,water->herbs->comfort meals,infrastructure routine carried,durability=0.72; skill=0.92; ecology=0.92,False,True
756,43,Nia,archive_public_kiosk,manual household workaround,paper->public records->fewer private interruptions,infrastructure routine carried,durability=0.98; skill=0.92; ecology=0.92,False,True
757,43,Milo,dusk_signal_workshop,manual household workaround,oil+wire->signals->safer dusk travel,infrastructure routine carried,durability=0.80; skill=0.92; ecology=0.92,False,True
758,43,Ari,river_mill_bridge,manual household workaround,planks->repairs->market access,infrastructure routine carried,durability=0.66; skill=0.92; ecology=0.92,False,True
759,43,Fay,roof_greenhouse_cistern,manual household workaround,water->herbs->comfort meals,infrastructure routine carried,durability=0.72; skill=0.92; ecology=0.92,False,True
760,43,Nia,archive_public_kiosk,manual household workaround,paper->public records->fewer private interruptions,infrastructure routine carried,durability=0.97; skill=0.92; ecology=0.92,False,True
761,43,Milo,dusk_signal_workshop,manual household workaround,oil+wire->signals->safer dusk travel,infrastructure routine carried,durability=0.79; skill=0.92; ecology=0.92,False,True
762,43,Ari,river_mill_bridge,manual household workaround,planks->repairs->market access,infrastructure routine carried,durability=0.66; skill=0.92; ecology=0.92,False,True
763,43,Fay,roof_greenhouse_cistern,manual household workaround,water->herbs->comfort meals,infrastructure routine carried,durability=0.71; skill=0.92; ecology=0.92,False,True
764,43,Nia,archive_public_kiosk,manual household workaround,paper->public records->fewer private interruptions,infrastructure routine carried,durability=0.96; skill=0.92; ecology=0.92,False,True
765,43,Milo,dusk_signal_workshop,manual household workaround,oil+wire->signals->safer dusk travel,infrastructure routine carried,durability=0.79; skill=0.92; ecology=0.92,False,True
766,43,Ari,river_mill_bridge,manual household workaround,planks->repairs->market access,infrastructure routine carried,durability=0.65; skill=0.92; ecology=0.92,False,True
767,43,Fay,roof_greenhouse_cistern,manual household workaround,water->herbs->comfort meals,routine disrupted by failure,durability=0.70; skill=0.92; ecology=0.89,False,True
768,43,Nia,archive_public_kiosk,manual household workaround,paper->public records->fewer private interruptions,infrastructure routine carried,durability=0.95; skill=0.92; ecology=0.92,False,True
