tick_id,day,debtor,creditor,project_id,material_or_service,debt_delta,balance_after,due_day,settled,settlement_kind,visible_to_parties,repair_path
749,38,Nia,Fay,greenhouse_heat_loop,compost,0.0,0.56,43,False,none,True,"return material, swap service, or defer public claim"
750,38,Ari,Nia,flood_bridge_market_route,resin,0.11,0.44,41,False,none,True,"return material, swap service, or defer public claim"
751,38,Milo,Nia,archive_public_kiosk,glass,0.0,0.68,44,False,none,True,"return material, swap service, or defer public claim"
752,38,Nia,Milo,dusk_signal_court,wire,0.0,0.2,41,False,none,True,"return material, swap service, or defer public claim"
753,38,Nia,Fay,greenhouse_heat_loop,compost,0.0,0.56,42,False,none,True,"return material, swap service, or defer public claim"
754,38,Fay,Ari,flood_bridge_market_route,resin,0.0,0.06,41,False,none,True,"return material, swap service, or defer public claim"
755,38,Milo,Nia,archive_public_kiosk,glass,-0.01,0.67,43,True,service exchange,True,"return material, swap service, or defer public claim"
756,38,Nia,Milo,dusk_signal_court,wire,0.0,0.2,45,False,none,True,"return material, swap service, or defer public claim"
757,38,Nia,Fay,greenhouse_heat_loop,compost,0.14,0.7,41,False,none,True,"return material, swap service, or defer public claim"
758,38,Fay,Ari,flood_bridge_market_route,resin,0.0,0.06,45,False,none,True,"return material, swap service, or defer public claim"
759,38,Milo,Nia,archive_public_kiosk,glass,0.0,0.67,42,False,none,True,"return material, swap service, or defer public claim"
760,39,Nia,Ari,dusk_signal_court,glass,0.11,2.3,45,False,none,True,"return material, swap service, or defer public claim"
761,39,Ari,Fay,greenhouse_heat_loop,glass,0.06,2.06,43,False,none,True,"return material, swap service, or defer public claim"
762,39,Fay,Milo,flood_bridge_market_route,rope,0.17,2.41,45,False,none,True,"return material, swap service, or defer public claim"
763,39,Nia,Fay,archive_public_kiosk,paper,0.11,2.18,43,False,none,True,"return material, swap service, or defer public claim"
764,39,Nia,Milo,dusk_signal_court,glass,0.0,0.74,44,False,none,True,"return material, swap service, or defer public claim"
765,39,Ari,Nia,greenhouse_heat_loop,glass,-0.05,2.25,42,True,service exchange,True,"return material, swap service, or defer public claim"
766,39,Fay,Ari,flood_bridge_market_route,rope,0.0,1.58,44,False,none,True,"return material, swap service, or defer public claim"
767,39,Nia,Fay,archive_public_kiosk,paper,0.14,2.32,42,False,none,True,"return material, swap service, or defer public claim"
768,39,Nia,Milo,dusk_signal_court,glass,0.17,0.91,43,False,none,True,"return material, swap service, or defer public claim"
769,39,Ari,Nia,greenhouse_heat_loop,glass,0.11,2.36,46,False,none,True,"return material, swap service, or defer public claim"
770,39,Fay,Ari,flood_bridge_market_route,rope,0.14,1.72,43,False,none,True,"return material, swap service, or defer public claim"
771,39,Ari,Nia,archive_public_kiosk,paper,0.0,0.33,43,False,none,True,"return material, swap service, or defer public claim"
772,39,Nia,Ari,dusk_signal_court,glass,0.11,2.41,42,False,none,True,"return material, swap service, or defer public claim"
773,39,Ari,Fay,greenhouse_heat_loop,glass,0.06,2.12,45,False,none,True,"return material, swap service, or defer public claim"
774,39,Fay,Milo,flood_bridge_market_route,rope,0.17,2.58,42,False,none,True,"return material, swap service, or defer public claim"
775,39,Nia,Fay,archive_public_kiosk,paper,0.11,2.43,45,False,none,True,"return material, swap service, or defer public claim"
776,39,Nia,Milo,dusk_signal_court,glass,0.0,0.91,46,False,none,True,"return material, swap service, or defer public claim"
777,39,Ari,Nia,greenhouse_heat_loop,glass,0.17,2.53,44,False,none,True,"return material, swap service, or defer public claim"
778,39,Fay,Ari,flood_bridge_market_route,rope,0.0,1.72,46,False,none,True,"return material, swap service, or defer public claim"
779,39,Ari,Nia,archive_public_kiosk,paper,0.14,0.47,46,False,none,True,"return material, swap service, or defer public claim"
780,40,Ari,Fay,greenhouse_heat_loop,glass,0.06,2.18,43,False,none,True,"return material, swap service, or defer public claim"
781,40,Fay,Nia,flood_bridge_market_route,rope,0.17,3.24,45,False,none,True,"return material, swap service, or defer public claim"
782,40,Nia,Milo,archive_public_kiosk,paper,0.11,1.91,43,False,none,True,"return material, swap service, or defer public claim"
783,40,Nia,Milo,dusk_signal_court,glass,0.0,0.91,44,False,none,True,"return material, swap service, or defer public claim"
784,40,Fay,Ari,greenhouse_heat_loop,glass,0.17,2.22,43,False,none,True,"return material, swap service, or defer public claim"
785,40,Fay,Ari,flood_bridge_market_route,rope,0.0,1.72,44,False,none,True,"return material, swap service, or defer public claim"
786,40,Nia,Milo,archive_public_kiosk,paper,0.14,2.05,47,False,none,True,"return material, swap service, or defer public claim"
787,40,Nia,Fay,dusk_signal_court,glass,0.17,3.03,43,False,none,True,"return material, swap service, or defer public claim"
788,40,Fay,Ari,greenhouse_heat_loop,glass,0.11,2.33,47,False,none,True,"return material, swap service, or defer public claim"
789,40,Fay,Nia,flood_bridge_market_route,rope,0.14,3.38,43,False,none,True,"return material, swap service, or defer public claim"
790,40,Ari,Nia,archive_public_kiosk,paper,0.0,0.47,43,False,none,True,"return material, swap service, or defer public claim"
791,40,Nia,Fay,dusk_signal_court,glass,0.11,3.14,47,False,none,True,"return material, swap service, or defer public claim"
792,40,Ari,Fay,greenhouse_heat_loop,glass,0.06,2.24,45,False,none,True,"return material, swap service, or defer public claim"
793,40,Fay,Nia,flood_bridge_market_route,rope,0.17,3.55,47,False,none,True,"return material, swap service, or defer public claim"
794,40,Nia,Milo,archive_public_kiosk,paper,0.11,2.16,45,False,none,True,"return material, swap service, or defer public claim"
795,40,Nia,Milo,dusk_signal_court,glass,0.0,0.91,46,False,none,True,"return material, swap service, or defer public claim"
796,40,Fay,Ari,greenhouse_heat_loop,glass,0.17,2.5,45,False,none,True,"return material, swap service, or defer public claim"
797,40,Fay,Ari,flood_bridge_market_route,rope,0.0,1.72,46,False,none,True,"return material, swap service, or defer public claim"
798,40,Nia,Milo,archive_public_kiosk,paper,0.14,2.3,44,False,none,True,"return material, swap service, or defer public claim"
799,40,Nia,Fay,dusk_signal_court,glass,0.17,3.31,45,False,none,True,"return material, swap service, or defer public claim"
800,41,Milo,Fay,greenhouse_heat_loop,copper,0.0,0.14,46,False,none,True,"return material, swap service, or defer public claim"
801,41,Nia,Milo,flood_bridge_market_route,oil,0.11,0.33,48,False,none,True,"return material, swap service, or defer public claim"
802,41,Ari,Nia,archive_public_kiosk,ink,0.0,0.17,46,False,none,True,"return material, swap service, or defer public claim"
803,41,Fay,Milo,dusk_signal_court,rope,0.06,2.64,48,False,none,True,"return material, swap service, or defer public claim"
804,41,Milo,Fay,greenhouse_heat_loop,copper,0.0,0.14,45,False,none,True,"return material, swap service, or defer public claim"
805,41,Milo,Ari,flood_bridge_market_route,oil,0.0,0.46,46,False,none,True,"return material, swap service, or defer public claim"
806,41,Ari,Fay,archive_public_kiosk,ink,0.17,1.19,45,False,none,True,"return material, swap service, or defer public claim"
807,41,Fay,Milo,dusk_signal_court,rope,0.06,2.7,47,False,none,True,"return material, swap service, or defer public claim"
808,41,Milo,Nia,greenhouse_heat_loop,copper,0.14,0.98,44,False,none,True,"return material, swap service, or defer public claim"
809,41,Milo,Ari,flood_bridge_market_route,oil,0.0,0.46,45,False,none,True,"return material, swap service, or defer public claim"
810,41,Ari,Nia,archive_public_kiosk,ink,0.0,0.17,44,False,none,True,"return material, swap service, or defer public claim"
811,41,Fay,Ari,dusk_signal_court,rope,0.14,1.86,46,False,none,True,"return material, swap service, or defer public claim"
812,41,Milo,Fay,greenhouse_heat_loop,copper,0.0,0.14,48,False,none,True,"return material, swap service, or defer public claim"
813,41,Nia,Milo,flood_bridge_market_route,oil,0.11,0.44,45,False,none,True,"return material, swap service, or defer public claim"
814,41,Ari,Nia,archive_public_kiosk,ink,0.0,0.17,48,False,none,True,"return material, swap service, or defer public claim"
815,41,Fay,Milo,dusk_signal_court,rope,0.06,2.76,45,False,none,True,"return material, swap service, or defer public claim"
816,41,Milo,Fay,greenhouse_heat_loop,copper,0.0,0.14,47,False,none,True,"return material, swap service, or defer public claim"
817,41,Milo,Ari,flood_bridge_market_route,oil,0.0,0.46,48,False,none,True,"return material, swap service, or defer public claim"
818,41,Ari,Fay,archive_public_kiosk,ink,0.17,1.36,47,False,none,True,"return material, swap service, or defer public claim"
819,41,Fay,Milo,dusk_signal_court,rope,0.06,2.82,44,False,none,True,"return material, swap service, or defer public claim"
820,42,Milo,Fay,greenhouse_heat_loop,water,-0.07,0.21,47,True,material return,True,"return material, swap service, or defer public claim"
821,42,Ari,Nia,flood_bridge_market_route,planks,0.14,1.55,46,False,none,True,"return material, swap service, or defer public claim"
822,42,Fay,Nia,archive_public_kiosk,thread,0.06,0.6,48,False,none,True,"return material, swap service, or defer public claim"
823,42,Ari,Fay,dusk_signal_court,oil,0.11,0.98,48,False,none,True,"return material, swap service, or defer public claim"
824,42,Milo,Fay,greenhouse_heat_loop,water,0.0,0.21,46,False,none,True,"return material, swap service, or defer public claim"
825,42,Ari,Nia,flood_bridge_market_route,planks,0.17,1.72,45,False,none,True,"return material, swap service, or defer public claim"
826,42,Fay,Milo,archive_public_kiosk,thread,0.11,0.97,47,False,none,True,"return material, swap service, or defer public claim"
827,42,Ari,Milo,dusk_signal_court,oil,0.0,0.42,47,False,none,True,"return material, swap service, or defer public claim"
828,42,Milo,Fay,greenhouse_heat_loop,water,0.17,0.38,45,False,none,True,"return material, swap service, or defer public claim"
829,42,Nia,Ari,flood_bridge_market_route,planks,0.0,0.62,47,False,none,True,"return material, swap service, or defer public claim"
830,42,Fay,Milo,archive_public_kiosk,thread,0.14,1.11,46,False,none,True,"return material, swap service, or defer public claim"
831,42,Ari,Fay,dusk_signal_court,oil,0.17,1.15,46,False,none,True,"return material, swap service, or defer public claim"
832,42,Fay,Ari,greenhouse_heat_loop,water,-0.07,0.94,48,True,material return,True,"return material, swap service, or defer public claim"
833,42,Ari,Nia,flood_bridge_market_route,planks,-0.06,1.66,48,True,service exchange,True,"return material, swap service, or defer public claim"
834,42,Fay,Nia,archive_public_kiosk,thread,0.06,0.66,45,False,none,True,"return material, swap service, or defer public claim"
835,42,Ari,Fay,dusk_signal_court,oil,0.11,1.26,45,False,none,True,"return material, swap service, or defer public claim"
836,42,Milo,Fay,greenhouse_heat_loop,water,0.0,0.38,48,False,none,True,"return material, swap service, or defer public claim"
837,42,Ari,Nia,flood_bridge_market_route,planks,0.17,1.83,47,False,none,True,"return material, swap service, or defer public claim"
838,42,Fay,Milo,archive_public_kiosk,thread,0.11,1.22,49,False,none,True,"return material, swap service, or defer public claim"
839,42,Ari,Milo,dusk_signal_court,oil,0.0,0.42,49,False,none,True,"return material, swap service, or defer public claim"
