tick_id,day,route_id,drill_id,minigame_step,input_prompt,selected_action,step_success,score_delta,recovery_lesson,replayable
918,58,signal_orchard,drill:signal_orchard:d58,none,none,none,False,0.0,none,False
919,58,orchard_riverbend,drill:orchard_riverbend:d58,assign caravan task,choose public recovery action,sort seed sacks,True,0.03,"forecast, caravan task, recovery marker",True
920,58,central_repair_ring,drill:central_repair_ring:d58,none,none,none,False,0.0,none,False
921,58,riverbend_roofward,drill:riverbend_roofward:d58,none,none,none,False,0.0,none,False
922,58,roofward_archive,drill:roofward_archive:d58,none,none,none,False,0.0,none,False
923,58,archive_signal,drill:archive_signal:d58,none,none,none,False,0.0,none,False
924,58,signal_orchard,drill:signal_orchard:d58,none,none,none,False,0.0,none,False
925,58,orchard_riverbend,drill:orchard_riverbend:d58,none,none,none,False,0.0,none,False
926,58,central_repair_ring,drill:central_repair_ring:d58,none,none,none,False,0.0,none,False
927,58,riverbend_roofward,drill:riverbend_roofward:d58,none,none,none,False,0.0,none,False
928,59,roofward_archive,drill:roofward_archive:d59,none,none,none,False,0.0,none,False
929,59,archive_signal,drill:archive_signal:d59,none,none,none,False,0.0,none,False
930,59,signal_orchard,drill:signal_orchard:d59,none,none,none,False,0.0,none,False
931,59,orchard_riverbend,drill:orchard_riverbend:d59,choose detour,choose public recovery action,market plank route,True,0.03,"forecast, caravan task, recovery marker",True
932,59,central_repair_ring,drill:central_repair_ring:d59,none,none,none,False,0.0,none,False
933,59,riverbend_roofward,drill:riverbend_roofward:d59,none,none,none,False,0.0,none,False
934,59,roofward_archive,drill:roofward_archive:d59,none,none,none,False,0.0,none,False
935,59,archive_signal,drill:archive_signal:d59,assign caravan task,choose public recovery action,weigh paper packs,False,0.014,"forecast, caravan task, recovery marker",True
936,59,signal_orchard,drill:signal_orchard:d59,none,none,none,False,0.0,none,False
937,59,orchard_riverbend,drill:orchard_riverbend:d59,none,none,none,False,0.0,none,False
938,59,central_repair_ring,drill:central_repair_ring:d59,none,none,none,False,0.0,none,False
939,59,riverbend_roofward,drill:riverbend_roofward:d59,confirm recovery marker,choose public recovery action,mark public recovery board,True,0.03,"forecast, caravan task, recovery marker",True
940,59,roofward_archive,drill:roofward_archive:d59,none,none,none,False,0.0,none,False
941,59,archive_signal,drill:archive_signal:d59,none,none,none,False,0.0,none,False
942,59,signal_orchard,drill:signal_orchard:d59,none,none,none,False,0.0,none,False
943,59,orchard_riverbend,drill:orchard_riverbend:d59,none,none,none,False,0.0,none,False
944,60,riverbend_roofward,drill:riverbend_roofward:d60,none,none,none,False,0.0,none,False
945,60,roofward_archive,drill:roofward_archive:d60,none,none,none,False,0.0,none,False
946,60,archive_signal,drill:archive_signal:d60,none,none,none,False,0.0,none,False
947,60,signal_orchard,drill:signal_orchard:d60,choose detour,choose public recovery action,river lantern loop,True,0.03,"forecast, caravan task, recovery marker",True
948,60,orchard_riverbend,drill:orchard_riverbend:d60,none,none,none,False,0.0,none,False
949,60,central_repair_ring,drill:central_repair_ring:d60,none,none,none,False,0.0,none,False
950,60,riverbend_roofward,drill:riverbend_roofward:d60,none,none,none,False,0.0,none,False
951,60,roofward_archive,drill:roofward_archive:d60,assign caravan task,choose public recovery action,steady glass crate,True,0.03,"forecast, caravan task, recovery marker",True
952,60,archive_signal,drill:archive_signal:d60,none,none,none,False,0.0,none,False
953,60,signal_orchard,drill:signal_orchard:d60,none,none,none,False,0.0,none,False
954,60,orchard_riverbend,drill:orchard_riverbend:d60,none,none,none,False,0.0,none,False
955,60,central_repair_ring,drill:central_repair_ring:d60,confirm recovery marker,choose public recovery action,mark public recovery board,True,0.03,"forecast, caravan task, recovery marker",True
956,60,riverbend_roofward,drill:riverbend_roofward:d60,none,none,none,False,0.0,none,False
957,60,roofward_archive,drill:roofward_archive:d60,none,none,none,False,0.0,none,False
958,60,archive_signal,drill:archive_signal:d60,none,none,none,False,0.0,none,False
959,60,signal_orchard,drill:signal_orchard:d60,none,none,none,False,0.0,none,False
