tick_id,day,settlement_id,room_map_panel,object_panel,resident_schedule_panel,body_state_panel,dialect_memory_panel,localstorage_panel,visible_boundary_notice,save_restore_key,replay_key
826,69,roofward,True,True,True,True,True,True,True,ssrm.v39.world.roofward,ssrm.v39.replay.0826
827,69,archive,True,True,True,True,True,True,True,ssrm.v39.world.archive,ssrm.v39.replay.0827
828,70,orchard,True,True,True,True,True,True,True,ssrm.v39.world.orchard,ssrm.v39.replay.0828
829,70,repair_ring,True,True,True,True,True,True,True,ssrm.v39.world.repair_ring,ssrm.v39.replay.0829
830,70,riverbend,True,True,True,True,True,True,True,ssrm.v39.world.riverbend,ssrm.v39.replay.0830
831,70,roofward,True,True,True,True,True,True,True,ssrm.v39.world.roofward,ssrm.v39.replay.0831
832,70,archive,True,True,True,True,True,True,True,ssrm.v39.world.archive,ssrm.v39.replay.0832
833,70,signal,True,True,True,True,True,True,True,ssrm.v39.world.signal,ssrm.v39.replay.0833
834,70,orchard,True,True,True,True,True,True,True,ssrm.v39.world.orchard,ssrm.v39.replay.0834
835,70,repair_ring,True,True,True,True,True,True,True,ssrm.v39.world.repair_ring,ssrm.v39.replay.0835
836,70,riverbend,True,True,True,True,True,True,True,ssrm.v39.world.riverbend,ssrm.v39.replay.0836
837,70,roofward,True,True,True,True,True,True,True,ssrm.v39.world.roofward,ssrm.v39.replay.0837
838,70,archive,True,True,True,True,True,True,True,ssrm.v39.world.archive,ssrm.v39.replay.0838
839,70,signal,True,True,True,True,True,True,True,ssrm.v39.world.signal,ssrm.v39.replay.0839
840,71,orchard,True,True,True,True,True,True,True,ssrm.v39.world.orchard,ssrm.v39.replay.0840
841,71,repair_ring,True,True,True,True,True,True,True,ssrm.v39.world.repair_ring,ssrm.v39.replay.0841
842,71,riverbend,True,True,True,True,True,True,True,ssrm.v39.world.riverbend,ssrm.v39.replay.0842
843,71,roofward,True,True,True,True,True,True,True,ssrm.v39.world.roofward,ssrm.v39.replay.0843
844,71,archive,True,True,True,True,True,True,True,ssrm.v39.world.archive,ssrm.v39.replay.0844
845,71,signal,True,True,True,True,True,True,True,ssrm.v39.world.signal,ssrm.v39.replay.0845
846,71,orchard,True,True,True,True,True,True,True,ssrm.v39.world.orchard,ssrm.v39.replay.0846
847,71,repair_ring,True,True,True,True,True,True,True,ssrm.v39.world.repair_ring,ssrm.v39.replay.0847
848,71,riverbend,True,True,True,True,True,True,True,ssrm.v39.world.riverbend,ssrm.v39.replay.0848
849,71,roofward,True,True,True,True,True,True,True,ssrm.v39.world.roofward,ssrm.v39.replay.0849
850,71,archive,True,True,True,True,True,True,True,ssrm.v39.world.archive,ssrm.v39.replay.0850
851,71,signal,True,True,True,True,True,True,True,ssrm.v39.world.signal,ssrm.v39.replay.0851
852,72,orchard,True,True,True,True,True,True,True,ssrm.v39.world.orchard,ssrm.v39.replay.0852
853,72,repair_ring,True,True,True,True,True,True,True,ssrm.v39.world.repair_ring,ssrm.v39.replay.0853
854,72,riverbend,True,True,True,True,True,True,True,ssrm.v39.world.riverbend,ssrm.v39.replay.0854
855,72,roofward,True,True,True,True,True,True,True,ssrm.v39.world.roofward,ssrm.v39.replay.0855
856,72,archive,True,True,True,True,True,True,True,ssrm.v39.world.archive,ssrm.v39.replay.0856
857,72,signal,True,True,True,True,True,True,True,ssrm.v39.world.signal,ssrm.v39.replay.0857
858,72,orchard,True,True,True,True,True,True,True,ssrm.v39.world.orchard,ssrm.v39.replay.0858
859,72,repair_ring,True,True,True,True,True,True,True,ssrm.v39.world.repair_ring,ssrm.v39.replay.0859
860,72,riverbend,True,True,True,True,True,True,True,ssrm.v39.world.riverbend,ssrm.v39.replay.0860
861,72,roofward,True,True,True,True,True,True,True,ssrm.v39.world.roofward,ssrm.v39.replay.0861
862,72,archive,True,True,True,True,True,True,True,ssrm.v39.world.archive,ssrm.v39.replay.0862
863,72,signal,True,True,True,True,True,True,True,ssrm.v39.world.signal,ssrm.v39.replay.0863
864,73,orchard,True,True,True,True,True,True,True,ssrm.v39.world.orchard,ssrm.v39.replay.0864
865,73,repair_ring,True,True,True,True,True,True,True,ssrm.v39.world.repair_ring,ssrm.v39.replay.0865
866,73,riverbend,True,True,True,True,True,True,True,ssrm.v39.world.riverbend,ssrm.v39.replay.0866
867,73,roofward,True,True,True,True,True,True,True,ssrm.v39.world.roofward,ssrm.v39.replay.0867
868,73,archive,True,True,True,True,True,True,True,ssrm.v39.world.archive,ssrm.v39.replay.0868
869,73,signal,True,True,True,True,True,True,True,ssrm.v39.world.signal,ssrm.v39.replay.0869
870,73,orchard,True,True,True,True,True,True,True,ssrm.v39.world.orchard,ssrm.v39.replay.0870
871,73,repair_ring,True,True,True,True,True,True,True,ssrm.v39.world.repair_ring,ssrm.v39.replay.0871
872,73,riverbend,True,True,True,True,True,True,True,ssrm.v39.world.riverbend,ssrm.v39.replay.0872
873,73,roofward,True,True,True,True,True,True,True,ssrm.v39.world.roofward,ssrm.v39.replay.0873
874,73,archive,True,True,True,True,True,True,True,ssrm.v39.world.archive,ssrm.v39.replay.0874
875,73,signal,True,True,True,True,True,True,True,ssrm.v39.world.signal,ssrm.v39.replay.0875
876,74,orchard,True,True,True,True,True,True,True,ssrm.v39.world.orchard,ssrm.v39.replay.0876
877,74,repair_ring,True,True,True,True,True,True,True,ssrm.v39.world.repair_ring,ssrm.v39.replay.0877
878,74,riverbend,True,True,True,True,True,True,True,ssrm.v39.world.riverbend,ssrm.v39.replay.0878
879,74,roofward,True,True,True,True,True,True,True,ssrm.v39.world.roofward,ssrm.v39.replay.0879
880,74,archive,True,True,True,True,True,True,True,ssrm.v39.world.archive,ssrm.v39.replay.0880
881,74,signal,True,True,True,True,True,True,True,ssrm.v39.world.signal,ssrm.v39.replay.0881
882,74,orchard,True,True,True,True,True,True,True,ssrm.v39.world.orchard,ssrm.v39.replay.0882
883,74,repair_ring,True,True,True,True,True,True,True,ssrm.v39.world.repair_ring,ssrm.v39.replay.0883
884,74,riverbend,True,True,True,True,True,True,True,ssrm.v39.world.riverbend,ssrm.v39.replay.0884
885,74,roofward,True,True,True,True,True,True,True,ssrm.v39.world.roofward,ssrm.v39.replay.0885
886,74,archive,True,True,True,True,True,True,True,ssrm.v39.world.archive,ssrm.v39.replay.0886
887,74,signal,True,True,True,True,True,True,True,ssrm.v39.world.signal,ssrm.v39.replay.0887
888,75,orchard,True,True,True,True,True,True,True,ssrm.v39.world.orchard,ssrm.v39.replay.0888
889,75,repair_ring,True,True,True,True,True,True,True,ssrm.v39.world.repair_ring,ssrm.v39.replay.0889
890,75,riverbend,True,True,True,True,True,True,True,ssrm.v39.world.riverbend,ssrm.v39.replay.0890
891,75,roofward,True,True,True,True,True,True,True,ssrm.v39.world.roofward,ssrm.v39.replay.0891
892,75,archive,True,True,True,True,True,True,True,ssrm.v39.world.archive,ssrm.v39.replay.0892
893,75,signal,True,True,True,True,True,True,True,ssrm.v39.world.signal,ssrm.v39.replay.0893
894,75,orchard,True,True,True,True,True,True,True,ssrm.v39.world.orchard,ssrm.v39.replay.0894
895,75,repair_ring,True,True,True,True,True,True,True,ssrm.v39.world.repair_ring,ssrm.v39.replay.0895
896,75,riverbend,True,True,True,True,True,True,True,ssrm.v39.world.riverbend,ssrm.v39.replay.0896
897,75,roofward,True,True,True,True,True,True,True,ssrm.v39.world.roofward,ssrm.v39.replay.0897
898,75,archive,True,True,True,True,True,True,True,ssrm.v39.world.archive,ssrm.v39.replay.0898
899,75,signal,True,True,True,True,True,True,True,ssrm.v39.world.signal,ssrm.v39.replay.0899
900,76,orchard,True,True,True,True,True,True,True,ssrm.v39.world.orchard,ssrm.v39.replay.0900
901,76,repair_ring,True,True,True,True,True,True,True,ssrm.v39.world.repair_ring,ssrm.v39.replay.0901
902,76,riverbend,True,True,True,True,True,True,True,ssrm.v39.world.riverbend,ssrm.v39.replay.0902
903,76,roofward,True,True,True,True,True,True,True,ssrm.v39.world.roofward,ssrm.v39.replay.0903
904,76,archive,True,True,True,True,True,True,True,ssrm.v39.world.archive,ssrm.v39.replay.0904
905,76,signal,True,True,True,True,True,True,True,ssrm.v39.world.signal,ssrm.v39.replay.0905
906,76,orchard,True,True,True,True,True,True,True,ssrm.v39.world.orchard,ssrm.v39.replay.0906
907,76,repair_ring,True,True,True,True,True,True,True,ssrm.v39.world.repair_ring,ssrm.v39.replay.0907
908,76,riverbend,True,True,True,True,True,True,True,ssrm.v39.world.riverbend,ssrm.v39.replay.0908
909,76,roofward,True,True,True,True,True,True,True,ssrm.v39.world.roofward,ssrm.v39.replay.0909
910,76,archive,True,True,True,True,True,True,True,ssrm.v39.world.archive,ssrm.v39.replay.0910
911,76,signal,True,True,True,True,True,True,True,ssrm.v39.world.signal,ssrm.v39.replay.0911
912,77,repair_ring,True,True,True,True,True,True,True,ssrm.v39.world.repair_ring,ssrm.v39.replay.0912
913,77,riverbend,True,True,True,True,True,True,True,ssrm.v39.world.riverbend,ssrm.v39.replay.0913
914,77,roofward,True,True,True,True,True,True,True,ssrm.v39.world.roofward,ssrm.v39.replay.0914
915,77,archive,True,True,True,True,True,True,True,ssrm.v39.world.archive,ssrm.v39.replay.0915
916,77,signal,True,True,True,True,True,True,True,ssrm.v39.world.signal,ssrm.v39.replay.0916
917,77,orchard,True,True,True,True,True,True,True,ssrm.v39.world.orchard,ssrm.v39.replay.0917
918,77,repair_ring,True,True,True,True,True,True,True,ssrm.v39.world.repair_ring,ssrm.v39.replay.0918
919,77,riverbend,True,True,True,True,True,True,True,ssrm.v39.world.riverbend,ssrm.v39.replay.0919
920,77,roofward,True,True,True,True,True,True,True,ssrm.v39.world.roofward,ssrm.v39.replay.0920
921,77,archive,True,True,True,True,True,True,True,ssrm.v39.world.archive,ssrm.v39.replay.0921
922,77,signal,True,True,True,True,True,True,True,ssrm.v39.world.signal,ssrm.v39.replay.0922
923,77,orchard,True,True,True,True,True,True,True,ssrm.v39.world.orchard,ssrm.v39.replay.0923
924,78,repair_ring,True,True,True,True,True,True,True,ssrm.v39.world.repair_ring,ssrm.v39.replay.0924
925,78,riverbend,True,True,True,True,True,True,True,ssrm.v39.world.riverbend,ssrm.v39.replay.0925
926,78,roofward,True,True,True,True,True,True,True,ssrm.v39.world.roofward,ssrm.v39.replay.0926
927,78,archive,True,True,True,True,True,True,True,ssrm.v39.world.archive,ssrm.v39.replay.0927
928,78,signal,True,True,True,True,True,True,True,ssrm.v39.world.signal,ssrm.v39.replay.0928
929,78,orchard,True,True,True,True,True,True,True,ssrm.v39.world.orchard,ssrm.v39.replay.0929
930,78,repair_ring,True,True,True,True,True,True,True,ssrm.v39.world.repair_ring,ssrm.v39.replay.0930
931,78,riverbend,True,True,True,True,True,True,True,ssrm.v39.world.riverbend,ssrm.v39.replay.0931
932,78,roofward,True,True,True,True,True,True,True,ssrm.v39.world.roofward,ssrm.v39.replay.0932
933,78,archive,True,True,True,True,True,True,True,ssrm.v39.world.archive,ssrm.v39.replay.0933
934,78,signal,True,True,True,True,True,True,True,ssrm.v39.world.signal,ssrm.v39.replay.0934
935,78,orchard,True,True,True,True,True,True,True,ssrm.v39.world.orchard,ssrm.v39.replay.0935
936,79,repair_ring,True,True,True,True,True,True,True,ssrm.v39.world.repair_ring,ssrm.v39.replay.0936
937,79,riverbend,True,True,True,True,True,True,True,ssrm.v39.world.riverbend,ssrm.v39.replay.0937
938,79,roofward,True,True,True,True,True,True,True,ssrm.v39.world.roofward,ssrm.v39.replay.0938
939,79,archive,True,True,True,True,True,True,True,ssrm.v39.world.archive,ssrm.v39.replay.0939
940,79,signal,True,True,True,True,True,True,True,ssrm.v39.world.signal,ssrm.v39.replay.0940
941,79,orchard,True,True,True,True,True,True,True,ssrm.v39.world.orchard,ssrm.v39.replay.0941
942,79,repair_ring,True,True,True,True,True,True,True,ssrm.v39.world.repair_ring,ssrm.v39.replay.0942
943,79,riverbend,True,True,True,True,True,True,True,ssrm.v39.world.riverbend,ssrm.v39.replay.0943
944,79,roofward,True,True,True,True,True,True,True,ssrm.v39.world.roofward,ssrm.v39.replay.0944
945,79,archive,True,True,True,True,True,True,True,ssrm.v39.world.archive,ssrm.v39.replay.0945
946,79,signal,True,True,True,True,True,True,True,ssrm.v39.world.signal,ssrm.v39.replay.0946
947,79,orchard,True,True,True,True,True,True,True,ssrm.v39.world.orchard,ssrm.v39.replay.0947
948,80,repair_ring,True,True,True,True,True,True,True,ssrm.v39.world.repair_ring,ssrm.v39.replay.0948
949,80,riverbend,True,True,True,True,True,True,True,ssrm.v39.world.riverbend,ssrm.v39.replay.0949
950,80,roofward,True,True,True,True,True,True,True,ssrm.v39.world.roofward,ssrm.v39.replay.0950
951,80,archive,True,True,True,True,True,True,True,ssrm.v39.world.archive,ssrm.v39.replay.0951
952,80,signal,True,True,True,True,True,True,True,ssrm.v39.world.signal,ssrm.v39.replay.0952
953,80,orchard,True,True,True,True,True,True,True,ssrm.v39.world.orchard,ssrm.v39.replay.0953
954,80,repair_ring,True,True,True,True,True,True,True,ssrm.v39.world.repair_ring,ssrm.v39.replay.0954
955,80,riverbend,True,True,True,True,True,True,True,ssrm.v39.world.riverbend,ssrm.v39.replay.0955
956,80,roofward,True,True,True,True,True,True,True,ssrm.v39.world.roofward,ssrm.v39.replay.0956
957,80,archive,True,True,True,True,True,True,True,ssrm.v39.world.archive,ssrm.v39.replay.0957
958,80,signal,True,True,True,True,True,True,True,ssrm.v39.world.signal,ssrm.v39.replay.0958
959,80,orchard,True,True,True,True,True,True,True,ssrm.v39.world.orchard,ssrm.v39.replay.0959
960,81,repair_ring,True,True,True,True,True,True,True,ssrm.v39.world.repair_ring,ssrm.v39.replay.0960
961,81,riverbend,True,True,True,True,True,True,True,ssrm.v39.world.riverbend,ssrm.v39.replay.0961
962,81,roofward,True,True,True,True,True,True,True,ssrm.v39.world.roofward,ssrm.v39.replay.0962
963,81,archive,True,True,True,True,True,True,True,ssrm.v39.world.archive,ssrm.v39.replay.0963
964,81,signal,True,True,True,True,True,True,True,ssrm.v39.world.signal,ssrm.v39.replay.0964
965,81,orchard,True,True,True,True,True,True,True,ssrm.v39.world.orchard,ssrm.v39.replay.0965
966,81,repair_ring,True,True,True,True,True,True,True,ssrm.v39.world.repair_ring,ssrm.v39.replay.0966
967,81,riverbend,True,True,True,True,True,True,True,ssrm.v39.world.riverbend,ssrm.v39.replay.0967
968,81,roofward,True,True,True,True,True,True,True,ssrm.v39.world.roofward,ssrm.v39.replay.0968
969,81,archive,True,True,True,True,True,True,True,ssrm.v39.world.archive,ssrm.v39.replay.0969
970,81,signal,True,True,True,True,True,True,True,ssrm.v39.world.signal,ssrm.v39.replay.0970
971,81,orchard,True,True,True,True,True,True,True,ssrm.v39.world.orchard,ssrm.v39.replay.0971
972,82,repair_ring,True,True,True,True,True,True,True,ssrm.v39.world.repair_ring,ssrm.v39.replay.0972
973,82,riverbend,True,True,True,True,True,True,True,ssrm.v39.world.riverbend,ssrm.v39.replay.0973
974,82,roofward,True,True,True,True,True,True,True,ssrm.v39.world.roofward,ssrm.v39.replay.0974
975,82,archive,True,True,True,True,True,True,True,ssrm.v39.world.archive,ssrm.v39.replay.0975
976,82,signal,True,True,True,True,True,True,True,ssrm.v39.world.signal,ssrm.v39.replay.0976
977,82,orchard,True,True,True,True,True,True,True,ssrm.v39.world.orchard,ssrm.v39.replay.0977
978,82,repair_ring,True,True,True,True,True,True,True,ssrm.v39.world.repair_ring,ssrm.v39.replay.0978
979,82,riverbend,True,True,True,True,True,True,True,ssrm.v39.world.riverbend,ssrm.v39.replay.0979
980,82,roofward,True,True,True,True,True,True,True,ssrm.v39.world.roofward,ssrm.v39.replay.0980
981,82,archive,True,True,True,True,True,True,True,ssrm.v39.world.archive,ssrm.v39.replay.0981
982,82,signal,True,True,True,True,True,True,True,ssrm.v39.world.signal,ssrm.v39.replay.0982
983,82,orchard,True,True,True,True,True,True,True,ssrm.v39.world.orchard,ssrm.v39.replay.0983
984,83,repair_ring,True,True,True,True,True,True,True,ssrm.v39.world.repair_ring,ssrm.v39.replay.0984
985,83,riverbend,True,True,True,True,True,True,True,ssrm.v39.world.riverbend,ssrm.v39.replay.0985
986,83,roofward,True,True,True,True,True,True,True,ssrm.v39.world.roofward,ssrm.v39.replay.0986
987,83,archive,True,True,True,True,True,True,True,ssrm.v39.world.archive,ssrm.v39.replay.0987
988,83,signal,True,True,True,True,True,True,True,ssrm.v39.world.signal,ssrm.v39.replay.0988
989,83,orchard,True,True,True,True,True,True,True,ssrm.v39.world.orchard,ssrm.v39.replay.0989
990,83,repair_ring,True,True,True,True,True,True,True,ssrm.v39.world.repair_ring,ssrm.v39.replay.0990
991,83,riverbend,True,True,True,True,True,True,True,ssrm.v39.world.riverbend,ssrm.v39.replay.0991
992,83,roofward,True,True,True,True,True,True,True,ssrm.v39.world.roofward,ssrm.v39.replay.0992
993,83,archive,True,True,True,True,True,True,True,ssrm.v39.world.archive,ssrm.v39.replay.0993
994,83,signal,True,True,True,True,True,True,True,ssrm.v39.world.signal,ssrm.v39.replay.0994
995,83,orchard,True,True,True,True,True,True,True,ssrm.v39.world.orchard,ssrm.v39.replay.0995
996,84,riverbend,True,True,True,True,True,True,True,ssrm.v39.world.riverbend,ssrm.v39.replay.0996
997,84,roofward,True,True,True,True,True,True,True,ssrm.v39.world.roofward,ssrm.v39.replay.0997
998,84,archive,True,True,True,True,True,True,True,ssrm.v39.world.archive,ssrm.v39.replay.0998
999,84,signal,True,True,True,True,True,True,True,ssrm.v39.world.signal,ssrm.v39.replay.0999
1000,84,orchard,True,True,True,True,True,True,True,ssrm.v39.world.orchard,ssrm.v39.replay.1000
1001,84,repair_ring,True,True,True,True,True,True,True,ssrm.v39.world.repair_ring,ssrm.v39.replay.1001
1002,84,riverbend,True,True,True,True,True,True,True,ssrm.v39.world.riverbend,ssrm.v39.replay.1002
1003,84,roofward,True,True,True,True,True,True,True,ssrm.v39.world.roofward,ssrm.v39.replay.1003
1004,84,archive,True,True,True,True,True,True,True,ssrm.v39.world.archive,ssrm.v39.replay.1004
1005,84,signal,True,True,True,True,True,True,True,ssrm.v39.world.signal,ssrm.v39.replay.1005
1006,84,orchard,True,True,True,True,True,True,True,ssrm.v39.world.orchard,ssrm.v39.replay.1006
1007,84,repair_ring,True,True,True,True,True,True,True,ssrm.v39.world.repair_ring,ssrm.v39.replay.1007
