tick_id,day,settlement_id,resident_id,role_label,duty,room_id,object_id,role_badge_visible,duty_card_visible,role_affects_schedule,role_affects_loan_permission,private_workspace_sealed
3185,177,archive,Toma,ink maker,thread spool,arrival court,ink ribbon,True,True,True,True,True
3185,177,archive,Vell,tag archivist,seal desk,stone stacks,memory tag,True,True,True,True,True
3185,177,archive,Rin,quiet watcher,quiet stacks,spool room,clean cloth,True,True,True,True,True
3186,178,orchard,Ivo,seed keeper,count seeds,market plank,seed satchel,True,True,True,True,True
3186,178,orchard,Mara,trade steward,trade tokens,satchel shed,market token,True,True,True,True,True
3186,178,orchard,Pim,cord repairer,dry rows,arrival court,dry cord,True,True,True,True,True
3186,178,orchard,Suf,row watcher,watch mud,seed lane,apple wrap,True,True,True,True,True
3187,178,repair_ring,Juno,tool keeper,cool bench,cool corner,insulated tongs,True,True,True,True,True
3187,178,repair_ring,Pax,wire maker,clip wire,arrival court,copper wire,True,True,True,True,True
3187,178,repair_ring,Vale,gauge reader,test bell,wire bench,bell gauge,True,True,True,True,True
3187,178,repair_ring,Wren,cool watcher,watch sparks,spark lane,cool cloth,True,True,True,True,True
3188,178,riverbend,Ari,repair lead,repair crossing,arrival court,cedar plank,True,True,True,True,True
3188,178,riverbend,Lio,signal keeper,trim lantern,plank hall,ridge lantern,True,True,True,True,True
3188,178,riverbend,Cee,cord steward,dry cords,wet crossing,binding cord,True,True,True,True,True
3188,178,riverbend,Nox,water watcher,watch water,dry ridge,dry shawl,True,True,True,True,True
3189,178,roofward,Fay,lens keeper,clean lens,glass stair,sun lens,True,True,True,True,True
3189,178,roofward,Sera,ledger steward,sort ledger,warm lane,herb ledger,True,True,True,True,True
3189,178,roofward,Orr,hinge repairer,set hinge,ledger loft,brass hinge,True,True,True,True,True
3189,178,roofward,Bex,shade watcher,shade stair,sun sill,shade cloth,True,True,True,True,True
3190,178,archive,Nia,memory keeper,sort tags,spool room,signal spool,True,True,True,True,True
3190,178,archive,Toma,ink maker,thread spool,ink niche,ink ribbon,True,True,True,True,True
3190,178,archive,Vell,tag archivist,seal desk,memory desk,memory tag,True,True,True,True,True
3190,178,archive,Rin,quiet watcher,quiet stacks,arrival court,clean cloth,True,True,True,True,True
3191,178,signal,Milo,rope keeper,check rope,lens room,mast rope,True,True,True,True,True
3191,178,signal,Ren,lantern steward,fill lantern,signal perch,oil lantern,True,True,True,True,True
3191,178,signal,Kesh,lens crafter,watch lens,arrival court,signal lens,True,True,True,True,True
3191,178,signal,Oda,wind watcher,read wind,mast base,wind wrap,True,True,True,True,True
3192,178,orchard,Ivo,seed keeper,count seeds,satchel shed,seed satchel,True,True,True,True,True
3192,178,orchard,Mara,trade steward,trade tokens,arrival court,market token,True,True,True,True,True
3192,178,orchard,Pim,cord repairer,dry rows,seed lane,dry cord,True,True,True,True,True
3192,178,orchard,Suf,row watcher,watch mud,mud row,apple wrap,True,True,True,True,True
3193,178,repair_ring,Juno,tool keeper,cool bench,arrival court,insulated tongs,True,True,True,True,True
3193,178,repair_ring,Pax,wire maker,clip wire,wire bench,copper wire,True,True,True,True,True
3193,178,repair_ring,Vale,gauge reader,test bell,spark lane,bell gauge,True,True,True,True,True
3193,178,repair_ring,Wren,cool watcher,watch sparks,bell alcove,cool cloth,True,True,True,True,True
3194,178,riverbend,Ari,repair lead,repair crossing,plank hall,cedar plank,True,True,True,True,True
3194,178,riverbend,Lio,signal keeper,trim lantern,wet crossing,ridge lantern,True,True,True,True,True
3194,178,riverbend,Cee,cord steward,dry cords,dry ridge,binding cord,True,True,True,True,True
3194,178,riverbend,Nox,water watcher,watch water,kit alcove,dry shawl,True,True,True,True,True
3195,178,roofward,Fay,lens keeper,clean lens,warm lane,sun lens,True,True,True,True,True
3195,178,roofward,Sera,ledger steward,sort ledger,ledger loft,herb ledger,True,True,True,True,True
3195,178,roofward,Orr,hinge repairer,set hinge,sun sill,brass hinge,True,True,True,True,True
3195,178,roofward,Bex,shade watcher,shade stair,arrival court,shade cloth,True,True,True,True,True
3196,178,archive,Nia,memory keeper,sort tags,ink niche,signal spool,True,True,True,True,True
3196,178,archive,Toma,ink maker,thread spool,memory desk,ink ribbon,True,True,True,True,True
3196,178,archive,Vell,tag archivist,seal desk,arrival court,memory tag,True,True,True,True,True
3196,178,archive,Rin,quiet watcher,quiet stacks,stone stacks,clean cloth,True,True,True,True,True
3197,178,signal,Milo,rope keeper,check rope,signal perch,mast rope,True,True,True,True,True
3197,178,signal,Ren,lantern steward,fill lantern,arrival court,oil lantern,True,True,True,True,True
3197,178,signal,Kesh,lens crafter,watch lens,mast base,signal lens,True,True,True,True,True
3197,178,signal,Oda,wind watcher,read wind,lantern walk,wind wrap,True,True,True,True,True
3198,178,orchard,Ivo,seed keeper,count seeds,arrival court,seed satchel,True,True,True,True,True
3198,178,orchard,Mara,trade steward,trade tokens,seed lane,market token,True,True,True,True,True
3198,178,orchard,Pim,cord repairer,dry rows,mud row,dry cord,True,True,True,True,True
3198,178,orchard,Suf,row watcher,watch mud,market plank,apple wrap,True,True,True,True,True
3199,178,repair_ring,Juno,tool keeper,cool bench,wire bench,insulated tongs,True,True,True,True,True
3199,178,repair_ring,Pax,wire maker,clip wire,spark lane,copper wire,True,True,True,True,True
3199,178,repair_ring,Vale,gauge reader,test bell,bell alcove,bell gauge,True,True,True,True,True
3199,178,repair_ring,Wren,cool watcher,watch sparks,cool corner,cool cloth,True,True,True,True,True
3200,178,riverbend,Ari,repair lead,repair crossing,wet crossing,cedar plank,True,True,True,True,True
3200,178,riverbend,Lio,signal keeper,trim lantern,dry ridge,ridge lantern,True,True,True,True,True
3200,178,riverbend,Cee,cord steward,dry cords,kit alcove,binding cord,True,True,True,True,True
3200,178,riverbend,Nox,water watcher,watch water,arrival court,dry shawl,True,True,True,True,True
3201,178,roofward,Fay,lens keeper,clean lens,ledger loft,sun lens,True,True,True,True,True
3201,178,roofward,Sera,ledger steward,sort ledger,sun sill,herb ledger,True,True,True,True,True
3201,178,roofward,Orr,hinge repairer,set hinge,arrival court,brass hinge,True,True,True,True,True
3201,178,roofward,Bex,shade watcher,shade stair,glass stair,shade cloth,True,True,True,True,True
3202,178,archive,Nia,memory keeper,sort tags,memory desk,signal spool,True,True,True,True,True
3202,178,archive,Toma,ink maker,thread spool,arrival court,ink ribbon,True,True,True,True,True
3202,178,archive,Vell,tag archivist,seal desk,stone stacks,memory tag,True,True,True,True,True
3202,178,archive,Rin,quiet watcher,quiet stacks,spool room,clean cloth,True,True,True,True,True
3203,178,signal,Milo,rope keeper,check rope,arrival court,mast rope,True,True,True,True,True
3203,178,signal,Ren,lantern steward,fill lantern,mast base,oil lantern,True,True,True,True,True
3203,178,signal,Kesh,lens crafter,watch lens,lantern walk,signal lens,True,True,True,True,True
3203,178,signal,Oda,wind watcher,read wind,lens room,wind wrap,True,True,True,True,True
3204,179,repair_ring,Juno,tool keeper,cool bench,cool corner,insulated tongs,True,True,True,True,True
3204,179,repair_ring,Pax,wire maker,clip wire,arrival court,copper wire,True,True,True,True,True
3204,179,repair_ring,Vale,gauge reader,test bell,wire bench,bell gauge,True,True,True,True,True
3204,179,repair_ring,Wren,cool watcher,watch sparks,spark lane,cool cloth,True,True,True,True,True
3205,179,riverbend,Ari,repair lead,repair crossing,arrival court,cedar plank,True,True,True,True,True
3205,179,riverbend,Lio,signal keeper,trim lantern,plank hall,ridge lantern,True,True,True,True,True
3205,179,riverbend,Cee,cord steward,dry cords,wet crossing,binding cord,True,True,True,True,True
3205,179,riverbend,Nox,water watcher,watch water,dry ridge,dry shawl,True,True,True,True,True
3206,179,roofward,Fay,lens keeper,clean lens,glass stair,sun lens,True,True,True,True,True
3206,179,roofward,Sera,ledger steward,sort ledger,warm lane,herb ledger,True,True,True,True,True
3206,179,roofward,Orr,hinge repairer,set hinge,ledger loft,brass hinge,True,True,True,True,True
3206,179,roofward,Bex,shade watcher,shade stair,sun sill,shade cloth,True,True,True,True,True
3207,179,archive,Nia,memory keeper,sort tags,spool room,signal spool,True,True,True,True,True
3207,179,archive,Toma,ink maker,thread spool,ink niche,ink ribbon,True,True,True,True,True
3207,179,archive,Vell,tag archivist,seal desk,memory desk,memory tag,True,True,True,True,True
3207,179,archive,Rin,quiet watcher,quiet stacks,arrival court,clean cloth,True,True,True,True,True
3208,179,signal,Milo,rope keeper,check rope,lens room,mast rope,True,True,True,True,True
3208,179,signal,Ren,lantern steward,fill lantern,signal perch,oil lantern,True,True,True,True,True
3208,179,signal,Kesh,lens crafter,watch lens,arrival court,signal lens,True,True,True,True,True
3208,179,signal,Oda,wind watcher,read wind,mast base,wind wrap,True,True,True,True,True
3209,179,orchard,Ivo,seed keeper,count seeds,satchel shed,seed satchel,True,True,True,True,True
3209,179,orchard,Mara,trade steward,trade tokens,arrival court,market token,True,True,True,True,True
3209,179,orchard,Pim,cord repairer,dry rows,seed lane,dry cord,True,True,True,True,True
3209,179,orchard,Suf,row watcher,watch mud,mud row,apple wrap,True,True,True,True,True
3210,179,repair_ring,Juno,tool keeper,cool bench,arrival court,insulated tongs,True,True,True,True,True
3210,179,repair_ring,Pax,wire maker,clip wire,wire bench,copper wire,True,True,True,True,True
3210,179,repair_ring,Vale,gauge reader,test bell,spark lane,bell gauge,True,True,True,True,True
3210,179,repair_ring,Wren,cool watcher,watch sparks,bell alcove,cool cloth,True,True,True,True,True
3211,179,riverbend,Ari,repair lead,repair crossing,plank hall,cedar plank,True,True,True,True,True
3211,179,riverbend,Lio,signal keeper,trim lantern,wet crossing,ridge lantern,True,True,True,True,True
3211,179,riverbend,Cee,cord steward,dry cords,dry ridge,binding cord,True,True,True,True,True
3211,179,riverbend,Nox,water watcher,watch water,kit alcove,dry shawl,True,True,True,True,True
3212,179,roofward,Fay,lens keeper,clean lens,warm lane,sun lens,True,True,True,True,True
3212,179,roofward,Sera,ledger steward,sort ledger,ledger loft,herb ledger,True,True,True,True,True
3212,179,roofward,Orr,hinge repairer,set hinge,sun sill,brass hinge,True,True,True,True,True
3212,179,roofward,Bex,shade watcher,shade stair,arrival court,shade cloth,True,True,True,True,True
3213,179,archive,Nia,memory keeper,sort tags,ink niche,signal spool,True,True,True,True,True
3213,179,archive,Toma,ink maker,thread spool,memory desk,ink ribbon,True,True,True,True,True
3213,179,archive,Vell,tag archivist,seal desk,arrival court,memory tag,True,True,True,True,True
3213,179,archive,Rin,quiet watcher,quiet stacks,stone stacks,clean cloth,True,True,True,True,True
3214,179,signal,Milo,rope keeper,check rope,signal perch,mast rope,True,True,True,True,True
3214,179,signal,Ren,lantern steward,fill lantern,arrival court,oil lantern,True,True,True,True,True
3214,179,signal,Kesh,lens crafter,watch lens,mast base,signal lens,True,True,True,True,True
3214,179,signal,Oda,wind watcher,read wind,lantern walk,wind wrap,True,True,True,True,True
3215,179,orchard,Ivo,seed keeper,count seeds,arrival court,seed satchel,True,True,True,True,True
3215,179,orchard,Mara,trade steward,trade tokens,seed lane,market token,True,True,True,True,True
3215,179,orchard,Pim,cord repairer,dry rows,mud row,dry cord,True,True,True,True,True
3215,179,orchard,Suf,row watcher,watch mud,market plank,apple wrap,True,True,True,True,True
3216,179,repair_ring,Juno,tool keeper,cool bench,wire bench,insulated tongs,True,True,True,True,True
3216,179,repair_ring,Pax,wire maker,clip wire,spark lane,copper wire,True,True,True,True,True
3216,179,repair_ring,Vale,gauge reader,test bell,bell alcove,bell gauge,True,True,True,True,True
3216,179,repair_ring,Wren,cool watcher,watch sparks,cool corner,cool cloth,True,True,True,True,True
3217,179,riverbend,Ari,repair lead,repair crossing,wet crossing,cedar plank,True,True,True,True,True
3217,179,riverbend,Lio,signal keeper,trim lantern,dry ridge,ridge lantern,True,True,True,True,True
3217,179,riverbend,Cee,cord steward,dry cords,kit alcove,binding cord,True,True,True,True,True
3217,179,riverbend,Nox,water watcher,watch water,arrival court,dry shawl,True,True,True,True,True
3218,179,roofward,Fay,lens keeper,clean lens,ledger loft,sun lens,True,True,True,True,True
3218,179,roofward,Sera,ledger steward,sort ledger,sun sill,herb ledger,True,True,True,True,True
3218,179,roofward,Orr,hinge repairer,set hinge,arrival court,brass hinge,True,True,True,True,True
3218,179,roofward,Bex,shade watcher,shade stair,glass stair,shade cloth,True,True,True,True,True
3219,179,archive,Nia,memory keeper,sort tags,memory desk,signal spool,True,True,True,True,True
3219,179,archive,Toma,ink maker,thread spool,arrival court,ink ribbon,True,True,True,True,True
3219,179,archive,Vell,tag archivist,seal desk,stone stacks,memory tag,True,True,True,True,True
3219,179,archive,Rin,quiet watcher,quiet stacks,spool room,clean cloth,True,True,True,True,True
3220,179,signal,Milo,rope keeper,check rope,arrival court,mast rope,True,True,True,True,True
3220,179,signal,Ren,lantern steward,fill lantern,mast base,oil lantern,True,True,True,True,True
3220,179,signal,Kesh,lens crafter,watch lens,lantern walk,signal lens,True,True,True,True,True
3220,179,signal,Oda,wind watcher,read wind,lens room,wind wrap,True,True,True,True,True
3221,179,orchard,Ivo,seed keeper,count seeds,seed lane,seed satchel,True,True,True,True,True
3221,179,orchard,Mara,trade steward,trade tokens,mud row,market token,True,True,True,True,True
3221,179,orchard,Pim,cord repairer,dry rows,market plank,dry cord,True,True,True,True,True
3221,179,orchard,Suf,row watcher,watch mud,satchel shed,apple wrap,True,True,True,True,True
3222,180,riverbend,Ari,repair lead,repair crossing,arrival court,cedar plank,True,True,True,True,True
3222,180,riverbend,Lio,signal keeper,trim lantern,plank hall,ridge lantern,True,True,True,True,True
3222,180,riverbend,Cee,cord steward,dry cords,wet crossing,binding cord,True,True,True,True,True
3222,180,riverbend,Nox,water watcher,watch water,dry ridge,dry shawl,True,True,True,True,True
3223,180,roofward,Fay,lens keeper,clean lens,glass stair,sun lens,True,True,True,True,True
3223,180,roofward,Sera,ledger steward,sort ledger,warm lane,herb ledger,True,True,True,True,True
3223,180,roofward,Orr,hinge repairer,set hinge,ledger loft,brass hinge,True,True,True,True,True
3223,180,roofward,Bex,shade watcher,shade stair,sun sill,shade cloth,True,True,True,True,True
3224,180,archive,Nia,memory keeper,sort tags,spool room,signal spool,True,True,True,True,True
3224,180,archive,Toma,ink maker,thread spool,ink niche,ink ribbon,True,True,True,True,True
3224,180,archive,Vell,tag archivist,seal desk,memory desk,memory tag,True,True,True,True,True
3224,180,archive,Rin,quiet watcher,quiet stacks,arrival court,clean cloth,True,True,True,True,True
3225,180,signal,Milo,rope keeper,check rope,lens room,mast rope,True,True,True,True,True
3225,180,signal,Ren,lantern steward,fill lantern,signal perch,oil lantern,True,True,True,True,True
3225,180,signal,Kesh,lens crafter,watch lens,arrival court,signal lens,True,True,True,True,True
3225,180,signal,Oda,wind watcher,read wind,mast base,wind wrap,True,True,True,True,True
3226,180,orchard,Ivo,seed keeper,count seeds,satchel shed,seed satchel,True,True,True,True,True
3226,180,orchard,Mara,trade steward,trade tokens,arrival court,market token,True,True,True,True,True
3226,180,orchard,Pim,cord repairer,dry rows,seed lane,dry cord,True,True,True,True,True
3226,180,orchard,Suf,row watcher,watch mud,mud row,apple wrap,True,True,True,True,True
3227,180,repair_ring,Juno,tool keeper,cool bench,arrival court,insulated tongs,True,True,True,True,True
3227,180,repair_ring,Pax,wire maker,clip wire,wire bench,copper wire,True,True,True,True,True
3227,180,repair_ring,Vale,gauge reader,test bell,spark lane,bell gauge,True,True,True,True,True
3227,180,repair_ring,Wren,cool watcher,watch sparks,bell alcove,cool cloth,True,True,True,True,True
3228,180,riverbend,Ari,repair lead,repair crossing,plank hall,cedar plank,True,True,True,True,True
3228,180,riverbend,Lio,signal keeper,trim lantern,wet crossing,ridge lantern,True,True,True,True,True
3228,180,riverbend,Cee,cord steward,dry cords,dry ridge,binding cord,True,True,True,True,True
3228,180,riverbend,Nox,water watcher,watch water,kit alcove,dry shawl,True,True,True,True,True
3229,180,roofward,Fay,lens keeper,clean lens,warm lane,sun lens,True,True,True,True,True
3229,180,roofward,Sera,ledger steward,sort ledger,ledger loft,herb ledger,True,True,True,True,True
3229,180,roofward,Orr,hinge repairer,set hinge,sun sill,brass hinge,True,True,True,True,True
3229,180,roofward,Bex,shade watcher,shade stair,arrival court,shade cloth,True,True,True,True,True
3230,180,archive,Nia,memory keeper,sort tags,ink niche,signal spool,True,True,True,True,True
3230,180,archive,Toma,ink maker,thread spool,memory desk,ink ribbon,True,True,True,True,True
3230,180,archive,Vell,tag archivist,seal desk,arrival court,memory tag,True,True,True,True,True
3230,180,archive,Rin,quiet watcher,quiet stacks,stone stacks,clean cloth,True,True,True,True,True
3231,180,signal,Milo,rope keeper,check rope,signal perch,mast rope,True,True,True,True,True
3231,180,signal,Ren,lantern steward,fill lantern,arrival court,oil lantern,True,True,True,True,True
3231,180,signal,Kesh,lens crafter,watch lens,mast base,signal lens,True,True,True,True,True
3231,180,signal,Oda,wind watcher,read wind,lantern walk,wind wrap,True,True,True,True,True
3232,180,orchard,Ivo,seed keeper,count seeds,arrival court,seed satchel,True,True,True,True,True
3232,180,orchard,Mara,trade steward,trade tokens,seed lane,market token,True,True,True,True,True
3232,180,orchard,Pim,cord repairer,dry rows,mud row,dry cord,True,True,True,True,True
3232,180,orchard,Suf,row watcher,watch mud,market plank,apple wrap,True,True,True,True,True
3233,180,repair_ring,Juno,tool keeper,cool bench,wire bench,insulated tongs,True,True,True,True,True
3233,180,repair_ring,Pax,wire maker,clip wire,spark lane,copper wire,True,True,True,True,True
3233,180,repair_ring,Vale,gauge reader,test bell,bell alcove,bell gauge,True,True,True,True,True
3233,180,repair_ring,Wren,cool watcher,watch sparks,cool corner,cool cloth,True,True,True,True,True
3234,180,riverbend,Ari,repair lead,repair crossing,wet crossing,cedar plank,True,True,True,True,True
3234,180,riverbend,Lio,signal keeper,trim lantern,dry ridge,ridge lantern,True,True,True,True,True
3234,180,riverbend,Cee,cord steward,dry cords,kit alcove,binding cord,True,True,True,True,True
3234,180,riverbend,Nox,water watcher,watch water,arrival court,dry shawl,True,True,True,True,True
3235,180,roofward,Fay,lens keeper,clean lens,ledger loft,sun lens,True,True,True,True,True
3235,180,roofward,Sera,ledger steward,sort ledger,sun sill,herb ledger,True,True,True,True,True
3235,180,roofward,Orr,hinge repairer,set hinge,arrival court,brass hinge,True,True,True,True,True
3235,180,roofward,Bex,shade watcher,shade stair,glass stair,shade cloth,True,True,True,True,True
3236,180,archive,Nia,memory keeper,sort tags,memory desk,signal spool,True,True,True,True,True
3236,180,archive,Toma,ink maker,thread spool,arrival court,ink ribbon,True,True,True,True,True
3236,180,archive,Vell,tag archivist,seal desk,stone stacks,memory tag,True,True,True,True,True
3236,180,archive,Rin,quiet watcher,quiet stacks,spool room,clean cloth,True,True,True,True,True
3237,180,signal,Milo,rope keeper,check rope,arrival court,mast rope,True,True,True,True,True
3237,180,signal,Ren,lantern steward,fill lantern,mast base,oil lantern,True,True,True,True,True
3237,180,signal,Kesh,lens crafter,watch lens,lantern walk,signal lens,True,True,True,True,True
3237,180,signal,Oda,wind watcher,read wind,lens room,wind wrap,True,True,True,True,True
3238,180,orchard,Ivo,seed keeper,count seeds,seed lane,seed satchel,True,True,True,True,True
3238,180,orchard,Mara,trade steward,trade tokens,mud row,market token,True,True,True,True,True
3238,180,orchard,Pim,cord repairer,dry rows,market plank,dry cord,True,True,True,True,True
3238,180,orchard,Suf,row watcher,watch mud,satchel shed,apple wrap,True,True,True,True,True
3239,180,repair_ring,Juno,tool keeper,cool bench,spark lane,insulated tongs,True,True,True,True,True
3239,180,repair_ring,Pax,wire maker,clip wire,bell alcove,copper wire,True,True,True,True,True
3239,180,repair_ring,Vale,gauge reader,test bell,cool corner,bell gauge,True,True,True,True,True
3239,180,repair_ring,Wren,cool watcher,watch sparks,arrival court,cool cloth,True,True,True,True,True
3240,181,roofward,Fay,lens keeper,clean lens,glass stair,sun lens,True,True,True,True,True
3240,181,roofward,Sera,ledger steward,sort ledger,warm lane,herb ledger,True,True,True,True,True
3240,181,roofward,Orr,hinge repairer,set hinge,ledger loft,brass hinge,True,True,True,True,True
3240,181,roofward,Bex,shade watcher,shade stair,sun sill,shade cloth,True,True,True,True,True
3241,181,archive,Nia,memory keeper,sort tags,spool room,signal spool,True,True,True,True,True
3241,181,archive,Toma,ink maker,thread spool,ink niche,ink ribbon,True,True,True,True,True
3241,181,archive,Vell,tag archivist,seal desk,memory desk,memory tag,True,True,True,True,True
3241,181,archive,Rin,quiet watcher,quiet stacks,arrival court,clean cloth,True,True,True,True,True
3242,181,signal,Milo,rope keeper,check rope,lens room,mast rope,True,True,True,True,True
3242,181,signal,Ren,lantern steward,fill lantern,signal perch,oil lantern,True,True,True,True,True
3242,181,signal,Kesh,lens crafter,watch lens,arrival court,signal lens,True,True,True,True,True
3242,181,signal,Oda,wind watcher,read wind,mast base,wind wrap,True,True,True,True,True
3243,181,orchard,Ivo,seed keeper,count seeds,satchel shed,seed satchel,True,True,True,True,True
3243,181,orchard,Mara,trade steward,trade tokens,arrival court,market token,True,True,True,True,True
3243,181,orchard,Pim,cord repairer,dry rows,seed lane,dry cord,True,True,True,True,True
3243,181,orchard,Suf,row watcher,watch mud,mud row,apple wrap,True,True,True,True,True
3244,181,repair_ring,Juno,tool keeper,cool bench,arrival court,insulated tongs,True,True,True,True,True
3244,181,repair_ring,Pax,wire maker,clip wire,wire bench,copper wire,True,True,True,True,True
3244,181,repair_ring,Vale,gauge reader,test bell,spark lane,bell gauge,True,True,True,True,True
3244,181,repair_ring,Wren,cool watcher,watch sparks,bell alcove,cool cloth,True,True,True,True,True
3245,181,riverbend,Ari,repair lead,repair crossing,plank hall,cedar plank,True,True,True,True,True
3245,181,riverbend,Lio,signal keeper,trim lantern,wet crossing,ridge lantern,True,True,True,True,True
3245,181,riverbend,Cee,cord steward,dry cords,dry ridge,binding cord,True,True,True,True,True
3245,181,riverbend,Nox,water watcher,watch water,kit alcove,dry shawl,True,True,True,True,True
3246,181,roofward,Fay,lens keeper,clean lens,warm lane,sun lens,True,True,True,True,True
3246,181,roofward,Sera,ledger steward,sort ledger,ledger loft,herb ledger,True,True,True,True,True
3246,181,roofward,Orr,hinge repairer,set hinge,sun sill,brass hinge,True,True,True,True,True
3246,181,roofward,Bex,shade watcher,shade stair,arrival court,shade cloth,True,True,True,True,True
3247,181,archive,Nia,memory keeper,sort tags,ink niche,signal spool,True,True,True,True,True
3247,181,archive,Toma,ink maker,thread spool,memory desk,ink ribbon,True,True,True,True,True
3247,181,archive,Vell,tag archivist,seal desk,arrival court,memory tag,True,True,True,True,True
3247,181,archive,Rin,quiet watcher,quiet stacks,stone stacks,clean cloth,True,True,True,True,True
3248,181,signal,Milo,rope keeper,check rope,signal perch,mast rope,True,True,True,True,True
3248,181,signal,Ren,lantern steward,fill lantern,arrival court,oil lantern,True,True,True,True,True
3248,181,signal,Kesh,lens crafter,watch lens,mast base,signal lens,True,True,True,True,True
3248,181,signal,Oda,wind watcher,read wind,lantern walk,wind wrap,True,True,True,True,True
3249,181,orchard,Ivo,seed keeper,count seeds,arrival court,seed satchel,True,True,True,True,True
3249,181,orchard,Mara,trade steward,trade tokens,seed lane,market token,True,True,True,True,True
3249,181,orchard,Pim,cord repairer,dry rows,mud row,dry cord,True,True,True,True,True
3249,181,orchard,Suf,row watcher,watch mud,market plank,apple wrap,True,True,True,True,True
3250,181,repair_ring,Juno,tool keeper,cool bench,wire bench,insulated tongs,True,True,True,True,True
3250,181,repair_ring,Pax,wire maker,clip wire,spark lane,copper wire,True,True,True,True,True
3250,181,repair_ring,Vale,gauge reader,test bell,bell alcove,bell gauge,True,True,True,True,True
3250,181,repair_ring,Wren,cool watcher,watch sparks,cool corner,cool cloth,True,True,True,True,True
3251,181,riverbend,Ari,repair lead,repair crossing,wet crossing,cedar plank,True,True,True,True,True
3251,181,riverbend,Lio,signal keeper,trim lantern,dry ridge,ridge lantern,True,True,True,True,True
3251,181,riverbend,Cee,cord steward,dry cords,kit alcove,binding cord,True,True,True,True,True
3251,181,riverbend,Nox,water watcher,watch water,arrival court,dry shawl,True,True,True,True,True
3252,181,roofward,Fay,lens keeper,clean lens,ledger loft,sun lens,True,True,True,True,True
3252,181,roofward,Sera,ledger steward,sort ledger,sun sill,herb ledger,True,True,True,True,True
3252,181,roofward,Orr,hinge repairer,set hinge,arrival court,brass hinge,True,True,True,True,True
3252,181,roofward,Bex,shade watcher,shade stair,glass stair,shade cloth,True,True,True,True,True
3253,181,archive,Nia,memory keeper,sort tags,memory desk,signal spool,True,True,True,True,True
3253,181,archive,Toma,ink maker,thread spool,arrival court,ink ribbon,True,True,True,True,True
3253,181,archive,Vell,tag archivist,seal desk,stone stacks,memory tag,True,True,True,True,True
3253,181,archive,Rin,quiet watcher,quiet stacks,spool room,clean cloth,True,True,True,True,True
3254,181,signal,Milo,rope keeper,check rope,arrival court,mast rope,True,True,True,True,True
3254,181,signal,Ren,lantern steward,fill lantern,mast base,oil lantern,True,True,True,True,True
3254,181,signal,Kesh,lens crafter,watch lens,lantern walk,signal lens,True,True,True,True,True
3254,181,signal,Oda,wind watcher,read wind,lens room,wind wrap,True,True,True,True,True
3255,181,orchard,Ivo,seed keeper,count seeds,seed lane,seed satchel,True,True,True,True,True
3255,181,orchard,Mara,trade steward,trade tokens,mud row,market token,True,True,True,True,True
3255,181,orchard,Pim,cord repairer,dry rows,market plank,dry cord,True,True,True,True,True
3255,181,orchard,Suf,row watcher,watch mud,satchel shed,apple wrap,True,True,True,True,True
3256,181,repair_ring,Juno,tool keeper,cool bench,spark lane,insulated tongs,True,True,True,True,True
3256,181,repair_ring,Pax,wire maker,clip wire,bell alcove,copper wire,True,True,True,True,True
3256,181,repair_ring,Vale,gauge reader,test bell,cool corner,bell gauge,True,True,True,True,True
3256,181,repair_ring,Wren,cool watcher,watch sparks,arrival court,cool cloth,True,True,True,True,True
3257,181,riverbend,Ari,repair lead,repair crossing,dry ridge,cedar plank,True,True,True,True,True
3257,181,riverbend,Lio,signal keeper,trim lantern,kit alcove,ridge lantern,True,True,True,True,True
3257,181,riverbend,Cee,cord steward,dry cords,arrival court,binding cord,True,True,True,True,True
3257,181,riverbend,Nox,water watcher,watch water,plank hall,dry shawl,True,True,True,True,True
3258,182,archive,Nia,memory keeper,sort tags,spool room,signal spool,True,True,True,True,True
3258,182,archive,Toma,ink maker,thread spool,ink niche,ink ribbon,True,True,True,True,True
3258,182,archive,Vell,tag archivist,seal desk,memory desk,memory tag,True,True,True,True,True
3258,182,archive,Rin,quiet watcher,quiet stacks,arrival court,clean cloth,True,True,True,True,True
3259,182,signal,Milo,rope keeper,check rope,lens room,mast rope,True,True,True,True,True
3259,182,signal,Ren,lantern steward,fill lantern,signal perch,oil lantern,True,True,True,True,True
3259,182,signal,Kesh,lens crafter,watch lens,arrival court,signal lens,True,True,True,True,True
3259,182,signal,Oda,wind watcher,read wind,mast base,wind wrap,True,True,True,True,True
3260,182,orchard,Ivo,seed keeper,count seeds,satchel shed,seed satchel,True,True,True,True,True
3260,182,orchard,Mara,trade steward,trade tokens,arrival court,market token,True,True,True,True,True
3260,182,orchard,Pim,cord repairer,dry rows,seed lane,dry cord,True,True,True,True,True
3260,182,orchard,Suf,row watcher,watch mud,mud row,apple wrap,True,True,True,True,True
3261,182,repair_ring,Juno,tool keeper,cool bench,arrival court,insulated tongs,True,True,True,True,True
3261,182,repair_ring,Pax,wire maker,clip wire,wire bench,copper wire,True,True,True,True,True
3261,182,repair_ring,Vale,gauge reader,test bell,spark lane,bell gauge,True,True,True,True,True
3261,182,repair_ring,Wren,cool watcher,watch sparks,bell alcove,cool cloth,True,True,True,True,True
3262,182,riverbend,Ari,repair lead,repair crossing,plank hall,cedar plank,True,True,True,True,True
3262,182,riverbend,Lio,signal keeper,trim lantern,wet crossing,ridge lantern,True,True,True,True,True
