tick_id,day,route_id,previous_recovery,branch_effect,simultaneous_task_effect,import_export_effect,reload_effect,dialogue_effect,recovery_after,consequence_persists_after_reload,visible_consequence_marker
707,48,archive_signal,0.94,0.0,0.046,0.0,0.0,0.0,0.94,False,archive_signal:recovery:0.94
708,48,signal_orchard,0.9355,0.0045,0.0,0.0,0.0,0.006,0.94,False,signal_orchard:recovery:0.94
709,48,orchard_riverbend,0.94,0.0,0.0,0.0,0.0,0.0,0.9355,False,orchard_riverbend:recovery:0.94
710,48,central_repair_ring,0.94,0.0,0.046,0.0,0.0,0.0,0.94,False,central_repair_ring:recovery:0.94
711,48,riverbend_roofward,0.94,0.0,0.046,0.0,0.0,0.0,0.94,False,riverbend_roofward:recovery:0.94
712,48,roofward_archive,0.94,0.0,0.0,0.0,0.0,0.0,0.9355,False,roofward_archive:recovery:0.94
713,48,archive_signal,0.94,0.0,0.0,0.0,0.0,0.0,0.9344,False,archive_signal:recovery:0.93
714,48,signal_orchard,0.94,0.0,0.0,0.008,0.0,0.0,0.94,False,signal_orchard:recovery:0.94
715,48,orchard_riverbend,0.9355,0.0045,0.046,0.0,0.0,0.0,0.94,False,orchard_riverbend:recovery:0.94
716,48,central_repair_ring,0.94,0.0,0.0,0.0,0.0,0.006,0.94,False,central_repair_ring:recovery:0.94
717,48,riverbend_roofward,0.94,0.0,0.046,0.0,0.0,0.0,0.94,False,riverbend_roofward:recovery:0.94
718,48,roofward_archive,0.9355,0.0045,0.046,0.0,0.0,0.0,0.94,False,roofward_archive:recovery:0.94
719,48,archive_signal,0.9344,0.0056,0.0,0.008,0.006,0.0,0.94,v31-545761,archive_signal:recovery:0.94
720,49,signal_orchard,0.94,0.0,0.0,0.0,0.006,0.0,0.94,True,signal_orchard:recovery:0.94
721,49,orchard_riverbend,0.94,0.0,0.0,0.008,0.0,0.0,0.94,False,orchard_riverbend:recovery:0.94
722,49,central_repair_ring,0.94,0.0,0.046,0.0,0.0,0.0,0.94,False,central_repair_ring:recovery:0.94
723,49,riverbend_roofward,0.94,0.0,0.0,0.0,0.0,0.006,0.94,False,riverbend_roofward:recovery:0.94
724,49,roofward_archive,0.94,0.0,0.046,0.0,0.0,0.0,0.94,False,roofward_archive:recovery:0.94
725,49,archive_signal,0.94,0.0,0.046,0.0,0.006,0.0,0.94,True,archive_signal:recovery:0.94
726,49,signal_orchard,0.94,0.0,0.0,0.0,0.0,0.0,0.9344,False,signal_orchard:recovery:0.93
727,49,orchard_riverbend,0.94,0.0,0.0,0.0,0.0,0.0,0.9366,False,orchard_riverbend:recovery:0.94
728,49,central_repair_ring,0.94,0.0,0.0,0.008,0.0,0.0,0.94,False,central_repair_ring:recovery:0.94
729,49,riverbend_roofward,0.94,0.0,0.0,0.008,0.0,0.0,0.94,False,riverbend_roofward:recovery:0.94
730,49,roofward_archive,0.94,0.0,0.046,0.0,0.0,0.0,0.94,False,roofward_archive:recovery:0.94
731,49,archive_signal,0.94,0.0,0.0,0.0,0.0,0.006,0.94,False,archive_signal:recovery:0.94
732,49,signal_orchard,0.9344,0.0056,0.0,0.0,0.0,0.0,0.9344,False,signal_orchard:recovery:0.93
733,49,orchard_riverbend,0.9366,0.0034,0.046,0.0,0.0,0.0,0.94,False,orchard_riverbend:recovery:0.94
734,49,central_repair_ring,0.94,0.0,0.0,0.008,0.006,0.0,0.94,v31-586237,central_repair_ring:recovery:0.94
735,50,roofward_archive,0.94,0.0,0.0,0.008,0.006,0.0,0.94,v31-570040,roofward_archive:recovery:0.94
736,50,archive_signal,0.94,0.0,0.046,0.008,0.0,0.0,0.94,False,archive_signal:recovery:0.94
737,50,signal_orchard,0.9344,0.0056,0.046,0.0,0.0,0.0,0.94,False,signal_orchard:recovery:0.94
738,50,orchard_riverbend,0.94,0.0,0.0,0.0,0.0,0.006,0.94,False,orchard_riverbend:recovery:0.94
739,50,central_repair_ring,0.94,0.0,0.0,0.0,0.0,0.0,0.93385,False,central_repair_ring:recovery:0.93
740,50,riverbend_roofward,0.94,0.0,0.046,0.0,0.0,0.0,0.94,False,riverbend_roofward:recovery:0.94
741,50,roofward_archive,0.94,0.0,0.0,0.0,0.0,0.0,0.93495,False,roofward_archive:recovery:0.93
742,50,archive_signal,0.94,0.0,0.046,0.0,0.0,0.0,0.94,False,archive_signal:recovery:0.94
743,50,signal_orchard,0.94,0.0,0.0,0.0,0.0,0.0,0.93605,False,signal_orchard:recovery:0.94
744,50,orchard_riverbend,0.94,0.0,0.0,-0.006,0.0,0.0,0.92895,False,orchard_riverbend:recovery:0.93
745,50,central_repair_ring,0.93385,0.00615,0.046,0.0,0.0,0.0,0.94,False,central_repair_ring:recovery:0.94
746,50,riverbend_roofward,0.94,0.0,0.0,0.0,0.0,0.006,0.94,False,riverbend_roofward:recovery:0.94
747,50,roofward_archive,0.93495,0.00505,0.0,0.0,0.0,0.0,0.93495,False,roofward_archive:recovery:0.93
748,50,archive_signal,0.94,0.0,0.0,0.0,0.0,0.0,0.93385,False,archive_signal:recovery:0.93
749,50,signal_orchard,0.93605,0.00395,0.0,0.008,0.006,0.0,0.94,v31-581989,signal_orchard:recovery:0.94
750,51,orchard_riverbend,0.92895,0.01105,0.0,0.0,0.006,0.0,0.94,True,orchard_riverbend:recovery:0.94
751,51,central_repair_ring,0.94,0.0,0.0,0.008,0.0,0.0,0.94,False,central_repair_ring:recovery:0.94
752,51,riverbend_roofward,0.94,0.0,0.046,0.0,0.0,0.0,0.94,False,riverbend_roofward:recovery:0.94
753,51,roofward_archive,0.93495,0.00505,0.0,0.0,0.0,0.006,0.94,False,roofward_archive:recovery:0.94
754,51,archive_signal,0.93385,0.00386,0.0,0.0,0.006,0.0,0.93866,True,archive_signal:recovery:0.94
755,51,signal_orchard,0.94,0.0,0.046,0.0,0.0,0.0,0.94,False,signal_orchard:recovery:0.94
756,51,orchard_riverbend,0.94,0.0,0.0,0.0,0.0,0.0,0.93605,False,orchard_riverbend:recovery:0.94
757,51,central_repair_ring,0.94,0.0,0.0,0.0,0.0,0.0,0.93495,False,central_repair_ring:recovery:0.93
758,51,riverbend_roofward,0.94,0.0,0.0,0.0,0.0,0.0,0.93385,False,riverbend_roofward:recovery:0.93
759,51,roofward_archive,0.94,0.0,0.0,0.008,0.0,0.0,0.94,False,roofward_archive:recovery:0.94
760,51,archive_signal,0.93866,0.00134,0.046,0.0,0.0,0.0,0.94,False,archive_signal:recovery:0.94
761,51,signal_orchard,0.94,0.0,0.046,0.0,0.0,0.006,0.94,False,signal_orchard:recovery:0.94
762,51,orchard_riverbend,0.93605,0.00395,0.0,0.0,0.0,0.0,0.93605,False,orchard_riverbend:recovery:0.94
763,51,central_repair_ring,0.93495,0.00505,0.046,0.0,0.0,0.0,0.94,False,central_repair_ring:recovery:0.94
764,51,riverbend_roofward,0.93385,0.00078,0.0,0.008,0.006,0.0,0.94,v31-534392,riverbend_roofward:recovery:0.94
765,52,roofward_archive,0.94,0.0,0.0,0.0,0.006,0.0,0.93985,True,roofward_archive:recovery:0.94
766,52,archive_signal,0.94,0.0,0.0,0.008,0.0,0.0,0.94,False,archive_signal:recovery:0.94
767,52,signal_orchard,0.94,0.0,0.046,0.0,0.0,0.0,0.94,False,signal_orchard:recovery:0.94
768,52,orchard_riverbend,0.93605,0.00395,0.03,0.0,0.0,0.006,0.94,False,orchard_riverbend:recovery:0.94
769,52,central_repair_ring,0.94,0.0,0.0,0.0,0.0,0.0,0.93605,False,central_repair_ring:recovery:0.94
770,52,riverbend_roofward,0.94,0.0,0.046,0.0,0.0,0.0,0.94,False,riverbend_roofward:recovery:0.94
771,52,roofward_archive,0.93985,0.00015,0.0,0.0,0.0,0.0,0.93385,False,roofward_archive:recovery:0.93
772,52,archive_signal,0.94,0.0,0.0,0.0,0.0,0.0,0.93605,False,archive_signal:recovery:0.94
773,52,signal_orchard,0.94,0.0,0.0,0.0,0.0,0.0,0.93495,False,signal_orchard:recovery:0.93
774,52,orchard_riverbend,0.94,0.0,0.03,0.008,0.0,0.0,0.94,False,orchard_riverbend:recovery:0.94
775,52,central_repair_ring,0.93605,0.00395,0.046,0.0,0.0,0.0,0.94,False,central_repair_ring:recovery:0.94
776,52,riverbend_roofward,0.94,0.0,0.0,0.0,0.0,0.006,0.94,False,riverbend_roofward:recovery:0.94
777,52,roofward_archive,0.93385,0.00615,0.0,0.008,0.0,0.0,0.94,False,roofward_archive:recovery:0.94
778,52,archive_signal,0.93605,0.00395,0.046,0.0,0.0,0.0,0.94,False,archive_signal:recovery:0.94
779,52,signal_orchard,0.93495,0.00505,0.0,0.008,0.006,0.0,0.94,v31-583690,signal_orchard:recovery:0.94
780,53,orchard_riverbend,0.94,0.0,0.0,0.0,0.006,0.0,0.94,True,orchard_riverbend:recovery:0.94
781,53,central_repair_ring,0.94,0.0,0.046,0.008,0.0,0.0,0.94,False,central_repair_ring:recovery:0.94
782,53,riverbend_roofward,0.94,0.0,0.0,0.0,0.0,0.0,0.93605,False,riverbend_roofward:recovery:0.94
783,53,roofward_archive,0.94,0.0,0.0,0.0,0.006,0.006,0.94,True,roofward_archive:recovery:0.94
784,53,archive_signal,0.94,0.0,0.0,0.008,0.0,0.0,0.94,False,archive_signal:recovery:0.94
785,53,signal_orchard,0.94,0.0,0.046,0.0,0.0,0.0,0.94,False,signal_orchard:recovery:0.94
786,53,orchard_riverbend,0.94,0.0,0.0,0.0,0.0,0.0,0.934885,False,orchard_riverbend:recovery:0.93
787,53,central_repair_ring,0.94,0.0,0.046,0.0,0.0,0.0,0.94,False,central_repair_ring:recovery:0.94
788,53,riverbend_roofward,0.93605,0.00395,0.0,0.0,0.0,0.0,0.93605,False,riverbend_roofward:recovery:0.94
789,53,roofward_archive,0.94,0.0,0.0,0.008,0.0,0.0,0.94,False,roofward_archive:recovery:0.94
790,53,archive_signal,0.94,0.0,0.046,0.0,0.0,0.0,0.94,False,archive_signal:recovery:0.94
791,53,signal_orchard,0.94,0.0,0.0,0.0,0.0,0.006,0.94,False,signal_orchard:recovery:0.94
792,53,orchard_riverbend,0.934885,0.005115,0.0,0.0,0.0,0.0,0.934885,False,orchard_riverbend:recovery:0.93
793,53,central_repair_ring,0.94,0.0,0.046,0.0,0.0,0.0,0.94,False,central_repair_ring:recovery:0.94
794,53,riverbend_roofward,0.93605,0.00395,0.0,0.008,0.006,0.0,0.94,v31-534190,riverbend_roofward:recovery:0.94
795,54,roofward_archive,0.94,0.0,0.0,0.0,0.006,0.0,0.94,True,roofward_archive:recovery:0.94
796,54,archive_signal,0.94,0.0,0.0,0.008,0.0,0.0,0.94,False,archive_signal:recovery:0.94
797,54,signal_orchard,0.94,0.0,0.046,0.0,0.0,0.0,0.94,False,signal_orchard:recovery:0.94
798,54,orchard_riverbend,0.934885,0.005115,0.0,0.0,0.0,0.006,0.94,False,orchard_riverbend:recovery:0.94
799,54,central_repair_ring,0.94,0.0,0.0,0.0,0.0,0.0,0.93495,False,central_repair_ring:recovery:0.93
800,54,riverbend_roofward,0.94,0.0,0.046,0.0,0.0,0.0,0.94,False,riverbend_roofward:recovery:0.94
801,54,roofward_archive,0.94,0.0,0.0,0.0,0.0,0.0,0.93605,False,roofward_archive:recovery:0.94
802,54,archive_signal,0.94,0.0,0.0,0.0,0.0,0.0,0.93495,False,archive_signal:recovery:0.93
803,54,signal_orchard,0.94,0.0,0.0,0.0,0.0,0.0,0.93385,False,signal_orchard:recovery:0.93
804,54,orchard_riverbend,0.94,0.0,0.0,0.008,0.0,0.0,0.94,False,orchard_riverbend:recovery:0.94
805,54,central_repair_ring,0.93495,0.00505,0.046,0.0,0.0,0.0,0.94,False,central_repair_ring:recovery:0.94
806,54,riverbend_roofward,0.94,0.0,0.0,0.0,0.0,0.0,0.93385,False,riverbend_roofward:recovery:0.93
807,54,roofward_archive,0.93605,0.00395,0.0,0.0,0.0,0.0,0.93605,False,roofward_archive:recovery:0.94
808,54,archive_signal,0.93495,0.00386,0.046,0.0,0.0,0.0,0.94,False,archive_signal:recovery:0.94
809,54,signal_orchard,0.93385,0.00615,0.0,0.008,0.006,0.0,0.94,v31-584017,signal_orchard:recovery:0.94
810,55,central_repair_ring,0.94,0.0,0.0,0.0,0.006,0.0,0.94,True,central_repair_ring:recovery:0.94
811,55,riverbend_roofward,0.93385,0.00615,0.0,0.008,0.0,0.0,0.94,False,riverbend_roofward:recovery:0.94
812,55,roofward_archive,0.93605,0.00232,0.046,0.0,0.006,0.0,0.94,True,roofward_archive:recovery:0.94
813,55,archive_signal,0.94,0.0,0.0,0.0,0.0,0.006,0.94,False,archive_signal:recovery:0.94
814,55,signal_orchard,0.94,0.0,0.0,0.0,0.0,0.0,0.9355,False,signal_orchard:recovery:0.94
815,55,orchard_riverbend,0.94,0.0,0.046,0.0,0.0,0.0,0.94,False,orchard_riverbend:recovery:0.94
816,55,central_repair_ring,0.94,0.0,0.0,0.0,0.0,0.0,0.9366,False,central_repair_ring:recovery:0.94
817,55,riverbend_roofward,0.94,0.0,0.0,0.0,0.0,0.0,0.9355,False,riverbend_roofward:recovery:0.94
818,55,roofward_archive,0.94,0.0,0.0,0.0,0.0,0.0,0.9344,False,roofward_archive:recovery:0.93
819,55,archive_signal,0.94,0.0,0.0,0.008,0.0,0.0,0.94,False,archive_signal:recovery:0.94
820,55,signal_orchard,0.9355,0.0045,0.046,0.0,0.0,0.0,0.94,False,signal_orchard:recovery:0.94
821,55,orchard_riverbend,0.94,0.0,0.0,0.0,0.0,0.006,0.94,False,orchard_riverbend:recovery:0.94
822,55,central_repair_ring,0.9366,0.0034,0.0,0.0,0.0,0.0,0.9366,False,central_repair_ring:recovery:0.94
823,55,riverbend_roofward,0.9355,0.0045,0.046,0.0,0.0,0.0,0.94,False,riverbend_roofward:recovery:0.94
824,55,roofward_archive,0.9344,0.00232,0.0,0.008,0.006,0.0,0.94,v31-512799,roofward_archive:recovery:0.94
825,56,archive_signal,0.94,0.0,0.0,0.0,0.006,0.0,0.94,True,archive_signal:recovery:0.94
826,56,signal_orchard,0.94,0.0,0.0,0.008,0.0,0.0,0.94,False,signal_orchard:recovery:0.94
827,56,orchard_riverbend,0.94,0.0,0.046,0.0,0.0,0.0,0.94,False,orchard_riverbend:recovery:0.94
828,56,central_repair_ring,0.9366,0.0034,0.0,0.0,0.0,0.006,0.94,False,central_repair_ring:recovery:0.94
829,56,riverbend_roofward,0.94,0.0,0.046,0.0,0.0,0.0,0.94,False,riverbend_roofward:recovery:0.94
830,56,roofward_archive,0.94,0.0,0.046,0.0,0.0,0.0,0.94,False,roofward_archive:recovery:0.94
831,56,archive_signal,0.94,0.0,0.0,0.0,0.0,0.0,0.9344,False,archive_signal:recovery:0.93
832,56,signal_orchard,0.94,0.0,0.0,0.0,0.0,0.0,0.9366,False,signal_orchard:recovery:0.94
833,56,orchard_riverbend,0.94,0.0,0.0,0.008,0.0,0.0,0.94,False,orchard_riverbend:recovery:0.94
834,56,central_repair_ring,0.94,0.0,0.0,0.008,0.0,0.0,0.94,False,central_repair_ring:recovery:0.94
835,56,riverbend_roofward,0.94,0.0,0.046,0.0,0.0,0.0,0.94,False,riverbend_roofward:recovery:0.94
836,56,roofward_archive,0.94,0.0,0.0,0.0,0.0,0.006,0.94,False,roofward_archive:recovery:0.94
837,56,archive_signal,0.9344,0.0056,0.0,0.0,0.0,0.0,0.9344,False,archive_signal:recovery:0.93
838,56,signal_orchard,0.9366,0.0034,0.046,0.0,0.0,0.0,0.94,False,signal_orchard:recovery:0.94
839,56,orchard_riverbend,0.94,0.0,0.0,0.008,0.006,0.0,0.94,v31-603333,orchard_riverbend:recovery:0.94
840,57,central_repair_ring,0.94,0.0,0.0,0.008,0.006,0.0,0.94,v31-586627,central_repair_ring:recovery:0.94
841,57,riverbend_roofward,0.94,0.0,0.0,0.008,0.006,0.0,0.94,v31-645309,riverbend_roofward:recovery:0.94
842,57,roofward_archive,0.94,0.0,0.046,0.0,0.0,0.0,0.94,False,roofward_archive:recovery:0.94
843,57,archive_signal,0.9344,0.0054,0.0,0.0,0.0,0.006,0.94,False,archive_signal:recovery:0.94
844,57,signal_orchard,0.94,0.0,0.0,0.0,0.0,0.0,0.9344,False,signal_orchard:recovery:0.93
845,57,orchard_riverbend,0.94,0.0,0.046,0.0,0.0,0.0,0.94,False,orchard_riverbend:recovery:0.94
846,57,central_repair_ring,0.94,0.0,0.0,0.0,0.0,0.0,0.9355,False,central_repair_ring:recovery:0.94
847,57,riverbend_roofward,0.94,0.0,0.0,0.0,0.0,0.0,0.9344,False,riverbend_roofward:recovery:0.93
848,57,roofward_archive,0.94,0.0,0.046,0.0,0.0,0.0,0.94,False,roofward_archive:recovery:0.94
849,57,archive_signal,0.94,0.0,0.0,0.008,0.0,0.0,0.94,False,archive_signal:recovery:0.94
850,57,signal_orchard,0.9344,0.0056,0.0,0.0,0.0,0.0,0.9344,False,signal_orchard:recovery:0.93
851,57,orchard_riverbend,0.94,0.0,0.0,0.0,0.0,0.006,0.94,False,orchard_riverbend:recovery:0.94
852,57,central_repair_ring,0.9355,0.0045,0.0,0.0,0.0,0.0,0.9355,False,central_repair_ring:recovery:0.94
853,57,riverbend_roofward,0.9344,0.0056,0.046,0.0,0.0,0.0,0.94,False,riverbend_roofward:recovery:0.94
854,57,roofward_archive,0.94,0.0,0.046,0.008,0.006,0.0,0.94,v31-499975,roofward_archive:recovery:0.94
855,58,archive_signal,0.94,0.0,0.046,0.0,0.006,0.0,0.94,True,archive_signal:recovery:0.94
856,58,signal_orchard,0.9344,0.0054,0.0,0.008,0.0,0.0,0.94,False,signal_orchard:recovery:0.94
857,58,orchard_riverbend,0.94,0.0,0.046,0.0,0.0,0.0,0.94,False,orchard_riverbend:recovery:0.94
858,58,central_repair_ring,0.9355,0.0045,0.0,0.0,0.0,0.0,0.9366,False,central_repair_ring:recovery:0.94
859,58,riverbend_roofward,0.94,0.0,0.0,0.0,0.0,0.0,0.9355,False,riverbend_roofward:recovery:0.94
860,58,roofward_archive,0.94,0.0,0.046,0.0,0.0,0.0,0.94,False,roofward_archive:recovery:0.94
861,58,archive_signal,0.94,0.0,0.046,0.0,0.0,0.0,0.94,False,archive_signal:recovery:0.94
862,58,signal_orchard,0.94,0.0,0.0,0.0,0.0,0.0,0.9355,False,signal_orchard:recovery:0.94
863,58,orchard_riverbend,0.94,0.0,0.0,0.0,0.0,0.0,0.9344,False,orchard_riverbend:recovery:0.93
864,58,central_repair_ring,0.9366,0.0034,0.0,0.008,0.0,0.0,0.94,False,central_repair_ring:recovery:0.94
865,58,riverbend_roofward,0.9355,0.0045,0.046,0.0,0.0,0.0,0.94,False,riverbend_roofward:recovery:0.94
866,58,roofward_archive,0.94,0.0,0.0,0.0,0.0,0.006,0.94,False,roofward_archive:recovery:0.94
867,58,archive_signal,0.94,0.0,0.0,0.0,0.0,0.0,0.9366,False,archive_signal:recovery:0.94
868,58,signal_orchard,0.9355,0.0045,0.046,-0.006,0.0,0.0,0.94,False,signal_orchard:recovery:0.94
869,58,orchard_riverbend,0.9344,0.00232,0.0,0.008,0.006,0.0,0.94,v31-496156,orchard_riverbend:recovery:0.94
870,59,central_repair_ring,0.94,0.0,0.0,0.0,0.006,0.0,0.94,True,central_repair_ring:recovery:0.94
871,59,riverbend_roofward,0.94,0.0,0.0,0.008,0.0,0.0,0.94,False,riverbend_roofward:recovery:0.94
872,59,roofward_archive,0.94,0.0,0.046,0.0,0.0,0.0,0.94,False,roofward_archive:recovery:0.94
873,59,archive_signal,0.9366,0.0034,0.0,0.0,0.0,0.006,0.94,False,archive_signal:recovery:0.94
874,59,signal_orchard,0.94,0.0,0.046,0.0,0.0,0.0,0.94,False,signal_orchard:recovery:0.94
875,59,orchard_riverbend,0.94,0.0,0.046,0.008,0.0,0.0,0.94,False,orchard_riverbend:recovery:0.94
876,59,central_repair_ring,0.94,0.0,0.0,0.0,0.0,0.0,0.9344,False,central_repair_ring:recovery:0.93
877,59,riverbend_roofward,0.94,0.0,0.0,0.0,0.0,0.0,0.9366,False,riverbend_roofward:recovery:0.94
878,59,roofward_archive,0.94,0.0,0.0,0.0,0.0,0.0,0.9355,False,roofward_archive:recovery:0.94
879,59,archive_signal,0.94,0.0,0.0,0.008,0.0,0.0,0.94,False,archive_signal:recovery:0.94
880,59,signal_orchard,0.94,0.0,0.046,0.0,0.0,0.0,0.94,False,signal_orchard:recovery:0.94
881,59,orchard_riverbend,0.94,0.0,0.0,0.0,0.0,0.006,0.94,False,orchard_riverbend:recovery:0.94
882,59,central_repair_ring,0.9344,0.00232,0.0,0.008,0.0,0.0,0.93912,False,central_repair_ring:recovery:0.94
883,59,riverbend_roofward,0.9366,0.0034,0.046,0.0,0.0,0.0,0.94,False,riverbend_roofward:recovery:0.94
884,59,roofward_archive,0.9355,0.0045,0.0,0.008,0.006,0.0,0.94,v31-513471,roofward_archive:recovery:0.94
885,60,signal_orchard,0.94,0.0,0.0,0.0,0.006,0.0,0.94,True,signal_orchard:recovery:0.94
886,60,orchard_riverbend,0.94,0.0,0.046,0.008,0.0,0.0,0.94,False,orchard_riverbend:recovery:0.94
887,60,central_repair_ring,0.93912,0.00088,0.046,0.0,0.0,0.0,0.94,False,central_repair_ring:recovery:0.94
888,60,riverbend_roofward,0.94,0.0,0.0,0.0,0.0,0.006,0.94,False,riverbend_roofward:recovery:0.94
889,60,roofward_archive,0.94,0.0,0.0,0.008,0.0,0.0,0.94,False,roofward_archive:recovery:0.94
890,60,archive_signal,0.94,0.0,0.046,0.0,0.0,0.0,0.94,False,archive_signal:recovery:0.94
891,60,signal_orchard,0.94,0.0,0.0,0.0,0.0,0.0,0.93495,False,signal_orchard:recovery:0.93
892,60,orchard_riverbend,0.94,0.0,0.046,0.0,0.0,0.0,0.94,False,orchard_riverbend:recovery:0.94
893,60,central_repair_ring,0.94,0.0,0.0,0.0,0.0,0.0,0.93605,False,central_repair_ring:recovery:0.94
894,60,riverbend_roofward,0.94,0.0,0.0,0.008,0.0,0.0,0.94,False,riverbend_roofward:recovery:0.94
895,60,roofward_archive,0.94,0.0,0.046,0.0,0.0,0.0,0.94,False,roofward_archive:recovery:0.94
896,60,archive_signal,0.94,0.0,0.0,0.0,0.0,0.006,0.94,False,archive_signal:recovery:0.94
897,60,signal_orchard,0.93495,0.00505,0.0,0.0,0.0,0.0,0.93495,False,signal_orchard:recovery:0.93
898,60,orchard_riverbend,0.94,0.0,0.046,0.0,0.0,0.0,0.94,False,orchard_riverbend:recovery:0.94
899,60,central_repair_ring,0.93605,0.00395,0.0,-0.006,0.006,0.0,0.93605,True,central_repair_ring:recovery:0.94
900,61,riverbend_roofward,0.94,0.0,0.0,0.0,0.006,0.0,0.94,True,riverbend_roofward:recovery:0.94
901,61,roofward_archive,0.94,0.0,0.0,0.008,0.0,0.0,0.94,False,roofward_archive:recovery:0.94
902,61,archive_signal,0.94,0.0,0.046,0.0,0.0,0.0,0.94,False,archive_signal:recovery:0.94
903,61,signal_orchard,0.93495,0.00505,0.0,0.0,0.0,0.006,0.94,False,signal_orchard:recovery:0.94
904,61,orchard_riverbend,0.94,0.0,0.0,0.0,0.0,0.0,0.93495,False,orchard_riverbend:recovery:0.93
905,61,central_repair_ring,0.93605,0.00395,0.046,0.0,0.0,0.0,0.94,False,central_repair_ring:recovery:0.94
906,61,riverbend_roofward,0.94,0.0,0.0,0.0,0.0,0.0,0.93605,False,riverbend_roofward:recovery:0.94
907,61,roofward_archive,0.94,0.0,0.0,0.0,0.0,0.0,0.93495,False,roofward_archive:recovery:0.93
908,61,archive_signal,0.94,0.0,0.0,0.0,0.0,0.0,0.93385,False,archive_signal:recovery:0.93
909,61,signal_orchard,0.94,0.0,0.0,0.008,0.0,0.0,0.94,False,signal_orchard:recovery:0.94
910,61,orchard_riverbend,0.93495,0.00505,0.046,0.0,0.0,0.0,0.94,False,orchard_riverbend:recovery:0.94
911,61,central_repair_ring,0.94,0.0,0.046,0.0,0.0,0.006,0.94,False,central_repair_ring:recovery:0.94
912,61,riverbend_roofward,0.93605,0.00395,0.0,0.0,0.0,0.0,0.93605,False,riverbend_roofward:recovery:0.94
913,61,roofward_archive,0.93495,0.00505,0.046,0.0,0.0,0.0,0.94,False,roofward_archive:recovery:0.94
914,61,archive_signal,0.93385,0.00615,0.0,0.008,0.006,0.0,0.94,v31-554302,archive_signal:recovery:0.94
915,62,signal_orchard,0.94,0.0,0.0,0.0,0.006,0.0,0.93985,True,signal_orchard:recovery:0.94
916,62,orchard_riverbend,0.94,0.0,0.0,0.008,0.0,0.0,0.94,False,orchard_riverbend:recovery:0.94
917,62,central_repair_ring,0.94,0.0,0.046,0.0,0.0,0.0,0.94,False,central_repair_ring:recovery:0.94
918,62,riverbend_roofward,0.93605,0.00395,0.0,0.0,0.0,0.006,0.93985,False,riverbend_roofward:recovery:0.94
919,62,roofward_archive,0.94,0.0,0.0,0.0,0.0,0.0,0.93605,False,roofward_archive:recovery:0.94
920,62,archive_signal,0.94,0.0,0.046,0.0,0.0,0.0,0.94,False,archive_signal:recovery:0.94
921,62,signal_orchard,0.93985,0.00015,0.0,0.0,0.0,0.0,0.93385,False,signal_orchard:recovery:0.93
922,62,orchard_riverbend,0.94,0.0,0.0,0.0,0.0,0.0,0.93605,False,orchard_riverbend:recovery:0.94
923,62,central_repair_ring,0.94,0.0,0.0,0.0,0.0,0.0,0.93495,False,central_repair_ring:recovery:0.93
924,62,riverbend_roofward,0.93985,0.00015,0.0,0.008,0.0,0.0,0.94,False,riverbend_roofward:recovery:0.94
925,62,roofward_archive,0.93605,0.00395,0.046,0.0,0.0,0.0,0.94,False,roofward_archive:recovery:0.94
926,62,archive_signal,0.94,0.0,0.0,0.0,0.0,0.006,0.94,False,archive_signal:recovery:0.94
927,62,signal_orchard,0.93385,0.00615,0.0,0.0,0.0,0.0,0.93385,False,signal_orchard:recovery:0.93
928,62,orchard_riverbend,0.93605,0.00395,0.046,0.0,0.006,0.0,0.94,True,orchard_riverbend:recovery:0.94
929,62,central_repair_ring,0.93495,0.00386,0.0,0.008,0.006,0.0,0.94,v31-637994,central_repair_ring:recovery:0.94
930,63,riverbend_roofward,0.94,0.0,0.0,0.0,0.006,0.0,0.94,True,riverbend_roofward:recovery:0.94
931,63,roofward_archive,0.94,0.0,0.0,0.008,0.0,0.0,0.94,False,roofward_archive:recovery:0.94
932,63,archive_signal,0.94,0.0,0.046,0.0,0.0,0.0,0.94,False,archive_signal:recovery:0.94
933,63,signal_orchard,0.93385,0.00615,0.0,0.0,0.0,0.006,0.94,False,signal_orchard:recovery:0.94
934,63,orchard_riverbend,0.94,0.0,0.0,0.0,0.0,0.0,0.93385,False,orchard_riverbend:recovery:0.93
935,63,central_repair_ring,0.94,0.0,0.0,0.0,0.0,0.0,0.93605,False,central_repair_ring:recovery:0.94
936,63,riverbend_roofward,0.94,0.0,0.0,0.0,0.0,0.0,0.93495,False,riverbend_roofward:recovery:0.93
937,63,roofward_archive,0.94,0.0,0.0,0.0,0.0,0.0,0.93385,False,roofward_archive:recovery:0.93
938,63,archive_signal,0.94,0.0,0.0,0.008,0.0,0.0,0.94,False,archive_signal:recovery:0.94
939,63,signal_orchard,0.94,0.0,0.0,0.008,0.0,0.0,0.94,False,signal_orchard:recovery:0.94
940,63,orchard_riverbend,0.93385,0.00615,0.046,0.0,0.0,0.0,0.94,False,orchard_riverbend:recovery:0.94
941,63,central_repair_ring,0.93605,0.00395,0.0,0.0,0.0,0.006,0.94,False,central_repair_ring:recovery:0.94
942,63,riverbend_roofward,0.93495,0.00505,0.0,0.0,0.0,0.0,0.93495,False,riverbend_roofward:recovery:0.93
943,63,roofward_archive,0.93385,0.00615,0.046,0.0,0.0,0.0,0.94,False,roofward_archive:recovery:0.94
